nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
ENG,MF,21-285,2003,15,5,554,6.2,0,1,1,0,0,0,3,0,0.2,0.2,0.2,0.4,8,14,9,0.0,0.16,0.16,0.0,0.16,0.04,0.03,0.07,0.04,0.07,ENG-Premier League,2024,standard
UKR,DF,25-317,1999,28,28,2452,27.2,0,1,1,0,0,0,2,0,0.4,0.4,1.5,1.9,27,89,69,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.07,0.01,0.07,ENG-Premier League,2024,standard
POR,"FW,MF",20-322,2004,2,0,17,0.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,ENG-Premier League,2024,standard
ESP,"FW,MF",29-076,1996,29,16,1482,16.5,2,5,7,2,0,0,2,0,3.8,3.8,4.1,7.8,80,56,135,0.12,0.3,0.43,0.12,0.43,0.23,0.25,0.48,0.23,0.48,ENG-Premier League,2024,standard
NGA,"FW,MF",28-343,1996,31,29,2463,27.4,8,5,13,8,0,0,1,0,4.1,4.1,6.2,10.2,119,171,202,0.29,0.18,0.48,0.29,0.48,0.15,0.23,0.37,0.15,0.37,ENG-Premier League,2024,standard
BRA,MF,29-100,1996,28,20,1676,18.6,2,4,6,2,0,1,7,0,3.4,2.6,3.9,6.5,21,96,71,0.11,0.21,0.32,0.11,0.32,0.18,0.21,0.39,0.14,0.35,ENG-Premier League,2024,standard
USA,DF,27-246,1997,31,30,2719,30.2,0,10,10,0,0,0,7,0,0.7,0.7,4.0,4.7,106,112,238,0.0,0.33,0.33,0.0,0.33,0.02,0.13,0.16,0.02,0.16,ENG-Premier League,2024,standard
GER,GK,33-038,1992,31,31,2790,31.0,0,1,1,0,0,0,4,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
NGA,DF,25-101,1999,29,28,2534,28.2,1,0,1,1,0,0,5,0,1.0,1.0,0.1,1.1,23,89,12,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.04,0.04,0.04,ENG-Premier League,2024,standard
BRA,MF,30-017,1995,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.83,0.83,ENG-Premier League,2024,standard
ENG,MF,24-257,2000,28,23,1805,20.1,5,2,7,5,0,0,2,0,4.1,4.1,1.1,5.2,50,113,106,0.25,0.1,0.35,0.25,0.35,0.21,0.05,0.26,0.21,0.26,ENG-Premier League,2024,standard
ENG,MF,30-074,1995,11,0,93,1.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,1,4,7,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.3,0.22,0.3,ENG-Premier League,2024,standard
WAL,"FW,MF",28-020,1997,19,8,839,9.3,5,1,6,5,0,0,2,0,3.2,3.2,1.0,4.2,16,42,71,0.54,0.11,0.64,0.54,0.64,0.35,0.11,0.45,0.35,0.45,ENG-Premier League,2024,standard
FRA,DF,28-092,1997,21,15,1339,14.9,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,6,25,3,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,ENG-Premier League,2024,standard
ENG,MF,22-138,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
DEN,DF,28-315,1996,22,22,1953,21.7,0,0,0,0,0,0,5,1,0.4,0.4,0.3,0.8,11,95,1,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ENG-Premier League,2024,standard
ESP,DF,25-145,1999,6,3,259,2.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ENG-Premier League,2024,standard
ENG,"MF,FW",18-098,2007,5,1,80,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,1,4,9,0.0,0.0,0.0,0.0,0.0,0.22,0.48,0.7,0.22,0.7,ENG-Premier League,2024,standard
NED,DF,29-184,1995,16,15,1271,14.1,0,2,2,0,0,0,3,0,1.0,1.0,0.7,1.8,33,42,39,0.0,0.14,0.14,0.0,0.14,0.07,0.05,0.12,0.07,0.12,ENG-Premier League,2024,standard
ENG,FW,22-028,2003,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
MEX,FW,33-341,1991,31,24,1927,21.4,10,3,13,7,3,3,3,0,10.4,8.1,2.8,10.9,30,45,107,0.47,0.14,0.61,0.33,0.47,0.49,0.13,0.62,0.38,0.51,ENG-Premier League,2024,standard
ENG,FW,25-122,1999,11,5,487,5.4,1,1,2,1,0,0,1,0,1.1,1.1,1.0,2.1,45,35,63,0.18,0.18,0.37,0.18,0.37,0.2,0.18,0.39,0.2,0.39,ENG-Premier League,2024,standard
BRA,FW,23-342,2001,30,7,908,10.1,8,1,9,8,0,0,1,0,5.5,5.5,0.7,6.3,5,26,31,0.79,0.1,0.89,0.79,0.89,0.55,0.07,0.62,0.55,0.62,ENG-Premier League,2024,standard
ENG,"FW,DF",24-328,2000,9,2,191,2.1,3,1,4,3,0,0,0,0,0.8,0.8,0.6,1.4,6,2,16,1.41,0.47,1.88,1.41,1.88,0.4,0.26,0.66,0.4,0.66,ENG-Premier League,2024,standard
NOR,MF,27-056,1998,24,20,1824,20.3,0,0,0,0,0,0,4,0,0.2,0.2,0.6,0.8,20,94,8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ENG-Premier League,2024,standard
SRB,MF,28-241,1996,24,23,1879,20.9,0,2,2,0,0,0,12,0,0.8,0.8,2.6,3.4,32,75,26,0.0,0.1,0.1,0.0,0.1,0.04,0.12,0.16,0.04,0.16,ENG-Premier League,2024,standard
BEL,DF,29-127,1995,21,16,1522,16.9,0,1,1,0,0,0,1,0,0.4,0.4,1.2,1.6,17,58,65,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09,ENG-Premier League,2024,standard
SCO,MF,34-081,1991,19,2,438,4.9,1,0,1,1,0,0,2,1,0.1,0.1,0.7,0.9,13,45,21,0.21,0.0,0.21,0.21,0.21,0.03,0.14,0.17,0.03,0.17,ENG-Premier League,2024,standard
BRA,"MF,FW",36-245,1988,6,1,155,1.7,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,5,23,15,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.2,0.07,0.2,ENG-Premier League,2024,standard
ENG,GK,28-244,1996,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
IRQ,FW,23-041,2002,11,0,134,1.5,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.4,4,3,14,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28,ENG-Premier League,2024,standard
KVX,GK,26-155,1998,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
COD,DF,27-148,1997,16,15,1265,14.1,0,1,1,0,0,0,5,1,0.2,0.2,0.3,0.5,7,45,7,0.0,0.07,0.07,0.0,0.07,0.01,0.02,0.03,0.01,0.03,ENG-Premier League,2024,standard
ENG,DF,27-086,1998,2,2,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,"DF,FW",25-077,2000,19,11,1132,12.6,0,1,1,0,0,0,3,0,0.9,0.9,0.6,1.5,15,22,27,0.0,0.08,0.08,0.0,0.08,0.07,0.05,0.12,0.07,0.12,ENG-Premier League,2024,standard
AUS,DF,29-172,1995,13,12,1125,12.5,0,1,1,0,0,0,0,0,0.7,0.7,0.5,1.2,2,36,3,0.0,0.08,0.08,0.0,0.08,0.06,0.04,0.09,0.06,0.09,ENG-Premier League,2024,standard
IRL,FW,27-345,1997,5,3,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,ENG-Premier League,2024,standard
ENG,GK,29-153,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,"MF,FW",28-054,1997,16,7,624,6.9,1,1,2,1,0,0,1,0,1.2,1.2,0.6,1.8,10,25,20,0.14,0.14,0.29,0.14,0.29,0.17,0.09,0.26,0.17,0.26,ENG-Premier League,2024,standard
ENG,DF,32-038,1993,5,3,306,3.4,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,2,7,12,0.0,0.29,0.29,0.0,0.29,0.01,0.19,0.2,0.01,0.2,ENG-Premier League,2024,standard
IRL,DF,26-038,1999,28,28,2492,27.7,0,2,2,0,0,0,6,0,1.1,1.1,0.5,1.6,3,66,5,0.0,0.07,0.07,0.0,0.07,0.04,0.02,0.06,0.04,0.06,ENG-Premier League,2024,standard
ENG,DF,27-223,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
SCO,FW,26-055,1999,19,1,300,3.3,2,1,3,2,0,0,1,0,1.1,1.1,0.3,1.3,6,10,21,0.6,0.3,0.9,0.6,0.9,0.32,0.08,0.4,0.32,0.4,ENG-Premier League,2024,standard
ENG,DF,24-040,2001,7,4,379,4.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,5,14,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ENG-Premier League,2024,standard
ENG,"FW,MF",24-139,2000,25,8,890,9.9,0,4,4,0,0,0,2,0,0.9,0.9,1.9,2.8,25,28,47,0.0,0.4,0.4,0.0,0.4,0.1,0.19,0.28,0.1,0.28,ENG-Premier League,2024,standard
IRL,MF,26-292,1998,25,1,540,6.0,1,0,1,1,0,0,3,0,0.6,0.6,0.5,1.1,9,37,16,0.17,0.0,0.17,0.17,0.17,0.1,0.09,0.19,0.1,0.19,ENG-Premier League,2024,standard
ENG,DF,24-211,2000,19,19,1665,18.5,1,0,1,1,0,0,4,0,1.2,1.2,0.0,1.3,6,48,4,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07,ENG-Premier League,2024,standard
ENG,"FW,DF",23-062,2002,9,5,469,5.2,2,0,2,2,0,0,1,0,2.0,2.0,0.2,2.2,13,10,36,0.38,0.0,0.38,0.38,0.38,0.38,0.05,0.42,0.38,0.42,ENG-Premier League,2024,standard
SWE,MF,25-244,1999,24,21,1604,17.8,1,0,1,1,0,0,2,0,0.4,0.4,0.6,1.0,23,44,14,0.06,0.0,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05,ENG-Premier League,2024,standard
PAR,"FW,MF",21-078,2004,7,6,430,4.8,0,2,2,0,0,0,3,0,0.7,0.7,1.0,1.7,11,18,24,0.0,0.42,0.42,0.0,0.42,0.14,0.21,0.35,0.14,0.35,ENG-Premier League,2024,standard
ENG,MF,29-130,1995,18,14,1214,13.5,0,0,0,0,0,0,6,1,0.4,0.4,0.2,0.6,4,49,4,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,ENG-Premier League,2024,standard
ENG,DF,25-089,2000,29,28,2471,27.5,1,2,3,1,0,0,5,0,0.9,0.9,4.3,5.2,47,55,117,0.04,0.07,0.11,0.04,0.11,0.03,0.16,0.19,0.03,0.19,ENG-Premier League,2024,standard
ENG,FW,22-062,2003,30,29,2324,25.8,12,2,14,10,2,2,8,0,9.0,7.4,1.9,9.2,57,29,100,0.46,0.08,0.54,0.39,0.46,0.35,0.07,0.42,0.29,0.36,ENG-Premier League,2024,standard
ENG,DF,26-172,1998,13,10,1007,11.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,7,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,MF,29-046,1996,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
AUS,MF,32-198,1992,7,2,181,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
WAL,"MF,FW",27-006,1998,15,6,590,6.6,1,0,1,1,0,0,1,0,1.5,1.5,0.6,2.1,15,11,25,0.15,0.0,0.15,0.15,0.15,0.23,0.1,0.33,0.23,0.33,ENG-Premier League,2024,standard
ENG,"MF,FW",21-163,2003,27,26,2223,24.7,3,2,5,3,0,0,5,0,2.3,2.3,2.5,4.8,71,69,131,0.12,0.08,0.2,0.12,0.2,0.09,0.1,0.19,0.09,0.19,ENG-Premier League,2024,standard
EGY,MF,33-213,1991,26,24,2150,23.9,1,1,2,1,0,0,8,0,0.3,0.3,0.7,1.1,13,98,9,0.04,0.04,0.08,0.04,0.08,0.01,0.03,0.04,0.01,0.04,ENG-Premier League,2024,standard
IRL,"FW,MF",29-199,1995,19,13,979,10.9,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,16,18,46,0.37,0.0,0.37,0.37,0.37,0.31,0.02,0.33,0.31,0.33,ENG-Premier League,2024,standard
WAL,"FW,DF",30-139,1994,18,12,926,10.3,0,1,1,0,0,0,1,0,0.5,0.5,1.6,2.2,38,8,65,0.0,0.1,0.1,0.0,0.1,0.05,0.16,0.21,0.05,0.21,ENG-Premier League,2024,standard
GHA,FW,21-034,2004,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.0,0.31,0.31,0.0,0.31,0.06,0.24,0.31,0.06,0.31,ENG-Premier League,2024,standard
MAR,MF,20-336,2004,26,21,1658,18.4,2,1,3,2,0,0,3,0,0.7,0.7,2.4,3.1,54,104,70,0.11,0.05,0.16,0.11,0.16,0.04,0.13,0.17,0.04,0.17,ENG-Premier League,2024,standard
JAM,"FW,MF",32-068,1993,20,7,639,7.1,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,12,14,40,0.14,0.28,0.42,0.14,0.42,0.11,0.17,0.27,0.11,0.27,ENG-Premier League,2024,standard
FRA,MF,26-043,1999,24,20,1728,19.2,0,0,0,0,0,0,8,0,0.2,0.2,0.4,0.6,29,88,21,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ENG-Premier League,2024,standard
ITA,DF,23-272,2001,17,11,1034,11.5,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,3,30,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ENG-Premier League,2024,standard
ENG,DF,32-045,1993,15,12,1084,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
WAL,GK,31-293,1993,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ARG,"FW,MF",20-109,2004,27,13,1399,15.5,4,2,6,4,0,0,7,0,3.6,3.6,3.0,6.6,37,49,63,0.26,0.13,0.39,0.26,0.39,0.23,0.2,0.42,0.23,0.42,ENG-Premier League,2024,standard
BAN,"MF,DF",27-192,1997,4,1,131,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,4,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.27,ENG-Premier League,2024,standard
ENG,MF,29-068,1996,22,17,1538,17.1,0,2,2,0,0,0,4,0,0.2,0.2,1.2,1.5,19,101,11,0.0,0.12,0.12,0.0,0.12,0.01,0.07,0.09,0.01,0.09,ENG-Premier League,2024,standard
POL,GK,24-113,2000,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,DF,27-047,1998,29,29,2436,27.1,2,1,3,2,0,0,5,0,1.5,1.5,0.5,2.0,35,75,90,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.07,0.05,0.07,ENG-Premier League,2024,standard
ENG,FW,38-090,1987,29,29,2361,26.2,7,3,10,6,1,1,5,0,9.4,8.6,2.9,11.5,27,20,103,0.27,0.11,0.38,0.23,0.34,0.36,0.11,0.47,0.33,0.44,ENG-Premier League,2024,standard
DEN,DF,32-251,1992,18,16,1391,15.5,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,3,32,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,ENG-Premier League,2024,standard
,FW,,,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
GHA,"FW,MF",33-212,1991,25,15,1310,14.6,4,0,4,3,1,1,5,0,2.8,2.0,0.8,2.8,38,31,68,0.27,0.0,0.27,0.21,0.21,0.19,0.05,0.25,0.14,0.19,ENG-Premier League,2024,standard
IRL,"FW,MF",23-140,2001,12,4,395,4.4,0,1,1,0,0,0,1,0,0.6,0.6,0.4,0.9,13,8,36,0.0,0.23,0.23,0.0,0.23,0.13,0.08,0.21,0.13,0.21,ENG-Premier League,2024,standard
ENG,DF,23-305,2001,7,6,543,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,2,19,9,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ENG-Premier League,2024,standard
DEN,GK,24-274,2000,24,24,2115,23.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
FRA,FW,27-085,1998,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.13,ENG-Premier League,2024,standard
ENG,MF,24-207,2000,17,7,824,9.2,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,14,23,14,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,ENG-Premier League,2024,standard
ZAM,"FW,MF",26-184,1998,18,5,587,6.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,8,8,30,0.15,0.0,0.15,0.15,0.15,0.12,0.0,0.12,0.12,0.12,ENG-Premier League,2024,standard
POR,DF,31-187,1993,5,2,185,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,9,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ENG-Premier League,2024,standard
ENG,FW,26-315,1998,28,14,1442,16.0,3,1,4,3,0,0,2,0,1.6,1.6,2.5,4.0,78,56,124,0.19,0.06,0.25,0.19,0.25,0.1,0.15,0.25,0.1,0.25,ENG-Premier League,2024,standard
DEN,DF,22-116,2002,28,28,2380,26.4,0,1,1,0,0,0,1,0,0.3,0.3,1.4,1.7,39,69,75,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06,ENG-Premier League,2024,standard
NGA,MF,28-116,1996,22,22,1825,20.3,0,4,4,0,0,0,6,0,1.6,1.6,1.7,3.3,13,55,71,0.0,0.2,0.2,0.0,0.2,0.08,0.08,0.16,0.08,0.16,ENG-Premier League,2024,standard
ENG,FW,20-067,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
BEL,DF,27-008,1998,28,24,2275,25.3,1,0,1,1,0,0,3,0,1.4,1.4,0.1,1.5,11,72,1,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.06,0.05,0.06,ENG-Premier League,2024,standard
FRA,DF,25-326,1999,4,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,3,2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ENG-Premier League,2024,standard
ARG,MF,26-108,1998,30,27,2291,25.5,4,3,7,4,0,0,6,0,2.4,2.4,4.1,6.5,31,156,65,0.16,0.12,0.27,0.16,0.27,0.09,0.16,0.26,0.09,0.26,ENG-Premier League,2024,standard
BRA,GK,32-191,1992,21,21,1878,20.9,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,ENG-Premier League,2024,standard
SCO,DF,31-031,1994,29,26,2187,24.3,0,0,0,0,0,0,3,1,0.9,0.9,4.1,5.1,57,162,90,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.21,0.04,0.21,ENG-Premier League,2024,standard
IRL,GK,26-139,1998,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
NED,FW,25-339,1999,28,17,1470,16.3,8,3,11,8,0,0,4,0,6.0,6.0,3.5,9.4,40,46,216,0.49,0.18,0.67,0.49,0.67,0.37,0.21,0.58,0.37,0.58,ENG-Premier League,2024,standard
NIR,DF,21-276,2003,13,2,396,4.4,0,1,1,0,0,0,2,0,0.5,0.5,0.3,0.8,20,18,18,0.0,0.23,0.23,0.0,0.23,0.11,0.08,0.19,0.11,0.19,ENG-Premier League,2024,standard
ENG,"MF,DF",24-071,2001,26,15,1347,15.0,3,3,6,3,0,0,3,1,4.1,4.1,1.0,5.1,20,74,65,0.2,0.2,0.4,0.2,0.4,0.27,0.07,0.34,0.27,0.34,ENG-Premier League,2024,standard
URU,FW,25-291,1999,25,8,1010,11.2,5,2,7,5,0,0,8,0,5.0,5.0,1.2,6.2,20,25,67,0.45,0.18,0.62,0.45,0.62,0.44,0.11,0.55,0.44,0.55,ENG-Premier League,2024,standard
POR,FW,28-128,1996,20,12,984,10.9,6,3,9,6,0,0,2,0,6.8,6.8,1.8,8.6,34,28,81,0.55,0.27,0.82,0.55,0.82,0.62,0.16,0.79,0.62,0.79,ENG-Premier League,2024,standard
HUN,MF,24-168,2000,29,24,2097,23.3,5,3,8,5,0,0,6,0,6.8,6.8,5.0,11.8,63,105,115,0.21,0.13,0.34,0.21,0.34,0.29,0.21,0.51,0.29,0.51,ENG-Premier League,2024,standard
ITA,FW,27-168,1997,4,0,37,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,2,6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,ENG-Premier League,2024,standard
ENG,"MF,FW",22-007,2003,12,0,164,1.8,0,1,1,0,0,0,0,0,0.4,0.4,0.8,1.2,7,23,20,0.0,0.55,0.55,0.0,0.55,0.23,0.42,0.65,0.23,0.65,ENG-Premier League,2024,standard
FRA,DF,25-321,1999,25,24,2050,22.8,1,2,3,1,0,0,5,0,1.6,1.6,0.9,2.5,21,95,2,0.04,0.09,0.13,0.04,0.13,0.07,0.04,0.11,0.07,0.11,ENG-Premier League,2024,standard
ENG,DF,22-072,2003,10,2,292,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,MF,19-085,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
ENG,DF,27-323,1997,9,6,519,5.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5,35,2,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,ENG-Premier League,2024,standard
GRE,DF,28-334,1996,14,5,517,5.7,0,1,1,0,0,0,2,0,0.1,0.1,1.0,1.1,13,53,25,0.0,0.17,0.17,0.0,0.17,0.02,0.18,0.2,0.02,0.2,ENG-Premier League,2024,standard
COL,FW,28-088,1997,30,23,1971,21.9,10,5,15,10,0,0,2,0,8.1,8.1,4.2,12.3,98,96,246,0.46,0.23,0.68,0.46,0.68,0.37,0.19,0.56,0.37,0.56,ENG-Premier League,2024,standard
EGY,FW,32-300,1992,31,31,2747,30.5,27,17,44,18,9,9,1,0,22.5,15.5,11.3,26.8,128,117,384,0.88,0.56,1.44,0.59,1.15,0.74,0.37,1.11,0.51,0.88,ENG-Premier League,2024,standard
NED,MF,22-330,2002,31,31,2651,29.5,0,3,3,0,0,0,5,0,0.9,0.9,2.8,3.7,59,149,49,0.0,0.1,0.1,0.0,0.1,0.03,0.1,0.13,0.03,0.13,ENG-Premier League,2024,standard
ENG,DF,26-186,1998,28,26,2145,23.8,2,6,8,2,0,0,4,0,1.6,1.6,6.7,8.3,48,204,87,0.08,0.25,0.34,0.08,0.34,0.07,0.28,0.35,0.07,0.35,ENG-Premier League,2024,standard
NED,DF,33-277,1991,31,31,2790,31.0,1,1,2,1,0,0,3,0,1.6,1.6,0.5,2.0,17,152,5,0.03,0.03,0.06,0.03,0.06,0.05,0.02,0.07,0.05,0.07,ENG-Premier League,2024,standard
CZE,GK,23-262,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENG-Premier League,2024,standard
JPN,MF,32-061,1993,15,0,148,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ENG-Premier League,2024,standard
UZB,DF,21-041,2004,6,6,503,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,25,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ENG-Premier League,2024,standard
