nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
ENG,GK,30,1992,36.2,3,1,0,1,2,0,0,0,0,0,0,0,30,4,1,80.0,ENG-Premier League,2022,misc
SCO,FW,28,1994,3.5,1,0,0,3,10,1,13,0,2,0,0,0,14,0,2,0.0,ENG-Premier League,2022,misc
ENG,MF,24,1997,28.0,2,0,0,29,39,5,30,16,21,0,0,0,141,23,28,45.1,ENG-Premier League,2022,misc
NED,DF,22,2000,34.7,2,0,0,15,12,2,1,34,24,0,1,0,182,75,40,65.2,ENG-Premier League,2022,misc
ENG,FW,20,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
GHA,"FW,MF",32,1989,3.5,1,0,0,3,8,1,1,0,3,0,0,0,9,14,22,38.9,ENG-Premier League,2022,misc
WAL,"FW,MF",21,2001,32.6,6,0,0,37,21,18,58,5,20,1,0,0,89,18,48,27.3,ENG-Premier League,2022,misc
POR,MF,29,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ENG-Premier League,2022,misc
SEN,MF,32,1989,9.8,3,0,0,22,12,1,0,10,21,0,0,0,56,18,8,69.2,ENG-Premier League,2022,misc
NZL,FW,30,1991,4.1,0,0,0,2,3,3,0,1,0,0,0,0,4,19,24,44.2,ENG-Premier League,2022,misc
BRA,MF,21,2001,10.8,1,0,0,4,3,2,3,9,7,0,0,0,60,4,14,22.2,ENG-Premier League,2022,misc
ENG,GK,25,1997,18.0,2,0,0,1,1,0,0,0,0,0,1,0,11,1,0,100.0,ENG-Premier League,2022,misc
NGA,"FW,MF",24,1997,8.0,3,0,0,15,29,4,11,2,11,0,0,0,38,13,16,44.8,ENG-Premier League,2022,misc
BRA,DF,33,1989,15.8,4,0,0,15,11,4,2,36,23,0,0,0,108,52,30,63.4,ENG-Premier League,2022,misc
FRA,DF,22,2000,0.2,0,0,0,0,0,0,1,1,1,0,0,0,5,2,0,100.0,ENG-Premier League,2022,misc
BRA,"MF,FW",28,1994,2.0,1,0,0,4,8,0,4,0,2,0,0,0,12,1,2,33.3,ENG-Premier League,2022,misc
ENG,DF,26,1995,10.4,2,0,0,10,5,0,29,10,8,0,1,0,54,13,14,48.1,ENG-Premier League,2022,misc
ENG,MF,32,1989,5.5,0,0,0,9,8,0,1,3,13,0,0,0,24,4,8,33.3,ENG-Premier League,2022,misc
ENG,"FW,MF",29,1992,10.3,1,0,0,8,9,2,5,5,4,0,0,0,39,1,3,25.0,ENG-Premier League,2022,misc
ENG,DF,25,1997,24.7,6,0,0,27,4,0,3,26,25,0,2,0,123,55,33,62.5,ENG-Premier League,2022,misc
ENG,MF,30,1992,6.0,2,0,0,9,1,0,13,5,1,0,1,0,32,4,1,80.0,ENG-Premier League,2022,misc
CRC,GK,35,1986,17.0,2,0,0,0,0,0,0,1,0,0,0,0,10,6,0,100.0,ENG-Premier League,2022,misc
ENG,MF,23,1998,6.5,2,0,0,5,15,0,4,5,9,0,0,0,51,2,6,25.0,ENG-Premier League,2022,misc
ENG,"MF,FW",22,2000,33.0,5,0,0,32,28,6,161,14,14,0,0,0,147,56,109,33.9,ENG-Premier League,2022,misc
SEN,DF,26,1996,12.9,1,0,0,12,6,0,2,19,9,0,1,0,71,19,15,55.9,ENG-Premier League,2022,misc
WAL,DF,21,2001,20.9,7,0,0,33,27,2,89,33,47,1,0,0,127,17,27,38.6,ENG-Premier League,2022,misc
BEL,MF,24,1998,17.2,3,0,0,22,23,0,6,23,20,0,0,0,88,11,9,55.0,ENG-Premier League,2022,misc
SUI,MF,30,1992,24.0,4,0,0,24,12,0,5,29,23,0,0,0,137,26,20,56.5,ENG-Premier League,2022,misc
BRA,DF,24,1998,24.6,7,0,0,29,42,2,75,33,39,0,0,0,153,18,19,48.6,ENG-Premier League,2022,misc
ENG,MF,24,1997,20.4,5,0,0,50,53,1,8,10,19,1,0,0,111,29,21,58.0,ENG-Premier League,2022,misc
ENG,FW,24,1998,3.6,2,0,0,12,10,3,3,0,0,0,1,0,17,13,16,44.8,ENG-Premier League,2022,misc
SCO,DF,25,1996,17.5,4,0,0,8,4,0,2,12,7,0,1,0,68,36,23,61.0,ENG-Premier League,2022,misc
CIV,DF,29,1992,21.6,2,0,0,18,19,0,40,29,41,0,0,0,126,46,32,59.0,ENG-Premier League,2022,misc
ENG,DF,31,1991,10.6,4,0,0,5,2,0,1,12,4,0,1,0,35,27,10,73.0,ENG-Premier League,2022,misc
NGA,FW,24,1997,15.6,2,0,0,24,19,15,3,4,10,0,0,0,56,20,61,24.7,ENG-Premier League,2022,misc
WAL,GK,35,1987,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
CIV,DF,31,1991,7.6,2,0,0,5,5,3,0,12,6,0,0,0,40,15,9,62.5,ENG-Premier League,2022,misc
ENG,"FW,MF",25,1997,14.8,2,0,0,17,9,2,14,5,9,0,0,0,54,5,21,19.2,ENG-Premier League,2022,misc
ENG,"DF,MF",24,1997,15.6,3,0,0,13,8,0,20,22,24,1,1,0,90,15,11,57.7,ENG-Premier League,2022,misc
ENG,GK,32,1989,6.0,0,0,0,0,1,0,0,1,0,0,0,0,7,1,0,100.0,ENG-Premier League,2022,misc
GER,DF,20,2001,20.9,4,0,0,9,33,0,4,44,17,0,0,0,145,40,28,58.8,ENG-Premier League,2022,misc
ARG,"MF,FW",19,2002,11.4,3,0,0,16,17,2,4,1,5,0,0,0,53,7,27,20.6,ENG-Premier League,2022,misc
SCO,FW,26,1996,22.1,1,0,0,38,27,14,12,4,13,0,0,0,53,61,103,37.2,ENG-Premier League,2022,misc
ENG,"FW,MF",17,2005,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,4,20.0,ENG-Premier League,2022,misc
CRO,DF,25,1996,10.5,2,0,0,9,1,0,1,15,10,0,0,0,54,19,13,59.4,ENG-Premier League,2022,misc
IRL,GK,20,2002,32.0,0,0,0,1,2,0,0,1,0,0,1,0,39,13,0,100.0,ENG-Premier League,2022,misc
FRA,MF,23,1999,9.1,4,0,0,18,7,0,4,6,15,0,0,0,82,15,9,62.5,ENG-Premier League,2022,misc
ENG,DF,28,1994,0.5,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,100.0,ENG-Premier League,2022,misc
ENG,DF,24,1997,4.1,1,0,0,1,0,0,13,6,3,0,0,0,17,9,4,69.2,ENG-Premier League,2022,misc
ENG,MF,27,1994,37.5,6,0,0,34,19,0,241,55,37,0,0,1,222,44,52,45.8,ENG-Premier League,2022,misc
POL,DF,26,1996,18.6,5,0,0,15,7,0,1,49,21,0,0,1,98,40,16,71.4,ENG-Premier League,2022,misc
NGA,"MF,FW",26,1996,13.6,2,0,0,10,13,0,8,10,20,0,0,0,76,30,43,41.1,ENG-Premier League,2022,misc
ESP,DF,18,2004,1.7,0,0,0,1,0,0,4,3,6,0,0,0,9,2,5,28.6,ENG-Premier League,2022,misc
GHA,"FW,MF",20,2002,10.7,1,0,0,9,12,2,18,6,9,0,0,0,39,5,14,26.3,ENG-Premier League,2022,misc
ENG,MF,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,ENG-Premier League,2022,misc
ENG,DF,25,1997,29.4,4,0,0,25,41,1,50,27,32,0,1,0,156,16,28,36.4,ENG-Premier League,2022,misc
BRA,DF,25,1997,13.1,4,0,0,16,10,1,7,20,16,0,0,0,83,25,19,56.8,ENG-Premier League,2022,misc
CRO,MF,29,1992,0.1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,ENG-Premier League,2022,misc
NOR,"MF,FW",27,1994,24.1,4,0,0,41,18,3,34,27,28,0,0,0,132,37,44,45.7,ENG-Premier League,2022,misc
GHA,DF,23,1999,21.9,5,0,0,26,3,1,13,30,29,0,0,1,158,55,26,67.9,ENG-Premier League,2022,misc
MLI,"DF,FW",24,1998,7.9,1,0,0,11,19,1,12,11,11,0,0,0,56,3,10,23.1,ENG-Premier League,2022,misc
ENG,DF,28,1994,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ESP,MF,30,1991,0.8,0,0,0,1,2,0,1,1,0,0,0,0,8,2,0,100.0,ENG-Premier League,2022,misc
NGA,FW,28,1994,4.5,0,0,0,14,6,6,0,0,2,0,0,0,14,37,30,55.2,ENG-Premier League,2022,misc
FRA,DF,24,1997,20.4,4,0,0,31,15,3,77,20,33,0,0,1,97,14,23,37.8,ENG-Premier League,2022,misc
BEL,MF,18,2004,24.7,9,0,0,28,48,0,3,33,35,1,0,0,187,7,10,41.2,ENG-Premier League,2022,misc
ENG,MF,16,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,ENG-Premier League,2022,misc
ENG,"FW,MF",19,2003,6.3,0,0,0,1,22,1,11,6,10,1,0,0,30,6,12,33.3,ENG-Premier League,2022,misc
FRA,"FW,MF",20,2002,6.2,1,0,0,20,6,3,1,1,10,0,0,0,25,25,40,38.5,ENG-Premier League,2022,misc
SCO,"MF,FW",30,1992,15.6,6,0,0,17,20,1,37,10,21,0,0,0,83,6,8,42.9,ENG-Premier League,2022,misc
ENG,"FW,MF",33,1989,12.5,1,0,0,7,10,15,21,9,6,0,0,1,53,9,8,52.9,ENG-Premier League,2022,misc
ENG,"DF,FW",19,2002,0.3,0,0,0,0,2,0,0,2,1,0,0,0,4,0,1,0.0,ENG-Premier League,2022,misc
TUN,DF,23,1999,0.5,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,100.0,ENG-Premier League,2022,misc
NED,"FW,MF",25,1997,1.9,0,0,0,0,1,1,2,0,0,0,0,0,1,1,2,33.3,ENG-Premier League,2022,misc
WAL,DF,29,1993,25.4,4,0,0,30,17,1,35,18,11,0,0,0,84,70,53,56.9,ENG-Premier League,2022,misc
ESP,"MF,FW",21,2001,1.6,1,0,0,2,2,1,2,1,1,0,0,0,3,0,2,0.0,ENG-Premier League,2022,misc
FRA,DF,27,1995,22.4,4,0,0,23,17,0,16,18,23,0,0,0,119,43,28,60.6,ENG-Premier League,2022,misc
ARG,DF,24,1998,26.3,11,1,1,42,12,0,0,44,36,1,1,0,173,57,26,68.7,ENG-Premier League,2022,misc
COL,DF,26,1996,9.5,1,0,0,7,4,1,2,12,11,0,1,0,45,28,16,63.6,ENG-Premier League,2022,misc
SWE,"MF,FW",22,2000,23.0,2,0,0,36,25,3,62,13,15,0,1,0,145,3,7,30.0,ENG-Premier League,2022,misc
ENG,"FW,DF",21,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,ENG-Premier League,2022,misc
BRA,DF,23,1999,19.3,2,1,0,21,33,0,46,18,33,0,0,0,102,28,27,50.9,ENG-Premier League,2022,misc
ENG,DF,28,1994,31.3,3,0,0,25,10,1,11,35,19,0,0,0,140,80,35,69.6,ENG-Premier League,2022,misc
ENG,GK,34,1988,13.5,1,0,0,0,2,0,0,0,0,0,0,0,15,2,0,100.0,ENG-Premier League,2022,misc
ENG,MF,16,2005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ENG,FW,29,1993,37.8,6,0,0,31,56,16,37,2,12,2,0,0,96,66,81,44.9,ENG-Premier League,2022,misc
ENG,MF,20,2001,0.1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,100.0,ENG-Premier League,2022,misc
FRA,GK,35,1986,24.5,0,0,0,0,2,0,0,1,1,0,0,1,30,9,3,75.0,ENG-Premier League,2022,misc
CRO,"DF,MF",33,1989,23.4,6,0,0,30,8,6,196,22,24,0,0,0,117,33,32,50.8,ENG-Premier League,2022,misc
ENG,DF,23,1999,1.6,0,0,0,3,3,0,1,2,2,0,0,0,8,6,2,75.0,ENG-Premier League,2022,misc
BRA,"MF,DF",29,1992,1.7,0,1,0,3,3,0,9,2,5,0,0,0,9,5,4,55.6,ENG-Premier League,2022,misc
IRL,"DF,MF",30,1992,7.4,0,0,0,11,4,0,18,8,10,0,0,0,31,20,13,60.6,ENG-Premier League,2022,misc
SCO,MF,19,2003,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ENG,MF,21,2000,16.6,7,0,0,23,17,0,10,17,17,0,0,0,107,7,25,21.9,ENG-Premier League,2022,misc
SEN,"MF,FW",19,2002,2.4,1,0,0,4,3,0,0,6,6,0,1,0,22,3,5,37.5,ENG-Premier League,2022,misc
ESP,"DF,MF",22,1999,12.6,0,0,0,12,16,1,77,15,16,0,0,0,85,1,11,8.3,ENG-Premier League,2022,misc
DEN,MF,26,1995,34.8,5,0,0,38,36,1,15,49,30,0,0,0,245,27,7,79.4,ENG-Premier League,2022,misc
BRA,"MF,FW",25,1997,11.2,3,0,0,14,22,9,16,5,16,2,0,0,52,18,29,38.3,ENG-Premier League,2022,misc
URU,MF,25,1997,16.7,8,0,0,24,8,0,16,20,28,0,0,0,128,15,16,48.4,ENG-Premier League,2022,misc
ENG,DF,22,2000,9.0,4,0,0,15,6,7,30,6,11,0,0,0,49,10,10,50.0,ENG-Premier League,2022,misc
KOR,"MF,FW",30,1992,32.1,2,0,0,13,36,18,113,13,12,0,0,0,109,9,28,24.3,ENG-Premier League,2022,misc
MLI,MF,25,1996,11.2,6,0,0,17,10,1,2,12,13,0,0,0,68,6,12,33.3,ENG-Premier League,2022,misc
ENG,DF,32,1989,24.8,3,0,0,9,9,2,133,27,11,0,0,0,120,28,27,50.9,ENG-Premier League,2022,misc
FRA,GK,29,1993,3.4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,ENG-Premier League,2022,misc
ITA,DF,34,1988,13.7,0,0,0,2,4,0,0,17,4,0,0,0,61,35,20,63.6,ENG-Premier League,2022,misc
ENG,DF,22,2000,9.6,0,0,0,3,5,1,16,9,14,0,0,0,67,16,9,64.0,ENG-Premier League,2022,misc
IRL,"MF,FW",22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ENG,DF,32,1990,8.0,2,0,0,6,3,0,2,6,7,1,1,0,45,14,7,66.7,ENG-Premier League,2022,misc
ENG,FW,30,1992,8.6,1,0,0,8,9,5,0,3,8,0,0,0,27,9,25,26.5,ENG-Premier League,2022,misc
ENG,MF,23,1999,36.4,5,0,0,23,11,1,44,63,38,0,0,0,334,37,26,58.7,ENG-Premier League,2022,misc
ENG,FW,17,2004,0.4,0,0,0,3,1,0,0,0,1,0,0,0,1,2,2,50.0,ENG-Premier League,2022,misc
ITA,DF,27,1994,14.7,2,0,0,13,15,0,47,15,14,0,0,0,66,18,9,66.7,ENG-Premier League,2022,misc
ENG,MF,23,1999,8.5,2,0,0,8,12,0,3,7,9,0,0,0,44,9,12,42.9,ENG-Premier League,2022,misc
ITA,FW,23,1999,10.3,3,0,0,16,10,6,1,4,5,0,0,0,23,17,21,44.7,ENG-Premier League,2022,misc
ENG,"FW,MF",25,1996,35.9,2,0,0,26,69,10,159,36,16,3,1,0,152,34,68,33.3,ENG-Premier League,2022,misc
FRA,DF,27,1994,22.1,0,0,0,14,7,0,0,30,4,0,0,0,84,55,13,80.9,ENG-Premier League,2022,misc
BRA,MF,24,1997,23.9,5,0,0,50,30,1,22,16,53,2,0,0,144,36,32,52.9,ENG-Premier League,2022,misc
ARG,"MF,FW",29,1993,2.8,0,0,0,1,2,2,2,2,2,0,0,0,21,1,2,33.3,ENG-Premier League,2022,misc
CIV,FW,25,1996,2.7,0,0,0,2,2,9,6,2,3,0,0,0,15,6,11,35.3,ENG-Premier League,2022,misc
JAM,FW,32,1990,20.3,2,0,0,28,44,12,35,5,7,0,1,0,43,50,88,36.2,ENG-Premier League,2022,misc
MAR,DF,26,1996,17.7,4,0,0,8,8,2,0,18,18,0,1,0,105,32,31,50.8,ENG-Premier League,2022,misc
ESP,"FW,MF",26,1996,16.7,0,0,0,14,7,1,59,14,15,0,0,0,130,11,25,30.6,ENG-Premier League,2022,misc
ALG,"FW,MF",26,1995,23.0,0,0,0,16,15,7,83,9,15,0,0,0,113,5,11,31.3,ENG-Premier League,2022,misc
GER,DF,25,1996,24.8,4,0,0,31,12,0,23,34,24,0,1,1,117,36,33,52.2,ENG-Premier League,2022,misc
CZE,MF,27,1995,31.3,3,0,0,50,16,2,20,53,37,0,0,0,143,114,92,55.3,ENG-Premier League,2022,misc
CZE,DF,29,1992,23.7,5,0,0,30,21,1,113,38,31,0,0,0,150,40,22,64.5,ENG-Premier League,2022,misc
POL,GK,37,1985,34.6,1,0,0,0,4,0,0,0,0,0,0,0,17,15,1,93.8,ENG-Premier League,2022,misc
ESP,"FW,MF",26,1996,16.6,2,0,0,21,34,7,81,3,7,0,0,0,66,39,25,60.9,ENG-Premier League,2022,misc
MLI,MF,20,2001,4.6,2,0,0,10,2,0,1,7,5,0,0,0,27,7,8,46.7,ENG-Premier League,2022,misc
WAL,"FW,MF",19,2002,0.8,0,0,0,0,1,0,4,1,1,0,0,0,4,2,1,66.7,ENG-Premier League,2022,misc
IRL,MF,24,1998,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ENG-Premier League,2022,misc
ENG,DF,32,1990,15.7,4,0,0,11,10,0,0,12,6,0,0,0,75,34,36,48.6,ENG-Premier League,2022,misc
ENG,GK,29,1993,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0,ENG-Premier League,2022,misc
POR,"FW,MF",26,1995,19.7,5,0,0,26,23,4,56,7,17,0,0,0,87,6,12,33.3,ENG-Premier League,2022,misc
JAM,DF,18,2003,0.3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0.0,ENG-Premier League,2022,misc
ESP,FW,33,1988,13.8,5,1,0,29,10,16,6,2,1,0,0,0,25,30,59,33.7,ENG-Premier League,2022,misc
POR,"FW,MF",25,1996,7.9,1,0,0,11,24,5,27,1,6,0,0,0,34,7,11,38.9,ENG-Premier League,2022,misc
ESP,DF,19,2002,14.6,1,0,0,7,7,1,60,10,16,0,0,0,90,10,17,37.0,ENG-Premier League,2022,misc
KOR,"FW,MF",26,1996,12.6,1,0,0,20,19,1,10,5,9,0,0,0,45,7,30,18.9,ENG-Premier League,2022,misc
ESP,DF,28,1994,14.0,3,1,0,13,19,1,18,14,15,0,0,0,91,15,16,48.4,ENG-Premier League,2022,misc
IRL,MF,19,2002,1.9,1,0,0,2,1,0,1,0,2,0,0,0,13,1,2,33.3,ENG-Premier League,2022,misc
POR,GK,29,1993,36.0,2,0,0,1,8,0,0,0,0,0,1,0,45,6,1,85.7,ENG-Premier League,2022,misc
BRA,MF,21,2001,7.3,5,0,0,17,16,0,8,4,13,0,0,0,59,7,4,63.6,ENG-Premier League,2022,misc
POR,MF,35,1986,19.8,3,0,0,31,15,1,59,18,30,0,0,0,106,8,23,25.8,ENG-Premier League,2022,misc
BEL,MF,27,1995,2.4,0,0,0,0,0,0,1,9,2,0,0,0,16,2,5,28.6,ENG-Premier League,2022,misc
GAB,MF,28,1993,14.4,4,1,1,18,9,1,3,14,24,0,0,0,91,17,5,77.3,ENG-Premier League,2022,misc
BRA,FW,23,1999,10.7,1,0,0,20,21,3,8,9,4,0,0,0,50,7,37,15.9,ENG-Premier League,2022,misc
POR,MF,23,1998,27.4,2,1,0,37,49,2,43,16,43,0,1,0,154,22,30,42.3,ENG-Premier League,2022,misc
ENG,DF,25,1997,36.7,3,0,0,18,12,0,5,19,20,0,0,0,219,86,42,67.2,ENG-Premier League,2022,misc
ENG,"FW,MF",22,2000,2.0,1,0,0,3,3,0,8,1,1,0,0,0,14,2,5,28.6,ENG-Premier League,2022,misc
IRL,DF,21,2001,20.2,2,1,0,17,9,1,0,21,15,0,0,0,96,37,31,54.4,ENG-Premier League,2022,misc
POR,DF,28,1993,29.2,11,1,0,47,24,0,60,29,42,0,0,0,167,30,37,44.8,ENG-Premier League,2022,misc
ESP,"FW,MF",30,1992,8.5,3,0,0,13,8,3,46,2,6,0,0,0,42,3,13,18.8,ENG-Premier League,2022,misc
POR,"FW,MF",22,2000,10.7,1,0,0,8,15,2,66,4,6,1,0,0,51,0,7,0.0,ENG-Premier League,2022,misc
ALG,DF,21,2001,12.0,4,0,0,15,11,3,21,9,20,0,1,1,61,14,17,45.2,ENG-Premier League,2022,misc
MEX,FW,31,1991,9.4,0,0,0,14,14,9,5,0,6,0,0,0,21,24,25,49.0,ENG-Premier League,2022,misc
POR,MF,25,1997,33.5,12,0,0,38,18,1,53,50,43,0,1,0,237,25,25,50.0,ENG-Premier League,2022,misc
AUT,FW,25,1997,0.5,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,ENG-Premier League,2022,misc
POR,DF,23,1999,10.9,6,0,0,16,5,1,9,11,9,0,0,0,61,17,16,51.5,ENG-Premier League,2022,misc
