Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,fc-bayern-munchen,Joshua Kimmich,"75,00 mio. €",
2022/2023,fc-bayern-munchen,Ryan Gravenberch,"30,00 mio. €",
2022/2023,fc-bayern-munchen,Aleksandar Pavlovic,-,
2022/2023,fc-bayern-munchen,Leon Goretzka,"45,00 mio. €",
2022/2023,fc-bayern-munchen,Marcel Sabitzer,"20,00 mio. €",
2022/2023,fc-bayern-munchen,Jamal Musiala,"110,00 mio. €",
2022/2023,fc-bayern-munchen,Paul Wanner,"3,00 mio. €",
2022/2023,fc-bayern-munchen,Arijon Ibrahimovic,"1,00 mio. €",
2022/2023,fc-bayern-munchen,Kingsley Coman,"65,00 mio. €",
2022/2023,fc-bayern-munchen,Serge Gnabry,"55,00 mio. €",
2022/2023,fc-bayern-munchen,Sadio Mané,"25,00 mio. €",
2022/2023,fc-bayern-munchen,Leroy Sané,"65,00 mio. €",
2022/2023,fc-bayern-munchen,Thomas Müller,"12,00 mio. €",
2022/2023,fc-bayern-munchen,Gabriel Vidovic,"2,50 mio. €",
2022/2023,fc-bayern-munchen,Mathys Tel,"20,00 mio. €",
2022/2023,fc-bayern-munchen,Joshua Zirkzee,"9,00 mio. €",
2022/2023,fc-bayern-munchen,Eric-Maxim Choupo-Moting,"5,00 mio. €",
2022/2023,borussia-dortmund,Gregor Kobel,"35,00 mio. €",
2022/2023,borussia-dortmund,Marcel Lotka,"1,50 mio. €",
2022/2023,borussia-dortmund,Alexander Meyer,"1,00 mio. €",
2022/2023,borussia-dortmund,Luca Unbehaun,650 K €,
2022/2023,borussia-dortmund,Silas Ostrzinski,150 K €,
2022/2023,borussia-dortmund,Nico Schlotterbeck,"40,00 mio. €",
2022/2023,borussia-dortmund,Niklas Süle,"35,00 mio. €",
2022/2023,borussia-dortmund,Mats Hummels,"6,00 mio. €",
2022/2023,borussia-dortmund,Soumaïla Coulibaly,"1,00 mio. €",
2022/2023,borussia-dortmund,Antonios Papadopoulos,600 K €,
2022/2023,borussia-dortmund,Raphaël Guerreiro,"20,00 mio. €",
2022/2023,borussia-dortmund,Tom Rothe,"3,50 mio. €",
2022/2023,borussia-dortmund,Nico Schulz,"1,00 mio. €",
2022/2023,borussia-dortmund,Julian Ryerson,"13,00 mio. €",
2022/2023,borussia-dortmund,Marius Wolf,"10,00 mio. €",
2022/2023,borussia-dortmund,Thomas Meunier,"5,00 mio. €",
2022/2023,borussia-dortmund,Felix Passlack,"1,50 mio. €",
2022/2023,borussia-dortmund,Mateu Morey,"1,00 mio. €",
2022/2023,borussia-dortmund,Emre Can,"14,00 mio. €",
2022/2023,borussia-dortmund,Salih Özcan,"13,00 mio. €",
2022/2023,borussia-dortmund,Abdoulaye Kamara,"1,00 mio. €",
2022/2023,borussia-dortmund,Mahmoud Dahoud,"12,00 mio. €",
2022/2023,borussia-dortmund,Jude Bellingham,"120,00 mio. €",
2022/2023,borussia-dortmund,Julian Brandt,"40,00 mio. €",
2022/2023,borussia-dortmund,Giovanni Reyna,"25,00 mio. €",
2022/2023,borussia-dortmund,Marco Reus,"7,00 mio. €",
2022/2023,borussia-dortmund,Göktan Gürpüz,300 K €,
2022/2023,borussia-dortmund,Jamie Gittens,"14,00 mio. €",
2022/2023,borussia-dortmund,Julien Duranville,"8,50 mio. €",
2022/2023,borussia-dortmund,Thorgan Hazard,"7,00 mio. €",
2022/2023,borussia-dortmund,Karim Adeyemi,"40,00 mio. €",
2022/2023,borussia-dortmund,Donyell Malen,"28,00 mio. €",
2022/2023,borussia-dortmund,Justin Njinmah,800 K €,
2022/2023,borussia-dortmund,Marco Pašalić,350 K €,
2022/2023,borussia-dortmund,Sébastien Haller,"30,00 mio. €",
2022/2023,borussia-dortmund,Youssoufa Moukoko,"30,00 mio. €",
2022/2023,borussia-dortmund,Anthony Modeste,700 K €,
2022/2023,rasenballsport-leipzig,Péter Gulácsi,"5,00 mio. €",
2022/2023,rasenballsport-leipzig,Janis Blaswich,"2,50 mio. €",
2022/2023,rasenballsport-leipzig,Ørjan Nyland,600 K €,
2022/2023,rasenballsport-leipzig,Jonas Nickisch,200 K €,
2022/2023,rasenballsport-leipzig,Timo Schlieck,200 K €,
2022/2023,rasenballsport-leipzig,Oskar Preil,100 K €,
2022/2023,rasenballsport-leipzig,Mohamed Simakan,"25,00 mio. €",
2022/2023,rasenballsport-leipzig,Lukas Klostermann,"12,00 mio. €",
2022/2023,rasenballsport-leipzig,Willi Orbán,"10,00 mio. €",
2022/2023,rasenballsport-leipzig,Abdou Diallo,"10,00 mio. €",
2022/2023,rasenballsport-leipzig,Marcel Halstenberg,"3,50 mio. €",
2022/2023,rasenballsport-leipzig,Josko Gvardiol,"75,00 mio. €",
2022/2023,rasenballsport-leipzig,David Raum,"14,00 mio. €",
2022/2023,rasenballsport-leipzig,Benjamin Henrichs,"15,00 mio. €",
2022/2023,rasenballsport-leipzig,Hugo Novoa,"4,30 mio. €",
2022/2023,rasenballsport-leipzig,Sanoussy Ba,500 K €,
2022/2023,rasenballsport-leipzig,Dominik Szoboszlai,"50,00 mio. €",
2022/2023,rasenballsport-leipzig,Konrad Laimer,"28,00 mio. €",
2022/2023,rasenballsport-leipzig,Xaver Schlager,"22,00 mio. €",
2022/2023,rasenballsport-leipzig,Amadou Haidara,"17,00 mio. €",
2022/2023,rasenballsport-leipzig,Kevin Kampl,"3,50 mio. €",
2022/2023,rasenballsport-leipzig,Dani Olmo,"40,00 mio. €",
2022/2023,rasenballsport-leipzig,Caden Clark,"2,00 mio. €",
2022/2023,rasenballsport-leipzig,Timo Werner,"25,00 mio. €",
2022/2023,rasenballsport-leipzig,Emil Forsberg,"7,00 mio. €",
2022/2023,rasenballsport-leipzig,Christopher Nkunku,"80,00 mio. €",
2022/2023,rasenballsport-leipzig,André Silva,"15,00 mio. €",
2022/2023,rasenballsport-leipzig,Alexander Sørloth,"12,00 mio. €",
2022/2023,rasenballsport-leipzig,Yussuf Poulsen,"7,00 mio. €",
2022/2023,bayer-04-leverkusen,Lukas Hradecky,"2,50 mio. €",
2022/2023,bayer-04-leverkusen,Patrick Pentz,"1,50 mio. €",
2022/2023,bayer-04-leverkusen,Andrey Lunev,"1,20 mio. €",
2022/2023,bayer-04-leverkusen,Niklas Lomb,250 K €,
2022/2023,bayer-04-leverkusen,Maximilian Neutgens,-,
2022/2023,bayer-04-leverkusen,Piero Hincapié,"35,00 mio. €",
2022/2023,bayer-04-leverkusen,Edmond Tapsoba,"30,00 mio. €",
2022/2023,bayer-04-leverkusen,Jonathan Tah,"20,00 mio. €",
2022/2023,bayer-04-leverkusen,Odilon Kossounou,"18,00 mio. €",
2022/2023,bayer-04-leverkusen,Madi Monamay,-,
2022/2023,bayer-04-leverkusen,Mitchel Bakker,"9,00 mio. €",
2022/2023,bayer-04-leverkusen,Daley Sinkgraven,"2,50 mio. €",
2022/2023,bayer-04-leverkusen,Timothy Fosu-Mensah,"2,00 mio. €",
2022/2023,bayer-04-leverkusen,Robert Andrich,"11,00 mio. €",
2022/2023,bayer-04-leverkusen,Ayman Azhil,400 K €,
2022/2023,bayer-04-leverkusen,Joshua Eze,150 K €,
2022/2023,bayer-04-leverkusen,Leon Köhl,-,
2022/2023,bayer-04-leverkusen,Exequiel Palacios,"22,00 mio. €",
2022/2023,bayer-04-leverkusen,Kerem Demirbay,"6,00 mio. €",
2022/2023,bayer-04-leverkusen,Nadiem Amiri,"6,00 mio. €",
2022/2023,bayer-04-leverkusen,Charles Aránguiz,"3,50 mio. €",
2022/2023,bayer-04-leverkusen,Noah Mbamba,"3,00 mio. €",
2022/2023,bayer-04-leverkusen,Zidan Sertdemir,"1,00 mio. €",
2022/2023,bayer-04-leverkusen,Jeremie Frimpong,"40,00 mio. €",
2022/2023,bayer-04-leverkusen,Florian Wirtz,"85,00 mio. €",
2022/2023,bayer-04-leverkusen,Ayman Aourir,-,
2022/2023,bayer-04-leverkusen,Amine Adli,"20,00 mio. €",
2022/2023,bayer-04-leverkusen,Callum Hudson-Odoi,"15,00 mio. €",
2022/2023,bayer-04-leverkusen,Paulinho,"7,50 mio. €",
2022/2023,bayer-04-leverkusen,Moussa Diaby,"50,00 mio. €",
2022/2023,bayer-04-leverkusen,Karim Bellarabi,"1,50 mio. €",
2022/2023,bayer-04-leverkusen,Adam Hlozek,"18,00 mio. €",
2022/2023,bayer-04-leverkusen,Patrik Schick,"25,00 mio. €",
2022/2023,bayer-04-leverkusen,Sardar Azmoun,"12,00 mio. €",
2022/2023,bayer-04-leverkusen,Joel Pohjanpalo,"3,50 mio. €",
2022/2023,eintracht-frankfurt,Kevin Trapp,"8,50 mio. €",
2022/2023,eintracht-frankfurt,Diant Ramaj,750 K €,
2022/2023,eintracht-frankfurt,Jannik Horz,200 K €,
2022/2023,eintracht-frankfurt,Jens Grahl,200 K €,
2022/2023,eintracht-frankfurt,Simon Simoni,200 K €,
2022/2023,eintracht-frankfurt,Evan Ndicka,"28,00 mio. €",
2022/2023,eintracht-frankfurt,Tuta,"15,00 mio. €",
2022/2023,eintracht-frankfurt,Hrvoje Smolcic,"4,00 mio. €",
2022/2023,eintracht-frankfurt,Almamy Touré,"2,50 mio. €",
2022/2023,eintracht-frankfurt,Jérôme Onguéné,"2,00 mio. €",
2022/2023,eintracht-frankfurt,Dario Gebuhr,400 K €,
2022/2023,eintracht-frankfurt,Luca Pellegrini,"7,00 mio. €",
2022/2023,eintracht-frankfurt,Philipp Max,"3,00 mio. €",
2022/2023,eintracht-frankfurt,Christopher Lenz,"2,50 mio. €",
2022/2023,eintracht-frankfurt,Jan Schröder,200 K €,
2022/2023,eintracht-frankfurt,Aurélio Buta,"8,00 mio. €",
2022/2023,eintracht-frankfurt,Timothy Chandler,700 K €,
2022/2023,eintracht-frankfurt,Kristijan Jakic,"7,00 mio. €",
2022/2023,eintracht-frankfurt,Makoto Hasebe,800 K €,
2022/2023,eintracht-frankfurt,Djibril Sow,"22,00 mio. €",
2022/2023,eintracht-frankfurt,Paxten Aaronson,"4,50 mio. €",
2022/2023,eintracht-frankfurt,Sebastian Rode,"2,00 mio. €",
2022/2023,eintracht-frankfurt,Mehdi Loune,300 K €,
2022/2023,eintracht-frankfurt,Junior Dina Ebimbe,"10,00 mio. €",
2022/2023,eintracht-frankfurt,Filip Kostić,"22,00 mio. €",
2022/2023,eintracht-frankfurt,Daichi Kamada,"27,00 mio. €",
2022/2023,eintracht-frankfurt,Mario Götze,"12,00 mio. €",
2022/2023,eintracht-frankfurt,Marcel Wenig,800 K €,
2022/2023,eintracht-frankfurt,Jens Petter Hauge,"2,50 mio. €",
2022/2023,eintracht-frankfurt,Faride Alidou,"2,50 mio. €",
2022/2023,eintracht-frankfurt,Jesper Lindstrøm,"28,00 mio. €",
2022/2023,eintracht-frankfurt,Ansgar Knauff,"8,00 mio. €",
2022/2023,eintracht-frankfurt,Randal Kolo Muani,"80,00 mio. €",
2022/2023,eintracht-frankfurt,Rafael Borré,"9,00 mio. €",
2022/2023,eintracht-frankfurt,Lucas Alario,"2,50 mio. €",
2022/2023,eintracht-frankfurt,Nacho Ferri,500 K €,
2022/2023,borussia-monchengladbach,Jonas Omlin,"9,00 mio. €",
2022/2023,borussia-monchengladbach,Yann Sommer,"5,00 mio. €",
2022/2023,borussia-monchengladbach,Jan Olschowsky,800 K €,
2022/2023,borussia-monchengladbach,Tobias Sippel,400 K €,
2022/2023,borussia-monchengladbach,Moritz Nicolas,350 K €,
2022/2023,borussia-monchengladbach,Florian Dimmer,100 K €,
2022/2023,borussia-monchengladbach,Maximilian Brüll,75 K €,
2022/2023,borussia-monchengladbach,Nico Elvedi,"18,00 mio. €",
2022/2023,borussia-monchengladbach,Jordan Beyer,"16,00 mio. €",
2022/2023,borussia-monchengladbach,Ko Itakura,"12,00 mio. €",
2022/2023,borussia-monchengladbach,Marvin Friedrich,"4,00 mio. €",
2022/2023,borussia-monchengladbach,Mamadou Doucouré,100 K €,
2022/2023,borussia-monchengladbach,Ramy Bensebaini,"20,00 mio. €",
2022/2023,borussia-monchengladbach,Luca Netz,"6,50 mio. €",
2022/2023,borussia-monchengladbach,Joe Scally,"12,00 mio. €",
2022/2023,borussia-monchengladbach,Stefan Lainer,"3,00 mio. €",
2022/2023,borussia-monchengladbach,Tony Jantschke,600 K €,
2022/2023,borussia-monchengladbach,Simon Walde,500 K €,
2022/2023,borussia-monchengladbach,Julian Weigl,"10,00 mio. €",
2022/2023,borussia-monchengladbach,Christoph Kramer,"2,50 mio. €",
2022/2023,borussia-monchengladbach,Manu Koné,"40,00 mio. €",
2022/2023,borussia-monchengladbach,Florian Neuhaus,"12,00 mio. €",
2022/2023,borussia-monchengladbach,Oscar Fraulo,"2,00 mio. €",
2022/2023,borussia-monchengladbach,Rocco Reitz,800 K €,
2022/2023,borussia-monchengladbach,Torben Müsel,200 K €,
2022/2023,borussia-monchengladbach,Jonas Hofmann,"13,00 mio. €",
2022/2023,borussia-monchengladbach,Lars Stindl,"1,00 mio. €",
2022/2023,borussia-monchengladbach,Conor Noß,400 K €,
2022/2023,borussia-monchengladbach,Yvandro Borges Sanches,"1,50 mio. €",
2022/2023,borussia-monchengladbach,Nathan Ngoumou,"5,00 mio. €",
2022/2023,borussia-monchengladbach,Hannes Wolf,"3,00 mio. €",
2022/2023,borussia-monchengladbach,Patrick Herrmann,"1,50 mio. €",
2022/2023,borussia-monchengladbach,Marcus Thuram,"32,00 mio. €",
2022/2023,borussia-monchengladbach,Alassane Pléa,"8,00 mio. €",
2022/2023,borussia-monchengladbach,Semir Telalovic,350 K €,
2022/2023,vfl-wolfsburg,Koen Casteels,"8,00 mio. €",
2022/2023,vfl-wolfsburg,Pavao Pervan,400 K €,
2022/2023,vfl-wolfsburg,Philipp Schulze,200 K €,
2022/2023,vfl-wolfsburg,Niklas Klinger,100 K €,
2022/2023,vfl-wolfsburg,Micky van de Ven,"30,00 mio. €",
2022/2023,vfl-wolfsburg,Maxence Lacroix,"17,00 mio. €",
2022/2023,vfl-wolfsburg,Sebastiaan Bornauw,"8,50 mio. €",
2022/2023,vfl-wolfsburg,David Odogu,-,
2022/2023,vfl-wolfsburg,Paulo Otávio,"4,00 mio. €",
2022/2023,vfl-wolfsburg,Nicolas Cozza,"3,50 mio. €",
2022/2023,vfl-wolfsburg,Jérôme Roussillon,"3,00 mio. €",
2022/2023,vfl-wolfsburg,Ridle Baku,"13,00 mio. €",
2022/2023,vfl-wolfsburg,Kilian Fischer,"2,00 mio. €",
2022/2023,vfl-wolfsburg,Bartol Franjic,"3,00 mio. €",
2022/2023,vfl-wolfsburg,Josuha Guilavogui,"2,00 mio. €",
2022/2023,vfl-wolfsburg,Mattias Svanberg,"18,00 mio. €",
2022/2023,vfl-wolfsburg,Felix Nmecha,"15,00 mio. €",
2022/2023,vfl-wolfsburg,Maximilian Arnold,"14,00 mio. €",
2022/2023,vfl-wolfsburg,Aster Vranckx,"8,50 mio. €",
2022/2023,vfl-wolfsburg,Yannick Gerhardt,"6,00 mio. €",
2022/2023,vfl-wolfsburg,Kevin Paredes,"5,00 mio. €",
2022/2023,vfl-wolfsburg,Lukas Ambros,200 K €,
2022/2023,vfl-wolfsburg,Jakub Kaminski,"12,00 mio. €",
2022/2023,vfl-wolfsburg,Josip Brekalo,"5,00 mio. €",
2022/2023,vfl-wolfsburg,Patrick Wimmer,"18,00 mio. €",
2022/2023,vfl-wolfsburg,Maximilian Philipp,"2,00 mio. €",
2022/2023,vfl-wolfsburg,Max Kruse,900 K €,
2022/2023,vfl-wolfsburg,Jonas Wind,"14,00 mio. €",
2022/2023,vfl-wolfsburg,Lukas Nmecha,"12,00 mio. €",
2022/2023,vfl-wolfsburg,Omar Marmoush,"6,00 mio. €",
2022/2023,vfl-wolfsburg,Bartosz Bialek,"3,00 mio. €",
2022/2023,vfl-wolfsburg,Luca Waldschmidt,"3,00 mio. €",
2022/2023,vfl-wolfsburg,Dzenan Pejcinovic,"1,00 mio. €",
2022/2023,sc-freiburg,Mark Flekken,"10,00 mio. €",
2022/2023,sc-freiburg,Noah Atubolu,"3,50 mio. €",
2022/2023,sc-freiburg,Benjamin Uphoff,500 K €,
2022/2023,sc-freiburg,Philipp Lienhart,"20,00 mio. €",
2022/2023,sc-freiburg,Matthias Ginter,"18,00 mio. €",
2022/2023,sc-freiburg,Keven Schlotterbeck,"3,00 mio. €",
2022/2023,sc-freiburg,Kenneth Schmidt,"3,00 mio. €",
2022/2023,sc-freiburg,Manuel Gulde,"1,50 mio. €",
2022/2023,sc-freiburg,Christian Günter,"7,50 mio. €",
2022/2023,sc-freiburg,Kimberly Ezekwem,350 K €,
2022/2023,sc-freiburg,Kiliann Sildillia,"12,00 mio. €",
2022/2023,sc-freiburg,Hugo Siquet,"3,30 mio. €",
2022/2023,sc-freiburg,Lukas Kübler,"2,50 mio. €",
2022/2023,sc-freiburg,Yannik Keitel,"4,00 mio. €",
2022/2023,sc-freiburg,Nicolas Höfler,"2,50 mio. €",
2022/2023,sc-freiburg,Maximilian Eggestein,"10,00 mio. €",
2022/2023,sc-freiburg,Robert Wagner,"1,40 mio. €",
2022/2023,sc-freiburg,Jonathan Schmid,900 K €,
2022/2023,sc-freiburg,Daniel-Kofi Kyereh,"8,00 mio. €",
2022/2023,sc-freiburg,Woo-yeong Jeong,"3,50 mio. €",
2022/2023,sc-freiburg,Merlin Röhl,"2,00 mio. €",
2022/2023,sc-freiburg,Kevin Schade,"25,00 mio. €",
2022/2023,sc-freiburg,Vincenzo Grifo,"12,00 mio. €",
2022/2023,sc-freiburg,Noah Weißhaupt,"4,00 mio. €",
2022/2023,sc-freiburg,Ritsu Doan,"18,00 mio. €",
2022/2023,sc-freiburg,Roland Sallai,"10,00 mio. €",
2022/2023,sc-freiburg,Michael Gregoritsch,"8,00 mio. €",
2022/2023,sc-freiburg,Lucas Höler,"5,00 mio. €",
2022/2023,sc-freiburg,Nils Petersen,"1,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Oliver Baumann,"4,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Philipp Pentke,300 K €,
2022/2023,tsg-1899-hoffenheim,Luca Philipp,300 K €,
2022/2023,tsg-1899-hoffenheim,Nahuel Noll,250 K €,
2022/2023,tsg-1899-hoffenheim,Stefan Posch,"14,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Ozan Kabak,"10,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Stanley Nsoki,"5,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Kevin Akpoguma,"3,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Kevin Vogt,"2,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Eduardo Quaresma,"2,50 mio. €",
2022/2023,tsg-1899-hoffenheim,John Brooks,"2,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Ermin Bicakcic,700 K €,
2022/2023,tsg-1899-hoffenheim,Joshua Quarshie,250 K €,
2022/2023,tsg-1899-hoffenheim,Benjamin Hübner,-,
2022/2023,tsg-1899-hoffenheim,Angeliño,"12,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Pavel Kaderabek,"3,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Justin Che,"1,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Melayro Bogarde,700 K €,
2022/2023,tsg-1899-hoffenheim,Diadié Samassékou,"7,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Angelo Stiller,"5,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Sebastian Rudy,"1,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Dennis Geiger,"8,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Grischa Prömel,"7,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Tom Bischof,"3,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Finn Becker,"2,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Thomas Delaney,"2,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Umut Tohumcu,"1,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Robert Skov,"6,50 mio. €",
2022/2023,tsg-1899-hoffenheim,Christoph Baumgartner,"24,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Andrej Kramaric,"8,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Muhammed Damar,"1,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Jacob Bruun Larsen,"3,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Georginio Rutter,"18,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Ihlas Bebou,"7,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Kasper Dolberg,"7,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Munas Dabbur,"3,00 mio. €",
2022/2023,tsg-1899-hoffenheim,Fisnik Asllani,800 K €,
2022/2023,1-fc-union-berlin,Frederik Rönnow,"5,50 mio. €",
2022/2023,1-fc-union-berlin,Lennart Grill,"1,00 mio. €",
2022/2023,1-fc-union-berlin,Jakob Busk,250 K €,
2022/2023,1-fc-union-berlin,Yannic Stein,200 K €,
2022/2023,1-fc-union-berlin,Danilho Doekhi,"17,00 mio. €",
2022/2023,1-fc-union-berlin,Diogo Leite,"15,00 mio. €",
2022/2023,1-fc-union-berlin,Paul Jaeckel,"5,00 mio. €",
2022/2023,1-fc-union-berlin,Robin Knoche,"5,00 mio. €",
2022/2023,1-fc-union-berlin,Timo Baumgartl,"3,00 mio. €",
2022/2023,1-fc-union-berlin,Dominique Heintz,"1,20 mio. €",
2022/2023,1-fc-union-berlin,Jérôme Roussillon,"3,00 mio. €",
2022/2023,1-fc-union-berlin,Tymoteusz Puchacz,"1,20 mio. €",
2022/2023,1-fc-union-berlin,Niko Gießelmann,"1,00 mio. €",
2022/2023,1-fc-union-berlin,Julian Ryerson,"13,00 mio. €",
2022/2023,1-fc-union-berlin,Josip Juranovic,"12,00 mio. €",
2022/2023,1-fc-union-berlin,Christopher Trimmel,800 K €,
2022/2023,1-fc-union-berlin,Rani Khedira,"10,00 mio. €",
2022/2023,1-fc-union-berlin,Aljoscha Kemlein,250 K €,
2022/2023,1-fc-union-berlin,Janik Haberer,"7,00 mio. €",
2022/2023,1-fc-union-berlin,Aïssa Laïdouni,"7,00 mio. €",
2022/2023,1-fc-union-berlin,Morten Thorsby,"5,50 mio. €",
2022/2023,1-fc-union-berlin,András Schäfer,"5,00 mio. €",
2022/2023,1-fc-union-berlin,Paul Seguin,"2,50 mio. €",
2022/2023,1-fc-union-berlin,Kevin Möhwald,600 K €,
2022/2023,1-fc-union-berlin,Milos Pantovic,"1,50 mio. €",
2022/2023,1-fc-union-berlin,Genki Haraguchi,"1,00 mio. €",
2022/2023,1-fc-union-berlin,Sheraldo Becker,"17,00 mio. €",
2022/2023,1-fc-union-berlin,Levin Öztunali,"1,20 mio. €",
2022/2023,1-fc-union-berlin,Sven Michel,900 K €,
2022/2023,1-fc-union-berlin,Jamie Leweling,"3,00 mio. €",
2022/2023,1-fc-union-berlin,Tim Skarke,"1,20 mio. €",
2022/2023,1-fc-union-berlin,Tim Maciejewski,350 K €,
2022/2023,1-fc-union-berlin,Jordan,"7,00 mio. €",
2022/2023,1-fc-union-berlin,Kevin Behrens,"2,00 mio. €",
2022/2023,1-fc-union-berlin,Andreas Voglsammer,800 K €,
2022/2023,1-fc-union-berlin,Malick Sanogo,-,
2022/2023,vfb-stuttgart,Florian Müller,"1,50 mio. €",
2022/2023,vfb-stuttgart,Fabian Bredlow,"1,50 mio. €",
2022/2023,vfb-stuttgart,Dennis Seimen,200 K €,
2022/2023,vfb-stuttgart,Florian Schock,200 K €,
2022/2023,vfb-stuttgart,Nicolas Glaus,125 K €,
2022/2023,vfb-stuttgart,Konstantinos Mavropanos,"15,00 mio. €",
2022/2023,vfb-stuttgart,Hiroki Ito,"10,00 mio. €",
2022/2023,vfb-stuttgart,Waldemar Anton,"4,50 mio. €",
2022/2023,vfb-stuttgart,Dan-Axel Zagadou,"2,50 mio. €",
2022/2023,vfb-stuttgart,Clinton Mola,500 K €,
2022/2023,vfb-stuttgart,Leon Reichardt,-,
2022/2023,vfb-stuttgart,Josha Vagnoman,"8,00 mio. €",
2022/2023,vfb-stuttgart,Pascal Stenzel,"1,50 mio. €",
2022/2023,vfb-stuttgart,Antonis Aidonis,350 K €,
2022/2023,vfb-stuttgart,Mattis Hoppe,150 K €,
2022/2023,vfb-stuttgart,Wataru Endo,"6,50 mio. €",
2022/2023,vfb-stuttgart,Atakan Karazor,"4,00 mio. €",
2022/2023,vfb-stuttgart,Luca Bazzoli,225 K €,
2022/2023,vfb-stuttgart,Naouirou Ahamada,"10,00 mio. €",
2022/2023,vfb-stuttgart,Nikolas Nartey,"1,50 mio. €",
2022/2023,vfb-stuttgart,Borna Sosa,"12,00 mio. €",
2022/2023,vfb-stuttgart,Enzo Millot,"7,00 mio. €",
2022/2023,vfb-stuttgart,Lilian Egloff,"1,50 mio. €",
2022/2023,vfb-stuttgart,Mateo Klimowicz,"1,20 mio. €",
2022/2023,vfb-stuttgart,Genki Haraguchi,"1,00 mio. €",
2022/2023,vfb-stuttgart,Ömer Beyaz,700 K €,
2022/2023,vfb-stuttgart,Laurin Ulrich,500 K €,
2022/2023,vfb-stuttgart,Chris Führich,"4,00 mio. €",
2022/2023,vfb-stuttgart,Darko Churlinov,"2,20 mio. €",
2022/2023,vfb-stuttgart,Silas,"8,00 mio. €",
2022/2023,vfb-stuttgart,Tanguy Coulibaly,"2,50 mio. €",
2022/2023,vfb-stuttgart,Gil Dias,"1,50 mio. €",
2022/2023,vfb-stuttgart,Sasa Kalajdzic,"15,00 mio. €",
2022/2023,vfb-stuttgart,Serhou Guirassy,"14,00 mio. €",
2022/2023,vfb-stuttgart,Tiago Tomás,"7,00 mio. €",
2022/2023,vfb-stuttgart,Juan José Perea,"2,00 mio. €",
2022/2023,vfb-stuttgart,Luca Pfeiffer,"1,70 mio. €",
2022/2023,vfb-stuttgart,Thomas Kastanaras,700 K €,
2022/2023,vfb-stuttgart,Alou Kuol,300 K €,
2022/2023,1-fsv-mainz-05,Robin Zentner,"5,00 mio. €",
2022/2023,1-fsv-mainz-05,Finn Dahmen,"2,50 mio. €",
2022/2023,1-fsv-mainz-05,Lasse Rieß,200 K €,
2022/2023,1-fsv-mainz-05,Andreas Hanche-Olsen,"7,50 mio. €",
2022/2023,1-fsv-mainz-05,Alexander Hack,"2,50 mio. €",
2022/2023,1-fsv-mainz-05,Maxim Leitsch,"2,00 mio. €",
2022/2023,1-fsv-mainz-05,Stefan Bell,"2,00 mio. €",
2022/2023,1-fsv-mainz-05,Danny da Costa,"1,80 mio. €",
2022/2023,1-fsv-mainz-05,Philipp Schulz,300 K €,
2022/2023,1-fsv-mainz-05,Lucas Laux,175 K €,
2022/2023,1-fsv-mainz-05,Aarón Martín,"7,00 mio. €",
2022/2023,1-fsv-mainz-05,Anderson Lucoqui,600 K €,
2022/2023,1-fsv-mainz-05,Silvan Widmer,"3,50 mio. €",
2022/2023,1-fsv-mainz-05,Anton Stach,"15,00 mio. €",
2022/2023,1-fsv-mainz-05,Edimilson Fernandes,"5,50 mio. €",
2022/2023,1-fsv-mainz-05,Dominik Kohr,"3,50 mio. €",
2022/2023,1-fsv-mainz-05,Niklas Tauer,"1,20 mio. €",
2022/2023,1-fsv-mainz-05,Leandro Barreiro,"14,00 mio. €",
2022/2023,1-fsv-mainz-05,Merveille Papela,"1,00 mio. €",
2022/2023,1-fsv-mainz-05,Eniss Shabani,200 K €,
2022/2023,1-fsv-mainz-05,Anthony Caci,"8,50 mio. €",
2022/2023,1-fsv-mainz-05,Angelo Fulgini,"9,00 mio. €",
2022/2023,1-fsv-mainz-05,Jae-sung Lee,"4,00 mio. €",
