Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,fc-valenciennes,Yassine Haouari,250 K €,
2022/2023,dijon-fco,Baptiste Reynet,600 K €,
2022/2023,dijon-fco,Saturnin Allagbé,300 K €,
2022/2023,dijon-fco,Adrien Moncet,50 K €,
2022/2023,dijon-fco,Thomas Roche,50 K €,
2022/2023,dijon-fco,Senou Coulibaly,700 K €,
2022/2023,dijon-fco,Zargo Touré,250 K €,
2022/2023,dijon-fco,Daniel Congré,200 K €,
2022/2023,dijon-fco,Reda Benchaa,100 K €,
2022/2023,dijon-fco,Adama Fofana,600 K €,
2022/2023,dijon-fco,Christopher Rocchia,600 K €,
2022/2023,dijon-fco,Paul Joly,"1,20 mio. €",
2022/2023,dijon-fco,Cheick Traoré,700 K €,
2022/2023,dijon-fco,Ahmad Ngouyamsa,400 K €,
2022/2023,dijon-fco,Didier Ndong,"1,20 mio. €",
2022/2023,dijon-fco,Ousseynou Thioune,700 K €,
2022/2023,dijon-fco,Jessy Pi,500 K €,
2022/2023,dijon-fco,Lucas Deaux,250 K €,
2022/2023,dijon-fco,Loïc Etoga,50 K €,
2022/2023,dijon-fco,Mattéo Ahlinvi,500 K €,
2022/2023,dijon-fco,Jordan Marié,450 K €,
2022/2023,dijon-fco,Yanis Chahid,50 K €,
2022/2023,dijon-fco,Bryan Soumaré,900 K €,
2022/2023,dijon-fco,Valentin Jacob,600 K €,
2022/2023,dijon-fco,Rayane El Khamali,50 K €,
2022/2023,dijon-fco,Marley Aké,"1,80 mio. €",
2022/2023,dijon-fco,Alexandru Dobre,"1,50 mio. €",
2022/2023,dijon-fco,Xande Silva,700 K €,
2022/2023,dijon-fco,Idrissa Camara,500 K €,
2022/2023,dijon-fco,Loum Tchaouna,"1,80 mio. €",
2022/2023,dijon-fco,Walid Nassi,300 K €,
2022/2023,dijon-fco,Mickaël Le Bihan,700 K €,
2022/2023,dijon-fco,Roger Assalé,400 K €,
2022/2023,sc-bastia,Zacharie Boucher,250 K €,
2022/2023,sc-bastia,Johny Placide,250 K €,
2022/2023,sc-bastia,Julien Fabri,100 K €,
2022/2023,sc-bastia,Abdoulaye Ndiaye,"1,50 mio. €",
2022/2023,sc-bastia,Dumè Guidi,800 K €,
2022/2023,sc-bastia,Issiar Dramé,250 K €,
2022/2023,sc-bastia,Joris Sainati,250 K €,
2022/2023,sc-bastia,Dylan Tavares,800 K €,
2022/2023,sc-bastia,Kevin Van Den Kerkhof,"2,00 mio. €",
2022/2023,sc-bastia,Florian Bohnert,400 K €,
2022/2023,sc-bastia,Lloyd Palun,250 K €,
2022/2023,sc-bastia,Tom Ducrocq,"1,20 mio. €",
2022/2023,sc-bastia,Kylian Kaïboue,"1,00 mio. €",
2022/2023,sc-bastia,Christophe Vincent,600 K €,
2022/2023,sc-bastia,Anthony Roncaglia,300 K €,
2022/2023,sc-bastia,Jocelyn Janneh,50 K €,
2022/2023,sc-bastia,Sébastien Salles-Lamonge,"1,00 mio. €",
2022/2023,sc-bastia,Amine Talal,750 K €,
2022/2023,sc-bastia,Mamadou Camara,250 K €,
2022/2023,sc-bastia,Maguette Diongue,150 K €,
2022/2023,sc-bastia,Félix Tomi,50 K €,
2022/2023,sc-bastia,Kévin Schur,200 K €,
2022/2023,sc-bastia,Yohan Baï,250 K €,
2022/2023,sc-bastia,Antony Robic,150 K €,
2022/2023,sc-bastia,Frank Magri,"1,00 mio. €",
2022/2023,sc-bastia,Migouel Alfarela,800 K €,
2022/2023,sc-bastia,Kapit Djoco,700 K €,
2022/2023,sc-bastia,Benjamin Santelli,500 K €,
2022/2023,rodez-af,Lionel Mpasi-Nzau,700 K €,
2022/2023,rodez-af,Sébastien Cibois,300 K €,
2022/2023,rodez-af,Thomas Secchi,150 K €,
2022/2023,rodez-af,Jules Guette,50 K €,
2022/2023,rodez-af,Loan Hernandez,50 K €,
2022/2023,rodez-af,Adilson Malanda,"1,00 mio. €",
2022/2023,rodez-af,Bradley Danger,900 K €,
2022/2023,rodez-af,Serge-Philippe Raux-Yao,700 K €,
2022/2023,rodez-af,Loris Mouyokolo,500 K €,
2022/2023,rodez-af,Éric Vandenabeele,400 K €,
2022/2023,rodez-af,Kévin Boma,400 K €,
2022/2023,rodez-af,Pierre Bardy,300 K €,
2022/2023,rodez-af,Joris Chougrani,300 K €,
2022/2023,rodez-af,Aymen Abdennour,200 K €,
2022/2023,rodez-af,Akim Abdallah,700 K €,
2022/2023,rodez-af,Louis Torres,400 K €,
2022/2023,rodez-af,Nassim Ouammou,350 K €,
2022/2023,rodez-af,Amiran Sanaia,100 K €,
2022/2023,rodez-af,Marvin Senaya,900 K €,
2022/2023,rodez-af,Grégory Coelho,300 K €,
2022/2023,rodez-af,Rémy Boissier,700 K €,
2022/2023,rodez-af,Wilitty Younoussa,500 K €,
2022/2023,rodez-af,Martin Adeline,800 K €,
2022/2023,rodez-af,Lorenzo Rajot,600 K €,
2022/2023,rodez-af,Antoine Valério,300 K €,
2022/2023,rodez-af,Lucas Buades,500 K €,
2022/2023,rodez-af,Noa Savignac,100 K €,
2022/2023,rodez-af,Plamedi Buni Jorge,-,
2022/2023,rodez-af,Jung-bin Park,300 K €,
2022/2023,rodez-af,Andy Pembélé,250 K €,
2022/2023,rodez-af,Killian Corredor,800 K €,
2022/2023,rodez-af,Sambou Soumano,800 K €,
2022/2023,rodez-af,Clément Depres,400 K €,
2022/2023,rodez-af,Florian David,300 K €,
2022/2023,rodez-af,Hatim Far,250 K €,
2022/2023,rodez-af,Joseph Mendes,250 K €,
2022/2023,rodez-af,Nikoloz Kutateladze,100 K €,
2022/2023,grenoble-foot-38,Brice Maubleu,400 K €,
2022/2023,grenoble-foot-38,Esteban Salles,200 K €,
2022/2023,grenoble-foot-38,Mamadou Diop,100 K €,
2022/2023,grenoble-foot-38,Mamadou Diarra,"1,00 mio. €",
2022/2023,grenoble-foot-38,Allan Tchaptchet,800 K €,
2022/2023,grenoble-foot-38,Adrien Monfray,400 K €,
2022/2023,grenoble-foot-38,Bart Straalman,250 K €,
2022/2023,grenoble-foot-38,Loïc Nestor,250 K €,
2022/2023,grenoble-foot-38,Alex Gersbach,600 K €,
2022/2023,grenoble-foot-38,Arial Mendy,600 K €,
2022/2023,grenoble-foot-38,Jordy Gaspar,"1,00 mio. €",
2022/2023,grenoble-foot-38,Gaëtan Paquiez,500 K €,
2022/2023,grenoble-foot-38,Loris Néry,250 K €,
2022/2023,grenoble-foot-38,Mathys Tourraine,150 K €,
2022/2023,grenoble-foot-38,Baptiste Dedola,100 K €,
2022/2023,grenoble-foot-38,Franck Bambock,900 K €,
2022/2023,grenoble-foot-38,Abiezer Jeno,400 K €,
2022/2023,grenoble-foot-38,Manuel Perez,250 K €,
2022/2023,grenoble-foot-38,Bachirou Yaméogo,50 K €,
2022/2023,grenoble-foot-38,Jessy Benet,"1,00 mio. €",
2022/2023,grenoble-foot-38,Saikou Touray,500 K €,
2022/2023,grenoble-foot-38,Orges Bunjaku,300 K €,
2022/2023,grenoble-foot-38,Baptiste Isola,100 K €,
2022/2023,grenoble-foot-38,Axel Ngando,400 K €,
2022/2023,grenoble-foot-38,Florian Michel,-,
2022/2023,grenoble-foot-38,Mattéo D'Antona,-,
2022/2023,grenoble-foot-38,Matthias Phaëton,"1,50 mio. €",
2022/2023,grenoble-foot-38,Amine Sbaï,500 K €,
2022/2023,grenoble-foot-38,Abdoulie Sanyang,"1,20 mio. €",
2022/2023,grenoble-foot-38,Okardi Inikurogha,50 K €,
2022/2023,grenoble-foot-38,Pape Meïssa Ba,600 K €,
2022/2023,grenoble-foot-38,Jordan Tell,600 K €,
2022/2023,grenoble-foot-38,Joris Correa,400 K €,
2022/2023,grenoble-foot-38,Olivier Boissy,250 K €,
2022/2023,fc-annecy,Florian Escales,700 K €,
2022/2023,fc-annecy,Thomas Callens,250 K €,
2022/2023,fc-annecy,Tidiane Malbec,100 K €,
2022/2023,fc-annecy,Gaby Jean,900 K €,
2022/2023,fc-annecy,Kévin Mouanga,900 K €,
2022/2023,fc-annecy,Arnold Temanfo,400 K €,
2022/2023,fc-annecy,Bissenty Mendy,400 K €,
2022/2023,fc-annecy,Hady Camara,300 K €,
2022/2023,fc-annecy,Jonathan Gonçalves,150 K €,
2022/2023,fc-annecy,Nathan Falconnier,50 K €,
2022/2023,fc-annecy,Maxime Bastian,"1,20 mio. €",
2022/2023,fc-annecy,François Lajugie,800 K €,
2022/2023,fc-annecy,Jonathan Ruque,200 K €,
2022/2023,fc-annecy,Vincent Pajot,400 K €,
2022/2023,fc-annecy,Alexandre Phliponeau,400 K €,
2022/2023,fc-annecy,Ahmed Kashi,250 K €,
2022/2023,fc-annecy,Alexandre Fillon,200 K €,
2022/2023,fc-annecy,Yohan Demoncy,600 K €,
2022/2023,fc-annecy,Madyen El Jaouhari,250 K €,
2022/2023,fc-annecy,Clément Billemaz,400 K €,
2022/2023,fc-annecy,Steve Shamal,400 K €,
2022/2023,fc-annecy,Jean-Jacques Rocchi,200 K €,
2022/2023,fc-annecy,Kévin Testud,300 K €,
2022/2023,fc-annecy,Moïse Sahi Dion,"3,00 mio. €",
2022/2023,fc-annecy,Ibrahima Baldé,400 K €,
2022/2023,fc-annecy,Alexy Bosetti,400 K €,
2022/2023,fc-annecy,Kévin Farade,300 K €,
2022/2023,fc-annecy,Romain Spano,250 K €,
2022/2023,fc-annecy,Samuel Ntamack,150 K €,
2022/2023,fc-annecy,Zakaria Bengueddoudj,50 K €,
2022/2023,pau-fc,Alexandre Olliero,600 K €,
2022/2023,pau-fc,Jérôme Prior,600 K €,
2022/2023,pau-fc,Massamba N'Diaye,500 K €,
2022/2023,pau-fc,Quentin Galvez-Diarra,100 K €,
2022/2023,pau-fc,Jean Ruiz,900 K €,
2022/2023,pau-fc,Noé Sow,500 K €,
2022/2023,pau-fc,Antoine Batisse,500 K €,
2022/2023,pau-fc,Xavier Kouassi,400 K €,
2022/2023,pau-fc,Nathan Monzango,200 K €,
2022/2023,pau-fc,Evans Jean-Lambert,700 K €,
2022/2023,pau-fc,Diyaeddine Abzi,400 K €,
2022/2023,pau-fc,Erwin Koffi,900 K €,
2022/2023,pau-fc,Marius Ros,100 K €,
2022/2023,pau-fc,Sessi D'Almeida,600 K €,
2022/2023,pau-fc,Quentin Boisgard,"1,00 mio. €",
2022/2023,pau-fc,Eddy Sylvestre,500 K €,
2022/2023,pau-fc,Steeve Beusnard,500 K €,
2022/2023,pau-fc,Jovan Nisic,300 K €,
2022/2023,pau-fc,David Gomis,350 K €,
2022/2023,pau-fc,Henri Saivet,500 K €,
2022/2023,pau-fc,Quang Hai Nguyen,300 K €,
2022/2023,pau-fc,Nicolas Delpech,50 K €,
2022/2023,pau-fc,Théo Bouchlarhem,100 K €,
2022/2023,pau-fc,Paul Meliande,50 K €,
2022/2023,pau-fc,Charles Boli,350 K €,
2022/2023,pau-fc,Yanis Begraoui,"1,00 mio. €",
2022/2023,pau-fc,Mons Bassouamina,700 K €,
2022/2023,pau-fc,Pape Ibnou Ba,400 K €,
2022/2023,pau-fc,Mayron George,350 K €,
2022/2023,pau-fc,Mohamed Yattara,250 K €,
2022/2023,pau-fc,Walid Jarmouni,150 K €,
2022/2023,pau-fc,Loïck Lespinasse,100 K €,
2022/2023,quevilly-rouen-metropole,Nicolas Lemaître,700 K €,
2022/2023,quevilly-rouen-metropole,Yohann Thuram,200 K €,
2022/2023,quevilly-rouen-metropole,Adel Anzimati-Aboudou,50 K €,
2022/2023,quevilly-rouen-metropole,Rudy Boulais,50 K €,
2022/2023,quevilly-rouen-metropole,Till Cissokho,"1,00 mio. €",
2022/2023,quevilly-rouen-metropole,Syam Ben Youssef,250 K €,
2022/2023,quevilly-rouen-metropole,Nadjib Cissé,250 K €,
2022/2023,quevilly-rouen-metropole,Christophe Diedhiou,150 K €,
2022/2023,quevilly-rouen-metropole,Théo Pionnier-Bertrand,50 K €,
2022/2023,quevilly-rouen-metropole,Jason Pendant,700 K €,
2022/2023,quevilly-rouen-metropole,Samuel Loric,500 K €,
2022/2023,quevilly-rouen-metropole,Alexandre Tégar,200 K €,
2022/2023,quevilly-rouen-metropole,Alpha Sissoko,800 K €,
2022/2023,quevilly-rouen-metropole,Damon Bansais,300 K €,
2022/2023,quevilly-rouen-metropole,Kalidou Sidibé,"1,00 mio. €",
2022/2023,quevilly-rouen-metropole,Balthazar Pierret,900 K €,
2022/2023,quevilly-rouen-metropole,Gustavo Sangaré,900 K €,
2022/2023,quevilly-rouen-metropole,Yann Boé-Kane,300 K €,
2022/2023,quevilly-rouen-metropole,Benjamin Capron-Litique,50 K €,
2022/2023,quevilly-rouen-metropole,Justin Smith,100 K €,
2022/2023,quevilly-rouen-metropole,Alexandre Bonnet,150 K €,
2022/2023,quevilly-rouen-metropole,Garland Gbellé,700 K €,
2022/2023,quevilly-rouen-metropole,Issa Soumaré,"1,00 mio. €",
2022/2023,quevilly-rouen-metropole,Mamady Bangré,"1,00 mio. €",
2022/2023,quevilly-rouen-metropole,Mamadou Camara,500 K €,
2022/2023,quevilly-rouen-metropole,Louis Mafouta,"1,00 mio. €",
2022/2023,quevilly-rouen-metropole,Andréas Hountondji,500 K €,
2022/2023,quevilly-rouen-metropole,Andrew Jung,400 K €,
2022/2023,quevilly-rouen-metropole,Isaac Tshipamba,50 K €,
2022/2023,chamois-niortais-fc,Mathieu Michel,400 K €,
2022/2023,chamois-niortais-fc,Jean Louchet,250 K €,
2022/2023,chamois-niortais-fc,Yanis Maronne,100 K €,
2022/2023,chamois-niortais-fc,Émile Desmarescaux,-,
2022/2023,chamois-niortais-fc,Parfait Endong Bilias,50 K €,
2022/2023,chamois-niortais-fc,Ibrahima Conté,600 K €,
2022/2023,chamois-niortais-fc,Guy-Marcelin Kilama,600 K €,
2022/2023,chamois-niortais-fc,Bryan Passi,600 K €,
2022/2023,chamois-niortais-fc,Bradley M'Bondo,250 K €,
2022/2023,chamois-niortais-fc,Tao Sako,50 K €,
2022/2023,chamois-niortais-fc,Lenny Vallier,600 K €,
2022/2023,chamois-niortais-fc,Quentin Bernard,350 K €,
2022/2023,chamois-niortais-fc,Joris Moutachy,500 K €,
2022/2023,chamois-niortais-fc,Dylan Durivaux,400 K €,
2022/2023,chamois-niortais-fc,Samy Benchamma,500 K €,
2022/2023,chamois-niortais-fc,Yohan Cassubie,400 K €,
2022/2023,chamois-niortais-fc,Charles Kaboré,250 K €,
2022/2023,chamois-niortais-fc,Nacim El Hassani,150 K €,
2022/2023,chamois-niortais-fc,Moataz Zemzemi,800 K €,
2022/2023,chamois-niortais-fc,Samuel Renel,250 K €,
2022/2023,chamois-niortais-fc,Oumar Ngom,100 K €,
2022/2023,chamois-niortais-fc,Junior Olaitan,500 K €,
2022/2023,chamois-niortais-fc,Amadou Sagna,600 K €,
2022/2023,chamois-niortais-fc,Kévin Rocheteau,350 K €,
2022/2023,chamois-niortais-fc,Junior Flemmings,350 K €,
2022/2023,chamois-niortais-fc,Billal El Kaddouri,-,
2022/2023,chamois-niortais-fc,Bilal Boutobba,"2,50 mio. €",
2022/2023,chamois-niortais-fc,Sidi Cissé,100 K €,
2022/2023,chamois-niortais-fc,Landry Abessolo,50 K €,
2022/2023,chamois-niortais-fc,Tyrone Tormin,100 K €,
2022/2023,chamois-niortais-fc,Yanis Merdji,400 K €,
2022/2023,chamois-niortais-fc,Ryan Bakayoko,200 K €,
2022/2023,chamois-niortais-fc,Godwin Bentil,200 K €,
2022/2023,chamois-niortais-fc,Nesta Elphege,100 K €,
2022/2023,stade-laval,Alexis Sauvage,400 K €,
2022/2023,stade-laval,Maxime Hautbois,150 K €,
2022/2023,stade-laval,Théo Chatelain,50 K €,
2022/2023,stade-laval,Yasser Baldé,300 K €,
2022/2023,stade-laval,Marvin Baudry,250 K €,
2022/2023,stade-laval,Djibril Diaw,250 K €,
2022/2023,stade-laval,Yohan Tavares,200 K €,
2022/2023,stade-laval,Pierrick Cros,150 K €,
2022/2023,stade-laval,John Da,50 K €,
2022/2023,stade-laval,Hamza Mouali,800 K €,
2022/2023,stade-laval,Bryan Goncalves,800 K €,
2022/2023,stade-laval,Edson Seidou,300 K €,
2022/2023,stade-laval,Rémy Duterte,250 K €,
2022/2023,stade-laval,Dembo Sylla,600 K €,
2022/2023,stade-laval,Kévin Perrot,150 K €,
2022/2023,stade-laval,Sam Sanna,500 K €,
2022/2023,stade-laval,Kevin Tapoko,250 K €,
2022/2023,stade-laval,Jordan Adéoti,250 K €,
2022/2023,stade-laval,Julien Maggiotti,"1,00 mio. €",
2022/2023,stade-laval,Antonin Bobichon,900 K €,
2022/2023,stade-laval,Jimmy Roye,300 K €,
2022/2023,stade-laval,Ryan Ferhaoui,300 K €,
2022/2023,stade-laval,Anthony Gonçalves,200 K €,
2022/2023,stade-laval,Boubacar Diakhaby,50 K €,
2022/2023,stade-laval,Junior Armando Mendes,50 K €,
2022/2023,stade-laval,Zakaria Naidji,800 K €,
2022/2023,stade-laval,Francois-Xavier Fumu Tamuzo,150 K €,
2022/2023,stade-laval,Simon Elisor,800 K €,
2022/2023,stade-laval,Geoffray Durbant,500 K €,
2022/2023,stade-laval,Kader N'Chobi,400 K €,
2022/2023,stade-laval,Sébastien da Silva,150 K €,
2022/2023,stade-laval,Steven Nsimba,150 K €,
2023/2024,as-saint-etienne,Gautier Larsonneur,"4,00 mio. €",
2023/2024,as-saint-etienne,Etienne Green,700 K €,
2023/2024,as-saint-etienne,Matthieu Dreyer,150 K €,
2023/2024,as-saint-etienne,Boubacar Fall,100 K €,
2023/2024,as-saint-etienne,Issiaka Touré,-,
2023/2024,as-saint-etienne,Saïdou Sow,"2,50 mio. €",
2023/2024,as-saint-etienne,Dylan Batubinsika,"2,00 mio. €",
2023/2024,as-saint-etienne,Mickaël Nade,"1,50 mio. €",
2023/2024,as-saint-etienne,Anthony Briançon,"1,50 mio. €",
2023/2024,as-saint-etienne,Beres Owusu,-,
2023/2024,as-saint-etienne,Niels Nkounkou,"7,50 mio. €",
2023/2024,as-saint-etienne,Léo Pétrot,"1,00 mio. €",
2023/2024,as-saint-etienne,Mahmoud Bentayg,400 K €,
2023/2024,as-saint-etienne,Darling Bladi,50 K €,
2023/2024,as-saint-etienne,Yvann Maçon,"2,00 mio. €",
2023/2024,as-saint-etienne,Dennis Appiah,"1,00 mio. €",
2023/2024,as-saint-etienne,Bryan Nokoue,100 K €,
2023/2024,as-saint-etienne,Lamine Fomba,"1,20 mio. €",
2023/2024,as-saint-etienne,Thomas Monconduit,400 K €,
2023/2024,as-saint-etienne,Benjamin Bouchouari,"2,50 mio. €",
2023/2024,as-saint-etienne,Aïmen Moueffek,"2,00 mio. €",
2023/2024,as-saint-etienne,Florian Tardieu,"1,00 mio. €",
2023/2024,as-saint-etienne,Mathis Amougou,300 K €,
2023/2024,as-saint-etienne,Dylan Chambost,"2,00 mio. €",
2023/2024,as-saint-etienne,Victor Lobry,700 K €,
2023/2024,as-saint-etienne,Karim Cissé,150 K €,
2023/2024,as-saint-etienne,Cheikh Fall,50 K €,
2023/2024,as-saint-etienne,Antoine Gauthier,50 K €,
2023/2024,as-saint-etienne,Nathanaël Mbuku,"2,00 mio. €",
2023/2024,as-saint-etienne,Maxence Rivera,300 K €,
2023/2024,as-saint-etienne,Mathieu Cafaro,"2,50 mio. €",
2023/2024,as-saint-etienne,Stéphane Diarra,"1,20 mio. €",
2023/2024,as-saint-etienne,El Hadji Dieye,150 K €,
2023/2024,as-saint-etienne,Ibrahim Sissoko,"2,50 mio. €",
2023/2024,as-saint-etienne,Irvin Cardona,"2,50 mio. €",
2023/2024,as-saint-etienne,Ibrahima Wadji,"1,00 mio. €",
2023/2024,as-saint-etienne,Gaëtan Charbonnier,200 K €,
2023/2024,as-saint-etienne,Jibril Othman,-,
2023/2024,as-saint-etienne,Enzo Mayilla,-,
2023/2024,sco-angers,Yahia Fofana,"3,50 mio. €",
2023/2024,sco-angers,Melvin Zinga,150 K €,
2023/2024,sco-angers,Eliot Pasture,-,
2023/2024,sco-angers,Oumar Pona,-,
2023/2024,sco-angers,Cédric Hountondji,"1,80 mio. €",
2023/2024,sco-angers,Jordan Lefort,"1,00 mio. €",
2023/2024,sco-angers,Ousmane Camara,600 K €,
2023/2024,sco-angers,Abdoulaye Bamba,400 K €,
2023/2024,sco-angers,Marius Courcoul,50 K €,
2023/2024,sco-angers,Yacine Gaya,50 K €,
2023/2024,sco-angers,Demba N'Diaye,-,
2023/2024,sco-angers,Florent Hanin,350 K €,
2023/2024,sco-angers,Yan Valery,"2,00 mio. €",
2023/2024,sco-angers,Lilian Raolisoa,800 K €,
2023/2024,sco-angers,Halid Sabanovic,250 K €,
2023/2024,sco-angers,Batista Mendy,"9,50 mio. €",
2023/2024,sco-angers,Zinédine Ould Khaled,400 K €,
2023/2024,sco-angers,Joseph Lopy,500 K €,
2023/2024,sco-angers,Pierrick Capelle,250 K €,
2023/2024,sco-angers,Yassin Belkhdim,100 K €,
2023/2024,sco-angers,Noah Ndeke,-,
2023/2024,sco-angers,Himad Abdelli,"4,00 mio. €",
2023/2024,sco-angers,Jean-Mattéo Bahoya,"7,50 mio. €",
2023/2024,sco-angers,Farid El Melali,"1,50 mio. €",
2023/2024,sco-angers,Noah Fatar,400 K €,
2023/2024,sco-angers,Zinedine Ferhat,"1,50 mio. €",
2023/2024,sco-angers,Justin Kalumba,800 K €,
2023/2024,sco-angers,Loïs Diony,"2,00 mio. €",
2023/2024,sco-angers,Ibrahima Niane,"1,00 mio. €",
2023/2024,sco-angers,Estéban Lepaul,800 K €,
2023/2024,sco-angers,Adrien Hunou,700 K €,
2023/2024,sco-angers,Sidiki Chérif,100 K €,
2023/2024,sco-angers,Guédé Nadje,50 K €,
2023/2024,aj-auxerre,Donovan Léon,500 K €,
2023/2024,aj-auxerre,Sonny Laiton,150 K €,
2023/2024,aj-auxerre,Théo De Percin,100 K €,
2023/2024,aj-auxerre,Raphaël Adiceam,50 K €,
2023/2024,aj-auxerre,Jubal,"2,00 mio. €",
2023/2024,aj-auxerre,Théo Pellenard,"1,00 mio. €",
2023/2024,aj-auxerre,Clément Akpa,800 K €,
2023/2024,aj-auxerre,Saad Agouzoul,700 K €,
2023/2024,aj-auxerre,Madiou Keita,100 K €,
2023/2024,aj-auxerre,Gideon Mensah,"2,50 mio. €",
2023/2024,aj-auxerre,Paul Joly,"1,80 mio. €",
2023/2024,aj-auxerre,Colin Dagba,"1,20 mio. €",
2023/2024,aj-auxerre,Ange Loïc N'Gatta,150 K €,
2023/2024,aj-auxerre,Elisha Owusu,"2,50 mio. €",
2023/2024,aj-auxerre,Assane Dioussé,900 K €,
2023/2024,aj-auxerre,Nathan Buayi-Kiala,200 K €,
2023/2024,aj-auxerre,Neil Glossoa,-,
2023/2024,aj-auxerre,Rayan Raveloson,"2,00 mio. €",
2023/2024,aj-auxerre,Kévin Danois,100 K €,
2023/2024,aj-auxerre,Lassine Sinayoko,"2,50 mio. €",
2023/2024,aj-auxerre,Issa Soumaré,800 K €,
2023/2024,aj-auxerre,Nicolas Mercier,300 K €,
2023/2024,aj-auxerre,Rayan Mandengue,-,
2023/2024,aj-auxerre,Gauthier Hein,"3,00 mio. €",
2023/2024,aj-auxerre,Gaëtan Perrin,"3,00 mio. €",
2023/2024,aj-auxerre,Eros Maddy,250 K €,
2023/2024,aj-auxerre,Florian Ayé,"1,80 mio. €",
2023/2024,aj-auxerre,Ado Onaiwu,"1,80 mio. €",
2023/2024,aj-auxerre,Nuno Da Costa,800 K €,
2023/2024,aj-auxerre,Ousmane Camara,700 K €,
2023/2024,amiens-sc,Régis Gurtner,200 K €,
2023/2024,amiens-sc,Alexis Sauvage,200 K €,
2023/2024,amiens-sc,Matthieu Rongier,-,
2023/2024,amiens-sc,Mamadou Fofana,"1,80 mio. €",
2023/2024,amiens-sc,Nicholas Opoku,900 K €,
2023/2024,amiens-sc,Osaze Urhoghide,600 K €,
2023/2024,amiens-sc,Mohamed Jaouab,600 K €,
2023/2024,amiens-sc,Siriky Diabaté,150 K €,
2023/2024,amiens-sc,Abdourahmane Barry,100 K €,
2023/2024,amiens-sc,Siaka Bakayoko,50 K €,
2023/2024,amiens-sc,Anis Ouchouache,-,
2023/2024,amiens-sc,Amine Chabane,-,
2023/2024,amiens-sc,Kassoum Ouattara,"8,00 mio. €",
2023/2024,amiens-sc,Ayoub Amraoui,"1,50 mio. €",
2023/2024,amiens-sc,Sebastian Ring,300 K €,
2023/2024,amiens-sc,Sébastien Corchia,600 K €,
2023/2024,amiens-sc,Youssouf Assogba,250 K €,
2023/2024,amiens-sc,Brunnel Tutuana,-,
2023/2024,amiens-sc,Jérémy Gélin,"1,20 mio. €",
2023/2024,amiens-sc,Kylian Kaïboue,"1,00 mio. €",
2023/2024,amiens-sc,Frank Boya,"1,00 mio. €",
2023/2024,amiens-sc,Ayman Ouhatti,150 K €,
2023/2024,amiens-sc,Ibrahim Fofana,50 K €,
2023/2024,amiens-sc,Owen Gene,"1,20 mio. €",
2023/2024,amiens-sc,Mamadou Fofana,700 K €,
2023/2024,amiens-sc,Mactar Tine,-,
2023/2024,amiens-sc,Gaël Kakuta,"1,20 mio. €",
2023/2024,amiens-sc,Abdoul Tapsoba,500 K €,
2023/2024,amiens-sc,Rayan Lutin,100 K €,
2023/2024,amiens-sc,Messy Manitu,-,
2023/2024,amiens-sc,Mounir Chouiar,"1,80 mio. €",
2023/2024,amiens-sc,Maxime Do Couto,400 K €,
2023/2024,amiens-sc,Amadou Ciss,350 K €,
2023/2024,amiens-sc,Mathis Touho,150 K €,
2023/2024,amiens-sc,Charbel Gomez,100 K €,
2023/2024,amiens-sc,Michael Mortume,-,
2023/2024,amiens-sc,Antoine Leautey,"1,50 mio. €",
2023/2024,amiens-sc,Yvan Ikia Dimi,250 K €,
2023/2024,amiens-sc,Josué Chibozo,250 K €,
2023/2024,amiens-sc,Louis Mafouta,"1,50 mio. €",
2023/2024,amiens-sc,Jack Lahne,300 K €,
2023/2024,amiens-sc,Andy Carroll,250 K €,
2023/2024,amiens-sc,Hugo Chambon,100 K €,
2023/2024,amiens-sc,Matis Wessner,-,
2023/2024,fc-girondins-bordeaux,Rafal Straczek,500 K €,
2023/2024,fc-girondins-bordeaux,Karl-Johan Johnsson,400 K €,
2023/2024,fc-girondins-bordeaux,Davy Rouyard,100 K €,
2023/2024,fc-girondins-bordeaux,Grégoire Swiderski,100 K €,
2023/2024,fc-girondins-bordeaux,Alane Bedfian,-,
2023/2024,fc-girondins-bordeaux,Stian Gregersen,"1,80 mio. €",
2023/2024,fc-girondins-bordeaux,Malcom Bokele,"1,80 mio. €",
2023/2024,fc-girondins-bordeaux,Yoann Barbet,"1,50 mio. €",
2023/2024,fc-girondins-bordeaux,Jean Marcelin,800 K €,
2023/2024,fc-girondins-bordeaux,Emmanuel Biumla,400 K €,
2023/2024,fc-girondins-bordeaux,Mathys Angély,50 K €,
2023/2024,fc-girondins-bordeaux,Yaël Mouanga,-,
2023/2024,fc-girondins-bordeaux,Jean Grillot,-,
2023/2024,fc-girondins-bordeaux,Vital Nsimba,"1,20 mio. €",
2023/2024,fc-girondins-bordeaux,Jacques Ekomié,700 K €,
2023/2024,fc-girondins-bordeaux,Clément Michelin,"1,20 mio. €",
2023/2024,fc-girondins-bordeaux,Issouf Sissokho,700 K €,
2023/2024,fc-girondins-bordeaux,Yohan Cassubie,400 K €,
2023/2024,fc-girondins-bordeaux,Emeric Depussay,100 K €,
2023/2024,fc-girondins-bordeaux,Joss Marques,-,
2023/2024,fc-girondins-bordeaux,Pedro Díaz,"2,50 mio. €",
2023/2024,fc-girondins-bordeaux,Danylo Ignatenko,"1,50 mio. €",
