Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2020/2021,fc-barcelona,Marc-André ter Stegen,"60,00 mio. €",
2020/2021,fc-barcelona,Neto,"6,00 mio. €",
2020/2021,fc-barcelona,Iñaki Peña,"3,00 mio. €",
2020/2021,fc-barcelona,Arnau Tenas,"1,50 mio. €",
2020/2021,fc-barcelona,Ronald Araujo,"25,00 mio. €",
2020/2021,fc-barcelona,Clément Lenglet,"25,00 mio. €",
2020/2021,fc-barcelona,Gerard Piqué,"10,00 mio. €",
2020/2021,fc-barcelona,Samuel Umtiti,"8,00 mio. €",
2020/2021,fc-barcelona,Santiago Ramos Mingo,500 K €,
2020/2021,fc-barcelona,Jordi Alba,"20,00 mio. €",
2020/2021,fc-barcelona,Junior Firpo,"8,00 mio. €",
2020/2021,fc-barcelona,Sergiño Dest,"30,00 mio. €",
2020/2021,fc-barcelona,Óscar Mingueza,"15,00 mio. €",
2020/2021,fc-barcelona,Sergio Busquets,"9,00 mio. €",
2020/2021,fc-barcelona,Matheus Fernandes,"1,50 mio. €",
2020/2021,fc-barcelona,Frenkie de Jong,"90,00 mio. €",
2020/2021,fc-barcelona,Pedri,"70,00 mio. €",
2020/2021,fc-barcelona,Ilaix Moriba,"25,00 mio. €",
2020/2021,fc-barcelona,Miralem Pjanić,"20,00 mio. €",
2020/2021,fc-barcelona,Riqui Puig,"18,00 mio. €",
2020/2021,fc-barcelona,Sergi Roberto,"18,00 mio. €",
2020/2021,fc-barcelona,Carles Aleñá,"15,00 mio. €",
2020/2021,fc-barcelona,Philippe Coutinho,"30,00 mio. €",
2020/2021,fc-barcelona,Rafinha,"15,00 mio. €",
2020/2021,fc-barcelona,Ansu Fati,"60,00 mio. €",
2020/2021,fc-barcelona,Konrad de la Fuente,"4,00 mio. €",
2020/2021,fc-barcelona,Lionel Messi,"80,00 mio. €",
2020/2021,fc-barcelona,Ousmane Dembélé,"50,00 mio. €",
2020/2021,fc-barcelona,Francisco Trincão,"22,00 mio. €",
2020/2021,fc-barcelona,Álex Collado,"5,00 mio. €",
2020/2021,fc-barcelona,Antoine Griezmann,"60,00 mio. €",
2020/2021,fc-barcelona,Martin Braithwaite,"9,00 mio. €",
2020/2021,real-madrid,Thibaut Courtois,"60,00 mio. €",
2020/2021,real-madrid,Andriy Lunin,"3,00 mio. €",
2020/2021,real-madrid,Diego Altube,500 K €,
2020/2021,real-madrid,Luis López,150 K €,
2020/2021,real-madrid,Lucas Cañizares,-,
2020/2021,real-madrid,Raphaël Varane,"70,00 mio. €",
2020/2021,real-madrid,Éder Militão,"40,00 mio. €",
2020/2021,real-madrid,Sergio Ramos,"10,00 mio. €",
2020/2021,real-madrid,Nacho Fernández,"10,00 mio. €",
2020/2021,real-madrid,Víctor Chust,400 K €,
2020/2021,real-madrid,Pablo Ramón,50 K €,
2020/2021,real-madrid,Ferland Mendy,"50,00 mio. €",
2020/2021,real-madrid,Marcelo,"7,50 mio. €",
2020/2021,real-madrid,Miguel Gutiérrez,"5,00 mio. €",
2020/2021,real-madrid,Daniel Carvajal,"30,00 mio. €",
2020/2021,real-madrid,Lucas Vázquez,"15,00 mio. €",
2020/2021,real-madrid,Álvaro Odriozola,"10,00 mio. €",
2020/2021,real-madrid,Marvin Park,500 K €,
2020/2021,real-madrid,Sergio Santos,200 K €,
2020/2021,real-madrid,Casemiro,"70,00 mio. €",
2020/2021,real-madrid,Antonio Blanco,"5,00 mio. €",
2020/2021,real-madrid,Federico Valverde,"65,00 mio. €",
2020/2021,real-madrid,Toni Kroos,"40,00 mio. €",
2020/2021,real-madrid,Luka Modric,"10,00 mio. €",
2020/2021,real-madrid,Martin Ødegaard,"40,00 mio. €",
2020/2021,real-madrid,Isco,"18,00 mio. €",
2020/2021,real-madrid,Sergio Arribas,"3,00 mio. €",
2020/2021,real-madrid,Eden Hazard,"40,00 mio. €",
2020/2021,real-madrid,Vinicius Junior,"40,00 mio. €",
2020/2021,real-madrid,Óscar Aranda,-,
2020/2021,real-madrid,Marco Asensio,"35,00 mio. €",
2020/2021,real-madrid,Rodrygo,"35,00 mio. €",
2020/2021,real-madrid,Karim Benzema,"25,00 mio. €",
2020/2021,real-madrid,Luka Jović,"20,00 mio. €",
2020/2021,real-madrid,Borja Mayoral,"14,00 mio. €",
2020/2021,real-madrid,Mariano Díaz,"10,00 mio. €",
2020/2021,real-madrid,Hugo Duro,"5,00 mio. €",
2020/2021,atletico-madrid,Jan Oblak,"70,00 mio. €",
2020/2021,atletico-madrid,Ivo Grbic,"3,50 mio. €",
2020/2021,atletico-madrid,Miguel San Román,700 K €,
2020/2021,atletico-madrid,José María Giménez,"60,00 mio. €",
2020/2021,atletico-madrid,Mario Hermoso,"35,00 mio. €",
2020/2021,atletico-madrid,Stefan Savic,"25,00 mio. €",
2020/2021,atletico-madrid,Felipe,"12,00 mio. €",
2020/2021,atletico-madrid,Nehuén Pérez,"4,00 mio. €",
2020/2021,atletico-madrid,Álvaro García,200 K €,
2020/2021,atletico-madrid,Adrián Corral,200 K €,
2020/2021,atletico-madrid,Renan Lodi,"25,00 mio. €",
2020/2021,atletico-madrid,Manu Sánchez,"8,00 mio. €",
2020/2021,atletico-madrid,Juan Manuel Sanabria,800 K €,
2020/2021,atletico-madrid,Kieran Trippier,"20,00 mio. €",
2020/2021,atletico-madrid,Sime Vrsaljko,"5,00 mio. €",
2020/2021,atletico-madrid,Ricard Sánchez,"1,50 mio. €",
2020/2021,atletico-madrid,Thomas Partey,"40,00 mio. €",
2020/2021,atletico-madrid,Lucas Torreira,"20,00 mio. €",
2020/2021,atletico-madrid,Geoffrey Kondogbia,"15,00 mio. €",
2020/2021,atletico-madrid,Koke,"60,00 mio. €",
2020/2021,atletico-madrid,Saúl Ñíguez,"40,00 mio. €",
2020/2021,atletico-madrid,Héctor Herrera,"7,00 mio. €",
2020/2021,atletico-madrid,Toni Moya,400 K €,
2020/2021,atletico-madrid,Josep Calavera,250 K €,
2020/2021,atletico-madrid,Óscar Castro,50 K €,
2020/2021,atletico-madrid,Marcos Llorente,"80,00 mio. €",
2020/2021,atletico-madrid,Thomas Lemar,"25,00 mio. €",
2020/2021,atletico-madrid,Mario Soriano,500 K €,
2020/2021,atletico-madrid,Yannick Carrasco,"40,00 mio. €",
2020/2021,atletico-madrid,Vitolo,"4,00 mio. €",
2020/2021,atletico-madrid,Víctor Mollejo,"3,00 mio. €",
2020/2021,atletico-madrid,Ángel Correa,"40,00 mio. €",
2020/2021,atletico-madrid,Germán Valera,"2,50 mio. €",
2020/2021,atletico-madrid,João Félix,"80,00 mio. €",
2020/2021,atletico-madrid,Moussa Dembélé,"20,00 mio. €",
2020/2021,atletico-madrid,Luis Suárez,"15,00 mio. €",
2020/2021,atletico-madrid,Diego Costa,"6,00 mio. €",
2020/2021,atletico-madrid,Sergio Camello,"2,30 mio. €",
2020/2021,atletico-madrid,Ivan Saponjic,"1,20 mio. €",
2020/2021,fc-sevilla,Bono,"18,00 mio. €",
2020/2021,fc-sevilla,Tomas Vaclik,"4,00 mio. €",
2020/2021,fc-sevilla,Javi Díaz,400 K €,
2020/2021,fc-sevilla,Alfonso Pastor,250 K €,
2020/2021,fc-sevilla,Adrián González,50 K €,
2020/2021,fc-sevilla,Diego Carlos,"45,00 mio. €",
2020/2021,fc-sevilla,Sergi Gómez,"3,00 mio. €",
2020/2021,fc-sevilla,Karim Rekik,"3,00 mio. €",
2020/2021,fc-sevilla,Joris Gnagnon,"1,50 mio. €",
2020/2021,fc-sevilla,Kike Ríos,50 K €,
2020/2021,fc-sevilla,Marcos Acuña,"15,00 mio. €",
2020/2021,fc-sevilla,Sergio Escudero,"2,50 mio. €",
2020/2021,fc-sevilla,Javi Vázquez,150 K €,
2020/2021,fc-sevilla,Pablo Pérez,100 K €,
2020/2021,fc-sevilla,Jules Koundé,"60,00 mio. €",
2020/2021,fc-sevilla,Álex Pozo,"4,00 mio. €",
2020/2021,fc-sevilla,Jesús Navas,"3,00 mio. €",
2020/2021,fc-sevilla,Juanlu Sánchez,400 K €,
2020/2021,fc-sevilla,Nemanja Gudelj,"6,00 mio. €",
2020/2021,fc-sevilla,Fernando,"4,00 mio. €",
2020/2021,fc-sevilla,Joan Jordán,"30,00 mio. €",
2020/2021,fc-sevilla,Óliver Torres,"13,00 mio. €",
2020/2021,fc-sevilla,Ivan Rakitic,"10,00 mio. €",
2020/2021,fc-sevilla,Óscar Rodríguez,"12,00 mio. €",
2020/2021,fc-sevilla,Franco Vázquez,"4,00 mio. €",
2020/2021,fc-sevilla,Lucas Ocampos,"40,00 mio. €",
2020/2021,fc-sevilla,Bryan Gil,"30,00 mio. €",
2020/2021,fc-sevilla,Papu Gómez,"9,00 mio. €",
2020/2021,fc-sevilla,Oussama Idrissi,"8,00 mio. €",
2020/2021,fc-sevilla,Suso,"20,00 mio. €",
2020/2021,fc-sevilla,Munir El Haddadi,"10,00 mio. €",
2020/2021,fc-sevilla,Aleix Vidal,"2,00 mio. €",
2020/2021,fc-sevilla,Carlos Álvarez,300 K €,
2020/2021,fc-sevilla,Antonio Zarzana,50 K €,
2020/2021,fc-sevilla,Youssef En-Nesyri,"40,00 mio. €",
2020/2021,fc-sevilla,Luuk de Jong,"10,00 mio. €",
2020/2021,fc-sevilla,Carlos Fernández,"9,00 mio. €",
2020/2021,fc-sevilla,Iván Romero,500 K €,
2020/2021,real-sociedad-san-sebastian,Álex Remiro,"20,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Miguel Ángel Moyá,800 K €,
2020/2021,real-sociedad-san-sebastian,Andoni Zubiaurre,300 K €,
2020/2021,real-sociedad-san-sebastian,Gaizka Ayesa,200 K €,
2020/2021,real-sociedad-san-sebastian,Unai Marrero,-,
2020/2021,real-sociedad-san-sebastian,Robin Le Normand,"22,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Diego Llorente,"20,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Igor Zubeldia,"20,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Aritz Elustondo,"15,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Modibo Sagnan,"3,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Jon Pacheco,200 K €,
2020/2021,real-sociedad-san-sebastian,Jérémy Blasco,150 K €,
2020/2021,real-sociedad-san-sebastian,Aritz Arambarri,150 K €,
2020/2021,real-sociedad-san-sebastian,Aihen Muñoz,"6,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Nacho Monreal,"1,50 mio. €",
2020/2021,real-sociedad-san-sebastian,Andoni Gorosabel,"10,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Joseba Zaldua,"5,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Martín Zubimendi,"20,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Asier Illarramendi,"6,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Urko González de Zárate,500 K €,
2020/2021,real-sociedad-san-sebastian,Mikel Merino,"40,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Ander Guevara,"7,50 mio. €",
2020/2021,real-sociedad-san-sebastian,Jon Guridi,"1,80 mio. €",
2020/2021,real-sociedad-san-sebastian,Luca Sangalli,"1,50 mio. €",
2020/2021,real-sociedad-san-sebastian,Beñat Turrientes,300 K €,
2020/2021,real-sociedad-san-sebastian,Roberto López,"8,00 mio. €",
2020/2021,real-sociedad-san-sebastian,David Silva,"5,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Robert Navarro,"3,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Ander Barrenetxea,"15,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Martín Merquelanz,"2,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Julen Lobete,"1,50 mio. €",
2020/2021,real-sociedad-san-sebastian,Portu,"20,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Adnan Januzaj,"12,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Mikel Oyarzabal,"70,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Alexander Isak,"40,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Willian José,"18,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Carlos Fernández,"9,00 mio. €",
2020/2021,real-sociedad-san-sebastian,Jon Bautista,"1,20 mio. €",
2020/2021,fc-villarreal,Sergio Asenjo,"9,00 mio. €",
2020/2021,fc-villarreal,Gerónimo Rulli,"4,00 mio. €",
2020/2021,fc-villarreal,Filip Jørgensen,250 K €,
2020/2021,fc-villarreal,Iker Álvarez,50 K €,
2020/2021,fc-villarreal,Pau Torres,"50,00 mio. €",
2020/2021,fc-villarreal,Mario Gaspar,"5,00 mio. €",
2020/2021,fc-villarreal,Raúl Albiol,"2,50 mio. €",
2020/2021,fc-villarreal,Ramiro Funes Mori,"2,00 mio. €",
2020/2021,fc-villarreal,Soufiane Chakla,800 K €,
2020/2021,fc-villarreal,Alfonso Pedraza,"20,00 mio. €",
2020/2021,fc-villarreal,Pervis Estupiñán,"12,00 mio. €",
2020/2021,fc-villarreal,Alberto Moreno,"2,50 mio. €",
2020/2021,fc-villarreal,Jaume Costa,"2,00 mio. €",
2020/2021,fc-villarreal,Juan Foyth,"12,00 mio. €",
2020/2021,fc-villarreal,Rubén Peña,"4,00 mio. €",
2020/2021,fc-villarreal,Andrei Rațiu,300 K €,
2020/2021,fc-villarreal,Lanchi,200 K €,
2020/2021,fc-villarreal,Francis Coquelin,"5,00 mio. €",
2020/2021,fc-villarreal,Vicente Iborra,"3,00 mio. €",
2020/2021,fc-villarreal,Étienne Capoue,"2,00 mio. €",
2020/2021,fc-villarreal,Manu Trigueros,"12,00 mio. €",
2020/2021,fc-villarreal,Dani Parejo,"10,00 mio. €",
2020/2021,fc-villarreal,Carlo García,300 K €,
2020/2021,fc-villarreal,Sergio Lozano,200 K €,
2020/2021,fc-villarreal,Moi Gómez,"8,00 mio. €",
2020/2021,fc-villarreal,Javi Ontiveros,"5,00 mio. €",
2020/2021,fc-villarreal,Álex Baena,"2,50 mio. €",
2020/2021,fc-villarreal,Samuel Chukwueze,"20,00 mio. €",
2020/2021,fc-villarreal,Takefusa Kubo,"15,00 mio. €",
2020/2021,fc-villarreal,Yéremy Pino,"15,00 mio. €",
2020/2021,fc-villarreal,Dani Raba,900 K €,
2020/2021,fc-villarreal,Gerard Moreno,"40,00 mio. €",
2020/2021,fc-villarreal,Paco Alcácer,"22,00 mio. €",
2020/2021,fc-villarreal,Fer Niño,"3,00 mio. €",
2020/2021,fc-villarreal,Carlos Bacca,"1,80 mio. €",
2020/2021,fc-villarreal,Álex Millán,300 K €,
2020/2021,fc-valencia,Jasper Cillessen,"5,00 mio. €",
2020/2021,fc-valencia,Jaume Doménech,"4,00 mio. €",
2020/2021,fc-valencia,Cristian Rivero,300 K €,
2020/2021,fc-valencia,Unai Etxebarria,150 K €,
2020/2021,fc-valencia,Gabriel Paulista,"15,00 mio. €",
2020/2021,fc-valencia,Mouctar Diakhaby,"10,00 mio. €",
2020/2021,fc-valencia,Ferro,"5,00 mio. €",
2020/2021,fc-valencia,Eliaquim Mangala,"2,50 mio. €",
2020/2021,fc-valencia,Cristiano Piccini,"2,20 mio. €",
2020/2021,fc-valencia,Guillem Molina,600 K €,
2020/2021,fc-valencia,Kevin Sibille,250 K €,
2020/2021,fc-valencia,José Gayà,"35,00 mio. €",
2020/2021,fc-valencia,Toni Lato,"2,50 mio. €",
2020/2021,fc-valencia,Álex Centelles,"2,00 mio. €",
2020/2021,fc-valencia,Jesús Vázquez,250 K €,
2020/2021,fc-valencia,Thierry Correia,"6,00 mio. €",
2020/2021,fc-valencia,Geoffrey Kondogbia,"15,00 mio. €",
2020/2021,fc-valencia,Uroš Račić,"10,00 mio. €",
2020/2021,fc-valencia,Hugo Guillamón,"7,50 mio. €",
2020/2021,fc-valencia,Christian Oliva,"4,00 mio. €",
2020/2021,fc-valencia,Carlos Soler,"40,00 mio. €",
2020/2021,fc-valencia,Yunus Musah,"15,00 mio. €",
2020/2021,fc-valencia,Daniel Wass,"7,00 mio. €",
2020/2021,fc-valencia,Koba Koindredi,600 K €,
2020/2021,fc-valencia,Vicente Esquerdo,"1,00 mio. €",
2020/2021,fc-valencia,Gonçalo Guedes,"25,00 mio. €",
2020/2021,fc-valencia,Denis Cheryshev,"3,50 mio. €",
2020/2021,fc-valencia,Álex Blanco,"1,50 mio. €",
2020/2021,fc-valencia,Kang-in Lee,"10,00 mio. €",
2020/2021,fc-valencia,Jason,"2,50 mio. €",
2020/2021,fc-valencia,Manu Vallejo,"7,00 mio. €",
2020/2021,fc-valencia,Maxi Gómez,"25,00 mio. €",
2020/2021,fc-valencia,Patrick Cutrone,"9,00 mio. €",
2020/2021,fc-valencia,Kévin Gameiro,"3,00 mio. €",
2020/2021,fc-valencia,Rubén Sobrino,"1,50 mio. €",
2020/2021,real-betis-sevilla,Joel Robles,"4,00 mio. €",
2020/2021,real-betis-sevilla,Dani Martín,"3,00 mio. €",
2020/2021,real-betis-sevilla,Claudio Bravo,"1,00 mio. €",
2020/2021,real-betis-sevilla,Dani Rebollo,100 K €,
2020/2021,real-betis-sevilla,Carlos Marín,100 K €,
2020/2021,real-betis-sevilla,Marc Bartra,"10,00 mio. €",
2020/2021,real-betis-sevilla,Aïssa Mandi,"8,00 mio. €",
2020/2021,real-betis-sevilla,Sidnei,"2,50 mio. €",
2020/2021,real-betis-sevilla,Víctor Ruiz,"2,20 mio. €",
2020/2021,real-betis-sevilla,Geovanni Barba,50 K €,
2020/2021,real-betis-sevilla,Juan Miranda,"7,00 mio. €",
2020/2021,real-betis-sevilla,Álex Moreno,"6,00 mio. €",
2020/2021,real-betis-sevilla,José Calderón,50 K €,
2020/2021,real-betis-sevilla,Emerson Royal,"25,00 mio. €",
2020/2021,real-betis-sevilla,Martín Montoya,"2,00 mio. €",
2020/2021,real-betis-sevilla,Aitor Ruibal,"2,00 mio. €",
2020/2021,real-betis-sevilla,Fran Delgado,400 K €,
2020/2021,real-betis-sevilla,Guido Rodríguez,"22,00 mio. €",
2020/2021,real-betis-sevilla,William Carvalho,"15,00 mio. €",
2020/2021,real-betis-sevilla,Paul Akouokou,"1,50 mio. €",
2020/2021,real-betis-sevilla,Víctor Camarasa,"1,50 mio. €",
2020/2021,real-betis-sevilla,Andrés Guardado,"1,50 mio. €",
2020/2021,real-betis-sevilla,Nabil Fekir,"25,00 mio. €",
2020/2021,real-betis-sevilla,Sergio Canales,"20,00 mio. €",
2020/2021,real-betis-sevilla,Yassin Fekir,300 K €,
2020/2021,real-betis-sevilla,Cristian Tello,"7,50 mio. €",
2020/2021,real-betis-sevilla,Juanmi,"2,50 mio. €",
2020/2021,real-betis-sevilla,Diego Lainez,"8,00 mio. €",
2020/2021,real-betis-sevilla,Joaquín,"1,50 mio. €",
2020/2021,real-betis-sevilla,Rodri Sánchez,"1,50 mio. €",
2020/2021,real-betis-sevilla,Borja Iglesias,"10,00 mio. €",
2020/2021,real-betis-sevilla,Loren Morón,"9,00 mio. €",
2020/2021,real-betis-sevilla,Antonio Sanabria,"7,50 mio. €",
2020/2021,athletic-bilbao,Unai Simón,"20,00 mio. €",
2020/2021,athletic-bilbao,Iago Herrerín,"1,00 mio. €",
2020/2021,athletic-bilbao,Jokin Ezkieta,300 K €,
2020/2021,athletic-bilbao,Unai Núñez,"20,00 mio. €",
2020/2021,athletic-bilbao,Iñigo Martínez,"20,00 mio. €",
2020/2021,athletic-bilbao,Yeray Álvarez,"20,00 mio. €",
2020/2021,athletic-bilbao,Aitor Paredes,200 K €,
2020/2021,athletic-bilbao,Yuri Berchiche,"12,00 mio. €",
2020/2021,athletic-bilbao,Mikel Balenziaga,"1,20 mio. €",
2020/2021,athletic-bilbao,Ander Capa,"6,00 mio. €",
2020/2021,athletic-bilbao,Óscar de Marcos,"2,00 mio. €",
2020/2021,athletic-bilbao,Iñigo Lekue,"1,50 mio. €",
2020/2021,athletic-bilbao,Peru Nolaskoain,"3,00 mio. €",
2020/2021,athletic-bilbao,Mikel Vesga,"2,00 mio. €",
2020/2021,athletic-bilbao,Unai López,"12,00 mio. €",
2020/2021,athletic-bilbao,Unai Vencedor,"5,00 mio. €",
2020/2021,athletic-bilbao,Dani García,"3,00 mio. €",
2020/2021,athletic-bilbao,Oier Zarraga,500 K €,
2020/2021,athletic-bilbao,Beñat Prados,200 K €,
2020/2021,athletic-bilbao,Julen Bernaola,50 K €,
2020/2021,athletic-bilbao,Iker Muniain,"12,00 mio. €",
2020/2021,athletic-bilbao,Oihan Sancet,"3,50 mio. €",
2020/2021,athletic-bilbao,Raúl García,"2,50 mio. €",
2020/2021,athletic-bilbao,Álex Berenguer,"15,00 mio. €",
2020/2021,athletic-bilbao,Jon Morcillo,"5,00 mio. €",
2020/2021,athletic-bilbao,Iñigo Córdoba,"2,00 mio. €",
2020/2021,athletic-bilbao,Nico Williams,"1,50 mio. €",
2020/2021,athletic-bilbao,Ibai Gómez,"1,20 mio. €",
2020/2021,athletic-bilbao,Iñigo Vicente,"1,00 mio. €",
2020/2021,athletic-bilbao,Iñaki Williams,"25,00 mio. €",
2020/2021,athletic-bilbao,Asier Villalibre,"4,50 mio. €",
2020/2021,athletic-bilbao,Kenan Kodro,"1,00 mio. €",
2020/2021,fc-getafe,David Soria,"9,00 mio. €",
2020/2021,fc-getafe,Rubén Yáñez,"2,00 mio. €",
2020/2021,fc-getafe,Djené,"18,00 mio. €",
2020/2021,fc-getafe,Erick Cabaco,"2,50 mio. €",
2020/2021,fc-getafe,Xabi Etxeita,800 K €,
2020/2021,fc-getafe,Chema Rodríguez,800 K €,
2020/2021,fc-getafe,Soufiane Chakla,800 K €,
2020/2021,fc-getafe,David Alba,150 K €,
2020/2021,fc-getafe,Ryan Nolan,150 K €,
2020/2021,fc-getafe,Marc Cucurella,"20,00 mio. €",
2020/2021,fc-getafe,Mathías Olivera,"12,00 mio. €",
2020/2021,fc-getafe,Koffi,200 K €,
2020/2021,fc-getafe,Allan Nyom,"2,00 mio. €",
2020/2021,fc-getafe,Damián Suárez,"1,50 mio. €",
2020/2021,fc-getafe,Juan Iglesias,250 K €,
2020/2021,fc-getafe,David Timor,"1,50 mio. €",
2020/2021,fc-getafe,Mauro Arambarri,"20,00 mio. €",
2020/2021,fc-getafe,Carles Aleñá,"15,00 mio. €",
2020/2021,fc-getafe,Nemanja Maksimovic,"15,00 mio. €",
2020/2021,fc-getafe,Ante Palaversa,"2,50 mio. €",
2020/2021,fc-getafe,John Patrick,"1,00 mio. €",
2020/2021,fc-getafe,Sabit Abdulai,150 K €,
2020/2021,fc-getafe,Víctor Mollejo,"3,00 mio. €",
2020/2021,fc-getafe,Josete Miranda,200 K €,
2020/2021,fc-getafe,Takefusa Kubo,"15,00 mio. €",
2020/2021,fc-getafe,Abdoulay Diaby,"2,00 mio. €",
2020/2021,fc-getafe,Francisco Portillo,"1,20 mio. €",
2020/2021,fc-getafe,Cucho Hernández,"9,00 mio. €",
2020/2021,fc-getafe,Enes Ünal,"7,00 mio. €",
2020/2021,fc-getafe,Jaime Mata,"4,00 mio. €",
2020/2021,fc-getafe,Ángel Rodríguez,"3,00 mio. €",
2020/2021,fc-getafe,Darío Poveda,400 K €,
2020/2021,fc-getafe,Mamor Niang,-,
2020/2021,celta-vigo,Rubén Blanco,"5,00 mio. €",
2020/2021,celta-vigo,Iván Villar,"2,50 mio. €",
2020/2021,celta-vigo,Sergio Álvarez,700 K €,
2020/2021,celta-vigo,Iago Domínguez,150 K €,
2020/2021,celta-vigo,Patrick Sequeira,150 K €,
2020/2021,celta-vigo,Álvaro Fernández,100 K €,
2020/2021,celta-vigo,Ruly García,50 K €,
2020/2021,celta-vigo,Néstor Araújo,"7,00 mio. €",
2020/2021,celta-vigo,Jeison Murillo,"7,00 mio. €",
2020/2021,celta-vigo,Joseph Aidoo,"6,00 mio. €",
2020/2021,celta-vigo,Carlos Domínguez,"1,50 mio. €",
2020/2021,celta-vigo,David Costas,"1,20 mio. €",
2020/2021,celta-vigo,Jorge Sáenz,"1,00 mio. €",
2020/2021,celta-vigo,José Fontán,"1,00 mio. €",
2020/2021,celta-vigo,Gael Alonso,-,
2020/2021,celta-vigo,Lucas Olaza,"6,00 mio. €",
2020/2021,celta-vigo,Aarón Martín,"4,50 mio. €",
2020/2021,celta-vigo,David Juncà,700 K €,
2020/2021,celta-vigo,Diego Pampín,250 K €,
2020/2021,celta-vigo,Hugo Mallo,"5,00 mio. €",
2020/2021,celta-vigo,Sergio Carreira,"1,00 mio. €",
2020/2021,celta-vigo,Kevin Vázquez,800 K €,
2020/2021,celta-vigo,Renato Tapia,"20,00 mio. €",
2020/2021,celta-vigo,Okay Yokuşlu,"7,50 mio. €",
2020/2021,celta-vigo,Jordan Holsgrove,500 K €,
2020/2021,celta-vigo,Fran Beltrán,"12,00 mio. €",
2020/2021,celta-vigo,Hugo Sotelo,-,
2020/2021,celta-vigo,Augusto Solari,"4,00 mio. €",
2020/2021,celta-vigo,Brais Méndez,"14,00 mio. €",
2020/2021,celta-vigo,Denis Suárez,"12,00 mio. €",
2020/2021,celta-vigo,Miguel Baeza,"2,50 mio. €",
2020/2021,celta-vigo,Gabri Veiga,"1,50 mio. €",
2020/2021,celta-vigo,Nolito,"1,50 mio. €",
2020/2021,celta-vigo,Álvaro Vadillo,700 K €,
2020/2021,celta-vigo,Alfon González,250 K €,
2020/2021,celta-vigo,Miguel Rodríguez,"1,00 mio. €",
2020/2021,celta-vigo,Emre Mor,700 K €,
2020/2021,celta-vigo,Santi Mina,"15,00 mio. €",
2020/2021,celta-vigo,Iago Aspas,"9,00 mio. €",
2020/2021,celta-vigo,Facundo Ferreyra,"2,00 mio. €",
2020/2021,celta-vigo,Lautaro de León,100 K €,
2020/2021,fc-granada,Rui Silva,"12,00 mio. €",
2020/2021,fc-granada,Aarón Escandell,"1,00 mio. €",
2020/2021,fc-granada,João Costa,250 K €,
2020/2021,fc-granada,Arnau Fàbrega,100 K €,
2020/2021,fc-granada,Ángel Jiménez,100 K €,
2020/2021,fc-granada,Rafael Romero,-,
2020/2021,fc-granada,Domingos Duarte,"12,00 mio. €",
2020/2021,fc-granada,Jesús Vallejo,"5,00 mio. €",
2020/2021,fc-granada,Nehuén Pérez,"4,00 mio. €",
2020/2021,fc-granada,Germán Sánchez,800 K €,
2020/2021,fc-granada,Neyder Lozano,400 K €,
2020/2021,fc-granada,Pepe Sánchez,400 K €,
2020/2021,fc-granada,Raúl Torrente,100 K €,
2020/2021,fc-granada,Sergio Barcia,100 K €,
2020/2021,fc-granada,Carlos Neva,"4,00 mio. €",
2020/2021,fc-granada,Adrián Marín,"1,20 mio. €",
2020/2021,fc-granada,Dimitri Foulquier,"3,50 mio. €",
2020/2021,fc-granada,Víctor Díaz,"1,00 mio. €",
2020/2021,fc-granada,Quini,400 K €,
2020/2021,fc-granada,Kingsley Fobi,150 K €,
2020/2021,fc-granada,Maxime Gonalons,"2,50 mio. €",
2020/2021,fc-granada,Yan Eteki,"2,00 mio. €",
2020/2021,fc-granada,Eris Abedini,300 K €,
2020/2021,fc-granada,Yangel Herrera,"18,00 mio. €",
2020/2021,fc-granada,Luis Milla,"4,00 mio. €",
2020/2021,fc-granada,Domingos Quina,"3,00 mio. €",
2020/2021,fc-granada,Ángel Montoro,"1,20 mio. €",
2020/2021,fc-granada,Ramon Azeez,800 K €,
2020/2021,fc-granada,Isma Ruiz,300 K €,
2020/2021,fc-granada,Álvaro Bravo,200 K €,
2020/2021,fc-granada,Juan Brunet,50 K €,
2020/2021,fc-granada,Carlos León,-,
2020/2021,fc-granada,Fede Vico,"1,20 mio. €",
2020/2021,fc-granada,Antonio Aranda,200 K €,
