league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
GER-Bundesliga,2024,Leverkusen,Edmond Tapsoba,BFA,DF,26-068,1999.0,22.4,1796,114,548,1043,217,21,1796,17,11,64.7,6,35.3,1100,5700,3244,42,35,1,10,5,1275,16,possession
GER-Bundesliga,2024,Leverkusen,Emi Buendía,ARG,"MF,FW",28-107,1996.0,1.5,130,0,12,73,46,7,130,8,4,50.0,2,25.0,76,242,102,2,2,1,8,6,102,17,possession
GER-Bundesliga,2024,Leverkusen,Exequiel Palacios,ARG,MF,26-188,1998.0,9.2,857,13,98,483,278,10,857,10,6,60.0,4,40.0,508,1648,625,6,14,1,13,15,678,32,possession
GER-Bundesliga,2024,Leverkusen,Florian Wirtz,GER,"MF,FW",21-343,2003.0,20.8,1665,7,96,622,969,118,1661,139,73,52.5,62,44.6,966,5700,2930,103,59,46,43,39,1315,246,possession
GER-Bundesliga,2024,Leverkusen,Granit Xhaka,SUI,MF,32-196,1992.0,27.2,2565,64,375,1585,614,13,2565,14,6,42.9,8,57.1,1386,5030,2502,33,44,0,14,12,1998,60,possession
GER-Bundesliga,2024,Leverkusen,Jeanuël Belocian,FRA,"DF,MF",20-053,2005.0,0.8,44,2,9,20,15,1,44,1,1,100.0,0,0.0,16,89,39,0,2,0,2,0,32,1,possession
GER-Bundesliga,2024,Leverkusen,Jeremie Frimpong,NED,"DF,MF",24-122,2000.0,21.8,1007,18,113,338,565,99,1007,69,20,29.0,45,65.2,573,3582,2034,85,36,30,36,23,687,230,possession
GER-Bundesliga,2024,Leverkusen,Jonas Hofmann,GER,"MF,DF",32-271,1992.0,2.7,153,2,14,63,77,13,153,3,2,66.7,1,33.3,84,418,172,3,3,1,5,1,126,21,possession
GER-Bundesliga,2024,Leverkusen,Jonathan Tah,GER,DF,29-059,1996.0,27.0,2194,178,729,1351,120,37,2194,3,2,66.7,1,33.3,1305,6890,3895,13,17,0,12,6,1599,8,possession
GER-Bundesliga,2024,Leverkusen,Lukáš Hrádecký,FIN,GK,35-138,1989.0,25.0,821,667,814,8,0,0,821,0,0,,0,,471,2544,1422,0,0,0,0,0,439,0,possession
GER-Bundesliga,2024,Leverkusen,Mario Hermoso,ESP,DF,29-297,1995.0,3.3,288,28,84,165,39,6,288,5,3,60.0,2,40.0,147,495,265,2,8,0,3,1,183,3,possession
GER-Bundesliga,2024,Leverkusen,Martin Terrier,FRA,"MF,FW",28-038,1997.0,6.5,250,3,13,107,131,35,250,4,2,50.0,2,50.0,129,578,276,11,4,4,11,6,205,35,possession
GER-Bundesliga,2024,Leverkusen,Matej Kovar,CZE,GK,24-329,2000.0,3.0,91,76,91,0,0,0,91,0,0,,0,,59,289,114,0,0,0,0,0,48,0,possession
GER-Bundesliga,2024,Leverkusen,Nathan Tella,NGA,"MF,FW",25-280,1999.0,11.6,425,4,29,165,235,54,425,47,19,40.4,22,46.8,256,1409,656,29,12,10,36,14,316,100,possession
GER-Bundesliga,2024,Leverkusen,Nordi Mukiele,FRA,DF,27-161,1997.0,10.0,725,27,184,407,141,22,725,17,9,52.9,7,41.2,363,1750,992,20,14,6,10,3,441,28,possession
GER-Bundesliga,2024,Leverkusen,Patrik Schick,CZE,FW,29-077,1996.0,13.9,468,12,39,197,235,91,468,20,8,40.0,11,55.0,258,852,208,5,2,5,31,23,362,85,possession
GER-Bundesliga,2024,Leverkusen,Piero Hincapié,ECU,DF,23-092,2002.0,24.5,1946,159,636,1021,295,43,1946,12,2,16.7,8,66.7,1100,5789,3332,43,42,6,15,4,1353,65,possession
GER-Bundesliga,2024,Leverkusen,Robert Andrich,GER,"MF,DF",30-201,1994.0,15.5,959,40,209,569,185,16,959,5,2,40.0,1,20.0,456,1871,792,7,13,1,6,1,683,14,possession
GER-Bundesliga,2024,Leverkusen,Victor Boniface,NGA,FW,24-109,2000.0,11.0,390,5,24,162,206,75,389,34,14,41.2,19,55.9,200,1092,460,24,11,14,43,29,311,57,possession
GER-Bundesliga,2024,Leverkusen,Álex Grimaldo,ESP,"DF,MF",29-203,1995.0,24.2,1953,43,286,739,942,76,1953,42,17,40.5,21,50.0,1089,4830,2598,70,45,19,46,12,1380,218,possession
GER-Bundesliga,2024,Mainz 05,Andreas Hanche-Olsen,NOR,DF,28-084,1997.0,10.1,551,78,299,228,27,12,551,1,1,100.0,0,0.0,249,999,424,2,3,0,6,2,310,5,possession
GER-Bundesliga,2024,Mainz 05,Anthony Caci,FRA,DF,27-284,1997.0,24.9,1644,63,340,743,577,50,1644,57,26,45.6,27,47.4,780,3067,1300,35,20,12,37,22,949,122,possession
GER-Bundesliga,2024,Mainz 05,Armindo Sieb,GER,"FW,MF",22-053,2003.0,8.2,315,4,31,142,144,42,315,31,11,35.5,19,61.3,171,1083,479,25,7,7,32,21,222,57,possession
GER-Bundesliga,2024,Mainz 05,Arnaud Nordin,FRA,DF,26-298,1998.0,0.3,23,0,2,8,13,1,23,1,0,0.0,1,100.0,11,41,13,0,0,0,1,2,15,7,possession
GER-Bundesliga,2024,Mainz 05,Aymen Barkok,MAR,MF,26-325,1998.0,0.8,47,2,9,22,17,1,47,3,0,0.0,2,66.7,22,139,75,2,0,0,0,0,29,6,possession
GER-Bundesliga,2024,Mainz 05,Danny da Costa,GER,DF,31-272,1993.0,17.0,1132,86,455,602,85,2,1132,14,6,42.9,8,57.1,626,2614,1163,14,11,2,18,5,693,17,possession
GER-Bundesliga,2024,Mainz 05,Dominik Kohr,GER,"DF,MF",31-070,1994.0,22.7,1522,193,725,678,126,20,1522,9,5,55.6,4,44.4,733,3282,1473,23,16,4,19,7,897,28,possession
GER-Bundesliga,2024,Mainz 05,Gabriel Vidovic,CRO,MF,21-131,2003.0,0.0,8,0,0,4,4,1,8,0,0,,0,,3,13,5,0,0,0,1,0,5,2,possession
GER-Bundesliga,2024,Mainz 05,Hong Hyunseok,KOR,MF,25-299,1999.0,5.2,239,4,32,129,83,15,239,8,3,37.5,3,37.5,115,555,285,7,6,1,9,12,153,26,possession
GER-Bundesliga,2024,Mainz 05,Jonathan Burkardt,GER,FW,24-274,2000.0,18.5,642,16,43,311,291,91,641,32,13,40.6,19,59.4,353,1516,600,25,22,9,60,25,455,127,possession
GER-Bundesliga,2024,Mainz 05,Kaishu Sano,JPN,MF,24-102,2000.0,27.8,1488,52,341,885,278,27,1488,41,27,65.9,13,31.7,705,3662,1713,36,30,5,37,26,841,40,possession
GER-Bundesliga,2024,Mainz 05,Karim Onisiwo,AUT,"MF,FW",33-025,1992.0,1.2,45,1,5,16,24,5,45,2,1,50.0,1,50.0,23,104,18,1,0,0,5,2,28,8,possession
GER-Bundesliga,2024,Mainz 05,Lee Jae-sung,KOR,MF,32-244,1992.0,24.0,1140,36,191,528,434,98,1140,29,11,37.9,15,51.7,546,1949,778,23,19,7,64,22,756,132,possession
GER-Bundesliga,2024,Mainz 05,Lennard Maloney,USA,MF,25-185,1999.0,0.3,22,3,9,11,2,0,22,0,0,,0,,4,24,13,1,0,0,1,0,5,0,possession
GER-Bundesliga,2024,Mainz 05,Maxim Leitsch,GER,DF,26-328,1998.0,7.5,473,63,214,224,35,13,473,1,0,0.0,0,0.0,173,759,329,4,5,0,8,3,240,5,possession
GER-Bundesliga,2024,Mainz 05,Moritz Jenz,GER,DF,25-346,1999.0,15.8,1002,150,532,442,31,17,1002,5,2,40.0,2,40.0,467,2019,852,1,1,0,7,0,545,3,possession
GER-Bundesliga,2024,Mainz 05,Nadiem Amiri,GER,MF,28-166,1996.0,22.5,1718,40,291,970,478,41,1716,52,25,48.1,24,46.2,915,4322,1984,40,32,10,38,22,1077,55,possession
GER-Bundesliga,2024,Mainz 05,Nelson Weiper,GER,"FW,MF",20-025,2005.0,5.7,213,3,14,95,106,35,213,17,8,47.1,9,52.9,99,486,169,7,5,4,39,8,147,46,possession
GER-Bundesliga,2024,Mainz 05,Nikolas Veratschnig,AUT,"DF,FW",22-077,2003.0,1.3,78,2,11,26,41,9,78,7,2,28.6,5,71.4,36,162,83,4,2,2,1,1,39,15,possession
GER-Bundesliga,2024,Mainz 05,Paul Nebel,GER,MF,22-183,2002.0,21.1,1215,27,156,508,565,56,1215,52,19,36.5,30,57.7,703,3752,1521,58,37,16,56,34,852,181,possession
GER-Bundesliga,2024,Mainz 05,Phillipp Mwene,AUT,DF,31-072,1994.0,25.2,1365,65,329,555,492,45,1365,47,21,44.7,23,48.9,674,3859,1803,56,39,11,41,23,785,123,possession
GER-Bundesliga,2024,Mainz 05,Robin Zentner,GER,GK,30-165,1994.0,28.0,1143,846,1114,28,1,1,1143,0,0,,0,,661,3196,1755,0,0,0,2,0,584,0,possession
GER-Bundesliga,2024,Mainz 05,Silvan Widmer,SUI,DF,32-037,1993.0,4.4,287,21,74,118,96,9,287,4,0,0.0,4,100.0,113,408,99,2,3,1,6,3,149,32,possession
GER-Bundesliga,2024,Mainz 05,Stefan Bell,GER,DF,33-230,1991.0,13.1,781,119,433,322,30,24,781,5,1,20.0,3,60.0,339,1534,759,7,1,1,12,3,395,4,possession
GER-Bundesliga,2024,RB Leipzig,Amadou Haidara,MLI,MF,27-070,1998.0,13.3,1008,55,237,636,140,11,1008,10,7,70.0,3,30.0,471,1660,666,6,5,0,6,7,643,20,possession
GER-Bundesliga,2024,RB Leipzig,André Silva,POR,"FW,MF",29-156,1995.0,1.5,65,3,11,22,34,10,64,0,0,,0,,35,291,152,6,1,3,6,1,39,11,possession
GER-Bundesliga,2024,RB Leipzig,Antonio Nusa,NOR,"MF,DF",19-359,2005.0,16.0,744,19,134,295,327,48,744,82,37,45.1,37,45.1,438,2861,1487,51,34,24,35,28,509,111,possession
GER-Bundesliga,2024,RB Leipzig,Arthur Vermeeren,BEL,MF,20-063,2005.0,13.7,866,32,206,523,147,4,866,12,6,50.0,6,50.0,414,1565,663,8,11,1,17,12,580,15,possession
GER-Bundesliga,2024,RB Leipzig,Assan Ouedraogo,GER,MF,18-337,2006.0,0.6,30,0,5,15,12,4,30,3,0,0.0,3,100.0,23,193,70,2,0,3,2,6,26,2,possession
GER-Bundesliga,2024,RB Leipzig,Benjamin Henrichs,GER,DF,28-047,1997.0,10.4,606,42,189,269,154,8,606,13,9,69.2,4,30.8,290,1285,438,9,7,0,9,6,345,55,possession
GER-Bundesliga,2024,RB Leipzig,Benjamin Šeško,SVN,"FW,MF",21-315,2003.0,22.1,765,23,81,403,296,76,764,64,34,53.1,28,43.8,375,2143,976,35,24,12,52,48,587,119,possession
GER-Bundesliga,2024,RB Leipzig,Castello Lukeba,FRA,DF,22-115,2002.0,12.5,1081,96,429,594,67,9,1081,13,8,61.5,3,23.1,638,2621,1449,10,9,0,17,5,779,7,possession
GER-Bundesliga,2024,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",25-253,1999.0,15.1,755,39,142,376,251,56,755,35,15,42.9,15,42.9,364,2117,1184,28,27,5,32,25,469,73,possession
GER-Bundesliga,2024,RB Leipzig,David Raum,GER,DF,26-354,1998.0,17.8,1253,51,340,464,461,54,1253,25,9,36.0,12,48.0,513,2273,1250,33,18,4,14,9,707,118,possession
GER-Bundesliga,2024,RB Leipzig,El Chadaille Bitshiabu,FRA,DF,19-330,2005.0,8.0,637,84,265,337,38,10,637,1,1,100.0,0,0.0,315,1226,612,3,2,1,9,1,403,2,possession
GER-Bundesliga,2024,RB Leipzig,Elif Elmas,MKD,MF,25-199,1999.0,0.5,28,1,10,13,5,2,28,1,1,100.0,0,0.0,13,33,11,0,0,0,0,2,17,2,possession
GER-Bundesliga,2024,RB Leipzig,Faik Sakar,GER,MF,17-087,2008.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
GER-Bundesliga,2024,RB Leipzig,Kevin Kampl,SVN,MF,34-184,1990.0,15.6,1211,31,221,750,250,12,1211,19,13,68.4,6,31.6,723,3676,1899,17,32,2,12,12,883,30,possession
GER-Bundesliga,2024,RB Leipzig,Kosta Nedeljković,SRB,DF,19-116,2005.0,1.5,128,5,20,46,62,4,128,0,0,,0,,68,327,188,7,6,0,1,0,83,20,possession
GER-Bundesliga,2024,RB Leipzig,Loïs Openda,BEL,"FW,MF",25-054,2000.0,23.1,764,12,46,313,410,138,763,58,16,27.6,29,50.0,430,2366,1202,50,19,32,71,25,603,192,possession
GER-Bundesliga,2024,RB Leipzig,Lukas Klostermann,GER,DF,28-312,1996.0,15.4,1148,125,474,568,110,12,1148,4,3,75.0,1,25.0,604,2367,1154,15,13,1,8,0,768,26,possession
GER-Bundesliga,2024,RB Leipzig,Lutsharel Geertruida,NED,DF,24-267,2000.0,14.6,1063,48,320,643,109,15,1063,11,5,45.5,6,54.5,540,2027,1062,17,10,1,12,4,707,29,possession
GER-Bundesliga,2024,RB Leipzig,Maarten Vandevoordt,BEL,GK,23-044,2002.0,2.5,83,64,82,1,0,0,83,0,0,,0,,42,171,95,0,0,0,0,0,33,0,possession
GER-Bundesliga,2024,RB Leipzig,Mohamed Simakan,FRA,DF,24-343,2000.0,0.6,52,0,9,35,9,2,52,1,0,0.0,0,0.0,27,130,70,3,1,0,0,0,39,4,possession
GER-Bundesliga,2024,RB Leipzig,Nicolas Seiwald,AUT,"MF,DF",23-342,2001.0,17.2,1226,81,343,726,165,5,1226,7,4,57.1,3,42.9,584,2190,1075,15,15,1,5,7,779,21,possession
GER-Bundesliga,2024,RB Leipzig,Péter Gulácsi,HUN,GK,34-340,1990.0,25.5,852,699,834,19,0,0,852,0,0,,0,,455,2076,1065,0,0,0,1,0,368,0,possession
GER-Bundesliga,2024,RB Leipzig,Ridle Baku,GER,"DF,MF",27-003,1998.0,10.1,572,28,128,242,206,26,572,18,13,72.2,3,16.7,267,1244,648,18,15,3,20,11,332,68,possession
GER-Bundesliga,2024,RB Leipzig,Tidiam Gomis,FRA,"MF,DF",18-246,2006.0,0.7,40,0,5,10,26,6,40,2,1,50.0,0,0.0,16,140,85,2,1,1,1,1,28,8,possession
GER-Bundesliga,2024,RB Leipzig,Viggo Gebel,GER,MF,17-140,2007.0,0.2,6,0,0,3,3,1,6,1,0,0.0,1,100.0,5,18,4,0,0,0,1,0,5,3,possession
GER-Bundesliga,2024,RB Leipzig,Willi Orban,HUN,DF,32-159,1992.0,24.7,2101,268,954,1061,97,45,2101,4,3,75.0,0,0.0,1083,5180,2827,15,6,2,15,4,1320,8,possession
GER-Bundesliga,2024,RB Leipzig,Xaver Schlager,AUT,MF,27-195,1997.0,2.0,123,5,30,80,14,1,123,1,1,100.0,0,0.0,56,310,225,5,0,0,3,2,89,2,possession
GER-Bundesliga,2024,RB Leipzig,Xavi Simons,NED,MF,21-355,2003.0,19.1,1255,9,113,634,532,63,1255,75,25,33.3,43,57.3,700,3972,2061,63,50,15,63,47,900,143,possession
GER-Bundesliga,2024,RB Leipzig,Yussuf Poulsen,DEN,"FW,MF",30-300,1994.0,3.3,171,10,31,75,66,25,171,6,1,16.7,4,66.7,67,289,87,2,4,0,10,9,116,22,possession
GER-Bundesliga,2024,St. Pauli,Abdoulie Ceesay,GAM,FW,21-096,2004.0,0.7,26,0,2,13,11,2,26,0,0,,0,,12,32,3,0,0,0,4,3,18,8,possession
GER-Bundesliga,2024,St. Pauli,Adam Dźwigała,POL,"DF,MF",29-198,1995.0,2.8,187,24,73,84,30,6,187,2,1,50.0,1,50.0,65,229,108,1,0,0,2,2,95,4,possession
GER-Bundesliga,2024,St. Pauli,Andreas Albers,DEN,FW,35-019,1990.0,0.7,44,0,2,17,26,8,44,3,2,66.7,0,0.0,24,129,18,1,0,0,4,6,40,6,possession
GER-Bundesliga,2024,St. Pauli,Carlo Boukhalfa,MAR,MF,25-343,1999.0,13.7,499,21,91,244,167,23,499,24,11,45.8,13,54.2,220,994,371,10,6,3,26,17,297,32,possession
GER-Bundesliga,2024,St. Pauli,Connor Metcalfe,AUS,MF,25-157,1999.0,3.0,130,7,28,66,39,2,130,4,2,50.0,1,25.0,51,275,152,6,5,2,4,0,68,9,possession
GER-Bundesliga,2024,St. Pauli,Danel Sinani,LUX,"MF,FW",28-006,1997.0,8.4,435,6,40,195,203,21,435,14,7,50.0,5,35.7,196,884,333,8,6,4,22,10,271,39,possession
GER-Bundesliga,2024,St. Pauli,David Nemeth,AUT,DF,24-024,2001.0,17.7,1048,131,526,489,40,5,1048,7,3,42.9,4,57.1,566,2918,1442,11,6,0,8,3,650,1,possession
GER-Bundesliga,2024,St. Pauli,Elias Saad,TUN,"FW,MF",25-105,1999.0,9.2,382,3,36,152,201,40,382,51,15,29.4,24,47.1,275,1735,766,27,20,13,48,34,293,71,possession
GER-Bundesliga,2024,St. Pauli,Eric Smith,SWE,"DF,MF",28-093,1997.0,25.4,1608,143,573,785,265,6,1608,3,2,66.7,1,33.3,702,3197,1507,14,14,0,11,4,907,11,possession
GER-Bundesliga,2024,St. Pauli,Erik Ahlstrand,SWE,"FW,MF",23-179,2001.0,0.5,22,0,2,10,10,2,22,0,0,,0,,12,68,26,1,2,0,3,0,14,3,possession
GER-Bundesliga,2024,St. Pauli,Finley Stevens,WAL,DF,22-001,2003.0,0.0,2,0,0,1,1,0,2,0,0,,0,,1,3,2,0,0,0,0,0,1,0,possession
GER-Bundesliga,2024,St. Pauli,Hauke Wahl,GER,DF,30-361,1994.0,27.0,1702,184,758,865,91,24,1702,8,6,75.0,2,25.0,854,5120,3089,26,14,1,10,7,1061,9,possession
GER-Bundesliga,2024,St. Pauli,Jackson Irvine,AUS,MF,32-035,1993.0,28.0,1257,77,321,678,274,71,1257,22,8,36.4,13,59.1,452,1735,876,19,18,5,40,13,693,56,possession
GER-Bundesliga,2024,St. Pauli,James Sands,USA,"MF,DF",24-279,2000.0,5.0,259,12,63,148,49,6,259,1,1,100.0,0,0.0,119,413,146,0,0,0,3,3,152,6,possession
GER-Bundesliga,2024,St. Pauli,Johannes Eggestein,GER,FW,26-338,1998.0,20.3,703,6,44,366,298,76,701,17,7,41.2,10,58.8,376,1658,615,25,17,8,50,28,533,135,possession
GER-Bundesliga,2024,St. Pauli,Karol Mets,EST,DF,31-330,1993.0,10.0,736,99,360,346,32,8,736,1,0,0.0,1,100.0,343,1424,736,5,6,0,4,0,466,2,possession
GER-Bundesliga,2024,St. Pauli,Lars Ritzka,GER,"DF,MF",26-339,1998.0,8.6,492,33,174,221,98,5,492,1,0,0.0,1,100.0,138,569,345,7,5,0,5,4,226,29,possession
GER-Bundesliga,2024,St. Pauli,Manolis Saliakas,GRE,"MF,DF",28-211,1996.0,20.0,1281,60,359,563,364,26,1281,8,3,37.5,5,62.5,552,2103,1168,27,32,2,4,5,725,71,possession
GER-Bundesliga,2024,St. Pauli,Maurides,BRA,FW,31-032,1994.0,0.0,2,0,0,0,2,0,2,0,0,,0,,1,1,0,0,0,0,0,0,2,0,possession
GER-Bundesliga,2024,St. Pauli,Morgan Guilavogui,GUI,"FW,MF",27-032,1998.0,14.9,666,24,89,294,291,78,666,37,16,43.2,17,45.9,296,1593,747,29,21,16,43,19,443,101,possession
GER-Bundesliga,2024,St. Pauli,Nikola Vasilj,BIH,GK,29-130,1995.0,28.0,1268,888,1250,19,0,0,1268,1,1,100.0,0,0.0,783,3912,2251,0,0,0,0,0,783,0,possession
GER-Bundesliga,2024,St. Pauli,Noah Weißhaupt,GER,"FW,MF",23-203,2001.0,10.2,409,5,52,149,215,33,409,31,12,38.7,13,41.9,243,1576,819,33,23,11,29,9,277,76,possession
GER-Bundesliga,2024,St. Pauli,Oladapo Afolayan,ENG,"FW,MF",27-058,1998.0,15.9,653,12,75,274,316,55,653,85,43,50.6,36,42.4,433,3067,1278,50,40,25,48,38,484,95,possession
GER-Bundesliga,2024,St. Pauli,Philipp Treu,GER,"MF,DF",24-129,2000.0,26.4,1563,76,470,666,447,35,1563,28,9,32.1,14,50.0,682,3683,1812,51,34,8,28,10,813,103,possession
GER-Bundesliga,2024,St. Pauli,Robert Wagner,GER,MF,21-271,2003.0,4.0,162,6,32,97,34,3,162,2,1,50.0,1,50.0,52,198,70,1,2,0,3,6,85,9,possession
GER-Bundesliga,2024,St. Pauli,Scott Banks,SCO,"FW,MF",23-197,2001.0,1.1,45,2,11,11,24,6,45,7,2,28.6,3,42.9,22,141,59,3,1,3,0,2,25,8,possession
GER-Bundesliga,2024,St. Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998.0,6.4,369,34,157,166,47,5,369,3,0,0.0,3,100.0,170,704,305,4,4,0,3,3,210,14,possession
GER-Bundesliga,2024,Stuttgart,Alexander Nübel,GER,GK,28-193,1996.0,28.0,1158,957,1151,9,0,0,1158,1,1,100.0,0,0.0,690,3124,1898,0,0,0,1,0,672,0,possession
GER-Bundesliga,2024,Stuttgart,Ameen Al-Dakhil,BEL,DF,23-036,2002.0,4.8,407,67,217,185,6,0,407,0,0,,0,,239,1305,616,1,0,0,3,0,264,0,possession
GER-Bundesliga,2024,Stuttgart,Angelo Stiller,GER,MF,24-007,2001.0,26.3,2300,72,446,1409,456,27,2300,26,19,73.1,7,26.9,1270,5615,2980,30,28,3,16,22,1727,51,possession
GER-Bundesliga,2024,Stuttgart,Anrie Chase,JPN,DF,21-018,2004.0,8.2,622,65,253,334,40,4,622,5,2,40.0,3,60.0,334,1209,546,6,7,0,4,1,453,2,possession
GER-Bundesliga,2024,Stuttgart,Anthony Rouault,FRA,DF,23-317,2001.0,13.5,1014,125,512,476,33,11,1014,5,2,40.0,3,60.0,573,2545,1121,6,6,0,4,4,697,4,possession
GER-Bundesliga,2024,Stuttgart,Atakan Karazor,,MF,28-180,1996.0,23.2,1669,67,353,1049,278,16,1669,18,11,61.1,3,16.7,830,3274,1356,13,23,1,27,13,1100,23,possession
GER-Bundesliga,2024,Stuttgart,Chris Führich,GER,"MF,FW",27-092,1998.0,17.2,958,17,95,350,525,89,958,71,33,46.5,35,49.3,589,4425,2243,83,46,43,28,21,697,161,possession
GER-Bundesliga,2024,Stuttgart,Dan-Axel Zagadou,FRA,"DF,MF",25-312,1999.0,0.3,12,1,10,2,0,0,12,0,0,,0,,6,11,1,0,1,0,0,0,9,0,possession
GER-Bundesliga,2024,Stuttgart,Deniz Undav,GER,"FW,MF",28-266,1996.0,14.1,554,8,46,267,249,85,554,18,6,33.3,11,61.1,321,1490,701,28,12,11,42,24,433,99,possession
GER-Bundesliga,2024,Stuttgart,El Bilal Touré,MLI,"FW,MF",23-190,2001.0,4.0,137,1,6,49,85,23,137,6,3,50.0,3,50.0,72,379,168,6,5,4,10,2,110,25,possession
GER-Bundesliga,2024,Stuttgart,Enzo Millot,FRA,"MF,FW",22-268,2002.0,18.1,1220,7,159,657,415,59,1219,61,28,45.9,32,52.5,712,3752,1550,37,29,10,45,32,927,113,possession
GER-Bundesliga,2024,Stuttgart,Ermedin Demirović,BIH,FW,27-017,1998.0,17.1,495,7,39,210,248,99,493,20,3,15.0,17,85.0,256,1179,511,18,11,6,30,22,371,96,possession
GER-Bundesliga,2024,Stuttgart,Fabian Rieder,SUI,"MF,FW",23-054,2002.0,8.4,435,2,49,191,205,16,435,18,9,50.0,9,50.0,219,1232,524,17,13,3,21,11,278,49,possession
GER-Bundesliga,2024,Stuttgart,Finn Jeltsch,GER,DF,18-268,2006.0,4.2,280,23,117,143,22,2,280,0,0,,0,,143,975,493,4,4,0,7,1,164,4,possession
GER-Bundesliga,2024,Stuttgart,Frans Krätzig,GER,DF,22-087,2003.0,0.6,48,4,12,22,14,0,48,0,0,,0,,30,85,39,0,0,0,1,0,33,2,possession
GER-Bundesliga,2024,Stuttgart,Jacob Bruun Larsen,DEN,MF,26-204,1998.0,4.0,179,2,19,69,91,22,179,18,7,38.9,10,55.6,105,733,354,17,5,9,11,1,125,34,possession
GER-Bundesliga,2024,Stuttgart,Jamie Leweling,GER,"MF,FW",24-044,2001.0,15.5,703,16,87,271,364,61,703,76,38,50.0,31,40.8,466,3748,1712,51,32,17,38,32,515,140,possession
GER-Bundesliga,2024,Stuttgart,Jarzinho Malanga,GER,DF,18-275,2006.0,0.0,3,0,0,0,3,0,3,0,0,,0,,1,0,0,0,0,0,1,0,3,2,possession
GER-Bundesliga,2024,Stuttgart,Josha Vagnoman,GER,"DF,MF",24-121,2000.0,18.9,1008,59,296,450,267,32,1008,27,8,29.6,16,59.3,481,2313,892,23,17,10,25,19,610,83,possession
GER-Bundesliga,2024,Stuttgart,Julian Chabot,GER,DF,27-058,1998.0,20.3,1654,225,840,763,58,24,1654,3,2,66.7,1,33.3,934,4276,2115,6,6,1,8,1,1079,2,possession
GER-Bundesliga,2024,Stuttgart,Justin Diehl,GER,"FW,DF",20-135,2004.0,1.2,84,1,5,27,53,9,84,13,3,23.1,10,76.9,55,402,200,5,3,3,2,3,60,20,possession
GER-Bundesliga,2024,Stuttgart,Leonidas Stergiou,SUI,DF,23-039,2002.0,6.9,469,22,132,244,96,3,469,5,3,60.0,2,40.0,242,1093,496,8,8,2,5,2,272,13,possession
GER-Bundesliga,2024,Stuttgart,Luca Jaquez,SUI,DF,21-313,2003.0,1.0,50,3,32,17,1,0,50,0,0,,0,,30,102,64,0,0,0,0,0,33,0,possession
GER-Bundesliga,2024,Stuttgart,Maximilian Mittelstädt,GER,DF,28-024,1997.0,21.7,1810,95,453,878,486,23,1810,30,15,50.0,12,40.0,882,4022,1982,45,30,2,21,7,1118,114,possession
GER-Bundesliga,2024,Stuttgart,Nick Woltemade,GER,"FW,MF",23-056,2002.0,14.0,630,14,50,274,314,122,628,60,28,46.7,30,50.0,365,1832,794,23,26,17,68,41,500,103,possession
GER-Bundesliga,2024,Stuttgart,Pascal Stenzel,GER,DF,29-022,1996.0,1.5,125,5,41,52,33,3,125,0,0,,0,,63,192,84,1,1,0,1,0,68,6,possession
GER-Bundesliga,2024,Stuttgart,Ramon Hendriks,NED,DF,23-267,2001.0,11.1,682,53,276,324,83,11,682,7,4,57.1,3,42.9,319,1512,647,8,5,2,6,4,393,22,possession
GER-Bundesliga,2024,Stuttgart,Yannik Keitel,GER,MF,25-055,2000.0,2.7,199,6,43,127,32,3,199,1,1,100.0,0,0.0,93,367,165,2,0,1,2,1,145,2,possession
GER-Bundesliga,2024,Union Berlin,Alexander Schwolow,GER,GK,32-313,1992.0,5.0,168,135,168,0,0,0,168,0,0,,0,,113,511,269,0,0,0,0,0,98,0,possession
GER-Bundesliga,2024,Union Berlin,Aljoscha Kemlein,GER,MF,20-252,2004.0,10.2,549,16,117,331,105,18,549,9,6,66.7,3,33.3,260,952,437,5,5,1,11,1,329,19,possession
GER-Bundesliga,2024,Union Berlin,Andrej Ilic,SRB,FW,25-008,2000.0,6.2,176,7,18,77,81,28,175,3,0,0.0,3,100.0,83,249,49,2,2,2,20,7,120,40,possession
GER-Bundesliga,2024,Union Berlin,András Schäfer,HUN,MF,25-363,1999.0,12.3,616,29,133,318,170,18,616,23,10,43.5,11,47.8,275,1270,498,14,13,2,17,6,311,29,possession
GER-Bundesliga,2024,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23-329,2001.0,23.1,915,14,109,356,471,121,915,98,36,36.7,53,54.1,587,4506,2164,84,55,46,87,79,650,168,possession
GER-Bundesliga,2024,Union Berlin,Christopher Trimmel,AUT,"DF,MF",38-046,1987.0,14.7,771,71,223,348,201,10,771,6,2,33.3,4,66.7,279,1190,498,14,4,2,7,5,340,35,possession
