league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ESP-La Liga,2024,Villarreal,Juan Bernat,ESP,"DF,MF",32-041,1993.0,2.4,160,10,42,63,56,13,160,8,3,37.5,5,62.5,83,347,168,4,3,1,3,2,100,23,possession
ESP-La Liga,2024,Villarreal,Juan Foyth,ARG,DF,27-089,1998.0,10.0,751,81,361,311,87,13,751,5,3,60.0,2,40.0,361,2007,1393,11,10,0,5,2,453,9,possession
ESP-La Liga,2024,Villarreal,Kiko Femenía,ESP,DF,34-068,1991.0,20.4,1419,73,508,695,228,9,1419,21,16,76.2,4,19.0,737,4257,2281,47,26,0,20,9,858,38,possession
ESP-La Liga,2024,Villarreal,Logan Costa,CPV,DF,24-010,2001.0,20.2,1271,198,677,553,48,12,1271,1,0,0.0,1,100.0,756,4150,2286,18,12,0,6,0,870,9,possession
ESP-La Liga,2024,Villarreal,Luiz Lúcio Reis Júnior,BRA,GK,24-087,2001.0,8.2,267,218,262,5,0,0,267,0,0,,0,,134,718,513,0,0,0,1,0,114,0,possession
ESP-La Liga,2024,Villarreal,Nicolas Pépé,CIV,"FW,MF",29-317,1995.0,10.0,543,10,48,181,324,56,543,38,16,42.1,18,47.4,338,2221,1219,40,28,17,32,12,419,108,possession
ESP-La Liga,2024,Villarreal,Pape Gueye,SEN,MF,26-077,1999.0,19.8,1156,51,260,662,246,50,1156,29,8,27.6,15,51.7,670,3257,1744,33,24,7,31,18,809,58,possession
ESP-La Liga,2024,Villarreal,Pau Cabanes,ESP,"MF,FW",20-053,2005.0,1.8,122,2,17,35,71,11,122,12,5,41.7,6,50.0,74,467,245,10,9,5,8,3,89,33,possession
ESP-La Liga,2024,Villarreal,Pau Navarro,ESP,DF,19-351,2005.0,6.5,437,29,172,215,54,2,437,5,3,60.0,2,40.0,205,777,370,2,3,0,3,0,248,7,possession
ESP-La Liga,2024,Villarreal,Ramón Terrats,ESP,"MF,FW",24-175,2000.0,1.5,106,8,25,54,27,2,106,6,1,16.7,5,83.3,64,194,69,1,0,0,6,2,75,3,possession
ESP-La Liga,2024,Villarreal,Raúl Albiol,ESP,DF,39-219,1985.0,13.2,915,157,533,369,14,3,915,0,0,,0,,514,2346,1226,3,1,0,3,1,652,0,possession
ESP-La Liga,2024,Villarreal,Santi Comesaña,ESP,MF,28-188,1996.0,21.4,1378,77,338,793,255,45,1378,25,13,52.0,11,44.0,713,3533,2070,32,27,3,29,35,924,41,possession
ESP-La Liga,2024,Villarreal,Sergi Cardona,ESP,DF,25-277,1999.0,27.0,1541,100,588,543,416,52,1541,28,9,32.1,15,53.6,679,3176,1765,44,30,8,16,10,795,158,possession
ESP-La Liga,2024,Villarreal,Tajon Buchanan,CAN,MF,26-062,1999.0,2.6,150,2,30,42,82,16,150,14,7,50.0,5,35.7,92,666,301,13,6,3,11,5,91,30,possession
ESP-La Liga,2024,Villarreal,Thiago Ojeda,ARG,MF,22-089,2003.0,0.1,11,1,2,5,4,0,11,0,0,,0,,5,42,34,1,1,0,1,0,7,0,possession
ESP-La Liga,2024,Villarreal,Thierno Barry,FRA,FW,22-172,2002.0,19.8,484,15,31,191,271,89,483,36,12,33.3,17,47.2,265,1658,743,29,25,14,70,20,371,93,possession
ESP-La Liga,2024,Villarreal,Willy Kambwala,FRA,DF,20-229,2004.0,9.1,483,83,296,174,14,6,483,3,3,100.0,0,0.0,239,1169,622,2,2,1,5,3,314,0,possession
ESP-La Liga,2024,Villarreal,Yeremi Pino,ESP,MF,22-173,2002.0,15.6,709,19,114,249,357,76,709,42,17,40.5,19,45.2,399,2066,1061,31,16,14,42,17,476,170,possession
