composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
ENG_MF_22.0_1999.0,ENG,MF,22.0,1999.0,35,31,2558,28.4,3,6,9,3,0,0,1,0,7.0,7.0,6.0,13.0,97,121,152,0.11,0.21,0.32,0.11,0.32,0.25,0.21,0.46,0.25,0.46,ENG-Premier League,2022.0,standard,ENG,MF,22.0,1999.0,28.4,3,58,16,27.6,2.04,0.56,0.05,0.19,16.9,0,0,0,7.0,7.0,0.12,-4.0,-4.0,ENG-Premier League,2022.0,shooting,ENG,MF,22.0,1999.0,28.4,777,951,81.7,12123,3082,434,485,89.5,266,310,85.8,55,86,64.0,6.0,6.0,4.4,0.0,39.0,91.0,34.0,8.0,121.0,ENG-Premier League,2022.0,passing,ENG,MF,22.0,1999.0,28.4,1324,37,202,586,556,114,1324,93,37,39.8,43,46.2,784,5213,2866,97,62,33,65,27,896,152,ENG-Premier League,2022.0,possession,ENG,MF,22.0,1999.0,28.4,51,30,13,26,12,25,58,43.1,33,54,8,46,25.0,76.0,17.0,0.0,ENG-Premier League,2022.0,defense,ENG,MF,22.0,1999.0,28.4,1,0,0,35,23,3,51,25,30,0,0,0,136,16,16,50.0,ENG-Premier League,2022.0,misc
ENG_MF_22.0_2000.0,ENG,MF,22.0,2000.0,35,18,1621,18.0,3,1,4,3,0,0,11,1,2.5,2.5,2.3,4.7,40,105,104,0.17,0.06,0.22,0.17,0.22,0.14,0.13,0.26,0.14,0.26,ENG-Premier League,2022.0,standard,ENG,MF,22.0,2000.0,18.0,3,28,11,39.3,1.55,0.61,0.11,0.27,17.9,0,0,0,2.5,2.5,0.09,0.5,0.5,ENG-Premier League,2022.0,shooting,ENG,MF,22.0,2000.0,18.0,706,871,81.1,10444,2483,399,447,89.3,243,290,83.8,32,58,55.2,1.0,2.3,1.7,-1.3,21.0,67.0,20.0,5.0,105.0,ENG-Premier League,2022.0,passing,ENG,MF,22.0,2000.0,18.0,1134,32,198,529,421,59,1134,55,24,43.6,23,41.8,700,3523,1394,40,40,12,36,36,778,104,ENG-Premier League,2022.0,possession,ENG,MF,22.0,2000.0,18.0,46,33,17,19,10,10,37,27.0,27,41,10,31,23.0,69.0,18.0,1.0,ENG-Premier League,2022.0,defense,ENG,MF,22.0,2000.0,18.0,11,1,1,35,35,2,49,23,33,0,0,0,93,19,28,40.4,ENG-Premier League,2022.0,misc
ENG_MF_23.0_1998.0,ENG,MF,23.0,1998.0,36,14,1389,15.4,4,2,6,4,0,0,1,0,1.5,1.5,1.4,3.0,60,62,69,0.26,0.13,0.39,0.26,0.39,0.1,0.09,0.19,0.1,0.19,ENG-Premier League,2022.0,standard,ENG,MF,23.0,1998.0,15.4,4,18,6,33.3,1.17,0.39,0.22,0.67,19.8,0,0,0,1.5,1.5,0.09,2.5,2.5,ENG-Premier League,2022.0,shooting,ENG,MF,23.0,1998.0,15.4,491,617,79.6,8103,1954,255,291,87.6,187,217,86.2,40,70,57.1,2.0,1.4,1.6,0.6,12.0,35.0,24.0,5.0,62.0,ENG-Premier League,2022.0,passing,ENG,MF,23.0,1998.0,15.4,770,17,144,342,298,32,770,56,32,57.1,15,26.8,536,3392,1631,60,43,9,28,29,562,69,ENG-Premier League,2022.0,possession,ENG,MF,23.0,1998.0,15.4,18,9,6,6,6,6,15,40.0,9,22,6,16,5.0,23.0,7.0,1.0,ENG-Premier League,2022.0,defense,ENG,MF,23.0,1998.0,15.4,1,0,0,14,23,0,33,5,9,0,0,0,66,6,8,42.9,ENG-Premier League,2022.0,misc
ENG_MF_23.0_1999.0,ENG,MF,23.0,1999.0,37,36,3273,36.4,4,1,5,4,0,1,5,0,2.4,1.6,3.2,4.8,89,240,37,0.11,0.03,0.14,0.11,0.14,0.07,0.09,0.15,0.04,0.13,ENG-Premier League,2022.0,standard,ENG,MF,23.0,1999.0,36.4,4,35,8,22.9,0.96,0.22,0.11,0.5,23.6,1,0,1,2.4,1.6,0.05,1.6,2.4,ENG-Premier League,2022.0,shooting,ENG,MF,23.0,1999.0,36.4,1846,2135,86.5,33652,9456,850,944,90.0,735,789,93.2,223,324,68.8,1.0,3.2,1.9,-2.2,37.0,233.0,13.0,3.0,240.0,ENG-Premier League,2022.0,passing,ENG,MF,23.0,1999.0,36.4,2475,123,670,1420,433,24,2474,65,37,56.9,23,35.4,1455,9170,4918,89,76,6,28,26,1642,37,ENG-Premier League,2022.0,possession,ENG,MF,23.0,1999.0,36.4,79,38,44,31,4,31,50,62.0,19,45,15,30,63.0,142.0,58.0,0.0,ENG-Premier League,2022.0,defense,ENG,MF,23.0,1999.0,36.4,5,0,0,23,11,1,44,63,38,0,0,0,334,37,26,58.7,ENG-Premier League,2022.0,misc
ENG_MF_24.0_1997.0,ENG,MF,24.0,1997.0,33,28,2518,28.0,1,4,5,1,0,0,2,0,3.6,3.6,3.3,6.9,21,116,115,0.04,0.14,0.18,0.04,0.18,0.13,0.12,0.25,0.13,0.25,ENG-Premier League,2022.0,standard,ENG,MF,24.0,1997.0,28.0,1,33,7,21.2,1.18,0.25,0.03,0.14,16.0,0,0,0,3.6,3.6,0.11,-2.6,-2.6,ENG-Premier League,2022.0,shooting,ENG,MF,24.0,1997.0,28.0,943,1163,81.1,15457,4299,470,538,87.4,362,415,87.2,78,129,60.5,4.0,3.3,2.6,0.7,23.0,80.0,21.0,5.0,116.0,ENG-Premier League,2022.0,passing,ENG,MF,24.0,1997.0,28.0,1433,45,278,742,420,76,1433,27,8,29.6,18,66.7,752,2989,1191,21,16,8,37,29,951,115,ENG-Premier League,2022.0,possession,ENG,MF,24.0,1997.0,28.0,42,21,16,20,6,20,52,38.5,32,35,8,27,16.0,58.0,23.0,0.0,ENG-Premier League,2022.0,defense,ENG,MF,24.0,1997.0,28.0,2,0,0,29,39,5,30,16,21,0,0,0,141,23,28,45.1,ENG-Premier League,2022.0,misc
ENG_MF_24.0_1998.0,ENG,MF,24.0,1998.0,19,4,538,6.0,0,0,0,0,0,0,3,0,1.2,1.2,0.2,1.3,2,30,13,0.0,0.0,0.0,0.0,0.0,0.19,0.03,0.22,0.19,0.22,ENG-Premier League,2022.0,standard,ENG,MF,24.0,1998.0,6.0,0,9,2,22.2,1.51,0.33,0.0,0.0,15.7,0,0,0,1.2,1.2,0.13,-1.2,-1.2,ENG-Premier League,2022.0,shooting,ENG,MF,24.0,1998.0,6.0,173,234,73.9,2879,850,87,111,78.4,64,76,84.2,16,29,55.2,0.0,0.2,0.3,-0.2,2.0,25.0,2.0,0.0,30.0,ENG-Premier League,2022.0,passing,ENG,MF,24.0,1998.0,6.0,309,13,74,183,54,15,309,6,3,50.0,3,50.0,150,616,253,2,1,0,17,4,201,13,ENG-Premier League,2022.0,possession,ENG,MF,24.0,1998.0,6.0,15,9,5,9,1,7,14,50.0,7,10,1,9,4.0,19.0,7.0,1.0,ENG-Premier League,2022.0,defense,ENG,MF,24.0,1998.0,6.0,3,0,0,10,6,1,2,4,9,0,0,0,28,7,13,35.0,ENG-Premier League,2022.0,misc
ENG_MF_27.0_1995.0,ENG,MF,27.0,1995.0,7,3,286,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,5,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ENG-Premier League,2022.0,standard,ENG,MF,27.0,1995.0,3.2,0,2,1,50.0,0.63,0.31,0.0,0.0,25.2,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2022.0,shooting,ENG,MF,27.0,1995.0,3.2,108,134,80.6,1814,501,50,58,86.2,45,55,81.8,8,15,53.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,ENG-Premier League,2022.0,passing,ENG,MF,27.0,1995.0,3.2,162,8,56,90,17,0,162,1,0,0.0,0,0.0,72,242,103,2,0,0,6,0,100,4,ENG-Premier League,2022.0,possession,ENG,MF,27.0,1995.0,3.2,7,3,3,3,1,1,3,33.3,2,4,0,4,2.0,9.0,6.0,0.0,ENG-Premier League,2022.0,defense,ENG,MF,27.0,1995.0,3.2,1,0,0,9,2,0,0,2,3,0,0,0,19,2,3,40.0,ENG-Premier League,2022.0,misc
ENG_MF_32.0_1990.0,ENG,MF,32.0,1990.0,35,23,2074,23.0,0,2,2,0,0,0,2,0,1.4,1.4,3.2,4.5,37,189,90,0.0,0.09,0.09,0.0,0.09,0.06,0.14,0.2,0.06,0.2,ENG-Premier League,2022.0,standard,ENG,MF,32.0,1990.0,23.0,0,23,5,21.7,1.0,0.22,0.0,0.0,22.8,0,0,0,1.4,1.4,0.06,-1.4,-1.4,ENG-Premier League,2022.0,shooting,ENG,MF,32.0,1990.0,23.0,1341,1615,83.0,22431,5954,666,734,90.7,513,594,86.4,122,193,63.2,2.0,3.2,3.6,-1.2,31.0,158.0,47.0,12.0,189.0,ENG-Premier League,2022.0,passing,ENG,MF,32.0,1990.0,23.0,1782,34,277,1013,505,45,1782,23,12,52.2,8,34.8,1060,4836,2046,37,49,1,18,9,1319,90,ENG-Premier League,2022.0,possession,ENG,MF,32.0,1990.0,23.0,32,23,10,18,4,15,36,41.7,21,21,3,18,21.0,53.0,16.0,1.0,ENG-Premier League,2022.0,defense,ENG,MF,32.0,1990.0,23.0,2,0,0,18,9,3,45,21,23,0,0,0,163,11,10,52.4,ENG-Premier League,2022.0,misc
"ESP_DF,MF_22.0_1999.0",ESP,"DF,MF",22.0,1999.0,15,13,1131,12.6,3,3,6,3,0,0,0,0,1.8,1.8,3.0,4.8,34,39,95,0.24,0.24,0.48,0.24,0.48,0.15,0.24,0.38,0.15,0.38,ENG-Premier League,2022.0,standard,ESP,"DF,MF",22.0,1999.0,12.6,3,26,7,26.9,2.07,0.56,0.12,0.43,20.4,1,0,0,1.8,1.8,0.07,1.2,1.2,ENG-Premier League,2022.0,shooting,ESP,"DF,MF",22.0,1999.0,12.6,465,648,71.8,7553,2604,241,272,88.6,168,221,76.0,43,98,43.9,3.0,3.0,2.3,0.0,25.0,28.0,23.0,14.0,39.0,ENG-Premier League,2022.0,passing,ESP,"DF,MF",22.0,1999.0,12.6,817,45,246,293,285,25,817,41,14,34.1,23,56.1,423,2283,1359,34,17,4,15,7,480,95,ENG-Premier League,2022.0,possession,ESP,"DF,MF",22.0,1999.0,12.6,25,16,8,15,2,14,39,35.9,25,25,2,23,15.0,40.0,24.0,1.0,ENG-Premier League,2022.0,defense,ESP,"DF,MF",22.0,1999.0,12.6,0,0,0,12,16,1,77,15,16,0,0,0,85,1,11,8.3,ENG-Premier League,2022.0,misc
ESP_DF_19.0_2002.0,ESP,DF,19.0,2002.0,21,16,1310,14.6,0,1,1,0,0,0,1,0,0.2,0.2,1.3,1.5,52,39,64,0.0,0.07,0.07,0.0,0.07,0.01,0.09,0.1,0.01,0.1,ENG-Premier League,2022.0,standard,ESP,DF,19.0,2002.0,14.6,0,4,1,25.0,0.27,0.07,0.0,0.0,18.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ENG-Premier League,2022.0,shooting,ESP,DF,19.0,2002.0,14.6,547,679,80.6,7697,2227,340,369,92.1,174,214,81.3,19,54,35.2,1.0,1.3,1.0,-0.3,16.0,24.0,10.0,6.0,39.0,ENG-Premier League,2022.0,passing,ESP,DF,19.0,2002.0,14.6,835,53,318,275,249,14,835,34,14,41.2,14,41.2,396,2714,1422,52,29,4,16,11,446,64,ENG-Premier League,2022.0,possession,ESP,DF,19.0,2002.0,14.6,33,16,23,6,4,17,33,51.5,16,14,1,13,10.0,43.0,36.0,0.0,ENG-Premier League,2022.0,defense,ESP,DF,19.0,2002.0,14.6,1,0,0,7,7,1,60,10,16,0,0,0,90,10,17,37.0,ENG-Premier League,2022.0,misc
ESP_DF_28.0_1994.0,ESP,DF,28.0,1994.0,12,11,993,11.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,30,85,11,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,ENG-Premier League,2022.0,standard,ESP,DF,28.0,1994.0,11.0,0,10,1,10.0,0.91,0.09,0.0,0.0,14.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,ENG-Premier League,2022.0,shooting,ESP,DF,28.0,1994.0,11.0,892,964,92.5,14630,4347,441,463,95.2,387,405,95.6,52,74,70.3,0.0,0.2,0.4,-0.2,5.0,87.0,7.0,0.0,85.0,ENG-Premier League,2022.0,passing,ESP,DF,28.0,1994.0,11.0,1036,85,335,538,166,13,1036,4,2,50.0,1,25.0,702,4015,2882,30,44,0,3,0,806,11,ENG-Premier League,2022.0,possession,ESP,DF,28.0,1994.0,11.0,11,8,6,4,1,7,11,63.6,4,10,4,6,3.0,14.0,30.0,1.0,ENG-Premier League,2022.0,defense,ESP,DF,28.0,1994.0,11.0,0,0,0,5,7,1,6,3,8,0,0,0,55,24,19,55.8,ENG-Premier League,2022.0,misc
ESP_DF_29.0_1993.0,ESP,DF,29.0,1993.0,19,14,1329,14.8,0,3,3,0,0,0,3,0,0.6,0.6,3.0,3.7,65,37,122,0.0,0.2,0.2,0.0,0.2,0.04,0.21,0.25,0.04,0.25,ENG-Premier League,2022.0,standard,ESP,DF,29.0,1993.0,14.8,0,13,3,23.1,0.88,0.2,0.0,0.0,18.4,0,0,0,0.6,0.6,0.05,-0.6,-0.6,ENG-Premier League,2022.0,shooting,ESP,DF,29.0,1993.0,14.8,581,745,78.0,8524,2588,320,374,85.6,216,266,81.2,24,42,57.1,3.0,3.0,2.6,0.0,22.0,15.0,30.0,14.0,37.0,ENG-Premier League,2022.0,passing,ESP,DF,29.0,1993.0,14.8,949,60,327,337,293,43,949,57,23,40.4,27,47.4,510,3260,1642,65,29,16,38,15,570,122,ENG-Premier League,2022.0,possession,ESP,DF,29.0,1993.0,14.8,23,14,15,5,3,13,36,36.1,23,18,3,15,7.0,30.0,37.0,2.0,ENG-Premier League,2022.0,defense,ESP,DF,29.0,1993.0,14.8,3,0,0,17,11,0,48,7,14,0,0,0,69,9,12,42.9,ENG-Premier League,2022.0,misc
ESP_DF_32.0_1989.0,ESP,DF,32.0,1989.0,25,16,1527,17.0,0,0,0,0,0,0,3,0,0.4,0.4,1.1,1.5,23,71,81,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,ENG-Premier League,2022.0,standard,ESP,DF,32.0,1989.0,17.0,0,9,1,11.1,0.53,0.06,0.0,0.0,18.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ENG-Premier League,2022.0,shooting,ESP,DF,32.0,1989.0,17.0,872,1065,81.9,12891,4354,501,538,93.1,337,414,81.4,21,74,28.4,0.0,1.1,1.3,-1.1,12.0,40.0,19.0,5.0,71.0,ENG-Premier League,2022.0,passing,ESP,DF,32.0,1989.0,17.0,1245,84,424,510,319,25,1245,13,7,53.8,5,38.5,612,2691,1573,23,19,0,12,5,753,81,ENG-Premier League,2022.0,possession,ESP,DF,32.0,1989.0,17.0,43,25,23,15,5,22,37,59.5,15,26,5,21,19.0,62.0,54.0,1.0,ENG-Premier League,2022.0,defense,ESP,DF,32.0,1989.0,17.0,3,0,0,27,7,2,26,19,25,0,0,1,59,29,19,60.4,ENG-Premier League,2022.0,misc
"ESP_FW,MF_26.0_1996.0",ESP,"FW,MF",26.0,1996.0,32,17,1503,16.7,3,1,4,3,0,0,0,0,2.2,2.2,1.7,3.9,33,89,101,0.18,0.06,0.24,0.18,0.24,0.13,0.1,0.24,0.13,0.24,ENG-Premier League,2022.0,standard,ESP,"FW,MF",26.0,1996.0,16.7,3,27,7,25.9,1.62,0.42,0.11,0.43,22.6,0,0,0,2.2,2.2,0.08,0.8,0.8,ENG-Premier League,2022.0,shooting,ESP,"FW,MF",26.0,1996.0,16.7,557,771,72.2,9313,2676,261,300,87.0,208,277,75.1,61,124,49.2,1.0,1.7,2.0,-0.7,20.0,60.0,12.0,4.0,89.0,ENG-Premier League,2022.0,passing,ESP,"FW,MF",26.0,1996.0,16.7,917,16,144,424,360,36,917,23,12,52.2,10,43.5,500,2480,1255,33,24,12,21,15,616,101,ENG-Premier League,2022.0,possession,ESP,"FW,MF",26.0,1996.0,16.7,30,15,9,12,9,13,34,38.2,21,16,2,14,14.0,44.0,9.0,0.0,ENG-Premier League,2022.0,defense,ESP,"FW,MF",26.0,1996.0,16.7,0,0,0,14,7,1,59,14,15,0,0,0,130,11,25,30.6,ENG-Premier League,2022.0,misc
"ESP_FW,MF_30.0_1992.0",ESP,"FW,MF",30.0,1992.0,13,9,765,8.5,1,0,1,1,0,0,3,0,3.1,3.1,0.8,3.9,17,41,54,0.12,0.0,0.12,0.12,0.12,0.36,0.09,0.46,0.36,0.46,ENG-Premier League,2022.0,standard,ESP,"FW,MF",30.0,1992.0,8.5,1,20,5,25.0,2.35,0.59,0.05,0.2,14.8,1,0,0,3.1,3.1,0.15,-2.1,-2.1,ENG-Premier League,2022.0,shooting,ESP,"FW,MF",30.0,1992.0,8.5,252,365,69.0,3772,1260,151,176,85.8,66,92,71.7,22,59,37.3,0.0,0.8,0.8,-0.8,11.0,26.0,15.0,4.0,41.0,ENG-Premier League,2022.0,passing,ESP,"FW,MF",30.0,1992.0,8.5,450,9,68,189,199,22,450,12,2,16.7,9,75.0,267,1195,522,17,15,4,9,14,312,54,ENG-Premier League,2022.0,possession,ESP,"FW,MF",30.0,1992.0,8.5,12,6,4,5,3,6,15,40.0,9,7,0,7,2.0,14.0,4.0,0.0,ENG-Premier League,2022.0,defense,ESP,"FW,MF",30.0,1992.0,8.5,3,0,0,13,8,3,46,2,6,0,0,0,42,3,13,18.8,ENG-Premier League,2022.0,misc
"ESP_FW,MF_31.0_1991.0",ESP,"FW,MF",31.0,1991.0,31,23,1935,21.5,13,1,14,12,1,1,6,0,8.0,7.2,1.8,9.0,40,44,143,0.6,0.05,0.65,0.56,0.6,0.37,0.08,0.46,0.34,0.42,ENG-Premier League,2022.0,standard,ESP,"FW,MF",31.0,1991.0,21.5,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.0,7.2,0.11,5.0,4.8,ENG-Premier League,2022.0,shooting,ESP,"FW,MF",31.0,1991.0,21.5,389,550,70.7,5651,1138,219,277,79.1,110,158,69.6,32,56,57.1,1.0,1.8,1.3,-0.8,16.0,23.0,17.0,5.0,44.0,ENG-Premier League,2022.0,passing,ESP,"FW,MF",31.0,1991.0,21.5,804,26,94,372,341,110,803,29,12,41.4,15,51.7,451,2217,825,40,17,24,57,24,547,143,ENG-Premier League,2022.0,possession,ESP,"FW,MF",31.0,1991.0,21.5,24,10,2,15,7,8,20,40.0,12,16,4,12,6.0,30.0,21.0,1.0,ENG-Premier League,2022.0,defense,ESP,"FW,MF",31.0,1991.0,21.5,6,0,0,29,11,10,21,6,10,0,0,0,66,34,66,34.0,ENG-Premier League,2022.0,misc
ESP_FW_33.0_1988.0,ESP,FW,33.0,1988.0,23,16,1241,13.8,1,0,1,1,0,0,5,1,3.2,3.2,0.7,3.9,19,13,60,0.07,0.0,0.07,0.07,0.07,0.23,0.05,0.28,0.23,0.28,ENG-Premier League,2022.0,standard,ESP,FW,33.0,1988.0,13.8,1,28,14,50.0,2.03,1.02,0.04,0.07,12.0,0,0,0,3.2,3.2,0.11,-2.2,-2.2,ENG-Premier League,2022.0,shooting,ESP,FW,33.0,1988.0,13.8,158,221,71.5,1870,312,93,118,78.8,45,56,80.4,2,5,40.0,0.0,0.7,0.7,-0.7,11.0,9.0,4.0,0.0,13.0,ENG-Premier League,2022.0,passing,ESP,FW,33.0,1988.0,13.8,335,19,37,140,161,59,335,10,5,50.0,5,50.0,180,1019,342,19,9,11,23,26,245,60,ENG-Premier League,2022.0,possession,ESP,FW,33.0,1988.0,13.8,3,1,3,0,0,2,9,22.2,7,6,1,5,2.0,5.0,17.0,0.0,ENG-Premier League,2022.0,defense,ESP,FW,33.0,1988.0,13.8,5,1,0,29,10,16,6,2,1,0,0,0,25,30,59,33.7,ENG-Premier League,2022.0,misc
"ESP_MF,FW_21.0_2001.0",ESP,"MF,FW",21.0,2001.0,4,2,148,1.6,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,4,5,15,0.0,0.61,0.61,0.0,0.61,0.06,0.11,0.17,0.06,0.17,ENG-Premier League,2022.0,standard,ESP,"MF,FW",21.0,2001.0,1.6,0,2,1,50.0,1.22,0.61,0.0,0.0,19.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2022.0,shooting,ESP,"MF,FW",21.0,2001.0,1.6,47,60,78.3,638,92,26,32,81.3,14,16,87.5,2,4,50.0,1.0,0.2,0.1,0.8,2.0,3.0,2.0,0.0,5.0,ENG-Premier League,2022.0,passing,ESP,"MF,FW",21.0,2001.0,1.6,80,1,13,30,37,2,80,5,2,40.0,3,60.0,55,337,145,4,3,0,5,3,61,15,ENG-Premier League,2022.0,possession,ESP,"MF,FW",21.0,2001.0,1.6,3,1,3,0,0,0,3,0.0,3,3,0,3,1.0,4.0,1.0,0.0,ENG-Premier League,2022.0,defense,ESP,"MF,FW",21.0,2001.0,1.6,1,0,0,2,2,1,2,1,1,0,0,0,3,0,2,0.0,ENG-Premier League,2022.0,misc
"ESP_MF,FW_29.0_1993.0",ESP,"MF,FW",29.0,1993.0,8,3,382,4.2,0,1,1,0,0,0,0,0,1.1,1.1,1.5,2.6,17,20,43,0.0,0.24,0.24,0.0,0.24,0.27,0.35,0.62,0.27,0.62,ENG-Premier League,2022.0,standard,ESP,"MF,FW",29.0,1993.0,4.2,0,8,2,25.0,1.88,0.47,0.0,0.0,15.9,0,0,0,1.1,1.1,0.14,-1.1,-1.1,ENG-Premier League,2022.0,shooting,ESP,"MF,FW",29.0,1993.0,4.2,118,171,69.0,1698,468,75,89,84.3,28,43,65.1,9,18,50.0,1.0,1.5,0.6,-0.5,11.0,13.0,6.0,0.0,20.0,ENG-Premier League,2022.0,passing,ESP,"MF,FW",29.0,1993.0,4.2,244,3,38,104,108,17,244,21,6,28.6,12,57.1,132,696,356,17,6,6,12,11,155,43,ENG-Premier League,2022.0,possession,ESP,"MF,FW",29.0,1993.0,4.2,11,8,5,4,2,8,19,42.1,11,6,0,6,2.0,13.0,3.0,0.0,ENG-Premier League,2022.0,defense,ESP,"MF,FW",29.0,1993.0,4.2,0,0,0,7,12,0,17,2,8,0,0,0,35,2,4,33.3,ENG-Premier League,2022.0,misc
ESP_MF_17.0_2004.0,ESP,MF,17.0,2004.0,11,6,526,5.8,1,0,1,1,0,0,2,0,0.8,0.8,0.4,1.2,10,24,1,0.17,0.0,0.17,0.17,0.17,0.13,0.06,0.2,0.13,0.2,ENG-Premier League,2022.0,standard,ESP,MF,17.0,2004.0,5.8,1,6,3,50.0,1.03,0.51,0.17,0.33,24.5,0,0,0,0.8,0.8,0.13,0.2,0.2,ENG-Premier League,2022.0,shooting,ESP,MF,17.0,2004.0,5.8,200,258,77.5,3227,694,98,118,83.1,74,89,83.1,18,29,62.1,0.0,0.4,0.5,-0.4,4.0,17.0,7.0,1.0,24.0,ENG-Premier League,2022.0,passing,ESP,MF,17.0,2004.0,5.8,324,6,66,189,74,5,324,16,7,43.8,4,25.0,175,990,450,10,7,0,7,6,204,1,ENG-Premier League,2022.0,possession,ESP,MF,17.0,2004.0,5.8,9,6,5,3,1,8,27,29.6,19,7,0,7,9.0,18.0,4.0,0.0,ENG-Premier League,2022.0,defense,ESP,MF,17.0,2004.0,5.8,2,0,0,7,9,0,5,9,6,0,0,0,40,9,5,64.3,ENG-Premier League,2022.0,misc
ESP_MF_25.0_1996.0,ESP,MF,25.0,1996.0,32,29,2315,25.7,1,2,3,1,0,0,7,0,2.1,2.1,2.9,5.0,25,172,28,0.04,0.08,0.12,0.04,0.12,0.08,0.11,0.19,0.08,0.19,ENG-Premier League,2022.0,standard,ESP,MF,25.0,1996.0,25.7,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06,-1.1,-1.1,ENG-Premier League,2022.0,shooting,ESP,MF,25.0,1996.0,25.7,978,1295,75.5,16572,6565,495,575,86.1,359,450,79.8,94,201,46.8,2.0,2.9,2.6,-0.9,33.0,157.0,17.0,2.0,172.0,ENG-Premier League,2022.0,passing,ESP,MF,25.0,1996.0,25.7,1571,47,333,914,333,26,1571,30,17,56.7,10,33.3,822,3627,1914,25,18,6,26,26,948,28,ENG-Premier League,2022.0,possession,ESP,MF,25.0,1996.0,25.7,66,40,27,34,5,20,66,30.3,46,34,10,24,23.0,89.0,24.0,2.0,ENG-Premier League,2022.0,defense,ESP,MF,25.0,1996.0,25.7,7,0,0,40,29,0,76,23,40,0,0,0,169,18,13,58.1,ENG-Premier League,2022.0,misc
