composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
ENG_MF_25.0_1994.0,ENG,MF,25.0,1994.0,38,38,3420,38.0,8,7,15,5,3,4,5,0,5.7,2.5,3.9,6.4,34,189,51,0.21,0.18,0.39,0.13,0.32,0.15,0.1,0.25,0.07,0.17,ENG-Premier League,2020.0,standard,ENG,MF,25.0,1994.0,38.0,8,39,20,51.3,1.03,0.53,0.13,0.25,26.8,20,3,4,5.7,2.5,0.06,2.3,2.5,ENG-Premier League,2020.0,shooting,ENG,MF,25.0,1994.0,38.0,2173,2712,80.1,34117,9745,1152,1259,91.5,772,891,86.6,166,409,40.6,7.0,3.9,4.3,3.1,60.0,155.0,22.0,3.0,189.0,ENG-Premier League,2020.0,passing,ENG,MF,25.0,1994.0,38.0,3045,107,612,1837,623,22,3041,22,17,77.3,5,22.7,1401,6124,2934,34,46,0,33,14,1824,51,ENG-Premier League,2020.0,possession,ENG,MF,25.0,1994.0,38.0,75,49,30,41,4,29,70,41.4,41,36,4,32,42.0,117.0,60.0,0.0,ENG-Premier League,2020.0,defense,ENG,MF,25.0,1994.0,38.0,5,0,0,45,27,0,251,42,49,0,1,0,288,47,64,42.3,ENG-Premier League,2020.0,misc
ENG_MF_25.0_1995.0,ENG,MF,25.0,1995.0,31,26,2247,25.0,0,2,2,0,0,0,5,0,0.4,0.4,1.7,2.1,24,127,16,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.08,0.02,0.08,ENG-Premier League,2020.0,standard,ENG,MF,25.0,1995.0,25.0,0,13,4,30.8,0.52,0.16,0.0,0.0,26.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,ENG-Premier League,2020.0,shooting,ENG,MF,25.0,1995.0,25.0,1288,1516,85.0,21403,5739,610,672,90.8,551,609,90.5,89,157,56.7,2.0,1.7,1.8,0.3,21.0,102.0,16.0,3.0,127.0,ENG-Premier League,2020.0,passing,ENG,MF,25.0,1995.0,25.0,1756,66,475,986,311,10,1756,24,15,62.5,9,37.5,896,3892,1689,24,21,2,20,10,1061,16,ENG-Premier League,2020.0,possession,ENG,MF,25.0,1995.0,25.0,63,38,28,28,7,29,73,39.7,44,34,11,23,50.0,113.0,31.0,1.0,ENG-Premier League,2020.0,defense,ENG,MF,25.0,1995.0,25.0,5,0,0,40,25,0,27,50,38,0,0,0,180,20,28,41.7,ENG-Premier League,2020.0,misc
ENG_MF_26.0_1993.0,ENG,MF,26.0,1993.0,24,18,1531,17.0,3,1,4,3,0,0,0,0,3.1,3.1,4.2,7.3,40,88,73,0.18,0.06,0.24,0.18,0.24,0.18,0.24,0.43,0.18,0.43,ENG-Premier League,2020.0,standard,ENG,MF,26.0,1993.0,17.0,3,38,11,28.9,2.23,0.65,0.08,0.27,18.7,2,0,0,3.1,3.1,0.08,-0.1,-0.1,ENG-Premier League,2020.0,shooting,ENG,MF,26.0,1993.0,17.0,640,795,80.5,10363,2800,330,383,86.2,214,255,83.9,65,97,67.0,1.0,4.2,2.4,-3.2,39.0,46.0,25.0,0.0,88.0,ENG-Premier League,2020.0,passing,ENG,MF,26.0,1993.0,17.0,945,18,114,416,428,53,945,43,29,67.4,11,25.6,507,2834,1398,40,26,12,38,32,655,73,ENG-Premier League,2020.0,possession,ENG,MF,26.0,1993.0,17.0,6,2,2,4,0,3,15,20.0,12,9,1,8,5.0,11.0,6.0,1.0,ENG-Premier League,2020.0,defense,ENG,MF,26.0,1993.0,17.0,0,0,0,12,17,5,61,5,2,1,0,0,70,21,22,48.8,ENG-Premier League,2020.0,misc
ENG_MF_26.0_1994.0,ENG,MF,26.0,1994.0,28,23,2032,22.6,0,2,2,0,0,1,8,1,1.9,1.1,1.3,2.4,35,78,73,0.0,0.09,0.09,0.0,0.09,0.08,0.06,0.14,0.05,0.11,ENG-Premier League,2020.0,standard,ENG,MF,26.0,1994.0,22.6,0,19,4,21.1,0.84,0.18,0.0,0.0,23.8,1,0,1,1.9,1.1,0.06,-1.9,-1.1,ENG-Premier League,2020.0,shooting,ENG,MF,26.0,1994.0,22.6,859,1082,79.4,13623,3077,417,454,91.9,295,352,83.8,79,168,47.0,2.0,1.3,1.6,0.7,20.0,64.0,14.0,2.0,78.0,ENG-Premier League,2020.0,passing,ENG,MF,26.0,1994.0,22.6,1270,41,246,612,426,23,1269,24,15,62.5,9,37.5,699,3785,1536,35,31,2,29,19,874,73,ENG-Premier League,2020.0,possession,ENG,MF,26.0,1994.0,22.6,25,16,12,11,2,13,47,27.7,34,26,8,18,14.0,39.0,29.0,1.0,ENG-Premier League,2020.0,defense,ENG,MF,26.0,1994.0,22.6,8,1,0,24,20,1,71,14,16,0,0,0,130,13,17,43.3,ENG-Premier League,2020.0,misc
ENG_MF_28.0_1992.0,ENG,MF,28.0,1992.0,30,29,2617,29.1,1,3,4,1,0,0,7,0,2.5,2.5,3.0,5.5,20,132,24,0.03,0.1,0.14,0.03,0.14,0.09,0.1,0.19,0.09,0.19,ENG-Premier League,2020.0,standard,ENG,MF,28.0,1992.0,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,24.3,11,0,0,2.5,2.5,0.06,-1.5,-1.5,ENG-Premier League,2020.0,shooting,ENG,MF,28.0,1992.0,29.1,1092,1499,72.8,23397,7464,389,457,85.1,450,552,81.5,227,416,54.6,3.0,3.0,2.3,0.0,37.0,143.0,21.0,4.0,132.0,ENG-Premier League,2020.0,passing,ENG,MF,28.0,1992.0,29.1,1728,78,469,995,284,22,1728,26,20,76.9,6,23.1,932,4464,1918,20,22,0,19,5,1087,24,ENG-Premier League,2020.0,possession,ENG,MF,28.0,1992.0,29.1,39,14,18,19,2,10,37,27.0,27,26,14,12,36.0,75.0,42.0,0.0,ENG-Premier League,2020.0,defense,ENG,MF,28.0,1992.0,29.1,7,0,0,31,10,0,94,36,14,0,0,0,181,27,22,55.1,ENG-Premier League,2020.0,misc
ENG_MF_30.0_1990.0,ENG,MF,30.0,1990.0,38,38,3410,37.9,3,3,6,3,0,0,7,0,1.2,1.2,6.8,8.0,21,231,39,0.08,0.08,0.16,0.08,0.16,0.03,0.18,0.21,0.03,0.21,ENG-Premier League,2020.0,standard,ENG,MF,30.0,1990.0,37.9,3,20,7,35.0,0.53,0.18,0.15,0.43,23.5,1,0,0,1.2,1.2,0.06,1.8,1.8,ENG-Premier League,2020.0,shooting,ENG,MF,30.0,1990.0,37.9,1662,2246,74.0,30441,10365,686,778,88.2,667,842,79.2,229,486,47.1,3.0,6.8,6.9,-3.8,53.0,204.0,83.0,13.0,231.0,ENG-Premier League,2020.0,passing,ENG,MF,30.0,1990.0,37.9,2460,56,344,1573,561,19,2460,19,13,68.4,6,31.6,1227,4717,2150,21,25,2,29,11,1562,39,ENG-Premier League,2020.0,possession,ENG,MF,30.0,1990.0,37.9,23,15,6,12,5,10,42,23.8,32,26,9,17,44.0,67.0,33.0,0.0,ENG-Premier League,2020.0,defense,ENG,MF,30.0,1990.0,37.9,7,0,0,35,42,0,182,44,15,0,0,0,244,14,22,38.9,ENG-Premier League,2020.0,misc
"ESP_DF,MF_25.0_1995.0",ESP,"DF,MF",25.0,1995.0,25,24,2089,23.2,1,2,3,1,0,0,8,0,0.8,0.8,2.4,3.2,46,108,142,0.04,0.09,0.13,0.04,0.13,0.03,0.1,0.14,0.03,0.14,ENG-Premier League,2020.0,standard,ESP,"DF,MF",25.0,1995.0,23.2,1,15,5,33.3,0.65,0.22,0.07,0.2,20.3,0,0,0,0.8,0.8,0.05,0.2,0.2,ENG-Premier League,2020.0,shooting,ESP,"DF,MF",25.0,1995.0,23.2,1080,1324,81.6,15904,4280,603,676,89.2,416,497,83.7,31,54,57.4,2.0,2.4,2.6,-0.4,20.0,69.0,26.0,9.0,108.0,ENG-Premier League,2020.0,passing,ESP,"DF,MF",25.0,1995.0,23.2,1527,55,394,658,482,47,1527,25,12,48.0,13,52.0,810,3777,2176,46,32,9,24,5,961,142,ENG-Premier League,2020.0,possession,ESP,"DF,MF",25.0,1995.0,23.2,29,19,14,12,3,12,41,29.3,29,26,8,18,33.0,62.0,33.0,0.0,ENG-Premier League,2020.0,defense,ESP,"DF,MF",25.0,1995.0,23.2,8,0,0,21,7,1,54,33,19,1,0,0,91,31,30,50.8,ENG-Premier League,2020.0,misc
ESP_DF_23.0_1996.0,ESP,DF,23.0,1996.0,27,26,2244,24.9,0,3,3,0,0,0,5,0,1.0,1.0,2.0,3.1,52,73,152,0.0,0.12,0.12,0.0,0.12,0.04,0.08,0.12,0.04,0.12,ENG-Premier League,2020.0,standard,ESP,DF,23.0,1996.0,24.9,0,20,4,20.0,0.8,0.16,0.0,0.0,19.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,ENG-Premier League,2020.0,shooting,ESP,DF,23.0,1996.0,24.9,1092,1445,75.6,16333,5647,591,687,86.0,402,515,78.1,52,134,38.8,3.0,2.0,1.9,1.0,17.0,53.0,25.0,13.0,73.0,ENG-Premier League,2020.0,passing,ESP,DF,23.0,1996.0,24.9,1731,88,515,760,476,48,1731,49,22,44.9,27,55.1,916,4829,2641,52,54,7,34,15,1083,152,ENG-Premier League,2020.0,possession,ESP,DF,23.0,1996.0,24.9,47,25,30,13,4,23,48,47.9,25,39,7,32,32.0,79.0,50.0,1.0,ENG-Premier League,2020.0,defense,ESP,DF,23.0,1996.0,24.9,5,0,0,26,19,1,62,32,25,1,1,1,134,29,35,45.3,ENG-Premier League,2020.0,misc
ESP_DF_26.0_1994.0,ESP,DF,26.0,1994.0,16,14,1344,14.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.1,28,99,1,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,ENG-Premier League,2020.0,standard,ESP,DF,26.0,1994.0,14.9,0,6,1,16.7,0.4,0.07,0.0,0.0,13.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8,ENG-Premier League,2020.0,shooting,ESP,DF,26.0,1994.0,14.9,1169,1285,91.0,20850,6462,472,499,94.6,606,638,95.0,79,121,65.3,0.0,0.4,0.2,-0.4,4.0,107.0,3.0,0.0,99.0,ENG-Premier League,2020.0,passing,ESP,DF,26.0,1994.0,14.9,1383,81,434,892,60,12,1383,2,2,100.0,0,0.0,965,5387,3777,28,14,0,8,1,1100,1,ENG-Premier League,2020.0,possession,ESP,DF,26.0,1994.0,14.9,13,6,10,3,0,7,11,63.6,4,12,7,5,11.0,24.0,28.0,0.0,ENG-Premier League,2020.0,defense,ESP,DF,26.0,1994.0,14.9,1,0,0,9,9,2,1,11,6,0,1,0,66,41,21,66.1,ENG-Premier League,2020.0,misc
ESP_DF_29.0_1990.0,ESP,DF,29.0,1990.0,13,11,960,10.7,2,0,2,2,0,0,2,0,1.8,1.8,1.3,3.2,24,42,74,0.19,0.0,0.19,0.19,0.19,0.17,0.13,0.3,0.17,0.3,ENG-Premier League,2020.0,standard,ESP,DF,29.0,1990.0,10.7,2,22,9,40.9,2.06,0.84,0.09,0.22,17.6,5,0,0,1.8,1.8,0.08,0.2,0.2,ENG-Premier League,2020.0,shooting,ESP,DF,29.0,1990.0,10.7,493,610,80.8,7494,2506,278,306,90.8,184,221,83.3,24,49,49.0,0.0,1.3,1.0,-1.3,15.0,29.0,8.0,1.0,42.0,ENG-Premier League,2020.0,passing,ESP,DF,29.0,1990.0,10.7,729,32,199,300,238,38,729,17,9,52.9,8,47.1,362,1815,1095,24,18,4,13,9,450,74,ENG-Premier League,2020.0,possession,ESP,DF,29.0,1990.0,10.7,13,3,6,4,3,7,14,50.0,7,12,1,11,12.0,25.0,30.0,0.0,ENG-Premier League,2020.0,defense,ESP,DF,29.0,1990.0,10.7,2,0,0,13,12,2,24,12,3,0,0,0,59,23,15,60.5,ENG-Premier League,2020.0,misc
ESP_DF_30.0_1989.0,ESP,DF,30.0,1989.0,26,24,2188,24.3,1,2,3,1,0,0,5,1,0.7,0.7,2.5,3.2,37,135,83,0.04,0.08,0.12,0.04,0.12,0.03,0.1,0.13,0.03,0.13,ENG-Premier League,2020.0,standard,ESP,DF,30.0,1989.0,24.3,1,11,4,36.4,0.45,0.16,0.09,0.25,16.9,0,0,0,0.7,0.7,0.06,0.3,0.3,ENG-Premier League,2020.0,shooting,ESP,DF,30.0,1989.0,24.3,1787,2081,85.9,27154,9701,935,1012,92.4,739,822,89.9,62,134,46.3,2.0,2.5,2.4,-0.5,27.0,123.0,22.0,3.0,135.0,ENG-Premier League,2020.0,passing,ESP,DF,30.0,1989.0,24.3,2302,113,813,1056,447,38,2302,14,6,42.9,8,57.1,1154,5118,2985,37,35,2,17,6,1603,83,ENG-Premier League,2020.0,possession,ESP,DF,30.0,1989.0,24.3,53,28,22,24,7,19,37,51.4,18,30,5,25,28.0,81.0,62.0,2.0,ENG-Premier League,2020.0,defense,ESP,DF,30.0,1989.0,24.3,5,1,0,32,14,5,37,28,28,0,0,0,131,55,44,55.6,ENG-Premier League,2020.0,misc
"ESP_FW,MF_20.0_2000.0",ESP,"FW,MF",20.0,2000.0,24,15,1306,14.5,7,2,9,7,0,0,1,0,4.9,4.9,2.2,7.1,30,31,118,0.48,0.14,0.62,0.48,0.62,0.33,0.15,0.49,0.33,0.49,ENG-Premier League,2020.0,standard,ESP,"FW,MF",20.0,2000.0,14.5,7,36,14,38.9,2.48,0.96,0.19,0.5,15.6,0,0,0,4.9,4.9,0.13,2.1,2.1,ENG-Premier League,2020.0,shooting,ESP,"FW,MF",20.0,2000.0,14.5,353,445,79.3,4935,789,216,242,89.3,99,123,80.5,17,39,43.6,2.0,2.2,1.7,-0.2,19.0,12.0,13.0,1.0,31.0,ENG-Premier League,2020.0,passing,ESP,"FW,MF",20.0,2000.0,14.5,608,10,54,204,360,67,608,46,20,43.5,26,56.5,383,2140,1012,30,20,16,25,21,471,118,ENG-Premier League,2020.0,possession,ESP,"FW,MF",20.0,2000.0,14.5,12,5,4,6,2,5,16,31.3,11,16,0,16,3.0,15.0,8.0,0.0,ENG-Premier League,2020.0,defense,ESP,"FW,MF",20.0,2000.0,14.5,1,0,0,16,17,5,33,3,5,1,0,0,41,14,20,41.2,ENG-Premier League,2020.0,misc
"ESP_FW,MF_24.0_1996.0",ESP,"FW,MF",24.0,1996.0,33,31,2572,28.6,5,4,9,5,0,0,3,0,6.0,6.0,2.3,8.4,59,134,142,0.17,0.14,0.31,0.17,0.31,0.21,0.08,0.29,0.21,0.29,ENG-Premier League,2020.0,standard,ESP,"FW,MF",24.0,1996.0,28.6,5,50,15,30.0,1.75,0.52,0.1,0.33,16.3,0,0,0,6.0,6.0,0.12,-1.0,-1.0,ENG-Premier League,2020.0,shooting,ESP,"FW,MF",24.0,1996.0,28.6,853,1118,76.3,12592,3756,481,556,86.5,282,362,77.9,45,86,52.3,4.0,2.3,1.8,1.7,31.0,84.0,30.0,6.0,134.0,ENG-Premier League,2020.0,passing,ESP,"FW,MF",24.0,1996.0,28.6,1407,22,229,690,511,66,1407,60,29,48.3,31,51.7,821,4358,2061,59,41,11,37,21,963,142,ENG-Premier League,2020.0,possession,ESP,"FW,MF",24.0,1996.0,28.6,44,26,14,24,6,11,73,15.1,62,43,1,42,36.0,80.0,9.0,0.0,ENG-Premier League,2020.0,defense,ESP,"FW,MF",24.0,1996.0,28.6,3,0,0,26,17,7,45,36,26,0,0,0,163,23,38,37.7,ENG-Premier League,2020.0,misc
"ESP_FW,MF_32.0_1988.0",ESP,"FW,MF",32.0,1988.0,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,0.18,0.35,0.53,0.0,0.35,0.18,0.15,0.33,0.04,0.19,ENG-Premier League,2020.0,standard,ESP,"FW,MF",32.0,1988.0,5.7,1,4,3,75.0,0.71,0.53,0.0,0.0,21.5,0,1,1,1.0,0.2,0.06,0.0,-0.2,ENG-Premier League,2020.0,shooting,ESP,"FW,MF",32.0,1988.0,5.7,249,300,83.0,3432,738,148,160,92.5,67,79,84.8,16,29,55.2,2.0,0.8,0.7,1.2,8.0,19.0,4.0,0.0,23.0,ENG-Premier League,2020.0,passing,ESP,"FW,MF",32.0,1988.0,5.7,329,4,29,169,133,12,328,3,2,66.7,1,33.3,215,1159,448,13,14,3,7,6,278,32,ENG-Premier League,2020.0,possession,ESP,"FW,MF",32.0,1988.0,5.7,1,0,1,0,0,0,7,0.0,7,3,0,3,3.0,4.0,3.0,0.0,ENG-Premier League,2020.0,defense,ESP,"FW,MF",32.0,1988.0,5.7,0,0,0,1,4,2,13,3,0,0,0,0,25,1,2,33.3,ENG-Premier League,2020.0,misc
"ESP_MF,FW_27.0_1993.0",ESP,"MF,FW",27.0,1993.0,25,15,1331,14.8,2,1,3,2,0,0,2,0,3.3,3.3,1.3,4.6,39,54,114,0.14,0.07,0.2,0.14,0.2,0.23,0.09,0.31,0.23,0.31,ENG-Premier League,2020.0,standard,ESP,"MF,FW",27.0,1993.0,14.8,2,31,13,41.9,2.1,0.88,0.06,0.15,17.1,1,0,0,3.3,3.3,0.11,-1.3,-1.3,ENG-Premier League,2020.0,shooting,ESP,"MF,FW",27.0,1993.0,14.8,369,497,74.2,4537,1189,238,282,84.4,88,122,72.1,13,29,44.8,1.0,1.3,2.0,-0.3,23.0,32.0,22.0,4.0,54.0,ENG-Premier League,2020.0,passing,ESP,"MF,FW",27.0,1993.0,14.8,715,8,74,347,303,56,715,59,29,49.2,30,50.8,427,2387,1273,39,31,11,37,24,516,114,ENG-Premier League,2020.0,possession,ESP,"MF,FW",27.0,1993.0,14.8,32,15,6,20,6,13,48,27.1,35,28,0,28,10.0,42.0,7.0,0.0,ENG-Premier League,2020.0,defense,ESP,"MF,FW",27.0,1993.0,14.8,2,0,0,31,23,7,21,10,15,0,0,0,56,12,34,26.1,ENG-Premier League,2020.0,misc
"ESP_MF,FW_29.0_1991.0",ESP,"MF,FW",29.0,1991.0,26,14,1288,14.3,7,2,9,7,0,0,3,0,5.1,5.1,3.5,8.7,30,80,118,0.49,0.14,0.63,0.49,0.63,0.36,0.25,0.6,0.36,0.6,ENG-Premier League,2020.0,standard,ESP,"MF,FW",29.0,1991.0,14.3,7,46,18,39.1,3.21,1.26,0.15,0.39,16.4,1,0,0,5.1,5.1,0.11,1.9,1.9,ENG-Premier League,2020.0,shooting,ESP,"MF,FW",29.0,1991.0,14.3,437,586,74.6,6744,1713,232,276,84.1,136,180,75.6,42,64,65.6,2.0,3.5,2.7,-1.5,31.0,42.0,21.0,3.0,80.0,ENG-Premier League,2020.0,passing,ESP,"MF,FW",29.0,1991.0,14.3,738,18,115,313,317,68,738,25,16,64.0,9,36.0,470,2212,970,30,19,11,39,21,587,118,ENG-Premier League,2020.0,possession,ESP,"MF,FW",29.0,1991.0,14.3,14,7,8,3,3,4,22,18.2,18,7,0,7,5.0,19.0,16.0,0.0,ENG-Premier League,2020.0,defense,ESP,"MF,FW",29.0,1991.0,14.3,3,0,0,19,9,3,22,5,7,0,1,0,64,23,33,41.1,ENG-Premier League,2020.0,misc
ESP_MF_23.0_1996.0,ESP,MF,23.0,1996.0,25,17,1615,17.9,0,3,3,0,0,0,4,0,0.6,0.6,2.6,3.3,54,150,52,0.0,0.17,0.17,0.0,0.17,0.04,0.15,0.18,0.04,0.18,ENG-Premier League,2020.0,standard,ESP,MF,23.0,1996.0,17.9,0,13,2,15.4,0.72,0.11,0.0,0.0,21.7,1,0,0,0.6,0.6,0.05,-0.6,-0.6,ENG-Premier League,2020.0,shooting,ESP,MF,23.0,1996.0,17.9,1126,1310,86.0,19849,5172,504,559,90.2,476,521,91.4,118,165,71.5,3.0,2.6,2.1,0.4,27.0,125.0,18.0,4.0,150.0,ENG-Premier League,2020.0,passing,ESP,MF,23.0,1996.0,17.9,1482,61,320,845,331,23,1482,38,26,68.4,12,31.6,964,6293,3308,54,49,3,23,15,1090,52,ENG-Premier League,2020.0,possession,ESP,MF,23.0,1996.0,17.9,37,22,20,11,6,21,51,41.2,30,23,6,17,35.0,72.0,14.0,1.0,ENG-Premier League,2020.0,defense,ESP,MF,23.0,1996.0,17.9,4,0,0,23,24,0,29,35,22,0,0,0,136,8,13,38.1,ENG-Premier League,2020.0,misc
ESP_MF_24.0_1996.0,ESP,MF,24.0,1996.0,34,31,2748,30.5,2,2,4,1,1,1,6,0,2.4,1.6,1.4,3.1,42,227,31,0.07,0.07,0.13,0.03,0.1,0.08,0.05,0.13,0.05,0.1,ENG-Premier League,2020.0,standard,ESP,MF,24.0,1996.0,30.5,2,31,7,22.6,1.02,0.23,0.03,0.14,20.8,0,1,1,2.4,1.6,0.05,-0.4,-0.6,ENG-Premier League,2020.0,shooting,ESP,MF,24.0,1996.0,30.5,2545,2801,90.9,44312,10473,1138,1213,93.8,1055,1149,91.8,273,321,85.0,2.0,1.4,2.2,0.6,29.0,217.0,20.0,2.0,227.0,ENG-Premier League,2020.0,passing,ESP,MF,24.0,1996.0,30.5,3082,95,564,2022,522,43,3081,33,28,84.8,5,15.2,1955,8270,4309,42,43,7,25,22,2349,31,ENG-Premier League,2020.0,possession,ESP,MF,24.0,1996.0,30.5,72,40,24,40,8,33,66,50.0,33,23,9,14,36.0,108.0,54.0,3.0,ENG-Premier League,2020.0,defense,ESP,MF,24.0,1996.0,30.5,6,0,0,44,30,2,14,36,40,0,0,0,285,79,31,71.8,ENG-Premier League,2020.0,misc
ESP_MF_28.0_1991.0,ESP,MF,28.0,1991.0,21,20,1763,19.6,1,1,2,1,0,0,6,0,0.5,0.5,1.4,1.8,25,91,15,0.05,0.05,0.1,0.05,0.1,0.02,0.07,0.09,0.02,0.09,ENG-Premier League,2020.0,standard,ESP,MF,28.0,1991.0,19.6,1,14,4,28.6,0.71,0.2,0.07,0.25,25.9,0,0,0,0.5,0.5,0.03,0.5,0.5,ENG-Premier League,2020.0,shooting,ESP,MF,28.0,1991.0,19.6,1056,1287,82.1,15539,3730,594,671,88.5,362,431,84.0,51,97,52.6,1.0,1.4,1.0,-0.4,14.0,75.0,16.0,2.0,91.0,ENG-Premier League,2020.0,passing,ESP,MF,28.0,1991.0,19.6,1492,44,311,993,198,8,1492,17,14,82.4,3,17.6,773,3642,1884,25,31,2,23,18,1007,15,ENG-Premier League,2020.0,possession,ESP,MF,28.0,1991.0,19.6,69,35,25,39,5,26,68,38.2,42,28,7,21,30.0,99.0,18.0,0.0,ENG-Premier League,2020.0,defense,ESP,MF,28.0,1991.0,19.6,6,0,0,30,23,0,9,30,35,0,0,0,161,31,28,52.5,ENG-Premier League,2020.0,misc
ESP_MF_29.0_1991.0,ESP,MF,29.0,1991.0,24,20,1854,20.6,1,0,1,1,0,0,4,0,1.2,1.2,2.3,3.5,27,203,25,0.05,0.0,0.05,0.05,0.05,0.06,0.11,0.17,0.06,0.17,ENG-Premier League,2020.0,standard,ESP,MF,29.0,1991.0,20.6,1,22,5,22.7,1.07,0.24,0.05,0.2,23.3,1,0,0,1.2,1.2,0.06,-0.2,-0.2,ENG-Premier League,2020.0,shooting,ESP,MF,29.0,1991.0,20.6,1545,1735,89.0,26781,7745,704,746,94.4,597,658,90.7,177,221,80.1,0.0,2.3,2.2,-2.3,30.0,205.0,24.0,0.0,203.0,ENG-Premier League,2020.0,passing,ESP,MF,29.0,1991.0,20.6,1946,31,296,1226,438,16,1946,48,33,68.8,15,31.3,1252,5861,2930,27,58,4,23,18,1475,25,ENG-Premier League,2020.0,possession,ESP,MF,29.0,1991.0,20.6,61,36,20,30,11,17,49,34.7,32,26,0,26,30.0,91.0,14.0,0.0,ENG-Premier League,2020.0,defense,ESP,MF,29.0,1991.0,20.6,4,0,0,48,25,0,7,30,36,0,1,0,153,31,31,50.0,ENG-Premier League,2020.0,misc
ESP_MF_35.0_1985.0,ESP,MF,35.0,1985.0,16,3,427,4.7,0,2,2,0,0,0,1,0,1.1,1.1,0.7,1.8,33,70,34,0.0,0.42,0.42,0.0,0.42,0.23,0.15,0.38,0.23,0.38,ENG-Premier League,2020.0,standard,ESP,MF,35.0,1985.0,4.7,0,15,3,20.0,3.16,0.63,0.0,0.0,19.0,0,0,0,1.1,1.1,0.07,-1.1,-1.1,ENG-Premier League,2020.0,shooting,ESP,MF,35.0,1985.0,4.7,299,403,74.2,5225,1877,142,165,86.1,106,134,79.1,35,57,61.4,2.0,0.7,0.5,1.3,6.0,55.0,19.0,0.0,70.0,ENG-Premier League,2020.0,passing,ESP,MF,35.0,1985.0,4.7,445,3,67,236,146,16,445,11,10,90.9,1,9.1,257,1708,996,33,19,3,9,1,348,34,ENG-Premier League,2020.0,possession,ESP,MF,35.0,1985.0,4.7,5,3,2,1,2,5,16,31.3,11,2,0,2,0.0,5.0,0.0,1.0,ENG-Premier League,2020.0,defense,ESP,MF,35.0,1985.0,4.7,1,0,0,1,6,0,13,0,3,0,0,0,35,0,2,0.0,ENG-Premier League,2020.0,misc
