composite_key,nation,pos,age,born,Playing Time,Playing Time.1,Playing Time.2,Playing Time.3,Performance,Performance.1,Performance.2,Performance.3,Performance.4,Performance.5,Performance.6,Performance.7,Expected,Expected.1,Expected.2,Expected.3,Progression,Progression.1,Progression.2,Per 90 Minutes,Per 90 Minutes.1,Per 90 Minutes.2,Per 90 Minutes.3,Per 90 Minutes.4,Per 90 Minutes.5,Per 90 Minutes.6,Per 90 Minutes.7,Per 90 Minutes.8,Per 90 Minutes.9,league,season,stat_type,nation_dup,pos_dup,age_dup,born_dup,90s,Standard,Standard.1,Standard.2,Standard.3,Standard.4,Standard.5,Standard.6,Standard.7,Standard.8,Standard.9,Standard.10,Standard.11,Expected_dup,Expected.1_dup,Expected.2_dup,Expected.3_dup,Expected.4,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Ast,xAG,Expected_dup,Expected.1_dup,KP,1/3,PPA,CrsPA,PrgP,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Tackles,Tackles.1,Tackles.2,Tackles.3,Tackles.4,Challenges,Challenges.1,Challenges.2,Challenges.3,Blocks,Blocks.1,Blocks.2,Int,Tkl+Int,Clr,Err,league_dup,season_dup,stat_type_dup,nation_dup,pos_dup,age_dup,born_dup,90s_dup,Performance_dup,Performance.1_dup,Performance.2_dup,Performance.3_dup,Performance.4_dup,Performance.5_dup,Performance.6_dup,Performance.7_dup,Performance.8,Performance.9,Performance.10,Performance.11,Performance.12,Aerial Duels,Aerial Duels.1,Aerial Duels.2,league_dup,season_dup,stat_type_dup
NGA_FW_25.0_1997.0,NGA,FW,25.0,1997.0,20,12,1042,11.6,6,3,9,6,0,0,2,0,4.7,4.7,1.7,6.4,8,14,45,0.52,0.26,0.78,0.52,0.78,0.41,0.15,0.56,0.41,0.56,ENG-Premier League,2023.0,standard,NGA,FW,25.0,1997.0,11.6,6,22,11,50.0,1.9,0.95,0.27,0.55,11.5,0,0,0,4.7,4.7,0.22,1.3,1.3,ENG-Premier League,2023.0,shooting,NGA,FW,25.0,1997.0,11.6,127,175,72.6,1594,312,88,111,79.3,34,47,72.3,3,5,60.0,3.0,1.7,0.9,1.3,10.0,6.0,3.0,0.0,14.0,ENG-Premier League,2023.0,passing,NGA,FW,25.0,1997.0,11.6,294,14,30,153,118,43,294,16,8,50.0,7,43.8,168,748,320,8,6,6,38,11,209,45,ENG-Premier League,2023.0,possession,NGA,FW,25.0,1997.0,11.6,9,7,1,4,4,1,2,50.0,1,7,2,5,1.0,10.0,9.0,0.0,ENG-Premier League,2023.0,defense,NGA,FW,25.0,1997.0,11.6,2,0,0,9,16,13,1,1,7,0,0,0,33,21,48,30.4,ENG-Premier League,2023.0,misc
NGA_MF_25.0_1998.0,NGA,MF,25.0,1998.0,26,11,1161,12.9,1,2,3,1,0,0,8,0,2.2,2.2,1.8,4.0,17,33,39,0.08,0.16,0.23,0.08,0.23,0.17,0.14,0.31,0.17,0.31,ENG-Premier League,2023.0,standard,NGA,MF,25.0,1998.0,12.9,1,22,9,40.9,1.71,0.7,0.05,0.11,17.4,0,0,0,2.2,2.2,0.1,-1.2,-1.2,ENG-Premier League,2023.0,shooting,NGA,MF,25.0,1998.0,12.9,299,396,75.5,4662,1127,159,181,87.8,114,152,75.0,18,35,51.4,2.0,1.8,1.4,0.2,12.0,23.0,11.0,5.0,33.0,ENG-Premier League,2023.0,passing,NGA,MF,25.0,1998.0,12.9,585,32,128,290,177,28,585,29,11,37.9,14,48.3,325,1624,593,17,15,4,33,12,336,39,ENG-Premier League,2023.0,possession,NGA,MF,25.0,1998.0,12.9,37,24,9,23,5,16,29,55.2,13,15,7,8,23.0,60.0,17.0,0.0,ENG-Premier League,2023.0,defense,NGA,MF,25.0,1998.0,12.9,8,0,0,24,31,4,16,23,24,0,0,0,73,10,23,30.3,ENG-Premier League,2023.0,misc
NIR_DF_20.0_2003.0,NIR,DF,20.0,2003.0,11,10,753,8.4,1,3,4,1,0,0,2,0,0.9,0.9,1.5,2.3,35,29,64,0.12,0.36,0.48,0.12,0.48,0.1,0.17,0.28,0.1,0.28,ENG-Premier League,2023.0,standard,NIR,DF,20.0,2003.0,8.4,1,12,4,33.3,1.43,0.48,0.08,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,ENG-Premier League,2023.0,shooting,NIR,DF,20.0,2003.0,8.4,419,530,79.1,6224,1849,238,275,86.5,149,190,78.4,20,35,57.1,3.0,1.5,1.2,1.5,15.0,27.0,13.0,3.0,29.0,ENG-Premier League,2023.0,passing,NIR,DF,20.0,2003.0,8.4,661,14,140,289,243,38,661,30,13,43.3,14,46.7,373,2144,1085,35,29,12,17,10,388,64,ENG-Premier League,2023.0,possession,NIR,DF,20.0,2003.0,8.4,33,25,14,12,7,24,38,63.2,14,17,1,16,10.0,43.0,14.0,0.0,ENG-Premier League,2023.0,defense,NIR,DF,20.0,2003.0,8.4,2,0,0,8,12,2,18,10,25,0,0,1,50,11,5,68.8,ENG-Premier League,2023.0,misc
NIR_MF_32.0_1991.0,NIR,MF,32.0,1991.0,27,16,1440,16.0,1,0,1,0,1,1,8,0,1.1,0.3,0.6,0.9,3,73,10,0.06,0.0,0.06,0.0,0.0,0.07,0.04,0.11,0.02,0.06,ENG-Premier League,2023.0,standard,NIR,MF,32.0,1991.0,16.0,1,14,5,35.7,0.87,0.31,0.0,0.0,32.9,0,1,1,1.1,0.3,0.02,-0.1,-0.3,ENG-Premier League,2023.0,shooting,NIR,MF,32.0,1991.0,16.0,634,911,69.6,12291,4646,246,296,83.1,262,321,81.6,105,253,41.5,0.0,0.6,1.2,-0.6,17.0,67.0,11.0,2.0,73.0,ENG-Premier League,2023.0,passing,NIR,MF,32.0,1991.0,16.0,1068,65,327,575,170,6,1067,3,1,33.3,1,33.3,470,1695,666,3,5,0,9,4,630,10,ENG-Premier League,2023.0,possession,NIR,MF,32.0,1991.0,16.0,41,26,18,18,5,20,47,42.6,27,24,9,15,21.0,62.0,39.0,0.0,ENG-Premier League,2023.0,defense,NIR,MF,32.0,1991.0,16.0,8,0,0,15,9,0,52,21,26,0,1,0,98,14,16,46.7,ENG-Premier League,2023.0,misc
NOR_DF_25.0_1998.0,NOR,DF,25.0,1998.0,28,21,1832,20.4,2,1,3,2,0,0,5,0,1.3,1.3,2.3,3.6,22,61,31,0.1,0.05,0.15,0.1,0.15,0.06,0.11,0.18,0.06,0.18,ENG-Premier League,2023.0,standard,NOR,DF,25.0,1998.0,20.4,2,12,4,33.3,0.59,0.2,0.17,0.5,9.9,0,0,0,1.3,1.3,0.11,0.7,0.7,ENG-Premier League,2023.0,shooting,NOR,DF,25.0,1998.0,20.4,610,810,75.3,10210,3786,291,337,86.4,263,332,79.2,45,103,43.7,1.0,2.3,2.7,-1.3,12.0,56.0,10.0,3.0,61.0,ENG-Premier League,2023.0,passing,NOR,DF,25.0,1998.0,20.4,1042,112,430,457,158,58,1042,12,10,83.3,2,16.7,464,2367,1435,22,11,5,16,6,563,31,ENG-Premier League,2023.0,possession,NOR,DF,25.0,1998.0,20.4,38,21,25,9,4,23,36,63.9,13,26,11,15,25.0,63.0,79.0,1.0,ENG-Premier League,2023.0,defense,NOR,DF,25.0,1998.0,20.4,5,0,0,25,10,1,22,25,21,0,0,0,60,63,23,73.3,ENG-Premier League,2023.0,misc
"NOR_FW,MF_20.0_2003.0",NOR,"FW,MF",20.0,2003.0,14,2,302,3.4,1,1,2,1,0,0,0,0,1.4,1.4,1.2,2.6,13,25,38,0.3,0.3,0.6,0.3,0.6,0.41,0.37,0.78,0.41,0.78,ENG-Premier League,2023.0,standard,NOR,"FW,MF",20.0,2003.0,3.4,1,4,1,25.0,1.19,0.3,0.25,1.0,11.1,0,0,0,1.4,1.4,0.35,-0.4,-0.4,ENG-Premier League,2023.0,shooting,NOR,"FW,MF",20.0,2003.0,3.4,155,177,87.6,2056,478,101,107,94.4,44,51,86.3,4,4,100.0,1.0,1.2,1.3,-0.2,9.0,3.0,19.0,1.0,25.0,ENG-Premier League,2023.0,passing,NOR,"FW,MF",20.0,2003.0,3.4,219,4,13,36,173,27,219,18,11,61.1,6,33.3,139,671,395,13,5,5,6,6,159,38,ENG-Premier League,2023.0,possession,NOR,"FW,MF",20.0,2003.0,3.4,7,3,1,2,4,2,4,50.0,2,4,0,4,5.0,12.0,1.0,0.0,ENG-Premier League,2023.0,defense,NOR,"FW,MF",20.0,2003.0,3.4,0,0,0,2,3,0,5,5,3,0,0,0,17,1,2,33.3,ENG-Premier League,2023.0,misc
NOR_FW_23.0_2000.0,NOR,FW,23.0,2000.0,31,29,2552,28.4,27,5,32,20,7,8,1,0,29.2,22.9,4.3,27.2,35,26,126,0.95,0.18,1.13,0.71,0.88,1.03,0.15,1.18,0.81,0.96,ENG-Premier League,2023.0,standard,NOR,FW,23.0,2000.0,28.4,27,113,50,44.2,3.99,1.76,0.18,0.4,11.9,1,7,8,29.2,22.9,0.2,-2.2,-2.9,ENG-Premier League,2023.0,shooting,NOR,FW,23.0,2000.0,28.4,295,388,76.0,3234,567,197,242,81.4,56,70,80.0,5,8,62.5,5.0,4.3,2.2,0.7,29.0,16.0,11.0,0.0,26.0,ENG-Premier League,2023.0,passing,NOR,FW,23.0,2000.0,28.4,636,15,36,206,398,183,628,30,12,40.0,16,53.3,357,1628,728,35,13,22,41,19,489,126,ENG-Premier League,2023.0,possession,NOR,FW,23.0,2000.0,28.4,6,3,0,3,3,2,3,66.7,1,11,1,10,2.0,8.0,16.0,0.0,ENG-Premier League,2023.0,defense,NOR,FW,23.0,2000.0,28.4,1,0,0,18,31,6,5,2,3,2,0,0,47,39,42,48.1,ENG-Premier League,2023.0,misc
NOR_MF_24.0_1998.0,NOR,MF,24.0,1998.0,35,35,3091,34.3,8,10,18,6,2,2,2,0,7.4,5.8,9.6,15.5,91,344,202,0.23,0.29,0.52,0.17,0.47,0.22,0.28,0.5,0.17,0.45,ENG-Premier League,2023.0,standard,NOR,MF,24.0,1998.0,34.3,8,75,21,28.0,2.18,0.61,0.08,0.29,20.2,4,2,2,7.4,5.8,0.08,0.6,0.2,ENG-Premier League,2023.0,shooting,NOR,MF,24.0,1998.0,34.3,1692,2006,84.3,25780,7898,907,992,91.4,635,744,85.3,91,140,65.0,10.0,9.6,11.2,0.4,102.0,160.0,130.0,13.0,344.0,ENG-Premier League,2023.0,passing,NOR,MF,24.0,1998.0,34.3,2326,24,244,926,1173,165,2324,81,37,45.7,38,46.9,1563,8190,3514,91,83,37,53,58,1827,202,ENG-Premier League,2023.0,possession,NOR,MF,24.0,1998.0,34.3,49,17,18,21,10,17,58,29.3,41,23,1,22,15.0,64.0,5.0,0.0,ENG-Premier League,2023.0,defense,NOR,MF,24.0,1998.0,34.3,2,0,0,30,36,3,77,15,17,1,0,0,158,3,9,25.0,ENG-Premier League,2023.0,misc
NOR_MF_25.0_1998.0,NOR,MF,25.0,1998.0,37,34,3005,33.4,1,2,3,1,0,0,10,1,1.9,1.9,2.4,4.3,64,164,29,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,ENG-Premier League,2023.0,standard,NOR,MF,25.0,1998.0,33.4,1,25,3,12.0,0.75,0.09,0.04,0.33,17.6,0,0,0,1.9,1.9,0.08,-0.9,-0.9,ENG-Premier League,2023.0,shooting,NOR,MF,25.0,1998.0,33.4,1376,1562,88.1,24429,5168,568,637,89.2,658,711,92.5,125,154,81.2,2.0,2.4,1.6,-0.4,29.0,129.0,16.0,1.0,164.0,ENG-Premier League,2023.0,passing,NOR,MF,25.0,1998.0,33.4,1887,133,494,997,414,41,1887,41,20,48.8,16,39.0,1076,6419,3091,64,57,9,23,23,1233,29,ENG-Premier League,2023.0,possession,NOR,MF,25.0,1998.0,33.4,76,46,35,36,5,34,58,58.6,24,49,20,29,23.0,99.0,60.0,2.0,ENG-Premier League,2023.0,defense,NOR,MF,25.0,1998.0,33.4,10,1,1,40,19,2,12,23,46,0,0,0,202,64,48,57.1,ENG-Premier League,2023.0,misc
NZL_FW_31.0_1991.0,NZL,FW,31.0,1991.0,31,20,1812,20.1,14,1,15,14,0,0,0,0,11.9,11.9,2.1,14.0,16,30,76,0.7,0.05,0.75,0.7,0.75,0.59,0.1,0.69,0.59,0.69,ENG-Premier League,2023.0,standard,NZL,FW,31.0,1991.0,20.1,14,48,26,54.2,2.38,1.29,0.29,0.54,10.2,0,0,0,11.9,11.9,0.25,2.1,2.1,ENG-Premier League,2023.0,shooting,NZL,FW,31.0,1991.0,20.1,278,433,64.2,3403,791,179,261,68.6,69,107,64.5,7,11,63.6,1.0,2.1,1.1,-1.1,22.0,19.0,3.0,0.0,30.0,ENG-Premier League,2023.0,passing,NZL,FW,31.0,1991.0,20.1,628,34,80,311,237,92,628,17,6,35.3,9,52.9,296,959,477,16,10,7,50,21,468,76,ENG-Premier League,2023.0,possession,NZL,FW,31.0,1991.0,20.1,7,4,1,4,2,3,9,33.3,6,11,3,8,1.0,8.0,26.0,0.0,ENG-Premier League,2023.0,defense,NZL,FW,31.0,1991.0,20.1,0,0,0,22,13,7,2,1,4,0,1,0,46,72,97,42.6,ENG-Premier League,2023.0,misc
PAR_FW_29.0_1994.0,PAR,FW,29.0,1994.0,33,23,1937,21.5,3,1,4,3,0,0,2,0,4.5,4.5,2.6,7.2,78,78,162,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,ENG-Premier League,2023.0,standard,PAR,FW,29.0,1994.0,21.5,3,41,12,29.3,1.91,0.56,0.07,0.25,16.1,0,0,0,4.5,4.5,0.11,-1.5,-1.5,ENG-Premier League,2023.0,shooting,PAR,FW,29.0,1994.0,21.5,668,801,83.4,9023,1846,411,456,90.1,208,250,83.2,21,38,55.3,1.0,2.6,2.4,-1.6,24.0,38.0,21.0,3.0,78.0,ENG-Premier League,2023.0,passing,PAR,FW,29.0,1994.0,21.5,1029,25,137,430,475,86,1029,52,23,44.2,22,42.3,652,4488,2276,78,43,22,30,27,741,162,ENG-Premier League,2023.0,possession,PAR,FW,29.0,1994.0,21.5,36,24,13,15,8,11,29,37.9,18,29,2,27,10.0,46.0,13.0,0.0,ENG-Premier League,2023.0,defense,PAR,FW,29.0,1994.0,21.5,2,0,0,16,22,10,24,10,24,0,0,0,97,6,7,46.2,ENG-Premier League,2023.0,misc
"PAR_MF,FW_19.0_2004.0",PAR,"MF,FW",19.0,2004.0,12,5,475,5.3,0,2,2,0,0,0,2,0,1.4,1.4,1.7,3.2,28,21,29,0.0,0.38,0.38,0.0,0.38,0.27,0.32,0.59,0.27,0.59,ENG-Premier League,2023.0,standard,PAR,"MF,FW",19.0,2004.0,5.3,0,28,8,28.6,5.31,1.52,0.0,0.0,21.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4,ENG-Premier League,2023.0,shooting,PAR,"MF,FW",19.0,2004.0,5.3,132,178,74.2,1842,562,77,89,86.5,41,58,70.7,9,12,75.0,2.0,1.7,1.3,0.3,9.0,12.0,4.0,2.0,21.0,ENG-Premier League,2023.0,passing,PAR,"MF,FW",19.0,2004.0,5.3,257,5,24,106,131,21,257,29,17,58.6,7,24.1,193,1299,839,28,20,7,15,8,202,29,ENG-Premier League,2023.0,possession,PAR,"MF,FW",19.0,2004.0,5.3,6,2,3,2,1,2,7,28.6,5,11,0,11,0.0,6.0,3.0,0.0,ENG-Premier League,2023.0,defense,PAR,"MF,FW",19.0,2004.0,5.3,2,0,0,6,10,1,8,0,2,0,0,0,13,1,2,33.3,ENG-Premier League,2023.0,misc
POL_DF_23.0_2000.0,POL,DF,23.0,2000.0,20,11,946,10.5,1,3,4,1,0,0,1,0,0.8,0.8,0.9,1.7,4,55,16,0.1,0.29,0.38,0.1,0.38,0.08,0.09,0.16,0.08,0.16,ENG-Premier League,2023.0,standard,POL,DF,23.0,2000.0,10.5,1,6,2,33.3,0.57,0.19,0.17,0.5,13.8,0,0,0,0.8,0.8,0.14,0.2,0.2,ENG-Premier League,2023.0,shooting,POL,DF,23.0,2000.0,10.5,523,625,83.7,8555,3042,270,303,89.1,214,249,85.9,34,58,58.6,3.0,0.9,0.6,2.1,6.0,43.0,8.0,3.0,55.0,ENG-Premier League,2023.0,passing,POL,DF,23.0,2000.0,10.5,716,25,189,367,167,15,716,3,2,66.7,1,33.3,362,1264,681,4,8,1,8,2,462,16,ENG-Premier League,2023.0,possession,POL,DF,23.0,2000.0,10.5,20,12,11,8,1,14,19,73.7,5,11,3,8,8.0,28.0,28.0,1.0,ENG-Premier League,2023.0,defense,POL,DF,23.0,2000.0,10.5,1,0,0,10,3,0,12,8,12,0,0,0,35,15,11,57.7,ENG-Premier League,2023.0,misc
POL_DF_25.0_1997.0,POL,DF,25.0,1997.0,29,23,2142,23.8,2,2,4,2,0,0,8,0,4.2,4.2,2.3,6.5,62,88,101,0.08,0.08,0.17,0.08,0.17,0.18,0.1,0.27,0.18,0.27,ENG-Premier League,2023.0,standard,POL,DF,25.0,1997.0,23.8,2,33,13,39.4,1.39,0.55,0.06,0.15,16.2,0,0,0,4.2,4.2,0.13,-2.2,-2.2,ENG-Premier League,2023.0,shooting,POL,DF,25.0,1997.0,23.8,985,1225,80.4,16094,4888,490,545,89.9,415,501,82.8,63,131,48.1,2.0,2.3,2.5,-0.3,13.0,69.0,19.0,8.0,88.0,ENG-Premier League,2023.0,passing,POL,DF,25.0,1997.0,23.8,1497,89,491,657,364,54,1497,41,12,29.3,20,48.8,861,4885,2233,62,41,18,21,15,896,101,ENG-Premier League,2023.0,possession,POL,DF,25.0,1997.0,23.8,54,31,24,24,6,29,59,49.2,30,35,14,21,18.0,72.0,59.0,0.0,ENG-Premier League,2023.0,defense,POL,DF,25.0,1997.0,23.8,8,0,0,30,22,0,39,18,31,0,1,1,110,15,21,41.7,ENG-Premier League,2023.0,misc
"POL_MF,DF_24.0_1999.0",POL,"MF,DF",24.0,1999.0,17,6,618,6.9,0,0,0,0,0,0,2,0,0.6,0.6,0.8,1.3,10,23,26,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.2,0.08,0.2,ENG-Premier League,2023.0,standard,POL,"MF,DF",24.0,1999.0,6.9,0,11,3,27.3,1.6,0.44,0.0,0.0,17.8,1,0,0,0.6,0.6,0.05,-0.6,-0.6,ENG-Premier League,2023.0,shooting,POL,"MF,DF",24.0,1999.0,6.9,243,304,79.9,3263,908,150,165,90.9,75,94,79.8,5,14,35.7,0.0,0.8,0.8,-0.8,4.0,15.0,3.0,0.0,23.0,ENG-Premier League,2023.0,passing,POL,"MF,DF",24.0,1999.0,6.9,388,23,106,180,106,14,388,12,6,50.0,5,41.7,218,985,423,10,8,2,11,6,259,26,ENG-Premier League,2023.0,possession,POL,"MF,DF",24.0,1999.0,6.9,19,10,9,5,5,9,18,50.0,9,8,2,6,2.0,21.0,12.0,0.0,ENG-Premier League,2023.0,defense,POL,"MF,DF",24.0,1999.0,6.9,2,0,0,8,5,2,6,2,10,0,0,0,40,3,5,37.5,ENG-Premier League,2023.0,misc
"POR_DF,MF_29.0_1993.0",POR,"DF,MF",29.0,1993.0,36,36,3084,34.3,0,1,1,0,0,0,10,1,1.3,1.3,1.7,3.0,103,138,150,0.0,0.03,0.03,0.0,0.03,0.04,0.05,0.09,0.04,0.09,ENG-Premier League,2023.0,standard,POR,"DF,MF",29.0,1993.0,34.3,0,17,4,23.5,0.5,0.12,0.0,0.0,19.7,0,0,0,1.3,1.3,0.07,-1.3,-1.3,ENG-Premier League,2023.0,shooting,POR,"DF,MF",29.0,1993.0,34.3,1474,1849,79.7,21759,7306,876,969,90.4,495,616,80.4,69,158,43.7,1.0,1.7,1.8,-0.7,24.0,101.0,25.0,10.0,138.0,ENG-Premier League,2023.0,passing,POR,"DF,MF",29.0,1993.0,34.3,2233,136,743,993,528,37,2233,90,51,56.7,29,32.2,1237,7650,4324,103,63,14,57,36,1376,150,ENG-Premier League,2023.0,possession,POR,"DF,MF",29.0,1993.0,34.3,79,48,52,19,8,38,64,59.4,26,44,8,36,36.0,115.0,85.0,1.0,ENG-Premier League,2023.0,defense,POR,"DF,MF",29.0,1993.0,34.3,10,1,0,48,30,1,80,36,48,0,2,0,188,22,27,44.9,ENG-Premier League,2023.0,misc
POR_DF_23.0_2000.0,POR,DF,23.0,2000.0,8,5,457,5.1,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,14,24,12,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,ENG-Premier League,2023.0,standard,POR,DF,23.0,2000.0,5.1,0,7,1,14.3,1.38,0.2,0.0,0.0,26.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,ENG-Premier League,2023.0,shooting,POR,DF,23.0,2000.0,5.1,201,274,73.4,2954,1132,117,136,86.0,69,96,71.9,11,28,39.3,0.0,0.5,0.4,-0.5,2.0,14.0,2.0,0.0,24.0,ENG-Premier League,2023.0,passing,POR,DF,23.0,2000.0,5.1,343,20,118,123,109,6,343,9,6,66.7,3,33.3,166,940,564,14,12,2,10,4,186,12,ENG-Premier League,2023.0,possession,POR,DF,23.0,2000.0,5.1,11,7,9,1,1,8,9,88.9,1,6,0,6,1.0,12.0,21.0,0.0,ENG-Premier League,2023.0,defense,POR,DF,23.0,2000.0,5.1,2,0,0,8,2,0,16,1,7,0,0,0,33,3,2,60.0,ENG-Premier League,2023.0,misc
POR_DF_24.0_1999.0,POR,DF,24.0,1999.0,36,35,3174,35.3,2,3,5,2,0,0,6,1,1.7,1.7,2.9,4.6,52,124,111,0.06,0.09,0.14,0.06,0.14,0.05,0.08,0.13,0.05,0.13,ENG-Premier League,2023.0,standard,POR,DF,24.0,1999.0,35.3,2,30,7,23.3,0.85,0.2,0.07,0.29,21.0,0,0,0,1.7,1.7,0.06,0.3,0.3,ENG-Premier League,2023.0,shooting,POR,DF,24.0,1999.0,35.3,1486,1830,81.2,24927,8066,729,817,89.2,574,701,81.9,139,213,65.3,3.0,2.9,2.4,0.1,37.0,107.0,31.0,16.0,124.0,ENG-Premier League,2023.0,passing,POR,DF,24.0,1999.0,35.3,2196,185,752,873,587,48,2196,52,31,59.6,18,34.6,1150,5414,2901,52,43,10,24,11,1256,111,ENG-Premier League,2023.0,possession,POR,DF,24.0,1999.0,35.3,81,51,58,12,11,51,74,68.9,23,44,16,28,37.0,118.0,111.0,0.0,ENG-Premier League,2023.0,defense,POR,DF,24.0,1999.0,35.3,6,1,1,45,14,2,80,37,51,0,1,0,195,32,25,56.1,ENG-Premier League,2023.0,misc
POR_DF_26.0_1997.0,POR,DF,26.0,1997.0,30,28,2559,28.4,0,0,0,0,0,0,0,0,1.4,1.4,0.3,1.7,34,173,16,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,ENG-Premier League,2023.0,standard,POR,DF,26.0,1997.0,28.4,0,20,8,40.0,0.7,0.28,0.0,0.0,15.2,0,0,0,1.4,1.4,0.07,-1.4,-1.4,ENG-Premier League,2023.0,shooting,POR,DF,26.0,1997.0,28.4,2469,2635,93.7,42764,13568,1039,1076,96.6,1256,1306,96.2,146,204,71.6,0.0,0.3,1.9,-0.3,7.0,220.0,12.0,3.0,173.0,ENG-Premier League,2023.0,passing,POR,DF,26.0,1997.0,28.4,2877,231,1002,1600,282,34,2877,1,0,0.0,1,100.0,1996,10862,6693,34,70,1,10,7,2301,16,ENG-Premier League,2023.0,possession,POR,DF,26.0,1997.0,28.4,39,20,14,21,4,19,26,73.1,7,32,17,15,30.0,69.0,77.0,0.0,ENG-Premier League,2023.0,defense,POR,DF,26.0,1997.0,28.4,0,0,0,23,15,0,13,30,20,0,1,1,108,47,42,52.8,ENG-Premier League,2023.0,misc
"POR_FW,MF_23.0_2000.0",POR,"FW,MF",23.0,2000.0,20,18,1516,16.8,2,9,11,2,0,0,4,0,3.5,3.5,4.4,7.9,98,54,149,0.12,0.53,0.65,0.12,0.65,0.21,0.26,0.47,0.21,0.47,ENG-Premier League,2023.0,standard,POR,"FW,MF",23.0,2000.0,16.8,2,36,12,33.3,2.14,0.71,0.06,0.17,16.8,3,0,0,3.5,3.5,0.1,-1.5,-1.5,ENG-Premier League,2023.0,shooting,POR,"FW,MF",23.0,2000.0,16.8,538,722,74.5,8269,1984,308,354,87.0,154,210,73.3,49,98,50.0,9.0,4.4,3.7,4.6,38.0,23.0,29.0,12.0,54.0,ENG-Premier League,2023.0,passing,POR,"FW,MF",23.0,2000.0,16.8,904,4,63,358,505,83,904,88,37,42.0,42,47.7,581,4915,2615,98,65,42,44,20,683,149,ENG-Premier League,2023.0,possession,POR,"FW,MF",23.0,2000.0,16.8,7,3,3,2,2,5,15,33.3,10,5,1,4,5.0,12.0,2.0,0.0,ENG-Premier League,2023.0,defense,POR,"FW,MF",23.0,2000.0,16.8,4,0,0,15,21,2,115,5,3,1,0,0,79,4,18,18.2,ENG-Premier League,2023.0,misc
POR_FW_19.0_2004.0,POR,FW,19.0,2004.0,18,1,208,2.3,0,0,0,0,0,0,3,0,0.7,0.7,0.8,1.5,5,5,15,0.0,0.0,0.0,0.0,0.0,0.31,0.34,0.65,0.31,0.65,ENG-Premier League,2023.0,standard,POR,FW,19.0,2004.0,2.3,0,7,2,28.6,3.03,0.87,0.0,0.0,14.6,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ENG-Premier League,2023.0,shooting,POR,FW,19.0,2004.0,2.3,35,58,60.3,486,108,19,32,59.4,12,19,63.2,1,1,100.0,0.0,0.8,0.3,-0.8,4.0,1.0,4.0,0.0,5.0,ENG-Premier League,2023.0,passing,POR,FW,19.0,2004.0,2.3,106,3,11,37,59,19,106,11,3,27.3,7,63.6,55,320,105,5,1,3,14,6,76,15,ENG-Premier League,2023.0,possession,POR,FW,19.0,2004.0,2.3,3,2,2,1,0,1,5,20.0,4,4,1,3,1.0,4.0,2.0,0.0,ENG-Premier League,2023.0,defense,POR,FW,19.0,2004.0,2.3,3,0,0,11,4,6,0,1,2,0,0,0,9,15,19,44.1,ENG-Premier League,2023.0,misc
POR_FW_21.0_2002.0,POR,FW,21.0,2002.0,8,3,264,2.9,0,0,0,0,0,0,2,0,1.0,1.0,0.2,1.2,5,10,13,0.0,0.0,0.0,0.0,0.0,0.35,0.07,0.42,0.35,0.42,ENG-Premier League,2023.0,standard,POR,FW,21.0,2002.0,2.9,0,7,3,42.9,2.39,1.02,0.0,0.0,13.8,0,0,0,1.0,1.0,0.15,-1.0,-1.0,ENG-Premier League,2023.0,shooting,POR,FW,21.0,2002.0,2.9,61,76,80.3,779,174,37,43,86.0,16,18,88.9,1,4,25.0,0.0,0.2,0.1,-0.2,4.0,7.0,0.0,0.0,10.0,ENG-Premier League,2023.0,passing,POR,FW,21.0,2002.0,2.9,118,4,24,55,44,12,118,8,2,25.0,5,62.5,66,437,186,5,5,1,12,4,69,13,ENG-Premier League,2023.0,possession,POR,FW,21.0,2002.0,2.9,7,4,3,4,0,2,3,66.7,1,1,0,1,2.0,9.0,0.0,0.0,ENG-Premier League,2023.0,defense,POR,FW,21.0,2002.0,2.9,2,0,0,8,4,5,0,2,4,0,1,0,15,2,5,28.6,ENG-Premier League,2023.0,misc
