league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
GER-Bundesliga,2024,Bochum,Ibrahima Sissoko,MLI,MF,27-166,1997.0,24.7,8,0,0,59,27,2,17,33,37,1,1,0,130,58,47,55.2,misc
GER-Bundesliga,2024,Bochum,Ivan Ordets,UKR,DF,32-277,1992.0,17.7,4,0,0,18,14,1,0,35,7,0,0,0,66,75,36,67.6,misc
GER-Bundesliga,2024,Bochum,Jakov Medić,CRO,DF,26-216,1998.0,14.9,2,0,0,8,6,1,1,17,10,0,1,0,52,24,21,53.3,misc
GER-Bundesliga,2024,Bochum,Koji Miyoshi,JPN,"FW,MF",28-016,1997.0,5.0,0,1,0,10,4,2,9,2,5,0,0,0,22,2,12,14.3,misc
GER-Bundesliga,2024,Bochum,Lukas Daschner,GER,"MF,FW",26-192,1998.0,4.6,0,0,0,4,2,0,19,0,2,0,0,0,17,4,8,33.3,misc
GER-Bundesliga,2024,Bochum,Mats Pannewig,GER,MF,20-165,2004.0,1.5,1,0,0,4,0,0,3,1,2,0,0,0,14,4,6,40.0,misc
GER-Bundesliga,2024,Bochum,Matúš Bero,SVK,MF,29-217,1995.0,24.0,9,0,0,43,30,0,100,15,26,0,0,0,135,20,31,39.2,misc
GER-Bundesliga,2024,Bochum,Maximilian Wittek,GER,DF,29-233,1995.0,24.1,8,0,0,30,32,0,127,25,36,0,0,0,90,19,20,48.7,misc
GER-Bundesliga,2024,Bochum,Moritz Broschinski,GER,"FW,MF",24-200,2000.0,14.2,1,0,0,22,16,4,20,1,14,0,0,0,56,30,40,42.9,misc
GER-Bundesliga,2024,Bochum,Moritz-Broni Kwarteng,GHA,"MF,FW",26-348,1998.0,1.9,1,0,0,3,1,0,1,0,3,0,0,0,8,0,1,0.0,misc
GER-Bundesliga,2024,Bochum,Myron Boadu,NED,FW,24-087,2001.0,7.5,1,0,0,5,4,6,2,0,1,0,0,0,7,12,9,57.1,misc
GER-Bundesliga,2024,Bochum,Patrick Drewes,GER,GK,32-066,1993.0,21.0,2,0,0,1,3,0,0,0,0,0,1,0,36,3,0,100.0,misc
GER-Bundesliga,2024,Bochum,Philipp Hofmann,GER,FW,32-012,1993.0,22.7,4,0,0,32,27,4,9,4,12,0,1,0,49,143,118,54.8,misc
GER-Bundesliga,2024,Bochum,Samuel Bamba,GER,"FW,DF",21-057,2004.0,0.2,0,0,0,0,1,1,4,0,0,0,0,0,2,1,2,33.3,misc
GER-Bundesliga,2024,Bochum,Tim Oermann,GER,DF,21-187,2003.0,18.9,0,0,0,12,6,0,10,19,22,0,0,0,70,14,27,34.1,misc
GER-Bundesliga,2024,Bochum,Timo Horn,GER,GK,31-334,1993.0,7.0,1,0,0,0,2,0,0,0,0,0,0,0,13,2,0,100.0,misc
GER-Bundesliga,2024,Bochum,Tom Krauß,GER,MF,23-293,2001.0,7.5,1,0,0,9,13,0,6,6,11,0,0,0,48,5,2,71.4,misc
GER-Bundesliga,2024,Dortmund,Alexander Meyer,GER,GK,33-363,1991.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,misc
GER-Bundesliga,2024,Dortmund,Almugera Kabar,GER,DF,18-309,2006.0,1.5,2,1,1,2,2,0,1,1,3,0,0,0,4,2,3,40.0,misc
GER-Bundesliga,2024,Dortmund,Ayman Azhil,MAR,MF,24-001,2001.0,0.3,1,0,0,2,0,1,0,0,1,0,0,0,2,0,0,,misc
GER-Bundesliga,2024,Dortmund,Carney Chukwuemeka,ENG,MF,21-173,2003.0,1.5,1,0,0,2,5,0,0,0,2,0,0,0,5,1,3,25.0,misc
GER-Bundesliga,2024,Dortmund,Cole Campbell,USA,"MF,FW",19-050,2006.0,0.2,0,0,0,1,1,0,1,0,0,0,0,0,3,0,2,0.0,misc
GER-Bundesliga,2024,Dortmund,Daniel Svensson,SWE,"DF,FW",23-058,2002.0,2.7,0,0,0,1,4,0,10,1,5,0,0,0,12,1,5,16.7,misc
GER-Bundesliga,2024,Dortmund,Donyell Malen,NED,"FW,MF",26-092,1999.0,6.8,1,0,0,2,7,3,13,3,0,0,0,0,15,1,3,25.0,misc
GER-Bundesliga,2024,Dortmund,Emre Can,GER,"DF,MF",31-089,1994.0,20.7,4,1,0,19,18,0,11,18,26,0,0,0,98,39,24,61.9,misc
GER-Bundesliga,2024,Dortmund,Felix Nmecha,GER,MF,24-183,2000.0,12.8,2,0,0,15,22,0,4,18,18,0,0,0,73,17,15,53.1,misc
GER-Bundesliga,2024,Dortmund,Gio Reyna,USA,MF,22-149,2002.0,3.6,3,0,0,8,2,0,13,0,0,0,0,0,15,7,6,53.8,misc
GER-Bundesliga,2024,Dortmund,Gregor Kobel,SUI,GK,27-126,1997.0,26.0,1,0,0,0,1,0,0,0,0,0,0,0,45,2,0,100.0,misc
GER-Bundesliga,2024,Dortmund,Jamie Gittens,ENG,"FW,MF",20-246,2004.0,18.1,3,0,0,24,35,3,48,8,17,0,0,0,57,5,4,55.6,misc
GER-Bundesliga,2024,Dortmund,Julian Brandt,GER,MF,28-344,1996.0,21.0,1,0,0,6,7,4,67,14,9,0,0,0,96,10,25,28.6,misc
GER-Bundesliga,2024,Dortmund,Julian Ryerson,NOR,DF,27-145,1997.0,20.0,6,1,1,28,21,0,87,18,24,0,0,0,98,9,18,33.3,misc
GER-Bundesliga,2024,Dortmund,Julien Duranville,BEL,"FW,MF",18-341,2006.0,2.9,3,0,0,9,7,2,13,0,0,1,0,0,5,0,1,0.0,misc
GER-Bundesliga,2024,Dortmund,Karim Adeyemi,GER,"FW,MF",23-083,2002.0,12.9,3,0,0,19,14,4,21,5,14,0,0,0,44,8,9,47.1,misc
