league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_shooting,pos_shooting,age_shooting,born_shooting,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_defense,pos_defense,age_defense,born_defense,90s_defense,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing
GER-Bundesliga,2023,Dortmund,Emre Can,GER,"MF,DF",29.0,1994.0,25,22,1953,21.7,2,2,4,0,2,2,5,0,2.2,0.6,1.5,2.0,35,110,18,0.09,0.09,0.18,0.0,0.09,0.1,0.07,0.17,0.03,0.09,standard,GER,"MF,DF",29.0,1994.0,21.7,2,15,1,6.7,0.69,0.05,0.0,0.0,27.4,0,2,2,2.2,0.6,0.04,-0.2,-0.6,shooting,GER,"MF,DF",29.0,1994.0,21.7,63,45,37,23,3,28,48,58.3,20,30,7,23,22,85,41,2,defense,GER,"MF,DF",29.0,1994.0,21.7,1702,102,568,972,177,18,1700,29,15,51.7,11,37.9,969,5308,2363,35,16,3,29,21,1173,18,possession,GER,"MF,DF",29.0,1994.0,21.7,5,0,0,27,23,0,2,22,45,0,0,0,156,29,21,58.0,misc,GER,"MF,DF",29.0,1994.0,21.7,1286,1471,87.4,22739,7316,545,603,90.4,603,656,91.9,114,157,72.6,2,1.5,1.3,0.5,20,110,8,0,110,passing
GER-Bundesliga,2023,Stuttgart,Enzo Millot,FRA,"MF,FW",21.0,2002.0,31,27,2241,24.9,5,4,9,4,1,1,5,0,5.3,4.5,3.9,8.4,46,127,167,0.2,0.16,0.36,0.16,0.32,0.21,0.16,0.37,0.18,0.34,standard,FRA,"MF,FW",21.0,2002.0,24.9,5,38,17,44.7,1.53,0.68,0.11,0.24,19.4,0,1,1,5.3,4.5,0.12,-0.3,-0.5,shooting,FRA,"MF,FW",21.0,2002.0,24.9,40,22,9,21,10,18,39,46.2,21,24,2,22,16,56,7,1,defense,FRA,"MF,FW",21.0,2002.0,24.9,1734,18,180,1008,569,70,1733,88,46,52.3,37,42.0,972,4825,1867,46,41,14,69,34,1373,167,possession,FRA,"MF,FW",21.0,2002.0,24.9,5,0,0,36,35,4,38,16,22,1,0,0,135,7,30,18.9,misc,FRA,"MF,FW",21.0,2002.0,24.9,1238,1456,85.0,17707,4172,710,775,91.6,412,480,85.8,57,94,60.6,4,3.9,5.3,0.1,33,97,31,4,127,passing
GER-Bundesliga,2023,Heidenheim,Eren Dinkçi,GER,"FW,MF",21.0,2001.0,33,33,2650,29.4,10,5,15,10,0,0,8,0,4.3,4.3,3.7,8.0,85,89,143,0.34,0.17,0.51,0.34,0.51,0.15,0.13,0.27,0.15,0.27,standard,GER,"FW,MF",21.0,2001.0,29.4,10,49,21,42.9,1.66,0.71,0.2,0.48,19.7,0,0,0,4.3,4.3,0.09,5.7,5.7,shooting,GER,"FW,MF",21.0,2001.0,29.4,32,18,16,13,3,19,48,39.6,29,40,4,36,12,44,21,0,defense,GER,"FW,MF",21.0,2001.0,29.4,1187,24,182,576,468,76,1187,95,41,43.2,46,48.4,675,4819,2416,85,59,22,98,46,773,143,possession,GER,"FW,MF",21.0,2001.0,29.4,8,0,0,28,22,2,79,12,18,0,0,0,155,11,24,31.4,misc,GER,"FW,MF",21.0,2001.0,29.4,508,819,62.0,8305,3108,257,360,71.4,181,266,68.0,46,86,53.5,5,3.7,3.7,1.3,36,65,33,15,89,passing
GER-Bundesliga,2023,Bochum,Erhan Mašović,SRB,"DF,MF",24.0,1998.0,29,24,2219,24.7,0,0,0,0,0,0,7,0,1.1,1.1,0.3,1.4,15,47,10,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,standard,SRB,"DF,MF",24.0,1998.0,24.7,0,17,3,17.6,0.69,0.12,0.0,0.0,21.2,0,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting,SRB,"DF,MF",24.0,1998.0,24.7,64,40,37,22,5,37,70,52.9,33,32,10,22,25,89,75,2,defense,SRB,"DF,MF",24.0,1998.0,24.7,1012,101,421,495,104,28,1012,6,3,50.0,2,33.3,402,2105,967,15,11,0,15,6,459,10,possession,SRB,"DF,MF",24.0,1998.0,24.7,7,0,0,22,15,0,5,25,40,0,0,1,117,35,53,39.8,misc,SRB,"DF,MF",24.0,1998.0,24.7,570,732,77.9,10260,3003,219,269,81.4,279,314,88.9,51,109,46.8,0,0.3,0.8,-0.3,4,43,5,0,47,passing
GER-Bundesliga,2023,Bayern Munich,Eric Dier,ENG,DF,29.0,1994.0,15,13,1166,13.0,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.7,8,53,1,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,standard,ENG,DF,29.0,1994.0,13.0,0,9,3,33.3,0.69,0.23,0.0,0.0,10.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting,ENG,DF,29.0,1994.0,13.0,11,8,5,5,1,5,6,83.3,1,20,12,8,10,21,48,1,defense,ENG,DF,29.0,1994.0,13.0,1249,140,538,669,47,12,1249,1,1,100.0,0,0.0,797,3983,2204,8,13,0,2,0,945,1,possession,ENG,DF,29.0,1994.0,13.0,1,0,0,12,9,1,7,10,8,0,0,0,66,34,15,69.4,misc,ENG,DF,29.0,1994.0,13.0,1042,1143,91.2,20714,8102,327,352,92.9,611,639,95.6,102,134,76.1,0,0.1,0.4,-0.1,2,61,1,1,53,passing
GER-Bundesliga,2023,Köln,Eric Martel,GER,MF,21.0,2002.0,30,29,2457,27.3,1,1,2,1,0,0,6,0,2.2,2.2,1.1,3.3,21,75,35,0.04,0.04,0.07,0.04,0.07,0.08,0.04,0.12,0.08,0.12,standard,GER,MF,21.0,2002.0,27.3,1,27,9,33.3,0.99,0.33,0.04,0.11,18.9,0,0,0,2.2,2.2,0.09,-1.2,-1.2,shooting,GER,MF,21.0,2002.0,27.3,70,43,32,34,4,37,67,55.2,30,65,19,46,43,113,80,0,defense,GER,MF,21.0,2002.0,27.3,1515,116,491,817,220,35,1515,17,7,41.2,6,35.3,690,3155,1186,21,14,2,24,24,841,35,possession,GER,MF,21.0,2002.0,27.3,6,0,0,52,41,2,19,43,43,1,1,0,152,70,54,56.5,misc,GER,MF,21.0,2002.0,27.3,913,1126,81.1,14506,3416,421,495,85.1,422,488,86.5,38,73,52.1,1,1.1,0.8,-0.1,12,83,6,3,75,passing
GER-Bundesliga,2023,Bayern Munich,Eric Maxim Choupo-Moting,CMR,"MF,FW",34.0,1989.0,27,7,717,8.0,2,2,4,2,0,0,1,0,4.5,4.5,1.8,6.4,23,21,71,0.25,0.25,0.5,0.25,0.5,0.57,0.23,0.8,0.57,0.8,standard,CMR,"MF,FW",34.0,1989.0,8.0,2,26,11,42.3,3.26,1.38,0.08,0.18,12.5,0,0,0,4.5,4.5,0.17,-2.5,-2.5,shooting,CMR,"MF,FW",34.0,1989.0,8.0,17,12,8,5,4,6,14,42.9,8,5,0,5,7,24,7,0,defense,CMR,"MF,FW",34.0,1989.0,8.0,402,10,55,152,201,55,402,39,23,59.0,13,33.3,219,1148,497,23,6,13,20,18,287,71,possession,CMR,"MF,FW",34.0,1989.0,8.0,1,0,0,10,7,2,11,7,12,0,0,0,41,15,9,62.5,misc,CMR,"MF,FW",34.0,1989.0,8.0,232,282,82.3,3095,675,151,166,91.0,58,73,79.5,10,13,76.9,2,1.8,1.4,0.2,16,12,8,2,21,passing
GER-Bundesliga,2023,Augsburg,Ermedin Demirović,BIH,"FW,MF",25.0,1998.0,33,33,2873,31.9,15,9,24,12,3,4,7,0,13.5,10.3,3.9,14.2,28,60,167,0.47,0.28,0.75,0.38,0.66,0.42,0.12,0.54,0.32,0.45,standard,BIH,"FW,MF",25.0,1998.0,31.9,15,77,32,41.6,2.41,1.0,0.16,0.38,14.0,0,3,4,13.5,10.3,0.13,1.5,1.7,shooting,BIH,"FW,MF",25.0,1998.0,31.9,24,14,5,16,3,12,40,30.0,28,28,2,26,11,35,26,0,defense,BIH,"FW,MF",25.0,1998.0,31.9,937,27,92,388,468,164,933,65,29,44.6,31,47.7,482,2426,890,28,20,11,77,39,581,167,possession,BIH,"FW,MF",25.0,1998.0,31.9,7,0,0,60,35,16,10,11,14,1,0,0,107,51,89,36.4,misc,BIH,"FW,MF",25.0,1998.0,31.9,371,574,64.6,4996,1174,202,289,69.9,129,165,78.2,8,14,57.1,9,3.9,3.7,5.1,33,40,17,1,60,passing
GER-Bundesliga,2023,Leverkusen,Exequiel Palacios,ARG,MF,24.0,1998.0,24,21,1831,20.3,4,4,8,2,2,2,6,0,3.3,1.8,3.8,5.5,24,162,45,0.2,0.2,0.39,0.1,0.29,0.16,0.19,0.35,0.09,0.27,standard,ARG,MF,24.0,1998.0,20.3,4,19,4,21.1,0.93,0.2,0.11,0.5,23.2,0,2,2,3.3,1.8,0.09,0.7,0.2,shooting,ARG,MF,24.0,1998.0,20.3,60,34,28,26,6,26,53,49.1,27,24,0,24,29,89,20,2,defense,ARG,MF,24.0,1998.0,20.3,2222,36,341,1461,439,21,2220,26,23,88.5,3,11.5,1296,4722,2297,24,24,2,22,13,1802,45,possession,ARG,MF,24.0,1998.0,20.3,6,0,0,16,55,0,6,29,34,0,0,0,163,8,8,50.0,misc,ARG,MF,24.0,1998.0,20.3,1856,2023,91.7,26250,8146,1153,1217,94.7,560,601,93.2,80,103,77.7,4,3.8,4.1,0.2,27,186,31,2,162,passing
GER-Bundesliga,2023,Stuttgart,Fabian Bredlow,GER,GK,28.0,1995.0,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,28.0,1995.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,GK,28.0,1995.0,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,defense,GER,GK,28.0,1995.0,4.0,190,165,190,0,0,0,190,0,0,,0,,126,719,401,0,0,0,0,0,112,0,possession,GER,GK,28.0,1995.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,misc,GER,GK,28.0,1995.0,4.0,136,179,76.0,3385,2506,38,39,97.4,58,59,98.3,40,81,49.4,0,0.0,0.0,0.0,0,1,0,0,0,passing
GER-Bundesliga,2023,Darmstadt 98,Fabian Holland,GER,"MF,DF",33.0,1990.0,23,23,1835,20.4,0,2,2,0,0,0,4,1,0.6,0.6,1.5,2.1,11,87,47,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.1,0.03,0.1,standard,GER,"MF,DF",33.0,1990.0,20.4,0,11,3,27.3,0.54,0.15,0.0,0.0,24.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,shooting,GER,"MF,DF",33.0,1990.0,20.4,47,26,18,21,8,20,37,54.1,17,22,12,10,24,71,29,0,defense,GER,"MF,DF",33.0,1990.0,20.4,1111,54,291,619,209,18,1111,15,8,53.3,6,40.0,585,2669,1313,11,12,1,22,9,692,47,possession,GER,"MF,DF",33.0,1990.0,20.4,4,1,0,34,33,1,26,24,26,0,0,0,103,9,24,27.3,misc,GER,"MF,DF",33.0,1990.0,20.4,720,919,78.3,13141,4204,307,349,88.0,313,361,86.7,88,162,54.3,2,1.5,1.4,0.5,17,84,9,2,87,passing
GER-Bundesliga,2023,Darmstadt 98,Fabian Nürnberger,BUL,"DF,MF",24.0,1999.0,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.9,0.9,2.0,3.0,35,70,91,0.06,0.06,0.12,0.06,0.12,0.05,0.12,0.18,0.05,0.18,standard,BUL,"DF,MF",24.0,1999.0,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,22.0,4,0,0,0.9,0.9,0.05,0.1,0.1,shooting,BUL,"DF,MF",24.0,1999.0,16.8,29,22,22,6,1,22,41,53.7,19,11,1,10,17,46,26,0,defense,BUL,"DF,MF",24.0,1999.0,16.8,1043,28,237,479,332,26,1043,33,18,54.5,15,45.5,584,3317,1546,35,26,7,15,14,670,91,possession,BUL,"DF,MF",24.0,1999.0,16.8,2,0,0,18,16,0,64,17,22,1,0,0,78,13,9,59.1,misc,BUL,"DF,MF",24.0,1999.0,16.8,713,895,79.7,11202,3439,388,430,90.2,261,315,82.9,46,97,47.4,1,2.0,2.6,-1.0,30,52,26,12,70,passing
GER-Bundesliga,2023,Freiburg,Fabian Rüdlin,GER,MF,26.0,1997.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,MF,26.0,1997.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,MF,26.0,1997.0,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,defense,GER,MF,26.0,1997.0,0.1,6,0,0,2,4,0,6,0,0,,0,,3,6,0,0,0,0,0,0,3,0,possession,GER,MF,26.0,1997.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,GER,MF,26.0,1997.0,0.1,4,5,80.0,89,35,1,1,100.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing
GER-Bundesliga,2023,Darmstadt 98,Fabian Schnellhardt,GER,MF,29.0,1994.0,10,2,235,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,15,9,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.11,0.08,0.11,standard,GER,MF,29.0,1994.0,2.6,0,5,2,40.0,1.91,0.77,0.0,0.0,27.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,GER,MF,29.0,1994.0,2.6,4,1,2,1,1,1,3,33.3,2,1,0,1,4,8,5,0,defense,GER,MF,29.0,1994.0,2.6,196,6,41,110,47,2,196,2,1,50.0,1,50.0,101,569,302,6,4,0,2,2,133,9,possession,GER,MF,29.0,1994.0,2.6,1,0,0,2,3,0,4,4,1,0,0,0,25,1,3,25.0,misc,GER,MF,29.0,1994.0,2.6,149,172,86.6,2555,498,59,66,89.4,77,83,92.8,9,13,69.2,0,0.1,0.1,-0.1,2,9,1,0,15,passing
GER-Bundesliga,2023,RB Leipzig,Fabio Carvalho,POR,MF,20.0,2002.0,9,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.5,8,9,13,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.25,0.12,0.25,standard,POR,MF,20.0,2002.0,1.8,0,3,2,66.7,1.64,1.09,0.0,0.0,14.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting,POR,MF,20.0,2002.0,1.8,3,1,0,2,1,1,3,33.3,2,8,0,8,0,3,1,0,defense,POR,MF,20.0,2002.0,1.8,118,0,13,45,61,7,118,7,3,42.9,3,42.9,72,438,231,8,6,1,7,2,90,13,possession,POR,MF,20.0,2002.0,1.8,0,0,0,0,3,0,6,0,1,0,0,0,12,2,3,40.0,misc,POR,MF,20.0,2002.0,1.8,72,92,78.3,855,219,54,60,90.0,14,21,66.7,2,5,40.0,0,0.2,0.2,-0.2,2,6,6,1,9,passing
GER-Bundesliga,2023,Gladbach,Fabio Chiarodia,ITA,DF,18.0,2005.0,7,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,standard,ITA,DF,18.0,2005.0,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,ITA,DF,18.0,2005.0,1.7,8,5,5,1,2,5,7,71.4,2,2,1,1,3,11,9,0,defense,ITA,DF,18.0,2005.0,1.7,108,18,73,31,5,0,108,0,0,,0,,64,330,148,0,0,0,0,1,70,1,possession,ITA,DF,18.0,2005.0,1.7,0,0,0,1,0,0,1,3,5,0,1,0,4,5,3,62.5,misc,ITA,DF,18.0,2005.0,1.7,78,87,89.7,1232,439,43,46,93.5,33,35,94.3,2,6,33.3,0,0.1,0.2,-0.1,1,3,1,1,4,passing
GER-Bundesliga,2023,Darmstadt 98,Fabio Torsiello,ITA,"FW,DF",18.0,2005.0,10,1,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,4,8,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,standard,ITA,"FW,DF",18.0,2005.0,1.7,0,4,0,0.0,2.31,0.0,0.0,,16.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting,ITA,"FW,DF",18.0,2005.0,1.7,1,0,1,0,0,1,8,12.5,7,1,0,1,1,2,1,0,defense,ITA,"FW,DF",18.0,2005.0,1.7,48,1,5,23,20,3,48,3,1,33.3,2,66.7,28,152,68,2,0,0,8,3,32,8,possession,ITA,"FW,DF",18.0,2005.0,1.7,0,0,0,4,0,0,2,1,0,0,0,0,4,0,3,0.0,misc,ITA,"FW,DF",18.0,2005.0,1.7,21,27,77.8,367,173,10,10,100.0,6,8,75.0,3,7,42.9,0,0.0,0.1,0.0,0,2,2,1,4,passing
GER-Bundesliga,2023,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",20.0,2002.0,28,21,1912,21.2,2,4,6,2,0,0,2,0,3.1,3.1,6.8,9.8,53,86,143,0.09,0.19,0.28,0.09,0.28,0.14,0.32,0.46,0.14,0.46,standard,ALG,"MF,FW",20.0,2002.0,21.2,2,40,14,35.0,1.88,0.66,0.05,0.14,19.1,6,0,0,3.1,3.1,0.08,-1.1,-1.1,shooting,ALG,"MF,FW",20.0,2002.0,21.2,27,17,7,12,8,8,18,44.4,10,37,1,36,5,32,19,0,defense,ALG,"MF,FW",20.0,2002.0,21.2,1127,20,112,481,549,71,1127,20,7,35.0,13,65.0,536,2859,1441,53,39,12,42,16,710,143,possession,ALG,"MF,FW",20.0,2002.0,21.2,2,0,0,14,11,9,176,5,17,0,0,0,66,10,56,15.2,misc,ALG,"MF,FW",20.0,2002.0,21.2,592,922,64.2,10022,3251,303,382,79.3,191,285,67.0,73,180,40.6,4,6.8,6.1,-2.8,51,57,39,10,86,passing
GER-Bundesliga,2023,Köln,Faride Alidou,GER,"FW,MF",22.0,2001.0,26,14,1282,14.2,4,0,4,4,0,0,4,0,3.0,3.0,0.6,3.6,51,33,95,0.28,0.0,0.28,0.28,0.28,0.21,0.04,0.26,0.21,0.26,standard,GER,"FW,MF",22.0,2001.0,14.2,4,33,11,33.3,2.32,0.77,0.12,0.36,14.5,0,0,0,3.0,3.0,0.09,1.0,1.0,shooting,GER,"FW,MF",22.0,2001.0,14.2,10,4,3,6,1,4,18,22.2,14,23,2,21,8,18,15,1,defense,GER,"FW,MF",22.0,2001.0,14.2,522,14,77,210,243,51,522,70,24,34.3,38,54.3,312,2561,1191,51,23,18,39,27,344,95,possession,GER,"FW,MF",22.0,2001.0,14.2,4,0,0,21,23,3,39,8,4,1,1,0,57,18,28,39.1,misc,GER,"FW,MF",22.0,2001.0,14.2,196,305,64.3,3211,831,97,134,72.4,69,100,69.0,20,41,48.8,0,0.6,0.7,-0.6,14,14,7,3,33,passing
GER-Bundesliga,2023,Werder Bremen,Felix Agu,GER,"DF,MF",23.0,1999.0,24,19,1614,17.9,0,0,0,0,0,0,2,0,0.9,0.9,0.6,1.5,32,32,90,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,standard,GER,"DF,MF",23.0,1999.0,17.9,0,11,0,0.0,0.61,0.0,0.0,,19.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9,shooting,GER,"DF,MF",23.0,1999.0,17.9,45,29,28,13,4,29,41,70.7,12,27,7,20,13,58,41,0,defense,GER,"DF,MF",23.0,1999.0,17.9,886,61,302,363,229,24,886,35,14,40.0,17,48.6,460,2297,1223,32,16,7,32,10,495,90,possession,GER,"DF,MF",23.0,1999.0,17.9,2,0,0,15,44,2,46,13,29,3,0,0,71,15,24,38.5,misc,GER,"DF,MF",23.0,1999.0,17.9,488,669,72.9,7657,2921,246,292,84.2,203,253,80.2,27,67,40.3,0,0.6,1.4,-0.6,7,18,16,7,32,passing
GER-Bundesliga,2023,Dortmund,Felix Nmecha,GER,MF,22.0,2000.0,20,10,1021,11.3,1,2,3,1,0,0,3,0,1.7,1.7,0.9,2.6,19,45,28,0.09,0.18,0.26,0.09,0.26,0.15,0.08,0.23,0.15,0.23,standard,GER,MF,22.0,2000.0,11.3,1,23,3,13.0,2.03,0.26,0.04,0.33,17.8,0,0,0,1.7,1.7,0.07,-0.7,-0.7,shooting,GER,MF,22.0,2000.0,11.3,19,13,7,8,4,11,22,50.0,11,18,5,13,11,30,19,0,defense,GER,MF,22.0,2000.0,11.3,598,32,129,316,158,28,598,19,9,47.4,6,31.6,340,2055,920,19,20,3,17,13,412,28,possession,GER,MF,22.0,2000.0,11.3,3,0,0,9,27,1,3,11,13,0,0,0,47,20,8,71.4,misc,GER,MF,22.0,2000.0,11.3,382,457,83.6,6003,1450,191,218,87.6,145,163,89.0,27,35,77.1,2,0.9,1.2,1.1,14,34,7,0,45,passing
GER-Bundesliga,2023,Bochum,Felix Passlack,GER,DF,25.0,1998.0,15,13,960,10.7,2,2,4,2,0,0,2,1,0.9,0.9,1.2,2.1,10,27,42,0.19,0.19,0.37,0.19,0.37,0.08,0.11,0.2,0.08,0.2,standard,GER,DF,25.0,1998.0,10.7,2,14,3,21.4,1.31,0.28,0.14,0.67,21.0,0,0,0,0.9,0.9,0.06,1.1,1.1,shooting,GER,DF,25.0,1998.0,10.7,21,14,9,10,2,14,24,58.3,10,13,2,11,10,31,21,0,defense,GER,DF,25.0,1998.0,10.7,517,20,105,244,172,13,517,9,6,66.7,3,33.3,200,977,463,10,7,1,12,4,240,42,possession,GER,DF,25.0,1998.0,10.7,2,1,0,14,13,2,40,10,14,0,0,0,51,6,8,42.9,misc,GER,DF,25.0,1998.0,10.7,262,414,63.3,4702,1695,105,126,83.3,121,174,69.5,24,65,36.9,2,1.2,1.2,0.8,14,20,11,6,27,passing
GER-Bundesliga,2023,Darmstadt 98,Filip Stojilković,SUI,"FW,MF",23.0,2000.0,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,3,10,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,standard,SUI,"FW,MF",23.0,2000.0,1.7,0,4,1,25.0,2.34,0.58,0.0,0.0,20.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,SUI,"FW,MF",23.0,2000.0,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,defense,SUI,"FW,MF",23.0,2000.0,1.7,35,1,2,12,21,8,35,3,1,33.3,1,33.3,24,156,99,4,2,4,4,0,25,10,possession,SUI,"FW,MF",23.0,2000.0,1.7,1,0,0,3,1,2,3,0,1,0,0,0,4,0,2,0.0,misc,SUI,"FW,MF",23.0,2000.0,1.7,10,21,47.6,176,45,3,8,37.5,7,12,58.3,0,0,,0,0.0,0.0,0.0,0,2,1,0,3,passing
GER-Bundesliga,2023,Augsburg,Finn Dahmen,GER,GK,25.0,1998.0,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,25.0,1998.0,31.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,GER,GK,25.0,1998.0,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,17,5,defense,GER,GK,25.0,1998.0,31.0,1437,903,1394,44,0,0,1437,0,0,,0,,889,4866,3052,0,0,0,1,0,764,0,possession,GER,GK,25.0,1998.0,31.0,4,0,0,2,4,0,0,0,0,0,2,1,64,6,3,66.7,misc,GER,GK,25.0,1998.0,31.0,1025,1345,76.2,27889,18248,166,168,98.8,556,566,98.2,299,600,49.8,0,0.1,0.2,-0.1,1,44,1,0,3,passing
GER-Bundesliga,2023,Hoffenheim,Finn Ole Becker,GER,MF,23.0,2000.0,22,5,606,6.7,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,16,36,23,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.09,0.04,0.09,standard,GER,MF,23.0,2000.0,6.7,0,6,1,16.7,0.89,0.15,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,GER,MF,23.0,2000.0,6.7,10,9,8,2,0,4,17,23.5,13,9,1,8,1,11,10,0,defense,GER,MF,23.0,2000.0,6.7,387,24,88,197,106,5,387,18,5,27.8,12,66.7,224,1295,708,16,13,0,14,12,245,23,possession,GER,MF,23.0,2000.0,6.7,1,0,0,6,7,0,7,1,9,0,0,0,49,5,9,35.7,misc,GER,MF,23.0,2000.0,6.7,247,315,78.4,3882,1192,132,151,87.4,86,104,82.7,22,40,55.0,0,0.4,0.7,-0.4,6,15,11,0,36,passing
