league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
ITA-Serie A,2023,Fiorentina,Davide Faraoni,ITA,DF,31,1991,4.4,0,0,0,3,6,0,17,5,4,0,1,0,10,4,7,36.4,misc
ITA-Serie A,2023,Fiorentina,Dodô,BRA,DF,24,1998,5.8,0,0,0,7,8,0,19,5,3,0,0,0,34,4,2,66.7,misc
ITA-Serie A,2023,Fiorentina,Fabiano Parisi,ITA,DF,22,2000,16.2,4,0,0,14,38,0,42,17,15,0,3,0,124,24,20,54.5,misc
ITA-Serie A,2023,Fiorentina,Gaetano Castrovilli,ITA,"FW,MF",26,1997,4.1,0,0,0,4,5,1,9,2,2,0,0,0,17,3,2,60.0,misc
ITA-Serie A,2023,Fiorentina,Giacomo Bonaventura,ITA,MF,33,1989,25.3,6,0,0,20,35,1,54,14,13,0,0,0,120,14,17,45.2,misc
ITA-Serie A,2023,Fiorentina,Gino Infantino,ARG,MF,20,2003,1.1,1,0,0,4,2,0,0,3,1,0,0,0,2,1,5,16.7,misc
ITA-Serie A,2023,Fiorentina,Jonathan Ikone,FRA,FW,25,1998,18.7,5,0,0,16,15,5,11,3,11,1,0,0,60,15,22,40.5,misc
ITA-Serie A,2023,Fiorentina,Josip Brekalo,CRO,FW,25,1998,7.2,0,0,0,13,6,1,24,1,6,0,0,0,26,1,4,20.0,misc
ITA-Serie A,2023,Fiorentina,Lorenzo Amatucci,ITA,MF,19,2004,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,misc
ITA-Serie A,2023,Fiorentina,Luca Ranieri,ITA,DF,24,1999,22.9,14,0,0,32,11,1,13,29,10,0,0,0,99,40,38,51.3,misc
ITA-Serie A,2023,Fiorentina,Lucas Beltrán,ARG,"FW,MF",22,2001,18.8,6,0,0,24,28,4,7,2,14,1,0,0,50,22,58,27.5,misc
ITA-Serie A,2023,Fiorentina,Lucas Martínez Quarta,ARG,DF,27,1996,25.5,9,0,0,41,13,1,5,30,47,0,0,0,141,49,55,47.1,misc
ITA-Serie A,2023,Fiorentina,M'Bala Nzola,ANG,FW,26,1996,17.2,2,0,0,37,7,21,6,0,8,1,0,0,49,53,70,43.1,misc
ITA-Serie A,2023,Fiorentina,Maxime Lopez,FRA,MF,25,1997,8.9,1,0,0,8,5,0,16,7,9,0,0,0,46,3,5,37.5,misc
ITA-Serie A,2023,Fiorentina,Michael Kayode,ITA,DF,19,2004,22.9,2,0,0,14,19,2,66,18,30,0,0,0,105,17,18,48.6,misc
ITA-Serie A,2023,Fiorentina,Nicolás González,ARG,FW,25,1998,21.3,1,0,0,21,36,2,39,12,18,0,0,0,84,64,50,56.1,misc
ITA-Serie A,2023,Fiorentina,Nikola Milenković,SRB,DF,25,1997,27.9,4,0,0,30,23,0,0,27,21,0,1,0,108,111,28,79.9,misc
ITA-Serie A,2023,Fiorentina,Oliver Christensen,DEN,GK,24,1999,4.0,0,0,0,2,1,0,0,0,0,0,2,0,8,0,0,,misc
ITA-Serie A,2023,Fiorentina,Pietro Comuzzo,ITA,"DF,FW",18,2005,0.5,1,0,0,1,0,0,0,1,1,0,0,0,5,8,3,72.7,misc
ITA-Serie A,2023,Fiorentina,Pietro Terracciano,ITA,GK,33,1990,33.0,3,0,0,2,2,0,0,0,1,0,2,0,44,1,0,100.0,misc
ITA-Serie A,2023,Fiorentina,Riccardo Sottil,ITA,FW,24,1999,12.3,1,0,0,8,34,6,46,2,5,0,0,0,44,7,3,70.0,misc
ITA-Serie A,2023,Fiorentina,Rolando Mandragora,ITA,MF,26,1997,17.6,5,0,0,26,24,0,34,9,11,0,0,0,60,31,39,44.3,misc
ITA-Serie A,2023,Fiorentina,Tommaso Martinelli,ITA,GK,17,2006,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2023,Fiorentina,Yerry Mina,COL,"DF,MF",28,1994,0.5,1,0,0,3,2,0,0,0,1,0,0,0,6,1,0,100.0,misc
ITA-Serie A,2023,Frosinone,Abdou Harroui,NED,"MF,FW",25,1998,11.3,2,0,0,18,16,1,12,5,11,0,0,0,53,12,8,60.0,misc
ITA-Serie A,2023,Frosinone,Anthony Oyono,GAB,DF,22,2001,13.3,4,0,0,13,11,0,11,9,26,0,0,0,73,13,9,59.1,misc
ITA-Serie A,2023,Frosinone,Arijon Ibrahimović,GER,"FW,DF",17,2005,5.3,1,0,0,3,4,2,7,1,6,0,0,0,19,5,8,38.5,misc
ITA-Serie A,2023,Frosinone,Caleb Okoli,ITA,DF,22,2001,32.4,9,0,0,27,26,0,2,29,34,0,2,0,164,74,59,55.6,misc
ITA-Serie A,2023,Frosinone,Demba Seck,SEN,"FW,MF",22,2001,3.3,0,0,0,9,7,2,2,1,4,0,0,0,9,3,7,30.0,misc
ITA-Serie A,2023,Frosinone,Emanuele Valeri,ITA,DF,24,1998,13.1,3,0,0,12,8,0,73,9,16,1,0,0,62,9,9,50.0,misc
ITA-Serie A,2023,Frosinone,Enzo Barrenechea,ARG,MF,22,2001,31.2,10,0,0,32,52,0,1,27,42,0,0,0,231,51,43,54.3,misc
ITA-Serie A,2023,Frosinone,Farés Ghedjemis,FRA,"FW,MF",20,2002,2.0,1,0,0,2,0,1,6,1,0,0,0,0,10,1,2,33.3,misc
ITA-Serie A,2023,Frosinone,Francesco Gelli,ITA,"MF,DF",26,1996,17.3,3,0,0,15,40,1,53,11,13,0,0,0,82,15,16,48.4,misc
ITA-Serie A,2023,Frosinone,Gennaro Borrelli,ITA,FW,23,2000,0.3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0.0,misc
