Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2020/2021,inter-mailand,Andrei Radu,"6,00 mio. €",
2020/2021,inter-mailand,Samir Handanovič,"2,50 mio. €",
2020/2021,inter-mailand,Filip Stanković,500 K €,
2020/2021,inter-mailand,Daniele Padelli,400 K €,
2020/2021,inter-mailand,Milan Škriniar,"60,00 mio. €",
2020/2021,inter-mailand,Alessandro Bastoni,"60,00 mio. €",
2020/2021,inter-mailand,Stefan de Vrij,"50,00 mio. €",
2020/2021,inter-mailand,Danilo D'Ambrosio,"5,00 mio. €",
2020/2021,inter-mailand,Lorenzo Pirola,"2,50 mio. €",
2020/2021,inter-mailand,Andrea Ranocchia,"1,00 mio. €",
2020/2021,inter-mailand,Edoardo Sottini,350 K €,
2020/2021,inter-mailand,Lorenzo Moretti,125 K €,
2020/2021,inter-mailand,Fabio Cortinovis,25 K €,
2020/2021,inter-mailand,Dalbert,"4,00 mio. €",
2020/2021,inter-mailand,Aleksandar Kolarov,"1,50 mio. €",
2020/2021,inter-mailand,Franco Carboni,-,
2020/2021,inter-mailand,Achraf Hakimi,"60,00 mio. €",
2020/2021,inter-mailand,Matteo Darmian,"7,00 mio. €",
2020/2021,inter-mailand,Ashley Young,"1,00 mio. €",
2020/2021,inter-mailand,Tibo Persyn,350 K €,
2020/2021,inter-mailand,Marcelo Brozović,"40,00 mio. €",
2020/2021,inter-mailand,Niccolò Squizzato,150 K €,
2020/2021,inter-mailand,Nicolò Barella,"65,00 mio. €",
2020/2021,inter-mailand,Christian Eriksen,"40,00 mio. €",
2020/2021,inter-mailand,Roberto Gagliardini,"15,00 mio. €",
2020/2021,inter-mailand,Stefano Sensi,"13,00 mio. €",
2020/2021,inter-mailand,Matías Vecino,"8,00 mio. €",
2020/2021,inter-mailand,Radja Nainggolan,"5,00 mio. €",
2020/2021,inter-mailand,Arturo Vidal,"3,50 mio. €",
2020/2021,inter-mailand,David Wieser,150 K €,
2020/2021,inter-mailand,Riccardo Boscolo Chio,100 K €,
2020/2021,inter-mailand,Cesare Casadei,-,
2020/2021,inter-mailand,Franco Vezzoni,400 K €,
2020/2021,inter-mailand,Gaetano Oristanio,600 K €,
2020/2021,inter-mailand,Ivan Perisic,"10,00 mio. €",
2020/2021,inter-mailand,Romelu Lukaku,"100,00 mio. €",
2020/2021,inter-mailand,Lautaro Martínez,"80,00 mio. €",
2020/2021,inter-mailand,Andrea Pinamonti,"12,00 mio. €",
2020/2021,inter-mailand,Alexis Sánchez,"7,50 mio. €",
2020/2021,inter-mailand,Martín Satriano,"1,00 mio. €",
2020/2021,inter-mailand,Nicholas Bonfanti,250 K €,
2020/2021,juventus-turin,Wojciech Szczesny,"25,00 mio. €",
2020/2021,juventus-turin,Gianluigi Buffon,"1,00 mio. €",
2020/2021,juventus-turin,Franco Israel,600 K €,
2020/2021,juventus-turin,Carlo Pinsoglio,400 K €,
2020/2021,juventus-turin,Giovanni Garofani,150 K €,
2020/2021,juventus-turin,Matthijs de Ligt,"75,00 mio. €",
2020/2021,juventus-turin,Merih Demiral,"28,00 mio. €",
2020/2021,juventus-turin,Danilo,"20,00 mio. €",
2020/2021,juventus-turin,Leonardo Bonucci,"8,00 mio. €",
2020/2021,juventus-turin,Daniele Rugani,"5,00 mio. €",
2020/2021,juventus-turin,Radu Drăgușin,"3,00 mio. €",
2020/2021,juventus-turin,Giorgio Chiellini,"1,50 mio. €",
2020/2021,juventus-turin,Koni De Winter,400 K €,
2020/2021,juventus-turin,Alessandro Pio Riccio,350 K €,
2020/2021,juventus-turin,Riccardo Capellini,250 K €,
2020/2021,juventus-turin,Davide De Marino,175 K €,
2020/2021,juventus-turin,Alex Sandro,"20,00 mio. €",
2020/2021,juventus-turin,Gianluca Frabotta,"2,50 mio. €",
2020/2021,juventus-turin,Mattia De Sciglio,"7,50 mio. €",
2020/2021,juventus-turin,Wesley Gasolina,"1,00 mio. €",
2020/2021,juventus-turin,Alessandro Di Pardo,225 K €,
2020/2021,juventus-turin,Arthur Melo,"40,00 mio. €",
2020/2021,juventus-turin,Rodrigo Bentancur,"35,00 mio. €",
2020/2021,juventus-turin,Daouda Peeters,"1,00 mio. €",
2020/2021,juventus-turin,Adrien Rabiot,"30,00 mio. €",
2020/2021,juventus-turin,Weston McKennie,"25,00 mio. €",
2020/2021,juventus-turin,Aaron Ramsey,"14,00 mio. €",
2020/2021,juventus-turin,Hans Nicolussi Caviglia,"1,50 mio. €",
2020/2021,juventus-turin,Nicolò Fagioli,"1,20 mio. €",
2020/2021,juventus-turin,Manolo Portanova,"1,00 mio. €",
2020/2021,juventus-turin,Filippo Ranocchia,600 K €,
2020/2021,juventus-turin,Hamza Rafia,500 K €,
2020/2021,juventus-turin,Juan Cuadrado,"16,00 mio. €",
2020/2021,juventus-turin,Dejan Kulusevski,"40,00 mio. €",
2020/2021,juventus-turin,Marley Aké,"2,50 mio. €",
2020/2021,juventus-turin,Félix Correia,"2,00 mio. €",
2020/2021,juventus-turin,Federico Chiesa,"60,00 mio. €",
2020/2021,juventus-turin,Federico Bernardeschi,"15,00 mio. €",
2020/2021,juventus-turin,Douglas Costa,"6,00 mio. €",
2020/2021,juventus-turin,Paulo Dybala,"50,00 mio. €",
2020/2021,juventus-turin,Cristiano Ronaldo,"45,00 mio. €",
2020/2021,juventus-turin,Álvaro Morata,"45,00 mio. €",
2020/2021,juventus-turin,Cosimo da Graça,"1,10 mio. €",
2020/2021,juventus-turin,Alejandro Marqués,500 K €,
2020/2021,juventus-turin,Giacomo Vrioni,350 K €,
2020/2021,ac-mailand,Gianluigi Donnarumma,"60,00 mio. €",
2020/2021,ac-mailand,Ciprian Tătărușanu,600 K €,
2020/2021,ac-mailand,Antonio Donnarumma,300 K €,
2020/2021,ac-mailand,Andreas Jungdal,150 K €,
2020/2021,ac-mailand,Leonardo Moleri,25 K €,
2020/2021,ac-mailand,Fikayo Tomori,"28,00 mio. €",
2020/2021,ac-mailand,Alessio Romagnoli,"25,00 mio. €",
2020/2021,ac-mailand,Simon Kjaer,"10,00 mio. €",
2020/2021,ac-mailand,Matteo Gabbia,"8,50 mio. €",
2020/2021,ac-mailand,Pierre Kalulu,"7,00 mio. €",
2020/2021,ac-mailand,Léo Duarte,"2,20 mio. €",
2020/2021,ac-mailand,Mateo Musacchio,"2,00 mio. €",
2020/2021,ac-mailand,Nikolaos Michelis,400 K €,
2020/2021,ac-mailand,Luca Stanga,150 K €,
2020/2021,ac-mailand,Theo Hernández,"50,00 mio. €",
2020/2021,ac-mailand,Diego Laxalt,"3,20 mio. €",
2020/2021,ac-mailand,Davide Calabria,"25,00 mio. €",
2020/2021,ac-mailand,Diogo Dalot,"10,00 mio. €",
2020/2021,ac-mailand,Andrea Conti,"4,50 mio. €",
2020/2021,ac-mailand,Ismaël Bennacer,"38,00 mio. €",
2020/2021,ac-mailand,Hakan Çalhanoğlu,"35,00 mio. €",
2020/2021,ac-mailand,Rade Krunic,"6,00 mio. €",
2020/2021,ac-mailand,Soualiho Meïté,"5,00 mio. €",
2020/2021,ac-mailand,Franck Kessié,"55,00 mio. €",
2020/2021,ac-mailand,Sandro Tonali,"27,00 mio. €",
2020/2021,ac-mailand,Enrico Di Gesù,200 K €,
2020/2021,ac-mailand,Marco Frigerio,125 K €,
2020/2021,ac-mailand,Antonio Mionic,75 K €,
2020/2021,ac-mailand,Lucas Paquetá,"30,00 mio. €",
2020/2021,ac-mailand,Daniel Maldini,800 K €,
2020/2021,ac-mailand,Giacomo Olzer,150 K €,
2020/2021,ac-mailand,Ante Rebić,"32,00 mio. €",
2020/2021,ac-mailand,Rafael Leão,"25,00 mio. €",
2020/2021,ac-mailand,Jens Petter Hauge,"9,50 mio. €",
2020/2021,ac-mailand,Alexis Saelemaekers,"18,00 mio. €",
2020/2021,ac-mailand,Brahim Díaz,"15,00 mio. €",
2020/2021,ac-mailand,Samu Castillejo,"8,00 mio. €",
2020/2021,ac-mailand,Zlatan Ibrahimović,"4,00 mio. €",
2020/2021,ac-mailand,Lorenzo Colombo,"1,00 mio. €",
2020/2021,ac-mailand,Mario Mandžukić,800 K €,
2020/2021,ac-mailand,Riccardo Tonin,100 K €,
2020/2021,ac-mailand,Emil Roback,-,
2020/2021,ssc-neapel,Alex Meret,"20,00 mio. €",
2020/2021,ssc-neapel,David Ospina,"5,00 mio. €",
2020/2021,ssc-neapel,Nikita Contini,500 K €,
2020/2021,ssc-neapel,Hubert Idasiak,150 K €,
2020/2021,ssc-neapel,Kalidou Koulibaly,"48,00 mio. €",
2020/2021,ssc-neapel,Konstantinos Manolas,"23,00 mio. €",
2020/2021,ssc-neapel,Amir Rrahmani,"14,00 mio. €",
2020/2021,ssc-neapel,Nikola Maksimović,"10,00 mio. €",
2020/2021,ssc-neapel,Sebastiano Luperto,"2,20 mio. €",
2020/2021,ssc-neapel,Davide Costanzo,75 K €,
2020/2021,ssc-neapel,Mário Rui,"8,00 mio. €",
2020/2021,ssc-neapel,Faouzi Ghoulam,"3,00 mio. €",
2020/2021,ssc-neapel,Giovanni Di Lorenzo,"24,00 mio. €",
2020/2021,ssc-neapel,Elseid Hysaj,"13,00 mio. €",
2020/2021,ssc-neapel,Kévin Malcuit,"3,50 mio. €",
2020/2021,ssc-neapel,Tiemoué Bakayoko,"20,00 mio. €",
2020/2021,ssc-neapel,Diego Demme,"16,00 mio. €",
2020/2021,ssc-neapel,Stanislav Lobotka,"9,00 mio. €",
2020/2021,ssc-neapel,Piotr Zieliński,"50,00 mio. €",
2020/2021,ssc-neapel,Fabián Ruiz,"45,00 mio. €",
2020/2021,ssc-neapel,Valerio Labriola,75 K €,
2020/2021,ssc-neapel,Karim Zedadka,100 K €,
2020/2021,ssc-neapel,Eljif Elmas,"17,00 mio. €",
2020/2021,ssc-neapel,Lorenzo Insigne,"48,00 mio. €",
2020/2021,ssc-neapel,Hirving Lozano,"45,00 mio. €",
2020/2021,ssc-neapel,Antonio Cioffi,600 K €,
2020/2021,ssc-neapel,Giuseppe D'Agostino,-,
2020/2021,ssc-neapel,Matteo Politano,"30,00 mio. €",
2020/2021,ssc-neapel,Dries Mertens,"9,00 mio. €",
2020/2021,ssc-neapel,Victor Osimhen,"50,00 mio. €",
2020/2021,ssc-neapel,Andrea Petagna,"15,00 mio. €",
2020/2021,ssc-neapel,Fernando Llorente,"1,00 mio. €",
2020/2021,atalanta-bergamo,Pierluigi Gollini,"17,00 mio. €",
2020/2021,atalanta-bergamo,Marco Carnesecchi,"2,50 mio. €",
2020/2021,atalanta-bergamo,Marco Sportiello,"2,00 mio. €",
2020/2021,atalanta-bergamo,Boris Radunović,300 K €,
2020/2021,atalanta-bergamo,Ludovico Gelmi,100 K €,
2020/2021,atalanta-bergamo,Francesco Rossi,100 K €,
2020/2021,atalanta-bergamo,Cristian Romero,"30,00 mio. €",
2020/2021,atalanta-bergamo,Berat Djimsiti,"22,00 mio. €",
2020/2021,atalanta-bergamo,Rafael Tolói,"15,00 mio. €",
2020/2021,atalanta-bergamo,José Luis Palomino,"10,00 mio. €",
2020/2021,atalanta-bergamo,Mattia Caldara,"5,00 mio. €",
2020/2021,atalanta-bergamo,Bosko Sutalo,"3,50 mio. €",
2020/2021,atalanta-bergamo,Cristiano Piccini,"2,20 mio. €",
2020/2021,atalanta-bergamo,Giorgio Scalvini,-,
2020/2021,atalanta-bergamo,Robin Gosens,"35,00 mio. €",
2020/2021,atalanta-bergamo,Joakim Maehle,"13,00 mio. €",
2020/2021,atalanta-bergamo,Johan Mojica,"2,00 mio. €",
2020/2021,atalanta-bergamo,Hans Hateboer,"18,00 mio. €",
2020/2021,atalanta-bergamo,Fabio Depaoli,"3,50 mio. €",
2020/2021,atalanta-bergamo,Marten de Roon,"23,00 mio. €",
2020/2021,atalanta-bergamo,Simone Panada,250 K €,
2020/2021,atalanta-bergamo,Remo Freuler,"25,00 mio. €",
2020/2021,atalanta-bergamo,Mario Pasalic,"23,00 mio. €",
2020/2021,atalanta-bergamo,Matteo Pessina,"20,00 mio. €",
2020/2021,atalanta-bergamo,Jacopo Da Riva,700 K €,
2020/2021,atalanta-bergamo,Emmanuel Gyabuaa,650 K €,
2020/2021,atalanta-bergamo,Raoul Bellanova,"1,00 mio. €",
2020/2021,atalanta-bergamo,Davide Ghislandi,450 K €,
2020/2021,atalanta-bergamo,Matteo Ruggeri,"2,00 mio. €",
2020/2021,atalanta-bergamo,Ruslan Malinovskyi,"30,00 mio. €",
2020/2021,atalanta-bergamo,Aleksey Miranchuk,"15,00 mio. €",
2020/2021,atalanta-bergamo,Josip Ilicic,"6,00 mio. €",
2020/2021,atalanta-bergamo,Viktor Kovalenko,"5,00 mio. €",
2020/2021,atalanta-bergamo,Alessandro Cortinovis,750 K €,
2020/2021,atalanta-bergamo,Papu Gómez,"9,00 mio. €",
2020/2021,atalanta-bergamo,Amad Diallo,"18,00 mio. €",
2020/2021,atalanta-bergamo,Duván Zapata,"33,00 mio. €",
2020/2021,atalanta-bergamo,Luis Muriel,"30,00 mio. €",
2020/2021,atalanta-bergamo,Sam Lammers,"6,00 mio. €",
2020/2021,as-rom,Pau López,"10,00 mio. €",
2020/2021,as-rom,Robin Olsen,"3,00 mio. €",
2020/2021,as-rom,Antonio Mirante,"1,00 mio. €",
2020/2021,as-rom,Daniel Fuzato,800 K €,
2020/2021,as-rom,Pietro Boer,150 K €,
2020/2021,as-rom,Simone Farelli,50 K €,
2020/2021,as-rom,Filippo Berti,-,
2020/2021,as-rom,Gianluca Mancini,"30,00 mio. €",
2020/2021,as-rom,Roger Ibañez,"25,00 mio. €",
2020/2021,as-rom,Marash Kumbulla,"25,00 mio. €",
2020/2021,as-rom,Chris Smalling,"12,00 mio. €",
2020/2021,as-rom,Juan Jesus,"2,00 mio. €",
2020/2021,as-rom,Federico Fazio,800 K €,
2020/2021,as-rom,Amir Feratovic,350 K €,
2020/2021,as-rom,Raul Morichelli,100 K €,
2020/2021,as-rom,Leonardo Spinazzola,"26,00 mio. €",
2020/2021,as-rom,Riccardo Calafiori,"2,50 mio. €",
2020/2021,as-rom,Davide Santon,"2,00 mio. €",
2020/2021,as-rom,Rick Karsdorp,"12,00 mio. €",
2020/2021,as-rom,Bryan Reynolds,"6,00 mio. €",
2020/2021,as-rom,Bruno Peres,"2,50 mio. €",
2020/2021,as-rom,Bryan Cristante,"18,00 mio. €",
2020/2021,as-rom,Amadou Diawara,"14,00 mio. €",
2020/2021,as-rom,Ebrima Darboe,"2,00 mio. €",
2020/2021,as-rom,Filippo Tripi,300 K €,
2020/2021,as-rom,Jordan Veretout,"33,00 mio. €",
2020/2021,as-rom,Gonzalo Villar,"15,00 mio. €",
2020/2021,as-rom,Henrikh Mkhitaryan,"15,00 mio. €",
2020/2021,as-rom,Tommaso Milanese,950 K €,
2020/2021,as-rom,Edoardo Bove,300 K €,
2020/2021,as-rom,Nicola Zalewski,900 K €,
2020/2021,as-rom,Lorenzo Pellegrini,"40,00 mio. €",
2020/2021,as-rom,Nicolò Zaniolo,"40,00 mio. €",
2020/2021,as-rom,Justin Kluivert,"14,00 mio. €",
2020/2021,as-rom,Javier Pastore,"1,50 mio. €",
2020/2021,as-rom,Mirko Antonucci,200 K €,
2020/2021,as-rom,Stephan El Shaarawy,"7,00 mio. €",
2020/2021,as-rom,Ruben Providence,350 K €,
2020/2021,as-rom,Riccardo Ciervo,300 K €,
2020/2021,as-rom,Suf Podgoreanu,250 K €,
2020/2021,as-rom,Carles Pérez,"8,00 mio. €",
2020/2021,as-rom,Pedro,"5,00 mio. €",
2020/2021,as-rom,Mory Bamba,100 K €,
2020/2021,as-rom,Borja Mayoral,"14,00 mio. €",
2020/2021,as-rom,Edin Džeko,"4,00 mio. €",
2020/2021,as-rom,Lamine Tall,250 K €,
2020/2021,lazio-rom,Thomas Strakosha,"14,00 mio. €",
2020/2021,lazio-rom,Pepe Reina,800 K €,
2020/2021,lazio-rom,Marco Alia,100 K €,
2020/2021,lazio-rom,Alessio Furlanetto,75 K €,
2020/2021,lazio-rom,Gabriel Pereira,50 K €,
2020/2021,lazio-rom,Luiz Felipe,"18,00 mio. €",
2020/2021,lazio-rom,Francesco Acerbi,"10,00 mio. €",
2020/2021,lazio-rom,Patric,"6,50 mio. €",
2020/2021,lazio-rom,Denis Vavro,"4,00 mio. €",
2020/2021,lazio-rom,Wesley Hoedt,"4,00 mio. €",
2020/2021,lazio-rom,Bastos,"2,00 mio. €",
2020/2021,lazio-rom,Mateo Musacchio,"2,00 mio. €",
2020/2021,lazio-rom,Nicolò Armini,400 K €,
2020/2021,lazio-rom,Damiano Franco,75 K €,
2020/2021,lazio-rom,Enzo Adeagbo,50 K €,
2020/2021,lazio-rom,Marzio Pica,25 K €,
2020/2021,lazio-rom,Mohamed Salim Fares,"5,50 mio. €",
2020/2021,lazio-rom,Jordan Lukaku,"2,20 mio. €",
2020/2021,lazio-rom,Ștefan Radu,"2,00 mio. €",
2020/2021,lazio-rom,Angelo Ndrecka,50 K €,
2020/2021,lazio-rom,Adam Marusic,"10,00 mio. €",
2020/2021,lazio-rom,Mattia Novella,50 K €,
2020/2021,lazio-rom,Lucas Leiva,"3,50 mio. €",
2020/2021,lazio-rom,Danilo Cataldi,"2,50 mio. €",
2020/2021,lazio-rom,Joseph Minala,500 K €,
2020/2021,lazio-rom,Szymon Czyz,300 K €,
2020/2021,lazio-rom,Marco Bertini,100 K €,
2020/2021,lazio-rom,Sergej Milinković-Savić,"70,00 mio. €",
2020/2021,lazio-rom,Jean-Daniel Akpa Akpro,"3,50 mio. €",
2020/2021,lazio-rom,Gonzalo Escalante,"3,20 mio. €",
2020/2021,lazio-rom,Sofian Kiyine,"2,00 mio. €",
2020/2021,lazio-rom,Marco Parolo,"1,00 mio. €",
2020/2021,lazio-rom,Manuel Lazzari,"21,00 mio. €",
2020/2021,lazio-rom,Djavan Anderson,400 K €,
2020/2021,lazio-rom,Senad Lulic,"1,00 mio. €",
2020/2021,lazio-rom,Luis Alberto,"45,00 mio. €",
2020/2021,lazio-rom,Andreas Pereira,"8,00 mio. €",
2020/2021,lazio-rom,Florent Shehu,50 K €,
2020/2021,lazio-rom,Raúl Moro,800 K €,
2020/2021,lazio-rom,Bobby Adekanye,600 K €,
2020/2021,lazio-rom,Joaquín Correa,"30,00 mio. €",
2020/2021,lazio-rom,Ciro Immobile,"38,00 mio. €",
2020/2021,lazio-rom,Vedat Muriqi,"9,00 mio. €",
2020/2021,lazio-rom,Felipe Caicedo,"4,00 mio. €",
2020/2021,ac-florenz,Bartlomiej Dragowski,"16,00 mio. €",
2020/2021,ac-florenz,Pietro Terracciano,800 K €,
2020/2021,ac-florenz,Federico Brancolini,500 K €,
2020/2021,ac-florenz,Antonio Rosati,100 K €,
2020/2021,ac-florenz,Jacopo Ricco,-,
2020/2021,ac-florenz,Nikola Milenković,"25,00 mio. €",
2020/2021,ac-florenz,Lucas Martínez Quarta,"10,00 mio. €",
2020/2021,ac-florenz,Germán Pezzella,"7,50 mio. €",
2020/2021,ac-florenz,Igor,"5,00 mio. €",
2020/2021,ac-florenz,Federico Ceccherini,"3,50 mio. €",
2020/2021,ac-florenz,Martín Cáceres,"1,00 mio. €",
2020/2021,ac-florenz,Christian Dalle Mura,800 K €,
2020/2021,ac-florenz,Julián Illanes,150 K €,
2020/2021,ac-florenz,Eduard Duțu,100 K €,
2020/2021,ac-florenz,Lorenzo Chiti,50 K €,
2020/2021,ac-florenz,Dimo Krastev,-,
2020/2021,ac-florenz,Cristiano Biraghi,"9,00 mio. €",
2020/2021,ac-florenz,Antonio Barreca,"2,00 mio. €",
2020/2021,ac-florenz,Maximiliano Olivera,"1,00 mio. €",
2020/2021,ac-florenz,Fabio Ponsi,175 K €,
2020/2021,ac-florenz,Pol Lirola,"9,00 mio. €",
2020/2021,ac-florenz,Kévin Malcuit,"3,50 mio. €",
2020/2021,ac-florenz,Lorenzo Venuti,"3,00 mio. €",
2020/2021,ac-florenz,Sofyan Amrabat,"15,00 mio. €",
2020/2021,ac-florenz,Erick Pulgar,"9,00 mio. €",
2020/2021,ac-florenz,Gaetano Castrovilli,"20,00 mio. €",
2020/2021,ac-florenz,Alfred Duncan,"10,00 mio. €",
2020/2021,ac-florenz,Borja Valero,900 K €,
2020/2021,ac-florenz,Alessandro Bianco,125 K €,
2020/2021,ac-florenz,Giacomo Bonaventura,"4,00 mio. €",
2020/2021,ac-florenz,Riccardo Saponara,"1,70 mio. €",
2020/2021,ac-florenz,Valentin Eysseric,"1,50 mio. €",
2020/2021,ac-florenz,Franck Ribéry,"3,00 mio. €",
2020/2021,ac-florenz,Federico Chiesa,"60,00 mio. €",
2020/2021,ac-florenz,José Callejón,"1,50 mio. €",
2020/2021,ac-florenz,Tòfol Montiel,400 K €,
2020/2021,ac-florenz,Aleksandr Kokorin,"3,50 mio. €",
2020/2021,ac-florenz,Dušan Vlahović,"40,00 mio. €",
2020/2021,ac-florenz,Patrick Cutrone,"9,00 mio. €",
2020/2021,ac-florenz,Christian Kouamé,"8,50 mio. €",
2020/2021,ac-florenz,Louis Munteanu,500 K €,
2020/2021,us-sassuolo,Andrea Consigli,"3,00 mio. €",
2020/2021,us-sassuolo,Stefano Turati,400 K €,
2020/2021,us-sassuolo,Samuele Vitale,100 K €,
2020/2021,us-sassuolo,Gianluca Pegolo,100 K €,
2020/2021,us-sassuolo,Gian Marco Ferrari,"12,00 mio. €",
2020/2021,us-sassuolo,Marlon,"6,50 mio. €",
2020/2021,us-sassuolo,Vlad Chiricheș,"3,50 mio. €",
2020/2021,us-sassuolo,Filippo Romagna,"3,00 mio. €",
2020/2021,us-sassuolo,Stefano Piccinini,350 K €,
2020/2021,us-sassuolo,Rogério,"6,00 mio. €",
2020/2021,us-sassuolo,Federico Peluso,400 K €,
2020/2021,us-sassuolo,Mert Müldür,"9,00 mio. €",
2020/2021,us-sassuolo,Kaan Ayhan,"6,00 mio. €",
2020/2021,us-sassuolo,Jeremy Toljan,"5,00 mio. €",
2020/2021,us-sassuolo,Manuel Locatelli,"35,00 mio. €",
2020/2021,us-sassuolo,Maxime Lopez,"10,00 mio. €",
2020/2021,us-sassuolo,Francesco Magnanelli,400 K €,
2020/2021,us-sassuolo,Andrea Ghion,250 K €,
2020/2021,us-sassuolo,Federico Artioli,150 K €,
2020/2021,us-sassuolo,Pedro Obiang,"5,00 mio. €",
2020/2021,us-sassuolo,Mehdi Bourabia,"2,30 mio. €",
2020/2021,us-sassuolo,Alessandro Mercati,175 K €,
2020/2021,us-sassuolo,Matteo Saccani,300 K €,
2020/2021,us-sassuolo,Georgios Kyriakopoulos,"4,50 mio. €",
2020/2021,us-sassuolo,Hamed Junior Traoré,"20,00 mio. €",
2020/2021,us-sassuolo,Filip Djuricic,"9,00 mio. €",
2020/2021,us-sassuolo,Raul Steau,10 K €,
2020/2021,us-sassuolo,Jérémie Boga,"20,00 mio. €",
2020/2021,us-sassuolo,Lukas Haraslin,"1,30 mio. €",
2020/2021,us-sassuolo,Nicolás Schiappacasse,800 K €,
2020/2021,us-sassuolo,Domenico Berardi,"35,00 mio. €",
2020/2021,us-sassuolo,Brian Oddei,"1,00 mio. €",
2020/2021,us-sassuolo,Federico Ricci,900 K €,
2020/2021,us-sassuolo,Giacomo Raspadori,"15,00 mio. €",
2020/2021,us-sassuolo,Gianluca Scamacca,"15,00 mio. €",
2020/2021,us-sassuolo,Francesco Caputo,"5,00 mio. €",
2020/2021,us-sassuolo,Grégoire Defrel,"5,00 mio. €",
2020/2021,us-sassuolo,Luigi Samele,150 K €,
2020/2021,us-sassuolo,Isaac Karamoko,150 K €,
2020/2021,cagliari-calcio,Alessio Cragno,"20,00 mio. €",
2020/2021,cagliari-calcio,Guglielmo Vicario,"2,00 mio. €",
2020/2021,cagliari-calcio,Giuseppe Ciocci,200 K €,
2020/2021,cagliari-calcio,Simone Aresti,100 K €,
2020/2021,cagliari-calcio,Sebastian Walukiewicz,"7,50 mio. €",
2020/2021,cagliari-calcio,Daniele Rugani,"5,00 mio. €",
2020/2021,cagliari-calcio,Andrea Carboni,"5,00 mio. €",
2020/2021,cagliari-calcio,Diego Godín,"2,00 mio. €",
2020/2021,cagliari-calcio,Luca Ceppitelli,"2,00 mio. €",
2020/2021,cagliari-calcio,Ragnar Klavan,600 K €,
2020/2021,cagliari-calcio,Fabio Pisacane,500 K €,
2020/2021,cagliari-calcio,Salvatore Boccia,150 K €,
2020/2021,cagliari-calcio,Francesco Cusumano,75 K €,
2020/2021,cagliari-calcio,Charalampos Lykogiannis,"2,50 mio. €",
2020/2021,cagliari-calcio,Alessandro Tripaldelli,"1,00 mio. €",
2020/2021,cagliari-calcio,Marko Pajac,500 K €,
2020/2021,cagliari-calcio,Gabriele Zappa,"7,00 mio. €",
2020/2021,cagliari-calcio,Arturo Calabresi,"1,50 mio. €",
2020/2021,cagliari-calcio,Simone Pinna,200 K €,
2020/2021,cagliari-calcio,Răzvan Marin,"15,00 mio. €",
2020/2021,cagliari-calcio,Christian Oliva,"4,00 mio. €",
2020/2021,cagliari-calcio,Riccardo Ladinetti,350 K €,
2020/2021,cagliari-calcio,Nahitan Nández,"22,00 mio. €",
2020/2021,cagliari-calcio,Marko Rog,"10,00 mio. €",
2020/2021,cagliari-calcio,Alfred Duncan,"10,00 mio. €",
2020/2021,cagliari-calcio,Radja Nainggolan,"5,00 mio. €",
2020/2021,cagliari-calcio,Paolo Faragò,"2,00 mio. €",
2020/2021,cagliari-calcio,Alessandro Deiola,"1,00 mio. €",
2020/2021,cagliari-calcio,Fabrizio Caligara,750 K €,
2020/2021,cagliari-calcio,Kwadwo Asamoah,"1,00 mio. €",
2020/2021,cagliari-calcio,Gastón Pereiro,"3,50 mio. €",
2020/2021,cagliari-calcio,Isaías Delpupo,-,
2020/2021,cagliari-calcio,Riccardo Sottil,"7,00 mio. €",
2020/2021,cagliari-calcio,Matteo Tramoni,"1,50 mio. €",
2020/2021,cagliari-calcio,Adam Ounas,"8,00 mio. €",
2020/2021,cagliari-calcio,Kiril Despodov,"3,00 mio. €",
2020/2021,cagliari-calcio,João Pedro,"18,00 mio. €",
2020/2021,cagliari-calcio,Giovanni Simeone,"11,00 mio. €",
2020/2021,cagliari-calcio,Leonardo Pavoletti,"4,00 mio. €",
2020/2021,cagliari-calcio,Alberto Cerri,"1,50 mio. €",
2020/2021,cagliari-calcio,Zito Luvumbo,"1,00 mio. €",
2020/2021,cagliari-calcio,Gianluca Contini,400 K €,
2020/2021,fc-turin,Salvatore Sirigu,"2,50 mio. €",
2020/2021,fc-turin,Vanja Milinković-Savić,800 K €,
2020/2021,fc-turin,Samir Ujkani,200 K €,
2020/2021,fc-turin,Antonio Rosati,100 K €,
2020/2021,fc-turin,Răzvan Sava,100 K €,
2020/2021,fc-turin,Bremer,"10,00 mio. €",
2020/2021,fc-turin,Armando Izzo,"10,00 mio. €",
2020/2021,fc-turin,Wilfried Singo,"7,00 mio. €",
2020/2021,fc-turin,Lyanco,"5,00 mio. €",
2020/2021,fc-turin,Nicolas N'Koulou,"5,00 mio. €",
2020/2021,fc-turin,Alessandro Buongiorno,"2,50 mio. €",
2020/2021,fc-turin,Erick Ferigra,400 K €,
2020/2021,fc-turin,Nicola Murru,"3,50 mio. €",
2020/2021,fc-turin,Ricardo Rodríguez,"2,00 mio. €",
2020/2021,fc-turin,Cristian Ansaldi,"2,00 mio. €",
2020/2021,fc-turin,Christian Celesia,75 K €,
2020/2021,fc-turin,Mërgim Vojvoda,"5,00 mio. €",
2020/2021,fc-turin,Rolando Mandragora,"14,00 mio. €",
2020/2021,fc-turin,Soualiho Meïté,"5,00 mio. €",
2020/2021,fc-turin,Tomás Rincón,"2,00 mio. €",
2020/2021,fc-turin,Altin Kryeziu,100 K €,
