Saison,Équipe,Nom,Valeur marchande,Valeur marchande (euros)
2022/2023,rc-strassburg-alsace,Lucas Perrin,"3,00 mio. €",
2022/2023,rc-strassburg-alsace,Maxime Le Marchand,"1,00 mio. €",
2022/2023,rc-strassburg-alsace,Eduard Sobol,"2,50 mio. €",
2022/2023,rc-strassburg-alsace,Thomas Delaine,"1,20 mio. €",
2022/2023,rc-strassburg-alsace,Franci Bouebari,250 K €,
2022/2023,rc-strassburg-alsace,Anas Nanah,50 K €,
2022/2023,rc-strassburg-alsace,Colin Dagba,"4,50 mio. €",
2022/2023,rc-strassburg-alsace,Frédéric Guilbert,"4,50 mio. €",
2022/2023,rc-strassburg-alsace,Ronaël Pierre-Gabriel,"3,50 mio. €",
2022/2023,rc-strassburg-alsace,Karol Fila,900 K €,
2022/2023,rc-strassburg-alsace,Marvin Senaya,900 K €,
2022/2023,rc-strassburg-alsace,Antoine Nuss,100 K €,
2022/2023,rc-strassburg-alsace,Ibrahima Sissoko,"6,00 mio. €",
2022/2023,rc-strassburg-alsace,Jean-Eudes Aholou,"2,50 mio. €",
2022/2023,rc-strassburg-alsace,Jean-Ricner Bellegarde,"10,00 mio. €",
2022/2023,rc-strassburg-alsace,Habib Diarra,"10,00 mio. €",
2022/2023,rc-strassburg-alsace,Morgan Sanson,"6,00 mio. €",
2022/2023,rc-strassburg-alsace,Sanjin Prcic,"3,00 mio. €",
2022/2023,rc-strassburg-alsace,Dimitri Liénard,500 K €,
2022/2023,rc-strassburg-alsace,Adrien Thomasson,"6,00 mio. €",
2022/2023,rc-strassburg-alsace,Jordan Robinand,50 K €,
2022/2023,rc-strassburg-alsace,Nordine Kandil,400 K €,
2022/2023,rc-strassburg-alsace,Dany Jean,150 K €,
2022/2023,rc-strassburg-alsace,Tom Saettel,150 K €,
2022/2023,rc-strassburg-alsace,Yuito Suzuki,600 K €,
2022/2023,rc-strassburg-alsace,Habib Diallo,"18,00 mio. €",
2022/2023,rc-strassburg-alsace,Ludovic Ajorque,"9,00 mio. €",
2022/2023,rc-strassburg-alsace,Kévin Gameiro,"1,20 mio. €",
2022/2023,rc-strassburg-alsace,Lebo Mothiba,"1,20 mio. €",
2022/2023,fc-nantes,Alban Lafont,"16,00 mio. €",
2022/2023,fc-nantes,Rémy Descamps,700 K €,
2022/2023,fc-nantes,Denis Petric,150 K €,
2022/2023,fc-nantes,João Victor,"7,00 mio. €",
2022/2023,fc-nantes,Andrei Girotto,"4,00 mio. €",
2022/2023,fc-nantes,Jean-Charles Castelletto,"3,50 mio. €",
2022/2023,fc-nantes,Nicolas Pallois,900 K €,
2022/2023,fc-nantes,Nathan Zézé,400 K €,
2022/2023,fc-nantes,Robin Voisine,150 K €,
2022/2023,fc-nantes,Junior Diaz,100 K €,
2022/2023,fc-nantes,Quentin Merlin,"7,00 mio. €",
2022/2023,fc-nantes,Jaouen Hadjam,"2,00 mio. €",
2022/2023,fc-nantes,Charles Traoré,600 K €,
2022/2023,fc-nantes,Fabien Centonze,"4,00 mio. €",
2022/2023,fc-nantes,Dennis Appiah,"1,50 mio. €",
2022/2023,fc-nantes,Fábio,"1,20 mio. €",
2022/2023,fc-nantes,Marcus Coco,"1,20 mio. €",
2022/2023,fc-nantes,Sébastien Corchia,"1,00 mio. €",
2022/2023,fc-nantes,Mathieu Acapandié,-,
2022/2023,fc-nantes,Pedro Chirivella,"6,00 mio. €",
2022/2023,fc-nantes,Lohann Doucet,700 K €,
2022/2023,fc-nantes,Samuel Moutoussamy,"5,00 mio. €",
2022/2023,fc-nantes,Moussa Sissoko,"2,50 mio. €",
2022/2023,fc-nantes,Mohamed Achi,300 K €,
2022/2023,fc-nantes,Florent Mollet,"2,00 mio. €",
2022/2023,fc-nantes,Gor Manvelyan,400 K €,
2022/2023,fc-nantes,Santiago Eneme,150 K €,
2022/2023,fc-nantes,Samuel Yépié Yépié,150 K €,
2022/2023,fc-nantes,Moses Simon,"8,00 mio. €",
2022/2023,fc-nantes,Stredair Appuah,150 K €,
2022/2023,fc-nantes,Ludovic Blas,"20,00 mio. €",
2022/2023,fc-nantes,Abdoul Kader Bamba,900 K €,
2022/2023,fc-nantes,Andy Delort,"7,00 mio. €",
2022/2023,fc-nantes,Mostafa Mohamed,"6,00 mio. €",
2022/2023,fc-nantes,Evann Guessand,"4,50 mio. €",
2022/2023,fc-nantes,Ignatius Ganago,"4,00 mio. €",
2022/2023,fc-nantes,Joe-Loïc Affamah,125 K €,
2022/2023,fc-toulouse,Maxime Dupé,"2,50 mio. €",
2022/2023,fc-toulouse,Kjetil Haug,400 K €,
2022/2023,fc-toulouse,Thomas Himeur,150 K €,
2022/2023,fc-toulouse,Guillaume Restes,-,
2022/2023,fc-toulouse,Anthony Rouault,"10,00 mio. €",
2022/2023,fc-toulouse,Rasmus Nicolaisen,"6,00 mio. €",
2022/2023,fc-toulouse,Logan Costa,"1,20 mio. €",
2022/2023,fc-toulouse,Moussa Diarra,800 K €,
2022/2023,fc-toulouse,Kévin Keben,400 K €,
2022/2023,fc-toulouse,Christian Mawissa,250 K €,
2022/2023,fc-toulouse,Issiaga Sylla,"2,50 mio. €",
2022/2023,fc-toulouse,Gabriel Suazo,"2,50 mio. €",
2022/2023,fc-toulouse,Oliver Zandén,"1,00 mio. €",
2022/2023,fc-toulouse,Ylies Aradj,50 K €,
2022/2023,fc-toulouse,Mikkel Desler,"2,50 mio. €",
2022/2023,fc-toulouse,Warren Kamanzi,"1,20 mio. €",
2022/2023,fc-toulouse,Stijn Spierings,"6,00 mio. €",
2022/2023,fc-toulouse,Branco van den Boomen,"12,00 mio. €",
2022/2023,fc-toulouse,Brecht Dejaegere,"1,80 mio. €",
2022/2023,fc-toulouse,Vincent Sierro,"1,50 mio. €",
2022/2023,fc-toulouse,Theocharis Tsingaras,"1,20 mio. €",
2022/2023,fc-toulouse,Steve Mvoué,400 K €,
2022/2023,fc-toulouse,Farès Chaïbi,"10,00 mio. €",
2022/2023,fc-toulouse,Denis Genreau,"1,50 mio. €",
2022/2023,fc-toulouse,Naatan Skyttä,500 K €,
2022/2023,fc-toulouse,Edhy Zuliani,50 K €,
2022/2023,fc-toulouse,Veljko Birmancevic,"3,00 mio. €",
2022/2023,fc-toulouse,Rafael Ratão,"2,50 mio. €",
2022/2023,fc-toulouse,Junior Flemmings,350 K €,
2022/2023,fc-toulouse,Zakaria Aboukhlal,"9,00 mio. €",
2022/2023,fc-toulouse,Nathan Ngoumou,"5,00 mio. €",
2022/2023,fc-toulouse,Thijs Dallinga,"12,00 mio. €",
2022/2023,fc-toulouse,Rhys Healey,"2,50 mio. €",
2022/2023,fc-toulouse,Ado Onaiwu,"1,50 mio. €",
2022/2023,fc-toulouse,Said Hamulic,"1,50 mio. €",
2022/2023,fc-toulouse,Yanis Begraoui,"1,00 mio. €",
2022/2023,fc-toulouse,Bonota Traoré,50 K €,
2022/2023,stade-brest-29,Marco Bizot,"3,50 mio. €",
2022/2023,stade-brest-29,Joaquín Blázquez,400 K €,
2022/2023,stade-brest-29,Grégoire Coudert,150 K €,
2022/2023,stade-brest-29,Lilian Brassier,"5,00 mio. €",
2022/2023,stade-brest-29,Brendan Chardonnet,"5,00 mio. €",
2022/2023,stade-brest-29,Jean-Kévin Duverne,"4,00 mio. €",
2022/2023,stade-brest-29,Achraf Dari,"2,00 mio. €",
2022/2023,stade-brest-29,Christophe Hérelle,"2,00 mio. €",
2022/2023,stade-brest-29,Josué Escartin,150 K €,
2022/2023,stade-brest-29,Bradley Locko,"2,50 mio. €",
2022/2023,stade-brest-29,Jere Uronen,"1,00 mio. €",
2022/2023,stade-brest-29,Kenny Lala,"1,50 mio. €",
2022/2023,stade-brest-29,Noah Fadiga,"1,20 mio. €",
2022/2023,stade-brest-29,Pierre Lees-Melou,"4,00 mio. €",
2022/2023,stade-brest-29,Haris Belkebla,"3,00 mio. €",
2022/2023,stade-brest-29,Mahdi Camara,"3,00 mio. €",
2022/2023,stade-brest-29,Hugo Magnetti,"2,00 mio. €",
2022/2023,stade-brest-29,Hianga'a Mbock,"1,20 mio. €",
2022/2023,stade-brest-29,Félix Lemaréchal,"1,00 mio. €",
2022/2023,stade-brest-29,Karamoko Dembélé,500 K €,
2022/2023,stade-brest-29,Mathias Pereira Lage,"2,00 mio. €",
2022/2023,stade-brest-29,Youcef Belaïli,"1,50 mio. €",
2022/2023,stade-brest-29,Axel Camblan,400 K €,
2022/2023,stade-brest-29,Franck Honorat,"10,00 mio. €",
2022/2023,stade-brest-29,Romain Del Castillo,"3,00 mio. €",
2022/2023,stade-brest-29,Alberth Elis,"2,50 mio. €",
2022/2023,stade-brest-29,Steve Mounié,"5,00 mio. €",
2022/2023,stade-brest-29,Jérémy Le Douaron,"4,50 mio. €",
2022/2023,stade-brest-29,Irvin Cardona,"2,50 mio. €",
2022/2023,stade-brest-29,Islam Slimani,"1,50 mio. €",
2022/2023,stade-brest-29,Taïryk Arconte,500 K €,
2022/2023,stade-brest-29,Loïc Rémy,150 K €,
2022/2023,es-troyes-ac,Gauthier Gallon,"2,00 mio. €",
2022/2023,es-troyes-ac,Mateusz Lis,900 K €,
2022/2023,es-troyes-ac,Jessy Moulin,200 K €,
2022/2023,es-troyes-ac,Corentin Michel,150 K €,
2022/2023,es-troyes-ac,Jackson Porozo,"3,00 mio. €",
2022/2023,es-troyes-ac,Erik Palmer-Brown,"2,50 mio. €",
2022/2023,es-troyes-ac,Yoann Salmier,"2,00 mio. €",
2022/2023,es-troyes-ac,Tanguy Zoukrou,"1,00 mio. €",
2022/2023,es-troyes-ac,Adil Rami,250 K €,
2022/2023,es-troyes-ac,Eric N'Jo,200 K €,
2022/2023,es-troyes-ac,Rudy Kohon,100 K €,
2022/2023,es-troyes-ac,Yasser Larouci,"3,50 mio. €",
2022/2023,es-troyes-ac,Abdu Conté,"2,00 mio. €",
2022/2023,es-troyes-ac,Mathis Hamdi,150 K €,
2022/2023,es-troyes-ac,Thierno Baldé,"4,00 mio. €",
2022/2023,es-troyes-ac,Andreas Bruus,"2,00 mio. €",
2022/2023,es-troyes-ac,Lucien Agoumé,"7,00 mio. €",
2022/2023,es-troyes-ac,Rominigue Kouamé,"4,50 mio. €",
2022/2023,es-troyes-ac,Florian Tardieu,"2,00 mio. €",
2022/2023,es-troyes-ac,Xavier Chavalerin,"1,50 mio. €",
2022/2023,es-troyes-ac,Ante Palaversa,700 K €,
2022/2023,es-troyes-ac,Tristan Dingomé,500 K €,
2022/2023,es-troyes-ac,Derek Mazou-Sacko,250 K €,
2022/2023,es-troyes-ac,Danel Dongmo,100 K €,
2022/2023,es-troyes-ac,Jeff Reine-Adélaïde,"5,00 mio. €",
2022/2023,es-troyes-ac,Ryan Fage,50 K €,
2022/2023,es-troyes-ac,Wilson Odobert,"6,00 mio. €",
2022/2023,es-troyes-ac,Alexis Tibidi,"2,00 mio. €",
2022/2023,es-troyes-ac,Amar Fatah,"1,20 mio. €",
2022/2023,es-troyes-ac,Papa Ndiaga Yade,"1,20 mio. €",
2022/2023,es-troyes-ac,Marlos Moreno,950 K €,
2022/2023,es-troyes-ac,Levi Lumeka,200 K €,
2022/2023,es-troyes-ac,Rony Lopes,"4,00 mio. €",
2022/2023,es-troyes-ac,Renaud Ripart,"2,50 mio. €",
2022/2023,es-troyes-ac,Kyliane Dong,500 K €,
2022/2023,es-troyes-ac,Alexis Lefebvre,250 K €,
2022/2023,es-troyes-ac,Mama Baldé,"8,00 mio. €",
2022/2023,es-troyes-ac,Iké Ugbo,"3,00 mio. €",
2022/2023,es-troyes-ac,Mykola Kukharevych,500 K €,
2022/2023,es-troyes-ac,Yoann Touzghar,300 K €,
2022/2023,es-troyes-ac,Yoann Beaka,150 K €,
2022/2023,sco-angers,Paul Bernardoni,"2,50 mio. €",
2022/2023,sco-angers,Yahia Fofana,"2,00 mio. €",
2022/2023,sco-angers,Melvin Zinga,100 K €,
2022/2023,sco-angers,Théo Borne,100 K €,
2022/2023,sco-angers,Cédric Hountondji,"2,00 mio. €",
2022/2023,sco-angers,Miha Blazic,"1,80 mio. €",
2022/2023,sco-angers,Ousmane Camara,"1,50 mio. €",
2022/2023,sco-angers,Abdoulaye Bamba,400 K €,
2022/2023,sco-angers,Yacine Gaya,50 K €,
2022/2023,sco-angers,Demba N'Diaye,-,
2022/2023,sco-angers,Ismaël Dramé,-,
2022/2023,sco-angers,Demba N'Diaye,-,
2022/2023,sco-angers,Souleyman Doumbia,"2,50 mio. €",
2022/2023,sco-angers,Faouzi Ghoulam,900 K €,
2022/2023,sco-angers,Ilyes Chetti,400 K €,
2022/2023,sco-angers,Yan Valery,"2,00 mio. €",
2022/2023,sco-angers,Halid Sabanovic,700 K €,
2022/2023,sco-angers,Lilian Raolisoa,200 K €,
2022/2023,sco-angers,Ali Kalla,100 K €,
2022/2023,sco-angers,Nabil Bentaleb,"7,00 mio. €",
2022/2023,sco-angers,Batista Mendy,"3,00 mio. €",
2022/2023,sco-angers,Ibrahim Amadou,"1,50 mio. €",
2022/2023,sco-angers,Zinédine Ould Khaled,200 K €,
2022/2023,sco-angers,Salim Akkal,50 K €,
2022/2023,sco-angers,Azzedine Ounahi,"12,00 mio. €",
2022/2023,sco-angers,Antonin Bobichon,900 K €,
2022/2023,sco-angers,Pierrick Capelle,250 K €,
2022/2023,sco-angers,Yassin Belkhdim,100 K €,
2022/2023,sco-angers,Himad Abdelli,"2,50 mio. €",
2022/2023,sco-angers,Waniss Taïbi,500 K €,
2022/2023,sco-angers,Sofiane Boufal,"8,00 mio. €",
2022/2023,sco-angers,Abdallah Sima,"6,00 mio. €",
2022/2023,sco-angers,Jean-Mattéo Bahoya,"1,50 mio. €",
2022/2023,sco-angers,Marin Jakolis,600 K €,
2022/2023,sco-angers,Farid El Melali,600 K €,
2022/2023,sco-angers,Jason Mbock,150 K €,
2022/2023,sco-angers,Sada Thioub,"1,20 mio. €",
2022/2023,sco-angers,Justin Kalumba,250 K €,
2022/2023,sco-angers,Ibrahima Niane,"3,00 mio. €",
2022/2023,sco-angers,Adrien Hunou,"2,50 mio. €",
2022/2023,sco-angers,Amine Salama,"1,50 mio. €",
2022/2023,sco-angers,Loïs Diony,900 K €,
2022/2023,sco-angers,Ulrick Eneme-Ella,200 K €,
2022/2023,sco-angers,Guédé Nadje,150 K €,
2022/2023,aj-auxerre,Andrei Radu,"3,50 mio. €",
2022/2023,aj-auxerre,Benoît Costil,"1,00 mio. €",
2022/2023,aj-auxerre,Donovan Léon,500 K €,
2022/2023,aj-auxerre,Théo De Percin,150 K €,
2022/2023,aj-auxerre,Vincenzo Cozzella,100 K €,
2022/2023,aj-auxerre,Isaak Touré,"6,00 mio. €",
2022/2023,aj-auxerre,Jubal,"2,00 mio. €",
2022/2023,aj-auxerre,Théo Pellenard,"1,00 mio. €",
2022/2023,aj-auxerre,Julian Jeanvier,800 K €,
2022/2023,aj-auxerre,Alexandre Coeff,700 K €,
2022/2023,aj-auxerre,Denys Bain,500 K €,
2022/2023,aj-auxerre,Lamine Buhanga,100 K €,
2022/2023,aj-auxerre,Gideon Mensah,"2,50 mio. €",
2022/2023,aj-auxerre,Kenji-Van Boto,400 K €,
2022/2023,aj-auxerre,Quentin Bernard,350 K €,
2022/2023,aj-auxerre,Raphaël Lipinski,100 K €,
2022/2023,aj-auxerre,Akim Zedadka,"2,50 mio. €",
2022/2023,aj-auxerre,Paul Joly,"1,20 mio. €",
2022/2023,aj-auxerre,Brayann Pereira,600 K €,
2022/2023,aj-auxerre,Elisha Owusu,"2,00 mio. €",
2022/2023,aj-auxerre,Birama Touré,"1,80 mio. €",
2022/2023,aj-auxerre,Ousoumane Camara,150 K €,
2022/2023,aj-auxerre,Natanaël Bouekou,100 K €,
2022/2023,aj-auxerre,Han-Noah Massengo,"5,00 mio. €",
2022/2023,aj-auxerre,Rayan Raveloson,"1,80 mio. €",
2022/2023,aj-auxerre,Youssouf M'Changama,900 K €,
2022/2023,aj-auxerre,Kays Ruiz-Atil,800 K €,
2022/2023,aj-auxerre,Kévin Danois,100 K €,
2022/2023,aj-auxerre,Hamza Sakhi,"2,00 mio. €",
2022/2023,aj-auxerre,Mathias Autret,800 K €,
2022/2023,aj-auxerre,Siriki Dembélé,"2,00 mio. €",
2022/2023,aj-auxerre,Lassine Sinayoko,"1,20 mio. €",
2022/2023,aj-auxerre,Rémy Dugimont,100 K €,
2022/2023,aj-auxerre,Gauthier Hein,"2,00 mio. €",
2022/2023,aj-auxerre,Gaëtan Perrin,"1,20 mio. €",
2022/2023,aj-auxerre,Kylian Silvestre,100 K €,
2022/2023,aj-auxerre,Matthis Abline,"4,50 mio. €",
2022/2023,aj-auxerre,M'Baye Niang,"2,50 mio. €",
2022/2023,aj-auxerre,Nuno Da Costa,"1,00 mio. €",
2022/2023,aj-auxerre,Gaëtan Charbonnier,500 K €,
2022/2023,aj-auxerre,Ousmane Camara,150 K €,
2022/2023,aj-auxerre,Idjessi Metsoko,100 K €,
2022/2023,clermont-foot-63,Mory Diaw,"2,00 mio. €",
2022/2023,clermont-foot-63,Ouparine Djoco,500 K €,
2022/2023,clermont-foot-63,Lucas Margueron,150 K €,
2022/2023,clermont-foot-63,Alidu Seidu,"7,00 mio. €",
2022/2023,clermont-foot-63,Mateusz Wieteska,"3,00 mio. €",
2022/2023,clermont-foot-63,Maximiliano Caufriez,"2,50 mio. €",
2022/2023,clermont-foot-63,Florent Ogier,450 K €,
2022/2023,clermont-foot-63,Jean-Claude Billong,250 K €,
2022/2023,clermont-foot-63,Souleymane Cissé,100 K €,
2022/2023,clermont-foot-63,Neto Borges,"4,00 mio. €",
2022/2023,clermont-foot-63,Arial Mendy,600 K €,
2022/2023,clermont-foot-63,Baïla Diallo,200 K €,
2022/2023,clermont-foot-63,Cheick Oumar Konaté,"1,00 mio. €",
2022/2023,clermont-foot-63,Mehdi Zeffane,450 K €,
2022/2023,clermont-foot-63,Oliver Kamdem,100 K €,
2022/2023,clermont-foot-63,Yohann Magnin,"2,50 mio. €",
2022/2023,clermont-foot-63,Maxime Gonalons,900 K €,
2022/2023,clermont-foot-63,Johan Gastien,700 K €,
2022/2023,clermont-foot-63,Brandon Baiye,500 K €,
2022/2023,clermont-foot-63,Stan Berkani,50 K €,
2022/2023,clermont-foot-63,Muhammed Cham,"6,00 mio. €",
2022/2023,clermont-foot-63,Saîf-Eddine Khaoui,"2,00 mio. €",
2022/2023,clermont-foot-63,Aïman Maurer,800 K €,
2022/2023,clermont-foot-63,Jason Berthomier,500 K €,
2022/2023,clermont-foot-63,Yanis Massolin,250 K €,
2022/2023,clermont-foot-63,Elbasan Rashani,"2,00 mio. €",
2022/2023,clermont-foot-63,Jérémie Bela,"1,50 mio. €",
2022/2023,clermont-foot-63,Sofyan Chader,800 K €,
2022/2023,clermont-foot-63,Jim Allevinah,"2,00 mio. €",
2022/2023,clermont-foot-63,Jodel Dossou,800 K €,
2022/2023,clermont-foot-63,Giovani Versini,100 K €,
2022/2023,clermont-foot-63,Grejohn Kyei,"2,50 mio. €",
2022/2023,clermont-foot-63,Komnen Andric,"1,80 mio. €",
2022/2023,ac-ajaccio,Benjamin Leroy,500 K €,
2022/2023,ac-ajaccio,François-Joseph Sollacaro,300 K €,
2022/2023,ac-ajaccio,Ghjuvanni Quilichini,150 K €,
2022/2023,ac-ajaccio,Oumar Gonzalez,"2,50 mio. €",
2022/2023,ac-ajaccio,Clément Vidal,"1,80 mio. €",
2022/2023,ac-ajaccio,Fernand Mayembo,600 K €,
2022/2023,ac-ajaccio,Cédric Avinel,250 K €,
2022/2023,ac-ajaccio,Anthony Khelifa,150 K €,
2022/2023,ac-ajaccio,Ismaël Diallo,"1,50 mio. €",
2022/2023,ac-ajaccio,Youssouf Koné,"1,50 mio. €",
2022/2023,ac-ajaccio,Chaker Alhadhur,150 K €,
2022/2023,ac-ajaccio,Victor Lebas,50 K €,
2022/2023,ac-ajaccio,Mickaël Alphonse,250 K €,
2022/2023,ac-ajaccio,Mohamed Youssouf,200 K €,
2022/2023,ac-ajaccio,Tony Strata,50 K €,
2022/2023,ac-ajaccio,Mehdi Puch-Herrantz,150 K €,
2022/2023,ac-ajaccio,Vincent Marchetti,"2,50 mio. €",
2022/2023,ac-ajaccio,Qazim Laci,"1,70 mio. €",
2022/2023,ac-ajaccio,Thomas Mangani,400 K €,
2022/2023,ac-ajaccio,Mathieu Coutadeur,200 K €,
2022/2023,ac-ajaccio,Paolo Lebas,100 K €,
2022/2023,ac-ajaccio,Alassane N'Diaye,150 K €,
2022/2023,ac-ajaccio,Yanis Cimignani,"1,20 mio. €",
2022/2023,ac-ajaccio,Michaël Barreto,400 K €,
2022/2023,ac-ajaccio,Florian Chabrolle,200 K €,
2022/2023,ac-ajaccio,Youcef Belaïli,"1,50 mio. €",
2022/2023,ac-ajaccio,Kevin Spadanuda,700 K €,
2022/2023,ac-ajaccio,Cyrille Bayala,900 K €,
2022/2023,ac-ajaccio,Romain Hamouma,400 K €,
2022/2023,ac-ajaccio,Riad Nouri,200 K €,
2022/2023,ac-ajaccio,Ivane Chegra,150 K €,
2022/2023,ac-ajaccio,Ruan Levine,100 K €,
2022/2023,ac-ajaccio,Mounaïm El Idrissy,"2,00 mio. €",
2022/2023,ac-ajaccio,Moussa Djitté,"1,50 mio. €",
2022/2023,ac-ajaccio,Moussa Soumano,900 K €,
2022/2023,ac-ajaccio,Bevic Moussiti-Oko,500 K €,
2022/2023,ac-ajaccio,Gaëtan Courtet,400 K €,
2022/2023,ac-ajaccio,Jean Botué,400 K €,
2022/2023,ac-ajaccio,Yoann Touzghar,300 K €,
2022/2023,ac-ajaccio,Ben Hamed Touré,100 K €,
2022/2023,ac-ajaccio,Mamadu Silla,-,
2023/2024,fc-paris-saint-germain,Gianluigi Donnarumma,"40,00 mio. €",
2023/2024,fc-paris-saint-germain,Arnau Tenas,"5,00 mio. €",
2023/2024,fc-paris-saint-germain,Keylor Navas,"1,50 mio. €",
2023/2024,fc-paris-saint-germain,Sergio Rico,"1,50 mio. €",
2023/2024,fc-paris-saint-germain,Alexandre Letellier,250 K €,
2023/2024,fc-paris-saint-germain,Louis Mouquet,-,
2023/2024,fc-paris-saint-germain,Marquinhos,"50,00 mio. €",
2023/2024,fc-paris-saint-germain,Lucas Beraldo,"30,00 mio. €",
2023/2024,fc-paris-saint-germain,Milan Škriniar,"30,00 mio. €",
2023/2024,fc-paris-saint-germain,Presnel Kimpembe,"12,00 mio. €",
2023/2024,fc-paris-saint-germain,Danilo Pereira,"8,00 mio. €",
2023/2024,fc-paris-saint-germain,Joane Gadou,500 K €,
2023/2024,fc-paris-saint-germain,Nuno Mendes,"55,00 mio. €",
2023/2024,fc-paris-saint-germain,Lucas Hernández,"40,00 mio. €",
2023/2024,fc-paris-saint-germain,Layvin Kurzawa,"1,80 mio. €",
2023/2024,fc-paris-saint-germain,Serif Nhaga,-,
2023/2024,fc-paris-saint-germain,Achraf Hakimi,"60,00 mio. €",
2023/2024,fc-paris-saint-germain,Nordi Mukiele,"10,00 mio. €",
2023/2024,fc-paris-saint-germain,Yoram Zague,"2,50 mio. €",
2023/2024,fc-paris-saint-germain,Manuel Ugarte,"45,00 mio. €",
2023/2024,fc-paris-saint-germain,Warren Zaïre-Emery,"60,00 mio. €",
2023/2024,fc-paris-saint-germain,Vitinha,"50,00 mio. €",
2023/2024,fc-paris-saint-germain,Fabián Ruiz,"30,00 mio. €",
2023/2024,fc-paris-saint-germain,Carlos Soler,"20,00 mio. €",
2023/2024,fc-paris-saint-germain,Senny Mayulu,"5,00 mio. €",
2023/2024,fc-paris-saint-germain,Cher Ndour,"4,00 mio. €",
2023/2024,fc-paris-saint-germain,Ethan Mbappé,"1,50 mio. €",
2023/2024,fc-paris-saint-germain,Bradley Barcola,"50,00 mio. €",
2023/2024,fc-paris-saint-germain,Ismaël Gharbi,"7,50 mio. €",
2023/2024,fc-paris-saint-germain,Ousmane Dembélé,"60,00 mio. €",
2023/2024,fc-paris-saint-germain,Kang-in Lee,"25,00 mio. €",
2023/2024,fc-paris-saint-germain,Marco Asensio,"20,00 mio. €",
2023/2024,fc-paris-saint-germain,Kylian Mbappé,"180,00 mio. €",
2023/2024,fc-paris-saint-germain,Gonçalo Ramos,"50,00 mio. €",
2023/2024,fc-paris-saint-germain,Randal Kolo Muani,"45,00 mio. €",
2023/2024,fc-paris-saint-germain,Hugo Ekitiké,"20,00 mio. €",
2023/2024,as-monaco,Radoslaw Majecki,"5,00 mio. €",
2023/2024,as-monaco,Philipp Köhn,"5,00 mio. €",
2023/2024,as-monaco,Yann Lienard,200 K €,
2023/2024,as-monaco,Wilfried Singo,"25,00 mio. €",
2023/2024,as-monaco,Mohammed Salisu,"15,00 mio. €",
2023/2024,as-monaco,Guillermo Maripán,"10,00 mio. €",
2023/2024,as-monaco,Thilo Kehrer,"10,00 mio. €",
2023/2024,as-monaco,Chrislain Matsima,"7,00 mio. €",
2023/2024,as-monaco,Ritchy Valme,200 K €,
2023/2024,as-monaco,Caio Henrique,"20,00 mio. €",
2023/2024,as-monaco,Ismail Jakobs,"8,00 mio. €",
2023/2024,as-monaco,Kassoum Ouattara,"8,00 mio. €",
2023/2024,as-monaco,Antonin Cartillier,200 K €,
2023/2024,as-monaco,Vanderson,"20,00 mio. €",
2023/2024,as-monaco,Ruben Aguilar,"5,00 mio. €",
2023/2024,as-monaco,Nazim Babaï,100 K €,
2023/2024,as-monaco,Aurélien Platret,100 K €,
2023/2024,as-monaco,Youssouf Fofana,"30,00 mio. €",
2023/2024,as-monaco,Denis Zakaria,"25,00 mio. €",
2023/2024,as-monaco,Mohamed Camara,"20,00 mio. €",
2023/2024,as-monaco,Soungoutou Magassa,"8,00 mio. €",
2023/2024,as-monaco,Eliot Matazo,"5,00 mio. €",
2023/2024,as-monaco,Edan Diop,"2,00 mio. €",
2023/2024,as-monaco,Mamadou Coulibaly,300 K €,
2023/2024,as-monaco,Mayssam Benama,150 K €,
2023/2024,as-monaco,Aleksandr Golovin,"30,00 mio. €",
2023/2024,as-monaco,Félix Lemaréchal,"5,00 mio. €",
2023/2024,as-monaco,Saïmon Bouabré,200 K €,
2023/2024,as-monaco,Takumi Minamino,"20,00 mio. €",
2023/2024,as-monaco,Eliesse Ben Seghir,"15,00 mio. €",
2023/2024,as-monaco,Lucas Michal,100 K €,
2023/2024,as-monaco,Maghnes Akliouche,"25,00 mio. €",
2023/2024,as-monaco,Krépin Diatta,"12,00 mio. €",
2023/2024,as-monaco,Gelson Martins,"2,50 mio. €",
2023/2024,as-monaco,Malamine Efekele,500 K €,
2023/2024,as-monaco,Folarin Balogun,"30,00 mio. €",
2023/2024,as-monaco,Breel Embolo,"12,00 mio. €",
2023/2024,as-monaco,Wissam Ben Yedder,"8,00 mio. €",
2023/2024,as-monaco,Myron Boadu,"5,00 mio. €",
2023/2024,as-monaco,Kevin Volland,"4,00 mio. €",
2023/2024,fc-stade-rennes,Gauthier Gallon,"1,20 mio. €",
2023/2024,fc-stade-rennes,Steve Mandanda,800 K €,
2023/2024,fc-stade-rennes,Geoffrey Lembet,150 K €,
2023/2024,fc-stade-rennes,Yann Batola,-,
2023/2024,fc-stade-rennes,Arthur Theate,"20,00 mio. €",
2023/2024,fc-stade-rennes,Jeanuël Belocian,"10,00 mio. €",
2023/2024,fc-stade-rennes,Alidu Seidu,"9,00 mio. €",
2023/2024,fc-stade-rennes,Warmed Omari,"8,00 mio. €",
2023/2024,fc-stade-rennes,Christopher Wooh,"6,00 mio. €",
2023/2024,fc-stade-rennes,Mohamed Jaouab,600 K €,
2023/2024,fc-stade-rennes,Jérémy Jacquet,500 K €,
2023/2024,fc-stade-rennes,Adrien Truffert,"18,00 mio. €",
2023/2024,fc-stade-rennes,Birger Meling,"3,50 mio. €",
