Saison,Équipe,Nom,Valeur marchande (euros)
2021/2022,us-salernitana-1919,Pawel Jaroszynski,600000.0
2021/2022,us-salernitana-1919,Pasquale Mazzocchi,1500000.0
2021/2022,us-salernitana-1919,Wajdi Kechrida,800000.0
2021/2022,us-salernitana-1919,Emil Bohinen,4000000.0
2021/2022,us-salernitana-1919,Ivan Radovanovic,600000.0
2021/2022,us-salernitana-1919,Andrea Schiavone,400000.0
2021/2022,us-salernitana-1919,Francesco Di Tacchio,400000.0
2021/2022,us-salernitana-1919,Éderson,13000000.0
2021/2022,us-salernitana-1919,Lassana Coulibaly,3000000.0
2021/2022,us-salernitana-1919,Mamadou Coulibaly,2500000.0
2021/2022,us-salernitana-1919,Leonardo Capezzi,600000.0
2021/2022,us-salernitana-1919,Joel Obi,500000.0
2021/2022,us-salernitana-1919,Alessandro Russo,100000.0
2021/2022,us-salernitana-1919,Antonio Pio Iervolino,50000.0
2021/2022,us-salernitana-1919,Nadir Zortea,1400000.0
2021/2022,us-salernitana-1919,Sedrick Kalombo,150000.0
2021/2022,us-salernitana-1919,Matteo Ruggeri,2000000.0
2021/2022,us-salernitana-1919,Simone Verdi,5000000.0
2021/2022,us-salernitana-1919,Grigoris Kastanos,1500000.0
2021/2022,us-salernitana-1919,Franck Ribéry,1000000.0
2021/2022,us-salernitana-1919,Diego Perotti,500000.0
2021/2022,us-salernitana-1919,Lys Mousset,6000000.0
2021/2022,us-salernitana-1919,Federico Bonazzoli,5000000.0
2021/2022,us-salernitana-1919,Mikael,2000000.0
2021/2022,us-salernitana-1919,Simy,1500000.0
2021/2022,us-salernitana-1919,Milan Djuric,1500000.0
2021/2022,us-salernitana-1919,Cedric Gondo,700000.0
2021/2022,us-salernitana-1919,Edoardo Vergani,600000.0
2021/2022,us-salernitana-1919,Julian Kristoffersen,200000.0
2021/2022,us-salernitana-1919,Angelo Guida,75000.0
2021/2022,us-salernitana-1919,Carmine Iannone,25000.0
2021/2022,us-salernitana-1919,Lorenzo Cannavale,10000.0
2022/2023,ssc-neapel,Alex Meret,18000000.0
2022/2023,ssc-neapel,Pierluigi Gollini,4500000.0
2022/2023,ssc-neapel,Salvatore Sirigu,500000.0
2022/2023,ssc-neapel,Hubert Idasiak,150000.0
2022/2023,ssc-neapel,Valerio Boffelli,75000.0
2022/2023,ssc-neapel,Davide Marfella,50000.0
2022/2023,ssc-neapel,Min-jae Kim,60000000.0
2022/2023,ssc-neapel,Amir Rrahmani,25000000.0
2022/2023,ssc-neapel,Leo Østigård,7000000.0
2022/2023,ssc-neapel,Juan Jesus,3500000.0
2022/2023,ssc-neapel,Mathías Olivera,18000000.0
2022/2023,ssc-neapel,Mário Rui,8000000.0
2022/2023,ssc-neapel,Giovanni Di Lorenzo,25000000.0
2022/2023,ssc-neapel,Alessandro Zanoli,6000000.0
2022/2023,ssc-neapel,Bartosz Bereszyński,1600000.0
2022/2023,ssc-neapel,Stanislav Lobotka,40000000.0
2022/2023,ssc-neapel,Diego Demme,3000000.0
2022/2023,ssc-neapel,Frank Anguissa,40000000.0
2022/2023,ssc-neapel,Piotr Zieliński,35000000.0
2022/2023,ssc-neapel,Tanguy Ndombélé,22000000.0
2022/2023,ssc-neapel,Karim Zedadka,200000.0
2022/2023,ssc-neapel,Eljif Elmas,26000000.0
2022/2023,ssc-neapel,Gianluca Gaetano,4500000.0
2022/2023,ssc-neapel,Khvicha Kvaratskhelia,85000000.0
2022/2023,ssc-neapel,Hirving Lozano,25000000.0
2022/2023,ssc-neapel,Alessio Zerbin,4000000.0
2022/2023,ssc-neapel,Matteo Politano,15000000.0
2022/2023,ssc-neapel,Adam Ounas,7000000.0
2022/2023,ssc-neapel,Giacomo Raspadori,35000000.0
2022/2023,ssc-neapel,Victor Osimhen,120000000.0
2022/2023,ssc-neapel,Giovanni Simeone,15000000.0
2022/2023,inter-mailand,André Onana,35000000.0
2022/2023,inter-mailand,Samir Handanovič,500000.0
2022/2023,inter-mailand,Gabriel Brazão,400000.0
2022/2023,inter-mailand,Alex Cordaz,200000.0
2022/2023,inter-mailand,Nikolaos Botis,100000.0
2022/2023,inter-mailand,Alessandro Bastoni,60000000.0
2022/2023,inter-mailand,Milan Škriniar,50000000.0
2022/2023,inter-mailand,Stefan de Vrij,8000000.0
2022/2023,inter-mailand,Francesco Acerbi,4000000.0
2022/2023,inter-mailand,Danilo D'Ambrosio,1500000.0
2022/2023,inter-mailand,Alessandro Fontanarosa,400000.0
2022/2023,inter-mailand,Federico Dimarco,35000000.0
2022/2023,inter-mailand,Robin Gosens,15000000.0
2022/2023,inter-mailand,Dalbert,1000000.0
2022/2023,inter-mailand,Denzel Dumfries,28000000.0
2022/2023,inter-mailand,Matteo Darmian,4000000.0
2022/2023,inter-mailand,Mattia Zanotti,800000.0
2022/2023,inter-mailand,Hakan Çalhanoğlu,40000000.0
2022/2023,inter-mailand,Marcelo Brozović,25000000.0
2022/2023,inter-mailand,Kristjan Asllani,12000000.0
2022/2023,inter-mailand,Lucien Agoumé,7000000.0
2022/2023,inter-mailand,Nicolò Barella,75000000.0
2022/2023,inter-mailand,Henrikh Mkhitaryan,6000000.0
2022/2023,inter-mailand,Roberto Gagliardini,4000000.0
2022/2023,inter-mailand,Ebenezer Akinsanmiro,800000.0
2022/2023,inter-mailand,Raoul Bellanova,5000000.0
2022/2023,inter-mailand,Valentín Carboni,5000000.0
2022/2023,inter-mailand,Issiaka Kamate,200000.0
2022/2023,inter-mailand,Joaquín Correa,12000000.0
2022/2023,inter-mailand,Lautaro Martínez,85000000.0
2022/2023,inter-mailand,Romelu Lukaku,40000000.0
2022/2023,inter-mailand,Edin Džeko,4000000.0
2022/2023,inter-mailand,Eddie Salcedo,2500000.0
2022/2023,inter-mailand,Dennis Curatolo,150000.0
2022/2023,ac-mailand,Mike Maignan,45000000.0
2022/2023,ac-mailand,Ciprian Tătărușanu,400000.0
2022/2023,ac-mailand,Devis Vásquez,350000.0
2022/2023,ac-mailand,Andreas Jungdal,300000.0
2022/2023,ac-mailand,Lapo Nava,150000.0
2022/2023,ac-mailand,Antonio Mirante,100000.0
2022/2023,ac-mailand,Fikayo Tomori,40000000.0
2022/2023,ac-mailand,Pierre Kalulu,30000000.0
2022/2023,ac-mailand,Malick Thiaw,20000000.0
2022/2023,ac-mailand,Matteo Gabbia,5000000.0
2022/2023,ac-mailand,Simon Kjaer,3500000.0
2022/2023,ac-mailand,Andrei Coubiș,100000.0
2022/2023,ac-mailand,Theo Hernández,60000000.0
2022/2023,ac-mailand,Fodé Ballo-Touré,3500000.0
2022/2023,ac-mailand,Andrea Bozzolan,125000.0
2022/2023,ac-mailand,Davide Calabria,20000000.0
2022/2023,ac-mailand,Sergiño Dest,10000000.0
2022/2023,ac-mailand,Alessandro Florenzi,2000000.0
2022/2023,ac-mailand,Ismaël Bennacer,40000000.0
2022/2023,ac-mailand,Rade Krunic,10000000.0
2022/2023,ac-mailand,Yacine Adli,8000000.0
2022/2023,ac-mailand,Tiemoué Bakayoko,2500000.0
2022/2023,ac-mailand,Sandro Tonali,50000000.0
2022/2023,ac-mailand,Tommaso Pobega,14000000.0
2022/2023,ac-mailand,Aster Vranckx,8500000.0
2022/2023,ac-mailand,Antonio Gala,75000.0
2022/2023,ac-mailand,Charles De Ketelaere,22000000.0
2022/2023,ac-mailand,Rafael Leão,90000000.0
2022/2023,ac-mailand,Ante Rebić,6000000.0
2022/2023,ac-mailand,Brahim Díaz,20000000.0
2022/2023,ac-mailand,Alexis Saelemaekers,15000000.0
2022/2023,ac-mailand,Junior Messias,4500000.0
2022/2023,ac-mailand,Divock Origi,6000000.0
2022/2023,ac-mailand,Olivier Giroud,4000000.0
2022/2023,ac-mailand,Marko Lazetić,2000000.0
2022/2023,ac-mailand,Zlatan Ibrahimović,2000000.0
2022/2023,juventus-turin,Wojciech Szczesny,10000000.0
2022/2023,juventus-turin,Mattia Perin,4000000.0
2022/2023,juventus-turin,Gian Marco Crespi,200000.0
2022/2023,juventus-turin,Giovanni Garofani,200000.0
2022/2023,juventus-turin,Carlo Pinsoglio,200000.0
2022/2023,juventus-turin,Simone Scaglia,25000.0
2022/2023,juventus-turin,Bremer,40000000.0
2022/2023,juventus-turin,Danilo,15000000.0
2022/2023,juventus-turin,Federico Gatti,12000000.0
2022/2023,juventus-turin,Daniele Rugani,2000000.0
2022/2023,juventus-turin,Leonardo Bonucci,1500000.0
2022/2023,juventus-turin,Alessandro Pio Riccio,700000.0
2022/2023,juventus-turin,Alex Sandro,3000000.0
2022/2023,juventus-turin,Mattia De Sciglio,3000000.0
2022/2023,juventus-turin,Tommaso Barbieri,1200000.0
2022/2023,juventus-turin,Manuel Locatelli,30000000.0
2022/2023,juventus-turin,Denis Zakaria,18000000.0
2022/2023,juventus-turin,Nicolò Rovella,18000000.0
2022/2023,juventus-turin,Leandro Paredes,12000000.0
2022/2023,juventus-turin,Enzo Barrenechea,900000.0
2022/2023,juventus-turin,Adrien Rabiot,40000000.0
2022/2023,juventus-turin,Nicolò Fagioli,35000000.0
2022/2023,juventus-turin,Weston McKennie,18000000.0
2022/2023,juventus-turin,Paul Pogba,15000000.0
2022/2023,juventus-turin,Fabio Miretti,15000000.0
2022/2023,juventus-turin,Alessandro Sersanti,400000.0
2022/2023,juventus-turin,Juan Cuadrado,4000000.0
2022/2023,juventus-turin,Filip Kostić,22000000.0
2022/2023,juventus-turin,Nikola Sekulov,600000.0
2022/2023,juventus-turin,Samuel Iling-Junior,9000000.0
2022/2023,juventus-turin,Federico Chiesa,40000000.0
2022/2023,juventus-turin,Ángel Di María,8000000.0
2022/2023,juventus-turin,Matías Soulé,4000000.0
2022/2023,juventus-turin,Mattia Compagnon,400000.0
2022/2023,juventus-turin,Dušan Vlahović,70000000.0
2022/2023,juventus-turin,Moise Kean,18000000.0
2022/2023,juventus-turin,Arkadiusz Milik,8000000.0
2022/2023,juventus-turin,Kaio Jorge,3000000.0
2022/2023,juventus-turin,Cosimo da Graça,800000.0
2022/2023,as-rom,Rui Patrício,5000000.0
2022/2023,as-rom,Mile Svilar,1500000.0
2022/2023,as-rom,Pietro Boer,150000.0
2022/2023,as-rom,Gabriele Baldi,100000.0
2022/2023,as-rom,Jacopo Del Bello,25000.0
2022/2023,as-rom,Roger Ibañez,30000000.0
2022/2023,as-rom,Gianluca Mancini,18000000.0
2022/2023,as-rom,Diego Llorente,12000000.0
2022/2023,as-rom,Chris Smalling,8000000.0
2022/2023,as-rom,Marash Kumbulla,8000000.0
2022/2023,as-rom,Dimitrios Keramitsis,250000.0
2022/2023,as-rom,William Bianda,200000.0
2022/2023,as-rom,Brian Silva,75000.0
2022/2023,as-rom,Leonardo Spinazzola,10000000.0
2022/2023,as-rom,Matías Viña,8000000.0
2022/2023,as-rom,Jan Oliveras,175000.0
2022/2023,as-rom,Matteo Falasca,100000.0
2022/2023,as-rom,Zeki Çelik,10000000.0
2022/2023,as-rom,Rick Karsdorp,7000000.0
2022/2023,as-rom,Filippo Missori,800000.0
2022/2023,as-rom,Corentin Louakima,100000.0
2022/2023,as-rom,Bryan Cristante,20000000.0
2022/2023,as-rom,Nemanja Matic,4000000.0
2022/2023,as-rom,Ebrima Darboe,1800000.0
2022/2023,as-rom,Benjamin Tahirovic,1500000.0
2022/2023,as-rom,Giacomo Faticanti,800000.0
2022/2023,as-rom,Filippo Tripi,300000.0
2022/2023,as-rom,Mady Camara,10000000.0
2022/2023,as-rom,Edoardo Bove,10000000.0
2022/2023,as-rom,Georginio Wijnaldum,8000000.0
2022/2023,as-rom,Niccolò Pisilli,1000000.0
2022/2023,as-rom,Riccardo Pagano,900000.0
2022/2023,as-rom,Nicola Zalewski,20000000.0
2022/2023,as-rom,Lorenzo Pellegrini,35000000.0
2022/2023,as-rom,Nicolò Zaniolo,27000000.0
2022/2023,as-rom,Cristian Volpato,3000000.0
2022/2023,as-rom,Ante Coric,300000.0
2022/2023,as-rom,Claudio Cassano,200000.0
2022/2023,as-rom,Stephan El Shaarawy,5000000.0
2022/2023,as-rom,Luigi Cherubini,200000.0
2022/2023,as-rom,Ola Solbakken,3500000.0
2022/2023,as-rom,Paulo Dybala,30000000.0
2022/2023,as-rom,Tammy Abraham,40000000.0
2022/2023,as-rom,Andrea Belotti,8000000.0
2022/2023,as-rom,Eldor Shomurodov,6000000.0
2022/2023,as-rom,Felix Afena-Gyan,5000000.0
2022/2023,as-rom,Jordan Majchrzak,400000.0
2022/2023,atalanta-bergamo,Juan Musso,8000000.0
2022/2023,atalanta-bergamo,Marco Sportiello,1500000.0
2022/2023,atalanta-bergamo,Tommaso Bertini,100000.0
2022/2023,atalanta-bergamo,Francesco Rossi,100000.0
2022/2023,atalanta-bergamo,Giorgio Scalvini,40000000.0
2022/2023,atalanta-bergamo,Merih Demiral,20000000.0
2022/2023,atalanta-bergamo,Caleb Okoli,10000000.0
2022/2023,atalanta-bergamo,Berat Djimsiti,10000000.0
2022/2023,atalanta-bergamo,Rafael Tolói,6000000.0
2022/2023,atalanta-bergamo,José Luis Palomino,2500000.0
2022/2023,atalanta-bergamo,Iacopo Regonesi,200000.0
2022/2023,atalanta-bergamo,Tommaso Del Lungo,100000.0
2022/2023,atalanta-bergamo,Joakim Maehle,14000000.0
2022/2023,atalanta-bergamo,Hans Hateboer,6000000.0
2022/2023,atalanta-bergamo,Marten de Roon,10000000.0
2022/2023,atalanta-bergamo,Mannah Chiwisa,125000.0
2022/2023,atalanta-bergamo,Éderson,20000000.0
2022/2023,atalanta-bergamo,Mario Pasalic,20000000.0
2022/2023,atalanta-bergamo,Endri Muhameti,150000.0
2022/2023,atalanta-bergamo,Matteo Colombo,125000.0
2022/2023,atalanta-bergamo,Simone Muratore,100000.0
2022/2023,atalanta-bergamo,Brandon Soppy,9000000.0
2022/2023,atalanta-bergamo,Davide Zappacosta,7000000.0
2022/2023,atalanta-bergamo,Nadir Zortea,2000000.0
2022/2023,atalanta-bergamo,Matteo Ruggeri,4000000.0
2022/2023,atalanta-bergamo,Lorenzo Bernasconi,75000.0
2022/2023,atalanta-bergamo,Teun Koopmeiners,30000000.0
2022/2023,atalanta-bergamo,Ruslan Malinovskyi,15000000.0
2022/2023,atalanta-bergamo,Jérémie Boga,14000000.0
2022/2023,atalanta-bergamo,Lukas Vorlicky,100000.0
2022/2023,atalanta-bergamo,Ademola Lookman,30000000.0
2022/2023,atalanta-bergamo,Tommaso De Nipoti,175000.0
2022/2023,atalanta-bergamo,Alessandro Falleni,25000.0
2022/2023,atalanta-bergamo,Rasmus Højlund,45000000.0
2022/2023,atalanta-bergamo,Duván Zapata,8000000.0
2022/2023,atalanta-bergamo,Luis Muriel,5000000.0
2022/2023,lazio-rom,Ivan Provedel,12000000.0
2022/2023,lazio-rom,Luís Maximiano,6000000.0
2022/2023,lazio-rom,Marius Adamonis,150000.0
2022/2023,lazio-rom,Nicolò Casale,22000000.0
2022/2023,lazio-rom,Alessio Romagnoli,18000000.0
2022/2023,lazio-rom,Patric,5000000.0
2022/2023,lazio-rom,Mario Gila,3000000.0
2022/2023,lazio-rom,Fabio Andrea Ruggeri,75000.0
2022/2023,lazio-rom,Luca Pellegrini,7000000.0
2022/2023,lazio-rom,Mohamed Salim Fares,2000000.0
2022/2023,lazio-rom,Dimitrije Kamenovic,700000.0
2022/2023,lazio-rom,Ștefan Radu,300000.0
2022/2023,lazio-rom,Adam Marusic,8000000.0
2022/2023,lazio-rom,Elseid Hysaj,5000000.0
2022/2023,lazio-rom,Romano Floriani Mussolini,75000.0
2022/2023,lazio-rom,Danilo Cataldi,10000000.0
2022/2023,lazio-rom,Marco Bertini,100000.0
2022/2023,lazio-rom,Sergej Milinković-Savić,50000000.0
2022/2023,lazio-rom,Marcos Antônio,8000000.0
2022/2023,lazio-rom,Toma Bašić,6000000.0
2022/2023,lazio-rom,Matías Vecino,4500000.0
2022/2023,lazio-rom,Manuel Lazzari,7500000.0
2022/2023,lazio-rom,Djavan Anderson,275000.0
2022/2023,lazio-rom,Luis Alberto,18000000.0
2022/2023,lazio-rom,Mattia Zaccagni,30000000.0
2022/2023,lazio-rom,Felipe Anderson,15000000.0
2022/2023,lazio-rom,Raúl Moro,2500000.0
2022/2023,lazio-rom,Matteo Cancellieri,5000000.0
2022/2023,lazio-rom,Luka Romero,3000000.0
2022/2023,lazio-rom,Pedro,1500000.0
2022/2023,lazio-rom,Diego González,750000.0
2022/2023,lazio-rom,Ciro Immobile,15000000.0
2022/2023,us-sassuolo,Andrea Consigli,1000000.0
2022/2023,us-sassuolo,Alessandro Russo,350000.0
2022/2023,us-sassuolo,Gioele Zacchi,150000.0
2022/2023,us-sassuolo,Gianluca Pegolo,100000.0
2022/2023,us-sassuolo,Martin Erlić,5000000.0
2022/2023,us-sassuolo,Ruan,4500000.0
2022/2023,us-sassuolo,Gian Marco Ferrari,2000000.0
2022/2023,us-sassuolo,Filippo Romagna,400000.0
2022/2023,us-sassuolo,Adrian Cannavaro,100000.0
2022/2023,us-sassuolo,Rogério,5500000.0
2022/2023,us-sassuolo,Riccardo Marchizza,1000000.0
2022/2023,us-sassuolo,Edoardo Pieragnolo,100000.0
2022/2023,us-sassuolo,Jeremy Toljan,4500000.0
2022/2023,us-sassuolo,Mert Müldür,4000000.0
2022/2023,us-sassuolo,Kaan Ayhan,3700000.0
2022/2023,us-sassuolo,Maxime Lopez,15000000.0
2022/2023,us-sassuolo,Davide Frattesi,25000000.0
2022/2023,us-sassuolo,Matheus Henrique,10000000.0
2022/2023,us-sassuolo,Abdou Harroui,2700000.0
2022/2023,us-sassuolo,Pedro Obiang,800000.0
2022/2023,us-sassuolo,Nadir Zortea,2000000.0
2022/2023,us-sassuolo,Georgios Kyriakopoulos,3800000.0
2022/2023,us-sassuolo,Hamed Junior Traoré,22000000.0
2022/2023,us-sassuolo,Nedim Bajrami,7500000.0
2022/2023,us-sassuolo,Kristian Thorstvedt,7500000.0
2022/2023,us-sassuolo,Armand Laurienté,18000000.0
2022/2023,us-sassuolo,Emil Konradsen Ceide,2500000.0
2022/2023,us-sassuolo,Domenico Berardi,18000000.0
2022/2023,us-sassuolo,Luca D'Andrea,2500000.0
2022/2023,us-sassuolo,Giacomo Raspadori,35000000.0
2022/2023,us-sassuolo,Andrea Pinamonti,15000000.0
2022/2023,us-sassuolo,Agustín Álvarez,8000000.0
2022/2023,us-sassuolo,Janis Antiste,3000000.0
2022/2023,us-sassuolo,Grégoire Defrel,1500000.0
2022/2023,fc-turin,Vanja Milinković-Savić,3500000.0
2022/2023,fc-turin,Etrit Berisha,400000.0
2022/2023,fc-turin,Luca Gemello,300000.0
2022/2023,fc-turin,Matteo Fiorenza,50000.0
2022/2023,fc-turin,Perr Schuurs,25000000.0
2022/2023,fc-turin,Wilfried Singo,12000000.0
2022/2023,fc-turin,Alessandro Buongiorno,10000000.0
2022/2023,fc-turin,David Zima,5000000.0
2022/2023,fc-turin,Andreaw Gravillon,4000000.0
2022/2023,fc-turin,Koffi Djidji,3000000.0
2022/2023,fc-turin,Ange Caumenan N'Guessan,200000.0
2022/2023,fc-turin,Sebas Wade,10000.0
2022/2023,fc-turin,Ricardo Rodríguez,3500000.0
2022/2023,fc-turin,Mërgim Vojvoda,4000000.0
2022/2023,fc-turin,Ola Aina,3500000.0
2022/2023,fc-turin,Samuele Ricci,20000000.0
2022/2023,fc-turin,Ivan Ilić,19000000.0
2022/2023,fc-turin,Saša Lukić,12000000.0
2022/2023,fc-turin,Emirhan İlkhan,4000000.0
2022/2023,fc-turin,Karol Linetty,3500000.0
2022/2023,fc-turin,Ronaldo Vieira,2000000.0
2022/2023,fc-turin,Jacopo Segre,1700000.0
2022/2023,fc-turin,Gvidas Gineitis,900000.0
2022/2023,fc-turin,Michel Adopo,500000.0
2022/2023,fc-turin,Matthew Garbett,300000.0
2022/2023,fc-turin,Brian Bayeye,500000.0
2022/2023,fc-turin,Ali Dembélé,200000.0
2022/2023,fc-turin,Valentino Lazaro,5000000.0
2022/2023,fc-turin,Nikola Vlašić,17000000.0
2022/2023,fc-turin,Aleksey Miranchuk,12000000.0
2022/2023,fc-turin,Nemanja Radonjić,4000000.0
2022/2023,fc-turin,Yann Karamoh,3500000.0
2022/2023,fc-turin,Demba Seck,2700000.0
2022/2023,fc-turin,Simone Edera,300000.0
2022/2023,fc-turin,Antonio Sanabria,10000000.0
2022/2023,fc-turin,Pietro Pellegri,3500000.0
2022/2023,fc-turin,Luigi Caccavo,125000.0
2022/2023,udinese-calcio,Marco Silvestri,5000000.0
2022/2023,udinese-calcio,Daniele Padelli,200000.0
2022/2023,udinese-calcio,Edoardo Piana,50000.0
2022/2023,udinese-calcio,Nehuén Pérez,10000000.0
2022/2023,udinese-calcio,Jaka Bijol,10000000.0
2022/2023,udinese-calcio,Rodrigo Becão,10000000.0
2022/2023,udinese-calcio,Enzo Ebosse,4500000.0
2022/2023,udinese-calcio,Adam Masina,2500000.0
2022/2023,udinese-calcio,Filip Benkovic,2200000.0
2022/2023,udinese-calcio,Bram Nuytinck,1000000.0
2022/2023,udinese-calcio,James Abankwah,300000.0
2022/2023,udinese-calcio,Axel Guessand,250000.0
2022/2023,udinese-calcio,Niccolò Cocetta,75000.0
2022/2023,udinese-calcio,Destiny Udogie,25000000.0
2022/2023,udinese-calcio,Leonardo Buta,1500000.0
2022/2023,udinese-calcio,Marvin Zeegelaar,400000.0
2022/2023,udinese-calcio,Festy Ebosele,3500000.0
2022/2023,udinese-calcio,Kingsley Ehizibue,2500000.0
2022/2023,udinese-calcio,Walace,7000000.0
2022/2023,udinese-calcio,Martin Palumbo,700000.0
2022/2023,udinese-calcio,Mato Jajalo,250000.0
2022/2023,udinese-calcio,Riccardo Castagnaviz,50000.0
2022/2023,udinese-calcio,Lazar Samardžić,14000000.0
2022/2023,udinese-calcio,Jean-Victor Makengo,10000000.0
2022/2023,udinese-calcio,Sandi Lovrić,10000000.0
2022/2023,udinese-calcio,Roberto Pereyra,6000000.0
2022/2023,udinese-calcio,Matteo Bassi,10000.0
2022/2023,udinese-calcio,Brandon Soppy,9000000.0
2022/2023,udinese-calcio,Simone Pafundi,8000000.0
2022/2023,udinese-calcio,Tolgay Arslan,1400000.0
2022/2023,udinese-calcio,Alberto Centis,75000.0
2022/2023,udinese-calcio,Florian Thauvin,3500000.0
2022/2023,udinese-calcio,Beto,25000000.0
2022/2023,udinese-calcio,Gerard Deulofeu,10000000.0
2022/2023,udinese-calcio,Isaac Success,4000000.0
2022/2023,udinese-calcio,Vivaldo Semedo,500000.0
2022/2023,udinese-calcio,Ilija Nestorovski,400000.0
2022/2023,fc-bologna,Lukasz Skorupski,3500000.0
2022/2023,fc-bologna,Federico Ravaglia,450000.0
2022/2023,fc-bologna,Francesco Bardi,400000.0
2022/2023,fc-bologna,Nicola Bagnolini,200000.0
2022/2023,fc-bologna,Stefan Posch,14000000.0
2022/2023,fc-bologna,Jhon Lucumí,12000000.0
2022/2023,fc-bologna,Joaquín Sosa,3000000.0
2022/2023,fc-bologna,Adama Soumaoro,3000000.0
2022/2023,fc-bologna,Kevin Bonifazi,2800000.0
2022/2023,fc-bologna,Gary Medel,800000.0
2022/2023,fc-bologna,Wisdom Amey,700000.0
2022/2023,fc-bologna,Matteo Angeli,450000.0
2022/2023,fc-bologna,Riccardo Stivanello,250000.0
2022/2023,fc-bologna,Mattia Motolese,125000.0
2022/2023,fc-bologna,Andrea Cambiaso,8000000.0
2022/2023,fc-bologna,Charalampos Lykogiannis,1000000.0
2022/2023,fc-bologna,Denso Kasius,1700000.0
2022/2023,fc-bologna,Lorenzo De Silvestri,400000.0
2022/2023,fc-bologna,Ibrahima Mbaye,300000.0
2022/2023,fc-bologna,Jerdy Schouten,12000000.0
2022/2023,fc-bologna,Nikola Moro,6500000.0
2022/2023,fc-bologna,Nicolás Domínguez,17000000.0
2022/2023,fc-bologna,Lewis Ferguson,12000000.0
2022/2023,fc-bologna,Michel Aebischer,4000000.0
2022/2023,fc-bologna,Niklas Pyyhtiä,600000.0
2022/2023,fc-bologna,Kacper Urbanski,600000.0
2022/2023,fc-bologna,Kingsley Michael,250000.0
2022/2023,fc-bologna,Georgios Kyriakopoulos,3800000.0
2022/2023,fc-bologna,Roberto Soriano,2500000.0
2022/2023,fc-bologna,Musa Barrow,11000000.0
2022/2023,fc-bologna,Nicola Sansone,1500000.0
2022/2023,fc-bologna,Riccardo Orsolini,12000000.0
2022/2023,fc-bologna,Emanuel Vignato,2000000.0
2022/2023,fc-bologna,Joshua Zirkzee,9000000.0
2022/2023,fc-bologna,Marko Arnautovic,5000000.0
2022/2023,fc-bologna,Antonio Raimondo,800000.0
2022/2023,ac-monza,Michele Di Gregorio,8000000.0
2022/2023,ac-monza,Alessio Cragno,3000000.0
2022/2023,ac-monza,Alessandro Sorrentino,500000.0
2022/2023,ac-monza,Eugenio Lamanna,100000.0
2022/2023,ac-monza,Marlon,6000000.0
2022/2023,ac-monza,Pablo Marí,5000000.0
2022/2023,ac-monza,Andrea Carboni,4000000.0
2022/2023,ac-monza,Armando Izzo,3000000.0
2022/2023,ac-monza,Luca Caldirola,1500000.0
2022/2023,ac-monza,Valentin Antov,800000.0
2022/2023,ac-monza,Luca Marrone,200000.0
2022/2023,ac-monza,Sheriff Kassama,150000.0
2022/2023,ac-monza,Carlos Augusto,15000000.0
2022/2023,ac-monza,Franco Carboni,1000000.0
2022/2023,ac-monza,Samuele Birindelli,2300000.0
2022/2023,ac-monza,Gabriele Ferrarini,550000.0
2022/2023,ac-monza,Giulio Donati,500000.0
2022/2023,ac-monza,Nicolò Rovella,18000000.0
2022/2023,ac-monza,Andrea Barberis,800000.0
2022/2023,ac-monza,Antonis Siatounis,75000.0
2022/2023,ac-monza,Matteo Pessina,15000000.0
2022/2023,ac-monza,Stefano Sensi,8000000.0
2022/2023,ac-monza,Filippo Ranocchia,1800000.0
2022/2023,ac-monza,Pepín Machín,1500000.0
2022/2023,ac-monza,Mattia Valoti,1500000.0
2022/2023,ac-monza,Warren Bondo,700000.0
2022/2023,ac-monza,Patrick Ciurria,5000000.0
2022/2023,ac-monza,Salvatore Molina,650000.0
2022/2023,ac-monza,Andrea Colpani,4000000.0
2022/2023,ac-monza,Samuele Vignato,600000.0
2022/2023,ac-monza,Andrea Ferraris,100000.0
2022/2023,ac-monza,Marco D'Alessandro,700000.0
2022/2023,ac-monza,Gianluca Caprari,8000000.0
2022/2023,ac-monza,Dany Mota,6000000.0
2022/2023,ac-monza,Andrea Petagna,10000000.0
2022/2023,ac-monza,Christian Gytkjaer,800000.0
2022/2023,ac-monza,Mirko Marić,800000.0
2022/2023,ac-monza,Leo dos Reis,75000.0
2022/2023,fc-empoli,Guglielmo Vicario,16000000.0
2022/2023,fc-empoli,Samuele Perisan,800000.0
2022/2023,fc-empoli,Jacopo Furlan,200000.0
2022/2023,fc-empoli,Lovro Stubljar,200000.0
2022/2023,fc-empoli,Samir Ujkani,100000.0
2022/2023,fc-empoli,Gian Marco Fantoni,50000.0
2022/2023,fc-empoli,Koni De Winter,4000000.0
2022/2023,fc-empoli,Ardian Ismajli,3500000.0
2022/2023,fc-empoli,Sebastian Walukiewicz,3000000.0
2022/2023,fc-empoli,Sebastiano Luperto,3000000.0
2022/2023,fc-empoli,Gabriele Guarino,800000.0
2022/2023,fc-empoli,Lorenzo Tonelli,500000.0
2022/2023,fc-empoli,Gabriele Indragoli,100000.0
2022/2023,fc-empoli,Fabiano Parisi,10000000.0
2022/2023,fc-empoli,Liberato Cacace,2000000.0
2022/2023,fc-empoli,Samuele Angori,200000.0
2022/2023,fc-empoli,Tyronne Ebuehi,2500000.0
2022/2023,fc-empoli,Petar Stojanović,2300000.0
2022/2023,fc-empoli,Răzvan Marin,8000000.0
