Saison,Équipe,Nom,Valeur marchande (euros)
2022/2023,ac-ajaccio,Ivane Chegra,150000.0
2022/2023,ac-ajaccio,Ruan Levine,100000.0
2022/2023,ac-ajaccio,Mounaïm El Idrissy,2000000.0
2022/2023,ac-ajaccio,Moussa Djitté,1500000.0
2022/2023,ac-ajaccio,Moussa Soumano,900000.0
2022/2023,ac-ajaccio,Bevic Moussiti-Oko,500000.0
2022/2023,ac-ajaccio,Gaëtan Courtet,400000.0
2022/2023,ac-ajaccio,Jean Botué,400000.0
2022/2023,ac-ajaccio,Yoann Touzghar,300000.0
2022/2023,ac-ajaccio,Ben Hamed Touré,100000.0
2023/2024,fc-paris-saint-germain,Gianluigi Donnarumma,40000000.0
2023/2024,fc-paris-saint-germain,Arnau Tenas,5000000.0
2023/2024,fc-paris-saint-germain,Keylor Navas,1500000.0
2023/2024,fc-paris-saint-germain,Sergio Rico,1500000.0
2023/2024,fc-paris-saint-germain,Alexandre Letellier,250000.0
2023/2024,fc-paris-saint-germain,Marquinhos,50000000.0
2023/2024,fc-paris-saint-germain,Lucas Beraldo,30000000.0
2023/2024,fc-paris-saint-germain,Milan Škriniar,30000000.0
2023/2024,fc-paris-saint-germain,Presnel Kimpembe,12000000.0
2023/2024,fc-paris-saint-germain,Danilo Pereira,8000000.0
2023/2024,fc-paris-saint-germain,Joane Gadou,500000.0
2023/2024,fc-paris-saint-germain,Nuno Mendes,55000000.0
2023/2024,fc-paris-saint-germain,Lucas Hernández,40000000.0
2023/2024,fc-paris-saint-germain,Layvin Kurzawa,1800000.0
2023/2024,fc-paris-saint-germain,Achraf Hakimi,60000000.0
2023/2024,fc-paris-saint-germain,Nordi Mukiele,10000000.0
2023/2024,fc-paris-saint-germain,Yoram Zague,2500000.0
2023/2024,fc-paris-saint-germain,Manuel Ugarte,45000000.0
2023/2024,fc-paris-saint-germain,Warren Zaïre-Emery,60000000.0
2023/2024,fc-paris-saint-germain,Vitinha,50000000.0
2023/2024,fc-paris-saint-germain,Fabián Ruiz,30000000.0
2023/2024,fc-paris-saint-germain,Carlos Soler,20000000.0
2023/2024,fc-paris-saint-germain,Senny Mayulu,5000000.0
2023/2024,fc-paris-saint-germain,Cher Ndour,4000000.0
2023/2024,fc-paris-saint-germain,Ethan Mbappé,1500000.0
2023/2024,fc-paris-saint-germain,Bradley Barcola,50000000.0
2023/2024,fc-paris-saint-germain,Ismaël Gharbi,7500000.0
2023/2024,fc-paris-saint-germain,Ousmane Dembélé,60000000.0
2023/2024,fc-paris-saint-germain,Kang-in Lee,25000000.0
2023/2024,fc-paris-saint-germain,Marco Asensio,20000000.0
2023/2024,fc-paris-saint-germain,Kylian Mbappé,180000000.0
2023/2024,fc-paris-saint-germain,Gonçalo Ramos,50000000.0
2023/2024,fc-paris-saint-germain,Randal Kolo Muani,45000000.0
2023/2024,fc-paris-saint-germain,Hugo Ekitiké,20000000.0
2023/2024,as-monaco,Radoslaw Majecki,5000000.0
2023/2024,as-monaco,Philipp Köhn,5000000.0
2023/2024,as-monaco,Yann Lienard,200000.0
2023/2024,as-monaco,Wilfried Singo,25000000.0
2023/2024,as-monaco,Mohammed Salisu,15000000.0
2023/2024,as-monaco,Guillermo Maripán,10000000.0
2023/2024,as-monaco,Thilo Kehrer,10000000.0
2023/2024,as-monaco,Chrislain Matsima,7000000.0
2023/2024,as-monaco,Ritchy Valme,200000.0
2023/2024,as-monaco,Caio Henrique,20000000.0
2023/2024,as-monaco,Ismail Jakobs,8000000.0
2023/2024,as-monaco,Kassoum Ouattara,8000000.0
2023/2024,as-monaco,Antonin Cartillier,200000.0
2023/2024,as-monaco,Vanderson,20000000.0
2023/2024,as-monaco,Ruben Aguilar,5000000.0
2023/2024,as-monaco,Nazim Babaï,100000.0
2023/2024,as-monaco,Aurélien Platret,100000.0
2023/2024,as-monaco,Youssouf Fofana,30000000.0
2023/2024,as-monaco,Denis Zakaria,25000000.0
2023/2024,as-monaco,Mohamed Camara,20000000.0
2023/2024,as-monaco,Soungoutou Magassa,8000000.0
2023/2024,as-monaco,Eliot Matazo,5000000.0
2023/2024,as-monaco,Edan Diop,2000000.0
2023/2024,as-monaco,Mamadou Coulibaly,300000.0
2023/2024,as-monaco,Mayssam Benama,150000.0
2023/2024,as-monaco,Aleksandr Golovin,30000000.0
2023/2024,as-monaco,Félix Lemaréchal,5000000.0
2023/2024,as-monaco,Saïmon Bouabré,200000.0
2023/2024,as-monaco,Takumi Minamino,20000000.0
2023/2024,as-monaco,Eliesse Ben Seghir,15000000.0
2023/2024,as-monaco,Lucas Michal,100000.0
2023/2024,as-monaco,Maghnes Akliouche,25000000.0
2023/2024,as-monaco,Krépin Diatta,12000000.0
2023/2024,as-monaco,Gelson Martins,2500000.0
2023/2024,as-monaco,Malamine Efekele,500000.0
2023/2024,as-monaco,Folarin Balogun,30000000.0
2023/2024,as-monaco,Breel Embolo,12000000.0
2023/2024,as-monaco,Wissam Ben Yedder,8000000.0
2023/2024,as-monaco,Myron Boadu,5000000.0
2023/2024,as-monaco,Kevin Volland,4000000.0
2023/2024,fc-stade-rennes,Gauthier Gallon,1200000.0
2023/2024,fc-stade-rennes,Steve Mandanda,800000.0
2023/2024,fc-stade-rennes,Geoffrey Lembet,150000.0
2023/2024,fc-stade-rennes,Arthur Theate,20000000.0
2023/2024,fc-stade-rennes,Jeanuël Belocian,10000000.0
2023/2024,fc-stade-rennes,Alidu Seidu,9000000.0
2023/2024,fc-stade-rennes,Warmed Omari,8000000.0
2023/2024,fc-stade-rennes,Christopher Wooh,6000000.0
2023/2024,fc-stade-rennes,Mohamed Jaouab,600000.0
2023/2024,fc-stade-rennes,Jérémy Jacquet,500000.0
2023/2024,fc-stade-rennes,Adrien Truffert,18000000.0
2023/2024,fc-stade-rennes,Birger Meling,3500000.0
2023/2024,fc-stade-rennes,Mahamadou Nagida,500000.0
2023/2024,fc-stade-rennes,Lorenz Assignon,10000000.0
2023/2024,fc-stade-rennes,Guéla Doué,7000000.0
2023/2024,fc-stade-rennes,Azor Matusiwa,12000000.0
2023/2024,fc-stade-rennes,Baptiste Santamaria,10000000.0
2023/2024,fc-stade-rennes,Nemanja Matic,3000000.0
2023/2024,fc-stade-rennes,Benjamin Bourigeaud,18000000.0
2023/2024,fc-stade-rennes,Enzo Le Fée,18000000.0
2023/2024,fc-stade-rennes,Flavien Tait,2000000.0
2023/2024,fc-stade-rennes,Djaoui Cissé,100000.0
2023/2024,fc-stade-rennes,Lovro Majer,20000000.0
2023/2024,fc-stade-rennes,Jérémy Doku,65000000.0
2023/2024,fc-stade-rennes,Désiré Doué,30000000.0
2023/2024,fc-stade-rennes,Martin Terrier,20000000.0
2023/2024,fc-stade-rennes,Ibrahim Salah,4000000.0
2023/2024,fc-stade-rennes,Ludovic Blas,15000000.0
2023/2024,fc-stade-rennes,Fabian Rieder,8000000.0
2023/2024,fc-stade-rennes,Amine Gouiri,25000000.0
2023/2024,fc-stade-rennes,Arnaud Kalimuendo,20000000.0
2023/2024,fc-stade-rennes,Matthis Abline,6000000.0
2023/2024,fc-stade-rennes,Bertuğ Yıldırım,3500000.0
2023/2024,fc-stade-rennes,Mathis Lambourde,500000.0
2023/2024,losc-lille,Lucas Chevalier,25000000.0
2023/2024,losc-lille,Lisandru Olmeta,200000.0
2023/2024,losc-lille,Vito Mannone,200000.0
2023/2024,losc-lille,Adam Jakubech,200000.0
2023/2024,losc-lille,Leny Yoro,50000000.0
2023/2024,losc-lille,Bafodé Diakité,18000000.0
2023/2024,losc-lille,Tiago Djaló,12000000.0
2023/2024,losc-lille,Alexsandro,8000000.0
2023/2024,losc-lille,Samuel Umtiti,2500000.0
2023/2024,losc-lille,Rafael Fernandes,1500000.0
2023/2024,losc-lille,Ousmane Touré,50000.0
2023/2024,losc-lille,Gabriel Gudmundsson,5000000.0
2023/2024,losc-lille,Ismaily,1800000.0
2023/2024,losc-lille,Tiago Santos,15000000.0
2023/2024,losc-lille,Akim Zedadka,2000000.0
2023/2024,losc-lille,Carlos Baleba,22000000.0
2023/2024,losc-lille,Nabil Bentaleb,10000000.0
2023/2024,losc-lille,Benjamin André,8000000.0
2023/2024,losc-lille,Ignacio Miramón,2500000.0
2023/2024,losc-lille,Ayyoub Bouaddi,6000000.0
2023/2024,losc-lille,Angel Gomes,25000000.0
2023/2024,losc-lille,Yusuf Yazıcı,10000000.0
2023/2024,losc-lille,Hákon Arnar Haraldsson,9000000.0
2023/2024,losc-lille,Rémy Cabella,3500000.0
2023/2024,losc-lille,Alan Virginius,3500000.0
2023/2024,losc-lille,Tiago Morais,3000000.0
2023/2024,losc-lille,Ivan Cavaleiro,2000000.0
2023/2024,losc-lille,Aaron Malouda,150000.0
2023/2024,losc-lille,Joffrey Bazié,100000.0
2023/2024,losc-lille,Edon Zhegrova,25000000.0
2023/2024,losc-lille,Adam Ounas,4000000.0
2023/2024,losc-lille,Ichem Ferrah,100000.0
2023/2024,losc-lille,Jonathan David,50000000.0
2023/2024,losc-lille,Andrej Ilic,3000000.0
2023/2024,losc-lille,Amine Messoussa,400000.0
2023/2024,losc-lille,Trévis Dago,200000.0
2023/2024,olympique-marseille,Pau López,10000000.0
2023/2024,olympique-marseille,Rubén Blanco,2000000.0
2023/2024,olympique-marseille,Simon Ngapandouetnbu,300000.0
2023/2024,olympique-marseille,Jelle Van Neck,100000.0
2023/2024,olympique-marseille,Leonardo Balerdi,20000000.0
2023/2024,olympique-marseille,Chancel Mbemba,15000000.0
2023/2024,olympique-marseille,Samuel Gigot,9000000.0
2023/2024,olympique-marseille,Isaak Touré,7000000.0
2023/2024,olympique-marseille,Bamo Meïté,6000000.0
2023/2024,olympique-marseille,Roggerio Nyakossi,100000.0
2023/2024,olympique-marseille,Yakine Said M'Madi,100000.0
2023/2024,olympique-marseille,Stéphane Sparagna,50000.0
2023/2024,olympique-marseille,Renan Lodi,18000000.0
2023/2024,olympique-marseille,Quentin Merlin,10000000.0
2023/2024,olympique-marseille,Ulisses Garcia,4000000.0
2023/2024,olympique-marseille,Emran Soglo,1000000.0
2023/2024,olympique-marseille,Jonathan Clauss,12000000.0
2023/2024,olympique-marseille,Amir Murillo,4000000.0
2023/2024,olympique-marseille,Amay Caprice,100000.0
2023/2024,olympique-marseille,Geoffrey Kondogbia,12000000.0
2023/2024,olympique-marseille,Pape Gueye,6000000.0
2023/2024,olympique-marseille,Jean Onana,4000000.0
2023/2024,olympique-marseille,Raimane Daou,150000.0
2023/2024,olympique-marseille,Noam Mayoka-Tika,50000.0
2023/2024,olympique-marseille,Mattéo Guendouzi,25000000.0
2023/2024,olympique-marseille,Jordan Veretout,15000000.0
2023/2024,olympique-marseille,Azzedine Ounahi,12000000.0
2023/2024,olympique-marseille,Valentin Rongier,12000000.0
2023/2024,olympique-marseille,Bilal Nadir,500000.0
2023/2024,olympique-marseille,Paolo Sciortino,100000.0
2023/2024,olympique-marseille,Amine Harit,15000000.0
2023/2024,olympique-marseille,Iliman Ndiaye,15000000.0
2023/2024,olympique-marseille,Luis Henrique,8000000.0
2023/2024,olympique-marseille,Ismaïla Sarr,18000000.0
2023/2024,olympique-marseille,Cengiz Ünder,14000000.0
2023/2024,olympique-marseille,François Mughe,800000.0
2023/2024,olympique-marseille,Joaquín Correa,6000000.0
2023/2024,olympique-marseille,Vitinha,14000000.0
2023/2024,olympique-marseille,Faris Moumbagna,10000000.0
2023/2024,olympique-marseille,Pierre-Emerick Aubameyang,5000000.0
2023/2024,olympique-marseille,Sofiane Sidi Ali,50000.0
2023/2024,olympique-lyon,Lucas Perri,6000000.0
2023/2024,olympique-lyon,Anthony Lopes,4000000.0
2023/2024,olympique-lyon,Mathieu Patouillet,400000.0
2023/2024,olympique-lyon,Justin Bengui,300000.0
2023/2024,olympique-lyon,Rémy Riou,250000.0
2023/2024,olympique-lyon,Duje Caleta-Car,7000000.0
2023/2024,olympique-lyon,Sinaly Diomandé,4000000.0
2023/2024,olympique-lyon,Adryelson,4000000.0
2023/2024,olympique-lyon,Dejan Lovren,1200000.0
2023/2024,olympique-lyon,Mamadou Sarr,1000000.0
2023/2024,olympique-lyon,Nicolás Tagliafico,8000000.0
2023/2024,olympique-lyon,Henrique Silva,1000000.0
2023/2024,olympique-lyon,Jake O'Brien,12000000.0
2023/2024,olympique-lyon,Ainsley Maitland-Niles,9000000.0
2023/2024,olympique-lyon,Saël Kumbedi,7000000.0
2023/2024,olympique-lyon,Clinton Mata,4000000.0
2023/2024,olympique-lyon,Orel Mangala,20000000.0
2023/2024,olympique-lyon,Johann Lepenant,6000000.0
2023/2024,olympique-lyon,Skelly Alvero,4000000.0
2023/2024,olympique-lyon,Nemanja Matic,3000000.0
2023/2024,olympique-lyon,Paul Akouokou,1500000.0
2023/2024,olympique-lyon,Maxence Caqueret,20000000.0
2023/2024,olympique-lyon,Corentin Tolisso,5000000.0
2023/2024,olympique-lyon,Mahamadou Diawara,3000000.0
2023/2024,olympique-lyon,Mohamed El Arouch,1500000.0
2023/2024,olympique-lyon,Chaïm El Djebali,300000.0
2023/2024,olympique-lyon,Jeff Reine-Adélaïde,2000000.0
2023/2024,olympique-lyon,Bradley Barcola,50000000.0
2023/2024,olympique-lyon,Saïd Benrahma,20000000.0
2023/2024,olympique-lyon,Malick Fofana,15000000.0
2023/2024,olympique-lyon,Jeffinho,5000000.0
2023/2024,olympique-lyon,Diego Moreira,3000000.0
2023/2024,olympique-lyon,Rayan Cherki,25000000.0
2023/2024,olympique-lyon,Ernest Nuamah,18000000.0
2023/2024,olympique-lyon,Gift Orban,15000000.0
2023/2024,olympique-lyon,Alexandre Lacazette,9000000.0
2023/2024,olympique-lyon,Amin Sarr,4000000.0
2023/2024,olympique-lyon,Mama Baldé,4000000.0
2023/2024,olympique-lyon,Tino Kadewere,2500000.0
2023/2024,ogc-nizza,Marcin Bulka,20000000.0
2023/2024,ogc-nizza,Maxime Dupé,1500000.0
2023/2024,ogc-nizza,Salvatore Sirigu,275000.0
2023/2024,ogc-nizza,Teddy Boulhendi,100000.0
2023/2024,ogc-nizza,Jean-Clair Todibo,35000000.0
2023/2024,ogc-nizza,Youssouf Ndayishimiye,15000000.0
2023/2024,ogc-nizza,Robson Bambu,3000000.0
2023/2024,ogc-nizza,Dante,500000.0
2023/2024,ogc-nizza,Amidou Doumbouya,300000.0
2023/2024,ogc-nizza,Yannis Nahounou,50000.0
2023/2024,ogc-nizza,Melvin Bard,12000000.0
2023/2024,ogc-nizza,Romain Perraud,5000000.0
2023/2024,ogc-nizza,Ayoub Amraoui,1500000.0
2023/2024,ogc-nizza,Jordan Lotomba,8000000.0
2023/2024,ogc-nizza,Youcef Atal,4300000.0
2023/2024,ogc-nizza,Valentin Rosier,4000000.0
2023/2024,ogc-nizza,Antoine Mendy,800000.0
2023/2024,ogc-nizza,Pablo Rosario,8000000.0
2023/2024,ogc-nizza,Alexis Beka Beka,1500000.0
2023/2024,ogc-nizza,Reda Belahyane,500000.0
2023/2024,ogc-nizza,Khéphren Thuram,35000000.0
2023/2024,ogc-nizza,Hicham Boudaoui,9000000.0
2023/2024,ogc-nizza,Morgan Sanson,8000000.0
2023/2024,ogc-nizza,Issiaga Camara,100000.0
2023/2024,ogc-nizza,Daouda Traoré,50000.0
2023/2024,ogc-nizza,Tom Louchet,3000000.0
2023/2024,ogc-nizza,Alexis Claude-Maurice,3500000.0
2023/2024,ogc-nizza,Jérémie Boga,15000000.0
2023/2024,ogc-nizza,Sofiane Diop,12000000.0
2023/2024,ogc-nizza,Billal Brahimi,3000000.0
2023/2024,ogc-nizza,Aliou Baldé,800000.0
2023/2024,ogc-nizza,Mohamed-Ali Cho,10000000.0
2023/2024,ogc-nizza,Badredine Bouanani,5000000.0
2023/2024,ogc-nizza,Terem Moffi,25000000.0
2023/2024,ogc-nizza,Gaëtan Laborde,10000000.0
2023/2024,ogc-nizza,Evann Guessand,8000000.0
2023/2024,rc-lens,Brice Samba,15000000.0
2023/2024,rc-lens,Wuilker Fariñez,700000.0
2023/2024,rc-lens,Jean-Louis Leca,200000.0
2023/2024,rc-lens,Yannick Pandor,100000.0
2023/2024,rc-lens,Kevin Danso,25000000.0
2023/2024,rc-lens,Facundo Medina,25000000.0
2023/2024,rc-lens,Jonathan Gradit,4500000.0
2023/2024,rc-lens,Abdukodir Khusanov,2500000.0
2023/2024,rc-lens,Julien Le Cardinal,1500000.0
2023/2024,rc-lens,Keny Mbala,50000.0
2023/2024,rc-lens,Deiver Machado,4000000.0
2023/2024,rc-lens,Faitout Maouassa,4000000.0
2023/2024,rc-lens,Jhoanner Chávez,2000000.0
2023/2024,rc-lens,Massadio Haidara,2000000.0
2023/2024,rc-lens,Przemyslaw Frankowski,9000000.0
2023/2024,rc-lens,Ruben Aguilar,5000000.0
2023/2024,rc-lens,Salis Abdul Samed,8000000.0
2023/2024,rc-lens,Stijn Spierings,4500000.0
2023/2024,rc-lens,Nampalys Mendy,3000000.0
2023/2024,rc-lens,Noah Diliberto,500000.0
2023/2024,rc-lens,Fodé Sylla,200000.0
2023/2024,rc-lens,Andy Diouf,9000000.0
2023/2024,rc-lens,Neil El Aynaoui,8000000.0
2023/2024,rc-lens,Jimmy Cabot,2500000.0
2023/2024,rc-lens,David Da Costa,8000000.0
2023/2024,rc-lens,Angelo Fulgini,7000000.0
2023/2024,rc-lens,Adrien Thomasson,5000000.0
2023/2024,rc-lens,Ayanda Sishuba,500000.0
2023/2024,rc-lens,Nolan Bonte,50000.0
2023/2024,rc-lens,Óscar Cortés,3500000.0
2023/2024,rc-lens,Morgan Guilavogui,3000000.0
2023/2024,rc-lens,Elye Wahi,35000000.0
2023/2024,rc-lens,Wesley Saïd,4000000.0
2023/2024,rc-lens,Florian Sotoca,3000000.0
2023/2024,rc-lens,Ibrahima Baldé,300000.0
2023/2024,rc-strassburg-alsace,Matz Sels,7000000.0
2023/2024,rc-strassburg-alsace,Alaa Bellaarouch,2000000.0
2023/2024,rc-strassburg-alsace,Matthieu Dreyer,150000.0
2023/2024,rc-strassburg-alsace,Alexandre Pierre,100000.0
2023/2024,rc-strassburg-alsace,Abakar Sylla,12000000.0
2023/2024,rc-strassburg-alsace,Ismaël Doukouré,10000000.0
2023/2024,rc-strassburg-alsace,Gerzino Nyamsi,4500000.0
2023/2024,rc-strassburg-alsace,Lucas Perrin,3000000.0
2023/2024,rc-strassburg-alsace,Saïdou Sow,2500000.0
2023/2024,rc-strassburg-alsace,Steven Baseya,50000.0
2023/2024,rc-strassburg-alsace,Eduard Sobol,1500000.0
2023/2024,rc-strassburg-alsace,Thomas Delaine,1000000.0
2023/2024,rc-strassburg-alsace,Maxime Bastian,600000.0
2023/2024,rc-strassburg-alsace,Frédéric Guilbert,4000000.0
2023/2024,rc-strassburg-alsace,Marvin Senaya,2000000.0
2023/2024,rc-strassburg-alsace,Karol Fila,700000.0
2023/2024,rc-strassburg-alsace,Junior Mwanga,7000000.0
2023/2024,rc-strassburg-alsace,Ibrahima Sissoko,6000000.0
2023/2024,rc-strassburg-alsace,Jean-Eudes Aholou,800000.0
2023/2024,rc-strassburg-alsace,Rabby Nzingoula,300000.0
2023/2024,rc-strassburg-alsace,Habib Diarra,18000000.0
2023/2024,rc-strassburg-alsace,Jean-Ricner Bellegarde,15000000.0
2023/2024,rc-strassburg-alsace,Andrey Santos,15000000.0
2023/2024,rc-strassburg-alsace,Jessy Deminguet,1200000.0
2023/2024,rc-strassburg-alsace,Sanjin Prcic,1200000.0
2023/2024,rc-strassburg-alsace,Jérémy Sebas,500000.0
2023/2024,rc-strassburg-alsace,Aboubacar Ali,150000.0
2023/2024,rc-strassburg-alsace,Tom Saettel,100000.0
2023/2024,rc-strassburg-alsace,Ângelo,15000000.0
2023/2024,rc-strassburg-alsace,Dilane Bakwa,10000000.0
2023/2024,rc-strassburg-alsace,Emanuel Emegha,12000000.0
2023/2024,rc-strassburg-alsace,Moïse Sahi Dion,2000000.0
2023/2024,rc-strassburg-alsace,Lebo Mothiba,1500000.0
2023/2024,rc-strassburg-alsace,Kévin Gameiro,700000.0
2023/2024,rc-strassburg-alsace,Mohamed Bechikh,150000.0
2023/2024,montpellier-hsc,Benjamin Lecomte,3500000.0
2023/2024,montpellier-hsc,Dimitry Bertaud,1200000.0
2023/2024,montpellier-hsc,Belmin Dizdarevic,200000.0
2023/2024,montpellier-hsc,Maxime Estève,7000000.0
2023/2024,montpellier-hsc,Becir Omeragic,6000000.0
2023/2024,montpellier-hsc,Kiki Kouyaté,5000000.0
2023/2024,montpellier-hsc,Modibo Sagnan,3000000.0
2023/2024,montpellier-hsc,Christopher Jullien,2500000.0
2023/2024,montpellier-hsc,Mamadou Sakho,800000.0
2023/2024,montpellier-hsc,Téo Allix,100000.0
2023/2024,montpellier-hsc,Issiaga Sylla,2500000.0
2023/2024,montpellier-hsc,Lucas Mincarelli,1000000.0
2023/2024,montpellier-hsc,Théo Sainte-Luce,1000000.0
2023/2024,montpellier-hsc,Falaye Sacko,4000000.0
2023/2024,montpellier-hsc,Enzo Tchato,2500000.0
2023/2024,montpellier-hsc,Silvan Hefti,2500000.0
2023/2024,montpellier-hsc,Joris Chotard,10000000.0
2023/2024,montpellier-hsc,Khalil Fayad,5000000.0
2023/2024,montpellier-hsc,Jordan Ferri,4500000.0
2023/2024,montpellier-hsc,Léo Leroy,1000000.0
2023/2024,montpellier-hsc,Téji Savanier,9000000.0
2023/2024,montpellier-hsc,Sacha Delaye,300000.0
2023/2024,montpellier-hsc,Yann Karamoh,2500000.0
2023/2024,montpellier-hsc,Wahbi Khazri,1800000.0
2023/2024,montpellier-hsc,Arnaud Nordin,8000000.0
2023/2024,montpellier-hsc,Mousa Tamari,8000000.0
2023/2024,montpellier-hsc,Tanguy Coulibaly,2000000.0
2023/2024,montpellier-hsc,Axel Gueguin,700000.0
2023/2024,montpellier-hsc,Othmane Maamma,300000.0
2023/2024,montpellier-hsc,Elye Wahi,35000000.0
2023/2024,montpellier-hsc,Akor Adams,10000000.0
2023/2024,montpellier-hsc,Kelvin Yeboah,4000000.0
2023/2024,montpellier-hsc,Yanis Issoufou,300000.0
2023/2024,montpellier-hsc,Serigne Faye,200000.0
2023/2024,montpellier-hsc,Yanis Guermouche,125000.0
2023/2024,montpellier-hsc,Junior Ndiaye,50000.0
2023/2024,fc-toulouse,Guillaume Restes,18000000.0
2023/2024,fc-toulouse,Álex Domínguez,300000.0
2023/2024,fc-toulouse,Thomas Himeur,50000.0
2023/2024,fc-toulouse,Justin Lacombe,50000.0
2023/2024,fc-toulouse,Logan Costa,12000000.0
2023/2024,fc-toulouse,Christian Mawissa,9000000.0
2023/2024,fc-toulouse,Anthony Rouault,7000000.0
2023/2024,fc-toulouse,Rasmus Nicolaisen,6000000.0
2023/2024,fc-toulouse,Moussa Diarra,2000000.0
2023/2024,fc-toulouse,Kévin Keben,500000.0
2023/2024,fc-toulouse,Gabriel Suazo,3500000.0
2023/2024,fc-toulouse,Oliver Zandén,800000.0
2023/2024,fc-toulouse,Mikkel Desler,3000000.0
2023/2024,fc-toulouse,Warren Kamanzi,2000000.0
2023/2024,fc-toulouse,Stijn Spierings,4500000.0
2023/2024,fc-toulouse,Vincent Sierro,4000000.0
2023/2024,fc-toulouse,Cristian Cásseres Jr.,4000000.0
2023/2024,fc-toulouse,Niklas Schmidt,3000000.0
2023/2024,fc-toulouse,Kléri Serber,250000.0
2023/2024,fc-toulouse,Noah Lahmadi,50000.0
2023/2024,fc-toulouse,Aron Dønnum,3500000.0
2023/2024,fc-toulouse,Farès Chaïbi,18000000.0
2023/2024,fc-toulouse,Denis Genreau,1500000.0
2023/2024,fc-toulouse,César Gelabert,1500000.0
2023/2024,fc-toulouse,Naatan Skyttä,400000.0
2023/2024,fc-toulouse,Yann Gboho,4000000.0
2023/2024,fc-toulouse,Ibrahim Cissoko,1500000.0
2023/2024,fc-toulouse,Zakaria Aboukhlal,10000000.0
2023/2024,fc-toulouse,Shavy Babicka,2000000.0
2023/2024,fc-toulouse,Mamady Bangré,800000.0
2023/2024,fc-toulouse,Noah Edjouma,50000.0
2023/2024,fc-toulouse,Thijs Dallinga,18000000.0
2023/2024,fc-toulouse,Frank Magri,3000000.0
2023/2024,fc-toulouse,Yanis Begraoui,900000.0
2023/2024,fc-toulouse,Bonota Traoré,50000.0
2023/2024,stade-reims,Yehvann Diouf,8000000.0
2023/2024,stade-reims,Alexandre Olliero,400000.0
2023/2024,stade-reims,Ludovic Butelle,100000.0
2023/2024,stade-reims,Joseph Okumu,9000000.0
2023/2024,stade-reims,Emmanuel Agbadou,9000000.0
2023/2024,stade-reims,Check Keita,1500000.0
2023/2024,stade-reims,Yunis Abdelhamid,600000.0
2023/2024,stade-reims,Fallou Fall,100000.0
2023/2024,stade-reims,Arthur Tchaptchet,50000.0
2023/2024,stade-reims,Sergio Akieme,7000000.0
2023/2024,stade-reims,Josh Wilson-Esbrand,4000000.0
2023/2024,stade-reims,Thibault De Smet,4000000.0
2023/2024,stade-reims,Thomas Foket,6000000.0
2023/2024,stade-reims,Maxime Busi,1500000.0
2023/2024,stade-reims,Thérence Koudou,800000.0
2023/2024,stade-reims,Ibrahim Diakité,800000.0
2023/2024,stade-reims,Azor Matusiwa,12000000.0
2023/2024,stade-reims,Benjamin Stambouli,700000.0
2023/2024,stade-reims,Amadou Koné,500000.0
2023/2024,stade-reims,Samuel Koeberlé,150000.0
2023/2024,stade-reims,Marshall Munetsi,10000000.0
2023/2024,stade-reims,Teddy Teuma,7000000.0
2023/2024,stade-reims,Amir Richardson,6000000.0
2023/2024,stade-reims,Valentin Atangana,1000000.0
2023/2024,stade-reims,Yaya Fofana,150000.0
2023/2024,stade-reims,Kamory Doumbia,5000000.0
2023/2024,stade-reims,Reda Khadra,3000000.0
2023/2024,stade-reims,Mohamed Daramy,10000000.0
2023/2024,stade-reims,Keito Nakamura,9000000.0
2023/2024,stade-reims,Mamadou Diakhon,700000.0
2023/2024,stade-reims,Junya Ito,8000000.0
2023/2024,stade-reims,Oumar Diakité,6000000.0
2023/2024,stade-reims,Amine Salama,2000000.0
2023/2024,stade-reims,Adama Bojang,500000.0
2023/2024,fc-lorient,Yvon Mvogo,3000000.0
2023/2024,fc-lorient,Alfred Gomis,1000000.0
2023/2024,fc-lorient,Vito Mannone,200000.0
2023/2024,fc-lorient,Dominique Youfeigane,150000.0
2023/2024,fc-lorient,Montassar Talbi,7000000.0
2023/2024,fc-lorient,Isaak Touré,7000000.0
2023/2024,fc-lorient,Bamo Meïté,6000000.0
2023/2024,fc-lorient,Formose Mendy,4500000.0
2023/2024,fc-lorient,Nathaniel Adjei,2500000.0
2023/2024,fc-lorient,Julien Laporte,2000000.0
2023/2024,fc-lorient,Loris Mouyokolo,300000.0
2023/2024,fc-lorient,Benjamin Mendy,2000000.0
2023/2024,fc-lorient,Darlin Yongwa,1500000.0
2023/2024,fc-lorient,Gédéon Kalulu,3500000.0
2023/2024,fc-lorient,Igor Silva,1000000.0
2023/2024,fc-lorient,Dembo Sylla,700000.0
2023/2024,fc-lorient,Laurent Abergel,3000000.0
2023/2024,fc-lorient,Tiemoué Bakayoko,2000000.0
2023/2024,fc-lorient,Bonke Innocent,1000000.0
2023/2024,fc-lorient,Imrân Louza,7000000.0
2023/2024,fc-lorient,Jean-Victor Makengo,6000000.0
2023/2024,fc-lorient,Ayman Kari,4000000.0
2023/2024,fc-lorient,Quentin Boisgard,700000.0
2023/2024,fc-lorient,Gino Caoki,50000.0
2023/2024,fc-lorient,Romain Faivre,15000000.0
2023/2024,fc-lorient,Panos Katseris,2500000.0
2023/2024,fc-lorient,Théo Le Bris,2000000.0
2023/2024,fc-lorient,Julien Ponceau,3500000.0
2023/2024,fc-lorient,Royce Openda,50000.0
