Saison,Équipe,Nom,Valeur marchande (euros)
2023/2024,atletico-madrid,Mario Hermoso,25000000.0
2023/2024,atletico-madrid,José María Giménez,22000000.0
2023/2024,atletico-madrid,Çağlar Söyüncü,10000000.0
2023/2024,atletico-madrid,Axel Witsel,3500000.0
2023/2024,atletico-madrid,Stefan Savic,2500000.0
2023/2024,atletico-madrid,César Azpilicueta,2000000.0
2023/2024,atletico-madrid,Gabriel Paulista,2000000.0
2023/2024,atletico-madrid,Marco Moreno,400000.0
2023/2024,atletico-madrid,Ilias Kostis,300000.0
2023/2024,atletico-madrid,Reinildo Mandava,9000000.0
2023/2024,atletico-madrid,Javi Galán,7000000.0
2023/2024,atletico-madrid,Nahuel Molina,28000000.0
2023/2024,atletico-madrid,Javier Boñar,500000.0
2023/2024,atletico-madrid,Arthur Vermeeren,25000000.0
2023/2024,atletico-madrid,Rodrigo De Paul,30000000.0
2023/2024,atletico-madrid,Pablo Barrios,25000000.0
2023/2024,atletico-madrid,Koke,12000000.0
2023/2024,atletico-madrid,Saúl Ñíguez,7500000.0
2023/2024,atletico-madrid,Aitor Gismera,250000.0
2023/2024,atletico-madrid,Sergio Guerrero,200000.0
2023/2024,atletico-madrid,Marcos Llorente,30000000.0
2023/2024,atletico-madrid,Thomas Lemar,10000000.0
2023/2024,atletico-madrid,Samuel Lino,30000000.0
2023/2024,atletico-madrid,Rodrigo Riquelme,25000000.0
2023/2024,atletico-madrid,Yannick Carrasco,14000000.0
2023/2024,atletico-madrid,Marcos Paulo,2000000.0
2023/2024,atletico-madrid,Salim El Jebari,1000000.0
2023/2024,atletico-madrid,Vitolo,100000.0
2023/2024,atletico-madrid,Ángel Correa,18000000.0
2023/2024,atletico-madrid,Álex Calatrava,200000.0
2023/2024,atletico-madrid,João Félix,30000000.0
2023/2024,atletico-madrid,Antoine Griezmann,25000000.0
2023/2024,atletico-madrid,Álvaro Morata,16000000.0
2023/2024,atletico-madrid,Memphis Depay,10000000.0
2023/2024,atletico-madrid,Adrián Niño,500000.0
2023/2024,atletico-madrid,Abde Raihani,300000.0
2023/2024,fc-girona,Paulo Gazzaniga,4000000.0
2023/2024,fc-girona,Toni Fuidias,300000.0
2023/2024,fc-girona,Juan Carlos,200000.0
2023/2024,fc-girona,Eric García,20000000.0
2023/2024,fc-girona,Santiago Bueno,8000000.0
2023/2024,fc-girona,Daley Blind,3000000.0
2023/2024,fc-girona,David López,2500000.0
2023/2024,fc-girona,Juanpe,1000000.0
2023/2024,fc-girona,Bernardo Espinosa,550000.0
2023/2024,fc-girona,Eric Monjonell,200000.0
2023/2024,fc-girona,Miguel Gutiérrez,25000000.0
2023/2024,fc-girona,Yan Couto,25000000.0
2023/2024,fc-girona,Arnau Martínez,10000000.0
2023/2024,fc-girona,Ibrahima Kébé,500000.0
2023/2024,fc-girona,Aleix García,25000000.0
2023/2024,fc-girona,Yangel Herrera,25000000.0
2023/2024,fc-girona,Jhon Solís,3000000.0
2023/2024,fc-girona,Iván Martín,15000000.0
2023/2024,fc-girona,Pablo Torre,3000000.0
2023/2024,fc-girona,Borja García,800000.0
2023/2024,fc-girona,Toni Villa,1500000.0
2023/2024,fc-girona,Savinho,50000000.0
2023/2024,fc-girona,Viktor Tsygankov,30000000.0
2023/2024,fc-girona,Portu,3500000.0
2023/2024,fc-girona,Valery Fernández,2500000.0
2023/2024,fc-girona,Manu Vallejo,1500000.0
2023/2024,fc-girona,Artem Dovbyk,35000000.0
2023/2024,fc-girona,Cristhian Stuani,1800000.0
2023/2024,fc-girona,Carles Garrido,50000.0
2023/2024,athletic-bilbao,Unai Simón,30000000.0
2023/2024,athletic-bilbao,Julen Agirrezabala,5000000.0
2023/2024,athletic-bilbao,Álex Padilla,200000.0
2023/2024,athletic-bilbao,Dani Vivian,25000000.0
2023/2024,athletic-bilbao,Aitor Paredes,22000000.0
2023/2024,athletic-bilbao,Yeray Álvarez,8000000.0
2023/2024,athletic-bilbao,Unai Egiluz,100000.0
2023/2024,athletic-bilbao,Yuri Berchiche,1800000.0
2023/2024,athletic-bilbao,Imanol García de Albéniz,1200000.0
2023/2024,athletic-bilbao,Iñigo Lekue,3000000.0
2023/2024,athletic-bilbao,Óscar de Marcos,1500000.0
2023/2024,athletic-bilbao,Hugo Rincón,250000.0
2023/2024,athletic-bilbao,Mikel Vesga,4000000.0
2023/2024,athletic-bilbao,Peru Nolaskoain,1000000.0
2023/2024,athletic-bilbao,Beñat Prados,15000000.0
2023/2024,athletic-bilbao,Iñigo Ruiz de Galarreta,5000000.0
2023/2024,athletic-bilbao,Ander Herrera,2000000.0
2023/2024,athletic-bilbao,Dani García,1800000.0
2023/2024,athletic-bilbao,Mikel Jauregizar,800000.0
2023/2024,athletic-bilbao,Oihan Sancet,35000000.0
2023/2024,athletic-bilbao,Unai Gómez,6000000.0
2023/2024,athletic-bilbao,Iker Muniain,5000000.0
2023/2024,athletic-bilbao,Raúl García,1500000.0
2023/2024,athletic-bilbao,Nico Williams,60000000.0
2023/2024,athletic-bilbao,Álex Berenguer,12000000.0
2023/2024,athletic-bilbao,Iñaki Williams,25000000.0
2023/2024,athletic-bilbao,Adu Ares,2000000.0
2023/2024,athletic-bilbao,Aingeru Olabarrieta,500000.0
2023/2024,athletic-bilbao,Gorka Guruzeta,18000000.0
2023/2024,athletic-bilbao,Asier Villalibre,2500000.0
2023/2024,athletic-bilbao,Javi Martón,500000.0
2023/2024,fc-villarreal,Filip Jørgensen,20000000.0
2023/2024,fc-villarreal,Iker Álvarez,800000.0
2023/2024,fc-villarreal,Pepe Reina,600000.0
2023/2024,fc-villarreal,Matteo Gabbia,8000000.0
2023/2024,fc-villarreal,Yerson Mosquera,6000000.0
2023/2024,fc-villarreal,Jorge Cuenca,6000000.0
2023/2024,fc-villarreal,Eric Bailly,3000000.0
2023/2024,fc-villarreal,Stefan Leković,1800000.0
2023/2024,fc-villarreal,Aïssa Mandi,1800000.0
2023/2024,fc-villarreal,Raúl Albiol,1500000.0
2023/2024,fc-villarreal,Antonio Espigares,500000.0
2023/2024,fc-villarreal,Abraham del Moral,100000.0
2023/2024,fc-villarreal,Alfonso Pedraza,5000000.0
2023/2024,fc-villarreal,Alberto Moreno,1800000.0
2023/2024,fc-villarreal,Carlos Romero,1500000.0
2023/2024,fc-villarreal,Juan Foyth,15000000.0
2023/2024,fc-villarreal,Adrià Altimira,2000000.0
2023/2024,fc-villarreal,Kiko Femenía,1400000.0
2023/2024,fc-villarreal,Ramón Terrats,4000000.0
2023/2024,fc-villarreal,Étienne Capoue,1500000.0
2023/2024,fc-villarreal,Francis Coquelin,1500000.0
2023/2024,fc-villarreal,Santi Comesaña,6000000.0
2023/2024,fc-villarreal,Dani Parejo,2500000.0
2023/2024,fc-villarreal,Manu Trigueros,1500000.0
2023/2024,fc-villarreal,Dani Requena,400000.0
2023/2024,fc-villarreal,Denis Suárez,1500000.0
2023/2024,fc-villarreal,Álex Baena,40000000.0
2023/2024,fc-villarreal,Gonçalo Guedes,15000000.0
2023/2024,fc-villarreal,Diego Collado,800000.0
2023/2024,fc-villarreal,Yéremy Pino,30000000.0
2023/2024,fc-villarreal,Ilias Akhomach,15000000.0
2023/2024,fc-villarreal,Bertrand Traoré,9000000.0
2023/2024,fc-villarreal,Alexander Sørloth,25000000.0
2023/2024,fc-villarreal,Gerard Moreno,10000000.0
2023/2024,fc-villarreal,Ben Brereton Díaz,8000000.0
2023/2024,fc-villarreal,Álex Forés,1500000.0
2023/2024,fc-villarreal,José Luis Morales,1500000.0
2023/2024,fc-villarreal,Jorge Pascual,1000000.0
2023/2024,fc-valencia,Giorgi Mamardashvili,35000000.0
2023/2024,fc-valencia,Jaume Doménech,800000.0
2023/2024,fc-valencia,Cristian Rivero,200000.0
2023/2024,fc-valencia,Cristhian Mosquera,30000000.0
2023/2024,fc-valencia,Yarek Gasiorowski,15000000.0
2023/2024,fc-valencia,Cenk Özkacar,4000000.0
2023/2024,fc-valencia,Mouctar Diakhaby,2000000.0
2023/2024,fc-valencia,Gabriel Paulista,2000000.0
2023/2024,fc-valencia,César Tárrega,1500000.0
2023/2024,fc-valencia,Rubén Iranzo,300000.0
2023/2024,fc-valencia,José Gayà,25000000.0
2023/2024,fc-valencia,Jesús Vázquez,3000000.0
2023/2024,fc-valencia,Thierry Correia,6000000.0
2023/2024,fc-valencia,Dimitri Foulquier,2500000.0
2023/2024,fc-valencia,Pepelu,22000000.0
2023/2024,fc-valencia,Hugo Guillamón,8000000.0
2023/2024,fc-valencia,Javi Guerra,20000000.0
2023/2024,fc-valencia,Ali Fadal,100000.0
2023/2024,fc-valencia,Javi Navarro,25000.0
2023/2024,fc-valencia,André Almeida,15000000.0
2023/2024,fc-valencia,Selim Amallah,1500000.0
2023/2024,fc-valencia,Pablo Gozálbez,800000.0
2023/2024,fc-valencia,Martín Tejón,100000.0
2023/2024,fc-valencia,Sergi Canós,2500000.0
2023/2024,fc-valencia,Marco Camus,300000.0
2023/2024,fc-valencia,Diego López,14000000.0
2023/2024,fc-valencia,Fran Pérez,8000000.0
2023/2024,fc-valencia,Peter Federico,3000000.0
2023/2024,fc-valencia,David Otorbi,500000.0
2023/2024,fc-valencia,Hugo González,300000.0
2023/2024,fc-valencia,Hugo Duro,16000000.0
2023/2024,fc-valencia,Roman Yaremchuk,3500000.0
2023/2024,fc-valencia,Alberto Marí,1500000.0
2023/2024,fc-valencia,Mario Dominguez,200000.0
2023/2024,fc-valencia,Joselu Pérez,100000.0
2023/2024,fc-sevilla,Bono,9000000.0
2023/2024,fc-sevilla,Ørjan Nyland,1400000.0
2023/2024,fc-sevilla,Marko Dmitrovic,900000.0
2023/2024,fc-sevilla,Alberto Flores,300000.0
2023/2024,fc-sevilla,Matías Árbol,100000.0
2023/2024,fc-sevilla,Loïc Badé,14000000.0
2023/2024,fc-sevilla,Kike Salas,10000000.0
2023/2024,fc-sevilla,Marcão,4000000.0
2023/2024,fc-sevilla,Federico Gattoni,3500000.0
2023/2024,fc-sevilla,Tanguy Nianzou,3000000.0
2023/2024,fc-sevilla,Sergio Ramos,2500000.0
2023/2024,fc-sevilla,Adrià Pedrosa,6000000.0
2023/2024,fc-sevilla,Marcos Acuña,4000000.0
2023/2024,fc-sevilla,Diego Hormigo,200000.0
2023/2024,fc-sevilla,Oso,200000.0
2023/2024,fc-sevilla,Juanlu Sánchez,15000000.0
2023/2024,fc-sevilla,Gonzalo Montiel,10000000.0
2023/2024,fc-sevilla,Jesús Navas,2500000.0
2023/2024,fc-sevilla,Darío Benavides,150000.0
2023/2024,fc-sevilla,Boubakary Soumaré,14000000.0
2023/2024,fc-sevilla,Lucien Agoumé,6000000.0
2023/2024,fc-sevilla,Nemanja Gudelj,3500000.0
2023/2024,fc-sevilla,Fernando,2000000.0
2023/2024,fc-sevilla,Djibril Sow,9000000.0
2023/2024,fc-sevilla,Óliver Torres,6000000.0
2023/2024,fc-sevilla,Joan Jordán,3500000.0
2023/2024,fc-sevilla,Ivan Rakitic,3500000.0
2023/2024,fc-sevilla,Manu Bueno,300000.0
2023/2024,fc-sevilla,Xavi Sintes,200000.0
2023/2024,fc-sevilla,Lulo Dasilva,150000.0
2023/2024,fc-sevilla,Hannibal,9000000.0
2023/2024,fc-sevilla,Stanis Idumbo,800000.0
2023/2024,fc-sevilla,Miguel Capitas,200000.0
2023/2024,fc-sevilla,Lucas Ocampos,9000000.0
2023/2024,fc-sevilla,Isra Domínguez,150000.0
2023/2024,fc-sevilla,Dodi Lukébakio,12000000.0
2023/2024,fc-sevilla,Suso,4000000.0
2023/2024,fc-sevilla,Jesús Corona,3500000.0
2023/2024,fc-sevilla,Erik Lamela,2000000.0
2023/2024,fc-sevilla,Adnan Januzaj,2000000.0
2023/2024,fc-sevilla,Youssef En-Nesyri,20000000.0
2023/2024,fc-sevilla,Isaac Romero,18000000.0
2023/2024,fc-sevilla,Alejo Veliz,9000000.0
2023/2024,fc-sevilla,Rafa Mir,2500000.0
2023/2024,fc-sevilla,Mariano Díaz,1500000.0
2023/2024,fc-sevilla,Ibra Sow,200000.0
2023/2024,real-betis-sevilla,Rui Silva,8000000.0
2023/2024,real-betis-sevilla,Claudio Bravo,800000.0
2023/2024,real-betis-sevilla,Fran Vieites,500000.0
2023/2024,real-betis-sevilla,Guilherme Fernandes,150000.0
2023/2024,real-betis-sevilla,Germán García,25000.0
2023/2024,real-betis-sevilla,Chadi Riad,15000000.0
2023/2024,real-betis-sevilla,Luiz Felipe,13000000.0
2023/2024,real-betis-sevilla,Germán Pezzella,3000000.0
2023/2024,real-betis-sevilla,Nobel Mendy,1000000.0
2023/2024,real-betis-sevilla,Marc Bartra,1000000.0
2023/2024,real-betis-sevilla,Sokratis Papastathopoulos,700000.0
2023/2024,real-betis-sevilla,Ricardo Visus,150000.0
2023/2024,real-betis-sevilla,Juan Miranda,9000000.0
2023/2024,real-betis-sevilla,Abner,7000000.0
2023/2024,real-betis-sevilla,Xavi Pleguezuelo,100000.0
2023/2024,real-betis-sevilla,Héctor Bellerín,4000000.0
2023/2024,real-betis-sevilla,Aitor Ruibal,3500000.0
2023/2024,real-betis-sevilla,Youssouf Sabaly,2500000.0
2023/2024,real-betis-sevilla,Pablo Busto,500000.0
2023/2024,real-betis-sevilla,Johnny Cardoso,25000000.0
2023/2024,real-betis-sevilla,Guido Rodríguez,20000000.0
2023/2024,real-betis-sevilla,Marc Roca,9000000.0
2023/2024,real-betis-sevilla,William Carvalho,3000000.0
2023/2024,real-betis-sevilla,Paul Akouokou,1500000.0
2023/2024,real-betis-sevilla,Sergi Altimira,2500000.0
2023/2024,real-betis-sevilla,Andrés Guardado,1000000.0
2023/2024,real-betis-sevilla,Ginés Sorroche,300000.0
2023/2024,real-betis-sevilla,Quique Fernández,150000.0
2023/2024,real-betis-sevilla,Pablo Fornals,14000000.0
2023/2024,real-betis-sevilla,Nabil Fekir,10000000.0
2023/2024,real-betis-sevilla,Isco,8000000.0
2023/2024,real-betis-sevilla,Dani Pérez,500000.0
2023/2024,real-betis-sevilla,Abde Ezzalzouli,9000000.0
2023/2024,real-betis-sevilla,Juan Cruz,1500000.0
2023/2024,real-betis-sevilla,Luiz Henrique,12000000.0
2023/2024,real-betis-sevilla,Assane Diao,12000000.0
2023/2024,real-betis-sevilla,Rodri Sánchez,3000000.0
2023/2024,real-betis-sevilla,Ayoze Pérez,7000000.0
2023/2024,real-betis-sevilla,Borja Iglesias,5000000.0
2023/2024,real-betis-sevilla,Willian José,5000000.0
2023/2024,real-betis-sevilla,Chimy Ávila,3000000.0
2023/2024,real-betis-sevilla,Cédric Bakambu,2500000.0
2023/2024,celta-vigo,Iván Villar,1200000.0
2023/2024,celta-vigo,Agustín Marchesín,800000.0
2023/2024,celta-vigo,Vicente Guaita,800000.0
2023/2024,celta-vigo,Coke Carrillo,200000.0
2023/2024,celta-vigo,César Fernández,200000.0
2023/2024,celta-vigo,Ruly García,150000.0
2023/2024,celta-vigo,Unai Núñez,7000000.0
2023/2024,celta-vigo,Carl Starfelt,6000000.0
2023/2024,celta-vigo,Joseph Aidoo,4000000.0
2023/2024,celta-vigo,Carlos Domínguez,3000000.0
2023/2024,celta-vigo,Javi Rodríguez,250000.0
2023/2024,celta-vigo,Yoel Lago,200000.0
2023/2024,celta-vigo,Javi Domínguez,150000.0
2023/2024,celta-vigo,Manu Sánchez,8000000.0
2023/2024,celta-vigo,Mihailo Ristic,1000000.0
2023/2024,celta-vigo,Joel López,200000.0
2023/2024,celta-vigo,Óscar Mingueza,8000000.0
2023/2024,celta-vigo,Javier Manquillo,1800000.0
2023/2024,celta-vigo,Kevin Vázquez,800000.0
2023/2024,celta-vigo,Javi Rueda,250000.0
2023/2024,celta-vigo,Renato Tapia,5000000.0
2023/2024,celta-vigo,Jailson,1500000.0
2023/2024,celta-vigo,Damián Rodríguez,500000.0
2023/2024,celta-vigo,Fran Beltrán,6000000.0
2023/2024,celta-vigo,Luca de la Torre,3000000.0
2023/2024,celta-vigo,Hugo Sotelo,2500000.0
2023/2024,celta-vigo,Carlos Dotor,2000000.0
2023/2024,celta-vigo,Gabri Veiga,25000000.0
2023/2024,celta-vigo,Jonathan Bamba,9000000.0
2023/2024,celta-vigo,Williot Swedberg,5000000.0
2023/2024,celta-vigo,Hugo Álvarez,1500000.0
2023/2024,celta-vigo,Franco Cervi,1500000.0
2023/2024,celta-vigo,Tadeo Allende,4000000.0
2023/2024,celta-vigo,Carles Pérez,2500000.0
2023/2024,celta-vigo,Miguel Rodríguez,800000.0
2023/2024,celta-vigo,Jørgen Strand Larsen,25000000.0
2023/2024,celta-vigo,Anastasios Douvikas,6000000.0
2023/2024,celta-vigo,Iago Aspas,3000000.0
2023/2024,celta-vigo,Gonçalo Paciência,1500000.0
2023/2024,fc-granada,Augusto Batalla,5000000.0
2023/2024,fc-granada,André Ferreira,800000.0
2023/2024,fc-granada,Marc Martínez,300000.0
2023/2024,fc-granada,Adri López,200000.0
2023/2024,fc-granada,Raúl Fernández,200000.0
2023/2024,fc-granada,Pol Tristán,100000.0
2023/2024,fc-granada,Bruno Méndez,5000000.0
2023/2024,fc-granada,Raúl Torrente,3000000.0
2023/2024,fc-granada,Kamil Piatkowski,2500000.0
2023/2024,fc-granada,Miguel Rubio,1500000.0
2023/2024,fc-granada,Ignasi Miquel,1200000.0
2023/2024,fc-granada,Jesús Vallejo,1000000.0
2023/2024,fc-granada,Miki Bosch,100000.0
2023/2024,fc-granada,Álvaro Carreras,7000000.0
2023/2024,fc-granada,Faitout Maouassa,4000000.0
2023/2024,fc-granada,Carlos Neva,2500000.0
2023/2024,fc-granada,Miguel Ángel Brau,150000.0
2023/2024,fc-granada,Ricard Sánchez,2500000.0
2023/2024,fc-granada,Wilson Manafá,1300000.0
2023/2024,fc-granada,Víctor Díaz,400000.0
2023/2024,fc-granada,Gerard Gumbau,3000000.0
2023/2024,fc-granada,Martin Hongla,2500000.0
2023/2024,fc-granada,Njegos Petrovic,2500000.0
2023/2024,fc-granada,Gonzalo Villar,3000000.0
2023/2024,fc-granada,Sergio Ruiz,2000000.0
2023/2024,fc-granada,Lass Sangaré,150000.0
2023/2024,fc-granada,Óscar Melendo,2000000.0
2023/2024,fc-granada,Mario González,150000.0
2023/2024,fc-granada,Bryan Zaragoza,12000000.0
2023/2024,fc-granada,Myrto Uzuni,8000000.0
2023/2024,fc-granada,Kamil Jóźwiak,2000000.0
2023/2024,fc-granada,Alberto Perea,450000.0
2023/2024,fc-granada,Sergio Rodelas,200000.0
2023/2024,fc-granada,Facundo Pellistri,8000000.0
2023/2024,fc-granada,Antonio Puertas,2000000.0
2023/2024,fc-granada,Theo Corbeanu,1500000.0
2023/2024,fc-granada,José Callejón,800000.0
2023/2024,fc-granada,Alberto Soro,700000.0
2023/2024,fc-granada,Pablo Sáenz,150000.0
2023/2024,fc-granada,Samu Aghehowa,35000000.0
2023/2024,fc-granada,Lucas Boyé,7000000.0
2023/2024,fc-granada,Matías Arezo,7000000.0
2023/2024,fc-granada,Shon Weissman,1700000.0
2023/2024,fc-granada,Famara Diédhiou,500000.0
2023/2024,fc-granada,Eghosa Bello,50000.0
2023/2024,fc-getafe,David Soria,5000000.0
2023/2024,fc-getafe,Daniel Fuzato,900000.0
2023/2024,fc-getafe,Jorge Benito,25000.0
2023/2024,fc-getafe,Gastón Álvarez,15000000.0
2023/2024,fc-getafe,Omar Alderete,5000000.0
2023/2024,fc-getafe,Djené,2500000.0
2023/2024,fc-getafe,Domingos Duarte,2000000.0
2023/2024,fc-getafe,Stefan Mitrovic,1300000.0
2023/2024,fc-getafe,Nabil Aberdin,100000.0
2023/2024,fc-getafe,Sergio Gimeno,50000.0
2023/2024,fc-getafe,Diego Rico,1500000.0
2023/2024,fc-getafe,Fabrizio Angileri,1000000.0
2023/2024,fc-getafe,Jordi Martín,600000.0
2023/2024,fc-getafe,Gorka Rivera,100000.0
2023/2024,fc-getafe,Alejandro Herranz,25000.0
2023/2024,fc-getafe,José Ángel Carmona,3500000.0
2023/2024,fc-getafe,Juan Iglesias,2500000.0
2023/2024,fc-getafe,Damián Suárez,650000.0
2023/2024,fc-getafe,Nemanja Maksimovic,6000000.0
2023/2024,fc-getafe,Mauro Arambarri,5000000.0
2023/2024,fc-getafe,Luis Milla,3500000.0
2023/2024,fc-getafe,Carles Aleñá,3000000.0
2023/2024,fc-getafe,Ilaix Moriba,3000000.0
2023/2024,fc-getafe,Yellu Santiago,1000000.0
2023/2024,fc-getafe,John Patrick,200000.0
2023/2024,fc-getafe,Facu Esnáider,100000.0
2023/2024,fc-getafe,Óscar Rodríguez,2500000.0
2023/2024,fc-getafe,Santi García,200000.0
2023/2024,fc-getafe,Diego López,100000.0
2023/2024,fc-getafe,Jeremy Jorge,200000.0
2023/2024,fc-getafe,Yassin Tallal,50000.0
2023/2024,fc-getafe,Mason Greenwood,25000000.0
2023/2024,fc-getafe,Portu,3500000.0
2023/2024,fc-getafe,Enes Ünal,18000000.0
2023/2024,fc-getafe,Borja Mayoral,15000000.0
2023/2024,fc-getafe,Juanmi Latasa,2800000.0
2023/2024,fc-getafe,Choco Lozano,1200000.0
2023/2024,fc-getafe,Jaime Mata,900000.0
2023/2024,deportivo-alaves,Antonio Sivera,6000000.0
2023/2024,deportivo-alaves,Jesús Owono,1000000.0
2023/2024,deportivo-alaves,Adrián Rodríguez,150000.0
2023/2024,deportivo-alaves,Gaizka García,100000.0
2023/2024,deportivo-alaves,Abdel Abqar,7500000.0
2023/2024,deportivo-alaves,Rafa Marín,7500000.0
2023/2024,deportivo-alaves,Nikola Maras,1200000.0
2023/2024,deportivo-alaves,Aleksandar Sedlar,400000.0
2023/2024,deportivo-alaves,Álvaro García,150000.0
2023/2024,deportivo-alaves,Javi López,7500000.0
2023/2024,deportivo-alaves,Rubén Duarte,3000000.0
2023/2024,deportivo-alaves,Victor Parada,200000.0
2023/2024,deportivo-alaves,Eneko Ortiz,150000.0
2023/2024,deportivo-alaves,Andoni Gorosabel,5000000.0
2023/2024,deportivo-alaves,Nahuel Tenaglia,2000000.0
2023/2024,deportivo-alaves,Egoitz Muñoz,200000.0
2023/2024,deportivo-alaves,Joseda Álvarez,100000.0
2023/2024,deportivo-alaves,Antonio Blanco,7500000.0
2023/2024,deportivo-alaves,Carlos Protesoni,1500000.0
2023/2024,deportivo-alaves,Ander Guevara,5000000.0
2023/2024,deportivo-alaves,Jon Guridi,4000000.0
2023/2024,deportivo-alaves,Tomás Mendes,200000.0
2023/2024,deportivo-alaves,Selu Diallo,200000.0
2023/2024,deportivo-alaves,Ianis Hagi,2000000.0
2023/2024,deportivo-alaves,Ander Sánchez,100000.0
2023/2024,deportivo-alaves,Luis Rioja,4000000.0
2023/2024,deportivo-alaves,Abde Rebbach,800000.0
2023/2024,deportivo-alaves,José de León,200000.0
2023/2024,deportivo-alaves,Álex Sola,4000000.0
2023/2024,deportivo-alaves,Carlos Vicente,4000000.0
2023/2024,deportivo-alaves,Giuliano Simeone,3000000.0
2023/2024,deportivo-alaves,Xeber Alkain,1500000.0
2023/2024,deportivo-alaves,Unai Ropero,500000.0
2023/2024,deportivo-alaves,Samu Aghehowa,35000000.0
2023/2024,deportivo-alaves,Miguel de la Fuente,2500000.0
2023/2024,deportivo-alaves,Jon Karrikaburu,2500000.0
2023/2024,deportivo-alaves,Mamadou Sylla,1500000.0
2023/2024,deportivo-alaves,Kike García,1000000.0
2023/2024,deportivo-alaves,Joaquín Panichelli,300000.0
2023/2024,deportivo-alaves,Giorgi Gagua,250000.0
2023/2024,ud-las-palmas,Álvaro Valles,12000000.0
2023/2024,ud-las-palmas,Aarón Escandell,1000000.0
2023/2024,ud-las-palmas,Mika Mármol,15000000.0
2023/2024,ud-las-palmas,Saúl Coco,8000000.0
2023/2024,ud-las-palmas,Alex Suárez,1200000.0
2023/2024,ud-las-palmas,Juanma Herzog,1000000.0
2023/2024,ud-las-palmas,Eric Curbelo,800000.0
2023/2024,ud-las-palmas,Sergi Cardona,6000000.0
2023/2024,ud-las-palmas,Daley Sinkgraven,1000000.0
2023/2024,ud-las-palmas,Julián Araujo,8000000.0
2023/2024,ud-las-palmas,Marvin Park,2000000.0
2023/2024,ud-las-palmas,Álvaro Lemos,700000.0
2023/2024,ud-las-palmas,Máximo Perrone,9000000.0
2023/2024,ud-las-palmas,Nuke Mfulu,700000.0
2023/2024,ud-las-palmas,Enzo Loiodice,4000000.0
2023/2024,ud-las-palmas,Javi Muñoz,3000000.0
2023/2024,ud-las-palmas,José Campaña,1500000.0
2023/2024,ud-las-palmas,Fabio González,500000.0
2023/2024,ud-las-palmas,Alberto Moleiro,15000000.0
2023/2024,ud-las-palmas,Kirian Rodríguez,12000000.0
2023/2024,ud-las-palmas,Jonathan Viera,1000000.0
2023/2024,ud-las-palmas,Benito Ramírez,600000.0
2023/2024,ud-las-palmas,Munir El Haddadi,2500000.0
2023/2024,ud-las-palmas,Pejiño,1200000.0
2023/2024,ud-las-palmas,Sandro Ramírez,1500000.0
2023/2024,ud-las-palmas,Sory Kaba,1500000.0
2023/2024,ud-las-palmas,Marc Cardona,1400000.0
2023/2024,ud-las-palmas,Cristian Herrera,300000.0
2023/2024,ca-osasuna,Sergio Herrera,6000000.0
2023/2024,ca-osasuna,Aitor Fernández,1800000.0
2023/2024,ca-osasuna,Pablo Valencia,200000.0
2023/2024,ca-osasuna,Dimitrios Stamatakis,200000.0
2023/2024,ca-osasuna,David García,10000000.0
2023/2024,ca-osasuna,Jorge Herrando,6000000.0
2023/2024,ca-osasuna,Alejandro Catena,4000000.0
2023/2024,ca-osasuna,Unai García,1200000.0
2023/2024,ca-osasuna,Jorge Moreno,500000.0
2023/2024,ca-osasuna,Juan Cruz,2200000.0
2023/2024,ca-osasuna,Johan Mojica,2200000.0
2023/2024,ca-osasuna,Jesús Areso,7500000.0
2023/2024,ca-osasuna,Rubén Peña,2200000.0
2023/2024,ca-osasuna,Nacho Vidal,2000000.0
2023/2024,ca-osasuna,Iker Muñoz,5000000.0
2023/2024,ca-osasuna,Lucas Torró,4000000.0
2023/2024,ca-osasuna,Jon Moncayola,7000000.0
2023/2024,ca-osasuna,Pablo Ibáñez,2500000.0
2023/2024,ca-osasuna,Darko Brasanac,1400000.0
2023/2024,ca-osasuna,Aimar Oroz,15000000.0
2023/2024,ca-osasuna,Javi Martínez,1200000.0
2023/2024,ca-osasuna,Asier Osambela,500000.0
2023/2024,ca-osasuna,Xabi Huarte,200000.0
2023/2024,ca-osasuna,Moi Gómez,3500000.0
2023/2024,ca-osasuna,José Manuel Arnáiz,2000000.0
2023/2024,ca-osasuna,Rubén García,2500000.0
2023/2024,ca-osasuna,Kike Barja,2000000.0
2023/2024,ca-osasuna,Iñigo Arguibide,150000.0
2023/2024,ca-osasuna,Ante Budimir,5000000.0
2023/2024,ca-osasuna,Raúl García,4000000.0
2023/2024,ca-osasuna,Chimy Ávila,3000000.0
2023/2024,ca-osasuna,Max Svensson,400000.0
2023/2024,ud-almeria,Luís Maximiano,5000000.0
2023/2024,ud-almeria,Fernando Martínez,700000.0
2023/2024,ud-almeria,Diego Mariño,300000.0
2023/2024,ud-almeria,Srdjan Babic,4000000.0
2023/2024,ud-almeria,Edgar González,3000000.0
2023/2024,ud-almeria,César Montes,3000000.0
2023/2024,ud-almeria,Kaiky,2000000.0
2023/2024,ud-almeria,Chumi,2000000.0
2023/2024,ud-almeria,Aleksandar Radovanovic,900000.0
2023/2024,ud-almeria,Sergio Akieme,7000000.0
2023/2024,ud-almeria,Bruno Langa,1500000.0
2023/2024,ud-almeria,Álex Centelles,1200000.0
2023/2024,ud-almeria,Marc Pubill,4000000.0
2023/2024,ud-almeria,Álex Pozo,2000000.0
2023/2024,ud-almeria,Houboulang Mendes,700000.0
