Saison,Équipe,Nom,Valeur marchande (euros)
2021/2022,crystal-palace,Will Hughes,6000000.0
2021/2022,crystal-palace,James McArthur,1200000.0
2021/2022,crystal-palace,Jeffrey Schlupp,8000000.0
2021/2022,crystal-palace,Eberechi Eze,22000000.0
2021/2022,crystal-palace,Wilfried Zaha,38000000.0
2021/2022,crystal-palace,Michael Olise,22000000.0
2021/2022,crystal-palace,Jordan Ayew,6000000.0
2021/2022,crystal-palace,Jesurun Rak-Sakyi,500000.0
2021/2022,crystal-palace,Scott Banks,250000.0
2021/2022,crystal-palace,Odsonne Edouard,17000000.0
2021/2022,crystal-palace,Jean-Philippe Mateta,10000000.0
2021/2022,crystal-palace,Christian Benteke,6000000.0
2021/2022,crystal-palace,Luke Plange,800000.0
2021/2022,norwich-city,Angus Gunn,3000000.0
2021/2022,norwich-city,Tim Krul,2000000.0
2021/2022,norwich-city,Daniel Barden,250000.0
2021/2022,norwich-city,Michael McGovern,250000.0
2021/2022,norwich-city,Aston Oxborough,100000.0
2021/2022,norwich-city,Jon McCracken,100000.0
2021/2022,norwich-city,Ozan Kabak,10000000.0
2021/2022,norwich-city,Ben Gibson,6000000.0
2021/2022,norwich-city,Grant Hanley,3500000.0
2021/2022,norwich-city,Andrew Omobamidele,1200000.0
2021/2022,norwich-city,Christoph Zimmermann,1000000.0
2021/2022,norwich-city,Rocky Bushiri,500000.0
2021/2022,norwich-city,Akin Famewo,250000.0
2021/2022,norwich-city,Brandon Williams,12000000.0
2021/2022,norwich-city,Dimitrios Giannoulis,5000000.0
2021/2022,norwich-city,Sam McCallum,3000000.0
2021/2022,norwich-city,Max Aarons,22000000.0
2021/2022,norwich-city,Sam Byram,2000000.0
2021/2022,norwich-city,Bali Mumba,400000.0
2021/2022,norwich-city,Billy Gilmour,12000000.0
2021/2022,norwich-city,Mathias Normann,10000000.0
2021/2022,norwich-city,Pierre Lees-Melou,5000000.0
2021/2022,norwich-city,Jacob Lungi Sørensen,1500000.0
2021/2022,norwich-city,Kenny McLean,2500000.0
2021/2022,norwich-city,Lukas Rupp,1200000.0
2021/2022,norwich-city,Daniel Adshead,250000.0
2021/2022,norwich-city,Todd Cantwell,18000000.0
2021/2022,norwich-city,Kieran Dowell,2500000.0
2021/2022,norwich-city,Danel Sinani,1500000.0
2021/2022,norwich-city,Christos Tzolis,8000000.0
2021/2022,norwich-city,Przemyslaw Placheta,1800000.0
2021/2022,norwich-city,Onel Hernández,1500000.0
2021/2022,norwich-city,Josh Martin,800000.0
2021/2022,norwich-city,Jonathan Rowe,800000.0
2021/2022,norwich-city,Milot Rashica,7000000.0
2021/2022,norwich-city,Josh Sargent,7000000.0
2021/2022,norwich-city,Teemu Pukki,4000000.0
2021/2022,norwich-city,Adam Idah,3000000.0
2021/2022,norwich-city,Jordan Hugill,1800000.0
2021/2022,norwich-city,Sebastian Soto,400000.0
2021/2022,norwich-city,Thomas Dickson-Peters,100000.0
2021/2022,fc-watford,Daniel Bachmann,2500000.0
2021/2022,fc-watford,Pontus Dahlberg,1000000.0
2021/2022,fc-watford,Ben Foster,300000.0
2021/2022,fc-watford,Rob Elliot,200000.0
2021/2022,fc-watford,Samir Caetano,5000000.0
2021/2022,fc-watford,William Troost-Ekong,4000000.0
2021/2022,fc-watford,Adam Masina,3000000.0
2021/2022,fc-watford,Christian Kabasele,3000000.0
2021/2022,fc-watford,Nicolas N'Koulou,2500000.0
2021/2022,fc-watford,Francisco Sierralta,1500000.0
2021/2022,fc-watford,Craig Cathcart,1200000.0
2021/2022,fc-watford,Mattie Pollock,300000.0
2021/2022,fc-watford,Derek Agyakwa,100000.0
2021/2022,fc-watford,Hassane Kamara,4000000.0
2021/2022,fc-watford,Danny Rose,2200000.0
2021/2022,fc-watford,Jeremy Ngakia,3500000.0
2021/2022,fc-watford,Kiko Femenía,2500000.0
2021/2022,fc-watford,Peter Etebo,3000000.0
2021/2022,fc-watford,Edo Kayembe,3000000.0
2021/2022,fc-watford,Jaime Alvarado,250000.0
2021/2022,fc-watford,Imrân Louza,9000000.0
2021/2022,fc-watford,Moussa Sissoko,4500000.0
2021/2022,fc-watford,Ozan Tufan,3800000.0
2021/2022,fc-watford,Tom Dele-Bashiru,2500000.0
2021/2022,fc-watford,Domingos Quina,2200000.0
2021/2022,fc-watford,Tom Cleverley,1800000.0
2021/2022,fc-watford,Juraj Kucka,1800000.0
2021/2022,fc-watford,Dan Gosling,1000000.0
2021/2022,fc-watford,Philip Zinckernagel,3000000.0
2021/2022,fc-watford,Ken Sema,2500000.0
2021/2022,fc-watford,Kwadwo Baah,800000.0
2021/2022,fc-watford,Ismaïla Sarr,27000000.0
2021/2022,fc-watford,Samuel Kalu,3000000.0
2021/2022,fc-watford,João Pedro,14000000.0
2021/2022,fc-watford,Emmanuel Dennis,14000000.0
2021/2022,fc-watford,Cucho Hernández,9000000.0
2021/2022,fc-watford,Joshua King,8000000.0
2021/2022,fc-watford,Andre Gray,2000000.0
2021/2022,fc-watford,Ashley Fletcher,2000000.0
2021/2022,fc-watford,Troy Deeney,1000000.0
2021/2022,fc-watford,Tiago Çukur,250000.0
2021/2022,fc-burnley,Nick Pope,15000000.0
2021/2022,fc-burnley,Bailey Peacock-Farrell,900000.0
2021/2022,fc-burnley,Wayne Hennessey,500000.0
2021/2022,fc-burnley,Will Norris,300000.0
2021/2022,fc-burnley,Lukas Jensen,50000.0
2021/2022,fc-burnley,James Tarkowski,22000000.0
2021/2022,fc-burnley,Nathan Collins,10000000.0
2021/2022,fc-burnley,Ben Mee,2500000.0
2021/2022,fc-burnley,Kevin Long,1000000.0
2021/2022,fc-burnley,Erik Pieters,900000.0
2021/2022,fc-burnley,Bobby Thomas,200000.0
2021/2022,fc-burnley,Charlie Taylor,3000000.0
2021/2022,fc-burnley,Connor Roberts,2500000.0
2021/2022,fc-burnley,Matthew Lowton,1200000.0
2021/2022,fc-burnley,Phil Bardsley,250000.0
2021/2022,fc-burnley,Ashley Westwood,2000000.0
2021/2022,fc-burnley,Jack Cork,1800000.0
2021/2022,fc-burnley,Josh Brownhill,7000000.0
2021/2022,fc-burnley,Dale Stephens,1000000.0
2021/2022,fc-burnley,Anthony Mancini,250000.0
2021/2022,fc-burnley,Dwight McNeil,18000000.0
2021/2022,fc-burnley,Maxwel Cornet,15000000.0
2021/2022,fc-burnley,Jóhann Berg Gudmundsson,2000000.0
2021/2022,fc-burnley,Aaron Lennon,1000000.0
2021/2022,fc-burnley,Wout Weghorst,14000000.0
2021/2022,fc-burnley,Chris Wood,10000000.0
2021/2022,fc-burnley,Jay Rodríguez,2000000.0
2021/2022,fc-burnley,Matej Vydra,2000000.0
2021/2022,fc-burnley,Ashley Barnes,1500000.0
2022/2023,manchester-city,Ederson,40000000.0
2022/2023,manchester-city,Stefan Ortega,9000000.0
2022/2023,manchester-city,Zack Steffen,3500000.0
2022/2023,manchester-city,Scott Carson,200000.0
2022/2023,manchester-city,Rúben Dias,80000000.0
2022/2023,manchester-city,Nathan Aké,42000000.0
2022/2023,manchester-city,John Stones,40000000.0
2022/2023,manchester-city,Manuel Akanji,38000000.0
2022/2023,manchester-city,Aymeric Laporte,25000000.0
2022/2023,manchester-city,Luke Mbete,2000000.0
2022/2023,manchester-city,Josh Wilson-Esbrand,1500000.0
2022/2023,manchester-city,João Cancelo,50000000.0
2022/2023,manchester-city,Rico Lewis,20000000.0
2022/2023,manchester-city,Kyle Walker,13000000.0
2022/2023,manchester-city,Rodri,90000000.0
2022/2023,manchester-city,Kalvin Phillips,32000000.0
2022/2023,manchester-city,Máximo Perrone,10000000.0
2022/2023,manchester-city,Claudio Gomes,1400000.0
2022/2023,manchester-city,İlkay Gündoğan,20000000.0
2022/2023,manchester-city,Alex Robertson,50000.0
2022/2023,manchester-city,Bernardo Silva,80000000.0
2022/2023,manchester-city,Kevin De Bruyne,70000000.0
2022/2023,manchester-city,Cole Palmer,15000000.0
2022/2023,manchester-city,Jack Grealish,75000000.0
2022/2023,manchester-city,Phil Foden,110000000.0
2022/2023,manchester-city,Riyad Mahrez,20000000.0
2022/2023,manchester-city,Sergio Gómez,13000000.0
2022/2023,manchester-city,Ben Knight,300000.0
2022/2023,manchester-city,Erling Haaland,180000000.0
2022/2023,manchester-city,Julián Alvarez,60000000.0
2022/2023,manchester-city,Liam Delap,5000000.0
2022/2023,fc-arsenal,Aaron Ramsdale,40000000.0
2022/2023,fc-arsenal,Matt Turner,8000000.0
2022/2023,fc-arsenal,Karl Hein,1500000.0
2022/2023,fc-arsenal,William Saliba,65000000.0
2022/2023,fc-arsenal,Gabriel Magalhães,55000000.0
2022/2023,fc-arsenal,Jakub Kiwior,25000000.0
2022/2023,fc-arsenal,Auston Trusty,10000000.0
2022/2023,fc-arsenal,Rob Holding,8000000.0
2022/2023,fc-arsenal,Oleksandr Zinchenko,42000000.0
2022/2023,fc-arsenal,Kieran Tierney,25000000.0
2022/2023,fc-arsenal,Lino Sousa,500000.0
2022/2023,fc-arsenal,Ben White,55000000.0
2022/2023,fc-arsenal,Takehiro Tomiyasu,25000000.0
2022/2023,fc-arsenal,Ainsley Maitland-Niles,8000000.0
2022/2023,fc-arsenal,Cédric Soares,3000000.0
2022/2023,fc-arsenal,Thomas Partey,35000000.0
2022/2023,fc-arsenal,Jorginho,25000000.0
2022/2023,fc-arsenal,Granit Xhaka,20000000.0
2022/2023,fc-arsenal,Mohamed Elneny,6000000.0
2022/2023,fc-arsenal,Bradley Ibrahim,400000.0
2022/2023,fc-arsenal,Albert Sambi Lokonga,15000000.0
2022/2023,fc-arsenal,Matt Smith,350000.0
2022/2023,fc-arsenal,Cătălin Cîrjan,250000.0
2022/2023,fc-arsenal,Martin Ødegaard,90000000.0
2022/2023,fc-arsenal,Emile Smith Rowe,35000000.0
2022/2023,fc-arsenal,Fábio Vieira,25000000.0
2022/2023,fc-arsenal,Gabriel Martinelli,80000000.0
2022/2023,fc-arsenal,Leandro Trossard,35000000.0
2022/2023,fc-arsenal,Bukayo Saka,120000000.0
2022/2023,fc-arsenal,Nicolas Pépé,18000000.0
2022/2023,fc-arsenal,Marquinhos,12000000.0
2022/2023,fc-arsenal,Reiss Nelson,12000000.0
2022/2023,fc-arsenal,Amario Cozier-Duberry,300000.0
2022/2023,fc-arsenal,Gabriel Jesus,75000000.0
2022/2023,fc-arsenal,Eddie Nketiah,25000000.0
2022/2023,fc-arsenal,Khayon Edwards,300000.0
2022/2023,fc-arsenal,Nathan Butler-Oyedeji,100000.0
2022/2023,fc-chelsea,Kepa Arrizabalaga,18000000.0
2022/2023,fc-chelsea,Edouard Mendy,12000000.0
2022/2023,fc-chelsea,Gabriel Slonina,9000000.0
2022/2023,fc-chelsea,Marcus Bettinelli,1500000.0
2022/2023,fc-chelsea,Lucas Bergström,250000.0
2022/2023,fc-chelsea,Wesley Fofana,55000000.0
2022/2023,fc-chelsea,Benoît Badiashile,40000000.0
2022/2023,fc-chelsea,Trevoh Chalobah,18000000.0
2022/2023,fc-chelsea,Kalidou Koulibaly,15000000.0
2022/2023,fc-chelsea,César Azpilicueta,5000000.0
2022/2023,fc-chelsea,Thiago Silva,2000000.0
2022/2023,fc-chelsea,Ben Chilwell,35000000.0
2022/2023,fc-chelsea,Marc Cucurella,35000000.0
2022/2023,fc-chelsea,Lewis Hall,10000000.0
2022/2023,fc-chelsea,Bashir Humphreys,3000000.0
2022/2023,fc-chelsea,Abdul Rahman Baba,1200000.0
2022/2023,fc-chelsea,Reece James,65000000.0
2022/2023,fc-chelsea,Jorginho,25000000.0
2022/2023,fc-chelsea,Denis Zakaria,18000000.0
2022/2023,fc-chelsea,N'Golo Kanté,15000000.0
2022/2023,fc-chelsea,Billy Gilmour,12000000.0
2022/2023,fc-chelsea,Ethan Ampadu,9000000.0
2022/2023,fc-chelsea,Enzo Fernández,80000000.0
2022/2023,fc-chelsea,Mateo Kovacic,38000000.0
2022/2023,fc-chelsea,Conor Gallagher,32000000.0
2022/2023,fc-chelsea,Ruben Loftus-Cheek,25000000.0
2022/2023,fc-chelsea,Carney Chukwuemeka,15000000.0
2022/2023,fc-chelsea,Mason Mount,60000000.0
2022/2023,fc-chelsea,Harvey Vale,2000000.0
2022/2023,fc-chelsea,Omari Hutchinson,1000000.0
2022/2023,fc-chelsea,Mykhaylo Mudryk,50000000.0
2022/2023,fc-chelsea,Callum Hudson-Odoi,15000000.0
2022/2023,fc-chelsea,Raheem Sterling,55000000.0
2022/2023,fc-chelsea,Noni Madueke,30000000.0
2022/2023,fc-chelsea,Christian Pulisic,25000000.0
2022/2023,fc-chelsea,Hakim Ziyech,16000000.0
2022/2023,fc-chelsea,João Félix,50000000.0
2022/2023,fc-chelsea,Kai Havertz,55000000.0
2022/2023,fc-chelsea,Armando Broja,28000000.0
2022/2023,fc-chelsea,David Datro Fofana,10000000.0
2022/2023,fc-chelsea,Pierre-Emerick Aubameyang,4000000.0
2022/2023,manchester-united,Dean Henderson,18000000.0
2022/2023,manchester-united,David de Gea,13000000.0
2022/2023,manchester-united,Matej Kovar,1800000.0
2022/2023,manchester-united,Martin Dúbravka,1500000.0
2022/2023,manchester-united,Jack Butland,1500000.0
2022/2023,manchester-united,Tom Heaton,500000.0
2022/2023,manchester-united,Nathan Bishop,300000.0
2022/2023,manchester-united,Radek Vítek,150000.0
2022/2023,manchester-united,Lisandro Martínez,50000000.0
2022/2023,manchester-united,Raphaël Varane,35000000.0
2022/2023,manchester-united,Harry Maguire,20000000.0
2022/2023,manchester-united,Victor Lindelöf,18000000.0
2022/2023,manchester-united,Teden Mengi,2000000.0
2022/2023,manchester-united,Phil Jones,1500000.0
2022/2023,manchester-united,Luke Shaw,42000000.0
2022/2023,manchester-united,Tyrell Malacia,22000000.0
2022/2023,manchester-united,Brandon Williams,7000000.0
2022/2023,manchester-united,Álvaro Carreras,7000000.0
2022/2023,manchester-united,Diogo Dalot,40000000.0
2022/2023,manchester-united,Aaron Wan-Bissaka,25000000.0
2022/2023,manchester-united,Axel Tuanzebe,4500000.0
2022/2023,manchester-united,Casemiro,40000000.0
2022/2023,manchester-united,James Garner,14000000.0
2022/2023,manchester-united,Scott McTominay,25000000.0
2022/2023,manchester-united,Christian Eriksen,22000000.0
2022/2023,manchester-united,Marcel Sabitzer,20000000.0
2022/2023,manchester-united,Fred,20000000.0
2022/2023,manchester-united,Donny van de Beek,13000000.0
2022/2023,manchester-united,Zidane Iqbal,1000000.0
2022/2023,manchester-united,Kobbie Mainoo,800000.0
2022/2023,manchester-united,Bruno Fernandes,75000000.0
2022/2023,manchester-united,Hannibal,8000000.0
2022/2023,manchester-united,Marcus Rashford,80000000.0
2022/2023,manchester-united,Jadon Sancho,45000000.0
2022/2023,manchester-united,Alejandro Garnacho,25000000.0
2022/2023,manchester-united,Shola Shoretire,4000000.0
2022/2023,manchester-united,Antony,60000000.0
2022/2023,manchester-united,Amad Diallo,18000000.0
2022/2023,manchester-united,Anthony Elanga,18000000.0
2022/2023,manchester-united,Facundo Pellistri,6000000.0
2022/2023,manchester-united,Cristiano Ronaldo,15000000.0
2022/2023,manchester-united,Anthony Martial,15000000.0
2022/2023,manchester-united,Wout Weghorst,12000000.0
2022/2023,manchester-united,Charlie McNeill,200000.0
2022/2023,fc-liverpool,Alisson,35000000.0
2022/2023,fc-liverpool,Caoimhín Kelleher,12000000.0
2022/2023,fc-liverpool,Adrián,800000.0
2022/2023,fc-liverpool,Harvey Davies,300000.0
2022/2023,fc-liverpool,Ibrahima Konaté,38000000.0
2022/2023,fc-liverpool,Virgil van Dijk,35000000.0
2022/2023,fc-liverpool,Joe Gomez,22000000.0
2022/2023,fc-liverpool,Joel Matip,12000000.0
2022/2023,fc-liverpool,Sepp van den Berg,5000000.0
2022/2023,fc-liverpool,Nat Phillips,4000000.0
2022/2023,fc-liverpool,Rhys Williams,2000000.0
2022/2023,fc-liverpool,Jarell Quansah,400000.0
2022/2023,fc-liverpool,Luke Chambers,300000.0
2022/2023,fc-liverpool,Andrew Robertson,40000000.0
2022/2023,fc-liverpool,Konstantinos Tsimikas,18000000.0
2022/2023,fc-liverpool,Trent Alexander-Arnold,65000000.0
2022/2023,fc-liverpool,Calvin Ramsay,5000000.0
2022/2023,fc-liverpool,Fabinho,42000000.0
2022/2023,fc-liverpool,Arthur Melo,15000000.0
2022/2023,fc-liverpool,Stefan Bajcetic,13000000.0
2022/2023,fc-liverpool,Harvey Elliott,35000000.0
2022/2023,fc-liverpool,Curtis Jones,22000000.0
2022/2023,fc-liverpool,Thiago Alcántara,15000000.0
2022/2023,fc-liverpool,Naby Keïta,12000000.0
2022/2023,fc-liverpool,Jordan Henderson,10000000.0
2022/2023,fc-liverpool,Alex Oxlade-Chamberlain,7000000.0
2022/2023,fc-liverpool,James Milner,1500000.0
2022/2023,fc-liverpool,Bobby Clark,350000.0
2022/2023,fc-liverpool,Jake Cain,200000.0
2022/2023,fc-liverpool,Fábio Carvalho,16000000.0
2022/2023,fc-liverpool,Luis Díaz,75000000.0
2022/2023,fc-liverpool,Cody Gakpo,55000000.0
2022/2023,fc-liverpool,Mohamed Salah,65000000.0
2022/2023,fc-liverpool,Darwin Núñez,65000000.0
2022/2023,fc-liverpool,Diogo Jota,50000000.0
2022/2023,fc-liverpool,Roberto Firmino,18000000.0
2022/2023,tottenham-hotspur,Hugo Lloris,3000000.0
2022/2023,tottenham-hotspur,Fraser Forster,1500000.0
2022/2023,tottenham-hotspur,Alfie Whiteman,500000.0
2022/2023,tottenham-hotspur,Brandon Austin,300000.0
2022/2023,tottenham-hotspur,Cristian Romero,60000000.0
2022/2023,tottenham-hotspur,Eric Dier,18000000.0
2022/2023,tottenham-hotspur,Davinson Sánchez,15000000.0
2022/2023,tottenham-hotspur,Ben Davies,15000000.0
2022/2023,tottenham-hotspur,Clément Lenglet,10000000.0
2022/2023,tottenham-hotspur,Japhet Tanganga,7000000.0
2022/2023,tottenham-hotspur,Ryan Sessegnon,18000000.0
2022/2023,tottenham-hotspur,Pedro Porro,40000000.0
2022/2023,tottenham-hotspur,Emerson Royal,20000000.0
2022/2023,tottenham-hotspur,Djed Spence,10000000.0
2022/2023,tottenham-hotspur,Matt Doherty,5000000.0
2022/2023,tottenham-hotspur,Pierre-Emile Højbjerg,45000000.0
2022/2023,tottenham-hotspur,Rodrigo Bentancur,40000000.0
2022/2023,tottenham-hotspur,Yves Bissouma,18000000.0
2022/2023,tottenham-hotspur,Oliver Skipp,15000000.0
2022/2023,tottenham-hotspur,Harvey White,600000.0
2022/2023,tottenham-hotspur,Pape Matar Sarr,15000000.0
2022/2023,tottenham-hotspur,Dejan Kulusevski,50000000.0
2022/2023,tottenham-hotspur,Alfie Devine,900000.0
2022/2023,tottenham-hotspur,Heung-min Son,50000000.0
2022/2023,tottenham-hotspur,Arnaut Danjuma,25000000.0
2022/2023,tottenham-hotspur,Bryan Gil,15000000.0
2022/2023,tottenham-hotspur,Ivan Perisic,7000000.0
2022/2023,tottenham-hotspur,Romaine Mundle,300000.0
2022/2023,tottenham-hotspur,Lucas Moura,6000000.0
2022/2023,tottenham-hotspur,Harry Kane,90000000.0
2022/2023,tottenham-hotspur,Richarlison,48000000.0
2022/2023,newcastle-united,Nick Pope,20000000.0
2022/2023,newcastle-united,Martin Dúbravka,1500000.0
2022/2023,newcastle-united,Loris Karius,1200000.0
2022/2023,newcastle-united,Karl Darlow,1000000.0
2022/2023,newcastle-united,Mark Gillespie,300000.0
2022/2023,newcastle-united,Sven Botman,45000000.0
2022/2023,newcastle-united,Fabian Schär,10000000.0
2022/2023,newcastle-united,Dan Burn,10000000.0
2022/2023,newcastle-united,Jamaal Lascelles,4500000.0
2022/2023,newcastle-united,Federico Fernández,700000.0
2022/2023,newcastle-united,Ciaran Clark,600000.0
2022/2023,newcastle-united,Kell Watts,300000.0
2022/2023,newcastle-united,Matt Targett,13000000.0
2022/2023,newcastle-united,Jamal Lewis,6000000.0
2022/2023,newcastle-united,Paul Dummett,1000000.0
2022/2023,newcastle-united,Kieran Trippier,11000000.0
2022/2023,newcastle-united,Emil Krafth,3000000.0
2022/2023,newcastle-united,Javier Manquillo,2500000.0
2022/2023,newcastle-united,Harrison Ashby,1000000.0
2022/2023,newcastle-united,Bruno Guimarães,70000000.0
2022/2023,newcastle-united,Isaac Hayden,3500000.0
2022/2023,newcastle-united,Joelinton,42000000.0
2022/2023,newcastle-united,Joe Willock,38000000.0
2022/2023,newcastle-united,Sean Longstaff,25000000.0
2022/2023,newcastle-united,Elliot Anderson,8000000.0
2022/2023,newcastle-united,Jonjo Shelvey,5000000.0
2022/2023,newcastle-united,Jeff Hendrick,1500000.0
2022/2023,newcastle-united,Matty Longstaff,1000000.0
2022/2023,newcastle-united,Matt Ritchie,1000000.0
2022/2023,newcastle-united,Anthony Gordon,35000000.0
2022/2023,newcastle-united,Allan Saint-Maximin,32000000.0
2022/2023,newcastle-united,Ryan Fraser,6000000.0
2022/2023,newcastle-united,Miguel Almirón,32000000.0
2022/2023,newcastle-united,Jacob Murphy,15000000.0
2022/2023,newcastle-united,Alexander Isak,70000000.0
2022/2023,newcastle-united,Callum Wilson,16000000.0
2022/2023,newcastle-united,Chris Wood,8000000.0
2022/2023,brighton-amp-hove-albion,Robert Sánchez,22000000.0
2022/2023,brighton-amp-hove-albion,Jason Steele,4000000.0
2022/2023,brighton-amp-hove-albion,Tom McGill,600000.0
2022/2023,brighton-amp-hove-albion,Levi Colwill,30000000.0
2022/2023,brighton-amp-hove-albion,Adam Webster,25000000.0
2022/2023,brighton-amp-hove-albion,Lewis Dunk,16000000.0
2022/2023,brighton-amp-hove-albion,Jan Paul van Hecke,5000000.0
2022/2023,brighton-amp-hove-albion,Ed Turns,350000.0
2022/2023,brighton-amp-hove-albion,Antef Tsoungui,250000.0
2022/2023,brighton-amp-hove-albion,Pervis Estupiñán,32000000.0
2022/2023,brighton-amp-hove-albion,Haydon Roberts,700000.0
2022/2023,brighton-amp-hove-albion,James Furlong,275000.0
2022/2023,brighton-amp-hove-albion,Imari Samuels,150000.0
2022/2023,brighton-amp-hove-albion,Tariq Lamptey,12000000.0
2022/2023,brighton-amp-hove-albion,Joël Veltman,10000000.0
2022/2023,brighton-amp-hove-albion,Odeluga Offiah,200000.0
2022/2023,brighton-amp-hove-albion,Moisés Caicedo,75000000.0
2022/2023,brighton-amp-hove-albion,Billy Gilmour,12000000.0
2022/2023,brighton-amp-hove-albion,Jack Hinchy,100000.0
2022/2023,brighton-amp-hove-albion,Alexis Mac Allister,65000000.0
2022/2023,brighton-amp-hove-albion,Jakub Moder,10000000.0
2022/2023,brighton-amp-hove-albion,Pascal Groß,8000000.0
2022/2023,brighton-amp-hove-albion,Yasin Ayari,6000000.0
2022/2023,brighton-amp-hove-albion,Steven Alzate,4000000.0
2022/2023,brighton-amp-hove-albion,Taylor Richards,400000.0
2022/2023,brighton-amp-hove-albion,Jack Spong,150000.0
2022/2023,brighton-amp-hove-albion,Julio Enciso,22000000.0
2022/2023,brighton-amp-hove-albion,Facundo Buonanotte,12000000.0
2022/2023,brighton-amp-hove-albion,Adam Lallana,1200000.0
2022/2023,brighton-amp-hove-albion,Andrew Moran,300000.0
2022/2023,brighton-amp-hove-albion,Leandro Trossard,35000000.0
2022/2023,brighton-amp-hove-albion,Kaoru Mitoma,32000000.0
2022/2023,brighton-amp-hove-albion,Jeremy Sarmiento,5000000.0
2022/2023,brighton-amp-hove-albion,Cameron Peupion,125000.0
2022/2023,brighton-amp-hove-albion,Solly March,22000000.0
2022/2023,brighton-amp-hove-albion,Evan Ferguson,30000000.0
2022/2023,brighton-amp-hove-albion,Neal Maupay,10000000.0
2022/2023,brighton-amp-hove-albion,Deniz Undav,10000000.0
2022/2023,brighton-amp-hove-albion,Danny Welbeck,7000000.0
2022/2023,brighton-amp-hove-albion,Aaron Connolly,4000000.0
2022/2023,aston-villa,Emiliano Martínez,28000000.0
2022/2023,aston-villa,Robin Olsen,1500000.0
2022/2023,aston-villa,Jed Steer,500000.0
2022/2023,aston-villa,Viljami Sinisalo,500000.0
2022/2023,aston-villa,Oliwier Zych,50000.0
2022/2023,aston-villa,Ezri Konsa,25000000.0
2022/2023,aston-villa,Tyrone Mings,22000000.0
2022/2023,aston-villa,Diego Carlos,20000000.0
2022/2023,aston-villa,Jan Bednarek,14000000.0
2022/2023,aston-villa,Calum Chambers,8000000.0
2022/2023,aston-villa,Kortney Hause,2200000.0
2022/2023,aston-villa,Josh Feeney,300000.0
2022/2023,aston-villa,Sil Swinkels,150000.0
2022/2023,aston-villa,Álex Moreno,15000000.0
2022/2023,aston-villa,Lucas Digne,15000000.0
2022/2023,aston-villa,Ludwig Augustinsson,2500000.0
2022/2023,aston-villa,Matty Cash,25000000.0
2022/2023,aston-villa,Ashley Young,600000.0
2022/2023,aston-villa,Boubacar Kamara,30000000.0
2022/2023,aston-villa,Leander Dendoncker,15000000.0
2022/2023,aston-villa,Marvelous Nakamba,4000000.0
2022/2023,aston-villa,Lamare Bogarde,450000.0
2022/2023,aston-villa,Douglas Luiz,40000000.0
2022/2023,aston-villa,John McGinn,27000000.0
2022/2023,aston-villa,Morgan Sanson,6000000.0
2022/2023,aston-villa,Tim Iroegbunam,5000000.0
2022/2023,aston-villa,Jacob Ramsey,42000000.0
2022/2023,aston-villa,Emiliano Buendía,28000000.0
2022/2023,aston-villa,Philippe Coutinho,10000000.0
2022/2023,aston-villa,Jaden Philogene,2800000.0
2022/2023,aston-villa,Leon Bailey,28000000.0
2022/2023,aston-villa,Bertrand Traoré,12000000.0
2022/2023,aston-villa,Ollie Watkins,40000000.0
2022/2023,aston-villa,Danny Ings,12000000.0
2022/2023,aston-villa,Cameron Archer,12000000.0
2022/2023,aston-villa,Jhon Durán,12000000.0
2022/2023,aston-villa,Keinan Davis,3000000.0
2022/2023,wolverhampton-wanderers,José Sá,18000000.0
2022/2023,wolverhampton-wanderers,Matija Sarkic,2000000.0
2022/2023,wolverhampton-wanderers,Daniel Bentley,2000000.0
2022/2023,wolverhampton-wanderers,Louie Moulden,200000.0
2022/2023,wolverhampton-wanderers,Jackson Smith,150000.0
2022/2023,wolverhampton-wanderers,Maximilian Kilman,30000000.0
2022/2023,wolverhampton-wanderers,Nathan Collins,22000000.0
2022/2023,wolverhampton-wanderers,Conor Coady,12000000.0
2022/2023,wolverhampton-wanderers,Toti,6000000.0
2022/2023,wolverhampton-wanderers,Yerson Mosquera,3000000.0
2022/2023,wolverhampton-wanderers,Willy Boly,2500000.0
2022/2023,wolverhampton-wanderers,Craig Dawson,2000000.0
2022/2023,wolverhampton-wanderers,Rayan Aït-Nouri,22000000.0
2022/2023,wolverhampton-wanderers,Hugo Bueno,6000000.0
2022/2023,wolverhampton-wanderers,Nélson Semedo,15000000.0
2022/2023,wolverhampton-wanderers,Jonny Otto,13000000.0
2022/2023,wolverhampton-wanderers,Ki-Jana Hoever,3500000.0
2022/2023,wolverhampton-wanderers,Rúben Neves,40000000.0
2022/2023,wolverhampton-wanderers,Leander Dendoncker,15000000.0
2022/2023,wolverhampton-wanderers,Mario Lemina,10000000.0
2022/2023,wolverhampton-wanderers,Boubacar Traoré,5000000.0
2022/2023,wolverhampton-wanderers,Joe Hodge,2000000.0
2022/2023,wolverhampton-wanderers,Matheus Nunes,45000000.0
2022/2023,wolverhampton-wanderers,João Gomes,18000000.0
2022/2023,wolverhampton-wanderers,Luke Cundle,3000000.0
2022/2023,wolverhampton-wanderers,João Moutinho,1500000.0
2022/2023,wolverhampton-wanderers,Connor Ronan,800000.0
2022/2023,wolverhampton-wanderers,Morgan Gibbs-White,40000000.0
2022/2023,wolverhampton-wanderers,Chem Campbell,1000000.0
2022/2023,wolverhampton-wanderers,Gonçalo Guedes,23000000.0
