league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
FRA-Ligue 1,2023,Montpellier,Musa Al-Taamari,JOR,FW,26,1997,21.4,0,0,0,11,51,8,22,4,16,2,0,0,101,10,19,34.5,misc
FRA-Ligue 1,2023,Montpellier,Othmane Maamma,MAR,FW,17,2005,1.0,0,0,0,0,1,0,4,0,3,0,0,0,9,0,1,0.0,misc
FRA-Ligue 1,2023,Montpellier,Sacha Delaye,FRA,"MF,FW",21,2002,1.4,1,0,0,6,1,0,3,0,2,0,0,0,8,1,6,14.3,misc
FRA-Ligue 1,2023,Montpellier,Silvan Hefti,SUI,"DF,FW",25,1997,7.9,1,0,0,5,8,0,19,8,15,0,0,0,39,3,8,27.3,misc
FRA-Ligue 1,2023,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",22,2001,6.9,2,0,0,12,14,0,8,2,11,1,0,0,44,8,9,47.1,misc
FRA-Ligue 1,2023,Montpellier,Théo Sainte-Luce,FRA,DF,24,1998,3.8,1,0,0,3,4,0,7,3,7,0,0,0,23,3,4,42.9,misc
FRA-Ligue 1,2023,Montpellier,Téji Savanier,FRA,MF,31,1991,30.7,8,1,0,41,80,3,231,33,20,0,0,0,196,21,32,39.6,misc
FRA-Ligue 1,2023,Montpellier,Wahbi Khazri,TUN,FW,32,1991,12.6,6,0,0,19,23,7,11,3,17,0,0,0,57,9,13,40.9,misc
FRA-Ligue 1,2023,Montpellier,Yanis Issoufou,FRA,MF,16,2006,0.1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0.0,misc
FRA-Ligue 1,2023,Montpellier,Yann Karamoh,FRA,"FW,MF",25,1998,3.2,1,0,0,7,7,2,5,0,0,0,0,0,17,2,13,13.3,misc
FRA-Ligue 1,2023,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",29,1994,6.8,2,0,0,3,35,5,26,4,7,1,0,0,44,6,6,50.0,misc
FRA-Ligue 1,2023,Nantes,Adel Mahamoud,COM,FW,20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
FRA-Ligue 1,2023,Nantes,Adson,BRA,"MF,FW",22,2000,2.6,0,0,0,4,4,0,2,2,6,0,0,0,11,0,2,0.0,misc
FRA-Ligue 1,2023,Nantes,Alban Lafont,FRA,GK,24,1999,27.7,2,0,0,1,4,0,0,0,0,0,1,0,37,11,1,91.7,misc
FRA-Ligue 1,2023,Nantes,Bastien Meupiyou,FRA,DF,17,2006,0.1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2023,Nantes,Bénie Traoré,CIV,"FW,MF",20,2002,5.6,1,1,0,10,7,1,20,1,4,0,0,0,28,1,11,8.3,misc
FRA-Ligue 1,2023,Nantes,Denis Petrić,SRB,GK,35,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Nantes,Douglas,BRA,MF,26,1997,19.7,7,0,0,48,24,0,20,26,42,0,1,0,126,8,20,28.6,misc
FRA-Ligue 1,2023,Nantes,Enzo Mongo,FRA,DF,18,2005,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,misc
FRA-Ligue 1,2023,Nantes,Eray Cömert,SUI,DF,25,1998,22.2,5,0,0,26,26,1,3,36,28,0,2,0,99,14,27,34.1,misc
FRA-Ligue 1,2023,Nantes,Fabien Centonze,FRA,DF,27,1996,1.0,1,0,0,2,2,0,7,0,1,0,0,0,7,1,1,50.0,misc
FRA-Ligue 1,2023,Nantes,Florent Mollet,FRA,"MF,FW",31,1991,23.1,4,0,0,32,21,4,142,13,11,0,0,0,112,8,14,36.4,misc
FRA-Ligue 1,2023,Nantes,Hugo Boutsingkham,FRA,"MF,FW",20,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Nantes,Ignatius Ganago,CMR,"FW,MF",24,1999,2.0,0,0,0,2,6,1,6,1,0,0,0,0,8,5,6,45.5,misc
FRA-Ligue 1,2023,Nantes,Jaouen Hadjam,ALG,DF,20,2003,1.2,0,0,0,4,1,0,12,3,4,0,0,0,14,1,0,100.0,misc
FRA-Ligue 1,2023,Nantes,Jean-Charles Castelletto,CMR,DF,28,1995,27.4,5,0,0,33,18,2,20,32,26,0,2,0,138,51,32,61.4,misc
FRA-Ligue 1,2023,Nantes,Jean-Kevin Duverne,HAI,DF,26,1997,15.0,5,0,0,29,16,0,13,18,19,0,1,0,80,15,15,50.0,misc
FRA-Ligue 1,2023,Nantes,Kelvin Amian,FRA,DF,25,1998,8.9,2,0,0,13,3,0,14,7,7,0,0,0,19,6,4,60.0,misc
FRA-Ligue 1,2023,Nantes,Lamine Diack,SEN,MF,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Nantes,Marcus Coco,FRA,"DF,FW",27,1996,16.5,2,0,0,23,27,0,46,21,26,0,0,0,77,23,21,52.3,misc
FRA-Ligue 1,2023,Nantes,Marquinhos,BRA,"FW,MF",20,2003,1.7,0,0,0,7,6,1,5,6,2,1,0,0,14,2,5,28.6,misc
FRA-Ligue 1,2023,Nantes,Matthis Abline,FRA,FW,20,2003,11.6,1,0,0,10,13,6,7,3,4,1,0,0,39,15,27,35.7,misc
FRA-Ligue 1,2023,Nantes,Moses Simon,NGA,"FW,MF",28,1995,19.9,0,0,0,14,29,4,114,3,5,1,0,0,51,15,24,38.5,misc
FRA-Ligue 1,2023,Nantes,Mostafa Mohamed,EGY,FW,25,1997,22.2,3,1,0,34,36,11,14,12,14,0,1,0,54,72,66,52.2,misc
FRA-Ligue 1,2023,Nantes,Moussa Sissoko,FRA,MF,33,1989,20.2,7,0,0,40,3,2,18,12,16,0,0,0,114,14,23,37.8,misc
FRA-Ligue 1,2023,Nantes,Nathan Zeze,FRA,DF,18,2005,11.4,1,0,0,8,7,0,1,12,6,0,0,0,36,17,12,58.6,misc
FRA-Ligue 1,2023,Nantes,Nicolas Cozza,FRA,DF,24,1999,9.9,2,0,0,9,19,1,13,14,23,0,0,0,25,7,12,36.8,misc
FRA-Ligue 1,2023,Nantes,Nicolas Pallois,FRA,DF,35,1987,17.7,5,0,0,20,8,1,13,26,19,0,1,0,88,30,18,62.5,misc
FRA-Ligue 1,2023,Nantes,Pedro Chirivella,ESP,MF,26,1997,28.8,5,0,0,26,21,2,29,31,28,0,0,0,165,13,18,41.9,misc
FRA-Ligue 1,2023,Nantes,Quentin Merlin,FRA,DF,21,2002,14.3,0,0,0,10,10,3,63,18,20,0,0,0,88,7,10,41.2,misc
FRA-Ligue 1,2023,Nantes,Ronaël Pierre-Gabriel,FRA,DF,25,1998,6.6,3,0,0,4,4,0,9,8,9,0,0,0,22,9,5,64.3,misc
FRA-Ligue 1,2023,Nantes,Rémy Descamps,FRA,GK,27,1996,6.0,1,0,0,0,2,0,0,0,0,0,0,0,4,1,2,33.3,misc
FRA-Ligue 1,2023,Nantes,Samuel Moutoussamy,COD,MF,26,1996,12.3,2,0,0,21,13,1,2,11,20,1,1,0,74,8,16,33.3,misc
FRA-Ligue 1,2023,Nantes,Stredair Appuah,FRA,"FW,MF",19,2004,0.9,0,0,0,1,0,0,2,1,0,0,0,0,4,1,0,100.0,misc
FRA-Ligue 1,2023,Nantes,Tino Kadewere,ZIM,"FW,MF",27,1996,8.7,1,0,0,13,10,5,6,10,4,0,0,0,42,26,24,52.0,misc
FRA-Ligue 1,2023,Nice,Alexis Claude-Maurice,FRA,MF,25,1998,5.6,1,0,0,16,8,1,26,5,5,0,0,0,27,3,3,50.0,misc
FRA-Ligue 1,2023,Nice,Aliou Badara Baldé,GUI,"FW,DF",20,2002,0.8,0,0,0,2,2,0,4,3,1,0,0,0,6,1,2,33.3,misc
FRA-Ligue 1,2023,Nice,Antoine Mendy,SEN,DF,19,2004,4.6,0,0,0,4,5,0,4,8,5,0,1,0,22,7,12,36.8,misc
FRA-Ligue 1,2023,Nice,Badredine Bouanani,ALG,FW,18,2004,1.8,0,0,0,4,5,1,8,3,2,0,0,0,8,0,1,0.0,misc
FRA-Ligue 1,2023,Nice,Bilal Brahimi,ALG,FW,23,2000,0.1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,misc
FRA-Ligue 1,2023,Nice,Dante,BRA,DF,39,1983,31.6,5,1,0,42,17,0,10,37,30,0,1,0,219,55,31,64.0,misc
FRA-Ligue 1,2023,Nice,Daouda Traoré,FRA,MF,17,2006,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Nice,Evann Guessand,CIV,FW,22,2001,17.3,1,0,0,32,47,5,11,12,7,3,0,0,56,24,26,48.0,misc
FRA-Ligue 1,2023,Nice,Gaëtan Laborde,FRA,"FW,MF",29,1994,21.2,2,0,0,25,8,4,62,6,12,0,1,0,63,32,32,50.0,misc
FRA-Ligue 1,2023,Nice,Hicham Boudaoui,ALG,MF,23,1999,17.9,5,0,0,25,29,1,23,11,19,1,0,0,88,22,27,44.9,misc
FRA-Ligue 1,2023,Nice,Jean-Clair Todibo,FRA,DF,23,1999,29.5,2,1,0,25,18,0,12,38,28,0,0,1,212,39,26,60.0,misc
FRA-Ligue 1,2023,Nice,Jeremie Boga,CIV,FW,26,1997,22.2,1,0,0,7,24,9,88,8,7,0,0,0,73,3,4,42.9,misc
FRA-Ligue 1,2023,Nice,Jordan Lotomba,SUI,DF,24,1998,20.0,4,0,0,12,25,0,20,16,28,0,1,0,72,21,15,58.3,misc
FRA-Ligue 1,2023,Nice,Khéphren Thuram,FRA,MF,22,2001,23.4,7,0,0,33,22,2,20,18,29,0,0,0,129,19,17,52.8,misc
FRA-Ligue 1,2023,Nice,Marcin Bułka,POL,GK,23,1999,34.0,2,0,0,0,4,0,0,0,0,0,0,0,52,8,2,80.0,misc
FRA-Ligue 1,2023,Nice,Melvin Bard,FRA,DF,22,2000,29.5,7,1,0,40,24,1,70,42,38,0,1,0,204,23,29,44.2,misc
FRA-Ligue 1,2023,Nice,Mohamed Ali Cho,FRA,FW,19,2004,9.6,2,0,0,17,22,3,44,3,9,1,1,0,30,5,12,29.4,misc
FRA-Ligue 1,2023,Nice,Morgan Sanson,FRA,MF,28,1994,21.8,4,0,0,30,34,2,114,20,19,0,1,0,125,8,18,30.8,misc
FRA-Ligue 1,2023,Nice,Pablo Rosario,NED,"MF,DF",26,1997,22.3,4,0,0,18,19,1,6,29,25,1,1,0,92,35,22,61.4,misc
FRA-Ligue 1,2023,Nice,Reda Belahyane,MAR,MF,19,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,misc
FRA-Ligue 1,2023,Nice,Romain Perraud,FRA,"DF,FW",25,1997,4.1,2,0,0,4,8,0,21,6,6,0,0,0,19,6,6,50.0,misc
FRA-Ligue 1,2023,Nice,Sofiane Diop,FRA,FW,23,2000,5.5,0,0,0,9,12,8,13,3,6,0,0,0,28,1,4,20.0,misc
FRA-Ligue 1,2023,Nice,Terem Moffi,NGA,FW,24,1999,21.7,4,0,0,32,19,13,7,3,4,0,0,0,36,20,39,33.9,misc
FRA-Ligue 1,2023,Nice,Tom Louchet,FRA,"MF,DF",20,2003,4.5,1,0,0,7,4,0,33,3,5,1,0,0,13,4,8,33.3,misc
FRA-Ligue 1,2023,Nice,Valentin Rosier,FRA,"DF,MF",26,1996,0.6,0,0,0,0,1,0,0,2,0,0,0,0,3,1,0,100.0,misc
FRA-Ligue 1,2023,Nice,Youcef Atal,ALG,DF,27,1996,4.0,2,0,0,3,4,0,6,4,3,0,0,0,28,2,2,50.0,misc
FRA-Ligue 1,2023,Nice,Youssouf Ndayishimiye,BDI,"MF,DF",24,1998,19.0,6,1,0,15,12,0,1,12,20,0,0,0,95,35,22,61.4,misc
FRA-Ligue 1,2023,Paris S-G,Achraf Hakimi,MAR,DF,24,1998,21.5,3,0,0,22,26,3,79,12,19,0,1,0,142,9,12,42.9,misc
FRA-Ligue 1,2023,Paris S-G,Arnau Tenas,ESP,GK,22,2001,5.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Bradley Barcola,FRA,"FW,MF",20,2002,15.2,3,1,1,22,12,4,18,10,16,0,0,0,52,10,11,47.6,misc
FRA-Ligue 1,2023,Paris S-G,Carlos Soler,ESP,"MF,DF",26,1997,12.1,1,0,0,11,10,1,23,5,10,0,0,0,55,6,6,50.0,misc
FRA-Ligue 1,2023,Paris S-G,Cher Ndour,ITA,MF,19,2004,0.3,1,0,0,1,0,0,0,0,2,0,0,0,5,0,3,0.0,misc
FRA-Ligue 1,2023,Paris S-G,Danilo Pereira,POR,DF,31,1991,22.2,2,0,0,14,11,1,1,23,12,0,2,0,128,46,29,61.3,misc
FRA-Ligue 1,2023,Paris S-G,Ethan Mbappé,FRA,"MF,DF",16,2006,0.5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Fabián Ruiz Peña,ESP,MF,27,1996,13.3,3,0,0,6,11,1,11,11,23,0,0,0,83,4,8,33.3,misc
FRA-Ligue 1,2023,Paris S-G,Gianluigi Donnarumma,ITA,GK,24,1999,24.1,3,1,0,2,0,0,0,1,0,0,1,0,28,2,1,66.7,misc
FRA-Ligue 1,2023,Paris S-G,Gonçalo Ramos,POR,FW,22,2001,15.8,1,0,0,19,22,3,3,5,15,2,0,0,44,30,23,56.6,misc
FRA-Ligue 1,2023,Paris S-G,Hugo Ekitike,FRA,FW,21,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Keylor Navas,CRC,GK,36,1986,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Kylian Mbappé,FRA,FW,24,1998,24.0,4,0,0,19,38,20,23,2,1,2,0,0,47,0,2,0.0,misc
FRA-Ligue 1,2023,Paris S-G,Layvin Kurzawa,FRA,DF,30,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Lee Kang-in,KOR,"FW,MF",22,2001,16.3,2,0,0,17,22,1,97,6,13,0,0,0,61,4,11,26.7,misc
FRA-Ligue 1,2023,Paris S-G,Lucas Beraldo,BRA,DF,19,2003,11.2,4,1,0,12,13,0,2,20,14,0,0,0,63,15,15,50.0,misc
FRA-Ligue 1,2023,Paris S-G,Lucas Hernández,FRA,DF,27,1996,21.2,6,0,0,23,30,1,19,27,36,1,0,0,124,23,16,59.0,misc
FRA-Ligue 1,2023,Paris S-G,Manuel Ugarte Ribeiro,URU,MF,22,2001,21.5,5,0,0,46,27,0,4,40,57,1,0,0,181,14,12,53.8,misc
FRA-Ligue 1,2023,Paris S-G,Marco Asensio,ESP,"MF,FW",27,1996,12.4,0,0,0,8,10,0,52,5,10,0,0,0,43,2,3,40.0,misc
FRA-Ligue 1,2023,Paris S-G,Marquinhos,BRA,DF,29,1994,17.1,1,0,0,3,3,2,0,17,11,0,0,0,96,24,22,52.2,misc
FRA-Ligue 1,2023,Paris S-G,Milan Škriniar,SVK,DF,28,1995,18.1,1,0,0,14,10,0,1,12,18,0,0,0,111,25,26,49.0,misc
FRA-Ligue 1,2023,Paris S-G,Nordi Mukiele,FRA,DF,25,1997,8.8,2,0,0,14,10,1,3,14,8,0,0,0,53,26,8,76.5,misc
FRA-Ligue 1,2023,Paris S-G,Nuno Mendes,POR,DF,21,2002,3.0,3,0,0,6,1,0,7,4,5,0,0,0,14,6,2,75.0,misc
FRA-Ligue 1,2023,Paris S-G,Ousmane Dembélé,FRA,"MF,FW",26,1997,16.7,0,0,0,7,27,6,99,5,14,1,0,0,59,3,6,33.3,misc
FRA-Ligue 1,2023,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",24,1998,14.1,1,0,0,34,26,6,9,4,8,2,0,0,43,15,14,51.7,misc
FRA-Ligue 1,2023,Paris S-G,Senny Mayulu,FRA,"FW,MF",17,2006,3.6,0,0,0,8,3,1,13,3,8,0,0,0,21,0,0,,misc
FRA-Ligue 1,2023,Paris S-G,Vitinha,POR,MF,23,2000,23.6,0,0,0,17,16,1,38,23,24,0,0,0,154,4,10,28.6,misc
FRA-Ligue 1,2023,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",17,2006,21.8,4,0,0,21,30,1,8,15,28,0,1,0,112,7,19,26.9,misc
FRA-Ligue 1,2023,Paris S-G,Yoram Zague,FRA,DF,17,2006,4.1,1,0,0,5,3,0,2,4,8,0,0,0,25,0,8,0.0,misc
FRA-Ligue 1,2023,Reims,Abdoul Koné,FRA,DF,18,2005,2.1,1,0,0,2,4,0,1,2,7,1,0,0,14,0,1,0.0,misc
FRA-Ligue 1,2023,Reims,Adama Bojang,GAM,FW,19,2004,0.9,1,0,0,4,1,1,1,1,1,0,0,0,3,1,3,25.0,misc
FRA-Ligue 1,2023,Reims,Amadou Koné,MLI,MF,18,2005,5.3,4,1,1,7,21,0,1,10,8,0,0,0,42,12,12,50.0,misc
FRA-Ligue 1,2023,Reims,Amine Salama,FRA,FW,23,2000,3.5,0,0,0,3,3,6,5,1,0,0,0,0,14,3,2,60.0,misc
FRA-Ligue 1,2023,Reims,Amir Richardson,MAR,MF,21,2002,15.0,4,0,0,30,22,0,13,15,23,0,0,0,86,17,11,60.7,misc
FRA-Ligue 1,2023,Reims,Azor Matusiwa,NED,MF,25,1998,15.4,3,0,0,16,10,0,0,33,27,0,0,0,117,25,15,62.5,misc
FRA-Ligue 1,2023,Reims,Benjamin Stambouli,FRA,MF,32,1990,3.2,4,0,0,7,0,0,2,2,7,0,0,0,14,8,4,66.7,misc
FRA-Ligue 1,2023,Reims,Christ Mbondi,FRA,FW,18,2004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Reims,Emmanuel Agbadou,CIV,DF,26,1997,28.8,1,0,0,31,10,2,6,55,41,0,3,0,217,45,32,58.4,misc
FRA-Ligue 1,2023,Reims,Ibrahim Diakité,GUI,DF,19,2003,1.2,0,0,0,5,3,0,9,2,0,0,0,0,12,3,2,60.0,misc
FRA-Ligue 1,2023,Reims,Joseph Okumu,KEN,DF,26,1997,19.4,3,0,0,17,17,0,3,35,28,0,0,0,144,41,26,61.2,misc
FRA-Ligue 1,2023,Reims,Josh Wilson-Esbrand,ENG,"DF,MF",20,2002,5.1,1,0,0,6,3,1,12,6,4,0,0,0,27,4,3,57.1,misc
FRA-Ligue 1,2023,Reims,Junya Ito,JPN,"FW,MF",30,1993,30.2,2,0,0,18,32,19,201,14,15,0,0,0,115,18,34,34.6,misc
FRA-Ligue 1,2023,Reims,Keito Nakamura,JPN,"FW,MF",23,2000,15.3,1,0,0,24,5,2,23,6,11,0,0,0,59,11,6,64.7,misc
FRA-Ligue 1,2023,Reims,Mamadou Diakhon,FRA,"FW,MF",17,2005,2.3,0,0,0,4,11,0,4,1,3,0,0,0,15,2,4,33.3,misc
FRA-Ligue 1,2023,Reims,Marshall Munetsi,ZIM,MF,27,1996,24.1,5,0,0,45,26,3,18,14,39,1,0,0,110,42,33,56.0,misc
FRA-Ligue 1,2023,Reims,Maxime Busi,BEL,"FW,DF",23,1999,1.8,1,0,0,1,0,0,4,4,0,0,0,0,13,2,1,66.7,misc
FRA-Ligue 1,2023,Reims,Mohammed Daramy,DEN,"FW,MF",21,2002,18.3,0,0,0,7,28,9,15,4,9,0,0,0,71,5,11,31.3,misc
FRA-Ligue 1,2023,Reims,Oumar Diakité,CIV,FW,19,2003,17.6,4,0,0,35,27,32,3,7,12,1,0,0,57,23,63,26.7,misc
FRA-Ligue 1,2023,Reims,Reda Khadra,GER,"FW,MF",22,2001,15.2,1,0,0,13,9,1,46,3,10,0,0,0,66,1,8,11.1,misc
FRA-Ligue 1,2023,Reims,Sergio Akieme,ESP,DF,25,1997,9.1,2,0,0,17,10,0,21,10,5,0,0,0,40,6,4,60.0,misc
FRA-Ligue 1,2023,Reims,Teddy Teuma,MLT,MF,29,1993,23.5,7,0,0,32,30,1,139,20,36,0,0,0,146,10,15,40.0,misc
FRA-Ligue 1,2023,Reims,Therence Koudou,FRA,DF,18,2004,3.5,3,0,0,9,1,0,14,4,2,0,3,0,20,1,7,12.5,misc
FRA-Ligue 1,2023,Reims,Thibault De Smet,BEL,DF,25,1998,20.3,7,1,0,38,9,2,31,21,35,1,1,0,87,17,21,44.7,misc
FRA-Ligue 1,2023,Reims,Thomas Foket,BEL,DF,28,1994,20.4,9,1,1,26,13,4,37,25,17,0,0,0,97,16,19,45.7,misc
FRA-Ligue 1,2023,Reims,Valentin Atangana Edoa,FRA,MF,17,2005,6.2,0,0,0,19,8,0,5,6,13,0,0,0,28,8,12,40.0,misc
FRA-Ligue 1,2023,Reims,Yaya Kader Fofana,MLI,"MF,DF",19,2004,0.4,0,0,0,2,0,1,1,1,3,0,0,0,5,1,2,33.3,misc
FRA-Ligue 1,2023,Reims,Yehvann Diouf,FRA,GK,23,1999,34.0,1,0,0,0,9,0,0,1,0,0,0,0,57,12,2,85.7,misc
FRA-Ligue 1,2023,Reims,Yunis Abdelhamid,MAR,DF,35,1987,30.9,5,0,0,26,12,0,3,39,35,0,0,1,149,61,37,62.2,misc
FRA-Ligue 1,2023,Rennes,Adrien Truffert,FRA,DF,21,2001,23.8,6,0,0,25,28,4,72,19,21,1,0,0,116,18,24,42.9,misc
FRA-Ligue 1,2023,Rennes,Alidu Seidu,GHA,DF,23,2000,6.6,3,0,0,8,14,1,6,10,9,0,0,0,33,7,5,58.3,misc
FRA-Ligue 1,2023,Rennes,Amine Gouiri,ALG,"FW,MF",23,2000,23.0,2,0,0,27,23,1,7,14,10,1,0,0,75,15,19,44.1,misc
FRA-Ligue 1,2023,Rennes,Arnaud Kalimuendo,FRA,FW,21,2002,23.8,6,0,0,28,50,6,11,4,4,3,0,0,45,6,61,9.0,misc
FRA-Ligue 1,2023,Rennes,Arthur Theate,BEL,DF,23,2000,25.5,4,0,0,16,17,0,11,31,17,0,0,0,134,41,22,65.1,misc
FRA-Ligue 1,2023,Rennes,Azor Matusiwa,NED,MF,25,1998,8.8,2,0,0,8,8,0,1,11,3,0,0,0,38,13,8,61.9,misc
FRA-Ligue 1,2023,Rennes,Baptiste Santamaria,FRA,MF,28,1995,21.4,3,0,0,23,25,1,0,34,33,0,0,0,125,38,36,51.4,misc
FRA-Ligue 1,2023,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",29,1994,26.9,1,0,0,16,13,2,165,22,18,0,0,0,102,11,20,35.5,misc
FRA-Ligue 1,2023,Rennes,Bertuğ Yıldırım,TUR,FW,21,2002,5.2,3,0,0,18,14,4,1,0,5,1,0,0,14,17,32,34.7,misc
FRA-Ligue 1,2023,Rennes,Birger Meling,NOR,DF,28,1994,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,misc
FRA-Ligue 1,2023,Rennes,Christopher Wooh,CMR,DF,21,2001,15.4,3,1,0,19,11,0,2,18,12,0,1,0,71,35,19,64.8,misc
FRA-Ligue 1,2023,Rennes,Djaoui Cissé,FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2023,Rennes,Désiré Doué,FRA,"MF,FW",18,2005,18.1,3,0,0,35,55,2,70,14,18,1,1,0,96,6,15,28.6,misc
FRA-Ligue 1,2023,Rennes,Enzo Le Fée,FRA,MF,23,2000,17.0,3,0,0,24,18,0,24,19,35,0,0,0,127,11,12,47.8,misc
FRA-Ligue 1,2023,Rennes,Fabian Rieder,SUI,MF,21,2002,4.1,0,0,0,10,6,0,9,5,7,0,0,0,24,6,3,66.7,misc
FRA-Ligue 1,2023,Rennes,Guela Doué,CIV,DF,20,2002,13.7,1,1,0,29,11,0,43,15,21,2,0,0,78,18,19,48.6,misc
FRA-Ligue 1,2023,Rennes,Ibrahim Salah,MAR,"FW,MF",21,2001,5.8,3,0,0,10,10,1,20,10,7,0,0,0,38,4,7,36.4,misc
FRA-Ligue 1,2023,Rennes,Jeanuël Belocian,FRA,DF,18,2005,16.1,0,0,0,12,15,0,13,13,22,0,0,0,69,10,10,50.0,misc
FRA-Ligue 1,2023,Rennes,Jeremy Doku,BEL,FW,21,2002,1.2,0,0,0,2,4,0,1,0,2,0,0,0,7,0,2,0.0,misc
FRA-Ligue 1,2023,Rennes,Jérémy Jacquet,FRA,MF,18,2005,0.1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,misc
FRA-Ligue 1,2023,Rennes,Lorenz Assignon,TOG,DF,23,2000,11.2,4,0,0,22,15,1,22,9,12,1,0,0,67,11,17,39.3,misc
FRA-Ligue 1,2023,Rennes,Lovro Majer,CRO,MF,25,1998,0.2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,misc
FRA-Ligue 1,2023,Rennes,Ludovic Blas,FRA,"FW,MF",25,1997,17.4,3,0,0,44,34,3,53,6,14,0,0,0,85,5,17,22.7,misc
FRA-Ligue 1,2023,Rennes,Mahamadou Nagida,CMR,DF,18,2005,1.2,0,0,0,0,2,0,12,4,1,0,0,0,8,2,5,28.6,misc
FRA-Ligue 1,2023,Rennes,Martin Terrier,FRA,"FW,MF",26,1997,17.0,2,1,0,13,28,9,5,9,9,0,0,0,52,33,36,47.8,misc
FRA-Ligue 1,2023,Rennes,Mathis Lambourde,FRA,FW,17,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,33.3,misc
FRA-Ligue 1,2023,Rennes,Nemanja Matić,SRB,MF,34,1988,11.4,7,0,0,14,16,1,5,27,10,0,0,0,106,19,12,61.3,misc
FRA-Ligue 1,2023,Rennes,Steve Mandanda,FRA,GK,38,1985,34.0,1,0,0,1,7,0,0,0,0,0,1,1,37,9,1,90.0,misc
FRA-Ligue 1,2023,Rennes,Warmed Omari,COM,DF,23,2000,23.0,5,1,0,20,12,0,0,33,19,0,0,2,114,50,19,72.5,misc
FRA-Ligue 1,2023,Strasbourg,Abakar Sylla,CIV,DF,20,2002,19.9,4,0,0,30,4,1,3,26,23,0,0,1,124,32,21,60.4,misc
FRA-Ligue 1,2023,Strasbourg,Aboubacar Ali,COM,"MF,FW",17,2006,1.4,0,0,0,4,1,0,6,1,0,0,0,0,5,1,5,16.7,misc
FRA-Ligue 1,2023,Strasbourg,Alaa Bellaarouch,MAR,GK,21,2002,15.0,1,0,0,0,3,0,0,1,0,0,0,0,18,4,0,100.0,misc
FRA-Ligue 1,2023,Strasbourg,Andrey Santos,BRA,MF,19,2004,9.2,4,0,0,10,24,1,3,10,18,0,0,0,61,12,9,57.1,misc
FRA-Ligue 1,2023,Strasbourg,Dilane Bakwa,FRA,"FW,MF",20,2002,24.2,4,1,0,32,75,3,155,20,22,0,0,0,114,12,22,35.3,misc
FRA-Ligue 1,2023,Strasbourg,Dion Moise Sahi,CIV,"MF,FW",21,2001,7.0,0,0,0,11,1,2,5,1,5,0,0,0,20,5,7,41.7,misc
FRA-Ligue 1,2023,Strasbourg,Eduard Sobol,UKR,DF,28,1995,0.3,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,,misc
FRA-Ligue 1,2023,Strasbourg,Emanuel Emegha,NED,FW,20,2003,23.1,3,0,0,26,24,12,1,2,5,1,0,0,41,33,66,33.3,misc
