nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
BRA,MF,22,1998,1.9,1,0,0,3,2,0,8,2,2,0,1,0,14,0,2,0.0,FRA-Ligue 1,2020,misc
FRA,FW,22,1998,0.3,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2020,misc
DEN,DF,24,1996,2.1,1,0,0,5,2,0,0,2,1,0,0,0,10,4,0,100.0,FRA-Ligue 1,2020,misc
CMR,FW,27,1992,31.2,3,0,0,27,27,15,53,26,10,2,0,0,107,35,44,44.3,FRA-Ligue 1,2020,misc
NED,DF,24,1995,0.2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
FRA,DF,25,1994,32.3,3,0,0,21,32,2,212,31,26,1,1,0,184,32,21,60.4,FRA-Ligue 1,2020,misc
BRA,MF,22,1997,25.3,6,1,1,65,68,5,10,20,36,0,1,0,166,38,34,52.8,FRA-Ligue 1,2020,misc
FRA,"DF,MF",17,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
BRA,DF,33,1987,32.3,7,2,1,38,9,1,5,49,29,0,1,0,186,111,44,71.6,FRA-Ligue 1,2020,misc
ITA,DF,27,1992,16.3,4,1,0,22,10,0,33,27,17,0,0,0,107,19,12,61.3,FRA-Ligue 1,2020,misc
FRA,MF,20,2000,19.6,4,1,1,31,26,0,13,23,45,0,0,0,140,9,12,42.9,FRA-Ligue 1,2020,misc
CIV,"DF,FW",23,1996,27.2,5,0,0,30,32,3,82,43,41,2,0,0,178,41,34,54.7,FRA-Ligue 1,2020,misc
FRA,DF,19,2000,4.8,0,1,0,8,6,0,22,6,8,1,0,0,38,11,14,44.0,FRA-Ligue 1,2020,misc
NED,FW,26,1994,32.5,4,0,0,31,52,12,166,5,3,2,0,0,89,14,27,34.1,FRA-Ligue 1,2020,misc
FRA,FW,24,1996,7.5,3,0,0,17,6,6,1,5,2,0,0,0,20,18,18,50.0,FRA-Ligue 1,2020,misc
FRA,"FW,MF",16,2003,7.8,1,1,0,16,20,1,9,4,3,1,0,0,38,1,5,16.7,FRA-Ligue 1,2020,misc
CIV,DF,19,2001,12.6,3,0,0,16,13,0,2,33,7,0,1,0,50,49,15,76.6,FRA-Ligue 1,2020,misc
BRA,MF,28,1992,24.9,5,1,0,25,23,0,12,39,22,0,0,0,206,25,21,54.3,FRA-Ligue 1,2020,misc
ZIM,FW,24,1996,22.3,4,0,0,35,25,9,33,21,22,1,0,0,115,33,38,46.5,FRA-Ligue 1,2020,misc
FRA,FW,20,2000,0.0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
POL,FW,26,1994,13.6,2,0,0,15,20,5,7,2,9,0,0,0,21,26,30,46.4,FRA-Ligue 1,2020,misc
SEN,"FW,DF",20,2000,1.4,0,0,0,2,2,3,1,0,3,1,0,0,3,3,6,33.3,FRA-Ligue 1,2020,misc
FRA,MF,20,1999,32.2,6,0,0,49,55,0,3,34,51,0,0,0,211,63,42,60.0,FRA-Ligue 1,2020,misc
SEN,DF,28,1992,0.8,0,0,0,3,2,0,2,1,1,0,0,0,6,1,3,25.0,FRA-Ligue 1,2020,misc
FRA,MF,17,2002,0.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.0,FRA-Ligue 1,2020,misc
FRA,"DF,FW",22,1998,0.2,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,100.0,FRA-Ligue 1,2020,misc
ARG,FW,30,1990,17.5,3,2,1,19,19,12,11,3,4,0,0,0,31,25,60,29.4,FRA-Ligue 1,2020,misc
FRA,"FW,MF",33,1987,26.9,4,2,0,16,46,1,191,8,17,0,1,0,102,4,14,22.2,FRA-Ligue 1,2020,misc
CRO,DF,23,1996,31.3,8,1,0,30,15,0,0,44,17,0,0,0,162,77,35,68.8,FRA-Ligue 1,2020,misc
FRA,"FW,MF",27,1993,30.4,5,0,0,25,53,7,204,14,22,0,1,0,105,12,12,50.0,FRA-Ligue 1,2020,misc
JPN,DF,30,1990,26.5,6,1,0,42,16,2,30,54,48,0,0,0,114,42,38,52.5,FRA-Ligue 1,2020,misc
FRA,DF,26,1994,9.0,3,1,0,13,14,0,10,27,9,1,0,0,46,23,11,67.6,FRA-Ligue 1,2020,misc
NED,"MF,FW",30,1990,2.6,2,0,0,8,2,0,0,5,6,0,0,0,25,5,3,62.5,FRA-Ligue 1,2020,misc
ARG,DF,21,1999,18.2,6,1,0,31,27,2,1,28,18,0,0,0,129,35,42,45.5,FRA-Ligue 1,2020,misc
FRA,DF,21,1998,3.4,1,0,0,4,4,0,0,8,4,0,0,0,16,8,3,72.7,FRA-Ligue 1,2020,misc
BRA,"FW,DF",18,2001,7.5,0,0,0,2,5,8,27,7,4,0,0,0,50,3,0,100.0,FRA-Ligue 1,2020,misc
FRA,FW,19,2001,1.6,0,0,0,6,5,0,2,0,3,0,0,0,7,4,6,40.0,FRA-Ligue 1,2020,misc
FRA,"FW,MF",22,1997,1.5,1,0,0,4,1,0,0,2,1,0,0,0,4,0,2,0.0,FRA-Ligue 1,2020,misc
FRA,MF,20,1999,11.4,3,0,0,33,11,1,9,3,11,0,0,0,56,10,19,34.5,FRA-Ligue 1,2020,misc
FRA,MF,25,1994,9.2,2,0,0,18,10,0,19,9,12,0,0,0,56,6,14,30.0,FRA-Ligue 1,2020,misc
SRB,FW,24,1996,4.4,2,0,0,3,3,2,7,3,5,0,0,0,24,3,10,23.1,FRA-Ligue 1,2020,misc
CMR,MF,24,1996,1.3,0,0,0,1,0,0,1,2,0,0,0,0,9,0,0,,FRA-Ligue 1,2020,misc
SEN,MF,21,1999,22.9,11,1,1,47,46,0,9,47,21,0,0,0,162,46,39,54.1,FRA-Ligue 1,2020,misc
ESP,"DF,FW",22,1997,17.3,3,0,0,13,16,0,58,25,16,0,0,0,84,17,10,63.0,FRA-Ligue 1,2020,misc
TUN,"FW,DF",25,1995,6.7,4,0,0,16,8,1,15,12,11,0,0,0,42,1,12,7.7,FRA-Ligue 1,2020,misc
FRA,GK,35,1985,37.0,1,0,0,0,5,0,0,2,0,0,0,0,44,6,0,100.0,FRA-Ligue 1,2020,misc
FRA,MF,25,1994,21.0,8,0,0,45,24,1,3,28,59,0,0,0,143,25,22,53.2,FRA-Ligue 1,2020,misc
FRA,"FW,MF",30,1990,9.5,1,0,0,9,20,2,8,11,6,0,0,0,34,44,46,48.9,FRA-Ligue 1,2020,misc
FRA,GK,37,1982,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2020,misc
JPN,DF,33,1986,17.7,2,0,0,12,13,3,29,29,16,0,0,1,71,16,16,50.0,FRA-Ligue 1,2020,misc
ESP,DF,30,1990,31.5,14,0,0,31,30,2,0,33,17,1,1,0,137,46,38,54.8,FRA-Ligue 1,2020,misc
BEL,FW,22,1997,11.2,4,0,0,26,12,3,2,0,4,0,0,0,21,29,41,41.4,FRA-Ligue 1,2020,misc
ALG,GK,32,1988,34.0,3,1,0,1,11,0,0,0,0,0,1,0,43,16,4,80.0,FRA-Ligue 1,2020,misc
MLI,MF,18,2001,0.6,0,0,0,3,1,0,1,0,2,0,0,0,4,0,1,0.0,FRA-Ligue 1,2020,misc
MLI,DF,23,1997,21.8,10,0,0,39,30,4,0,60,35,0,2,0,109,99,40,71.2,FRA-Ligue 1,2020,misc
SEN,FW,21,1999,0.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2020,misc
TUN,DF,25,1995,37.9,4,0,0,37,12,0,4,44,37,0,2,0,232,44,41,51.8,FRA-Ligue 1,2020,misc
FRA,DF,24,1996,35.8,9,0,0,43,57,3,114,112,68,0,1,0,198,56,33,62.9,FRA-Ligue 1,2020,misc
ALG,"MF,FW",27,1993,31.3,5,0,0,20,64,1,185,12,16,2,1,0,172,27,42,39.1,FRA-Ligue 1,2020,misc
SEN,"FW,MF",25,1995,1.6,0,0,0,2,2,2,0,0,1,0,0,0,4,9,14,39.1,FRA-Ligue 1,2020,misc
CIV,MF,24,1996,29.9,9,0,0,64,36,2,22,49,52,1,0,0,230,39,31,55.7,FRA-Ligue 1,2020,misc
SEN,FW,21,1999,7.4,0,0,0,11,12,3,3,0,1,1,0,0,14,23,30,43.4,FRA-Ligue 1,2020,misc
GHA,DF,33,1987,33.8,6,2,1,32,20,2,0,80,34,0,1,1,170,57,51,52.8,FRA-Ligue 1,2020,misc
FRA,MF,24,1996,3.4,0,0,0,4,1,0,0,6,2,0,0,0,10,2,1,66.7,FRA-Ligue 1,2020,misc
SEN,"FW,MF",22,1998,16.2,1,0,0,12,37,9,69,21,9,0,0,0,67,26,42,38.2,FRA-Ligue 1,2020,misc
MLI,"MF,DF",22,1998,11.9,2,0,0,12,1,0,0,18,11,0,1,0,78,11,13,45.8,FRA-Ligue 1,2020,misc
FRA,GK,26,1994,4.0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,100.0,FRA-Ligue 1,2020,misc
FRA,DF,24,1996,19.2,1,1,0,15,18,0,59,39,21,0,2,0,108,17,14,54.8,FRA-Ligue 1,2020,misc
SEN,"FW,MF",26,1994,12.6,0,0,0,18,23,6,5,1,8,1,0,0,53,36,49,42.4,FRA-Ligue 1,2020,misc
MTN,"FW,MF",20,2000,11.1,4,0,0,35,8,1,32,4,8,0,0,0,54,14,29,32.6,FRA-Ligue 1,2020,misc
SEN,MF,17,2002,17.7,5,0,0,25,25,1,5,27,29,0,0,0,133,24,14,63.2,FRA-Ligue 1,2020,misc
GLP,FW,23,1997,8.4,4,0,0,22,9,3,19,2,4,0,0,0,33,21,29,42.0,FRA-Ligue 1,2020,misc
FRA,"DF,FW",28,1992,19.8,4,0,0,21,17,0,85,24,18,0,0,0,85,8,19,29.6,FRA-Ligue 1,2020,misc
CPV,"FW,MF",24,1996,10.7,3,0,0,25,28,9,18,4,9,1,0,0,46,8,39,17.0,FRA-Ligue 1,2020,misc
CIV,MF,23,1996,18.6,5,0,0,27,27,0,9,19,24,0,0,0,132,13,18,41.9,FRA-Ligue 1,2020,misc
FRA,MF,29,1990,10.2,3,0,0,16,12,1,11,42,20,0,1,0,59,12,10,54.5,FRA-Ligue 1,2020,misc
CGO,"MF,FW",22,1998,5.5,0,0,0,3,5,0,5,2,4,0,0,0,30,6,6,50.0,FRA-Ligue 1,2020,misc
FRA,"MF,FW",22,1998,2.9,1,0,0,2,5,0,10,6,0,0,0,0,11,3,1,75.0,FRA-Ligue 1,2020,misc
RUS,"MF,FW",24,1996,11.9,2,0,0,19,13,3,102,11,16,0,0,0,89,11,16,40.7,FRA-Ligue 1,2020,misc
FRA,MF,20,2000,34.0,9,1,1,57,62,1,29,60,68,0,0,0,257,81,41,66.4,FRA-Ligue 1,2020,misc
FRA,DF,22,1998,22.3,4,2,0,28,19,0,4,26,20,0,1,1,135,50,32,61.0,FRA-Ligue 1,2020,misc
FRA,GK,29,1991,28.0,1,0,0,1,3,0,0,2,0,0,1,0,59,10,0,100.0,FRA-Ligue 1,2020,misc
FRA,DF,19,2001,31.9,5,0,0,32,15,2,3,58,17,0,0,0,193,108,40,73.0,FRA-Ligue 1,2020,misc
BRA,DF,23,1997,26.3,0,0,0,9,12,4,80,16,34,1,0,0,132,19,28,40.4,FRA-Ligue 1,2020,misc
ESP,"MF,FW",33,1987,9.7,2,0,0,14,12,0,69,13,12,0,0,0,54,7,7,50.0,FRA-Ligue 1,2020,misc
FRA,"DF,FW",18,2002,3.9,2,0,0,2,1,0,1,4,4,0,0,0,20,8,7,53.3,FRA-Ligue 1,2020,misc
FRA,DF,28,1992,22.0,3,0,0,32,22,1,93,50,34,0,1,0,154,25,20,55.6,FRA-Ligue 1,2020,misc
BEL,MF,18,2002,3.5,0,1,0,5,3,0,0,1,5,0,0,0,11,1,6,14.3,FRA-Ligue 1,2020,misc
FRA,MF,18,2002,0.5,0,0,0,1,1,0,4,2,0,0,0,0,2,1,1,50.0,FRA-Ligue 1,2020,misc
POR,MF,20,1999,2.7,1,0,0,4,2,0,1,6,2,0,0,0,9,3,2,60.0,FRA-Ligue 1,2020,misc
SEN,DF,23,1997,7.4,2,0,0,10,12,1,39,6,17,1,0,0,37,12,10,54.5,FRA-Ligue 1,2020,misc
POR,"MF,FW",25,1995,17.2,3,0,0,23,36,5,28,13,26,2,0,0,87,9,25,26.5,FRA-Ligue 1,2020,misc
FRA,"DF,MF",20,2000,1.0,1,0,0,1,2,0,8,1,3,0,0,0,8,6,2,75.0,FRA-Ligue 1,2020,misc
CHI,DF,26,1994,23.2,7,0,0,19,7,1,2,27,11,0,1,0,118,41,39,51.3,FRA-Ligue 1,2020,misc
NGA,FW,23,1997,1.6,0,0,0,1,3,2,0,0,0,0,0,0,3,2,6,25.0,FRA-Ligue 1,2020,misc
CIV,MF,26,1994,0.4,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,100.0,FRA-Ligue 1,2020,misc
GER,"FW,MF",28,1992,30.8,4,0,0,60,45,13,28,4,16,2,0,0,100,56,66,45.9,FRA-Ligue 1,2020,misc
SEN,"MF,DF",21,1999,4.3,3,0,0,3,8,3,12,4,3,0,0,0,16,7,5,58.3,FRA-Ligue 1,2020,misc
ITA,"FW,MF",19,2001,2.6,2,1,0,8,10,5,0,0,1,1,0,0,10,7,19,26.9,FRA-Ligue 1,2020,misc
POL,GK,20,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2020,misc
FRA,"DF,MF",27,1993,24.7,6,0,0,39,36,1,118,47,37,1,0,0,139,46,38,54.8,FRA-Ligue 1,2020,misc
FRA,"MF,FW",20,2000,22.5,4,0,0,33,56,4,39,31,34,0,0,0,148,18,32,36.0,FRA-Ligue 1,2020,misc
MNE,"FW,MF",30,1989,8.9,1,0,0,16,14,4,25,3,4,1,0,0,45,10,20,33.3,FRA-Ligue 1,2020,misc
SRB,DF,19,2001,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,FRA-Ligue 1,2020,misc
ITA,GK,32,1988,9.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,,FRA-Ligue 1,2020,misc
FRA,"MF,FW",18,2001,3.3,3,1,0,10,2,2,6,3,8,0,0,0,19,12,7,63.2,FRA-Ligue 1,2020,misc
FRA,FW,29,1990,29.0,3,0,0,12,39,18,17,13,9,2,0,0,87,40,72,35.7,FRA-Ligue 1,2020,misc
FRA,MF,21,1999,31.9,10,1,1,47,33,0,37,34,51,0,1,0,236,19,17,52.8,FRA-Ligue 1,2020,misc
CMR,DF,29,1991,6.2,1,0,0,7,7,0,12,8,6,0,1,0,27,6,4,60.0,FRA-Ligue 1,2020,misc
ALG,FW,28,1991,27.6,4,0,0,54,41,19,106,4,7,1,0,0,59,135,110,55.1,FRA-Ligue 1,2020,misc
FRA,DF,28,1992,13.6,5,0,0,19,21,0,53,17,33,0,1,0,67,7,22,24.1,FRA-Ligue 1,2020,misc
FRA,DF,20,2000,1.0,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0.0,FRA-Ligue 1,2020,misc
FRA,"MF,DF",30,1990,13.6,3,1,0,19,9,0,2,25,10,0,0,1,46,27,19,58.7,FRA-Ligue 1,2020,misc
FRA,DF,35,1985,36.6,4,0,0,29,25,0,2,69,35,0,1,0,150,71,41,63.4,FRA-Ligue 1,2020,misc
COD,GK,22,1998,8.3,0,0,0,0,4,0,0,1,0,0,0,0,5,3,0,100.0,FRA-Ligue 1,2020,misc
FRA,FW,17,2003,6.2,1,0,0,7,15,5,4,2,3,0,0,0,19,10,13,43.5,FRA-Ligue 1,2020,misc
FRA,MF,28,1991,26.2,5,2,0,34,28,5,117,32,15,0,0,0,128,11,29,27.5,FRA-Ligue 1,2020,misc
FRA,"FW,MF",26,1994,36.2,3,0,0,62,30,6,55,16,22,0,0,0,118,134,127,51.3,FRA-Ligue 1,2020,misc
SUI,GK,26,1994,29.7,0,1,0,2,3,0,0,0,1,0,1,1,48,7,0,100.0,FRA-Ligue 1,2020,misc
FRA,MF,28,1992,28.6,6,0,0,52,34,0,27,8,40,0,0,0,231,20,24,45.5,FRA-Ligue 1,2020,misc
FRA,MF,18,2001,12.9,3,0,0,14,7,1,9,11,8,0,0,0,58,10,9,52.6,FRA-Ligue 1,2020,misc
FRA,"DF,MF",23,1996,27.2,2,0,0,23,44,3,92,39,29,1,0,0,139,41,35,53.9,FRA-Ligue 1,2020,misc
RSA,MF,27,1993,5.0,2,0,0,6,3,2,13,5,2,0,0,0,15,1,7,12.5,FRA-Ligue 1,2020,misc
SRB,DF,24,1995,24.8,4,0,0,28,18,0,94,26,22,0,1,0,144,24,28,46.2,FRA-Ligue 1,2020,misc
FRA,DF,21,1999,15.2,2,0,0,16,16,1,14,26,30,0,0,0,78,15,22,40.5,FRA-Ligue 1,2020,misc
POR,DF,29,1990,18.1,5,0,0,22,26,0,3,34,19,0,2,0,80,28,31,47.5,FRA-Ligue 1,2020,misc
SRB,"FW,MF",30,1990,2.6,0,0,0,4,4,1,0,0,2,0,0,0,8,24,21,53.3,FRA-Ligue 1,2020,misc
FRA,MF,18,2002,0.1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,100.0,FRA-Ligue 1,2020,misc
FRA,"DF,MF",20,2000,0.5,1,0,0,3,1,0,0,0,1,0,0,0,2,0,0,,FRA-Ligue 1,2020,misc
ENG,"FW,MF",22,1998,22.6,3,0,0,31,33,3,30,14,5,1,0,0,86,12,43,21.8,FRA-Ligue 1,2020,misc
FRA,MF,28,1991,24.1,6,1,0,58,65,1,163,38,33,1,2,0,196,18,21,46.2,FRA-Ligue 1,2020,misc
BRA,DF,42,1977,23.5,4,2,0,18,16,0,4,38,10,0,3,0,148,44,29,60.3,FRA-Ligue 1,2020,misc
KOR,"MF,FW",28,1992,3.5,1,0,0,4,1,1,7,5,0,0,0,0,17,8,7,53.3,FRA-Ligue 1,2020,misc
FRA,"FW,MF",26,1994,10.2,2,0,0,8,41,0,39,7,3,0,0,0,71,4,10,28.6,FRA-Ligue 1,2020,misc
GUI,DF,20,2000,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
GUI,MF,26,1994,18.7,2,0,0,20,30,0,9,22,12,0,2,0,106,33,22,60.0,FRA-Ligue 1,2020,misc
FRA,GK,21,1999,38.0,2,0,0,1,8,0,0,0,0,0,1,0,58,12,1,92.3,FRA-Ligue 1,2020,misc
BRA,"DF,MF",28,1992,29.6,3,1,0,32,25,0,9,59,41,0,1,0,136,85,52,62.0,FRA-Ligue 1,2020,misc
FRA,MF,20,2000,0.8,0,0,0,3,1,0,0,1,1,0,0,0,7,2,0,100.0,FRA-Ligue 1,2020,misc
FRA,"FW,MF",20,2000,0.5,1,0,0,1,2,1,2,0,0,0,0,0,0,1,2,33.3,FRA-Ligue 1,2020,misc
MLI,DF,28,1992,18.9,6,0,0,31,22,1,34,36,34,0,1,0,105,37,17,68.5,FRA-Ligue 1,2020,misc
FRA,DF,28,1992,17.3,3,0,0,16,3,1,47,25,34,0,1,0,99,30,23,56.6,FRA-Ligue 1,2020,misc
BRA,DF,30,1990,16.7,5,1,1,36,12,1,32,37,37,1,2,0,75,39,34,53.4,FRA-Ligue 1,2020,misc
MAR,MF,21,1999,26.4,4,1,0,35,45,2,89,33,28,0,0,0,189,14,34,29.2,FRA-Ligue 1,2020,misc
CMR,DF,25,1995,21.6,4,0,0,33,6,0,1,42,18,0,2,0,108,52,24,68.4,FRA-Ligue 1,2020,misc
FRA,FW,23,1997,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2020,misc
MLI,FW,28,1991,10.9,2,0,0,12,7,11,2,2,1,0,0,0,18,91,82,52.6,FRA-Ligue 1,2020,misc
FRA,"MF,FW",22,1997,31.0,5,0,0,53,49,4,23,21,30,1,0,0,183,15,46,24.6,FRA-Ligue 1,2020,misc
FRA,"MF,FW",24,1996,16.4,5,0,0,48,36,2,48,20,21,1,0,0,97,37,44,45.7,FRA-Ligue 1,2020,misc
ALG,MF,27,1992,14.7,5,0,0,31,22,1,40,20,19,0,0,0,108,13,18,41.9,FRA-Ligue 1,2020,misc
NGA,"FW,MF",25,1995,25.8,2,0,0,18,29,4,133,15,14,0,0,0,123,19,32,37.3,FRA-Ligue 1,2020,misc
FRA,DF,32,1987,30.8,8,1,1,21,12,3,7,37,36,0,1,1,215,60,40,60.0,FRA-Ligue 1,2020,misc
ESP,MF,23,1997,25.3,4,0,0,23,16,0,4,41,8,0,0,0,150,9,23,28.1,FRA-Ligue 1,2020,misc
FRA,FW,21,1998,33.7,3,0,0,63,73,23,18,8,14,4,0,0,116,78,137,36.3,FRA-Ligue 1,2020,misc
BEL,"FW,MF",28,1991,3.9,1,0,0,5,13,0,2,0,0,1,0,0,6,15,26,36.6,FRA-Ligue 1,2020,misc
FRA,"FW,MF",23,1996,0.6,0,0,0,1,1,0,0,0,3,0,0,0,6,1,1,50.0,FRA-Ligue 1,2020,misc
COD,FW,23,1996,0.9,0,0,0,2,1,0,2,0,0,0,0,0,2,0,2,0.0,FRA-Ligue 1,2020,misc
FRA,DF,29,1990,23.0,3,0,0,21,43,0,136,38,30,0,1,0,88,24,29,45.3,FRA-Ligue 1,2020,misc
FRA,"MF,FW",22,1998,21.2,2,0,0,24,54,1,57,14,19,0,0,0,95,8,19,29.6,FRA-Ligue 1,2020,misc
FRA,"MF,FW",19,2000,1.2,0,0,0,2,4,0,2,3,4,0,0,0,13,0,1,0.0,FRA-Ligue 1,2020,misc
ALG,"FW,MF",20,2000,30.5,5,0,0,45,36,8,88,17,18,1,0,0,103,20,29,40.8,FRA-Ligue 1,2020,misc
FRA,DF,20,2000,13.4,1,0,0,17,6,0,3,20,12,0,1,0,73,10,9,52.6,FRA-Ligue 1,2020,misc
SUI,"FW,MF",19,2000,6.1,0,0,0,16,15,3,19,7,6,0,1,0,17,5,8,38.5,FRA-Ligue 1,2020,misc
BRA,DF,24,1996,2.8,2,0,0,3,4,0,0,2,3,0,0,0,16,4,2,66.7,FRA-Ligue 1,2020,misc
BRA,DF,36,1983,8.6,2,0,0,6,4,0,0,10,5,0,1,0,48,21,7,75.0,FRA-Ligue 1,2020,misc
FRA,"FW,MF",20,1999,1.1,1,0,0,2,1,0,3,1,1,1,0,0,2,0,2,0.0,FRA-Ligue 1,2020,misc
CIV,FW,19,2001,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,33.3,FRA-Ligue 1,2020,misc
AUT,DF,19,2001,16.4,0,0,0,12,9,0,2,14,15,0,0,0,101,16,25,39.0,FRA-Ligue 1,2020,misc
CIV,"DF,FW",26,1994,32.9,3,0,0,22,31,1,112,55,39,0,0,0,178,36,38,48.6,FRA-Ligue 1,2020,misc
ALG,MF,20,1999,19.3,9,0,0,29,20,6,16,23,35,1,0,0,84,14,26,35.0,FRA-Ligue 1,2020,misc
FRA,FW,21,1999,0.4,1,0,0,3,0,0,3,1,1,0,0,0,2,0,0,,FRA-Ligue 1,2020,misc
FRA,DF,20,1999,14.8,5,0,0,17,14,0,2,19,15,0,0,0,112,26,22,54.2,FRA-Ligue 1,2020,misc
FRA,"MF,FW",22,1998,11.8,1,0,0,6,21,2,21,4,4,1,0,0,60,4,10,28.6,FRA-Ligue 1,2020,misc
SUI,"DF,MF",21,1998,23.6,7,1,1,26,35,2,52,33,25,1,0,0,92,18,27,40.0,FRA-Ligue 1,2020,misc
DEN,FW,22,1997,21.4,2,0,0,21,49,5,3,6,2,0,0,0,43,21,19,52.5,FRA-Ligue 1,2020,misc
FRA,MF,19,2001,16.6,3,0,0,31,10,0,2,18,16,1,1,0,81,18,23,43.9,FRA-Ligue 1,2020,misc
FRA,"FW,MF",20,2000,0.7,1,0,0,1,2,0,6,2,0,0,0,0,4,0,0,,FRA-Ligue 1,2020,misc
FRA,MF,30,1989,24.4,9,1,1,43,10,0,7,53,31,0,0,0,150,39,25,60.9,FRA-Ligue 1,2020,misc
COM,"FW,MF",21,1999,12.0,2,0,0,18,9,2,29,6,8,0,0,0,39,3,19,13.6,FRA-Ligue 1,2020,misc
MTQ,DF,24,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
FRA,MF,27,1993,22.9,3,1,0,35,24,1,19,29,39,0,0,0,146,14,19,42.4,FRA-Ligue 1,2020,misc
SEN,MF,24,1995,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2020,misc
BRA,DF,22,1997,11.6,3,1,0,19,9,1,1,10,11,0,1,0,80,19,19,50.0,FRA-Ligue 1,2020,misc
POR,"FW,MF",24,1995,19.8,1,0,0,15,24,1,92,8,14,0,0,0,80,9,17,34.6,FRA-Ligue 1,2020,misc
FRA,DF,17,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
FRA,DF,21,1999,13.8,4,0,0,11,6,0,9,26,19,0,1,0,95,28,9,75.7,FRA-Ligue 1,2020,misc
ARG,GK,27,1993,38.0,3,0,0,0,4,0,0,1,1,0,0,0,35,13,0,100.0,FRA-Ligue 1,2020,misc
FRA,DF,19,2001,20.0,2,0,0,16,10,0,0,26,9,0,1,0,151,36,22,62.1,FRA-Ligue 1,2020,misc
ALG,"DF,FW",24,1996,10.6,1,0,0,18,27,7,51,26,12,0,0,0,63,8,20,28.6,FRA-Ligue 1,2020,misc
PAR,MF,24,1996,24.9,6,1,1,36,17,0,12,50,47,0,0,0,226,4,20,16.7,FRA-Ligue 1,2020,misc
FRA,DF,25,1994,13.6,4,0,0,9,10,1,2,33,7,0,0,0,70,24,21,53.3,FRA-Ligue 1,2020,misc
FRA,MF,20,1999,0.8,0,0,0,2,0,0,0,2,0,0,0,0,6,0,1,0.0,FRA-Ligue 1,2020,misc
FRA,GK,29,1990,38.0,3,0,0,1,8,0,0,1,1,0,1,0,51,8,0,100.0,FRA-Ligue 1,2020,misc
NOR,DF,25,1994,25.9,4,0,0,15,39,1,39,36,31,0,0,0,140,21,17,55.3,FRA-Ligue 1,2020,misc
FRA,FW,25,1994,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
FRA,DF,23,1996,17.1,4,2,1,17,32,0,7,45,13,0,2,0,80,31,33,48.4,FRA-Ligue 1,2020,misc
FRA,DF,26,1994,11.6,1,0,0,13,17,0,12,16,12,0,0,0,46,19,13,59.4,FRA-Ligue 1,2020,misc
BIH,"MF,FW",26,1993,8.6,1,0,0,9,12,1,18,8,9,0,0,0,56,11,23,32.4,FRA-Ligue 1,2020,misc
ALG,FW,26,1994,3.3,0,0,0,2,2,0,2,0,2,1,0,0,7,12,39,23.5,FRA-Ligue 1,2020,misc
FRA,DF,21,1999,12.5,2,0,0,6,13,0,0,24,7,1,0,0,36,16,12,57.1,FRA-Ligue 1,2020,misc
TOG,FW,19,2000,5.8,3,0,0,20,10,2,2,1,2,0,0,0,17,8,16,33.3,FRA-Ligue 1,2020,misc
FRA,MF,22,1998,24.2,8,0,0,45,16,0,2,59,36,0,2,0,141,30,29,50.8,FRA-Ligue 1,2020,misc
FRA,DF,28,1992,18.1,2,1,0,19,11,0,0,31,7,0,2,0,62,26,34,43.3,FRA-Ligue 1,2020,misc
FRA,MF,22,1997,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2020,misc
