nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
ESP,MF,21-113,2003,12.6,0,3,0,0.0,0.24,0.0,0.0,,23.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,"MF,DF",21-283,2003,15.4,4,22,8,36.4,1.43,0.52,0.18,0.5,15.9,1,0,0,2.3,2.3,0.1,1.7,1.7,ESP-La Liga,2024,shooting
ESP,"FW,MF",37-253,1987,16.4,8,39,14,35.9,2.38,0.85,0.1,0.29,22.0,3,4,5,7.4,3.5,0.09,0.6,0.5,ESP-La Liga,2024,shooting
ESP,"FW,MF",23-253,2001,3.1,1,2,1,50.0,0.64,0.32,0.5,1.0,11.7,0,0,0,0.7,0.7,0.34,0.3,0.3,ESP-La Liga,2024,shooting
GUI,MF,22-082,2003,17.3,0,21,5,23.8,1.21,0.29,0.0,0.0,22.2,0,0,0,1.1,1.1,0.05,-1.1,-1.1,ESP-La Liga,2024,shooting
ESP,GK,27-276,1997,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
BRA,"DF,MF",29-216,1995,6.5,0,4,2,50.0,0.62,0.31,0.0,0.0,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,21-289,2003,21.6,2,9,3,33.3,0.42,0.14,0.22,0.67,11.8,0,0,0,1.6,1.6,0.18,0.4,0.4,ESP-La Liga,2024,shooting
ESP,DF,30-341,1994,5.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
CIV,"FW,MF",29-016,1996,9.0,0,13,6,46.2,1.44,0.67,0.0,0.0,18.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,ESP-La Liga,2024,shooting
GHA,DF,29-194,1995,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
USA,MF,26-323,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,34-104,1990,23.0,2,20,7,35.0,0.87,0.3,0.0,0.0,22.0,4,2,2,2.4,0.8,0.04,-0.4,-0.8,ESP-La Liga,2024,shooting
SRB,"MF,DF",29-162,1995,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"FW,MF",23-321,2001,11.0,4,17,6,35.3,1.54,0.54,0.24,0.67,14.4,0,0,0,2.9,2.9,0.17,1.1,1.1,ESP-La Liga,2024,shooting
ESP,"MF,DF",24-180,2000,13.6,0,8,3,37.5,0.59,0.22,0.0,0.0,16.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2024,shooting
ARG,FW,26-050,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,GK,38-091,1987,26.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
SWE,"FW,MF",21-069,2004,11.8,3,25,14,56.0,2.11,1.18,0.12,0.21,14.9,0,0,0,4.5,4.5,0.18,-1.5,-1.5,ESP-La Liga,2024,shooting
ESP,DF,21-017,2004,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,DF",25-333,1999,23.1,3,24,7,29.2,1.04,0.3,0.13,0.43,24.2,7,0,0,0.9,0.9,0.04,2.1,2.1,ESP-La Liga,2024,shooting
ARG,FW,21-204,2003,11.0,1,15,5,33.3,1.36,0.45,0.07,0.2,11.4,0,0,0,1.8,1.8,0.12,-0.8,-0.8,ESP-La Liga,2024,shooting
CZE,MF,26-327,1998,27.3,0,18,2,11.1,0.66,0.07,0.0,0.0,16.2,0,0,0,1.0,1.0,0.06,-1.0,-1.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",22-218,2002,6.4,0,9,4,44.4,1.4,0.62,0.0,0.0,20.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8,ESP-La Liga,2024,shooting
ESP,DF,31-010,1994,11.3,0,6,1,16.7,0.53,0.09,0.0,0.0,23.8,2,0,0,0.4,0.4,0.06,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,"DF,MF",23-164,2001,19.5,2,19,4,21.1,0.98,0.21,0.11,0.5,19.9,0,0,0,1.7,1.7,0.09,0.3,0.3,ESP-La Liga,2024,shooting
ESP,"MF,FW",28-253,1996,3.7,0,6,0,0.0,1.61,0.0,0.0,,20.7,1,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"DF,MF",29-209,1995,4.8,1,2,1,50.0,0.41,0.21,0.5,1.0,9.1,0,0,0,0.3,0.3,0.14,0.7,0.7,ESP-La Liga,2024,shooting
FRA,"FW,MF",27-246,1997,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,17.3,1,0,0,1.1,1.1,0.11,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,"FW,MF",26-321,1998,25.7,10,48,13,27.1,1.87,0.51,0.13,0.46,19.7,0,4,4,8.9,5.8,0.12,1.1,0.2,ESP-La Liga,2024,shooting
ESP,GK,23-342,2001,29.0,0,1,1,100.0,0.03,0.03,0.0,0.0,10.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,"MF,FW",23-298,2001,19.7,3,35,10,28.6,1.78,0.51,0.09,0.3,19.8,0,0,0,2.3,2.3,0.07,0.7,0.7,ESP-La Liga,2024,shooting
ESP,MF,24-132,2000,6.3,0,2,0,0.0,0.32,0.0,0.0,,20.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
CAN,MF,22-066,2003,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
URU,DF,33-298,1991,24.0,3,13,4,30.8,0.54,0.17,0.23,0.75,12.8,0,0,0,0.8,0.8,0.06,2.2,2.2,ESP-La Liga,2024,shooting
ALB,DF,25-062,2000,25.2,2,9,3,33.3,0.36,0.12,0.22,0.67,12.9,0,0,0,1.3,1.3,0.15,0.7,0.7,ESP-La Liga,2024,shooting
NED,"MF,DF",21-302,2003,0.3,0,1,0,0.0,2.9,0.0,0.0,,14.2,0,0,0,0.0,0.0,0.05,0.0,0.0,ESP-La Liga,2024,shooting
MAR,DF,21-211,2003,27.4,0,2,0,0.0,0.07,0.0,0.0,,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",32-200,1992,3.0,1,7,3,42.9,2.35,1.01,0.14,0.33,15.1,1,0,0,0.6,0.6,0.08,0.4,0.4,ESP-La Liga,2024,shooting
ESP,MF,25-187,1999,16.9,0,8,2,25.0,0.47,0.12,0.0,0.0,29.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,MF,20-071,2005,2.0,0,3,0,0.0,1.48,0.0,0.0,,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,FW,22-282,2002,8.2,3,11,4,36.4,1.35,0.49,0.27,0.75,15.0,0,0,0,1.7,1.7,0.15,1.3,1.3,ESP-La Liga,2024,shooting
ESP,DF,33-014,1992,7.2,0,2,1,50.0,0.28,0.14,0.0,0.0,8.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3,ESP-La Liga,2024,shooting
ESP,MF,24-022,2001,6.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
MAR,FW,27-079,1998,6.7,1,10,3,30.0,1.49,0.45,0.1,0.33,12.9,0,0,0,0.9,0.9,0.09,0.1,0.1,ESP-La Liga,2024,shooting
ESP,MF,28-345,1996,4.6,0,9,0,0.0,1.95,0.0,0.0,,23.4,1,0,0,0.4,0.4,0.05,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,"MF,DF",28-265,1996,12.8,1,16,4,25.0,1.25,0.31,0.06,0.25,26.9,6,0,0,0.6,0.6,0.04,0.4,0.4,ESP-La Liga,2024,shooting
ESP,"FW,MF",22-222,2002,1.1,0,2,0,0.0,1.89,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",19-224,2005,0.8,0,4,1,25.0,5.22,1.3,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"MF,FW",25-306,1999,11.4,0,15,2,13.3,1.31,0.17,0.0,0.0,18.6,0,0,0,1.0,1.0,0.06,-1.0,-1.0,ESP-La Liga,2024,shooting
CMR,"DF,MF",36-336,1988,7.3,1,8,4,50.0,1.1,0.55,0.13,0.25,16.2,0,0,0,0.5,0.5,0.06,0.5,0.5,ESP-La Liga,2024,shooting
TUR,FW,22-273,2002,10.3,1,18,7,38.9,1.75,0.68,0.06,0.14,11.9,0,0,0,2.4,2.4,0.13,-1.4,-1.4,ESP-La Liga,2024,shooting
ESP,FW,28-006,1997,7.0,4,12,6,50.0,1.7,0.85,0.25,0.5,13.7,0,1,1,2.9,2.1,0.17,1.1,0.9,ESP-La Liga,2024,shooting
ESP,"MF,FW",27-096,1998,5.0,0,5,1,20.0,1.0,0.2,0.0,0.0,13.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,ESP-La Liga,2024,shooting
ESP,"MF,FW",27-054,1998,15.3,3,34,9,26.5,2.22,0.59,0.09,0.33,21.1,1,0,0,2.4,2.4,0.07,0.6,0.6,ESP-La Liga,2024,shooting
NGA,"FW,MF",21-327,2003,23.4,3,46,13,28.3,1.97,0.56,0.07,0.23,17.5,0,0,0,3.4,3.4,0.07,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,"MF,FW",22-259,2002,8.3,1,14,6,42.9,1.68,0.72,0.07,0.17,17.6,0,0,0,0.8,0.8,0.06,0.2,0.2,ESP-La Liga,2024,shooting
ESP,MF,23-100,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,GK,32-007,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,32-047,1993,27.0,0,15,3,20.0,0.56,0.11,0.0,0.0,29.7,1,0,0,0.3,0.3,0.02,-0.3,-0.3,ESP-La Liga,2024,shooting
TOG,"DF,MF",33-101,1991,24.5,0,5,0,0.0,0.2,0.0,0.0,,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ESP-La Liga,2024,shooting
POR,DF,30-032,1995,14.0,1,2,1,50.0,0.14,0.07,0.5,1.0,10.9,0,0,0,0.2,0.2,0.08,0.8,0.8,ESP-La Liga,2024,shooting
ESP,"DF,MF",20-253,2004,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,26-282,1998,24.9,0,17,2,11.8,0.68,0.08,0.0,0.0,26.5,0,0,0,0.9,0.9,0.05,-0.9,-0.9,ESP-La Liga,2024,shooting
MAR,MF,20-142,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,20-321,2004,3.6,0,1,0,0.0,0.28,0.0,0.0,,22.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
IRL,"MF,FW",21-169,2003,0.5,0,2,0,0.0,3.75,0.0,0.0,,20.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,"MF,FW",32-041,1993,4.5,0,3,0,0.0,0.66,0.0,0.0,,18.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,25-342,1999,9.0,0,3,0,0.0,0.33,0.0,0.0,,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"FW,MF",31-326,1993,6.5,0,9,3,33.3,1.39,0.46,0.0,0.0,13.5,0,0,0,1.5,1.5,0.17,-1.5,-1.5,ESP-La Liga,2024,shooting
ESP,MF,30-186,1994,24.9,1,27,5,18.5,1.08,0.2,0.0,0.0,26.4,4,1,1,1.6,0.8,0.03,-0.6,-0.8,ESP-La Liga,2024,shooting
URU,MF,29-193,1995,22.9,9,36,13,36.1,1.57,0.57,0.17,0.46,18.7,1,3,3,6.3,4.0,0.11,2.7,2.0,ESP-La Liga,2024,shooting
FRA,MF,22-231,2002,2.9,0,2,0,0.0,0.68,0.0,0.0,,31.2,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
PAR,DF,28-106,1996,26.4,0,28,7,25.0,1.06,0.27,0.0,0.0,21.3,5,0,0,1.2,1.2,0.04,-1.2,-1.2,ESP-La Liga,2024,shooting
DOM,"MF,FW",22-260,2002,4.0,0,8,2,25.0,2.01,0.5,0.0,0.0,22.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,"MF,FW",24-175,2000,6.6,4,8,5,62.5,1.21,0.75,0.5,0.8,19.2,0,0,0,0.8,0.8,0.1,3.2,3.2,ESP-La Liga,2024,shooting
URU,FW,20-271,2004,7.0,2,17,6,35.3,2.42,0.85,0.12,0.33,16.8,0,0,0,0.7,0.7,0.04,1.3,1.3,ESP-La Liga,2024,shooting
ESP,FW,25-073,2000,13.0,4,20,7,35.0,1.54,0.54,0.15,0.43,13.7,0,1,2,4.5,3.0,0.15,-0.5,0.0,ESP-La Liga,2024,shooting
ESP,DF,22-253,2002,9.9,0,6,0,0.0,0.61,0.0,0.0,,20.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"DF,MF",21-351,2003,22.7,2,17,5,29.4,0.75,0.22,0.12,0.4,14.4,0,0,0,1.2,1.2,0.07,0.8,0.8,ESP-La Liga,2024,shooting
NED,"FW,MF",28-070,1997,12.7,2,23,11,47.8,1.81,0.87,0.09,0.18,15.3,0,0,0,2.9,2.9,0.13,-0.9,-0.9,ESP-La Liga,2024,shooting
BRA,MF,28-242,1996,3.5,0,3,0,0.0,0.86,0.0,0.0,,25.8,1,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
MKD,FW,25-291,1999,9.4,2,14,4,28.6,1.49,0.43,0.14,0.5,12.3,0,0,0,2.7,2.7,0.19,-0.7,-0.7,ESP-La Liga,2024,shooting
ESP,"FW,MF",24-059,2001,19.1,3,32,15,46.9,1.67,0.78,0.09,0.2,19.0,0,0,0,2.3,2.3,0.07,0.7,0.7,ESP-La Liga,2024,shooting
URU,FW,38-181,1986,6.8,6,21,9,42.9,3.1,1.33,0.14,0.33,13.0,0,3,3,6.0,3.7,0.18,0.0,-0.7,ESP-La Liga,2024,shooting
NED,DF,35-033,1990,22.9,0,5,2,40.0,0.22,0.09,0.0,0.0,21.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,DF,35-184,1989,21.8,1,11,3,27.3,0.51,0.14,0.09,0.33,16.5,0,0,0,0.8,0.8,0.07,0.2,0.2,ESP-La Liga,2024,shooting
NED,MF,27-358,1997,15.3,2,17,5,29.4,1.11,0.33,0.12,0.4,14.2,0,0,0,1.5,1.4,0.09,0.5,0.6,ESP-La Liga,2024,shooting
ESP,MF,21-350,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
NED,"FW,MF",19-267,2005,2.9,1,6,2,33.3,2.1,0.7,0.17,0.5,17.2,0,0,0,0.9,0.9,0.15,0.1,0.1,ESP-La Liga,2024,shooting
ESP,"FW,DF",20-342,2004,0.5,0,1,0,0.0,1.87,0.0,0.0,,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,26-056,1999,18.5,1,6,1,16.7,0.32,0.05,0.17,1.0,18.5,0,0,0,1.0,1.0,0.16,0.0,0.0,ESP-La Liga,2024,shooting
COL,MF,20-190,2004,4.9,1,3,1,33.3,0.62,0.21,0.33,1.0,15.5,0,0,0,0.6,0.6,0.2,0.4,0.4,ESP-La Liga,2024,shooting
ESP,DF,33-346,1991,6.7,0,1,0,0.0,0.15,0.0,0.0,,32.7,1,0,0,0.0,0.0,0.04,0.0,0.0,ESP-La Liga,2024,shooting
KOR,"MF,FW",19-082,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
CZE,DF,25-356,1999,20.1,2,15,5,33.3,0.75,0.25,0.13,0.4,16.4,0,0,0,1.5,1.5,0.1,0.5,0.5,ESP-La Liga,2024,shooting
ESP,"DF,MF",23-258,2001,25.4,1,25,8,32.0,0.99,0.32,0.04,0.13,21.8,2,0,0,1.5,1.5,0.06,-0.5,-0.5,ESP-La Liga,2024,shooting
ESP,MF,33-199,1991,12.9,0,3,0,0.0,0.23,0.0,0.0,,18.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,MF,20-211,2004,0.5,0,1,0,0.0,1.87,0.0,0.0,,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
ESP,GK,30-119,1994,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ARG,GK,33-099,1992,29.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"FW,MF",32-325,1992,3.9,0,1,0,0.0,0.25,0.0,0.0,,23.3,0,0,0,0.0,0.0,0.05,0.0,0.0,ESP-La Liga,2024,shooting
ESP,MF,20-072,2005,1.8,0,2,1,50.0,1.1,0.55,0.0,0.0,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
UKR,"FW,MF",27-147,1997,14.0,2,23,6,26.1,1.64,0.43,0.09,0.33,19.7,4,0,0,2.2,2.2,0.1,-0.2,-0.2,ESP-La Liga,2024,shooting
VEN,MF,27-087,1998,18.8,4,30,11,36.7,1.6,0.59,0.13,0.36,16.3,0,0,0,3.0,3.0,0.1,1.0,1.0,ESP-La Liga,2024,shooting
COL,"FW,MF",21-143,2003,11.4,2,30,7,23.3,2.63,0.61,0.07,0.29,22.4,1,0,0,1.5,1.5,0.05,0.5,0.5,ESP-La Liga,2024,shooting
CIV,MF,19-272,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
BEL,"MF,FW",30-065,1995,4.1,2,11,3,27.3,2.7,0.74,0.18,0.67,22.8,4,0,0,0.6,0.6,0.05,1.4,1.4,ESP-La Liga,2024,shooting
ESP,"FW,MF",21-193,2003,24.0,6,58,23,39.7,2.42,0.96,0.1,0.26,18.8,0,0,0,5.2,5.2,0.09,0.8,0.8,ESP-La Liga,2024,shooting
FRA,DF,25-030,2000,2.3,0,1,0,0.0,0.44,0.0,0.0,,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"DF,MF",29-274,1995,4.3,0,7,1,14.3,1.62,0.23,0.0,0.0,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2024,shooting
NED,DF,29-281,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
POR,MF,20-028,2005,15.9,1,17,4,23.5,1.07,0.25,0.06,0.25,24.8,0,0,0,0.5,0.5,0.03,0.5,0.5,ESP-La Liga,2024,shooting
CRO,GK,26-032,1999,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
FRA,MF,24-135,2000,5.6,0,4,2,50.0,0.71,0.36,0.0,0.0,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,MF,28-058,1997,0.6,0,2,0,0.0,3.4,0.0,0.0,,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
POR,FW,22-266,2002,18.9,8,44,18,40.9,2.33,0.95,0.14,0.33,14.8,0,2,3,8.3,5.9,0.13,-0.3,0.1,ESP-La Liga,2024,shooting
ESP,FW,36-169,1988,5.2,0,10,3,30.0,1.92,0.58,0.0,0.0,11.4,0,0,0,1.9,1.9,0.19,-1.9,-1.9,ESP-La Liga,2024,shooting
NED,GK,35-354,1989,25.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,DF",30-042,1995,24.9,0,20,5,25.0,0.8,0.2,0.0,0.0,21.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,ESP-La Liga,2024,shooting
ESP,MF,31-315,1993,11.9,0,4,2,50.0,0.34,0.17,0.0,0.0,39.9,2,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,21-333,2003,10.7,0,7,0,0.0,0.65,0.0,0.0,,9.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,ESP-La Liga,2024,shooting
ESP,MF,29-037,1996,19.5,0,21,8,38.1,1.08,0.41,0.0,0.0,21.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6,ESP-La Liga,2024,shooting
ESP,"FW,MF",27-171,1997,7.8,2,12,5,41.7,1.53,0.64,0.17,0.4,22.3,0,0,0,0.6,0.6,0.05,1.4,1.4,ESP-La Liga,2024,shooting
ESP,"FW,DF",29-277,1995,1.2,0,2,0,0.0,1.73,0.0,0.0,,15.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ESP-La Liga,2024,shooting
ESP,"DF,FW",24-282,2000,7.1,0,2,0,0.0,0.28,0.0,0.0,,8.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,22-283,2002,19.7,0,9,0,0.0,0.46,0.0,0.0,,16.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,ESP-La Liga,2024,shooting
SCO,FW,28-311,1996,14.1,1,22,7,31.8,1.56,0.5,0.05,0.14,12.0,0,0,0,3.3,3.3,0.15,-2.3,-2.3,ESP-La Liga,2024,shooting
ESP,FW,28-256,1996,0.2,0,1,0,0.0,5.63,0.0,0.0,,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"FW,MF",29-276,1995,19.2,8,44,19,43.2,2.29,0.99,0.18,0.42,23.6,12,0,0,3.0,3.0,0.07,5.0,5.0,ESP-La Liga,2024,shooting
SCO,DF,28-150,1996,22.4,0,6,0,0.0,0.27,0.0,0.0,,11.2,0,0,0,0.8,0.8,0.13,-0.8,-0.8,ESP-La Liga,2024,shooting
ESP,"MF,DF",20-171,2004,5.5,1,2,2,100.0,0.36,0.36,0.5,0.5,21.3,0,0,0,0.2,0.2,0.11,0.8,0.8,ESP-La Liga,2024,shooting
ESP,DF,17-360,2007,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,DF,27-207,1997,16.0,0,3,2,66.7,0.19,0.12,0.0,0.0,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,30-255,1994,14.4,3,8,5,62.5,0.55,0.35,0.38,0.6,15.3,0,0,0,0.7,0.7,0.09,2.3,2.3,ESP-La Liga,2024,shooting
ESP,DF,32-024,1993,21.9,0,3,2,66.7,0.14,0.09,0.0,0.0,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,"DF,FW",24-014,2001,12.0,0,4,1,25.0,0.33,0.08,0.0,0.0,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ESP-La Liga,2024,shooting
ESP,DF,27-070,1998,2.0,0,1,0,0.0,0.51,0.0,0.0,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
CRO,DF,32-152,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"MF,FW",29-164,1995,15.2,7,24,8,33.3,1.58,0.53,0.13,0.38,26.6,2,4,5,6.7,2.8,0.12,0.3,0.2,ESP-La Liga,2024,shooting
SRB,MF,33-058,1992,15.5,1,10,3,30.0,0.65,0.19,0.1,0.33,12.7,0,0,0,1.7,1.7,0.17,-0.7,-0.7,ESP-La Liga,2024,shooting
ESP,"FW,MF",24-358,2000,9.0,3,21,8,38.1,2.32,0.88,0.14,0.38,12.9,0,0,0,3.0,3.0,0.14,0.0,0.0,ESP-La Liga,2024,shooting
CPV,"MF,FW",25-054,2000,0.6,0,1,1,100.0,1.64,1.64,0.0,0.0,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ESP-La Liga,2024,shooting
ESP,"DF,FW",28-044,1997,6.8,1,3,1,33.3,0.44,0.15,0.33,1.0,16.8,0,0,0,0.3,0.3,0.1,0.7,0.7,ESP-La Liga,2024,shooting
ESP,DF,26-344,1998,19.5,0,9,2,22.2,0.46,0.1,0.0,0.0,20.6,1,0,0,0.4,0.4,0.05,-0.4,-0.4,ESP-La Liga,2024,shooting
ESP,DF,28-145,1996,10.9,1,3,1,33.3,0.27,0.09,0.33,1.0,10.5,0,0,0,0.5,0.5,0.17,0.5,0.5,ESP-La Liga,2024,shooting
ESP,"FW,DF",24-351,2000,21.2,4,30,12,40.0,1.42,0.57,0.13,0.33,21.5,1,0,0,1.7,1.7,0.06,2.3,2.3,ESP-La Liga,2024,shooting
ESP,GK,27-231,1997,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
ARG,MF,27-088,1998,2.3,0,3,1,33.3,1.32,0.44,0.0,0.0,19.7,0,0,0,0.5,0.5,0.16,-0.5,-0.5,ESP-La Liga,2024,shooting
SRB,GK,33-077,1992,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2024,shooting
SRB,DF,32-014,1993,22.6,1,2,1,50.0,0.09,0.04,0.5,1.0,11.7,0,0,0,0.1,0.1,0.03,0.9,0.9,ESP-La Liga,2024,shooting
ESP,FW,25-220,1999,18.4,1,31,14,45.2,1.68,0.76,0.0,0.0,15.8,0,1,2,4.9,3.3,0.11,-3.9,-3.3,ESP-La Liga,2024,shooting
MAR,"FW,MF",29-222,1995,6.1,2,9,4,44.4,1.48,0.66,0.22,0.5,19.7,1,0,0,0.7,0.7,0.08,1.3,1.3,ESP-La Liga,2024,shooting
PER,"MF,DF",29-257,1995,19.2,1,9,5,55.6,0.47,0.26,0.11,0.2,25.7,0,0,0,0.5,0.5,0.06,0.5,0.5,ESP-La Liga,2024,shooting
ESP,MF,24-352,2000,4.4,0,6,1,16.7,1.37,0.23,0.0,0.0,27.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ESP-La Liga,2024,shooting
