nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
ITA,"MF,FW",27,1993,0.2,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0,ITA-Serie A,2021,defense
BEL,DF,20,1999,13.3,23,13,19,3,1,11,28,39.3,17,14,1,13,16,39,32,0,ITA-Serie A,2021,defense
HUN,MF,18,2002,1.0,2,2,1,1,0,1,4,25.0,3,2,0,2,1,3,1,0,ITA-Serie A,2021,defense
SWE,DF,30,1990,21.7,45,18,35,8,2,28,45,62.2,17,34,7,27,36,81,64,1,ITA-Serie A,2021,defense
ITA,FW,28,1991,6.4,5,2,1,2,2,2,11,18.2,9,10,0,10,0,5,3,0,ITA-Serie A,2021,defense
SUI,MF,19,2001,10.0,18,12,11,6,1,11,26,42.3,15,8,0,8,5,23,7,0,ITA-Serie A,2021,defense
ITA,GK,29,1991,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ITA-Serie A,2021,defense
ITA,DF,33,1987,13.3,22,12,16,5,1,13,26,50.0,13,9,4,5,11,33,42,1,ITA-Serie A,2021,defense
ROU,"FW,MF",20,2000,7.8,2,1,1,1,0,0,10,0.0,10,8,1,7,5,7,8,0,ITA-Serie A,2021,defense
GRE,DF,19,2001,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2021,defense
FRA,DF,31,1989,9.7,16,11,8,6,2,7,9,77.8,2,8,4,4,17,33,22,1,ITA-Serie A,2021,defense
FRA,MF,25,1995,4.6,9,4,5,3,1,2,4,50.0,2,13,8,5,5,14,6,1,ITA-Serie A,2021,defense
FRA,"FW,MF",22,1998,14.4,27,17,8,12,7,11,31,35.5,20,6,0,6,4,31,11,0,ITA-Serie A,2021,defense
VEN,DF,26,1994,20.1,22,14,13,9,0,9,24,37.5,15,30,18,12,53,75,77,1,ITA-Serie A,2021,defense
GUI,MF,23,1997,7.3,10,8,4,6,0,2,8,25.0,6,11,2,9,12,22,4,0,ITA-Serie A,2021,defense
ITA,GK,37,1983,12.8,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,7,2,ITA-Serie A,2021,defense
ESP,FW,23,1997,17.2,3,2,0,0,3,1,10,10.0,9,5,0,5,0,3,5,2,ITA-Serie A,2021,defense
BRA,DF,30,1990,15.9,21,11,11,7,3,13,24,54.2,11,18,4,14,27,48,11,0,ITA-Serie A,2021,defense
ITA,"DF,MF",25,1995,23.9,27,20,10,14,3,10,28,35.7,18,21,7,14,40,67,61,1,ITA-Serie A,2021,defense
USA,DF,19,2001,3.1,4,2,1,1,2,1,5,20.0,4,4,0,4,6,10,4,0,ITA-Serie A,2021,defense
ESP,"MF,FW",22,1998,8.6,9,4,3,6,0,6,31,19.4,25,9,0,9,6,15,1,0,ITA-Serie A,2021,defense
ENG,DF,30,1989,12.3,14,8,5,7,2,6,10,60.0,4,17,11,6,28,42,46,1,ITA-Serie A,2021,defense
BRA,GK,23,1997,5.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,1,ITA-Serie A,2021,defense
ITA,DF,29,1991,6.5,4,3,2,2,0,3,7,42.9,4,10,1,9,4,8,12,0,ITA-Serie A,2021,defense
GAM,MF,19,2001,3.6,5,2,3,1,1,3,10,30.0,7,3,0,3,8,13,0,1,ITA-Serie A,2021,defense
BIH,FW,34,1986,20.3,8,6,2,3,3,3,9,33.3,6,9,4,5,1,9,11,0,ITA-Serie A,2021,defense
ITA,MF,18,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ARG,DF,33,1987,4.5,3,2,3,0,0,3,4,75.0,1,3,3,0,7,10,18,1,ITA-Serie A,2021,defense
ITA,DF,24,1996,31.7,50,29,29,19,2,18,31,58.1,13,38,18,20,72,122,77,3,ITA-Serie A,2021,defense
ESP,MF,22,1998,20.7,44,18,14,24,6,18,61,29.5,43,25,3,22,22,66,14,1,ITA-Serie A,2021,defense
ARM,"MF,FW",31,1989,30.5,58,24,13,27,18,13,62,21.0,49,34,0,34,39,97,10,0,ITA-Serie A,2021,defense
ARG,"MF,FW",31,1989,0.9,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0,ITA-Serie A,2021,defense
FRA,MF,27,1993,22.8,20,12,8,12,0,9,33,27.3,24,14,3,11,14,34,21,3,ITA-Serie A,2021,defense
BRA,DF,29,1991,1.7,3,1,2,1,0,2,4,50.0,2,1,0,1,2,5,5,0,ITA-Serie A,2021,defense
NED,MF,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,27,1993,23.6,12,6,3,9,0,8,20,40.0,12,16,1,15,25,37,31,0,ITA-Serie A,2021,defense
ITA,MF,24,1996,28.9,40,24,13,20,7,21,60,35.0,39,37,2,35,42,82,23,1,ITA-Serie A,2021,defense
ALB,DF,20,2000,15.1,16,11,8,7,1,5,17,29.4,12,12,5,7,24,40,38,1,ITA-Serie A,2021,defense
POL,MF,18,2002,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2021,defense
ESP,GK,25,1994,20.2,2,0,2,0,0,2,2,100.0,0,1,0,1,0,2,7,4,ITA-Serie A,2021,defense
ESP,"MF,FW",33,1987,17.7,22,14,6,11,5,7,35,20.0,28,10,0,10,9,31,2,1,ITA-Serie A,2021,defense
ITA,DF,18,2002,0.7,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,0,0,ITA-Serie A,2021,defense
NED,DF,25,1995,28.3,36,23,19,12,5,21,48,43.8,27,18,1,17,30,66,32,0,ITA-Serie A,2021,defense
BRA,DF,21,1998,26.6,59,37,28,25,6,25,45,55.6,20,38,17,21,68,127,78,3,ITA-Serie A,2021,defense
ITA,"MF,FW",27,1992,6.4,4,3,0,3,1,2,9,22.2,7,3,1,2,3,7,2,0,ITA-Serie A,2021,defense
POR,MF,31,1989,17.8,49,22,21,22,6,18,54,33.3,36,34,1,33,30,79,10,1,ITA-Serie A,2021,defense
SWE,MF,31,1989,25.5,56,29,21,32,3,23,65,35.4,42,31,12,19,49,105,35,0,ITA-Serie A,2021,defense
ITA,DF,26,1994,9.8,27,15,16,9,2,15,24,62.5,9,18,6,12,23,50,26,0,ITA-Serie A,2021,defense
ITA,FW,24,1996,3.8,3,2,0,1,2,0,3,0.0,3,5,1,4,3,6,5,0,ITA-Serie A,2021,defense
ITA,MF,33,1987,27.8,28,19,17,9,2,21,53,39.6,32,24,3,21,9,37,27,1,ITA-Serie A,2021,defense
ITA,MF,23,1996,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
POL,DF,28,1992,29.0,66,44,37,22,7,41,73,56.2,32,40,20,20,42,108,88,0,ITA-Serie A,2021,defense
IDN,GK,23,1997,37.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,16,0,ITA-Serie A,2021,defense
VEN,FW,28,1992,1.9,1,1,0,0,1,0,2,0.0,2,4,0,4,1,2,1,0,ITA-Serie A,2021,defense
ITA,MF,23,1997,0.9,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,1,0,ITA-Serie A,2021,defense
ITA,FW,37,1983,24.5,12,8,4,4,4,2,19,10.5,17,14,1,13,7,19,10,0,ITA-Serie A,2021,defense
ITA,FW,23,1997,1.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2021,defense
URU,"FW,MF",29,1990,10.8,31,15,10,17,4,8,27,29.6,19,19,3,16,4,35,13,0,ITA-Serie A,2021,defense
CZE,MF,24,1996,26.8,28,17,14,7,7,11,35,31.4,24,16,1,15,24,52,34,0,ITA-Serie A,2021,defense
CRO,GK,23,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ITA-Serie A,2021,defense
SEN,FW,25,1995,13.3,9,6,2,6,1,4,10,40.0,6,10,1,9,0,9,3,0,ITA-Serie A,2021,defense
NOR,MF,19,2001,1.1,0,0,0,0,0,0,0,,0,2,0,2,3,3,3,0,ITA-Serie A,2021,defense
ITA,DF,30,1990,19.8,33,18,20,11,2,10,21,47.6,11,21,14,7,25,58,94,1,ITA-Serie A,2021,defense
ITA,FW,28,1991,9.7,2,2,0,2,0,0,1,0.0,1,3,1,2,3,5,5,0,ITA-Serie A,2021,defense
JPN,DF,31,1988,25.3,17,4,10,7,0,7,13,53.8,6,45,34,11,57,74,93,1,ITA-Serie A,2021,defense
ALG,"DF,MF",22,1998,4.3,11,5,6,4,1,6,16,37.5,10,12,2,10,12,23,15,0,ITA-Serie A,2021,defense
DEN,"MF,FW",20,2000,19.7,42,21,14,20,8,22,70,31.4,48,40,4,36,24,66,17,0,ITA-Serie A,2021,defense
NOR,MF,24,1996,29.4,76,42,32,36,8,20,60,33.3,40,51,16,35,25,101,30,0,ITA-Serie A,2021,defense
GAM,DF,27,1992,28.8,28,16,19,8,1,13,23,56.5,10,43,29,14,68,96,133,1,ITA-Serie A,2021,defense
ITA,DF,25,1994,35.7,42,30,27,10,5,23,39,59.0,16,22,2,20,32,74,76,1,ITA-Serie A,2021,defense
ITA,"FW,MF",26,1994,11.1,11,7,2,7,2,4,19,21.1,15,14,2,12,9,20,3,0,ITA-Serie A,2021,defense
ITA,DF,29,1990,1.0,2,2,2,0,0,2,2,100.0,0,1,1,0,1,3,5,0,ITA-Serie A,2021,defense
ITA,GK,33,1987,37.0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,14,4,ITA-Serie A,2021,defense
ITA,"FW,MF",17,2002,0.5,2,1,1,1,0,2,3,66.7,1,1,0,1,0,2,1,0,ITA-Serie A,2021,defense
ITA,FW,25,1994,27.5,42,22,17,11,14,21,62,33.9,41,23,1,22,26,68,34,0,ITA-Serie A,2021,defense
ITA,DF,36,1984,2.3,1,1,1,0,0,1,2,50.0,1,2,2,0,3,4,12,0,ITA-Serie A,2021,defense
ITA,FW,26,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
SRB,"MF,FW",28,1992,23.1,32,23,6,16,10,12,30,40.0,18,20,2,18,9,41,12,0,ITA-Serie A,2021,defense
ITA,FW,32,1987,18.9,0,0,0,0,0,0,2,0.0,2,4,0,4,1,1,3,0,ITA-Serie A,2021,defense
ITA,MF,35,1984,4.9,7,5,2,5,0,3,10,30.0,7,6,2,4,13,20,10,0,ITA-Serie A,2021,defense
ITA,"FW,MF",20,2000,13.7,5,3,1,1,3,0,4,0.0,4,13,5,8,2,7,9,0,ITA-Serie A,2021,defense
ITA,DF,28,1992,33.5,32,20,15,14,3,10,23,43.5,13,46,37,9,50,82,100,1,ITA-Serie A,2021,defense
ITA,GK,39,1981,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
GRE,DF,24,1996,16.2,35,18,17,12,6,8,28,28.6,20,16,5,11,15,50,42,0,ITA-Serie A,2021,defense
MTQ,"MF,FW",29,1991,14.8,13,8,5,5,3,5,13,38.5,8,9,0,9,7,20,5,0,ITA-Serie A,2021,defense
CIV,"MF,FW",20,2000,19.9,29,17,10,10,9,14,35,40.0,21,27,3,24,18,47,9,0,ITA-Serie A,2021,defense
FRA,DF,18,2002,0.0,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2021,defense
CIV,"FW,MF",23,1997,19.8,11,9,5,0,6,3,11,27.3,8,10,0,10,8,19,7,0,ITA-Serie A,2021,defense
GER,DF,25,1994,16.6,21,12,16,3,2,12,27,44.4,15,15,7,8,13,34,28,0,ITA-Serie A,2021,defense
TUR,DF,25,1994,8.8,15,9,8,5,2,8,13,61.5,5,9,5,4,16,31,33,0,ITA-Serie A,2021,defense
SVK,"FW,MF",24,1996,3.7,8,4,2,5,1,2,5,40.0,3,1,0,1,0,8,2,0,ITA-Serie A,2021,defense
ITA,MF,22,1998,32.0,81,47,43,28,10,29,56,51.8,27,35,15,20,51,132,65,1,ITA-Serie A,2021,defense
BRA,DF,24,1995,19.4,19,13,13,6,0,13,18,72.2,5,23,17,6,27,46,44,2,ITA-Serie A,2021,defense
FRA,MF,22,1997,20.7,24,13,15,6,3,14,41,34.1,27,9,0,9,16,40,10,1,ITA-Serie A,2021,defense
MAR,MF,28,1991,5.9,6,5,1,4,1,2,7,28.6,5,14,6,8,12,18,8,0,ITA-Serie A,2021,defense
TUR,DF,21,1999,18.6,43,20,26,9,8,27,53,50.9,26,17,1,16,36,79,41,0,ITA-Serie A,2021,defense
URU,MF,21,1999,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
EQG,MF,28,1992,16.3,35,22,17,15,3,12,35,34.3,23,26,7,19,22,57,27,0,ITA-Serie A,2021,defense
BRA,DF,22,1998,20.9,26,13,19,5,2,19,27,70.4,8,26,5,21,31,57,53,0,ITA-Serie A,2021,defense
ROU,DF,30,1989,20.4,38,23,34,3,1,21,35,60.0,14,31,21,10,50,88,59,2,ITA-Serie A,2021,defense
ITA,MF,24,1995,4.0,6,3,2,3,1,5,13,38.5,8,3,1,2,3,9,1,0,ITA-Serie A,2021,defense
BUL,FW,31,1988,4.8,2,1,1,1,0,1,3,33.3,2,2,0,2,0,2,5,0,ITA-Serie A,2021,defense
ALB,DF,23,1996,14.4,19,9,10,8,1,8,13,61.5,5,10,7,3,23,42,52,1,ITA-Serie A,2021,defense
ITA,DF,36,1984,20.8,34,21,19,14,1,19,28,67.9,9,23,12,11,35,69,55,1,ITA-Serie A,2021,defense
ITA,DF,26,1994,2.9,1,0,1,0,0,1,3,33.3,2,8,5,3,7,8,9,1,ITA-Serie A,2021,defense
ITA,FW,24,1996,10.9,5,4,2,2,1,4,10,40.0,6,5,0,5,9,14,7,0,ITA-Serie A,2021,defense
BRA,FW,30,1990,16.8,9,5,4,1,4,4,21,19.0,17,12,0,12,13,22,3,0,ITA-Serie A,2021,defense
UGA,DF,24,1996,1.0,2,1,2,0,0,2,2,100.0,0,0,0,0,1,3,5,0,ITA-Serie A,2021,defense
GHA,FW,26,1994,31.7,30,16,16,10,4,9,31,29.0,22,13,2,11,14,44,8,0,ITA-Serie A,2021,defense
ITA,DF,25,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,"MF,FW",26,1994,4.9,6,4,1,4,1,2,7,28.6,5,4,1,3,4,10,4,0,ITA-Serie A,2021,defense
ITA,MF,22,1998,24.6,61,36,26,28,7,21,53,39.6,32,33,6,27,19,80,25,1,ITA-Serie A,2021,defense
ITA,FW,28,1991,0.4,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,ITA-Serie A,2021,defense
ITA,GK,26,1994,29.0,2,0,2,0,0,2,6,33.3,4,0,0,0,2,4,20,1,ITA-Serie A,2021,defense
ITA,DF,28,1991,4.2,17,9,14,1,2,8,22,36.4,14,5,2,3,5,22,6,0,ITA-Serie A,2021,defense
NED,GK,29,1991,6.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,2,ITA-Serie A,2021,defense
URU,DF,23,1996,3.3,5,0,3,0,2,4,7,57.1,3,1,0,1,2,7,6,0,ITA-Serie A,2021,defense
GER,DF,22,1998,18.4,48,34,28,16,4,23,37,62.2,14,25,13,12,37,85,43,1,ITA-Serie A,2021,defense
COL,FW,21,1998,15.1,39,28,9,15,15,12,34,35.3,22,30,0,30,10,49,2,0,ITA-Serie A,2021,defense
ITA,MF,32,1988,1.3,3,1,1,2,0,2,4,50.0,2,2,1,1,0,3,2,0,ITA-Serie A,2021,defense
ITA,DF,24,1996,17.7,19,9,10,6,3,7,25,28.0,18,13,5,8,22,41,25,0,ITA-Serie A,2021,defense
FRA,MF,18,2002,8.9,18,10,11,7,0,6,19,31.6,13,10,5,5,15,33,10,0,ITA-Serie A,2021,defense
BRA,MF,24,1995,9.8,22,12,7,10,5,12,26,46.2,14,19,4,15,11,33,5,0,ITA-Serie A,2021,defense
ANG,FW,23,1996,21.1,12,5,2,6,4,4,7,57.1,3,15,1,14,3,15,20,0,ITA-Serie A,2021,defense
CRO,DF,22,1998,20.0,23,14,16,6,1,11,20,55.0,9,22,16,6,41,64,71,2,ITA-Serie A,2021,defense
ITA,MF,26,1994,24.8,40,23,14,24,2,27,52,51.9,25,24,4,20,34,74,13,0,ITA-Serie A,2021,defense
ARG,MF,24,1995,19.6,13,5,4,6,3,5,32,15.6,27,23,5,18,20,33,22,1,ITA-Serie A,2021,defense
ITA,MF,30,1989,3.6,6,2,3,1,2,4,7,57.1,3,1,0,1,1,7,2,0,ITA-Serie A,2021,defense
BRA,GK,38,1982,2.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,DF,22,1998,17.3,20,11,12,5,3,12,21,57.1,9,13,4,9,11,31,27,0,ITA-Serie A,2021,defense
ITA,"FW,MF",28,1991,4.3,4,1,1,0,3,1,3,33.3,2,1,0,1,1,5,4,0,ITA-Serie A,2021,defense
ITA,FW,19,2001,7.8,7,3,0,4,3,2,4,50.0,2,4,0,4,2,9,5,0,ITA-Serie A,2021,defense
ESP,DF,22,1998,13.2,20,10,10,8,2,8,22,36.4,14,13,4,9,24,44,37,1,ITA-Serie A,2021,defense
ITA,DF,23,1996,16.9,50,29,26,22,2,27,52,51.9,25,19,1,18,16,66,31,0,ITA-Serie A,2021,defense
ITA,MF,21,1999,13.7,24,13,7,13,4,11,31,35.5,20,10,2,8,9,33,22,0,ITA-Serie A,2021,defense
ITA,DF,21,1999,9.5,12,5,8,4,0,7,12,58.3,5,15,9,6,11,23,44,1,ITA-Serie A,2021,defense
BIH,"MF,FW",23,1997,5.3,1,0,1,0,0,1,7,14.3,6,5,0,5,3,4,1,0,ITA-Serie A,2021,defense
ITA,FW,26,1993,32.1,30,18,4,16,10,11,35,31.4,24,27,4,23,12,42,21,0,ITA-Serie A,2021,defense
PAR,FW,24,1996,10.9,8,3,0,4,4,2,9,22.2,7,5,0,5,5,13,8,0,ITA-Serie A,2021,defense
ITA,DF,28,1992,22.3,30,16,13,13,4,13,33,39.4,20,22,9,13,53,83,62,0,ITA-Serie A,2021,defense
ARG,"DF,FW",33,1986,21.6,48,33,25,14,9,24,38,63.2,14,21,7,14,16,64,38,0,ITA-Serie A,2021,defense
ITA,MF,28,1992,4.4,12,7,3,6,3,6,10,60.0,4,2,0,2,9,21,5,0,ITA-Serie A,2021,defense
ITA,FW,23,1997,6.3,6,4,0,4,2,2,13,15.4,11,3,0,3,2,8,3,0,ITA-Serie A,2021,defense
BRA,DF,23,1997,32.6,51,34,36,14,1,21,36,58.3,15,54,21,33,70,121,142,1,ITA-Serie A,2021,defense
ITA,MF,23,1997,2.1,5,2,2,1,2,2,5,40.0,3,0,0,0,0,5,1,0,ITA-Serie A,2021,defense
POL,MF,25,1995,20.4,38,28,13,19,6,16,45,35.6,29,19,5,14,15,53,7,0,ITA-Serie A,2021,defense
BRA,DF,23,1997,21.8,21,14,13,6,2,8,14,57.1,6,36,26,10,46,67,76,0,ITA-Serie A,2021,defense
KVX,"DF,FW",25,1995,15.1,24,14,18,5,1,12,22,54.5,10,19,4,15,18,42,35,1,ITA-Serie A,2021,defense
ITA,DF,25,1994,6.3,9,6,1,5,3,3,5,60.0,2,11,1,10,12,21,24,0,ITA-Serie A,2021,defense
CMR,DF,30,1990,15.1,14,9,11,3,0,7,12,58.3,5,28,14,14,33,47,71,1,ITA-Serie A,2021,defense
SUI,DF,27,1992,13.8,21,14,11,8,2,13,22,59.1,9,16,5,11,20,41,43,0,ITA-Serie A,2021,defense
ITA,MF,23,1997,16.9,19,4,4,9,6,7,30,23.3,23,19,6,13,20,39,19,0,ITA-Serie A,2021,defense
ITA,GK,33,1987,32.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,6,2,ITA-Serie A,2021,defense
KVX,GK,32,1988,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2021,defense
SRB,MF,23,1996,23.4,32,13,11,18,3,15,50,30.0,35,23,5,18,17,49,17,0,ITA-Serie A,2021,defense
ITA,"DF,MF",23,1997,0.6,3,1,2,1,0,3,4,75.0,1,0,0,0,1,4,1,0,ITA-Serie A,2021,defense
ITA,"MF,FW",28,1992,18.0,19,12,10,6,3,6,19,31.6,13,8,0,8,8,27,2,2,ITA-Serie A,2021,defense
ITA,FW,29,1991,16.6,15,9,4,6,5,6,20,30.0,14,14,0,14,3,18,5,1,ITA-Serie A,2021,defense
FRA,MF,26,1994,10.2,11,7,6,4,1,5,16,31.3,11,18,1,17,10,21,9,1,ITA-Serie A,2021,defense
VEN,MF,32,1988,31.6,68,38,27,33,8,36,71,50.7,35,32,7,25,31,99,44,0,ITA-Serie A,2021,defense
SRB,GK,23,1997,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,3,ITA-Serie A,2021,defense
ITA,"FW,MF",19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
CIV,DF,19,2000,20.6,29,14,16,6,7,17,33,51.5,16,13,3,10,29,58,40,0,ITA-Serie A,2021,defense
ESP,MF,25,1995,1.5,2,0,0,0,2,2,5,40.0,3,2,0,2,0,2,1,0,ITA-Serie A,2021,defense
NED,DF,30,1990,18.2,21,15,10,9,2,13,20,65.0,7,30,17,13,25,46,77,0,ITA-Serie A,2021,defense
ITA,"FW,MF",30,1990,6.1,9,7,4,4,1,3,7,42.9,4,7,0,7,2,11,0,0,ITA-Serie A,2021,defense
ESP,FW,35,1985,7.9,4,1,2,2,0,2,5,40.0,3,3,0,3,2,6,17,0,ITA-Serie A,2021,defense
ESP,"FW,MF",26,1994,6.6,2,2,1,1,0,2,12,16.7,10,2,0,2,3,5,0,0,ITA-Serie A,2021,defense
NED,DF,23,1997,3.9,5,2,3,2,0,2,5,40.0,3,3,1,2,2,7,5,0,ITA-Serie A,2021,defense
ARG,FW,24,1995,8.4,16,8,5,6,5,6,17,35.3,11,14,0,14,13,29,6,0,ITA-Serie A,2021,defense
MKD,"FW,MF",30,1990,7.8,6,4,2,3,1,2,13,15.4,11,5,0,5,1,7,7,0,ITA-Serie A,2021,defense
NED,FW,17,2002,1.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
FRA,MF,22,1998,5.8,8,7,5,3,0,3,13,23.1,10,7,1,6,5,13,7,0,ITA-Serie A,2021,defense
DEN,DF,29,1991,29.3,17,11,14,3,0,8,25,32.0,17,26,11,15,24,41,65,0,ITA-Serie A,2021,defense
ARG,GK,26,1994,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,8,1,ITA-Serie A,2021,defense
ITA,DF,24,1996,27.4,32,21,24,6,2,8,23,34.8,15,33,20,13,50,82,85,1,ITA-Serie A,2021,defense
ITA,FW,27,1992,12.3,6,1,2,3,1,3,14,21.4,11,11,0,11,6,12,7,0,ITA-Serie A,2021,defense
SEN,MF,21,1999,2.0,10,8,5,5,0,0,0,,0,2,0,2,1,11,0,0,ITA-Serie A,2021,defense
ITA,GK,18,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
NOR,MF,18,2002,0.7,0,0,0,0,0,0,0,,0,5,0,5,1,1,0,0,ITA-Serie A,2021,defense
NED,DF,29,1990,19.3,40,18,23,16,1,20,39,51.3,19,21,9,12,24,64,43,0,ITA-Serie A,2021,defense
BIH,MF,32,1988,0.4,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,0,0,ITA-Serie A,2021,defense
ARG,DF,22,1998,20.3,27,18,13,10,4,16,42,38.1,26,26,4,22,21,48,49,1,ITA-Serie A,2021,defense
BRA,GK,32,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
SRB,MF,21,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ARG,"MF,FW",29,1991,32.5,18,11,7,8,3,7,23,30.4,16,24,5,19,27,45,24,0,ITA-Serie A,2021,defense
BRA,DF,24,1996,30.9,59,33,36,20,3,27,49,55.1,22,48,27,21,68,127,94,2,ITA-Serie A,2021,defense
ARG,MF,26,1994,35.6,41,24,17,22,2,15,60,25.0,45,32,1,31,17,58,20,1,ITA-Serie A,2021,defense
ITA,MF,23,1997,4.4,8,5,3,4,1,3,10,30.0,7,10,3,7,6,14,5,0,ITA-Serie A,2021,defense
BRA,MF,27,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
BRA,DF,25,1994,24.6,40,23,26,12,2,13,29,44.8,16,33,17,16,58,98,60,1,ITA-Serie A,2021,defense
FRA,DF,33,1987,9.5,15,10,6,9,0,4,5,80.0,1,16,9,7,18,33,41,0,ITA-Serie A,2021,defense
ITA,GK,24,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2021,defense
ITA,FW,30,1989,16.5,10,7,2,5,3,2,10,20.0,8,7,1,6,2,12,19,0,ITA-Serie A,2021,defense
NED,DF,23,1996,4.6,4,1,0,3,1,2,9,22.2,7,4,0,4,5,9,6,0,ITA-Serie A,2021,defense
GER,MF,29,1990,20.2,52,32,24,24,4,25,54,46.3,29,22,2,20,22,74,15,1,ITA-Serie A,2021,defense
BRA,MF,25,1995,22.8,50,23,28,19,3,21,60,35.0,39,36,3,33,34,84,23,0,ITA-Serie A,2021,defense
