nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,,,
GER,GK,24,1997,19.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,4,GER-Bundesliga,2022,defense
JPN,MF,31,1991,8.3,16,7,7,7,2,4,16,25.0,12,13,2,11,8,24,6,0,GER-Bundesliga,2022,defense
POR,FW,25,1996,4.4,8,6,3,4,1,3,12,25.0,9,7,0,7,2,10,3,0,GER-Bundesliga,2022,defense
JPN,DF,23,1999,28.5,40,29,24,14,2,18,35,51.4,17,38,17,21,40,80,94,0,GER-Bundesliga,2022,defense
GER,DF,21,2000,16.4,26,15,12,11,3,15,27,55.6,12,20,2,18,8,34,29,1,GER-Bundesliga,2022,defense
COL,FW,22,2000,4.6,5,4,0,2,3,2,4,50.0,2,2,1,1,1,6,3,0,GER-Bundesliga,2022,defense
GRE,DF,24,1997,25.4,50,27,32,15,3,28,38,73.7,10,39,18,21,63,113,99,0,GER-Bundesliga,2022,defense
GER,MF,17,2005,0.1,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,GER-Bundesliga,2022,defense
GER,"MF,FW",19,2002,2.7,12,10,4,5,3,4,6,66.7,2,2,0,2,1,13,1,0,GER-Bundesliga,2022,defense
GER,FW,25,1996,7.8,1,1,1,0,0,0,1,0.0,1,4,0,4,1,2,5,0,GER-Bundesliga,2022,defense
FRA,MF,20,2002,15.5,17,11,7,7,3,8,20,40.0,12,16,5,11,8,25,7,0,GER-Bundesliga,2022,defense
DEN,"DF,MF",22,2000,5.3,11,6,7,3,1,5,9,55.6,4,9,0,9,4,15,12,0,GER-Bundesliga,2022,defense
GER,DF,26,1996,3.7,12,8,8,4,0,5,9,55.6,4,9,2,7,5,17,6,0,GER-Bundesliga,2022,defense
AUT,FW,25,1997,2.6,3,2,0,1,2,1,3,33.3,2,1,0,1,0,3,0,0,GER-Bundesliga,2022,defense
GUI,FW,26,1996,18.3,4,1,2,2,0,1,2,50.0,1,7,2,5,0,4,14,0,GER-Bundesliga,2022,defense
COD,"FW,MF",23,1998,22.1,25,17,5,14,6,6,20,30.0,14,17,2,15,8,33,1,0,GER-Bundesliga,2022,defense
FRA,"FW,DF",21,2001,3.6,12,9,9,1,2,5,12,41.7,7,10,0,10,3,15,0,0,GER-Bundesliga,2022,defense
GRE,"FW,DF",19,2003,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,GER-Bundesliga,2022,defense
POR,"FW,MF",20,2002,14.3,10,4,2,4,4,8,13,61.5,5,9,2,7,1,11,5,0,GER-Bundesliga,2022,defense
GER,DF,26,1996,32.6,49,27,27,19,3,27,51,52.9,24,44,16,28,38,87,123,2,GER-Bundesliga,2022,defense
JPN,MF,29,1993,32.5,70,37,30,31,9,38,85,44.7,47,44,6,38,26,96,63,0,GER-Bundesliga,2022,defense
HUN,MF,23,1999,9.6,21,9,7,12,2,6,14,42.9,8,12,2,10,4,25,11,0,GER-Bundesliga,2022,defense
TUN,MF,25,1996,9.7,14,7,6,8,0,5,17,29.4,12,22,4,18,9,23,3,0,GER-Bundesliga,2022,defense
AUT,DF,35,1987,20.1,31,16,16,12,3,20,31,64.5,11,14,1,13,25,56,48,0,GER-Bundesliga,2022,defense
NED,DF,24,1998,24.6,38,23,21,17,0,14,26,53.8,12,27,12,15,29,67,93,0,GER-Bundesliga,2022,defense
POR,DF,23,1999,25.0,35,20,21,14,0,21,34,61.8,13,23,14,9,26,61,99,1,GER-Bundesliga,2022,defense
DEN,GK,29,1992,29.0,0,0,0,0,0,0,5,0.0,5,0,0,0,0,0,9,1,GER-Bundesliga,2022,defense
JPN,MF,31,1991,5.5,12,8,1,10,1,3,9,33.3,6,7,1,6,3,15,9,0,GER-Bundesliga,2022,defense
GER,"FW,MF",21,2001,2.9,5,3,2,2,1,3,5,60.0,2,3,0,3,1,6,0,0,GER-Bundesliga,2022,defense
GER,MF,28,1994,24.3,29,17,8,18,3,17,48,35.4,31,35,2,33,14,43,25,0,GER-Bundesliga,2022,defense
USA,FW,26,1996,15.1,15,7,3,4,8,2,17,11.8,15,17,5,12,4,19,15,0,GER-Bundesliga,2022,defense
CRO,DF,26,1995,10.4,9,7,5,2,2,7,18,38.9,11,9,3,6,6,15,22,1,GER-Bundesliga,2022,defense
NOR,DF,24,1997,11.5,28,17,17,10,1,15,25,60.0,10,15,3,12,12,40,19,0,GER-Bundesliga,2022,defense
FRA,DF,29,1993,10.6,16,9,6,8,2,8,12,66.7,4,7,2,5,4,20,22,0,GER-Bundesliga,2022,defense
GER,FW,31,1991,17.1,11,7,4,4,3,4,18,22.2,14,18,3,15,5,16,25,0,GER-Bundesliga,2022,defense
GER,GK,23,1999,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,1,GER-Bundesliga,2022,defense
GER,MF,26,1996,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2022,defense
SRB,MF,26,1996,2.3,4,2,4,0,0,3,5,60.0,2,3,0,3,0,4,5,0,GER-Bundesliga,2022,defense
NOR,MF,26,1996,9.3,22,10,9,11,2,13,21,61.9,8,11,5,6,3,25,20,0,GER-Bundesliga,2022,defense
GER,DF,30,1991,14.5,21,11,9,9,3,13,31,41.9,18,17,5,12,9,30,28,0,GER-Bundesliga,2022,defense
GER,DF,24,1998,13.3,24,18,11,11,2,17,35,48.6,18,11,5,6,19,43,44,1,GER-Bundesliga,2022,defense
GER,MF,27,1995,7.7,17,8,9,4,4,8,18,44.4,10,6,0,6,6,23,7,0,GER-Bundesliga,2022,defense
GER,MF,28,1994,32.0,60,33,21,32,7,25,50,50.0,25,33,10,23,40,100,33,0,GER-Bundesliga,2022,defense
GER,DF,30,1992,31.9,45,29,29,12,4,24,47,51.1,23,35,18,17,38,83,140,0,GER-Bundesliga,2022,defense
SUR,FW,27,1995,28.4,15,5,1,7,7,2,11,18.2,9,13,1,12,3,18,7,1,GER-Bundesliga,2022,defense
GER,"FW,MF",32,1990,5.5,9,5,1,5,3,4,8,50.0,4,5,1,4,0,9,4,0,GER-Bundesliga,2022,defense
GER,"DF,MF",25,1996,0.6,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,GER-Bundesliga,2022,defense
GER,DF,26,1996,6.2,11,6,5,4,2,5,18,27.8,13,12,4,8,2,13,14,0,GER-Bundesliga,2022,defense
POL,DF,23,1999,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,GER-Bundesliga,2022,defense
GER,DF,24,1998,21.7,46,28,25,19,2,24,40,60.0,16,23,11,12,30,76,94,1,GER-Bundesliga,2022,defense
GER,"DF,FW",30,1991,29.1,46,27,19,20,7,31,58,53.4,27,30,6,24,22,68,63,0,GER-Bundesliga,2022,defense
GER,MF,33,1989,21.0,56,25,20,34,2,29,60,48.3,31,20,5,15,23,79,38,1,GER-Bundesliga,2022,defense
TOG,MF,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2022,defense
GER,"FW,MF",20,2001,2.6,5,5,2,1,2,2,6,33.3,4,2,0,2,0,5,2,0,GER-Bundesliga,2022,defense
ITA,DF,17,2005,0.7,0,0,0,0,0,0,0,,0,1,0,1,2,2,4,0,GER-Bundesliga,2022,defense
GER,"DF,FW",22,1999,0.5,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,GER-Bundesliga,2022,defense
BUL,MF,22,2000,17.6,44,27,16,25,3,18,31,58.1,13,23,6,17,22,66,21,1,GER-Bundesliga,2022,defense
GER,MF,22,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2022,defense
DEN,MF,25,1996,20.6,34,17,15,18,1,10,37,27.0,27,34,11,23,16,50,37,0,GER-Bundesliga,2022,defense
CZE,GK,30,1992,32.3,1,0,1,0,0,1,5,20.0,4,1,0,1,3,4,21,1,GER-Bundesliga,2022,defense
ENG,"DF,FW",21,2001,5.2,14,10,2,11,1,6,12,50.0,6,5,0,5,12,26,21,0,GER-Bundesliga,2022,defense
GER,"MF,DF",28,1993,18.1,53,28,20,25,8,25,62,40.3,37,13,0,13,10,63,15,0,GER-Bundesliga,2022,defense
AUT,DF,24,1998,28.8,62,46,40,22,0,41,68,60.3,27,46,17,29,58,120,127,1,GER-Bundesliga,2022,defense
GER,FW,28,1994,31.7,8,3,2,4,2,3,16,18.8,13,13,2,11,9,17,41,1,GER-Bundesliga,2022,defense
GER,"FW,MF",28,1994,4.9,6,5,3,2,1,1,9,11.1,8,7,1,6,3,9,4,0,GER-Bundesliga,2022,defense
GER,GK,27,1995,1.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,GER-Bundesliga,2022,defense
SRB,DF,26,1995,25.2,30,19,17,13,0,18,29,62.1,11,32,16,16,33,63,103,0,GER-Bundesliga,2022,defense
GER,"DF,FW",28,1994,28.0,71,43,38,24,9,38,75,50.7,37,50,7,43,28,99,38,1,GER-Bundesliga,2022,defense
GER,FW,29,1993,27.5,9,4,0,6,3,3,13,23.1,10,13,4,9,1,10,24,0,GER-Bundesliga,2022,defense
GER,"MF,DF",25,1996,0.8,3,1,3,0,0,0,3,0.0,3,0,0,0,0,3,1,0,GER-Bundesliga,2022,defense
GER,MF,24,1998,12.1,25,10,12,11,2,13,28,46.4,15,10,0,10,5,30,12,0,GER-Bundesliga,2022,defense
GER,DF,27,1995,23.1,56,36,29,24,3,27,42,64.3,15,24,13,11,37,93,110,0,GER-Bundesliga,2022,defense
SCO,"FW,MF",25,1997,3.0,1,0,0,0,1,0,0,,0,2,0,2,0,1,0,0,GER-Bundesliga,2022,defense
AUT,"MF,FW",22,2000,16.9,24,15,5,13,6,10,22,45.5,12,21,3,18,7,31,12,0,GER-Bundesliga,2022,defense
BEL,MF,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,GER-Bundesliga,2022,defense
CRO,MF,22,2000,2.5,4,2,2,2,0,0,2,0.0,2,4,1,3,5,9,4,0,GER-Bundesliga,2022,defense
GER,FW,17,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2022,defense
GER,MF,21,2000,20.4,41,24,11,23,7,16,34,47.1,18,26,10,16,25,66,31,0,GER-Bundesliga,2022,defense
POL,"FW,DF",20,2002,22.9,36,25,15,13,8,20,40,50.0,20,37,2,35,8,44,15,0,GER-Bundesliga,2022,defense
DEN,FW,23,1999,14.3,14,6,2,7,5,5,10,50.0,5,14,4,10,1,15,10,0,GER-Bundesliga,2022,defense
CRO,"MF,FW",24,1998,3.0,2,1,2,0,0,0,4,0.0,4,0,0,0,2,4,2,0,GER-Bundesliga,2022,defense
FRA,"DF,MF",31,1990,13.1,18,11,7,10,1,6,17,35.3,11,19,13,6,23,41,52,0,GER-Bundesliga,2022,defense
FRA,"MF,DF",29,1993,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2022,defense
USA,"FW,MF",19,2003,5.9,13,9,6,3,4,9,12,75.0,3,7,0,7,6,19,8,0,GER-Bundesliga,2022,defense
GER,"DF,FW",21,2000,5.6,9,6,3,4,2,6,11,54.5,5,6,0,6,5,14,18,0,GER-Bundesliga,2022,defense
BEL,GK,30,1992,34.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,1,GER-Bundesliga,2022,defense
GER,"FW,MF",26,1996,5.8,5,2,2,1,2,2,10,20.0,8,6,0,6,3,8,5,0,GER-Bundesliga,2022,defense
GER,FW,23,1998,10.0,5,3,0,2,3,3,3,100.0,0,5,1,4,3,8,4,0,GER-Bundesliga,2022,defense
CZE,MF,18,2004,0.2,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,2,1,GER-Bundesliga,2022,defense
SWE,"MF,FW",23,1999,20.4,25,16,8,16,1,10,30,33.3,20,27,5,22,21,46,25,1,GER-Bundesliga,2022,defense
GER,"MF,FW",34,1988,3.0,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,1,0,GER-Bundesliga,2022,defense
FRA,DF,22,2000,18.1,22,13,15,7,0,8,16,50.0,8,22,11,11,26,48,85,0,GER-Bundesliga,2022,defense
GER,MF,28,1994,30.7,62,31,25,28,9,28,54,51.9,26,34,11,23,26,88,65,2,GER-Bundesliga,2022,defense
GER,FW,28,1994,1.3,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,0,0,GER-Bundesliga,2022,defense
NED,DF,21,2001,33.0,45,30,26,18,1,28,39,71.8,11,42,24,18,26,71,108,2,GER-Bundesliga,2022,defense
FRA,DF,23,1999,1.1,3,3,1,2,0,2,3,66.7,1,3,1,2,0,3,0,0,GER-Bundesliga,2022,defense
EGY,FW,23,1999,16.4,16,10,8,2,6,4,16,25.0,12,21,1,20,7,23,4,0,GER-Bundesliga,2022,defense
AUT,"FW,MF",21,2001,18.3,39,26,18,11,10,12,38,31.6,26,27,2,25,15,54,15,0,GER-Bundesliga,2022,defense
BRA,DF,27,1994,22.7,72,46,46,17,9,44,66,66.7,22,42,6,36,30,102,70,1,GER-Bundesliga,2022,defense
GER,"DF,FW",24,1998,28.7,50,26,29,17,4,32,58,55.2,26,44,6,38,21,71,59,0,GER-Bundesliga,2022,defense
BEL,DF,23,1999,21.4,29,17,17,10,2,16,22,72.7,6,27,12,15,31,60,83,1,GER-Bundesliga,2022,defense
GER,MF,28,1994,20.7,29,15,10,11,8,12,30,40.0,18,26,5,21,7,36,24,0,GER-Bundesliga,2022,defense
