nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
BEL,DF,29,1993,3,3,221,2.5,0,1,1,0,0,0,0,0,0.1,0.1,0.2,0.3,9,6,17,0.0,0.41,0.41,0.0,0.41,0.03,0.1,0.12,0.03,0.12,ESP-La Liga,2023,standard
ESP,FW,30,1992,32,21,1904,21.2,15,3,18,15,0,1,4,1,13.8,12.9,1.7,14.6,22,20,88,0.71,0.14,0.85,0.71,0.85,0.65,0.08,0.73,0.61,0.69,ESP-La Liga,2023,standard
ARG,"FW,MF",28,1995,32,14,1528,17.0,9,2,11,8,1,1,3,0,7.9,7.1,3.6,10.8,40,61,128,0.53,0.12,0.65,0.47,0.59,0.47,0.21,0.68,0.42,0.63,ESP-La Liga,2023,standard
TUR,DF,27,1996,6,1,114,1.3,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
MAR,"FW,MF",21,2001,2,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,1,12,0.0,0.0,0.0,0.0,0.0,0.28,0.09,0.37,0.28,0.37,ESP-La Liga,2023,standard
ESP,DF,19,2003,18,15,1378,15.3,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,73,41,141,0.0,0.07,0.07,0.0,0.07,0.01,0.08,0.09,0.01,0.09,ESP-La Liga,2023,standard
DEN,"DF,MF",27,1996,30,27,1979,22.0,2,2,4,2,0,0,4,0,1.0,1.0,1.1,2.2,24,117,6,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.1,0.05,0.1,ESP-La Liga,2023,standard
ESP,"MF,FW",20,2002,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,4,5,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34,ESP-La Liga,2023,standard
ESP,DF,22,2001,2,0,57,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ESP-La Liga,2023,standard
ESP,"MF,FW",20,2003,31,14,1446,16.1,8,0,8,8,0,0,2,0,7.5,7.5,1.1,8.6,42,76,93,0.5,0.0,0.5,0.5,0.5,0.47,0.07,0.54,0.47,0.54,ESP-La Liga,2023,standard
ESP,FW,23,2000,29,12,1211,13.5,7,2,9,7,0,0,2,0,5.5,5.5,2.7,8.2,30,44,113,0.52,0.15,0.67,0.52,0.67,0.41,0.2,0.61,0.41,0.61,ESP-La Liga,2023,standard
NED,MF,26,1997,20,20,1634,18.2,2,0,2,2,0,0,7,0,0.7,0.7,2.2,2.9,69,168,38,0.11,0.0,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16,ESP-La Liga,2023,standard
ESP,"MF,FW",18,2004,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,0.9,1.1,2.0,26,39,38,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19,ESP-La Liga,2023,standard
ESP,DF,16,2006,7,4,318,3.5,0,2,2,0,0,0,0,0,0.0,0.0,0.8,0.8,3,7,38,0.0,0.57,0.57,0.0,0.57,0.0,0.23,0.23,0.0,0.23,ESP-La Liga,2023,standard
ESP,GK,24,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,DF,32,1991,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.4,0.4,0.0,0.4,33,97,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2023,standard
POR,DF,29,1994,32,29,2503,27.8,2,4,6,2,0,0,7,0,1.6,1.6,6.1,7.7,106,141,193,0.07,0.14,0.22,0.07,0.22,0.06,0.22,0.28,0.06,0.28,ESP-La Liga,2023,standard
POR,FW,23,1999,30,18,1540,17.1,7,3,10,7,0,0,3,0,8.7,8.7,3.1,11.9,69,68,169,0.41,0.18,0.58,0.41,0.58,0.51,0.18,0.69,0.51,0.69,ESP-La Liga,2023,standard
FRA,DF,24,1998,35,32,2899,32.2,1,2,3,1,0,0,4,0,2.0,2.0,2.2,4.2,67,245,64,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13,ESP-La Liga,2023,standard
ESP,FW,16,2007,37,22,2201,24.5,5,5,10,5,0,0,3,0,5.2,5.2,6.2,11.4,123,80,350,0.2,0.2,0.41,0.2,0.41,0.21,0.25,0.47,0.21,0.47,ESP-La Liga,2023,standard
ESP,MF,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,"FW,MF",17,2006,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.0,1,1,8,1.22,0.0,1.22,1.22,1.22,0.92,0.32,1.24,0.92,1.24,ESP-La Liga,2023,standard
GER,GK,31,1992,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,DF,32,1990,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,11,14,33,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.21,0.03,0.21,ESP-La Liga,2023,standard
ESP,MF,31,1991,28,11,936,10.4,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2.0,12,66,4,0.0,0.1,0.1,0.0,0.1,0.07,0.12,0.19,0.07,0.19,ESP-La Liga,2023,standard
ESP,DF,16,2007,19,18,1558,17.3,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,8,75,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ESP-La Liga,2023,standard
ESP,"MF,FW",20,2002,24,16,1476,16.4,4,2,6,4,0,0,3,0,3.1,3.1,4.2,7.3,41,136,81,0.24,0.12,0.37,0.24,0.37,0.19,0.25,0.44,0.19,0.44,ESP-La Liga,2023,standard
BRA,"FW,MF",26,1996,28,17,1368,15.2,6,9,15,5,1,1,4,1,7.4,6.6,5.7,12.3,49,57,164,0.39,0.59,0.99,0.33,0.92,0.48,0.37,0.86,0.43,0.81,ESP-La Liga,2023,standard
POL,FW,34,1988,35,32,2750,30.6,19,8,27,15,4,4,5,0,18.1,15.0,4.9,19.9,43,64,168,0.62,0.26,0.88,0.49,0.75,0.59,0.16,0.75,0.49,0.65,ESP-La Liga,2023,standard
URU,DF,24,1999,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16,ESP-La Liga,2023,standard
ESP,"MF,DF",31,1992,14,10,860,9.6,3,2,5,3,0,0,4,0,1.7,1.7,0.8,2.4,13,50,33,0.31,0.21,0.52,0.31,0.52,0.18,0.08,0.26,0.18,0.26,ESP-La Liga,2023,standard
BRA,FW,18,2005,14,2,328,3.6,2,0,2,2,0,0,4,1,2.5,2.5,0.0,2.6,12,2,26,0.55,0.0,0.55,0.55,0.55,0.7,0.01,0.71,0.7,0.71,ESP-La Liga,2023,standard
GER,MF,32,1990,36,33,2994,33.3,5,9,14,4,1,2,5,0,7.3,5.7,10.3,16.0,71,224,116,0.15,0.27,0.42,0.12,0.39,0.22,0.31,0.53,0.17,0.48,ESP-La Liga,2023,standard
MAR,FW,21,2001,26,6,865,9.6,1,0,1,1,0,1,1,0,3.0,2.2,0.3,2.5,57,25,89,0.1,0.0,0.1,0.1,0.1,0.31,0.03,0.34,0.23,0.26,ESP-La Liga,2023,standard
BRA,DF,23,2000,23,15,1400,15.6,0,1,1,0,0,0,3,0,0.1,0.1,1.0,1.1,14,33,58,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,ESP-La Liga,2023,standard
ESP,"DF,FW",27,1996,18,11,1017,11.3,2,1,3,2,0,0,5,0,0.8,0.8,1.3,2.1,22,54,50,0.18,0.09,0.27,0.18,0.27,0.07,0.11,0.19,0.07,0.19,ESP-La Liga,2023,standard
MEX,MF,36,1986,12,4,447,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,5,36,6,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.03,0.06,ESP-La Liga,2023,standard
SEN,FW,17,2005,18,13,1048,11.6,2,0,2,2,0,0,4,0,2.5,2.5,0.7,3.2,33,20,101,0.17,0.0,0.17,0.17,0.17,0.21,0.06,0.28,0.21,0.28,ESP-La Liga,2023,standard
ESP,FW,30,1993,31,29,2294,25.5,9,1,10,9,0,0,4,0,7.4,7.4,3.9,11.3,90,80,175,0.35,0.04,0.39,0.35,0.39,0.29,0.15,0.44,0.29,0.44,ESP-La Liga,2023,standard
ESP,FW,30,1993,11,4,408,4.5,0,1,1,0,0,0,2,0,0.6,0.6,0.9,1.5,5,12,32,0.0,0.22,0.22,0.0,0.22,0.13,0.21,0.34,0.13,0.34,ESP-La Liga,2023,standard
MAR,DF,20,2003,26,24,2164,24.0,0,0,0,0,0,0,1,0,0.7,0.7,0.2,0.9,4,34,1,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,ESP-La Liga,2023,standard
CHI,GK,40,1983,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2023,standard
COD,FW,32,1991,4,2,194,2.2,0,0,0,0,0,0,1,0,0.4,0.4,0.3,0.7,5,4,12,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.33,0.2,0.33,ESP-La Liga,2023,standard
ARG,FW,29,1994,6,4,298,3.3,1,0,1,1,0,0,4,1,0.7,0.7,0.1,0.8,7,6,31,0.3,0.0,0.3,0.3,0.3,0.22,0.02,0.24,0.22,0.24,ESP-La Liga,2023,standard
ESP,GK,24,1999,4,3,315,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ARG,DF,32,1991,32,32,2767,30.7,1,0,1,1,0,0,7,0,2.0,2.0,0.3,2.3,5,64,1,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.08,0.07,0.08,ESP-La Liga,2023,standard
ARG,MF,29,1994,24,22,1846,20.5,2,0,2,2,0,0,6,0,0.7,0.7,0.8,1.4,8,65,18,0.1,0.0,0.1,0.1,0.1,0.03,0.04,0.07,0.03,0.07,ESP-La Liga,2023,standard
ESP,DF,28,1995,23,20,1711,19.0,0,1,1,0,0,0,0,1,0.2,0.2,1.6,1.7,32,81,80,0.0,0.05,0.05,0.0,0.05,0.01,0.08,0.09,0.01,0.09,ESP-La Liga,2023,standard
ESP,MF,31,1992,29,28,2326,25.8,8,5,13,6,2,2,10,0,8.3,6.7,6.4,13.1,100,216,145,0.31,0.19,0.5,0.23,0.43,0.32,0.25,0.57,0.26,0.51,ESP-La Liga,2023,standard
USA,MF,21,2001,17,15,1328,14.8,1,2,3,1,0,0,3,0,1.1,1.1,0.5,1.6,10,45,11,0.07,0.14,0.2,0.07,0.2,0.07,0.03,0.11,0.07,0.11,ESP-La Liga,2023,standard
ESP,FW,23,2000,5,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,10,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.13,0.09,0.13,ESP-La Liga,2023,standard
ESP,DF,23,2000,25,21,1858,20.6,1,1,2,1,0,0,8,0,1.6,1.6,1.9,3.6,35,103,95,0.05,0.05,0.1,0.05,0.1,0.08,0.09,0.17,0.08,0.17,ESP-La Liga,2023,standard
ITA,DF,26,1997,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,ESP-La Liga,2023,standard
BRA,FW,22,2001,14,6,616,6.8,0,3,3,0,0,0,1,0,1.2,1.2,1.6,2.9,35,17,58,0.0,0.44,0.44,0.0,0.44,0.18,0.24,0.42,0.18,0.42,ESP-La Liga,2023,standard
ESP,DF,32,1991,3,3,225,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,5,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,ESP-La Liga,2023,standard
ESP,MF,26,1996,26,24,1980,22.0,2,2,4,2,0,0,5,0,1.1,1.1,1.4,2.5,24,126,20,0.09,0.09,0.18,0.09,0.18,0.05,0.06,0.12,0.05,0.12,ESP-La Liga,2023,standard
FRA,"MF,FW",30,1993,19,10,1049,11.7,1,2,3,1,0,0,1,0,2.2,2.2,2.3,4.6,32,67,77,0.09,0.17,0.26,0.09,0.26,0.19,0.2,0.39,0.19,0.39,ESP-La Liga,2023,standard
ESP,DF,17,2005,2,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.03,0.41,0.44,0.03,0.44,ESP-La Liga,2023,standard
ESP,"FW,MF",27,1996,15,14,1148,12.8,3,2,5,3,0,0,2,0,1.8,1.8,1.6,3.4,37,89,82,0.24,0.16,0.39,0.24,0.39,0.14,0.13,0.27,0.14,0.27,ESP-La Liga,2023,standard
CIV,MF,25,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,DF,22,2001,3,1,166,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,"FW,MF",23,2000,29,9,1051,11.7,0,0,0,0,0,0,0,0,1.1,1.1,1.2,2.2,49,65,116,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19,ESP-La Liga,2023,standard
POR,GK,29,1994,28,28,2475,27.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,MF,21,2001,14,6,568,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,10,31,8,0.16,0.0,0.16,0.16,0.16,0.03,0.04,0.07,0.03,0.07,ESP-La Liga,2023,standard
GRE,DF,35,1988,15,12,1136,12.6,0,0,0,0,0,0,6,0,0.3,0.3,0.0,0.3,1,13,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2023,standard
POR,MF,31,1992,22,4,680,7.6,1,3,4,1,0,0,2,0,0.4,0.4,0.7,1.1,12,58,12,0.13,0.4,0.53,0.13,0.53,0.05,0.09,0.14,0.05,0.14,ESP-La Liga,2023,standard
BRA,FW,31,1991,33,25,1971,21.9,10,5,15,10,0,0,0,1,5.7,5.7,2.5,8.2,8,32,90,0.46,0.23,0.68,0.46,0.68,0.26,0.12,0.37,0.26,0.37,ESP-La Liga,2023,standard
SEN,DF,30,1993,12,12,1046,11.6,0,1,1,0,0,0,2,0,0.1,0.1,0.5,0.6,31,47,43,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.05,0.01,0.05,ESP-La Liga,2023,standard
GRE,FW,23,1999,32,7,905,10.1,7,1,8,7,0,0,2,0,4.6,4.6,1.3,5.9,10,13,53,0.7,0.1,0.8,0.7,0.8,0.46,0.13,0.59,0.46,0.59,ESP-La Liga,2023,standard
SWE,DF,28,1995,27,26,2216,24.6,1,0,1,1,0,0,4,0,1.4,1.4,0.2,1.6,5,38,1,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06,ESP-La Liga,2023,standard
ESP,"MF,DF",25,1998,16,7,772,8.6,1,1,2,1,0,0,3,0,1.2,1.2,1.3,2.4,34,18,66,0.12,0.12,0.23,0.12,0.23,0.14,0.15,0.28,0.14,0.28,ESP-La Liga,2023,standard
ESP,DF,22,2001,22,18,1584,17.6,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,11,63,3,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02,ESP-La Liga,2023,standard
ESP,MF,22,2001,17,7,708,7.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,3,30,12,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2023,standard
ESP,MF,20,2003,5,3,258,2.9,0,2,2,0,0,0,1,0,0.0,0.0,0.8,0.8,2,9,4,0.0,0.7,0.7,0.0,0.7,0.01,0.27,0.28,0.01,0.28,ESP-La Liga,2023,standard
ESP,MF,24,1999,33,28,2428,27.0,0,0,0,0,0,0,2,0,0.7,0.7,1.1,1.8,28,134,30,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,ESP-La Liga,2023,standard
ARG,"MF,DF",29,1994,17,5,546,6.1,0,1,1,0,0,0,2,0,0.5,0.5,2.0,2.5,16,24,36,0.0,0.16,0.16,0.0,0.16,0.08,0.34,0.41,0.08,0.41,ESP-La Liga,2023,standard
ESP,FW,21,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,MF,19,2003,17,8,721,8.0,0,1,1,0,0,0,1,0,0.3,0.3,1.6,1.9,16,55,13,0.0,0.12,0.12,0.0,0.12,0.04,0.19,0.24,0.04,0.24,ESP-La Liga,2023,standard
ESP,"MF,DF",20,2003,12,8,762,8.5,1,1,2,1,0,0,1,0,1.0,1.0,1.5,2.6,36,34,80,0.12,0.12,0.24,0.12,0.24,0.12,0.18,0.3,0.12,0.3,ESP-La Liga,2023,standard
ESP,FW,35,1987,35,31,2707,30.1,9,10,19,6,3,5,6,1,11.5,7.5,10.1,17.6,84,161,202,0.3,0.33,0.63,0.2,0.53,0.38,0.34,0.72,0.25,0.59,ESP-La Liga,2023,standard
ESP,GK,26,1997,12,12,1014,11.3,0,0,0,0,0,0,0,2,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2023,standard
BRA,"DF,MF",27,1995,14,9,897,10.0,0,1,1,0,0,0,1,0,0.2,0.2,0.5,0.7,16,38,8,0.0,0.1,0.1,0.0,0.1,0.02,0.05,0.07,0.02,0.07,ESP-La Liga,2023,standard
ESP,"DF,MF",29,1994,12,10,744,8.3,0,1,1,0,0,0,3,0,0.1,0.1,0.2,0.3,5,25,16,0.0,0.12,0.12,0.0,0.12,0.01,0.02,0.04,0.01,0.04,ESP-La Liga,2023,standard
ESP,"MF,DF",21,2002,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
CIV,"MF,FW",27,1996,27,24,1981,22.0,3,2,5,3,0,0,0,0,3.0,3.0,4.7,7.7,107,80,169,0.14,0.09,0.23,0.14,0.23,0.14,0.21,0.35,0.14,0.35,ESP-La Liga,2023,standard
GHA,DF,27,1995,6,4,407,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,12,0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,ESP-La Liga,2023,standard
NOR,FW,23,2000,37,36,2863,31.8,13,3,16,13,0,0,5,0,14.5,14.5,2.5,17.0,33,25,183,0.41,0.09,0.5,0.41,0.5,0.46,0.08,0.54,0.46,0.54,ESP-La Liga,2023,standard
ESP,DF,30,1993,12,10,700,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.2,0.2,6,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,ESP-La Liga,2023,standard
USA,MF,25,1998,31,22,1956,21.7,1,4,5,1,0,0,4,1,2.5,2.5,1.4,3.9,58,93,88,0.05,0.18,0.23,0.05,0.23,0.11,0.07,0.18,0.11,0.18,ESP-La Liga,2023,standard
ESP,"DF,MF",22,2000,26,20,1775,19.7,0,5,5,0,0,0,3,0,0.5,0.5,2.7,3.2,41,74,67,0.0,0.25,0.25,0.0,0.25,0.02,0.14,0.16,0.02,0.16,ESP-La Liga,2023,standard
ESP,MF,20,2003,15,2,300,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14,8,35,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,0.11,ESP-La Liga,2023,standard
SRB,"DF,MF",27,1995,12,9,808,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,24,30,42,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,ESP-La Liga,2023,standard
PER,"MF,DF",28,1995,21,15,1337,14.9,0,0,0,0,0,0,5,1,1.0,1.0,0.6,1.6,9,61,14,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,ESP-La Liga,2023,standard
ARG,"MF,FW",24,1999,10,2,336,3.7,1,0,1,1,0,0,1,0,1.2,1.2,0.4,1.6,9,7,25,0.27,0.0,0.27,0.27,0.27,0.33,0.1,0.43,0.33,0.43,ESP-La Liga,2023,standard
ESP,DF,26,1997,34,31,2801,31.1,1,0,1,1,0,0,4,0,1.4,1.4,0.8,2.2,10,106,2,0.03,0.0,0.03,0.03,0.03,0.05,0.02,0.07,0.05,0.07,ESP-La Liga,2023,standard
ESP,GK,36,1987,27,26,2403,26.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
SWE,"FW,MF",19,2004,15,4,439,4.9,5,0,5,5,0,0,1,0,2.3,2.3,0.2,2.5,7,6,26,1.03,0.0,1.03,1.03,1.03,0.47,0.04,0.51,0.47,0.51,ESP-La Liga,2023,standard
ESP,DF,19,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,"DF,MF",24,1999,38,33,2998,33.3,2,2,4,2,0,0,4,0,2.6,2.6,3.9,6.5,74,170,134,0.06,0.06,0.12,0.06,0.12,0.08,0.12,0.2,0.08,0.2,ESP-La Liga,2023,standard
SYR,DF,23,2000,6,5,430,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,7,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2023,standard
ESP,FW,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.0,1.7,ESP-La Liga,2023,standard
URU,"MF,FW",24,1999,13,1,248,2.8,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,18,9,25,0.36,0.0,0.36,0.36,0.36,0.1,0.03,0.13,0.1,0.13,ESP-La Liga,2023,standard
ESP,"FW,MF",26,1997,37,30,2612,29.0,5,1,6,5,0,0,5,0,10.1,10.1,1.7,11.7,31,28,102,0.17,0.03,0.21,0.17,0.21,0.35,0.06,0.4,0.35,0.4,ESP-La Liga,2023,standard
VEN,MF,30,1993,21,10,785,8.7,4,0,4,3,1,1,0,1,1.4,0.6,0.7,1.3,20,15,54,0.46,0.0,0.46,0.34,0.34,0.16,0.08,0.24,0.07,0.15,ESP-La Liga,2023,standard
ESP,GK,29,1994,5,4,372,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
MLI,MF,27,1996,4,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,ESP-La Liga,2023,standard
ESP,DF,29,1993,30,30,2547,28.3,0,0,0,0,0,0,12,0,0.8,0.8,0.1,0.9,16,82,10,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2023,standard
ESP,MF,26,1997,4,3,152,1.7,1,0,1,1,0,0,1,1,0.1,0.1,0.1,0.1,0,4,0,0.59,0.0,0.59,0.59,0.59,0.03,0.05,0.09,0.03,0.09,ESP-La Liga,2023,standard
ARG,MF,30,1993,25,18,1697,18.9,1,2,3,1,0,0,2,1,1.9,1.9,1.7,3.6,4,66,14,0.05,0.11,0.16,0.05,0.16,0.1,0.09,0.19,0.1,0.19,ESP-La Liga,2023,standard
ESP,DF,30,1993,35,29,2611,29.0,0,0,0,0,0,0,2,0,0.6,0.6,1.0,1.6,25,75,70,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,ESP-La Liga,2023,standard
ESP,MF,28,1995,30,21,1692,18.8,0,2,2,0,0,0,17,0,0.5,0.5,1.3,1.8,48,31,104,0.0,0.11,0.11,0.0,0.11,0.03,0.07,0.1,0.03,0.1,ESP-La Liga,2023,standard
ESP,DF,25,1998,30,28,2514,27.9,1,2,3,1,0,0,10,0,1.4,1.4,2.1,3.5,40,94,57,0.04,0.07,0.11,0.04,0.11,0.05,0.07,0.13,0.05,0.13,ESP-La Liga,2023,standard
ARG,GK,30,1993,34,34,3048,33.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
ESP,DF,26,1997,10,8,673,7.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,15,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2023,standard
ESP,DF,31,1992,13,9,704,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.6,7,15,33,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,ESP-La Liga,2023,standard
ESP,"MF,FW",35,1987,3,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,ESP-La Liga,2023,standard
ESP,FW,30,1993,16,9,873,9.7,3,1,4,3,0,0,3,0,2.5,2.5,1.6,4.2,7,12,40,0.31,0.1,0.41,0.31,0.41,0.26,0.17,0.43,0.26,0.43,ESP-La Liga,2023,standard
CMR,FW,19,2003,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2023,standard
