league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ESP-La Liga,2022,Mallorca,Iddrisu Baba,GHA,"MF,DF",26,1996,18.9,5,0,0,31,30,0,0,11,17,0,0,0,122,37,28,56.9,misc
ESP-La Liga,2022,Mallorca,Iñigo Ruiz de Galarreta,ESP,MF,28,1993,27.2,12,0,0,60,46,0,54,30,38,0,1,0,195,20,24,45.5,misc
ESP-La Liga,2022,Mallorca,Jaume Costa,ESP,DF,34,1988,28.9,10,0,0,44,32,7,75,22,34,0,0,0,122,30,26,53.6,misc
ESP-La Liga,2022,Mallorca,Javier Llabrés,ESP,FW,19,2002,0.2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0.0,misc
ESP-La Liga,2022,Mallorca,Josep Antoni Gayá,ESP,"DF,MF",22,2000,1.1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,50.0,misc
ESP-La Liga,2022,Mallorca,Lago Junior,CIV,"FW,MF",31,1990,0.6,0,0,0,3,1,0,2,0,0,0,0,0,7,4,1,80.0,misc
ESP-La Liga,2022,Mallorca,Lee Kang-in,KOR,"MF,FW",21,2001,31.4,10,0,0,51,61,2,201,11,24,0,0,0,146,23,57,28.8,misc
ESP-La Liga,2022,Mallorca,Leo Román,ESP,GK,22,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,misc
ESP-La Liga,2022,Mallorca,Ludwig Augustinsson,SWE,DF,28,1994,1.5,0,0,0,1,1,0,6,1,1,0,0,0,13,4,1,80.0,misc
ESP-La Liga,2022,Mallorca,Manu Morlanes,ESP,MF,23,1999,7.8,3,0,0,6,8,0,2,5,9,0,0,0,40,6,16,27.3,misc
ESP-La Liga,2022,Mallorca,Martin Valjent,SVK,DF,26,1995,29.5,8,0,0,33,11,1,6,29,27,0,1,0,114,34,29,54.0,misc
ESP-La Liga,2022,Mallorca,Matija Nastasić,SRB,DF,29,1993,10.1,3,0,0,12,0,1,1,18,8,0,0,0,31,9,6,60.0,misc
ESP-La Liga,2022,Mallorca,Pablo Maffeo,ESP,DF,25,1997,33.1,6,1,0,32,45,5,123,26,46,0,0,0,161,47,32,59.5,misc
ESP-La Liga,2022,Mallorca,Predrag Rajković,SRB,GK,26,1995,36.0,3,0,0,1,3,0,0,0,0,0,1,0,23,5,1,83.3,misc
ESP-La Liga,2022,Mallorca,Rodrigo Battaglia,ARG,MF,31,1991,7.6,5,0,0,11,11,0,1,5,5,0,2,0,29,11,8,57.9,misc
ESP-La Liga,2022,Mallorca,Rubén Quintanilla,ESP,DF,20,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Mallorca,Tino Kadewere,ZIM,"FW,MF",26,1996,6.0,1,0,0,6,3,5,7,2,3,0,0,0,17,30,20,60.0,misc
ESP-La Liga,2022,Mallorca,Vedat Muriqi,KVX,FW,28,1994,32.6,6,1,0,59,39,29,11,12,7,1,0,0,88,198,156,55.9,misc
ESP-La Liga,2022,Mallorca,Ángel Rodríguez,ESP,"FW,MF",35,1987,4.4,1,0,0,9,6,2,2,1,1,0,0,0,12,10,9,52.6,misc
ESP-La Liga,2022,Osasuna,Abde Ezzalzouli,MAR,"FW,MF",20,2001,16.7,4,2,1,27,34,2,76,4,19,0,0,0,71,3,17,15.0,misc
ESP-La Liga,2022,Osasuna,Aimar Oroz,ESP,"MF,FW",20,2001,22.4,6,0,0,36,61,2,7,24,14,0,0,0,106,17,39,30.4,misc
ESP-La Liga,2022,Osasuna,Aitor Fernández,ESP,GK,31,1991,21.0,1,0,0,0,0,0,0,2,1,0,0,0,27,3,1,75.0,misc
ESP-La Liga,2022,Osasuna,Ante Budimir,CRO,FW,31,1991,20.0,5,0,0,48,23,12,3,5,9,1,0,0,37,97,104,48.3,misc
ESP-La Liga,2022,Osasuna,Aridane Hernández,ESP,DF,33,1989,19.9,1,0,0,14,12,0,0,28,15,0,0,1,107,30,15,66.7,misc
ESP-La Liga,2022,Osasuna,Darko Brašanac,SRB,MF,30,1992,11.6,5,0,0,16,14,3,7,12,20,0,1,0,50,15,15,50.0,misc
ESP-La Liga,2022,Osasuna,David García,ESP,DF,28,1994,29.8,8,1,0,54,15,0,2,45,20,0,1,0,162,84,36,70.0,misc
ESP-La Liga,2022,Osasuna,Diego Moreno,ESP,DF,21,2001,7.1,1,0,0,3,4,1,20,5,4,0,0,0,33,5,8,38.5,misc
ESP-La Liga,2022,Osasuna,Ezequiel Ávila,ARG,"FW,MF",28,1994,19.0,7,1,0,25,35,14,81,8,5,0,0,0,54,35,50,41.2,misc
ESP-La Liga,2022,Osasuna,Iker Benito,ESP,"FW,MF",19,2002,2.0,0,0,0,2,2,1,6,2,3,0,0,0,14,1,4,20.0,misc
ESP-La Liga,2022,Osasuna,Iker Muñoz,ESP,MF,19,2002,2.8,0,0,0,5,4,0,0,3,0,0,0,0,15,6,3,66.7,misc
ESP-La Liga,2022,Osasuna,Jon Moncayola,ESP,"MF,DF",24,1998,27.2,6,0,0,35,17,3,78,17,39,1,0,0,186,17,15,53.1,misc
ESP-La Liga,2022,Osasuna,Jorge Herrando,ESP,DF,21,2001,0.3,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,100.0,misc
ESP-La Liga,2022,Osasuna,Juan Cruz Armada,ESP,DF,30,1992,22.9,7,0,0,17,9,1,35,13,14,0,0,0,94,18,22,45.0,misc
ESP-La Liga,2022,Osasuna,Kike Barja,ESP,"FW,MF",25,1997,14.6,1,0,0,18,15,7,110,4,9,0,0,0,65,8,11,42.1,misc
ESP-La Liga,2022,Osasuna,Kiké,ESP,FW,32,1989,11.3,5,0,0,26,26,6,7,1,3,2,0,0,33,44,57,43.6,misc
ESP-La Liga,2022,Osasuna,Lucas Torró,ESP,MF,28,1994,27.5,10,0,0,64,31,0,1,42,32,0,0,0,184,86,50,63.2,misc
ESP-La Liga,2022,Osasuna,Manu Sánchez,ESP,DF,21,2000,23.6,3,0,0,26,10,2,71,14,35,1,0,0,126,15,22,40.5,misc
ESP-La Liga,2022,Osasuna,Moi Gómez,ESP,"MF,FW",28,1994,27.3,5,0,0,14,26,1,115,10,17,0,0,0,176,7,25,21.9,misc
ESP-La Liga,2022,Osasuna,Nacho Vidal,ESP,DF,27,1995,13.9,4,0,0,28,17,0,31,19,14,0,0,0,61,29,13,69.0,misc
ESP-La Liga,2022,Osasuna,Pablo Ibáñez,ESP,MF,23,1998,11.8,1,0,0,22,16,4,6,8,13,0,0,0,61,24,37,39.3,misc
ESP-La Liga,2022,Osasuna,Roberto Torres,ESP,"FW,MF",33,1989,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2022,Osasuna,Rubén García,ESP,"FW,MF",29,1993,12.9,2,0,0,14,17,1,79,12,11,0,0,0,71,12,35,25.5,misc
ESP-La Liga,2022,Osasuna,Rubén Peña,ESP,"DF,MF",31,1991,14.2,2,1,0,26,14,0,54,17,18,0,0,0,94,14,19,42.4,misc
ESP-La Liga,2022,Osasuna,Sergio Herrera,ESP,GK,29,1993,17.0,3,0,0,1,4,0,0,1,0,0,1,1,12,2,1,66.7,misc
ESP-La Liga,2022,Osasuna,Unai García,ESP,DF,30,1992,19.0,6,1,0,22,4,0,3,19,13,0,1,0,90,38,29,56.7,misc
ESP-La Liga,2022,Rayo Vallecano,Abdul Mumin,GHA,DF,24,1998,10.2,2,0,0,7,8,0,3,9,9,0,0,0,54,13,18,41.9,misc
ESP-La Liga,2022,Rayo Vallecano,Andrés Martín,ESP,"FW,MF",23,1999,2.3,1,0,0,5,3,0,11,1,2,0,0,0,16,5,2,71.4,misc
ESP-La Liga,2022,Rayo Vallecano,Bebé,CPV,FW,32,1990,0.7,1,0,0,2,2,0,16,0,0,0,0,0,6,0,1,0.0,misc
ESP-La Liga,2022,Rayo Vallecano,Catena,ESP,DF,27,1994,34.5,14,1,1,32,15,3,1,28,14,0,0,0,181,80,37,68.4,misc
ESP-La Liga,2022,Rayo Vallecano,Diego López,ESP,GK,40,1981,1.1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,misc
ESP-La Liga,2022,Rayo Vallecano,Diego Méndez,ESP,MF,18,2003,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,misc
ESP-La Liga,2022,Rayo Vallecano,Esteban Saveljich,MNE,FW,31,1991,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Rayo Vallecano,Florian Lejeune,FRA,DF,31,1991,28.5,6,3,1,23,9,5,9,15,17,0,1,1,123,59,32,64.8,misc
ESP-La Liga,2022,Rayo Vallecano,Fran Garcia,ESP,DF,22,1999,37.9,1,0,0,22,26,3,156,44,54,0,2,0,229,7,20,25.9,misc
ESP-La Liga,2022,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",27,1994,32.9,4,0,0,37,104,9,192,17,30,0,0,0,210,30,83,26.5,misc
ESP-La Liga,2022,Rayo Vallecano,Iván Balliu,ALB,DF,30,1992,35.9,6,0,0,42,34,7,105,25,29,0,2,2,145,29,37,43.9,misc
ESP-La Liga,2022,Rayo Vallecano,José Pozo,ESP,"MF,FW",26,1996,1.0,0,0,0,2,4,0,4,1,2,0,0,0,5,2,3,40.0,misc
ESP-La Liga,2022,Rayo Vallecano,Mario Hernández,ESP,DF,23,1999,1.1,1,0,0,1,1,0,1,2,2,0,0,0,3,0,1,0.0,misc
ESP-La Liga,2022,Rayo Vallecano,Mario Suárez,ESP,"MF,DF",35,1987,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,misc
ESP-La Liga,2022,Rayo Vallecano,Pablo Muñoz,ESP,MF,18,2003,0.1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",28,1994,14.2,4,0,0,38,13,1,3,22,29,0,0,1,101,34,28,54.8,misc
ESP-La Liga,2022,Rayo Vallecano,Pep Chavarría,ESP,"FW,MF",24,1998,4.1,1,0,0,11,4,1,13,2,4,0,0,0,27,8,3,72.7,misc
ESP-La Liga,2022,Rayo Vallecano,Radamel Falcao,COL,"FW,MF",36,1986,6.8,4,0,0,16,14,12,0,2,4,0,0,0,19,23,26,46.9,misc
ESP-La Liga,2022,Rayo Vallecano,Randy Nteka,ANG,"FW,MF",24,1997,1.3,0,1,0,4,5,0,0,2,2,0,0,0,11,5,4,55.6,misc
ESP-La Liga,2022,Rayo Vallecano,Raúl de Tomás,ESP,FW,27,1994,8.9,2,0,0,21,23,20,8,0,2,0,0,0,21,12,20,37.5,misc
ESP-La Liga,2022,Rayo Vallecano,Salvi,ESP,"FW,MF",31,1991,5.4,2,0,0,8,10,2,37,2,8,0,0,0,30,4,11,26.7,misc
ESP-La Liga,2022,Rayo Vallecano,Santi Comesaña,ESP,MF,25,1996,27.2,6,0,0,49,28,4,17,32,44,0,0,0,173,32,44,42.1,misc
ESP-La Liga,2022,Rayo Vallecano,Sergio Camello,ESP,FW,21,2001,26.7,1,0,0,12,19,11,4,2,10,0,0,0,63,27,49,35.5,misc
ESP-La Liga,2022,Rayo Vallecano,Stole Dimitrievski,MKD,GK,28,1993,36.9,4,0,0,0,3,0,0,1,0,0,0,0,40,9,1,90.0,misc
ESP-La Liga,2022,Rayo Vallecano,Unai López,ESP,MF,26,1995,13.9,2,0,0,22,17,2,55,15,20,0,0,0,98,7,17,29.2,misc
ESP-La Liga,2022,Rayo Vallecano,Álvaro García,ESP,"FW,MF",29,1992,31.9,7,0,0,36,32,12,159,34,28,2,0,0,184,12,8,60.0,misc
ESP-La Liga,2022,Rayo Vallecano,Óscar Trejo,ARG,"MF,FW",34,1988,23.8,9,0,0,77,65,5,35,8,32,0,0,0,139,11,36,23.4,misc
ESP-La Liga,2022,Rayo Vallecano,Óscar Valentín,ESP,MF,27,1994,28.4,11,0,0,75,50,1,3,44,51,0,0,0,204,27,45,37.5,misc
ESP-La Liga,2022,Real Madrid,Andriy Lunin,UKR,GK,23,1999,7.0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,misc
ESP-La Liga,2022,Real Madrid,Antonio Rüdiger,GER,DF,29,1993,26.8,1,0,0,13,7,2,5,19,16,0,0,0,158,37,22,62.7,misc
ESP-La Liga,2022,Real Madrid,Aurélien Tchouaméni,FRA,MF,22,2000,23.5,2,0,0,35,35,0,12,49,40,0,0,0,123,48,24,66.7,misc
ESP-La Liga,2022,Real Madrid,Casemiro,BRA,MF,30,1992,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2022,Real Madrid,Dani Carvajal,ESP,DF,30,1992,19.8,8,1,1,22,15,5,49,15,18,0,1,0,109,10,9,52.6,misc
ESP-La Liga,2022,Real Madrid,Dani Ceballos,ESP,MF,25,1996,17.4,8,0,0,17,41,1,16,25,29,0,0,0,132,4,8,33.3,misc
ESP-La Liga,2022,Real Madrid,David Alaba,AUT,DF,30,1992,20.4,3,0,0,9,3,0,26,14,11,0,1,0,94,11,8,57.9,misc
ESP-La Liga,2022,Real Madrid,Eden Hazard,BEL,FW,31,1991,2.2,0,0,0,2,9,0,0,1,0,0,0,0,5,1,0,100.0,misc
ESP-La Liga,2022,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",19,2002,22.3,6,0,0,39,69,3,6,17,48,0,0,0,136,22,11,66.7,misc
ESP-La Liga,2022,Real Madrid,Federico Valverde,URU,"MF,FW",24,1998,27.8,2,0,0,11,15,5,27,17,20,0,0,0,132,31,11,73.8,misc
ESP-La Liga,2022,Real Madrid,Ferland Mendy,FRA,DF,27,1995,15.0,2,0,0,4,18,0,7,14,12,0,0,0,77,7,8,46.7,misc
ESP-La Liga,2022,Real Madrid,Jesús Vallejo,ESP,DF,25,1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2022,Real Madrid,Karim Benzema,FRA,FW,34,1987,22.6,1,0,0,10,6,22,3,2,5,2,0,0,35,14,13,51.9,misc
ESP-La Liga,2022,Real Madrid,Lucas Vázquez,ESP,DF,31,1991,12.7,2,0,0,23,16,3,41,7,23,1,0,0,63,1,5,16.7,misc
ESP-La Liga,2022,Real Madrid,Luka Modrić,CRO,MF,36,1985,19.4,7,0,0,21,16,3,62,10,9,0,0,0,86,11,14,44.0,misc
ESP-La Liga,2022,Real Madrid,Marco Asensio,ESP,"FW,MF",26,1996,16.0,1,0,0,10,16,4,82,5,10,1,1,0,45,3,2,60.0,misc
ESP-La Liga,2022,Real Madrid,Mariano,DOM,FW,28,1993,1.7,2,0,0,3,0,1,0,0,0,0,0,0,4,5,3,62.5,misc
ESP-La Liga,2022,Real Madrid,Nacho,ESP,DF,32,1990,18.2,7,0,0,16,14,3,14,18,16,0,0,1,88,36,21,63.2,misc
ESP-La Liga,2022,Real Madrid,Rodrygo,BRA,"FW,MF",21,2001,26.4,4,0,0,18,49,10,22,8,10,2,0,0,63,14,23,37.8,misc
ESP-La Liga,2022,Real Madrid,Sergio Arribas,ESP,"MF,FW",20,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,misc
ESP-La Liga,2022,Real Madrid,Thibaut Courtois,BEL,GK,30,1992,31.0,0,0,0,0,3,0,0,3,0,0,0,0,59,9,0,100.0,misc
ESP-La Liga,2022,Real Madrid,Toni Kroos,GER,MF,32,1990,23.9,2,1,1,28,36,0,122,24,32,0,1,0,154,7,4,63.6,misc
ESP-La Liga,2022,Real Madrid,Vinicius Júnior,BRA,FW,22,2000,31.4,10,1,0,47,122,23,64,6,21,1,0,0,98,2,6,25.0,misc
ESP-La Liga,2022,Real Madrid,Álvaro Odriozola,ESP,DF,26,1995,0.4,0,0,0,0,2,0,3,0,0,0,0,0,1,0,1,0.0,misc
ESP-La Liga,2022,Real Madrid,Álvaro Rodríguez,URU,FW,18,2004,0.9,0,0,0,3,0,3,0,0,1,0,0,0,4,2,4,33.3,misc
ESP-La Liga,2022,Real Madrid,Éder Militão,BRA,DF,24,1998,30.0,4,0,0,35,38,1,12,42,32,1,1,0,159,64,34,65.3,misc
ESP-La Liga,2022,Real Sociedad,Aihen Muñoz,ESP,DF,24,1997,19.5,2,0,0,29,16,0,54,9,23,0,0,0,102,21,25,45.7,misc
ESP-La Liga,2022,Real Sociedad,Alex Sola,ESP,DF,23,1999,3.9,1,0,0,3,8,0,12,7,9,0,0,0,17,7,3,70.0,misc
ESP-La Liga,2022,Real Sociedad,Alexander Isak,SWE,FW,22,1999,1.7,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,,misc
ESP-La Liga,2022,Real Sociedad,Alexander Sørloth,NOR,FW,26,1995,26.5,4,0,0,32,16,17,8,2,9,0,0,0,74,60,54,52.6,misc
ESP-La Liga,2022,Real Sociedad,Ander Barrenetxea,ESP,"FW,DF",20,2001,9.8,4,0,0,23,14,0,13,5,15,0,0,0,74,11,15,42.3,misc
ESP-La Liga,2022,Real Sociedad,Ander Guevara,ESP,MF,25,1997,2.5,2,0,0,5,3,0,0,2,2,0,0,0,19,3,2,60.0,misc
ESP-La Liga,2022,Real Sociedad,Ander Martin,ESP,"MF,FW",21,2000,0.5,0,0,0,2,0,0,4,0,2,0,0,0,5,1,3,25.0,misc
ESP-La Liga,2022,Real Sociedad,Andoni Gorosabel,ESP,DF,25,1996,19.0,3,0,0,25,17,0,41,17,25,0,0,0,82,19,33,36.5,misc
ESP-La Liga,2022,Real Sociedad,Aritz Elustondo,ESP,DF,28,1994,16.1,5,1,0,21,9,1,9,20,17,0,0,0,58,18,23,43.9,misc
ESP-La Liga,2022,Real Sociedad,Asier Illarramendi,ESP,MF,32,1990,12.0,5,0,0,25,13,0,6,18,18,0,0,0,67,16,20,44.4,misc
ESP-La Liga,2022,Real Sociedad,Beñat Turrientes,ESP,"MF,FW",20,2002,1.2,0,0,0,2,1,0,4,0,3,0,0,0,7,0,2,0.0,misc
ESP-La Liga,2022,Real Sociedad,Brais Méndez,ESP,MF,25,1997,26.7,6,0,0,60,54,2,125,12,34,0,0,0,127,25,29,46.3,misc
ESP-La Liga,2022,Real Sociedad,Carlos Fernández,ESP,FW,26,1996,7.0,6,0,0,17,15,9,0,1,4,0,0,0,35,25,23,52.1,misc
ESP-La Liga,2022,Real Sociedad,David Silva,ESP,MF,36,1986,21.5,3,0,0,30,33,3,20,15,21,0,0,0,137,10,12,45.5,misc
ESP-La Liga,2022,Real Sociedad,Diego Rico,ESP,DF,29,1993,18.3,3,0,0,27,26,2,55,20,21,0,0,0,96,18,17,51.4,misc
ESP-La Liga,2022,Real Sociedad,Igor Zubeldia,ESP,DF,25,1997,28.2,11,0,0,44,10,1,3,21,18,0,0,1,165,60,53,53.1,misc
ESP-La Liga,2022,Real Sociedad,Jon Karrikaburu,ESP,FW,19,2002,1.0,1,0,0,3,4,3,1,0,0,0,0,0,5,4,4,50.0,misc
ESP-La Liga,2022,Real Sociedad,Jon Magunazelaia,ESP,"MF,FW",22,2000,0.7,0,0,0,1,1,0,2,0,0,0,0,0,4,0,2,0.0,misc
ESP-La Liga,2022,Real Sociedad,Jon Pacheco,ESP,DF,21,2001,13.3,2,0,0,18,11,1,0,12,10,0,1,0,55,30,23,56.6,misc
ESP-La Liga,2022,Real Sociedad,Martín Zubimendi,ESP,MF,23,1999,34.5,12,0,0,50,31,1,4,37,33,0,1,0,218,58,34,63.0,misc
ESP-La Liga,2022,Real Sociedad,Mikel Merino,ESP,MF,26,1996,27.7,5,1,0,74,48,4,25,20,49,0,0,0,218,112,59,65.5,misc
ESP-La Liga,2022,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",25,1997,13.5,1,0,0,15,16,12,28,3,7,1,0,0,56,15,29,34.1,misc
ESP-La Liga,2022,Real Sociedad,Mohamed Ali Cho,FRA,"FW,MF",18,2004,6.5,1,0,0,11,12,3,30,2,10,1,0,0,34,5,15,25.0,misc
ESP-La Liga,2022,Real Sociedad,Olasagasti,ESP,"MF,DF",21,2000,0.7,0,0,0,1,4,0,0,0,4,0,0,0,6,2,0,100.0,misc
ESP-La Liga,2022,Real Sociedad,Pablo Marín,ESP,"MF,FW",19,2003,4.0,1,0,0,12,2,0,3,4,5,0,0,0,20,4,7,36.4,misc
ESP-La Liga,2022,Real Sociedad,Roberto Navarro,ESP,"MF,FW",20,2002,3.9,2,0,0,8,6,5,16,2,4,0,0,0,22,7,5,58.3,misc
ESP-La Liga,2022,Real Sociedad,Robin Le Normand,ESP,DF,25,1996,31.1,6,0,0,44,29,2,1,33,23,0,0,1,147,108,37,74.5,misc
ESP-La Liga,2022,Real Sociedad,Takefusa Kubo,JPN,"FW,MF",21,2001,27.1,3,0,0,35,48,21,72,9,26,2,0,0,107,16,25,39.0,misc
ESP-La Liga,2022,Real Sociedad,Umar Sadiq,NGA,FW,25,1997,0.9,0,0,0,3,1,4,0,0,1,0,0,0,1,2,2,50.0,misc
ESP-La Liga,2022,Real Sociedad,Álex Remiro,ESP,GK,27,1995,38.0,1,0,0,0,4,0,0,0,1,0,0,0,58,7,1,87.5,misc
ESP-La Liga,2022,Sevilla,Adnan Januzaj,BEL,FW,27,1995,0.5,0,0,0,1,2,0,1,1,0,0,0,0,5,0,0,,misc
ESP-La Liga,2022,Sevilla,Alex Telles,BRA,DF,29,1992,15.9,6,0,0,25,14,1,83,20,13,1,0,0,78,26,16,61.9,misc
ESP-La Liga,2022,Sevilla,Bryan Gil,ESP,"FW,DF",21,2001,10.2,4,0,0,18,21,3,29,8,11,0,0,0,63,4,9,30.8,misc
ESP-La Liga,2022,Sevilla,Carlos Álvarez,ESP,MF,18,2003,0.1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,misc
ESP-La Liga,2022,Sevilla,Carmona,ESP,DF,20,2002,5.9,6,1,1,14,6,0,11,7,11,0,0,0,34,3,8,27.3,misc
ESP-La Liga,2022,Sevilla,Diego Iturralde,ESP,DF,19,2003,0.5,1,0,0,2,1,0,1,0,0,0,0,0,1,1,1,50.0,misc
ESP-La Liga,2022,Sevilla,Fernando,BRA,"MF,DF",35,1987,17.5,3,1,0,17,9,0,2,24,23,0,0,1,99,20,13,60.6,misc
ESP-La Liga,2022,Sevilla,Gonzalo Montiel,ARG,DF,25,1997,16.9,8,1,0,19,10,11,39,19,15,0,0,0,100,13,16,44.8,misc
ESP-La Liga,2022,Sevilla,Isco,ESP,"MF,FW",30,1992,8.9,5,0,0,11,34,6,18,10,9,0,0,0,48,5,14,26.3,misc
ESP-La Liga,2022,Sevilla,Ivan Rakitić,CRO,MF,34,1988,19.9,3,1,0,16,27,3,74,27,26,0,0,0,111,20,20,50.0,misc
ESP-La Liga,2022,Sevilla,Iván Romero,ESP,MF,21,2001,0.1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,misc
ESP-La Liga,2022,Sevilla,Jesús Corona,MEX,FW,29,1993,1.2,0,0,0,2,5,1,3,1,0,0,0,0,5,0,2,0.0,misc
ESP-La Liga,2022,Sevilla,Jesús Navas,ESP,"DF,FW",36,1985,22.0,5,0,0,7,33,7,135,22,12,0,0,1,130,15,28,34.9,misc
ESP-La Liga,2022,Sevilla,Joan Jordán,ESP,MF,28,1994,17.7,8,0,0,34,12,0,8,16,17,0,0,0,113,11,12,47.8,misc
ESP-La Liga,2022,Sevilla,Karim Rekik,NED,DF,27,1994,13.1,2,0,0,20,5,0,1,10,5,0,0,1,71,22,10,68.8,misc
ESP-La Liga,2022,Sevilla,Kasper Dolberg,DEN,FW,24,1997,2.2,0,0,0,2,4,0,0,0,0,0,0,0,3,3,4,42.9,misc
ESP-La Liga,2022,Sevilla,Kike Salas,ESP,DF,20,2002,4.1,1,1,0,4,1,0,0,5,1,0,1,0,14,9,6,60.0,misc
ESP-La Liga,2022,Sevilla,Loïc Bade,FRA,DF,22,2000,16.1,4,0,0,13,4,0,4,23,20,0,0,0,97,34,27,55.7,misc
ESP-La Liga,2022,Sevilla,Lucas Ocampos,ARG,"FW,MF",28,1994,12.9,7,0,0,15,24,6,26,8,14,1,0,0,74,30,16,65.2,misc
ESP-La Liga,2022,Sevilla,Manu Bueno,ESP,MF,18,2004,1.7,0,0,0,1,2,0,0,0,4,0,0,0,12,1,3,25.0,misc
ESP-La Liga,2022,Sevilla,Marcos Acuña,ARG,DF,30,1991,21.2,10,3,0,32,34,1,147,23,36,0,1,0,141,30,18,62.5,misc
ESP-La Liga,2022,Sevilla,Marcão,BRA,DF,26,1996,4.2,2,0,0,5,6,0,0,6,2,0,0,0,16,8,4,66.7,misc
ESP-La Liga,2022,Sevilla,Marko Dmitrović,SRB,GK,30,1992,14.1,1,0,0,0,1,0,0,0,0,0,0,0,23,4,0,100.0,misc
ESP-La Liga,2022,Sevilla,Nemanja Gudelj,SRB,"DF,MF",30,1991,30.9,8,0,0,26,21,1,3,34,33,0,0,0,119,47,23,67.1,misc
ESP-La Liga,2022,Sevilla,Pape Gueye,SEN,MF,23,1999,13.0,6,3,2,30,34,1,18,22,22,2,0,0,81,19,17,52.8,misc
ESP-La Liga,2022,Sevilla,Papu Gómez,ARG,"FW,MF",34,1988,11.8,4,0,0,6,22,3,40,4,4,0,1,0,44,3,6,33.3,misc
ESP-La Liga,2022,Sevilla,Pedro Ortiz,ESP,MF,21,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ESP-La Liga,2022,Sevilla,Rafa Mir,ESP,FW,25,1997,14.4,1,0,0,23,11,18,6,4,2,0,0,0,42,37,42,46.8,misc
ESP-La Liga,2022,Sevilla,Suso,ESP,"MF,FW",28,1993,11.8,1,0,0,13,19,7,79,2,10,0,0,0,55,3,7,30.0,misc
ESP-La Liga,2022,Sevilla,Tanguy Nianzou,FRA,DF,20,2002,15.2,1,1,0,13,14,0,1,16,15,0,0,0,73,32,11,74.4,misc
ESP-La Liga,2022,Sevilla,Thomas Delaney,DEN,MF,30,1991,3.4,3,0,0,4,5,1,4,4,2,0,0,0,8,9,2,81.8,misc
ESP-La Liga,2022,Sevilla,Yassine Bounou,MAR,GK,31,1991,23.9,2,0,0,0,1,0,0,2,1,0,0,0,34,4,2,66.7,misc
ESP-La Liga,2022,Sevilla,Youssef En-Nesyri,MAR,FW,25,1997,18.5,4,0,0,10,11,21,4,4,8,0,0,0,28,60,90,40.0,misc
ESP-La Liga,2022,Sevilla,Érik Lamela,ARG,"FW,MF",30,1992,20.5,10,1,1,59,21,8,33,7,27,0,0,0,105,16,30,34.8,misc
ESP-La Liga,2022,Sevilla,Óliver Torres,ESP,"MF,FW",27,1994,23.7,2,0,0,30,45,7,57,10,23,0,0,0,145,7,18,28.0,misc
ESP-La Liga,2022,Valencia,Alberto Marí,ESP,"FW,MF",21,2001,1.0,1,0,0,3,2,2,0,0,0,0,0,0,4,2,3,40.0,misc
ESP-La Liga,2022,Valencia,Carlos Soler,ESP,MF,25,1997,2.7,0,0,0,2,4,0,16,0,0,0,0,0,4,1,1,50.0,misc
ESP-La Liga,2022,Valencia,Cenk Özkacar,TUR,DF,21,2000,15.2,1,0,0,7,10,0,3,12,20,0,0,0,106,49,34,59.0,misc
ESP-La Liga,2022,Valencia,Cristhian Mosquera,ESP,DF,18,2004,1.6,0,0,0,0,1,0,1,1,2,0,0,0,8,3,2,60.0,misc
