nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
POR,MF,23,2000,14,3,446,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,9,34,8,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.01,0.06,ITA-Serie A,2023,standard
SRB,"FW,MF",32,1990,32,22,1928,21.4,3,2,5,2,1,1,0,1,2.8,2.0,4.4,6.4,43,66,139,0.14,0.09,0.23,0.09,0.19,0.13,0.21,0.34,0.09,0.3,ITA-Serie A,2023,standard
ITA,DF,31,1991,11,7,602,6.7,0,1,1,0,0,0,5,0,0.4,0.4,0.4,0.8,13,28,31,0.0,0.15,0.15,0.0,0.15,0.06,0.05,0.11,0.06,0.11,ITA-Serie A,2023,standard
ITA,DF,19,2003,24,18,1634,18.2,2,0,2,2,0,0,9,0,1.2,1.2,0.2,1.4,1,40,0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08,ITA-Serie A,2023,standard
NED,"MF,FW",22,2001,3,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,ITA-Serie A,2023,standard
FRA,DF,27,1996,10,7,676,7.5,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.1,16,14,21,0.0,0.13,0.13,0.0,0.13,0.0,0.14,0.14,0.0,0.14,ITA-Serie A,2023,standard
ITA,"FW,MF",26,1997,24,10,1016,11.3,3,1,4,3,0,0,2,0,2.9,2.9,1.1,4.0,13,26,73,0.27,0.09,0.35,0.27,0.35,0.25,0.1,0.35,0.25,0.35,ITA-Serie A,2023,standard
ITA,DF,20,2003,18,14,1296,14.4,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,26,51,28,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,ITA-Serie A,2023,standard
ITA,DF,27,1995,33,27,2444,27.2,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.8,15,79,10,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,ITA-Serie A,2023,standard
SWE,DF,24,1999,10,9,864,9.6,0,0,0,0,0,0,1,1,0.4,0.4,0.0,0.4,8,26,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ITA-Serie A,2023,standard
CMR,DF,21,2001,26,19,1725,19.2,0,2,2,0,0,0,2,0,0.0,0.0,1.3,1.3,34,53,66,0.0,0.1,0.1,0.0,0.1,0.0,0.07,0.07,0.0,0.07,ITA-Serie A,2023,standard
ESP,"FW,MF",24,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,10,4,22,0.0,0.29,0.29,0.0,0.29,0.06,0.11,0.17,0.06,0.17,ITA-Serie A,2023,standard
SCO,DF,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,23,15,22,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,ITA-Serie A,2023,standard
ARG,"FW,MF",24,1999,4,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,4,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,ITA-Serie A,2023,standard
COL,DF,22,2001,22,17,1497,16.6,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,26,70,48,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,ITA-Serie A,2023,standard
POL,"FW,MF",26,1997,15,3,504,5.6,2,0,2,2,0,0,0,0,1.7,1.7,0.4,2.2,3,13,19,0.36,0.0,0.36,0.36,0.36,0.31,0.08,0.39,0.31,0.39,ITA-Serie A,2023,standard
ITA,GK,27,1996,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
CMR,MF,25,1998,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,57,6,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ITA-Serie A,2023,standard
ITA,"MF,FW",25,1998,34,33,2781,30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56,54,110,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17,ITA-Serie A,2023,standard
BIH,FW,33,1990,20,13,1204,13.4,5,1,6,4,1,3,2,0,4.5,2.2,1.2,3.4,3,15,33,0.37,0.07,0.45,0.3,0.37,0.34,0.09,0.43,0.16,0.25,ITA-Serie A,2023,standard
SVK,MF,28,1994,32,29,2456,27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,0.04,0.15,0.18,0.04,0.18,0.08,0.12,0.2,0.05,0.17,ITA-Serie A,2023,standard
POL,DF,28,1995,28,25,2143,23.8,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.6,11,89,5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,ITA-Serie A,2023,standard
MAR,MF,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2023,standard
ITA,"FW,MF",31,1991,12,3,342,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,14,32,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,ITA-Serie A,2023,standard
POR,"DF,FW",24,1999,12,2,282,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,6,8,13,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,ITA-Serie A,2023,standard
ITA,GK,28,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
SRB,"FW,MF",20,2002,10,4,391,4.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,13,15,24,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.13,0.1,0.13,ITA-Serie A,2023,standard
GER,MF,26,1997,25,19,1659,18.4,0,2,2,0,0,0,7,0,1.0,1.0,1.4,2.4,20,68,36,0.0,0.11,0.11,0.0,0.11,0.05,0.07,0.13,0.05,0.13,ITA-Serie A,2023,standard
FRA,FW,28,1994,18,2,334,3.7,3,0,3,3,0,1,2,2,3.3,2.5,0.0,2.5,2,3,20,0.81,0.0,0.81,0.81,0.81,0.88,0.01,0.89,0.66,0.68,ITA-Serie A,2023,standard
NED,"FW,MF",24,1999,17,17,1339,14.9,5,4,9,5,0,0,2,0,3.6,3.6,2.2,5.8,29,26,94,0.34,0.27,0.6,0.34,0.6,0.24,0.14,0.39,0.24,0.39,ITA-Serie A,2023,standard
SVK,"MF,FW",21,2002,32,23,2092,23.2,3,5,8,2,1,1,7,0,3.5,2.6,3.6,6.2,46,64,74,0.13,0.22,0.34,0.09,0.3,0.15,0.15,0.31,0.11,0.26,ITA-Serie A,2023,standard
SLE,FW,22,2001,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,DF,24,1999,28,28,2268,25.2,1,3,4,1,0,0,5,0,1.2,1.2,3.4,4.6,63,142,77,0.04,0.12,0.16,0.04,0.16,0.05,0.13,0.18,0.05,0.18,ITA-Serie A,2023,standard
CHI,"FW,MF",34,1988,23,6,763,8.5,2,5,7,1,1,1,0,0,3.2,2.5,3.1,5.6,16,53,58,0.24,0.59,0.83,0.12,0.71,0.38,0.37,0.75,0.29,0.66,ITA-Serie A,2023,standard
FRA,DF,27,1996,23,21,1672,18.6,0,2,2,0,0,0,6,0,0.7,0.7,1.4,2.1,25,89,47,0.0,0.11,0.11,0.0,0.11,0.04,0.07,0.11,0.04,0.11,ITA-Serie A,2023,standard
BRA,DF,24,1999,37,14,1725,19.2,0,3,3,0,0,0,1,0,1.0,1.0,2.8,3.9,42,54,88,0.0,0.16,0.16,0.0,0.16,0.05,0.15,0.2,0.05,0.2,ITA-Serie A,2023,standard
ITA,MF,23,1999,32,6,955,10.6,6,3,9,6,0,0,1,0,7.1,7.1,1.9,9.0,27,37,40,0.57,0.28,0.85,0.57,0.85,0.67,0.18,0.85,0.67,0.85,ITA-Serie A,2023,standard
NED,MF,30,1993,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,ITA-Serie A,2023,standard
NED,DF,27,1996,31,19,1639,18.2,4,4,8,4,0,0,2,1,2.3,2.3,4.9,7.1,50,51,147,0.22,0.22,0.44,0.22,0.44,0.12,0.27,0.39,0.12,0.39,ITA-Serie A,2023,standard
NGA,MF,18,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,ITA-Serie A,2023,standard
IDN,GK,26,1997,4,4,337,3.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,DF,25,1997,30,29,2077,23.1,5,6,11,5,0,0,0,0,2.9,2.7,8.5,11.1,51,100,198,0.22,0.26,0.48,0.22,0.48,0.13,0.37,0.49,0.12,0.48,ITA-Serie A,2023,standard
ITA,DF,35,1988,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,ITA-Serie A,2023,standard
TUR,MF,29,1994,32,32,2556,28.4,13,3,16,3,10,10,5,0,10.1,2.3,4.7,7.0,45,186,34,0.46,0.11,0.56,0.11,0.21,0.36,0.17,0.52,0.08,0.25,ITA-Serie A,2023,standard
ARM,MF,34,1989,36,35,2785,30.9,2,8,10,2,0,0,4,0,3.6,3.6,4.5,8.1,92,192,127,0.06,0.26,0.32,0.06,0.32,0.12,0.15,0.26,0.12,0.26,ITA-Serie A,2023,standard
COL,DF,35,1988,10,0,267,3.0,0,2,2,0,0,0,1,0,0.2,0.2,1.6,1.7,17,11,35,0.0,0.67,0.67,0.0,0.67,0.06,0.52,0.59,0.06,0.59,ITA-Serie A,2023,standard
ALB,MF,21,2002,23,6,787,8.7,1,2,3,1,0,0,1,0,0.6,0.6,1.1,1.6,5,32,8,0.11,0.23,0.34,0.11,0.34,0.07,0.12,0.19,0.06,0.18,ITA-Serie A,2023,standard
ARG,FW,25,1997,33,31,2656,29.5,24,3,27,22,2,3,5,0,17.6,15.3,3.6,18.8,54,80,172,0.81,0.1,0.91,0.75,0.85,0.6,0.12,0.72,0.52,0.64,ITA-Serie A,2023,standard
FRA,MF,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
FRA,FW,25,1997,35,34,2687,29.9,13,7,20,13,0,0,3,0,14.3,14.3,3.7,18.0,68,47,192,0.44,0.23,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,ITA-Serie A,2023,standard
AUT,FW,34,1989,27,5,801,8.9,5,3,8,5,0,0,0,0,5.0,5.0,2.6,7.6,12,20,77,0.56,0.34,0.9,0.56,0.9,0.56,0.29,0.85,0.56,0.85,ITA-Serie A,2023,standard
ITA,DF,33,1989,33,27,2404,26.7,2,1,3,2,0,0,2,0,1.2,1.2,1.8,3.0,18,72,82,0.07,0.04,0.11,0.07,0.11,0.04,0.07,0.11,0.04,0.11,ITA-Serie A,2023,standard
ITA,MF,26,1997,37,34,2846,31.6,2,3,5,2,0,0,7,0,5.1,5.1,3.4,8.5,68,278,144,0.06,0.09,0.16,0.06,0.16,0.16,0.11,0.27,0.16,0.27,ITA-Serie A,2023,standard
ITA,GK,29,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
NED,DF,31,1992,25,17,1586,17.6,1,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,6,43,2,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,ITA-Serie A,2023,standard
ITA,MF,27,1995,4,0,46,0.5,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,3,3,4,0.0,1.96,1.96,0.0,1.96,0.16,0.25,0.42,0.16,0.42,ITA-Serie A,2023,standard
CAN,DF,24,1999,10,0,161,1.8,1,0,1,1,0,0,0,0,0.2,0.2,0.3,0.5,12,4,22,0.56,0.0,0.56,0.56,0.56,0.11,0.18,0.29,0.11,0.29,ITA-Serie A,2023,standard
GER,DF,22,2000,16,9,904,10.0,2,0,2,2,0,0,0,0,0.9,0.9,0.5,1.4,24,30,20,0.2,0.0,0.2,0.2,0.2,0.09,0.05,0.14,0.09,0.14,ITA-Serie A,2023,standard
SUI,GK,34,1988,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
FRA,MF,28,1995,31,30,2651,29.5,5,3,8,5,0,0,8,0,3.5,3.4,4.1,7.4,72,120,106,0.17,0.1,0.27,0.17,0.27,0.12,0.14,0.26,0.11,0.25,ITA-Serie A,2023,standard
BRA,DF,32,1991,16,8,721,8.0,1,0,1,1,0,0,1,0,0.4,0.4,0.9,1.3,16,43,9,0.12,0.0,0.12,0.12,0.12,0.05,0.11,0.16,0.05,0.16,ITA-Serie A,2023,standard
ITA,"DF,FW",23,2000,34,28,2372,26.4,2,3,5,2,0,0,10,0,2.2,2.2,3.9,6.0,87,71,172,0.08,0.11,0.19,0.08,0.19,0.08,0.15,0.23,0.08,0.23,ITA-Serie A,2023,standard
POL,FW,29,1994,32,7,919,10.2,4,1,5,4,0,0,2,1,5.1,5.1,2.6,7.7,12,22,49,0.39,0.1,0.49,0.39,0.49,0.5,0.26,0.75,0.5,0.75,ITA-Serie A,2023,standard
ITA,GK,33,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ARG,MF,20,2002,10,3,380,4.2,0,1,1,0,0,0,0,0,0.4,0.4,0.1,0.5,6,27,9,0.0,0.24,0.24,0.0,0.24,0.09,0.03,0.12,0.09,0.12,ITA-Serie A,2023,standard
ITA,DF,29,1994,17,13,1187,13.2,2,0,2,2,0,0,2,0,1.6,1.6,0.4,2.0,2,46,2,0.15,0.0,0.15,0.15,0.15,0.12,0.03,0.15,0.12,0.15,ITA-Serie A,2023,standard
BRA,DF,32,1991,29,27,2452,27.2,1,1,2,1,0,0,7,0,1.3,1.3,0.9,2.2,18,161,21,0.04,0.04,0.07,0.04,0.07,0.05,0.03,0.08,0.05,0.08,ITA-Serie A,2023,standard
ESP,DF,18,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
SRB,FW,23,2000,33,27,2307,25.6,16,4,20,14,2,4,8,1,16.6,13.3,2.3,15.6,36,46,174,0.62,0.16,0.78,0.55,0.7,0.65,0.09,0.74,0.52,0.61,ITA-Serie A,2023,standard
ITA,MF,19,2003,25,16,1103,12.3,1,1,2,1,0,0,3,0,1.2,1.2,1.1,2.3,22,43,62,0.08,0.08,0.16,0.08,0.16,0.1,0.09,0.19,0.1,0.19,ITA-Serie A,2023,standard
ITA,FW,25,1997,33,25,2197,24.4,9,2,11,8,1,1,1,0,6.4,5.6,6.2,11.9,111,70,216,0.37,0.08,0.45,0.33,0.41,0.26,0.25,0.52,0.23,0.49,ITA-Serie A,2023,standard
ITA,DF,25,1998,32,30,2637,29.3,4,0,4,4,0,0,7,0,5.5,5.5,1.5,7.0,52,122,43,0.14,0.0,0.14,0.14,0.14,0.19,0.05,0.24,0.19,0.24,ITA-Serie A,2023,standard
SRB,DF,30,1992,29,26,1815,20.2,0,4,4,0,0,0,2,0,0.7,0.7,5.4,6.1,64,88,95,0.0,0.2,0.2,0.0,0.2,0.03,0.27,0.3,0.03,0.3,ITA-Serie A,2023,standard
BRA,DF,26,1997,36,36,3233,35.9,3,0,3,3,0,0,9,0,1.4,1.4,0.4,1.9,7,120,4,0.08,0.0,0.08,0.08,0.08,0.04,0.01,0.05,0.04,0.05,ITA-Serie A,2023,standard
ITA,MF,23,2000,8,3,268,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.6,0.7,0,14,2,0.0,0.34,0.34,0.0,0.34,0.04,0.2,0.23,0.04,0.23,ITA-Serie A,2023,standard
BEL,MF,18,2005,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
TUR,"FW,MF",18,2005,27,9,952,10.6,2,0,2,2,0,0,3,0,1.6,1.6,1.1,2.7,32,40,73,0.19,0.0,0.19,0.19,0.19,0.15,0.1,0.26,0.15,0.26,ITA-Serie A,2023,standard
ITA,DF,20,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,MF,25,1998,36,34,3008,33.4,1,4,5,1,0,0,6,0,1.3,1.3,1.4,2.7,21,232,26,0.03,0.12,0.15,0.03,0.15,0.04,0.04,0.08,0.04,0.08,ITA-Serie A,2023,standard
ITA,DF,30,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,GK,30,1992,3,3,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,FW,23,2000,19,8,654,7.3,0,0,0,0,0,0,2,0,2.1,2.1,0.7,2.8,12,6,38,0.0,0.0,0.0,0.0,0.0,0.28,0.1,0.38,0.28,0.38,ITA-Serie A,2023,standard
ITA,MF,22,2001,8,4,437,4.9,0,2,2,0,0,0,1,0,0.4,0.4,0.7,1.1,8,23,15,0.0,0.41,0.41,0.0,0.41,0.08,0.15,0.23,0.08,0.23,ITA-Serie A,2023,standard
ITA,FW,21,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
FRA,MF,30,1993,2,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ITA-Serie A,2023,standard
ENG,"DF,MF",19,2003,24,4,810,9.0,1,2,3,1,0,0,1,0,0.7,0.7,1.3,2.0,29,25,64,0.11,0.22,0.33,0.11,0.33,0.08,0.14,0.23,0.08,0.23,ITA-Serie A,2023,standard
POR,DF,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
USA,"DF,FW",23,2000,30,12,1258,14.0,0,1,1,0,0,0,5,0,1.5,1.5,1.1,2.7,35,48,84,0.0,0.07,0.07,0.0,0.07,0.11,0.08,0.19,0.11,0.19,ITA-Serie A,2023,standard
USA,"MF,DF",24,1998,34,29,2594,28.8,0,7,7,0,0,0,6,0,3.0,3.0,3.9,6.9,64,92,176,0.0,0.24,0.24,0.0,0.24,0.1,0.13,0.24,0.1,0.24,ITA-Serie A,2023,standard
POL,GK,33,1990,35,35,3150,35.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
MNE,DF,30,1992,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.4,0.4,0.8,1.2,35,118,108,0.03,0.0,0.03,0.03,0.03,0.01,0.02,0.04,0.01,0.04,ITA-Serie A,2023,standard
ITA,DF,28,1995,29,26,2411,26.8,0,0,0,0,0,0,9,0,0.6,0.6,0.6,1.1,7,87,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2023,standard
GRE,GK,21,2001,9,8,721,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,FW,33,1990,31,21,1652,18.4,7,1,8,3,4,4,8,0,9.7,6.6,2.1,8.6,19,39,123,0.38,0.05,0.44,0.16,0.22,0.53,0.11,0.64,0.36,0.47,ITA-Serie A,2023,standard
JPN,MF,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,1.8,1.8,2.8,4.6,40,96,78,0.12,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27,ITA-Serie A,2023,standard
ITA,MF,28,1994,28,15,1361,15.1,1,0,1,1,0,0,8,0,0.4,0.4,0.8,1.1,9,69,7,0.07,0.0,0.07,0.07,0.07,0.02,0.05,0.08,0.02,0.08,ITA-Serie A,2023,standard
ALB,DF,29,1994,22,11,1199,13.3,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,27,51,41,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,ITA-Serie A,2023,standard
BRA,"FW,MF",30,1993,38,33,2770,30.8,5,6,11,5,0,0,3,0,4.4,4.4,6.3,10.7,108,126,226,0.16,0.19,0.36,0.16,0.36,0.14,0.21,0.35,0.14,0.35,ITA-Serie A,2023,standard
DEN,FW,22,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35,ITA-Serie A,2023,standard
ITA,GK,29,1994,30,30,2699,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2023,standard
ITA,DF,24,1999,19,8,786,8.7,1,0,1,1,0,0,7,1,0.2,0.2,0.3,0.5,18,46,30,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,ITA-Serie A,2023,standard
ESP,MF,30,1992,33,29,2311,25.7,5,7,12,5,0,0,7,0,4.7,4.7,4.7,9.4,83,212,124,0.19,0.27,0.47,0.19,0.47,0.18,0.18,0.37,0.18,0.37,ITA-Serie A,2023,standard
ITA,DF,29,1993,24,19,1671,18.6,0,2,2,0,0,0,4,1,1.0,1.0,1.3,2.3,73,62,104,0.0,0.11,0.11,0.0,0.11,0.06,0.07,0.13,0.06,0.13,ITA-Serie A,2023,standard
ESP,DF,22,2000,21,21,1809,20.1,0,0,0,0,0,0,4,1,0.5,0.5,0.5,1.0,21,93,12,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,ITA-Serie A,2023,standard
ITA,"FW,MF",28,1995,28,24,1956,21.7,6,1,7,6,0,0,8,0,4.7,4.7,2.9,7.6,88,55,209,0.28,0.05,0.32,0.28,0.32,0.22,0.13,0.35,0.22,0.35,ITA-Serie A,2023,standard
FRA,MF,24,1999,33,27,2367,26.3,2,3,5,2,0,0,3,1,1.6,1.6,2.3,3.9,46,119,79,0.08,0.11,0.19,0.08,0.19,0.06,0.09,0.15,0.06,0.15,ITA-Serie A,2023,standard
URU,MF,31,1991,31,8,1153,12.8,6,1,7,6,0,0,8,0,3.7,3.7,0.4,4.1,16,74,43,0.47,0.08,0.55,0.47,0.55,0.29,0.03,0.32,0.29,0.32,ITA-Serie A,2023,standard
ITA,DF,25,1998,20,16,1559,17.3,0,0,0,0,0,0,5,0,0.9,0.9,0.0,0.9,20,49,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ITA-Serie A,2023,standard
ITA,MF,21,2001,23,16,1318,14.6,0,2,2,0,0,0,6,0,0.6,0.6,0.5,1.1,21,56,11,0.0,0.14,0.14,0.0,0.14,0.04,0.03,0.08,0.04,0.08,ITA-Serie A,2023,standard
ESP,DF,30,1993,20,19,1608,17.9,2,0,2,2,0,0,4,0,1.4,1.4,0.2,1.5,3,72,12,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,ITA-Serie A,2023,standard
ESP,"FW,MF",36,1987,33,5,816,9.1,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.6,31,33,81,0.11,0.11,0.22,0.11,0.22,0.17,0.23,0.39,0.17,0.39,ITA-Serie A,2023,standard
ARG,FW,24,1998,35,16,1682,18.7,4,3,7,4,0,0,2,0,7.3,7.3,1.7,8.9,15,47,132,0.21,0.16,0.37,0.21,0.37,0.39,0.09,0.48,0.39,0.48,ITA-Serie A,2023,standard
ALG,DF,25,1998,6,3,277,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2023,standard
FRA,MF,26,1996,31,16,1642,18.2,0,2,2,0,0,0,4,0,1.1,1.1,0.7,1.8,7,60,11,0.0,0.11,0.11,0.0,0.11,0.06,0.04,0.1,0.06,0.1,ITA-Serie A,2023,standard
ITA,DF,23,2000,35,30,2490,27.7,0,3,3,0,0,0,2,0,0.5,0.5,4.5,5.0,69,125,101,0.0,0.11,0.11,0.0,0.11,0.02,0.16,0.18,0.02,0.18,ITA-Serie A,2023,standard
ITA,DF,26,1996,37,37,3294,36.6,0,1,1,0,0,0,3,1,1.7,1.5,0.7,2.1,28,96,3,0.0,0.03,0.03,0.0,0.03,0.05,0.02,0.07,0.04,0.06,ITA-Serie A,2023,standard
ITA,"FW,MF",29,1994,2,0,15,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,6.0,0.0,6.0,6.0,6.0,0.53,0.0,0.53,0.53,0.53,ITA-Serie A,2023,standard
