league,season,team,player,nation,pos,age,born,90s,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type
FRA-Ligue 1,2020,Brest,Sébastien Cibois,FRA,GK,22,1998,3.0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,,misc
FRA-Ligue 1,2020,Dijon,Aboubakar Kamara,MTN,"FW,MF",25,1995,6.2,1,1,0,14,17,1,10,0,1,0,0,0,12,15,21,41.7,misc
FRA-Ligue 1,2020,Dijon,Ahmad Ngouyamsa,CHA,DF,19,2000,1.7,1,0,0,4,1,0,2,2,4,0,1,0,12,3,4,42.9,misc
FRA-Ligue 1,2020,Dijon,Alfred Gomis,SEN,GK,26,1993,5.0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,,misc
FRA-Ligue 1,2020,Dijon,Anthony Racioppi,SUI,GK,21,1998,21.0,0,0,0,0,2,0,0,2,0,0,0,0,32,4,1,80.0,misc
FRA-Ligue 1,2020,Dijon,Aníbal Chalá,ECU,DF,24,1996,8.3,0,0,0,15,9,0,12,14,7,0,0,0,44,7,7,50.0,misc
FRA-Ligue 1,2020,Dijon,Arthur Zagre,FRA,"DF,MF",18,2001,1.4,0,0,0,1,1,0,0,3,1,0,0,0,9,1,1,50.0,misc
FRA-Ligue 1,2020,Dijon,Aurélien Scheidler,FRA,FW,22,1998,3.8,1,0,0,6,4,6,2,1,0,0,0,0,7,9,23,28.1,misc
FRA-Ligue 1,2020,Dijon,Bersant Celina,KVX,"MF,FW",23,1996,25.5,5,1,0,15,18,1,124,8,12,0,1,0,106,3,22,12.0,misc
FRA-Ligue 1,2020,Dijon,Bruno Ecuele Manga,GAB,DF,32,1988,38.0,3,0,0,17,26,1,2,57,38,0,1,0,257,125,65,65.8,misc
FRA-Ligue 1,2020,Dijon,Charles Costes,FRA,MF,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
FRA-Ligue 1,2020,Dijon,Didier Ibrahim Ndong,GAB,MF,26,1994,29.0,7,0,0,40,17,1,21,37,32,0,0,0,207,25,29,46.3,misc
FRA-Ligue 1,2020,Dijon,Erwan Belhadji,FRA,MF,19,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,,misc
FRA-Ligue 1,2020,Dijon,Fouad Chafik,MAR,DF,33,1986,18.0,5,0,0,15,26,1,46,21,24,0,1,1,107,17,24,41.5,misc
FRA-Ligue 1,2020,Dijon,Frédéric Sammaritano,FRA,"FW,MF",34,1986,12.6,4,1,0,13,22,0,78,9,10,0,0,0,49,2,15,11.8,misc
FRA-Ligue 1,2020,Dijon,Jacques Siwe,FRA,FW,19,2001,1.9,0,0,0,4,5,0,0,1,1,1,0,0,5,3,3,50.0,misc
FRA-Ligue 1,2020,Dijon,Jonathan Panzo,ENG,DF,19,2000,20.0,5,0,0,28,9,0,1,59,12,0,3,0,108,39,24,61.9,misc
FRA-Ligue 1,2020,Dijon,Jordan Marié,FRA,MF,28,1991,15.9,2,0,0,12,7,0,15,23,17,0,0,0,96,12,9,57.1,misc
FRA-Ligue 1,2020,Dijon,Junior Dina Ebimbe,FRA,"FW,MF",19,2000,23.8,5,0,0,44,36,2,27,14,25,0,0,0,134,17,29,37.0,misc
FRA-Ligue 1,2020,Dijon,Mama Samba Baldé,GNB,FW,24,1995,24.0,4,0,0,38,40,16,7,4,9,1,0,0,75,58,117,33.1,misc
FRA-Ligue 1,2020,Dijon,Mihai Dobre,ROU,FW,21,1998,5.9,0,0,0,5,6,1,4,10,5,0,0,0,32,11,10,52.4,misc
FRA-Ligue 1,2020,Dijon,Mounir Chouiar,FRA,"FW,MF",21,1999,14.3,5,0,0,25,25,2,49,11,12,0,1,0,71,13,16,44.8,misc
FRA-Ligue 1,2020,Dijon,Moussa Konaté,SEN,FW,27,1993,13.3,4,0,0,22,24,12,5,5,3,0,0,0,19,23,51,31.1,misc
FRA-Ligue 1,2020,Dijon,Muzinga Ngonda,COD,DF,25,1994,25.6,5,0,0,35,16,1,69,72,40,0,0,0,187,31,39,44.3,misc
FRA-Ligue 1,2020,Dijon,Pape Cheikh Diop,SEN,MF,22,1997,12.1,5,0,0,42,24,0,2,6,14,1,0,0,73,9,12,42.9,misc
FRA-Ligue 1,2020,Dijon,Rayan Philippe,FRA,FW,19,2000,1.0,0,0,0,0,2,1,4,0,1,0,0,0,1,1,0,100.0,misc
FRA-Ligue 1,2020,Dijon,Roger Assalé,CIV,"FW,MF",26,1993,9.2,0,1,0,12,27,6,6,2,8,1,0,0,24,5,16,23.8,misc
FRA-Ligue 1,2020,Dijon,Romain Amalfitano,FRA,"FW,DF",30,1989,1.3,0,0,0,2,1,0,5,1,2,0,0,0,6,1,1,50.0,misc
FRA-Ligue 1,2020,Dijon,Sacha Boey,FRA,DF,19,2000,20.7,1,0,0,36,13,2,51,41,40,0,1,0,127,23,25,47.9,misc
FRA-Ligue 1,2020,Dijon,Saturnin Allagbé,BEN,GK,26,1993,12.0,2,0,0,2,1,0,0,0,0,0,1,0,14,3,1,75.0,misc
FRA-Ligue 1,2020,Dijon,Senou Coulibaly,MLI,DF,25,1994,21.5,6,1,1,18,15,0,0,30,21,0,0,0,102,43,42,50.6,misc
FRA-Ligue 1,2020,Dijon,Wesley Lautoa,NCL,"MF,DF",32,1987,17.9,4,0,0,42,14,0,4,29,20,0,0,1,84,22,13,62.9,misc
FRA-Ligue 1,2020,Dijon,Wilitty Younoussa,CMR,MF,18,2001,0.9,0,0,0,0,2,0,1,2,3,0,0,0,6,1,1,50.0,misc
FRA-Ligue 1,2020,Dijon,Yassine Benzia,ALG,"MF,FW",25,1994,4.5,1,0,0,8,9,0,22,6,5,0,0,0,28,4,7,36.4,misc
FRA-Ligue 1,2020,Lens,Adrien Louveau,FRA,MF,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,misc
FRA-Ligue 1,2020,Lens,Aleksandar Radovanović,SRB,DF,26,1993,1.0,0,0,0,1,0,0,0,0,1,0,0,0,2,3,0,100.0,misc
FRA-Ligue 1,2020,Lens,Ansou Sow,SEN,MF,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,misc
FRA-Ligue 1,2020,Lens,Arnaud Kalimuendo,FRA,"FW,MF",18,2002,13.5,0,0,0,17,25,0,21,2,2,2,0,0,30,4,19,17.4,misc
FRA-Ligue 1,2020,Lens,Cheick Doucouré,MLI,MF,20,2000,29.2,8,0,0,45,15,0,3,52,47,0,0,0,220,25,22,53.2,misc
FRA-Ligue 1,2020,Lens,Cheick Traoré,MLI,DF,25,1995,0.4,0,0,0,1,1,0,1,2,2,0,0,0,3,2,1,66.7,misc
FRA-Ligue 1,2020,Lens,Clément Michelin,FRA,DF,23,1997,12.8,3,2,1,23,13,4,84,25,19,0,1,0,58,25,20,55.6,misc
FRA-Ligue 1,2020,Lens,Corentin Jean,FRA,"FW,MF",25,1995,6.4,3,0,0,14,16,2,17,2,3,2,0,0,19,5,17,22.7,misc
FRA-Ligue 1,2020,Lens,David Costa,POR,"MF,FW",19,2001,1.7,0,0,0,2,2,0,4,0,4,0,0,0,8,0,0,,misc
FRA-Ligue 1,2020,Lens,Facundo Medina,ARG,DF,21,1999,22.3,11,0,0,33,7,1,4,39,22,0,2,1,192,25,29,46.3,misc
FRA-Ligue 1,2020,Lens,Florian Sotoca,FRA,FW,29,1990,26.8,7,0,0,49,46,10,48,9,20,0,0,0,70,89,112,44.3,misc
FRA-Ligue 1,2020,Lens,Gaël Kakuta,COD,"MF,FW",29,1991,26.6,3,0,0,31,38,2,114,17,23,0,1,0,129,21,51,29.2,misc
FRA-Ligue 1,2020,Lens,Ignatius Ganago,CMR,FW,21,1999,14.5,0,0,0,15,46,11,15,6,3,3,0,0,38,21,30,41.2,misc
FRA-Ligue 1,2020,Lens,Ismaël Boura,COM,DF,19,2000,9.2,1,0,0,14,18,0,48,21,7,0,0,0,53,12,10,54.5,misc
FRA-Ligue 1,2020,Lens,Issiaga Sylla,GUI,"DF,MF",26,1994,12.4,0,1,0,17,8,2,47,16,20,0,0,0,83,27,19,58.7,misc
FRA-Ligue 1,2020,Lens,Jean-Louis Leca,FRA,GK,34,1985,36.8,2,0,0,1,10,0,0,1,2,0,1,0,37,8,0,100.0,misc
FRA-Ligue 1,2020,Lens,Jonathan Clauss,FRA,DF,27,1992,28.0,2,0,0,22,14,2,216,45,20,1,2,0,151,18,26,40.9,misc
