league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
,,,,,,,,,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,,,xA,A-xAG,,,,,,
GER-Bundesliga,2024,St. Pauli,Carlo Boukhalfa,MAR,MF,25-343,1999,13.7,242,352,68.8,3152,921,150,195,76.9,68,98,69.4,6,20,30.0,0,0.4,0.4,-0.4,5,20,5,1,31,passing
GER-Bundesliga,2024,St. Pauli,Connor Metcalfe,AUS,MF,25-157,1999,3.0,65,103,63.1,1046,397,35,45,77.8,24,30,80.0,6,20,30.0,0,0.2,0.2,-0.2,3,6,1,1,7,passing
GER-Bundesliga,2024,St. Pauli,Danel Sinani,LUX,"MF,FW",28-006,1997,8.4,233,337,69.1,3572,1126,125,144,86.8,71,101,70.3,22,63,34.9,1,1.9,1.3,-0.9,13,28,9,0,40,passing
GER-Bundesliga,2024,St. Pauli,David Nemeth,AUT,DF,24-024,2001,17.7,763,876,87.1,13482,4263,318,342,93.0,378,409,92.4,58,101,57.4,1,0.1,0.3,0.9,3,44,3,1,51,passing
GER-Bundesliga,2024,St. Pauli,Elias Saad,TUN,"FW,MF",25-105,1999,9.2,165,217,76.0,2409,541,98,112,87.5,51,65,78.5,8,13,61.5,2,0.8,1.0,1.2,13,14,13,3,24,passing
GER-Bundesliga,2024,St. Pauli,Eric Smith,SWE,"DF,MF",28-093,1997,25.4,1108,1381,80.2,21879,8379,395,433,91.2,545,631,86.4,151,281,53.7,1,1.5,2.6,-0.5,27,92,15,4,91,passing
GER-Bundesliga,2024,St. Pauli,Erik Ahlstrand,SWE,"FW,MF",23-179,2001,0.5,10,13,76.9,125,21,7,7,100.0,2,4,50.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1,passing
GER-Bundesliga,2024,St. Pauli,Finley Stevens,WAL,DF,22-001,2003,0.0,1,2,50.0,8,8,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2024,St. Pauli,Hauke Wahl,GER,DF,30-361,1994,27.0,1232,1432,86.0,21267,7455,493,540,91.3,648,716,90.5,68,133,51.1,0,0.5,1.5,-0.5,8,102,7,1,120,passing
GER-Bundesliga,2024,St. Pauli,Jackson Irvine,AUS,MF,32-035,1993,28.0,668,948,70.5,10231,3734,361,458,78.8,248,345,71.9,33,69,47.8,6,3.8,2.4,2.2,30,91,12,2,115,passing
GER-Bundesliga,2024,St. Pauli,James Sands,USA,"MF,DF",24-279,2000,5.0,155,204,76.0,2286,644,76,90,84.4,62,72,86.1,6,15,40.0,0,0.0,0.1,0.0,1,8,3,0,16,passing
GER-Bundesliga,2024,St. Pauli,Johannes Eggestein,GER,FW,26-338,1998,20.3,397,540,73.5,5507,1038,216,268,80.6,122,152,80.3,22,39,56.4,4,2.1,1.3,1.9,24,25,9,2,43,passing
GER-Bundesliga,2024,St. Pauli,Karol Mets,EST,DF,31-330,1993,10.0,526,631,83.4,10181,3728,165,186,88.7,302,330,91.5,53,101,52.5,0,0.2,0.4,-0.2,3,49,3,1,54,passing
GER-Bundesliga,2024,St. Pauli,Lars Ritzka,GER,"DF,MF",26-339,1998,8.6,270,369,73.2,4491,1622,130,144,90.3,127,163,77.9,12,45,26.7,0,0.2,0.3,-0.2,5,23,5,2,20,passing
GER-Bundesliga,2024,St. Pauli,Manolis Saliakas,GRE,"MF,DF",28-211,1996,20.0,796,1099,72.4,15026,5991,312,359,86.9,372,473,78.6,96,213,45.1,1,2.4,2.7,-1.4,24,67,25,12,84,passing
GER-Bundesliga,2024,St. Pauli,Maurides,BRA,FW,31-032,1994,0.0,1,2,50.0,12,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2024,St. Pauli,Morgan Guilavogui,GUI,"FW,MF",27-032,1998,14.9,285,433,65.8,3733,971,180,239,75.3,71,111,64.0,13,27,48.1,1,1.7,1.6,-0.7,23,25,8,3,32,passing
GER-Bundesliga,2024,St. Pauli,Nikola Vasilj,BIH,GK,29-130,1995,28.0,879,1195,73.6,22798,15764,176,177,99.4,458,463,98.9,237,544,43.6,0,0.0,0.1,0.0,1,35,2,0,0,passing
GER-Bundesliga,2024,St. Pauli,Noah Weißhaupt,GER,"FW,MF",23-203,2001,10.2,175,290,60.3,3176,1055,95,119,79.8,43,81,53.1,31,60,51.7,0,1.8,1.7,-1.8,17,16,14,10,25,passing
GER-Bundesliga,2024,St. Pauli,Oladapo Afolayan,ENG,"FW,MF",27-058,1998,15.9,295,415,71.1,5174,1205,131,167,78.4,122,151,80.8,34,48,70.8,1,3.7,3.3,-2.7,20,20,13,9,29,passing
GER-Bundesliga,2024,St. Pauli,Philipp Treu,GER,"MF,DF",24-129,2000,26.4,1023,1283,79.7,16006,4978,538,600,89.7,405,493,82.2,53,113,46.9,2,2.4,2.5,-0.4,18,55,17,8,92,passing
GER-Bundesliga,2024,St. Pauli,Robert Wagner,GER,MF,21-271,2003,4.0,90,120,75.0,1303,403,52,62,83.9,29,38,76.3,6,12,50.0,0,0.0,0.1,0.0,0,6,0,0,8,passing
GER-Bundesliga,2024,St. Pauli,Scott Banks,SCO,"FW,MF",23-197,2001,1.1,18,30,60.0,225,43,10,11,90.9,4,10,40.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,passing
GER-Bundesliga,2024,St. Pauli,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998,6.4,229,297,77.1,4101,1489,99,113,87.6,103,124,83.1,23,41,56.1,0,0.0,0.1,0.0,2,20,4,3,15,passing
GER-Bundesliga,2024,Stuttgart,Alexander Nübel,GER,GK,28-193,1996,28.0,838,1097,76.4,21865,16628,205,208,98.6,383,392,97.7,248,488,50.8,1,0.3,0.2,0.7,3,13,1,0,0,passing
GER-Bundesliga,2024,Stuttgart,Ameen Al-Dakhil,BEL,DF,23-036,2002,4.8,311,339,91.7,5201,1623,142,147,96.6,150,158,94.9,16,27,59.3,0,0.2,0.1,-0.2,2,20,1,0,12,passing
GER-Bundesliga,2024,Stuttgart,Angelo Stiller,GER,MF,24-007,2001,26.3,1818,2089,87.0,30881,10368,843,903,93.4,783,874,89.6,154,240,64.2,5,5.3,6.7,-0.3,44,223,40,8,232,passing
GER-Bundesliga,2024,Stuttgart,Anrie Chase,JPN,DF,21-018,2004,8.2,497,541,91.9,8794,2536,202,210,96.2,260,277,93.9,31,47,66.0,0,0.0,0.5,0.0,0,28,2,1,28,passing
GER-Bundesliga,2024,Stuttgart,Anthony Rouault,FRA,DF,23-317,2001,13.5,787,874,90.0,14146,5635,311,328,94.8,405,426,95.1,57,97,58.8,0,0.3,0.5,-0.3,6,49,1,0,52,passing
GER-Bundesliga,2024,Stuttgart,Atakan Karazor,,MF,28-180,1996,23.2,1258,1457,86.3,18943,5903,698,776,89.9,450,498,90.4,69,105,65.7,4,2.2,2.1,1.8,13,115,10,0,105,passing
GER-Bundesliga,2024,Stuttgart,Chris Führich,GER,"MF,FW",27-092,1998,17.2,620,785,79.0,8831,2611,379,423,89.6,193,245,78.8,31,66,47.0,2,2.6,4.6,-0.6,24,31,38,9,76,passing
GER-Bundesliga,2024,Stuttgart,Dan-Axel Zagadou,FRA,"DF,MF",25-312,1999,0.3,9,9,100.0,153,22,4,4,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2024,Stuttgart,Deniz Undav,GER,"FW,MF",28-266,1996,14.1,280,399,70.2,4205,1165,165,210,78.6,88,123,71.5,18,33,54.5,1,1.6,1.8,-0.6,14,25,14,1,47,passing
GER-Bundesliga,2024,Stuttgart,El Bilal Touré,MLI,"FW,MF",23-190,2001,4.0,75,96,78.1,960,201,49,60,81.7,18,21,85.7,3,3,100.0,1,1.1,0.8,-0.1,7,6,4,0,7,passing
GER-Bundesliga,2024,Stuttgart,Enzo Millot,FRA,"MF,FW",22-268,2002,18.1,838,991,84.6,11921,2954,531,582,91.2,255,296,86.1,38,71,53.5,4,2.8,3.2,1.2,20,76,27,2,106,passing
GER-Bundesliga,2024,Stuttgart,Ermedin Demirović,BIH,FW,27-017,1998,17.1,222,320,69.4,2616,516,145,194,74.7,56,77,72.7,2,3,66.7,0,1.2,1.3,-1.2,15,11,8,0,26,passing
GER-Bundesliga,2024,Stuttgart,Fabian Rieder,SUI,"MF,FW",23-054,2002,8.4,248,351,70.7,4149,1161,120,140,85.7,97,125,77.6,25,55,45.5,3,2.0,2.3,1.0,12,24,9,2,35,passing
GER-Bundesliga,2024,Stuttgart,Finn Jeltsch,GER,DF,18-268,2006,4.2,200,234,85.5,3294,1108,92,100,92.0,97,109,89.0,5,15,33.3,0,0.1,0.0,-0.1,1,10,0,0,12,passing
GER-Bundesliga,2024,Stuttgart,Frans Krätzig,GER,DF,22-087,2003,0.6,36,41,87.8,510,123,23,23,100.0,12,16,75.0,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,passing
GER-Bundesliga,2024,Stuttgart,Jacob Bruun Larsen,DEN,MF,26-204,1998,4.0,95,134,70.9,1503,428,55,68,80.9,34,46,73.9,5,11,45.5,0,1.1,1.5,-1.1,8,7,13,5,15,passing
GER-Bundesliga,2024,Stuttgart,Jamie Leweling,GER,"MF,FW",24-044,2001,15.5,351,499,70.3,5169,1324,213,254,83.9,118,155,76.1,14,43,32.6,2,3.3,2.6,-1.3,20,22,24,9,48,passing
GER-Bundesliga,2024,Stuttgart,Jarzinho Malanga,GER,DF,18-275,2006,0.0,2,2,100.0,25,0,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
GER-Bundesliga,2024,Stuttgart,Josha Vagnoman,GER,"DF,MF",24-121,2000,18.9,653,818,79.8,10290,2929,339,389,87.1,248,304,81.6,47,77,61.0,1,1.5,1.6,-0.5,19,32,15,7,44,passing
GER-Bundesliga,2024,Stuttgart,Julian Chabot,GER,DF,27-058,1998,20.3,1243,1411,88.1,22455,8888,531,564,94.1,584,633,92.3,111,186,59.7,1,0.2,0.7,0.8,5,104,5,0,78,passing
GER-Bundesliga,2024,Stuttgart,Justin Diehl,GER,"FW,DF",20-135,2004,1.2,42,59,71.2,540,132,24,29,82.8,14,21,66.7,1,5,20.0,0,0.1,0.3,-0.1,1,3,1,0,5,passing
GER-Bundesliga,2024,Stuttgart,Leonidas Stergiou,SUI,DF,23-039,2002,6.9,323,390,82.8,5207,1822,181,195,92.8,119,140,85.0,20,38,52.6,2,0.9,0.6,1.1,3,24,0,0,27,passing
GER-Bundesliga,2024,Stuttgart,Luca Jaquez,SUI,DF,21-313,2003,1.0,38,44,86.4,653,177,15,15,100.0,20,21,95.2,2,7,28.6,0,0.0,0.0,0.0,0,1,1,0,2,passing
GER-Bundesliga,2024,Stuttgart,Maximilian Mittelstädt,GER,DF,28-024,1997,21.7,1252,1520,82.4,20689,6757,654,706,92.6,474,571,83.0,105,189,55.6,5,3.9,5.1,1.1,37,121,48,23,132,passing
GER-Bundesliga,2024,Stuttgart,Nick Woltemade,GER,"FW,MF",23-056,2002,14.0,275,395,69.6,3516,838,178,223,79.8,68,104,65.4,8,18,44.4,2,3.5,2.7,-1.5,27,25,17,0,43,passing
GER-Bundesliga,2024,Stuttgart,Pascal Stenzel,GER,DF,29-022,1996,1.5,89,109,81.7,1801,523,34,36,94.4,40,46,87.0,14,23,60.9,0,0.0,0.1,0.0,0,7,1,1,6,passing
GER-Bundesliga,2024,Stuttgart,Ramon Hendriks,NED,DF,23-267,2001,11.1,452,552,81.9,7507,2800,233,251,92.8,183,216,84.7,29,66,43.9,1,1.0,1.5,0.0,6,39,4,2,30,passing
GER-Bundesliga,2024,Stuttgart,Yannik Keitel,GER,MF,25-055,2000,2.7,144,172,83.7,2204,705,82,91,90.1,48,58,82.8,9,13,69.2,0,0.0,0.1,0.0,1,17,3,0,11,passing
GER-Bundesliga,2024,Union Berlin,Alexander Schwolow,GER,GK,32-313,1992,5.0,122,160,76.3,3207,2364,34,34,100.0,56,57,98.2,32,68,47.1,0,0.0,0.1,0.0,0,2,2,0,0,passing
GER-Bundesliga,2024,Union Berlin,Aljoscha Kemlein,GER,MF,20-252,2004,10.2,351,465,75.5,5960,1692,163,195,83.6,132,165,80.0,40,64,62.5,0,0.6,0.7,-0.6,10,28,6,1,42,passing
GER-Bundesliga,2024,Union Berlin,Andrej Ilic,SRB,FW,25-008,2000,6.2,68,108,63.0,739,172,45,62,72.6,15,32,46.9,0,0,,0,0.1,0.1,-0.1,3,9,0,0,6,passing
GER-Bundesliga,2024,Union Berlin,András Schäfer,HUN,MF,25-363,1999,12.3,325,437,74.4,4545,1043,189,225,84.0,106,139,76.3,11,25,44.0,1,0.8,1.2,0.2,7,26,12,2,45,passing
GER-Bundesliga,2024,Union Berlin,Benedict Hollerbach,GER,"FW,MF",23-329,2001,23.1,370,557,66.4,5044,1182,224,275,81.5,94,136,69.1,24,48,50.0,1,1.4,2.2,-0.4,23,16,19,3,55,passing
GER-Bundesliga,2024,Union Berlin,Christopher Trimmel,AUT,"DF,MF",38-046,1987,14.7,384,623,61.6,7586,3824,145,172,84.3,175,264,66.3,59,147,40.1,1,1.4,2.1,-0.4,22,48,14,8,59,passing
GER-Bundesliga,2024,Union Berlin,Danilho Doekhi,NED,DF,26-285,1998,28.0,838,1068,78.5,14930,5058,338,387,87.3,415,473,87.7,67,162,41.4,0,1.0,0.6,-1.0,9,64,3,2,78,passing
GER-Bundesliga,2024,Union Berlin,Diogo Leite,POR,DF,26-078,1999,25.6,1032,1317,78.4,19266,8416,438,505,86.7,441,523,84.3,125,222,56.3,1,1.0,2.4,0.0,12,106,11,3,111,passing
GER-Bundesliga,2024,Union Berlin,Frederik Rønnow,DEN,GK,32-250,1992,23.0,520,750,69.3,15399,11329,84,85,98.8,258,262,98.5,176,395,44.6,0,0.0,0.1,0.0,0,22,3,0,1,passing
GER-Bundesliga,2024,Union Berlin,Ivan Prtajin,CRO,FW,28-332,1996,1.8,18,48,37.5,204,37,12,23,52.2,3,10,30.0,1,2,50.0,0,0.1,0.1,-0.1,1,0,1,1,1,passing
GER-Bundesliga,2024,Union Berlin,Janik Haberer,GER,"MF,DF",31-009,1994,13.5,417,555,75.1,6767,1925,201,244,82.4,176,213,82.6,26,55,47.3,0,0.4,1.6,-0.4,5,34,9,1,49,passing
GER-Bundesliga,2024,Union Berlin,Jeong Woo-yeong,KOR,"MF,FW",25-203,1999,14.0,381,506,75.3,4914,1386,252,290,86.9,95,132,72.0,10,24,41.7,2,1.7,2.1,0.3,18,30,20,5,63,passing
GER-Bundesliga,2024,Union Berlin,Jordan Pefok,USA,FW,28-350,1996,10.1,132,191,69.1,1569,321,84,109,77.1,28,44,63.6,4,7,57.1,1,0.9,0.4,0.1,14,7,2,0,12,passing
GER-Bundesliga,2024,Union Berlin,Josip Juranović,CRO,"DF,MF",29-238,1995,11.0,329,509,64.6,6593,2865,112,141,79.4,145,214,67.8,61,122,50.0,1,1.8,2.7,-0.8,26,29,20,12,45,passing
GER-Bundesliga,2024,Union Berlin,Jérôme Roussillon,FRA,"DF,MF",32-095,1993,1.4,44,69,63.8,784,360,18,24,75.0,23,32,71.9,3,9,33.3,0,0.0,0.0,0.0,0,6,2,0,11,passing
GER-Bundesliga,2024,Union Berlin,Kevin Vogt,GER,DF,33-200,1991,13.3,682,781,87.3,14011,6307,196,207,94.7,376,411,91.5,99,148,66.9,0,0.0,0.3,0.0,1,60,7,0,58,passing
GER-Bundesliga,2024,Union Berlin,Kevin Volland,GER,"FW,MF",32-255,1992,0.6,8,11,72.7,83,24,4,5,80.0,2,4,50.0,0,0,,0,0.0,0.2,0.0,0,1,0,0,1,passing
GER-Bundesliga,2024,Union Berlin,Leopold Querfeld,AUT,DF,21-112,2003,13.4,423,528,80.1,8420,3469,155,171,90.6,202,220,91.8,58,116,50.0,1,0.7,0.9,0.3,8,34,4,0,29,passing
GER-Bundesliga,2024,Union Berlin,Lucas Tousart,FRA,MF,27-347,1997,5.5,91,139,65.5,1350,460,56,73,76.7,28,42,66.7,4,12,33.3,1,0.5,0.5,0.5,3,5,3,0,17,passing
GER-Bundesliga,2024,Union Berlin,László Bénes,SVK,"MF,FW",27-214,1997,5.4,196,286,68.5,3583,1335,96,120,80.0,54,76,71.1,36,71,50.7,1,0.9,1.2,0.1,18,21,11,6,26,passing
GER-Bundesliga,2024,Union Berlin,Marin Ljubicic,CRO,"FW,MF",23-042,2002,2.2,25,44,56.8,337,79,10,17,58.8,11,17,64.7,0,0,,1,0.6,0.3,0.4,2,1,1,0,4,passing
GER-Bundesliga,2024,Union Berlin,Rani Khedira,GER,MF,31-074,1994,24.3,570,785,72.6,7977,2754,344,405,84.9,171,229,74.7,24,68,35.3,0,0.5,0.8,-0.5,11,58,9,2,69,passing
GER-Bundesliga,2024,Union Berlin,Robert Skov,DEN,"DF,MF",28-326,1996,9.5,305,463,65.9,5404,2361,147,173,85.0,111,166,66.9,40,92,43.5,2,2.4,3.5,-0.4,19,18,16,5,36,passing
GER-Bundesliga,2024,Union Berlin,Robin Gosens,GER,DF,30-280,1994,1.0,23,42,54.8,381,218,13,17,76.5,9,20,45.0,1,4,25.0,0,0.1,0.1,-0.1,1,3,2,0,4,passing
GER-Bundesliga,2024,Union Berlin,Tim Skarke,GER,"FW,MF",28-216,1996,10.7,205,289,70.9,2853,663,120,143,83.9,55,81,67.9,14,21,66.7,2,1.2,1.2,0.8,15,9,15,9,21,passing
GER-Bundesliga,2024,Union Berlin,Tom Rothe,GER,"DF,MF",20-164,2004,13.8,424,627,67.6,6644,2766,245,288,85.1,136,206,66.0,34,78,43.6,2,1.3,1.4,0.7,10,25,15,8,36,passing
GER-Bundesliga,2024,Union Berlin,Yorbe Vertessen,BEL,"MF,FW",24-093,2001,8.0,133,201,66.2,1979,567,73,96,76.0,41,57,71.9,10,28,35.7,0,1.6,1.8,-1.6,15,6,14,2,16,passing
GER-Bundesliga,2024,Werder Bremen,Amos Pieper,GER,DF,27-084,1998,10.7,466,560,83.2,8977,2962,168,189,88.9,236,261,90.4,60,99,60.6,0,0.5,0.3,-0.5,1,24,7,1,39,passing
GER-Bundesliga,2024,Werder Bremen,André Silva,POR,FW,29-156,1995,4.1,79,113,69.9,1113,185,37,46,80.4,26,34,76.5,4,5,80.0,0,0.3,0.6,-0.3,4,3,6,1,10,passing
GER-Bundesliga,2024,Werder Bremen,Anthony Jung,GER,DF,33-159,1991,21.0,1348,1506,89.5,24270,8766,514,555,92.6,694,733,94.7,112,165,67.9,0,0.1,0.5,-0.1,2,100,6,1,121,passing
GER-Bundesliga,2024,Werder Bremen,Derrick Köhn,GER,"DF,FW",26-066,1999,14.4,559,705,79.3,8317,2021,300,336,89.3,219,271,80.8,18,39,46.2,2,1.6,2.0,0.4,16,22,15,6,36,passing
GER-Bundesliga,2024,Werder Bremen,Felix Agu,GER,DF,25-196,1999,14.0,465,586,79.4,7358,2378,242,275,88.0,173,214,80.8,33,54,61.1,0,1.4,1.9,-1.4,16,18,18,11,25,passing
GER-Bundesliga,2024,Werder Bremen,Issa Kaboré,BFA,"DF,FW",23-334,2001,3.4,142,180,78.9,2066,736,83,90,92.2,45,58,77.6,8,20,40.0,0,0.8,0.5,-0.8,7,4,5,3,8,passing
GER-Bundesliga,2024,Werder Bremen,Jens Stage,DEN,MF,28-154,1996,19.1,593,773,76.7,9869,3095,294,347,84.7,210,264,79.5,59,106,55.7,5,2.5,3.4,2.5,18,53,21,4,79,passing
GER-Bundesliga,2024,Werder Bremen,Julián Malatini,ARG,DF,23-315,2001,5.0,261,302,86.4,4349,1255,111,120,92.5,133,144,92.4,12,28,42.9,1,0.5,0.5,0.5,2,13,4,1,24,passing
GER-Bundesliga,2024,Werder Bremen,Justin Njinmah,GER,"FW,MF",24-147,2000,9.3,132,210,62.9,1885,438,80,112,71.4,34,53,64.2,10,12,83.3,1,0.9,0.6,0.1,7,7,8,2,20,passing
GER-Bundesliga,2024,Werder Bremen,Keke Maximilian Topp,GER,"FW,MF",21-017,2004,2.7,42,82,51.2,541,154,27,43,62.8,13,23,56.5,0,2,0.0,2,2.0,0.8,0.0,10,4,5,2,7,passing
GER-Bundesliga,2024,Werder Bremen,Leonardo Bittencourt,GER,MF,31-113,1993,9.9,515,609,84.6,8094,1858,263,288,91.3,193,219,88.1,37,60,61.7,0,1.3,1.6,-1.3,12,48,12,2,58,passing
GER-Bundesliga,2024,Werder Bremen,Marco Friedl,AUT,DF,27-026,1998,18.0,975,1088,89.6,20244,6771,243,260,93.5,606,637,95.1,118,170,69.4,0,0.2,0.4,-0.2,3,42,5,1,54,passing
GER-Bundesliga,2024,Werder Bremen,Marco Grüll,AUT,"FW,MF",26-279,1998,11.7,213,283,75.3,2725,675,122,141,86.5,56,72,77.8,8,15,53.3,1,1.6,1.4,-0.6,9,18,12,3,30,passing
GER-Bundesliga,2024,Werder Bremen,Marvin Ducksch,GER,FW,31-035,1994,21.5,434,708,61.3,7793,2462,177,237,74.7,146,228,64.0,73,163,44.8,7,6.0,6.7,1.0,42,32,23,7,67,passing
GER-Bundesliga,2024,Werder Bremen,Michael Zetterer,GER,GK,29-273,1995,28.0,854,1084,78.8,22300,14373,138,139,99.3,459,466,98.5,253,470,53.8,0,0.0,0.1,0.0,0,20,1,0,3,passing
GER-Bundesliga,2024,Werder Bremen,Miloš Veljković,SRB,DF,29-197,1995,11.4,562,648,86.7,11481,3929,181,191,94.8,296,324,91.4,79,114,69.3,1,0.2,0.6,0.8,3,50,4,3,64,passing
GER-Bundesliga,2024,Werder Bremen,Mitchell Weiser,GER,"DF,MF",30-355,1994,25.9,884,1194,74.0,13031,5145,490,576,85.1,309,412,75.0,47,97,48.5,7,3.3,4.0,3.7,33,52,30,8,93,passing
GER-Bundesliga,2024,Werder Bremen,Niklas Stark,GER,DF,29-362,1995,17.4,806,943,85.5,15799,5757,260,297,87.5,464,508,91.3,76,121,62.8,1,0.1,0.2,0.9,1,44,2,0,44,passing
GER-Bundesliga,2024,Werder Bremen,Oliver Burke,SCO,FW,28-004,1997,6.2,115,196,58.7,1341,274,78,112,69.6,19,36,52.8,4,14,28.6,0,0.9,0.5,-0.9,9,3,6,2,14,passing
GER-Bundesliga,2024,Werder Bremen,Olivier Deman,BEL,DF,25-005,2000,0.7,38,58,65.5,706,297,14,15,93.3,21,28,75.0,3,11,27.3,0,0.1,0.1,-0.1,1,3,1,0,4,passing
GER-Bundesliga,2024,Werder Bremen,Romano Schmid,AUT,MF,25-074,2000,25.7,1005,1359,74.0,16222,5812,513,589,87.1,348,482,72.2,90,170,52.9,4,5.1,6.9,-1.1,56,133,75,22,228,passing
GER-Bundesliga,2024,Werder Bremen,Senne Lynen,BEL,MF,26-051,1999,24.6,869,1065,81.6,13808,3920,413,470,87.9,368,433,85.0,52,92,56.5,0,0.5,1.1,-0.5,7,66,13,0,74,passing
GER-Bundesliga,2024,Werder Bremen,Skelly Alvero,FRA,MF,22-342,2002,2.6,68,91,74.7,1077,220,34,41,82.9,30,38,78.9,3,5,60.0,0,0.0,0.1,0.0,0,3,3,0,8,passing
GER-Bundesliga,2024,Wolfsburg,Andreas Skov Olsen,DEN,"FW,MF",25-103,1999,3.9,152,183,83.1,2576,542,68,79,86.1,65,71,91.5,15,25,60.0,1,1.5,1.0,-0.5,13,10,5,1,14,passing
GER-Bundesliga,2024,Wolfsburg,Aster Vranckx,BEL,MF,22-189,2002,4.7,109,138,79.0,1802,557,55,63,87.3,40,47,85.1,10,14,71.4,0,0.0,0.4,0.0,1,11,2,0,16,passing
GER-Bundesliga,2024,Wolfsburg,Bence Dárdai,HUN,MF,19-077,2006,10.5,256,323,79.3,3761,929,142,158,89.9,92,114,80.7,12,26,46.2,1,1.0,0.8,0.0,9,22,7,1,27,passing
GER-Bundesliga,2024,Wolfsburg,Cedric Zesiger,SUI,DF,26-291,1998,5.8,189,237,79.7,3261,1271,76,79,96.2,93,107,86.9,12,36,33.3,0,0.0,0.2,0.0,1,15,2,1,19,passing
GER-Bundesliga,2024,Wolfsburg,David Odogu,GER,DF,18-312,2006,1.0,45,52,86.5,1007,381,8,11,72.7,30,32,93.8,7,9,77.8,0,0.0,0.0,0.0,0,4,1,0,6,passing
GER-Bundesliga,2024,Wolfsburg,Denis Vavro,SVK,DF,29-001,1996,21.7,1118,1290,86.7,25179,8507,269,305,88.2,650,688,94.5,196,279,70.3,0,0.2,0.4,-0.2,7,86,5,0,81,passing
GER-Bundesliga,2024,Wolfsburg,Jakub Kamiński,POL,"DF,MF",22-310,2002,9.8,262,360,72.8,4005,1215,143,165,86.7,83,117,70.9,23,50,46.0,1,2.9,3.1,-1.9,19,16,11,3,32,passing
GER-Bundesliga,2024,Wolfsburg,Joakim Mæhle,DEN,DF,27-326,1997,19.1,776,944,82.2,12215,4219,404,447,90.4,324,381,85.0,37,75,49.3,3,1.5,2.1,1.5,12,61,14,2,77,passing
GER-Bundesliga,2024,Wolfsburg,Jonas Wind,DEN,"FW,MF",26-063,1999,17.9,331,472,70.1,4618,1596,202,266,75.9,99,132,75.0,13,24,54.2,3,3.7,4.2,-0.7,27,50,18,0,74,passing
GER-Bundesliga,2024,Wolfsburg,Kamil Grabara,POL,GK,26-093,1999,22.7,619,898,68.9,18553,12615,89,89,100.0,304,307,99.0,225,495,45.5,0,0.0,0.1,0.0,2,33,3,0,2,passing
GER-Bundesliga,2024,Wolfsburg,Kevin Behrens,GER,FW,34-067,1991,1.7,42,71,59.2,573,103,27,42,64.3,8,15,53.3,3,5,60.0,0,0.1,0.1,-0.1,2,3,0,0,2,passing
GER-Bundesliga,2024,Wolfsburg,Kilian Fischer,GER,DF,24-181,2000,21.0,789,1018,77.5,13554,4305,371,435,85.3,346,433,79.9,60,102,58.8,0,0.3,0.7,-0.3,8,61,15,2,87,passing
GER-Bundesliga,2024,Wolfsburg,Konstantinos Koulierakis,GRE,DF,21-134,2003,22.4,1095,1314,83.3,22174,7968,348,376,92.6,598,656,91.2,137,252,54.4,2,0.9,0.7,1.1,9,86,11,4,87,passing
GER-Bundesliga,2024,Wolfsburg,Lovro Majer,CRO,MF,27-084,1998,1.6,30,45,66.7,371,138,22,25,88.0,4,7,57.1,1,6,16.7,0,0.0,0.0,0.0,1,2,0,0,2,passing
GER-Bundesliga,2024,Wolfsburg,Lukas Nmecha,GER,"FW,MF",26-118,1998,2.9,46,73,63.0,606,119,27,43,62.8,14,20,70.0,1,2,50.0,0,0.2,0.2,-0.2,2,2,4,1,4,passing
GER-Bundesliga,2024,Wolfsburg,Mads Roerslev,DEN,DF,25-291,1999,2.8,122,147,83.0,2129,654,49,55,89.1,60,67,89.6,10,17,58.8,0,0.0,0.2,0.0,1,7,1,1,12,passing
GER-Bundesliga,2024,Wolfsburg,Marius Müller,GER,GK,31-273,1993,5.3,154,218,70.6,4852,3396,19,19,100.0,65,65,100.0,70,134,52.2,0,0.0,0.0,0.0,0,7,0,0,0,passing
GER-Bundesliga,2024,Wolfsburg,Mattias Svanberg,SWE,MF,26-096,1999,13.3,259,376,68.9,3931,1508,142,169,84.0,90,125,72.0,14,46,30.4,1,1.7,1.6,-0.7,13,36,4,1,36,passing
GER-Bundesliga,2024,Wolfsburg,Maximilian Arnold,GER,MF,30-319,1994,22.9,936,1205,77.7,18995,6228,331,368,89.9,432,497,86.9,155,295,52.5,4,2.5,3.5,1.5,36,123,14,6,114,passing
