nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
SVK,DF,33,1986,18.8,24,18,17,7,0,17,31,54.8,14,19,8,11,27,51,41,0,GER-Bundesliga,2021,defense
NOR,GK,35,1984,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,1,GER-Bundesliga,2021,defense
GER,MF,33,1987,4.4,11,6,3,7,1,6,12,50.0,6,4,0,4,9,20,7,0,GER-Bundesliga,2021,defense
ARG,MF,23,1997,8.5,30,15,15,14,1,15,28,53.6,13,23,2,21,13,43,14,0,GER-Bundesliga,2021,defense
CZE,MF,29,1990,21.1,34,19,11,19,4,9,31,29.0,22,34,2,32,27,61,18,0,GER-Bundesliga,2021,defense
CRO,"FW,MF",29,1991,26.4,7,4,4,0,3,3,8,37.5,5,8,1,7,7,14,5,1,GER-Bundesliga,2021,defense
USA,DF,20,2000,10.5,19,8,12,6,1,10,16,62.5,6,13,4,9,21,40,40,1,GER-Bundesliga,2021,defense
AUT,"MF,FW",20,1999,26.3,44,31,13,24,7,14,51,27.5,37,40,8,32,24,68,24,0,GER-Bundesliga,2021,defense
GER,MF,22,1998,7.3,13,10,3,8,2,5,8,62.5,3,10,0,10,3,16,0,0,GER-Bundesliga,2021,defense
MLI,MF,24,1996,28.5,71,41,22,42,7,33,90,36.7,57,41,12,29,78,149,50,0,GER-Bundesliga,2021,defense
BIH,DF,30,1990,1.4,1,1,0,1,0,1,1,100.0,0,1,1,0,3,4,9,0,GER-Bundesliga,2021,defense
AUT,"MF,DF",24,1995,20.9,37,21,21,13,3,19,52,36.5,33,38,7,31,51,88,47,1,GER-Bundesliga,2021,defense
FRA,FW,18,2002,2.7,4,4,2,2,0,1,2,50.0,1,2,0,2,0,4,2,0,GER-Bundesliga,2021,defense
NOR,DF,30,1990,7.8,6,2,5,1,0,6,8,75.0,2,4,2,2,13,19,42,0,GER-Bundesliga,2021,defense
TOG,"FW,MF",26,1994,24.4,24,9,5,10,9,8,14,57.1,6,18,4,14,17,41,16,0,GER-Bundesliga,2021,defense
ALG,"FW,MF",28,1992,6.6,3,2,0,0,3,0,2,0.0,2,1,0,1,1,4,3,0,GER-Bundesliga,2021,defense
DEN,"MF,FW",21,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
CUW,DF,26,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GHA,DF,25,1995,11.0,13,7,9,4,0,6,10,60.0,4,8,3,5,15,28,38,0,GER-Bundesliga,2021,defense
NGA,DF,25,1995,13.2,18,12,11,6,1,8,14,57.1,6,28,15,13,13,31,32,2,GER-Bundesliga,2021,defense
GER,DF,28,1991,20.5,18,12,11,6,1,12,21,57.1,9,21,12,9,16,34,71,0,GER-Bundesliga,2021,defense
BRA,"MF,FW",23,1997,0.6,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,GER-Bundesliga,2021,defense
GER,DF,18,2002,11.1,21,15,9,5,7,10,22,45.5,12,18,1,17,16,37,21,0,GER-Bundesliga,2021,defense
GER,"FW,DF",17,2002,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
NED,"DF,MF",18,2002,3.1,7,3,3,3,1,5,9,55.6,4,0,0,0,5,12,1,0,GER-Bundesliga,2021,defense
SRB,"DF,MF",25,1995,9.1,18,10,6,11,1,9,24,37.5,15,13,0,13,18,36,15,0,GER-Bundesliga,2021,defense
ISR,"FW,MF",28,1992,11.1,6,3,3,1,2,1,13,7.7,12,6,0,6,9,15,7,0,GER-Bundesliga,2021,defense
GER,GK,30,1990,31.0,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,14,0,GER-Bundesliga,2021,defense
CZE,"DF,FW",28,1992,17.6,15,12,7,6,2,6,15,40.0,9,12,3,9,18,33,31,0,GER-Bundesliga,2021,defense
GER,GK,35,1985,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
DEN,"FW,MF",24,1996,12.9,19,10,9,7,3,7,16,43.8,9,9,2,7,15,34,10,1,GER-Bundesliga,2021,defense
ENG,"DF,FW",20,2000,17.5,47,25,26,13,8,15,34,44.1,19,26,3,23,30,77,46,0,GER-Bundesliga,2021,defense
ARM,"FW,MF",27,1993,5.3,9,4,4,3,2,7,14,50.0,7,2,0,2,6,15,1,0,GER-Bundesliga,2021,defense
GER,"MF,FW",30,1990,18.6,35,26,15,15,5,16,45,35.6,29,24,4,20,13,48,21,1,GER-Bundesliga,2021,defense
AUT,DF,23,1997,23.5,52,24,29,17,6,27,47,57.4,20,27,8,19,37,89,73,1,GER-Bundesliga,2021,defense
FRA,FW,32,1988,2.5,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,2,0,GER-Bundesliga,2021,defense
GER,DF,25,1994,4.6,14,7,6,7,1,7,13,53.8,6,8,2,6,6,20,7,0,GER-Bundesliga,2021,defense
GRE,"MF,FW",22,1998,4.2,9,6,3,5,1,5,6,83.3,1,5,0,5,2,11,1,0,GER-Bundesliga,2021,defense
GER,"MF,FW",30,1990,13.7,36,26,15,18,3,12,30,40.0,18,5,1,4,14,50,15,0,GER-Bundesliga,2021,defense
TUN,MF,25,1995,30.9,83,48,44,31,8,33,65,50.8,32,49,13,36,82,165,38,2,GER-Bundesliga,2021,defense
KVX,"MF,FW",22,1997,20.4,53,32,17,27,9,19,53,35.8,34,32,7,25,26,79,18,0,GER-Bundesliga,2021,defense
NGA,FW,22,1997,5.3,13,7,6,5,2,1,6,16.7,5,6,0,6,0,13,0,1,GER-Bundesliga,2021,defense
AUT,"MF,FW",27,1992,5.0,4,2,0,4,0,2,8,25.0,6,7,0,7,3,7,3,0,GER-Bundesliga,2021,defense
DEN,DF,28,1992,1.1,2,1,0,2,0,1,1,100.0,0,2,0,2,0,2,0,0,GER-Bundesliga,2021,defense
SEN,"MF,FW",20,1999,19.2,25,10,17,4,4,11,21,52.4,10,18,1,17,16,41,36,0,GER-Bundesliga,2021,defense
GER,"FW,MF",18,2002,11.4,11,6,1,8,2,5,9,55.6,4,10,1,9,9,20,2,0,GER-Bundesliga,2021,defense
GER,DF,23,1997,19.6,35,19,23,11,1,23,31,74.2,8,19,2,17,10,45,45,0,GER-Bundesliga,2021,defense
GER,"MF,FW",30,1990,14.3,34,22,8,21,5,15,35,42.9,20,24,5,19,19,53,20,1,GER-Bundesliga,2021,defense
ESP,DF,23,1997,14.4,13,6,9,3,1,6,13,46.2,7,14,11,3,15,28,63,0,GER-Bundesliga,2021,defense
NED,DF,25,1995,12.6,32,19,22,9,1,10,17,58.8,7,19,5,14,18,50,42,0,GER-Bundesliga,2021,defense
GER,"DF,MF",30,1989,0.6,1,0,0,1,0,1,2,50.0,1,2,0,2,2,3,1,0,GER-Bundesliga,2021,defense
GER,"MF,DF",25,1995,28.3,35,19,19,13,3,13,38,34.2,25,29,3,26,28,63,47,1,GER-Bundesliga,2021,defense
GER,MF,24,1995,3.9,7,4,3,3,1,4,8,50.0,4,4,1,3,3,10,1,0,GER-Bundesliga,2021,defense
GER,"DF,MF",19,2001,12.3,18,11,11,6,1,13,21,61.9,8,7,3,4,23,41,22,0,GER-Bundesliga,2021,defense
SVK,"FW,MF",25,1994,28.2,36,14,13,18,5,8,39,20.5,31,28,2,26,19,55,20,0,GER-Bundesliga,2021,defense
GER,DF,30,1990,25.1,48,24,33,13,2,23,42,54.8,19,25,9,16,53,101,109,0,GER-Bundesliga,2021,defense
GER,GK,31,1989,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
TUR,MF,22,1998,15.2,21,13,11,10,0,12,33,36.4,21,11,2,9,20,41,14,1,GER-Bundesliga,2021,defense
SRB,DF,19,2001,10.0,20,9,12,6,2,8,17,47.1,9,13,4,9,18,38,40,0,GER-Bundesliga,2021,defense
BEL,DF,21,1999,23.1,29,20,25,4,0,14,25,56.0,11,33,26,7,40,69,104,0,GER-Bundesliga,2021,defense
SWE,FW,29,1991,12.5,3,2,0,3,0,1,8,12.5,7,10,3,7,2,5,9,0,GER-Bundesliga,2021,defense
GER,GK,27,1993,33.4,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,11,2,GER-Bundesliga,2021,defense
NGA,"FW,MF",19,2000,1.2,1,1,0,0,1,0,0,,0,1,0,1,1,2,0,0,GER-Bundesliga,2021,defense
AUT,DF,29,1991,12.6,11,7,5,5,1,9,13,69.2,4,17,5,12,13,24,33,0,GER-Bundesliga,2021,defense
CHI,MF,31,1989,18.5,41,23,16,21,4,17,43,39.5,26,32,4,28,33,74,17,0,GER-Bundesliga,2021,defense
NED,DF,25,1995,17.4,32,17,13,16,3,18,35,51.4,17,22,5,17,23,55,23,0,GER-Bundesliga,2021,defense
JAM,FW,24,1996,4.9,3,2,1,2,0,1,1,100.0,0,3,0,3,4,7,3,0,GER-Bundesliga,2021,defense
BFA,DF,21,1999,29.5,54,28,35,18,1,21,45,46.7,24,55,29,26,48,102,96,0,GER-Bundesliga,2021,defense
GER,FW,17,2003,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
ARG,MF,21,1998,6.4,31,17,12,16,3,17,30,56.7,13,13,0,13,12,43,7,0,GER-Bundesliga,2021,defense
GER,MF,17,2003,24.7,35,18,8,22,5,11,37,29.7,26,27,1,26,9,44,8,0,GER-Bundesliga,2021,defense
NED,"DF,FW",19,2000,4.8,7,4,4,3,0,4,8,50.0,4,4,0,4,1,8,7,0,GER-Bundesliga,2021,defense
FIN,MF,25,1994,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,DF,24,1996,24.7,30,17,19,9,2,11,21,52.4,10,19,12,7,33,63,89,1,GER-Bundesliga,2021,defense
AUT,MF,32,1988,11.9,43,20,14,26,3,16,31,51.6,15,12,0,12,12,55,10,1,GER-Bundesliga,2021,defense
GER,"FW,MF",30,1990,8.9,12,10,3,4,5,4,17,23.5,13,12,0,12,12,24,4,0,GER-Bundesliga,2021,defense
GER,MF,27,1993,19.4,46,31,15,26,5,19,38,50.0,19,21,4,17,8,54,6,1,GER-Bundesliga,2021,defense
GER,DF,31,1989,10.4,19,13,12,6,1,9,21,42.9,12,19,5,14,16,35,19,0,GER-Bundesliga,2021,defense
GER,GK,21,1999,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,GER-Bundesliga,2021,defense
JAM,"FW,MF",22,1997,23.8,14,8,3,7,4,4,15,26.7,11,13,0,13,9,23,3,0,GER-Bundesliga,2021,defense
ARG,FW,27,1992,13.8,8,2,2,5,1,2,4,50.0,2,9,1,8,2,10,10,0,GER-Bundesliga,2021,defense
FIN,GK,30,1989,28.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,3,GER-Bundesliga,2021,defense
GER,DF,26,1994,2.5,4,1,1,2,1,2,4,50.0,2,1,0,1,3,7,4,0,GER-Bundesliga,2021,defense
FRA,"FW,MF",21,1999,26.5,10,6,4,5,1,6,20,30.0,14,11,0,11,12,22,5,0,GER-Bundesliga,2021,defense
GER,MF,23,1996,21.0,12,7,4,8,0,7,33,21.2,26,18,3,15,12,24,7,0,GER-Bundesliga,2021,defense
GER,GK,27,1993,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,GER-Bundesliga,2021,defense
CZE,FW,24,1996,20.7,7,2,0,5,2,1,4,25.0,3,5,2,3,3,10,20,0,GER-Bundesliga,2021,defense
BRA,FW,20,2000,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
COL,DF,28,1992,1.0,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,4,0,GER-Bundesliga,2021,defense
GER,DF,31,1989,13.0,17,9,8,8,1,7,20,35.0,13,20,9,11,21,38,41,1,GER-Bundesliga,2021,defense
NED,DF,22,1998,4.5,4,2,1,2,1,2,4,50.0,2,7,3,4,7,11,4,0,GER-Bundesliga,2021,defense
CRO,DF,24,1995,1.7,5,2,2,3,0,1,3,33.3,2,2,1,1,2,7,9,0,GER-Bundesliga,2021,defense
BRA,DF,27,1993,16.2,53,35,27,18,8,23,49,46.9,26,26,3,23,25,78,39,1,GER-Bundesliga,2021,defense
ESP,"DF,FW",23,1997,2.9,3,2,2,1,0,2,4,50.0,2,1,0,1,2,5,2,0,GER-Bundesliga,2021,defense
GHA,"DF,FW",21,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,DF,26,1993,15.2,32,21,23,8,1,18,31,58.1,13,26,17,9,41,73,91,2,GER-Bundesliga,2021,defense
GER,"DF,FW",32,1988,15.9,19,14,10,7,2,12,31,38.7,19,18,1,17,14,33,33,0,GER-Bundesliga,2021,defense
GER,MF,30,1989,20.0,43,26,12,19,12,23,70,32.9,47,39,3,36,27,70,23,0,GER-Bundesliga,2021,defense
GER,"DF,FW",27,1993,13.4,22,16,6,9,7,13,27,48.1,14,17,2,15,17,39,27,0,GER-Bundesliga,2021,defense
GER,MF,26,1994,14.1,47,31,14,26,7,20,39,51.3,19,18,5,13,27,74,15,0,GER-Bundesliga,2021,defense
SUI,"MF,FW",24,1996,9.3,8,4,4,4,0,4,7,57.1,3,12,4,8,29,37,25,0,GER-Bundesliga,2021,defense
GER,GK,22,1998,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,GER-Bundesliga,2021,defense
NED,"MF,FW",26,1994,22.9,42,28,13,15,14,17,47,36.2,30,37,3,34,33,75,14,0,GER-Bundesliga,2021,defense
FRA,FW,23,1997,11.1,6,3,1,3,2,0,3,0.0,3,3,1,2,4,10,6,0,GER-Bundesliga,2021,defense
NED,DF,23,1996,32.0,65,38,37,26,2,20,36,55.6,16,46,27,19,64,129,82,1,GER-Bundesliga,2021,defense
KOR,FW,29,1991,0.7,1,1,1,0,0,0,0,,0,1,0,1,2,3,0,0,GER-Bundesliga,2021,defense
GER,"FW,MF",20,2000,15.3,27,13,15,10,2,11,19,57.9,8,20,3,17,8,35,15,0,GER-Bundesliga,2021,defense
AUT,"FW,MF",28,1992,20.5,31,20,7,15,9,14,23,60.9,9,20,1,19,5,36,12,0,GER-Bundesliga,2021,defense
AUT,"MF,FW",26,1993,6.0,12,6,2,9,1,5,16,31.3,11,5,0,5,6,18,4,0,GER-Bundesliga,2021,defense
LUX,MF,20,2000,25.6,58,32,19,26,13,20,50,40.0,30,34,9,25,57,115,55,0,GER-Bundesliga,2021,defense
GER,"DF,FW",24,1996,8.4,24,18,14,8,2,8,17,47.1,9,15,0,15,15,39,16,0,GER-Bundesliga,2021,defense
GER,DF,20,1999,4.2,14,7,10,4,0,9,17,52.9,8,3,1,2,13,27,12,0,GER-Bundesliga,2021,defense
GER,DF,19,2001,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
SEN,DF,24,1996,31.8,42,22,28,13,1,14,29,48.3,15,31,15,16,49,91,79,0,GER-Bundesliga,2021,defense
GER,"MF,DF",19,2001,0.8,1,1,0,1,0,1,2,50.0,1,3,1,2,3,4,1,0,GER-Bundesliga,2021,defense
GER,"MF,FW",17,2002,0.6,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,0,0,GER-Bundesliga,2021,defense
AUT,"DF,MF",26,1994,18.6,36,23,21,11,4,19,38,50.0,19,26,3,23,24,60,33,0,GER-Bundesliga,2021,defense
CMR,MF,25,1995,5.7,8,4,1,5,2,2,9,22.2,7,6,0,6,10,18,9,0,GER-Bundesliga,2021,defense
GER,DF,22,1998,2.0,4,2,3,1,0,2,6,33.3,4,3,1,2,3,7,6,0,GER-Bundesliga,2021,defense
GER,FW,26,1994,4.0,1,0,1,0,0,0,2,0.0,2,2,0,2,0,1,2,0,GER-Bundesliga,2021,defense
SWE,"FW,MF",26,1993,16.4,14,6,3,6,5,7,14,50.0,7,10,0,10,13,27,10,0,GER-Bundesliga,2021,defense
GER,GK,25,1994,31.0,1,1,1,0,0,1,3,33.3,2,0,0,0,3,4,9,2,GER-Bundesliga,2021,defense
GER,DF,28,1991,14.1,24,18,15,9,0,14,23,60.9,9,19,11,8,27,51,76,1,GER-Bundesliga,2021,defense
HUN,FW,32,1987,8.1,7,6,3,2,2,2,8,25.0,6,4,1,3,2,9,4,0,GER-Bundesliga,2021,defense
NOR,FW,24,1995,16.0,7,5,0,5,2,2,14,14.3,12,13,2,11,3,10,13,0,GER-Bundesliga,2021,defense
MLI,"MF,FW",22,1998,21.2,50,28,20,21,9,11,36,30.6,25,33,1,32,30,80,24,0,GER-Bundesliga,2021,defense
ESP,"DF,FW",23,1997,24.0,31,19,10,18,3,13,24,54.2,11,22,1,21,30,61,40,0,GER-Bundesliga,2021,defense
GER,"DF,MF",23,1997,6.0,12,7,4,5,3,2,9,22.2,7,9,1,8,8,20,8,0,GER-Bundesliga,2021,defense
FRA,"FW,MF",22,1997,21.0,16,11,3,7,6,8,18,44.4,10,27,1,26,9,25,14,0,GER-Bundesliga,2021,defense
ESP,MF,22,1998,24.4,23,14,6,13,4,4,23,17.4,19,15,0,15,13,36,21,0,GER-Bundesliga,2021,defense
FRA,DF,21,1998,25.9,37,30,18,19,0,14,20,70.0,6,25,14,11,33,70,74,2,GER-Bundesliga,2021,defense
GER,"MF,FW",18,2002,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,GER-Bundesliga,2021,defense
SWE,"FW,MF",28,1991,17.1,11,6,1,6,4,5,27,18.5,22,10,1,9,11,22,4,0,GER-Bundesliga,2021,defense
KOR,"FW,MF",24,1996,5.1,3,2,1,0,2,1,7,14.3,6,4,0,4,1,4,1,0,GER-Bundesliga,2021,defense
FRA,DF,21,1999,7.7,6,4,2,3,1,2,8,25.0,6,6,3,3,8,14,24,0,GER-Bundesliga,2021,defense
GER,DF,18,2002,0.4,1,1,1,0,0,0,0,,0,1,0,1,1,2,0,0,GER-Bundesliga,2021,defense
ESP,GK,22,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
NED,"FW,MF",21,1999,9.0,2,1,1,1,0,0,2,0.0,2,4,0,4,5,7,3,0,GER-Bundesliga,2021,defense
SVN,MF,29,1990,21.5,38,26,9,24,5,18,35,51.4,17,20,2,18,29,67,14,0,GER-Bundesliga,2021,defense
AUT,"DF,MF",23,1997,0.9,2,0,0,1,1,0,4,0.0,4,2,0,2,1,3,0,0,GER-Bundesliga,2021,defense
SRB,MF,18,2002,2.2,10,7,4,6,0,5,13,38.5,8,6,0,6,2,12,1,0,GER-Bundesliga,2021,defense
GER,DF,24,1996,16.1,23,19,8,12,3,11,18,61.1,7,16,6,10,18,41,44,1,GER-Bundesliga,2021,defense
GER,DF,28,1991,18.3,29,18,20,8,1,19,41,46.3,22,15,3,12,16,45,35,0,GER-Bundesliga,2021,defense
AUT,MF,26,1994,22.5,29,21,12,16,1,12,37,32.4,25,7,2,5,35,64,27,0,GER-Bundesliga,2021,defense
FRA,DF,22,1997,18.6,44,30,14,28,2,21,37,56.8,16,33,1,32,23,67,33,2,GER-Bundesliga,2021,defense
HUN,GK,30,1990,33.0,1,0,1,0,0,1,2,50.0,1,0,0,0,2,3,7,0,GER-Bundesliga,2021,defense
USA,"MF,DF",21,1999,20.6,35,24,12,15,8,17,31,54.8,14,22,5,17,29,64,30,0,GER-Bundesliga,2021,defense
HUN,DF,27,1992,26.3,40,26,19,15,6,23,37,62.2,14,29,20,9,40,80,74,0,GER-Bundesliga,2021,defense
DEN,FW,26,1994,15.0,10,6,1,6,3,1,17,5.9,16,16,0,16,6,16,13,0,GER-Bundesliga,2021,defense
TUR,"FW,MF",20,2000,1.2,1,0,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,GER-Bundesliga,2021,defense
AUT,"FW,MF",26,1994,10.5,11,9,3,7,1,1,6,16.7,5,15,1,14,6,17,6,0,GER-Bundesliga,2021,defense
MAR,"MF,FW",23,1997,23.3,22,13,8,11,3,10,23,43.5,13,9,1,8,17,39,7,1,GER-Bundesliga,2021,defense
GER,"DF,FW",31,1989,21.4,33,20,22,10,1,7,21,33.3,14,22,4,18,24,57,41,0,GER-Bundesliga,2021,defense
BEL,"FW,MF",25,1994,13.8,19,13,11,6,2,6,29,20.7,23,11,0,11,5,24,5,0,GER-Bundesliga,2021,defense
FRA,"DF,MF",29,1990,21.7,45,29,24,18,3,15,37,40.5,22,42,14,28,49,94,45,1,GER-Bundesliga,2021,defense
KVX,MF,22,1998,2.6,8,4,1,6,1,1,1,100.0,0,6,2,4,3,11,1,0,GER-Bundesliga,2021,defense
GER,"MF,FW",19,2001,7.2,13,5,6,6,1,4,15,26.7,11,10,2,8,7,20,5,0,GER-Bundesliga,2021,defense
GER,MF,20,2000,4.0,10,7,4,6,0,7,16,43.8,9,4,3,1,7,17,5,1,GER-Bundesliga,2021,defense
DEN,GK,27,1992,10.5,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,1,GER-Bundesliga,2021,defense
POR,FW,25,1994,8.3,8,3,4,1,3,4,16,25.0,12,4,1,3,1,9,3,0,GER-Bundesliga,2021,defense
MAR,"FW,DF",22,1997,1.1,2,2,2,0,0,0,2,0.0,2,2,0,2,0,2,2,0,GER-Bundesliga,2021,defense
GER,DF,20,2000,0.3,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,GER-Bundesliga,2021,defense
GER,FW,21,1999,0.4,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,0,GER-Bundesliga,2021,defense
GER,MF,18,2001,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,DF,17,2002,3.3,3,3,1,1,1,0,3,0.0,3,4,0,4,7,10,6,0,GER-Bundesliga,2021,defense
GER,"DF,FW",20,2000,5.8,16,6,10,5,1,8,25,32.0,17,7,0,7,3,19,14,0,GER-Bundesliga,2021,defense
NED,FW,36,1983,6.5,4,2,0,2,2,0,2,0.0,2,3,1,2,2,6,3,0,GER-Bundesliga,2021,defense
GER,FW,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,DF,18,2001,16.1,42,27,24,17,1,15,26,57.7,11,17,12,5,33,75,70,0,GER-Bundesliga,2021,defense
GER,"FW,MF",28,1991,16.6,25,13,13,10,2,5,23,21.7,18,21,0,21,5,30,10,0,GER-Bundesliga,2021,defense
SRB,DF,27,1993,13.6,11,7,9,2,0,9,16,56.3,7,22,18,4,26,37,51,1,GER-Bundesliga,2021,defense
USA,FW,19,2001,14.5,6,6,1,3,2,2,12,16.7,10,8,2,6,4,10,15,0,GER-Bundesliga,2021,defense
GER,DF,18,2002,5.6,15,7,9,6,0,4,10,40.0,6,6,1,5,6,21,16,0,GER-Bundesliga,2021,defense
AUT,GK,35,1985,2.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,GER-Bundesliga,2021,defense
NOR,FW,18,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
ALG,MF,25,1994,6.1,14,8,7,6,1,4,15,26.7,11,5,2,3,6,20,8,0,GER-Bundesliga,2021,defense
MAR,"MF,FW",21,1999,6.7,13,9,2,10,1,2,12,16.7,10,10,3,7,7,20,9,0,GER-Bundesliga,2021,defense
EQG,MF,27,1993,19.6,41,24,15,19,7,21,54,38.9,33,40,14,26,37,78,32,1,GER-Bundesliga,2021,defense
TUR,DF,20,2000,13.8,17,9,11,5,1,6,13,46.2,7,20,11,9,13,30,57,0,GER-Bundesliga,2021,defense
WAL,"FW,MF",19,2000,2.4,3,2,0,3,0,2,3,66.7,1,1,0,1,1,4,1,0,GER-Bundesliga,2021,defense
GER,GK,31,1988,20.8,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,9,3,GER-Bundesliga,2021,defense
SEN,DF,29,1990,11.9,17,9,9,7,1,13,23,56.5,10,25,13,12,25,42,66,0,GER-Bundesliga,2021,defense
BIH,"DF,MF",27,1993,15.8,20,17,10,7,3,8,18,44.4,10,17,5,12,20,40,17,0,GER-Bundesliga,2021,defense
GER,DF,30,1990,2.0,4,2,2,0,2,4,7,57.1,3,6,4,2,1,5,4,0,GER-Bundesliga,2021,defense
GER,DF,28,1992,11.5,16,5,15,1,0,3,12,25.0,9,20,15,5,32,48,76,1,GER-Bundesliga,2021,defense
GER,"FW,DF",27,1992,4.7,5,4,0,5,0,1,7,14.3,6,13,1,12,5,10,1,1,GER-Bundesliga,2021,defense
GER,MF,23,1997,21.7,55,35,18,33,4,17,52,32.7,35,29,4,25,23,78,21,0,GER-Bundesliga,2021,defense
GER,DF,23,1997,18.2,34,23,28,6,0,16,25,64.0,9,18,4,14,22,56,58,0,GER-Bundesliga,2021,defense
GRE,FW,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
BIH,FW,35,1984,1.7,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,GER-Bundesliga,2021,defense
BRA,"DF,FW",25,1995,5.3,14,10,10,4,0,5,15,33.3,10,16,5,11,11,25,15,1,GER-Bundesliga,2021,defense
GUI,"FW,DF",17,2002,0.4,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,GER-Bundesliga,2021,defense
,"DF,MF",23,1996,11.5,20,12,12,7,1,13,22,59.1,9,18,8,10,21,41,50,2,GER-Bundesliga,2021,defense
CRO,"DF,FW",22,1998,22.7,14,10,6,6,2,8,25,32.0,17,23,4,19,31,45,74,0,GER-Bundesliga,2021,defense
GER,"MF,FW",30,1990,10.8,16,6,2,9,5,7,12,58.3,5,10,0,10,3,19,8,0,GER-Bundesliga,2021,defense
MKD,"DF,MF",20,2000,2.4,2,2,2,0,0,1,3,33.3,2,5,1,4,0,2,2,0,GER-Bundesliga,2021,defense
GER,"MF,DF",25,1994,3.5,3,1,0,3,0,0,3,0.0,3,3,0,3,3,6,4,0,GER-Bundesliga,2021,defense
GER,GK,25,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,MF,33,1987,19.2,21,7,6,9,6,8,23,34.8,15,16,3,13,8,29,12,0,GER-Bundesliga,2021,defense
SUI,GK,22,1997,33.0,2,2,2,0,0,2,2,100.0,0,0,0,0,2,4,8,1,GER-Bundesliga,2021,defense
MAR,FW,29,1990,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GRE,DF,22,1997,16.3,42,29,29,12,1,27,46,58.7,19,25,10,15,59,101,66,1,GER-Bundesliga,2021,defense
GER,MF,17,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,GER-Bundesliga,2021,defense
GER,MF,20,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,GER-Bundesliga,2021,defense
GER,DF,25,1995,30.3,49,26,28,18,3,29,49,59.2,20,40,25,15,68,117,103,1,GER-Bundesliga,2021,defense
POL,DF,28,1992,2.4,1,1,0,0,1,0,0,,0,2,1,1,1,2,10,0,GER-Bundesliga,2021,defense
GER,"MF,FW",20,2000,13.3,20,15,6,10,4,5,18,27.8,13,5,1,4,2,22,2,0,GER-Bundesliga,2021,defense
NED,MF,16,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,GER-Bundesliga,2021,defense
