nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ALG,"FW,MF",29-244,1995,8.2,0,0,0,6,6,6,43,3,5,0,0,0,32,0,0,,FRA-Ligue 1,2024,misc
USA,MF,23-199,2001,10.6,3,0,0,14,12,0,13,15,11,0,0,0,46,3,13,18.8,FRA-Ligue 1,2024,misc
ARG,"MF,FW",23-350,2001,5.3,1,0,0,4,3,1,17,3,2,0,0,0,25,0,1,0.0,FRA-Ligue 1,2024,misc
COM,DF,24-353,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
CIV,FW,32-152,1992,0.8,0,0,0,2,2,0,0,1,1,0,0,0,2,0,0,,FRA-Ligue 1,2024,misc
FRA,MF,30-008,1995,21.6,3,0,0,44,26,8,33,19,24,0,1,0,102,27,21,56.3,FRA-Ligue 1,2024,misc
BIH,DF,22-236,2002,2.8,0,0,0,6,2,0,4,3,2,0,0,0,16,5,5,50.0,FRA-Ligue 1,2024,misc
ALG,"FW,MF",25-054,2000,6.9,0,0,0,5,3,4,38,0,5,0,0,0,13,2,10,16.7,FRA-Ligue 1,2024,misc
MAR,MF,27-297,1997,5.2,0,1,0,5,12,0,6,3,6,1,0,0,20,1,4,20.0,FRA-Ligue 1,2024,misc
CIV,DF,23-129,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
MAR,MF,21-134,2003,4.0,2,0,0,4,11,0,6,2,3,0,0,0,18,4,2,66.7,FRA-Ligue 1,2024,misc
FRA,"DF,MF",17-132,2007,0.2,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,,FRA-Ligue 1,2024,misc
CAN,DF,27-137,1997,14.6,9,2,2,25,13,0,4,13,16,0,1,0,61,31,12,72.1,FRA-Ligue 1,2024,misc
FRA,FW,22-099,2003,6.4,1,0,0,17,8,10,2,1,0,0,0,0,8,4,13,23.5,FRA-Ligue 1,2024,misc
FRA,DF,19-065,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
FRA,"FW,MF",17-318,2007,0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2024,misc
CMR,FW,24-284,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
CTA,"DF,MF",32-055,1993,18.4,1,0,0,18,14,1,4,17,31,0,0,0,91,18,14,56.3,FRA-Ligue 1,2024,misc
ARG,GK,32-326,1992,28.0,1,0,0,1,7,0,0,0,2,0,1,0,32,6,1,85.7,FRA-Ligue 1,2024,misc
ALG,MF,27-131,1997,5.1,1,0,0,16,7,0,23,8,10,0,0,0,39,2,3,40.0,FRA-Ligue 1,2024,misc
CAN,"MF,FW",22-309,2002,4.0,0,0,0,4,11,1,3,4,4,0,0,0,14,2,5,28.6,FRA-Ligue 1,2024,misc
ENG,"FW,MF",21-346,2003,6.3,2,0,0,9,18,4,25,1,9,0,0,0,15,6,12,33.3,FRA-Ligue 1,2024,misc
FRA,FW,19-006,2006,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
ARG,DF,26-075,1999,21.4,8,1,1,22,17,0,1,30,34,0,0,1,145,33,16,67.3,FRA-Ligue 1,2024,misc
FRA,DF,25-160,1999,8.7,3,0,0,7,3,0,5,9,6,0,0,0,38,17,7,70.8,FRA-Ligue 1,2024,misc
BRA,"DF,FW",23-118,2001,24.8,0,0,0,7,6,9,88,8,9,0,0,0,104,0,2,0.0,FRA-Ligue 1,2024,misc
ITA,DF,28-020,1997,0.8,0,0,0,0,0,0,0,1,1,0,0,0,2,0,3,0.0,FRA-Ligue 1,2024,misc
ENG,"FW,MF",23-192,2001,25.3,2,0,0,18,33,2,93,9,16,2,0,0,76,7,6,53.8,FRA-Ligue 1,2024,misc
PAN,DF,29-059,1996,21.1,1,0,0,23,20,1,26,13,23,0,1,0,95,37,13,74.0,FRA-Ligue 1,2024,misc
FRA,FW,28-240,1996,11.5,3,1,1,10,16,2,1,2,4,0,0,0,21,6,13,31.6,FRA-Ligue 1,2024,misc
DEN,MF,29-249,1995,23.9,5,0,0,22,35,0,18,37,31,0,0,0,138,21,15,58.3,FRA-Ligue 1,2024,misc
ESP,DF,27-241,1997,6.8,1,1,0,9,7,0,14,4,8,0,0,1,26,3,5,37.5,FRA-Ligue 1,2024,misc
FRA,DF,22-330,2002,15.0,1,0,0,8,17,1,82,13,13,0,0,0,56,7,14,33.3,FRA-Ligue 1,2024,misc
FRA,FW,18-053,2007,0.8,1,0,0,1,4,0,1,0,1,1,0,0,1,2,2,50.0,FRA-Ligue 1,2024,misc
SUI,DF,29-090,1996,5.9,1,0,0,5,6,2,21,5,8,0,0,0,32,14,3,82.4,FRA-Ligue 1,2024,misc
ARG,"MF,FW",20-037,2005,1.1,1,0,0,5,1,0,2,1,2,0,0,0,2,2,1,66.7,FRA-Ligue 1,2024,misc
FRA,"MF,DF",30-125,1994,13.4,4,0,0,27,10,0,6,26,20,0,1,0,62,12,9,57.1,FRA-Ligue 1,2024,misc
RUS,"MF,FW",28-316,1996,12.8,1,0,0,25,20,1,23,12,24,0,0,0,101,9,13,40.9,FRA-Ligue 1,2024,misc
LBY,MF,29-005,1996,3.5,0,0,0,4,3,0,0,4,7,0,0,0,17,14,3,82.4,FRA-Ligue 1,2024,misc
SUI,"FW,MF",28-056,1997,15.9,5,0,0,22,37,11,3,3,12,1,0,0,43,27,25,51.9,FRA-Ligue 1,2024,misc
BRA,DF,27-254,1997,15.8,2,0,0,13,13,2,106,15,20,0,0,0,85,8,15,34.8,FRA-Ligue 1,2024,misc
FRA,DF,19-358,2005,13.6,3,0,0,14,7,0,3,24,26,0,1,0,54,28,15,65.1,FRA-Ligue 1,2024,misc
SUI,MF,28-142,1996,18.8,5,0,0,23,15,1,4,25,19,0,2,0,131,11,10,52.4,FRA-Ligue 1,2024,misc
MAR,"MF,FW",20-054,2005,17.3,0,0,0,24,51,2,47,10,20,0,0,0,74,11,22,33.3,FRA-Ligue 1,2024,misc
BEL,MF,23-055,2002,0.8,0,0,0,0,2,0,0,1,2,0,0,0,7,1,0,100.0,FRA-Ligue 1,2024,misc
USA,FW,23-282,2001,5.4,0,0,0,5,7,4,4,1,0,0,0,0,7,1,15,6.3,FRA-Ligue 1,2024,misc
FRA,FW,18-238,2006,7.1,0,0,0,14,8,9,0,2,1,0,0,0,8,14,16,46.7,FRA-Ligue 1,2024,misc
SEN,DF,25-237,1999,2.0,0,0,0,1,3,0,14,2,5,0,0,0,5,1,6,14.3,FRA-Ligue 1,2024,misc
NED,DF,25-193,1999,4.2,2,1,0,10,2,1,4,3,7,0,0,0,20,6,5,54.5,FRA-Ligue 1,2024,misc
FRA,"DF,FW",20-179,2004,4.3,2,0,0,10,2,0,17,5,7,0,0,0,27,4,8,33.3,FRA-Ligue 1,2024,misc
SEN,DF,26-045,1999,4.4,1,0,0,11,5,2,13,7,11,0,0,0,29,13,5,72.2,FRA-Ligue 1,2024,misc
SEN,MF,21-100,2004,18.6,8,1,1,40,30,0,97,24,32,0,0,0,130,19,21,47.5,FRA-Ligue 1,2024,misc
FRA,"FW,MF",19-294,2005,1.1,0,0,0,5,4,0,1,1,3,0,0,0,3,3,5,37.5,FRA-Ligue 1,2024,misc
FRA,"FW,MF",23-045,2002,21.7,2,0,0,25,28,8,39,12,27,0,0,0,111,4,14,22.2,FRA-Ligue 1,2024,misc
FRA,MF,20-355,2004,0.1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
DEN,FW,22-062,2003,9.9,0,0,0,15,21,4,6,3,3,1,0,0,17,16,24,40.0,FRA-Ligue 1,2024,misc
GHA,DF,25-359,1999,11.3,2,0,0,9,3,1,0,16,18,0,0,0,54,35,18,66.0,FRA-Ligue 1,2024,misc
SUI,GK,27-009,1998,13.0,1,0,0,0,1,0,0,0,0,0,0,0,27,3,0,100.0,FRA-Ligue 1,2024,misc
POL,GK,25-146,1999,15.0,1,0,0,0,1,0,0,0,0,0,0,0,19,5,0,100.0,FRA-Ligue 1,2024,misc
FRA,"MF,FW",18-314,2006,0.8,0,0,0,1,2,0,0,0,0,0,0,0,2,0,3,0.0,FRA-Ligue 1,2024,misc
FRA,MF,21-185,2003,9.8,5,0,0,23,15,0,6,21,23,0,0,0,72,11,19,36.7,FRA-Ligue 1,2024,misc
JPN,"MF,FW",30-085,1995,19.9,3,0,0,23,17,10,17,9,15,0,0,0,75,14,27,34.1,FRA-Ligue 1,2024,misc
GER,DF,28-202,1996,23.5,0,0,0,18,19,1,2,31,22,0,0,0,119,50,32,61.0,FRA-Ligue 1,2024,misc
BRA,DF,23-294,2001,19.1,6,1,1,25,19,0,47,32,35,0,0,0,124,18,19,48.6,FRA-Ligue 1,2024,misc
CIV,DF,24-107,2000,17.3,3,0,0,27,26,3,10,35,19,0,0,0,96,35,21,62.5,FRA-Ligue 1,2024,misc
NGA,FW,25-072,2000,11.9,2,0,0,17,8,16,5,1,3,2,0,0,24,28,27,50.9,FRA-Ligue 1,2024,misc
ALG,FW,33-184,1991,5.7,1,0,0,11,9,10,11,0,3,0,0,0,9,27,33,45.0,FRA-Ligue 1,2024,misc
FRA,FW,26-298,1998,13.0,2,0,0,13,40,1,35,5,15,0,0,0,47,12,19,38.7,FRA-Ligue 1,2024,misc
FRA,FW,20-018,2005,0.3,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
CIV,DF,23-129,2001,4.5,2,1,0,7,4,0,0,3,2,0,0,0,6,5,6,45.5,FRA-Ligue 1,2024,misc
SUI,"DF,MF",23-081,2002,14.0,1,0,0,9,10,0,6,9,8,0,0,1,56,13,25,34.2,FRA-Ligue 1,2024,misc
FRA,GK,33-350,1991,24.0,0,0,0,0,2,0,0,0,0,0,0,0,32,2,0,100.0,FRA-Ligue 1,2024,misc
MLI,"MF,DF",32-309,1992,3.3,2,0,0,2,5,0,0,6,5,0,0,0,14,4,4,50.0,FRA-Ligue 1,2024,misc
MLI,DF,27-361,1997,6.4,6,1,1,12,8,4,0,11,10,0,0,0,16,22,13,62.9,FRA-Ligue 1,2024,misc
COD,GK,26-309,1998,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
CMR,DF,22-139,2002,19.6,3,0,0,18,14,2,73,22,23,0,0,0,60,18,12,60.0,FRA-Ligue 1,2024,misc
MLI,DF,29-345,1995,12.2,1,0,0,14,6,1,10,12,8,0,2,0,51,8,14,36.4,FRA-Ligue 1,2024,misc
SUI,"MF,DF",24-225,2000,0.6,0,0,0,0,1,0,1,1,2,0,0,0,1,0,1,0.0,FRA-Ligue 1,2024,misc
GUI,DF,31-100,1994,12.1,2,0,0,12,6,3,36,9,9,0,0,0,50,22,18,55.0,FRA-Ligue 1,2024,misc
FRA,MF,33-030,1992,14.5,5,1,0,26,16,0,17,8,16,0,1,0,95,12,13,48.0,FRA-Ligue 1,2024,misc
FRA,MF,23-199,2001,16.7,5,0,0,14,7,1,23,16,21,0,1,0,75,16,9,64.0,FRA-Ligue 1,2024,misc
FRA,FW,20-013,2005,1.2,0,0,0,3,2,0,0,0,0,0,0,0,2,2,10,16.7,FRA-Ligue 1,2024,misc
FRA,"MF,FW",20-306,2004,7.8,2,0,0,15,20,0,4,7,13,0,0,1,53,6,5,54.5,FRA-Ligue 1,2024,misc
FRA,DF,21-096,2004,2.8,0,0,0,4,5,0,12,1,4,0,0,0,9,3,2,60.0,FRA-Ligue 1,2024,misc
MLI,DF,25-362,1999,21.7,9,0,0,30,11,1,1,26,32,0,1,0,87,37,38,49.3,FRA-Ligue 1,2024,misc
JOR,"FW,MF",27-305,1997,12.4,3,0,0,7,26,3,14,3,10,1,0,0,49,8,10,44.4,FRA-Ligue 1,2024,misc
FRA,"FW,MF",21-247,2003,3.1,0,0,0,2,3,0,12,3,3,0,0,0,13,5,4,55.6,FRA-Ligue 1,2024,misc
SRB,DF,33-137,1991,6.5,2,0,0,3,5,0,0,6,5,0,0,0,14,8,13,38.1,FRA-Ligue 1,2024,misc
MAR,"FW,MF",19-187,2005,3.0,1,0,0,4,7,2,7,1,1,0,0,0,12,1,4,20.0,FRA-Ligue 1,2024,misc
CGO,MF,19-137,2005,14.2,9,0,0,29,31,1,13,25,28,0,0,0,72,14,18,43.8,FRA-Ligue 1,2024,misc
FRA,"MF,FW",19-315,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
SRB,"DF,MF",20-027,2005,2.1,2,1,0,4,2,0,0,4,3,0,0,0,9,2,5,28.6,FRA-Ligue 1,2024,misc
FRA,"FW,MF",24-052,2001,9.8,3,2,1,28,15,2,17,6,11,0,1,0,48,16,17,48.5,FRA-Ligue 1,2024,misc
FRA,"MF,DF",20-064,2005,0.1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
FRA,DF,26-173,1998,7.2,3,0,0,5,7,2,13,4,8,0,0,0,25,13,13,50.0,FRA-Ligue 1,2024,misc
FRA,MF,33-110,1991,23.9,3,1,0,19,59,1,187,12,23,0,0,0,112,18,21,46.2,FRA-Ligue 1,2024,misc
TUN,"FW,MF",34-062,1991,11.3,4,0,0,21,26,6,46,5,16,0,0,0,42,7,20,25.9,FRA-Ligue 1,2024,misc
CMR,DF,19-272,2005,0.5,0,0,0,1,0,0,0,1,1,0,0,0,4,0,3,0.0,FRA-Ligue 1,2024,misc
FRA,DF,19-262,2005,5.7,1,0,0,4,3,0,2,4,3,0,0,0,21,11,10,52.4,FRA-Ligue 1,2024,misc
FRA,"MF,FW",18-165,2006,0.9,0,0,0,1,0,0,3,0,4,0,0,0,3,0,1,0.0,FRA-Ligue 1,2024,misc
FRA,GK,26-078,1999,12.0,1,0,0,0,0,0,0,0,1,0,0,0,11,5,0,100.0,FRA-Ligue 1,2024,misc
POR,GK,34-192,1990,13.0,1,0,0,0,2,0,0,0,0,0,0,0,7,2,1,66.7,FRA-Ligue 1,2024,misc
FRA,"FW,MF",18-225,2006,3.5,0,0,0,3,2,0,6,1,5,0,0,0,21,5,10,33.3,FRA-Ligue 1,2024,misc
FRA,"MF,FW",19-359,2005,0.9,0,0,0,1,3,0,4,1,3,0,0,0,8,2,3,40.0,FRA-Ligue 1,2024,misc
BRA,MF,28-088,1997,21.1,6,0,0,35,25,0,8,25,32,0,1,0,95,20,32,38.5,FRA-Ligue 1,2024,misc
FRA,DF,29-085,1996,0.9,0,0,0,1,0,0,5,1,1,0,0,1,2,1,2,33.3,FRA-Ligue 1,2024,misc
FRA,"MF,FW",33-143,1991,2.7,1,0,0,2,3,1,13,1,2,0,0,0,13,1,4,20.0,FRA-Ligue 1,2024,misc
FRA,"MF,FW",33-333,1991,0.7,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,100.0,FRA-Ligue 1,2024,misc
CMR,"FW,MF",26-054,1999,2.7,1,0,0,2,3,2,3,4,1,0,0,0,7,4,7,36.4,FRA-Ligue 1,2024,misc
CMR,"DF,MF",30-075,1995,23.1,4,1,0,29,9,0,6,23,13,0,3,1,73,43,25,63.2,FRA-Ligue 1,2024,misc
HAI,DF,27-273,1997,6.0,2,0,0,14,6,0,9,8,12,0,0,0,20,9,3,75.0,FRA-Ligue 1,2024,misc
CIV,MF,29-198,1995,2.4,1,0,0,3,6,0,0,3,1,0,0,0,13,7,3,70.0,FRA-Ligue 1,2024,misc
FRA,MF,22-171,2002,19.6,3,0,0,41,34,1,14,14,29,0,0,0,80,15,17,46.9,FRA-Ligue 1,2024,misc
FRA,DF,27-062,1998,19.4,4,0,0,21,9,0,28,9,25,0,0,0,48,15,11,57.7,FRA-Ligue 1,2024,misc
FRA,"MF,DF",19-078,2006,5.8,1,0,0,6,6,0,5,5,14,0,0,0,32,1,4,20.0,FRA-Ligue 1,2024,misc
FRA,DF,28-291,1996,10.3,3,1,0,27,17,0,28,10,21,0,0,0,41,17,13,56.7,FRA-Ligue 1,2024,misc
FRA,FW,22-014,2003,25.0,2,0,0,26,48,5,26,3,5,0,0,0,71,46,61,43.0,FRA-Ligue 1,2024,misc
COD,FW,27-248,1997,1.7,0,0,0,6,2,0,8,0,5,0,0,0,14,2,3,40.0,FRA-Ligue 1,2024,misc
NGA,"FW,MF",29-273,1995,23.3,2,0,0,9,42,8,180,10,9,0,0,0,101,7,31,18.4,FRA-Ligue 1,2024,misc
EGY,FW,27-134,1997,11.1,2,0,0,28,27,3,4,8,9,1,0,0,41,43,42,50.6,FRA-Ligue 1,2024,misc
FRA,DF,19-297,2005,11.6,3,0,0,11,7,0,1,17,15,0,0,0,50,19,18,51.4,FRA-Ligue 1,2024,misc
FRA,"DF,MF",26-093,1999,19.5,2,1,0,14,10,2,24,24,34,1,0,0,54,15,14,51.7,FRA-Ligue 1,2024,misc
FRA,DF,37-204,1987,19.2,8,0,0,20,10,0,6,25,22,0,1,1,80,20,14,58.8,FRA-Ligue 1,2024,misc
SWE,GK,33-093,1992,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,FRA-Ligue 1,2024,misc
ESP,MF,27-323,1997,21.3,5,0,0,20,14,0,16,15,23,0,0,0,87,8,13,38.1,FRA-Ligue 1,2024,misc
,MF,24-115,2000,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,100.0,FRA-Ligue 1,2024,misc
GUI,DF,22-281,2002,8.9,1,0,0,7,5,0,0,13,11,0,2,0,32,13,18,41.9,FRA-Ligue 1,2024,misc
WAL,"FW,MF",25-232,1999,12.5,2,0,0,9,14,2,106,5,6,0,0,0,57,4,16,20.0,FRA-Ligue 1,2024,misc
FRA,DF,19-350,2005,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
ZIM,"MF,FW",29-096,1996,5.3,1,0,0,5,2,2,2,5,7,0,0,0,28,13,12,52.0,FRA-Ligue 1,2024,misc
TUN,"DF,MF",31-112,1993,12.2,1,0,0,17,11,3,39,15,21,0,0,0,54,18,11,62.1,FRA-Ligue 1,2024,misc
FRA,DF,17-249,2007,0.5,0,0,0,0,0,0,2,1,1,0,0,0,6,0,0,,FRA-Ligue 1,2024,misc
SEN,DF,20-319,2004,6.1,1,0,0,5,7,0,7,5,17,0,0,0,35,9,10,47.4,FRA-Ligue 1,2024,misc
ALG,"MF,FW",20-124,2004,7.9,2,0,0,8,13,1,22,6,3,0,0,0,26,1,12,7.7,FRA-Ligue 1,2024,misc
FRA,MF,30-033,1995,8.3,1,0,0,14,17,0,2,15,8,0,1,0,42,17,10,63.0,FRA-Ligue 1,2024,misc
CMR,FW,18-250,2006,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2024,misc
ALG,MF,25-028,2000,0.8,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2024,misc
BRA,DF,41-175,1983,19.2,5,1,0,17,14,0,2,30,12,0,0,0,99,35,20,63.6,FRA-Ligue 1,2024,misc
CIV,"FW,MF",23-284,2001,26.0,2,0,0,43,62,9,34,14,25,1,0,0,92,25,33,43.1,FRA-Ligue 1,2024,misc
FRA,FW,30-343,1994,15.1,1,0,0,21,12,4,24,5,10,1,0,0,36,36,34,51.4,FRA-Ligue 1,2024,misc
ALG,MF,25-200,1999,21.3,8,0,0,36,39,0,13,19,40,1,0,0,136,13,32,28.9,FRA-Ligue 1,2024,misc
GUI,MF,20-068,2005,0.2,0,0,0,0,2,0,0,3,1,0,0,0,4,0,1,0.0,FRA-Ligue 1,2024,misc
CIV,"MF,FW",28-098,1997,9.6,0,0,0,1,17,5,18,3,5,0,0,0,39,2,3,40.0,FRA-Ligue 1,2024,misc
FRA,"DF,MF",32-198,1992,19.7,6,0,0,21,6,1,141,39,33,0,0,0,86,13,10,56.5,FRA-Ligue 1,2024,misc
SUI,"MF,DF",26-194,1998,0.4,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,,FRA-Ligue 1,2024,misc
POL,GK,25-189,1999,28.0,0,0,0,0,4,0,0,0,0,0,0,0,52,8,0,100.0,FRA-Ligue 1,2024,misc
FRA,"DF,MF",24-156,2000,15.5,4,2,1,13,16,2,43,20,28,0,0,0,92,17,12,58.6,FRA-Ligue 1,2024,misc
EGY,DF,26-069,1999,7.8,2,0,0,5,10,0,1,13,13,0,0,0,39,29,16,64.4,FRA-Ligue 1,2024,misc
FRA,"FW,MF",21-082,2004,17.5,2,0,0,12,39,9,48,4,8,0,0,0,67,10,25,28.6,FRA-Ligue 1,2024,misc
FRA,MF,30-236,1994,0.3,0,0,0,1,0,0,1,0,2,0,0,0,2,1,0,100.0,FRA-Ligue 1,2024,misc
CAN,DF,25-012,2000,20.7,3,1,1,23,7,0,2,17,21,0,1,1,84,41,46,47.1,FRA-Ligue 1,2024,misc
NED,"MF,DF",28-094,1997,16.0,3,1,0,20,8,0,3,25,15,0,0,0,43,21,16,56.8,FRA-Ligue 1,2024,misc
ROU,MF,21-357,2003,0.1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,,FRA-Ligue 1,2024,misc
FRA,"MF,FW",24-306,2000,10.6,3,0,0,16,19,3,32,16,15,0,0,0,68,3,7,30.0,FRA-Ligue 1,2024,misc
FRA,MF,28-104,1996,12.6,2,0,0,10,28,0,3,14,23,0,0,0,67,3,10,23.1,FRA-Ligue 1,2024,misc
NGA,FW,25-321,1999,0.3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,75.0,FRA-Ligue 1,2024,misc
FRA,"DF,MF",21-342,2003,8.0,1,0,0,8,8,0,34,16,15,0,0,0,31,11,3,78.6,FRA-Ligue 1,2024,misc
NGA,FW,18-301,2006,0.4,0,0,0,0,2,1,0,0,0,0,0,0,3,1,4,20.0,FRA-Ligue 1,2024,misc
FRA,DF,19-279,2005,1.7,0,0,0,6,2,0,4,4,1,0,1,0,8,3,1,75.0,FRA-Ligue 1,2024,misc
BDI,DF,26-166,1998,18.5,5,0,0,17,13,0,2,19,21,1,0,0,96,30,24,55.6,FRA-Ligue 1,2024,misc
GER,"FW,MF",20-142,2004,2.3,0,0,0,1,4,5,1,0,2,0,0,0,14,2,0,100.0,FRA-Ligue 1,2024,misc
MAR,DF,26-158,1998,20.3,4,0,0,18,23,8,71,29,34,0,0,0,124,8,11,42.1,FRA-Ligue 1,2024,misc
FRA,FW,22-221,2002,20.4,2,0,0,26,19,6,22,16,14,0,0,0,53,10,7,58.8,FRA-Ligue 1,2024,misc
FRA,"FW,MF",19-312,2005,15.9,1,0,0,24,34,1,59,12,21,1,0,0,80,7,9,43.8,FRA-Ligue 1,2024,misc
ESP,MF,29-008,1996,18.5,0,0,0,4,10,4,23,14,22,0,0,0,124,4,7,36.4,FRA-Ligue 1,2024,misc
ITA,GK,26-045,1999,20.2,2,0,0,0,2,0,0,0,1,0,0,0,30,3,0,100.0,FRA-Ligue 1,2024,misc
POR,FW,23-295,2001,8.1,0,0,0,7,9,7,0,0,6,1,0,0,13,17,11,60.7,FRA-Ligue 1,2024,misc
FRA,"FW,MF",17-077,2008,1.1,0,0,0,3,1,0,1,0,1,0,0,0,6,1,1,50.0,FRA-Ligue 1,2024,misc
POR,"MF,DF",20-196,2004,17.3,0,0,0,13,30,2,13,20,29,0,0,0,107,20,11,64.5,FRA-Ligue 1,2024,misc
GEO,FW,24-058,2001,7.2,0,0,0,6,15,0,20,2,8,0,0,0,25,3,4,42.9,FRA-Ligue 1,2024,misc
KOR,"FW,MF",24-051,2001,15.5,1,0,0,18,23,1,80,2,13,0,0,0,55,4,10,28.6,FRA-Ligue 1,2024,misc
BRA,DF,21-138,2003,17.9,5,0,0,19,8,1,3,19,24,0,1,0,89,32,16,66.7,FRA-Ligue 1,2024,misc
FRA,DF,29-056,1996,7.2,2,0,0,8,5,0,2,5,15,0,0,0,35,10,4,71.4,FRA-Ligue 1,2024,misc
ESP,"FW,MF",29-080,1996,6.9,0,0,0,1,4,3,13,0,3,0,0,0,18,1,2,33.3,FRA-Ligue 1,2024,misc
BRA,DF,30-332,1994,16.6,3,0,0,16,6,1,2,9,15,0,1,0,92,30,17,63.8,FRA-Ligue 1,2024,misc
RUS,GK,26-045,1999,7.8,0,0,0,0,1,0,0,1,0,0,0,0,15,0,0,,FRA-Ligue 1,2024,misc
SVK,DF,30-059,1995,4.2,1,0,0,4,5,1,0,3,5,0,0,0,25,7,5,58.3,FRA-Ligue 1,2024,misc
POR,DF,22-296,2002,15.6,2,0,0,12,16,1,45,16,17,0,1,0,89,13,10,56.5,FRA-Ligue 1,2024,misc
FRA,FW,27-331,1997,17.0,1,0,0,6,14,9,78,9,5,1,0,0,37,4,5,44.4,FRA-Ligue 1,2024,misc
FRA,DF,29-241,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,FRA-Ligue 1,2024,misc
FRA,FW,26-127,1998,4.0,0,0,0,7,7,2,0,0,4,1,0,0,8,9,3,75.0,FRA-Ligue 1,2024,misc
FRA,MF,18-329,2006,5.3,1,0,0,13,12,0,7,3,11,0,0,0,20,0,6,0.0,FRA-Ligue 1,2024,misc
POR,MF,25-057,2000,19.4,1,0,0,7,12,0,17,13,19,0,0,0,119,0,3,0.0,FRA-Ligue 1,2024,misc
FRA,"MF,DF",19-034,2006,18.4,2,0,0,16,16,1,7,17,21,0,0,0,109,7,13,35.0,FRA-Ligue 1,2024,misc
ECU,DF,23-177,2001,21.4,2,0,0,18,5,0,0,36,31,0,0,0,95,24,22,52.2,FRA-Ligue 1,2024,misc
FRA,DF,18-331,2006,1.8,0,0,0,2,0,0,3,2,3,0,0,0,3,1,1,50.0,FRA-Ligue 1,2024,misc
FRA,DF,19-354,2005,1.3,0,0,0,3,3,0,0,1,3,0,0,0,7,1,0,100.0,FRA-Ligue 1,2024,misc
MLI,MF,19-332,2005,9.7,2,1,0,14,39,0,1,16,25,0,1,0,56,9,18,33.3,FRA-Ligue 1,2024,misc
FRA,FW,24-267,2000,4.1,0,0,0,2,1,5,4,1,2,0,0,0,11,2,3,40.0,FRA-Ligue 1,2024,misc
MLI,MF,18-142,2006,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
POR,DF,28-060,1997,17.6,5,0,0,28,21,2,25,18,23,0,1,0,61,11,12,47.8,FRA-Ligue 1,2024,misc
CIV,DF,28-123,1996,19.8,3,2,0,20,9,1,6,27,22,0,1,0,62,30,17,63.8,FRA-Ligue 1,2024,misc
CIV,"DF,MF",18-199,2006,0.2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,,FRA-Ligue 1,2024,misc
CIV,DF,27-298,1997,14.0,3,0,0,13,6,0,1,19,17,0,0,0,85,18,11,62.1,FRA-Ligue 1,2024,misc
BRA,MF,19-195,2005,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,FRA-Ligue 1,2024,misc
NGA,FW,19-112,2005,2.5,2,1,1,6,1,2,1,1,0,0,0,0,7,4,14,22.2,FRA-Ligue 1,2024,misc
JPN,DF,22-243,2002,5.5,1,0,0,3,3,0,13,5,5,0,0,0,10,4,8,33.3,FRA-Ligue 1,2024,misc
IRL,MF,17-304,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2024,misc
IRL,MF,21-169,2003,5.1,0,0,0,11,10,0,5,6,9,0,0,0,23,7,11,38.9,FRA-Ligue 1,2024,misc
