nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ARG,"MF,FW",24,1999,3.7,1,0,0,2,3,3,10,3,1,0,0,0,19,5,4,55.6,ESP-La Liga,2023,misc
ESP,DF,26,1997,31.1,4,0,0,37,24,0,1,52,28,1,0,0,206,89,57,61.0,ESP-La Liga,2023,misc
ESP,GK,36,1987,26.7,2,0,0,1,5,0,0,0,1,0,1,1,21,11,1,91.7,ESP-La Liga,2023,misc
SWE,"FW,MF",19,2004,4.9,1,0,0,6,11,2,5,0,4,1,0,0,18,5,5,50.0,ESP-La Liga,2023,misc
ESP,DF,19,2004,1.0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2023,misc
ESP,"DF,MF",24,1999,33.3,4,0,0,21,44,1,148,17,38,0,1,0,164,16,18,47.1,ESP-La Liga,2023,misc
SYR,DF,23,2000,4.8,0,0,0,4,6,0,0,7,5,0,0,0,26,8,7,53.3,ESP-La Liga,2023,misc
ESP,FW,18,2005,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
URU,"MF,FW",24,1999,2.8,2,0,0,9,9,0,19,3,3,0,0,0,23,4,3,57.1,ESP-La Liga,2023,misc
ESP,"FW,MF",26,1997,29.0,5,0,0,61,46,12,12,9,15,2,0,0,60,172,164,51.2,ESP-La Liga,2023,misc
VEN,MF,30,1993,8.7,0,1,0,12,14,2,64,4,14,0,0,0,53,3,10,23.1,ESP-La Liga,2023,misc
ESP,GK,29,1994,4.1,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,100.0,ESP-La Liga,2023,misc
MLI,MF,27,1996,1.0,0,0,0,2,0,0,0,3,3,0,0,0,6,3,2,60.0,ESP-La Liga,2023,misc
ESP,DF,29,1993,28.3,12,0,0,23,19,0,10,27,26,0,0,0,127,39,39,50.0,ESP-La Liga,2023,misc
ESP,MF,26,1997,1.7,1,1,0,8,3,0,1,2,2,0,0,0,5,3,4,42.9,ESP-La Liga,2023,misc
ARG,MF,30,1993,18.9,2,1,0,31,14,2,5,26,24,0,0,0,91,31,30,50.8,ESP-La Liga,2023,misc
ESP,DF,30,1993,29.0,2,0,0,16,44,5,67,27,31,0,0,0,129,22,36,37.9,ESP-La Liga,2023,misc
ESP,MF,28,1995,18.8,17,0,0,49,49,9,151,7,23,0,1,0,87,15,18,45.5,ESP-La Liga,2023,misc
ESP,DF,25,1998,27.9,10,0,0,45,19,1,127,19,24,0,0,0,139,31,27,53.4,ESP-La Liga,2023,misc
ARG,GK,30,1993,33.9,0,0,0,1,5,0,0,0,1,0,0,0,54,6,3,66.7,ESP-La Liga,2023,misc
ESP,DF,26,1997,7.5,0,0,0,1,4,0,1,8,7,0,0,0,38,8,11,42.1,ESP-La Liga,2023,misc
ESP,DF,31,1992,7.8,3,0,0,14,4,2,17,2,12,0,0,1,24,10,5,66.7,ESP-La Liga,2023,misc
ESP,"MF,FW",35,1987,0.2,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,,ESP-La Liga,2023,misc
ESP,FW,30,1993,9.7,3,0,0,24,11,13,2,6,4,0,0,0,39,8,25,24.2,ESP-La Liga,2023,misc
CMR,FW,19,2003,0.2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.0,ESP-La Liga,2023,misc
BRA,DF,22,2001,17.1,6,0,0,12,6,2,72,17,27,0,0,0,92,11,23,32.4,ESP-La Liga,2023,misc
ESP,DF,34,1989,8.0,4,0,0,8,0,0,2,8,3,0,0,0,24,9,2,81.8,ESP-La Liga,2023,misc
SEN,DF,25,1998,3.2,2,0,0,6,0,0,0,5,3,0,1,0,10,9,5,64.3,ESP-La Liga,2023,misc
URU,FW,26,1996,12.9,2,0,0,20,32,13,20,3,4,0,0,0,15,71,69,50.7,ESP-La Liga,2023,misc
MNE,MF,24,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ESP-La Liga,2023,misc
MLI,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
ESP,"MF,FW",21,2002,21.0,0,1,0,15,27,4,96,19,29,0,0,0,125,12,19,38.7,ESP-La Liga,2023,misc
ESP,FW,32,1991,15.1,3,0,0,34,28,9,9,7,6,0,0,0,58,17,34,33.3,ESP-La Liga,2023,misc
MLI,MF,26,1996,9.1,2,0,0,11,9,1,1,13,9,0,0,0,60,19,13,59.4,ESP-La Liga,2023,misc
ESP,MF,32,1991,34.8,14,0,0,84,71,1,36,33,59,0,0,0,234,47,49,49.0,ESP-La Liga,2023,misc
ESP,"MF,FW",31,1992,18.3,8,1,0,46,31,7,22,16,28,0,0,0,112,22,22,50.0,ESP-La Liga,2023,misc
ESP,"FW,MF",32,1991,5.5,1,0,0,18,22,3,17,0,7,0,0,0,27,5,10,33.3,ESP-La Liga,2023,misc
ESP,DF,23,2000,20.7,3,2,0,15,4,0,2,11,18,0,0,0,83,26,25,51.0,ESP-La Liga,2023,misc
ESP,MF,30,1992,14.3,3,0,0,5,16,0,35,15,9,0,0,0,82,13,16,44.8,ESP-La Liga,2023,misc
ESP,"FW,MF",37,1985,0.6,0,0,0,0,2,3,2,1,0,0,0,0,2,3,1,75.0,ESP-La Liga,2023,misc
ESP,MF,17,2005,1.5,0,0,0,1,1,0,1,0,2,0,0,0,3,0,1,0.0,ESP-La Liga,2023,misc
HON,"MF,FW",30,1993,1.0,1,0,0,6,1,1,1,0,0,0,0,0,2,7,7,50.0,ESP-La Liga,2023,misc
ESP,FW,26,1997,23.9,2,0,0,31,32,14,22,4,5,1,0,0,69,48,71,40.3,ESP-La Liga,2023,misc
ESP,MF,25,1998,11.3,6,0,0,22,18,3,33,4,8,0,0,0,53,11,19,36.7,ESP-La Liga,2023,misc
ESP,"DF,MF",21,2002,14.6,8,0,0,33,23,3,29,21,21,0,0,0,71,18,20,47.4,ESP-La Liga,2023,misc
URU,DF,35,1988,14.4,7,1,0,24,12,0,49,10,21,0,1,0,77,9,9,50.0,ESP-La Liga,2023,misc
BRA,GK,26,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
ESP,GK,30,1993,37.9,3,0,0,1,2,0,0,0,0,0,1,0,52,3,0,100.0,ESP-La Liga,2023,misc
ESP,DF,30,1993,28.2,10,0,0,32,55,2,130,41,48,0,0,0,164,29,20,59.2,ESP-La Liga,2023,misc
TOG,"DF,MF",31,1991,27.6,14,1,1,51,37,1,30,23,19,0,1,0,175,37,29,56.1,ESP-La Liga,2023,misc
POR,DF,28,1995,10.1,5,2,1,8,8,0,1,8,4,0,0,0,45,14,10,58.3,ESP-La Liga,2023,misc
TUR,"FW,MF",26,1997,1.6,0,0,0,5,5,4,1,0,0,0,0,0,5,3,13,18.8,ESP-La Liga,2023,misc
ARG,"DF,MF",29,1994,1.8,2,1,0,1,1,0,8,4,1,0,0,0,15,6,5,54.5,ESP-La Liga,2023,misc
URU,DF,23,2000,28.2,7,0,0,43,10,1,25,35,37,0,0,0,132,51,30,63.0,ESP-La Liga,2023,misc
ESP,DF,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,"DF,FW",25,1998,15.7,4,0,0,16,10,1,58,16,22,0,0,0,71,12,10,54.5,ESP-La Liga,2023,misc
GUI,"MF,FW",20,2003,6.7,5,1,1,19,23,1,2,4,11,0,0,0,22,10,14,41.7,ESP-La Liga,2023,misc
ESP,"FW,MF",34,1988,19.9,10,1,1,63,25,31,39,17,15,0,0,0,58,49,65,43.0,ESP-La Liga,2023,misc
ESP,FW,20,2003,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,MF,19,2004,7.3,4,0,0,17,11,0,4,0,8,0,0,0,29,6,7,46.2,ESP-La Liga,2023,misc
ESP,"MF,DF",22,2001,6.4,1,0,0,19,6,1,22,8,11,0,1,0,36,11,21,34.4,ESP-La Liga,2023,misc
ESP,FW,22,2001,17.3,7,1,1,66,39,7,2,4,7,1,1,0,31,143,125,53.4,ESP-La Liga,2023,misc
ESP,MF,28,1994,23.5,6,0,0,43,29,1,102,32,33,0,0,0,174,28,25,52.8,ESP-La Liga,2023,misc
ENG,"MF,FW",21,2001,29.6,6,1,0,39,43,1,107,4,6,1,0,0,120,5,20,20.0,ESP-La Liga,2023,misc
URU,MF,27,1995,3.8,2,0,0,18,3,0,6,2,2,0,0,0,27,5,8,38.5,ESP-La Liga,2023,misc
FRA,DF,20,2002,2.0,0,0,0,1,1,0,0,0,0,0,0,0,10,4,6,40.0,ESP-La Liga,2023,misc
SRB,MF,28,1995,36.3,4,0,0,20,13,1,5,46,43,0,1,0,140,70,61,53.4,ESP-La Liga,2023,misc
PAR,DF,26,1996,24.4,8,1,0,34,11,2,5,13,21,0,0,0,107,55,45,55.0,ESP-La Liga,2023,misc
ESP,FW,31,1992,1.1,1,0,0,0,0,1,2,0,3,0,0,0,4,1,3,25.0,ESP-La Liga,2023,misc
ESP,FW,21,2001,0.3,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,,ESP-La Liga,2023,misc
SRB,DF,33,1990,7.8,3,0,0,13,2,0,0,6,3,0,1,0,27,11,20,35.5,ESP-La Liga,2023,misc
ESP,FW,18,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,ESP-La Liga,2023,misc
ESP,"MF,FW",25,1998,10.7,9,0,0,20,15,1,17,5,13,0,0,0,48,10,27,27.0,ESP-La Liga,2023,misc
ESP,MF,26,1997,35.5,4,1,0,29,36,1,192,36,28,0,0,0,208,17,23,42.5,ESP-La Liga,2023,misc
HUN,DF,19,2004,0.7,0,0,0,1,0,0,0,3,1,0,0,0,3,2,1,66.7,ESP-La Liga,2023,misc
ESP,DF,20,2003,13.8,5,0,0,14,22,1,7,10,16,0,0,0,65,10,13,43.5,ESP-La Liga,2023,misc
UKR,FW,26,1997,28.7,2,0,0,27,13,33,1,0,3,0,0,0,24,39,40,49.4,ESP-La Liga,2023,misc
COL,DF,34,1989,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0,ESP-La Liga,2023,misc
URU,FW,36,1986,8.9,6,0,0,28,7,4,1,5,11,0,0,0,13,25,23,52.1,ESP-La Liga,2023,misc
NED,DF,33,1990,33.0,6,0,0,19,12,0,17,21,21,0,1,0,147,39,32,54.9,ESP-La Liga,2023,misc
ESP,DF,33,1989,21.8,4,0,0,17,15,1,0,20,20,0,1,0,121,32,38,45.7,ESP-La Liga,2023,misc
ESP,DF,22,2001,29.3,4,0,0,24,26,3,10,30,37,1,0,0,128,49,37,57.0,ESP-La Liga,2023,misc
MLI,MF,22,2000,0.1,1,0,0,1,2,0,0,1,1,0,0,0,5,3,2,60.0,ESP-La Liga,2023,misc
ESP,MF,24,1999,30.3,5,0,0,27,34,4,10,21,25,0,1,0,146,8,24,25.0,ESP-La Liga,2023,misc
ESP,FW,19,2004,0.4,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
COL,MF,18,2004,4.3,0,0,0,10,5,0,0,8,8,0,0,0,22,6,12,33.3,ESP-La Liga,2023,misc
ESP,DF,32,1991,8.3,4,0,0,5,0,1,1,7,8,0,0,0,27,21,13,61.8,ESP-La Liga,2023,misc
ESP,DF,22,2001,33.7,4,0,0,27,26,6,97,22,18,0,2,0,203,22,18,55.0,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2003,7.8,1,0,0,8,21,0,7,4,2,0,0,0,42,0,7,0.0,ESP-La Liga,2023,misc
ARG,GK,31,1992,38.0,2,0,0,0,8,0,0,0,2,0,0,0,46,8,0,100.0,ESP-La Liga,2023,misc
ESP,"MF,FW",31,1992,13.2,3,0,0,18,16,9,19,4,13,1,0,0,37,7,19,26.9,ESP-La Liga,2023,misc
ESP,MF,18,2005,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
BRA,"FW,MF",19,2004,33.1,5,0,0,30,66,16,120,18,25,2,0,0,171,4,13,23.5,ESP-La Liga,2023,misc
ESP,FW,28,1995,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ESP-La Liga,2023,misc
ESP,"MF,FW",23,1999,5.6,1,0,0,6,13,3,13,1,9,0,0,0,30,2,3,40.0,ESP-La Liga,2023,misc
UKR,"MF,FW",25,1997,22.8,0,0,0,14,41,4,62,12,20,0,1,0,88,13,14,48.1,ESP-La Liga,2023,misc
BRA,"DF,FW",21,2002,24.9,8,0,0,35,42,7,111,10,34,2,1,0,153,4,13,23.5,ESP-La Liga,2023,misc
VEN,MF,25,1998,23.4,9,0,0,65,62,2,29,24,37,1,0,0,125,61,44,58.1,ESP-La Liga,2023,misc
ESP,DF,22,2001,0.3,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0.0,ESP-La Liga,2023,misc
ESP,"MF,FW",32,1990,0.0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
ESP,MF,24,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,ESP-La Liga,2023,misc
POR,GK,27,1996,14.9,1,0,0,2,2,0,0,0,0,0,2,0,18,7,1,87.5,ESP-La Liga,2023,misc
ESP,"MF,FW",31,1992,8.1,3,1,0,21,12,6,20,6,8,1,0,0,30,13,23,36.1,ESP-La Liga,2023,misc
ARG,GK,27,1996,17.0,3,0,0,0,2,0,0,0,0,0,0,0,28,3,0,100.0,ESP-La Liga,2023,misc
ESP,DF,21,2001,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
URU,DF,23,1999,14.8,4,0,0,14,0,0,8,26,17,0,0,0,65,20,17,54.1,ESP-La Liga,2023,misc
ESP,"MF,FW",22,2001,18.2,5,0,0,12,33,14,98,3,9,1,0,0,56,4,9,30.8,ESP-La Liga,2023,misc
ESP,DF,27,1996,35.0,4,0,0,22,44,0,83,30,21,0,0,0,135,27,31,46.6,ESP-La Liga,2023,misc
URU,"MF,FW",21,2001,13.7,2,1,1,22,21,5,30,4,19,1,0,0,57,9,22,29.0,ESP-La Liga,2023,misc
FRA,"DF,MF",25,1998,2.5,0,0,0,3,3,0,20,1,5,0,0,0,11,3,1,75.0,ESP-La Liga,2023,misc
SEN,"FW,MF",30,1992,1.0,1,0,0,6,3,0,2,0,1,1,0,0,5,12,6,66.7,ESP-La Liga,2023,misc
ESP,MF,28,1994,29.7,12,0,0,62,26,0,150,25,34,0,0,0,126,23,24,48.9,ESP-La Liga,2023,misc
ESP,MF,25,1998,20.0,7,0,0,44,66,2,24,6,33,1,0,0,131,31,17,64.6,ESP-La Liga,2023,misc
ESP,DF,30,1992,33.2,5,0,0,32,26,0,3,45,30,0,0,0,136,56,55,50.5,ESP-La Liga,2023,misc
ESP,DF,26,1997,1.2,1,0,0,2,1,0,0,0,1,0,0,0,8,0,1,0.0,ESP-La Liga,2023,misc
ESP,"MF,FW",36,1987,8.9,2,0,0,11,21,3,34,5,6,0,0,0,48,7,10,41.2,ESP-La Liga,2023,misc
POL,MF,25,1998,6.3,2,0,0,13,12,2,6,2,10,0,0,0,34,14,15,48.3,ESP-La Liga,2023,misc
POL,DF,23,2000,5.6,1,1,0,3,3,0,2,8,10,0,0,0,23,11,10,52.4,ESP-La Liga,2023,misc
ARG,FW,27,1996,28.2,8,1,0,72,43,8,14,10,25,0,0,0,113,58,77,43.0,ESP-La Liga,2023,misc
ESP,GK,33,1990,3.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,ESP-La Liga,2023,misc
CMR,"MF,DF",25,1998,6.2,0,0,0,7,1,0,2,6,3,0,0,0,37,3,12,20.0,ESP-La Liga,2023,misc
URU,FW,20,2002,4.1,1,0,0,6,1,8,4,1,3,0,0,0,13,11,17,39.3,ESP-La Liga,2023,misc
ESP,DF,25,1998,17.3,5,0,0,20,11,1,0,28,12,0,0,0,77,58,30,65.9,ESP-La Liga,2023,misc
ALB,FW,28,1995,27.2,3,0,0,26,19,18,11,4,14,0,0,0,59,11,59,15.7,ESP-La Liga,2023,misc
SRB,"MF,FW",24,1999,1.7,0,0,0,0,1,0,1,1,2,0,0,0,11,2,1,66.7,ESP-La Liga,2023,misc
ESP,MF,22,2001,0.2,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,,ESP-La Liga,2023,misc
ESP,GK,35,1988,3.1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,ESP-La Liga,2023,misc
ESP,DF,21,2001,13.9,4,0,0,18,8,1,2,11,16,0,1,1,56,22,15,59.5,ESP-La Liga,2023,misc
ESP,DF,23,2000,25.5,8,0,0,27,21,5,82,13,18,0,1,0,97,19,18,51.4,ESP-La Liga,2023,misc
ESP,FW,19,2004,0.9,0,0,0,1,3,0,0,0,1,0,0,0,2,2,5,28.6,ESP-La Liga,2023,misc
ESP,"FW,DF",18,2004,1.4,0,0,0,2,1,0,4,0,2,0,0,0,7,0,2,0.0,ESP-La Liga,2023,misc
ESP,MF,28,1994,27.7,9,0,0,42,66,0,17,28,46,0,1,0,177,32,30,51.6,ESP-La Liga,2023,misc
ISR,FW,27,1996,0.9,0,0,0,1,1,0,1,0,1,0,0,0,2,1,5,16.7,ESP-La Liga,2023,misc
CAN,"MF,FW",21,2002,2.0,2,0,0,2,1,0,12,3,2,0,0,0,13,4,1,80.0,ESP-La Liga,2023,misc
ESP,"DF,MF",35,1988,1.8,1,0,0,0,0,0,0,1,3,0,0,0,6,3,1,75.0,ESP-La Liga,2023,misc
POR,"DF,MF",29,1994,2.7,1,0,0,3,0,0,8,1,4,0,0,0,20,2,2,50.0,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2003,5.3,1,0,0,6,11,1,14,7,8,0,0,0,29,10,5,66.7,ESP-La Liga,2023,misc
ESP,"MF,FW",25,1997,12.5,2,0,0,12,37,1,9,5,6,0,1,0,56,6,16,27.3,ESP-La Liga,2023,misc
ESP,GK,27,1995,1.7,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,,ESP-La Liga,2023,misc
ESP,"FW,MF",19,2003,20.0,1,0,0,17,18,2,27,7,6,1,0,0,67,1,16,5.9,ESP-La Liga,2023,misc
ESP,"FW,MF",28,1995,4.3,0,0,0,4,4,2,33,3,3,0,0,0,22,2,11,15.4,ESP-La Liga,2023,misc
ESP,"FW,MF",32,1991,1.8,1,0,0,3,3,2,1,0,1,0,0,0,9,0,2,0.0,ESP-La Liga,2023,misc
NED,DF,28,1995,4.2,0,1,0,4,5,0,5,6,5,0,1,0,17,5,1,83.3,ESP-La Liga,2023,misc
FRA,MF,22,2000,19.9,2,0,0,32,38,1,23,12,35,0,0,0,123,27,27,50.0,ESP-La Liga,2023,misc
ESP,"DF,MF",29,1994,1.1,0,0,0,0,0,0,0,2,3,0,0,0,11,0,1,0.0,ESP-La Liga,2023,misc
ESP,MF,26,1997,1.4,1,0,0,1,1,0,2,0,2,0,0,0,13,1,2,33.3,ESP-La Liga,2023,misc
ESP,MF,19,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2023,misc
ESP,MF,28,1995,29.3,6,0,0,36,16,2,47,20,23,0,1,0,114,6,19,24.0,ESP-La Liga,2023,misc
ESP,"MF,FW",33,1989,6.9,1,0,0,3,16,1,16,0,3,0,0,0,28,1,4,20.0,ESP-La Liga,2023,misc
ESP,MF,30,1993,1.9,0,0,0,0,5,0,4,2,2,0,0,0,16,2,0,100.0,ESP-La Liga,2023,misc
ESP,DF,20,2003,3.2,1,0,0,1,1,0,0,2,5,0,0,0,13,4,3,57.1,ESP-La Liga,2023,misc
MEX,DF,21,2001,16.2,5,0,0,13,9,2,23,10,22,0,0,0,81,29,21,58.0,ESP-La Liga,2023,misc
ESP,MF,27,1996,35.7,8,0,0,23,37,1,26,28,32,0,2,0,231,22,46,32.4,ESP-La Liga,2023,misc
ESP,FW,28,1995,8.2,4,0,0,12,19,18,5,2,8,1,0,0,26,9,14,39.1,ESP-La Liga,2023,misc
ESP,"FW,DF",23,2000,20.6,5,0,0,39,26,4,91,14,25,0,1,0,101,15,40,27.3,ESP-La Liga,2023,misc
ESP,DF,21,2002,35.3,6,1,1,23,34,3,5,44,42,0,3,1,187,31,34,47.7,ESP-La Liga,2023,misc
MAR,FW,27,1995,27.2,3,0,0,30,73,21,41,11,27,0,0,0,91,19,42,31.1,ESP-La Liga,2023,misc
ARG,MF,20,2003,18.0,6,0,0,27,16,0,0,24,21,0,0,0,113,6,28,17.6,ESP-La Liga,2023,misc
COD,"MF,FW",29,1994,0.9,1,0,0,0,2,0,0,2,3,0,0,0,7,3,4,42.9,ESP-La Liga,2023,misc
ESP,FW,27,1996,5.6,1,0,0,6,4,0,31,2,8,0,0,0,21,4,2,66.7,ESP-La Liga,2023,misc
ESP,FW,28,1995,20.1,3,0,0,20,36,16,89,4,8,1,0,0,60,7,11,38.9,ESP-La Liga,2023,misc
EQG,DF,24,1999,25.5,6,1,0,19,24,0,1,20,19,0,0,1,104,58,37,61.1,ESP-La Liga,2023,misc
ESP,DF,24,1999,31.3,11,0,0,52,60,5,89,46,55,0,0,0,188,52,37,58.4,ESP-La Liga,2023,misc
GUI,FW,28,1995,8.0,2,0,0,16,15,9,0,0,0,0,0,0,17,31,36,46.3,ESP-La Liga,2023,misc
ESP,DF,30,1993,28.5,7,0,0,27,28,3,15,18,36,0,1,1,98,47,47,50.0,ESP-La Liga,2023,misc
ESP,DF,30,1993,2.8,1,0,0,2,3,1,5,2,1,0,0,0,10,5,2,71.4,ESP-La Liga,2023,misc
ESP,GK,26,1997,36.3,2,1,0,1,6,0,1,0,2,0,0,0,73,8,2,80.0,ESP-La Liga,2023,misc
ESP,"FW,MF",30,1992,14.1,4,0,0,18,18,5,8,2,4,0,0,0,30,39,60,39.4,ESP-La Liga,2023,misc
SEN,"FW,MF",27,1996,4.4,2,0,0,10,7,4,7,3,6,1,0,0,21,6,5,54.5,ESP-La Liga,2023,misc
ESP,DF,31,1991,24.4,6,1,1,32,8,3,2,37,23,0,0,0,107,123,59,67.6,ESP-La Liga,2023,misc
ESP,MF,26,1997,16.1,3,0,0,26,13,1,36,13,11,0,0,0,115,7,19,26.9,ESP-La Liga,2023,misc
ESP,DF,23,1999,14.8,7,0,0,36,13,0,10,32,27,0,2,0,75,20,16,55.6,ESP-La Liga,2023,misc
CAN,FW,28,1995,20.3,8,0,0,27,34,31,7,3,8,0,1,0,42,83,102,44.9,ESP-La Liga,2023,misc
ESP,MF,35,1988,29.1,9,0,0,61,43,6,169,15,24,0,0,0,151,23,50,31.5,ESP-La Liga,2023,misc
SVK,GK,26,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
URU,DF,28,1994,27.4,6,0,0,38,20,3,62,31,45,0,1,0,154,37,36,50.7,ESP-La Liga,2023,misc
ESP,GK,39,1984,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2023,misc
ESP,DF,35,1988,18.7,7,0,0,25,22,2,63,16,22,0,0,0,78,13,16,44.8,ESP-La Liga,2023,misc
ESP,"MF,FW",20,2002,2.7,1,0,0,5,1,0,20,3,1,0,0,0,15,2,3,40.0,ESP-La Liga,2023,misc
ESP,MF,24,1999,17.9,2,0,0,15,24,0,17,20,29,0,0,0,125,17,13,56.7,ESP-La Liga,2023,misc
SVK,DF,27,1995,26.1,5,0,0,29,10,2,18,29,18,0,0,0,97,46,24,65.7,ESP-La Liga,2023,misc
SRB,DF,30,1993,25.1,8,0,0,33,7,2,5,29,17,0,0,0,91,44,27,62.0,ESP-La Liga,2023,misc
ESP,DF,28,1995,4.6,2,0,0,9,3,0,15,3,5,0,0,0,18,13,7,65.0,ESP-La Liga,2023,misc
SRB,"MF,DF",27,1996,3.9,0,0,0,1,5,0,20,3,2,0,0,0,13,3,1,75.0,ESP-La Liga,2023,misc
EQG,MF,30,1993,17.5,8,1,1,31,14,0,4,31,16,0,0,1,103,30,24,55.6,ESP-La Liga,2023,misc
ESP,DF,26,1997,16.2,3,1,0,22,20,4,67,10,22,0,0,0,81,33,25,56.9,ESP-La Liga,2023,misc
SRB,GK,27,1995,36.0,2,0,0,1,4,0,0,0,1,0,0,0,42,5,2,71.4,ESP-La Liga,2023,misc
POR,MF,22,2000,25.6,8,0,0,62,49,6,24,39,50,0,1,0,164,61,31,66.3,ESP-La Liga,2023,misc
ESP,MF,29,1993,24.0,4,0,0,19,35,1,149,16,26,0,0,0,124,8,14,36.4,ESP-La Liga,2023,misc
BEL,DF,25,1998,3.2,2,1,0,8,1,1,0,7,2,0,0,0,10,8,6,57.1,ESP-La Liga,2023,misc
ESP,DF,25,1997,17.2,3,0,0,19,18,2,49,17,23,1,0,0,83,10,19,34.5,ESP-La Liga,2023,misc
KVX,FW,29,1994,25.9,5,0,0,40,43,31,11,6,6,0,0,0,75,142,127,52.8,ESP-La Liga,2023,misc
ESP,MF,21,2001,26.0,3,0,0,39,46,2,11,16,26,0,0,0,144,19,39,32.8,ESP-La Liga,2023,misc
ESP,GK,32,1991,6.1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0.0,ESP-La Liga,2023,misc
CRO,FW,32,1991,27.1,4,0,0,40,26,27,10,5,15,3,0,0,55,158,124,56.0,ESP-La Liga,2023,misc
ESP,MF,19,2004,0.1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,2,50.0,ESP-La Liga,2023,misc
ESP,DF,28,1994,28.2,8,1,0,47,15,1,0,15,18,0,1,0,129,59,30,66.3,ESP-La Liga,2023,misc
SRB,MF,31,1992,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,ESP-La Liga,2023,misc
ESP,DF,29,1994,25.9,5,0,0,33,13,1,2,18,18,0,1,0,129,93,35,72.7,ESP-La Liga,2023,misc
ARG,"FW,MF",29,1994,9.6,3,2,0,8,20,4,79,4,2,0,0,0,37,10,20,33.3,ESP-La Liga,2023,misc
ESP,MF,20,2002,20.6,5,0,0,37,55,0,13,11,18,0,0,0,100,56,37,60.2,ESP-La Liga,2023,misc
ESP,DF,18,2005,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,ESP-La Liga,2023,misc
ESP,DF,24,1999,29.6,3,0,0,30,20,3,110,18,24,0,0,0,130,28,21,57.1,ESP-La Liga,2023,misc
COL,DF,30,1992,22.7,1,0,0,22,18,0,116,21,22,0,0,0,168,15,14,51.7,ESP-La Liga,2023,misc
ESP,MF,25,1998,20.0,2,1,0,24,8,0,90,15,18,0,0,0,98,16,14,53.3,ESP-La Liga,2023,misc
ESP,DF,22,2001,18.3,4,0,0,26,10,0,0,15,19,0,0,0,49,26,25,51.0,ESP-La Liga,2023,misc
ESP,DF,22,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.0,ESP-La Liga,2023,misc
ESP,"FW,MF",28,1995,10.3,3,0,0,8,19,3,46,3,8,0,0,0,39,11,14,44.0,ESP-La Liga,2023,misc
ESP,DF,31,1992,18.5,3,0,0,20,4,1,21,12,15,0,0,0,89,21,17,55.3,ESP-La Liga,2023,misc
ESP,"FW,MF",26,1997,3.4,3,0,0,8,4,1,23,2,2,0,0,0,16,3,5,37.5,ESP-La Liga,2023,misc
ESP,MF,29,1994,19.9,5,0,0,43,16,0,3,33,15,0,0,0,115,71,41,63.4,ESP-La Liga,2023,misc
