nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
BRA,"FW,MF",26-210,1998,11.5,0,0,0,13,51,5,72,5,9,0,0,0,44,2,12,14.3,GER-Bundesliga,2024,misc
GER,"DF,MF",30-124,1994,11.9,0,0,0,6,5,0,42,12,12,0,1,0,50,9,11,45.0,GER-Bundesliga,2024,misc
GER,"FW,MF",25-189,1999,19.3,7,0,0,44,39,13,9,6,11,2,0,0,50,60,91,39.7,GER-Bundesliga,2024,misc
AUT,"FW,DF",28-112,1996,11.9,1,0,0,11,13,1,43,7,8,0,0,0,48,22,18,55.0,GER-Bundesliga,2024,misc
GER,"FW,MF",24-240,2000,3.9,0,0,0,8,5,1,1,1,3,0,0,0,13,9,31,22.5,GER-Bundesliga,2024,misc
DEN,FW,24-098,2001,4.1,2,0,0,5,14,0,1,2,4,1,0,0,13,17,19,47.2,GER-Bundesliga,2024,misc
GER,MF,27-086,1998,11.7,2,1,0,9,15,0,30,14,12,0,0,0,58,7,8,46.7,GER-Bundesliga,2024,misc
GER,MF,38-077,1987,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
GER,DF,27-066,1998,23.2,6,0,0,20,31,1,91,16,23,0,1,0,112,11,21,34.4,GER-Bundesliga,2024,misc
GER,DF,30-156,1994,28.0,3,0,0,15,19,2,4,61,26,0,0,0,133,92,56,62.2,GER-Bundesliga,2024,misc
GER,"MF,FW",19-109,2005,16.9,2,0,0,21,12,1,47,4,21,0,0,0,76,11,17,39.3,GER-Bundesliga,2024,misc
GER,"FW,MF",28-276,1996,7.8,1,0,0,7,10,1,19,1,5,0,0,0,16,14,13,51.9,GER-Bundesliga,2024,misc
GER,"FW,MF",30-348,1994,2.5,1,0,0,2,1,1,3,0,0,0,0,0,8,3,15,16.7,GER-Bundesliga,2024,misc
GER,"DF,MF",25-249,1999,1.5,2,0,0,5,4,0,0,4,5,0,0,0,3,4,4,50.0,GER-Bundesliga,2024,misc
GER,DF,25-033,2000,8.1,4,0,0,13,6,0,5,15,11,0,1,0,25,15,16,48.4,GER-Bundesliga,2024,misc
CZE,"FW,MF",22-260,2002,16.6,2,0,0,14,23,4,15,4,8,0,0,0,53,35,35,50.0,GER-Bundesliga,2024,misc
AUT,DF,23-320,2001,16.9,1,0,0,17,24,0,53,9,23,1,0,0,89,15,19,44.1,GER-Bundesliga,2024,misc
CRO,"MF,FW",33-296,1991,24.9,3,0,0,9,23,6,106,4,4,0,0,0,104,6,14,30.0,GER-Bundesliga,2024,misc
GER,"MF,DF",26-147,1998,22.8,6,0,0,31,25,0,21,33,39,0,0,0,135,45,32,58.4,GER-Bundesliga,2024,misc
BRA,DF,24-072,2001,18.3,6,0,0,30,15,1,6,26,24,0,0,0,72,51,53,49.0,GER-Bundesliga,2024,misc
CIV,"FW,DF",19-040,2006,2.4,1,0,0,6,2,2,13,3,4,0,0,0,11,9,4,69.2,GER-Bundesliga,2024,misc
CZE,DF,24-247,2000,6.5,0,0,0,1,2,1,51,4,3,0,0,0,40,2,2,50.0,GER-Bundesliga,2024,misc
FRA,"DF,FW",20-343,2004,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,50.0,GER-Bundesliga,2024,misc
GER,"MF,FW",26-305,1998,5.9,4,0,0,16,8,0,3,2,9,0,1,0,24,1,3,25.0,GER-Bundesliga,2024,misc
MLI,MF,29-090,1996,3.2,0,0,0,5,4,0,0,5,5,0,0,0,18,3,6,33.3,GER-Bundesliga,2024,misc
TUR,"FW,MF",23-066,2002,3.4,2,0,0,8,4,5,0,1,3,0,0,0,3,16,28,36.4,GER-Bundesliga,2024,misc
GER,MF,24-307,2000,7.2,1,0,0,5,7,0,8,10,5,0,0,0,48,7,2,77.8,GER-Bundesliga,2024,misc
AUT,MF,29-247,1995,6.7,1,0,0,4,11,0,4,8,9,0,0,0,31,7,15,31.8,GER-Bundesliga,2024,misc
AUT,MF,19-329,2005,0.4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,GER-Bundesliga,2024,misc
NGA,FW,22-268,2002,7.3,2,0,0,15,7,8,4,0,1,0,0,0,17,8,17,32.0,GER-Bundesliga,2024,misc
GER,MF,30-092,1995,1.9,0,0,0,0,3,0,2,2,0,0,0,0,7,1,3,25.0,GER-Bundesliga,2024,misc
GER,DF,,,0.3,0,0,0,0,1,0,0,2,1,0,0,0,3,1,0,100.0,GER-Bundesliga,2024,misc
BIH,FW,30-295,1994,6.8,0,0,0,9,6,6,4,1,1,0,0,0,12,33,30,52.4,GER-Bundesliga,2024,misc
DEN,"FW,MF",26-204,1998,4.4,0,0,0,2,2,3,19,1,3,0,0,0,16,5,3,62.5,GER-Bundesliga,2024,misc
NGA,DF,29-357,1995,20.3,3,0,0,23,18,1,10,23,21,0,4,0,93,37,44,45.7,GER-Bundesliga,2024,misc
NOR,DF,25-134,1999,6.3,0,1,0,12,4,1,2,4,6,0,0,0,27,35,19,64.8,GER-Bundesliga,2024,misc
GER,GK,24-134,2000,5.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,GER-Bundesliga,2024,misc
GER,FW,32-013,1993,14.1,4,0,0,9,28,5,62,1,7,1,0,0,47,11,23,32.4,GER-Bundesliga,2024,misc
GER,FW,,,5.0,2,0,0,6,10,1,1,0,5,0,0,0,11,16,22,42.1,GER-Bundesliga,2024,misc
GER,"FW,MF",26-335,1998,3.7,1,0,0,5,5,3,3,0,3,0,0,0,10,3,14,17.6,GER-Bundesliga,2024,misc
GER,GK,34-313,1990,23.0,0,0,0,0,5,0,0,0,1,0,0,0,46,8,0,100.0,GER-Bundesliga,2024,misc
GER,MF,20-036,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,GER-Bundesliga,2024,misc
CZE,DF,32-351,1992,13.2,5,0,0,16,7,1,57,17,10,0,0,0,20,43,34,55.8,GER-Bundesliga,2024,misc
CZE,DF,25-072,2000,2.4,0,0,0,5,0,0,0,5,0,0,0,0,12,5,9,35.7,GER-Bundesliga,2024,misc
FRA,DF,26-002,1999,11.4,0,1,0,7,6,0,0,21,13,0,0,2,67,20,11,64.5,GER-Bundesliga,2024,misc
GER,DF,20-036,2005,4.0,2,0,0,8,2,0,1,1,7,0,0,0,10,2,12,14.3,GER-Bundesliga,2024,misc
GER,"MF,FW",19-287,2005,23.8,3,0,0,36,31,1,123,27,47,0,0,0,132,11,16,40.7,GER-Bundesliga,2024,misc
GER,"MF,FW",20-243,2004,3.8,2,0,0,4,4,0,6,3,5,0,0,0,11,0,1,0.0,GER-Bundesliga,2024,misc
FRA,DF,24-294,2000,14.0,1,0,0,11,24,2,49,15,11,0,0,0,51,23,20,53.5,GER-Bundesliga,2024,misc
SWE,"MF,DF",26-215,1998,8.6,3,0,0,17,6,2,19,3,10,0,0,0,30,12,19,38.7,GER-Bundesliga,2024,misc
GER,"MF,DF",22-241,2002,3.2,2,1,1,4,5,0,6,3,4,0,0,0,19,0,2,0.0,GER-Bundesliga,2024,misc
BIH,MF,23-005,2002,16.5,4,0,0,13,23,2,12,16,9,1,1,0,86,14,15,48.3,GER-Bundesliga,2024,misc
AUT,FW,27-265,1997,8.6,1,0,0,13,16,13,9,2,2,0,0,0,15,41,30,57.7,GER-Bundesliga,2024,misc
SWE,DF,30-323,1994,4.1,0,0,0,2,0,0,0,6,2,0,1,0,14,18,13,58.1,GER-Bundesliga,2024,misc
SVN,DF,25-096,2000,12.4,5,0,0,12,6,3,0,13,7,0,0,0,60,25,35,41.7,GER-Bundesliga,2024,misc
SVK,"DF,MF",22-160,2002,4.3,2,0,0,7,6,1,20,5,0,0,0,0,6,3,6,33.3,GER-Bundesliga,2024,misc
GER,"DF,MF",28-047,1997,20.2,3,0,0,25,35,0,76,18,24,0,0,0,76,22,24,47.8,GER-Bundesliga,2024,misc
CRO,DF,24-108,2000,0.8,0,0,0,1,0,0,0,3,1,0,1,0,1,0,0,,GER-Bundesliga,2024,misc
GER,"FW,MF",25-095,2000,7.7,6,1,1,18,17,2,22,3,9,0,0,0,17,2,11,15.4,GER-Bundesliga,2024,misc
USA,"DF,FW",22-254,2002,3.0,0,0,0,1,3,0,16,1,4,0,0,0,6,1,3,25.0,GER-Bundesliga,2024,misc
GER,DF,23-082,2002,13.9,2,0,0,13,11,0,12,15,24,0,0,0,50,22,33,40.0,GER-Bundesliga,2024,misc
GER,MF,34-205,1990,13.1,1,1,0,11,21,0,43,21,20,2,0,0,70,7,12,36.8,GER-Bundesliga,2024,misc
NOR,MF,23-300,2001,17.5,7,0,0,27,8,0,5,12,25,0,0,0,70,7,23,23.3,GER-Bundesliga,2024,misc
CRO,DF,28-136,1996,13.8,3,0,0,13,13,0,16,6,17,0,0,0,36,14,30,31.8,GER-Bundesliga,2024,misc
SRB,DF,23-130,2001,15.4,3,0,0,21,3,1,1,24,16,0,0,0,61,30,26,53.6,GER-Bundesliga,2024,misc
GER,"DF,MF",30-086,1995,3.0,2,0,0,4,1,0,12,0,4,0,1,0,16,1,3,25.0,GER-Bundesliga,2024,misc
GER,DF,23-278,2001,13.5,2,0,0,13,8,1,10,27,21,0,0,0,51,14,20,41.2,GER-Bundesliga,2024,misc
GER,MF,24-296,2000,21.9,9,0,0,38,38,2,8,25,20,0,0,2,76,77,43,64.2,GER-Bundesliga,2024,misc
GER,DF,30-080,1995,9.2,2,0,0,11,0,0,0,9,5,0,0,0,24,27,16,62.8,GER-Bundesliga,2024,misc
GER,FW,23-017,2002,15.5,2,0,0,34,20,5,2,5,10,0,0,0,34,46,60,43.4,GER-Bundesliga,2024,misc
JPN,"FW,MF",25-193,1999,16.9,1,0,0,15,22,9,26,6,4,0,0,0,43,21,31,40.4,GER-Bundesliga,2024,misc
GER,"FW,MF",32-144,1992,10.6,0,0,0,13,17,0,25,9,1,0,0,0,42,4,16,20.0,GER-Bundesliga,2024,misc
GER,GK,31-097,1994,3.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,GER-Bundesliga,2024,misc
GER,DF,28-017,1997,21.7,2,0,0,6,9,0,20,14,25,0,0,0,82,26,30,46.4,GER-Bundesliga,2024,misc
GER,GK,26-083,1999,25.0,4,0,0,1,3,0,0,0,0,0,1,0,43,11,1,91.7,GER-Bundesliga,2024,misc
POL,DF,26-078,1999,4.4,0,0,0,2,7,1,37,3,4,0,0,0,32,4,4,50.0,GER-Bundesliga,2024,misc
ESP,MF,27-287,1997,13.7,2,0,0,6,6,1,84,8,5,0,0,0,59,3,8,27.3,GER-Bundesliga,2024,misc
MAR,"MF,FW",24-336,2000,5.9,2,0,0,7,9,4,28,0,6,2,0,0,22,15,17,46.9,GER-Bundesliga,2024,misc
BRA,"DF,FW",22-025,2003,6.0,0,0,0,14,5,0,12,8,10,0,0,0,23,8,7,53.3,GER-Bundesliga,2024,misc
BFA,DF,26-068,1999,22.4,4,0,0,26,5,1,7,23,20,0,1,1,103,40,24,62.5,GER-Bundesliga,2024,misc
ARG,"MF,FW",28-107,1996,1.5,0,0,0,4,2,0,3,0,2,0,0,0,13,1,2,33.3,GER-Bundesliga,2024,misc
ARG,MF,26-188,1998,9.2,1,0,0,7,11,0,3,10,12,0,0,0,60,0,6,0.0,GER-Bundesliga,2024,misc
GER,"MF,FW",21-343,2003,20.8,1,0,0,17,34,9,68,8,18,1,0,0,94,6,32,15.8,GER-Bundesliga,2024,misc
SUI,MF,32-196,1992,27.2,3,0,0,28,26,0,25,11,23,0,0,1,143,28,18,60.9,GER-Bundesliga,2024,misc
FRA,"DF,MF",20-053,2005,0.8,1,0,0,1,4,0,0,0,1,0,0,0,2,1,2,33.3,GER-Bundesliga,2024,misc
NED,"DF,MF",24-122,2000,21.8,3,0,0,16,23,8,92,8,22,0,1,0,76,11,21,34.4,GER-Bundesliga,2024,misc
GER,"MF,DF",32-271,1992,2.7,0,0,0,1,6,0,3,0,0,0,0,0,9,0,4,0.0,GER-Bundesliga,2024,misc
GER,DF,29-059,1996,27.0,2,0,0,13,5,0,6,31,7,0,0,0,133,59,22,72.8,GER-Bundesliga,2024,misc
FIN,GK,35-138,1989,25.0,0,0,0,0,1,0,0,0,0,0,0,0,52,1,1,50.0,GER-Bundesliga,2024,misc
ESP,DF,29-297,1995,3.3,0,0,0,2,1,0,5,9,0,0,0,0,15,9,7,56.3,GER-Bundesliga,2024,misc
FRA,"MF,FW",28-038,1997,6.5,1,0,0,2,9,2,5,1,2,0,0,0,8,11,13,45.8,GER-Bundesliga,2024,misc
CZE,GK,24-329,2000,3.0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,100.0,GER-Bundesliga,2024,misc
NGA,"MF,FW",25-280,1999,11.6,0,0,0,16,31,7,16,4,6,0,0,0,29,10,15,40.0,GER-Bundesliga,2024,misc
FRA,DF,27-161,1997,10.0,4,0,0,6,14,1,13,16,16,0,0,1,46,16,17,48.5,GER-Bundesliga,2024,misc
CZE,FW,29-077,1996,13.9,4,0,0,16,16,5,1,2,4,0,0,0,24,32,41,43.8,GER-Bundesliga,2024,misc
ECU,DF,23-092,2002,24.5,6,0,0,25,37,0,32,29,33,0,0,0,82,46,34,57.5,GER-Bundesliga,2024,misc
GER,"MF,DF",30-201,1994,15.5,7,0,0,26,15,0,9,23,11,0,1,0,67,18,12,60.0,GER-Bundesliga,2024,misc
NGA,FW,24-109,2000,11.0,2,0,0,13,8,6,5,0,4,0,0,0,27,32,19,62.7,GER-Bundesliga,2024,misc
ESP,"DF,MF",29-203,1995,24.2,5,1,1,11,21,6,182,15,12,1,0,0,125,12,11,52.2,GER-Bundesliga,2024,misc
NOR,DF,28-084,1997,10.1,3,1,1,16,6,0,1,7,7,0,0,0,25,31,21,59.6,GER-Bundesliga,2024,misc
FRA,DF,27-284,1997,24.9,6,0,0,31,10,12,107,20,37,0,0,0,113,32,27,54.2,GER-Bundesliga,2024,misc
GER,"FW,MF",22-053,2003,8.2,2,0,0,13,11,10,6,1,3,0,0,0,28,14,23,37.8,GER-Bundesliga,2024,misc
FRA,DF,26-298,1998,0.3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0.0,GER-Bundesliga,2024,misc
MAR,MF,26-325,1998,0.8,0,0,0,2,1,0,5,2,1,0,0,0,4,2,5,28.6,GER-Bundesliga,2024,misc
GER,DF,31-272,1993,17.0,0,0,0,13,3,0,19,19,19,0,0,0,81,29,34,46.0,GER-Bundesliga,2024,misc
GER,"DF,MF",31-070,1994,22.7,10,1,0,40,30,1,13,40,39,0,2,0,87,35,32,52.2,GER-Bundesliga,2024,misc
CRO,MF,21-131,2003,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
KOR,MF,25-299,1999,5.2,0,0,0,2,7,1,3,7,2,0,0,0,23,1,4,20.0,GER-Bundesliga,2024,misc
GER,FW,24-274,2000,18.5,0,0,0,16,20,10,22,1,6,1,0,0,60,18,68,20.9,GER-Bundesliga,2024,misc
JPN,MF,24-102,2000,27.8,3,0,0,14,24,1,7,45,32,0,0,0,150,72,60,54.5,GER-Bundesliga,2024,misc
AUT,"MF,FW",33-025,1992,1.2,0,0,0,3,2,1,2,0,1,0,0,0,4,3,6,33.3,GER-Bundesliga,2024,misc
KOR,MF,32-244,1992,24.0,4,0,0,19,28,6,27,32,19,1,1,0,100,45,61,42.5,GER-Bundesliga,2024,misc
USA,MF,25-185,1999,0.3,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,100.0,GER-Bundesliga,2024,misc
GER,DF,26-328,1998,7.5,2,0,0,10,4,0,3,10,4,0,0,0,36,19,30,38.8,GER-Bundesliga,2024,misc
GER,DF,25-346,1999,15.8,4,0,0,23,6,0,0,24,20,0,0,0,68,66,36,64.7,GER-Bundesliga,2024,misc
GER,MF,28-166,1996,22.5,7,2,1,36,45,2,127,16,19,0,0,0,168,16,16,50.0,GER-Bundesliga,2024,misc
GER,"FW,MF",20-025,2005,5.7,2,0,0,14,1,7,3,1,4,0,0,0,12,26,34,43.3,GER-Bundesliga,2024,misc
AUT,"DF,FW",22-077,2003,1.3,0,0,0,3,0,2,4,2,3,0,0,0,4,2,4,33.3,GER-Bundesliga,2024,misc
GER,MF,22-183,2002,21.1,3,0,0,32,31,3,85,10,19,0,0,0,100,15,54,21.7,GER-Bundesliga,2024,misc
AUT,DF,31-072,1994,25.2,6,0,0,19,17,3,68,22,23,0,0,0,92,16,27,37.2,GER-Bundesliga,2024,misc
GER,GK,30-165,1994,28.0,3,0,0,1,2,0,0,0,1,0,1,0,49,8,0,100.0,GER-Bundesliga,2024,misc
SUI,DF,32-037,1993,4.4,3,0,0,5,3,2,9,5,5,0,0,0,13,10,11,47.6,GER-Bundesliga,2024,misc
GER,DF,33-230,1991,13.1,3,0,0,21,7,2,0,24,10,0,0,0,55,65,29,69.1,GER-Bundesliga,2024,misc
MLI,MF,27-070,1998,13.3,7,0,0,21,8,0,11,18,14,0,0,0,81,27,23,54.0,GER-Bundesliga,2024,misc
POR,"FW,MF",29-156,1995,1.5,0,0,0,0,2,0,0,1,1,0,0,0,7,1,5,16.7,GER-Bundesliga,2024,misc
NOR,"MF,DF",19-359,2005,16.0,0,0,0,14,27,8,33,8,17,0,1,0,74,5,11,31.3,GER-Bundesliga,2024,misc
BEL,MF,20-063,2005,13.7,5,0,0,16,1,0,3,22,17,0,0,0,78,7,17,29.2,GER-Bundesliga,2024,misc
GER,MF,18-337,2006,0.6,0,0,0,1,3,0,1,0,0,0,0,0,6,0,0,,GER-Bundesliga,2024,misc
GER,DF,28-047,1997,10.4,3,0,0,13,9,0,19,15,16,0,0,0,60,8,5,61.5,GER-Bundesliga,2024,misc
SVN,"FW,MF",21-315,2003,22.1,2,1,1,25,15,14,3,5,3,0,0,0,55,61,44,58.1,GER-Bundesliga,2024,misc
FRA,DF,22-115,2002,12.5,2,0,0,8,9,0,6,13,12,0,0,0,50,18,11,62.1,GER-Bundesliga,2024,misc
AUT,"MF,FW",25-253,1999,15.1,5,0,0,37,23,4,12,12,22,0,0,0,74,32,37,46.4,GER-Bundesliga,2024,misc
GER,DF,26-354,1998,17.8,3,0,0,20,9,6,174,9,22,0,0,0,87,12,19,38.7,GER-Bundesliga,2024,misc
FRA,DF,19-330,2005,8.0,1,0,0,4,1,0,3,9,14,0,0,0,31,10,11,47.6,GER-Bundesliga,2024,misc
MKD,MF,25-199,1999,0.5,1,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0.0,GER-Bundesliga,2024,misc
GER,MF,17-087,2008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
SVN,MF,34-184,1990,15.6,4,0,0,19,7,0,29,23,18,0,0,0,88,3,13,18.8,GER-Bundesliga,2024,misc
SRB,DF,19-116,2005,1.5,0,0,0,3,0,0,13,0,2,0,0,0,5,0,0,,GER-Bundesliga,2024,misc
BEL,"FW,MF",25-054,2000,23.1,4,1,1,25,64,23,23,5,4,3,0,0,47,17,26,39.5,GER-Bundesliga,2024,misc
GER,DF,28-312,1996,15.4,2,0,0,10,5,0,11,22,13,0,0,0,54,17,18,48.6,GER-Bundesliga,2024,misc
NED,DF,24-267,2000,14.6,2,0,0,16,5,1,9,15,19,0,1,0,66,11,5,68.8,GER-Bundesliga,2024,misc
BEL,GK,23-044,2002,2.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,GER-Bundesliga,2024,misc
FRA,DF,24-343,2000,0.6,0,0,0,0,1,0,1,2,0,0,0,0,3,3,1,75.0,GER-Bundesliga,2024,misc
AUT,"MF,DF",23-342,2001,17.2,2,0,0,18,2,0,31,29,23,0,0,0,104,16,25,39.0,GER-Bundesliga,2024,misc
HUN,GK,34-340,1990,25.5,0,0,0,0,0,0,0,0,0,0,0,0,35,6,1,85.7,GER-Bundesliga,2024,misc
GER,"DF,MF",27-003,1998,10.1,1,0,0,9,11,2,29,5,12,0,0,0,33,8,12,40.0,GER-Bundesliga,2024,misc
FRA,"MF,DF",18-246,2006,0.7,1,0,0,2,2,0,3,1,0,0,0,0,3,0,0,,GER-Bundesliga,2024,misc
GER,MF,17-140,2007,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,GER-Bundesliga,2024,misc
HUN,DF,32-159,1992,24.7,4,2,0,23,14,4,5,21,21,0,1,0,122,104,46,69.3,GER-Bundesliga,2024,misc
AUT,MF,27-195,1997,2.0,1,0,0,4,3,0,1,0,2,0,0,0,8,0,4,0.0,GER-Bundesliga,2024,misc
NED,MF,21-355,2003,19.1,4,0,0,21,46,5,65,10,15,0,0,0,101,15,22,40.5,GER-Bundesliga,2024,misc
DEN,"FW,MF",30-300,1994,3.3,1,0,0,3,12,1,1,0,5,0,0,0,13,22,9,71.0,GER-Bundesliga,2024,misc
GAM,FW,21-096,2004,0.7,1,0,0,2,3,0,0,0,3,0,0,0,4,0,6,0.0,GER-Bundesliga,2024,misc
POL,"DF,MF",29-198,1995,2.8,2,1,0,4,2,0,3,3,7,0,0,0,9,7,3,70.0,GER-Bundesliga,2024,misc
DEN,FW,35-019,1990,0.7,0,0,0,3,2,0,0,0,1,0,0,0,3,10,12,45.5,GER-Bundesliga,2024,misc
MAR,MF,25-343,1999,13.7,0,0,0,14,15,1,7,11,6,0,0,0,48,21,34,38.2,GER-Bundesliga,2024,misc
AUS,MF,25-157,1999,3.0,0,0,0,4,3,0,7,3,0,0,0,0,9,9,7,56.3,GER-Bundesliga,2024,misc
LUX,"MF,FW",28-006,1997,8.4,2,0,0,17,7,3,42,1,9,0,0,0,30,5,18,21.7,GER-Bundesliga,2024,misc
AUT,DF,24-024,2001,17.7,2,0,0,17,11,0,5,13,25,0,0,0,65,28,19,59.6,GER-Bundesliga,2024,misc
TUN,"FW,MF",25-105,1999,9.2,1,0,0,14,24,4,13,2,13,0,0,0,39,7,20,25.9,GER-Bundesliga,2024,misc
SWE,"DF,MF",28-093,1997,25.4,5,0,0,20,16,2,92,31,27,0,0,0,115,26,31,45.6,GER-Bundesliga,2024,misc
SWE,"FW,MF",23-179,2001,0.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0.0,GER-Bundesliga,2024,misc
WAL,DF,22-001,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
GER,DF,30-361,1994,27.0,0,0,0,11,12,1,8,30,22,0,0,0,100,41,40,50.6,GER-Bundesliga,2024,misc
AUS,MF,32-035,1993,28.0,2,0,0,38,16,2,17,36,28,0,1,0,121,83,64,56.5,GER-Bundesliga,2024,misc
USA,"MF,DF",24-279,2000,5.0,1,0,0,11,5,1,2,5,6,0,0,0,21,17,8,68.0,GER-Bundesliga,2024,misc
GER,FW,26-338,1998,20.3,3,0,0,11,12,14,35,0,3,0,0,0,57,28,82,25.5,GER-Bundesliga,2024,misc
EST,DF,31-330,1993,10.0,1,0,0,7,5,0,3,12,8,0,1,0,35,24,10,70.6,GER-Bundesliga,2024,misc
GER,"DF,MF",26-339,1998,8.6,1,0,0,9,4,1,17,9,29,0,0,0,32,4,18,18.2,GER-Bundesliga,2024,misc
GRE,"MF,DF",28-211,1996,20.0,3,0,0,10,13,0,71,17,16,1,0,0,71,12,8,60.0,GER-Bundesliga,2024,misc
BRA,FW,31-032,1994,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
GUI,"FW,MF",27-032,1998,14.9,5,0,0,33,24,8,10,11,16,0,0,0,53,56,54,50.9,GER-Bundesliga,2024,misc
BIH,GK,29-130,1995,28.0,0,0,0,1,0,0,0,0,0,0,1,0,46,6,0,100.0,GER-Bundesliga,2024,misc
GER,"FW,MF",23-203,2001,10.2,0,0,0,6,35,5,63,2,4,0,0,0,42,11,13,45.8,GER-Bundesliga,2024,misc
ENG,"FW,MF",27-058,1998,15.9,2,0,0,19,35,9,48,7,8,1,0,0,63,15,40,27.3,GER-Bundesliga,2024,misc
GER,"MF,DF",24-129,2000,26.4,2,0,0,17,29,2,54,17,39,0,0,1,120,17,32,34.7,GER-Bundesliga,2024,misc
GER,MF,21-271,2003,4.0,1,0,0,5,5,0,2,1,2,0,0,0,19,4,5,44.4,GER-Bundesliga,2024,misc
SCO,"FW,MF",23-197,2001,1.1,1,0,0,2,4,0,4,2,1,0,0,0,4,1,5,16.7,GER-Bundesliga,2024,misc
BEL,"DF,MF",26-316,1998,6.4,2,0,0,7,5,0,14,10,8,0,1,0,21,23,11,67.6,GER-Bundesliga,2024,misc
GER,GK,28-193,1996,28.0,0,0,0,0,4,0,0,0,0,0,0,0,56,2,1,66.7,GER-Bundesliga,2024,misc
BEL,DF,23-036,2002,4.8,0,1,0,4,5,0,0,9,6,0,0,0,17,8,9,47.1,GER-Bundesliga,2024,misc
GER,MF,24-007,2001,26.3,5,0,0,20,37,1,73,22,24,1,0,1,125,16,22,42.1,GER-Bundesliga,2024,misc
JPN,DF,21-018,2004,8.2,1,0,0,12,2,0,3,9,4,0,1,0,21,17,12,58.6,GER-Bundesliga,2024,misc
FRA,DF,23-317,2001,13.5,1,0,0,18,8,0,1,19,11,0,0,0,63,33,21,61.1,GER-Bundesliga,2024,misc
,MF,28-180,1996,23.2,9,1,1,26,51,0,2,25,24,0,0,0,147,40,32,55.6,GER-Bundesliga,2024,misc
GER,"MF,FW",27-092,1998,17.2,1,0,0,7,3,2,70,6,7,0,0,0,50,4,6,40.0,GER-Bundesliga,2024,misc
FRA,"DF,MF",25-312,1999,0.3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
GER,"FW,MF",28-266,1996,14.1,3,0,0,16,12,10,5,3,7,0,0,0,35,14,26,35.0,GER-Bundesliga,2024,misc
MLI,"FW,MF",23-190,2001,4.0,0,0,0,9,3,1,0,0,1,0,0,0,8,19,14,57.6,GER-Bundesliga,2024,misc
FRA,"MF,FW",22-268,2002,18.1,8,0,0,22,35,3,36,11,11,0,1,0,92,6,19,24.0,GER-Bundesliga,2024,misc
BIH,FW,27-017,1998,17.1,2,0,0,17,26,16,3,3,6,0,0,0,25,28,42,40.0,GER-Bundesliga,2024,misc
SUI,"MF,FW",23-054,2002,8.4,1,0,0,13,10,0,35,7,12,1,0,0,39,3,10,23.1,GER-Bundesliga,2024,misc
GER,DF,18-268,2006,4.2,2,0,0,3,1,0,2,5,11,0,0,0,20,6,3,66.7,GER-Bundesliga,2024,misc
GER,DF,22-087,2003,0.6,0,0,0,1,0,0,1,0,1,0,0,0,3,1,0,100.0,GER-Bundesliga,2024,misc
DEN,MF,26-204,1998,4.0,1,0,0,2,2,5,15,1,1,0,0,0,10,2,4,33.3,GER-Bundesliga,2024,misc
GER,"MF,FW",24-044,2001,15.5,4,0,0,17,26,3,52,10,6,2,0,0,67,4,3,57.1,GER-Bundesliga,2024,misc
GER,DF,18-275,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,GER-Bundesliga,2024,misc
GER,"DF,MF",24-121,2000,18.9,4,0,0,16,19,0,37,12,11,0,1,0,82,19,19,50.0,GER-Bundesliga,2024,misc
GER,DF,27-058,1998,20.3,9,1,1,30,18,4,1,32,18,0,0,0,86,60,35,63.2,GER-Bundesliga,2024,misc
GER,"FW,DF",20-135,2004,1.2,0,0,0,2,0,0,10,0,0,0,0,0,8,0,1,0.0,GER-Bundesliga,2024,misc
SUI,DF,23-039,2002,6.9,0,1,0,4,0,1,6,9,12,0,0,0,26,4,5,44.4,GER-Bundesliga,2024,misc
SUI,DF,21-313,2003,1.0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,1,50.0,GER-Bundesliga,2024,misc
