nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,,,
FRA,"DF,FW",22,1998,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
ARG,FW,30,1990,32,19,1579,17.5,5,3,8,4,1,1,3,2,7.6,6.8,1.8,8.6,15,22,96,0.28,0.17,0.46,0.23,0.4,0.43,0.1,0.53,0.39,0.49,FRA-Ligue 1,2021,standard
FRA,"FW,MF",33,1987,33,28,2417,26.9,7,10,17,7,0,1,4,2,5.9,5.1,8.0,13.1,78,150,248,0.26,0.37,0.63,0.26,0.63,0.22,0.3,0.52,0.19,0.49,FRA-Ligue 1,2021,standard
CRO,DF,23,1996,33,32,2813,31.3,2,1,3,2,0,0,8,1,1.2,1.2,1.0,2.2,13,82,3,0.06,0.03,0.1,0.06,0.1,0.04,0.03,0.07,0.04,0.07,FRA-Ligue 1,2021,standard
FRA,"FW,MF",27,1993,36,33,2732,30.4,8,8,16,8,0,2,5,0,9.0,7.4,9.6,17.0,112,163,281,0.26,0.26,0.53,0.26,0.53,0.3,0.31,0.61,0.25,0.56,FRA-Ligue 1,2021,standard
JPN,DF,30,1990,29,26,2385,26.5,0,1,1,0,0,0,6,1,0.6,0.6,1.4,2.0,38,109,108,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.08,0.02,0.08,FRA-Ligue 1,2021,standard
FRA,DF,26,1994,13,10,813,9.0,1,0,1,1,0,0,3,1,0.2,0.2,0.3,0.5,17,25,33,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,FRA-Ligue 1,2021,standard
NED,"MF,FW",30,1990,11,1,233,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,4,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,FRA-Ligue 1,2021,standard
ARG,DF,21,1999,21,19,1634,18.2,2,0,2,2,0,0,6,1,2.0,2.0,0.0,2.0,11,48,1,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.11,0.11,0.11,FRA-Ligue 1,2021,standard
FRA,DF,21,1998,7,3,308,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,0,12,3,0.29,0.0,0.29,0.29,0.29,0.12,0.01,0.13,0.12,0.13,FRA-Ligue 1,2021,standard
BRA,"FW,DF",18,2001,19,6,675,7.5,0,5,5,0,0,0,0,0,0.3,0.3,2.2,2.4,27,23,83,0.0,0.67,0.67,0.0,0.67,0.03,0.29,0.33,0.03,0.33,FRA-Ligue 1,2021,standard
FRA,FW,19,2001,9,0,146,1.6,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,4,5,12,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.64,0.64,FRA-Ligue 1,2021,standard
FRA,"FW,MF",22,1997,4,2,134,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,FRA-Ligue 1,2021,standard
FRA,MF,20,1999,23,11,1024,11.4,2,1,3,2,0,0,3,0,0.8,0.8,0.5,1.3,19,45,53,0.18,0.09,0.26,0.18,0.26,0.07,0.05,0.12,0.07,0.12,FRA-Ligue 1,2021,standard
FRA,MF,25,1994,12,10,826,9.2,2,3,5,2,0,0,2,0,0.9,0.9,2.9,3.8,20,32,46,0.22,0.33,0.54,0.22,0.54,0.1,0.31,0.42,0.1,0.42,FRA-Ligue 1,2021,standard
SRB,FW,24,1996,12,4,396,4.4,2,1,3,2,0,0,2,0,1.6,1.6,0.3,1.9,20,10,39,0.45,0.23,0.68,0.45,0.68,0.37,0.07,0.44,0.37,0.44,FRA-Ligue 1,2021,standard
CMR,MF,24,1996,4,2,120,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,FRA-Ligue 1,2021,standard
SEN,MF,21,1999,32,22,2058,22.9,2,0,2,2,0,0,11,1,1.2,1.2,0.9,2.1,16,130,29,0.09,0.0,0.09,0.09,0.09,0.05,0.04,0.09,0.05,0.09,FRA-Ligue 1,2021,standard
ESP,"DF,FW",22,1997,19,17,1553,17.3,2,2,4,2,0,0,3,0,1.3,1.3,2.2,3.5,63,55,128,0.12,0.12,0.23,0.12,0.23,0.08,0.13,0.2,0.08,0.2,FRA-Ligue 1,2021,standard
TUN,"FW,DF",25,1995,17,5,606,6.7,2,1,3,2,0,0,4,0,0.9,0.9,0.5,1.4,7,31,39,0.3,0.15,0.45,0.3,0.45,0.13,0.07,0.2,0.13,0.2,FRA-Ligue 1,2021,standard
FRA,GK,35,1985,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,MF,25,1994,26,21,1887,21.0,1,2,3,1,0,0,8,0,0.7,0.7,1.0,1.7,30,108,44,0.05,0.1,0.14,0.05,0.14,0.03,0.05,0.08,0.03,0.08,FRA-Ligue 1,2021,standard
FRA,"FW,MF",30,1990,24,6,857,9.5,3,0,3,3,0,0,1,0,2.2,2.2,0.1,2.2,4,17,38,0.32,0.0,0.32,0.32,0.32,0.23,0.01,0.23,0.23,0.23,FRA-Ligue 1,2021,standard
FRA,GK,37,1982,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
JPN,DF,33,1986,25,20,1594,17.7,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,19,48,64,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03,FRA-Ligue 1,2021,standard
ESP,DF,30,1990,32,32,2831,31.5,2,3,5,2,0,0,14,0,1.3,1.3,1.2,2.5,25,122,4,0.06,0.1,0.16,0.06,0.16,0.04,0.04,0.08,0.04,0.08,FRA-Ligue 1,2021,standard
BEL,FW,22,1997,21,12,1008,11.2,4,0,4,2,2,3,4,0,4.8,2.5,0.6,3.0,13,12,51,0.36,0.0,0.36,0.18,0.18,0.43,0.05,0.48,0.22,0.27,FRA-Ligue 1,2021,standard
ALG,GK,32,1988,34,34,3058,34.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
MLI,MF,18,2001,2,0,54,0.6,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,1.67,0.0,1.67,1.67,1.67,0.08,0.0,0.08,0.08,0.08,FRA-Ligue 1,2021,standard
MLI,DF,23,1997,25,21,1964,21.8,1,0,1,1,0,0,10,0,2.0,2.0,0.2,2.2,1,23,3,0.05,0.0,0.05,0.05,0.05,0.09,0.01,0.1,0.09,0.1,FRA-Ligue 1,2021,standard
SEN,FW,21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,FRA-Ligue 1,2021,standard
TUN,DF,25,1995,38,38,3412,37.9,2,0,2,1,1,2,4,0,2.3,0.7,0.3,1.0,37,119,7,0.05,0.0,0.05,0.03,0.03,0.06,0.01,0.07,0.02,0.03,FRA-Ligue 1,2021,standard
FRA,DF,24,1996,36,36,3221,35.8,1,0,1,1,0,0,9,0,1.2,1.2,2.4,3.6,117,107,191,0.03,0.0,0.03,0.03,0.03,0.03,0.07,0.1,0.03,0.1,FRA-Ligue 1,2021,standard
ALG,"MF,FW",27,1993,33,32,2815,31.3,6,8,14,5,1,2,5,0,5.2,3.7,8.5,12.2,120,217,116,0.19,0.26,0.45,0.16,0.42,0.17,0.27,0.44,0.12,0.39,FRA-Ligue 1,2021,standard
SEN,"FW,MF",25,1995,4,1,143,1.6,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.8,2,3,11,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.51,0.26,0.51,FRA-Ligue 1,2021,standard
CIV,MF,24,1996,31,31,2693,29.9,1,3,4,1,0,0,9,0,2.1,2.1,1.9,4.0,47,161,43,0.03,0.1,0.13,0.03,0.13,0.07,0.06,0.13,0.07,0.13,FRA-Ligue 1,2021,standard
SEN,FW,21,1999,10,9,663,7.4,6,0,6,5,1,1,0,0,3.5,2.7,0.1,2.8,9,12,44,0.81,0.0,0.81,0.68,0.68,0.47,0.02,0.49,0.37,0.38,FRA-Ligue 1,2021,standard
GHA,DF,33,1987,35,35,3041,33.8,1,2,3,1,0,0,6,2,2.3,2.3,0.2,2.6,4,38,0,0.03,0.06,0.09,0.03,0.09,0.07,0.01,0.08,0.07,0.08,FRA-Ligue 1,2021,standard
FRA,MF,24,1996,6,4,307,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
SEN,"FW,MF",22,1998,26,19,1454,16.2,3,2,5,3,0,0,1,0,4.6,4.6,2.3,6.9,42,30,142,0.19,0.12,0.31,0.19,0.31,0.29,0.14,0.43,0.29,0.43,FRA-Ligue 1,2021,standard
MLI,"MF,DF",22,1998,16,11,1070,11.9,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,2,20,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.03,0.04,FRA-Ligue 1,2021,standard
FRA,GK,26,1994,5,4,361,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,24,1996,25,19,1724,19.2,0,3,3,0,0,0,1,1,0.6,0.6,2.7,3.3,50,58,77,0.0,0.16,0.16,0.0,0.16,0.03,0.14,0.17,0.03,0.17,FRA-Ligue 1,2021,standard
SEN,"FW,MF",26,1994,16,13,1132,12.6,3,1,4,3,0,1,0,0,3.3,2.6,0.7,3.3,33,19,85,0.24,0.08,0.32,0.24,0.32,0.27,0.06,0.32,0.2,0.26,FRA-Ligue 1,2021,standard
MTN,"FW,MF",20,2000,28,9,1001,11.1,3,4,7,3,0,0,4,0,1.4,1.4,2.4,3.8,41,22,81,0.27,0.36,0.63,0.27,0.63,0.13,0.22,0.34,0.13,0.34,FRA-Ligue 1,2021,standard
SEN,MF,17,2002,22,18,1594,17.7,3,0,3,3,0,0,5,0,1.1,1.1,0.5,1.6,44,99,29,0.17,0.0,0.17,0.17,0.17,0.06,0.03,0.09,0.06,0.09,FRA-Ligue 1,2021,standard
GLP,FW,23,1997,23,5,753,8.4,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,26,30,77,0.0,0.12,0.12,0.0,0.12,0.12,0.16,0.29,0.12,0.29,FRA-Ligue 1,2021,standard
FRA,"DF,FW",28,1992,24,19,1779,19.8,3,2,5,3,0,0,4,0,1.7,1.7,1.1,2.8,98,43,113,0.15,0.1,0.25,0.15,0.25,0.09,0.06,0.14,0.09,0.14,FRA-Ligue 1,2021,standard
CPV,"FW,MF",24,1996,26,10,967,10.7,4,1,5,2,2,2,3,0,4.7,3.1,1.6,4.7,14,19,73,0.37,0.09,0.47,0.19,0.28,0.44,0.15,0.58,0.29,0.44,FRA-Ligue 1,2021,standard
CIV,MF,23,1996,26,21,1672,18.6,0,1,1,0,0,0,5,0,0.5,0.5,0.5,1.0,20,90,30,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.05,0.03,0.05,FRA-Ligue 1,2021,standard
FRA,MF,29,1990,12,11,914,10.2,0,0,0,0,0,0,3,0,0.6,0.6,0.2,0.8,8,40,14,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,FRA-Ligue 1,2021,standard
CGO,"MF,FW",22,1998,15,4,495,5.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,4,24,12,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.08,0.06,0.08,FRA-Ligue 1,2021,standard
FRA,"MF,FW",22,1998,11,2,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.6,9,18,3,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22,FRA-Ligue 1,2021,standard
RUS,"MF,FW",24,1996,21,12,1069,11.9,5,9,14,5,0,0,2,0,2.9,2.9,5.4,8.3,45,36,93,0.42,0.76,1.18,0.42,1.18,0.25,0.45,0.7,0.25,0.7,FRA-Ligue 1,2021,standard
FRA,MF,20,2000,36,36,3063,34.0,2,4,6,2,0,0,9,1,4.1,4.1,1.9,6.1,42,197,52,0.06,0.12,0.18,0.06,0.18,0.12,0.06,0.18,0.12,0.18,FRA-Ligue 1,2021,standard
FRA,DF,22,1998,29,24,2011,22.3,3,0,3,3,0,0,4,2,2.4,2.4,0.4,2.8,19,87,4,0.13,0.0,0.13,0.13,0.13,0.11,0.02,0.13,0.11,0.13,FRA-Ligue 1,2021,standard
FRA,GK,29,1991,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,DF,19,2001,35,32,2870,31.9,2,1,3,2,0,0,5,0,2.3,2.3,1.2,3.5,17,170,6,0.06,0.03,0.09,0.06,0.09,0.07,0.04,0.11,0.07,0.11,FRA-Ligue 1,2021,standard
BRA,DF,23,1997,31,26,2368,26.3,0,4,4,0,0,0,0,0,0.5,0.5,3.5,4.0,85,96,185,0.0,0.15,0.15,0.0,0.15,0.02,0.13,0.15,0.02,0.15,FRA-Ligue 1,2021,standard
ESP,"MF,FW",33,1987,21,7,877,9.7,2,3,5,0,2,2,2,0,3.2,1.6,3.3,4.9,10,115,48,0.21,0.31,0.51,0.0,0.31,0.33,0.34,0.67,0.16,0.51,FRA-Ligue 1,2021,standard
FRA,"DF,FW",18,2002,9,3,352,3.9,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.3,10,34,1,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.08,0.05,0.08,FRA-Ligue 1,2021,standard
FRA,DF,28,1992,30,21,1980,22.0,0,2,2,0,0,0,3,0,0.2,0.2,2.4,2.6,51,137,37,0.0,0.09,0.09,0.0,0.09,0.01,0.11,0.12,0.01,0.12,FRA-Ligue 1,2021,standard
BEL,MF,18,2002,10,3,314,3.5,1,1,2,1,0,0,0,1,0.8,0.8,0.3,1.1,2,7,5,0.29,0.29,0.57,0.29,0.57,0.22,0.1,0.32,0.22,0.32,FRA-Ligue 1,2021,standard
FRA,MF,18,2002,2,0,41,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,0,5,0.0,0.0,0.0,0.0,0.0,0.41,0.19,0.6,0.41,0.6,FRA-Ligue 1,2021,standard
POR,MF,20,1999,9,2,241,2.7,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,16,1,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07,FRA-Ligue 1,2021,standard
SEN,DF,23,1997,24,6,662,7.4,0,3,3,0,0,0,2,0,0.1,0.1,0.7,0.8,30,24,52,0.0,0.41,0.41,0.0,0.41,0.02,0.1,0.11,0.02,0.11,FRA-Ligue 1,2021,standard
POR,"MF,FW",25,1995,23,20,1551,17.2,3,2,5,3,0,0,3,0,2.7,2.7,3.2,5.8,57,60,191,0.17,0.12,0.29,0.17,0.29,0.15,0.18,0.34,0.15,0.34,FRA-Ligue 1,2021,standard
FRA,"DF,MF",20,2000,2,1,92,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,6,15,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.17,0.04,0.17,FRA-Ligue 1,2021,standard
CHI,DF,26,1994,28,22,2089,23.2,5,1,6,5,0,0,7,0,2.2,2.2,0.5,2.7,16,83,4,0.22,0.04,0.26,0.22,0.26,0.09,0.02,0.12,0.09,0.12,FRA-Ligue 1,2021,standard
NGA,FW,23,1997,4,2,140,1.6,0,1,1,0,0,0,0,0,0.2,0.2,0.5,0.6,8,1,10,0.0,0.64,0.64,0.0,0.64,0.11,0.3,0.4,0.11,0.4,FRA-Ligue 1,2021,standard
CIV,MF,26,1994,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,FRA-Ligue 1,2021,standard
GER,"FW,MF",28,1992,35,34,2769,30.8,16,7,23,16,0,0,4,0,11.6,11.6,5.2,16.8,43,84,237,0.52,0.23,0.75,0.52,0.75,0.38,0.17,0.55,0.38,0.55,FRA-Ligue 1,2021,standard
SEN,"MF,DF",21,1999,12,3,389,4.3,1,0,1,1,0,0,3,0,0.4,0.4,0.1,0.5,16,11,44,0.23,0.0,0.23,0.23,0.23,0.1,0.02,0.11,0.1,0.11,FRA-Ligue 1,2021,standard
ITA,"FW,MF",19,2001,16,0,230,2.6,1,0,1,1,0,0,2,1,2.1,2.1,0.2,2.3,6,2,16,0.39,0.0,0.39,0.39,0.39,0.81,0.08,0.89,0.81,0.89,FRA-Ligue 1,2021,standard
POL,GK,20,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,"DF,MF",27,1993,33,27,2225,24.7,1,3,4,1,0,0,6,0,0.9,0.9,4.7,5.6,74,101,231,0.04,0.12,0.16,0.04,0.16,0.03,0.19,0.23,0.03,0.23,FRA-Ligue 1,2021,standard
FRA,"MF,FW",20,2000,32,24,2023,22.5,7,1,8,7,0,0,4,0,4.8,4.8,2.8,7.6,65,127,132,0.31,0.04,0.36,0.31,0.36,0.21,0.12,0.34,0.21,0.34,FRA-Ligue 1,2021,standard
MNE,"FW,MF",30,1989,29,6,802,8.9,6,0,6,6,0,1,1,0,5.5,4.3,0.6,4.9,30,50,80,0.67,0.0,0.67,0.67,0.67,0.62,0.07,0.68,0.48,0.54,FRA-Ligue 1,2021,standard
SRB,DF,19,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
ITA,GK,32,1988,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,"MF,FW",18,2001,14,2,294,3.3,1,0,1,1,0,0,3,1,1.2,1.2,0.5,1.7,3,5,26,0.31,0.0,0.31,0.31,0.31,0.36,0.15,0.51,0.36,0.51,FRA-Ligue 1,2021,standard
FRA,FW,29,1990,37,32,2607,29.0,20,7,27,10,10,12,3,0,19.6,10.2,6.7,16.9,61,109,226,0.69,0.24,0.93,0.35,0.59,0.68,0.23,0.91,0.35,0.58,FRA-Ligue 1,2021,standard
FRA,MF,21,1999,35,35,2873,31.9,0,3,3,0,0,0,10,1,1.5,1.5,2.4,3.9,57,187,36,0.0,0.09,0.09,0.0,0.09,0.05,0.07,0.12,0.05,0.12,FRA-Ligue 1,2021,standard
CMR,DF,29,1991,13,5,558,6.2,1,1,2,1,0,0,1,0,0.3,0.3,0.2,0.5,6,29,15,0.16,0.16,0.32,0.16,0.32,0.05,0.04,0.08,0.05,0.08,FRA-Ligue 1,2021,standard
ALG,FW,28,1991,30,30,2482,27.6,15,9,24,15,0,1,4,0,12.8,12.0,6.3,18.3,48,70,210,0.54,0.33,0.87,0.54,0.87,0.46,0.23,0.69,0.43,0.66,FRA-Ligue 1,2021,standard
FRA,DF,28,1992,23,14,1224,13.6,1,1,2,1,0,0,5,0,0.2,0.2,0.5,0.7,34,52,61,0.07,0.07,0.15,0.07,0.15,0.02,0.04,0.05,0.02,0.05,FRA-Ligue 1,2021,standard
FRA,DF,20,2000,2,1,86,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,"MF,DF",30,1990,23,13,1227,13.6,0,0,0,0,0,0,3,1,1.5,1.5,0.6,2.1,8,46,8,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15,FRA-Ligue 1,2021,standard
FRA,DF,35,1985,38,38,3292,36.6,2,0,2,2,0,0,4,0,1.3,1.3,0.2,1.5,26,101,4,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,FRA-Ligue 1,2021,standard
COD,GK,22,1998,9,7,745,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,FW,17,2003,18,3,555,6.2,3,1,4,3,0,0,1,0,2.5,2.5,0.4,2.8,16,6,44,0.49,0.16,0.65,0.49,0.65,0.4,0.06,0.45,0.4,0.45,FRA-Ligue 1,2021,standard
FRA,MF,28,1991,34,30,2355,26.2,3,5,8,3,0,0,5,2,4.2,4.2,3.4,7.6,48,143,127,0.11,0.19,0.31,0.11,0.31,0.16,0.13,0.29,0.16,0.29,FRA-Ligue 1,2021,standard
FRA,"FW,MF",26,1994,38,38,3256,36.2,16,8,24,16,0,0,3,0,11.4,11.2,4.6,15.8,81,71,237,0.44,0.22,0.66,0.44,0.66,0.31,0.13,0.44,0.31,0.44,FRA-Ligue 1,2021,standard
SUI,GK,26,1994,31,31,2673,29.7,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,MF,28,1992,34,31,2577,28.6,0,3,3,0,0,0,6,0,0.1,0.1,1.7,1.9,36,192,41,0.0,0.1,0.1,0.0,0.1,0.0,0.06,0.06,0.0,0.06,FRA-Ligue 1,2021,standard
FRA,MF,18,2001,29,11,1165,12.9,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,5,31,21,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,FRA-Ligue 1,2021,standard
FRA,"DF,MF",23,1996,36,26,2448,27.2,1,6,7,1,0,0,2,0,1.0,1.0,2.8,3.8,61,118,122,0.04,0.22,0.26,0.04,0.26,0.04,0.1,0.14,0.04,0.14,FRA-Ligue 1,2021,standard
RSA,MF,27,1993,18,3,452,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,11,19,19,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,FRA-Ligue 1,2021,standard
SRB,DF,24,1995,34,26,2236,24.8,0,2,2,0,0,0,4,0,0.7,0.7,1.7,2.4,66,79,113,0.0,0.08,0.08,0.0,0.08,0.03,0.07,0.1,0.03,0.1,FRA-Ligue 1,2021,standard
FRA,DF,21,1999,20,15,1369,15.2,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,25,42,27,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,FRA-Ligue 1,2021,standard
POR,DF,29,1990,22,19,1626,18.1,2,0,2,2,0,0,5,0,1.3,1.3,0.6,1.9,8,48,1,0.11,0.0,0.11,0.11,0.11,0.07,0.03,0.1,0.07,0.1,FRA-Ligue 1,2021,standard
SRB,"FW,MF",30,1990,19,1,234,2.6,2,0,2,2,0,0,0,0,1.4,1.4,0.7,2.1,3,3,18,0.77,0.0,0.77,0.77,0.77,0.54,0.28,0.82,0.54,0.82,FRA-Ligue 1,2021,standard
FRA,MF,18,2002,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
FRA,"DF,MF",20,2000,5,0,42,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
ENG,"FW,MF",22,1998,35,23,2030,22.6,9,0,9,9,0,0,3,0,5.6,5.6,1.2,6.8,76,23,140,0.4,0.0,0.4,0.4,0.4,0.25,0.05,0.3,0.25,0.3,FRA-Ligue 1,2021,standard
FRA,MF,28,1991,27,26,2165,24.1,5,5,10,3,2,4,6,1,5.9,2.8,6.8,9.6,46,171,76,0.21,0.21,0.42,0.12,0.33,0.25,0.28,0.53,0.12,0.4,FRA-Ligue 1,2021,standard
BRA,DF,42,1977,29,24,2117,23.5,0,1,1,0,0,0,4,2,1.2,1.2,0.3,1.5,3,59,4,0.0,0.04,0.04,0.0,0.04,0.05,0.01,0.06,0.05,0.06,FRA-Ligue 1,2021,standard
KOR,"MF,FW",28,1992,12,3,312,3.5,0,0,0,0,0,0,1,0,0.6,0.6,0.5,1.1,8,6,11,0.0,0.0,0.0,0.0,0.0,0.16,0.15,0.31,0.16,0.31,FRA-Ligue 1,2021,standard
FRA,"FW,MF",26,1994,29,6,917,10.2,3,1,4,3,0,1,2,0,2.4,1.6,1.3,2.8,41,43,96,0.29,0.1,0.39,0.29,0.39,0.23,0.12,0.36,0.15,0.28,FRA-Ligue 1,2021,standard
GUI,DF,20,2000,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
GUI,MF,26,1994,29,20,1681,18.7,2,2,4,1,1,1,2,0,2.6,1.8,1.4,3.2,22,101,23,0.11,0.11,0.21,0.05,0.16,0.14,0.08,0.22,0.1,0.17,FRA-Ligue 1,2021,standard
FRA,GK,21,1999,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
BRA,"DF,MF",28,1992,34,29,2668,29.6,1,1,2,1,0,0,3,1,1.5,1.5,1.6,3.1,18,118,6,0.03,0.03,0.07,0.03,0.07,0.05,0.05,0.1,0.05,0.1,FRA-Ligue 1,2021,standard
FRA,MF,20,2000,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2021,standard
