nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
SWE,FW,18,2002,1.7,1,2,1,50.0,1.16,0.58,0.5,1.0,11.9,0,0,0,0.4,0.4,0.22,0.6,0.6,ENG-Premier League,2021,shooting
FRA,FW,24,1995,16.4,4,43,20,46.5,2.61,1.22,0.09,0.2,14.0,0,0,0,6.5,6.5,0.15,-2.5,-2.5,ENG-Premier League,2021,shooting
COD,DF,22,1997,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,19,2000,2.1,0,1,1,100.0,0.48,0.48,0.0,0.0,11.8,0,0,0,0.2,0.2,0.23,-0.2,-0.2,ENG-Premier League,2021,shooting
POR,MF,25,1994,34.4,18,111,40,36.0,3.22,1.16,0.08,0.23,22.9,16,9,10,16.1,8.2,0.07,1.9,0.8,ENG-Premier League,2021,shooting
WAL,FW,22,1997,10.1,3,17,6,35.3,1.68,0.59,0.18,0.5,17.2,0,0,0,2.2,2.2,0.13,0.8,0.8,ENG-Premier League,2021,shooting
ESP,GK,29,1990,25.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,GK,23,1997,12.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
NED,"MF,FW",23,1997,5.8,1,2,1,50.0,0.34,0.17,0.5,1.0,18.4,0,0,0,0.4,0.4,0.18,0.6,0.6,ENG-Premier League,2021,shooting
URU,FW,33,1987,15.3,10,34,15,44.1,2.23,0.98,0.29,0.67,11.4,0,0,0,8.0,8.0,0.24,2.0,2.0,ENG-Premier League,2021,shooting
CIV,DF,26,1994,10.2,0,2,0,0.0,0.2,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
BRA,MF,27,1993,26.6,1,25,7,28.0,0.94,0.26,0.04,0.14,24.1,0,0,0,1.8,1.8,0.07,-0.8,-0.8,ENG-Premier League,2021,shooting
TUN,MF,17,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,27,1993,33.9,2,36,9,25.0,1.06,0.27,0.06,0.22,12.8,0,0,0,2.3,2.2,0.06,-0.3,-0.2,ENG-Premier League,2021,shooting
ESP,"FW,MF",32,1988,5.7,1,4,3,75.0,0.71,0.53,0.0,0.0,21.5,0,1,1,1.0,0.2,0.06,0.0,-0.2,ENG-Premier League,2021,shooting
ENG,DF,25,1995,29.5,1,11,6,54.5,0.37,0.2,0.09,0.17,17.3,0,0,0,0.6,0.6,0.05,0.4,0.4,ENG-Premier League,2021,shooting
ENG,FW,22,1997,32.4,11,79,36,45.6,2.43,1.11,0.14,0.31,18.9,5,0,0,8.9,8.9,0.11,2.1,2.1,ENG-Premier League,2021,shooting
ENG,FW,18,2001,20.2,7,67,23,34.3,3.31,1.14,0.1,0.3,16.8,0,0,0,6.0,6.0,0.09,1.0,1.0,ENG-Premier League,2021,shooting
SRB,MF,31,1988,12.3,0,6,3,50.0,0.49,0.24,0.0,0.0,22.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ENG-Premier League,2021,shooting
NGA,FW,31,1989,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,"MF,FW",27,1993,21.1,3,31,11,35.5,1.47,0.52,0.1,0.27,17.0,0,0,0,2.8,2.8,0.09,0.2,0.2,ENG-Premier League,2021,shooting
SCO,MF,23,1996,23.7,4,26,7,26.9,1.1,0.3,0.15,0.57,17.6,0,0,0,2.1,2.1,0.08,1.9,1.9,ENG-Premier League,2021,shooting
ENG,FW,16,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
NED,DF,22,1998,0.9,0,1,0,0.0,1.13,0.0,0.0,,30.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ENG-Premier League,2021,shooting
SWE,DF,26,1994,28.7,1,4,1,25.0,0.14,0.03,0.25,1.0,6.4,0,0,0,0.6,0.6,0.15,0.4,0.4,ENG-Premier League,2021,shooting
ENG,FW,17,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,"FW,MF",23,1997,17.3,3,30,12,40.0,1.73,0.69,0.1,0.25,20.8,0,0,0,2.6,2.6,0.09,0.4,0.4,ENG-Premier League,2021,shooting
ENG,FW,31,1989,4.4,1,14,2,14.3,3.21,0.46,0.07,0.5,14.3,0,0,0,0.8,0.8,0.06,0.2,0.2,ENG-Premier League,2021,shooting
ENG,FW,28,1992,23.2,12,45,16,35.6,1.94,0.69,0.18,0.5,13.4,0,4,4,12.4,9.3,0.21,-0.4,-1.3,ENG-Premier League,2021,shooting
IRL,DF,30,1989,21.0,1,8,2,25.0,0.38,0.1,0.13,0.5,11.1,0,0,0,0.7,0.7,0.08,0.3,0.3,ENG-Premier League,2021,shooting
USA,DF,27,1993,4.8,0,2,0,0.0,0.41,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,"FW,MF",29,1990,5.7,1,16,6,37.5,2.8,1.05,0.06,0.17,10.8,1,0,0,2.9,2.9,0.2,-1.9,-1.9,ENG-Premier League,2021,shooting
ENG,MF,17,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SWE,DF,25,1994,14.3,1,7,3,42.9,0.49,0.21,0.14,0.33,22.8,0,0,0,0.3,0.3,0.04,0.7,0.7,ENG-Premier League,2021,shooting
SUI,DF,28,1991,13.8,1,11,4,36.4,0.79,0.29,0.0,0.0,27.8,3,1,1,1.3,0.5,0.05,-0.3,-0.5,ENG-Premier League,2021,shooting
ARG,DF,31,1989,23.1,0,4,2,50.0,0.17,0.09,0.0,0.0,14.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ENG-Premier League,2021,shooting
ENG,"MF,DF",25,1995,21.6,0,16,2,12.5,0.74,0.09,0.0,0.0,20.4,0,0,0,0.7,0.7,0.04,-0.7,-0.7,ENG-Premier League,2021,shooting
ENG,"DF,MF",25,1995,18.1,2,30,8,26.7,1.66,0.44,0.07,0.25,23.4,6,0,0,1.7,1.7,0.06,0.3,0.3,ENG-Premier League,2021,shooting
ENG,DF,26,1993,18.1,2,15,3,20.0,0.83,0.17,0.13,0.67,10.6,0,0,0,1.3,1.3,0.09,0.7,0.7,ENG-Premier League,2021,shooting
NIR,DF,22,1998,20.4,0,3,1,33.3,0.15,0.05,0.0,0.0,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
ESP,DF,26,1994,9.2,0,1,0,0.0,0.11,0.0,0.0,,24.8,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2021,shooting
IRL,MF,28,1992,15.8,2,10,2,20.0,0.63,0.13,0.2,1.0,18.7,0,0,0,1.1,1.1,0.11,0.9,0.9,ENG-Premier League,2021,shooting
ENG,MF,20,1999,10.9,8,18,12,66.7,1.66,1.1,0.44,0.67,14.2,0,0,1,3.9,3.0,0.17,4.1,5.0,ENG-Premier League,2021,shooting
BRA,"FW,MF",23,1996,22.0,4,43,19,44.2,1.95,0.86,0.07,0.16,15.4,0,1,1,5.4,4.6,0.11,-1.4,-1.6,ENG-Premier League,2021,shooting
ENG,MF,28,1992,29.1,1,42,9,21.4,1.44,0.31,0.02,0.11,24.3,11,0,0,2.5,2.5,0.06,-1.5,-1.5,ENG-Premier League,2021,shooting
WAL,GK,29,1990,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SVK,GK,31,1989,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SCO,"DF,MF",30,1989,15.0,0,11,1,9.1,0.73,0.07,0.0,0.0,22.6,2,0,0,0.4,0.4,0.04,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,MF,20,2000,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
PAR,"MF,FW",26,1994,27.0,4,33,14,42.4,1.22,0.52,0.12,0.29,19.2,1,0,0,3.2,3.2,0.1,0.8,0.8,ENG-Premier League,2021,shooting
WAL,DF,28,1991,13.9,1,3,1,33.3,0.22,0.07,0.33,1.0,9.2,0,0,0,0.3,0.3,0.11,0.7,0.7,ENG-Premier League,2021,shooting
SCO,"FW,MF",26,1994,10.3,0,13,6,46.2,1.26,0.58,0.0,0.0,21.6,0,0,0,0.9,0.9,0.07,-0.9,-0.9,ENG-Premier League,2021,shooting
ENG,MF,22,1997,15.7,0,15,5,33.3,0.96,0.32,0.0,0.0,19.8,1,0,0,1.4,1.4,0.09,-1.4,-1.4,ENG-Premier League,2021,shooting
ENG,GK,22,1998,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,16,2004,0.1,0,1,0,0.0,8.18,0.0,0.0,,10.9,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,"MF,DF",25,1994,17.8,1,9,4,44.4,0.5,0.22,0.11,0.25,18.4,0,0,0,1.1,1.1,0.13,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,FW,34,1986,8.2,3,7,4,57.1,0.86,0.49,0.14,0.25,16.5,0,2,2,3.0,1.5,0.21,0.0,-0.5,ENG-Premier League,2021,shooting
ENG,"DF,MF",32,1988,28.6,0,10,1,10.0,0.35,0.03,0.0,0.0,13.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,ENG-Premier League,2021,shooting
ENG,FW,16,2003,3.2,1,4,2,50.0,1.27,0.63,0.25,0.5,11.7,0,0,0,1.1,1.1,0.29,-0.1,-0.1,ENG-Premier League,2021,shooting
IRL,"FW,MF",32,1987,26.6,8,71,23,32.4,2.67,0.86,0.11,0.35,18.2,1,0,0,6.9,6.9,0.1,1.1,1.1,ENG-Premier League,2021,shooting
IRL,DF,30,1990,30.0,0,16,4,25.0,0.53,0.13,0.0,0.0,17.4,0,0,0,1.3,1.3,0.08,-1.3,-1.3,ENG-Premier League,2021,shooting
WAL,"DF,MF",19,2000,23.2,0,7,2,28.6,0.3,0.09,0.0,0.0,19.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ENG-Premier League,2021,shooting
ENG,MF,18,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
GRE,DF,27,1993,31.0,0,13,2,15.4,0.42,0.06,0.0,0.0,16.8,0,0,0,1.2,1.2,0.09,-1.2,-1.2,ENG-Premier League,2021,shooting
SEN,MF,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,26,1994,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,26,1993,9.7,0,6,0,0.0,0.62,0.0,0.0,,12.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7,ENG-Premier League,2021,shooting
ENG,"DF,MF",20,2000,12.3,2,17,7,41.2,1.38,0.57,0.12,0.29,13.1,0,0,0,1.9,1.9,0.11,0.1,0.1,ENG-Premier League,2021,shooting
IRL,DF,27,1992,29.2,0,14,3,21.4,0.48,0.1,0.0,0.0,11.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,ENG-Premier League,2021,shooting
SCO,MF,28,1991,28.6,0,17,5,29.4,0.59,0.17,0.0,0.0,24.6,0,0,0,0.6,0.6,0.03,-0.6,-0.6,ENG-Premier League,2021,shooting
ENG,MF,26,1994,22.6,0,19,4,21.1,0.84,0.18,0.0,0.0,23.8,1,0,1,1.9,1.1,0.06,-1.9,-1.1,ENG-Premier League,2021,shooting
ENG,DF,23,1996,11.2,1,3,1,33.3,0.27,0.09,0.33,1.0,7.7,0,0,0,0.9,0.9,0.31,0.1,0.1,ENG-Premier League,2021,shooting
FRA,"FW,MF",24,1996,3.3,0,4,2,50.0,1.22,0.61,0.0,0.0,16.8,0,0,0,1.0,1.0,0.24,-1.0,-1.0,ENG-Premier League,2021,shooting
ENG,DF,23,1997,6.1,0,2,1,50.0,0.33,0.16,0.0,0.0,21.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
SCO,FW,23,1997,14.1,1,25,6,24.0,1.77,0.43,0.04,0.17,15.6,0,0,0,2.1,2.1,0.08,-1.1,-1.1,ENG-Premier League,2021,shooting
SCO,FW,24,1996,14.7,1,30,12,40.0,2.04,0.82,0.03,0.08,12.5,0,0,0,3.9,3.9,0.13,-2.9,-2.9,ENG-Premier League,2021,shooting
NIR,MF,29,1991,24.7,0,11,1,9.1,0.45,0.04,0.0,0.0,31.6,2,0,0,0.5,0.5,0.04,-0.5,-0.5,ENG-Premier League,2021,shooting
ENG,DF,37,1982,5.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,"FW,MF",20,2000,12.5,0,24,7,29.2,1.91,0.56,0.0,0.0,21.8,1,0,0,1.8,1.8,0.07,-1.8,-1.8,ENG-Premier League,2021,shooting
NOR,MF,22,1998,12.4,1,9,1,11.1,0.72,0.08,0.0,0.0,18.0,0,1,1,1.2,0.4,0.05,-0.2,-0.4,ENG-Premier League,2021,shooting
ENG,GK,30,1989,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SUI,MF,18,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,DF,18,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
AUS,MF,18,2002,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
SCO,FW,24,1996,29.6,9,55,31,56.4,1.86,1.05,0.16,0.29,13.8,0,0,0,9.8,9.8,0.18,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,"FW,MF",21,1999,1.2,0,1,0,0.0,0.81,0.0,0.0,,12.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,FW,28,1992,24.1,12,55,24,43.6,2.28,0.99,0.18,0.42,15.9,0,2,2,8.5,6.9,0.13,3.5,3.1,ENG-Premier League,2021,shooting
ENG,GK,32,1988,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
FRA,MF,21,1999,11.3,0,7,1,14.3,0.62,0.09,0.0,0.0,22.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ENG-Premier League,2021,shooting
ENG,DF,26,1994,17.1,0,6,2,33.3,0.35,0.12,0.0,0.0,9.2,0,0,0,0.8,0.8,0.13,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,DF,20,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,25,1994,38.0,8,39,20,51.3,1.03,0.53,0.13,0.25,26.8,20,3,4,5.7,2.5,0.06,2.3,2.5,ENG-Premier League,2021,shooting
POL,DF,24,1996,34.4,1,10,5,50.0,0.29,0.15,0.1,0.2,10.6,0,0,0,0.7,0.7,0.07,0.3,0.3,ENG-Premier League,2021,shooting
DEN,DF,27,1992,28.6,3,23,8,34.8,0.8,0.28,0.13,0.38,11.9,0,0,0,1.5,1.5,0.07,1.5,1.5,ENG-Premier League,2021,shooting
ENG,DF,19,2000,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,23,1997,29.4,0,18,7,38.9,0.61,0.24,0.0,0.0,18.8,0,0,0,1.0,1.0,0.06,-1.0,-1.0,ENG-Premier League,2021,shooting
IRL,FW,20,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
GHA,DF,21,1999,9.4,0,4,1,25.0,0.43,0.11,0.0,0.0,12.7,0,0,0,0.3,0.3,0.07,-0.3,-0.3,ENG-Premier League,2021,shooting
MLI,MF,22,1998,13.8,1,14,2,14.3,1.02,0.15,0.07,0.5,20.2,0,0,0,0.8,0.8,0.06,0.2,0.2,ENG-Premier League,2021,shooting
ENG,"MF,FW",26,1994,19.3,2,45,13,28.9,2.33,0.67,0.04,0.15,18.5,0,0,0,3.1,3.1,0.07,-1.1,-1.1,ENG-Premier League,2021,shooting
NGA,"FW,MF",21,1999,8.3,1,17,8,47.1,2.05,0.97,0.06,0.13,19.2,0,0,0,1.6,1.6,0.1,-0.6,-0.6,ENG-Premier League,2021,shooting
ESP,MF,28,1991,19.6,1,14,4,28.6,0.71,0.2,0.07,0.25,25.9,0,0,0,0.5,0.5,0.03,0.5,0.5,ENG-Premier League,2021,shooting
ENG,DF,30,1989,28.9,0,8,3,37.5,0.28,0.1,0.0,0.0,19.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ENG-Premier League,2021,shooting
IRL,FW,33,1987,2.3,0,2,1,50.0,0.86,0.43,0.0,0.0,21.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
SCO,MF,28,1992,30.7,4,55,11,20.0,1.79,0.36,0.07,0.36,21.6,0,0,0,2.7,2.7,0.05,1.3,1.3,ENG-Premier League,2021,shooting
JPN,MF,25,1995,7.9,2,13,4,30.8,1.65,0.51,0.15,0.5,18.3,0,0,0,1.5,1.5,0.11,0.5,0.5,ENG-Premier League,2021,shooting
ENG,"MF,FW",31,1989,18.0,3,29,11,37.9,1.61,0.61,0.1,0.27,20.2,0,0,0,2.3,2.3,0.08,0.7,0.7,ENG-Premier League,2021,shooting
IRL,MF,20,2000,1.9,0,1,1,100.0,0.52,0.52,0.0,0.0,19.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
TUN,"DF,MF",21,1999,1.1,0,2,0,0.0,1.75,0.0,0.0,,25.0,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ENG-Premier League,2021,shooting
WAL,DF,27,1993,15.0,0,3,0,0.0,0.2,0.0,0.0,,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,ENG-Premier League,2021,shooting
BRA,FW,25,1995,3.4,1,7,4,57.1,2.05,1.17,0.14,0.25,12.1,0,0,0,1.2,1.2,0.18,-0.2,-0.2,ENG-Premier League,2021,shooting
ENG,FW,16,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
COL,DF,24,1996,16.5,0,5,0,0.0,0.3,0.0,0.0,,10.1,0,0,0,0.8,0.8,0.17,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,MF,24,1996,6.9,0,12,4,33.3,1.74,0.58,0.0,0.0,15.4,0,0,0,2.0,2.0,0.17,-2.0,-2.0,ENG-Premier League,2021,shooting
ENG,DF,26,1994,28.0,0,14,2,14.3,0.5,0.07,0.0,0.0,22.2,8,0,0,1.2,1.2,0.08,-1.2,-1.2,ENG-Premier League,2021,shooting
WAL,FW,31,1989,10.2,11,38,19,50.0,3.72,1.86,0.29,0.58,18.7,7,0,0,5.8,5.8,0.17,5.2,5.2,ENG-Premier League,2021,shooting
ARG,MF,24,1996,10.5,1,15,5,33.3,1.43,0.48,0.07,0.2,19.0,1,0,0,1.4,1.4,0.09,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,FW,27,1993,34.2,23,133,47,35.3,3.88,1.37,0.14,0.4,18.3,14,4,4,20.1,16.9,0.13,2.9,2.1,ENG-Premier League,2021,shooting
ENG,MF,24,1996,9.6,0,4,1,25.0,0.42,0.1,0.0,0.0,30.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ENG-Premier League,2021,shooting
FRA,GK,33,1986,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,DF,21,1999,5.4,0,2,0,0.0,0.37,0.0,0.0,,6.3,0,0,0,0.4,0.4,0.22,-0.4,-0.4,ENG-Premier League,2021,shooting
WAL,DF,22,1997,8.1,0,1,0,0.0,0.12,0.0,0.0,,9.6,0,0,0,0.0,0.0,0.04,0.0,0.0,ENG-Premier League,2021,shooting
BRA,"FW,MF",27,1992,15.7,3,18,6,33.3,1.15,0.38,0.17,0.5,16.1,0,0,0,1.9,1.9,0.11,1.1,1.1,ENG-Premier League,2021,shooting
IRL,DF,28,1992,13.8,0,3,1,33.3,0.22,0.07,0.0,0.0,16.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,ENG-Premier League,2021,shooting
FRA,MF,30,1989,17.6,0,3,1,33.3,0.17,0.06,0.0,0.0,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,ENG-Premier League,2021,shooting
DEN,MF,24,1995,38.0,2,14,7,50.0,0.37,0.18,0.14,0.29,24.0,0,0,0,1.1,1.1,0.08,0.9,0.9,ENG-Premier League,2021,shooting
CIV,DF,27,1992,17.8,2,15,6,40.0,0.84,0.34,0.13,0.33,17.5,0,0,0,1.1,1.1,0.07,0.9,0.9,ENG-Premier League,2021,shooting
ESP,DF,23,1996,24.9,0,20,4,20.0,0.8,0.16,0.0,0.0,19.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,ENG-Premier League,2021,shooting
KOR,FW,28,1992,34.6,17,67,35,52.2,1.94,1.01,0.24,0.46,17.5,1,1,1,9.7,8.9,0.13,7.3,7.1,ENG-Premier League,2021,shooting
NED,"FW,MF",22,1997,13.4,1,15,6,40.0,1.12,0.45,0.07,0.17,17.1,0,0,0,2.0,2.0,0.13,-1.0,-1.0,ENG-Premier League,2021,shooting
FRA,MF,23,1996,23.2,3,18,7,38.9,0.77,0.3,0.17,0.43,18.4,0,0,0,1.6,1.6,0.09,1.4,1.4,ENG-Premier League,2021,shooting
BEL,DF,31,1989,24.9,1,10,3,30.0,0.4,0.12,0.1,0.33,8.5,0,0,0,0.7,0.7,0.07,0.3,0.3,ENG-Premier League,2021,shooting
ARG,"FW,MF",28,1992,8.0,1,21,9,42.9,2.64,1.13,0.05,0.11,20.4,4,0,0,1.1,1.1,0.05,-0.1,-0.1,ENG-Premier League,2021,shooting
EGY,DF,29,1991,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
ENG,MF,22,1997,13.7,0,10,3,30.0,0.73,0.22,0.0,0.0,23.1,0,0,0,0.6,0.6,0.06,-0.6,-0.6,ENG-Premier League,2021,shooting
SRB,DF,36,1984,8.5,0,4,1,25.0,0.47,0.12,0.0,0.0,7.7,0,0,0,0.5,0.5,0.13,-0.5,-0.5,ENG-Premier League,2021,shooting
IRL,"FW,MF",25,1995,17.3,5,31,11,35.5,1.79,0.63,0.16,0.45,19.8,0,0,0,3.1,3.1,0.1,1.9,1.9,ENG-Premier League,2021,shooting
ENG,"FW,MF",31,1989,1.5,0,3,0,0.0,1.96,0.0,0.0,,20.3,0,0,0,0.4,0.4,0.15,-0.4,-0.4,ENG-Premier League,2021,shooting
ENG,MF,20,2000,28.1,2,29,7,24.1,1.03,0.25,0.07,0.29,22.0,0,0,0,1.5,1.5,0.05,0.5,0.5,ENG-Premier League,2021,shooting
ENG,DF,27,1993,24.8,0,11,4,36.4,0.44,0.16,0.0,0.0,17.4,2,0,0,1.1,1.1,0.1,-1.1,-1.1,ENG-Premier League,2021,shooting
IRL,DF,21,1999,23.4,0,3,0,0.0,0.13,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,DF,24,1995,32.6,1,26,5,19.2,0.8,0.15,0.04,0.2,13.8,0,0,0,2.0,2.0,0.08,-1.0,-1.0,ENG-Premier League,2021,shooting
ENG,GK,31,1989,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
CRO,MF,24,1995,6.1,0,8,2,25.0,1.32,0.33,0.0,0.0,25.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ENG-Premier League,2021,shooting
COD,"MF,FW",22,1998,13.7,1,14,4,28.6,1.02,0.29,0.07,0.25,17.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1,ENG-Premier League,2021,shooting
WAL,FW,31,1989,6.2,2,13,6,46.2,2.09,0.96,0.15,0.33,20.1,0,0,0,1.2,1.2,0.09,0.8,0.8,ENG-Premier League,2021,shooting
ENG,MF,30,1989,13.8,0,5,0,0.0,0.36,0.0,0.0,,19.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,ENG-Premier League,2021,shooting
POL,"MF,FW",32,1988,1.6,0,3,0,0.0,1.82,0.0,0.0,,22.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,"FW,MF",22,1997,12.5,1,16,9,56.3,1.28,0.72,0.06,0.11,15.7,1,0,0,1.8,1.8,0.12,-0.8,-0.8,ENG-Premier League,2021,shooting
ENG,DF,30,1989,9.0,0,1,0,0.0,0.11,0.0,0.0,,12.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,DF,29,1991,28.7,3,14,5,35.7,0.49,0.17,0.21,0.6,9.0,0,0,0,2.5,2.5,0.18,0.5,0.5,ENG-Premier League,2021,shooting
ENG,"MF,FW",22,1998,1.3,0,2,1,50.0,1.53,0.76,0.0,0.0,15.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,ENG-Premier League,2021,shooting
ENG,DF,33,1986,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ENG-Premier League,2021,shooting
BRA,"MF,FW",24,1996,28.6,11,61,23,37.7,2.13,0.8,0.11,0.3,23.1,10,4,4,7.3,4.2,0.07,3.7,2.8,ENG-Premier League,2021,shooting
SCO,MF,29,1991,20.3,2,22,10,45.5,1.08,0.49,0.09,0.2,20.6,1,0,0,2.8,2.8,0.13,-0.8,-0.8,ENG-Premier League,2021,shooting
SEN,FW,28,1991,13.2,3,25,9,36.0,1.89,0.68,0.12,0.33,10.4,0,0,0,6.6,6.6,0.27,-3.6,-3.6,ENG-Premier League,2021,shooting
TUR,MF,26,1994,14.6,0,12,0,0.0,0.82,0.0,0.0,,21.1,1,0,0,0.9,0.9,0.07,-0.9,-0.9,ENG-Premier League,2021,shooting
ENG,MF,20,2000,0.4,0,1,1,100.0,2.81,2.81,0.0,0.0,26.1,0,0,0,0.0,0.0,0.03,0.0,0.0,ENG-Premier League,2021,shooting
SCO,"MF,FW",32,1987,5.8,0,4,1,25.0,0.68,0.17,0.0,0.0,18.3,1,0,0,0.2,0.2,0.06,-0.2,-0.2,ENG-Premier League,2021,shooting
SKN,MF,28,1991,16.5,0,4,0,0.0,0.24,0.0,0.0,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ENG-Premier League,2021,shooting
