nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
ARG,"MF,DF",17,2005,0.3,0,0,0,0,3,0,1,0,1,0,0,0,6,0,4,0.0,ITA-Serie A,2022,misc
FRA,MF,27,1995,30.5,9,0,0,45,42,2,34,26,35,0,0,0,179,50,39,56.2,ITA-Serie A,2022,misc
BRA,DF,31,1991,19.9,5,1,0,27,25,1,19,15,20,1,0,0,127,39,22,63.9,ITA-Serie A,2022,misc
POL,FW,28,1994,17.6,3,1,1,27,29,8,6,1,8,1,1,0,40,36,56,39.1,ITA-Serie A,2022,misc
ITA,DF,28,1994,6.3,0,0,0,5,0,1,0,7,0,0,0,0,16,11,9,55.0,ITA-Serie A,2022,misc
BRA,DF,31,1991,35.4,5,0,0,33,17,0,18,47,62,0,2,0,196,53,38,58.2,ITA-Serie A,2022,misc
SUI,MF,25,1996,1.4,0,0,0,0,0,0,3,2,3,0,0,0,5,0,0,,ITA-Serie A,2022,misc
SRB,FW,22,2000,21.4,1,0,0,19,26,22,7,3,6,1,0,0,55,36,56,39.1,ITA-Serie A,2022,misc
ARG,MF,21,2001,1.8,0,0,0,3,1,0,0,2,3,0,0,0,9,1,1,50.0,ITA-Serie A,2022,misc
ITA,"MF,FW",18,2003,13.7,2,0,0,24,27,4,28,4,11,1,0,0,74,10,20,33.3,ITA-Serie A,2022,misc
ITA,"DF,MF",24,1997,9.5,2,0,0,13,12,2,43,0,11,0,0,0,41,1,5,16.7,ITA-Serie A,2022,misc
ITA,DF,24,1998,16.1,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2,ITA-Serie A,2022,misc
SRB,"DF,FW",29,1992,28.5,3,0,0,29,12,2,227,16,26,0,0,0,139,13,13,50.0,ITA-Serie A,2022,misc
BRA,DF,25,1997,29.3,6,0,0,29,11,1,0,42,20,0,1,0,180,79,50,61.2,ITA-Serie A,2022,misc
COL,"DF,FW",34,1988,23.1,6,1,0,33,44,2,83,24,34,1,0,0,115,11,13,45.8,ITA-Serie A,2022,misc
ARG,MF,28,1994,10.9,7,1,0,20,10,0,51,17,13,0,1,0,75,4,3,57.1,ITA-Serie A,2022,misc
ITA,DF,35,1987,9.8,2,0,0,11,5,1,0,13,4,0,0,0,48,20,23,46.5,ITA-Serie A,2022,misc
ITA,MF,24,1998,27.2,8,0,0,44,31,0,13,27,33,0,0,0,168,34,30,53.1,ITA-Serie A,2022,misc
ITA,DF,29,1992,11.6,0,0,0,4,11,0,26,4,7,0,0,0,40,10,11,47.6,ITA-Serie A,2022,misc
ITA,GK,29,1992,10.5,0,0,0,0,1,0,0,0,0,0,0,0,18,2,0,100.0,ITA-Serie A,2022,misc
ARG,"MF,FW",19,2003,4.7,0,0,0,3,5,0,6,3,4,0,0,0,30,3,14,17.6,ITA-Serie A,2022,misc
ITA,FW,22,2000,11.1,5,1,0,15,18,8,5,5,6,0,0,0,40,9,11,45.0,ITA-Serie A,2022,misc
ITA,MF,21,2001,16.9,3,0,0,20,23,1,23,8,19,1,0,0,102,1,7,12.5,ITA-Serie A,2022,misc
ITA,MF,20,2001,0.3,1,0,0,1,1,0,3,0,1,0,0,0,1,0,0,,ITA-Serie A,2022,misc
FRA,"MF,FW",29,1993,1.2,0,0,0,2,7,0,2,0,0,0,0,0,6,7,3,70.0,ITA-Serie A,2022,misc
ENG,"DF,FW",18,2003,3.5,1,0,0,9,2,0,12,2,2,0,0,0,18,1,3,25.0,ITA-Serie A,2022,misc
ITA,DF,19,2002,1.2,0,0,0,5,4,0,7,0,3,0,0,0,2,0,2,0.0,ITA-Serie A,2022,misc
USA,"MF,DF",23,1998,11.7,0,0,0,13,7,3,15,11,5,0,0,0,43,12,16,42.9,ITA-Serie A,2022,misc
POL,GK,32,1990,27.5,0,0,0,0,1,0,0,0,0,0,0,0,35,10,0,100.0,ITA-Serie A,2022,misc
ARG,"FW,MF",34,1988,15.1,1,1,0,6,24,4,97,7,5,0,0,0,52,1,6,14.3,ITA-Serie A,2022,misc
MNE,DF,29,1992,30.7,8,1,0,22,14,1,17,38,30,0,0,0,175,29,25,53.7,ITA-Serie A,2022,misc
ITA,DF,27,1995,32.5,6,0,0,35,19,1,0,38,15,0,0,0,139,78,45,63.4,ITA-Serie A,2022,misc
ITA,FW,32,1990,24.7,3,0,0,21,24,21,5,1,5,3,0,0,52,14,33,29.8,ITA-Serie A,2022,misc
ITA,MF,27,1994,21.3,5,0,0,12,20,0,44,24,16,0,0,0,159,1,5,16.7,ITA-Serie A,2022,misc
ALB,DF,28,1994,22.2,3,0,0,19,14,2,16,20,23,0,1,0,132,24,24,50.0,ITA-Serie A,2022,misc
BRA,FW,29,1993,32.9,3,0,0,40,33,7,50,31,50,1,0,0,142,14,21,40.0,ITA-Serie A,2022,misc
ITA,GK,28,1994,37.9,1,0,0,0,5,0,0,0,0,0,0,0,78,3,1,75.0,ITA-Serie A,2022,misc
ITA,DF,23,1999,2.0,3,0,0,5,1,0,15,7,0,0,0,0,12,3,7,30.0,ITA-Serie A,2022,misc
ESP,MF,29,1992,27.1,4,0,0,15,13,2,147,9,29,0,0,0,162,8,13,38.1,ITA-Serie A,2022,misc
ARG,FW,17,2004,1.7,0,0,0,3,6,0,0,3,0,0,0,0,10,2,1,66.7,ITA-Serie A,2022,misc
POR,GK,23,1999,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,28,1993,20.9,8,0,0,15,39,0,36,18,21,0,0,1,90,9,14,39.1,ITA-Serie A,2022,misc
ITA,MF,19,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
BRA,MF,22,2000,6.6,2,0,0,9,15,0,0,11,6,0,0,0,42,0,4,0.0,ITA-Serie A,2022,misc
ESP,DF,21,2000,1.0,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0,ITA-Serie A,2022,misc
ITA,FW,20,2002,2.8,4,0,0,14,10,5,7,1,4,1,0,0,14,4,3,57.1,ITA-Serie A,2022,misc
ITA,FW,27,1995,30.8,9,0,0,53,117,5,62,21,28,0,1,0,132,15,29,34.1,ITA-Serie A,2022,misc
URU,MF,30,1991,18.8,6,0,0,27,10,2,1,16,27,0,0,0,107,31,22,58.5,ITA-Serie A,2022,misc
ITA,DF,24,1998,27.1,6,0,0,22,7,0,0,17,20,0,0,0,142,45,27,62.5,ITA-Serie A,2022,misc
ESP,DF,29,1993,15.7,1,0,0,3,4,0,0,11,11,0,0,0,96,8,22,26.7,ITA-Serie A,2022,misc
ESP,FW,35,1987,21.1,1,0,0,26,30,5,34,6,24,1,0,0,89,1,5,16.7,ITA-Serie A,2022,misc
SRB,MF,27,1995,33.6,10,0,0,45,72,2,29,28,35,0,0,0,168,96,71,57.5,ITA-Serie A,2022,misc
CRO,MF,25,1996,5.7,2,0,0,12,17,1,20,7,4,0,0,0,32,14,6,70.0,ITA-Serie A,2022,misc
ROU,FW,35,1986,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
ITA,DF,32,1990,5.7,1,0,0,9,2,0,1,15,6,0,0,0,34,10,14,41.7,ITA-Serie A,2022,misc
FRA,MF,25,1996,26.4,8,0,0,47,31,1,28,34,39,1,0,0,133,55,69,44.4,ITA-Serie A,2022,misc
ITA,DF,22,2000,27.6,5,1,1,13,17,2,89,13,36,0,0,2,198,25,29,46.3,ITA-Serie A,2022,misc
GAM,FW,28,1994,20.1,2,0,0,36,27,22,15,3,18,0,0,0,51,63,80,44.1,ITA-Serie A,2022,misc
ITA,DF,25,1996,37.0,6,0,0,37,11,0,14,36,30,0,1,0,204,91,64,58.7,ITA-Serie A,2022,misc
ITA,"FW,MF",28,1994,22.6,5,0,0,43,32,13,45,8,16,1,0,0,86,7,21,25.0,ITA-Serie A,2022,misc
BRA,"FW,MF",25,1997,27.1,5,0,0,51,71,0,121,16,24,0,1,0,134,16,45,26.2,ITA-Serie A,2022,misc
ITA,DF,24,1997,10.2,2,0,0,16,11,1,34,8,9,0,0,0,49,11,8,57.9,ITA-Serie A,2022,misc
ESP,MF,20,2002,24.4,8,0,0,36,45,2,26,16,28,0,0,1,135,32,67,32.3,ITA-Serie A,2022,misc
SWE,"FW,MF",19,2003,1.1,0,0,0,3,1,0,4,0,1,0,0,0,7,8,10,44.4,ITA-Serie A,2022,misc
ALB,DF,30,1992,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
CRO,MF,24,1998,5.1,0,0,0,2,4,1,21,0,1,0,0,0,15,2,5,28.6,ITA-Serie A,2022,misc
NOR,MF,21,2001,8.1,3,0,0,20,7,1,19,11,3,0,1,0,45,21,19,52.5,ITA-Serie A,2022,misc
ZAM,"FW,MF",21,2001,18.2,6,0,0,31,37,11,51,8,20,0,0,0,82,7,32,17.9,ITA-Serie A,2022,misc
ITA,FW,20,2002,16.8,4,0,0,36,16,8,10,2,9,0,0,0,52,41,118,25.8,ITA-Serie A,2022,misc
POL,"MF,FW",24,1998,0.9,0,0,0,2,1,0,3,3,0,0,0,0,5,1,0,100.0,ITA-Serie A,2022,misc
CRO,DF,24,1997,8.8,2,0,0,15,0,0,0,16,14,0,0,0,59,9,10,47.4,ITA-Serie A,2022,misc
DEN,MF,23,1999,32.9,9,1,0,61,38,0,17,72,52,0,1,0,252,41,29,58.6,ITA-Serie A,2022,misc
ESP,"FW,MF",20,2001,0.6,0,0,0,1,2,0,4,0,1,0,0,0,2,0,2,0.0,ITA-Serie A,2022,misc
ITA,DF,26,1995,0.5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,,ITA-Serie A,2022,misc
FRA,"FW,MF",25,1996,14.7,3,0,0,10,14,2,113,29,13,0,0,0,90,11,12,47.8,ITA-Serie A,2022,misc
FRA,DF,28,1993,23.5,8,0,0,32,27,0,2,26,34,0,0,0,167,34,26,56.7,ITA-Serie A,2022,misc
ITA,DF,32,1990,1.9,0,0,0,3,0,0,0,1,5,0,0,0,9,10,8,55.6,ITA-Serie A,2022,misc
ITA,DF,22,2000,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,ITA-Serie A,2022,misc
FRA,DF,22,2000,34.5,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7,ITA-Serie A,2022,misc
ITA,GK,27,1995,38.0,2,0,0,1,5,0,0,2,0,0,1,0,45,12,2,85.7,ITA-Serie A,2022,misc
MAR,MF,23,1998,7.5,3,0,0,22,10,3,8,5,8,0,0,0,50,8,8,50.0,ITA-Serie A,2022,misc
TUR,DF,25,1997,0.2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,,ITA-Serie A,2022,misc
ISL,MF,21,2000,2.5,0,0,0,2,2,0,10,3,2,0,0,0,12,4,7,36.4,ITA-Serie A,2022,misc
ITA,DF,31,1991,2.3,1,0,0,2,1,0,22,4,4,0,0,0,14,1,0,100.0,ITA-Serie A,2022,misc
BEL,"FW,DF",23,1999,15.6,1,0,0,23,22,2,48,19,20,0,1,0,63,9,5,64.3,ITA-Serie A,2022,misc
CRO,"FW,MF",28,1993,10.9,4,0,0,18,15,8,39,1,8,0,0,0,36,12,15,44.4,ITA-Serie A,2022,misc
ITA,GK,39,1983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
BEL,MF,19,2002,2.7,1,0,0,6,4,0,3,2,2,0,0,0,12,4,5,44.4,ITA-Serie A,2022,misc
MAR,"MF,FW",22,1999,21.4,3,0,0,29,50,2,20,7,15,1,0,0,100,4,24,14.3,ITA-Serie A,2022,misc
BEL,"MF,FW",21,2001,12.4,2,0,0,19,15,2,10,4,12,0,0,0,56,19,30,38.8,ITA-Serie A,2022,misc
ROU,GK,36,1986,16.0,0,0,0,0,3,0,0,1,0,0,0,0,23,1,1,50.0,ITA-Serie A,2022,misc
ITA,DF,25,1996,18.8,6,0,0,16,15,1,41,25,44,1,1,0,122,13,12,52.0,ITA-Serie A,2022,misc
BEL,FW,27,1995,11.4,1,0,0,13,17,6,11,0,5,0,0,0,33,15,34,30.6,ITA-Serie A,2022,misc
ENG,DF,24,1997,30.7,5,0,0,28,25,1,6,29,34,0,1,0,190,62,30,67.4,ITA-Serie A,2022,misc
SEN,DF,25,1997,5.8,0,0,0,5,13,0,17,2,9,0,0,0,33,13,5,72.2,ITA-Serie A,2022,misc
ALG,MF,24,1997,22.3,5,0,0,36,25,1,79,26,33,0,0,0,186,22,22,50.0,ITA-Serie A,2022,misc
BRA,"FW,DF",31,1991,16.6,3,0,0,24,24,1,25,7,18,0,0,0,69,25,41,37.9,ITA-Serie A,2022,misc
GER,DF,20,2001,15.1,5,0,0,14,7,1,2,12,26,0,0,0,93,52,26,66.7,ITA-Serie A,2022,misc
SRB,FW,18,2004,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,ITA-Serie A,2022,misc
ITA,DF,22,1999,6.8,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9,ITA-Serie A,2022,misc
FRA,GK,27,1995,22.0,0,0,0,0,3,0,0,1,0,0,0,0,32,3,0,100.0,ITA-Serie A,2022,misc
FRA,FW,35,1986,23.8,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6,ITA-Serie A,2022,misc
FRA,DF,22,2000,28.3,4,0,0,24,23,2,28,41,39,0,1,0,165,36,33,52.2,ITA-Serie A,2022,misc
BIH,MF,28,1993,18.4,8,0,0,16,19,0,3,16,28,0,0,0,134,28,24,53.8,ITA-Serie A,2022,misc
POR,"FW,MF",23,1999,26.9,7,1,1,20,30,10,71,15,7,1,0,0,84,29,29,50.0,ITA-Serie A,2022,misc
ITA,MF,22,2000,30.1,7,0,0,35,32,5,130,25,41,0,0,0,178,15,18,45.5,ITA-Serie A,2022,misc
USA,DF,21,2000,3.7,0,0,0,6,4,0,4,4,6,0,1,0,29,3,1,75.0,ITA-Serie A,2022,misc
DEN,DF,33,1989,11.2,4,0,0,8,1,0,2,9,8,0,0,0,55,19,14,57.6,ITA-Serie A,2022,misc
FRA,DF,24,1997,30.8,7,0,0,22,57,2,92,21,24,0,0,1,190,37,15,71.2,ITA-Serie A,2022,misc
FRA,MF,27,1994,0.5,0,0,0,3,1,0,0,0,5,0,0,0,6,1,1,50.0,ITA-Serie A,2022,misc
ITA,MF,23,1999,9.8,4,0,0,30,5,0,5,9,16,0,0,0,51,13,18,41.9,ITA-Serie A,2022,misc
FRA,"MF,FW",22,2000,1.6,1,0,0,4,1,1,6,1,3,0,0,0,8,1,3,25.0,ITA-Serie A,2022,misc
SWE,FW,40,1981,1.6,0,0,0,2,1,0,0,0,0,0,0,0,3,8,4,66.7,ITA-Serie A,2022,misc
ITA,GK,28,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2022,misc
ITA,MF,28,1993,3.8,0,0,0,1,2,0,4,8,2,0,0,0,16,2,2,50.0,ITA-Serie A,2022,misc
ITA,DF,21,2001,1.9,0,0,0,1,1,0,5,3,2,0,0,0,8,0,3,0.0,ITA-Serie A,2022,misc
ITA,MF,23,1999,10.5,1,0,0,22,26,0,33,3,9,1,0,0,55,6,10,37.5,ITA-Serie A,2022,misc
ITA,FW,27,1995,18.5,2,0,0,29,30,10,3,3,5,1,1,0,46,39,36,52.0,ITA-Serie A,2022,misc
ITA,DF,34,1988,0.5,0,0,0,2,0,0,0,0,1,0,0,0,1,1,2,33.3,ITA-Serie A,2022,misc
ITA,DF,30,1992,27.4,10,0,0,44,45,1,7,50,50,1,1,0,150,40,37,51.9,ITA-Serie A,2022,misc
BRA,DF,23,1999,34.3,4,0,0,41,19,6,54,24,38,0,0,0,157,57,33,63.3,ITA-Serie A,2022,misc
DEN,"FW,MF",32,1990,6.2,0,0,0,11,6,10,1,0,2,0,1,0,9,10,20,33.3,ITA-Serie A,2022,misc
POR,"FW,MF",24,1998,21.2,2,0,0,20,33,13,45,6,7,2,0,0,60,33,60,35.5,ITA-Serie A,2022,misc
ITA,MF,21,2001,5.9,1,0,0,7,12,0,13,4,6,0,0,0,32,2,6,25.0,ITA-Serie A,2022,misc
ITA,"DF,FW",19,2003,0.7,0,0,0,2,0,0,9,1,1,0,0,0,7,1,1,50.0,ITA-Serie A,2022,misc
ITA,"MF,FW",29,1993,27.1,7,0,0,34,50,9,76,8,6,0,0,0,101,6,21,22.2,ITA-Serie A,2022,misc
ITA,DF,32,1990,4.7,4,2,1,7,6,0,9,4,1,0,0,0,21,4,3,57.1,ITA-Serie A,2022,misc
ITA,DF,31,1991,26.1,6,0,0,30,26,0,5,25,14,0,0,0,95,34,32,51.5,ITA-Serie A,2022,misc
ITA,DF,32,1990,1.5,0,0,0,1,2,0,0,0,0,0,0,0,8,4,5,44.4,ITA-Serie A,2022,misc
ITA,"DF,FW",31,1991,3.2,2,0,0,6,9,1,13,1,4,0,0,0,19,2,2,50.0,ITA-Serie A,2022,misc
BRA,DF,26,1995,17.7,7,1,0,23,5,1,5,18,21,0,0,1,71,40,21,65.6,ITA-Serie A,2022,misc
ITA,MF,25,1997,32.6,6,0,0,41,53,1,36,37,36,0,0,0,225,38,35,52.1,ITA-Serie A,2022,misc
ITA,"MF,FW",28,1993,5.0,1,0,0,16,12,2,2,3,10,0,0,0,23,17,21,44.7,ITA-Serie A,2022,misc
ITA,GK,25,1997,37.0,0,0,0,0,3,0,0,4,0,0,0,0,31,4,1,80.0,ITA-Serie A,2022,misc
ITA,MF,20,2001,19.3,5,1,0,26,21,2,28,40,29,0,0,0,141,9,10,47.4,ITA-Serie A,2022,misc
ESP,DF,28,1993,27.6,4,0,0,31,9,1,1,31,19,0,0,0,131,59,27,68.6,ITA-Serie A,2022,misc
ITA,"DF,MF",27,1995,30.6,4,0,0,32,41,8,98,7,18,0,0,0,138,12,13,48.0,ITA-Serie A,2022,misc
EQG,MF,25,1996,12.5,4,0,0,19,12,0,11,13,19,0,0,0,66,6,7,46.2,ITA-Serie A,2022,misc
ITA,DF,30,1992,2.5,1,0,0,4,3,0,14,1,5,0,0,0,10,0,1,0.0,ITA-Serie A,2022,misc
ITA,DF,23,1999,15.6,8,0,0,15,14,2,70,16,19,0,0,0,69,6,9,40.0,ITA-Serie A,2022,misc
ITA,"MF,FW",18,2004,0.7,0,0,0,0,0,0,2,0,0,0,0,0,1,1,2,33.3,ITA-Serie A,2022,misc
ITA,MF,26,1995,18.0,8,0,0,18,50,2,50,20,26,1,0,0,124,8,10,44.4,ITA-Serie A,2022,misc
BUL,DF,21,2000,3.4,2,0,0,4,2,0,2,4,5,0,0,0,24,6,11,35.3,ITA-Serie A,2022,misc
FRA,MF,18,2003,0.7,1,0,0,2,3,0,0,0,0,0,0,0,4,1,0,100.0,ITA-Serie A,2022,misc
ALG,FW,25,1996,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,ITA-Serie A,2022,misc
ITA,DF,21,2000,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,ITA-Serie A,2022,misc
ITA,FW,23,1999,2.2,1,0,0,9,6,1,1,2,5,0,0,0,8,0,1,0.0,ITA-Serie A,2022,misc
ITA,GK,25,1997,34.0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,100.0,ITA-Serie A,2022,misc
KVX,DF,28,1994,27.2,2,0,0,22,12,1,1,14,18,0,0,0,162,67,40,62.6,ITA-Serie A,2022,misc
CMR,MF,26,1995,33.9,3,0,0,44,48,2,24,49,32,1,0,0,226,47,27,63.5,ITA-Serie A,2022,misc
POL,DF,30,1992,1.8,1,0,0,2,2,0,0,3,2,0,0,0,14,2,1,66.7,ITA-Serie A,2022,misc
GER,MF,30,1991,1.6,0,0,0,2,3,0,0,0,0,0,0,0,5,2,1,66.7,ITA-Serie A,2022,misc
MKD,"FW,MF",22,1999,18.1,5,0,0,22,14,3,30,11,13,0,0,0,77,5,14,26.3,ITA-Serie A,2022,misc
ITA,"FW,MF",22,2000,10.1,1,0,0,7,12,1,32,4,8,0,0,0,31,3,8,27.3,ITA-Serie A,2022,misc
ITA,MF,22,2000,0.8,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,,ITA-Serie A,2022,misc
ITA,DF,28,1993,36.2,2,0,0,31,36,4,88,30,29,0,0,0,171,41,34,54.7,ITA-Serie A,2022,misc
ARG,FW,27,1995,4.5,1,0,0,7,9,1,2,1,3,0,0,0,15,6,19,24.0,ITA-Serie A,2022,misc
MEX,FW,27,1995,17.8,3,0,0,27,31,4,73,15,13,0,0,0,60,8,13,38.1,ITA-Serie A,2022,misc
BRA,DF,31,1991,10.4,2,0,0,10,5,0,0,10,11,0,0,0,58,30,9,76.9,ITA-Serie A,2022,misc
FRA,FW,22,2000,0.2,0,0,0,0,4,0,1,0,0,0,0,0,0,1,1,50.0,ITA-Serie A,2022,misc
GEO,FW,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1,ITA-Serie A,2022,misc
KOR,DF,25,1996,33.9,5,0,0,30,7,0,6,41,30,0,0,0,211,91,54,62.8,ITA-Serie A,2022,misc
NOR,DF,22,1999,4.7,1,0,0,2,4,0,0,6,1,0,0,0,18,30,7,81.1,ITA-Serie A,2022,misc
URU,DF,24,1997,18.3,2,0,0,21,25,2,19,22,23,0,0,0,99,33,42,44.0,ITA-Serie A,2022,misc
ITA,FW,28,1993,13.0,1,0,0,11,22,1,82,7,9,0,0,0,66,3,6,33.3,ITA-Serie A,2022,misc
POR,DF,31,1991,19.4,2,1,0,19,31,0,110,15,22,0,0,0,155,13,25,34.2,ITA-Serie A,2022,misc
ITA,GK,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,ITA-Serie A,2022,misc
POL,MF,28,1994,25.4,3,0,0,21,35,2,112,14,10,0,0,0,102,4,13,23.5,ITA-Serie A,2022,misc
SVK,MF,27,1994,34.5,2,0,0,25,55,0,2,23,44,1,0,0,254,12,17,41.4,ITA-Serie A,2022,misc
FRA,MF,25,1996,9.0,5,0,0,15,23,0,1,7,8,0,1,0,42,7,3,70.0,ITA-Serie A,2022,misc
NGA,FW,23,1998,28.5,4,0,0,40,38,32,19,6,6,2,1,0,58,65,54,54.6,ITA-Serie A,2022,misc
ITA,FW,28,1993,12.7,0,0,0,21,36,7,6,3,5,0,0,0,24,36,61,37.1,ITA-Serie A,2022,misc
BIH,MF,19,2003,3.9,1,0,0,5,2,0,5,3,5,0,0,0,26,5,2,71.4,ITA-Serie A,2022,misc
ITA,"MF,DF",27,1995,32.6,8,1,0,52,19,2,11,18,62,0,0,0,209,75,41,64.7,ITA-Serie A,2022,misc
ENG,DF,32,1989,31.2,7,0,0,18,14,1,1,43,15,0,0,0,142,71,24,74.7,ITA-Serie A,2022,misc
ITA,MF,18,2003,2.5,0,0,0,7,6,0,9,2,2,0,0,0,18,1,1,50.0,ITA-Serie A,2022,misc
ESP,DF,28,1993,6.4,0,0,0,9,3,0,0,11,5,0,0,0,30,12,5,70.6,ITA-Serie A,2022,misc
ITA,MF,20,2002,11.0,2,0,0,24,23,1,9,10,18,0,0,0,80,14,12,53.8,ITA-Serie A,2022,misc
UZB,FW,27,1995,1.3,0,0,0,1,2,2,0,1,0,0,0,0,2,2,2,50.0,ITA-Serie A,2022,misc
ITA,DF,18,2004,2.0,1,0,0,4,0,0,2,3,3,0,0,0,7,2,2,50.0,ITA-Serie A,2022,misc
NED,MF,31,1990,8.5,0,0,0,3,9,1,4,2,3,1,0,0,32,13,5,72.2,ITA-Serie A,2022,misc
ITA,DF,26,1996,31.8,7,0,0,39,25,2,28,46,19,0,1,0,112,58,26,69.0,ITA-Serie A,2022,misc
POL,FW,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0,ITA-Serie A,2022,misc
ITA,DF,29,1993,18.4,3,0,0,13,13,1,57,9,8,0,0,0,99,9,8,52.9,ITA-Serie A,2022,misc
ITA,MF,26,1996,28.3,5,0,0,25,57,5,162,26,29,0,0,0,130,12,24,33.3,ITA-Serie A,2022,misc
ALB,DF,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6,ITA-Serie A,2022,misc
URU,DF,24,1997,0.6,0,0,0,4,1,0,2,2,1,0,0,0,5,1,0,100.0,ITA-Serie A,2022,misc
SRB,GK,22,1999,3.0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,ITA-Serie A,2022,misc
GUI,MF,25,1997,7.7,3,0,0,15,7,0,6,10,10,0,0,0,59,15,8,65.2,ITA-Serie A,2022,misc
SRB,MF,33,1988,20.6,5,0,0,19,17,1,12,25,27,0,0,0,171,19,14,57.6,ITA-Serie A,2022,misc
ITA,MF,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ITA-Serie A,2022,misc
POL,DF,20,2002,24.4,3,0,0,22,51,1,76,31,26,0,0,0,135,4,16,20.0,ITA-Serie A,2022,misc
ITA,"MF,FW",23,1999,9.9,4,0,0,22,32,4,20,2,5,0,0,0,39,5,8,38.5,ITA-Serie A,2022,misc
NOR,"MF,FW",23,1998,5.6,2,0,0,6,7,0,12,2,2,0,0,0,21,4,11,26.7,ITA-Serie A,2022,misc
ARG,"MF,FW",28,1993,19.3,5,0,0,10,56,5,82,8,4,2,0,0,81,4,16,20.0,ITA-Serie A,2022,misc
NED,DF,27,1995,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4,ITA-Serie A,2022,misc
BRA,DF,23,1998,31.1,11,1,1,44,48,0,1,66,33,1,0,1,218,59,28,67.8,ITA-Serie A,2022,misc
POR,GK,34,1988,35.0,1,0,0,1,0,0,0,2,1,0,1,0,37,2,0,100.0,ITA-Serie A,2022,misc
ITA,"DF,MF",29,1992,16.9,3,0,0,16,18,9,23,15,9,1,0,0,96,16,18,47.1,ITA-Serie A,2022,misc
ENG,FW,24,1997,24.3,2,0,0,33,48,11,11,3,10,1,0,0,46,80,74,51.9,ITA-Serie A,2022,misc
TUR,DF,25,1997,16.7,7,1,1,26,6,2,42,14,21,0,0,0,96,11,13,45.8,ITA-Serie A,2022,misc
ITA,"MF,DF",35,1987,30.3,3,1,1,7,35,10,218,17,7,0,1,0,135,2,5,28.6,ITA-Serie A,2022,misc
ITA,MF,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,ITA-Serie A,2022,misc
SEN,"FW,MF",25,1996,28.0,4,0,0,28,43,13,6,7,5,0,0,0,97,20,58,25.6,ITA-Serie A,2022,misc
CHI,"MF,FW",22,2000,2.6,1,0,0,8,6,0,5,1,5,0,0,0,10,2,4,33.3,ITA-Serie A,2022,misc
CRO,DF,22,1999,25.0,5,0,0,17,20,4,68,21,19,0,0,0,154,14,25,35.9,ITA-Serie A,2022,misc
SVN,MF,26,1995,3.3,1,0,0,6,2,0,0,9,3,0,0,0,21,5,7,41.7,ITA-Serie A,2022,misc
TUN,DF,27,1995,18.7,5,1,0,29,10,0,7,20,18,0,1,0,109,34,23,59.6,ITA-Serie A,2022,misc
NOR,MF,23,1999,9.2,0,0,0,15,13,1,3,17,13,0,1,0,78,12,15,44.4,ITA-Serie A,2022,misc
NOR,"MF,FW",22,2000,9.6,2,0,0,12,11,3,5,0,7,0,0,0,32,20,28,41.7,ITA-Serie A,2022,misc
ITA,"FW,MF",25,1997,12.4,1,0,0,18,32,7,4,3,3,0,0,0,37,6,15,28.6,ITA-Serie A,2022,misc
ARG,DF,35,1987,11.9,2,1,0,11,6,0,4,28,12,0,3,0,74,36,13,73.5,ITA-Serie A,2022,misc
