league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
FRA-Ligue 1,2021,Metz,Mamadou Fofana,MLI,"MF,DF",22,1998,11.9,0,3,0,0.0,0.25,0.0,0.0,,12.6,0,0,0,0.4,0.4,0.14,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Metz,Marc-Aurèle Caillard,FRA,GK,26,1994,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Metz,Matthieu Udol,FRA,DF,24,1996,19.2,0,13,4,30.8,0.68,0.21,0.0,0.0,21.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting
FRA-Ligue 1,2021,Metz,Opa Nguette,SEN,"FW,MF",26,1994,12.6,3,17,7,41.2,1.35,0.56,0.18,0.43,16.4,0,0,1,3.3,2.6,0.15,-0.3,0.4,shooting
FRA-Ligue 1,2021,Metz,Papa Ndiaga Yade,MTN,"FW,MF",20,2000,11.1,3,28,6,21.4,2.52,0.54,0.11,0.5,23.4,1,0,0,1.4,1.4,0.05,1.6,1.6,shooting
FRA-Ligue 1,2021,Metz,Pape Matar Sarr,SEN,MF,17,2002,17.7,3,31,8,25.8,1.75,0.45,0.1,0.38,27.7,1,0,0,1.1,1.1,0.04,1.9,1.9,shooting
FRA-Ligue 1,2021,Metz,Thierry Ambrose,GLP,FW,23,1997,8.4,0,19,6,31.6,2.27,0.72,0.0,0.0,20.0,0,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Metz,Thomas Delaine,FRA,"DF,FW",28,1992,19.8,3,18,10,55.6,0.91,0.51,0.17,0.3,21.1,0,0,0,1.7,1.7,0.09,1.3,1.3,shooting
FRA-Ligue 1,2021,Metz,Vagner Gonçalves,CPV,"FW,MF",24,1996,10.7,4,19,4,21.1,1.77,0.37,0.11,0.5,17.3,0,2,2,4.7,3.1,0.16,-0.7,-1.1,shooting
FRA-Ligue 1,2021,Metz,Victorien Angban,CIV,MF,23,1996,18.6,0,6,1,16.7,0.32,0.05,0.0,0.0,22.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Metz,Vincent Pajot,FRA,MF,29,1990,10.2,0,6,2,33.3,0.59,0.2,0.0,0.0,11.4,0,0,0,0.6,0.6,0.1,-0.6,-0.6,shooting
FRA-Ligue 1,2021,Metz,Warren Tchimbembé,CGO,"MF,FW",22,1998,5.5,0,6,1,16.7,1.09,0.18,0.0,0.0,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Metz,Youssef Maziz,FRA,"MF,FW",22,1998,2.9,0,6,0,0.0,2.1,0.0,0.0,,22.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Monaco,Aleksandr Golovin,RUS,"MF,FW",24,1996,11.9,5,27,12,44.4,2.27,1.01,0.19,0.42,19.2,1,0,0,2.9,2.9,0.11,2.1,2.1,shooting
FRA-Ligue 1,2021,Monaco,Aurélien Tchouaméni,FRA,MF,20,2000,34.0,2,53,11,20.8,1.56,0.32,0.04,0.18,18.4,0,0,0,4.1,4.1,0.08,-2.1,-2.1,shooting
FRA-Ligue 1,2021,Monaco,Axel Disasi,FRA,DF,22,1998,22.3,3,18,6,33.3,0.81,0.27,0.17,0.5,11.6,0,0,0,2.4,2.4,0.14,0.6,0.6,shooting
FRA-Ligue 1,2021,Monaco,Benjamin Lecomte,FRA,GK,29,1991,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Monaco,Benoît Badiashile,FRA,DF,19,2001,31.9,2,24,4,16.7,0.75,0.13,0.08,0.5,14.9,0,0,0,2.3,2.3,0.1,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Monaco,Caio Henrique Oliveira Silva,BRA,DF,23,1997,26.3,0,5,1,20.0,0.19,0.04,0.0,0.0,15.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Monaco,Cesc Fàbregas,ESP,"MF,FW",33,1987,9.7,2,8,2,25.0,0.82,0.21,0.0,0.0,20.1,1,2,2,3.2,1.6,0.2,-1.2,-1.6,shooting
FRA-Ligue 1,2021,Monaco,Chrislain Matsima,FRA,"DF,FW",18,2002,3.9,0,4,0,0.0,1.02,0.0,0.0,,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Djibril Sidibé,FRA,DF,28,1992,22.0,0,5,1,20.0,0.23,0.05,0.0,0.0,30.6,3,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Eliot Matazo,BEL,MF,18,2002,3.5,1,3,2,66.7,0.86,0.57,0.33,0.5,10.2,0,0,0,0.8,0.8,0.26,0.2,0.2,shooting
FRA-Ligue 1,2021,Monaco,Enzo Millot,FRA,MF,18,2002,0.5,0,2,1,50.0,4.39,2.2,0.0,0.0,11.9,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Florentino Luís,POR,MF,20,1999,2.7,0,1,0,0.0,0.37,0.0,0.0,,12.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Monaco,Fodé Ballo-Touré,SEN,DF,23,1997,7.4,0,2,1,50.0,0.27,0.14,0.0,0.0,13.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Monaco,Gelson Martins,POR,"MF,FW",25,1995,17.2,3,25,10,40.0,1.45,0.58,0.12,0.3,15.4,0,0,0,2.7,2.7,0.11,0.3,0.3,shooting
FRA-Ligue 1,2021,Monaco,Giulian Biancone,FRA,"DF,MF",20,2000,1.0,0,1,0,0.0,0.98,0.0,0.0,,17.3,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
FRA-Ligue 1,2021,Monaco,Guillermo Maripán,CHI,DF,26,1994,23.2,5,15,6,40.0,0.65,0.26,0.33,0.83,11.0,0,0,0,2.2,2.2,0.15,2.8,2.8,shooting
FRA-Ligue 1,2021,Monaco,Henry Onyekuru,NGA,FW,23,1997,1.6,0,2,1,50.0,1.29,0.64,0.0,0.0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Jean-Eudes Aholou,CIV,MF,26,1994,0.4,0,2,1,50.0,5.0,2.5,0.0,0.0,16.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Monaco,Kevin Volland,GER,"FW,MF",28,1992,30.8,16,56,30,53.6,1.82,0.98,0.29,0.53,12.6,2,0,0,11.6,11.6,0.21,4.4,4.4,shooting
FRA-Ligue 1,2021,Monaco,Krépin Diatta,SEN,"MF,DF",21,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1.0,16.0,0,0,0,0.4,0.4,0.14,0.6,0.6,shooting
FRA-Ligue 1,2021,Monaco,Pietro Pellegri,ITA,"FW,MF",19,2001,2.6,1,9,3,33.3,3.52,1.17,0.11,0.33,11.9,0,0,0,2.1,2.1,0.23,-1.1,-1.1,shooting
FRA-Ligue 1,2021,Monaco,Radosław Majecki,POL,GK,20,1999,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Monaco,Ruben Aguilar,FRA,"DF,MF",27,1993,24.7,1,8,3,37.5,0.32,0.12,0.13,0.33,11.0,0,0,0,0.9,0.9,0.11,0.1,0.1,shooting
FRA-Ligue 1,2021,Monaco,Sofiane Diop,FRA,"MF,FW",20,2000,22.5,7,44,17,38.6,1.96,0.76,0.16,0.41,19.8,1,0,0,4.8,4.8,0.11,2.2,2.2,shooting
FRA-Ligue 1,2021,Monaco,Stevan Jovetić,MNE,"FW,MF",30,1989,8.9,6,44,20,45.5,4.94,2.24,0.14,0.3,19.2,5,0,1,5.5,4.3,0.1,0.5,1.7,shooting
FRA-Ligue 1,2021,Monaco,Strahinja Pavlović,SRB,DF,19,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Monaco,Vito Mannone,ITA,GK,32,1988,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Monaco,Willem Geubbels,FRA,"MF,FW",18,2001,3.3,1,6,2,33.3,1.84,0.61,0.17,0.5,11.3,0,0,0,1.2,1.2,0.2,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Wissam Ben Yedder,FRA,FW,29,1990,29.0,20,68,21,30.9,2.35,0.72,0.15,0.48,17.7,7,10,12,19.6,10.2,0.15,0.4,-0.2,shooting
FRA-Ligue 1,2021,Monaco,Youssouf Fofana,FRA,MF,21,1999,31.9,0,36,4,11.1,1.13,0.13,0.0,0.0,25.5,1,0,0,1.5,1.5,0.04,-1.5,-1.5,shooting
FRA-Ligue 1,2021,Montpellier,Ambroise Oyongo,CMR,DF,29,1991,6.2,1,1,1,100.0,0.16,0.16,1.0,1.0,10.6,0,0,0,0.3,0.3,0.3,0.7,0.7,shooting
FRA-Ligue 1,2021,Montpellier,Andy Delort,ALG,FW,28,1991,27.6,15,90,35,38.9,3.26,1.27,0.17,0.43,16.7,2,0,1,12.8,12.0,0.14,2.2,3.0,shooting
FRA-Ligue 1,2021,Montpellier,Arnaud Souquet,FRA,DF,28,1992,13.6,1,6,2,33.3,0.44,0.15,0.17,0.5,23.0,0,0,0,0.2,0.2,0.04,0.8,0.8,shooting
FRA-Ligue 1,2021,Montpellier,Clément Vidal,FRA,DF,20,2000,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Damien Le Tallec,FRA,"MF,DF",30,1990,13.6,0,13,3,23.1,0.95,0.22,0.0,0.0,11.0,0,0,0,1.5,1.5,0.12,-1.5,-1.5,shooting
FRA-Ligue 1,2021,Montpellier,Daniel Congré,FRA,DF,35,1985,36.6,2,13,3,23.1,0.36,0.08,0.15,0.67,8.5,0,0,0,1.3,1.3,0.1,0.7,0.7,shooting
FRA-Ligue 1,2021,Montpellier,Dimitry Bertaud,COD,GK,22,1998,8.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Elye Wahi,FRA,FW,17,2003,6.2,3,12,7,58.3,1.95,1.14,0.25,0.43,9.3,0,0,0,2.5,2.5,0.2,0.5,0.5,shooting
FRA-Ligue 1,2021,Montpellier,Florent Mollet,FRA,MF,28,1991,26.2,3,51,16,31.4,1.95,0.61,0.06,0.19,20.8,9,0,0,4.2,4.2,0.08,-1.2,-1.2,shooting
FRA-Ligue 1,2021,Montpellier,Gaëtan Laborde,FRA,"FW,MF",26,1994,36.2,16,99,40,40.4,2.74,1.11,0.16,0.4,12.9,0,0,0,11.4,11.2,0.12,4.6,4.8,shooting
FRA-Ligue 1,2021,Montpellier,Jonas Omlin,SUI,GK,26,1994,29.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Jordan Ferri,FRA,MF,28,1992,28.6,0,4,2,50.0,0.14,0.07,0.0,0.0,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Montpellier,Joris Chotard,FRA,MF,18,2001,12.9,0,8,2,25.0,0.62,0.15,0.0,0.0,17.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Montpellier,Junior Sambia,FRA,"DF,MF",23,1996,27.2,1,18,7,38.9,0.66,0.26,0.06,0.14,22.5,5,0,0,1.0,1.0,0.06,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Keagan Dolly,RSA,MF,27,1993,5.0,0,5,0,0.0,1.0,0.0,0.0,,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Montpellier,Mihailo Ristić,SRB,DF,24,1995,24.8,0,20,6,30.0,0.81,0.24,0.0,0.0,22.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Montpellier,Nicolas Cozza,FRA,DF,21,1999,15.2,0,1,0,0.0,0.07,0.0,0.0,,6.4,0,0,0,0.3,0.3,0.26,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Montpellier,Pedro Mendes,POR,DF,29,1990,18.1,2,7,2,28.6,0.39,0.11,0.29,1.0,14.5,0,0,0,1.3,1.3,0.19,0.7,0.7,shooting
FRA-Ligue 1,2021,Montpellier,Petar Škuletić,SRB,"FW,MF",30,1990,2.6,2,11,5,45.5,4.23,1.92,0.18,0.4,15.3,0,0,0,1.4,1.4,0.13,0.6,0.6,shooting
FRA-Ligue 1,2021,Montpellier,Sacha Delaye,FRA,MF,18,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Samy Benchamma,FRA,"DF,MF",20,2000,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Montpellier,Stephy Mavididi,ENG,"FW,MF",22,1998,22.6,9,30,17,56.7,1.33,0.75,0.3,0.53,13.9,0,0,0,5.6,5.6,0.2,3.4,3.4,shooting
FRA-Ligue 1,2021,Montpellier,Téji Savanier,FRA,MF,28,1991,24.1,5,52,17,32.7,2.16,0.71,0.06,0.18,26.4,11,2,4,5.9,2.8,0.05,-0.9,0.2,shooting
FRA-Ligue 1,2021,Montpellier,Vitorino Hilton,BRA,DF,42,1977,23.5,0,12,3,25.0,0.51,0.13,0.0,0.0,9.1,0,0,0,1.2,1.2,0.1,-1.2,-1.2,shooting
FRA-Ligue 1,2021,Montpellier,Yun Il-lok,KOR,"MF,FW",28,1992,3.5,0,6,0,0.0,1.73,0.0,0.0,,18.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting
FRA-Ligue 1,2021,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",26,1994,10.2,3,14,6,42.9,1.37,0.59,0.21,0.5,19.9,1,0,1,2.4,1.6,0.11,0.6,1.4,shooting
FRA-Ligue 1,2021,Nantes,Abdoulaye Sylla,GUI,DF,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nantes,Abdoulaye Touré,GUI,MF,26,1994,18.7,2,26,4,15.4,1.39,0.21,0.04,0.25,24.2,0,1,1,2.6,1.8,0.07,-0.6,-0.8,shooting
FRA-Ligue 1,2021,Nantes,Alban Lafont,FRA,GK,21,1999,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nantes,Andrei Girotto,BRA,"DF,MF",28,1992,29.6,1,29,6,20.7,0.98,0.2,0.03,0.17,21.3,5,0,0,1.5,1.5,0.05,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Nantes,Batista Mendy,FRA,MF,20,2000,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nantes,Bridge Ndilu,FRA,"FW,MF",20,2000,0.5,0,2,0,0.0,4.29,0.0,0.0,,17.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nantes,Charles Traore,MLI,DF,28,1992,18.9,1,3,2,66.7,0.16,0.11,0.33,0.5,23.3,0,0,0,0.2,0.2,0.05,0.8,0.8,shooting
FRA-Ligue 1,2021,Nantes,Dennis Appiah,FRA,DF,28,1992,17.3,0,6,0,0.0,0.35,0.0,0.0,,18.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Nantes,Fábio,BRA,DF,30,1990,16.7,0,7,1,14.3,0.42,0.06,0.0,0.0,21.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
FRA-Ligue 1,2021,Nantes,Imran Louza,MAR,MF,21,1999,26.4,7,31,9,29.0,1.17,0.34,0.06,0.22,28.6,4,5,5,5.8,1.9,0.06,1.2,0.1,shooting
FRA-Ligue 1,2021,Nantes,Jean-Charles Castelletto,CMR,DF,25,1995,21.6,1,8,4,50.0,0.37,0.18,0.13,0.25,6.7,0,0,0,2.0,2.0,0.26,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Nantes,Jean-Kévin Augustin,FRA,FW,23,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nantes,Kalifa Coulibaly,MLI,FW,28,1991,10.9,3,18,4,22.2,1.65,0.37,0.11,0.5,13.1,0,1,1,2.6,1.8,0.1,0.4,0.2,shooting
FRA-Ligue 1,2021,Nantes,Ludovic Blas,FRA,"MF,FW",22,1997,31.0,10,71,24,33.8,2.29,0.78,0.14,0.42,19.8,0,0,0,8.1,8.1,0.11,1.9,1.9,shooting
FRA-Ligue 1,2021,Nantes,Marcus Coco,FRA,"MF,FW",24,1996,16.4,0,13,2,15.4,0.79,0.12,0.0,0.0,15.7,0,0,0,0.8,0.8,0.06,-0.8,-0.8,shooting
FRA-Ligue 1,2021,Nantes,Mehdi Abeid,ALG,MF,27,1992,14.7,0,20,0,0.0,1.36,0.0,0.0,,23.9,1,0,0,1.0,1.0,0.05,-1.0,-1.0,shooting
FRA-Ligue 1,2021,Nantes,Moses Simon,NGA,"FW,MF",25,1995,25.8,6,37,17,45.9,1.43,0.66,0.14,0.29,14.5,1,1,1,7.7,7.0,0.19,-1.7,-2.0,shooting
FRA-Ligue 1,2021,Nantes,Nicolas Pallois,FRA,DF,32,1987,30.8,2,14,4,28.6,0.45,0.13,0.14,0.5,13.9,0,0,0,1.9,1.9,0.13,0.1,0.1,shooting
FRA-Ligue 1,2021,Nantes,Pedro Chirivella,ESP,MF,23,1997,25.3,0,8,1,12.5,0.32,0.04,0.0,0.0,21.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Nantes,Randal Kolo Muani,FRA,FW,21,1998,33.7,9,60,25,41.7,1.78,0.74,0.15,0.36,13.6,0,0,0,9.5,9.5,0.16,-0.5,-0.5,shooting
FRA-Ligue 1,2021,Nantes,Renaud Emond,BEL,"FW,MF",28,1991,3.9,2,8,4,50.0,2.03,1.02,0.25,0.5,9.0,0,0,0,1.5,1.5,0.19,0.5,0.5,shooting
FRA-Ligue 1,2021,Nantes,Roli Pereira de Sa,FRA,"FW,MF",23,1996,0.6,0,4,0,0.0,6.43,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nantes,Samuel Moutoussamy,COD,FW,23,1996,0.9,0,2,0,0.0,2.2,0.0,0.0,,24.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nantes,Sébastien Corchia,FRA,DF,29,1990,23.0,0,21,7,33.3,0.91,0.3,0.0,0.0,24.1,5,0,0,0.9,0.9,0.04,-0.9,-0.9,shooting
FRA-Ligue 1,2021,Nice,Alexis Claude-Maurice,FRA,"MF,FW",22,1998,21.2,4,34,15,44.1,1.6,0.71,0.12,0.27,18.9,3,0,0,3.8,3.8,0.12,0.2,0.2,shooting
FRA-Ligue 1,2021,Nice,Alexis Trouillet,FRA,"MF,FW",19,2000,1.2,0,2,0,0.0,1.65,0.0,0.0,,22.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nice,Amine Gouiri,ALG,"FW,MF",20,2000,30.5,12,76,29,38.2,2.49,0.95,0.11,0.28,16.5,7,4,4,14.4,11.5,0.15,-2.4,-3.5,shooting
FRA-Ligue 1,2021,Nice,Andy Pelmard,FRA,DF,20,2000,13.4,0,2,1,50.0,0.15,0.07,0.0,0.0,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nice,Dan Ndoye,SUI,"FW,MF",19,2000,6.1,1,12,4,33.3,1.96,0.65,0.08,0.25,16.3,0,0,0,0.7,0.7,0.06,0.3,0.3,shooting
FRA-Ligue 1,2021,Nice,Danilo Barbosa,BRA,DF,24,1996,2.8,0,2,0,0.0,0.72,0.0,0.0,,19.3,1,0,0,0.2,0.2,0.1,-0.2,-0.2,shooting
FRA-Ligue 1,2021,Nice,Dante,BRA,DF,36,1983,8.6,2,7,2,28.6,0.81,0.23,0.29,1.0,12.3,1,0,0,0.9,0.9,0.12,1.1,1.1,shooting
FRA-Ligue 1,2021,Nice,Eddy Sylvestre,FRA,"FW,MF",20,1999,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,Evann Guessand,CIV,FW,19,2001,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,9.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nice,Flavius Daniliuc,AUT,DF,19,2001,16.4,1,9,2,22.2,0.55,0.12,0.11,0.5,17.7,0,0,0,0.6,0.6,0.07,0.4,0.4,shooting
FRA-Ligue 1,2021,Nice,Hassane Kamara,CIV,"DF,FW",26,1994,32.9,2,27,4,14.8,0.82,0.12,0.07,0.5,21.6,0,0,0,1.4,1.4,0.05,0.6,0.6,shooting
FRA-Ligue 1,2021,Nice,Hicham Boudaoui,ALG,MF,20,1999,19.3,3,16,9,56.3,0.83,0.47,0.19,0.33,19.4,0,0,0,2.2,2.2,0.13,0.8,0.8,shooting
FRA-Ligue 1,2021,Nice,Hicham Mahou,FRA,FW,21,1999,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,Jean-Clair Todibo,FRA,DF,20,1999,14.8,1,7,1,14.3,0.47,0.07,0.14,1.0,11.3,0,0,0,0.7,0.7,0.1,0.3,0.3,shooting
FRA-Ligue 1,2021,Nice,Jeff Reine-Adélaïde,FRA,"MF,FW",22,1998,11.8,1,15,5,33.3,1.28,0.43,0.07,0.2,21.0,0,0,0,1.7,1.7,0.11,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Nice,Jordan Lotomba,SUI,"DF,MF",21,1998,23.6,1,8,2,25.0,0.34,0.08,0.13,0.5,20.8,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
FRA-Ligue 1,2021,Nice,Kasper Dolberg,DEN,FW,22,1997,21.4,6,35,16,45.7,1.63,0.75,0.11,0.25,13.5,1,2,2,8.4,6.8,0.19,-2.4,-2.8,shooting
FRA-Ligue 1,2021,Nice,Khéphren Thuram,FRA,MF,19,2001,16.6,2,10,4,40.0,0.6,0.24,0.2,0.5,17.6,0,0,0,1.0,1.0,0.1,1.0,1.0,shooting
FRA-Ligue 1,2021,Nice,Malik Sellouki,FRA,"FW,MF",20,2000,0.7,1,4,1,25.0,5.45,1.36,0.25,1.0,18.8,1,0,0,0.2,0.2,0.06,0.8,0.8,shooting
FRA-Ligue 1,2021,Nice,Morgan Schneiderlin,FRA,MF,30,1989,24.4,0,10,3,30.0,0.41,0.12,0.0,0.0,18.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Nice,Myziane Maolida,COM,"FW,MF",21,1999,12.0,3,19,4,21.1,1.59,0.33,0.16,0.75,17.2,0,0,0,2.2,2.2,0.12,0.8,0.8,shooting
FRA-Ligue 1,2021,Nice,Patrick Burner,MTQ,DF,24,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,Pierre Lees-Melou,FRA,MF,27,1993,22.9,4,42,12,28.6,1.83,0.52,0.07,0.25,21.8,0,1,1,4.7,3.9,0.1,-0.7,-0.9,shooting
FRA-Ligue 1,2021,Nice,Racine Coly,SEN,MF,24,1995,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,Robson Bambu,BRA,DF,22,1997,11.6,0,2,1,50.0,0.17,0.09,0.0,0.0,11.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nice,Rony Lopes,POR,"FW,MF",24,1995,19.8,3,41,16,39.0,2.07,0.81,0.07,0.19,19.1,3,0,0,2.9,2.9,0.07,0.1,0.1,shooting
FRA-Ligue 1,2021,Nice,Salim Ben Seghir,FRA,DF,17,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,Stanley N'Soki,FRA,DF,21,1999,13.8,0,7,0,0.0,0.51,0.0,0.0,,9.7,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting
FRA-Ligue 1,2021,Nice,Walter Benítez,ARG,GK,27,1993,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nice,William Saliba,FRA,DF,19,2001,20.0,1,6,1,16.7,0.3,0.05,0.17,1.0,9.8,0,0,0,0.8,0.8,0.14,0.2,0.2,shooting
FRA-Ligue 1,2021,Nice,Youcef Atal,ALG,"DF,FW",24,1996,10.6,1,8,5,62.5,0.75,0.47,0.13,0.2,18.1,0,0,0,0.4,0.4,0.05,0.6,0.6,shooting
FRA-Ligue 1,2021,Nîmes,Andrés Cubas,PAR,MF,24,1996,24.9,1,11,5,45.5,0.44,0.2,0.09,0.2,23.7,0,0,0,0.4,0.4,0.04,0.6,0.6,shooting
FRA-Ligue 1,2021,Nîmes,Anthony Briançon,FRA,DF,25,1994,13.6,0,5,3,60.0,0.37,0.22,0.0,0.0,16.0,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting
FRA-Ligue 1,2021,Nîmes,Antoine Valerio,FRA,MF,20,1999,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nîmes,Baptiste Reynet,FRA,GK,29,1990,38.0,0,2,1,50.0,0.05,0.03,0.0,0.0,10.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nîmes,Birger Meling,NOR,DF,25,1994,25.9,2,13,6,46.2,0.5,0.23,0.15,0.33,17.0,0,0,0,0.6,0.6,0.05,1.4,1.4,shooting
FRA-Ligue 1,2021,Nîmes,Clément Depres,FRA,FW,25,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
FRA-Ligue 1,2021,Nîmes,Florian Miguel,FRA,DF,23,1996,17.1,0,8,3,37.5,0.47,0.18,0.0,0.0,11.1,0,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting
FRA-Ligue 1,2021,Nîmes,Gaëtan Paquiez,FRA,DF,26,1994,11.6,0,5,0,0.0,0.43,0.0,0.0,,29.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting
FRA-Ligue 1,2021,Nîmes,Haris Duljević,BIH,"MF,FW",26,1993,8.6,0,15,5,33.3,1.75,0.58,0.0,0.0,22.1,0,0,0,1.2,1.2,0.08,-1.2,-1.2,shooting
