league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ITA-Serie A,2020,Lazio,Raúl Moro,ESP,FW,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Lazio,Senad Lulić,BIH,DF,34,1986,8.0,1,0,0,13,3,2,23,4,7,0,0,0,53,9,4,69.2,misc
ITA-Serie A,2020,Lazio,Sergej Milinković-Savić,SRB,MF,25,1995,30.5,4,0,0,56,50,9,57,33,40,2,2,0,212,99,85,53.8,misc
ITA-Serie A,2020,Lazio,Thomas Strakosha,ALB,GK,25,1995,9.0,1,0,0,0,2,0,0,1,1,0,0,0,14,3,0,100.0,misc
ITA-Serie A,2020,Lazio,Vedat Muriqi,KVX,FW,26,1994,9.2,1,0,0,14,19,15,3,3,1,0,0,0,30,54,43,55.7,misc
ITA-Serie A,2020,Lazio,Wesley Hoedt,NED,DF,26,1994,10.6,6,0,0,11,2,0,1,17,16,0,2,0,76,19,9,67.9,misc
ITA-Serie A,2020,Lazio,Ștefan Radu,ROU,DF,33,1986,27.3,2,0,0,20,22,0,61,45,24,0,0,0,146,41,21,66.1,misc
ITA-Serie A,2020,Milan,Alessio Romagnoli,ITA,DF,25,1995,21.2,7,0,0,19,11,0,1,24,7,0,1,0,85,55,26,67.9,misc
ITA-Serie A,2020,Milan,Alexis Saelemaekers,BEL,FW,21,1999,22.4,7,1,1,29,34,6,47,25,26,1,0,0,113,7,16,30.4,misc
ITA-Serie A,2020,Milan,Andrea Conti,ITA,DF,26,1994,0.3,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,0.0,misc
ITA-Serie A,2020,Milan,Ante Rebić,CRO,FW,26,1993,19.7,4,1,0,33,14,11,61,7,9,3,0,0,48,23,35,39.7,misc
ITA-Serie A,2020,Milan,Brahim Díaz,MAR,"MF,FW",20,1999,13.6,2,0,0,14,29,0,16,2,10,1,0,0,56,4,27,12.9,misc
ITA-Serie A,2020,Milan,Ciprian Tătărușanu,ROU,GK,34,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Milan,Daniel Maldini,ITA,"FW,DF",18,2001,0.3,0,0,0,3,1,0,2,0,0,0,0,0,4,0,0,,misc
ITA-Serie A,2020,Milan,Davide Calabria,ITA,DF,23,1996,29.4,7,0,0,31,36,3,69,37,64,1,0,1,191,27,28,49.1,misc
ITA-Serie A,2020,Milan,Diogo Dalot,POR,DF,21,1999,12.1,5,0,0,25,4,2,34,25,17,0,0,0,65,21,8,72.4,misc
ITA-Serie A,2020,Milan,Fikayo Tomori,ENG,DF,22,1997,16.3,0,0,0,14,1,0,1,18,18,0,0,0,99,30,26,53.6,misc
ITA-Serie A,2020,Milan,Franck Kessié,CIV,MF,23,1996,35.8,8,0,0,65,40,1,13,46,30,1,1,0,269,56,45,55.4,misc
ITA-Serie A,2020,Milan,Gianluigi Donnarumma,ITA,GK,21,1999,37.0,1,0,0,0,2,0,0,1,0,0,0,0,60,8,1,88.9,misc
ITA-Serie A,2020,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",26,1994,29.0,4,0,0,29,43,4,221,15,7,1,0,0,141,17,32,34.7,misc
ITA-Serie A,2020,Milan,Ismaël Bennacer,ALG,MF,22,1997,14.7,4,0,0,20,30,0,10,20,18,1,1,0,118,11,21,34.4,misc
ITA-Serie A,2020,Milan,Jens Petter Hauge,NOR,FW,20,1999,5.9,0,0,0,11,1,1,3,1,4,0,0,0,22,5,10,33.3,misc
ITA-Serie A,2020,Milan,Lorenzo Colombo,ITA,FW,18,2002,1.0,0,0,0,1,0,3,1,0,1,0,0,0,7,2,4,33.3,misc
ITA-Serie A,2020,Milan,Léo Duarte,BRA,DF,24,1996,0.2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0.0,misc
ITA-Serie A,2020,Milan,Mario Mandžukić,CRO,FW,34,1986,2.4,1,0,0,9,2,2,1,2,6,0,0,0,7,9,13,40.9,misc
ITA-Serie A,2020,Milan,Mateo Musacchio,ARG,DF,29,1990,0.4,0,0,0,1,0,0,0,3,1,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Milan,Matteo Gabbia,ITA,DF,20,1999,6.2,2,0,0,5,5,0,0,3,5,0,0,0,33,17,10,63.0,misc
ITA-Serie A,2020,Milan,Pierre Kalulu,FRA,DF,20,2000,8.1,1,0,0,9,2,0,17,19,14,0,1,0,51,11,13,45.8,misc
ITA-Serie A,2020,Milan,Rade Krunić,BIH,"MF,FW",26,1993,8.0,3,0,0,11,20,2,3,10,12,0,1,0,36,9,17,34.6,misc
ITA-Serie A,2020,Milan,Rafael Leão,POR,FW,21,1999,21.4,5,0,0,28,21,4,32,4,6,1,0,0,62,42,59,41.6,misc
ITA-Serie A,2020,Milan,Samu Castillejo,ESP,FW,25,1995,13.1,5,0,0,25,30,4,34,6,12,1,0,0,78,8,20,28.6,misc
ITA-Serie A,2020,Milan,Sandro Tonali,ITA,MF,20,2000,14.8,1,1,0,18,17,0,26,22,19,0,0,0,99,6,9,40.0,misc
ITA-Serie A,2020,Milan,Simon Kjær,DEN,DF,31,1989,26.6,3,0,0,26,10,1,3,42,26,0,0,0,126,54,43,55.7,misc
ITA-Serie A,2020,Milan,Soualiho Meïté,FRA,MF,26,1994,6.5,2,0,0,13,14,2,1,8,10,0,0,0,62,12,8,60.0,misc
ITA-Serie A,2020,Milan,Theo Hernández,FRA,DF,22,1997,32.6,9,0,0,39,81,6,76,34,29,2,0,0,211,50,25,66.7,misc
ITA-Serie A,2020,Milan,Zlatan Ibrahimović,SWE,FW,38,1981,16.6,2,1,0,33,25,40,15,6,4,2,0,0,21,83,41,66.9,misc
ITA-Serie A,2020,Napoli,Alex Meret,ITA,GK,23,1997,22.0,0,0,0,0,1,0,0,0,0,0,0,0,35,5,1,83.3,misc
ITA-Serie A,2020,Napoli,Amir Rrahmani,KVX,DF,26,1994,12.2,2,0,0,11,8,0,1,8,8,2,0,0,54,24,21,53.3,misc
ITA-Serie A,2020,Napoli,Andrea Petagna,ITA,FW,25,1995,10.7,0,0,0,19,17,7,1,1,0,0,0,0,30,27,28,49.1,misc
ITA-Serie A,2020,Napoli,Antonio Cioffi,ITA,FW,17,2002,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Napoli,David Ospina,COL,GK,31,1988,16.0,2,0,0,1,5,0,0,0,0,0,1,0,26,7,1,87.5,misc
ITA-Serie A,2020,Napoli,Diego Demme,GER,MF,28,1991,17.7,6,0,0,33,28,1,5,11,32,0,0,0,113,5,16,23.8,misc
ITA-Serie A,2020,Napoli,Dries Mertens,BEL,"FW,MF",33,1987,16.2,2,0,0,15,9,5,64,9,14,0,0,0,40,2,11,15.4,misc
ITA-Serie A,2020,Napoli,Elif Elmas,MKD,"MF,FW",20,1999,8.2,3,0,0,10,8,1,5,2,4,0,0,0,36,2,10,16.7,misc
ITA-Serie A,2020,Napoli,Elseid Hysaj,ALB,DF,26,1994,19.6,2,0,0,16,20,0,18,30,17,0,1,0,116,18,13,58.1,misc
ITA-Serie A,2020,Napoli,Fabián Ruiz Peña,ESP,MF,24,1996,28.5,1,0,0,11,26,1,23,36,31,0,1,0,186,15,7,68.2,misc
ITA-Serie A,2020,Napoli,Faouzi Ghoulam,ALG,"DF,FW",29,1991,3.2,1,0,0,2,7,1,29,3,5,0,0,0,17,7,1,87.5,misc
ITA-Serie A,2020,Napoli,Fernando Llorente,ESP,"FW,MF",35,1985,0.6,0,0,0,3,1,0,0,0,0,0,0,0,2,5,1,83.3,misc
ITA-Serie A,2020,Napoli,Giovanni Di Lorenzo,ITA,DF,26,1993,36.0,11,0,0,49,60,3,72,35,50,1,1,0,177,55,40,57.9,misc
ITA-Serie A,2020,Napoli,Hirving Lozano,MEX,FW,25,1995,21.8,6,0,0,33,69,11,73,18,18,1,0,0,95,15,23,39.5,misc
ITA-Serie A,2020,Napoli,Kalidou Koulibaly,SEN,DF,29,1991,24.5,10,1,1,29,9,0,5,29,24,0,0,0,172,40,37,51.9,misc
ITA-Serie A,2020,Napoli,Kostas Manolas,GRE,DF,29,1991,25.5,5,0,0,21,12,0,0,23,18,1,1,0,93,41,37,52.6,misc
ITA-Serie A,2020,Napoli,Kévin Malcuit,MAR,"FW,MF",29,1991,0.4,0,0,0,0,0,0,0,2,1,0,0,0,2,1,1,50.0,misc
ITA-Serie A,2020,Napoli,Lorenzo Insigne,ITA,FW,29,1991,31.8,2,1,0,9,39,11,113,37,18,0,0,0,199,2,5,28.6,misc
ITA-Serie A,2020,Napoli,Matteo Politano,ITA,"FW,MF",26,1993,21.2,3,0,0,15,47,0,90,14,16,0,0,0,68,4,18,18.2,misc
ITA-Serie A,2020,Napoli,Mário Rui,POR,DF,29,1991,18.5,4,0,0,17,41,3,83,28,13,0,0,0,106,9,13,40.9,misc
ITA-Serie A,2020,Napoli,Nikola Maksimović,SRB,DF,28,1991,13.4,1,0,0,5,6,0,2,21,9,0,0,1,71,35,11,76.1,misc
ITA-Serie A,2020,Napoli,Piotr Zieliński,POL,MF,26,1994,28.0,2,0,0,12,45,7,65,18,10,0,0,0,108,4,8,33.3,misc
ITA-Serie A,2020,Napoli,Stanislav Lobotka,SVK,MF,25,1994,1.7,2,0,0,5,2,0,0,0,1,0,0,0,10,2,4,33.3,misc
ITA-Serie A,2020,Napoli,Tiemoué Bakayoko,FRA,MF,25,1994,21.8,6,1,1,36,52,1,2,36,41,1,0,0,129,44,34,56.4,misc
ITA-Serie A,2020,Napoli,Victor Osimhen,NGA,FW,21,1998,17.5,4,0,0,34,36,20,14,7,15,1,0,0,37,45,63,41.7,misc
ITA-Serie A,2020,Parma,Alberto Grassi,ITA,"MF,DF",25,1995,13.1,3,0,0,16,27,1,11,26,11,0,0,1,63,13,9,59.1,misc
ITA-Serie A,2020,Parma,Andrea Adorante,ITA,FW,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,misc
ITA-Serie A,2020,Parma,Andrea Conti,ITA,DF,26,1994,9.0,3,0,0,15,8,0,24,16,10,0,0,0,36,7,8,46.7,misc
ITA-Serie A,2020,Parma,Andreas Cornelius,DEN,FW,27,1993,21.1,4,0,0,36,48,15,6,1,4,1,0,0,47,148,83,64.1,misc
ITA-Serie A,2020,Parma,Botond Balogh,HUN,DF,18,2002,1.8,1,0,0,1,0,0,0,2,7,0,0,0,5,2,3,40.0,misc
ITA-Serie A,2020,Parma,Bruno Alves,POR,DF,38,1981,18.1,3,0,0,20,9,1,8,26,10,0,0,0,74,43,5,89.6,misc
ITA-Serie A,2020,Parma,Chaka Traorè,CIV,"FW,DF",15,2004,0.2,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,100.0,misc
ITA-Serie A,2020,Parma,Daan Dierckx,BEL,DF,17,2003,5.2,1,0,0,5,0,1,0,13,4,0,0,0,16,4,9,30.8,misc
ITA-Serie A,2020,Parma,Dennis Man,ROU,"FW,MF",21,1998,7.8,1,0,0,6,7,0,7,2,6,0,0,0,31,6,7,46.2,misc
ITA-Serie A,2020,Parma,Drissa Camara,CIV,MF,18,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0,misc
ITA-Serie A,2020,Parma,Gastón Brugman,URU,MF,27,1992,18.0,7,0,0,27,22,1,56,45,19,0,0,0,126,8,8,50.0,misc
ITA-Serie A,2020,Parma,Gervinho,CIV,FW,33,1987,22.5,0,0,0,8,11,20,12,10,1,0,0,0,70,0,2,0.0,misc
ITA-Serie A,2020,Parma,Giacomo Ricci,ITA,DF,23,1996,0.7,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,33.3,misc
ITA-Serie A,2020,Parma,Giuseppe Pezzella,ITA,DF,22,1997,20.3,7,0,0,24,25,0,92,12,19,0,0,0,121,20,10,66.7,misc
ITA-Serie A,2020,Parma,Graziano Pellè,ITA,FW,35,1985,6.8,1,0,0,19,13,4,0,2,2,1,0,0,13,45,26,63.4,misc
ITA-Serie A,2020,Parma,Hernani,BRA,MF,26,1994,24.3,11,0,0,50,23,1,85,31,25,0,0,0,108,29,21,58.0,misc
ITA-Serie A,2020,Parma,Jacopo Dezi,ITA,"FW,MF",28,1992,0.9,0,0,0,1,3,0,4,0,3,0,0,0,3,0,2,0.0,misc
ITA-Serie A,2020,Parma,Jasmin Kurtić,SVN,MF,31,1989,30.4,5,0,0,45,37,3,90,33,28,0,0,0,156,36,28,56.3,misc
ITA-Serie A,2020,Parma,Joshua Zirkzee,NED,"FW,MF",19,2001,1.3,0,0,0,4,1,0,0,0,2,0,0,0,7,1,9,10.0,misc
ITA-Serie A,2020,Parma,Juan Brunetta,ARG,"FW,MF",23,1997,5.3,3,0,0,11,16,1,24,1,2,0,0,0,25,3,6,33.3,misc
ITA-Serie A,2020,Parma,Juraj Kucka,SVK,"MF,FW",33,1987,25.9,8,0,0,65,71,3,15,28,36,0,0,0,133,79,59,57.2,misc
ITA-Serie A,2020,Parma,Kastriot Dermaku,ALB,DF,28,1992,1.1,0,0,0,2,2,0,0,2,1,0,0,0,4,0,1,0.0,misc
ITA-Serie A,2020,Parma,Lautaro Valenti,ARG,DF,21,1999,5.5,0,0,0,5,7,0,2,11,4,0,0,0,26,7,0,100.0,misc
ITA-Serie A,2020,Parma,Luca Siligardi,ITA,"FW,MF",32,1988,0.4,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Parma,Luigi Sepe,ITA,GK,29,1991,36.0,0,0,0,0,2,0,0,2,0,0,0,0,34,3,2,60.0,misc
ITA-Serie A,2020,Parma,Matteo Darmian,ITA,DF,30,1989,2.3,1,0,0,3,3,0,2,6,5,0,0,0,12,2,2,50.0,misc
ITA-Serie A,2020,Parma,Matteo Scozzarella,ITA,MF,32,1988,1.7,1,0,0,3,1,0,13,6,0,0,0,0,9,0,0,,misc
ITA-Serie A,2020,Parma,Mattia Bani,ITA,DF,26,1993,12.7,6,0,0,16,8,0,3,33,11,0,0,0,54,34,24,58.6,misc
ITA-Serie A,2020,Parma,Mattia Sprocati,ITA,"MF,FW",27,1993,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Parma,Maxime Busi,BEL,DF,20,1999,13.3,3,0,0,23,8,1,32,16,13,0,2,0,74,9,25,26.5,misc
ITA-Serie A,2020,Parma,Márk Kosznovszky,HUN,MF,18,2002,1.0,0,0,0,2,0,0,0,1,2,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Parma,Riccardo Gagliolo,SWE,DF,30,1990,21.7,6,0,0,28,34,0,38,36,18,0,0,0,118,25,25,50.0,misc
ITA-Serie A,2020,Parma,Roberto Inglese,ITA,FW,28,1991,6.4,2,0,0,14,10,8,4,0,2,0,0,0,19,15,15,50.0,misc
ITA-Serie A,2020,Parma,Simon Sohm,SUI,MF,19,2001,10.0,1,0,0,8,4,2,4,5,12,0,0,0,47,9,7,56.3,misc
ITA-Serie A,2020,Parma,Simone Colombi,ITA,GK,29,1991,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Parma,Simone Iacoponi,ITA,DF,33,1987,13.3,3,1,0,15,14,2,13,11,12,0,0,2,72,12,9,57.1,misc
ITA-Serie A,2020,Parma,Valentin Mihaila,ROU,"FW,MF",20,2000,7.8,2,0,0,5,8,5,14,5,1,1,0,0,20,3,15,16.7,misc
ITA-Serie A,2020,Parma,Vasilios Zagaritis,GRE,DF,19,2001,0.7,0,0,0,0,1,1,7,0,0,0,0,0,4,0,0,,misc
ITA-Serie A,2020,Parma,Vincent Laurini,FRA,DF,31,1989,9.7,1,0,0,12,18,0,28,17,11,0,0,0,31,6,12,33.3,misc
ITA-Serie A,2020,Parma,Wylan Cyprien,FRA,MF,25,1995,4.6,2,0,0,6,7,0,19,5,4,0,0,0,26,5,1,83.3,misc
ITA-Serie A,2020,Parma,Yann Karamoh,FRA,"FW,MF",22,1998,14.4,3,0,0,14,13,7,21,4,17,1,0,0,69,8,13,38.1,misc
ITA-Serie A,2020,Parma,Yordan Osorio,VEN,DF,26,1994,20.1,2,0,0,16,17,1,2,53,14,0,1,0,140,45,25,64.3,misc
ITA-Serie A,2020,Roma,Amadou Diawara,GUI,MF,23,1997,7.3,4,1,1,17,4,0,0,12,8,0,0,0,43,3,3,50.0,misc
ITA-Serie A,2020,Roma,Antonio Mirante,ITA,GK,37,1983,12.8,2,0,0,0,1,0,0,0,0,0,0,0,29,0,1,0.0,misc
ITA-Serie A,2020,Roma,Borja Mayoral,ESP,FW,23,1997,17.2,1,0,0,10,28,13,7,0,2,1,0,0,27,15,51,22.7,misc
ITA-Serie A,2020,Roma,Bruno Peres,BRA,DF,30,1990,15.9,6,0,0,23,16,1,68,27,11,0,0,0,102,7,12,36.8,misc
ITA-Serie A,2020,Roma,Bryan Cristante,ITA,"DF,MF",25,1995,23.9,8,0,0,31,13,4,12,40,20,0,0,1,141,30,30,50.0,misc
ITA-Serie A,2020,Roma,Bryan Reynolds,USA,DF,19,2001,3.1,0,0,0,5,3,0,7,6,2,0,0,0,10,2,3,40.0,misc
ITA-Serie A,2020,Roma,Carles Pérez,ESP,"MF,FW",22,1998,8.6,0,0,0,12,7,0,25,6,4,1,0,0,31,3,11,21.4,misc
ITA-Serie A,2020,Roma,Chris Smalling,ENG,DF,30,1989,12.3,3,0,0,13,8,1,1,28,8,0,0,0,67,25,13,65.8,misc
ITA-Serie A,2020,Roma,Daniel Fuzato,BRA,GK,23,1997,5.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,misc
ITA-Serie A,2020,Roma,Davide Santon,ITA,DF,29,1991,6.5,3,0,0,11,3,1,16,4,3,0,0,0,27,3,2,60.0,misc
ITA-Serie A,2020,Roma,Ebrima Darboe,GAM,MF,19,2001,3.6,2,0,0,3,3,0,0,8,2,0,0,0,40,2,4,33.3,misc
ITA-Serie A,2020,Roma,Edin Džeko,BIH,FW,34,1986,20.3,2,0,0,25,37,10,16,1,6,1,0,0,28,82,54,60.3,misc
ITA-Serie A,2020,Roma,Edoardo Bove,ITA,MF,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,misc
ITA-Serie A,2020,Roma,Federico Fazio,ARG,DF,33,1987,4.5,2,0,0,6,3,0,4,7,2,0,1,0,20,17,12,58.6,misc
ITA-Serie A,2020,Roma,Gianluca Mancini,ITA,DF,24,1996,31.7,10,0,0,67,26,1,14,72,29,0,1,0,181,55,33,62.5,misc
ITA-Serie A,2020,Roma,Gonzalo Villar,ESP,MF,22,1998,20.7,7,0,0,51,49,0,7,22,18,0,1,0,124,26,19,57.8,misc
ITA-Serie A,2020,Roma,Henrikh Mkhitaryan,ARM,"MF,FW",31,1989,30.5,2,0,0,36,46,10,53,39,24,1,0,0,150,13,27,32.5,misc
ITA-Serie A,2020,Roma,Javier Pastore,ARG,"MF,FW",31,1989,0.9,0,0,0,1,1,0,0,0,2,0,0,0,2,1,1,50.0,misc
ITA-Serie A,2020,Roma,Jordan Veretout,FRA,MF,27,1993,22.8,4,0,0,32,11,2,68,14,12,0,1,0,113,12,13,48.0,misc
ITA-Serie A,2020,Roma,Juan Jesus,BRA,DF,29,1991,1.7,0,0,0,4,0,0,0,2,1,0,0,0,7,2,2,50.0,misc
ITA-Serie A,2020,Roma,Justin Kluivert,NED,MF,21,1999,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2020,Roma,Leonardo Spinazzola,ITA,DF,27,1993,23.6,0,0,0,8,11,2,103,25,6,0,0,1,107,10,1,90.9,misc
ITA-Serie A,2020,Roma,Lorenzo Pellegrini,ITA,MF,24,1996,28.9,10,0,0,43,51,6,171,42,24,0,1,0,139,21,27,43.8,misc
ITA-Serie A,2020,Roma,Marash Kumbulla,ALB,DF,20,2000,15.1,8,0,0,26,14,0,1,24,11,0,0,0,52,26,19,57.8,misc
ITA-Serie A,2020,Roma,Nicola Zalewski,POL,MF,18,2002,0.1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Roma,Pau López,ESP,GK,25,1994,20.2,0,0,0,0,1,0,0,0,0,0,0,0,23,2,0,100.0,misc
ITA-Serie A,2020,Roma,Pedro,ESP,"MF,FW",33,1987,17.7,5,1,1,25,34,7,35,9,14,2,0,0,67,3,12,20.0,misc
ITA-Serie A,2020,Roma,Riccardo Calafiori,ITA,DF,18,2002,0.7,2,0,0,6,2,0,0,0,0,0,0,0,7,2,1,66.7,misc
ITA-Serie A,2020,Roma,Rick Karsdorp,NED,DF,25,1995,28.3,2,0,0,36,13,3,55,30,23,0,0,0,141,6,21,22.2,misc
ITA-Serie A,2020,Roma,Roger Ibanez,BRA,DF,21,1998,26.6,7,1,1,53,30,0,5,68,37,0,1,1,187,56,36,60.9,misc
ITA-Serie A,2020,Roma,Stephan El Shaarawy,ITA,"MF,FW",27,1992,6.4,1,0,0,8,9,1,10,3,3,0,0,0,19,2,6,25.0,misc
ITA-Serie A,2020,Sampdoria,Adrien Silva,POR,MF,31,1989,17.8,8,1,1,35,23,0,9,30,22,0,2,0,142,19,15,55.9,misc
ITA-Serie A,2020,Sampdoria,Albin Ekdal,SWE,MF,31,1989,25.5,9,0,0,49,57,0,2,49,29,0,1,0,188,34,28,54.8,misc
ITA-Serie A,2020,Sampdoria,Alex Ferrari,ITA,DF,26,1994,9.8,3,0,0,9,10,0,4,23,15,0,0,0,55,17,8,68.0,misc
ITA-Serie A,2020,Sampdoria,Antonino La Gumina,ITA,FW,24,1996,3.8,0,0,0,5,6,2,4,3,2,0,0,0,9,11,22,33.3,misc
ITA-Serie A,2020,Sampdoria,Antonio Candreva,ITA,MF,33,1987,27.8,1,0,0,15,29,10,291,9,19,1,0,0,160,3,8,27.3,misc
ITA-Serie A,2020,Sampdoria,Antonio Palumbo,ITA,MF,23,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Sampdoria,Bartosz Bereszyński,POL,DF,28,1992,29.0,2,0,0,28,28,0,46,42,44,0,0,0,152,28,33,45.9,misc
ITA-Serie A,2020,Sampdoria,Emil Audero,IDN,GK,23,1997,37.0,0,0,0,0,6,0,0,1,1,0,0,0,61,6,0,100.0,misc
ITA-Serie A,2020,Sampdoria,Ernesto Torregrossa,VEN,FW,28,1992,1.9,0,0,0,7,1,3,0,1,1,0,0,0,4,5,8,38.5,misc
ITA-Serie A,2020,Sampdoria,Fabio Depaoli,ITA,MF,23,1997,0.9,0,0,0,5,2,2,2,1,0,0,0,0,2,0,1,0.0,misc
ITA-Serie A,2020,Sampdoria,Fabio Quagliarella,ITA,FW,37,1983,24.5,1,0,0,27,35,18,20,7,8,1,0,0,69,34,50,40.5,misc
ITA-Serie A,2020,Sampdoria,Federico Bonazzoli,ITA,FW,23,1997,1.5,0,0,0,3,2,0,1,0,0,0,0,0,6,0,1,0.0,misc
ITA-Serie A,2020,Sampdoria,Gastón Ramírez,URU,"FW,MF",29,1990,10.8,5,0,0,32,33,3,55,4,15,0,0,0,51,26,34,43.3,misc
ITA-Serie A,2020,Sampdoria,Jakub Jankto,CZE,MF,24,1996,26.8,6,0,0,18,28,7,81,24,17,0,1,0,141,9,22,29.0,misc
ITA-Serie A,2020,Sampdoria,Karlo Letica,CRO,GK,23,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc
ITA-Serie A,2020,Sampdoria,Keita Baldé,SEN,FW,25,1995,13.3,4,1,0,32,35,4,8,0,6,1,1,0,25,20,41,32.8,misc
ITA-Serie A,2020,Sampdoria,Kristoffer Askildsen,NOR,MF,19,2001,1.1,2,0,0,3,1,0,1,3,0,0,0,0,5,1,1,50.0,misc
ITA-Serie A,2020,Sampdoria,Lorenzo Tonelli,ITA,DF,30,1990,19.8,11,0,0,29,26,1,0,25,18,0,1,0,88,42,39,51.9,misc
ITA-Serie A,2020,Sampdoria,Manolo Gabbiadini,ITA,FW,28,1991,9.7,1,0,0,12,18,3,6,3,2,0,0,0,23,12,22,35.3,misc
ITA-Serie A,2020,Sampdoria,Maya Yoshida,JPN,DF,31,1988,25.3,5,0,0,16,20,0,0,57,4,0,0,0,136,46,25,64.8,misc
ITA-Serie A,2020,Sampdoria,Mehdi Léris,ALG,"DF,MF",22,1998,4.3,1,0,0,13,3,0,17,12,5,0,0,0,43,7,8,46.7,misc
ITA-Serie A,2020,Sampdoria,Mikkel Damsgaard,DEN,"MF,FW",20,2000,19.7,3,0,0,26,28,3,61,24,21,0,1,0,108,23,25,47.9,misc
ITA-Serie A,2020,Sampdoria,Morten Thorsby,NOR,MF,24,1996,29.4,10,0,0,72,24,2,4,25,42,0,2,0,145,153,111,58.0,misc
ITA-Serie A,2020,Sampdoria,Omar Colley,GAM,DF,27,1992,28.8,6,0,0,34,23,1,5,68,16,0,0,0,151,73,39,65.2,misc
ITA-Serie A,2020,Sampdoria,Tommaso Augello,ITA,DF,25,1994,35.7,2,1,0,13,25,2,148,32,30,0,0,0,214,41,30,57.7,misc
ITA-Serie A,2020,Sampdoria,Valerio Verre,ITA,"FW,MF",26,1994,11.1,3,0,0,25,21,1,20,9,7,0,0,0,67,18,25,41.9,misc
ITA-Serie A,2020,Sampdoria,Vasco Regini,ITA,DF,29,1990,1.0,0,0,0,1,1,0,2,1,2,0,0,1,1,0,1,0.0,misc
ITA-Serie A,2020,Sassuolo,Andrea Consigli,ITA,GK,33,1987,37.0,1,0,0,2,5,0,0,0,2,0,0,0,45,16,2,88.9,misc
ITA-Serie A,2020,Sassuolo,Brian Oddei,ITA,"FW,MF",17,2002,0.5,0,0,0,0,1,0,7,0,1,0,0,0,3,0,0,,misc
ITA-Serie A,2020,Sassuolo,Domenico Berardi,ITA,FW,25,1994,27.5,4,0,0,43,59,2,117,26,22,1,0,0,136,12,32,27.3,misc
ITA-Serie A,2020,Sassuolo,Federico Peluso,ITA,DF,36,1984,2.3,1,0,0,2,1,0,0,3,1,0,0,0,10,2,2,50.0,misc
ITA-Serie A,2020,Sassuolo,Federico Ricci,ITA,FW,26,1994,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,misc
ITA-Serie A,2020,Sassuolo,Filip Đuričić,SRB,"MF,FW",28,1992,23.1,5,0,0,52,39,5,12,9,23,0,0,0,90,13,35,27.1,misc
ITA-Serie A,2020,Sassuolo,Francesco Caputo,ITA,FW,32,1987,18.9,1,0,0,16,32,19,1,1,0,3,0,0,29,11,16,40.7,misc
ITA-Serie A,2020,Sassuolo,Francesco Magnanelli,ITA,MF,35,1984,4.9,2,0,0,5,6,0,0,13,5,0,0,0,50,3,13,18.8,misc
ITA-Serie A,2020,Sassuolo,Giacomo Raspadori,ITA,"FW,MF",20,2000,13.7,1,0,0,8,23,4,42,2,3,4,0,0,29,3,7,30.0,misc
ITA-Serie A,2020,Sassuolo,Gian Marco Ferrari,ITA,DF,28,1992,33.5,7,0,0,41,36,0,2,50,20,1,0,0,172,69,52,57.0,misc
ITA-Serie A,2020,Sassuolo,Gianluca Pegolo,ITA,GK,39,1981,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ITA-Serie A,2020,Sassuolo,Giorgos Kyriakopoulos,GRE,DF,24,1996,16.2,3,1,1,17,7,1,64,15,18,0,0,0,83,17,16,51.5,misc
