league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,stat_type
ESP-La Liga,2020,Granada,Ramon Azeez,NGA,MF,27,1992,2,1,101,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,standard
ESP-La Liga,2020,Granada,Roberto Soldado,ESP,FW,35,1985,29,16,1438,16.0,9,0,9,7,2,2,8,1,5.6,4.1,0.6,4.7,12,19,82,0.56,0.0,0.56,0.44,0.44,0.35,0.04,0.39,0.26,0.29,standard
ESP-La Liga,2020,Granada,Rui Silva,POR,GK,26,1994,32,32,2880,32.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Granada,Víctor Díaz,ESP,DF,32,1988,17,7,828,9.2,0,2,2,0,0,0,3,0,0.4,0.4,0.5,0.9,8,32,9,0.0,0.22,0.22,0.0,0.22,0.05,0.05,0.1,0.05,0.1,standard
ESP-La Liga,2020,Granada,Yan Brice Eteki,CMR,MF,22,1997,25,16,1321,14.7,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.4,0,24,9,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,standard
ESP-La Liga,2020,Granada,Yangel Herrera,VEN,MF,22,1998,32,25,2310,25.7,3,1,4,3,0,0,7,0,2.6,2.6,1.0,3.5,13,117,36,0.12,0.04,0.16,0.12,0.16,0.1,0.04,0.14,0.1,0.14,standard
ESP-La Liga,2020,Granada,Álvaro Bravo,ESP,MF,22,1998,1,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Granada,Ángel,ESP,GK,18,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Granada,Ángel Montoro,ESP,MF,32,1988,22,17,1362,15.1,1,1,2,0,1,1,6,0,1.3,0.5,2.7,3.2,1,91,22,0.07,0.07,0.13,0.0,0.07,0.09,0.18,0.26,0.04,0.21,standard
ESP-La Liga,2020,Huesca,Andrés Fernández,ESP,GK,33,1986,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Huesca,Borja García,ESP,"MF,FW",29,1990,21,13,1117,12.4,1,0,1,1,0,0,0,0,1.2,1.2,1.1,2.3,23,61,53,0.08,0.0,0.08,0.08,0.08,0.1,0.09,0.19,0.1,0.19,standard
ESP-La Liga,2020,Huesca,Dani Escriche,ESP,"FW,MF",22,1998,23,7,857,9.5,1,1,2,1,0,0,5,1,2.1,2.1,1.3,3.4,28,27,48,0.11,0.11,0.21,0.11,0.21,0.23,0.13,0.36,0.23,0.36,standard
ESP-La Liga,2020,Huesca,David Ferreiro,ESP,"MF,FW",32,1988,37,29,2527,28.1,2,4,6,2,0,0,5,0,1.8,1.8,6.0,7.8,68,113,182,0.07,0.14,0.21,0.07,0.21,0.06,0.21,0.28,0.06,0.28,standard
ESP-La Liga,2020,Huesca,Denis Vavro,SVK,DF,24,1996,11,9,611,6.8,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,5,23,2,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,standard
ESP-La Liga,2020,Huesca,Dimitris Siovas,GRE,DF,31,1988,36,34,3071,34.1,2,0,2,2,0,0,5,0,3.1,3.1,0.7,3.8,22,69,7,0.06,0.0,0.06,0.06,0.06,0.09,0.02,0.11,0.09,0.11,standard
ESP-La Liga,2020,Huesca,Eugeni Valderrama,ESP,"MF,FW",26,1994,3,1,115,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,standard
ESP-La Liga,2020,Huesca,Gastón Silva,URU,DF,26,1994,12,6,600,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,13,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Huesca,Idrissa Doumbia,CIV,MF,22,1998,23,7,779,8.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.4,8,31,4,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,standard
ESP-La Liga,2020,Huesca,Jaime Seoane,ESP,MF,23,1997,29,23,2064,22.9,1,1,2,1,0,0,5,0,1.5,1.5,1.1,2.5,42,87,47,0.04,0.04,0.09,0.04,0.09,0.06,0.05,0.11,0.06,0.11,standard
ESP-La Liga,2020,Huesca,Javi Galán,ESP,DF,25,1994,37,34,3065,34.1,1,2,3,1,0,0,5,0,0.3,0.3,4.0,4.2,94,100,167,0.03,0.06,0.09,0.03,0.09,0.01,0.12,0.12,0.01,0.12,standard
ESP-La Liga,2020,Huesca,Javier Ontiveros,ESP,"FW,MF",22,1997,20,10,918,10.2,2,1,3,1,1,1,5,0,1.9,1.1,2.1,3.2,56,42,73,0.2,0.1,0.29,0.1,0.2,0.19,0.2,0.39,0.11,0.31,standard
ESP-La Liga,2020,Huesca,Joaquín Muñoz,ESP,FW,21,1999,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,2,6,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13,standard
ESP-La Liga,2020,Huesca,Jorge Pulido,ESP,DF,29,1991,33,32,2885,32.1,1,0,1,1,0,0,6,1,2.6,2.6,0.3,2.9,39,99,19,0.03,0.0,0.03,0.03,0.03,0.08,0.01,0.09,0.08,0.09,standard
ESP-La Liga,2020,Huesca,Juan Carlos,ESP,"MF,FW",29,1991,15,3,291,3.2,0,1,1,0,0,0,0,0,0.6,0.6,0.4,0.9,5,16,17,0.0,0.31,0.31,0.0,0.31,0.18,0.11,0.28,0.18,0.28,standard
ESP-La Liga,2020,Huesca,Kelechi Nwakali,NGA,"MF,FW",22,1998,5,1,141,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
ESP-La Liga,2020,Huesca,Luisinho,POR,DF,35,1985,5,2,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,4,8,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard
ESP-La Liga,2020,Huesca,Mikel Rico,ESP,MF,35,1984,32,27,2183,24.3,1,4,5,1,0,0,2,0,2.4,2.4,1.3,3.7,21,88,72,0.04,0.16,0.21,0.04,0.21,0.1,0.06,0.15,0.1,0.15,standard
ESP-La Liga,2020,Huesca,Pablo Insua,ESP,DF,26,1993,20,17,1587,17.6,0,0,0,0,0,0,9,0,0.2,0.2,0.0,0.2,3,20,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,standard
ESP-La Liga,2020,Huesca,Pablo Maffeo,ESP,DF,23,1997,25,25,1964,21.8,1,4,5,1,0,0,4,0,0.7,0.7,2.7,3.4,47,60,112,0.05,0.18,0.23,0.05,0.23,0.03,0.12,0.15,0.03,0.15,standard
ESP-La Liga,2020,Huesca,Pedro López Muñoz,ESP,DF,36,1983,22,10,1067,11.9,0,1,1,0,0,0,2,0,0.1,0.1,1.6,1.7,16,48,48,0.0,0.08,0.08,0.0,0.08,0.01,0.14,0.15,0.01,0.15,standard
ESP-La Liga,2020,Huesca,Pedro Mosquera,ESP,MF,32,1988,27,24,2050,22.8,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,18,141,8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,standard
ESP-La Liga,2020,Huesca,Rafa Mir,ESP,FW,23,1997,38,32,2877,32.0,13,1,14,11,2,3,2,0,15.3,13.0,1.0,14.0,42,39,117,0.41,0.03,0.44,0.34,0.38,0.48,0.03,0.51,0.41,0.44,standard
ESP-La Liga,2020,Huesca,Sandro Ramírez,ESP,FW,25,1995,20,16,1285,14.3,5,1,6,5,0,0,2,0,2.2,2.2,0.5,2.7,31,24,74,0.35,0.07,0.42,0.35,0.42,0.16,0.03,0.19,0.16,0.19,standard
ESP-La Liga,2020,Huesca,Sergio Gómez,ESP,"MF,FW",19,2000,29,4,792,8.8,0,1,1,0,0,0,1,0,0.8,0.8,1.5,2.4,22,34,57,0.0,0.11,0.11,0.0,0.11,0.09,0.17,0.27,0.09,0.27,standard
ESP-La Liga,2020,Huesca,Shinji Okazaki,JPN,"FW,MF",34,1986,25,14,1128,12.5,1,1,2,1,0,0,1,0,2.1,2.1,0.2,2.3,8,12,46,0.08,0.08,0.16,0.08,0.16,0.16,0.02,0.18,0.16,0.18,standard
ESP-La Liga,2020,Huesca,Álvaro Fernández,ESP,GK,22,1998,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Aitor Fernández,ESP,GK,29,1991,29,29,2610,29.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Alejandro Blesa,ESP,MF,18,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Carlos Clerc,ESP,DF,28,1992,35,30,2781,30.9,0,3,3,0,0,0,5,0,0.3,0.3,3.2,3.5,87,147,196,0.0,0.1,0.1,0.0,0.1,0.01,0.1,0.11,0.01,0.11,standard
ESP-La Liga,2020,Levante,Cheick Doukouré,CIV,"MF,FW",27,1992,7,0,101,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,standard
ESP-La Liga,2020,Levante,Coke,ESP,DF,33,1987,17,11,835,9.3,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,10,39,23,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,standard
ESP-La Liga,2020,Levante,Cárdenas,ESP,GK,23,1997,8,8,720,8.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Dani Gómez,ESP,FW,22,1998,34,17,1666,18.5,2,2,4,2,0,0,3,0,2.7,2.7,0.8,3.5,42,33,133,0.11,0.11,0.22,0.11,0.22,0.15,0.04,0.19,0.15,0.19,standard
ESP-La Liga,2020,Levante,Edgar Sevikyan,ARM,MF,18,2001,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Enis Bardhi,MKD,MF,25,1995,26,19,1682,18.7,1,2,3,1,0,0,4,0,2.7,2.7,1.1,3.9,44,117,117,0.05,0.11,0.16,0.05,0.16,0.15,0.06,0.21,0.15,0.21,standard
ESP-La Liga,2020,Levante,Giorgi Kochorashvili,GEO,MF,21,1999,3,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.23,0.07,0.23,standard
ESP-La Liga,2020,Levante,Gonzalo Melero,ESP,"MF,FW",26,1994,29,21,1853,20.6,7,1,8,7,0,0,4,0,3.7,3.7,1.5,5.2,32,112,56,0.34,0.05,0.39,0.34,0.39,0.18,0.07,0.25,0.18,0.25,standard
ESP-La Liga,2020,Levante,Jorge Miramón,ESP,DF,31,1989,26,19,1732,19.2,0,3,3,0,0,0,1,0,0.5,0.5,1.7,2.2,48,83,93,0.0,0.16,0.16,0.0,0.16,0.03,0.09,0.11,0.03,0.11,standard
ESP-La Liga,2020,Levante,Jorge de Frutos,ESP,MF,23,1997,37,22,2186,24.3,4,9,13,4,0,0,3,0,3.4,3.4,4.4,7.8,72,74,204,0.16,0.37,0.54,0.16,0.54,0.14,0.18,0.32,0.14,0.32,standard
ESP-La Liga,2020,Levante,José Campaña,ESP,MF,27,1993,9,8,748,8.3,1,2,3,0,1,1,0,0,1.5,0.7,2.0,2.8,26,74,48,0.12,0.24,0.36,0.0,0.24,0.18,0.25,0.43,0.09,0.34,standard
ESP-La Liga,2020,Levante,José Luis Morales,ESP,"MF,FW",33,1987,38,30,2439,27.1,13,3,16,13,0,1,3,0,7.2,6.5,4.9,11.4,78,75,190,0.48,0.11,0.59,0.48,0.59,0.27,0.18,0.45,0.24,0.42,standard
ESP-La Liga,2020,Levante,Koke Vegas,ESP,GK,24,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Levante,Mickael Malsa,MTQ,MF,24,1995,35,25,2338,26.0,1,0,1,1,0,0,5,0,1.6,1.6,0.6,2.2,24,137,15,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.09,0.06,0.09,standard
ESP-La Liga,2020,Levante,Nemanja Radoja,SRB,MF,27,1993,21,13,1121,12.5,0,2,2,0,0,0,1,0,0.2,0.2,0.2,0.4,16,63,19,0.0,0.16,0.16,0.0,0.16,0.02,0.02,0.04,0.02,0.04,standard
ESP-La Liga,2020,Levante,Nikola Vukčević,MNE,MF,28,1991,13,11,810,9.0,0,0,0,0,0,0,4,0,0.3,0.3,0.1,0.4,1,17,3,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,standard
ESP-La Liga,2020,Levante,Rober,ESP,"DF,MF",25,1995,19,16,1425,15.8,0,1,1,0,0,0,3,1,0.3,0.3,0.5,0.8,12,79,1,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.05,0.02,0.05,standard
ESP-La Liga,2020,Levante,Roger Martí,ESP,FW,29,1991,33,26,2198,24.4,12,4,16,10,2,4,4,0,9.7,6.5,2.8,9.3,12,44,155,0.49,0.16,0.66,0.41,0.57,0.4,0.12,0.51,0.27,0.38,standard
ESP-La Liga,2020,Levante,Rubén Rochina,ESP,MF,29,1991,25,17,1404,15.6,0,1,1,0,0,0,5,0,1.4,1.4,1.7,3.1,26,113,59,0.0,0.06,0.06,0.0,0.06,0.09,0.11,0.2,0.09,0.2,standard
ESP-La Liga,2020,Levante,Rúben Vezo,POR,DF,26,1994,32,25,2316,25.7,1,0,1,1,0,0,7,0,0.3,0.3,0.2,0.5,25,111,6,0.04,0.0,0.04,0.04,0.04,0.01,0.01,0.02,0.01,0.02,standard
ESP-La Liga,2020,Levante,Sergio León,ESP,FW,31,1989,28,6,748,8.3,2,0,2,2,0,0,0,0,2.5,2.5,0.3,2.8,6,11,42,0.24,0.0,0.24,0.24,0.24,0.3,0.03,0.34,0.3,0.34,standard
ESP-La Liga,2020,Levante,Sergio Postigo,ESP,DF,31,1988,22,19,1623,18.0,0,0,0,0,0,0,4,0,0.1,0.1,0.2,0.3,9,58,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,standard
ESP-La Liga,2020,Levante,Son,ESP,"DF,MF",26,1994,28,10,1106,12.3,0,0,0,0,0,0,3,0,0.6,0.6,1.2,1.8,23,62,104,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,standard
ESP-La Liga,2020,Levante,Toño,ESP,"DF,FW",30,1989,12,9,726,8.1,0,2,2,0,0,0,2,0,0.0,0.0,0.5,0.5,15,28,39,0.0,0.25,0.25,0.0,0.25,0.01,0.06,0.07,0.01,0.07,standard
ESP-La Liga,2020,Levante,Álex Cantero,ESP,FW,20,2000,4,3,237,2.6,0,0,0,0,0,0,1,0,0.4,0.4,0.9,1.3,5,4,13,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.5,0.17,0.5,standard
ESP-La Liga,2020,Levante,Óscar Duarte,CRC,DF,31,1989,29,23,2060,22.9,1,0,1,1,0,0,2,0,0.8,0.8,0.2,0.9,6,52,3,0.04,0.0,0.04,0.04,0.04,0.03,0.01,0.04,0.03,0.04,standard
ESP-La Liga,2020,Osasuna,Adrián López,ESP,"FW,MF",32,1988,17,5,481,5.3,1,1,2,1,0,0,0,0,1.4,1.4,0.2,1.6,12,23,43,0.19,0.19,0.37,0.19,0.37,0.27,0.03,0.3,0.27,0.3,standard
ESP-La Liga,2020,Osasuna,Ante Budimir,CRO,FW,29,1991,30,18,1625,18.1,11,0,11,11,0,0,3,0,9.2,9.2,0.8,10.0,14,29,103,0.61,0.0,0.61,0.61,0.61,0.51,0.04,0.55,0.51,0.55,standard
ESP-La Liga,2020,Osasuna,Aridane Hernández,ESP,DF,31,1989,24,24,2026,22.5,0,0,0,0,0,0,3,1,0.1,0.1,0.4,0.6,3,43,0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,standard
ESP-La Liga,2020,Osasuna,Darko Brašanac,SRB,MF,28,1992,16,9,909,10.1,2,0,2,2,0,0,4,0,0.9,0.9,0.1,1.1,22,40,46,0.2,0.0,0.2,0.2,0.2,0.09,0.01,0.11,0.09,0.11,standard
ESP-La Liga,2020,Osasuna,David García,ESP,DF,26,1994,35,35,3150,35.0,1,0,1,1,0,0,8,0,1.1,1.1,0.6,1.7,4,124,2,0.03,0.0,0.03,0.03,0.03,0.03,0.02,0.05,0.03,0.05,standard
ESP-La Liga,2020,Osasuna,Enric Gallego,ESP,FW,33,1986,22,8,806,9.0,0,2,2,0,0,0,2,0,1.8,1.8,0.6,2.4,5,31,46,0.0,0.22,0.22,0.0,0.22,0.2,0.06,0.27,0.2,0.27,standard
ESP-La Liga,2020,Osasuna,Ezequiel Ávila,ARG,"FW,MF",26,1994,8,2,202,2.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,6,9,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16,standard
ESP-La Liga,2020,Osasuna,Facundo Roncaglia,ARG,DF,33,1987,17,14,1232,13.7,1,1,2,1,0,0,3,1,0.5,0.5,0.5,1.0,12,33,24,0.07,0.07,0.15,0.07,0.15,0.04,0.04,0.07,0.04,0.07,standard
ESP-La Liga,2020,Osasuna,Iñigo Pérez,ESP,"MF,DF",32,1988,22,16,1347,15.0,0,0,0,0,0,0,4,1,0.3,0.3,0.9,1.1,6,76,34,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,standard
ESP-La Liga,2020,Osasuna,Javi Martínez,ESP,"MF,FW",20,1999,13,6,460,5.1,1,1,2,1,0,0,1,0,0.7,0.7,0.4,1.0,4,11,19,0.2,0.2,0.39,0.2,0.39,0.13,0.07,0.2,0.13,0.2,standard
ESP-La Liga,2020,Osasuna,Jon Moncayola,ESP,MF,22,1998,36,28,2660,29.6,2,0,2,2,0,0,7,1,1.4,1.4,1.4,2.7,27,111,45,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09,standard
ESP-La Liga,2020,Osasuna,Jonathan Calleri,ARG,FW,26,1993,25,20,1544,17.2,5,2,7,5,0,0,4,0,5.7,5.5,0.7,6.3,20,31,97,0.29,0.12,0.41,0.29,0.41,0.33,0.04,0.38,0.32,0.37,standard
ESP-La Liga,2020,Osasuna,Jony,ESP,"MF,FW",29,1991,22,9,871,9.7,0,2,2,0,0,0,0,0,0.7,0.7,2.7,3.3,24,48,84,0.0,0.21,0.21,0.0,0.21,0.07,0.28,0.34,0.07,0.34,standard
ESP-La Liga,2020,Osasuna,Jonás Ramalho,ESP,DF,27,1993,5,3,304,3.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard
ESP-La Liga,2020,Osasuna,Juan Cruz Armada,ESP,DF,28,1992,26,23,1962,21.8,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.5,19,58,41,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
ESP-La Liga,2020,Osasuna,Juan Pérez,ESP,GK,24,1996,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Osasuna,Kike Barja,ESP,"MF,FW",23,1997,33,17,1433,15.9,2,3,5,2,0,0,2,0,2.6,2.6,2.0,4.6,46,55,143,0.13,0.19,0.31,0.13,0.31,0.16,0.12,0.29,0.16,0.29,standard
ESP-La Liga,2020,Osasuna,Lucas Torró,ESP,MF,26,1994,25,17,1548,17.2,0,1,1,0,0,0,4,0,1.5,1.5,0.4,1.9,5,55,15,0.0,0.06,0.06,0.0,0.06,0.09,0.02,0.11,0.09,0.11,standard
ESP-La Liga,2020,Osasuna,Manu Sánchez,ESP,DF,19,2000,16,10,976,10.8,0,4,4,0,0,0,4,0,0.1,0.1,1.2,1.4,20,51,54,0.0,0.37,0.37,0.0,0.37,0.01,0.11,0.13,0.01,0.13,standard
ESP-La Liga,2020,Osasuna,Marc Cardona,ESP,"FW,DF",25,1995,3,0,53,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4,standard
ESP-La Liga,2020,Osasuna,Nacho Vidal,ESP,DF,25,1995,34,25,2348,26.1,0,0,0,0,0,0,10,0,0.8,0.8,1.6,2.4,18,87,58,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,standard
ESP-La Liga,2020,Osasuna,Oier Sanjurjo,ESP,MF,34,1986,32,24,2084,23.2,0,2,2,0,0,0,10,0,1.1,1.1,2.2,3.4,8,80,35,0.0,0.09,0.09,0.0,0.09,0.05,0.1,0.15,0.05,0.15,standard
ESP-La Liga,2020,Osasuna,Raúl Navas,ESP,DF,32,1988,2,2,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,standard
ESP-La Liga,2020,Osasuna,Roberto Torres,ESP,"MF,FW",31,1989,35,19,1894,21.0,7,1,8,3,4,5,0,0,5.9,2.5,1.6,4.1,27,79,95,0.33,0.05,0.38,0.14,0.19,0.28,0.08,0.35,0.12,0.2,standard
ESP-La Liga,2020,Osasuna,Rubén,ESP,GK,36,1984,3,3,187,2.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Osasuna,Rubén García,ESP,"MF,FW",27,1993,37,33,2718,30.2,3,5,8,2,1,1,2,0,2.6,1.8,5.5,7.3,40,98,197,0.1,0.17,0.26,0.07,0.23,0.09,0.18,0.27,0.06,0.24,standard
ESP-La Liga,2020,Osasuna,Sergio Herrera,ESP,GK,27,1993,33,32,2958,32.9,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard
ESP-La Liga,2020,Osasuna,Unai García,ESP,DF,28,1992,17,13,1242,13.8,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,4,35,1,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,standard
ESP-La Liga,2020,Real Madrid,Antonio Blanco,ESP,"MF,FW",20,2000,4,2,220,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,18,0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,standard
ESP-La Liga,2020,Real Madrid,Borja Mayoral,ESP,FW,23,1997,2,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard
ESP-La Liga,2020,Real Madrid,Casemiro,BRA,MF,28,1992,34,32,2901,32.2,6,4,10,6,0,0,11,1,6.2,6.2,2.7,8.8,20,135,45,0.19,0.12,0.31,0.19,0.31,0.19,0.08,0.27,0.19,0.27,standard
ESP-La Liga,2020,Real Madrid,Dani Carvajal,ESP,DF,28,1992,13,11,950,10.6,0,2,2,0,0,0,5,0,0.5,0.5,0.8,1.2,21,48,62,0.0,0.19,0.19,0.0,0.19,0.04,0.07,0.11,0.04,0.11,standard
ESP-La Liga,2020,Real Madrid,Eden Hazard,BEL,"FW,MF",29,1991,14,7,532,5.9,3,2,5,3,0,0,0,0,1.2,1.2,0.8,2.0,25,20,71,0.51,0.34,0.85,0.51,0.85,0.21,0.14,0.34,0.21,0.34,standard
ESP-La Liga,2020,Real Madrid,Federico Valverde,URU,MF,22,1998,24,15,1330,14.8,3,1,4,3,0,0,0,0,2.3,2.3,3.1,5.4,41,96,54,0.2,0.07,0.27,0.2,0.27,0.15,0.21,0.36,0.15,0.36,standard
ESP-La Liga,2020,Real Madrid,Ferland Mendy,FRA,DF,25,1995,26,24,2208,24.5,1,0,1,1,0,0,3,0,0.8,0.8,0.9,1.7,87,97,149,0.04,0.0,0.04,0.04,0.04,0.03,0.04,0.07,0.03,0.07,standard
ESP-La Liga,2020,Real Madrid,Hugo Duro,ESP,FW,20,1999,2,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.22,0.1,0.22,standard
ESP-La Liga,2020,Real Madrid,Isco,ESP,MF,28,1992,25,8,908,10.1,0,2,2,0,0,0,1,0,1.5,1.5,1.4,3.0,36,109,52,0.0,0.2,0.2,0.0,0.2,0.15,0.14,0.29,0.15,0.29,standard
ESP-La Liga,2020,Real Madrid,Karim Benzema,FRA,FW,32,1987,34,33,2894,32.2,23,9,32,22,1,1,2,0,18.5,17.7,6.4,24.1,107,114,256,0.72,0.28,1.0,0.68,0.96,0.58,0.2,0.78,0.55,0.75,standard
ESP-La Liga,2020,Real Madrid,Lucas Vázquez,ESP,"DF,FW",29,1991,24,21,1848,20.5,2,5,7,2,0,0,3,0,1.8,1.8,4.1,5.9,51,97,201,0.1,0.24,0.34,0.1,0.34,0.09,0.2,0.29,0.09,0.29,standard
ESP-La Liga,2020,Real Madrid,Luka Jović,SRB,FW,22,1997,4,2,149,1.7,0,0,0,0,0,0,0,0,0.9,0.9,0.1,1.0,2,0,4,0.0,0.0,0.0,0.0,0.0,0.55,0.06,0.62,0.55,0.62,standard
ESP-La Liga,2020,Real Madrid,Luka Modrić,CRO,MF,34,1985,35,32,2733,30.4,5,3,8,5,0,0,4,0,2.3,2.3,4.6,6.9,67,283,108,0.16,0.1,0.26,0.16,0.26,0.08,0.15,0.23,0.08,0.23,standard
