league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,
ITA-Serie A,2024,Atalanta,Ademola Lookman,NGA,"FW,MF",27-173,1997,19.7,13,67,28,41.8,3.4,1.42,0.18,0.43,14.4,0,1,1,9.2,8.4,0.13,3.8,3.6,shooting
ITA-Serie A,2024,Atalanta,Alberto Manzoni,ITA,MF,19-290,2005,0.1,0,1,0,0.0,15.0,0.0,0.0,,23.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2024,Atalanta,Ben Godfrey,ENG,DF,27-086,1998,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Berat Djimsiti,ALB,DF,32-051,1993,23.9,1,16,4,25.0,0.67,0.17,0.06,0.25,9.5,0,0,0,2.4,2.4,0.15,-1.4,-1.4,shooting
ITA-Serie A,2024,Atalanta,Charles De Ketelaere,BEL,"MF,FW",24-032,2001,19.9,5,42,17,40.5,2.11,0.85,0.12,0.29,12.3,0,0,0,5.1,5.1,0.12,-0.1,-0.1,shooting
ITA-Serie A,2024,Atalanta,Daniel Maldini,ITA,"FW,MF",23-182,2001,1.1,0,3,1,33.3,2.7,0.9,0.0,0.0,16.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Atalanta,Davide Zappacosta,ITA,DF,32-304,1992,18.2,4,32,10,31.3,1.76,0.55,0.13,0.4,19.2,0,0,0,1.9,1.9,0.06,2.1,2.1,shooting
ITA-Serie A,2024,Atalanta,Federico Cassa,ITA,"MF,FW",19-069,2006,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Gianluca Scamacca,ITA,FW,26-100,1999,0.1,0,1,1,100.0,15.0,15.0,0.0,0.0,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,shooting
ITA-Serie A,2024,Atalanta,Giorgio Scalvini,ITA,DF,21-121,2003,3.0,0,4,0,0.0,1.32,0.0,0.0,,18.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Atalanta,Ibrahim Sulemana,GHA,MF,21-324,2003,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Isak Hien,SWE,DF,26-088,1999,20.9,0,5,2,40.0,0.24,0.1,0.0,0.0,7.8,0,0,0,0.8,0.8,0.16,-0.8,-0.8,shooting
ITA-Serie A,2024,Atalanta,Juan Cuadrado,COL,"DF,MF",36-320,1988,7.6,0,15,4,26.7,1.97,0.53,0.0,0.0,16.5,0,0,0,0.8,0.7,0.05,-0.8,-0.7,shooting
ITA-Serie A,2024,Atalanta,Juan Musso,ARG,GK,30-340,1994,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Lazar Samardzic,SRB,"MF,FW",23-046,2002,11.6,2,31,11,35.5,2.67,0.95,0.06,0.18,19.2,3,0,0,1.9,1.9,0.06,0.1,0.1,shooting
ITA-Serie A,2024,Atalanta,Marco Brescianini,ITA,MF,25-081,2000,9.3,3,17,7,41.2,1.82,0.75,0.18,0.43,13.1,0,0,0,2.9,2.9,0.17,0.1,0.1,shooting
ITA-Serie A,2024,Atalanta,Marco Carnesecchi,ITA,GK,24-284,2000,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Marco Palestra,ITA,DF,20-039,2005,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Mario Pašalić,CRO,MF,30-061,1995,17.7,2,42,8,19.0,2.38,0.45,0.05,0.25,13.8,0,0,1,5.8,5.0,0.12,-3.8,-3.0,shooting
ITA-Serie A,2024,Atalanta,Marten de Roon,NED,"MF,DF",34-013,1991,28.0,4,14,4,28.6,0.5,0.14,0.29,1.0,22.7,0,0,0,0.9,0.9,0.06,3.1,3.1,shooting
ITA-Serie A,2024,Atalanta,Mateo Retegui,ITA,FW,25-347,1999,19.9,22,75,27,36.0,3.76,1.35,0.25,0.7,12.9,2,3,4,14.4,11.2,0.15,7.6,7.8,shooting
ITA-Serie A,2024,Atalanta,Matteo Ruggeri,ITA,DF,22-274,2002,17.0,0,3,2,66.7,0.18,0.12,0.0,0.0,20.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
ITA-Serie A,2024,Atalanta,Mitchel Bakker,NED,MF,24-295,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Nicolò Zaniolo,ITA,"FW,MF",25-283,1999,4.0,2,11,4,36.4,2.78,1.01,0.18,0.5,15.1,0,0,0,0.9,0.9,0.08,1.1,1.1,shooting
ITA-Serie A,2024,Atalanta,Odilon Kossounou,CIV,DF,24-097,2001,8.0,0,6,4,66.7,0.75,0.5,0.0,0.0,17.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5,shooting
ITA-Serie A,2024,Atalanta,Rafael Tolói,ITA,DF,34-183,1990,3.8,0,2,0,0.0,0.52,0.0,0.0,,24.7,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Raoul Bellanova,ITA,DF,24-329,2000,21.2,0,16,5,31.3,0.75,0.24,0.0,0.0,15.1,0,0,0,1.0,1.0,0.06,-1.0,-1.0,shooting
ITA-Serie A,2024,Atalanta,Rui Patrício,POR,GK,37-055,1988,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Atalanta,Sead Kolašinac,BIH,DF,31-295,1993,20.7,0,10,2,20.0,0.48,0.1,0.0,0.0,13.2,0,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting
ITA-Serie A,2024,Atalanta,Stefan Posch,AUT,DF,27-332,1997,3.8,0,3,2,66.7,0.79,0.53,0.0,0.0,11.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,shooting
ITA-Serie A,2024,Atalanta,Vanja Vlahović,SRB,"FW,MF",21-019,2004,0.7,0,1,1,100.0,1.5,1.5,0.0,0.0,14.2,0,0,0,0.2,0.2,0.16,-0.2,-0.2,shooting
ITA-Serie A,2024,Atalanta,Éderson,BRA,MF,25-278,1999,26.6,3,31,10,32.3,1.16,0.38,0.1,0.3,18.2,0,0,0,3.0,3.0,0.1,0.0,0.0,shooting
ITA-Serie A,2024,Bologna,Benjamín Domínguez,ARG,FW,21-204,2003,10.9,3,24,14,58.3,2.21,1.29,0.13,0.21,18.9,0,0,0,2.0,2.0,0.08,1.0,1.0,shooting
ITA-Serie A,2024,Bologna,Charalambos Lykogiannis,GRE,DF,31-171,1993,9.6,0,4,2,50.0,0.42,0.21,0.0,0.0,23.8,2,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Bologna,Dan Ndoye,SUI,FW,24-168,2000,20.0,8,40,14,35.0,2.0,0.7,0.15,0.43,16.5,0,2,2,6.5,4.9,0.12,1.5,1.1,shooting
ITA-Serie A,2024,Bologna,Davide Calabria,ITA,DF,28-126,1996,4.9,0,2,0,0.0,0.41,0.0,0.0,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ITA-Serie A,2024,Bologna,Emil Holm,SWE,DF,24-333,2000,10.8,1,9,2,22.2,0.83,0.19,0.11,0.5,19.2,0,0,0,0.5,0.5,0.06,0.5,0.5,shooting
ITA-Serie A,2024,Bologna,Estanis,ESP,FW,21-230,2003,0.1,0,2,0,0.0,20.0,0.0,0.0,,22.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Bologna,Federico Ravaglia,ITA,GK,25-151,1999,8.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Bologna,Giovanni Fabbian,ITA,MF,22-087,2003,9.8,3,19,5,26.3,1.94,0.51,0.16,0.6,11.4,0,0,0,2.1,2.1,0.11,0.9,0.9,shooting
ITA-Serie A,2024,Bologna,Jens Odgaard,DEN,"MF,FW",26-011,1999,19.2,6,48,22,45.8,2.51,1.15,0.13,0.27,19.5,1,0,0,3.6,3.6,0.07,2.4,2.4,shooting
ITA-Serie A,2024,Bologna,Jesper Karlsson,SWE,FW,26-260,1998,3.3,1,6,2,33.3,1.81,0.6,0.17,0.5,20.3,1,0,0,0.7,0.7,0.12,0.3,0.3,shooting
ITA-Serie A,2024,Bologna,Jhon Lucumí,COL,DF,26-289,1998,22.9,0,11,2,18.2,0.48,0.09,0.0,0.0,11.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting
ITA-Serie A,2024,Bologna,Juan Miranda,ESP,DF,25-082,2000,20.6,0,15,4,26.7,0.73,0.19,0.0,0.0,28.1,5,0,0,0.4,0.4,0.03,-0.4,-0.4,shooting
ITA-Serie A,2024,Bologna,Kacper Urbanski,POL,MF,20-216,2004,2.7,1,4,1,25.0,1.46,0.36,0.25,1.0,15.7,0,0,0,0.3,0.3,0.08,0.7,0.7,shooting
ITA-Serie A,2024,Bologna,Lewis Ferguson,SCO,MF,25-230,1999,7.9,1,2,1,50.0,0.25,0.13,0.0,0.0,33.8,0,1,1,0.8,0.0,0.02,0.2,0.0,shooting
ITA-Serie A,2024,Bologna,Lorenzo De Silvestri,ITA,DF,36-323,1988,8.5,1,6,2,33.3,0.7,0.23,0.17,0.5,11.3,0,0,0,0.6,0.6,0.1,0.4,0.4,shooting
ITA-Serie A,2024,Bologna,Martin Erlic,CRO,DF,27-077,1998,3.2,0,6,0,0.0,1.86,0.0,0.0,,14.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting
ITA-Serie A,2024,Bologna,Michel Aebischer,SUI,MF,28-095,1997,5.7,0,8,3,37.5,1.39,0.52,0.0,0.0,20.7,1,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ITA-Serie A,2024,Bologna,Nicolò Cambiaghi,ITA,FW,24-104,2000,3.6,1,7,2,28.6,1.95,0.56,0.14,0.5,17.6,0,0,0,0.3,0.3,0.04,0.7,0.7,shooting
ITA-Serie A,2024,Bologna,Nicolò Casale,ITA,DF,27-056,1998,7.7,0,2,0,0.0,0.26,0.0,0.0,,9.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2024,Bologna,Nikola Moro,CRO,MF,27-030,1998,12.3,0,14,2,14.3,1.14,0.16,0.0,0.0,26.1,1,0,0,0.5,0.5,0.03,-0.5,-0.5,shooting
ITA-Serie A,2024,Bologna,Oussama El Azzouzi,MAR,MF,23-317,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Bologna,Remo Freuler,SUI,MF,32-361,1992,29.0,0,13,3,23.1,0.45,0.1,0.0,0.0,20.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0,shooting
ITA-Serie A,2024,Bologna,Riccardo Orsolini,ITA,FW,28-077,1997,16.1,11,56,21,37.5,3.48,1.3,0.14,0.38,17.9,5,3,3,7.8,5.4,0.1,3.2,2.6,shooting
ITA-Serie A,2024,Bologna,Sam Beukema,NED,DF,26-145,1998,28.5,0,13,4,30.8,0.46,0.14,0.0,0.0,10.5,0,0,0,1.4,1.4,0.11,-1.4,-1.4,shooting
ITA-Serie A,2024,Bologna,Samuel Iling-Junior,ENG,"FW,MF",21-189,2003,1.3,1,4,1,25.0,3.05,0.76,0.25,1.0,19.0,0,0,0,0.1,0.1,0.03,0.9,0.9,shooting
ITA-Serie A,2024,Bologna,Santiago Castro,ARG,FW,20-194,2004,23.7,8,56,20,35.7,2.37,0.84,0.14,0.4,15.6,0,0,1,7.0,6.2,0.11,1.0,1.8,shooting
ITA-Serie A,2024,Bologna,Stefan Posch,AUT,DF,27-332,1997,7.9,0,2,0,0.0,0.25,0.0,0.0,,20.5,0,0,0,0.3,0.3,0.14,-0.3,-0.3,shooting
ITA-Serie A,2024,Bologna,Thijs Dallinga,NED,"FW,MF",24-251,2000,7.9,2,26,8,30.8,3.29,1.01,0.08,0.25,11.6,0,0,0,3.6,3.6,0.14,-1.6,-1.6,shooting
ITA-Serie A,2024,Bologna,Tommaso Pobega,ITA,MF,25-270,1999,10.3,2,20,8,40.0,1.94,0.78,0.1,0.25,19.2,0,0,0,1.7,1.6,0.08,0.3,0.4,shooting
ITA-Serie A,2024,Bologna,Łukasz Skorupski,POL,GK,33-341,1991,22.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Cagliari,Adam Obert,SVK,DF,22-231,2002,10.4,1,9,2,22.2,0.86,0.19,0.11,0.5,12.0,0,0,0,0.9,0.9,0.11,0.1,0.1,shooting
ITA-Serie A,2024,Cagliari,Alen Sherri,ALB,GK,27-117,1997,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Cagliari,Alessandro Deiola,ITA,MF,29-253,1995,12.6,0,14,2,14.3,1.11,0.16,0.0,0.0,19.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8,shooting
ITA-Serie A,2024,Cagliari,Antoine Makoumbou,CGO,MF,26-267,1998,18.9,0,7,0,0.0,0.37,0.0,0.0,,22.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ITA-Serie A,2024,Cagliari,Elia Caprile,ITA,GK,23-229,2001,12.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Cagliari,Florinel Coman,ROU,"FW,MF",27-001,1998,1.8,1,4,1,25.0,2.17,0.54,0.25,1.0,19.9,1,0,0,0.2,0.2,0.06,0.8,0.8,shooting
ITA-Serie A,2024,Cagliari,Gabriele Zappa,ITA,DF,25-110,1999,27.5,2,10,4,40.0,0.36,0.15,0.2,0.5,15.9,0,0,0,0.8,0.8,0.08,1.2,1.2,shooting
ITA-Serie A,2024,Cagliari,Gianluca Gaetano,ITA,"MF,FW",24-341,2000,9.8,2,27,6,22.2,2.75,0.61,0.07,0.33,16.2,1,0,0,4.8,4.8,0.18,-2.8,-2.8,shooting
ITA-Serie A,2024,Cagliari,Gianluca Lapadula,PER,"FW,MF",35-063,1990,3.4,0,15,3,20.0,4.35,0.87,0.0,0.0,12.8,0,0,0,1.4,1.4,0.1,-1.4,-1.4,shooting
ITA-Serie A,2024,Cagliari,José Luis Palomino,ARG,DF,35-096,1990,7.1,1,1,1,100.0,0.14,0.14,1.0,1.0,4.3,0,0,0,0.5,0.5,0.46,0.5,0.5,shooting
ITA-Serie A,2024,Cagliari,Kingstone Mutandwa,ZAM,"MF,FW",22-096,2003,0.9,0,4,0,0.0,4.68,0.0,0.0,,17.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,shooting
ITA-Serie A,2024,Cagliari,Leonardo Pavoletti,ITA,"FW,MF",36-136,1988,3.8,1,17,6,35.3,4.46,1.57,0.06,0.17,11.9,0,0,0,2.2,2.2,0.13,-1.2,-1.2,shooting
ITA-Serie A,2024,Cagliari,Mateusz Wieteska,POL,DF,28-059,1997,2.0,0,1,0,0.0,0.49,0.0,0.0,,8.1,0,0,0,0.2,0.2,0.21,-0.2,-0.2,shooting
ITA-Serie A,2024,Cagliari,Matteo Prati,ITA,MF,21-104,2003,5.4,0,3,0,0.0,0.55,0.0,0.0,,27.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Cagliari,Mattia Felici,ITA,"MF,FW",23-359,2001,9.7,0,10,6,60.0,1.03,0.62,0.0,0.0,12.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,shooting
ITA-Serie A,2024,Cagliari,Michel Ndary Adopo,FRA,MF,24-266,2000,20.3,0,15,3,20.0,0.74,0.15,0.0,0.0,17.3,0,0,0,0.9,0.9,0.06,-0.9,-0.9,shooting
ITA-Serie A,2024,Cagliari,Nadir Zortea,ITA,"DF,FW",25-296,1999,24.0,5,26,9,34.6,1.08,0.37,0.19,0.56,18.3,0,0,0,2.5,2.5,0.1,2.5,2.5,shooting
ITA-Serie A,2024,Cagliari,Nicolas Viola,ITA,"MF,FW",35-181,1989,12.1,3,29,9,31.0,2.4,0.74,0.1,0.33,20.3,3,0,0,2.1,2.1,0.07,0.9,0.9,shooting
ITA-Serie A,2024,Cagliari,Paulo Azzi,BRA,DF,30-270,1994,4.7,0,8,3,37.5,1.69,0.63,0.0,0.0,16.8,0,0,0,0.5,0.5,0.07,-0.5,-0.5,shooting
ITA-Serie A,2024,Cagliari,Roberto Piccoli,ITA,FW,24-074,2001,28.8,7,75,21,28.0,2.6,0.73,0.08,0.29,13.6,1,1,1,9.6,8.8,0.12,-2.6,-2.8,shooting
ITA-Serie A,2024,Cagliari,Răzvan Marin,ROU,MF,28-323,1996,12.7,3,16,5,31.3,1.26,0.39,0.06,0.2,25.0,1,2,2,2.2,0.7,0.04,0.8,0.3,shooting
ITA-Serie A,2024,Cagliari,Sebastiano Luperto,ITA,DF,28-217,1996,31.0,1,20,5,25.0,0.65,0.16,0.05,0.2,12.5,0,0,0,2.0,2.0,0.1,-1.0,-1.0,shooting
ITA-Serie A,2024,Cagliari,Simone Scuffet,ITA,GK,28-315,1996,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Cagliari,Tommaso Augello,ITA,"DF,FW",30-224,1994,23.5,0,7,0,0.0,0.3,0.0,0.0,,21.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ITA-Serie A,2024,Cagliari,Yerry Mina,COL,DF,30-200,1994,25.1,0,23,6,26.1,0.92,0.24,0.0,0.0,10.2,0,0,0,2.1,2.1,0.09,-2.1,-2.1,shooting
ITA-Serie A,2024,Cagliari,Zito Luvumbo,ANG,"FW,MF",23-033,2002,13.3,2,17,3,17.6,1.28,0.23,0.12,0.67,17.1,0,0,0,1.3,1.3,0.08,0.7,0.7,shooting
ITA-Serie A,2024,Como,Alberto Cerri,ITA,FW,28-360,1996,1.0,0,4,1,25.0,4.14,1.03,0.0,0.0,11.2,0,0,0,1.0,1.0,0.25,-1.0,-1.0,shooting
ITA-Serie A,2024,Como,Alberto Dossena,ITA,DF,26-180,1998,20.3,0,12,3,25.0,0.59,0.15,0.0,0.0,11.3,0,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting
ITA-Serie A,2024,Como,Alberto Moreno,ESP,DF,32-280,1992,15.7,0,11,4,36.4,0.7,0.25,0.0,0.0,24.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
ITA-Serie A,2024,Como,Alessandro Gabrielloni,ITA,"FW,MF",30-275,1994,1.2,1,4,2,50.0,3.21,1.61,0.25,0.5,15.3,0,0,0,0.3,0.3,0.07,0.7,0.7,shooting
ITA-Serie A,2024,Como,Alessio Iovine,ITA,"DF,FW",34-069,1991,4.2,0,1,0,0.0,0.24,0.0,0.0,,26.0,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Como,Ali Jasim,IRQ,"FW,DF",21-081,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Alieu Fadera,GAM,"FW,DF",23-159,2001,17.7,1,27,9,33.3,1.53,0.51,0.04,0.11,18.8,0,0,0,1.6,1.6,0.06,-0.6,-0.6,shooting
ITA-Serie A,2024,Como,Anastasios Douvikas,GRE,FW,25-252,1999,2.2,1,5,2,40.0,2.23,0.89,0.2,0.5,12.4,0,0,0,1.4,1.4,0.27,-0.4,-0.4,shooting
ITA-Serie A,2024,Como,Andrea Belotti,ITA,FW,31-112,1993,6.6,2,19,3,15.8,2.88,0.46,0.11,0.67,12.7,0,0,0,2.5,2.5,0.13,-0.5,-0.5,shooting
ITA-Serie A,2024,Como,Assane Diao,SEN,"FW,MF",19-216,2005,12.0,6,23,10,43.5,1.92,0.83,0.26,0.6,15.5,0,0,0,3.1,3.1,0.13,2.9,2.9,shooting
ITA-Serie A,2024,Como,Ben Lhassine Kone,CIV,MF,25-028,2000,0.6,0,1,0,0.0,1.76,0.0,0.0,,34.9,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ITA-Serie A,2024,Como,Daniele Baselli,ITA,MF,33-030,1992,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Dele Alli,ENG,MF,29-000,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Edoardo Goldaniga,ITA,DF,31-160,1993,22.1,0,8,3,37.5,0.36,0.14,0.0,0.0,9.8,0,0,0,1.8,1.8,0.23,-1.8,-1.8,shooting
ITA-Serie A,2024,Como,Emil Audero,IDN,GK,28-083,1997,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Federico Barba,ITA,DF,31-222,1993,4.8,0,2,1,50.0,0.42,0.21,0.0,0.0,8.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2,shooting
ITA-Serie A,2024,Como,Fellipe Jack,BRA,DF,19-089,2006,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Gabriel Strefezza,BRA,"FW,MF",27-358,1997,24.7,3,51,17,33.3,2.07,0.69,0.06,0.18,20.7,2,0,0,3.2,3.2,0.06,-0.2,-0.2,shooting
ITA-Serie A,2024,Como,Ignace Van Der Brempt,BEL,DF,23-010,2002,11.8,0,5,2,40.0,0.42,0.17,0.0,0.0,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2024,Como,Ivan Smolčić,CRO,DF,24-237,2000,6.0,0,5,2,40.0,0.84,0.34,0.0,0.0,15.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Como,Jean Butez,FRA,GK,29-307,1995,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Jonathan Ikone,FRA,FW,26-344,1998,2.3,2,8,4,50.0,3.53,1.76,0.25,0.5,14.9,0,0,0,1.0,1.0,0.13,1.0,1.0,shooting
ITA-Serie A,2024,Como,Luca Mazzitelli,ITA,MF,29-147,1995,3.7,1,7,3,42.9,1.88,0.81,0.14,0.33,17.5,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting
ITA-Serie A,2024,Como,Lucas Da Cunha,FRA,MF,23-306,2001,22.4,3,24,10,41.7,1.07,0.45,0.13,0.3,21.9,2,0,0,1.5,1.5,0.06,1.5,1.5,shooting
ITA-Serie A,2024,Como,Marc-Oliver Kempf,GER,DF,30-073,1995,23.1,0,14,2,14.3,0.61,0.09,0.0,0.0,11.6,0,0,0,1.1,1.1,0.08,-1.1,-1.1,shooting
ITA-Serie A,2024,Como,Marco Sala,ITA,DF,25-311,1999,2.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Matthias Braunöder,AUT,MF,23-015,2002,3.0,0,2,0,0.0,0.67,0.0,0.0,,24.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2024,Como,Maxence Caqueret,FRA,MF,25-055,2000,7.5,0,4,1,25.0,0.53,0.13,0.0,0.0,20.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2024,Como,Máximo Perrone,ARG,MF,22-094,2003,15.2,0,8,1,12.5,0.53,0.07,0.0,0.0,21.2,0,0,0,0.8,0.8,0.1,-0.8,-0.8,shooting
ITA-Serie A,2024,Como,Mërgim Vojvoda,KVX,DF,30-069,1995,2.0,1,2,1,50.0,0.98,0.49,0.5,1.0,18.0,0,0,0,0.1,0.1,0.05,0.9,0.9,shooting
ITA-Serie A,2024,Como,Nicolás Paz,ARG,"MF,FW",20-215,2004,24.0,6,90,34,37.8,3.75,1.42,0.07,0.18,20.1,9,0,1,8.1,7.4,0.08,-2.1,-1.4,shooting
ITA-Serie A,2024,Como,Oliver Abildgaard,DEN,MF,28-305,1996,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Patrick Cutrone,ITA,FW,27-098,1998,20.3,6,58,22,37.9,2.86,1.09,0.1,0.27,15.8,0,0,1,6.0,5.2,0.09,0.0,0.8,shooting
ITA-Serie A,2024,Como,Pepe Reina,ESP,GK,42-223,1982,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Como,Sergi Roberto,ESP,MF,33-063,1992,7.6,0,6,1,16.7,0.79,0.13,0.0,0.0,23.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting
ITA-Serie A,2024,Como,Simone Verdi,ITA,"MF,FW",32-273,1992,1.3,0,2,2,100.0,1.57,1.57,0.0,0.0,26.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2024,Como,Yannik Engelhardt,GER,"MF,DF",24-063,2001,12.0,1,8,2,25.0,0.67,0.17,0.13,0.5,13.7,0,0,0,0.6,0.6,0.07,0.4,0.4,shooting
ITA-Serie A,2024,Como,Álex Valle,ESP,DF,20-351,2004,7.9,0,7,1,14.3,0.88,0.13,0.0,0.0,20.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ITA-Serie A,2024,Empoli,Alberto Grassi,ITA,MF,30-035,1995,18.9,1,7,2,28.6,0.37,0.11,0.14,0.5,13.4,0,0,0,0.7,0.7,0.11,0.3,0.3,shooting
ITA-Serie A,2024,Empoli,Ardian Ismajli,ALB,DF,28-193,1996,22.9,0,5,0,0.0,0.22,0.0,0.0,,9.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ITA-Serie A,2024,Empoli,Christian Kouamé,CIV,"FW,MF",27-126,1997,5.6,1,16,5,31.3,2.84,0.89,0.06,0.2,14.3,0,0,0,2.7,2.7,0.17,-1.7,-1.7,shooting
ITA-Serie A,2024,Empoli,Devis Vásquez,COL,GK,26-334,1998,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2024,Empoli,Emmanuel Ekong,SWE,"MF,FW",22-290,2002,2.1,0,4,1,25.0,1.94,0.48,0.0,0.0,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ITA-Serie A,2024,Empoli,Emmanuel Gyasi,GHA,"DF,FW",31-090,1994,29.1,2,17,7,41.2,0.58,0.24,0.12,0.29,10.0,0,0,0,3.6,3.6,0.21,-1.6,-1.6,shooting
ITA-Serie A,2024,Empoli,Faustino Anjorin,ENG,MF,23-139,2001,10.9,0,18,4,22.2,1.65,0.37,0.0,0.0,24.7,0,0,0,0.8,0.8,0.04,-0.8,-0.8,shooting
