league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2020,Juventus,Cristiano Ronaldo,POR,FW,35,1985,31.1,1442,20,61,589,805,197,1434,95,58,61.1,37,38.9,831,6215,3604,154,124,67,62,32,1167,277,possession
ITA-Serie A,2020,Juventus,Danilo,BRA,"DF,MF",29,1991,32.4,2744,148,843,1565,364,23,2744,25,22,88.0,3,12.0,1511,7130,4081,59,39,5,18,9,2011,55,possession
ITA-Serie A,2020,Juventus,Dejan Kulusevski,SWE,"MF,FW",20,2000,21.4,1022,6,109,384,550,117,1022,72,43,59.7,29,40.3,663,4910,2886,104,52,39,66,45,766,202,possession
ITA-Serie A,2020,Juventus,Douglas Costa,BRA,"MF,FW",29,1990,0.5,31,0,4,17,11,0,31,0,0,,0,,17,93,47,0,1,0,2,1,20,6,possession
ITA-Serie A,2020,Juventus,Federico Bernardeschi,ITA,"MF,DF",26,1994,10.8,707,23,139,277,297,29,707,32,22,68.8,10,31.3,416,2620,1257,37,26,5,27,12,481,85,possession
ITA-Serie A,2020,Juventus,Federico Chiesa,ITA,"MF,DF",22,1997,24.6,1085,20,146,419,542,109,1085,84,48,57.1,36,42.9,642,4728,2847,92,48,40,40,23,752,179,possession
ITA-Serie A,2020,Juventus,Félix Correia,POR,MF,19,2001,0.1,9,1,3,2,4,0,9,0,0,,0,,4,23,12,0,0,0,0,0,5,0,possession
ITA-Serie A,2020,Juventus,Giacomo Vrioni,ALB,FW,21,1998,0.0,3,0,0,1,2,2,3,0,0,,0,,2,17,15,1,0,1,1,0,2,1,possession
ITA-Serie A,2020,Juventus,Gianluca Frabotta,ITA,"DF,MF",21,1999,7.7,544,18,150,242,155,15,544,8,3,37.5,5,62.5,264,1241,659,14,10,3,8,6,360,65,possession
ITA-Serie A,2020,Juventus,Gianluigi Buffon,ITA,GK,42,1978,8.0,321,288,320,1,0,0,321,0,0,,0,,174,695,434,0,0,0,0,0,182,0,possession
ITA-Serie A,2020,Juventus,Giorgio Chiellini,ITA,DF,35,1984,15.4,1262,158,562,659,44,14,1262,4,2,50.0,2,50.0,690,3677,2096,20,14,0,5,1,928,2,possession
ITA-Serie A,2020,Juventus,Juan Cuadrado,COL,"DF,MF",32,1988,24.2,2028,42,426,923,705,71,2027,68,45,66.2,23,33.8,1217,6466,4037,93,68,37,47,20,1492,217,possession
ITA-Serie A,2020,Juventus,Leonardo Bonucci,ITA,DF,33,1987,22.5,1702,225,770,875,64,20,1702,5,4,80.0,1,20.0,984,4599,2705,6,8,1,5,2,1290,4,possession
ITA-Serie A,2020,Juventus,Manolo Portanova,ITA,MF,20,2000,0.8,36,1,10,14,12,2,36,0,0,,0,,18,97,61,1,1,0,2,2,27,4,possession
ITA-Serie A,2020,Juventus,Matthijs de Ligt,NED,DF,20,1999,24.7,1958,223,810,1070,87,28,1958,7,6,85.7,1,14.3,1164,5637,3041,16,10,0,11,3,1442,6,possession
ITA-Serie A,2020,Juventus,Mattia De Sciglio,ITA,DF,27,1992,0.3,14,1,4,4,6,1,14,0,0,,0,,6,30,14,1,0,0,0,0,13,4,possession
ITA-Serie A,2020,Juventus,Merih Demiral,TUR,DF,22,1998,10.4,735,95,388,326,25,10,735,4,2,50.0,2,50.0,378,1960,792,2,3,0,3,2,535,2,possession
ITA-Serie A,2020,Juventus,Nicolò Fagioli,ITA,MF,19,2001,0.2,23,1,7,14,2,0,23,2,2,100.0,0,0.0,15,65,28,0,0,0,0,0,17,0,possession
ITA-Serie A,2020,Juventus,Paulo Dybala,ARG,FW,26,1993,12.6,880,2,53,367,467,61,880,47,27,57.4,20,42.6,496,2886,1214,39,35,14,35,18,687,97,possession
ITA-Serie A,2020,Juventus,Radu Drăgușin,ROU,DF,18,2002,0.0,2,0,2,0,0,0,2,0,0,,0,,1,3,0,0,0,0,0,0,1,0,possession
ITA-Serie A,2020,Juventus,Rodrigo Bentancur,URU,MF,23,1997,25.8,2127,101,507,1312,339,15,2127,51,35,68.6,16,31.4,1174,5484,2550,35,41,3,29,16,1503,25,possession
ITA-Serie A,2020,Juventus,Weston McKennie,USA,MF,21,1998,18.9,1001,42,181,478,350,71,1001,23,19,82.6,4,17.4,457,2278,1255,35,27,6,38,22,689,110,possession
ITA-Serie A,2020,Juventus,Wojciech Szczęsny,POL,GK,30,1990,29.7,1076,881,1067,9,0,0,1076,1,1,100.0,0,0.0,618,2957,1820,0,1,1,0,0,595,0,possession
ITA-Serie A,2020,Juventus,Álvaro Morata,ESP,FW,27,1992,22.4,851,27,60,376,423,130,850,41,23,56.1,18,43.9,424,2942,1396,55,35,21,74,41,656,159,possession
ITA-Serie A,2020,Lazio,Adam Marušić,MNE,DF,27,1992,33.0,1865,92,546,854,482,59,1865,51,24,47.1,27,52.9,1021,6096,3045,53,40,11,25,20,1186,201,possession
ITA-Serie A,2020,Lazio,Andreas Pereira,BRA,"FW,MF",24,1996,6.0,358,3,41,164,160,16,358,17,7,41.2,10,58.8,206,1277,595,17,9,5,12,11,239,53,possession
ITA-Serie A,2020,Lazio,Bastos,ANG,DF,29,1991,0.7,52,5,25,18,9,1,52,4,2,50.0,2,50.0,38,190,84,1,1,0,0,3,34,1,possession
ITA-Serie A,2020,Lazio,Ciro Immobile,ITA,FW,30,1990,31.7,1218,10,94,443,692,207,1210,47,27,57.4,20,42.6,700,3687,1815,74,43,38,71,34,968,250,possession
ITA-Serie A,2020,Lazio,Danilo Cataldi,ITA,MF,25,1994,6.3,466,18,96,268,106,8,466,9,8,88.9,1,11.1,266,1416,682,12,9,1,6,2,321,14,possession
ITA-Serie A,2020,Lazio,Denis Vavro,SVK,DF,24,1996,0.4,21,4,10,11,0,0,21,0,0,,0,,13,55,27,1,0,0,0,0,12,0,possession
ITA-Serie A,2020,Lazio,Djavan Anderson,NED,DF,25,1995,0.8,37,1,7,15,15,0,37,2,0,0.0,2,100.0,20,116,37,2,0,0,1,1,20,4,possession
ITA-Serie A,2020,Lazio,Felipe Caicedo,ECU,FW,31,1988,10.3,376,5,25,185,171,50,375,19,9,47.4,10,52.6,206,794,346,6,7,2,27,6,298,57,possession
ITA-Serie A,2020,Lazio,Francesco Acerbi,ITA,DF,32,1988,31.3,2430,309,1122,1136,191,22,2430,8,6,75.0,2,25.0,1410,8649,4938,41,42,2,21,10,1565,46,possession
ITA-Serie A,2020,Lazio,Gonzalo Escalante,ARG,MF,27,1993,8.1,573,16,141,382,56,3,573,9,8,88.9,1,11.1,302,1481,697,11,11,0,6,2,353,7,possession
ITA-Serie A,2020,Lazio,Jean-Daniel Akpa-Akpro,CIV,MF,27,1992,11.7,522,20,116,289,132,21,522,26,15,57.7,11,42.3,270,1381,603,11,11,3,26,13,282,31,possession
ITA-Serie A,2020,Lazio,Joaquín Correa,ARG,FW,25,1994,21.5,999,15,55,386,570,142,998,84,35,41.7,49,58.3,665,4048,2078,66,59,34,65,37,824,187,possession
ITA-Serie A,2020,Lazio,Lucas Leiva,BRA,MF,33,1987,23.7,1710,62,461,1076,186,7,1710,14,9,64.3,5,35.7,890,4436,2293,23,25,2,14,12,1079,18,possession
ITA-Serie A,2020,Lazio,Luis Alberto,ESP,MF,27,1992,29.1,2254,14,240,1244,817,63,2254,95,51,53.7,44,46.3,1344,8588,5655,143,124,19,46,39,1577,132,possession
ITA-Serie A,2020,Lazio,Luiz Felipe,ITA,DF,23,1997,10.1,669,62,305,333,35,4,669,5,2,40.0,3,60.0,400,2810,1410,9,6,0,7,2,445,2,possession
ITA-Serie A,2020,Lazio,Manuel Lazzari,ITA,DF,26,1993,29.0,1398,43,295,546,576,65,1398,58,31,53.4,27,46.6,810,6712,4060,130,80,29,41,22,890,202,possession
ITA-Serie A,2020,Lazio,Marco Bertini,ITA,MF,17,2002,0.1,4,0,2,2,0,0,4,1,1,100.0,0,0.0,1,13,4,0,0,0,0,0,1,0,possession
ITA-Serie A,2020,Lazio,Marco Parolo,ITA,"DF,MF",35,1985,7.3,470,48,190,227,56,8,470,1,0,0.0,1,100.0,240,1230,691,8,8,0,5,1,271,12,possession
ITA-Serie A,2020,Lazio,Mateo Musacchio,ARG,DF,29,1990,2.5,136,8,60,68,10,0,136,1,1,100.0,0,0.0,78,448,173,4,2,0,3,1,98,2,possession
ITA-Serie A,2020,Lazio,Mohamed Fares,ALG,DF,24,1996,12.7,685,27,167,262,263,21,685,18,6,33.3,12,66.7,362,1753,916,26,20,4,19,6,409,114,possession
ITA-Serie A,2020,Lazio,Nicolò Armini,ITA,DF,19,2001,0.1,5,0,1,3,1,0,5,0,0,,0,,3,27,0,0,0,0,0,0,3,0,possession
ITA-Serie A,2020,Lazio,Patric,ESP,DF,27,1993,17.7,1373,104,498,728,154,8,1373,3,1,33.3,2,66.7,872,4487,2204,15,11,1,12,4,977,38,possession
ITA-Serie A,2020,Lazio,Pepe Reina,ESP,GK,37,1982,29.0,1182,974,1174,9,0,0,1182,1,1,100.0,0,0.0,740,4476,2861,0,0,0,0,0,673,0,possession
ITA-Serie A,2020,Lazio,Raúl Moro,ESP,FW,17,2002,0.1,4,0,2,1,1,1,4,2,0,0.0,2,100.0,3,6,0,0,0,0,1,0,2,0,possession
ITA-Serie A,2020,Lazio,Senad Lulić,BIH,DF,34,1986,8.0,420,16,111,169,144,22,420,9,5,55.6,4,44.4,201,1198,562,16,17,3,12,9,248,44,possession
ITA-Serie A,2020,Lazio,Sergej Milinković-Savić,SRB,MF,25,1995,30.5,2222,83,408,1189,654,78,2222,43,30,69.8,13,30.2,1253,6084,2829,59,51,11,80,46,1693,132,possession
ITA-Serie A,2020,Lazio,Thomas Strakosha,ALB,GK,25,1995,9.0,368,302,364,4,0,0,368,0,0,,0,,255,1332,803,0,0,0,0,0,203,0,possession
ITA-Serie A,2020,Lazio,Vedat Muriqi,KVX,FW,26,1994,9.2,384,20,41,158,188,63,384,7,2,28.6,5,71.4,204,874,216,9,2,4,32,17,304,79,possession
ITA-Serie A,2020,Lazio,Wesley Hoedt,NED,DF,26,1994,10.6,796,108,386,403,12,4,796,4,3,75.0,1,25.0,488,2502,1225,2,2,1,4,1,530,1,possession
ITA-Serie A,2020,Lazio,Ștefan Radu,ROU,DF,33,1986,27.3,1891,118,670,954,277,10,1891,15,13,86.7,2,13.3,1087,5724,3181,46,38,1,17,5,1289,50,possession
ITA-Serie A,2020,Milan,Alessio Romagnoli,ITA,DF,25,1995,21.2,1221,153,602,595,33,20,1221,0,0,,0,,688,3246,1770,7,7,0,6,1,824,0,possession
ITA-Serie A,2020,Milan,Alexis Saelemaekers,BEL,FW,21,1999,22.4,1126,13,151,457,531,58,1126,61,37,60.7,24,39.3,619,3436,1596,43,26,10,61,20,807,169,possession
ITA-Serie A,2020,Milan,Andrea Conti,ITA,DF,26,1994,0.3,29,2,8,17,4,0,29,2,2,100.0,0,0.0,17,109,77,3,1,0,2,0,20,0,possession
ITA-Serie A,2020,Milan,Ante Rebić,CRO,FW,26,1993,19.7,720,20,54,191,481,112,720,41,20,48.8,21,51.2,376,2108,1064,43,17,22,64,29,508,146,possession
ITA-Serie A,2020,Milan,Brahim Díaz,MAR,"MF,FW",20,1999,13.6,650,3,48,308,308,51,650,50,25,50.0,25,50.0,383,2429,1226,43,41,8,43,24,491,69,possession
ITA-Serie A,2020,Milan,Ciprian Tătărușanu,ROU,GK,34,1986,1.0,30,26,30,0,0,0,30,0,0,,0,,16,110,69,0,0,0,0,0,13,0,possession
ITA-Serie A,2020,Milan,Daniel Maldini,ITA,"FW,DF",18,2001,0.3,19,0,4,5,11,2,19,2,2,100.0,0,0.0,10,59,45,1,1,1,2,0,13,3,possession
ITA-Serie A,2020,Milan,Davide Calabria,ITA,DF,23,1996,29.4,2139,114,639,1088,430,34,2139,35,20,57.1,15,42.9,999,4870,2954,60,46,7,29,14,1260,110,possession
ITA-Serie A,2020,Milan,Diogo Dalot,POR,DF,21,1999,12.1,773,54,241,363,177,17,773,12,9,75.0,3,25.0,347,1937,1204,28,12,7,16,4,415,47,possession
ITA-Serie A,2020,Milan,Fikayo Tomori,ENG,DF,22,1997,16.3,1082,139,595,462,35,9,1082,4,4,100.0,0,0.0,605,2814,1395,4,7,0,8,2,699,2,possession
ITA-Serie A,2020,Milan,Franck Kessié,CIV,MF,23,1996,35.8,2425,115,579,1441,442,89,2412,54,43,79.6,11,20.4,1426,7839,3715,64,51,6,53,40,1692,57,possession
ITA-Serie A,2020,Milan,Gianluigi Donnarumma,ITA,GK,21,1999,37.0,1321,1043,1314,9,0,0,1321,1,1,100.0,0,0.0,762,4269,2811,0,0,0,0,0,670,0,possession
ITA-Serie A,2020,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",26,1994,29.0,1936,25,172,865,919,73,1935,59,36,61.0,23,39.0,1062,5839,2937,88,70,21,76,35,1373,193,possession
ITA-Serie A,2020,Milan,Ismaël Bennacer,ALG,MF,22,1997,14.7,1140,33,261,749,140,4,1140,36,29,80.6,7,19.4,702,3777,1719,20,23,3,21,15,798,12,possession
ITA-Serie A,2020,Milan,Jens Petter Hauge,NOR,FW,20,1999,5.9,259,2,23,96,144,24,259,18,9,50.0,9,50.0,144,779,325,10,7,5,15,11,188,51,possession
ITA-Serie A,2020,Milan,Lorenzo Colombo,ITA,FW,18,2002,1.0,26,2,4,12,11,5,26,2,1,50.0,1,50.0,13,138,100,4,1,1,2,1,15,3,possession
ITA-Serie A,2020,Milan,Léo Duarte,BRA,DF,24,1996,0.2,14,1,12,2,0,0,14,0,0,,0,,8,31,11,0,1,0,0,0,11,0,possession
ITA-Serie A,2020,Milan,Mario Mandžukić,CRO,FW,34,1986,2.4,71,4,10,35,28,8,71,0,0,,0,,22,70,38,0,1,0,1,1,47,5,possession
ITA-Serie A,2020,Milan,Mateo Musacchio,ARG,DF,29,1990,0.4,28,2,15,13,0,0,28,0,0,,0,,18,58,27,0,0,0,1,0,16,0,possession
ITA-Serie A,2020,Milan,Matteo Gabbia,ITA,DF,20,1999,6.2,415,52,203,200,12,6,415,0,0,,0,,224,991,566,2,1,0,2,0,284,0,possession
ITA-Serie A,2020,Milan,Pierre Kalulu,FRA,DF,20,2000,8.1,579,45,241,276,71,7,579,4,3,75.0,1,25.0,352,1928,1051,18,12,1,4,1,368,28,possession
ITA-Serie A,2020,Milan,Rade Krunić,BIH,"MF,FW",26,1993,8.0,362,13,84,190,88,14,362,10,5,50.0,5,50.0,180,972,446,9,6,2,11,5,239,10,possession
ITA-Serie A,2020,Milan,Rafael Leão,POR,FW,21,1999,21.4,713,17,72,279,386,104,713,65,40,61.5,25,38.5,398,3486,1930,77,38,32,53,16,526,147,possession
ITA-Serie A,2020,Milan,Samu Castillejo,ESP,FW,25,1995,13.1,614,9,84,274,269,43,614,47,30,63.8,17,36.2,394,2598,1189,41,30,16,21,23,428,90,possession
ITA-Serie A,2020,Milan,Sandro Tonali,ITA,MF,20,2000,14.8,907,37,238,490,190,9,907,14,6,42.9,8,57.1,467,2459,1299,22,23,3,15,8,590,15,possession
ITA-Serie A,2020,Milan,Simon Kjær,DEN,DF,31,1989,26.6,1781,261,942,809,40,20,1781,0,0,,0,,962,4211,2388,8,4,2,10,0,1160,1,possession
ITA-Serie A,2020,Milan,Soualiho Meïté,FRA,MF,26,1994,6.5,381,22,91,219,78,7,381,12,9,75.0,3,25.0,181,941,520,12,8,1,6,11,223,11,possession
ITA-Serie A,2020,Milan,Theo Hernández,FRA,DF,22,1997,32.6,2287,107,548,1107,673,84,2287,119,73,61.3,46,38.7,1352,10146,6510,146,101,28,62,27,1485,189,possession
ITA-Serie A,2020,Milan,Zlatan Ibrahimović,SWE,FW,38,1981,16.6,742,33,38,297,413,144,736,22,11,50.0,10,45.5,356,1642,859,31,27,11,32,11,584,116,possession
ITA-Serie A,2020,Napoli,Alex Meret,ITA,GK,23,1997,22.0,640,576,639,1,0,0,640,0,0,,0,,393,1721,1020,0,0,0,1,0,346,0,possession
ITA-Serie A,2020,Napoli,Amir Rrahmani,KVX,DF,26,1994,12.2,691,101,383,299,12,7,691,2,2,100.0,0,0.0,381,1390,559,0,1,0,3,0,446,2,possession
ITA-Serie A,2020,Napoli,Andrea Petagna,ITA,FW,25,1995,10.7,323,10,35,123,167,77,323,12,7,58.3,5,41.7,183,1140,330,14,5,12,18,14,244,61,possession
ITA-Serie A,2020,Napoli,Antonio Cioffi,ITA,FW,17,2002,0.1,13,0,3,8,3,0,13,1,1,100.0,0,0.0,9,36,12,0,0,0,1,0,9,2,possession
ITA-Serie A,2020,Napoli,David Ospina,COL,GK,31,1988,16.0,567,478,564,3,0,0,567,0,0,,0,,360,1707,1079,0,0,0,0,0,326,0,possession
ITA-Serie A,2020,Napoli,Diego Demme,GER,MF,28,1991,17.7,1412,47,280,894,247,21,1412,14,7,50.0,7,50.0,887,3953,1867,27,31,2,14,18,1084,26,possession
ITA-Serie A,2020,Napoli,Dries Mertens,BEL,"FW,MF",33,1987,16.2,615,7,37,223,360,93,615,22,11,50.0,11,50.0,346,1439,674,28,13,12,16,5,440,93,possession
ITA-Serie A,2020,Napoli,Elif Elmas,MKD,"MF,FW",20,1999,8.2,446,8,65,225,160,25,446,16,12,75.0,4,25.0,276,1492,737,27,17,9,18,9,344,35,possession
ITA-Serie A,2020,Napoli,Elseid Hysaj,ALB,DF,26,1994,19.6,1407,77,429,751,242,14,1407,33,22,66.7,11,33.3,834,4316,2451,49,37,7,24,6,910,49,possession
ITA-Serie A,2020,Napoli,Fabián Ruiz Peña,ESP,MF,24,1996,28.5,2380,73,457,1378,569,39,2380,34,28,82.4,6,17.6,1520,7477,3871,61,55,6,23,20,1869,80,possession
ITA-Serie A,2020,Napoli,Faouzi Ghoulam,ALG,"DF,FW",29,1991,3.2,279,5,52,138,92,2,279,0,0,,0,,143,570,297,3,11,1,3,3,194,23,possession
ITA-Serie A,2020,Napoli,Fernando Llorente,ESP,"FW,MF",35,1985,0.6,32,0,2,8,22,11,32,1,0,0.0,1,100.0,18,68,16,0,0,0,4,2,27,14,possession
ITA-Serie A,2020,Napoli,Giovanni Di Lorenzo,ITA,DF,26,1993,36.0,2917,118,795,1438,714,82,2917,54,30,55.6,24,44.4,1819,8831,5164,104,59,13,31,16,2038,192,possession
ITA-Serie A,2020,Napoli,Hirving Lozano,MEX,FW,25,1995,21.8,925,12,84,299,557,129,925,70,29,41.4,41,58.6,640,5016,2696,112,44,43,55,22,693,256,possession
ITA-Serie A,2020,Napoli,Kalidou Koulibaly,SEN,DF,29,1991,24.5,1981,202,843,1087,70,18,1981,22,19,86.4,3,13.6,1306,6374,3585,22,21,2,8,6,1414,6,possession
ITA-Serie A,2020,Napoli,Kostas Manolas,GRE,DF,29,1991,25.5,1735,201,835,878,26,11,1735,3,2,66.7,1,33.3,1107,4649,2239,4,4,1,1,1,1273,1,possession
ITA-Serie A,2020,Napoli,Kévin Malcuit,MAR,"FW,MF",29,1991,0.4,32,0,5,22,5,0,32,2,1,50.0,1,50.0,18,129,93,2,0,0,2,0,22,3,possession
ITA-Serie A,2020,Napoli,Lorenzo Insigne,ITA,FW,29,1991,31.8,2280,22,250,1028,1040,143,2272,105,65,61.9,40,38.1,1469,9303,4826,138,95,54,63,34,1710,270,possession
ITA-Serie A,2020,Napoli,Matteo Politano,ITA,"FW,MF",26,1993,21.2,1117,27,116,382,640,77,1117,60,37,61.7,23,38.3,726,5732,2940,94,62,29,46,23,823,197,possession
ITA-Serie A,2020,Napoli,Mário Rui,POR,DF,29,1991,18.5,1556,49,432,724,410,20,1556,20,13,65.0,7,35.0,900,3620,2042,37,29,2,24,4,1063,111,possession
ITA-Serie A,2020,Napoli,Nikola Maksimović,SRB,DF,28,1991,13.4,1095,151,580,500,22,11,1095,3,3,100.0,0,0.0,650,3587,1827,10,4,0,5,3,791,3,possession
ITA-Serie A,2020,Napoli,Piotr Zieliński,POL,MF,26,1994,28.0,1500,25,148,735,643,85,1500,95,58,61.1,37,38.9,972,5886,2948,93,76,15,50,31,1191,157,possession
ITA-Serie A,2020,Napoli,Stanislav Lobotka,SVK,MF,25,1994,1.7,136,1,27,99,12,0,136,3,2,66.7,1,33.3,89,496,203,3,2,0,0,1,110,1,possession
ITA-Serie A,2020,Napoli,Tiemoué Bakayoko,FRA,MF,25,1994,21.8,1449,36,296,973,187,16,1449,29,25,86.2,4,13.8,804,3386,1295,15,18,1,27,20,1063,17,possession
ITA-Serie A,2020,Napoli,Victor Osimhen,NGA,FW,21,1998,17.5,452,11,20,167,276,106,452,27,12,44.4,15,55.6,248,1800,877,41,30,27,45,17,334,100,possession
ITA-Serie A,2020,Parma,Alberto Grassi,ITA,"MF,DF",25,1995,13.1,637,48,192,328,124,16,637,14,7,50.0,7,50.0,297,1220,538,13,9,3,24,4,355,30,possession
ITA-Serie A,2020,Parma,Andrea Adorante,ITA,FW,20,2000,0.1,2,0,0,2,0,0,2,0,0,,0,,2,9,0,0,0,0,0,2,1,0,possession
ITA-Serie A,2020,Parma,Andrea Conti,ITA,DF,26,1994,9.0,556,29,195,269,96,14,556,5,2,40.0,3,60.0,252,1236,811,20,12,0,6,4,312,21,possession
ITA-Serie A,2020,Parma,Andreas Cornelius,DEN,FW,27,1993,21.1,781,26,66,399,320,90,781,19,11,57.9,8,42.1,390,1608,419,12,8,4,56,34,625,135,possession
ITA-Serie A,2020,Parma,Botond Balogh,HUN,DF,18,2002,1.8,105,13,62,40,3,1,105,1,1,100.0,0,0.0,63,300,196,1,1,0,1,0,64,1,possession
ITA-Serie A,2020,Parma,Bruno Alves,POR,DF,38,1981,18.1,1096,173,611,446,41,17,1096,2,1,50.0,1,50.0,636,2915,1445,0,4,1,1,1,721,6,possession
ITA-Serie A,2020,Parma,Chaka Traorè,CIV,"FW,DF",15,2004,0.2,19,0,3,8,8,3,19,1,0,0.0,1,100.0,10,54,19,1,0,0,4,1,16,7,possession
ITA-Serie A,2020,Parma,Daan Dierckx,BEL,DF,17,2003,5.2,262,41,140,121,3,1,262,0,0,,0,,160,712,376,1,1,1,2,0,175,1,possession
ITA-Serie A,2020,Parma,Dennis Man,ROU,"FW,MF",21,1998,7.8,345,5,48,159,146,30,345,18,13,72.2,5,27.8,225,1444,683,22,23,6,20,10,262,56,possession
ITA-Serie A,2020,Parma,Drissa Camara,CIV,MF,18,2002,0.2,12,0,2,7,3,0,12,2,1,50.0,1,50.0,8,43,14,0,0,0,0,0,8,0,possession
ITA-Serie A,2020,Parma,Gastón Brugman,URU,MF,27,1992,18.0,1288,56,353,749,204,4,1288,19,16,84.2,3,15.8,701,3614,1818,22,24,1,20,9,831,17,possession
ITA-Serie A,2020,Parma,Gervinho,CIV,FW,33,1987,22.5,721,4,51,264,421,97,721,98,56,57.1,42,42.9,528,4156,2273,84,44,58,45,24,565,163,possession
ITA-Serie A,2020,Parma,Giacomo Ricci,ITA,DF,23,1996,0.7,42,5,11,19,12,1,42,2,0,0.0,2,100.0,22,126,60,2,1,0,1,1,23,1,possession
ITA-Serie A,2020,Parma,Giuseppe Pezzella,ITA,DF,22,1997,20.3,1188,87,372,518,314,25,1188,49,35,71.4,14,28.6,650,3963,2250,58,45,8,18,24,721,114,possession
ITA-Serie A,2020,Parma,Graziano Pellè,ITA,FW,35,1985,6.8,259,8,26,123,111,37,259,3,1,33.3,2,66.7,123,435,140,3,4,2,15,9,212,38,possession
ITA-Serie A,2020,Parma,Hernani,BRA,MF,26,1994,24.3,1384,54,284,757,356,26,1383,53,36,67.9,17,32.1,711,3947,1924,51,38,4,39,27,884,85,possession
ITA-Serie A,2020,Parma,Jacopo Dezi,ITA,"FW,MF",28,1992,0.9,55,0,6,27,22,2,55,0,0,,0,,24,109,14,0,2,0,3,1,37,5,possession
ITA-Serie A,2020,Parma,Jasmin Kurtić,SVN,MF,31,1989,30.4,1703,86,363,972,385,34,1703,19,14,73.7,5,26.3,971,4963,2437,53,46,3,29,14,1151,78,possession
ITA-Serie A,2020,Parma,Joshua Zirkzee,NED,"FW,MF",19,2001,1.3,46,2,6,22,18,4,46,4,4,100.0,0,0.0,21,59,19,1,0,1,4,0,26,5,possession
ITA-Serie A,2020,Parma,Juan Brunetta,ARG,"FW,MF",23,1997,5.3,255,1,19,141,99,17,255,25,13,52.0,12,48.0,166,1212,599,23,12,3,17,8,185,34,possession
ITA-Serie A,2020,Parma,Juraj Kucka,SVK,"MF,FW",33,1987,25.9,1250,44,208,673,378,56,1246,59,31,52.5,28,47.5,658,3326,1498,35,23,5,48,30,885,117,possession
ITA-Serie A,2020,Parma,Kastriot Dermaku,ALB,DF,28,1992,1.1,53,15,34,19,0,0,53,0,0,,0,,16,102,54,0,0,0,0,0,31,0,possession
ITA-Serie A,2020,Parma,Lautaro Valenti,ARG,DF,21,1999,5.5,408,59,230,167,15,2,408,2,2,100.0,0,0.0,243,1265,787,7,4,0,4,0,281,1,possession
ITA-Serie A,2020,Parma,Luca Siligardi,ITA,"FW,MF",32,1988,0.4,22,0,0,5,17,3,22,0,0,,0,,11,59,8,0,0,0,2,3,14,3,possession
ITA-Serie A,2020,Parma,Luigi Sepe,ITA,GK,29,1991,36.0,1508,1291,1497,12,0,0,1508,2,2,100.0,0,0.0,845,3959,2900,0,0,0,1,0,718,0,possession
ITA-Serie A,2020,Parma,Matteo Darmian,ITA,DF,30,1989,2.3,125,7,57,48,21,0,125,1,1,100.0,0,0.0,43,161,72,1,1,0,1,1,70,7,possession
ITA-Serie A,2020,Parma,Matteo Scozzarella,ITA,MF,32,1988,1.7,124,5,25,73,28,0,124,1,0,0.0,1,100.0,70,287,130,1,0,0,1,2,80,2,possession
ITA-Serie A,2020,Parma,Mattia Bani,ITA,DF,26,1993,12.7,846,115,491,336,22,10,846,0,0,,0,,487,2361,1238,5,2,0,3,1,587,5,possession
ITA-Serie A,2020,Parma,Mattia Sprocati,ITA,"MF,FW",27,1993,0.2,6,0,1,4,1,0,6,0,0,,0,,2,5,2,0,0,0,0,0,4,1,possession
ITA-Serie A,2020,Parma,Maxime Busi,BEL,DF,20,1999,13.3,937,48,293,470,183,11,937,28,12,42.9,16,57.1,538,2527,1488,28,13,4,21,5,602,63,possession
ITA-Serie A,2020,Parma,Márk Kosznovszky,HUN,MF,18,2002,1.0,49,1,11,20,18,1,49,0,0,,0,,24,105,51,2,1,0,0,0,30,3,possession
ITA-Serie A,2020,Parma,Riccardo Gagliolo,SWE,DF,30,1990,21.7,1579,127,657,745,195,24,1579,16,10,62.5,6,37.5,872,4207,2755,37,19,1,15,6,1021,34,possession
ITA-Serie A,2020,Parma,Roberto Inglese,ITA,FW,28,1991,6.4,197,4,19,111,71,13,197,15,8,53.3,7,46.7,111,451,83,1,2,2,39,12,144,31,possession
ITA-Serie A,2020,Parma,Simon Sohm,SUI,MF,19,2001,10.0,502,12,127,298,81,5,502,11,7,63.6,4,36.4,287,1248,695,13,11,2,12,14,374,18,possession
ITA-Serie A,2020,Parma,Simone Colombi,ITA,GK,29,1991,2.0,58,50,57,1,0,0,58,0,0,,0,,28,112,86,0,0,0,0,0,22,0,possession
ITA-Serie A,2020,Parma,Simone Iacoponi,ITA,DF,33,1987,13.3,853,91,386,392,81,6,853,4,3,75.0,1,25.0,510,2613,1527,7,7,0,8,0,562,18,possession
ITA-Serie A,2020,Parma,Valentin Mihaila,ROU,"FW,MF",20,2000,7.8,288,9,40,104,148,31,288,28,14,50.0,14,50.0,179,1672,777,30,19,14,20,6,202,60,possession
