league,season,team,player,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP,stat_type
ESP-La Liga,2024,Rayo Vallecano,Cárdenas,ESP,GK,28-014,1997,5.0,74,140,52.9,2459,1922,6,6,100.0,40,41,97.6,28,92,30.4,0,0.0,0.0,0.0,0,2,0,0,0,passing
ESP-La Liga,2024,Rayo Vallecano,Etienne Eto'o,CMR,FW,22-236,2002,0.4,1,5,20.0,10,3,1,2,50.0,0,1,0.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Rayo Vallecano,Florian Lejeune,FRA,DF,33-326,1991,28.9,1343,1606,83.6,29234,12269,362,404,89.6,777,831,93.5,200,346,57.8,2,1.1,1.0,0.9,11,138,6,2,111,passing
ESP-La Liga,2024,Rayo Vallecano,Gerard Gumbau,ESP,MF,30-114,1994,6.8,221,300,73.7,3869,1240,107,123,87.0,81,102,79.4,26,60,43.3,1,1.2,0.7,-0.2,14,23,3,1,27,passing
ESP-La Liga,2024,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",30-105,1994,17.9,560,724,77.3,9187,2708,301,339,88.8,190,230,82.6,56,112,50.0,3,2.5,2.8,0.5,29,55,11,3,87,passing
ESP-La Liga,2024,Rayo Vallecano,Iván Balliu,ALB,DF,33-100,1992,9.0,315,423,74.5,5249,2267,150,168,89.3,137,173,79.2,22,59,37.3,0,0.4,0.2,-0.4,5,29,3,1,34,passing
ESP-La Liga,2024,Rayo Vallecano,James Rodríguez,COL,"MF,FW",33-273,1991,1.6,78,98,79.6,1368,440,40,44,90.9,21,25,84.0,13,24,54.2,0,0.2,0.3,-0.2,2,12,1,0,13,passing
ESP-La Liga,2024,Rayo Vallecano,Jorge de Frutos,ESP,"FW,MF",28-050,1997,22.1,389,571,68.1,5492,1489,237,294,80.6,113,165,68.5,21,43,48.8,3,3.1,2.2,-0.1,27,18,27,13,41,passing
ESP-La Liga,2024,Rayo Vallecano,Pathé Ciss,SEN,MF,31-026,1994,17.5,740,879,84.2,12886,3976,331,369,89.7,337,375,89.9,59,92,64.1,1,1.1,0.7,-0.1,16,87,6,0,103,passing
ESP-La Liga,2024,Rayo Vallecano,Pedro Díaz,ESP,MF,26-310,1998,8.5,294,376,78.2,4558,1357,166,189,87.8,92,104,88.5,23,59,39.0,0,1.2,1.5,-1.2,15,27,11,2,40,passing
ESP-La Liga,2024,Rayo Vallecano,Pelayo Fernandez,ESP,DF,21-347,2003,1.0,20,24,83.3,365,130,12,13,92.3,6,8,75.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Rayo Vallecano,Pep Chavarría,ESP,DF,27-001,1998,22.2,977,1212,80.6,15680,5447,515,573,89.9,385,461,83.5,63,121,52.1,1,1.2,1.6,-0.2,17,60,18,9,87,passing
ESP-La Liga,2024,Rayo Vallecano,Randy Nteka,ANG,FW,27-126,1997,10.8,126,197,64.0,1596,202,82,109,75.2,35,58,60.3,3,6,50.0,0,0.5,0.2,-0.5,9,5,1,0,6,passing
ESP-La Liga,2024,Rayo Vallecano,Raúl de Tomás,ESP,DF,30-176,1994,0.2,3,4,75.0,31,0,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Rayo Vallecano,Sergi Guardiola,ESP,FW,33-317,1991,3.5,45,69,65.2,585,143,33,45,73.3,8,13,61.5,3,5,60.0,0,0.1,0.2,-0.1,5,2,2,1,2,passing
ESP-La Liga,2024,Rayo Vallecano,Sergio Camello,ESP,FW,24-060,2001,12.6,207,263,78.7,2869,452,127,151,84.1,61,73,83.6,7,9,77.8,2,2.0,1.1,0.0,19,12,7,0,27,passing
ESP-La Liga,2024,Rayo Vallecano,Unai López,ESP,MF,29-163,1995,14.6,785,935,84.0,13308,3403,375,411,91.2,334,376,88.8,65,121,53.7,1,0.6,0.9,0.4,14,79,8,1,85,passing
ESP-La Liga,2024,Rayo Vallecano,Álvaro García,ESP,"FW,MF",32-166,1992,21.3,414,651,63.6,6401,2103,225,294,76.5,137,215,63.7,30,79,38.0,5,4.1,3.8,0.9,40,19,36,15,56,passing
ESP-La Liga,2024,Rayo Vallecano,Óscar Trejo,ARG,MF,36-350,1988,5.4,244,292,83.6,3202,737,162,177,91.5,60,75,80.0,10,20,50.0,0,0.9,0.3,-0.9,7,29,5,0,35,passing
ESP-La Liga,2024,Rayo Vallecano,Óscar Valentín,ESP,MF,30-234,1994,16.3,534,652,81.9,8420,3009,273,307,88.9,221,258,85.7,31,56,55.4,0,0.8,1.0,-0.8,10,58,6,1,70,passing
ESP-La Liga,2024,Real Madrid,Andriy Lunin,UKR,GK,26-059,1999,5.0,143,165,86.7,3544,2225,36,37,97.3,69,69,100.0,37,58,63.8,1,0.9,0.0,0.1,1,1,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Antonio Rüdiger,GER,DF,32-039,1993,23.5,1588,1729,91.8,29948,9809,589,609,96.7,823,864,95.3,157,222,70.7,0,0.2,0.6,-0.2,6,107,5,1,84,passing
ESP-La Liga,2024,Real Madrid,Arda Güler,TUR,"MF,FW",20-045,2005,7.9,403,467,86.3,6565,1556,217,235,92.3,140,158,88.6,35,50,70.0,3,2.3,2.8,0.7,23,45,18,3,54,passing
ESP-La Liga,2024,Real Madrid,Aurélien Tchouaméni,FRA,"DF,MF",25-074,2000,23.3,1518,1641,92.5,26774,8942,622,651,95.5,768,812,94.6,112,146,76.7,0,0.5,0.7,-0.5,4,146,7,1,131,passing
ESP-La Liga,2024,Real Madrid,Brahim Díaz,MAR,"FW,MF",25-251,1999,12.9,474,548,86.5,6115,1543,322,354,91.0,123,140,87.9,11,17,64.7,2,2.5,1.9,-0.5,18,45,15,0,60,passing
ESP-La Liga,2024,Real Madrid,Chema,ESP,MF,19-351,2005,0.1,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Dani Carvajal,ESP,DF,33-090,1992,6.8,399,463,86.2,6523,1419,197,212,92.9,170,195,87.2,26,35,74.3,0,0.2,0.3,-0.2,5,20,5,0,27,passing
ESP-La Liga,2024,Real Madrid,Dani Ceballos,ESP,MF,28-247,1996,9.2,897,949,94.5,14879,4286,428,439,97.5,383,398,96.2,63,79,79.7,0,1.4,1.7,-1.4,14,119,9,0,111,passing
ESP-La Liga,2024,Real Madrid,Daniel Yáñez,ESP,FW,18-014,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Madrid,David Alaba,AUT,DF,32-291,1992,3.0,169,189,89.4,2819,1179,77,77,100.0,77,79,97.5,10,25,40.0,0,0.1,0.1,-0.1,1,9,1,0,7,passing
ESP-La Liga,2024,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",22-152,2002,9.7,586,660,88.8,9750,2590,278,297,93.6,259,277,93.5,37,57,64.9,2,0.5,0.5,1.5,8,52,3,0,54,passing
ESP-La Liga,2024,Real Madrid,Endrick,BRA,FW,18-264,2006,1.4,32,42,76.2,516,80,14,18,77.8,13,16,81.3,2,2,100.0,0,0.3,0.1,-0.3,2,1,1,0,5,passing
ESP-La Liga,2024,Real Madrid,Federico Valverde,URU,"MF,DF",26-263,1998,25.7,1537,1718,89.5,27159,7937,718,770,93.2,620,657,94.4,159,209,76.1,3,2.5,2.6,0.5,31,175,24,1,172,passing
ESP-La Liga,2024,Real Madrid,Ferland Mendy,FRA,DF,29-307,1995,11.2,630,671,93.9,9091,2431,387,399,97.0,199,212,93.9,32,38,84.2,1,0.5,0.7,0.5,3,44,1,0,36,passing
ESP-La Liga,2024,Real Madrid,Fran,ESP,GK,19-291,2005,1.0,19,20,95.0,386,262,7,7,100.0,8,8,100.0,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Fran Garcia,ESP,DF,25-240,1999,17.4,983,1121,87.7,14160,3721,601,637,94.3,298,346,86.1,49,78,62.8,2,1.1,1.3,0.9,18,63,16,6,93,passing
ESP-La Liga,2024,Real Madrid,Jesús Vallejo,ESP,DF,28-096,1997,0.1,12,14,85.7,221,54,1,1,100.0,11,11,100.0,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Jude Bellingham,ENG,MF,21-286,2003,22.0,1090,1257,86.7,17353,3792,595,652,91.3,378,422,89.6,89,114,78.1,7,3.5,4.0,3.5,33,105,27,0,165,passing
ESP-La Liga,2024,Real Madrid,Kylian Mbappé,FRA,FW,26-112,1998,26.9,795,959,82.9,11602,2044,474,541,87.6,215,246,87.4,54,67,80.6,3,6.5,5.9,-3.5,41,65,43,2,118,passing
ESP-La Liga,2024,Real Madrid,Lorenzo Aguado,ESP,DF,22-204,2002,0.1,1,1,100.0,34,0,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Lucas Vázquez,ESP,DF,33-284,1991,19.3,1173,1343,87.3,18083,4328,619,669,92.5,463,521,88.9,61,93,65.6,4,4.2,3.6,-0.2,27,57,24,2,88,passing
ESP-La Liga,2024,Real Madrid,Luka Modrić,CRO,MF,39-214,1985,15.8,1302,1482,87.9,22856,7473,615,657,93.6,506,549,92.2,145,216,67.1,4,5.5,4.9,-1.5,49,167,25,1,143,passing
ESP-La Liga,2024,Real Madrid,Raúl Asencio,ESP,DF,22-057,2003,12.2,657,705,93.2,11535,3697,276,288,95.8,332,346,96.0,41,59,69.5,1,0.5,0.4,0.5,3,31,3,0,18,passing
ESP-La Liga,2024,Real Madrid,Rodrygo,BRA,"FW,MF",24-092,2001,19.7,886,1027,86.3,11548,2856,579,610,94.9,224,257,87.2,32,78,41.0,5,3.0,4.0,2.0,48,63,26,2,104,passing
ESP-La Liga,2024,Real Madrid,Thibaut Courtois,BEL,GK,32-335,1992,24.0,709,837,84.7,16122,10020,138,139,99.3,454,456,99.6,116,240,48.3,0,0.0,0.0,0.0,0,4,0,0,0,passing
ESP-La Liga,2024,Real Madrid,Vinicius Júnior,BRA,FW,24-273,2000,20.5,535,718,74.5,8162,1965,305,370,82.4,159,199,79.9,45,73,61.6,5,5.6,5.3,-0.6,44,44,28,4,69,passing
ESP-La Liga,2024,Real Madrid,Éder Militão,BRA,DF,27-083,1998,10.4,636,712,89.3,13095,4633,189,201,94.0,372,394,94.4,72,110,65.5,1,0.5,0.2,0.5,6,56,3,0,46,passing
ESP-La Liga,2024,Real Sociedad,Aihen Muñoz,ESP,DF,27-238,1997,7.6,253,368,68.8,3988,1731,132,149,88.6,98,140,70.0,15,60,25.0,0,0.1,0.1,-0.1,1,24,1,1,24,passing
ESP-La Liga,2024,Real Sociedad,Ander Barrenetxea,ESP,"MF,FW",23-105,2001,11.4,312,438,71.2,5221,1236,171,205,83.4,90,130,69.2,39,58,67.2,3,1.8,2.1,1.2,15,22,19,3,43,passing
ESP-La Liga,2024,Real Sociedad,Aritz Elustondo,ESP,DF,31-014,1994,10.9,492,585,84.1,9295,3308,187,200,93.5,251,277,90.6,48,88,54.5,0,0.2,0.3,-0.2,4,44,2,0,34,passing
ESP-La Liga,2024,Real Sociedad,Arkaitz Mariezkurrena,ESP,"MF,FW",20-006,2005,0.9,14,23,60.9,206,43,9,13,69.2,3,4,75.0,1,1,100.0,0,0.0,0.0,0.0,1,1,2,0,2,passing
ESP-La Liga,2024,Real Sociedad,Arsen Zakharyan,RUS,"MF,FW",21-320,2003,0.8,28,33,84.8,451,106,17,20,85.0,6,7,85.7,4,5,80.0,0,0.1,0.1,-0.1,1,3,1,0,3,passing
ESP-La Liga,2024,Real Sociedad,Beñat Turrientes,ESP,MF,23-070,2002,8.3,286,328,87.2,4894,1043,140,155,90.3,108,117,92.3,27,42,64.3,0,0.2,0.3,-0.2,3,27,2,1,34,passing
ESP-La Liga,2024,Real Sociedad,Brais Méndez,ESP,MF,28-094,1997,14.0,522,667,78.3,7872,2279,294,333,88.3,167,204,81.9,38,81,46.9,1,1.7,1.8,-0.7,19,61,10,2,74,passing
ESP-La Liga,2024,Real Sociedad,Daniel Díaz,ESP,MF,18-293,2006,0.1,1,3,33.3,20,0,0,0,,1,3,33.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Sociedad,Hamari Traoré,MLI,DF,33-074,1992,4.9,252,301,83.7,4316,1525,122,131,93.1,103,125,82.4,26,39,66.7,1,0.2,0.4,0.8,2,13,4,1,20,passing
ESP-La Liga,2024,Real Sociedad,Igor Zubeldia,ESP,DF,28-012,1997,22.7,1121,1316,85.2,22106,6908,336,374,89.8,681,727,93.7,97,186,52.2,0,0.4,0.5,-0.4,4,82,6,0,91,passing
ESP-La Liga,2024,Real Sociedad,Javi López,ESP,DF,23-017,2002,18.2,698,884,79.0,11254,4175,380,414,91.8,258,337,76.6,49,86,57.0,0,0.4,1.0,-0.4,5,35,14,7,60,passing
ESP-La Liga,2024,Real Sociedad,Jon Aramburu,VEN,DF,22-262,2002,22.5,937,1211,77.4,13808,5740,504,567,88.9,360,470,76.6,39,100,39.0,1,0.9,1.1,0.1,11,65,8,5,84,passing
ESP-La Liga,2024,Real Sociedad,Jon Magunazelaia,ESP,MF,24-272,2000,0.1,7,13,53.8,117,30,3,7,42.9,4,4,100.0,0,0,,0,0.0,0.1,0.0,0,0,0,0,1,passing
ESP-La Liga,2024,Real Sociedad,Jon Martin,ESP,DF,19-100,2006,4.0,113,140,80.7,2214,784,30,38,78.9,76,79,96.2,7,19,36.8,1,0.1,0.0,0.9,1,2,0,0,7,passing
ESP-La Liga,2024,Real Sociedad,Jon Pacheco,ESP,DF,24-093,2001,7.0,319,380,83.9,6305,1847,114,128,89.1,164,175,93.7,41,70,58.6,0,0.0,0.2,0.0,0,22,2,0,20,passing
ESP-La Liga,2024,Real Sociedad,Luka Sučić,CRO,MF,22-215,2002,16.1,584,707,82.6,9195,1932,313,344,91.0,205,236,86.9,45,70,64.3,1,1.7,2.0,-0.7,19,42,12,2,69,passing
ESP-La Liga,2024,Real Sociedad,Luken Beitia,ESP,DF,20-285,2004,0.1,5,5,100.0,108,22,1,1,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Sociedad,Martín Zubimendi,ESP,MF,26-068,1999,26.9,1217,1460,83.4,20835,6210,570,649,87.8,528,603,87.6,97,150,64.7,1,0.9,1.1,0.1,16,137,19,1,163,passing
ESP-La Liga,2024,Real Sociedad,Mikel Oyarzabal,ESP,FW,27-355,1997,18.3,288,389,74.0,3778,688,185,215,86.0,76,100,76.0,7,16,43.8,2,2.3,1.6,-0.3,12,18,7,2,23,passing
ESP-La Liga,2024,Real Sociedad,Nayef Aguerd,MAR,DF,29-012,1996,18.6,1132,1295,87.4,21950,7836,423,446,94.8,562,601,93.5,134,212,63.2,0,0.1,0.3,-0.1,5,84,3,1,71,passing
ESP-La Liga,2024,Real Sociedad,Olasagasti,ESP,MF,24-238,2000,8.4,269,354,76.0,4235,822,144,174,82.8,97,120,80.8,19,34,55.9,1,0.8,0.7,0.2,6,30,8,0,35,passing
ESP-La Liga,2024,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,20-225,2004,9.8,99,186,53.2,1094,176,68,106,64.2,21,35,60.0,0,5,0.0,0,0.2,0.5,-0.2,5,4,3,1,8,passing
ESP-La Liga,2024,Real Sociedad,Pablo Marín,ESP,MF,21-282,2003,6.9,181,236,76.7,2960,517,83,101,82.2,81,102,79.4,13,21,61.9,2,0.7,0.6,1.3,9,14,5,2,19,passing
ESP-La Liga,2024,Real Sociedad,Sergio Gómez,ESP,"MF,DF",24-219,2000,25.2,933,1237,75.4,14834,3869,524,582,90.0,291,372,78.2,86,187,46.0,5,7.3,6.1,-2.3,41,69,20,9,85,passing
ESP-La Liga,2024,Real Sociedad,Sheraldo Becker,SUR,"FW,MF",30-061,1995,10.8,194,305,63.6,3300,742,101,128,78.9,75,118,63.6,15,33,45.5,1,2.0,1.7,-1.0,8,6,17,5,23,passing
ESP-La Liga,2024,Real Sociedad,Takefusa Kubo,JPN,"MF,FW",23-311,2001,19.5,494,699,70.7,6914,2154,303,357,84.9,122,180,67.8,35,72,48.6,0,3.5,2.4,-3.5,37,44,34,8,78,passing
ESP-La Liga,2024,Real Sociedad,Umar Sadiq,NGA,FW,28-068,1997,2.5,25,48,52.1,349,77,17,28,60.7,6,10,60.0,1,2,50.0,0,0.2,0.1,-0.2,1,2,0,0,5,passing
ESP-La Liga,2024,Real Sociedad,Unai Marrero,ESP,GK,23-184,2001,1.0,22,30,73.3,591,369,4,4,100.0,10,11,90.9,8,14,57.1,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Real Sociedad,Urko González,ESP,MF,24-022,2001,0.5,10,17,58.8,171,61,7,11,63.6,1,3,33.3,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,passing
ESP-La Liga,2024,Real Sociedad,Álex Remiro,ESP,GK,30-018,1995,29.0,746,1026,72.7,21507,15400,103,103,100.0,390,397,98.2,253,520,48.7,0,0.0,0.0,0.0,1,12,0,0,1,passing
ESP-La Liga,2024,Real Sociedad,Álvaro Odriozola,ESP,DF,29-118,1995,0.5,22,30,73.3,344,111,11,12,91.7,6,12,50.0,3,4,75.0,0,0.0,0.0,0.0,0,4,1,1,3,passing
ESP-La Liga,2024,Sevilla,Adrià Pedrosa,ESP,DF,26-333,1998,20.4,689,938,73.5,11557,4181,346,382,90.6,291,375,77.6,41,129,31.8,1,0.8,0.9,0.2,11,49,13,7,68,passing
ESP-La Liga,2024,Sevilla,Akor Adams,NGA,FW,25-072,2000,1.5,20,27,74.1,334,48,9,12,75.0,7,9,77.8,3,5,60.0,0,0.0,0.0,0.0,0,3,1,0,5,passing
ESP-La Liga,2024,Sevilla,Albert Sambi Lokonga,BEL,MF,25-171,1999,14.8,749,836,89.6,12299,3629,384,408,94.1,298,325,91.7,52,80,65.0,2,0.7,0.8,1.3,15,74,7,0,82,passing
ESP-La Liga,2024,Sevilla,Carmona,ESP,DF,23-072,2002,26.9,1242,1523,81.5,20010,7385,615,698,88.1,543,635,85.5,54,115,47.0,0,1.3,0.6,-1.3,13,82,12,4,93,passing
ESP-La Liga,2024,Sevilla,Chidera Ejuke,NGA,FW,27-099,1998,9.8,334,410,81.5,5218,912,187,207,90.3,111,134,82.8,26,41,63.4,1,1.6,0.7,-0.6,16,15,17,2,34,passing
ESP-La Liga,2024,Sevilla,Darío Fuentes,ESP,DF,22-089,2003,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Sevilla,Djibril Sow,SUI,MF,28-064,1997,18.5,716,809,88.5,11455,3004,363,400,90.8,296,322,91.9,42,56,75.0,1,0.8,0.5,0.2,17,65,8,0,86,passing
ESP-La Liga,2024,Sevilla,Dodi Lukebakio,BEL,FW,27-199,1997,28.0,637,868,73.4,10190,2291,369,423,87.2,194,257,75.5,60,135,44.4,2,3.3,3.6,-1.3,46,37,22,6,74,passing
ESP-La Liga,2024,Sevilla,Gonzalo Montiel,ARG,"DF,MF",28-100,1997,1.3,68,78,87.2,1288,364,29,30,96.7,33,37,89.2,6,10,60.0,0,0.0,0.1,0.0,0,8,1,1,2,passing
ESP-La Liga,2024,Sevilla,Isaac Romero,ESP,FW,24-328,2000,21.7,280,397,70.5,4414,560,158,199,79.4,81,116,69.8,26,38,68.4,2,2.0,2.1,0.0,18,15,10,3,22,passing
ESP-La Liga,2024,Sevilla,Israel Domínguez,ESP,FW,21-339,2003,0.2,2,2,100.0,24,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Sevilla,Jesús Navas,ESP,"FW,MF",39-141,1985,4.7,203,262,77.5,3443,816,105,117,89.7,71,88,80.7,22,38,57.9,0,0.5,0.6,-0.5,10,16,6,5,23,passing
ESP-La Liga,2024,Sevilla,Juanlu Sánchez,ESP,"MF,DF",21-239,2003,13.7,357,443,80.6,5126,1279,213,237,89.9,136,161,84.5,4,13,30.8,3,1.2,0.6,1.8,16,34,7,2,40,passing
ESP-La Liga,2024,Sevilla,Kelechi Iheanacho,NGA,FW,28-190,1996,4.4,60,80,75.0,831,125,36,44,81.8,15,25,60.0,4,5,80.0,0,0.3,0.2,-0.3,5,1,1,0,5,passing
ESP-La Liga,2024,Sevilla,Kike Salas,ESP,DF,22-353,2002,18.4,884,1124,78.6,16698,5772,336,370,90.8,469,541,86.7,74,192,38.5,2,0.6,0.8,1.4,6,56,2,1,48,passing
ESP-La Liga,2024,Sevilla,Leandro Antonetti,PUR,FW,22-088,2003,0.1,1,1,100.0,10,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,1,0,0,0,0,passing
ESP-La Liga,2024,Sevilla,Loïc Bade,FRA,DF,25-000,2000,24.2,1332,1553,85.8,26461,10100,473,504,93.8,714,761,93.8,140,260,53.8,1,0.6,0.2,0.4,3,76,3,0,43,passing
ESP-La Liga,2024,Sevilla,Lucas Ocampos,ARG,FW,30-274,1994,1.9,65,91,71.4,1020,296,36,45,80.0,19,23,82.6,6,11,54.5,1,0.3,0.1,0.7,3,8,2,1,7,passing
ESP-La Liga,2024,Sevilla,Lucien Agoume,FRA,MF,23-061,2002,15.8,680,823,82.6,10590,3211,367,403,91.1,245,289,84.8,49,84,58.3,0,1.0,0.8,-1.0,10,70,6,1,71,passing
ESP-La Liga,2024,Sevilla,Manu Bueno,ESP,MF,20-258,2004,1.2,43,48,89.6,705,82,22,24,91.7,16,17,94.1,3,4,75.0,0,0.0,0.0,0.0,0,4,1,0,3,passing
ESP-La Liga,2024,Sevilla,Marcão,BRA,DF,28-310,1996,5.1,230,261,88.1,3967,1586,105,108,97.2,109,119,91.6,15,27,55.6,0,0.0,0.0,0.0,0,12,0,0,17,passing
ESP-La Liga,2024,Sevilla,Mateo Mejía,ESP,FW,22-011,2003,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Sevilla,Nemanja Gudelj,SRB,"DF,MF",33-146,1991,22.1,992,1148,86.4,16773,4934,453,481,94.2,464,510,91.0,58,120,48.3,1,0.6,0.9,0.4,13,60,6,0,47,passing
ESP-La Liga,2024,Sevilla,Peque,ESP,"FW,MF",22-189,2002,9.0,198,250,79.2,2937,660,119,140,85.0,59,72,81.9,13,20,65.0,1,1.2,0.8,-0.2,10,18,3,1,22,passing
ESP-La Liga,2024,Sevilla,Ramón Martínez,ESP,DF,22-171,2002,0.1,9,10,90.0,169,47,2,2,100.0,7,7,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Sevilla,Ruben Vargas,SUI,"FW,MF",26-249,1998,7.5,166,247,67.2,2714,696,94,113,83.2,51,74,68.9,16,39,41.0,1,0.8,0.9,0.2,13,11,9,5,14,passing
ESP-La Liga,2024,Sevilla,Saúl Ñíguez,ESP,MF,30-141,1994,13.8,402,511,78.7,6448,1695,205,239,85.8,165,194,85.1,21,45,46.7,6,2.4,1.9,3.6,21,40,7,2,50,passing
ESP-La Liga,2024,Sevilla,Stanis Idumbo,BEL,"FW,MF",19-286,2005,2.9,53,63,84.1,871,207,28,32,87.5,20,22,90.9,5,7,71.4,1,0.7,0.1,0.3,6,2,1,0,8,passing
ESP-La Liga,2024,Sevilla,Suso,ESP,"FW,MF",31-143,1993,2.0,100,126,79.4,1688,523,49,54,90.7,34,39,87.2,11,23,47.8,0,0.4,0.4,-0.4,9,14,4,1,14,passing
ESP-La Liga,2024,Sevilla,Tanguy Nianzou,FRA,DF,22-308,2002,5.8,285,314,90.8,4654,1465,131,139,94.2,143,155,92.3,7,15,46.7,0,0.0,0.0,0.0,0,6,0,0,10,passing
ESP-La Liga,2024,Sevilla,Valentín Barco,ARG,"DF,FW",20-262,2004,3.2,139,191,72.8,2139,895,77,88,87.5,38,53,71.7,13,30,43.3,0,0.6,0.3,-0.6,6,12,3,0,13,passing
ESP-La Liga,2024,Sevilla,Álvaro Fernández,ESP,GK,26-363,1998,7.3,185,293,63.1,4960,3505,44,44,100.0,92,93,98.9,49,155,31.6,0,0.1,0.0,-0.1,1,6,0,0,0,passing
ESP-La Liga,2024,Sevilla,Álvaro Pascual,ESP,FW,23-100,2002,0.7,9,13,69.2,174,41,2,3,66.7,6,7,85.7,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,passing
ESP-La Liga,2024,Sevilla,Ørjan Nyland,NOR,GK,34-213,1990,22.7,502,785,63.9,12947,9705,137,138,99.3,232,239,97.1,132,403,32.8,0,0.2,0.0,-0.2,3,18,1,0,1,passing
ESP-La Liga,2024,Valencia,Alberto Marí,ESP,FW,23-274,2001,0.1,2,4,50.0,33,7,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,passing
ESP-La Liga,2024,Valencia,Cristhian Mosquera,ESP,DF,20-288,2004,28.9,1413,1548,91.3,25885,8746,540,574,94.1,751,795,94.5,110,146,75.3,0,0.0,0.2,0.0,0,90,1,0,92,passing
ESP-La Liga,2024,Valencia,César Tárrega,ESP,DF,23-044,2002,26.6,1020,1230,82.9,19887,6821,325,355,91.5,589,645,91.3,101,198,51.0,0,0.1,0.2,-0.1,3,68,1,0,63,passing
ESP-La Liga,2024,Valencia,Dani Gómez,ESP,FW,26-255,1998,5.9,62,83,74.7,741,120,44,50,88.0,15,23,65.2,0,0,,0,0.0,0.1,0.0,1,3,2,0,6,passing
ESP-La Liga,2024,Valencia,David Otorbi,ESP,MF,17-177,2007,0.2,2,4,50.0,27,4,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing
ESP-La Liga,2024,Valencia,Diego López,ESP,"MF,FW",22-333,2002,24.1,516,727,71.0,8098,1919,282,347,81.3,192,244,78.7,30,50,60.0,4,3.9,3.5,0.1,27,34,21,5,67,passing
ESP-La Liga,2024,Valencia,Dimitri Foulquier,FRA,DF,32-019,1993,20.9,797,1029,77.5,12551,4747,432,463,93.3,321,412,77.9,34,93,36.6,1,1.3,1.8,-0.3,8,65,13,4,79,passing
ESP-La Liga,2024,Valencia,Domingos André Ribeiro Almeida,POR,"MF,FW",24-316,2000,17.1,611,719,85.0,9814,2617,319,340,93.8,214,246,87.0,53,86,61.6,3,2.2,3.6,0.8,33,74,16,3,108,passing
ESP-La Liga,2024,Valencia,Enzo Barrenechea,ARG,MF,23-324,2001,18.5,834,977,85.4,14535,4037,383,429,89.3,360,398,90.5,77,109,70.6,2,0.8,0.9,1.2,12,106,6,0,92,passing
ESP-La Liga,2024,Valencia,Francisco Perez,ESP,"FW,MF",22-214,2002,4.5,119,161,73.9,1747,347,78,86,90.7,28,40,70.0,9,18,50.0,0,2.1,1.3,-2.1,5,5,5,1,10,passing
ESP-La Liga,2024,Valencia,Germán Valera,ESP,MF,23-026,2002,1.6,34,47,72.3,474,50,20,24,83.3,13,14,92.9,1,7,14.3,0,0.0,0.0,0.0,1,3,0,0,2,passing
ESP-La Liga,2024,Valencia,Giorgi Mamardashvili,GEO,GK,24-194,2000,26.0,520,795,65.4,15334,11346,82,82,100.0,272,277,98.2,166,433,38.3,0,0.1,0.0,-0.1,2,9,1,0,0,passing
