league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
ITA-Serie A,2021,Inter,Matías Vecino,URU,MF,28,1991,3.1,1,6,3,50.0,1.91,0.95,0.17,0.33,15.8,0,0,0,0.8,0.8,0.13,0.2,0.2,shooting
ITA-Serie A,2021,Inter,Milan Škriniar,SVK,DF,25,1995,30.9,3,15,6,40.0,0.49,0.19,0.2,0.5,10.3,0,0,0,2.3,2.3,0.15,0.7,0.7,shooting
ITA-Serie A,2021,Inter,Nicolò Barella,ITA,MF,23,1997,32.2,3,36,8,22.2,1.12,0.25,0.08,0.38,21.2,0,0,0,2.4,2.4,0.07,0.6,0.6,shooting
ITA-Serie A,2021,Inter,Radja Nainggolan,BEL,MF,32,1988,0.5,0,3,0,0.0,5.87,0.0,0.0,,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ITA-Serie A,2021,Inter,Roberto Gagliardini,ITA,MF,26,1994,13.7,3,17,5,29.4,1.24,0.37,0.18,0.6,16.8,0,0,0,1.2,1.2,0.07,1.8,1.8,shooting
ITA-Serie A,2021,Inter,Romelu Lukaku,BEL,FW,27,1993,32.0,24,90,42,46.7,2.81,1.31,0.2,0.43,14.5,1,6,6,23.0,18.2,0.21,1.0,-0.2,shooting
ITA-Serie A,2021,Inter,Samir Handanović,SVN,GK,36,1984,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Inter,Stefan de Vrij,NED,DF,28,1992,30.4,1,12,4,33.3,0.4,0.13,0.08,0.25,9.9,0,0,0,1.2,1.2,0.1,-0.2,-0.2,shooting
ITA-Serie A,2021,Inter,Stefano Sensi,ITA,MF,24,1995,6.7,0,18,7,38.9,2.69,1.04,0.0,0.0,21.9,1,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting
ITA-Serie A,2021,Juventus,Aaron Ramsey,WAL,MF,29,1990,12.1,2,24,11,45.8,1.98,0.91,0.08,0.18,14.5,0,0,0,4.2,4.2,0.17,-2.2,-2.2,shooting
ITA-Serie A,2021,Juventus,Adrien Rabiot,FRA,MF,25,1995,25.7,4,33,12,36.4,1.28,0.47,0.12,0.33,17.5,0,0,0,2.7,2.7,0.08,1.3,1.3,shooting
ITA-Serie A,2021,Juventus,Alessandro Di Pardo,ITA,"FW,DF",21,1999,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Alex Sandro,BRA,DF,29,1991,20.6,2,13,3,23.1,0.63,0.15,0.15,0.67,13.4,0,0,0,1.6,1.6,0.13,0.4,0.4,shooting
ITA-Serie A,2021,Juventus,Arthur Melo,BRA,MF,23,1996,12.9,1,3,1,33.3,0.23,0.08,0.33,1.0,25.0,0,0,0,0.1,0.1,0.05,0.9,0.9,shooting
ITA-Serie A,2021,Juventus,Carlo Pinsoglio,ITA,GK,30,1990,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Cristiano Ronaldo,POR,FW,35,1985,31.1,29,160,61,38.1,5.14,1.96,0.14,0.38,18.5,17,6,8,27.7,21.4,0.13,1.3,1.6,shooting
ITA-Serie A,2021,Juventus,Danilo,BRA,"DF,MF",29,1991,32.4,1,19,2,10.5,0.59,0.06,0.05,0.5,22.6,0,0,0,1.9,1.9,0.1,-0.9,-0.9,shooting
ITA-Serie A,2021,Juventus,Dejan Kulusevski,SWE,"MF,FW",20,2000,21.4,4,34,7,20.6,1.59,0.33,0.12,0.57,15.1,0,0,0,3.0,3.0,0.09,1.0,1.0,shooting
ITA-Serie A,2021,Juventus,Douglas Costa,BRA,"MF,FW",29,1990,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Federico Bernardeschi,ITA,"MF,DF",26,1994,10.8,0,13,6,46.2,1.2,0.56,0.0,0.0,18.3,0,0,0,1.3,1.3,0.1,-1.3,-1.3,shooting
ITA-Serie A,2021,Juventus,Federico Chiesa,ITA,"MF,DF",22,1997,24.6,8,60,25,41.7,2.44,1.02,0.13,0.32,17.9,0,0,0,6.1,6.1,0.11,1.9,1.9,shooting
ITA-Serie A,2021,Juventus,Félix Correia,POR,MF,19,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Giacomo Vrioni,ALB,FW,21,1998,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Gianluca Frabotta,ITA,"DF,MF",21,1999,7.7,0,5,2,40.0,0.65,0.26,0.0,0.0,15.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ITA-Serie A,2021,Juventus,Gianluigi Buffon,ITA,GK,42,1978,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Giorgio Chiellini,ITA,DF,35,1984,15.4,0,6,0,0.0,0.39,0.0,0.0,,11.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
ITA-Serie A,2021,Juventus,Juan Cuadrado,COL,"DF,MF",32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.8,0,1,1,2.3,1.5,0.09,-0.3,-0.5,shooting
ITA-Serie A,2021,Juventus,Leonardo Bonucci,ITA,DF,33,1987,22.5,2,16,3,18.8,0.71,0.13,0.13,0.67,13.7,0,0,0,2.5,2.5,0.16,-0.5,-0.5,shooting
ITA-Serie A,2021,Juventus,Manolo Portanova,ITA,MF,20,2000,0.8,0,5,2,40.0,6.43,2.57,0.0,0.0,21.2,1,0,0,0.6,0.6,0.12,-0.6,-0.6,shooting
ITA-Serie A,2021,Juventus,Matthijs de Ligt,NED,DF,20,1999,24.7,1,19,6,31.6,0.77,0.24,0.05,0.17,12.1,0,0,0,1.3,1.3,0.07,-0.3,-0.3,shooting
ITA-Serie A,2021,Juventus,Mattia De Sciglio,ITA,DF,27,1992,0.3,0,1,0,0.0,3.75,0.0,0.0,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Merih Demiral,TUR,DF,22,1998,10.4,0,6,2,33.3,0.57,0.19,0.0,0.0,11.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
ITA-Serie A,2021,Juventus,Nicolò Fagioli,ITA,MF,19,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Paulo Dybala,ARG,FW,26,1993,12.6,4,51,15,29.4,4.05,1.19,0.08,0.27,19.3,5,0,0,4.6,4.6,0.09,-0.6,-0.6,shooting
ITA-Serie A,2021,Juventus,Radu Drăgușin,ROU,DF,18,2002,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Rodrigo Bentancur,URU,MF,23,1997,25.8,0,15,5,33.3,0.58,0.19,0.0,0.0,25.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,shooting
ITA-Serie A,2021,Juventus,Weston McKennie,USA,MF,21,1998,18.9,5,29,14,48.3,1.53,0.74,0.17,0.36,10.7,0,0,0,4.9,4.9,0.17,0.1,0.1,shooting
ITA-Serie A,2021,Juventus,Wojciech Szczęsny,POL,GK,30,1990,29.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Juventus,Álvaro Morata,ESP,FW,27,1992,22.4,11,55,23,41.8,2.46,1.03,0.18,0.43,11.7,0,1,1,10.7,9.9,0.18,0.3,0.1,shooting
ITA-Serie A,2021,Lazio,Adam Marušić,MNE,DF,27,1992,33.0,2,27,12,44.4,0.82,0.36,0.07,0.17,15.4,0,0,0,2.2,2.2,0.08,-0.2,-0.2,shooting
ITA-Serie A,2021,Lazio,Andreas Pereira,BRA,"FW,MF",24,1996,6.0,1,14,5,35.7,2.32,0.83,0.07,0.2,21.6,0,0,0,0.7,0.6,0.04,0.3,0.4,shooting
ITA-Serie A,2021,Lazio,Bastos,ANG,DF,29,1991,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Ciro Immobile,ITA,FW,30,1990,31.7,20,112,44,39.3,3.54,1.39,0.14,0.36,16.5,0,4,8,19.8,13.6,0.12,0.2,2.4,shooting
ITA-Serie A,2021,Lazio,Danilo Cataldi,ITA,MF,25,1994,6.3,0,6,2,33.3,0.95,0.32,0.0,0.0,20.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ITA-Serie A,2021,Lazio,Denis Vavro,SVK,DF,24,1996,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Djavan Anderson,NED,DF,25,1995,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Felipe Caicedo,ECU,FW,31,1988,10.3,8,30,11,36.7,2.91,1.07,0.23,0.64,12.9,0,1,1,5.5,4.7,0.16,2.5,2.3,shooting
ITA-Serie A,2021,Lazio,Francesco Acerbi,ITA,DF,32,1988,31.3,0,9,0,0.0,0.29,0.0,0.0,,13.1,0,0,0,1.1,1.1,0.12,-1.1,-1.1,shooting
ITA-Serie A,2021,Lazio,Gonzalo Escalante,ARG,MF,27,1993,8.1,0,7,3,42.9,0.86,0.37,0.0,0.0,24.5,0,0,0,0.7,0.7,0.1,-0.7,-0.7,shooting
ITA-Serie A,2021,Lazio,Jean-Daniel Akpa-Akpro,CIV,MF,27,1992,11.7,0,12,1,8.3,1.02,0.09,0.0,0.0,16.6,0,0,0,1.2,1.2,0.1,-1.2,-1.2,shooting
ITA-Serie A,2021,Lazio,Joaquín Correa,ARG,FW,25,1994,21.5,8,53,22,41.5,2.47,1.02,0.13,0.32,13.9,0,1,1,6.9,6.3,0.12,1.1,0.7,shooting
ITA-Serie A,2021,Lazio,Lucas Leiva,BRA,MF,33,1987,23.7,0,12,3,25.0,0.51,0.13,0.0,0.0,24.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ITA-Serie A,2021,Lazio,Luis Alberto,ESP,MF,27,1992,29.1,9,69,29,42.0,2.37,1.0,0.13,0.31,21.3,3,0,0,5.1,5.0,0.07,3.9,4.0,shooting
ITA-Serie A,2021,Lazio,Luiz Felipe,ITA,DF,23,1997,10.1,0,4,0,0.0,0.4,0.0,0.0,,14.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting
ITA-Serie A,2021,Lazio,Manuel Lazzari,ITA,DF,26,1993,29.0,2,24,6,25.0,0.83,0.21,0.08,0.33,19.3,0,0,0,2.1,2.1,0.09,-0.1,-0.1,shooting
ITA-Serie A,2021,Lazio,Marco Bertini,ITA,MF,17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Marco Parolo,ITA,"DF,MF",35,1985,7.3,0,6,1,16.7,0.83,0.14,0.0,0.0,15.2,0,0,0,0.5,0.5,0.09,-0.5,-0.5,shooting
ITA-Serie A,2021,Lazio,Mateo Musacchio,ARG,DF,29,1990,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Mohamed Fares,ALG,DF,24,1996,12.7,0,14,4,28.6,1.11,0.32,0.0,0.0,18.7,0,0,0,0.7,0.5,0.04,-0.7,-0.5,shooting
ITA-Serie A,2021,Lazio,Nicolò Armini,ITA,DF,19,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Patric,ESP,DF,27,1993,17.7,0,7,0,0.0,0.39,0.0,0.0,,21.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
ITA-Serie A,2021,Lazio,Pepe Reina,ESP,GK,37,1982,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Raúl Moro,ESP,FW,17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Senad Lulić,BIH,DF,34,1986,8.0,0,6,3,50.0,0.75,0.38,0.0,0.0,17.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ITA-Serie A,2021,Lazio,Sergej Milinković-Savić,SRB,MF,25,1995,30.5,8,63,21,33.3,2.06,0.69,0.13,0.38,18.7,11,0,0,6.9,6.9,0.11,1.1,1.1,shooting
ITA-Serie A,2021,Lazio,Thomas Strakosha,ALB,GK,25,1995,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Lazio,Vedat Muriqi,KVX,FW,26,1994,9.2,1,31,8,25.8,3.35,0.87,0.03,0.13,13.4,0,0,0,3.2,3.2,0.1,-2.2,-2.2,shooting
ITA-Serie A,2021,Lazio,Wesley Hoedt,NED,DF,26,1994,10.6,0,2,0,0.0,0.19,0.0,0.0,,15.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ITA-Serie A,2021,Lazio,Ștefan Radu,ROU,DF,33,1986,27.3,0,6,0,0.0,0.22,0.0,0.0,,11.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,shooting
ITA-Serie A,2021,Milan,Alessio Romagnoli,ITA,DF,25,1995,21.2,1,15,3,20.0,0.71,0.14,0.07,0.33,7.2,0,0,0,2.8,2.8,0.19,-1.8,-1.8,shooting
ITA-Serie A,2021,Milan,Alexis Saelemaekers,BEL,FW,21,1999,22.4,2,28,7,25.0,1.25,0.31,0.07,0.29,18.4,0,0,0,2.4,2.4,0.09,-0.4,-0.4,shooting
ITA-Serie A,2021,Milan,Andrea Conti,ITA,DF,26,1994,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Ante Rebić,CRO,FW,26,1993,19.7,11,43,23,53.5,2.18,1.17,0.26,0.48,14.5,0,0,0,5.9,5.6,0.13,5.1,5.4,shooting
ITA-Serie A,2021,Milan,Brahim Díaz,MAR,"MF,FW",20,1999,13.6,4,26,8,30.8,1.91,0.59,0.15,0.5,16.8,0,0,0,3.4,3.4,0.13,0.6,0.6,shooting
ITA-Serie A,2021,Milan,Ciprian Tătărușanu,ROU,GK,34,1986,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Daniel Maldini,ITA,"FW,DF",18,2001,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,17.1,0,0,0,0.1,0.1,0.08,-0.1,-0.1,shooting
ITA-Serie A,2021,Milan,Davide Calabria,ITA,DF,23,1996,29.4,2,24,7,29.2,0.82,0.24,0.08,0.29,22.1,0,0,0,1.3,1.3,0.05,0.7,0.7,shooting
ITA-Serie A,2021,Milan,Diogo Dalot,POR,DF,21,1999,12.1,1,10,5,50.0,0.83,0.41,0.1,0.2,21.4,0,0,0,0.4,0.4,0.04,0.6,0.6,shooting
ITA-Serie A,2021,Milan,Fikayo Tomori,ENG,DF,22,1997,16.3,1,5,4,80.0,0.31,0.25,0.2,0.25,9.6,0,0,0,0.8,0.8,0.15,0.2,0.2,shooting
ITA-Serie A,2021,Milan,Franck Kessié,CIV,MF,23,1996,35.8,13,36,8,22.2,1.0,0.22,0.06,0.25,19.4,0,11,13,14.0,3.8,0.11,-1.0,-1.8,shooting
ITA-Serie A,2021,Milan,Gianluigi Donnarumma,ITA,GK,21,1999,37.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Hakan Çalhanoğlu,TUR,"MF,FW",26,1994,29.0,4,82,22,26.8,2.82,0.76,0.04,0.14,24.1,16,1,1,4.8,4.0,0.05,-0.8,-1.0,shooting
ITA-Serie A,2021,Milan,Ismaël Bennacer,ALG,MF,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.0,0.0,26.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,shooting
ITA-Serie A,2021,Milan,Jens Petter Hauge,NOR,FW,20,1999,5.9,2,7,3,42.9,1.18,0.51,0.29,0.67,14.8,0,0,0,0.9,0.9,0.13,1.1,1.1,shooting
ITA-Serie A,2021,Milan,Lorenzo Colombo,ITA,FW,18,2002,1.0,0,4,1,25.0,3.83,0.96,0.0,0.0,12.3,0,0,0,0.6,0.6,0.15,-0.6,-0.6,shooting
ITA-Serie A,2021,Milan,Léo Duarte,BRA,DF,24,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Mario Mandžukić,CRO,FW,34,1986,2.4,0,5,3,60.0,2.12,1.27,0.0,0.0,9.4,0,0,0,1.0,1.0,0.2,-1.0,-1.0,shooting
ITA-Serie A,2021,Milan,Mateo Musacchio,ARG,DF,29,1990,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Matteo Gabbia,ITA,DF,20,1999,6.2,0,5,0,0.0,0.81,0.0,0.0,,13.9,0,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting
ITA-Serie A,2021,Milan,Pierre Kalulu,FRA,DF,20,2000,8.1,1,3,1,33.3,0.37,0.12,0.33,1.0,7.0,0,0,0,0.9,0.9,0.3,0.1,0.1,shooting
ITA-Serie A,2021,Milan,Rade Krunić,BIH,"MF,FW",26,1993,8.0,1,8,5,62.5,1.0,0.62,0.13,0.2,20.8,1,0,0,0.7,0.7,0.09,0.3,0.3,shooting
ITA-Serie A,2021,Milan,Rafael Leão,POR,FW,21,1999,21.4,6,43,20,46.5,2.01,0.94,0.14,0.3,16.4,0,0,0,6.0,6.0,0.14,0.0,0.0,shooting
ITA-Serie A,2021,Milan,Samu Castillejo,ESP,FW,25,1995,13.1,1,25,7,28.0,1.91,0.53,0.04,0.14,17.8,1,0,0,2.5,2.5,0.1,-1.5,-1.5,shooting
ITA-Serie A,2021,Milan,Sandro Tonali,ITA,MF,20,2000,14.8,0,10,3,30.0,0.68,0.2,0.0,0.0,24.1,1,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ITA-Serie A,2021,Milan,Simon Kjær,DEN,DF,31,1989,26.6,0,16,2,12.5,0.6,0.08,0.0,0.0,12.0,1,0,0,1.6,1.6,0.1,-1.6,-1.6,shooting
ITA-Serie A,2021,Milan,Soualiho Meïté,FRA,MF,26,1994,6.5,0,7,3,42.9,1.07,0.46,0.0,0.0,24.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting
ITA-Serie A,2021,Milan,Theo Hernández,FRA,DF,22,1997,32.6,7,47,13,27.7,1.44,0.4,0.15,0.54,19.3,3,0,0,4.3,4.3,0.09,2.7,2.7,shooting
ITA-Serie A,2021,Milan,Zlatan Ibrahimović,SWE,FW,38,1981,16.6,15,75,34,45.3,4.52,2.05,0.16,0.35,16.7,7,3,6,16.2,11.9,0.16,-1.2,0.1,shooting
ITA-Serie A,2021,Napoli,Alex Meret,ITA,GK,23,1997,22.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Napoli,Amir Rrahmani,KVX,DF,26,1994,12.2,1,5,2,40.0,0.41,0.16,0.2,0.5,10.6,0,0,0,0.4,0.4,0.09,0.6,0.6,shooting
ITA-Serie A,2021,Napoli,Andrea Petagna,ITA,FW,25,1995,10.7,4,24,10,41.7,2.24,0.93,0.17,0.4,11.2,0,0,0,4.1,4.1,0.17,-0.1,-0.1,shooting
ITA-Serie A,2021,Napoli,Antonio Cioffi,ITA,FW,17,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Napoli,David Ospina,COL,GK,31,1988,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Napoli,Diego Demme,GER,MF,28,1991,17.7,2,14,6,42.9,0.79,0.34,0.14,0.33,16.3,0,0,0,1.2,1.2,0.08,0.8,0.8,shooting
ITA-Serie A,2021,Napoli,Dries Mertens,BEL,"FW,MF",33,1987,16.2,9,54,19,35.2,3.33,1.17,0.17,0.47,18.1,6,0,0,5.0,5.0,0.09,4.0,4.0,shooting
ITA-Serie A,2021,Napoli,Elif Elmas,MKD,"MF,FW",20,1999,8.2,2,13,6,46.2,1.58,0.73,0.15,0.33,16.8,0,0,0,1.4,1.4,0.11,0.6,0.6,shooting
ITA-Serie A,2021,Napoli,Elseid Hysaj,ALB,DF,26,1994,19.6,0,8,0,0.0,0.41,0.0,0.0,,25.6,0,0,0,0.3,0.3,0.03,-0.3,-0.3,shooting
ITA-Serie A,2021,Napoli,Fabián Ruiz Peña,ESP,MF,24,1996,28.5,3,43,15,34.9,1.51,0.53,0.07,0.2,22.5,1,0,0,2.0,2.0,0.05,1.0,1.0,shooting
ITA-Serie A,2021,Napoli,Faouzi Ghoulam,ALG,"DF,FW",29,1991,3.2,0,3,0,0.0,0.93,0.0,0.0,,25.8,2,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ITA-Serie A,2021,Napoli,Fernando Llorente,ESP,"FW,MF",35,1985,0.6,0,2,0,0.0,3.46,0.0,0.0,,8.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,shooting
ITA-Serie A,2021,Napoli,Giovanni Di Lorenzo,ITA,DF,26,1993,36.0,3,28,12,42.9,0.78,0.33,0.11,0.25,12.4,0,0,0,3.8,3.8,0.14,-0.8,-0.8,shooting
ITA-Serie A,2021,Napoli,Hirving Lozano,MEX,FW,25,1995,21.8,11,59,27,45.8,2.7,1.24,0.19,0.41,15.5,0,0,0,9.3,9.3,0.16,1.7,1.7,shooting
ITA-Serie A,2021,Napoli,Kalidou Koulibaly,SEN,DF,29,1991,24.5,0,11,2,18.2,0.45,0.08,0.0,0.0,11.1,0,0,0,1.0,1.0,0.09,-1.0,-1.0,shooting
ITA-Serie A,2021,Napoli,Kostas Manolas,GRE,DF,29,1991,25.5,0,8,3,37.5,0.31,0.12,0.0,0.0,12.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,shooting
ITA-Serie A,2021,Napoli,Kévin Malcuit,MAR,"FW,MF",29,1991,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Napoli,Lorenzo Insigne,ITA,FW,29,1991,31.8,19,136,40,29.4,4.27,1.26,0.09,0.3,21.7,13,7,8,15.6,9.3,0.07,3.4,2.7,shooting
ITA-Serie A,2021,Napoli,Matteo Politano,ITA,"FW,MF",26,1993,21.2,9,63,19,30.2,2.97,0.9,0.14,0.47,19.6,1,0,0,5.2,5.2,0.08,3.8,3.8,shooting
ITA-Serie A,2021,Napoli,Mário Rui,POR,DF,29,1991,18.5,0,19,2,10.5,1.02,0.11,0.0,0.0,23.5,2,0,0,0.9,0.9,0.05,-0.9,-0.9,shooting
ITA-Serie A,2021,Napoli,Nikola Maksimović,SRB,DF,28,1991,13.4,0,5,1,20.0,0.37,0.07,0.0,0.0,8.3,0,0,0,0.6,0.6,0.12,-0.6,-0.6,shooting
ITA-Serie A,2021,Napoli,Piotr Zieliński,POL,MF,26,1994,28.0,8,60,25,41.7,2.14,0.89,0.13,0.32,19.5,0,0,0,5.3,5.3,0.09,2.7,2.7,shooting
ITA-Serie A,2021,Napoli,Stanislav Lobotka,SVK,MF,25,1994,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Napoli,Tiemoué Bakayoko,FRA,MF,25,1994,21.8,2,16,4,25.0,0.73,0.18,0.13,0.5,18.0,0,0,0,1.1,1.1,0.07,0.9,0.9,shooting
ITA-Serie A,2021,Napoli,Victor Osimhen,NGA,FW,21,1998,17.5,10,66,24,36.4,3.78,1.37,0.15,0.42,13.8,0,0,0,10.6,10.6,0.16,-0.6,-0.6,shooting
ITA-Serie A,2021,Parma,Alberto Grassi,ITA,"MF,DF",25,1995,13.1,0,10,3,30.0,0.76,0.23,0.0,0.0,20.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting
ITA-Serie A,2021,Parma,Andrea Adorante,ITA,FW,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Andrea Conti,ITA,DF,26,1994,9.0,0,5,2,40.0,0.56,0.22,0.0,0.0,12.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5,shooting
ITA-Serie A,2021,Parma,Andreas Cornelius,DEN,FW,27,1993,21.1,1,30,7,23.3,1.42,0.33,0.03,0.14,12.3,0,0,0,2.9,2.9,0.1,-1.9,-1.9,shooting
ITA-Serie A,2021,Parma,Botond Balogh,HUN,DF,18,2002,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Bruno Alves,POR,DF,38,1981,18.1,1,10,3,30.0,0.55,0.17,0.1,0.33,23.5,3,0,0,0.4,0.4,0.04,0.6,0.6,shooting
ITA-Serie A,2021,Parma,Chaka Traorè,CIV,"FW,DF",15,2004,0.2,0,1,0,0.0,5.0,0.0,0.0,,8.6,0,0,0,0.3,0.3,0.26,-0.3,-0.3,shooting
ITA-Serie A,2021,Parma,Daan Dierckx,BEL,DF,17,2003,5.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Dennis Man,ROU,"FW,MF",21,1998,7.8,2,19,6,31.6,2.45,0.77,0.11,0.33,15.5,0,0,0,2.5,2.5,0.13,-0.5,-0.5,shooting
ITA-Serie A,2021,Parma,Drissa Camara,CIV,MF,18,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Gastón Brugman,URU,MF,27,1992,18.0,1,18,8,44.4,1.0,0.45,0.06,0.13,24.6,4,0,0,1.2,1.2,0.06,-0.2,-0.2,shooting
ITA-Serie A,2021,Parma,Gervinho,CIV,FW,33,1987,22.5,5,32,12,37.5,1.43,0.53,0.16,0.42,15.3,0,0,0,3.5,3.5,0.11,1.5,1.5,shooting
ITA-Serie A,2021,Parma,Giacomo Ricci,ITA,DF,23,1996,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ITA-Serie A,2021,Parma,Giuseppe Pezzella,ITA,DF,22,1997,20.3,1,7,2,28.6,0.34,0.1,0.14,0.5,24.6,0,0,0,0.2,0.2,0.03,0.8,0.8,shooting
ITA-Serie A,2021,Parma,Graziano Pellè,ITA,FW,35,1985,6.8,1,14,5,35.7,2.05,0.73,0.07,0.2,13.6,0,0,0,1.6,1.6,0.11,-0.6,-0.6,shooting
ITA-Serie A,2021,Parma,Hernani,BRA,MF,26,1994,24.3,7,32,8,25.0,1.32,0.33,0.19,0.75,23.5,7,1,1,3.4,2.6,0.08,3.6,3.4,shooting
