nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,,,
POR,DF,23,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
USA,"DF,FW",23,2000,14.0,0,12,2,16.7,0.86,0.14,0.0,0.0,20.0,0,0,0,1.5,1.5,0.13,-1.5,-1.5,ITA-Serie A,2023,shooting
USA,"MF,DF",24,1998,28.8,0,23,5,21.7,0.8,0.17,0.0,0.0,10.5,0,0,0,3.0,3.0,0.13,-3.0,-3.0,ITA-Serie A,2023,shooting
POL,GK,33,1990,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
MNE,DF,30,1992,34.4,1,8,3,37.5,0.23,0.09,0.13,0.33,19.9,0,0,0,0.4,0.4,0.05,0.6,0.6,ITA-Serie A,2023,shooting
ITA,DF,28,1995,26.8,0,11,5,45.5,0.41,0.19,0.0,0.0,12.0,0,0,0,0.6,0.6,0.05,-0.6,-0.6,ITA-Serie A,2023,shooting
GRE,GK,21,2001,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,FW,33,1990,18.4,7,45,19,42.2,2.45,1.04,0.07,0.16,13.5,0,4,4,9.7,6.6,0.15,-2.7,-3.6,ITA-Serie A,2023,shooting
JPN,MF,26,1996,17.2,2,29,8,27.6,1.69,0.47,0.07,0.25,20.7,0,0,0,1.8,1.8,0.06,0.2,0.2,ITA-Serie A,2023,shooting
ITA,MF,28,1994,15.1,1,12,2,16.7,0.79,0.13,0.08,0.5,27.8,0,0,0,0.4,0.4,0.03,0.6,0.6,ITA-Serie A,2023,shooting
ALB,DF,29,1994,13.3,0,2,1,50.0,0.15,0.08,0.0,0.0,18.1,0,0,0,0.2,0.2,0.12,-0.2,-0.2,ITA-Serie A,2023,shooting
BRA,"FW,MF",30,1993,30.8,5,43,11,25.6,1.4,0.36,0.12,0.45,17.3,1,0,0,4.4,4.4,0.1,0.6,0.6,ITA-Serie A,2023,shooting
DEN,FW,22,2001,11.9,3,23,9,39.1,1.93,0.75,0.13,0.33,20.0,3,0,0,1.6,1.6,0.07,1.4,1.4,ITA-Serie A,2023,shooting
ITA,GK,29,1994,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,24,1999,8.7,1,7,1,14.3,0.8,0.11,0.14,1.0,26.6,1,0,0,0.2,0.2,0.03,0.8,0.8,ITA-Serie A,2023,shooting
ESP,MF,30,1992,25.7,5,56,15,26.8,2.18,0.58,0.09,0.33,22.0,4,0,0,4.7,4.7,0.08,0.3,0.3,ITA-Serie A,2023,shooting
ITA,DF,29,1993,18.6,0,8,2,25.0,0.43,0.11,0.0,0.0,22.1,0,0,0,1.0,1.0,0.13,-1.0,-1.0,ITA-Serie A,2023,shooting
ESP,DF,22,2000,20.1,0,8,2,25.0,0.4,0.1,0.0,0.0,16.2,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ITA-Serie A,2023,shooting
ITA,"FW,MF",28,1995,21.7,6,42,13,31.0,1.93,0.6,0.14,0.46,17.6,3,0,0,4.7,4.7,0.12,1.3,1.3,ITA-Serie A,2023,shooting
FRA,MF,24,1999,26.3,2,26,6,23.1,0.99,0.23,0.08,0.33,19.2,0,0,0,1.6,1.6,0.06,0.4,0.4,ITA-Serie A,2023,shooting
URU,MF,31,1991,12.8,6,33,11,33.3,2.58,0.86,0.18,0.55,15.7,0,0,0,3.7,3.7,0.11,2.3,2.3,ITA-Serie A,2023,shooting
ITA,DF,25,1998,17.3,0,7,1,14.3,0.4,0.06,0.0,0.0,16.4,0,0,0,0.9,0.9,0.12,-0.9,-0.9,ITA-Serie A,2023,shooting
ITA,MF,21,2001,14.6,0,5,1,20.0,0.34,0.07,0.0,0.0,26.4,1,0,0,0.6,0.6,0.12,-0.6,-0.6,ITA-Serie A,2023,shooting
ESP,DF,30,1993,17.9,2,6,2,33.3,0.34,0.11,0.33,1.0,19.5,0,0,0,1.4,1.4,0.23,0.6,0.6,ITA-Serie A,2023,shooting
ESP,"FW,MF",36,1987,9.1,1,11,4,36.4,1.21,0.44,0.09,0.25,20.0,1,0,0,1.5,1.5,0.14,-0.5,-0.5,ITA-Serie A,2023,shooting
ARG,FW,24,1998,18.7,4,54,19,35.2,2.89,1.02,0.07,0.21,13.3,1,0,0,7.3,7.3,0.14,-3.3,-3.3,ITA-Serie A,2023,shooting
ALG,DF,25,1998,3.1,0,1,0,0.0,0.32,0.0,0.0,,7.1,0,0,0,0.0,0.0,0.03,0.0,0.0,ITA-Serie A,2023,shooting
FRA,MF,26,1996,18.2,0,13,2,15.4,0.71,0.11,0.0,0.0,13.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1,ITA-Serie A,2023,shooting
ITA,DF,23,2000,27.7,0,15,3,20.0,0.54,0.11,0.0,0.0,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5,ITA-Serie A,2023,shooting
ITA,DF,26,1996,36.6,0,17,6,35.3,0.46,0.16,0.0,0.0,10.8,0,0,0,1.7,1.5,0.09,-1.7,-1.5,ITA-Serie A,2023,shooting
ITA,"FW,MF",29,1994,0.2,1,2,1,50.0,12.0,6.0,0.5,1.0,31.9,0,0,0,0.1,0.1,0.04,0.9,0.9,ITA-Serie A,2023,shooting
BRA,FW,26,1997,12.4,1,27,5,18.5,2.19,0.4,0.0,0.0,22.8,1,1,1,2.5,1.7,0.06,-1.5,-1.7,ITA-Serie A,2023,shooting
TUN,MF,24,1999,13.4,1,16,3,18.8,1.2,0.22,0.06,0.33,22.6,0,0,0,0.8,0.8,0.05,0.2,0.2,ITA-Serie A,2023,shooting
DEN,FW,18,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ESP,MF,21,2002,14.3,1,13,5,38.5,0.91,0.35,0.08,0.2,18.3,0,0,0,1.2,1.2,0.09,-0.2,-0.2,ITA-Serie A,2023,shooting
ZAM,FW,22,2001,15.0,2,50,23,46.0,3.33,1.53,0.04,0.09,19.8,1,0,0,3.6,3.6,0.07,-1.6,-1.6,ITA-Serie A,2023,shooting
ITA,DF,28,1995,4.0,0,3,1,33.3,0.74,0.25,0.0,0.0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ITA-Serie A,2023,shooting
POL,FW,25,1998,0.1,0,1,0,0.0,11.25,0.0,0.0,,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,ITA-Serie A,2023,shooting
CRO,DF,25,1997,35.8,0,13,3,23.1,0.36,0.08,0.0,0.0,13.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2,ITA-Serie A,2023,shooting
ALB,"FW,MF",19,2003,2.3,0,2,0,0.0,0.88,0.0,0.0,,17.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,ITA-Serie A,2023,shooting
FRA,MF,21,2001,15.3,0,14,6,42.9,0.91,0.39,0.0,0.0,18.4,0,0,0,1.2,1.2,0.08,-1.2,-1.2,ITA-Serie A,2023,shooting
ITA,"FW,MF",31,1991,8.5,2,23,5,21.7,2.7,0.59,0.09,0.4,18.9,2,0,0,2.8,2.8,0.12,-0.8,-0.8,ITA-Serie A,2023,shooting
MNE,FW,23,2000,26.4,7,89,20,22.5,3.38,0.76,0.07,0.3,15.9,2,1,3,11.6,9.2,0.1,-4.6,-3.2,ITA-Serie A,2023,shooting
DEN,"DF,MF",18,2004,17.4,2,18,7,38.9,1.04,0.4,0.11,0.29,17.8,0,0,0,2.0,2.0,0.11,0.0,0.0,ITA-Serie A,2023,shooting
SWE,"FW,MF",24,1999,23.4,2,40,15,37.5,1.71,0.64,0.05,0.13,19.7,0,0,0,2.3,2.3,0.06,-0.3,-0.3,ITA-Serie A,2023,shooting
ROU,FW,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
FRA,"MF,FW",26,1996,20.2,3,34,8,23.5,1.68,0.4,0.09,0.38,23.8,4,0,0,1.8,1.8,0.05,1.2,1.2,ITA-Serie A,2023,shooting
ITA,FW,22,2001,15.3,5,56,20,35.7,3.66,1.31,0.07,0.2,16.5,1,1,1,6.4,5.6,0.1,-1.4,-1.6,ITA-Serie A,2023,shooting
ARG,"MF,FW",22,2001,2.2,0,7,3,42.9,3.15,1.35,0.0,0.0,17.0,0,0,0,0.5,0.5,0.07,-0.5,-0.5,ITA-Serie A,2023,shooting
FRA,DF,23,2000,33.8,2,18,5,27.8,0.53,0.15,0.11,0.4,12.6,0,0,0,1.6,1.6,0.09,0.4,0.4,ITA-Serie A,2023,shooting
ITA,GK,28,1995,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ALB,MF,27,1996,33.0,1,31,6,19.4,0.94,0.18,0.03,0.17,27.6,0,0,0,1.0,1.0,0.03,0.0,0.0,ITA-Serie A,2023,shooting
ESP,DF,18,2005,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,32,1991,19.2,1,32,10,31.3,1.66,0.52,0.03,0.1,25.4,4,0,0,1.7,1.7,0.05,-0.7,-0.7,ITA-Serie A,2023,shooting
ITA,GK,40,1983,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
CIV,FW,18,2004,0.2,1,1,1,100.0,4.5,4.5,1.0,1.0,17.3,0,0,0,0.1,0.1,0.08,0.9,0.9,ITA-Serie A,2023,shooting
USA,"FW,MF",24,1998,28.9,12,65,31,47.7,2.25,1.07,0.18,0.39,15.7,0,0,0,8.0,8.0,0.12,4.0,4.0,ITA-Serie A,2023,shooting
ITA,"DF,MF",17,2005,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,26,1996,24.3,1,21,8,38.1,0.86,0.33,0.05,0.13,18.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3,ITA-Serie A,2023,shooting
ENG,DF,25,1997,23.6,4,17,7,41.2,0.72,0.3,0.24,0.57,9.9,0,0,0,3.7,3.7,0.22,0.3,0.3,ITA-Serie A,2023,shooting
ITA,"DF,FW",20,2003,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,FW,15,2008,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ALG,MF,25,1997,12.8,2,11,1,9.1,0.86,0.08,0.09,1.0,21.6,1,1,1,1.7,0.9,0.08,0.3,0.1,ITA-Serie A,2023,shooting
SRB,DF,18,2005,1.6,1,2,1,50.0,1.23,0.62,0.5,1.0,6.2,0,0,0,0.6,0.6,0.31,0.4,0.4,ITA-Serie A,2023,shooting
ITA,MF,18,2005,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,GK,19,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
SRB,FW,25,1997,9.7,6,22,12,54.5,2.26,1.23,0.27,0.5,11.3,0,0,0,4.9,4.9,0.23,1.1,1.1,ITA-Serie A,2023,shooting
ARG,"FW,MF",18,2004,1.0,0,1,0,0.0,1.02,0.0,0.0,,9.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,ITA-Serie A,2023,shooting
GER,DF,21,2001,18.0,0,5,1,20.0,0.28,0.06,0.0,0.0,12.7,0,0,0,0.6,0.6,0.12,-0.6,-0.6,ITA-Serie A,2023,shooting
ARG,DF,21,2002,0.8,0,1,1,100.0,1.32,1.32,0.0,0.0,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ITA-Serie A,2023,shooting
ITA,GK,31,1992,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,23,1999,14.2,2,11,5,45.5,0.78,0.35,0.18,0.4,12.4,0,0,0,1.6,1.6,0.14,0.4,0.4,ITA-Serie A,2023,shooting
ITA,DF,29,1994,0.4,0,1,0,0.0,2.73,0.0,0.0,,5.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2,ITA-Serie A,2023,shooting
FRA,GK,28,1995,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
SUI,"FW,MF",23,2000,9.9,6,22,14,63.6,2.23,1.42,0.27,0.43,13.9,0,0,0,3.8,3.8,0.17,2.2,2.2,ITA-Serie A,2023,shooting
FRA,FW,36,1986,26.3,15,72,29,40.3,2.74,1.1,0.15,0.38,12.6,2,4,5,14.2,10.2,0.14,0.8,0.8,ITA-Serie A,2023,shooting
FRA,DF,23,2000,4.2,0,2,0,0.0,0.48,0.0,0.0,,11.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ITA-Serie A,2023,shooting
BIH,MF,29,1993,7.6,0,2,0,0.0,0.26,0.0,0.0,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,ITA-Serie A,2023,shooting
POR,FW,24,1999,27.9,9,70,24,34.3,2.51,0.86,0.13,0.38,17.1,0,0,0,10.0,10.0,0.14,-1.0,-1.0,ITA-Serie A,2023,shooting
ENG,MF,27,1996,23.0,6,40,14,35.0,1.74,0.61,0.15,0.43,16.6,0,0,0,3.7,3.7,0.09,2.3,2.3,ITA-Serie A,2023,shooting
NGA,FW,24,1999,11.3,1,28,8,28.6,2.48,0.71,0.04,0.13,17.7,0,0,0,1.7,1.7,0.06,-0.7,-0.7,ITA-Serie A,2023,shooting
DEN,DF,34,1989,13.0,0,6,0,0.0,0.46,0.0,0.0,,11.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ITA-Serie A,2023,shooting
FRA,DF,25,1997,31.0,5,55,16,29.1,1.77,0.52,0.07,0.25,20.7,2,1,2,4.9,3.4,0.06,0.1,0.6,ITA-Serie A,2023,shooting
NED,MF,25,1998,31.3,3,44,9,20.5,1.4,0.29,0.07,0.33,20.1,0,0,0,3.2,3.2,0.07,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,MF,24,1999,3.5,0,5,4,80.0,1.41,1.13,0.0,0.0,16.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,ITA-Serie A,2023,shooting
FRA,MF,23,2000,15.6,1,4,1,25.0,0.26,0.06,0.25,1.0,19.8,0,0,0,0.3,0.3,0.07,0.7,0.7,ITA-Serie A,2023,shooting
USA,"MF,FW",20,2002,16.4,0,14,5,35.7,0.85,0.3,0.0,0.0,20.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,ITA-Serie A,2023,shooting
ITA,GK,21,2002,6.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,"DF,FW",24,1999,7.6,0,6,2,33.3,0.79,0.26,0.0,0.0,20.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,ITA-Serie A,2023,shooting
ITA,DF,22,2001,16.5,1,18,4,22.2,1.09,0.24,0.06,0.25,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,"MF,FW",24,1999,29.5,8,65,19,29.2,2.2,0.64,0.12,0.42,19.9,9,0,0,4.8,4.8,0.07,3.2,3.2,ITA-Serie A,2023,shooting
ITA,MF,20,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,31,1992,18.3,0,5,3,60.0,0.27,0.16,0.0,0.0,12.1,0,0,0,0.7,0.7,0.14,-0.7,-0.7,ITA-Serie A,2023,shooting
ITA,"MF,FW",21,2001,3.7,4,12,5,41.7,3.24,1.35,0.33,0.8,20.0,1,0,0,1.3,1.3,0.11,2.7,2.7,ITA-Serie A,2023,shooting
ITA,DF,34,1988,17.1,0,14,4,28.6,0.82,0.23,0.0,0.0,15.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7,ITA-Serie A,2023,shooting
POR,"FW,MF",25,1998,22.8,4,38,11,28.9,1.67,0.48,0.11,0.36,14.4,0,0,0,3.6,3.6,0.09,0.4,0.4,ITA-Serie A,2023,shooting
ITA,MF,23,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,"MF,FW",30,1993,3.2,0,8,0,0.0,2.53,0.0,0.0,,19.6,1,0,0,0.7,0.7,0.09,-0.7,-0.7,ITA-Serie A,2023,shooting
ITA,DF,21,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
GRE,DF,27,1996,19.0,0,24,2,8.3,1.26,0.11,0.0,0.0,20.8,1,0,0,1.2,1.2,0.05,-1.2,-1.2,ITA-Serie A,2023,shooting
ITA,DF,33,1990,0.4,0,1,1,100.0,2.5,2.5,0.0,0.0,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0,ITA-Serie A,2023,shooting
CIV,MF,30,1992,7.8,0,7,3,42.9,0.89,0.38,0.0,0.0,26.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,ITA-Serie A,2023,shooting
ITA,FW,21,2002,15.1,4,37,10,27.0,2.45,0.66,0.11,0.4,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4,ITA-Serie A,2023,shooting
ITA,DF,32,1991,23.8,1,9,2,22.2,0.38,0.08,0.11,0.5,10.8,0,0,0,0.5,0.5,0.05,0.5,0.5,ITA-Serie A,2023,shooting
ITA,MF,26,1997,35.8,6,22,8,36.4,0.61,0.22,0.09,0.25,20.2,0,4,5,6.3,2.4,0.11,-0.3,-0.4,ITA-Serie A,2023,shooting
ITA,GK,26,1997,31.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
BIH,FW,33,1990,14.0,4,26,6,23.1,1.86,0.43,0.15,0.67,10.7,0,0,0,3.0,3.0,0.11,1.0,1.0,ITA-Serie A,2023,shooting
CRO,FW,28,1995,3.2,1,7,2,28.6,2.2,0.63,0.14,0.5,10.4,0,0,0,0.9,0.9,0.12,0.1,0.1,ITA-Serie A,2023,shooting
ESP,DF,29,1993,29.1,0,8,1,12.5,0.28,0.03,0.0,0.0,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,ITA-Serie A,2023,shooting
ARG,"MF,FW",35,1988,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,"DF,MF",28,1995,17.8,0,28,7,25.0,1.58,0.39,0.0,0.0,22.6,0,0,0,1.5,1.5,0.05,-1.5,-1.5,ITA-Serie A,2023,shooting
POR,DF,25,1998,9.3,0,3,0,0.0,0.32,0.0,0.0,,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,ITA-Serie A,2023,shooting
EQG,"MF,FW",26,1996,2.7,0,5,0,0.0,1.87,0.0,0.0,,26.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,"MF,DF",29,1994,26.2,1,36,9,25.0,1.37,0.34,0.03,0.11,17.8,1,0,0,2.9,2.9,0.08,-1.9,-1.9,ITA-Serie A,2023,shooting
ITA,DF,24,1999,22.4,0,25,9,36.0,1.12,0.4,0.0,0.0,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1,ITA-Serie A,2023,shooting
ITA,"MF,FW",19,2004,3.8,1,7,4,57.1,1.84,1.05,0.14,0.25,15.1,0,0,0,1.7,1.7,0.24,-0.7,-0.7,ITA-Serie A,2023,shooting
ARG,"MF,FW",18,2005,13.0,2,23,7,30.4,1.77,0.54,0.09,0.29,18.3,0,0,0,2.3,2.3,0.1,-0.3,-0.3,ITA-Serie A,2023,shooting
FRA,MF,19,2003,16.4,1,17,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1,ITA-Serie A,2023,shooting
ITA,"DF,FW",22,2000,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,"FW,DF",24,1999,1.7,0,3,1,33.3,1.8,0.6,0.0,0.0,18.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,GK,26,1997,30.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
KVX,DF,29,1994,28.9,3,25,8,32.0,0.87,0.28,0.12,0.38,12.0,0,0,0,2.2,2.2,0.09,0.8,0.8,ITA-Serie A,2023,shooting
CMR,MF,27,1995,31.0,0,33,6,18.2,1.07,0.19,0.0,0.0,16.6,0,0,0,3.4,3.3,0.1,-3.4,-3.3,ITA-Serie A,2023,shooting
BEL,FW,23,2000,3.5,1,17,5,29.4,4.86,1.43,0.06,0.2,17.7,2,0,0,1.0,1.0,0.06,0.0,0.0,ITA-Serie A,2023,shooting
GER,MF,31,1991,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
MKD,"FW,MF",23,1999,3.8,2,6,6,100.0,1.59,1.59,0.33,0.33,19.1,0,0,0,0.5,0.5,0.08,1.5,1.5,ITA-Serie A,2023,shooting
ITA,"FW,MF",23,2000,17.6,5,60,24,40.0,3.41,1.36,0.08,0.21,18.8,4,0,1,5.9,4.5,0.07,-0.9,0.5,ITA-Serie A,2023,shooting
ITA,MF,23,2000,1.8,1,9,4,44.4,5.03,2.24,0.11,0.25,22.2,0,0,0,0.6,0.6,0.07,0.4,0.4,ITA-Serie A,2023,shooting
ITA,DF,29,1993,35.9,1,37,6,16.2,1.03,0.17,0.03,0.17,13.4,0,0,0,3.1,3.1,0.08,-2.1,-2.1,ITA-Serie A,2023,shooting
ARG,FW,28,1995,8.9,1,35,12,34.3,3.94,1.35,0.03,0.08,14.6,0,0,0,3.4,3.4,0.1,-2.4,-2.4,ITA-Serie A,2023,shooting
CIV,MF,23,2000,4.2,0,10,3,30.0,2.36,0.71,0.0,0.0,22.6,0,0,0,0.9,0.9,0.09,-0.9,-0.9,ITA-Serie A,2023,shooting
SWE,MF,23,1999,11.3,0,16,3,18.8,1.42,0.27,0.0,0.0,16.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5,ITA-Serie A,2023,shooting
DEN,"FW,MF",23,2000,4.8,0,14,2,14.3,2.93,0.42,0.0,0.0,21.4,1,0,0,0.7,0.7,0.05,-0.7,-0.7,ITA-Serie A,2023,shooting
BRA,DF,32,1991,23.5,1,8,2,25.0,0.34,0.09,0.13,0.5,8.9,0,0,0,1.3,1.3,0.16,-0.3,-0.3,ITA-Serie A,2023,shooting
GEO,FW,22,2001,30.4,11,128,45,35.2,4.21,1.48,0.09,0.24,18.8,4,0,0,11.1,11.1,0.09,-0.1,-0.1,ITA-Serie A,2023,shooting
BEL,MF,28,1995,0.3,0,1,0,0.0,3.75,0.0,0.0,,28.2,0,0,0,0.0,0.0,0.03,0.0,0.0,ITA-Serie A,2023,shooting
NOR,DF,23,1999,18.1,1,7,1,14.3,0.39,0.06,0.14,1.0,13.2,0,0,0,0.6,0.6,0.09,0.4,0.4,ITA-Serie A,2023,shooting
URU,DF,25,1997,17.4,1,12,1,8.3,0.69,0.06,0.08,1.0,11.7,0,0,0,0.5,0.5,0.05,0.5,0.5,ITA-Serie A,2023,shooting
ITA,FW,29,1993,26.2,8,72,15,20.8,2.75,0.57,0.08,0.4,21.5,4,2,3,7.1,4.8,0.07,0.9,1.2,ITA-Serie A,2023,shooting
POR,DF,32,1991,13.4,0,5,2,40.0,0.37,0.15,0.0,0.0,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,ITA-Serie A,2023,shooting
BRA,DF,22,2001,10.6,0,6,1,16.7,0.57,0.09,0.0,0.0,14.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,ITA-Serie A,2023,shooting
ITA,GK,27,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ITA,DF,28,1995,4.8,0,5,1,20.0,1.05,0.21,0.0,0.0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,GK,28,1995,7.0,0,1,0,0.0,0.14,0.0,0.0,,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0,ITA-Serie A,2023,shooting
POL,MF,29,1994,21.4,3,29,8,27.6,1.36,0.37,0.07,0.25,21.4,3,1,1,2.6,1.8,0.06,0.4,0.2,ITA-Serie A,2023,shooting
SVK,MF,28,1994,36.5,0,14,4,28.6,0.38,0.11,0.0,0.0,26.9,0,0,0,0.6,0.6,0.04,-0.6,-0.6,ITA-Serie A,2023,shooting
NGA,FW,24,1998,22.0,15,85,36,42.4,3.86,1.63,0.14,0.33,13.4,0,3,5,15.4,11.4,0.13,-0.4,0.6,ITA-Serie A,2023,shooting
ITA,FW,29,1993,7.5,3,15,8,53.3,1.99,1.06,0.2,0.38,13.9,0,0,0,2.4,2.4,0.16,0.6,0.6,ITA-Serie A,2023,shooting
ESP,DF,26,1997,12.7,0,8,2,25.0,0.63,0.16,0.0,0.0,24.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,ITA-Serie A,2023,shooting
ITA,"MF,DF",28,1995,36.5,3,54,8,14.8,1.48,0.22,0.06,0.38,17.2,0,0,0,4.0,4.0,0.07,-1.0,-1.0,ITA-Serie A,2023,shooting
ENG,DF,33,1989,4.3,0,1,1,100.0,0.23,0.23,0.0,0.0,7.1,0,0,0,0.0,0.0,0.05,0.0,0.0,ITA-Serie A,2023,shooting
ESP,DF,18,2005,5.7,2,6,2,33.3,1.06,0.35,0.33,1.0,11.0,0,0,0,0.4,0.4,0.07,1.6,1.6,ITA-Serie A,2023,shooting
ESP,DF,29,1993,24.1,1,9,4,44.4,0.37,0.17,0.11,0.25,19.8,1,0,0,0.3,0.3,0.04,0.7,0.7,ITA-Serie A,2023,shooting
ITA,MF,21,2002,19.8,0,19,6,31.6,0.96,0.3,0.0,0.0,17.8,0,0,0,2.0,2.0,0.1,-2.0,-2.0,ITA-Serie A,2023,shooting
ITA,DF,27,1996,31.9,4,19,7,36.8,0.6,0.22,0.21,0.57,12.2,0,0,0,1.9,1.9,0.1,2.1,2.1,ITA-Serie A,2023,shooting
ALG,"MF,FW",25,1998,8.4,4,12,7,58.3,1.43,0.83,0.33,0.57,13.3,0,0,0,2.3,2.3,0.19,1.7,1.7,ITA-Serie A,2023,shooting
BRA,"MF,FW",18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ITA-Serie A,2023,shooting
ARG,MF,29,1994,29.3,3,29,3,10.3,0.99,0.1,0.0,0.0,28.6,4,3,3,3.3,1.0,0.03,-0.3,-1.0,ITA-Serie A,2023,shooting
