nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
NOR,FW,22,2000,18.9,4,41,15,36.6,2.16,0.79,0.1,0.27,12.6,0,0,0,5.6,5.6,0.14,-1.6,-1.6,ESP-La Liga,2022,shooting
ESP,"DF,MF",29,1993,4.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
USA,MF,24,1998,16.5,0,17,3,17.6,1.03,0.18,0.0,0.0,19.7,0,0,0,1.1,1.1,0.06,-1.1,-1.1,ESP-La Liga,2022,shooting
ESP,"MF,FW",19,2003,2.8,1,3,2,66.7,1.07,0.71,0.33,0.5,18.8,0,0,0,0.2,0.2,0.07,0.8,0.8,ESP-La Liga,2022,shooting
ESP,"MF,DF",21,2001,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
PER,"MF,DF",27,1995,16.1,0,15,3,20.0,0.93,0.19,0.0,0.0,19.3,1,0,0,1.0,1.0,0.06,-1.0,-1.0,ESP-La Liga,2022,shooting
ESP,DF,25,1997,35.0,0,15,5,33.3,0.43,0.14,0.0,0.0,14.4,0,0,0,1.2,1.2,0.08,-1.2,-1.2,ESP-La Liga,2022,shooting
SWE,MF,18,2004,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,23,1999,14.3,0,5,0,0.0,0.35,0.0,0.0,,12.1,0,0,0,0.4,0.4,0.08,-0.4,-0.4,ESP-La Liga,2022,shooting
ESP,MF,24,1998,19.7,2,43,17,39.5,2.18,0.86,0.05,0.12,24.6,10,0,0,3.6,3.6,0.08,-1.6,-1.6,ESP-La Liga,2022,shooting
ESP,MF,31,1990,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
URU,DF,30,1992,34.7,0,20,1,5.0,0.58,0.03,0.0,0.0,28.9,0,0,0,1.5,1.5,0.08,-1.5,-1.5,ESP-La Liga,2022,shooting
HON,FW,29,1993,16.0,1,30,8,26.7,1.87,0.5,0.03,0.13,16.7,0,0,0,2.6,2.6,0.09,-1.6,-1.6,ESP-La Liga,2022,shooting
ESP,MF,22,2000,1.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
AUS,"MF,FW",26,1995,1.8,0,3,1,33.3,1.64,0.55,0.0,0.0,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2022,shooting
URU,"MF,FW",23,1999,12.4,1,13,2,15.4,1.05,0.16,0.08,0.5,21.3,0,0,0,0.5,0.5,0.04,0.5,0.5,ESP-La Liga,2022,shooting
ESP,DF,32,1989,1.5,0,1,0,0.0,0.66,0.0,0.0,,13.2,0,0,0,0.0,0.0,0.05,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,22,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,25,1997,7.9,1,31,6,19.4,3.93,0.76,0.03,0.17,13.3,0,0,0,3.0,3.0,0.1,-2.0,-2.0,ESP-La Liga,2022,shooting
ESP,GK,28,1994,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"DF,MF",28,1993,19.0,0,9,0,0.0,0.47,0.0,0.0,,16.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,ESP-La Liga,2022,shooting
ESP,MF,25,1997,20.5,0,6,1,16.7,0.29,0.05,0.0,0.0,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,ESP-La Liga,2022,shooting
ZAM,FW,22,2000,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ARG,MF,29,1993,12.5,4,14,6,42.9,1.12,0.48,0.29,0.67,12.5,0,0,0,3.5,3.5,0.25,0.5,0.5,ESP-La Liga,2022,shooting
ESP,DF,29,1993,24.4,0,7,1,14.3,0.29,0.04,0.0,0.0,27.9,3,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,"MF,FW",27,1995,14.6,0,23,6,26.1,1.58,0.41,0.0,0.0,21.3,0,0,0,1.2,1.2,0.05,-1.2,-1.2,ESP-La Liga,2022,shooting
ARG,GK,29,1993,34.0,0,1,0,0.0,0.03,0.0,0.0,,11.2,0,0,0,0.0,0.0,0.05,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,25,1997,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,DF,30,1992,7.1,0,1,0,0.0,0.14,0.0,0.0,,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"MF,DF",18,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,MF,34,1987,4.4,0,5,2,40.0,1.13,0.45,0.0,0.0,24.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,FW,33,1988,7.0,3,17,6,35.3,2.44,0.86,0.18,0.5,18.8,4,0,0,2.0,2.0,0.12,1.0,1.0,ESP-La Liga,2022,shooting
ESP,DF,33,1989,35.0,0,7,1,14.3,0.2,0.03,0.0,0.0,12.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2022,shooting
SEN,DF,24,1998,8.4,0,1,0,0.0,0.12,0.0,0.0,,6.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ESP-La Liga,2022,shooting
MLI,"MF,DF",22,2000,0.7,0,3,0,0.0,4.09,0.0,0.0,,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,DF,22,1999,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,31,1991,7.1,1,15,3,20.0,2.11,0.42,0.07,0.33,14.9,0,0,0,2.5,2.5,0.16,-1.5,-1.5,ESP-La Liga,2022,shooting
ESP,MF,31,1991,22.7,3,31,4,12.9,1.37,0.18,0.03,0.25,23.5,3,2,3,4.0,1.6,0.05,-1.0,-0.6,ESP-La Liga,2022,shooting
ESP,"MF,FW",30,1992,27.4,3,33,12,36.4,1.2,0.44,0.09,0.25,13.6,0,0,0,4.9,4.9,0.15,-1.9,-1.9,ESP-La Liga,2022,shooting
PAR,"DF,MF",24,1998,5.4,0,4,2,50.0,0.75,0.37,0.0,0.0,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,FW,31,1991,12.9,3,27,13,48.1,2.09,1.0,0.11,0.23,15.5,0,0,0,3.4,3.4,0.12,-0.4,-0.4,ESP-La Liga,2022,shooting
COD,"MF,FW",26,1995,21.5,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.1,-1.2,-1.4,ESP-La Liga,2022,shooting
CHI,MF,23,1999,2.5,0,2,1,50.0,0.81,0.4,0.0,0.0,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,22,2000,10.7,1,2,2,100.0,0.19,0.19,0.5,0.5,7.0,0,0,0,0.9,0.9,0.47,0.1,0.1,ESP-La Liga,2022,shooting
MLI,MF,24,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"MF,FW",29,1992,17.5,3,16,8,50.0,0.91,0.46,0.13,0.25,12.9,0,1,1,2.7,1.9,0.12,0.3,0.1,ESP-La Liga,2022,shooting
ESP,FW,31,1991,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,36,1985,8.4,1,22,7,31.8,2.62,0.83,0.05,0.14,16.8,0,0,0,1.8,1.8,0.08,-0.8,-0.8,ESP-La Liga,2022,shooting
ESP,MF,20,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ARG,GK,26,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"DF,MF",30,1992,29.3,0,9,3,33.3,0.31,0.1,0.0,0.0,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6,ESP-La Liga,2022,shooting
ESP,"MF,DF",20,2002,6.5,1,5,3,60.0,0.76,0.46,0.2,0.33,17.9,0,0,0,0.4,0.4,0.08,0.6,0.6,ESP-La Liga,2022,shooting
ESP,DF,27,1995,10.6,0,6,0,0.0,0.56,0.0,0.0,,12.8,0,0,0,0.8,0.8,0.13,-0.8,-0.8,ESP-La Liga,2022,shooting
POR,MF,22,1999,3.1,0,6,0,0.0,1.96,0.0,0.0,,33.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2022,shooting
CHI,DF,29,1992,18.4,0,10,3,30.0,0.54,0.16,0.0,0.0,10.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,ESP-La Liga,2022,shooting
ARG,"FW,MF",25,1997,12.5,4,29,9,31.0,2.31,0.72,0.14,0.44,12.9,0,0,0,3.6,3.6,0.12,0.4,0.4,ESP-La Liga,2022,shooting
ARG,DF,33,1989,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"MF,FW",32,1989,19.0,3,13,2,15.4,0.68,0.11,0.15,1.0,15.6,0,1,1,2.3,1.5,0.11,0.7,0.5,ESP-La Liga,2022,shooting
ESP,MF,27,1994,30.4,1,47,18,38.3,1.55,0.59,0.02,0.06,25.5,6,0,0,2.3,2.3,0.05,-1.3,-1.3,ESP-La Liga,2022,shooting
ESP,DF,33,1988,7.8,1,9,2,22.2,1.15,0.26,0.11,0.5,12.2,1,0,0,0.6,0.6,0.07,0.4,0.4,ESP-La Liga,2022,shooting
COL,DF,29,1993,21.3,0,4,3,75.0,0.19,0.14,0.0,0.0,13.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,ESP-La Liga,2022,shooting
ARG,MF,33,1989,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
COL,"DF,MF",29,1992,3.0,0,3,0,0.0,1.0,0.0,0.0,,19.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,"MF,DF",21,2000,12.1,0,2,0,0.0,0.16,0.0,0.0,,11.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,"DF,MF",32,1989,12.0,1,6,3,50.0,0.5,0.25,0.17,0.33,14.3,0,0,0,0.4,0.4,0.07,0.6,0.6,ESP-La Liga,2022,shooting
ARG,"DF,MF",23,1999,9.7,0,1,1,100.0,0.1,0.1,0.0,0.0,21.7,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2022,shooting
ARG,DF,28,1993,10.0,0,6,2,33.3,0.6,0.2,0.0,0.0,11.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,ESP-La Liga,2022,shooting
ARG,FW,26,1996,27.4,7,71,20,28.2,2.6,0.73,0.1,0.35,14.4,1,0,1,8.3,7.5,0.11,-1.3,-0.5,ESP-La Liga,2022,shooting
ARG,"MF,DF",22,2000,5.7,0,5,2,40.0,0.88,0.35,0.0,0.0,14.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4,ESP-La Liga,2022,shooting
EQG,"MF,DF",29,1993,27.2,0,9,3,33.3,0.33,0.11,0.0,0.0,22.1,1,0,0,0.4,0.4,0.05,-0.4,-0.4,ESP-La Liga,2022,shooting
SEN,MF,24,1997,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,31,1990,22.4,0,22,8,36.4,0.98,0.36,0.0,0.0,15.5,0,0,0,1.8,1.8,0.08,-1.8,-1.8,ESP-La Liga,2022,shooting
ESP,"FW,MF",29,1992,20.5,6,33,7,21.2,1.61,0.34,0.09,0.43,15.0,1,3,3,5.4,3.0,0.09,0.6,0.0,ESP-La Liga,2022,shooting
ESP,DF,24,1997,7.0,1,1,1,100.0,0.14,0.14,1.0,1.0,10.5,0,0,0,0.2,0.2,0.2,0.8,0.8,ESP-La Liga,2022,shooting
ANG,"FW,MF",24,1997,8.1,0,14,4,28.6,1.74,0.5,0.0,0.0,14.3,0,0,0,1.3,1.3,0.09,-1.3,-1.3,ESP-La Liga,2022,shooting
ESP,MF,25,1996,12.4,0,20,8,40.0,1.61,0.64,0.0,0.0,18.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,ESP-La Liga,2022,shooting
ESP,FW,31,1991,7.3,0,6,2,33.3,0.82,0.27,0.0,0.0,15.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,ESP-La Liga,2022,shooting
ESP,"MF,DF",25,1996,23.0,4,46,14,30.4,2.0,0.61,0.09,0.29,16.1,0,0,0,4.2,4.2,0.09,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,MF,23,1999,8.0,1,17,6,35.3,2.12,0.75,0.06,0.17,22.9,0,0,0,0.6,0.6,0.04,0.4,0.4,ESP-La Liga,2022,shooting
ESP,GK,30,1992,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,30,1992,0.4,0,2,0,0.0,5.14,0.0,0.0,,29.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,"DF,MF",24,1998,2.5,0,1,0,0.0,0.39,0.0,0.0,,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,"MF,FW",32,1989,11.4,0,3,2,66.7,0.26,0.18,0.0,0.0,17.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
FRA,GK,31,1991,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,28,1994,26.7,1,15,4,26.7,0.56,0.15,0.07,0.25,24.5,1,0,0,0.6,0.6,0.04,0.4,0.4,ESP-La Liga,2022,shooting
MEX,DF,25,1997,17.7,3,13,6,46.2,0.74,0.34,0.23,0.5,12.9,0,0,0,0.9,0.9,0.07,2.1,2.1,ESP-La Liga,2022,shooting
ESP,"MF,FW",24,1998,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"MF,FW",28,1994,10.5,0,4,2,50.0,0.38,0.19,0.0,0.0,19.4,0,0,0,0.5,0.5,0.12,-0.5,-0.5,ESP-La Liga,2022,shooting
ESP,MF,25,1996,12.9,2,19,7,36.8,1.47,0.54,0.11,0.29,24.7,2,0,0,0.9,0.9,0.05,1.1,1.1,ESP-La Liga,2022,shooting
ESP,"DF,MF",26,1995,17.9,0,7,2,28.6,0.39,0.11,0.0,0.0,9.1,0,0,0,0.7,0.7,0.1,-0.7,-0.7,ESP-La Liga,2022,shooting
ESP,GK,30,1992,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"FW,MF",24,1998,26.0,7,57,23,40.4,2.19,0.88,0.12,0.3,14.2,0,0,0,7.8,7.8,0.14,-0.8,-0.8,ESP-La Liga,2022,shooting
ESP,GK,21,2001,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,32,1990,33.2,16,87,33,37.9,2.62,0.99,0.13,0.33,16.1,2,5,5,14.5,10.5,0.12,1.5,0.5,ESP-La Liga,2022,shooting
ESP,"MF,FW",26,1996,1.8,1,4,1,25.0,2.26,0.57,0.25,1.0,21.1,1,0,0,0.2,0.2,0.06,0.8,0.8,ESP-La Liga,2022,shooting
ESP,"MF,DF",21,2000,5.1,1,4,1,25.0,0.78,0.2,0.25,1.0,11.6,0,0,0,0.7,0.7,0.22,0.3,0.3,ESP-La Liga,2022,shooting
ALB,MF,24,1997,5.6,0,5,3,60.0,0.89,0.54,0.0,0.0,17.9,0,0,0,0.6,0.6,0.12,-0.6,-0.6,ESP-La Liga,2022,shooting
URU,DF,31,1991,29.7,0,23,6,26.1,0.78,0.2,0.0,0.0,11.2,0,0,0,2.3,2.3,0.1,-2.3,-2.3,ESP-La Liga,2022,shooting
ITA,"FW,DF",17,2004,0.7,1,1,1,100.0,1.53,1.53,1.0,1.0,20.6,0,0,0,0.0,0.0,0.03,1.0,1.0,ESP-La Liga,2022,shooting
DEN,"FW,MF",31,1991,27.3,10,58,25,43.1,2.13,0.92,0.17,0.4,16.0,4,0,0,9.2,9.2,0.16,0.8,0.8,ESP-La Liga,2022,shooting
MAR,MF,21,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,"MF,FW",21,2001,13.9,1,33,11,33.3,2.38,0.79,0.03,0.09,20.4,3,0,0,3.7,3.7,0.11,-2.7,-2.7,ESP-La Liga,2022,shooting
MAR,"DF,MF",18,2003,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,MF,22,1999,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,18,2004,0.1,0,1,0,0.0,12.86,0.0,0.0,,26.5,0,0,0,0.0,0.0,0.03,0.0,0.0,ESP-La Liga,2022,shooting
FRA,DF,24,1998,2.6,1,2,1,50.0,0.76,0.38,0.5,1.0,14.6,0,0,0,0.2,0.2,0.08,0.8,0.8,ESP-La Liga,2022,shooting
ESP,"DF,MF",21,2001,9.9,0,9,0,0.0,0.91,0.0,0.0,,19.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5,ESP-La Liga,2022,shooting
ESP,MF,28,1993,36.9,6,39,13,33.3,1.06,0.35,0.15,0.46,22.6,0,0,0,3.5,3.5,0.09,2.5,2.5,ESP-La Liga,2022,shooting
ESP,DF,30,1992,26.0,0,9,4,44.4,0.35,0.15,0.0,0.0,12.8,0,0,0,0.9,0.9,0.1,-0.9,-0.9,ESP-La Liga,2022,shooting
ESP,DF,17,2005,1.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
BRA,MF,23,1999,27.0,1,10,4,40.0,0.37,0.15,0.1,0.25,21.9,0,0,0,0.8,0.8,0.08,0.2,0.2,ESP-La Liga,2022,shooting
ESP,GK,24,1998,11.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,25,1997,28.4,0,11,2,18.2,0.39,0.07,0.0,0.0,18.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,ESP-La Liga,2022,shooting
ESP,DF,22,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,25,1997,30.7,8,50,19,38.0,1.63,0.62,0.16,0.42,14.6,0,0,2,7.9,6.3,0.13,0.1,1.7,ESP-La Liga,2022,shooting
ESP,"MF,FW",24,1998,23.5,2,33,10,30.3,1.4,0.42,0.06,0.2,22.3,0,0,0,2.3,2.3,0.07,-0.3,-0.3,ESP-La Liga,2022,shooting
URU,"DF,MF",34,1988,21.6,1,6,1,16.7,0.28,0.05,0.17,1.0,19.0,0,0,0,1.1,1.1,0.18,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,GK,29,1993,38.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
TOG,DF,30,1991,31.6,0,9,1,11.1,0.29,0.03,0.0,0.0,15.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,ESP-La Liga,2022,shooting
POR,DF,27,1995,29.5,0,16,4,25.0,0.54,0.14,0.0,0.0,11.0,0,0,0,1.3,1.3,0.08,-1.3,-1.3,ESP-La Liga,2022,shooting
TUR,FW,25,1997,33.0,14,82,31,37.8,2.48,0.94,0.11,0.29,18.8,16,5,6,11.7,7.1,0.09,2.3,1.9,ESP-La Liga,2022,shooting
ARG,DF,28,1994,6.5,0,3,0,0.0,0.46,0.0,0.0,,23.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
URU,DF,22,2000,16.7,2,5,2,40.0,0.3,0.12,0.4,1.0,16.9,0,0,0,0.5,0.5,0.11,1.5,1.5,ESP-La Liga,2022,shooting
ESP,MF,24,1998,5.1,0,3,1,33.3,0.59,0.2,0.0,0.0,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,"DF,MF",24,1998,23.8,1,21,7,33.3,0.88,0.29,0.05,0.14,20.1,0,0,0,0.9,0.9,0.04,0.1,0.1,ESP-La Liga,2022,shooting
ESP,"FW,MF",33,1988,4.9,1,14,5,35.7,2.88,1.03,0.07,0.2,12.0,0,0,0,1.9,1.9,0.15,-0.9,-0.9,ESP-La Liga,2022,shooting
ESP,"MF,FW",25,1997,3.6,0,2,0,0.0,0.55,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,ESP-La Liga,2022,shooting
FRA,DF,28,1994,2.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,FW,21,2001,5.0,1,15,4,26.7,3.01,0.8,0.07,0.25,16.1,0,0,0,1.1,1.1,0.07,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,MF,27,1994,20.6,0,8,1,12.5,0.39,0.05,0.0,0.0,27.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,ESP-La Liga,2022,shooting
URU,MF,26,1995,11.0,0,8,0,0.0,0.73,0.0,0.0,,28.6,1,0,0,0.2,0.2,0.03,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,FW,20,2002,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
MAR,"MF,FW",26,1995,12.8,3,32,9,28.1,2.5,0.7,0.09,0.33,18.1,2,0,0,2.7,2.7,0.09,0.3,0.3,ESP-La Liga,2022,shooting
SRB,MF,27,1995,22.8,0,18,7,38.9,0.79,0.31,0.0,0.0,14.2,0,0,0,1.8,1.8,0.1,-1.8,-1.8,ESP-La Liga,2022,shooting
PAR,DF,25,1996,22.7,1,17,8,47.1,0.75,0.35,0.06,0.13,17.6,0,0,0,0.6,0.6,0.04,0.4,0.4,ESP-La Liga,2022,shooting
ESP,"MF,DF",30,1992,19.7,0,15,5,33.3,0.76,0.25,0.0,0.0,18.1,0,0,0,1.7,1.7,0.12,-1.7,-1.7,ESP-La Liga,2022,shooting
SRB,DF,32,1990,18.7,0,1,0,0.0,0.05,0.0,0.0,,11.7,0,0,0,0.1,0.1,0.1,-0.1,-0.1,ESP-La Liga,2022,shooting
ESP,MF,23,1999,12.6,0,7,1,14.3,0.55,0.08,0.0,0.0,24.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,ESP-La Liga,2022,shooting
ESP,MF,25,1997,26.0,1,32,14,43.8,1.23,0.54,0.03,0.07,23.2,4,0,0,1.8,1.8,0.06,-0.8,-0.8,ESP-La Liga,2022,shooting
PER,DF,30,1992,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,19,2003,30.4,3,20,3,15.0,0.66,0.1,0.15,1.0,12.7,0,0,0,1.9,1.9,0.1,1.1,1.1,ESP-La Liga,2022,shooting
COL,DF,33,1989,13.6,1,11,5,45.5,0.81,0.37,0.09,0.2,10.7,0,0,0,1.2,1.2,0.11,-0.2,-0.2,ESP-La Liga,2022,shooting
ESP,"MF,FW",31,1990,7.5,1,8,3,37.5,1.06,0.4,0.13,0.33,20.9,0,0,0,0.7,0.7,0.09,0.3,0.3,ESP-La Liga,2022,shooting
URU,FW,35,1986,12.1,9,29,15,51.7,2.39,1.24,0.14,0.27,13.0,0,5,6,9.7,5.0,0.17,-0.7,-1.0,ESP-La Liga,2022,shooting
ESP,DF,32,1989,18.4,3,11,8,72.7,0.6,0.44,0.27,0.38,16.9,0,0,0,1.5,1.5,0.14,1.5,1.5,ESP-La Liga,2022,shooting
ESP,MF,23,1999,17.6,3,18,8,44.4,1.02,0.45,0.17,0.38,15.7,0,0,0,2.4,2.4,0.13,0.6,0.6,ESP-La Liga,2022,shooting
ESP,DF,24,1998,12.4,1,16,6,37.5,1.29,0.48,0.06,0.17,21.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,ESP-La Liga,2022,shooting
ESP,"MF,FW",17,2005,0.9,0,4,2,50.0,4.29,2.14,0.0,0.0,18.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,ESP-La Liga,2022,shooting
ESP,GK,34,1988,10.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,31,1991,15.8,1,5,1,20.0,0.32,0.06,0.2,1.0,9.8,0,0,0,0.5,0.5,0.09,0.5,0.5,ESP-La Liga,2022,shooting
ESP,"FW,MF",25,1997,2.3,0,1,1,100.0,0.44,0.44,0.0,0.0,12.6,0,0,0,0.0,0.0,0.04,0.0,0.0,ESP-La Liga,2022,shooting
ESP,DF,21,2001,26.6,2,17,4,23.5,0.64,0.15,0.12,0.5,19.4,0,0,0,0.8,0.8,0.05,1.2,1.2,ESP-La Liga,2022,shooting
ESP,MF,30,1991,32.8,2,24,5,20.8,0.73,0.15,0.08,0.4,17.8,0,0,0,1.6,1.6,0.07,0.4,0.4,ESP-La Liga,2022,shooting
DOM,MF,19,2003,1.1,0,1,1,100.0,0.9,0.9,0.0,0.0,16.9,0,0,0,0.2,0.2,0.18,-0.2,-0.2,ESP-La Liga,2022,shooting
ARG,GK,30,1992,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,ESP-La Liga,2022,shooting
ESP,MF,21,2000,2.4,0,4,0,0.0,1.7,0.0,0.0,,25.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,ESP-La Liga,2022,shooting
BRA,"MF,FW",20,2002,7.2,2,10,4,40.0,1.39,0.56,0.2,0.5,11.6,0,0,0,1.5,1.5,0.15,0.5,0.5,ESP-La Liga,2022,shooting
ESP,"MF,FW",19,2003,1.5,0,4,1,25.0,2.71,0.68,0.0,0.0,11.8,0,0,0,0.5,0.5,0.13,-0.5,-0.5,ESP-La Liga,2022,shooting
ESP,"MF,FW",22,2000,24.2,4,56,22,39.3,2.31,0.91,0.07,0.18,20.0,2,0,0,4.0,4.0,0.07,0.0,0.0,ESP-La Liga,2022,shooting
ESP,MF,31,1991,2.7,2,2,1,50.0,0.75,0.37,0.0,0.0,26.2,0,2,2,1.7,0.1,0.05,0.3,-0.1,ESP-La Liga,2022,shooting
