league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
ENG-Premier League,2024,Liverpool,Darwin Núñez,URU,FW,25-291,1999,11.2,8,0,0,26,14,11,2,3,15,1,0,0,37,15,29,34.1,misc
ENG-Premier League,2024,Liverpool,Diogo Jota,POR,FW,28-128,1996,10.9,2,0,0,16,11,0,8,6,7,1,0,0,36,20,25,44.4,misc
ENG-Premier League,2024,Liverpool,Dominik Szoboszlai,HUN,MF,24-168,2000,23.3,6,0,0,35,21,4,32,9,19,0,0,0,111,17,20,45.9,misc
ENG-Premier League,2024,Liverpool,Federico Chiesa,ITA,FW,27-168,1997,0.4,0,0,0,2,1,0,2,0,0,0,0,0,4,0,0,,misc
ENG-Premier League,2024,Liverpool,Harvey Elliott,ENG,"MF,FW",22-007,2003,1.8,0,0,0,0,0,1,10,0,2,0,0,0,9,1,1,50.0,misc
ENG-Premier League,2024,Liverpool,Ibrahima Konaté,FRA,DF,25-321,1999,22.8,5,0,0,22,16,0,0,11,23,0,0,0,73,65,27,70.7,misc
ENG-Premier League,2024,Liverpool,Jarell Quansah,ENG,DF,22-072,2003,3.2,1,0,0,5,1,0,2,5,7,0,0,0,8,5,7,41.7,misc
ENG-Premier League,2024,Liverpool,Jayden Danns,ENG,MF,19-085,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Liverpool,Joe Gomez,ENG,DF,27-323,1997,5.8,1,0,0,2,3,0,2,7,10,0,0,0,34,9,4,69.2,misc
ENG-Premier League,2024,Liverpool,Kostas Tsimikas,GRE,DF,28-334,1996,5.7,2,0,0,9,3,0,36,7,14,0,0,0,21,5,5,50.0,misc
ENG-Premier League,2024,Liverpool,Luis Díaz,COL,FW,28-088,1997,21.9,2,0,0,43,27,8,25,6,18,2,0,0,89,10,28,26.3,misc
ENG-Premier League,2024,Liverpool,Mohamed Salah,EGY,FW,32-300,1992,30.5,1,0,0,20,33,13,59,6,11,0,0,0,87,9,11,45.0,misc
ENG-Premier League,2024,Liverpool,Ryan Gravenberch,NED,MF,22-330,2002,29.5,5,0,0,38,43,0,6,53,28,0,0,0,166,21,11,65.6,misc
ENG-Premier League,2024,Liverpool,Trent Alexander-Arnold,ENG,DF,26-186,1998,23.8,4,0,0,9,7,1,140,30,47,0,0,0,120,3,12,20.0,misc
ENG-Premier League,2024,Liverpool,Virgil van Dijk,NED,DF,33-277,1991,31.0,3,0,0,14,12,0,1,50,16,0,0,0,97,98,43,69.5,misc
ENG-Premier League,2024,Liverpool,Vitezslav Jaros,CZE,GK,23-262,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Liverpool,Wataru Endo,JPN,MF,32-061,1993,1.6,0,0,0,10,6,0,0,3,6,0,0,0,7,1,3,25.0,misc
ENG-Premier League,2024,Manchester City,Abdukodir Khusanov,UZB,DF,21-041,2004,5.6,1,0,0,3,3,0,1,3,4,0,0,1,27,6,4,60.0,misc
ENG-Premier League,2024,Manchester City,Bernardo Silva,POR,"MF,FW",30-244,1994,23.7,6,0,0,21,25,3,48,18,30,0,0,0,80,4,10,28.6,misc
ENG-Premier League,2024,Manchester City,Divin Mubama,ENG,FW,20-168,2004,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,misc
ENG-Premier League,2024,Manchester City,Ederson,BRA,GK,31-237,1993,21.0,3,0,0,1,0,0,0,1,0,0,1,0,35,4,1,80.0,misc
ENG-Premier League,2024,Manchester City,Erling Haaland,NOR,FW,24-264,2000,27.6,2,0,0,22,12,4,3,5,5,0,0,0,29,49,45,52.1,misc
ENG-Premier League,2024,Manchester City,Jack Grealish,ENG,"FW,MF",29-213,1995,8.0,3,0,0,5,22,0,20,2,5,0,0,0,26,1,7,12.5,misc
ENG-Premier League,2024,Manchester City,Jahmai Simpson-Pusey,ENG,DF,19-158,2005,1.1,1,0,0,0,1,0,0,0,0,0,0,0,3,1,3,25.0,misc
ENG-Premier League,2024,Manchester City,James Mcatee,ENG,"MF,FW",22-175,2002,1.6,0,0,0,2,1,0,2,1,2,0,0,0,5,1,2,33.3,misc
ENG-Premier League,2024,Manchester City,Jeremy Doku,BEL,"FW,MF",22-319,2002,14.1,1,0,0,6,27,5,47,4,19,0,0,0,49,0,10,0.0,misc
ENG-Premier League,2024,Manchester City,John Stones,ENG,"DF,MF",30-318,1994,6.1,1,0,0,2,2,0,0,4,2,0,0,0,22,8,6,57.1,misc
ENG-Premier League,2024,Manchester City,Joško Gvardiol,CRO,DF,23-078,2002,29.4,1,0,0,12,18,2,19,31,33,0,0,0,119,43,27,61.4,misc
ENG-Premier League,2024,Manchester City,Kevin De Bruyne,BEL,MF,33-287,1991,13.3,2,0,0,12,12,5,89,5,5,0,0,0,44,3,11,21.4,misc
ENG-Premier League,2024,Manchester City,Kyle Walker,ENG,DF,34-318,1990,10.8,3,0,0,6,5,1,14,3,10,0,0,0,46,9,7,56.3,misc
ENG-Premier League,2024,Manchester City,Manuel Akanji,SUI,DF,29-266,1995,19.0,3,0,0,16,9,0,11,7,10,0,0,0,86,23,29,44.2,misc
ENG-Premier League,2024,Manchester City,Mateo Kovačić,CRO,MF,30-340,1994,19.7,5,0,0,21,19,0,0,18,34,0,0,0,92,9,6,60.0,misc
ENG-Premier League,2024,Manchester City,Matheus Nunes,POR,"DF,MF",26-227,1998,13.6,3,0,0,27,13,5,34,12,17,0,1,0,51,12,11,52.2,misc
ENG-Premier League,2024,Manchester City,Nathan Aké,NED,DF,30-052,1995,7.5,0,0,0,2,0,0,1,3,7,0,0,0,24,13,10,56.5,misc
ENG-Premier League,2024,Manchester City,Nico O’Reilly,ENG,"DF,MF",20-021,2005,2.1,0,0,0,2,2,1,1,2,1,0,0,0,6,2,5,28.6,misc
ENG-Premier League,2024,Manchester City,Nicolás González,ESP,MF,23-098,2002,5.3,2,0,0,9,2,0,0,3,3,0,0,0,24,11,8,57.9,misc
ENG-Premier League,2024,Manchester City,Omar Marmoush,EGY,"FW,MF",26-063,1999,7.3,0,0,0,8,17,7,22,5,6,1,0,0,24,2,5,28.6,misc
ENG-Premier League,2024,Manchester City,Oscar Bobb,NOR,FW,21-273,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
ENG-Premier League,2024,Manchester City,Phil Foden,ENG,"MF,FW",24-318,2000,18.7,2,0,0,5,31,3,73,9,5,0,0,0,58,3,8,27.3,misc
ENG-Premier League,2024,Manchester City,Rico Lewis,ENG,"DF,MF",20-141,2004,19.1,5,1,1,10,30,0,3,12,19,0,0,0,89,5,13,27.8,misc
ENG-Premier League,2024,Manchester City,Rodri,ESP,MF,28-293,1996,0.7,0,0,0,1,2,0,0,1,1,0,0,0,7,1,0,100.0,misc
ENG-Premier League,2024,Manchester City,Rúben Dias,POR,DF,27-332,1997,18.2,4,0,0,10,6,0,2,17,7,0,0,1,56,26,19,57.8,misc
ENG-Premier League,2024,Manchester City,Stefan Ortega,GER,GK,32-156,1992,10.0,1,0,0,1,2,0,0,0,0,0,1,0,6,0,0,,misc
ENG-Premier League,2024,Manchester City,Sávio,BRA,"FW,MF",21-001,2004,18.3,3,0,0,17,26,3,78,6,15,2,0,0,73,0,2,0.0,misc
ENG-Premier League,2024,Manchester City,Vitor Reis,BRA,DF,19-089,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Manchester City,İlkay Gündoğan,GER,MF,34-169,1990,18.9,1,0,0,14,20,0,55,12,13,0,0,0,91,12,8,60.0,misc
ENG-Premier League,2024,Manchester Utd,Alejandro Garnacho,ARG,"MF,FW",20-284,2004,20.2,2,0,0,8,36,9,42,10,17,0,0,0,99,3,21,12.5,misc
ENG-Premier League,2024,Manchester Utd,Amad Diallo,CIV,"FW,MF",22-274,2002,17.7,3,0,0,19,23,9,38,11,26,1,0,0,93,9,15,37.5,misc
ENG-Premier League,2024,Manchester Utd,André Onana,CMR,GK,29-009,1996,31.0,0,0,0,0,2,0,0,0,1,0,0,0,29,6,0,100.0,misc
ENG-Premier League,2024,Manchester Utd,Antony,BRA,"DF,MF",25-046,2000,1.6,0,0,0,2,5,0,5,2,3,0,0,0,11,0,1,0.0,misc
ENG-Premier League,2024,Manchester Utd,Ayden Heaven,ENG,DF,18-201,2006,1.1,0,0,0,2,3,0,0,1,3,0,0,0,4,1,2,33.3,misc
ENG-Premier League,2024,Manchester Utd,Bruno Fernandes,POR,MF,30-215,1994,28.4,4,2,1,26,36,2,161,23,42,0,0,0,179,19,25,43.2,misc
ENG-Premier League,2024,Manchester Utd,Casemiro,BRA,MF,33-047,1992,14.1,3,0,0,15,18,3,19,12,43,0,0,0,82,28,17,62.2,misc
ENG-Premier League,2024,Manchester Utd,Chidozie Obi-Martin,DEN,FW,17-133,2007,0.3,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,50.0,misc
ENG-Premier League,2024,Manchester Utd,Christian Eriksen,DEN,MF,33-056,1992,9.0,3,0,0,7,2,0,60,7,5,0,0,0,48,2,5,28.6,misc
ENG-Premier League,2024,Manchester Utd,Diogo Dalot,POR,DF,26-024,1999,29.6,5,0,0,40,9,4,62,36,35,0,1,0,160,37,21,63.8,misc
ENG-Premier League,2024,Manchester Utd,Harry Amass,ENG,DF,18-026,2007,0.2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,100.0,misc
ENG-Premier League,2024,Manchester Utd,Harry Maguire,ENG,DF,32-037,1993,15.8,7,0,0,16,6,1,2,36,13,0,0,0,53,51,21,70.8,misc
ENG-Premier League,2024,Manchester Utd,Jonny Evans,NIR,DF,37-098,1988,3.2,1,0,0,5,6,0,0,4,5,0,0,0,15,8,3,72.7,misc
ENG-Premier League,2024,Manchester Utd,Joshua Zirkzee,NED,"FW,MF",23-324,2001,15.0,2,0,0,9,12,3,4,6,8,1,0,0,57,19,50,27.5,misc
ENG-Premier League,2024,Manchester Utd,Kobbie Mainoo,ENG,MF,19-357,2005,14.3,5,0,0,23,19,2,4,17,24,0,0,0,72,16,25,39.0,misc
ENG-Premier League,2024,Manchester Utd,Leny Yoro,FRA,DF,19-149,2005,9.7,4,0,0,8,1,1,1,16,10,0,0,0,27,10,13,43.5,misc
ENG-Premier League,2024,Manchester Utd,Lisandro Martínez,ARG,DF,27-083,1998,19.5,7,0,0,22,7,0,9,32,24,0,0,0,81,16,13,55.2,misc
ENG-Premier League,2024,Manchester Utd,Luke Shaw,ENG,DF,29-273,1995,0.8,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,,misc
ENG-Premier League,2024,Manchester Utd,Manuel Ugarte Ribeiro,URU,MF,24-000,2001,16.0,8,0,0,34,26,0,6,23,40,0,0,1,96,15,16,48.4,misc
ENG-Premier League,2024,Manchester Utd,Marcus Rashford,ENG,"FW,MF",27-162,1997,10.9,2,0,0,8,7,7,27,4,4,0,0,0,24,5,7,41.7,misc
ENG-Premier League,2024,Manchester Utd,Mason Mount,ENG,"MF,FW",26-091,1999,3.1,3,0,0,10,4,0,7,2,2,0,0,0,8,2,5,28.6,misc
ENG-Premier League,2024,Manchester Utd,Matthijs de Ligt,NED,DF,25-242,1999,23.2,3,0,0,16,12,2,6,33,22,0,2,0,66,57,29,66.3,misc
ENG-Premier League,2024,Manchester Utd,Noussair Mazraoui,MAR,DF,27-148,1997,26.6,2,0,0,35,20,3,20,33,55,0,1,0,130,41,21,66.1,misc
ENG-Premier League,2024,Manchester Utd,Patrick Dorgu,DEN,DF,20-167,2004,4.5,1,1,0,4,11,2,20,1,7,0,0,0,20,9,4,69.2,misc
ENG-Premier League,2024,Manchester Utd,Rasmus Højlund,DEN,FW,22-066,2003,17.2,2,0,0,14,24,9,5,1,1,1,0,0,27,20,72,21.7,misc
ENG-Premier League,2024,Manchester Utd,Scott McTominay,SCO,MF,28-124,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,misc
ENG-Premier League,2024,Manchester Utd,Toby Collyer,ENG,MF,21-098,2004,2.0,0,0,0,2,4,0,0,2,9,0,0,0,17,3,1,75.0,misc
ENG-Premier League,2024,Manchester Utd,Tyrell Malacia,NED,DF,25-237,1999,1.1,1,0,0,3,2,0,1,1,1,0,0,0,3,0,0,,misc
ENG-Premier League,2024,Manchester Utd,Victor Lindelöf,SWE,DF,30-268,1994,3.1,1,0,0,6,0,0,1,4,0,0,0,0,3,10,7,58.8,misc
ENG-Premier League,2024,Newcastle Utd,Alexander Isak,SWE,FW,25-202,1999,24.3,1,0,0,24,11,19,12,3,5,1,0,0,48,21,42,33.3,misc
ENG-Premier League,2024,Newcastle Utd,Anthony Gordon,ENG,FW,24-046,2001,23.4,2,0,0,19,58,7,116,6,17,1,0,0,88,5,7,41.7,misc
ENG-Premier League,2024,Newcastle Utd,Bruno Guimarães,BRA,MF,27-146,1997,28.6,4,0,0,45,93,2,18,25,39,0,0,0,144,15,13,53.6,misc
ENG-Premier League,2024,Newcastle Utd,Callum Wilson,ENG,FW,33-043,1992,2.3,1,0,0,2,1,1,0,1,2,0,0,0,10,1,10,9.1,misc
ENG-Premier League,2024,Newcastle Utd,Dan Burn,ENG,DF,32-337,1992,29.0,8,0,0,25,11,4,2,19,17,0,0,1,80,106,59,64.2,misc
ENG-Premier League,2024,Newcastle Utd,Emil Krafth,SWE,DF,30-252,1994,2.8,0,0,0,3,1,0,1,2,1,0,0,0,12,5,4,55.6,misc
ENG-Premier League,2024,Newcastle Utd,Fabian Schär,SUI,DF,33-112,1991,24.8,6,1,0,24,9,3,9,35,19,0,0,0,108,32,51,38.6,misc
ENG-Premier League,2024,Newcastle Utd,Harvey Barnes,ENG,FW,27-123,1997,12.0,0,0,0,9,14,4,28,6,8,0,0,0,38,5,11,31.3,misc
ENG-Premier League,2024,Newcastle Utd,Jacob Murphy,ENG,FW,30-046,1995,20.2,3,0,0,11,9,2,77,11,13,0,0,0,76,3,14,17.6,misc
ENG-Premier League,2024,Newcastle Utd,Joe Willock,ENG,"MF,FW",25-234,1999,9.4,2,0,0,17,11,2,12,5,12,0,0,0,32,2,10,16.7,misc
ENG-Premier League,2024,Newcastle Utd,Joelinton,BRA,"MF,FW",28-240,1996,24.0,9,0,0,53,32,7,15,22,34,0,0,0,138,51,42,54.8,misc
ENG-Premier League,2024,Newcastle Utd,Kieran Trippier,ENG,DF,34-204,1990,9.7,1,0,0,13,4,1,45,11,16,0,0,0,44,15,9,62.5,misc
ENG-Premier League,2024,Newcastle Utd,Lewis Hall,ENG,DF,20-215,2004,24.3,3,0,0,9,21,1,110,18,41,0,0,0,119,30,31,49.2,misc
ENG-Premier League,2024,Newcastle Utd,Lewis Miley,ENG,MF,18-345,2006,2.4,0,0,0,2,1,0,0,2,7,0,0,0,13,5,5,50.0,misc
ENG-Premier League,2024,Newcastle Utd,Lloyd Kelly,ENG,DF,26-187,1998,3.4,2,0,0,5,5,1,1,1,4,0,0,0,19,6,2,75.0,misc
ENG-Premier League,2024,Newcastle Utd,Martin Dúbravka,SVK,GK,36-086,1989,10.0,0,0,0,0,1,0,0,0,0,0,0,0,18,4,0,100.0,misc
ENG-Premier League,2024,Newcastle Utd,Matt Targett,ENG,DF,29-205,1995,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,misc
ENG-Premier League,2024,Newcastle Utd,Miguel Almirón,PAR,FW,31-060,1994,1.7,0,0,0,1,3,2,0,0,2,0,0,0,4,0,2,0.0,misc
ENG-Premier League,2024,Newcastle Utd,Nick Pope,ENG,GK,32-357,1992,20.0,2,0,0,1,3,0,0,1,0,0,1,0,13,9,1,90.0,misc
ENG-Premier League,2024,Newcastle Utd,Sandro Tonali,ITA,MF,24-338,2000,21.2,5,0,0,33,38,2,26,26,28,1,0,0,137,10,9,52.6,misc
ENG-Premier League,2024,Newcastle Utd,Sean Longstaff,ENG,MF,27-163,1997,8.6,2,0,0,9,6,0,5,6,16,0,0,0,30,7,7,50.0,misc
ENG-Premier League,2024,Newcastle Utd,Sven Botman,NED,DF,25-089,2000,2.5,1,0,0,4,2,0,0,4,3,0,0,0,8,9,5,64.3,misc
ENG-Premier League,2024,Newcastle Utd,Valentino Livramento,ENG,DF,22-150,2002,23.6,1,0,0,6,29,2,34,20,30,0,0,0,148,19,30,38.8,misc
ENG-Premier League,2024,Newcastle Utd,William Osula,DEN,FW,21-250,2003,1.0,0,0,0,2,1,1,0,4,0,0,0,0,2,3,1,75.0,misc
ENG-Premier League,2024,Nott'ham Forest,Anthony Elanga,SWE,FW,22-349,2002,21.9,1,0,0,6,32,12,140,5,12,0,0,0,77,20,30,40.0,misc
ENG-Premier League,2024,Nott'ham Forest,Callum Hudson-Odoi,ENG,FW,24-155,2000,22.0,2,0,0,11,19,8,72,13,12,1,0,0,83,3,10,23.1,misc
ENG-Premier League,2024,Nott'ham Forest,Chris Wood,NZL,FW,33-125,1991,26.0,1,0,0,21,20,21,1,4,4,0,0,0,38,78,114,40.6,misc
ENG-Premier League,2024,Nott'ham Forest,Danilo,BRA,"MF,FW",23-347,2001,2.3,0,0,0,1,0,0,3,1,1,0,0,0,14,1,1,50.0,misc
ENG-Premier League,2024,Nott'ham Forest,Elliot Anderson,ENG,MF,22-156,2002,23.7,6,0,0,36,46,4,67,24,48,0,0,0,163,34,18,65.4,misc
ENG-Premier League,2024,Nott'ham Forest,Eric da Silva Moreira,GER,"MF,DF",18-343,2006,0.3,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,,misc
ENG-Premier League,2024,Nott'ham Forest,Harry Toffolo,ENG,DF,29-235,1995,0.5,0,0,0,0,0,0,3,1,0,0,0,0,2,1,0,100.0,misc
ENG-Premier League,2024,Nott'ham Forest,Ibrahim Sangaré,CIV,MF,27-130,1997,3.1,2,0,0,8,5,0,0,2,10,0,0,0,22,5,7,41.7,misc
ENG-Premier League,2024,Nott'ham Forest,James Ward-Prowse,ENG,MF,30-161,1994,4.4,2,1,1,7,2,0,19,5,1,0,0,0,19,3,5,37.5,misc
ENG-Premier League,2024,Nott'ham Forest,Jota Silva,POR,"FW,MF",25-253,1999,8.6,5,0,0,22,20,7,19,12,11,1,0,0,42,20,25,44.4,misc
ENG-Premier League,2024,Nott'ham Forest,Matz Sels,BEL,GK,33-044,1992,31.0,2,0,0,0,9,0,0,0,1,0,0,0,9,14,2,87.5,misc
ENG-Premier League,2024,Nott'ham Forest,Morato,BRA,DF,23-285,2001,8.4,2,0,0,9,2,0,0,9,13,0,0,0,31,5,13,27.8,misc
ENG-Premier League,2024,Nott'ham Forest,Morgan Gibbs-White,ENG,MF,25-074,2000,24.4,8,1,1,30,32,6,34,17,17,1,0,0,108,33,41,44.6,misc
ENG-Premier League,2024,Nott'ham Forest,Murillo,BRA,DF,22-281,2002,29.5,5,0,0,22,4,0,11,29,32,0,1,0,119,34,19,64.2,misc
ENG-Premier League,2024,Nott'ham Forest,Neco Williams,WAL,DF,23-363,2001,21.8,5,0,0,18,30,1,37,23,37,0,0,0,77,29,22,56.9,misc
ENG-Premier League,2024,Nott'ham Forest,Nicolás Domínguez,ARG,"MF,FW",26-287,1998,16.6,8,0,0,26,14,1,2,25,36,0,0,0,90,14,18,43.8,misc
ENG-Premier League,2024,Nott'ham Forest,Nikola Milenković,SRB,DF,27-181,1997,30.0,4,0,0,16,3,1,0,21,24,0,0,0,68,87,32,73.1,misc
ENG-Premier League,2024,Nott'ham Forest,Ola Aina,NGA,DF,28-185,1996,28.5,2,0,0,21,32,2,42,30,40,0,1,0,160,12,18,40.0,misc
ENG-Premier League,2024,Nott'ham Forest,Ramón Sosa,PAR,"FW,MF",25-223,1999,2.9,1,0,0,6,7,3,8,3,3,0,0,0,20,4,7,36.4,misc
ENG-Premier League,2024,Nott'ham Forest,Ryan Yates,ENG,MF,27-141,1997,19.2,8,0,0,48,46,6,3,24,21,0,0,0,89,40,25,61.5,misc
ENG-Premier League,2024,Nott'ham Forest,Taiwo Awoniyi,NGA,FW,27-242,1997,4.0,0,0,0,7,9,1,2,0,3,0,0,0,16,11,31,26.2,misc
ENG-Premier League,2024,Nott'ham Forest,Willy Boly,CIV,DF,34-067,1991,1.7,1,0,0,1,0,0,0,3,1,0,0,0,5,6,2,75.0,misc
ENG-Premier League,2024,Nott'ham Forest,Álex Moreno,ESP,"DF,MF",31-307,1993,9.6,2,0,0,11,6,0,16,14,18,0,0,0,43,1,9,10.0,misc
ENG-Premier League,2024,Southampton,Aaron Ramsdale,ENG,GK,26-332,1998,23.0,2,0,0,1,3,0,0,2,0,0,0,0,17,4,0,100.0,misc
ENG-Premier League,2024,Southampton,Adam Armstrong,ENG,"FW,MF",28-060,1997,13.9,4,0,0,12,5,9,14,3,3,0,0,0,23,5,9,35.7,misc
ENG-Premier League,2024,Southampton,Adam Lallana,ENG,MF,36-336,1988,4.0,4,0,0,8,8,0,4,5,5,0,0,0,19,2,2,50.0,misc
ENG-Premier League,2024,Southampton,Albert Grønbaek,DEN,"FW,MF",23-323,2001,1.6,0,0,0,0,1,0,1,0,1,0,0,0,6,2,0,100.0,misc
ENG-Premier League,2024,Southampton,Alex McCarthy,ENG,GK,35-129,1989,5.0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,100.0,misc
ENG-Premier League,2024,Southampton,Armel Bella Kotchap,GER,DF,23-121,2001,3.7,0,0,0,3,2,0,0,5,5,0,0,0,19,6,5,54.5,misc
ENG-Premier League,2024,Southampton,Ben Brereton,CHI,FW,25-358,1999,5.0,1,0,0,4,8,1,5,0,2,0,0,0,16,9,7,56.3,misc
ENG-Premier League,2024,Southampton,Cameron Archer,ENG,FW,23-264,2001,13.9,0,0,0,15,12,7,3,2,7,0,0,0,32,8,26,23.5,misc
ENG-Premier League,2024,Southampton,Carlos Alcaraz,ARG,MF,22-132,2002,0.1,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,100.0,misc
ENG-Premier League,2024,Southampton,Charlie Taylor,ENG,DF,31-205,1993,3.0,1,0,0,2,2,0,9,3,5,0,0,0,7,4,2,66.7,misc
ENG-Premier League,2024,Southampton,Flynn Downes,ENG,MF,26-081,1999,17.9,10,0,0,43,30,0,2,29,21,0,0,0,63,11,11,50.0,misc
ENG-Premier League,2024,Southampton,Jack Stephens,ENG,DF,31-074,1994,9.9,2,2,0,8,2,1,0,9,10,0,0,0,30,4,6,40.0,misc
ENG-Premier League,2024,Southampton,James Bree,ENG,DF,27-182,1997,9.9,0,0,0,2,4,0,24,8,10,0,0,0,56,12,4,75.0,misc
ENG-Premier League,2024,Southampton,Jan Bednarek,POL,DF,28-364,1996,23.1,6,0,0,29,10,0,0,51,18,0,0,0,97,65,33,66.3,misc
ENG-Premier League,2024,Southampton,Joe Aribo,NGA,"MF,DF",28-264,1996,21.2,1,0,0,20,28,1,10,20,30,0,1,0,110,25,21,54.3,misc
ENG-Premier League,2024,Southampton,Joe Lumley,ENG,GK,30-055,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,66.7,misc
ENG-Premier League,2024,Southampton,Kamaldeen Sulemana,GHA,"FW,MF",23-055,2002,10.1,0,0,0,12,10,1,22,4,11,0,0,0,43,6,20,23.1,misc
ENG-Premier League,2024,Southampton,Kyle Walker-Peters,ENG,DF,27-363,1997,28.4,5,0,0,26,46,2,48,16,27,0,0,0,119,10,20,33.3,misc
ENG-Premier League,2024,Southampton,Lesley Ugochukwu,FRA,MF,21-016,2004,13.1,5,0,0,25,12,0,5,5,20,0,1,0,46,14,12,53.8,misc
ENG-Premier League,2024,Southampton,Mateus Fernandes,POR,MF,20-275,2004,25.8,7,0,0,37,44,3,90,18,41,0,0,0,147,13,9,59.1,misc
ENG-Premier League,2024,Southampton,Maxwel Cornet,CIV,FW,28-196,1996,0.8,1,0,0,0,1,1,3,0,5,0,0,0,2,3,0,100.0,misc
ENG-Premier League,2024,Southampton,Nathan Wood-Gordon,ENG,DF,22-315,2002,6.9,2,0,0,8,4,0,3,4,7,0,0,0,20,11,7,61.1,misc
ENG-Premier League,2024,Southampton,Paul Onuachu,NGA,FW,30-318,1994,9.7,3,0,0,25,14,9,0,1,2,0,0,0,15,83,51,61.9,misc
ENG-Premier League,2024,Southampton,Ronnie Edwards,ENG,DF,22-014,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
ENG-Premier League,2024,Southampton,Ross Stewart,SCO,"FW,MF",28-274,1996,1.6,1,0,0,3,5,1,0,0,0,0,0,0,2,4,7,36.4,misc
ENG-Premier League,2024,Southampton,Ryan Fraser,SCO,"FW,DF",31-046,1994,3.4,0,1,0,1,4,1,12,1,2,0,1,0,10,2,3,40.0,misc
ENG-Premier League,2024,Southampton,Ryan Manning,IRL,DF,28-301,1996,12.4,2,0,0,14,26,0,61,15,16,0,0,0,53,9,5,64.3,misc
ENG-Premier League,2024,Southampton,Samuel Amo-Ameyaw,ENG,"FW,DF",18-267,2006,0.3,1,0,0,1,2,0,2,0,0,0,0,0,1,0,1,0.0,misc
ENG-Premier League,2024,Southampton,Samuel Edozie,ENG,"DF,FW",22-073,2003,0.7,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,,misc
ENG-Premier League,2024,Southampton,Taylor Harwood-Bellis,ENG,DF,23-071,2002,25.6,7,0,0,29,12,0,9,28,19,0,0,0,110,47,29,61.8,misc
ENG-Premier League,2024,Southampton,Tyler Dibling,ENG,"FW,MF",19-030,2006,18.0,6,0,0,27,45,1,25,7,20,2,0,0,70,9,20,31.0,misc
ENG-Premier League,2024,Southampton,Welington,BRA,"DF,MF",24-051,2001,2.3,1,0,0,3,5,0,10,3,4,0,1,0,10,0,2,0.0,misc
ENG-Premier League,2024,Southampton,William Smallbone,IRL,MF,25-049,2000,6.5,1,0,0,10,3,0,31,2,9,0,1,0,23,4,2,66.7,misc
ENG-Premier League,2024,Southampton,Yukinari Sugawara,JPN,"DF,MF",24-287,2000,16.2,4,0,0,15,9,4,66,10,16,0,2,0,39,5,9,35.7,misc
ENG-Premier League,2024,Tottenham,Alfie Dorrington,ENG,DF,19-356,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,misc
ENG-Premier League,2024,Tottenham,Antonín Kinský,CZE,GK,22-029,2003,4.0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,100.0,misc
ENG-Premier League,2024,Tottenham,Archie Gray,ENG,"DF,MF",19-030,2006,14.0,0,0,0,9,11,0,8,8,6,0,0,1,52,9,8,52.9,misc
ENG-Premier League,2024,Tottenham,Ben Davies,WAL,DF,31-352,1993,9.0,2,0,0,9,3,0,2,9,5,0,0,0,26,35,29,54.7,misc
ENG-Premier League,2024,Tottenham,Brandon Austin,ENG,GK,26-093,1999,1.0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,100.0,misc
ENG-Premier League,2024,Tottenham,Brennan Johnson,WAL,FW,23-323,2001,20.9,5,0,0,23,20,6,46,4,24,2,0,0,55,7,19,26.9,misc
ENG-Premier League,2024,Tottenham,Cristian Romero,ARG,DF,26-349,1998,14.2,2,0,0,11,11,2,3,19,26,0,0,0,77,34,26,56.7,misc
ENG-Premier League,2024,Tottenham,Dane Scarlett,ENG,"FW,MF",21-018,2004,0.4,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,100.0,misc
ENG-Premier League,2024,Tottenham,Dejan Kulusevski,SWE,"MF,FW",24-351,2000,23.9,3,0,0,39,32,5,88,11,22,0,0,0,109,9,11,45.0,misc
