league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
FRA-Ligue 1,2023,Montpellier,Sacha Delaye,FRA,"MF,FW",21,2002,1.4,7,2,2,2,3,1,6,16.7,5,2,0,2,0,7,1,0,defense
FRA-Ligue 1,2023,Montpellier,Silvan Hefti,SUI,"DF,FW",25,1997,7.9,21,15,10,7,4,15,29,51.7,14,7,2,5,8,29,11,0,defense
FRA-Ligue 1,2023,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",22,2001,6.9,13,11,8,4,1,4,9,44.4,5,11,1,10,2,15,2,0,defense
FRA-Ligue 1,2023,Montpellier,Théo Sainte-Luce,FRA,DF,24,1998,3.8,17,7,10,6,1,11,19,57.9,8,9,4,5,3,20,15,0,defense
FRA-Ligue 1,2023,Montpellier,Téji Savanier,FRA,MF,31,1991,30.7,37,20,16,15,6,14,63,22.2,49,36,8,28,33,70,28,1,defense
FRA-Ligue 1,2023,Montpellier,Wahbi Khazri,TUN,FW,32,1991,12.6,24,17,8,12,4,14,35,40.0,21,10,0,10,3,27,7,0,defense
FRA-Ligue 1,2023,Montpellier,Yanis Issoufou,FRA,MF,16,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Montpellier,Yann Karamoh,FRA,"FW,MF",25,1998,3.2,1,0,0,0,1,1,2,50.0,1,3,0,3,0,1,0,0,defense
FRA-Ligue 1,2023,Nantes,Abdoul Kader Bamba,FRA,"FW,MF",29,1994,6.8,10,7,2,5,3,5,15,33.3,10,4,0,4,4,14,4,1,defense
FRA-Ligue 1,2023,Nantes,Adel Mahamoud,COM,FW,20,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Nantes,Adson,BRA,"MF,FW",22,2000,2.6,7,6,1,6,0,2,2,100.0,0,5,0,5,2,9,2,0,defense
FRA-Ligue 1,2023,Nantes,Alban Lafont,FRA,GK,24,1999,27.7,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,14,0,defense
FRA-Ligue 1,2023,Nantes,Bastien Meupiyou,FRA,DF,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2023,Nantes,Bénie Traoré,CIV,"FW,MF",20,2002,5.6,8,4,2,5,1,3,7,42.9,4,3,0,3,1,9,1,0,defense
FRA-Ligue 1,2023,Nantes,Denis Petrić,SRB,GK,35,1988,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Nantes,Douglas,BRA,MF,26,1997,19.7,70,42,34,30,6,30,59,50.8,29,22,8,14,26,96,30,0,defense
FRA-Ligue 1,2023,Nantes,Enzo Mongo,FRA,DF,18,2005,0.1,1,1,1,0,0,1,2,50.0,1,1,1,0,1,2,0,0,defense
FRA-Ligue 1,2023,Nantes,Eray Cömert,SUI,DF,25,1998,22.2,42,28,28,13,1,28,38,73.7,10,35,18,17,36,78,77,1,defense
FRA-Ligue 1,2023,Nantes,Fabien Centonze,FRA,DF,27,1996,1.0,2,1,2,0,0,2,3,66.7,1,2,1,1,0,2,1,0,defense
FRA-Ligue 1,2023,Nantes,Florent Mollet,FRA,"MF,FW",31,1991,23.1,18,11,8,6,4,10,31,32.3,21,18,5,13,13,31,17,0,defense
FRA-Ligue 1,2023,Nantes,Hugo Boutsingkham,FRA,"MF,FW",20,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2023,Nantes,Ignatius Ganago,CMR,"FW,MF",24,1999,2.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,defense
FRA-Ligue 1,2023,Nantes,Jaouen Hadjam,ALG,DF,20,2003,1.2,6,4,5,1,0,1,2,50.0,1,0,0,0,3,9,2,0,defense
FRA-Ligue 1,2023,Nantes,Jean-Charles Castelletto,CMR,DF,28,1995,27.4,34,26,22,10,2,18,29,62.1,11,19,10,9,32,66,81,0,defense
FRA-Ligue 1,2023,Nantes,Jean-Kevin Duverne,HAI,DF,26,1997,15.0,37,19,16,17,4,18,44,40.9,26,17,5,12,18,55,34,0,defense
FRA-Ligue 1,2023,Nantes,Kelvin Amian,FRA,DF,25,1998,8.9,16,7,12,4,0,11,15,73.3,4,6,0,6,7,23,28,0,defense
FRA-Ligue 1,2023,Nantes,Lamine Diack,SEN,MF,22,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Nantes,Marcus Coco,FRA,"DF,FW",27,1996,16.5,43,26,29,10,4,28,60,46.7,32,19,1,18,21,64,38,0,defense
FRA-Ligue 1,2023,Nantes,Marquinhos,BRA,"FW,MF",20,2003,1.7,3,2,2,0,1,1,4,25.0,3,7,2,5,6,9,1,0,defense
FRA-Ligue 1,2023,Nantes,Matthis Abline,FRA,FW,20,2003,11.6,9,4,4,3,2,3,8,37.5,5,3,0,3,3,12,5,0,defense
FRA-Ligue 1,2023,Nantes,Moses Simon,NGA,"FW,MF",28,1995,19.9,7,5,2,5,0,2,8,25.0,6,9,1,8,3,10,5,1,defense
FRA-Ligue 1,2023,Nantes,Mostafa Mohamed,EGY,FW,25,1997,22.2,21,14,7,11,3,6,28,21.4,22,21,5,16,12,33,29,0,defense
FRA-Ligue 1,2023,Nantes,Moussa Sissoko,FRA,MF,33,1989,20.2,27,16,13,8,6,12,25,48.0,13,8,2,6,12,39,31,0,defense
FRA-Ligue 1,2023,Nantes,Nathan Zeze,FRA,DF,18,2005,11.4,11,6,9,2,0,7,14,50.0,7,12,3,9,12,23,47,1,defense
FRA-Ligue 1,2023,Nantes,Nicolas Cozza,FRA,DF,24,1999,9.9,35,23,23,10,2,17,24,70.8,7,7,0,7,14,49,32,0,defense
FRA-Ligue 1,2023,Nantes,Nicolas Pallois,FRA,DF,35,1987,17.7,34,19,21,11,2,19,35,54.3,16,37,26,11,26,60,111,0,defense
FRA-Ligue 1,2023,Nantes,Pedro Chirivella,ESP,MF,26,1997,28.8,50,28,20,29,1,30,76,39.5,46,22,5,17,31,81,28,0,defense
FRA-Ligue 1,2023,Nantes,Quentin Merlin,FRA,DF,21,2002,14.3,29,20,15,12,2,16,25,64.0,9,22,1,21,18,47,22,0,defense
FRA-Ligue 1,2023,Nantes,Ronaël Pierre-Gabriel,FRA,DF,25,1998,6.6,15,9,12,2,1,5,7,71.4,2,13,4,9,8,23,25,0,defense
FRA-Ligue 1,2023,Nantes,Rémy Descamps,FRA,GK,27,1996,6.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,7,0,defense
FRA-Ligue 1,2023,Nantes,Samuel Moutoussamy,COD,MF,26,1996,12.3,38,20,14,17,7,17,37,45.9,20,16,3,13,11,49,13,0,defense
FRA-Ligue 1,2023,Nantes,Stredair Appuah,FRA,"FW,MF",19,2004,0.9,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,1,0,defense
FRA-Ligue 1,2023,Nantes,Tino Kadewere,ZIM,"FW,MF",27,1996,8.7,9,4,3,3,3,6,11,54.5,5,10,1,9,10,19,8,0,defense
FRA-Ligue 1,2023,Nice,Alexis Claude-Maurice,FRA,MF,25,1998,5.6,12,5,3,6,3,1,5,20.0,4,4,1,3,5,17,7,0,defense
FRA-Ligue 1,2023,Nice,Aliou Badara Baldé,GUI,"FW,DF",20,2002,0.8,4,1,0,3,1,1,1,100.0,0,2,1,1,3,7,0,0,defense
FRA-Ligue 1,2023,Nice,Antoine Mendy,SEN,DF,19,2004,4.6,7,5,4,3,0,3,7,42.9,4,4,1,3,8,15,16,0,defense
FRA-Ligue 1,2023,Nice,Badredine Bouanani,ALG,FW,18,2004,1.8,3,2,1,1,1,3,4,75.0,1,5,0,5,3,6,0,0,defense
FRA-Ligue 1,2023,Nice,Bilal Brahimi,ALG,FW,23,2000,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Nice,Dante,BRA,DF,39,1983,31.6,62,30,44,16,2,38,52,73.1,14,43,22,21,37,99,77,2,defense
FRA-Ligue 1,2023,Nice,Daouda Traoré,FRA,MF,17,2006,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Nice,Evann Guessand,CIV,FW,22,2001,17.3,16,7,2,7,7,6,7,85.7,1,12,1,11,12,28,7,0,defense
FRA-Ligue 1,2023,Nice,Gaëtan Laborde,FRA,"FW,MF",29,1994,21.2,18,12,8,4,6,11,30,36.7,19,20,2,18,6,24,8,1,defense
FRA-Ligue 1,2023,Nice,Hicham Boudaoui,ALG,MF,23,1999,17.9,41,19,16,22,3,21,30,70.0,9,15,1,14,11,52,15,0,defense
FRA-Ligue 1,2023,Nice,Jean-Clair Todibo,FRA,DF,23,1999,29.5,58,28,35,17,6,34,56,60.7,22,34,15,19,38,96,97,1,defense
FRA-Ligue 1,2023,Nice,Jeremie Boga,CIV,FW,26,1997,22.2,18,7,6,10,2,10,20,50.0,10,26,2,24,8,26,4,0,defense
FRA-Ligue 1,2023,Nice,Jordan Lotomba,SUI,DF,24,1998,20.0,36,28,18,9,9,25,35,71.4,10,30,9,21,16,52,26,1,defense
FRA-Ligue 1,2023,Nice,Khéphren Thuram,FRA,MF,22,2001,23.4,42,29,13,23,6,20,40,50.0,20,21,10,11,18,60,37,0,defense
FRA-Ligue 1,2023,Nice,Marcin Bułka,POL,GK,23,1999,34.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,3,defense
FRA-Ligue 1,2023,Nice,Melvin Bard,FRA,DF,22,2000,29.5,69,38,28,30,11,37,63,58.7,26,46,12,34,42,111,46,0,defense
FRA-Ligue 1,2023,Nice,Mohamed Ali Cho,FRA,FW,19,2004,9.6,12,9,4,7,1,3,11,27.3,8,10,0,10,3,15,6,0,defense
FRA-Ligue 1,2023,Nice,Morgan Sanson,FRA,MF,28,1994,21.8,26,19,12,7,7,12,31,38.7,19,34,5,29,20,46,16,0,defense
FRA-Ligue 1,2023,Nice,Pablo Rosario,NED,"MF,DF",26,1997,22.3,36,25,15,16,5,23,34,67.6,11,27,13,14,29,65,39,0,defense
FRA-Ligue 1,2023,Nice,Reda Belahyane,MAR,MF,19,2004,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
FRA-Ligue 1,2023,Nice,Romain Perraud,FRA,"DF,FW",25,1997,4.1,7,6,5,1,1,4,11,36.4,7,4,0,4,6,13,15,1,defense
FRA-Ligue 1,2023,Nice,Sofiane Diop,FRA,FW,23,2000,5.5,8,6,3,4,1,4,10,40.0,6,4,0,4,3,11,3,0,defense
FRA-Ligue 1,2023,Nice,Terem Moffi,NGA,FW,24,1999,21.7,7,4,0,5,2,3,12,25.0,9,14,1,13,3,10,15,0,defense
FRA-Ligue 1,2023,Nice,Tom Louchet,FRA,"MF,DF",20,2003,4.5,14,5,6,6,2,7,11,63.6,4,7,3,4,3,17,9,0,defense
FRA-Ligue 1,2023,Nice,Valentin Rosier,FRA,"DF,MF",26,1996,0.6,1,0,1,0,0,0,0,,0,1,0,1,2,3,5,0,defense
FRA-Ligue 1,2023,Nice,Youcef Atal,ALG,DF,27,1996,4.0,9,3,6,2,1,6,8,75.0,2,7,1,6,4,13,1,0,defense
FRA-Ligue 1,2023,Nice,Youssouf Ndayishimiye,BDI,"MF,DF",24,1998,19.0,31,20,17,12,2,12,23,52.2,11,19,11,8,12,43,47,1,defense
FRA-Ligue 1,2023,Paris S-G,Achraf Hakimi,MAR,DF,24,1998,21.5,29,19,14,9,6,17,34,50.0,17,28,4,24,12,41,28,2,defense
FRA-Ligue 1,2023,Paris S-G,Arnau Tenas,ESP,GK,22,2001,5.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Bradley Barcola,FRA,"FW,MF",20,2002,15.2,34,16,12,13,9,7,25,28.0,18,27,2,25,10,44,13,1,defense
FRA-Ligue 1,2023,Paris S-G,Carlos Soler,ESP,"MF,DF",26,1997,12.1,15,10,9,2,4,6,21,28.6,15,10,3,7,5,20,11,1,defense
FRA-Ligue 1,2023,Paris S-G,Cher Ndour,ITA,MF,19,2004,0.3,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Danilo Pereira,POR,DF,31,1991,22.2,22,12,14,6,2,9,17,52.9,8,29,26,3,23,45,100,1,defense
FRA-Ligue 1,2023,Paris S-G,Ethan Mbappé,FRA,"MF,DF",16,2006,0.5,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Fabián Ruiz Peña,ESP,MF,27,1996,13.3,34,23,17,14,3,23,42,54.8,19,8,2,6,11,45,21,2,defense
FRA-Ligue 1,2023,Paris S-G,Gianluigi Donnarumma,ITA,GK,24,1999,24.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,4,defense
FRA-Ligue 1,2023,Paris S-G,Gonçalo Ramos,POR,FW,22,2001,15.8,25,15,4,12,9,6,20,30.0,14,12,2,10,5,30,16,0,defense
FRA-Ligue 1,2023,Paris S-G,Hugo Ekitike,FRA,FW,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Keylor Navas,CRC,GK,36,1986,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
FRA-Ligue 1,2023,Paris S-G,Kylian Mbappé,FRA,FW,24,1998,24.0,4,1,1,1,2,4,9,44.4,5,4,0,4,2,6,2,0,defense
FRA-Ligue 1,2023,Paris S-G,Layvin Kurzawa,FRA,DF,30,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Lee Kang-in,KOR,"FW,MF",22,2001,16.3,26,13,7,9,10,15,36,41.7,21,7,0,7,6,32,3,0,defense
FRA-Ligue 1,2023,Paris S-G,Lucas Beraldo,BRA,DF,19,2003,11.2,22,14,14,8,0,10,25,40.0,15,15,6,9,20,42,25,0,defense
FRA-Ligue 1,2023,Paris S-G,Lucas Hernández,FRA,DF,27,1996,21.2,52,36,28,15,9,29,50,58.0,21,21,5,16,27,79,38,0,defense
FRA-Ligue 1,2023,Paris S-G,Manuel Ugarte Ribeiro,URU,MF,22,2001,21.5,98,57,39,43,16,43,89,48.3,46,27,6,21,40,138,25,2,defense
FRA-Ligue 1,2023,Paris S-G,Marco Asensio,ESP,"MF,FW",27,1996,12.4,12,10,4,7,1,4,13,30.8,9,7,0,7,5,17,2,0,defense
FRA-Ligue 1,2023,Paris S-G,Marquinhos,BRA,DF,29,1994,17.1,19,11,10,7,2,11,17,64.7,6,29,19,10,17,36,58,1,defense
FRA-Ligue 1,2023,Paris S-G,Milan Škriniar,SVK,DF,28,1995,18.1,24,18,17,7,0,14,22,63.6,8,19,10,9,12,36,51,2,defense
FRA-Ligue 1,2023,Paris S-G,Nordi Mukiele,FRA,DF,25,1997,8.8,12,8,6,5,1,8,15,53.3,7,17,4,13,14,26,28,0,defense
FRA-Ligue 1,2023,Paris S-G,Nuno Mendes,POR,DF,21,2002,3.0,5,5,4,1,0,4,7,57.1,3,4,0,4,4,9,2,0,defense
FRA-Ligue 1,2023,Paris S-G,Ousmane Dembélé,FRA,"MF,FW",26,1997,16.7,19,14,2,7,10,6,13,46.2,7,11,0,11,5,24,4,1,defense
FRA-Ligue 1,2023,Paris S-G,Randal Kolo Muani,FRA,"FW,MF",24,1998,14.1,10,8,5,3,2,5,13,38.5,8,5,0,5,4,14,10,0,defense
FRA-Ligue 1,2023,Paris S-G,Senny Mayulu,FRA,"FW,MF",17,2006,3.6,13,8,6,6,1,6,7,85.7,1,1,0,1,3,16,0,0,defense
FRA-Ligue 1,2023,Paris S-G,Vitinha,POR,MF,23,2000,23.6,39,24,12,16,11,16,48,33.3,32,29,11,18,23,62,30,2,defense
FRA-Ligue 1,2023,Paris S-G,Warren Zaïre-Emery,FRA,"MF,DF",17,2006,21.8,51,28,18,24,9,28,51,54.9,23,32,8,24,15,66,22,2,defense
FRA-Ligue 1,2023,Paris S-G,Yoram Zague,FRA,DF,17,2006,4.1,18,8,11,4,3,11,24,45.8,13,3,0,3,4,22,9,1,defense
FRA-Ligue 1,2023,Reims,Abdoul Koné,FRA,DF,18,2005,2.1,7,7,5,2,0,4,11,36.4,7,2,0,2,2,9,9,0,defense
FRA-Ligue 1,2023,Reims,Adama Bojang,GAM,FW,19,2004,0.9,2,1,1,0,1,0,0,,0,2,1,1,1,3,0,0,defense
FRA-Ligue 1,2023,Reims,Amadou Koné,MLI,MF,18,2005,5.3,13,8,11,2,0,6,10,60.0,4,8,3,5,10,23,10,0,defense
FRA-Ligue 1,2023,Reims,Amine Salama,FRA,FW,23,2000,3.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,defense
FRA-Ligue 1,2023,Reims,Amir Richardson,MAR,MF,21,2002,15.0,33,23,12,18,3,10,22,45.5,12,26,5,21,15,48,30,0,defense
FRA-Ligue 1,2023,Reims,Azor Matusiwa,NED,MF,25,1998,15.4,39,27,17,19,3,22,32,68.8,10,21,3,18,33,72,32,1,defense
FRA-Ligue 1,2023,Reims,Benjamin Stambouli,FRA,MF,32,1990,3.2,9,7,3,5,1,6,11,54.5,5,3,1,2,2,11,8,0,defense
FRA-Ligue 1,2023,Reims,Christ Mbondi,FRA,FW,18,2004,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
FRA-Ligue 1,2023,Reims,Emmanuel Agbadou,CIV,DF,26,1997,28.8,65,41,38,23,4,44,64,68.8,20,47,25,22,55,120,116,1,defense
FRA-Ligue 1,2023,Reims,Ibrahim Diakité,GUI,DF,19,2003,1.2,1,0,0,1,0,0,1,0.0,1,3,0,3,2,3,5,0,defense
FRA-Ligue 1,2023,Reims,Joseph Okumu,KEN,DF,26,1997,19.4,44,28,28,14,2,24,38,63.2,14,27,19,8,35,79,112,2,defense
FRA-Ligue 1,2023,Reims,Josh Wilson-Esbrand,ENG,"DF,MF",20,2002,5.1,5,4,2,3,0,2,8,25.0,6,5,2,3,6,11,7,0,defense
FRA-Ligue 1,2023,Reims,Junya Ito,JPN,"FW,MF",30,1993,30.2,33,15,11,14,8,10,36,27.8,26,23,1,22,14,47,7,0,defense
FRA-Ligue 1,2023,Reims,Keito Nakamura,JPN,"FW,MF",23,2000,15.3,28,11,9,10,9,17,37,45.9,20,15,2,13,6,34,7,0,defense
FRA-Ligue 1,2023,Reims,Mamadou Diakhon,FRA,"FW,MF",17,2005,2.3,5,3,2,1,2,3,9,33.3,6,1,0,1,1,6,1,0,defense
FRA-Ligue 1,2023,Reims,Marshall Munetsi,ZIM,MF,27,1996,24.1,61,39,18,34,9,33,61,54.1,28,21,7,14,14,75,33,0,defense
FRA-Ligue 1,2023,Reims,Maxime Busi,BEL,"FW,DF",23,1999,1.8,2,0,0,1,1,0,2,0.0,2,6,1,5,4,6,5,0,defense
FRA-Ligue 1,2023,Reims,Mohammed Daramy,DEN,"FW,MF",21,2002,18.3,10,9,4,4,2,6,16,37.5,10,5,1,4,4,14,4,0,defense
FRA-Ligue 1,2023,Reims,Oumar Diakité,CIV,FW,19,2003,17.6,25,12,10,9,6,7,21,33.3,14,13,0,13,7,32,7,0,defense
FRA-Ligue 1,2023,Reims,Reda Khadra,GER,"FW,MF",22,2001,15.2,16,10,5,4,7,8,20,40.0,12,8,2,6,3,19,13,0,defense
FRA-Ligue 1,2023,Reims,Sergio Akieme,ESP,DF,25,1997,9.1,11,5,6,3,2,8,11,72.7,3,9,3,6,10,21,25,0,defense
FRA-Ligue 1,2023,Reims,Teddy Teuma,MLT,MF,29,1993,23.5,54,36,19,21,14,25,62,40.3,37,33,4,29,20,74,6,0,defense
FRA-Ligue 1,2023,Reims,Therence Koudou,FRA,DF,18,2004,3.5,2,2,1,1,0,0,2,0.0,2,4,3,1,4,6,9,0,defense
FRA-Ligue 1,2023,Reims,Thibault De Smet,BEL,DF,25,1998,20.3,56,35,36,16,4,33,59,55.9,26,25,5,20,21,77,51,1,defense
FRA-Ligue 1,2023,Reims,Thomas Foket,BEL,DF,28,1994,20.4,32,17,21,8,3,20,45,44.4,25,34,12,22,25,57,36,0,defense
FRA-Ligue 1,2023,Reims,Valentin Atangana Edoa,FRA,MF,17,2005,6.2,19,13,6,9,4,5,13,38.5,8,5,1,4,6,25,9,0,defense
FRA-Ligue 1,2023,Reims,Yaya Kader Fofana,MLI,"MF,DF",19,2004,0.4,3,3,1,1,1,0,1,0.0,1,0,0,0,1,4,0,0,defense
FRA-Ligue 1,2023,Reims,Yehvann Diouf,FRA,GK,23,1999,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,19,3,defense
FRA-Ligue 1,2023,Reims,Yunis Abdelhamid,MAR,DF,35,1987,30.9,64,35,36,23,5,26,45,57.8,19,51,32,19,39,103,109,2,defense
FRA-Ligue 1,2023,Rennes,Adrien Truffert,FRA,DF,21,2001,23.8,39,21,23,10,6,25,40,62.5,15,31,5,26,19,58,49,0,defense
FRA-Ligue 1,2023,Rennes,Alidu Seidu,GHA,DF,23,2000,6.6,21,9,17,3,1,14,19,73.7,5,11,3,8,10,31,13,0,defense
FRA-Ligue 1,2023,Rennes,Amine Gouiri,ALG,"FW,MF",23,2000,23.0,20,10,4,11,5,8,19,42.1,11,18,1,17,14,34,12,0,defense
FRA-Ligue 1,2023,Rennes,Arnaud Kalimuendo,FRA,FW,21,2002,23.8,5,4,2,2,1,2,5,40.0,3,13,2,11,4,9,4,0,defense
FRA-Ligue 1,2023,Rennes,Arthur Theate,BEL,DF,23,2000,25.5,30,17,19,6,5,24,37,64.9,13,40,23,17,31,61,90,2,defense
FRA-Ligue 1,2023,Rennes,Azor Matusiwa,NED,MF,25,1998,8.8,7,3,3,4,0,4,7,57.1,3,9,2,7,11,18,17,0,defense
FRA-Ligue 1,2023,Rennes,Baptiste Santamaria,FRA,MF,28,1995,21.4,52,33,21,25,6,29,46,63.0,17,15,6,9,34,86,33,1,defense
FRA-Ligue 1,2023,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",29,1994,26.9,31,18,14,9,8,13,44,29.5,31,31,2,29,22,53,39,2,defense
FRA-Ligue 1,2023,Rennes,Bertuğ Yıldırım,TUR,FW,21,2002,5.2,7,5,2,3,2,3,8,37.5,5,8,0,8,0,7,4,0,defense
FRA-Ligue 1,2023,Rennes,Birger Meling,NOR,DF,28,1994,0.2,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,defense
FRA-Ligue 1,2023,Rennes,Christopher Wooh,CMR,DF,21,2001,15.4,18,12,12,6,0,8,15,53.3,7,19,9,10,18,36,51,0,defense
FRA-Ligue 1,2023,Rennes,Djaoui Cissé,FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
FRA-Ligue 1,2023,Rennes,Désiré Doué,FRA,"MF,FW",18,2005,18.1,32,18,11,14,7,10,33,30.3,23,30,1,29,14,46,8,0,defense
FRA-Ligue 1,2023,Rennes,Enzo Le Fée,FRA,MF,23,2000,17.0,50,35,23,17,10,23,47,48.9,24,17,3,14,19,69,20,0,defense
FRA-Ligue 1,2023,Rennes,Fabian Rieder,SUI,MF,21,2002,4.1,13,7,2,9,2,6,11,54.5,5,3,1,2,5,18,2,0,defense
FRA-Ligue 1,2023,Rennes,Guela Doué,CIV,DF,20,2002,13.7,28,21,14,12,2,22,32,68.8,10,12,1,11,15,43,65,1,defense
FRA-Ligue 1,2023,Rennes,Ibrahim Salah,MAR,"FW,MF",21,2001,5.8,15,7,5,6,4,11,18,61.1,7,4,0,4,10,25,5,0,defense
FRA-Ligue 1,2023,Rennes,Jeanuël Belocian,FRA,DF,18,2005,16.1,32,22,23,8,1,22,28,78.6,6,18,10,8,13,45,49,0,defense
FRA-Ligue 1,2023,Rennes,Jeremy Doku,BEL,FW,21,2002,1.2,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0,defense
FRA-Ligue 1,2023,Rennes,Jérémy Jacquet,FRA,MF,18,2005,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,defense
FRA-Ligue 1,2023,Rennes,Lorenz Assignon,TOG,DF,23,2000,11.2,24,12,12,8,4,9,24,37.5,15,9,4,5,9,33,27,1,defense
FRA-Ligue 1,2023,Rennes,Lovro Majer,CRO,MF,25,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2023,Rennes,Ludovic Blas,FRA,"FW,MF",25,1997,17.4,30,14,16,13,1,12,28,42.9,16,13,1,12,6,36,9,0,defense
FRA-Ligue 1,2023,Rennes,Mahamadou Nagida,CMR,DF,18,2005,1.2,1,1,0,0,1,0,2,0.0,2,2,1,1,4,5,0,0,defense
FRA-Ligue 1,2023,Rennes,Martin Terrier,FRA,"FW,MF",26,1997,17.0,14,9,3,8,3,6,14,42.9,8,21,4,17,9,23,17,0,defense
FRA-Ligue 1,2023,Rennes,Mathis Lambourde,FRA,FW,17,2006,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,defense
FRA-Ligue 1,2023,Rennes,Nemanja Matić,SRB,MF,34,1988,11.4,19,10,7,9,3,9,12,75.0,3,15,7,8,27,46,19,0,defense
FRA-Ligue 1,2023,Rennes,Steve Mandanda,FRA,GK,38,1985,34.0,2,0,2,0,0,2,4,50.0,2,0,0,0,0,2,6,1,defense
FRA-Ligue 1,2023,Rennes,Warmed Omari,COM,DF,23,2000,23.0,32,19,23,7,2,16,28,57.1,12,30,20,10,33,65,77,2,defense
FRA-Ligue 1,2023,Strasbourg,Abakar Sylla,CIV,DF,20,2002,19.9,54,23,30,19,5,29,40,72.5,11,40,11,29,26,80,70,2,defense
FRA-Ligue 1,2023,Strasbourg,Aboubacar Ali,COM,"MF,FW",17,2006,1.4,2,0,0,2,0,0,0,,0,1,0,1,1,3,2,0,defense
FRA-Ligue 1,2023,Strasbourg,Alaa Bellaarouch,MAR,GK,21,2002,15.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,2,defense
FRA-Ligue 1,2023,Strasbourg,Andrey Santos,BRA,MF,19,2004,9.2,29,18,15,13,1,17,26,65.4,9,8,0,8,10,39,11,1,defense
FRA-Ligue 1,2023,Strasbourg,Dilane Bakwa,FRA,"FW,MF",20,2002,24.2,30,22,12,13,5,11,40,27.5,29,26,1,25,20,50,11,0,defense
FRA-Ligue 1,2023,Strasbourg,Dion Moise Sahi,CIV,"MF,FW",21,2001,7.0,5,5,1,2,2,0,3,0.0,3,11,1,10,1,6,7,0,defense
FRA-Ligue 1,2023,Strasbourg,Eduard Sobol,UKR,DF,28,1995,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
FRA-Ligue 1,2023,Strasbourg,Emanuel Emegha,NED,FW,20,2003,23.1,8,5,2,4,2,4,9,44.4,5,13,3,10,2,10,25,0,defense
FRA-Ligue 1,2023,Strasbourg,Frederic Guilbert,FRA,"DF,MF",28,1994,27.7,87,50,49,30,8,47,72,65.3,25,39,10,29,71,158,99,1,defense
FRA-Ligue 1,2023,Strasbourg,Gerzino Nyamsi,FRA,DF,26,1997,12.1,18,14,13,5,0,12,18,66.7,6,19,11,8,10,28,43,0,defense
