league,season,team,player,nation,pos,age,born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,stat_type,nation_defense,pos_defense,age_defense,born_defense,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type_defense,nation_misc,pos_misc,age_misc,born_misc,90s_misc,Performance CrdY_misc,Performance CrdR_misc,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,stat_type_misc,nation_shooting,pos_shooting,age_shooting,born_shooting,90s_shooting,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG_shooting,Expected npxG_shooting,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,stat_type_shooting,nation_passing,pos_passing,age_passing,born_passing,90s_passing,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,stat_type_passing,nation_possession,pos_possession,age_possession,born_possession,90s_possession,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type_possession
FRA-Ligue 1,2022,Angers,Sada Thioub,SEN,"DF,FW",27,1995,27,11,1060,11.8,1,2,3,1,0,0,3,0,1.4,1.4,1.9,3.3,23,57,78,0.08,0.17,0.25,0.08,0.25,0.11,0.16,0.28,0.11,0.28,standard,SEN,"DF,FW",27,1995,11.8,19,10,9,8,2,8,17,47.1,9,13,0,13,7,26,5,1,defense,SEN,"DF,FW",27,1995,11.8,3,0,0,14,6,0,37,7,10,0,0,0,63,4,14,22.2,misc,SEN,"DF,FW",27,1995,11.8,1,9,1,11.1,0.76,0.08,0.11,1.0,14.0,0,0,0,1.4,1.4,0.15,-0.4,-0.4,shooting,SEN,"DF,FW",27,1995,11.8,427,533,80.1,6580,2287,230,263,87.5,153,188,81.4,24,43,55.8,2,1.9,1.9,0.1,15,46,19,8,57,passing,SEN,"DF,FW",27,1995,11.8,640,14,116,301,234,21,640,35,16,45.7,16,45.7,474,2899,1288,23,22,5,15,20,447,78,possession
FRA-Ligue 1,2022,Lyon,Sael Kumbedi,FRA,DF,17,2005,20,14,1320,14.7,0,2,2,0,0,0,8,0,0.4,0.4,1.2,1.7,16,40,84,0.0,0.14,0.14,0.0,0.14,0.03,0.09,0.11,0.03,0.11,standard,FRA,DF,17,2005,14.7,47,27,27,13,7,20,38,52.6,18,23,7,16,10,57,16,0,defense,FRA,DF,17,2005,14.7,8,0,0,37,21,4,32,10,27,0,0,0,94,7,29,19.4,misc,FRA,DF,17,2005,14.7,0,9,2,22.2,0.61,0.14,0.0,0.0,21.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting,FRA,DF,17,2005,14.7,653,794,82.2,9708,2434,365,403,90.6,236,290,81.4,31,58,53.4,2,1.2,1.5,0.8,10,30,9,3,40,passing,FRA,DF,17,2005,14.7,991,36,271,463,262,22,991,42,16,38.1,24,57.1,644,3390,1567,16,31,3,16,14,570,84,possession
FRA-Ligue 1,2022,Marseille,Salim Ben Seghir,FRA,MF,19,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,19,2003,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense,FRA,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,misc,FRA,MF,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,19,2003,0.0,2,2,100.0,18,1,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,19,2003,0.0,4,0,0,2,2,0,4,0,0,,0,,3,13,6,0,0,0,1,2,3,0,possession
FRA-Ligue 1,2022,Lens,Salis Abdul Samed,GHA,MF,22,2000,33,33,2894,32.2,1,1,2,1,0,0,6,1,0.9,0.9,1.6,2.5,33,165,44,0.03,0.03,0.06,0.03,0.06,0.03,0.05,0.08,0.03,0.08,standard,GHA,MF,22,2000,32.2,46,26,18,23,5,29,52,55.8,23,38,9,29,36,82,26,0,defense,GHA,MF,22,2000,32.2,6,1,0,71,38,0,10,36,26,0,0,1,213,14,17,45.2,misc,GHA,MF,22,2000,32.2,1,13,4,30.8,0.4,0.12,0.08,0.25,19.1,0,0,0,0.9,0.9,0.07,0.1,0.1,shooting,GHA,MF,22,2000,32.2,1819,1981,91.8,28679,7020,897,964,93.0,769,811,94.8,92,117,78.6,1,1.6,2.3,-0.6,17,182,17,3,165,passing,GHA,MF,22,2000,32.2,2224,66,404,1502,340,16,2224,49,29,59.2,13,26.5,1849,9645,3457,33,56,3,39,32,1705,44,possession
FRA-Ligue 1,2022,Marseille,Samuel Gigot,FRA,DF,28,1993,26,24,1879,20.9,2,2,4,2,0,0,5,2,2.6,2.6,0.4,3.0,33,74,19,0.1,0.1,0.19,0.1,0.19,0.12,0.02,0.14,0.12,0.14,standard,FRA,DF,28,1993,20.9,46,24,22,21,3,12,15,80.0,3,24,7,17,45,91,85,1,defense,FRA,DF,28,1993,20.9,5,2,1,44,14,1,1,45,24,0,1,0,103,56,17,76.7,misc,FRA,DF,28,1993,20.9,2,12,3,25.0,0.57,0.14,0.17,0.67,8.0,0,0,0,2.6,2.6,0.21,-0.6,-0.6,shooting,FRA,DF,28,1993,20.9,985,1130,87.2,17488,5168,353,394,89.6,535,582,91.9,66,110,60.0,2,0.4,0.4,1.6,4,57,2,0,74,passing,FRA,DF,28,1993,20.9,1374,159,573,704,107,30,1374,9,4,44.4,4,44.4,938,5796,3346,33,29,0,11,3,855,19,possession
FRA-Ligue 1,2022,Reims,Samuel Koeberlé,FRA,MF,17,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,MF,17,2004,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,misc,FRA,MF,17,2004,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,17,2004,0.0,5,6,83.3,43,25,4,4,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,MF,17,2004,0.0,9,0,8,0,1,0,9,2,1,50.0,1,50.0,7,12,3,0,0,0,1,0,3,1,possession
FRA-Ligue 1,2022,Nantes,Samuel Moutoussamy,COD,MF,25,1996,35,27,2399,26.7,0,2,2,0,0,0,8,0,1.7,1.7,1.0,2.7,41,156,45,0.0,0.08,0.08,0.0,0.08,0.07,0.04,0.1,0.07,0.1,standard,COD,MF,25,1996,26.7,64,34,27,28,9,26,76,34.2,50,23,2,21,24,88,15,0,defense,COD,MF,25,1996,26.7,8,0,0,33,15,0,9,24,34,0,0,0,167,21,45,31.8,misc,COD,MF,25,1996,26.7,0,22,5,22.7,0.83,0.19,0.0,0.0,16.8,0,0,0,1.7,1.7,0.08,-1.7,-1.7,shooting,COD,MF,25,1996,26.7,1053,1226,85.9,17981,5126,457,509,89.8,456,506,90.1,94,130,72.3,2,1.0,1.6,1.0,18,124,13,1,156,passing,COD,MF,25,1996,26.7,1459,43,275,950,254,33,1459,29,16,55.2,11,37.9,1079,5649,2735,41,29,4,24,19,967,45,possession
FRA-Ligue 1,2022,Strasbourg,Sanjin Prcić,BIH,MF,28,1993,29,17,1633,18.1,1,1,2,1,0,0,3,1,1.2,1.2,0.8,1.9,14,112,14,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.11,0.06,0.11,standard,BIH,MF,28,1993,18.1,27,12,6,16,5,19,31,61.3,12,22,7,15,25,52,22,0,defense,BIH,MF,28,1993,18.1,3,1,0,16,19,1,29,25,12,0,0,0,152,16,7,69.6,misc,BIH,MF,28,1993,18.1,1,28,7,25.0,1.54,0.39,0.04,0.14,26.0,1,0,0,1.2,1.2,0.04,-0.2,-0.2,shooting,BIH,MF,28,1993,18.1,890,1056,84.3,17168,4866,341,382,89.3,382,427,89.5,142,204,69.6,1,0.8,1.4,0.2,12,90,10,2,112,passing,BIH,MF,28,1993,18.1,1218,54,292,708,235,7,1218,20,14,70.0,5,25.0,893,4698,1921,14,35,1,9,7,791,14,possession
FRA-Ligue 1,2022,Clermont Foot,Saîf-Eddine Khaoui,TUN,MF,27,1995,34,23,2027,22.5,7,3,10,7,0,0,4,0,5.1,5.1,3.8,8.9,23,72,88,0.31,0.13,0.44,0.31,0.44,0.23,0.17,0.39,0.23,0.39,standard,TUN,MF,27,1995,22.5,47,28,14,25,8,15,47,31.9,32,17,2,15,33,80,8,0,defense,TUN,MF,27,1995,22.5,4,0,0,25,36,7,56,33,28,1,1,0,123,12,12,50.0,misc,TUN,MF,27,1995,22.5,7,47,22,46.8,2.09,0.98,0.15,0.32,21.5,6,0,0,5.1,5.1,0.11,1.9,1.9,shooting,TUN,MF,27,1995,22.5,486,713,68.2,7402,2642,249,314,79.3,165,224,73.7,36,106,34.0,3,3.8,1.9,-0.8,38,50,14,2,72,passing,TUN,MF,27,1995,22.5,963,16,147,511,330,48,963,52,24,46.2,21,40.4,665,3607,1536,23,28,4,43,23,592,88,possession
FRA-Ligue 1,2022,Toulouse,Saïd Hamulic,BIH,FW,21,2000,6,0,104,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,2,3,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,standard,BIH,FW,21,2000,1.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,BIH,FW,21,2000,1.2,1,0,0,2,1,1,1,0,0,0,0,0,3,0,2,0.0,misc,BIH,FW,21,2000,1.2,0,1,0,0.0,0.87,0.0,0.0,,23.7,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,BIH,FW,21,2000,1.2,6,10,60.0,111,56,2,2,100.0,3,5,60.0,1,2,50.0,0,0.0,0.1,0.0,1,3,0,0,2,passing,BIH,FW,21,2000,1.2,24,0,0,15,10,1,24,5,3,60.0,2,40.0,22,188,27,1,1,0,3,4,20,3,possession
FRA-Ligue 1,2022,Marseille,Sead Kolašinac,BIH,DF,29,1993,33,26,2214,24.6,4,1,5,4,0,0,3,0,4.1,4.1,0.9,5.1,49,109,86,0.16,0.04,0.2,0.16,0.2,0.17,0.04,0.21,0.17,0.21,standard,BIH,DF,29,1993,24.6,52,36,24,22,6,24,37,64.9,13,19,2,17,43,95,35,1,defense,BIH,DF,29,1993,24.6,3,0,0,42,15,4,20,43,36,0,0,0,165,36,37,49.3,misc,BIH,DF,29,1993,24.6,4,22,9,40.9,0.89,0.37,0.18,0.44,9.7,0,0,0,4.1,4.1,0.19,-0.1,-0.1,shooting,BIH,DF,29,1993,24.6,1135,1333,85.1,17773,4570,572,628,91.1,478,549,87.1,48,84,57.1,1,0.9,1.7,0.1,11,93,11,2,109,passing,BIH,DF,29,1993,24.6,1547,67,408,831,322,48,1547,12,3,25.0,7,58.3,1140,6231,3393,49,37,6,25,6,994,86,possession
FRA-Ligue 1,2022,Lens,Seko Fofana,CIV,MF,27,1995,35,34,3073,34.1,7,5,12,6,1,2,2,0,9.3,7.7,3.6,11.3,117,165,233,0.21,0.15,0.35,0.18,0.32,0.27,0.11,0.38,0.22,0.33,standard,CIV,MF,27,1995,34.1,28,13,8,18,2,15,39,38.5,24,17,4,13,19,47,14,0,defense,CIV,MF,27,1995,34.1,2,0,0,22,44,3,54,19,13,1,0,0,196,22,15,59.5,misc,CIV,MF,27,1995,34.1,7,82,22,26.8,2.4,0.64,0.07,0.27,19.9,0,1,2,9.3,7.7,0.09,-2.3,-1.7,shooting,CIV,MF,27,1995,34.1,1590,1820,87.4,25744,5048,806,880,91.6,604,674,89.6,120,157,76.4,5,3.6,3.3,1.4,35,137,33,8,165,passing,CIV,MF,27,1995,34.1,2163,32,242,1237,709,108,2161,109,59,54.1,40,36.7,1873,11603,4763,117,95,32,61,42,1763,233,possession
FRA-Ligue 1,2022,Paris S-G,Sergio Ramos,ESP,DF,36,1986,33,31,2704,30.0,2,1,3,2,0,0,3,1,1.7,1.7,0.2,1.9,15,163,10,0.07,0.03,0.1,0.07,0.1,0.06,0.01,0.06,0.06,0.06,standard,ESP,DF,36,1986,30.0,34,26,14,18,2,23,44,52.3,21,29,13,16,34,68,93,3,defense,ESP,DF,36,1986,30.0,3,1,0,36,24,4,13,34,26,1,0,0,173,55,34,61.8,misc,ESP,DF,36,1986,30.0,2,19,7,36.8,0.63,0.23,0.11,0.29,14.6,1,0,0,1.7,1.7,0.09,0.3,0.3,shooting,ESP,DF,36,1986,30.0,2394,2535,94.4,46077,15119,815,860,94.8,1231,1263,97.5,283,327,86.5,1,0.2,0.8,0.8,4,215,6,2,163,passing,ESP,DF,36,1986,30.0,2774,310,1061,1566,159,30,2774,14,5,35.7,6,42.9,2313,11550,5696,15,20,3,8,6,2186,10,possession
FRA-Ligue 1,2022,Rennes,Serhou Guirassy,GUI,MF,26,1996,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,0,0,6,0.0,0.0,0.0,0.0,0.0,0.44,0.57,1.0,0.44,1.0,standard,GUI,MF,26,1996,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,GUI,MF,26,1996,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc,GUI,MF,26,1996,0.3,0,2,1,50.0,7.83,3.91,0.0,0.0,10.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting,GUI,MF,26,1996,0.3,8,8,100.0,67,7,6,6,100.0,0,0,,0,0,,0,0.1,0.0,-0.1,2,1,0,0,0,passing,GUI,MF,26,1996,0.3,13,1,1,3,9,5,13,0,0,,0,,9,43,0,0,0,0,0,1,8,6,possession
FRA-Ligue 1,2022,Lille,Simon Ramet,FRA,DF,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense,FRA,DF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc,FRA,DF,19,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,19,2003,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2022,Lyon,Sinaly Diomande,CIV,DF,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.8,0.8,0.2,1.0,10,108,8,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,standard,CIV,DF,21,2001,21.7,42,24,26,15,1,31,49,63.3,18,26,13,13,49,91,75,1,defense,CIV,DF,21,2001,21.7,2,1,0,23,22,1,2,49,24,0,1,0,109,56,25,69.1,misc,CIV,DF,21,2001,21.7,0,10,2,20.0,0.46,0.09,0.0,0.0,12.6,0,0,0,0.8,0.8,0.08,-0.8,-0.8,shooting,CIV,DF,21,2001,21.7,1257,1468,85.6,22048,7796,505,557,90.7,605,679,89.1,101,161,62.7,0,0.2,0.4,-0.2,3,96,3,1,108,passing,CIV,DF,21,2001,21.7,1711,120,693,902,120,14,1711,20,10,50.0,5,25.0,1241,6376,3326,10,20,0,20,5,1147,8,possession
FRA-Ligue 1,2022,Auxerre,Siriki Dembélé,CIV,"MF,FW",25,1996,12,4,372,4.1,0,0,0,0,0,0,1,0,0.3,0.3,1.0,1.3,14,9,29,0.0,0.0,0.0,0.0,0.0,0.07,0.23,0.3,0.07,0.3,standard,CIV,"MF,FW",25,1996,4.1,10,6,4,3,3,4,12,33.3,8,2,0,2,1,11,2,0,defense,CIV,"MF,FW",25,1996,4.1,1,0,0,8,9,0,6,1,6,0,0,0,24,2,8,20.0,misc,CIV,"MF,FW",25,1996,4.1,0,5,2,40.0,1.21,0.48,0.0,0.0,21.4,0,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting,CIV,"MF,FW",25,1996,4.1,78,97,80.4,1032,307,48,55,87.3,22,29,75.9,2,5,40.0,0,1.0,0.7,-1.0,8,5,6,1,9,passing,CIV,"MF,FW",25,1996,4.1,159,0,25,57,82,13,159,31,19,61.3,9,29.0,127,995,405,14,9,8,13,16,114,29,possession
FRA-Ligue 1,2022,Lorient,Siriné Doucouré,MLI,"FW,MF",20,2002,12,0,136,1.5,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,5,5,20,0.0,0.66,0.66,0.0,0.66,0.47,0.41,0.88,0.47,0.88,standard,MLI,"FW,MF",20,2002,1.5,2,2,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0,defense,MLI,"FW,MF",20,2002,1.5,0,0,0,8,9,0,0,1,2,1,0,0,5,5,6,45.5,misc,MLI,"FW,MF",20,2002,1.5,0,7,1,14.3,4.63,0.66,0.0,0.0,13.5,0,0,0,0.7,0.7,0.11,-0.7,-0.7,shooting,MLI,"FW,MF",20,2002,1.5,29,46,63.0,381,112,15,22,68.2,11,17,64.7,0,0,,1,0.6,0.7,0.4,5,1,3,0,5,passing,MLI,"FW,MF",20,2002,1.5,86,0,8,35,44,12,86,15,7,46.7,6,40.0,65,511,194,5,2,1,14,6,71,20,possession
FRA-Ligue 1,2022,Angers,Sofiane Boufal,MAR,"FW,MF",28,1993,13,9,834,9.3,4,3,7,2,2,2,3,1,3.6,2.1,2.9,5.0,49,56,94,0.43,0.32,0.76,0.22,0.54,0.39,0.32,0.71,0.22,0.54,standard,MAR,"FW,MF",28,1993,9.3,14,9,7,4,3,3,14,21.4,11,6,0,6,5,19,1,0,defense,MAR,"FW,MF",28,1993,9.3,3,1,1,20,20,2,37,5,9,1,0,0,36,1,9,10.0,misc,MAR,"FW,MF",28,1993,9.3,4,21,9,42.9,2.27,0.97,0.1,0.22,20.8,4,2,2,3.6,2.1,0.1,0.4,-0.1,shooting,MAR,"FW,MF",28,1993,9.3,370,487,76.0,5643,1574,203,239,84.9,124,161,77.0,25,50,50.0,3,2.9,1.7,0.1,27,30,10,1,56,passing,MAR,"FW,MF",28,1993,9.3,613,1,43,298,285,38,611,80,39,48.8,36,45.0,499,3394,1573,49,33,17,28,19,488,94,possession
FRA-Ligue 1,2022,Monaco,Sofiane Diop,FRA,MF,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.0,1.38,1.38,1.38,1.4,0.11,1.51,1.4,1.51,standard,FRA,MF,22,2000,0.7,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense,FRA,MF,22,2000,0.7,0,0,0,0,2,1,7,1,0,0,0,0,4,2,0,100.0,misc,FRA,MF,22,2000,0.7,1,2,1,50.0,2.77,1.38,0.5,1.0,10.5,0,0,0,1.0,1.0,0.5,0.0,0.0,shooting,FRA,MF,22,2000,0.7,20,33,60.6,276,92,14,19,73.7,2,6,33.3,2,5,40.0,0,0.1,0.1,-0.1,3,0,2,0,2,passing,FRA,MF,22,2000,0.7,48,0,0,14,35,5,48,5,1,20.0,3,60.0,33,255,127,5,5,3,3,3,32,10,possession
FRA-Ligue 1,2022,Nice,Sofiane Diop,FRA,"MF,FW",22,2000,22,14,1228,13.6,1,4,5,1,0,0,1,0,2.6,2.6,1.9,4.4,55,72,91,0.07,0.29,0.37,0.07,0.37,0.19,0.14,0.33,0.19,0.33,standard,FRA,"MF,FW",22,2000,13.6,23,11,12,6,5,7,20,35.0,13,14,2,12,16,39,5,0,defense,FRA,"MF,FW",22,2000,13.6,1,0,0,9,27,2,44,16,11,0,0,0,94,10,6,62.5,misc,FRA,"MF,FW",22,2000,13.6,1,28,9,32.1,2.05,0.66,0.04,0.11,20.0,1,0,0,2.6,2.6,0.09,-1.6,-1.6,shooting,FRA,"MF,FW",22,2000,13.6,556,703,79.1,8948,2261,283,336,84.2,199,246,80.9,46,71,64.8,4,1.9,1.9,2.1,21,53,18,4,72,passing,FRA,"MF,FW",22,2000,13.6,876,14,133,431,324,34,876,49,22,44.9,24,49.0,695,4490,1888,55,35,10,39,21,638,91,possession
FRA-Ligue 1,2022,Angers,Souleyman Doumbia,CIV,"DF,FW",25,1996,24,21,1790,19.9,0,0,0,0,0,0,2,1,1.0,1.0,1.6,2.6,52,58,95,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13,standard,CIV,"DF,FW",25,1996,19.9,45,31,31,13,1,17,31,54.8,14,20,3,17,27,72,27,1,defense,CIV,"DF,FW",25,1996,19.9,2,1,0,27,20,3,48,27,31,0,0,0,118,18,14,56.3,misc,CIV,"DF,FW",25,1996,19.9,0,7,2,28.6,0.35,0.1,0.0,0.0,16.0,0,0,0,1.0,1.0,0.14,-1.0,-1.0,shooting,CIV,"DF,FW",25,1996,19.9,762,952,80.0,11455,3777,417,478,87.2,284,350,81.1,36,75,48.0,0,1.6,1.7,-1.6,12,46,16,11,58,passing,CIV,"DF,FW",25,1996,19.9,1183,52,341,586,276,20,1183,77,27,35.1,38,49.4,786,5076,2556,52,43,11,28,10,703,95,possession
FRA-Ligue 1,2022,Clermont Foot,Souleymane Cissé,FRA,DF,19,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11,standard,FRA,DF,19,2002,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,2,0,defense,FRA,DF,19,2002,0.4,0,0,0,2,1,0,0,1,1,0,0,0,3,1,0,100.0,misc,FRA,DF,19,2002,0.4,0,1,0,0.0,2.5,0.0,0.0,,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting,FRA,DF,19,2002,0.4,8,11,72.7,128,9,5,5,100.0,3,5,60.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,passing,FRA,DF,19,2002,0.4,19,4,11,6,2,1,19,1,0,0.0,1,100.0,13,61,7,0,0,0,1,1,10,1,possession
FRA-Ligue 1,2022,Auxerre,Souleymane Touré,FRA,DF,19,2003,19,18,1588,17.6,1,0,1,1,0,0,5,1,1.5,1.5,0.4,1.9,11,45,6,0.06,0.0,0.06,0.06,0.06,0.08,0.02,0.11,0.08,0.11,standard,FRA,DF,19,2003,17.6,29,13,19,9,1,16,20,80.0,4,32,12,20,26,55,56,1,defense,FRA,DF,19,2003,17.6,5,1,1,20,13,0,3,26,13,0,1,0,83,24,10,70.6,misc,FRA,DF,19,2003,17.6,1,8,2,25.0,0.45,0.11,0.13,0.5,8.0,0,0,0,1.5,1.5,0.19,-0.5,-0.5,shooting,FRA,DF,19,2003,17.6,681,782,87.1,12785,4114,223,261,85.4,359,381,94.2,76,106,71.7,0,0.4,0.4,-0.4,8,41,4,0,45,passing,FRA,DF,19,2003,17.6,963,137,488,437,50,17,963,18,8,44.4,7,38.9,680,3842,1922,11,7,0,7,2,615,6,possession
FRA-Ligue 1,2022,Marseille,Souleymane Touré,FRA,DF,19,2003,5,0,68,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,DF,19,2003,0.8,2,1,1,1,0,1,2,50.0,1,1,0,1,0,2,5,0,defense,FRA,DF,19,2003,0.8,1,0,0,2,0,0,0,0,1,0,0,0,5,1,0,100.0,misc,FRA,DF,19,2003,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,DF,19,2003,0.8,32,38,84.2,583,158,10,13,76.9,21,23,91.3,1,2,50.0,0,0.0,0.0,0.0,0,3,0,0,2,passing,FRA,DF,19,2003,0.8,49,6,23,25,2,0,49,1,0,0.0,1,100.0,31,161,45,1,0,0,1,0,29,1,possession
FRA-Ligue 1,2022,Monaco,Soungoutou Magassa,FRA,MF,18,2003,2,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,MF,18,2003,0.9,4,1,2,2,0,2,4,50.0,2,3,0,3,1,5,1,0,defense,FRA,MF,18,2003,0.9,0,0,0,2,1,0,0,1,1,0,0,0,6,2,1,66.7,misc,FRA,MF,18,2003,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting,FRA,MF,18,2003,0.9,27,34,79.4,514,195,12,15,80.0,8,8,100.0,6,9,66.7,0,0.0,0.0,0.0,0,3,0,0,3,passing,FRA,MF,18,2003,0.9,47,1,12,31,5,0,47,2,1,50.0,1,50.0,29,147,68,0,1,0,1,0,23,1,possession
FRA-Ligue 1,2022,Montpellier,Stephy Mavididi,ENG,FW,24,1998,26,14,1288,14.3,4,2,6,4,0,0,1,1,4.3,4.3,1.4,5.7,34,22,91,0.28,0.14,0.42,0.28,0.42,0.3,0.1,0.4,0.3,0.4,standard,ENG,FW,24,1998,14.3,24,19,12,8,4,13,27,48.1,14,21,1,20,4,28,10,0,defense,ENG,FW,24,1998,14.3,1,1,0,20,18,3,10,4,19,0,0,0,59,10,22,31.3,misc,ENG,FW,24,1998,14.3,4,37,15,40.5,2.59,1.05,0.11,0.27,16.8,0,0,0,4.3,4.3,0.12,-0.3,-0.3,shooting,ENG,FW,24,1998,14.3,236,318,74.2,3260,618,127,164,77.4,68,82,82.9,16,24,66.7,2,1.4,1.0,0.6,13,11,6,1,22,passing,ENG,FW,24,1998,14.3,530,15,78,231,244,51,530,74,32,43.2,37,50.0,392,2852,1175,34,37,11,39,32,356,91,possession
