nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
MAR,DF,24,1998,21.5,3,0,0,22,26,3,79,12,19,0,1,0,142,9,12,42.9,FRA-Ligue 1,2023,misc
ESP,GK,22,2001,5.9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,FRA-Ligue 1,2023,misc
FRA,"FW,MF",20,2002,15.2,3,1,1,22,12,4,18,10,16,0,0,0,52,10,11,47.6,FRA-Ligue 1,2023,misc
ESP,"MF,DF",26,1997,12.1,1,0,0,11,10,1,23,5,10,0,0,0,55,6,6,50.0,FRA-Ligue 1,2023,misc
ITA,MF,19,2004,0.3,1,0,0,1,0,0,0,0,2,0,0,0,5,0,3,0.0,FRA-Ligue 1,2023,misc
POR,DF,31,1991,22.2,2,0,0,14,11,1,1,23,12,0,2,0,128,46,29,61.3,FRA-Ligue 1,2023,misc
FRA,"MF,DF",16,2006,0.5,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2023,misc
ESP,MF,27,1996,13.3,3,0,0,6,11,1,11,11,23,0,0,0,83,4,8,33.3,FRA-Ligue 1,2023,misc
ITA,GK,24,1999,24.1,3,1,0,2,0,0,0,1,0,0,1,0,28,2,1,66.7,FRA-Ligue 1,2023,misc
POR,FW,22,2001,15.8,1,0,0,19,22,3,3,5,15,2,0,0,44,30,23,56.6,FRA-Ligue 1,2023,misc
FRA,FW,21,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2023,misc
CRC,GK,36,1986,4.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,FRA-Ligue 1,2023,misc
FRA,FW,24,1998,24.0,4,0,0,19,38,20,23,2,1,2,0,0,47,0,2,0.0,FRA-Ligue 1,2023,misc
FRA,DF,30,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2023,misc
KOR,"FW,MF",22,2001,16.3,2,0,0,17,22,1,97,6,13,0,0,0,61,4,11,26.7,FRA-Ligue 1,2023,misc
BRA,DF,19,2003,11.2,4,1,0,12,13,0,2,20,14,0,0,0,63,15,15,50.0,FRA-Ligue 1,2023,misc
FRA,DF,27,1996,21.2,6,0,0,23,30,1,19,27,36,1,0,0,124,23,16,59.0,FRA-Ligue 1,2023,misc
URU,MF,22,2001,21.5,5,0,0,46,27,0,4,40,57,1,0,0,181,14,12,53.8,FRA-Ligue 1,2023,misc
ESP,"MF,FW",27,1996,12.4,0,0,0,8,10,0,52,5,10,0,0,0,43,2,3,40.0,FRA-Ligue 1,2023,misc
BRA,DF,29,1994,17.1,1,0,0,3,3,2,0,17,11,0,0,0,96,24,22,52.2,FRA-Ligue 1,2023,misc
SVK,DF,28,1995,18.1,1,0,0,14,10,0,1,12,18,0,0,0,111,25,26,49.0,FRA-Ligue 1,2023,misc
FRA,DF,25,1997,8.8,2,0,0,14,10,1,3,14,8,0,0,0,53,26,8,76.5,FRA-Ligue 1,2023,misc
POR,DF,21,2002,3.0,3,0,0,6,1,0,7,4,5,0,0,0,14,6,2,75.0,FRA-Ligue 1,2023,misc
FRA,"MF,FW",26,1997,16.7,0,0,0,7,27,6,99,5,14,1,0,0,59,3,6,33.3,FRA-Ligue 1,2023,misc
FRA,"FW,MF",24,1998,14.1,1,0,0,34,26,6,9,4,8,2,0,0,43,15,14,51.7,FRA-Ligue 1,2023,misc
FRA,"FW,MF",17,2006,3.6,0,0,0,8,3,1,13,3,8,0,0,0,21,0,0,,FRA-Ligue 1,2023,misc
POR,MF,23,2000,23.6,0,0,0,17,16,1,38,23,24,0,0,0,154,4,10,28.6,FRA-Ligue 1,2023,misc
FRA,"MF,DF",17,2006,21.8,4,0,0,21,30,1,8,15,28,0,1,0,112,7,19,26.9,FRA-Ligue 1,2023,misc
FRA,DF,17,2006,4.1,1,0,0,5,3,0,2,4,8,0,0,0,25,0,8,0.0,FRA-Ligue 1,2023,misc
FRA,DF,18,2005,2.1,1,0,0,2,4,0,1,2,7,1,0,0,14,0,1,0.0,FRA-Ligue 1,2023,misc
GAM,FW,19,2004,0.9,1,0,0,4,1,1,1,1,1,0,0,0,3,1,3,25.0,FRA-Ligue 1,2023,misc
MLI,MF,18,2005,5.3,4,1,1,7,21,0,1,10,8,0,0,0,42,12,12,50.0,FRA-Ligue 1,2023,misc
FRA,FW,23,2000,3.5,0,0,0,3,3,6,5,1,0,0,0,0,14,3,2,60.0,FRA-Ligue 1,2023,misc
MAR,MF,21,2002,15.0,4,0,0,30,22,0,13,15,23,0,0,0,86,17,11,60.7,FRA-Ligue 1,2023,misc
NED,MF,25,1998,15.4,3,0,0,16,10,0,0,33,27,0,0,0,117,25,15,62.5,FRA-Ligue 1,2023,misc
FRA,MF,32,1990,3.2,4,0,0,7,0,0,2,2,7,0,0,0,14,8,4,66.7,FRA-Ligue 1,2023,misc
FRA,FW,18,2004,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,FRA-Ligue 1,2023,misc
CIV,DF,26,1997,28.8,1,0,0,31,10,2,6,55,41,0,3,0,217,45,32,58.4,FRA-Ligue 1,2023,misc
GUI,DF,19,2003,1.2,0,0,0,5,3,0,9,2,0,0,0,0,12,3,2,60.0,FRA-Ligue 1,2023,misc
KEN,DF,26,1997,19.4,3,0,0,17,17,0,3,35,28,0,0,0,144,41,26,61.2,FRA-Ligue 1,2023,misc
ENG,"DF,MF",20,2002,5.1,1,0,0,6,3,1,12,6,4,0,0,0,27,4,3,57.1,FRA-Ligue 1,2023,misc
JPN,"FW,MF",30,1993,30.2,2,0,0,18,32,19,201,14,15,0,0,0,115,18,34,34.6,FRA-Ligue 1,2023,misc
JPN,"FW,MF",23,2000,15.3,1,0,0,24,5,2,23,6,11,0,0,0,59,11,6,64.7,FRA-Ligue 1,2023,misc
FRA,"FW,MF",17,2005,2.3,0,0,0,4,11,0,4,1,3,0,0,0,15,2,4,33.3,FRA-Ligue 1,2023,misc
ZIM,MF,27,1996,24.1,5,0,0,45,26,3,18,14,39,1,0,0,110,42,33,56.0,FRA-Ligue 1,2023,misc
BEL,"FW,DF",23,1999,1.8,1,0,0,1,0,0,4,4,0,0,0,0,13,2,1,66.7,FRA-Ligue 1,2023,misc
DEN,"FW,MF",21,2002,18.3,0,0,0,7,28,9,15,4,9,0,0,0,71,5,11,31.3,FRA-Ligue 1,2023,misc
CIV,FW,19,2003,17.6,4,0,0,35,27,32,3,7,12,1,0,0,57,23,63,26.7,FRA-Ligue 1,2023,misc
GER,"FW,MF",22,2001,15.2,1,0,0,13,9,1,46,3,10,0,0,0,66,1,8,11.1,FRA-Ligue 1,2023,misc
ESP,DF,25,1997,9.1,2,0,0,17,10,0,21,10,5,0,0,0,40,6,4,60.0,FRA-Ligue 1,2023,misc
MLT,MF,29,1993,23.5,7,0,0,32,30,1,139,20,36,0,0,0,146,10,15,40.0,FRA-Ligue 1,2023,misc
FRA,DF,18,2004,3.5,3,0,0,9,1,0,14,4,2,0,3,0,20,1,7,12.5,FRA-Ligue 1,2023,misc
BEL,DF,25,1998,20.3,7,1,0,38,9,2,31,21,35,1,1,0,87,17,21,44.7,FRA-Ligue 1,2023,misc
BEL,DF,28,1994,20.4,9,1,1,26,13,4,37,25,17,0,0,0,97,16,19,45.7,FRA-Ligue 1,2023,misc
FRA,MF,17,2005,6.2,0,0,0,19,8,0,5,6,13,0,0,0,28,8,12,40.0,FRA-Ligue 1,2023,misc
MLI,"MF,DF",19,2004,0.4,0,0,0,2,0,1,1,1,3,0,0,0,5,1,2,33.3,FRA-Ligue 1,2023,misc
FRA,GK,23,1999,34.0,1,0,0,0,9,0,0,1,0,0,0,0,57,12,2,85.7,FRA-Ligue 1,2023,misc
MAR,DF,35,1987,30.9,5,0,0,26,12,0,3,39,35,0,0,1,149,61,37,62.2,FRA-Ligue 1,2023,misc
FRA,DF,21,2001,23.8,6,0,0,25,28,4,72,19,21,1,0,0,116,18,24,42.9,FRA-Ligue 1,2023,misc
GHA,DF,23,2000,6.6,3,0,0,8,14,1,6,10,9,0,0,0,33,7,5,58.3,FRA-Ligue 1,2023,misc
ALG,"FW,MF",23,2000,23.0,2,0,0,27,23,1,7,14,10,1,0,0,75,15,19,44.1,FRA-Ligue 1,2023,misc
FRA,FW,21,2002,23.8,6,0,0,28,50,6,11,4,4,3,0,0,45,6,61,9.0,FRA-Ligue 1,2023,misc
BEL,DF,23,2000,25.5,4,0,0,16,17,0,11,31,17,0,0,0,134,41,22,65.1,FRA-Ligue 1,2023,misc
NED,MF,25,1998,8.8,2,0,0,8,8,0,1,11,3,0,0,0,38,13,8,61.9,FRA-Ligue 1,2023,misc
FRA,MF,28,1995,21.4,3,0,0,23,25,1,0,34,33,0,0,0,125,38,36,51.4,FRA-Ligue 1,2023,misc
FRA,"MF,FW",29,1994,26.9,1,0,0,16,13,2,165,22,18,0,0,0,102,11,20,35.5,FRA-Ligue 1,2023,misc
TUR,FW,21,2002,5.2,3,0,0,18,14,4,1,0,5,1,0,0,14,17,32,34.7,FRA-Ligue 1,2023,misc
NOR,DF,28,1994,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,FRA-Ligue 1,2023,misc
CMR,DF,21,2001,15.4,3,1,0,19,11,0,2,18,12,0,1,0,71,35,19,64.8,FRA-Ligue 1,2023,misc
FRA,MF,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2023,misc
FRA,"MF,FW",18,2005,18.1,3,0,0,35,55,2,70,14,18,1,1,0,96,6,15,28.6,FRA-Ligue 1,2023,misc
FRA,MF,23,2000,17.0,3,0,0,24,18,0,24,19,35,0,0,0,127,11,12,47.8,FRA-Ligue 1,2023,misc
SUI,MF,21,2002,4.1,0,0,0,10,6,0,9,5,7,0,0,0,24,6,3,66.7,FRA-Ligue 1,2023,misc
CIV,DF,20,2002,13.7,1,1,0,29,11,0,43,15,21,2,0,0,78,18,19,48.6,FRA-Ligue 1,2023,misc
MAR,"FW,MF",21,2001,5.8,3,0,0,10,10,1,20,10,7,0,0,0,38,4,7,36.4,FRA-Ligue 1,2023,misc
FRA,DF,18,2005,16.1,0,0,0,12,15,0,13,13,22,0,0,0,69,10,10,50.0,FRA-Ligue 1,2023,misc
BEL,FW,21,2002,1.2,0,0,0,2,4,0,1,0,2,0,0,0,7,0,2,0.0,FRA-Ligue 1,2023,misc
FRA,MF,18,2005,0.1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,FRA-Ligue 1,2023,misc
TOG,DF,23,2000,11.2,4,0,0,22,15,1,22,9,12,1,0,0,67,11,17,39.3,FRA-Ligue 1,2023,misc
CRO,MF,25,1998,0.2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,,FRA-Ligue 1,2023,misc
FRA,"FW,MF",25,1997,17.4,3,0,0,44,34,3,53,6,14,0,0,0,85,5,17,22.7,FRA-Ligue 1,2023,misc
CMR,DF,18,2005,1.2,0,0,0,0,2,0,12,4,1,0,0,0,8,2,5,28.6,FRA-Ligue 1,2023,misc
FRA,"FW,MF",26,1997,17.0,2,1,0,13,28,9,5,9,9,0,0,0,52,33,36,47.8,FRA-Ligue 1,2023,misc
FRA,FW,17,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,33.3,FRA-Ligue 1,2023,misc
SRB,MF,34,1988,11.4,7,0,0,14,16,1,5,27,10,0,0,0,106,19,12,61.3,FRA-Ligue 1,2023,misc
FRA,GK,38,1985,34.0,1,0,0,1,7,0,0,0,0,0,1,1,37,9,1,90.0,FRA-Ligue 1,2023,misc
COM,DF,23,2000,23.0,5,1,0,20,12,0,0,33,19,0,0,2,114,50,19,72.5,FRA-Ligue 1,2023,misc
CIV,DF,20,2002,19.9,4,0,0,30,4,1,3,26,23,0,0,1,124,32,21,60.4,FRA-Ligue 1,2023,misc
COM,"MF,FW",17,2006,1.4,0,0,0,4,1,0,6,1,0,0,0,0,5,1,5,16.7,FRA-Ligue 1,2023,misc
MAR,GK,21,2002,15.0,1,0,0,0,3,0,0,1,0,0,0,0,18,4,0,100.0,FRA-Ligue 1,2023,misc
BRA,MF,19,2004,9.2,4,0,0,10,24,1,3,10,18,0,0,0,61,12,9,57.1,FRA-Ligue 1,2023,misc
FRA,"FW,MF",20,2002,24.2,4,1,0,32,75,3,155,20,22,0,0,0,114,12,22,35.3,FRA-Ligue 1,2023,misc
CIV,"MF,FW",21,2001,7.0,0,0,0,11,1,2,5,1,5,0,0,0,20,5,7,41.7,FRA-Ligue 1,2023,misc
UKR,DF,28,1995,0.3,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,,FRA-Ligue 1,2023,misc
NED,FW,20,2003,23.1,3,0,0,26,24,12,1,2,5,1,0,0,41,33,66,33.3,FRA-Ligue 1,2023,misc
FRA,"DF,MF",28,1994,27.7,3,0,0,35,15,2,85,71,50,0,0,0,136,23,41,35.9,FRA-Ligue 1,2023,misc
FRA,DF,26,1997,12.1,1,0,0,13,0,0,1,10,14,0,0,0,75,20,11,64.5,FRA-Ligue 1,2023,misc
SEN,"MF,FW",19,2004,25.6,3,0,0,40,41,1,22,17,23,0,0,0,112,14,25,35.9,FRA-Ligue 1,2023,misc
MLI,MF,25,1997,18.2,7,0,0,44,14,0,2,19,33,0,0,0,108,29,20,59.2,FRA-Ligue 1,2023,misc
FRA,"MF,DF",20,2003,18.4,4,0,0,19,11,0,0,19,16,0,0,1,100,14,17,45.2,FRA-Ligue 1,2023,misc
FRA,"MF,FW",25,1998,3.0,2,0,0,3,8,0,8,4,3,0,0,0,19,0,5,0.0,FRA-Ligue 1,2023,misc
FRA,"MF,FW",25,1998,7.7,1,0,0,16,9,1,9,9,9,0,0,0,40,6,6,50.0,FRA-Ligue 1,2023,misc
FRA,"MF,FW",20,2003,16.1,3,0,0,22,22,1,4,18,20,0,1,0,78,12,9,57.1,FRA-Ligue 1,2023,misc
MTQ,"FW,MF",20,2003,4.4,0,0,0,5,4,0,4,1,1,1,0,0,12,3,7,30.0,FRA-Ligue 1,2023,misc
FRA,"FW,MF",36,1987,15.0,0,0,0,3,6,3,10,3,10,0,0,0,48,4,12,25.0,FRA-Ligue 1,2023,misc
RSA,FW,27,1996,6.9,0,0,0,13,11,4,1,0,2,0,0,0,12,22,29,43.1,FRA-Ligue 1,2023,misc
FRA,DF,24,1998,30.3,3,0,0,34,28,1,5,28,30,1,2,1,134,48,34,58.5,FRA-Ligue 1,2023,misc
TOG,"DF,MF",22,2001,23.8,5,1,1,36,52,0,79,41,53,0,1,0,83,41,28,59.4,FRA-Ligue 1,2023,misc
BEL,GK,31,1992,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0,FRA-Ligue 1,2023,misc
FRA,"FW,MF",18,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2023,misc
CIV,FW,17,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2023,misc
CGO,"MF,FW",17,2005,1.5,1,0,0,6,2,0,3,5,3,0,0,0,9,2,4,33.3,FRA-Ligue 1,2023,misc
GUI,DF,21,2002,8.0,2,0,0,8,10,0,0,12,12,0,0,0,39,14,8,63.6,FRA-Ligue 1,2023,misc
BIH,MF,29,1993,1.0,0,0,0,0,1,0,0,3,0,0,0,0,5,0,0,,FRA-Ligue 1,2023,misc
FRA,DF,18,2005,0.1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0.0,FRA-Ligue 1,2023,misc
FRA,"DF,MF",31,1992,22.7,5,0,0,39,21,1,104,17,19,0,1,0,77,17,17,50.0,FRA-Ligue 1,2023,misc
BRA,"FW,MF",18,2004,12.2,1,0,0,12,22,2,42,9,11,1,0,0,82,2,7,22.2,FRA-Ligue 1,2023,misc
NOR,"FW,MF",25,1998,17.7,8,0,0,31,36,4,28,8,10,1,0,0,76,6,13,31.6,FRA-Ligue 1,2023,misc
FRA,DF,18,2005,12.4,3,0,0,13,9,0,4,22,15,0,0,0,76,19,27,41.3,FRA-Ligue 1,2023,misc
VEN,MF,23,2000,21.6,1,0,0,42,35,0,22,27,34,0,1,0,136,15,26,36.6,FRA-Ligue 1,2023,misc
AUS,"MF,FW",24,1999,5.2,0,0,0,9,10,0,7,6,9,0,0,0,41,6,6,50.0,FRA-Ligue 1,2023,misc
ALG,"FW,MF",20,2002,0.6,1,0,0,1,0,0,7,0,0,0,0,0,3,1,0,100.0,FRA-Ligue 1,2023,misc
CMR,"FW,MF",23,1999,16.0,5,0,0,41,23,3,17,4,14,0,0,0,63,35,54,39.3,FRA-Ligue 1,2023,misc
CHI,DF,25,1997,26.2,5,0,0,24,29,3,101,26,32,1,0,0,143,17,20,45.9,FRA-Ligue 1,2023,misc
ESP,"MF,FW",22,2000,8.4,1,0,0,10,14,0,9,5,8,0,0,0,45,9,10,47.4,FRA-Ligue 1,2023,misc
FRA,GK,18,2005,34.0,3,0,0,1,11,0,0,0,0,0,1,0,42,2,0,100.0,FRA-Ligue 1,2023,misc
NED,"FW,MF",20,2003,2.7,1,0,0,1,6,2,20,1,3,0,0,0,16,0,5,0.0,FRA-Ligue 1,2023,misc
CMR,DF,19,2004,5.8,1,0,0,10,5,0,3,8,2,0,0,0,32,6,9,40.0,FRA-Ligue 1,2023,misc
CPV,DF,22,2001,29.4,6,0,0,38,10,1,12,23,24,0,0,0,158,64,37,63.4,FRA-Ligue 1,2023,misc
BFA,"FW,MF",22,2001,1.1,2,0,0,3,0,1,4,4,2,0,0,0,12,1,3,25.0,FRA-Ligue 1,2023,misc
DEN,DF,28,1995,17.2,2,0,0,17,20,1,30,19,12,0,0,0,91,22,17,56.4,FRA-Ligue 1,2023,misc
MLI,DF,22,2000,15.5,5,0,0,22,18,0,16,20,12,0,0,0,63,21,16,56.8,FRA-Ligue 1,2023,misc
FIN,"MF,FW",21,2002,1.3,0,0,0,1,2,0,2,0,4,0,0,0,10,0,3,0.0,FRA-Ligue 1,2023,misc
GER,MF,25,1998,14.1,4,0,0,15,10,0,50,4,21,0,0,0,92,7,6,53.8,FRA-Ligue 1,2023,misc
DEN,DF,26,1997,32.5,6,1,1,45,22,0,0,42,30,0,2,0,150,108,36,75.0,FRA-Ligue 1,2023,misc
GAB,"FW,MF",23,2000,4.1,0,0,0,5,4,1,13,0,8,0,0,0,18,5,6,45.5,FRA-Ligue 1,2023,misc
NED,MF,27,1996,16.8,5,0,0,40,18,0,11,26,40,1,0,0,150,15,9,62.5,FRA-Ligue 1,2023,misc
NED,FW,22,2000,27.9,6,0,0,37,45,20,14,3,15,1,0,0,68,59,43,57.8,FRA-Ligue 1,2023,misc
SUI,MF,27,1995,25.1,8,0,0,52,47,3,111,27,24,2,0,0,137,30,32,48.4,FRA-Ligue 1,2023,misc
NOR,"DF,FW",22,2000,13.2,1,0,0,12,14,0,20,9,24,0,0,0,47,9,21,30.0,FRA-Ligue 1,2023,misc
MAR,"FW,MF",22,2001,3.3,0,0,0,5,7,1,5,5,3,0,0,0,13,4,8,33.3,FRA-Ligue 1,2023,misc
FRA,"MF,FW",22,2001,13.3,1,0,0,9,38,2,15,4,4,2,0,0,56,5,7,41.7,FRA-Ligue 1,2023,misc
MAR,"MF,FW",23,2000,8.4,2,0,0,17,15,8,5,1,8,1,0,0,21,6,7,46.2,FRA-Ligue 1,2023,misc
