league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,stat_type
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,
ESP-La Liga,2024,Girona,Viktor Tsyhankov,UKR,"FW,MF",27-147,1997,14.0,2,23,6,26.1,1.64,0.43,0.09,0.33,19.7,4,0,0,2.2,2.2,0.1,-0.2,-0.2,shooting
ESP-La Liga,2024,Girona,Yangel Herrera,VEN,MF,27-087,1998,18.8,4,30,11,36.7,1.6,0.59,0.13,0.36,16.3,0,0,0,3.0,3.0,0.1,1.0,1.0,shooting
ESP-La Liga,2024,Girona,Yaser Asprilla,COL,"FW,MF",21-143,2003,11.4,2,30,7,23.3,2.63,0.61,0.07,0.29,22.4,1,0,0,1.5,1.5,0.05,0.5,0.5,shooting
ESP-La Liga,2024,Las Palmas,Aboubacar Bassinga,CIV,MF,19-272,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Adnan Januzaj,BEL,"MF,FW",30-065,1995,4.1,2,11,3,27.3,2.7,0.74,0.18,0.67,22.8,4,0,0,0.6,0.6,0.05,1.4,1.4,shooting
ESP-La Liga,2024,Las Palmas,Alberto Moleiro,ESP,"FW,MF",21-193,2003,24.0,6,58,23,39.7,2.42,0.96,0.1,0.26,18.8,0,0,0,5.2,5.2,0.09,0.8,0.8,shooting
ESP-La Liga,2024,Las Palmas,Andy Pelmard,FRA,DF,25-030,2000,2.3,0,1,0,0.0,0.44,0.0,0.0,,28.9,0,0,0,0.0,0.0,0.01,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Benito Ramírez,ESP,"DF,MF",29-274,1995,4.3,0,7,1,14.3,1.62,0.23,0.0,0.0,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2024,Las Palmas,Daley Sinkgraven,NED,DF,29-281,1995,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Dario Essugo,POR,MF,20-028,2005,15.9,1,17,4,23.5,1.07,0.25,0.06,0.25,24.8,0,0,0,0.5,0.5,0.03,0.5,0.5,shooting
ESP-La Liga,2024,Las Palmas,Dinko Horkaš,CRO,GK,26-032,1999,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Enzo Loiodice,FRA,MF,24-135,2000,5.6,0,4,2,50.0,0.71,0.36,0.0,0.0,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Las Palmas,Fabio González,ESP,MF,28-058,1997,0.6,0,2,0,0.0,3.4,0.0,0.0,,16.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Las Palmas,Fábio Silva,POR,FW,22-266,2002,18.9,8,44,18,40.9,2.33,0.95,0.14,0.33,14.8,0,2,3,8.3,5.9,0.13,-0.3,0.1,shooting
ESP-La Liga,2024,Las Palmas,Jaime Mata,ESP,FW,36-169,1988,5.2,0,10,3,30.0,1.92,0.58,0.0,0.0,11.4,0,0,0,1.9,1.9,0.19,-1.9,-1.9,shooting
ESP-La Liga,2024,Las Palmas,Jasper Cillessen,NED,GK,35-354,1989,25.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Javier Muñoz,ESP,"MF,DF",30-042,1995,24.9,0,20,5,25.0,0.8,0.2,0.0,0.0,21.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,shooting
ESP-La Liga,2024,Las Palmas,José Campaña,ESP,MF,31-315,1993,11.9,0,4,2,50.0,0.34,0.17,0.0,0.0,39.9,2,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Las Palmas,Juan Herzog,ESP,DF,21-333,2003,10.7,0,7,0,0.0,0.65,0.0,0.0,,9.6,0,0,0,0.6,0.6,0.09,-0.6,-0.6,shooting
ESP-La Liga,2024,Las Palmas,Kirian Rodríguez,ESP,MF,29-037,1996,19.5,0,21,8,38.1,1.08,0.41,0.0,0.0,21.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6,shooting
ESP-La Liga,2024,Las Palmas,Manuel Fuster,ESP,"FW,MF",27-171,1997,7.8,2,12,5,41.7,1.53,0.64,0.17,0.4,22.3,0,0,0,0.6,0.6,0.05,1.4,1.4,shooting
ESP-La Liga,2024,Las Palmas,Marc Cardona,ESP,"FW,DF",29-277,1995,1.2,0,2,0,0.0,1.73,0.0,0.0,,15.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,shooting
ESP-La Liga,2024,Las Palmas,Marvin,ESP,"DF,FW",24-282,2000,7.1,0,2,0,0.0,0.28,0.0,0.0,,8.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,shooting
ESP-La Liga,2024,Las Palmas,Mika Màrmol,ESP,DF,22-283,2002,19.7,0,9,0,0.0,0.46,0.0,0.0,,16.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting
ESP-La Liga,2024,Las Palmas,Oliver McBurnie,SCO,FW,28-311,1996,14.1,1,22,7,31.8,1.56,0.5,0.05,0.14,12.0,0,0,0,3.3,3.3,0.15,-2.3,-2.3,shooting
ESP-La Liga,2024,Las Palmas,Pejiño,ESP,FW,28-256,1996,0.2,0,1,0,0.0,5.63,0.0,0.0,,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Sandro Ramírez,ESP,"FW,MF",29-276,1995,19.2,8,44,19,43.2,2.29,0.99,0.18,0.42,23.6,12,0,0,3.0,3.0,0.07,5.0,5.0,shooting
ESP-La Liga,2024,Las Palmas,Scott McKenna,SCO,DF,28-150,1996,22.4,0,6,0,0.0,0.27,0.0,0.0,,11.2,0,0,0,0.8,0.8,0.13,-0.8,-0.8,shooting
ESP-La Liga,2024,Las Palmas,Stefan Bajcetic,ESP,"MF,DF",20-171,2004,5.5,1,2,2,100.0,0.36,0.36,0.5,0.5,21.3,0,0,0,0.2,0.2,0.11,0.8,0.8,shooting
ESP-La Liga,2024,Las Palmas,Valentín Pezzolesi,ESP,DF,17-360,2007,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Las Palmas,Viti,ESP,DF,27-207,1997,16.0,0,3,2,66.7,0.19,0.12,0.0,0.0,25.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting
ESP-La Liga,2024,Las Palmas,Álex Muñoz,ESP,DF,30-255,1994,14.4,3,8,5,62.5,0.55,0.35,0.38,0.6,15.3,0,0,0,0.7,0.7,0.09,2.3,2.3,shooting
ESP-La Liga,2024,Las Palmas,Álex Suárez,ESP,DF,32-024,1993,21.9,0,3,2,66.7,0.14,0.09,0.0,0.0,12.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting
ESP-La Liga,2024,Leganés,Adrià Altimira,ESP,"DF,FW",24-014,2001,12.0,0,4,1,25.0,0.33,0.08,0.0,0.0,24.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Leganés,Aritz Arambarri,ESP,DF,27-070,1998,2.0,0,1,0,0.0,0.51,0.0,0.0,,15.7,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Borna Barišić,CRO,DF,32-152,1992,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Dani Raba,ESP,"MF,FW",29-164,1995,15.2,7,24,8,33.3,1.58,0.53,0.13,0.38,26.6,2,4,5,6.7,2.8,0.12,0.3,0.2,shooting
ESP-La Liga,2024,Leganés,Darko Brašanac,SRB,MF,33-058,1992,15.5,1,10,3,30.0,0.65,0.19,0.1,0.33,12.7,0,0,0,1.7,1.7,0.17,-0.7,-0.7,shooting
ESP-La Liga,2024,Leganés,Diego,ESP,"FW,MF",24-358,2000,9.0,3,21,8,38.1,2.32,0.88,0.14,0.38,12.9,0,0,0,3.0,3.0,0.14,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Duk,CPV,"MF,FW",25-054,2000,0.6,0,1,1,100.0,1.64,1.64,0.0,0.0,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Enric Franquesa,ESP,"DF,FW",28-044,1997,6.8,1,3,1,33.3,0.44,0.15,0.33,1.0,16.8,0,0,0,0.3,0.3,0.1,0.7,0.7,shooting
ESP-La Liga,2024,Leganés,Javi Hernández,ESP,DF,26-344,1998,19.5,0,9,2,22.2,0.46,0.1,0.0,0.0,20.6,1,0,0,0.4,0.4,0.05,-0.4,-0.4,shooting
ESP-La Liga,2024,Leganés,Jorge Sáenz,ESP,DF,28-145,1996,10.9,1,3,1,33.3,0.27,0.09,0.33,1.0,10.5,0,0,0,0.5,0.5,0.17,0.5,0.5,shooting
ESP-La Liga,2024,Leganés,Juan Cruz,ESP,"FW,DF",24-351,2000,21.2,4,30,12,40.0,1.42,0.57,0.13,0.33,21.5,1,0,0,1.7,1.7,0.06,2.3,2.3,shooting
ESP-La Liga,2024,Leganés,Juan Soriano,ESP,GK,27-231,1997,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Julián Chicco,ARG,MF,27-088,1998,2.3,0,3,1,33.3,1.32,0.44,0.0,0.0,19.7,0,0,0,0.5,0.5,0.16,-0.5,-0.5,shooting
ESP-La Liga,2024,Leganés,Marko Dmitrović,SRB,GK,33-077,1992,24.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Leganés,Matija Nastasić,SRB,DF,32-014,1993,22.6,1,2,1,50.0,0.09,0.04,0.5,1.0,11.7,0,0,0,0.1,0.1,0.03,0.9,0.9,shooting
ESP-La Liga,2024,Leganés,Miguel,ESP,FW,25-220,1999,18.4,1,31,14,45.2,1.68,0.76,0.0,0.0,15.8,0,1,2,4.9,3.3,0.11,-3.9,-3.3,shooting
ESP-La Liga,2024,Leganés,Munir El Haddadi,MAR,"FW,MF",29-222,1995,6.1,2,9,4,44.4,1.48,0.66,0.22,0.5,19.7,1,0,0,0.7,0.7,0.08,1.3,1.3,shooting
ESP-La Liga,2024,Leganés,Renato Tapia,PER,"MF,DF",29-257,1995,19.2,1,9,5,55.6,0.47,0.26,0.11,0.2,25.7,0,0,0,0.5,0.5,0.06,0.5,0.5,shooting
ESP-La Liga,2024,Leganés,Roberto López,ESP,MF,24-352,2000,4.4,0,6,1,16.7,1.37,0.23,0.0,0.0,27.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting
ESP-La Liga,2024,Leganés,Sergi,ESP,DF,32-356,1992,27.8,2,12,5,41.7,0.43,0.18,0.17,0.4,9.7,0,0,0,1.5,1.5,0.12,0.5,0.5,shooting
ESP-La Liga,2024,Leganés,Seydouba Cissé,GUI,MF,24-060,2001,21.4,2,13,2,15.4,0.61,0.09,0.15,1.0,23.0,0,0,0,1.4,1.4,0.1,0.6,0.6,shooting
ESP-La Liga,2024,Leganés,Sébastien Haller,CIV,FW,30-293,1994,4.5,0,4,1,25.0,0.89,0.22,0.0,0.0,14.1,0,0,0,0.4,0.4,0.1,-0.4,-0.4,shooting
ESP-La Liga,2024,Leganés,Valentin Rosier,FRA,DF,28-235,1996,24.1,1,11,4,36.4,0.46,0.17,0.09,0.25,19.7,0,0,0,0.7,0.7,0.06,0.3,0.3,shooting
ESP-La Liga,2024,Leganés,Yan Diomandé,CIV,"FW,MF",18-148,2006,0.2,0,1,1,100.0,6.43,6.43,0.0,0.0,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2024,Leganés,Yvan Neyou,CMR,MF,28-098,1997,22.9,1,14,2,14.3,0.61,0.09,0.07,0.5,25.2,0,0,0,0.6,0.6,0.04,0.4,0.4,shooting
ESP-La Liga,2024,Leganés,Óscar Rodríguez Arnaiz,ESP,"MF,FW",26-287,1998,12.2,1,24,5,20.8,1.97,0.41,0.04,0.2,25.3,7,0,0,1.6,1.6,0.07,-0.6,-0.6,shooting
ESP-La Liga,2024,Mallorca,Abdón Prats,ESP,"FW,MF",32-125,1992,4.2,2,11,4,36.4,2.63,0.96,0.09,0.25,15.1,0,1,1,1.9,1.1,0.1,0.1,-0.1,shooting
ESP-La Liga,2024,Mallorca,Antonio Raillo,ESP,DF,33-185,1991,27.6,2,28,7,25.0,1.01,0.25,0.07,0.29,13.2,0,0,0,1.6,1.6,0.06,0.4,0.4,shooting
ESP-La Liga,2024,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-100,1997,10.8,0,11,1,9.1,1.02,0.09,0.0,0.0,18.5,0,0,0,0.8,0.8,0.07,-0.8,-0.8,shooting
ESP-La Liga,2024,Mallorca,Chiquinho,POR,"MF,FW",25-065,2000,1.6,0,4,2,50.0,2.47,1.23,0.0,0.0,15.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting
ESP-La Liga,2024,Mallorca,Copete,ESP,DF,25-183,1999,12.3,0,5,2,40.0,0.41,0.16,0.0,0.0,9.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting
ESP-La Liga,2024,Mallorca,Cyle Larin,CAN,FW,29-359,1995,14.4,5,30,11,36.7,2.08,0.76,0.13,0.36,11.6,0,1,1,5.9,5.1,0.17,-0.9,-1.1,shooting
ESP-La Liga,2024,Mallorca,Dani Rodríguez,ESP,"MF,FW",36-309,1988,19.6,4,29,10,34.5,1.48,0.51,0.14,0.4,18.0,1,0,0,2.8,2.8,0.1,1.2,1.2,shooting
ESP-La Liga,2024,Mallorca,Daniel Luna,COL,MF,21-339,2003,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,David López,ESP,DF,22-067,2003,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Dominik Greif,SVK,GK,28-005,1997,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Jan Salas,ESP,MF,19-244,2005,0.2,0,2,0,0.0,9.47,0.0,0.0,,22.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Mallorca,Javier Llabrés,ESP,FW,22-212,2002,0.6,0,1,0,0.0,1.58,0.0,0.0,,19.7,0,0,0,0.0,0.0,0.05,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Johan Mojica,COL,DF,32-233,1992,24.6,1,15,3,20.0,0.61,0.12,0.07,0.33,22.9,3,0,0,0.9,0.9,0.06,0.1,0.1,shooting
ESP-La Liga,2024,Mallorca,Leo Román,ESP,GK,24-279,2000,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Manu Morlanes,ESP,MF,26-089,1999,14.4,0,11,1,9.1,0.76,0.07,0.0,0.0,22.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,shooting
ESP-La Liga,2024,Mallorca,Marc Domenech,ESP,FW,19-100,2006,1.5,0,3,1,33.3,2.03,0.68,0.0,0.0,21.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,shooting
ESP-La Liga,2024,Mallorca,Martin Valjent,SVK,DF,29-121,1995,23.7,2,8,3,37.5,0.34,0.13,0.25,0.67,13.8,0,0,0,0.5,0.5,0.06,1.5,1.5,shooting
ESP-La Liga,2024,Mallorca,Mateu Morey,ESP,DF,25-040,2000,4.2,0,1,0,0.0,0.24,0.0,0.0,,23.5,0,0,0,0.0,0.0,0.04,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Omar Mascarell,EQG,MF,32-068,1993,17.6,0,6,1,16.7,0.34,0.06,0.0,0.0,18.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ESP-La Liga,2024,Mallorca,Pablo Maffeo,ESP,DF,27-273,1997,21.6,0,7,1,14.3,0.32,0.05,0.0,0.0,19.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ESP-La Liga,2024,Mallorca,Roberto Navarro,ESP,"MF,FW",22-364,2002,14.2,1,18,6,33.3,1.27,0.42,0.06,0.17,16.2,0,0,0,2.0,2.0,0.11,-1.0,-1.0,shooting
ESP-La Liga,2024,Mallorca,Samu Costa,POR,MF,24-135,2000,21.8,0,26,8,30.8,1.19,0.37,0.0,0.0,18.1,1,0,0,1.7,1.7,0.06,-1.7,-1.7,shooting
ESP-La Liga,2024,Mallorca,Sergi Darder,ESP,"MF,FW",31-110,1993,22.7,0,27,6,22.2,1.19,0.26,0.0,0.0,24.3,1,0,0,1.7,1.7,0.06,-1.7,-1.7,shooting
ESP-La Liga,2024,Mallorca,Siebe Van Der Heyden,BEL,"DF,MF",26-316,1998,1.1,0,1,0,0.0,0.93,0.0,0.0,,11.4,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Takuma Asano,JPN,"FW,MF",30-152,1994,10.6,2,24,7,29.2,2.25,0.66,0.08,0.29,13.5,0,0,0,2.3,2.3,0.09,-0.3,-0.3,shooting
ESP-La Liga,2024,Mallorca,Toni Lato,ESP,DF,27-141,1997,4.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Mallorca,Valery Fernández,ESP,"MF,FW",25-139,1999,3.2,2,3,3,100.0,0.94,0.94,0.67,0.67,10.3,0,0,0,0.8,0.8,0.28,1.2,1.2,shooting
ESP-La Liga,2024,Mallorca,Vedat Muriqi,KVX,FW,30-352,1994,19.4,7,48,16,33.3,2.48,0.83,0.1,0.31,11.9,0,2,3,9.5,7.1,0.15,-2.5,-2.1,shooting
ESP-La Liga,2024,Osasuna,Abel,ESP,DF,24-233,2000,18.8,2,10,4,40.0,0.53,0.21,0.2,0.5,24.7,0,0,0,0.4,0.4,0.04,1.6,1.6,shooting
ESP-La Liga,2024,Osasuna,Aimar Oroz,ESP,"MF,FW",23-135,2001,25.0,4,39,12,30.8,1.56,0.48,0.1,0.33,19.0,3,0,0,3.1,3.1,0.08,0.9,0.9,shooting
ESP-La Liga,2024,Osasuna,Aitor Fernández,ESP,GK,33-343,1991,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Osasuna,Ante Budimir,CRO,FW,33-263,1991,25.4,15,66,19,28.8,2.6,0.75,0.12,0.42,13.5,0,7,7,13.8,8.6,0.13,1.2,-0.6,shooting
ESP-La Liga,2024,Osasuna,Bryan Zaragoza,ESP,"FW,MF",23-351,2001,15.9,1,31,10,32.3,1.95,0.63,0.03,0.1,19.8,0,0,0,2.2,2.2,0.07,-1.2,-1.2,shooting
ESP-La Liga,2024,Osasuna,Catena,ESP,DF,30-165,1994,27.8,0,16,4,25.0,0.58,0.14,0.0,0.0,9.8,0,0,0,1.7,1.7,0.11,-1.7,-1.7,shooting
ESP-La Liga,2024,Osasuna,Enzo Boyomo,CMR,DF,23-186,2001,25.2,2,8,3,37.5,0.32,0.12,0.25,0.67,12.3,0,0,0,1.3,1.3,0.16,0.7,0.7,shooting
ESP-La Liga,2024,Osasuna,Iker Benito,ESP,"FW,MF",22-244,2002,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Osasuna,Iker Muñoz,ESP,MF,22-157,2002,4.6,0,5,0,0.0,1.09,0.0,0.0,,31.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,shooting
ESP-La Liga,2024,Osasuna,Javi Martínez,ESP,MF,25-110,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Osasuna,Jesús Areso,ESP,DF,25-283,1999,26.3,0,5,0,0.0,0.19,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,shooting
ESP-La Liga,2024,Osasuna,Jon Moncayola,ESP,MF,26-333,1998,21.8,0,20,8,40.0,0.92,0.37,0.0,0.0,17.9,0,0,0,1.6,1.6,0.08,-1.6,-1.6,shooting
ESP-La Liga,2024,Osasuna,Jorge Herrando,ESP,DF,24-042,2001,11.2,1,10,3,30.0,0.89,0.27,0.1,0.33,11.0,0,0,0,1.1,1.1,0.11,-0.1,-0.1,shooting
ESP-La Liga,2024,Osasuna,José Arnaiz,ESP,"MF,FW",29-361,1995,1.3,0,5,2,40.0,3.91,1.57,0.0,0.0,21.8,1,0,0,0.3,0.3,0.06,-0.3,-0.3,shooting
ESP-La Liga,2024,Osasuna,Juan Cruz Armada,ESP,DF,32-257,1992,12.7,0,3,0,0.0,0.24,0.0,0.0,,13.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting
ESP-La Liga,2024,Osasuna,Kike Barja,ESP,"FW,MF",28-010,1997,2.7,0,4,1,25.0,1.46,0.36,0.0,0.0,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting
ESP-La Liga,2024,Osasuna,Lucas Torró,ESP,MF,30-266,1994,25.5,3,20,5,25.0,0.78,0.2,0.15,0.6,15.8,0,0,0,1.6,1.6,0.08,1.4,1.4,shooting
ESP-La Liga,2024,Osasuna,Moi Gómez,ESP,"MF,FW",30-292,1994,8.1,0,5,0,0.0,0.62,0.0,0.0,,16.7,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting
ESP-La Liga,2024,Osasuna,Nacho Vidal,ESP,DF,30-077,1995,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Osasuna,Pablo Ibáñez,ESP,MF,26-203,1998,9.7,0,13,3,23.1,1.34,0.31,0.0,0.0,21.9,0,0,0,1.3,1.3,0.1,-1.3,-1.3,shooting
ESP-La Liga,2024,Osasuna,Raúl,ESP,"FW,MF",24-159,2000,7.5,2,19,9,47.4,2.53,1.2,0.11,0.22,15.7,0,0,0,2.2,2.2,0.12,-0.2,-0.2,shooting
ESP-La Liga,2024,Osasuna,Rubén García,ESP,"FW,MF",31-271,1993,21.3,2,18,5,27.8,0.85,0.24,0.11,0.4,15.7,2,0,0,1.9,1.9,0.11,0.1,0.1,shooting
ESP-La Liga,2024,Osasuna,Rubén Peña,ESP,"FW,DF",33-267,1991,7.4,0,10,3,30.0,1.36,0.41,0.0,0.0,15.4,0,0,0,0.7,0.7,0.07,-0.7,-0.7,shooting
ESP-La Liga,2024,Osasuna,Sergio Herrera,ESP,GK,31-310,1993,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Abdul Mumin,GHA,DF,26-309,1998,22.4,2,10,3,30.0,0.45,0.13,0.2,0.67,12.9,0,0,0,0.6,0.6,0.06,1.4,1.4,shooting
ESP-La Liga,2024,Rayo Vallecano,Adri Embarba,ESP,"FW,MF",32-339,1992,15.3,1,31,10,32.3,2.03,0.66,0.03,0.1,22.6,2,0,0,1.5,1.5,0.05,-0.5,-0.5,shooting
ESP-La Liga,2024,Rayo Vallecano,Alfonso Espino,URU,DF,33-096,1992,6.4,0,7,2,28.6,1.09,0.31,0.0,0.0,27.0,0,0,0,0.3,0.3,0.04,-0.3,-0.3,shooting
ESP-La Liga,2024,Rayo Vallecano,Andrei Ratiu,ROU,DF,26-295,1998,27.2,2,26,7,26.9,0.96,0.26,0.08,0.29,19.1,0,0,0,1.6,1.6,0.06,0.4,0.4,shooting
ESP-La Liga,2024,Rayo Vallecano,Aridane Hernández,ESP,DF,36-019,1989,6.4,0,5,2,40.0,0.78,0.31,0.0,0.0,8.1,0,0,0,0.7,0.7,0.13,-0.7,-0.7,shooting
ESP-La Liga,2024,Rayo Vallecano,Augusto Batalla,ARG,GK,28-346,1996,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Cárdenas,ESP,GK,28-014,1997,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Etienne Eto'o,CMR,FW,22-236,2002,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Florian Lejeune,FRA,DF,33-326,1991,28.9,0,44,11,25.0,1.52,0.38,0.0,0.0,25.5,15,0,0,2.6,2.6,0.06,-2.6,-2.6,shooting
ESP-La Liga,2024,Rayo Vallecano,Gerard Gumbau,ESP,MF,30-114,1994,6.8,0,9,4,44.4,1.33,0.59,0.0,0.0,19.5,0,0,0,0.8,0.8,0.09,-0.8,-0.8,shooting
ESP-La Liga,2024,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",30-105,1994,17.9,3,42,10,23.8,2.35,0.56,0.07,0.3,23.6,1,0,0,3.0,3.0,0.07,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Iván Balliu,ALB,DF,33-100,1992,9.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,James Rodríguez,COL,"MF,FW",33-273,1991,1.6,0,4,2,50.0,2.57,1.29,0.0,0.0,18.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,shooting
ESP-La Liga,2024,Rayo Vallecano,Jorge de Frutos,ESP,"FW,MF",28-050,1997,22.1,4,41,13,31.7,1.85,0.59,0.1,0.31,15.9,0,0,0,4.6,4.6,0.11,-0.6,-0.6,shooting
ESP-La Liga,2024,Rayo Vallecano,Pathé Ciss,SEN,MF,31-026,1994,17.5,3,19,5,26.3,1.09,0.29,0.16,0.6,14.8,0,0,0,1.7,1.7,0.1,1.3,1.3,shooting
ESP-La Liga,2024,Rayo Vallecano,Pedro Díaz,ESP,MF,26-310,1998,8.5,3,18,5,27.8,2.11,0.59,0.17,0.6,24.2,0,0,0,0.9,0.9,0.05,2.1,2.1,shooting
ESP-La Liga,2024,Rayo Vallecano,Pelayo Fernandez,ESP,DF,21-347,2003,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Pep Chavarría,ESP,DF,27-001,1998,22.2,0,8,1,12.5,0.36,0.05,0.0,0.0,15.4,0,0,0,1.1,1.1,0.15,-1.1,-1.1,shooting
ESP-La Liga,2024,Rayo Vallecano,Randy Nteka,ANG,FW,27-126,1997,10.8,3,16,8,50.0,1.48,0.74,0.19,0.38,13.6,0,0,0,2.6,2.6,0.16,0.4,0.4,shooting
ESP-La Liga,2024,Rayo Vallecano,Raúl de Tomás,ESP,DF,30-176,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,shooting
ESP-La Liga,2024,Rayo Vallecano,Sergi Guardiola,ESP,FW,33-317,1991,3.5,0,11,3,27.3,3.16,0.86,0.0,0.0,10.4,0,0,0,2.4,2.4,0.22,-2.4,-2.4,shooting
