nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
ITA,DF,25-311,1999,8,3,261,2.9,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,10,16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,ITA-Serie A,2024,standard
AUT,MF,23-015,2002,8,3,268,3.0,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,2,18,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ITA-Serie A,2024,standard
FRA,MF,25-055,2000,11,9,674,7.5,0,3,3,0,0,0,2,0,0.1,0.1,1.1,1.2,8,39,22,0.0,0.4,0.4,0.0,0.4,0.02,0.15,0.16,0.02,0.16,ITA-Serie A,2024,standard
ARG,MF,22-094,2003,20,14,1364,15.2,0,2,2,0,0,0,4,0,0.8,0.8,1.5,2.4,11,71,16,0.0,0.13,0.13,0.0,0.13,0.05,0.1,0.16,0.05,0.16,ITA-Serie A,2024,standard
KVX,DF,30-069,1995,4,2,184,2.0,1,1,2,1,0,0,2,0,0.1,0.1,1.2,1.3,8,13,8,0.49,0.49,0.98,0.49,0.98,0.05,0.57,0.62,0.05,0.62,ITA-Serie A,2024,standard
ARG,"MF,FW",20-215,2004,28,24,2159,24.0,6,5,11,6,0,1,5,0,8.1,7.4,4.7,12.1,68,132,127,0.25,0.21,0.46,0.25,0.46,0.34,0.2,0.54,0.31,0.5,ITA-Serie A,2024,standard
DEN,MF,28-305,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,FW,27-098,1998,28,21,1824,20.3,6,3,9,6,0,1,1,0,6.0,5.2,2.0,7.2,45,26,134,0.3,0.15,0.44,0.3,0.44,0.3,0.1,0.39,0.26,0.35,ITA-Serie A,2024,standard
ESP,GK,42-223,1982,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ESP,MF,33-063,1992,12,8,684,7.6,0,1,1,0,0,0,4,0,0.7,0.7,0.7,1.4,10,35,18,0.0,0.13,0.13,0.0,0.13,0.09,0.09,0.18,0.09,0.18,ITA-Serie A,2024,standard
ITA,"MF,FW",32-273,1992,9,0,115,1.3,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,3,5,13,0.0,0.0,0.0,0.0,0.0,0.09,0.39,0.47,0.09,0.47,ITA-Serie A,2024,standard
GER,"MF,DF",24-063,2001,21,11,1077,12.0,1,1,2,1,0,0,3,0,0.6,0.6,1.4,1.9,15,51,16,0.08,0.08,0.17,0.08,0.17,0.05,0.12,0.16,0.05,0.16,ITA-Serie A,2024,standard
ESP,DF,20-351,2004,9,8,714,7.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,11,30,17,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.09,0.03,0.09,ITA-Serie A,2024,standard
ITA,MF,30-035,1995,22,21,1697,18.9,1,0,1,1,0,0,7,0,0.7,0.7,0.8,1.6,14,54,14,0.05,0.0,0.05,0.05,0.05,0.04,0.04,0.08,0.04,0.08,ITA-Serie A,2024,standard
ALB,DF,28-193,1996,24,24,2058,22.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,1,24,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2024,standard
CIV,"FW,MF",27-126,1997,8,5,507,5.6,1,0,1,1,0,0,0,0,2.7,2.7,0.7,3.3,5,13,39,0.18,0.0,0.18,0.18,0.18,0.47,0.12,0.59,0.47,0.59,ITA-Serie A,2024,standard
COL,GK,26-334,1998,25,25,2250,25.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
SWE,"MF,FW",22-290,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,5,19,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1,ITA-Serie A,2024,standard
GHA,"DF,FW",31-090,1994,30,30,2618,29.1,2,1,3,2,0,0,5,0,3.6,3.6,0.5,4.1,19,40,88,0.07,0.03,0.1,0.07,0.1,0.12,0.02,0.14,0.12,0.14,ITA-Serie A,2024,standard
ENG,MF,23-139,2001,17,13,983,10.9,0,3,3,0,0,0,2,0,0.8,0.8,1.6,2.4,27,50,30,0.0,0.27,0.27,0.0,0.27,0.07,0.15,0.22,0.07,0.22,ITA-Serie A,2024,standard
ITA,FW,37-248,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,"DF,FW",27-133,1997,29,28,2338,26.0,0,3,3,0,0,0,6,0,0.5,0.5,3.5,4.0,64,65,111,0.0,0.12,0.12,0.0,0.12,0.02,0.14,0.15,0.02,0.15,ITA-Serie A,2024,standard
CIV,"FW,MF",19-013,2006,8,0,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,2,3,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,ITA-Serie A,2024,standard
ITA,MF,19-296,2005,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,"MF,FW",22-026,2003,13,9,801,8.9,0,0,0,0,0,0,1,1,0.8,0.8,0.2,1.0,19,25,48,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.11,0.08,0.11,ITA-Serie A,2024,standard
ITA,GK,20-053,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
FRA,"DF,FW",28-216,1996,12,2,308,3.4,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,2,18,16,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.15,0.09,0.15,ITA-Serie A,2024,standard
SCO,MF,28-351,1996,30,22,1948,21.6,0,2,2,0,0,0,9,0,0.5,0.5,2.9,3.4,13,83,42,0.0,0.09,0.09,0.0,0.09,0.02,0.13,0.16,0.02,0.16,ITA-Serie A,2024,standard
NZL,"DF,MF",24-196,2000,27,18,1744,19.4,2,2,4,2,0,0,4,0,1.8,1.8,1.2,3.0,42,55,73,0.1,0.1,0.21,0.1,0.21,0.09,0.06,0.16,0.09,0.16,ITA-Serie A,2024,standard
ITA,"FW,MF",23-034,2002,31,24,1975,21.9,5,2,7,4,1,1,3,0,5.5,4.8,2.8,7.6,23,37,102,0.23,0.09,0.32,0.18,0.27,0.25,0.13,0.38,0.22,0.34,ITA-Serie A,2024,standard
ITA,DF,19-072,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,DF,20-262,2004,13,7,664,7.4,0,0,0,0,0,0,0,1,0.3,0.3,0.2,0.5,8,14,2,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,ITA-Serie A,2024,standard
ITA,GK,34-040,1991,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,DF,32-173,1992,16,7,769,8.5,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,4,18,7,0.12,0.0,0.12,0.12,0.12,0.07,0.02,0.09,0.07,0.09,ITA-Serie A,2024,standard
ITA,DF,23-077,2002,23,23,1962,21.8,0,0,0,0,0,0,1,0,0.6,0.6,0.2,0.7,11,68,8,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,ITA-Serie A,2024,standard
SUI,MF,29-078,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ITA-Serie A,2024,standard
NOR,"MF,FW",26-216,1998,16,6,619,6.9,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.2,14,16,25,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17,ITA-Serie A,2024,standard
SVN,MF,29-186,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,FW,24-025,2001,11,5,414,4.6,3,0,3,3,0,0,2,0,0.3,0.3,0.6,0.9,12,8,28,0.65,0.0,0.65,0.65,0.65,0.06,0.12,0.19,0.06,0.19,ITA-Serie A,2024,standard
GEO,DF,20-290,2004,27,24,2100,23.3,0,0,0,0,0,0,1,1,0.2,0.2,0.1,0.3,9,35,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2024,standard
POL,DF,25-006,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,ITA-Serie A,2024,standard
ITA,"MF,FW",22-283,2002,27,21,1828,20.3,8,0,8,7,1,2,1,0,5.2,3.7,1.9,5.6,27,71,75,0.39,0.0,0.39,0.34,0.34,0.26,0.09,0.35,0.18,0.27,ITA-Serie A,2024,standard
POL,MF,27-198,1997,5,0,106,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ITA-Serie A,2024,standard
ITA,FW,17-041,2008,2,0,24,0.3,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,5,0.0,0.0,0.0,0.0,0.0,1.91,0.0,1.91,1.91,1.91,ITA-Serie A,2024,standard
NGA,DF,29-116,1995,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
UKR,"MF,DF",29-056,1996,4,0,54,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ITA-Serie A,2024,standard
MAR,MF,26-232,1998,22,17,1510,16.8,0,1,1,0,0,0,5,1,0.9,0.9,0.9,1.8,10,72,37,0.0,0.06,0.06,0.0,0.06,0.05,0.05,0.1,0.05,0.1,ITA-Serie A,2024,standard
ISL,"MF,FW",27-300,1997,19,13,978,10.9,6,0,6,4,2,2,2,0,3.8,2.2,1.1,3.3,25,31,39,0.55,0.0,0.55,0.37,0.37,0.35,0.1,0.45,0.2,0.31,ITA-Serie A,2024,standard
ITA,MF,22-192,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
MAR,MF,23-077,2002,20,6,727,8.1,0,0,0,0,0,0,5,0,0.4,0.4,0.2,0.6,11,32,15,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,ITA-Serie A,2024,standard
ITA,"FW,MF",25-335,1999,22,18,1414,15.7,2,1,3,2,0,0,1,0,2.7,2.7,1.3,3.9,37,56,126,0.13,0.06,0.19,0.13,0.19,0.17,0.08,0.25,0.17,0.25,ITA-Serie A,2024,standard
CZE,MF,30-129,1994,1,1,54,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,2,2,5,0.0,0.0,0.0,0.0,0.0,0.13,0.47,0.6,0.13,0.6,ITA-Serie A,2024,standard
ITA,MF,20-258,2004,5,2,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,11,13,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,ITA-Serie A,2024,standard
CIV,"FW,MF",27-126,1997,18,5,622,6.9,0,1,1,0,0,0,1,0,1.1,1.1,1.5,2.5,7,16,46,0.0,0.14,0.14,0.0,0.14,0.15,0.21,0.37,0.15,0.37,ITA-Serie A,2024,standard
ITA,DF,32-222,1992,8,5,433,4.8,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,3,15,17,0.21,0.0,0.21,0.21,0.21,0.03,0.06,0.1,0.03,0.1,ITA-Serie A,2024,standard
ITA,MF,30-248,1994,22,20,1458,16.2,3,0,3,3,0,0,1,0,1.0,1.0,0.6,1.6,17,78,12,0.19,0.0,0.19,0.19,0.19,0.07,0.04,0.1,0.07,0.1,ITA-Serie A,2024,standard
ESP,GK,34-155,1990,28,28,2520,28.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01,ITA-Serie A,2024,standard
BRA,DF,26-145,1998,30,30,2665,29.6,0,4,4,0,0,0,7,0,1.0,1.0,3.7,4.8,117,110,152,0.0,0.14,0.14,0.0,0.14,0.04,0.13,0.16,0.04,0.16,ITA-Serie A,2024,standard
ITA,"MF,FW",22-330,2002,12,11,851,9.5,1,2,3,1,0,0,3,0,0.6,0.6,1.5,2.1,12,37,24,0.11,0.21,0.32,0.11,0.32,0.06,0.16,0.22,0.06,0.22,ITA-Serie A,2024,standard
ITA,"DF,MF",24-153,2000,20,8,814,9.0,1,0,1,1,0,0,1,0,0.3,0.3,0.8,1.2,19,34,22,0.11,0.0,0.11,0.11,0.11,0.04,0.09,0.13,0.04,0.13,ITA-Serie A,2024,standard
FRA,"FW,MF",26-344,1998,14,1,334,3.7,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,12,13,39,0.0,0.0,0.0,0.0,0.0,0.21,0.02,0.23,0.21,0.23,ITA-Serie A,2024,standard
ITA,DF,25-353,1999,30,29,2572,28.6,1,2,3,1,0,0,4,0,0.9,0.9,1.5,2.4,18,62,8,0.03,0.07,0.1,0.03,0.1,0.03,0.05,0.08,0.03,0.08,ITA-Serie A,2024,standard
ARG,"MF,FW",24-013,2001,27,17,1589,17.7,4,4,8,2,2,3,3,0,5.1,2.7,2.9,5.6,20,55,79,0.23,0.23,0.45,0.11,0.34,0.29,0.16,0.45,0.15,0.32,ITA-Serie A,2024,standard
ARG,DF,28-336,1996,8,4,351,3.9,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,3,14,2,0.26,0.0,0.26,0.26,0.26,0.19,0.01,0.19,0.19,0.19,ITA-Serie A,2024,standard
ITA,FW,19-059,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
CRO,DF,27-212,1997,13,9,900,10.0,0,0,0,0,0,0,3,1,0.1,0.1,0.2,0.4,4,15,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,ITA-Serie A,2024,standard
ARG,DF,21-199,2003,4,2,144,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,ITA-Serie A,2024,standard
ITA,"FW,MF",27-063,1998,10,5,527,5.9,0,0,0,0,0,0,4,0,0.7,0.7,0.6,1.3,8,20,23,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.22,0.12,0.22,ITA-Serie A,2024,standard
ITA,"DF,FW",20-275,2004,5,1,127,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,3,8,6,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.21,0.07,0.21,ITA-Serie A,2024,standard
ITA,FW,25-042,2000,28,27,2344,26.0,17,3,20,16,1,2,5,0,15.6,14.0,1.8,15.8,33,23,125,0.65,0.12,0.77,0.61,0.73,0.6,0.07,0.67,0.54,0.61,ITA-Serie A,2024,standard
ITA,MF,24-058,2001,8,5,508,5.6,0,2,2,0,0,0,0,0,0.2,0.2,1.5,1.6,6,26,8,0.0,0.35,0.35,0.0,0.35,0.03,0.26,0.29,0.03,0.29,ITA-Serie A,2024,standard
ITA,FW,25-283,1999,6,3,257,2.9,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,5,4,15,0.0,0.0,0.0,0.0,0.0,0.21,0.05,0.26,0.2,0.24,ITA-Serie A,2024,standard
ESP,DF,31-223,1993,6,5,468,5.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,10,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ITA-Serie A,2024,standard
ITA,DF,20-050,2005,27,21,1942,21.6,0,0,0,0,0,0,5,0,0.4,0.4,0.5,0.9,6,58,4,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2024,standard
ITA,GK,35-034,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,"FW,MF",25-312,1999,18,8,833,9.3,1,1,2,1,0,0,1,0,0.9,0.9,0.9,1.7,71,18,100,0.11,0.11,0.22,0.11,0.22,0.09,0.09,0.19,0.09,0.19,ITA-Serie A,2024,standard
GER,DF,30-280,1994,26,23,2061,22.9,4,4,8,4,0,0,5,0,1.5,1.5,1.9,3.4,26,84,65,0.17,0.17,0.35,0.17,0.35,0.07,0.08,0.15,0.07,0.15,ITA-Serie A,2024,standard
ITA,MF,27-286,1997,22,15,1332,14.8,2,2,4,1,1,1,5,0,1.6,0.8,2.0,2.8,8,55,20,0.14,0.14,0.27,0.07,0.2,0.11,0.14,0.25,0.06,0.19,ITA-Serie A,2024,standard
MAR,MF,28-233,1996,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,ITA-Serie A,2024,standard
ITA,MF,18-152,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53,ITA-Serie A,2024,standard
FRA,MF,24-256,2000,22,14,1125,12.5,3,4,7,3,0,0,3,1,0.5,0.5,2.2,2.6,22,97,23,0.24,0.32,0.56,0.24,0.56,0.04,0.17,0.21,0.04,0.21,ITA-Serie A,2024,standard
ESP,DF,27-354,1997,29,29,2536,28.2,0,4,4,0,0,0,5,0,0.7,0.7,4.6,5.3,44,82,99,0.0,0.14,0.14,0.0,0.14,0.03,0.16,0.19,0.03,0.19,ITA-Serie A,2024,standard
URU,DF,20-182,2004,13,9,900,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,12,15,9,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ITA-Serie A,2024,standard
ITA,DF,22-198,2002,2,1,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,DF,26-209,1998,12,8,715,7.9,2,0,2,2,0,0,3,0,1.3,1.3,0.0,1.4,9,26,2,0.25,0.0,0.25,0.25,0.25,0.17,0.0,0.17,0.17,0.17,ITA-Serie A,2024,standard
ITA,"FW,DF",24-190,2000,26,18,1556,17.3,1,0,1,1,0,0,3,0,0.4,0.4,1.6,2.0,61,26,87,0.06,0.0,0.06,0.06,0.06,0.02,0.09,0.12,0.02,0.12,ITA-Serie A,2024,standard
ITA,FW,25-327,1999,30,28,2413,26.8,8,1,9,8,0,1,3,0,7.1,6.3,1.6,7.9,16,39,117,0.3,0.04,0.34,0.3,0.34,0.26,0.06,0.32,0.24,0.3,ITA-Serie A,2024,standard
ENG,"DF,MF",21-089,2004,8,2,206,2.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,6,5,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,ITA-Serie A,2024,standard
GHA,FW,31-019,1994,15,3,484,5.4,1,3,4,1,0,0,1,0,2.8,2.8,0.7,3.5,5,7,40,0.19,0.56,0.74,0.19,0.74,0.51,0.13,0.65,0.51,0.65,ITA-Serie A,2024,standard
NGA,"FW,MF",23-056,2002,4,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
NOR,MF,26-030,1999,3,1,166,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,5,2,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.09,0.06,0.09,ITA-Serie A,2024,standard
ITA,"MF,FW",21-251,2003,24,21,1598,17.8,3,3,6,3,0,0,2,0,3.1,3.1,2.0,5.1,33,53,97,0.17,0.17,0.34,0.17,0.34,0.18,0.11,0.29,0.18,0.29,ITA-Serie A,2024,standard
ITA,MF,21-065,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,"MF,FW",26-052,1999,3,1,89,1.0,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,0,1,2,0.0,1.01,1.01,0.0,1.01,0.04,0.51,0.55,0.04,0.55,ITA-Serie A,2024,standard
URU,MF,29-304,1995,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,DF,17-047,2008,2,1,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,3,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,ITA-Serie A,2024,standard
CMR,MF,25-093,2000,6,1,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,7,2,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,ITA-Serie A,2024,standard
ITA,"FW,MF",18-151,2006,20,5,659,7.3,1,1,2,1,0,0,1,0,1.3,1.3,1.0,2.3,4,14,44,0.14,0.14,0.27,0.14,0.27,0.18,0.13,0.31,0.18,0.31,ITA-Serie A,2024,standard
MEX,DF,26-171,1998,30,28,2557,28.4,2,0,2,2,0,0,7,0,2.2,2.2,0.3,2.5,29,82,12,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,ITA-Serie A,2024,standard
BRA,"MF,FW",33-333,1991,11,5,544,6.0,1,1,2,1,0,1,1,0,2.0,1.1,0.3,1.4,21,22,35,0.17,0.17,0.33,0.17,0.33,0.33,0.05,0.38,0.18,0.22,ITA-Serie A,2024,standard
BEL,DF,22-303,2002,19,18,1629,18.1,3,0,3,3,0,0,5,0,1.7,1.7,0.2,1.9,8,47,8,0.17,0.0,0.17,0.17,0.17,0.1,0.01,0.11,0.1,0.11,ITA-Serie A,2024,standard
ISR,"MF,FW",19-196,2005,6,1,163,1.8,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.4,0,6,7,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.21,0.17,0.21,ITA-Serie A,2024,standard
ITA,"FW,MF",18-293,2006,3,0,62,0.7,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,2,2,3,0.0,0.0,0.0,0.0,0.0,0.47,0.23,0.69,0.47,0.69,ITA-Serie A,2024,standard
ITA,"FW,MF",34-242,1990,6,0,62,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,5,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,ITA-Serie A,2024,standard
ITA,DF,31-122,1993,17,17,1333,14.8,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.8,6,23,3,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,ITA-Serie A,2024,standard
CIV,"FW,MF",28-196,1996,6,2,237,2.6,2,1,3,2,0,0,0,0,1.0,1.0,0.6,1.6,8,4,26,0.76,0.38,1.14,0.76,1.14,0.39,0.23,0.61,0.39,0.61,ITA-Serie A,2024,standard
CRO,MF,36-045,1989,21,19,1345,14.9,1,0,1,1,0,0,2,0,1.0,1.0,1.1,2.1,7,80,14,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.14,0.07,0.14,ITA-Serie A,2024,standard
DEN,MF,24-004,2001,30,30,2653,29.5,2,0,2,2,0,0,5,0,1.4,1.4,0.7,2.0,20,91,26,0.07,0.0,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07,ITA-Serie A,2024,standard
NOR,MF,28-341,1996,25,19,1632,18.1,0,1,1,0,0,0,5,0,2.5,2.5,1.9,4.4,21,53,62,0.0,0.06,0.06,0.0,0.06,0.14,0.1,0.24,0.14,0.24,ITA-Serie A,2024,standard
ITA,GK,32-053,1993,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
ITA,MF,24-074,2001,19,9,919,10.2,1,0,1,1,0,0,2,0,0.4,0.4,0.1,0.5,13,31,18,0.1,0.0,0.1,0.1,0.1,0.04,0.01,0.05,0.04,0.05,ITA-Serie A,2024,standard
ITA,GK,30-024,1995,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITA-Serie A,2024,standard
UKR,"MF,FW",31-342,1993,9,4,383,4.3,0,2,2,0,0,0,2,0,0.2,0.2,1.5,1.7,3,32,10,0.0,0.47,0.47,0.0,0.47,0.06,0.35,0.41,0.06,0.41,ITA-Serie A,2024,standard
ITA,DF,32-088,1993,27,19,1740,19.3,0,1,1,0,0,0,2,0,0.1,0.1,1.5,1.6,30,72,38,0.0,0.05,0.05,0.0,0.05,0.01,0.08,0.08,0.01,0.08,ITA-Serie A,2024,standard
POR,"FW,MF",25-027,2000,18,11,946,10.5,0,2,2,0,0,0,1,0,1.1,1.1,2.7,3.8,22,14,56,0.0,0.19,0.19,0.0,0.19,0.1,0.26,0.36,0.1,0.36,ITA-Serie A,2024,standard
NED,"MF,FW",27-088,1998,10,5,463,5.1,1,2,3,1,0,0,1,0,2.2,2.2,0.4,2.6,23,21,34,0.19,0.39,0.58,0.19,0.58,0.43,0.09,0.51,0.43,0.51,ITA-Serie A,2024,standard
