nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
FRA,MF,32,1990,3.1,2,0,0,9,5,0,3,7,7,0,0,0,24,8,3,72.7,FRA-Ligue 1,2022,misc
CIV,FW,26,1996,30.9,6,0,0,33,59,12,79,22,17,0,1,0,200,20,35,36.4,FRA-Ligue 1,2022,misc
CAN,FW,22,2000,35.2,6,0,0,41,59,23,7,8,17,0,0,0,89,16,64,20.0,FRA-Ligue 1,2022,misc
POR,DF,38,1983,28.8,7,0,0,26,9,0,3,25,17,0,1,1,138,61,30,67.0,FRA-Ligue 1,2022,misc
FRA,DF,16,2005,8.5,0,0,0,5,5,0,0,18,5,0,0,0,41,12,8,60.0,FRA-Ligue 1,2022,misc
FRA,GK,20,2001,32.0,1,0,0,0,5,0,0,2,1,0,0,0,55,2,0,100.0,FRA-Ligue 1,2022,misc
BRA,GK,27,1995,6.0,0,0,0,1,0,0,0,0,0,0,1,0,7,2,0,100.0,FRA-Ligue 1,2022,misc
GUI,"FW,MF",24,1998,7.2,1,0,0,13,4,6,2,0,3,0,0,0,13,13,16,44.8,FRA-Ligue 1,2022,misc
FRA,"MF,FW",32,1990,28.1,3,0,0,25,44,2,164,17,37,0,1,0,137,9,15,37.5,FRA-Ligue 1,2022,misc
FRA,DF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
POR,DF,22,2000,22.4,7,0,0,19,18,1,3,23,21,1,1,1,167,28,31,47.5,FRA-Ligue 1,2022,misc
USA,"DF,FW",22,2000,19.4,2,0,0,17,18,4,51,23,14,0,0,0,84,13,20,39.4,FRA-Ligue 1,2022,misc
TUR,MF,25,1997,2.2,0,0,0,4,1,0,9,0,0,0,0,0,5,0,0,,FRA-Ligue 1,2022,misc
FRA,MF,20,2002,2.8,0,0,0,4,5,0,17,4,2,0,0,0,14,0,3,0.0,FRA-Ligue 1,2022,misc
AUT,"MF,FW",25,1996,0.3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.0,FRA-Ligue 1,2022,misc
FRA,FW,23,1998,3.0,0,0,0,2,5,1,6,4,7,1,0,0,20,1,1,50.0,FRA-Ligue 1,2022,misc
FRA,"MF,DF",17,2004,1.1,0,0,0,1,5,1,0,3,0,0,0,0,12,1,1,50.0,FRA-Ligue 1,2022,misc
SEN,FW,22,2000,8.3,1,0,0,21,31,5,5,2,10,0,0,0,18,9,16,36.0,FRA-Ligue 1,2022,misc
CIV,DF,20,2001,16.7,5,0,0,16,12,1,0,16,8,0,0,0,76,30,35,46.2,FRA-Ligue 1,2022,misc
NGA,MF,26,1996,13.1,5,0,0,38,11,0,0,26,17,0,1,0,77,9,20,31.0,FRA-Ligue 1,2022,misc
FRA,"DF,MF",20,2002,2.5,0,0,0,0,1,0,0,2,0,0,0,0,9,3,6,33.3,FRA-Ligue 1,2022,misc
BFA,"FW,MF",20,2002,17.2,3,1,1,15,43,2,33,19,26,2,0,0,90,37,38,49.3,FRA-Ligue 1,2022,misc
CMR,DF,21,2000,8.7,2,0,0,14,16,3,20,5,11,0,0,0,40,3,8,27.3,FRA-Ligue 1,2022,misc
FRA,"FW,MF",16,2006,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
FRA,MF,22,2000,33.6,5,0,0,42,64,2,136,34,64,0,0,0,240,11,25,30.6,FRA-Ligue 1,2022,misc
COD,DF,24,1997,27.1,6,0,0,30,18,2,29,28,34,0,0,0,165,28,25,52.8,FRA-Ligue 1,2022,misc
MLI,FW,23,1999,17.5,3,0,0,29,24,14,1,4,13,0,0,0,44,55,60,47.8,FRA-Ligue 1,2022,misc
BRA,DF,25,1996,5.1,2,1,0,7,5,0,14,5,11,0,0,0,33,4,3,57.1,FRA-Ligue 1,2022,misc
FRA,MF,24,1998,11.8,2,1,1,18,27,0,1,10,8,0,0,0,79,4,4,50.0,FRA-Ligue 1,2022,misc
FRA,DF,28,1993,18.4,1,0,0,10,16,1,0,18,16,0,0,1,61,31,21,59.6,FRA-Ligue 1,2022,misc
FRA,MF,21,2000,18.4,1,0,0,21,25,4,12,14,19,0,0,0,105,8,27,22.9,FRA-Ligue 1,2022,misc
FRA,MF,29,1993,26.0,7,1,1,28,29,0,6,34,52,0,0,0,193,8,15,34.8,FRA-Ligue 1,2022,misc
TUN,DF,24,1998,38.0,0,0,0,16,26,0,2,40,25,0,0,0,164,90,47,65.7,FRA-Ligue 1,2022,misc
FRA,MF,25,1997,2.0,1,0,0,3,1,0,8,4,2,0,0,0,9,2,0,100.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",24,1998,13.8,0,0,0,12,35,1,26,1,8,1,0,0,62,0,10,0.0,FRA-Ligue 1,2022,misc
MLI,"FW,MF",20,2002,1.5,0,0,0,8,9,0,0,1,2,1,0,0,5,5,6,45.5,FRA-Ligue 1,2022,misc
FRA,"FW,MF",23,1998,11.8,1,0,0,7,21,4,15,22,17,0,0,0,94,5,8,38.5,FRA-Ligue 1,2022,misc
NGA,FW,23,1999,15.4,1,0,0,17,17,4,3,3,5,0,0,0,35,13,47,21.7,FRA-Ligue 1,2022,misc
FRA,"MF,DF",19,2002,16.1,0,0,0,5,3,0,13,18,19,0,0,0,78,10,14,41.7,FRA-Ligue 1,2022,misc
FRA,DF,32,1989,37.0,1,0,0,19,19,3,39,41,32,0,0,0,205,30,29,50.8,FRA-Ligue 1,2022,misc
ITA,GK,34,1988,17.9,1,0,0,0,1,0,0,0,0,0,0,0,16,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,"FW,MF",20,2002,12.1,0,0,0,11,28,1,48,8,12,0,1,0,62,2,8,20.0,FRA-Ligue 1,2022,misc
SUI,GK,28,1994,20.1,0,0,0,0,3,0,0,2,0,0,0,0,13,5,0,100.0,FRA-Ligue 1,2022,misc
FRA,FW,31,1991,32.5,3,0,0,64,56,15,35,15,23,3,1,0,88,28,46,37.8,FRA-Ligue 1,2022,misc
SWE,FW,21,2001,6.0,0,0,0,14,4,1,4,0,6,0,0,0,19,10,18,35.7,FRA-Ligue 1,2022,misc
POR,GK,31,1990,31.3,2,1,0,2,6,0,0,3,0,0,2,0,31,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,"FW,MF",19,2002,16.0,3,0,0,24,7,7,21,19,16,0,0,0,60,16,32,33.3,FRA-Ligue 1,2022,misc
FRA,DF,19,2002,33.2,9,1,1,38,21,1,3,75,23,0,2,1,209,36,30,54.5,FRA-Ligue 1,2022,misc
FRA,MF,27,1994,22.6,3,0,0,28,38,0,37,24,27,0,0,0,199,35,24,59.3,FRA-Ligue 1,2022,misc
FRA,DF,34,1988,3.8,2,0,0,8,2,0,2,5,7,0,0,0,13,12,7,63.2,FRA-Ligue 1,2022,misc
CRO,DF,33,1989,16.2,2,0,0,10,14,0,6,26,19,0,1,0,103,47,21,69.1,FRA-Ligue 1,2022,misc
BRA,"DF,FW",28,1994,4.0,0,0,0,5,11,1,4,5,4,0,0,0,15,10,5,66.7,FRA-Ligue 1,2022,misc
ALG,MF,24,1998,5.8,2,0,0,7,5,0,6,8,5,0,0,0,35,6,4,60.0,FRA-Ligue 1,2022,misc
FRA,MF,24,1998,3.7,1,0,0,7,4,0,13,6,5,0,0,0,30,3,3,50.0,FRA-Ligue 1,2022,misc
BRA,FW,22,1999,5.0,1,0,0,8,10,0,3,1,4,1,0,0,21,3,6,33.3,FRA-Ligue 1,2022,misc
FRA,MF,19,2002,21.5,4,0,0,35,24,0,9,28,34,0,0,0,164,16,17,48.5,FRA-Ligue 1,2022,misc
GER,DF,33,1988,4.8,0,0,0,1,0,0,1,6,0,0,0,1,18,7,1,87.5,FRA-Ligue 1,2022,misc
CMR,"FW,MF",29,1992,15.0,1,0,0,8,9,2,25,9,9,0,0,0,66,16,32,33.3,FRA-Ligue 1,2022,misc
BRA,MF,24,1997,1.8,0,0,0,2,3,0,1,1,4,0,0,0,10,4,1,80.0,FRA-Ligue 1,2022,misc
FRA,DF,19,2003,17.7,1,0,0,20,24,2,116,28,26,0,0,1,139,8,15,34.8,FRA-Ligue 1,2022,misc
FRA,MF,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
FRA,MF,22,2000,30.7,2,0,0,45,31,4,99,39,54,0,0,0,215,16,21,43.2,FRA-Ligue 1,2022,misc
FRA,MF,18,2004,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
FRA,"FW,MF",26,1996,9.7,1,0,0,17,3,8,2,2,4,0,0,0,22,29,22,56.9,FRA-Ligue 1,2022,misc
ARG,DF,29,1992,33.2,5,0,0,40,59,2,68,57,53,0,2,0,166,42,37,53.2,FRA-Ligue 1,2022,misc
FRA,"MF,FW",18,2003,20.8,3,0,0,16,32,4,91,5,8,0,1,0,94,2,9,18.2,FRA-Ligue 1,2022,misc
FRA,MF,24,1998,3.3,0,0,0,7,4,0,17,0,3,0,0,0,16,2,1,66.7,FRA-Ligue 1,2022,misc
FRA,GK,34,1987,6.7,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,,FRA-Ligue 1,2022,misc
FRA,DF,17,2005,14.7,8,0,0,37,21,4,32,10,27,0,0,0,94,7,29,19.4,FRA-Ligue 1,2022,misc
CIV,DF,21,2001,21.7,2,1,0,23,22,1,2,49,24,0,1,0,109,56,25,69.1,FRA-Ligue 1,2022,misc
BRA,"FW,MF",22,2000,12.3,3,0,0,10,19,5,45,13,10,1,0,0,48,4,12,25.0,FRA-Ligue 1,2022,misc
BRA,"MF,DF",30,1992,22.9,3,0,0,24,24,0,6,47,27,0,1,0,145,34,20,63.0,FRA-Ligue 1,2022,misc
CHI,"FW,MF",33,1988,29.8,3,0,0,44,46,28,37,5,17,1,0,0,83,35,70,33.3,FRA-Ligue 1,2022,misc
MAR,"MF,FW",25,1997,5.7,1,0,0,2,13,2,16,4,4,0,0,0,27,1,12,7.7,FRA-Ligue 1,2022,misc
POL,FW,28,1994,1.4,1,0,0,4,1,1,0,0,1,0,0,0,4,2,7,22.2,FRA-Ligue 1,2022,misc
MAR,"MF,FW",22,2000,1.3,0,0,0,1,3,0,0,0,1,0,0,0,8,0,5,0.0,FRA-Ligue 1,2022,misc
SEN,"FW,MF",22,2000,2.2,1,0,0,8,6,1,1,0,4,1,0,0,7,9,10,47.4,FRA-Ligue 1,2022,misc
TUR,"MF,DF",25,1997,27.7,3,0,0,29,31,8,157,18,19,0,0,0,133,11,19,36.7,FRA-Ligue 1,2022,misc
COD,DF,27,1994,31.7,2,0,0,19,19,0,40,42,26,1,0,0,165,72,35,67.3,FRA-Ligue 1,2022,misc
COD,MF,31,1991,0.7,0,0,0,2,1,0,1,0,1,0,0,0,5,4,3,57.1,FRA-Ligue 1,2022,misc
FRA,"MF,FW",35,1987,9.3,0,0,0,5,19,2,58,0,4,0,0,0,46,5,5,50.0,FRA-Ligue 1,2022,misc
CRO,DF,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,FRA-Ligue 1,2022,misc
CIV,DF,28,1994,6.0,1,0,0,10,5,0,0,12,10,0,0,0,42,15,15,50.0,FRA-Ligue 1,2022,misc
CMR,MF,18,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,FRA-Ligue 1,2022,misc
BRA,MF,25,1997,4.6,1,0,0,16,16,1,3,2,4,0,0,0,20,8,6,57.1,FRA-Ligue 1,2022,misc
BFA,DF,21,2001,11.4,1,0,0,24,19,2,48,12,19,0,0,0,62,3,7,30.0,FRA-Ligue 1,2022,misc
FRA,DF,29,1992,28.8,1,0,0,25,12,3,110,31,28,0,1,0,180,10,17,37.0,FRA-Ligue 1,2022,misc
FRA,MF,29,1993,31.8,4,0,0,35,24,2,83,36,35,0,0,1,243,20,26,43.5,FRA-Ligue 1,2022,misc
ARG,DF,23,1999,29.3,9,1,0,53,21,0,6,63,37,0,1,1,204,70,41,63.1,FRA-Ligue 1,2022,misc
COL,FW,24,1997,3.3,1,0,0,6,5,0,0,3,1,0,0,0,5,6,17,26.1,FRA-Ligue 1,2022,misc
FRA,MF,23,1999,23.4,3,0,0,25,37,1,24,21,18,0,0,1,147,23,29,44.2,FRA-Ligue 1,2022,misc
POR,"DF,MF",22,2000,26.1,6,1,0,37,38,6,96,15,30,0,0,0,173,23,31,42.6,FRA-Ligue 1,2022,misc
SEN,"MF,DF",23,1999,5.5,1,0,0,10,12,1,3,9,7,0,0,0,42,11,5,68.8,FRA-Ligue 1,2022,misc
ESP,GK,27,1994,32.5,3,0,0,2,6,0,0,0,0,0,2,0,46,5,2,71.4,FRA-Ligue 1,2022,misc
ESP,GK,27,1995,5.5,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0,FRA-Ligue 1,2022,misc
UKR,"MF,FW",29,1993,13.6,4,0,0,29,18,1,38,3,11,0,0,0,73,15,24,38.5,FRA-Ligue 1,2022,misc
FRA,MF,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,FRA-Ligue 1,2022,misc
FRA,DF,28,1993,20.9,5,2,1,44,14,1,1,45,24,0,1,0,103,56,17,76.7,FRA-Ligue 1,2022,misc
BIH,DF,29,1993,24.6,3,0,0,42,15,4,20,43,36,0,0,0,165,36,37,49.3,FRA-Ligue 1,2022,misc
FRA,DF,19,2003,0.8,1,0,0,2,0,0,0,0,1,0,0,0,5,1,0,100.0,FRA-Ligue 1,2022,misc
FRA,MF,27,1994,33.7,8,0,0,52,29,0,8,54,59,0,0,0,267,43,30,58.9,FRA-Ligue 1,2022,misc
POR,FW,22,2000,5.2,0,0,0,7,8,4,1,2,7,0,0,0,27,5,13,27.8,FRA-Ligue 1,2022,misc
RUS,"MF,FW",26,1996,27.4,5,0,0,36,23,6,111,37,36,0,0,0,161,18,27,40.0,FRA-Ligue 1,2022,misc
GER,GK,25,1996,38.0,2,0,0,0,2,0,0,1,0,0,0,0,43,7,1,87.5,FRA-Ligue 1,2022,misc
FRA,DF,24,1998,37.0,3,0,0,31,12,0,14,56,20,0,0,0,236,97,41,70.3,FRA-Ligue 1,2022,misc
FRA,DF,21,2001,9.3,3,0,0,10,4,0,0,17,8,0,0,0,67,21,7,75.0,FRA-Ligue 1,2022,misc
SUI,FW,25,1997,20.7,3,0,0,50,56,14,4,5,9,2,1,0,59,33,47,41.3,FRA-Ligue 1,2022,misc
BRA,DF,25,1997,32.2,3,0,0,15,25,1,169,26,51,0,0,1,208,16,27,37.2,FRA-Ligue 1,2022,misc
FRA,DF,20,2002,5.0,0,0,0,4,2,0,2,9,6,0,0,0,32,17,3,85.0,FRA-Ligue 1,2022,misc
FRA,"DF,FW",17,2004,2.5,0,0,0,7,4,0,7,4,8,0,0,0,16,4,6,40.0,FRA-Ligue 1,2022,misc
MAR,"FW,MF",17,2005,11.7,1,0,0,17,34,3,7,4,10,0,0,0,49,9,16,36.0,FRA-Ligue 1,2022,misc
BEL,MF,20,2002,13.1,2,0,0,18,12,0,2,15,12,0,1,0,86,10,18,35.7,FRA-Ligue 1,2022,misc
POR,"MF,FW",27,1995,3.8,0,0,0,6,4,2,5,3,8,0,0,0,25,2,7,22.2,FRA-Ligue 1,2022,misc
CHI,DF,28,1994,24.0,6,1,1,26,7,0,1,38,26,0,3,1,131,48,40,54.5,FRA-Ligue 1,2022,misc
SEN,"DF,FW",22,1999,12.4,3,0,0,14,9,1,61,9,5,0,0,0,46,50,26,65.8,FRA-Ligue 1,2022,misc
BRA,MF,24,1998,3.2,0,0,0,4,4,1,1,4,5,0,0,0,23,1,7,12.5,FRA-Ligue 1,2022,misc
GER,"FW,MF",30,1992,7.1,1,0,0,20,13,7,8,2,4,1,0,0,27,11,14,44.0,FRA-Ligue 1,2022,misc
SEN,"MF,FW",23,1999,23.0,3,0,0,20,26,10,54,17,21,2,0,0,94,41,40,50.6,FRA-Ligue 1,2022,misc
FRA,"MF,FW",20,2002,4.5,3,0,0,7,4,1,10,3,4,0,0,0,23,2,6,25.0,FRA-Ligue 1,2022,misc
FRA,DF,23,1999,8.0,3,0,0,10,4,0,1,15,3,0,0,0,49,15,9,62.5,FRA-Ligue 1,2022,misc
MLI,MF,22,2000,24.4,6,1,0,45,58,0,4,27,45,0,0,0,195,14,11,56.0,FRA-Ligue 1,2022,misc
NED,FW,21,2001,3.3,0,0,0,7,3,5,1,0,3,0,0,0,11,11,9,55.0,FRA-Ligue 1,2022,misc
FRA,DF,29,1993,13.0,3,0,0,15,14,1,39,18,9,0,0,0,80,12,14,46.2,FRA-Ligue 1,2022,misc
FRA,MF,22,2000,0.7,0,0,0,0,2,1,7,1,0,0,0,0,4,2,0,100.0,FRA-Ligue 1,2022,misc
FRA,MF,18,2003,0.9,0,0,0,2,1,0,0,1,1,0,0,0,6,2,1,66.7,FRA-Ligue 1,2022,misc
JPN,"MF,FW",27,1995,8.0,2,0,0,20,10,4,31,6,8,1,0,0,42,7,7,50.0,FRA-Ligue 1,2022,misc
BRA,"DF,MF",21,2001,24.6,4,1,1,36,18,3,98,48,48,0,0,0,167,27,27,50.0,FRA-Ligue 1,2022,misc
FRA,FW,31,1990,23.5,4,0,0,18,21,22,17,4,9,2,0,0,58,15,27,35.7,FRA-Ligue 1,2022,misc
FRA,MF,23,1999,34.3,4,2,1,50,39,2,7,56,41,0,0,1,265,23,19,54.8,FRA-Ligue 1,2022,misc
FRA,FW,24,1998,26.7,4,0,0,21,82,4,49,14,14,2,0,0,120,21,59,26.3,FRA-Ligue 1,2022,misc
FRA,"DF,FW",30,1992,4.0,1,0,0,7,7,1,7,4,16,0,1,0,27,9,10,47.4,FRA-Ligue 1,2022,misc
FRA,"FW,MF",17,2005,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,FRA-Ligue 1,2022,misc
FRA,GK,31,1991,19.0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,2,75.0,FRA-Ligue 1,2022,misc
SEN,GK,25,1996,4.5,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0,100.0,FRA-Ligue 1,2022,misc
MLI,DF,25,1997,14.0,5,0,0,21,14,0,1,34,18,0,0,0,74,43,25,63.2,FRA-Ligue 1,2022,misc
CGO,"FW,MF",19,2002,2.2,1,0,0,3,1,0,6,0,0,1,0,0,10,3,7,30.0,FRA-Ligue 1,2022,misc
SEN,FW,23,1999,0.4,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,DF,29,1993,29.9,5,0,0,33,6,3,0,43,28,0,2,0,141,86,40,68.3,FRA-Ligue 1,2022,misc
FRA,FW,19,2003,27.9,8,1,0,32,40,26,19,3,3,2,0,0,47,20,78,20.4,FRA-Ligue 1,2022,misc
CMR,DF,19,2002,12.2,1,0,0,13,7,2,39,7,17,0,0,0,56,17,16,51.5,FRA-Ligue 1,2022,misc
FRA,"FW,DF",24,1998,21.4,0,0,0,32,31,2,81,20,32,0,0,0,83,13,12,52.0,FRA-Ligue 1,2022,misc
MLI,DF,27,1995,28.7,3,0,0,26,19,5,36,33,25,0,3,1,179,17,18,48.6,FRA-Ligue 1,2022,misc
GUI,DF,28,1994,14.5,0,0,0,8,9,2,35,32,16,0,0,0,100,27,15,64.3,FRA-Ligue 1,2022,misc
SUI,GK,28,1994,13.0,1,1,0,1,3,0,0,0,0,0,0,0,16,3,0,100.0,FRA-Ligue 1,2022,misc
FRA,MF,30,1992,30.4,7,1,1,47,61,1,30,26,35,0,2,0,278,17,25,40.5,FRA-Ligue 1,2022,misc
FRA,MF,20,2001,27.3,4,0,0,33,18,3,33,40,34,0,0,0,188,12,20,37.5,FRA-Ligue 1,2022,misc
FRA,MF,18,2004,8.0,1,1,0,17,16,0,10,9,14,0,0,0,47,3,14,17.6,FRA-Ligue 1,2022,misc
FRA,MF,22,2000,13.2,7,0,0,37,19,1,10,14,38,0,0,0,102,24,15,61.5,FRA-Ligue 1,2022,misc
FRA,DF,32,1990,8.5,2,0,0,6,5,0,0,8,5,0,2,0,45,22,18,55.0,FRA-Ligue 1,2022,misc
POR,GK,23,1999,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50.0,FRA-Ligue 1,2022,misc
FRA,DF,20,2002,18.3,3,0,0,18,7,0,1,34,13,0,0,1,96,31,26,54.4,FRA-Ligue 1,2022,misc
FRA,DF,23,1999,14.2,3,0,0,8,19,3,14,21,21,0,0,0,62,21,23,47.7,FRA-Ligue 1,2022,misc
POR,DF,31,1990,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,50.0,FRA-Ligue 1,2022,misc
FRA,"FW,MF",20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0,FRA-Ligue 1,2022,misc
ENG,FW,24,1998,14.3,1,1,0,20,18,3,10,4,19,0,0,0,59,10,22,31.3,FRA-Ligue 1,2022,misc
FRA,DF,21,2001,0.1,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,,FRA-Ligue 1,2022,misc
FRA,DF,23,1998,5.9,0,0,0,13,1,0,10,10,11,0,0,0,21,6,9,40.0,FRA-Ligue 1,2022,misc
FRA,MF,30,1991,28.3,4,3,0,58,97,0,235,30,30,0,0,0,210,12,22,35.3,FRA-Ligue 1,2022,misc
FRA,"FW,MF",32,1990,7.6,1,1,0,10,4,2,6,6,11,1,0,0,19,32,42,43.2,FRA-Ligue 1,2022,misc
TUN,"FW,MF",31,1991,18.2,5,1,0,20,36,13,39,9,13,0,0,0,85,18,31,36.7,FRA-Ligue 1,2022,misc
FRA,"FW,MF",28,1994,0.9,0,1,0,3,2,1,3,0,0,0,0,0,5,2,0,100.0,FRA-Ligue 1,2022,misc
FRA,GK,23,1999,37.0,2,1,1,1,3,0,0,0,0,0,1,0,46,7,1,87.5,FRA-Ligue 1,2022,misc
BRA,"DF,MF",30,1992,35.0,7,0,0,54,34,1,9,73,73,0,2,0,163,78,42,65.0,FRA-Ligue 1,2022,misc
ALG,FW,30,1991,5.2,0,0,0,9,4,4,17,0,4,0,0,0,9,12,21,36.4,FRA-Ligue 1,2022,misc
MLI,DF,30,1992,5.4,2,0,0,6,13,1,6,10,5,0,1,1,26,6,4,60.0,FRA-Ligue 1,2022,misc
FRA,"DF,MF",30,1992,8.8,1,0,0,16,1,1,21,10,11,0,1,0,50,16,16,50.0,FRA-Ligue 1,2022,misc
CIV,"FW,MF",21,2001,14.0,2,0,0,31,21,6,31,9,16,0,0,0,72,28,27,50.9,FRA-Ligue 1,2022,misc
FRA,DF,26,1996,18.8,4,0,0,14,21,0,67,44,37,1,0,0,108,33,19,63.5,FRA-Ligue 1,2022,misc
FRA,MF,30,1991,12.1,3,0,0,18,20,3,76,10,6,0,0,0,57,8,16,33.3,FRA-Ligue 1,2022,misc
BRA,"DF,MF",32,1990,2.5,1,1,0,3,1,0,6,3,2,0,0,0,12,4,3,57.1,FRA-Ligue 1,2022,misc
CMR,"FW,MF",23,1999,16.9,0,0,0,15,32,8,22,2,7,1,0,0,58,62,64,49.2,FRA-Ligue 1,2022,misc
ALG,DF,19,2003,8.9,1,0,0,10,12,0,28,12,21,0,0,1,56,7,12,36.8,FRA-Ligue 1,2022,misc
CMR,DF,27,1995,28.5,3,0,0,28,18,0,13,58,26,0,2,0,175,77,42,64.7,FRA-Ligue 1,2022,misc
BRA,DF,24,1998,9.4,5,0,0,9,11,0,8,15,11,0,0,1,53,11,6,64.7,FRA-Ligue 1,2022,misc
FRA,"MF,FW",19,2002,1.0,0,0,0,2,0,0,0,2,0,0,0,0,11,0,2,0.0,FRA-Ligue 1,2022,misc
FRA,"MF,FW",24,1997,31.3,6,0,0,59,62,4,128,19,30,0,0,0,169,18,34,34.6,FRA-Ligue 1,2022,misc
FRA,"FW,MF",26,1996,7.1,2,0,0,19,11,3,24,14,15,0,0,0,50,17,33,34.0,FRA-Ligue 1,2022,misc
FRA,FW,20,2002,0.4,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,,FRA-Ligue 1,2022,misc
NGA,"FW,MF",27,1995,26.1,3,0,0,11,32,4,140,11,9,0,0,0,114,11,39,22.0,FRA-Ligue 1,2022,misc
EGY,FW,24,1997,21.5,1,0,0,43,28,13,10,10,13,1,0,0,48,76,87,46.6,FRA-Ligue 1,2022,misc
FRA,MF,32,1989,21.3,3,0,0,27,14,3,23,16,16,0,1,0,153,24,23,51.1,FRA-Ligue 1,2022,misc
FRA,DF,17,2005,0.7,0,0,0,0,1,0,0,0,2,0,0,0,2,1,1,50.0,FRA-Ligue 1,2022,misc
FRA,DF,34,1987,24.6,4,1,1,20,6,1,7,30,44,0,1,1,174,35,25,58.3,FRA-Ligue 1,2022,misc
ESP,MF,25,1997,22.5,1,0,0,20,18,0,13,20,22,0,0,0,126,9,8,52.9,FRA-Ligue 1,2022,misc
FRA,DF,20,2002,19.9,2,0,0,12,14,0,113,24,19,0,0,0,112,16,15,51.6,FRA-Ligue 1,2022,misc
FRA,GK,26,1996,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
COD,MF,25,1996,26.7,8,0,0,33,15,0,9,24,34,0,0,0,167,21,45,31.8,FRA-Ligue 1,2022,misc
FRA,"DF,MF",18,2004,0.7,0,0,0,0,2,0,2,1,1,0,0,0,5,1,3,25.0,FRA-Ligue 1,2022,misc
FRA,DF,31,1990,8.7,3,0,0,16,18,1,43,14,6,0,0,0,52,12,10,54.5,FRA-Ligue 1,2022,misc
WAL,MF,31,1990,17.6,3,0,0,23,18,3,62,17,25,1,0,0,115,6,12,33.3,FRA-Ligue 1,2022,misc
FRA,"MF,DF",21,2001,6.1,2,0,0,11,7,0,17,12,5,0,0,0,44,3,4,42.9,FRA-Ligue 1,2022,misc
FRA,FW,24,1998,0.7,0,0,0,0,2,0,1,2,2,0,0,0,1,2,0,100.0,FRA-Ligue 1,2022,misc
ALG,"FW,MF",22,2000,2.5,0,0,0,2,2,0,6,0,1,1,0,0,6,3,2,60.0,FRA-Ligue 1,2022,misc
FRA,MF,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,FRA-Ligue 1,2022,misc
ALG,FW,30,1991,8.7,0,0,0,8,9,7,15,1,0,0,0,0,12,28,25,52.8,FRA-Ligue 1,2022,misc
SEN,DF,18,2004,5.8,0,0,0,9,3,2,13,2,13,0,0,0,37,7,11,38.9,FRA-Ligue 1,2022,misc
MAR,"DF,FW",18,2004,3.3,1,0,0,5,2,0,14,4,5,0,0,0,12,0,1,0.0,FRA-Ligue 1,2022,misc
ALG,"FW,MF",17,2004,9.6,0,0,0,9,21,1,47,1,9,0,0,0,43,1,7,12.5,FRA-Ligue 1,2022,misc
ALG,"FW,MF",22,2000,8.9,0,0,0,3,8,6,76,4,5,0,0,0,31,2,4,33.3,FRA-Ligue 1,2022,misc
NED,FW,23,1998,2.4,0,0,0,5,6,0,3,0,2,0,0,0,13,1,1,50.0,FRA-Ligue 1,2022,misc
BRA,DF,38,1983,36.7,6,0,0,38,18,0,2,47,40,0,1,0,261,74,28,72.5,FRA-Ligue 1,2022,misc
AUT,DF,21,2001,1.0,0,0,0,2,0,0,2,0,0,0,0,0,5,1,0,100.0,FRA-Ligue 1,2022,misc
FRA,FW,28,1994,27.8,0,0,0,26,28,7,71,9,25,0,0,0,101,48,56,46.2,FRA-Ligue 1,2022,misc
ALG,MF,22,1999,20.8,5,0,0,31,36,0,23,36,32,0,0,0,152,9,12,42.9,FRA-Ligue 1,2022,misc
