league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
FRA-Ligue 1,2024,Reims,Niama Sissoko,MLI,"FW,MF",19-116,2005.0,0.5,24,0,1,9,14,6,24,2,0,0.0,2,100.0,14,59,17,1,0,0,4,2,15,2,possession
FRA-Ligue 1,2024,Reims,Oumar Diakité,CIV,FW,21-112,2003.0,17.8,569,13,72,276,235,56,568,57,20,35.1,35,61.4,312,1800,726,24,20,4,62,38,390,92,possession
FRA-Ligue 1,2024,Reims,Reda Khadra,GER,"MF,FW",23-281,2001.0,0.9,38,1,8,12,22,1,38,7,4,57.1,2,28.6,28,305,185,4,6,0,1,0,25,7,possession
FRA-Ligue 1,2024,Reims,Sergio Akieme,ESP,DF,27-116,1997.0,22.5,1139,68,404,429,316,26,1139,28,12,42.9,16,57.1,554,3409,1910,44,31,5,25,16,640,77,possession
FRA-Ligue 1,2024,Reims,Teddy Teuma,MLT,MF,31-193,1993.0,8.3,722,19,141,359,224,12,721,12,3,25.0,9,75.0,350,1344,569,9,4,0,11,11,502,34,possession
FRA-Ligue 1,2024,Reims,Thibault De Smet,BEL,DF,26-310,1998.0,2.1,146,24,79,62,6,1,146,1,0,0.0,1,100.0,83,379,212,1,0,0,2,0,94,2,possession
FRA-Ligue 1,2024,Reims,Valentin Atangana Edoa,FRA,MF,19-229,2005.0,25.7,1190,94,380,625,200,39,1190,45,14,31.1,26,57.8,616,4096,1964,39,33,7,48,19,743,26,possession
FRA-Ligue 1,2024,Reims,Yaya Kader Fofana,MLI,"MF,FW",20-303,2004.0,7.0,317,7,78,156,92,17,317,22,14,63.6,8,36.4,209,1359,773,19,12,6,14,8,220,29,possession
FRA-Ligue 1,2024,Reims,Yehvann Diouf,FRA,GK,25-146,1999.0,28.0,1089,880,1074,14,1,1,1089,1,1,100.0,0,0.0,561,2869,1759,0,0,0,1,0,475,0,possession
FRA-Ligue 1,2024,Rennes,Adrien Truffert,FRA,"DF,MF",23-142,2001.0,24.6,1522,54,345,646,541,46,1522,36,12,33.3,18,50.0,782,4089,2048,53,40,11,30,21,951,194,possession
FRA-Ligue 1,2024,Rennes,Albert Grønbaek,DEN,"MF,FW",23-323,2001.0,9.0,386,5,48,146,198,41,386,37,11,29.7,24,64.9,218,1166,619,23,15,12,33,15,250,58,possession
FRA-Ligue 1,2024,Rennes,Alidu Seidu,GHA,DF,24-311,2000.0,8.9,616,41,205,329,90,5,616,18,9,50.0,3,16.7,338,2129,1091,23,18,4,5,10,337,17,possession
FRA-Ligue 1,2024,Rennes,Amine Gouiri,ALG,"MF,FW",25-054,2000.0,11.5,474,5,43,220,217,47,474,33,15,45.5,16,48.5,266,1398,692,22,9,11,20,21,354,63,possession
FRA-Ligue 1,2024,Rennes,Anthony Rouault,FRA,DF,23-317,2001.0,4.8,390,49,159,220,11,6,390,0,0,,0,,254,1252,730,3,1,0,0,2,281,0,possession
FRA-Ligue 1,2024,Rennes,Arnaud Kalimuendo,FRA,"FW,MF",23-081,2002.0,23.9,726,11,54,340,340,111,719,50,16,32.0,32,64.0,437,2276,1004,39,26,23,50,48,566,147,possession
FRA-Ligue 1,2024,Rennes,Ayanda Sishuba,BEL,FW,20-068,2005.0,0.0,1,1,1,0,0,0,1,0,0,,0,,1,1,0,0,0,0,0,1,1,0,possession
FRA-Ligue 1,2024,Rennes,Azor Matusiwa,NED,MF,26-348,1998.0,18.2,1150,61,277,705,175,7,1150,17,14,82.4,2,11.8,531,2239,913,11,12,1,17,15,679,15,possession
FRA-Ligue 1,2024,Rennes,Baptiste Santamaria,FRA,MF,30-033,1995.0,5.4,377,12,93,226,58,4,377,5,1,20.0,4,80.0,198,715,216,3,5,0,12,5,256,9,possession
FRA-Ligue 1,2024,Rennes,Benjamin Bourigeaud,FRA,MF,31-087,1994.0,0.9,57,3,9,24,25,2,57,1,1,100.0,0,0.0,20,79,44,0,2,0,1,1,35,4,possession
FRA-Ligue 1,2024,Rennes,Brice Samba,FRA,GK,30-351,1994.0,11.0,475,353,466,9,0,0,475,0,0,,0,,268,1323,694,0,0,0,0,0,246,0,possession
FRA-Ligue 1,2024,Rennes,Carlos Gómez,COL,"MF,FW",22-211,2002.0,3.5,161,4,14,66,83,11,161,19,8,42.1,11,57.9,109,534,240,8,3,4,10,6,115,42,possession
FRA-Ligue 1,2024,Rennes,Christopher Wooh,CMR,DF,23-205,2001.0,15.5,984,117,463,490,40,13,984,11,6,54.5,4,36.4,529,2713,1553,13,4,0,11,4,658,2,possession
FRA-Ligue 1,2024,Rennes,Djaoui Cissé,FRA,MF,21-070,2004.0,7.3,458,12,89,257,126,3,458,15,10,66.7,4,26.7,283,1730,864,11,18,0,8,9,327,8,possession
FRA-Ligue 1,2024,Rennes,Gauthier Gallon,FRA,GK,31-353,1993.0,0.5,19,12,18,1,0,0,19,0,0,,0,,12,75,45,0,0,0,0,0,13,0,possession
FRA-Ligue 1,2024,Rennes,Glen Kamara,FIN,MF,29-165,1995.0,7.4,476,11,70,309,101,13,476,8,4,50.0,4,50.0,268,996,356,5,3,0,7,6,350,22,possession
FRA-Ligue 1,2024,Rennes,Hans Hateboer,NED,DF,31-092,1994.0,18.5,1290,76,466,623,206,17,1290,10,6,60.0,3,30.0,691,3522,2001,27,20,5,11,5,868,63,possession
FRA-Ligue 1,2024,Rennes,Henrik Meister,DEN,FW,21-145,2003.0,0.7,31,0,3,15,13,3,31,0,0,,0,,12,97,48,2,1,1,7,2,14,4,possession
FRA-Ligue 1,2024,Rennes,Ismaël Koné,CAN,MF,22-309,2002.0,3.1,155,5,20,88,48,6,155,7,4,57.1,3,42.9,96,731,340,9,4,1,3,3,113,11,possession
FRA-Ligue 1,2024,Rennes,Jordan James,WAL,MF,20-283,2004.0,11.6,640,14,115,357,172,17,640,20,9,45.0,9,45.0,304,1364,676,20,8,6,13,10,430,12,possession
FRA-Ligue 1,2024,Rennes,Jota,POR,"FW,MF",26-012,1999.0,3.7,172,1,13,65,95,16,172,13,4,30.8,8,61.5,114,655,334,13,6,5,7,2,130,35,possession
FRA-Ligue 1,2024,Rennes,Jérémy Jacquet,FRA,DF,19-272,2005.0,5.6,363,36,132,202,33,7,363,6,4,66.7,1,16.7,207,1020,531,5,5,1,3,1,235,0,possession
FRA-Ligue 1,2024,Rennes,Kazeem Olaigbe,BEL,"MF,FW",22-099,2003.0,2.0,107,0,9,47,54,13,107,13,7,53.8,6,46.2,67,400,230,10,3,7,1,3,82,17,possession
FRA-Ligue 1,2024,Rennes,Kyogo Furuhashi,JPN,FW,30-081,1995.0,1.3,18,0,4,7,7,2,18,0,0,,0,,9,24,18,0,0,0,2,1,10,3,possession
FRA-Ligue 1,2024,Rennes,Leo Skiri Østigård,NOR,DF,25-134,1999.0,13.6,948,112,443,490,19,11,948,2,1,50.0,1,50.0,490,2421,1125,3,2,0,7,1,589,1,possession
FRA-Ligue 1,2024,Rennes,Lilian Brassier,FRA,DF,25-160,1999.0,7.7,628,57,245,322,68,11,628,2,1,50.0,0,0.0,385,2275,1272,17,11,1,4,1,445,7,possession
FRA-Ligue 1,2024,Rennes,Lorenz Assignon,TOG,"DF,MF",24-293,2000.0,21.2,1344,57,292,585,477,67,1344,59,20,33.9,37,62.7,655,4128,2397,76,56,21,49,28,823,167,possession
FRA-Ligue 1,2024,Rennes,Ludovic Blas,FRA,"MF,FW",27-101,1997.0,22.2,1104,10,110,482,529,96,1104,106,40,37.7,62,58.5,670,4244,1995,69,41,28,66,39,799,162,possession
FRA-Ligue 1,2024,Rennes,Mahamadou Nagida,CMR,DF,19-287,2005.0,4.8,289,8,64,118,113,9,289,14,5,35.7,5,35.7,169,1217,674,22,12,3,10,7,179,55,possession
FRA-Ligue 1,2024,Rennes,Mikayil Ngor Faye,SEN,DF,20-271,2004.0,7.6,617,41,241,336,49,7,617,6,2,33.3,4,66.7,386,1726,960,12,6,1,9,4,415,4,possession
FRA-Ligue 1,2024,Rennes,Mohamed Meité,FRA,FW,17-182,2007.0,4.4,107,3,5,47,55,21,107,8,1,12.5,7,87.5,73,318,130,6,3,3,15,13,94,27,possession
FRA-Ligue 1,2024,Rennes,Musa Al-Taamari,JOR,"MF,FW",27-305,1997.0,3.2,104,1,7,38,61,26,104,9,5,55.6,4,44.4,60,571,315,13,7,6,9,4,74,16,possession
FRA-Ligue 1,2024,Rennes,Naouirou Ahamada,FRA,"MF,FW",23-013,2002.0,0.6,31,1,12,16,3,0,31,1,0,0.0,1,100.0,16,131,55,2,1,0,1,1,17,1,possession
FRA-Ligue 1,2024,Rennes,Seko Fofana,CIV,MF,29-339,1995.0,6.4,463,7,57,259,150,17,463,16,8,50.0,7,43.8,292,1778,933,25,15,2,5,6,365,22,possession
FRA-Ligue 1,2024,Rennes,Steve Mandanda,FRA,GK,40-014,1985.0,16.5,522,417,518,4,0,0,522,2,2,100.0,0,0.0,305,1511,930,0,0,0,2,1,272,1,possession
FRA-Ligue 1,2024,Saint-Étienne,Aimen Moueffek,FRA,MF,24-002,2001.0,7.4,367,25,79,205,90,16,367,14,7,50.0,7,50.0,199,860,411,11,5,1,29,3,220,18,possession
FRA-Ligue 1,2024,Saint-Étienne,Anthony Briançon,FRA,DF,30-134,1994.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Augustine Boakye,GHA,"FW,MF",24-159,2000.0,8.1,349,6,32,130,191,29,349,24,13,54.2,10,41.7,194,1180,579,25,20,9,18,25,251,60,possession
FRA-Ligue 1,2024,Saint-Étienne,Ayman Aiki,FRA,"FW,MF",19-290,2005.0,1.4,48,1,10,20,19,2,48,4,0,0.0,4,100.0,33,169,95,4,2,1,5,7,37,8,possession
FRA-Ligue 1,2024,Saint-Étienne,Ben Old,NZL,"MF,FW",22-241,2002.0,4.7,155,3,31,51,78,17,155,18,8,44.4,9,50.0,99,699,317,11,6,4,10,5,113,28,possession
FRA-Ligue 1,2024,Saint-Étienne,Benjamin Bouchouari,MAR,MF,23-149,2001.0,17.4,1097,23,207,554,350,14,1097,48,24,50.0,22,45.8,651,3099,1687,41,21,6,31,24,840,49,possession
FRA-Ligue 1,2024,Saint-Étienne,Beres Owusu,FRA,DF,21-204,2003.0,1.0,44,5,15,19,10,1,44,0,0,,0,,19,84,32,0,2,0,1,1,20,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Dennis Appiah,FRA,DF,32-306,1992.0,17.7,1095,73,388,453,260,17,1095,31,16,51.6,14,45.2,453,2209,1234,38,20,3,26,15,605,75,possession
FRA-Ligue 1,2024,Saint-Étienne,Djylian N'Guessan,FRA,FW,16-224,2008.0,1.4,63,0,7,30,26,9,63,6,1,16.7,4,66.7,39,171,49,1,1,2,4,2,48,12,possession
FRA-Ligue 1,2024,Saint-Étienne,Dylan Batubinsika,COD,DF,29-055,1996.0,21.9,1427,192,754,655,22,7,1427,8,5,62.5,2,25.0,761,4069,2273,11,2,0,6,2,938,1,possession
FRA-Ligue 1,2024,Saint-Étienne,Florian Tardieu,FRA,MF,32-354,1992.0,7.6,676,20,113,387,181,13,676,9,2,22.2,6,66.7,362,1340,658,9,14,0,13,5,481,26,possession
FRA-Ligue 1,2024,Saint-Étienne,Gautier Larsonneur,FRA,GK,28-047,1997.0,27.0,1093,912,1085,9,0,0,1093,0,0,,0,,611,2824,1793,0,0,0,0,0,523,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Ibrahim Sissoko,MLI,FW,29-135,1995.0,9.0,284,15,39,136,110,35,283,11,3,27.3,8,72.7,145,676,285,13,11,6,33,12,196,34,possession
FRA-Ligue 1,2024,Saint-Étienne,Ibrahima Wadji,SEN,"FW,MF",29-341,1995.0,1.6,44,0,7,16,21,9,44,6,5,83.3,1,16.7,31,235,105,6,3,2,9,5,32,11,possession
FRA-Ligue 1,2024,Saint-Étienne,Igor Miladinović,SRB,"FW,MF",21-307,2003.0,0.3,20,2,7,8,5,0,20,1,0,0.0,1,100.0,10,41,10,0,1,0,1,1,14,1,possession
FRA-Ligue 1,2024,Saint-Étienne,Irvin Cardona,FRA,FW,27-246,1997.0,5.8,260,7,18,84,160,32,259,13,4,30.8,7,53.8,147,847,447,21,13,9,19,5,202,66,possession
FRA-Ligue 1,2024,Saint-Étienne,Jibril Othman,TUN,FW,20-350,2004.0,0.1,1,0,0,1,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,0,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Kévin Pedro,FRA,DF,19-049,2006.0,0.1,17,4,8,8,1,0,17,1,1,100.0,0,0.0,8,60,38,2,0,0,0,0,4,1,possession
FRA-Ligue 1,2024,Saint-Étienne,Lamine Fomba,FRA,MF,27-075,1998.0,2.4,183,6,29,117,39,3,183,3,2,66.7,1,33.3,114,705,291,5,5,0,8,2,134,5,possession
FRA-Ligue 1,2024,Saint-Étienne,Louis Mouton,FRA,MF,22-312,2002.0,10.8,624,17,141,322,170,21,624,21,11,52.4,10,47.6,322,1456,718,16,8,2,10,12,402,40,possession
FRA-Ligue 1,2024,Saint-Étienne,Lucas Stassin,BEL,FW,20-134,2004.0,17.1,571,8,32,241,301,74,571,31,13,41.9,16,51.6,283,1147,458,20,10,10,47,18,400,128,possession
FRA-Ligue 1,2024,Saint-Étienne,Léo Pétrot,FRA,DF,27-361,1997.0,22.3,1339,142,556,521,266,14,1339,11,6,54.5,5,45.5,596,2181,1021,20,11,4,20,15,759,69,possession
FRA-Ligue 1,2024,Saint-Étienne,Marwann Nzuzi,FRA,DF,20-330,2004.0,1.4,72,3,31,28,13,0,72,2,0,0.0,2,100.0,34,142,59,2,1,0,3,2,40,5,possession
FRA-Ligue 1,2024,Saint-Étienne,Mathieu Cafaro,FRA,"MF,FW",28-017,1997.0,8.1,324,5,61,112,153,27,324,17,7,41.2,9,52.9,169,1138,529,19,8,7,16,10,225,51,possession
FRA-Ligue 1,2024,Saint-Étienne,Mathis Amougou,FRA,MF,19-083,2006.0,9.5,407,18,104,218,90,9,407,16,5,31.3,9,56.3,242,1169,585,8,11,2,22,8,273,17,possession
FRA-Ligue 1,2024,Saint-Étienne,Maxime Bernauer,FRA,DF,26-284,1998.0,2.5,149,25,70,66,14,3,149,2,1,50.0,1,50.0,83,472,348,3,4,0,1,1,91,0,possession
FRA-Ligue 1,2024,Saint-Étienne,Mickael Nade,FRA,DF,26-038,1999.0,18.6,1250,205,628,593,37,7,1250,7,2,28.6,4,57.1,614,2467,1431,11,7,0,13,2,801,2,possession
FRA-Ligue 1,2024,Saint-Étienne,Pierre Cornud,FRA,DF,28-120,1996.0,6.4,397,41,171,154,78,0,397,7,2,28.6,5,71.4,190,838,459,11,8,0,4,2,212,17,possession
FRA-Ligue 1,2024,Saint-Étienne,Pierre Ekwah Elimby,FRA,MF,23-086,2002.0,21.6,1412,101,451,799,177,1,1412,22,11,50.0,9,40.9,672,3037,1452,16,10,1,21,13,960,11,possession
FRA-Ligue 1,2024,Saint-Étienne,Yunis Abdelhamid,MAR,DF,37-195,1987.0,10.9,637,126,412,213,14,7,637,7,3,42.9,4,57.1,321,1725,837,4,1,0,8,3,392,3,possession
FRA-Ligue 1,2024,Saint-Étienne,Yvann Macon,FRA,DF,26-192,1998.0,7.8,486,23,105,209,177,16,486,19,9,47.4,9,47.4,253,1517,901,24,20,6,11,4,303,40,possession
FRA-Ligue 1,2024,Saint-Étienne,Zuriko Davitashvili,GEO,"FW,MF",24-055,2001.0,24.0,1018,11,117,412,515,93,1016,97,39,40.2,52,53.6,603,4354,1944,81,52,38,58,49,689,152,possession
FRA-Ligue 1,2024,Strasbourg,Abakar Sylla,CIV,DF,22-107,2002.0,10.2,770,145,494,255,24,9,770,6,3,50.0,3,50.0,419,1475,611,0,1,0,5,4,486,3,possession
FRA-Ligue 1,2024,Strasbourg,Andrew Omobamidele,IRL,DF,22-292,2002.0,2.7,237,39,134,102,1,0,237,2,1,50.0,0,0.0,147,779,461,0,0,0,1,0,165,0,possession
FRA-Ligue 1,2024,Strasbourg,Andrey Santos,BRA,MF,20-343,2004.0,25.7,1582,93,531,910,160,26,1582,33,15,45.5,13,39.4,819,3353,1946,25,11,2,39,9,977,21,possession
FRA-Ligue 1,2024,Strasbourg,Caleb Wiley,USA,"DF,MF",20-110,2004.0,3.0,149,7,56,59,35,4,149,1,0,0.0,1,100.0,70,337,144,3,2,0,7,4,90,9,possession
FRA-Ligue 1,2024,Strasbourg,Diego Moreira,POR,"DF,MF",20-248,2004.0,24.4,1420,75,334,623,491,69,1420,115,53,46.1,53,46.1,789,4997,2771,85,50,31,50,23,893,205,possession
FRA-Ligue 1,2024,Strasbourg,Dilane Bakwa,FRA,"MF,FW",22-228,2002.0,22.3,1099,17,132,459,525,60,1099,94,34,36.2,49,52.1,703,4608,2303,84,59,33,45,29,808,200,possession
FRA-Ligue 1,2024,Strasbourg,Eduard Sobol,UKR,DF,29-356,1995.0,1.0,53,12,37,14,2,0,53,0,0,,0,,19,56,10,0,1,0,1,0,18,2,possession
FRA-Ligue 1,2024,Strasbourg,Emanuel Emegha,NED,FW,22-067,2003.0,21.5,466,31,68,196,209,82,466,23,6,26.1,16,69.6,282,1621,803,34,18,27,50,24,342,89,possession
FRA-Ligue 1,2024,Strasbourg,Félix Lemaréchal,FRA,"MF,FW",21-247,2003.0,15.1,685,15,135,326,229,40,685,34,17,50.0,15,44.1,350,1730,757,20,15,6,41,21,449,60,possession
FRA-Ligue 1,2024,Strasbourg,Guela Doué,CIV,DF,22-176,2002.0,25.2,2044,129,869,960,231,27,2044,31,21,67.7,10,32.3,1025,4668,2675,44,18,4,36,9,1257,44,possession
FRA-Ligue 1,2024,Strasbourg,Guimissongui Ouattara,FRA,"FW,DF",19-171,2005.0,4.2,200,14,51,90,61,7,200,4,2,50.0,2,50.0,105,497,206,6,3,4,5,4,130,14,possession
FRA-Ligue 1,2024,Strasbourg,Habib Diarra,SEN,"MF,FW",21-098,2004.0,22.0,1016,40,226,536,266,35,1014,42,10,23.8,29,69.0,620,3074,1633,52,32,9,24,20,750,92,possession
FRA-Ligue 1,2024,Strasbourg,Ismaël Doukouré,FRA,"DF,MF",21-261,2003.0,23.8,1552,168,688,809,62,3,1552,15,11,73.3,4,26.7,942,3756,1984,12,4,0,18,15,1105,6,possession
FRA-Ligue 1,2024,Strasbourg,Junior Mwanga,FRA,MF,21-335,2003.0,3.3,177,6,55,113,13,1,177,6,2,33.3,4,66.7,99,428,138,2,2,0,5,6,119,2,possession
FRA-Ligue 1,2024,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",21-362,2003.0,2.1,70,2,11,25,35,9,70,8,6,75.0,2,25.0,41,245,156,6,2,2,6,4,46,10,possession
FRA-Ligue 1,2024,Strasbourg,Karl-Johan Johnsson,SWE,GK,35-073,1990.0,3.0,142,122,142,0,0,0,142,0,0,,0,,98,445,248,0,0,0,0,0,84,0,possession
FRA-Ligue 1,2024,Strasbourg,Karol Fila,POL,MF,26-302,1998.0,0.1,4,0,2,2,0,0,4,0,0,,0,,1,1,1,0,0,0,0,0,2,0,possession
FRA-Ligue 1,2024,Strasbourg,Mamadou Sarr,FRA,DF,19-225,2005.0,21.5,1608,202,888,692,35,10,1608,18,10,55.6,8,44.4,1051,4488,2211,6,9,1,12,9,1214,1,possession
FRA-Ligue 1,2024,Strasbourg,Marvin Senaya,TOG,DF,24-073,2001.0,2.5,173,12,88,73,15,0,173,2,0,0.0,1,50.0,72,231,109,1,1,0,0,1,86,2,possession
FRA-Ligue 1,2024,Strasbourg,Milos Lukovic,SRB,"FW,MF",19-144,2005.0,0.1,4,0,0,2,2,0,4,0,0,,0,,3,2,0,0,0,0,1,0,3,0,possession
FRA-Ligue 1,2024,Strasbourg,Nordine Kandil,FRA,MF,23-162,2001.0,0.1,8,1,2,6,0,0,8,1,1,100.0,0,0.0,5,31,21,1,0,0,0,0,7,0,possession
FRA-Ligue 1,2024,Strasbourg,Pape Daouda Diongue,SEN,"MF,FW",,,0.9,78,3,18,44,16,5,78,4,0,0.0,4,100.0,40,159,71,2,2,0,3,1,53,3,possession
FRA-Ligue 1,2024,Strasbourg,Saidou Sow,GUI,DF,22-281,2002.0,11.3,735,112,476,245,16,8,735,2,1,50.0,1,50.0,465,1531,687,0,1,0,4,3,548,2,possession
FRA-Ligue 1,2024,Strasbourg,Samuel Amo-Ameyaw,ENG,"DF,FW",18-267,2006.0,1.3,71,1,14,36,24,4,71,6,2,33.3,2,33.3,45,321,161,7,4,1,5,0,46,10,possession
FRA-Ligue 1,2024,Strasbourg,Sebastian Nanasi,SWE,"FW,MF",22-330,2002.0,21.0,875,18,130,419,339,66,875,38,17,44.7,19,50.0,497,2475,1435,50,37,14,18,14,604,111,possession
FRA-Ligue 1,2024,Strasbourg,Sekou Mara,FRA,"FW,MF",22-255,2002.0,7.1,261,3,21,145,97,23,261,27,11,40.7,14,51.9,158,690,218,6,4,2,25,13,193,39,possession
FRA-Ligue 1,2024,Strasbourg,Thomas Delaine,FRA,DF,33-018,1992.0,0.1,8,1,5,2,1,0,8,0,0,,0,,2,10,5,0,1,0,0,0,2,1,possession
FRA-Ligue 1,2024,Strasbourg,Valentín Barco,ARG,"MF,DF",20-262,2004.0,7.3,529,23,188,230,117,9,529,15,5,33.3,9,60.0,308,1040,493,6,7,2,14,7,344,38,possession
FRA-Ligue 1,2024,Strasbourg,Óscar Perea,COL,MF,19-196,2005.0,0.1,5,0,0,4,1,0,5,1,1,100.0,0,0.0,3,33,11,1,0,0,1,0,4,2,possession
FRA-Ligue 1,2024,Strasbourg,Đorđe Petrović,SRB,GK,25-185,1999.0,25.0,1333,830,1321,12,0,0,1333,0,0,,0,,924,3769,2128,1,0,0,0,0,906,0,possession
FRA-Ligue 1,2024,Toulouse,Aron Dønnum,NOR,"DF,MF",26-356,1998.0,24.9,1289,49,261,586,467,60,1289,95,44,46.3,43,45.3,714,4870,2849,84,45,21,37,31,748,118,possession
FRA-Ligue 1,2024,Toulouse,Charlie Cresswell,ENG,DF,22-237,2002.0,23.8,1611,276,882,675,65,41,1611,9,3,33.3,5,55.6,850,3565,1532,8,6,1,16,2,985,10,possession
FRA-Ligue 1,2024,Toulouse,Cristian Cásseres Jr.,VEN,MF,25-081,2000.0,24.0,1353,62,368,776,234,12,1353,28,15,53.6,10,35.7,676,3082,1402,23,19,2,33,9,796,36,possession
FRA-Ligue 1,2024,Toulouse,Denis Genreau,AUS,MF,25-325,1999.0,2.5,160,6,26,68,67,7,160,3,1,33.3,2,66.7,79,451,254,9,6,1,5,4,98,7,possession
FRA-Ligue 1,2024,Toulouse,Djibril Sidibé,FRA,DF,32-256,1992.0,17.6,1117,63,392,558,181,8,1117,14,10,71.4,4,28.6,607,2241,1246,13,14,0,20,8,672,30,possession
FRA-Ligue 1,2024,Toulouse,Edhy Zuliani,ITA,DF,20-243,2004.0,0.1,3,0,0,3,0,0,3,0,0,,0,,2,2,1,0,0,0,0,0,2,0,possession
FRA-Ligue 1,2024,Toulouse,Frank Magri,CMR,FW,25-219,1999.0,11.4,302,7,21,154,129,47,302,15,3,20.0,10,66.7,174,865,323,14,6,7,30,24,226,58,possession
FRA-Ligue 1,2024,Toulouse,Gabriel Suazo,CHI,DF,27-245,1997.0,20.8,1294,47,317,591,402,36,1294,38,25,65.8,10,26.3,667,2933,1743,39,31,8,28,12,768,102,possession
FRA-Ligue 1,2024,Toulouse,Guillaume Restes,FRA,GK,20-031,2005.0,22.3,666,499,661,3,2,0,666,1,0,0.0,1,100.0,392,1870,1044,0,0,0,2,0,338,0,possession
FRA-Ligue 1,2024,Toulouse,Jaydee Canvot,FRA,"DF,MF",18-256,2006.0,8.3,442,39,170,223,52,4,442,8,5,62.5,3,37.5,243,1184,550,6,2,1,5,7,285,0,possession
FRA-Ligue 1,2024,Toulouse,Joshua King,NOR,"FW,MF",33-086,1992.0,14.4,438,19,53,190,205,68,438,47,27,57.4,19,40.4,227,1459,712,26,16,9,34,25,294,87,possession
FRA-Ligue 1,2024,Toulouse,Kjetil Haug,NOR,GK,26-303,1998.0,5.5,140,116,136,4,0,0,140,0,0,,0,,71,330,193,0,0,0,0,0,54,0,possession
FRA-Ligue 1,2024,Toulouse,Logan Costa,CPV,DF,24-010,2001.0,1.0,69,12,34,33,3,0,69,0,0,,0,,37,179,115,1,0,0,0,1,42,1,possession
FRA-Ligue 1,2024,Toulouse,Mark McKenzie,USA,DF,26-045,1999.0,24.4,1427,157,627,745,62,15,1427,8,4,50.0,4,50.0,742,2932,1573,9,6,1,12,6,827,4,possession
FRA-Ligue 1,2024,Toulouse,Miha Zajc,SVN,MF,30-284,1994.0,2.7,208,5,29,131,49,4,208,4,3,75.0,1,25.0,116,530,259,7,4,0,3,2,142,8,possession
FRA-Ligue 1,2024,Toulouse,Naatan Skyttä,FIN,FW,22-339,2002.0,0.1,5,0,0,2,3,0,5,0,0,,0,,4,3,1,0,0,0,0,0,3,0,possession
FRA-Ligue 1,2024,Toulouse,Niklas Schmidt,GER,MF,27-041,1998.0,2.3,194,7,37,110,50,2,194,1,0,0.0,1,100.0,109,489,228,2,3,0,0,2,123,1,possession
FRA-Ligue 1,2024,Toulouse,Noah Edjouma,FRA,"MF,FW",19-189,2005.0,1.4,69,3,9,18,44,10,69,9,3,33.3,6,66.7,48,286,134,6,7,1,5,4,45,13,possession
FRA-Ligue 1,2024,Toulouse,Rafik Messali,FRA,DF,21-348,2003.0,4.0,243,6,54,110,83,8,243,7,2,28.6,5,71.4,123,746,362,12,5,3,8,10,138,21,possession
FRA-Ligue 1,2024,Toulouse,Rasmus Nicolaisen,DEN,DF,28-026,1997.0,6.9,445,58,217,213,18,8,445,2,1,50.0,1,50.0,268,1220,626,3,0,0,1,2,289,2,possession
FRA-Ligue 1,2024,Toulouse,Shavy Babicka,GAB,"MF,FW",24-314,2000.0,13.0,413,4,44,141,242,51,413,36,11,30.6,20,55.6,262,1585,799,33,15,13,27,18,292,119,possession
FRA-Ligue 1,2024,Toulouse,Vincent Sierro,SUI,MF,29-185,1995.0,20.7,1354,52,325,743,297,27,1352,20,6,30.0,14,70.0,739,2933,1317,11,15,3,38,16,870,20,possession
FRA-Ligue 1,2024,Toulouse,Waren Kamanzi,NOR,"DF,MF",24-151,2000.0,8.8,473,13,84,244,149,17,473,19,10,52.6,8,42.1,258,1439,721,18,11,3,12,8,276,50,possession
FRA-Ligue 1,2024,Toulouse,Yann Gboho,FRA,"MF,FW",24-087,2001.0,21.0,771,4,72,314,403,107,771,109,47,43.1,57,52.3,556,3912,2353,96,58,30,54,45,576,157,possession
FRA-Ligue 1,2024,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",25-052,2000.0,20.3,582,5,55,188,344,107,580,45,12,26.7,31,68.9,353,1778,797,29,20,16,61,25,429,152,possession
FRA-Ligue 1,2024,Toulouse,Álex Domínguez,ESP,GK,26-255,1998.0,0.2,11,9,11,0,0,0,11,0,0,,0,,3,22,5,0,0,0,0,0,5,0,possession
FRA-Ligue 1,2024,Toulouse,Ümit Akdag,ROU,DF,21-187,2003.0,4.8,336,26,126,199,15,1,336,1,1,100.0,0,0.0,182,780,370,3,1,0,1,0,202,7,possession
