nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
ESP,"MF,FW",24-175,2000,7,7,597,6.6,4,0,4,4,0,0,1,0,0.8,0.8,0.9,1.7,4,24,19,0.6,0.0,0.6,0.6,0.6,0.12,0.14,0.26,0.12,0.26,ESP-La Liga,2024,standard
URU,FW,20-271,2004,17,5,633,7.0,2,0,2,2,0,0,4,0,0.7,0.7,0.2,0.9,2,9,41,0.28,0.0,0.28,0.28,0.28,0.1,0.03,0.13,0.1,0.13,ESP-La Liga,2024,standard
ESP,FW,25-073,2000,18,15,1166,13.0,4,0,4,3,1,2,3,0,4.5,3.0,0.4,3.3,17,19,62,0.31,0.0,0.31,0.23,0.23,0.35,0.03,0.38,0.23,0.26,ESP-La Liga,2024,standard
ESP,DF,22-253,2002,13,10,890,9.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,12,45,14,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,ESP-La Liga,2024,standard
ESP,"DF,MF",21-351,2003,25,23,2039,22.7,2,2,4,2,0,0,2,0,1.2,1.2,1.8,3.0,31,138,74,0.09,0.09,0.18,0.09,0.18,0.05,0.08,0.13,0.05,0.13,ESP-La Liga,2024,standard
NED,"FW,MF",28-070,1997,20,13,1144,12.7,2,0,2,2,0,0,2,0,2.9,2.9,1.4,4.3,78,36,151,0.16,0.0,0.16,0.16,0.16,0.23,0.11,0.34,0.23,0.34,ESP-La Liga,2024,standard
BRA,MF,28-242,1996,7,3,313,3.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,9,28,6,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
MKD,FW,25-291,1999,15,12,847,9.4,2,1,3,2,0,0,0,0,2.7,2.7,0.2,2.9,4,4,33,0.21,0.11,0.32,0.21,0.32,0.29,0.02,0.3,0.29,0.3,ESP-La Liga,2024,standard
ESP,"FW,MF",24-059,2001,25,21,1721,19.1,3,3,6,3,0,0,4,0,2.3,2.3,2.9,5.2,76,74,210,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27,ESP-La Liga,2024,standard
URU,FW,38-181,1986,24,1,610,6.8,6,2,8,3,3,3,2,0,6.0,3.7,0.4,4.1,1,4,21,0.89,0.3,1.18,0.44,0.74,0.88,0.06,0.95,0.55,0.61,ESP-La Liga,2024,standard
NED,DF,35-033,1990,26,23,2060,22.9,0,2,2,0,0,0,2,0,0.2,0.2,1.1,1.3,58,198,37,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.05,0.01,0.05,ESP-La Liga,2024,standard
ESP,DF,35-184,1989,23,22,1958,21.8,1,0,1,1,0,0,3,0,0.8,0.8,0.1,0.8,14,98,5,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04,ESP-La Liga,2024,standard
NED,MF,27-358,1997,23,16,1381,15.3,2,2,4,2,0,0,5,0,1.5,1.4,3.2,4.7,16,44,83,0.13,0.13,0.26,0.13,0.26,0.1,0.21,0.31,0.09,0.31,ESP-La Liga,2024,standard
ESP,MF,21-350,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
NED,"FW,MF",19-267,2005,9,1,257,2.9,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.35,0.0,0.35,0.35,0.35,0.31,0.09,0.41,0.31,0.41,ESP-La Liga,2024,standard
ESP,"FW,DF",20-342,2004,2,0,48,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,6,2,10,0.0,1.87,1.87,0.0,1.87,0.06,1.27,1.33,0.06,1.33,ESP-La Liga,2024,standard
ESP,MF,26-056,1999,24,20,1664,18.5,1,1,2,1,0,0,1,0,1.0,1.0,1.8,2.8,47,109,58,0.05,0.05,0.11,0.05,0.11,0.05,0.1,0.15,0.05,0.15,ESP-La Liga,2024,standard
COL,MF,20-190,2004,14,2,438,4.9,1,0,1,1,0,0,2,0,0.6,0.6,0.1,0.7,7,26,12,0.21,0.0,0.21,0.21,0.21,0.12,0.02,0.14,0.12,0.14,ESP-La Liga,2024,standard
ESP,DF,33-346,1991,9,7,605,6.7,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,25,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,ESP-La Liga,2024,standard
KOR,"MF,FW",19-082,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
CZE,DF,25-356,1999,21,20,1810,20.1,2,0,2,2,0,0,8,0,1.5,1.5,0.1,1.6,22,114,6,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.08,0.08,0.08,ESP-La Liga,2024,standard
ESP,"DF,MF",23-258,2001,27,27,2283,25.4,1,5,6,1,0,0,3,0,1.5,1.5,4.1,5.7,57,100,182,0.04,0.2,0.24,0.04,0.24,0.06,0.16,0.22,0.06,0.22,ESP-La Liga,2024,standard
ESP,MF,33-199,1991,19,15,1163,12.9,0,0,0,0,0,0,5,0,0.1,0.1,0.2,0.3,15,62,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,ESP-La Liga,2024,standard
ESP,MF,20-211,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2024,standard
ESP,GK,30-119,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ARG,GK,33-099,1992,30,30,2655,29.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"FW,MF",32-325,1992,19,1,355,3.9,0,1,1,0,0,0,4,0,0.0,0.0,1.1,1.1,9,9,44,0.0,0.25,0.25,0.0,0.25,0.01,0.28,0.29,0.01,0.29,ESP-La Liga,2024,standard
ESP,MF,20-072,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2024,standard
UKR,"FW,MF",27-147,1997,19,15,1262,14.0,2,4,6,2,0,0,1,0,2.2,2.2,1.9,4.1,35,45,130,0.14,0.29,0.43,0.14,0.43,0.16,0.14,0.29,0.16,0.29,ESP-La Liga,2024,standard
VEN,MF,27-087,1998,22,20,1690,18.8,4,3,7,4,0,0,9,1,3.0,3.0,1.4,4.5,19,89,67,0.21,0.16,0.37,0.21,0.37,0.16,0.08,0.24,0.16,0.24,ESP-La Liga,2024,standard
COL,"FW,MF",21-143,2003,20,11,1027,11.4,2,0,2,2,0,0,2,0,1.5,1.5,1.8,3.3,51,64,105,0.18,0.0,0.18,0.18,0.18,0.13,0.16,0.29,0.13,0.29,ESP-La Liga,2024,standard
CIV,MF,19-272,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
BEL,"MF,FW",30-065,1995,12,3,366,4.1,2,1,3,2,0,0,4,0,0.6,0.6,0.7,1.3,16,28,37,0.49,0.25,0.74,0.49,0.74,0.14,0.17,0.31,0.14,0.31,ESP-La Liga,2024,standard
ESP,"FW,MF",21-193,2003,28,26,2156,24.0,6,0,6,6,0,0,5,0,5.2,5.2,2.6,7.8,73,92,153,0.25,0.0,0.25,0.25,0.25,0.22,0.11,0.32,0.22,0.32,ESP-La Liga,2024,standard
FRA,DF,25-030,2000,4,2,205,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,ESP-La Liga,2024,standard
ESP,"DF,MF",29-274,1995,17,1,388,4.3,0,0,0,0,0,0,2,1,0.2,0.2,0.8,1.0,14,13,52,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23,ESP-La Liga,2024,standard
NED,DF,29-281,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,ESP-La Liga,2024,standard
POR,MF,20-028,2005,19,18,1432,15.9,1,0,1,1,0,0,9,2,0.5,0.5,0.3,0.8,14,62,8,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2024,standard
CRO,GK,26-032,1999,5,3,365,4.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
FRA,MF,24-135,2000,15,5,504,5.6,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,2,20,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,ESP-La Liga,2024,standard
ESP,MF,28-058,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,ESP-La Liga,2024,standard
POR,FW,22-266,2002,22,20,1698,18.9,8,3,11,6,2,3,7,0,8.3,5.9,1.9,7.9,30,23,110,0.42,0.16,0.58,0.32,0.48,0.44,0.1,0.54,0.31,0.42,ESP-La Liga,2024,standard
ESP,FW,36-169,1988,22,3,469,5.2,0,0,0,0,0,0,6,0,1.9,1.9,0.1,2.1,6,7,27,0.0,0.0,0.0,0.0,0.0,0.37,0.03,0.4,0.37,0.4,ESP-La Liga,2024,standard
NED,GK,35-354,1989,27,27,2335,25.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"MF,DF",30-042,1995,30,24,2240,24.9,0,2,2,0,0,0,3,0,0.9,0.9,2.2,3.1,32,94,77,0.0,0.08,0.08,0.0,0.08,0.04,0.09,0.13,0.04,0.13,ESP-La Liga,2024,standard
ESP,MF,31-315,1993,20,14,1073,11.9,0,2,2,0,0,0,3,0,0.1,0.1,0.8,0.9,8,71,12,0.0,0.17,0.17,0.0,0.17,0.01,0.06,0.07,0.01,0.07,ESP-La Liga,2024,standard
ESP,DF,21-333,2003,15,11,966,10.7,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.6,0,19,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,ESP-La Liga,2024,standard
ESP,MF,29-037,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.0,0.15,0.15,0.0,0.15,0.08,0.07,0.16,0.08,0.16,ESP-La Liga,2024,standard
ESP,"FW,MF",27-171,1997,21,6,705,7.8,2,0,2,2,0,0,2,0,0.6,0.6,1.1,1.7,16,47,61,0.26,0.0,0.26,0.26,0.26,0.07,0.14,0.22,0.07,0.22,ESP-La Liga,2024,standard
ESP,"FW,DF",29-277,1995,9,0,104,1.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,10,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,ESP-La Liga,2024,standard
ESP,"DF,FW",24-282,2000,15,6,640,7.1,0,0,0,0,0,0,3,0,0.1,0.1,0.8,1.0,20,18,41,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14,ESP-La Liga,2024,standard
ESP,DF,22-283,2002,23,20,1769,19.7,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.6,19,73,33,0.0,0.05,0.05,0.0,0.05,0.02,0.06,0.08,0.02,0.08,ESP-La Liga,2024,standard
SCO,FW,28-311,1996,26,13,1269,14.1,1,6,7,1,0,0,0,0,3.3,3.3,2.6,5.9,6,25,61,0.07,0.43,0.5,0.07,0.5,0.23,0.18,0.42,0.23,0.42,ESP-La Liga,2024,standard
ESP,FW,28-256,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,ESP-La Liga,2024,standard
ESP,"FW,MF",29-276,1995,25,21,1728,19.2,8,3,11,8,0,0,6,0,3.0,3.0,2.7,5.7,45,38,98,0.42,0.16,0.57,0.42,0.57,0.16,0.14,0.3,0.16,0.3,ESP-La Liga,2024,standard
SCO,DF,28-150,1996,24,23,2016,22.4,0,0,0,0,0,0,5,1,0.8,0.8,0.4,1.2,8,36,2,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.05,0.04,0.05,ESP-La Liga,2024,standard
ESP,"MF,DF",20-171,2004,8,6,498,5.5,1,0,1,1,0,0,1,0,0.2,0.2,0.2,0.4,5,18,4,0.18,0.0,0.18,0.18,0.18,0.04,0.04,0.08,0.04,0.08,ESP-La Liga,2024,standard
ESP,DF,17-360,2007,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,27-207,1997,22,16,1442,16.0,0,2,2,0,0,0,5,0,0.1,0.1,0.9,1.0,31,36,49,0.0,0.12,0.12,0.0,0.12,0.0,0.06,0.06,0.0,0.06,ESP-La Liga,2024,standard
ESP,DF,30-255,1994,18,16,1298,14.4,3,0,3,3,0,0,3,0,0.7,0.7,0.5,1.2,14,42,50,0.21,0.0,0.21,0.21,0.21,0.05,0.04,0.09,0.05,0.09,ESP-La Liga,2024,standard
ESP,DF,32-024,1993,24,24,1968,21.9,0,0,0,0,0,0,11,0,0.1,0.1,0.1,0.2,1,38,2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
ESP,"DF,FW",24-014,2001,15,12,1082,12.0,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,14,31,33,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
ESP,DF,27-070,1998,2,2,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,ESP-La Liga,2024,standard
CRO,DF,32-152,1992,1,1,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,"MF,FW",29-164,1995,22,17,1365,15.2,7,4,11,3,4,5,4,0,6.7,2.8,3.4,6.2,30,51,70,0.46,0.26,0.73,0.2,0.46,0.44,0.22,0.66,0.19,0.41,ESP-La Liga,2024,standard
SRB,MF,33-058,1992,24,14,1394,15.5,1,2,3,1,0,0,2,0,1.7,1.7,0.4,2.0,6,36,49,0.06,0.13,0.19,0.06,0.19,0.11,0.02,0.13,0.11,0.13,ESP-La Liga,2024,standard
ESP,"FW,MF",24-358,2000,20,9,814,9.0,3,0,3,3,0,0,1,0,3.0,3.0,0.2,3.2,8,12,39,0.33,0.0,0.33,0.33,0.33,0.33,0.02,0.35,0.33,0.35,ESP-La Liga,2024,standard
CPV,"MF,FW",25-054,2000,5,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.6,0.6,7,1,14,0.0,0.0,0.0,0.0,0.0,0.03,1.04,1.07,0.03,1.07,ESP-La Liga,2024,standard
ESP,"DF,FW",28-044,1997,12,7,616,6.8,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,11,12,30,0.15,0.0,0.15,0.15,0.15,0.04,0.02,0.06,0.04,0.06,ESP-La Liga,2024,standard
ESP,DF,26-344,1998,24,20,1759,19.5,0,1,1,0,0,0,4,0,0.4,0.4,1.3,1.7,26,46,75,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09,ESP-La Liga,2024,standard
ESP,DF,28-145,1996,15,11,985,10.9,1,0,1,1,0,0,3,1,0.5,0.5,0.1,0.6,5,20,0,0.09,0.0,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06,ESP-La Liga,2024,standard
ESP,"FW,DF",24-351,2000,29,22,1908,21.2,4,3,7,4,0,0,2,0,1.7,1.7,2.9,4.6,53,58,118,0.19,0.14,0.33,0.19,0.33,0.08,0.14,0.21,0.08,0.21,ESP-La Liga,2024,standard
ESP,GK,27-231,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ARG,MF,27-088,1998,12,1,204,2.3,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,7,14,4,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.24,0.21,0.24,ESP-La Liga,2024,standard
SRB,GK,33-077,1992,24,24,2160,24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
SRB,DF,32-014,1993,25,23,2033,22.6,1,0,1,1,0,0,3,0,0.1,0.1,0.1,0.2,1,58,0,0.04,0.0,0.04,0.04,0.04,0.0,0.01,0.01,0.0,0.01,ESP-La Liga,2024,standard
ESP,FW,25-220,1999,29,17,1660,18.4,1,3,4,0,1,2,3,0,4.9,3.3,1.4,4.7,14,16,87,0.05,0.16,0.22,0.0,0.16,0.26,0.08,0.34,0.18,0.26,ESP-La Liga,2024,standard
MAR,"FW,MF",29-222,1995,18,6,547,6.1,2,0,2,2,0,0,1,1,0.7,0.7,0.6,1.3,7,17,27,0.33,0.0,0.33,0.33,0.33,0.12,0.11,0.22,0.12,0.22,ESP-La Liga,2024,standard
PER,"MF,DF",29-257,1995,26,20,1732,19.2,1,0,1,1,0,0,6,0,0.5,0.5,0.1,0.6,15,49,16,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2024,standard
ESP,MF,24-352,2000,12,3,393,4.4,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,3,20,11,0.0,0.23,0.23,0.0,0.23,0.11,0.2,0.31,0.11,0.31,ESP-La Liga,2024,standard
ESP,DF,32-356,1992,29,28,2502,27.8,2,0,2,2,0,0,2,1,1.5,1.5,0.4,1.9,3,70,2,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.07,0.05,0.07,ESP-La Liga,2024,standard
GUI,MF,24-060,2001,27,24,1925,21.4,2,0,2,2,0,0,3,0,1.4,1.4,0.3,1.7,20,82,34,0.09,0.0,0.09,0.09,0.09,0.06,0.01,0.08,0.06,0.08,ESP-La Liga,2024,standard
CIV,FW,30-293,1994,8,5,404,4.5,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,4,14,0.0,0.0,0.0,0.0,0.0,0.09,0.05,0.13,0.09,0.13,ESP-La Liga,2024,standard
FRA,DF,28-235,1996,27,23,2173,24.1,1,2,3,1,0,0,8,0,0.7,0.7,1.0,1.7,32,57,83,0.04,0.08,0.12,0.04,0.12,0.03,0.04,0.07,0.03,0.07,ESP-La Liga,2024,standard
CIV,"FW,MF",18-148,2006,2,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,3,5,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,ESP-La Liga,2024,standard
CMR,MF,28-098,1997,25,24,2058,22.9,1,1,2,1,0,0,12,0,0.6,0.6,0.5,1.1,21,86,29,0.04,0.04,0.09,0.04,0.09,0.03,0.02,0.05,0.03,0.05,ESP-La Liga,2024,standard
ESP,"MF,FW",26-287,1998,22,11,1097,12.2,1,4,5,1,0,0,5,1,1.6,1.6,1.9,3.5,22,52,52,0.08,0.33,0.41,0.08,0.41,0.13,0.16,0.29,0.13,0.29,ESP-La Liga,2024,standard
ESP,"FW,MF",32-125,1992,21,2,376,4.2,2,0,2,1,1,1,4,0,1.9,1.1,0.0,1.2,0,6,9,0.48,0.0,0.48,0.24,0.24,0.46,0.0,0.47,0.27,0.28,ESP-La Liga,2024,standard
ESP,DF,33-185,1991,28,28,2487,27.6,2,0,2,2,0,0,5,1,1.6,1.6,1.4,3.0,24,79,15,0.07,0.0,0.07,0.07,0.07,0.06,0.05,0.11,0.06,0.11,ESP-La Liga,2024,standard
ESP,"MF,DF",28-100,1997,25,7,971,10.8,0,0,0,0,0,0,2,0,0.8,0.8,0.6,1.4,13,32,35,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13,ESP-La Liga,2024,standard
POR,"MF,FW",25-065,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21,ESP-La Liga,2024,standard
ESP,DF,25-183,1999,20,11,1109,12.3,0,0,0,0,0,0,6,0,0.4,0.4,0.0,0.4,10,37,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,ESP-La Liga,2024,standard
CAN,FW,29-359,1995,24,16,1298,14.4,5,2,7,4,1,1,4,0,5.9,5.1,1.3,6.4,13,11,71,0.35,0.14,0.49,0.28,0.42,0.41,0.09,0.5,0.35,0.44,ESP-La Liga,2024,standard
ESP,"MF,FW",36-309,1988,30,21,1761,19.6,4,6,10,4,0,0,4,0,2.8,2.8,2.9,5.7,34,68,87,0.2,0.31,0.51,0.2,0.51,0.14,0.15,0.29,0.14,0.29,ESP-La Liga,2024,standard
COL,MF,21-339,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,DF,22-067,2003,1,1,79,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
SVK,GK,28-005,1997,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,MF,19-244,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,ESP-La Liga,2024,standard
ESP,FW,22-212,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21,ESP-La Liga,2024,standard
COL,DF,32-233,1992,28,24,2212,24.6,1,2,3,1,0,0,5,0,0.9,0.9,3.5,4.3,52,107,106,0.04,0.08,0.12,0.04,0.12,0.04,0.14,0.18,0.04,0.18,ESP-La Liga,2024,standard
ESP,GK,24-279,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESP-La Liga,2024,standard
ESP,MF,26-089,1999,21,15,1300,14.4,0,0,0,0,0,0,6,0,0.6,0.6,0.3,0.9,16,83,35,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,ESP-La Liga,2024,standard
ESP,FW,19-100,2006,4,2,133,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.11,0.1,0.11,ESP-La Liga,2024,standard
SVK,DF,29-121,1995,24,24,2133,23.7,2,0,2,2,0,0,4,0,0.5,0.5,0.0,0.5,14,67,14,0.08,0.0,0.08,0.08,0.08,0.02,0.0,0.02,0.02,0.02,ESP-La Liga,2024,standard
ESP,DF,25-040,2000,8,4,382,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,9,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,ESP-La Liga,2024,standard
EQG,MF,32-068,1993,25,17,1581,17.6,0,0,0,0,0,0,4,1,0.3,0.3,0.1,0.3,7,54,10,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,ESP-La Liga,2024,standard
ESP,DF,27-273,1997,24,23,1943,21.6,0,1,1,0,0,0,3,0,0.3,0.3,3.9,4.2,37,60,100,0.0,0.05,0.05,0.0,0.05,0.01,0.18,0.19,0.01,0.19,ESP-La Liga,2024,standard
ESP,"MF,FW",22-364,2002,23,15,1278,14.2,1,0,1,1,0,0,3,0,2.0,2.0,1.9,3.9,45,51,85,0.07,0.0,0.07,0.07,0.07,0.14,0.14,0.28,0.14,0.28,ESP-La Liga,2024,standard
POR,MF,24-135,2000,24,23,1966,21.8,0,2,2,0,0,0,7,1,1.7,1.7,1.2,2.8,20,87,57,0.0,0.09,0.09,0.0,0.09,0.08,0.05,0.13,0.08,0.13,ESP-La Liga,2024,standard
ESP,"MF,FW",31-110,1993,30,26,2044,22.7,0,4,4,0,0,0,3,0,1.7,1.7,2.9,4.6,29,113,65,0.0,0.18,0.18,0.0,0.18,0.07,0.13,0.2,0.07,0.2,ESP-La Liga,2024,standard
BEL,"DF,MF",26-316,1998,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,ESP-La Liga,2024,standard
JPN,"FW,MF",30-152,1994,19,12,958,10.6,2,0,2,2,0,0,0,0,2.3,2.3,0.6,2.8,26,19,65,0.19,0.0,0.19,0.19,0.19,0.21,0.05,0.27,0.21,0.27,ESP-La Liga,2024,standard
ESP,DF,27-141,1997,8,5,437,4.9,0,0,0,0,0,0,0,1,0.0,0.0,0.4,0.4,9,19,28,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,ESP-La Liga,2024,standard
ESP,"MF,FW",25-139,1999,16,1,287,3.2,2,0,2,2,0,0,1,0,0.8,0.8,0.0,0.9,2,5,12,0.63,0.0,0.63,0.63,0.63,0.26,0.01,0.27,0.26,0.27,ESP-La Liga,2024,standard
KVX,FW,30-352,1994,24,20,1743,19.4,7,2,9,5,2,3,1,2,9.5,7.1,2.0,9.1,19,28,91,0.36,0.1,0.46,0.26,0.36,0.49,0.11,0.59,0.37,0.47,ESP-La Liga,2024,standard
ESP,DF,24-233,2000,28,16,1688,18.8,2,0,2,2,0,0,3,0,0.4,0.4,0.8,1.3,41,60,69,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.07,0.02,0.07,ESP-La Liga,2024,standard
