league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
ESP-La Liga,2022,Mallorca,Jaume Costa,ESP,DF,34,1988,28.9,50,34,26,17,7,29,51,56.9,22,13,5,8,22,72,44,1,defense
ESP-La Liga,2022,Mallorca,Javier Llabrés,ESP,FW,19,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ESP-La Liga,2022,Mallorca,Josep Antoni Gayá,ESP,"DF,MF",22,2000,1.1,0,0,0,0,0,0,0,,0,4,2,2,1,1,6,0,defense
ESP-La Liga,2022,Mallorca,Lago Junior,CIV,"FW,MF",31,1990,0.6,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
ESP-La Liga,2022,Mallorca,Lee Kang-in,KOR,"MF,FW",21,2001,31.4,42,24,10,22,10,18,61,29.5,43,25,2,23,11,53,7,0,defense
ESP-La Liga,2022,Mallorca,Leo Román,ESP,GK,22,2000,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Mallorca,Ludwig Augustinsson,SWE,DF,28,1994,1.5,2,1,2,0,0,1,3,33.3,2,1,0,1,1,3,3,0,defense
ESP-La Liga,2022,Mallorca,Manu Morlanes,ESP,MF,23,1999,7.8,22,9,12,8,2,13,24,54.2,11,10,5,5,5,27,9,0,defense
ESP-La Liga,2022,Mallorca,Martin Valjent,SVK,DF,26,1995,29.5,35,27,22,12,1,19,28,67.9,9,39,21,18,29,64,137,0,defense
ESP-La Liga,2022,Mallorca,Matija Nastasić,SRB,DF,29,1993,10.1,10,8,7,1,2,3,6,50.0,3,11,4,7,18,28,43,1,defense
ESP-La Liga,2022,Mallorca,Pablo Maffeo,ESP,DF,25,1997,33.1,75,46,54,16,5,45,78,57.7,33,38,11,27,26,101,76,0,defense
ESP-La Liga,2022,Mallorca,Predrag Rajković,SRB,GK,26,1995,36.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,16,1,defense
ESP-La Liga,2022,Mallorca,Rodrigo Battaglia,ARG,MF,31,1991,7.6,12,5,7,5,0,6,14,42.9,8,16,7,9,5,17,18,0,defense
ESP-La Liga,2022,Mallorca,Rubén Quintanilla,ESP,DF,20,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ESP-La Liga,2022,Mallorca,Tino Kadewere,ZIM,"FW,MF",26,1996,6.0,6,3,3,3,0,4,9,44.4,5,6,2,4,2,8,1,0,defense
ESP-La Liga,2022,Mallorca,Vedat Muriqi,KVX,FW,28,1994,32.6,12,7,4,7,1,3,13,23.1,10,19,7,12,12,24,73,0,defense
ESP-La Liga,2022,Mallorca,Ángel Rodríguez,ESP,"FW,MF",35,1987,4.4,1,1,0,1,0,0,2,0.0,2,3,0,3,1,2,1,0,defense
ESP-La Liga,2022,Osasuna,Abde Ezzalzouli,MAR,"FW,MF",20,2001,16.7,29,19,13,12,4,13,23,56.5,10,20,0,20,4,33,6,0,defense
ESP-La Liga,2022,Osasuna,Aimar Oroz,ESP,"MF,FW",20,2001,22.4,26,14,8,10,8,8,30,26.7,22,24,1,23,24,50,6,0,defense
ESP-La Liga,2022,Osasuna,Aitor Fernández,ESP,GK,31,1991,21.0,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,17,0,defense
ESP-La Liga,2022,Osasuna,Ante Budimir,CRO,FW,31,1991,20.0,19,9,0,12,7,2,10,20.0,8,10,0,10,5,24,19,0,defense
ESP-La Liga,2022,Osasuna,Aridane Hernández,ESP,DF,33,1989,19.9,21,15,17,4,0,12,25,48.0,13,34,21,13,28,49,96,1,defense
ESP-La Liga,2022,Osasuna,Darko Brašanac,SRB,MF,30,1992,11.6,29,20,12,10,7,12,23,52.2,11,14,2,12,12,41,9,0,defense
ESP-La Liga,2022,Osasuna,David García,ESP,DF,28,1994,29.8,34,20,22,12,0,19,22,86.4,3,28,13,15,45,79,151,0,defense
ESP-La Liga,2022,Osasuna,Diego Moreno,ESP,DF,21,2001,7.1,4,4,2,2,0,3,8,37.5,5,7,4,3,5,9,21,0,defense
ESP-La Liga,2022,Osasuna,Ezequiel Ávila,ARG,"FW,MF",28,1994,19.0,8,5,2,4,2,6,23,26.1,17,12,1,11,8,16,16,0,defense
ESP-La Liga,2022,Osasuna,Iker Benito,ESP,"FW,MF",19,2002,2.0,4,3,0,3,1,2,4,50.0,2,0,0,0,2,6,4,0,defense
ESP-La Liga,2022,Osasuna,Iker Muñoz,ESP,MF,19,2002,2.8,1,0,0,1,0,0,3,0.0,3,2,1,1,3,4,8,0,defense
ESP-La Liga,2022,Osasuna,Jon Moncayola,ESP,"MF,DF",24,1998,27.2,55,39,24,22,9,30,76,39.5,46,37,5,32,17,72,32,2,defense
ESP-La Liga,2022,Osasuna,Jorge Herrando,ESP,DF,21,2001,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,defense
ESP-La Liga,2022,Osasuna,Juan Cruz Armada,ESP,DF,30,1992,22.9,24,14,17,4,3,13,23,56.5,10,21,8,13,13,37,58,0,defense
ESP-La Liga,2022,Osasuna,Kike Barja,ESP,"FW,MF",25,1997,14.6,15,9,6,5,4,8,24,33.3,16,7,0,7,4,19,3,0,defense
ESP-La Liga,2022,Osasuna,Kiké,ESP,FW,32,1989,11.3,6,3,0,4,2,2,5,40.0,3,6,1,5,1,7,13,0,defense
ESP-La Liga,2022,Osasuna,Lucas Torró,ESP,MF,28,1994,27.5,48,32,28,15,5,18,42,42.9,24,24,3,21,42,90,64,1,defense
ESP-La Liga,2022,Osasuna,Manu Sánchez,ESP,DF,21,2000,23.6,51,35,35,9,7,33,63,52.4,30,33,5,28,14,65,51,0,defense
ESP-La Liga,2022,Osasuna,Moi Gómez,ESP,"MF,FW",28,1994,27.3,26,17,9,14,3,15,32,46.9,17,15,3,12,10,36,5,1,defense
ESP-La Liga,2022,Osasuna,Nacho Vidal,ESP,DF,27,1995,13.9,27,14,16,6,5,17,32,53.1,15,17,4,13,19,46,33,1,defense
ESP-La Liga,2022,Osasuna,Pablo Ibáñez,ESP,MF,23,1998,11.8,29,13,7,17,5,12,35,34.3,23,19,2,17,8,37,24,0,defense
ESP-La Liga,2022,Osasuna,Roberto Torres,ESP,"FW,MF",33,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Osasuna,Rubén García,ESP,"FW,MF",29,1993,12.9,20,11,12,4,4,7,24,29.2,17,14,1,13,12,32,13,0,defense
ESP-La Liga,2022,Osasuna,Rubén Peña,ESP,"DF,MF",31,1991,14.2,32,18,10,18,4,20,41,48.8,21,23,8,15,17,49,31,0,defense
ESP-La Liga,2022,Osasuna,Sergio Herrera,ESP,GK,29,1993,17.0,2,0,2,0,0,2,2,100.0,0,1,0,1,1,3,6,2,defense
ESP-La Liga,2022,Osasuna,Unai García,ESP,DF,30,1992,19.0,23,13,13,8,2,12,17,70.6,5,23,14,9,19,42,60,2,defense
ESP-La Liga,2022,Rayo Vallecano,Abdul Mumin,GHA,DF,24,1998,10.2,11,9,5,6,0,3,7,42.9,4,13,5,8,9,20,36,2,defense
ESP-La Liga,2022,Rayo Vallecano,Andrés Martín,ESP,"FW,MF",23,1999,2.3,4,2,2,1,1,3,5,60.0,2,2,0,2,1,5,2,0,defense
ESP-La Liga,2022,Rayo Vallecano,Bebé,CPV,FW,32,1990,0.7,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Catena,ESP,DF,27,1994,34.5,29,14,23,4,2,13,27,48.1,14,32,25,7,28,57,159,1,defense
ESP-La Liga,2022,Rayo Vallecano,Diego López,ESP,GK,40,1981,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,defense
ESP-La Liga,2022,Rayo Vallecano,Diego Méndez,ESP,MF,18,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Esteban Saveljich,MNE,FW,31,1991,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Florian Lejeune,FRA,DF,31,1991,28.5,28,17,19,8,1,17,25,68.0,8,24,16,8,15,43,123,0,defense
ESP-La Liga,2022,Rayo Vallecano,Fran Garcia,ESP,DF,22,1999,37.9,84,54,53,23,8,55,96,57.3,41,49,8,41,44,128,66,0,defense
ESP-La Liga,2022,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",27,1994,32.9,45,30,11,23,11,24,66,36.4,42,42,3,39,17,62,30,0,defense
ESP-La Liga,2022,Rayo Vallecano,Iván Balliu,ALB,DF,30,1992,35.9,52,29,26,20,6,18,30,60.0,12,26,3,23,25,77,72,1,defense
ESP-La Liga,2022,Rayo Vallecano,José Pozo,ESP,"MF,FW",26,1996,1.0,2,2,0,2,0,0,0,,0,0,0,0,1,3,1,0,defense
ESP-La Liga,2022,Rayo Vallecano,Mario Hernández,ESP,DF,23,1999,1.1,3,2,2,1,0,3,7,42.9,4,2,0,2,2,5,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Mario Suárez,ESP,"MF,DF",35,1987,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Pablo Muñoz,ESP,MF,18,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Rayo Vallecano,Pathé Ciss,SEN,"MF,DF",28,1994,14.2,39,29,11,23,5,15,34,44.1,19,23,10,13,22,61,34,0,defense
ESP-La Liga,2022,Rayo Vallecano,Pep Chavarría,ESP,"FW,MF",24,1998,4.1,6,4,2,1,3,1,5,20.0,4,8,0,8,2,8,8,0,defense
ESP-La Liga,2022,Rayo Vallecano,Radamel Falcao,COL,"FW,MF",36,1986,6.8,4,4,1,3,0,1,8,12.5,7,5,1,4,2,6,10,0,defense
ESP-La Liga,2022,Rayo Vallecano,Randy Nteka,ANG,"FW,MF",24,1997,1.3,4,2,2,2,0,1,1,100.0,0,2,0,2,2,6,3,0,defense
ESP-La Liga,2022,Rayo Vallecano,Raúl de Tomás,ESP,FW,27,1994,8.9,3,2,0,1,2,2,6,33.3,4,4,0,4,0,3,6,0,defense
ESP-La Liga,2022,Rayo Vallecano,Salvi,ESP,"FW,MF",31,1991,5.4,13,8,5,5,3,2,8,25.0,6,0,0,0,2,15,2,0,defense
ESP-La Liga,2022,Rayo Vallecano,Santi Comesaña,ESP,MF,25,1996,27.2,71,44,24,41,6,38,82,46.3,44,39,3,36,32,103,17,0,defense
ESP-La Liga,2022,Rayo Vallecano,Sergio Camello,ESP,FW,21,2001,26.7,16,10,3,9,4,5,17,29.4,12,9,1,8,2,18,26,0,defense
ESP-La Liga,2022,Rayo Vallecano,Stole Dimitrievski,MKD,GK,28,1993,36.9,1,0,1,0,0,1,2,50.0,1,2,0,2,1,2,17,3,defense
ESP-La Liga,2022,Rayo Vallecano,Unai López,ESP,MF,26,1995,13.9,32,20,10,17,5,13,37,35.1,24,12,1,11,15,47,6,1,defense
ESP-La Liga,2022,Rayo Vallecano,Álvaro García,ESP,"FW,MF",29,1992,31.9,49,28,21,13,15,11,33,33.3,22,41,4,37,34,83,24,1,defense
ESP-La Liga,2022,Rayo Vallecano,Óscar Trejo,ARG,"MF,FW",34,1988,23.8,48,32,12,23,13,9,44,20.5,35,31,3,28,8,56,8,1,defense
ESP-La Liga,2022,Rayo Vallecano,Óscar Valentín,ESP,MF,27,1994,28.4,92,51,29,50,13,46,121,38.0,75,60,9,51,44,136,30,0,defense
ESP-La Liga,2022,Real Madrid,Andriy Lunin,UKR,GK,23,1999,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ESP-La Liga,2022,Real Madrid,Antonio Rüdiger,GER,DF,29,1993,26.8,18,16,12,5,1,14,23,60.9,9,23,13,10,19,37,74,0,defense
ESP-La Liga,2022,Real Madrid,Aurélien Tchouaméni,FRA,MF,22,2000,23.5,64,40,23,36,5,23,38,60.5,15,20,6,14,49,113,50,0,defense
ESP-La Liga,2022,Real Madrid,Casemiro,BRA,MF,30,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ESP-La Liga,2022,Real Madrid,Dani Carvajal,ESP,DF,30,1992,19.8,32,18,15,12,5,18,35,51.4,17,24,6,18,15,47,49,0,defense
ESP-La Liga,2022,Real Madrid,Dani Ceballos,ESP,MF,25,1996,17.4,43,29,13,15,15,25,64,39.1,39,23,2,21,25,68,6,1,defense
ESP-La Liga,2022,Real Madrid,David Alaba,AUT,DF,30,1992,20.4,15,11,8,4,3,9,15,60.0,6,18,9,9,14,29,37,1,defense
ESP-La Liga,2022,Real Madrid,Eden Hazard,BEL,FW,31,1991,2.2,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,defense
ESP-La Liga,2022,Real Madrid,Eduardo Camavinga,FRA,"MF,DF",19,2002,22.3,68,48,32,21,15,24,64,37.5,40,24,5,19,17,85,25,0,defense
ESP-La Liga,2022,Real Madrid,Federico Valverde,URU,"MF,FW",24,1998,27.8,31,20,14,11,6,13,26,50.0,13,31,4,27,17,48,15,0,defense
ESP-La Liga,2022,Real Madrid,Ferland Mendy,FRA,DF,27,1995,15.0,21,12,14,6,1,12,20,60.0,8,7,2,5,14,35,16,0,defense
ESP-La Liga,2022,Real Madrid,Jesús Vallejo,ESP,DF,25,1997,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Real Madrid,Karim Benzema,FRA,FW,34,1987,22.6,9,5,2,4,3,2,11,18.2,9,11,0,11,2,11,5,0,defense
ESP-La Liga,2022,Real Madrid,Lucas Vázquez,ESP,DF,31,1991,12.7,34,23,22,10,2,20,28,71.4,8,10,0,10,7,41,13,0,defense
ESP-La Liga,2022,Real Madrid,Luka Modrić,CRO,MF,36,1985,19.4,19,9,6,6,7,10,25,40.0,15,15,5,10,10,29,7,0,defense
ESP-La Liga,2022,Real Madrid,Marco Asensio,ESP,"FW,MF",26,1996,16.0,16,10,8,6,2,8,19,42.1,11,8,3,5,5,21,4,0,defense
ESP-La Liga,2022,Real Madrid,Mariano,DOM,FW,28,1993,1.7,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,defense
ESP-La Liga,2022,Real Madrid,Nacho,ESP,DF,32,1990,18.2,24,16,17,5,2,12,29,41.4,17,11,6,5,18,42,37,0,defense
ESP-La Liga,2022,Real Madrid,Rodrygo,BRA,"FW,MF",21,2001,26.4,17,10,3,7,7,4,23,17.4,19,23,0,23,8,25,5,0,defense
ESP-La Liga,2022,Real Madrid,Sergio Arribas,ESP,"MF,FW",20,2001,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ESP-La Liga,2022,Real Madrid,Thibaut Courtois,BEL,GK,30,1992,31.0,1,0,1,0,0,1,1,100.0,0,0,0,0,3,4,7,1,defense
ESP-La Liga,2022,Real Madrid,Toni Kroos,GER,MF,32,1990,23.9,51,32,16,33,2,23,69,33.3,46,23,4,19,24,75,11,0,defense
ESP-La Liga,2022,Real Madrid,Vinicius Júnior,BRA,FW,22,2000,31.4,30,21,10,12,8,14,39,35.9,25,24,1,23,6,36,1,0,defense
ESP-La Liga,2022,Real Madrid,Álvaro Odriozola,ESP,DF,26,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Real Madrid,Álvaro Rodríguez,URU,FW,18,2004,0.9,2,1,1,0,1,1,1,100.0,0,0,0,0,0,2,1,0,defense
ESP-La Liga,2022,Real Madrid,Éder Militão,BRA,DF,24,1998,30.0,46,32,25,18,3,26,33,78.8,7,67,39,28,42,88,104,2,defense
ESP-La Liga,2022,Real Sociedad,Aihen Muñoz,ESP,DF,24,1997,19.5,38,23,17,17,4,22,47,46.8,25,26,5,21,9,47,38,0,defense
ESP-La Liga,2022,Real Sociedad,Alex Sola,ESP,DF,23,1999,3.9,18,9,14,3,1,7,10,70.0,3,7,2,5,7,25,10,0,defense
ESP-La Liga,2022,Real Sociedad,Alexander Isak,SWE,FW,22,1999,1.7,1,1,0,0,1,0,0,,0,0,0,0,0,1,2,0,defense
ESP-La Liga,2022,Real Sociedad,Alexander Sørloth,NOR,FW,26,1995,26.5,18,9,3,6,9,7,14,50.0,7,15,1,14,2,20,26,1,defense
ESP-La Liga,2022,Real Sociedad,Ander Barrenetxea,ESP,"FW,DF",20,2001,9.8,21,15,15,6,0,12,28,42.9,16,15,1,14,5,26,7,0,defense
ESP-La Liga,2022,Real Sociedad,Ander Guevara,ESP,MF,25,1997,2.5,5,2,2,2,1,1,4,25.0,3,6,1,5,2,7,3,0,defense
ESP-La Liga,2022,Real Sociedad,Ander Martin,ESP,"MF,FW",21,2000,0.5,2,2,1,1,0,1,4,25.0,3,0,0,0,0,2,1,0,defense
ESP-La Liga,2022,Real Sociedad,Andoni Gorosabel,ESP,DF,25,1996,19.0,41,25,23,9,9,26,43,60.5,17,21,2,19,17,58,23,0,defense
ESP-La Liga,2022,Real Sociedad,Aritz Elustondo,ESP,DF,28,1994,16.1,26,17,15,10,1,14,26,53.8,12,15,6,9,20,46,43,1,defense
ESP-La Liga,2022,Real Sociedad,Asier Illarramendi,ESP,MF,32,1990,12.0,36,18,10,22,4,16,44,36.4,28,27,8,19,18,54,20,0,defense
ESP-La Liga,2022,Real Sociedad,Beñat Turrientes,ESP,"MF,FW",20,2002,1.2,3,3,3,0,0,1,5,20.0,4,2,0,2,0,3,3,0,defense
ESP-La Liga,2022,Real Sociedad,Brais Méndez,ESP,MF,25,1997,26.7,58,34,18,30,10,24,64,37.5,40,27,3,24,12,70,14,1,defense
ESP-La Liga,2022,Real Sociedad,Carlos Fernández,ESP,FW,26,1996,7.0,6,4,1,3,2,1,15,6.7,14,1,0,1,1,7,4,0,defense
ESP-La Liga,2022,Real Sociedad,David Silva,ESP,MF,36,1986,21.5,36,21,11,18,7,11,19,57.9,8,17,2,15,15,51,16,0,defense
ESP-La Liga,2022,Real Sociedad,Diego Rico,ESP,DF,29,1993,18.3,35,21,17,11,7,12,27,44.4,15,18,5,13,20,55,51,1,defense
ESP-La Liga,2022,Real Sociedad,Igor Zubeldia,ESP,DF,25,1997,28.2,35,18,28,7,0,25,35,71.4,10,23,17,6,21,56,93,0,defense
ESP-La Liga,2022,Real Sociedad,Jon Karrikaburu,ESP,FW,19,2002,1.0,1,0,0,1,0,0,0,,0,2,0,2,0,1,0,0,defense
ESP-La Liga,2022,Real Sociedad,Jon Magunazelaia,ESP,"MF,FW",22,2000,0.7,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,1,0,defense
ESP-La Liga,2022,Real Sociedad,Jon Pacheco,ESP,DF,21,2001,13.3,16,10,10,6,0,6,10,60.0,4,9,6,3,12,28,37,1,defense
ESP-La Liga,2022,Real Sociedad,Martín Zubimendi,ESP,MF,23,1999,34.5,59,33,23,30,6,24,45,53.3,21,44,17,27,37,96,55,4,defense
ESP-La Liga,2022,Real Sociedad,Mikel Merino,ESP,MF,26,1996,27.7,77,49,28,33,16,31,62,50.0,31,38,8,30,20,97,51,1,defense
ESP-La Liga,2022,Real Sociedad,Mikel Oyarzabal,ESP,"FW,MF",25,1997,13.5,13,7,5,3,5,5,19,26.3,14,14,4,10,3,16,5,0,defense
ESP-La Liga,2022,Real Sociedad,Mohamed Ali Cho,FRA,"FW,MF",18,2004,6.5,13,10,6,5,2,4,10,40.0,6,9,0,9,2,15,2,0,defense
ESP-La Liga,2022,Real Sociedad,Olasagasti,ESP,"MF,DF",21,2000,0.7,4,4,1,2,1,1,2,50.0,1,2,0,2,0,4,1,0,defense
ESP-La Liga,2022,Real Sociedad,Pablo Marín,ESP,"MF,FW",19,2003,4.0,10,5,5,4,1,2,7,28.6,5,1,0,1,4,14,2,0,defense
ESP-La Liga,2022,Real Sociedad,Roberto Navarro,ESP,"MF,FW",20,2002,3.9,5,4,4,0,1,1,2,50.0,1,7,0,7,2,7,2,0,defense
ESP-La Liga,2022,Real Sociedad,Robin Le Normand,ESP,DF,25,1996,31.1,36,23,25,9,2,14,27,51.9,13,22,14,8,33,69,93,0,defense
ESP-La Liga,2022,Real Sociedad,Takefusa Kubo,JPN,"FW,MF",21,2001,27.1,44,26,18,16,10,16,38,42.1,22,29,1,28,9,53,4,0,defense
ESP-La Liga,2022,Real Sociedad,Umar Sadiq,NGA,FW,25,1997,0.9,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,defense
ESP-La Liga,2022,Real Sociedad,Álex Remiro,ESP,GK,27,1995,38.0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,17,3,defense
ESP-La Liga,2022,Sevilla,Adnan Januzaj,BEL,FW,27,1995,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,defense
ESP-La Liga,2022,Sevilla,Alex Telles,BRA,DF,29,1992,15.9,21,13,15,6,0,13,25,52.0,12,17,5,12,20,41,38,0,defense
ESP-La Liga,2022,Sevilla,Bryan Gil,ESP,"FW,DF",21,2001,10.2,22,11,11,7,4,10,23,43.5,13,10,0,10,8,30,10,0,defense
ESP-La Liga,2022,Sevilla,Carlos Álvarez,ESP,MF,18,2003,0.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,defense
ESP-La Liga,2022,Sevilla,Carmona,ESP,DF,20,2002,5.9,13,11,5,3,5,9,16,56.3,7,10,6,4,7,20,17,1,defense
ESP-La Liga,2022,Sevilla,Diego Iturralde,ESP,DF,19,2003,0.5,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,defense
ESP-La Liga,2022,Sevilla,Fernando,BRA,"MF,DF",35,1987,17.5,34,23,14,17,3,18,30,60.0,12,21,10,11,24,58,29,0,defense
ESP-La Liga,2022,Sevilla,Gonzalo Montiel,ARG,DF,25,1997,16.9,26,15,12,14,0,15,29,51.7,14,25,7,18,19,45,38,0,defense
ESP-La Liga,2022,Sevilla,Isco,ESP,"MF,FW",30,1992,8.9,15,9,6,5,4,8,14,57.1,6,3,0,3,10,25,3,0,defense
ESP-La Liga,2022,Sevilla,Ivan Rakitić,CRO,MF,34,1988,19.9,37,26,10,18,9,19,40,47.5,21,21,1,20,27,64,20,0,defense
ESP-La Liga,2022,Sevilla,Iván Romero,ESP,MF,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Sevilla,Jesús Corona,MEX,FW,29,1993,1.2,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,1,0,defense
ESP-La Liga,2022,Sevilla,Jesús Navas,ESP,"DF,FW",36,1985,22.0,19,12,8,3,8,11,22,50.0,11,18,7,11,22,41,52,1,defense
ESP-La Liga,2022,Sevilla,Joan Jordán,ESP,MF,28,1994,17.7,32,17,13,17,2,16,38,42.1,22,14,7,7,16,48,14,2,defense
ESP-La Liga,2022,Sevilla,Karim Rekik,NED,DF,27,1994,13.1,11,5,8,3,0,4,5,80.0,1,12,5,7,10,21,24,0,defense
ESP-La Liga,2022,Sevilla,Kasper Dolberg,DEN,FW,24,1997,2.2,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,5,0,defense
ESP-La Liga,2022,Sevilla,Kike Salas,ESP,DF,20,2002,4.1,1,1,1,0,0,0,0,,0,4,3,1,5,6,23,0,defense
ESP-La Liga,2022,Sevilla,Loïc Bade,FRA,DF,22,2000,16.1,27,20,23,3,1,17,30,56.7,13,21,13,8,23,50,77,0,defense
ESP-La Liga,2022,Sevilla,Lucas Ocampos,ARG,"FW,MF",28,1994,12.9,22,14,9,9,4,8,31,25.8,23,17,2,15,8,30,5,0,defense
ESP-La Liga,2022,Sevilla,Manu Bueno,ESP,MF,18,2004,1.7,7,4,3,3,1,5,8,62.5,3,0,0,0,0,7,2,0,defense
ESP-La Liga,2022,Sevilla,Marcos Acuña,ARG,DF,30,1991,21.2,57,36,34,17,6,30,42,71.4,12,16,5,11,23,80,36,0,defense
ESP-La Liga,2022,Sevilla,Marcão,BRA,DF,26,1996,4.2,2,2,1,1,0,1,1,100.0,0,3,3,0,6,8,14,0,defense
ESP-La Liga,2022,Sevilla,Marko Dmitrović,SRB,GK,30,1992,14.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,defense
ESP-La Liga,2022,Sevilla,Nemanja Gudelj,SRB,"DF,MF",30,1991,30.9,43,33,22,18,3,20,33,60.6,13,39,29,10,34,77,102,1,defense
ESP-La Liga,2022,Sevilla,Pape Gueye,SEN,MF,23,1999,13.0,37,22,13,21,3,16,33,48.5,17,21,5,16,22,59,10,0,defense
ESP-La Liga,2022,Sevilla,Papu Gómez,ARG,"FW,MF",34,1988,11.8,6,4,3,3,0,2,10,20.0,8,8,1,7,4,10,5,0,defense
ESP-La Liga,2022,Sevilla,Pedro Ortiz,ESP,MF,21,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ESP-La Liga,2022,Sevilla,Rafa Mir,ESP,FW,25,1997,14.4,8,2,2,4,2,2,5,40.0,3,5,1,4,4,12,11,0,defense
ESP-La Liga,2022,Sevilla,Suso,ESP,"MF,FW",28,1993,11.8,16,10,5,7,4,10,22,45.5,12,7,1,6,2,18,3,0,defense
ESP-La Liga,2022,Sevilla,Tanguy Nianzou,FRA,DF,20,2002,15.2,20,15,10,9,1,8,11,72.7,3,8,5,3,16,36,44,3,defense
ESP-La Liga,2022,Sevilla,Thomas Delaney,DEN,MF,30,1991,3.4,4,2,0,4,0,3,5,60.0,2,3,2,1,4,8,3,0,defense
ESP-La Liga,2022,Sevilla,Yassine Bounou,MAR,GK,31,1991,23.9,2,1,2,0,0,1,4,25.0,3,0,0,0,2,4,11,1,defense
ESP-La Liga,2022,Sevilla,Youssef En-Nesyri,MAR,FW,25,1997,18.5,16,8,3,7,6,4,14,28.6,10,6,2,4,4,20,16,0,defense
ESP-La Liga,2022,Sevilla,Érik Lamela,ARG,"FW,MF",30,1992,20.5,46,27,14,16,16,12,34,35.3,22,26,2,24,7,53,3,0,defense
ESP-La Liga,2022,Sevilla,Óliver Torres,ESP,"MF,FW",27,1994,23.7,39,23,12,13,14,18,59,30.5,41,26,5,21,10,49,10,0,defense
ESP-La Liga,2022,Valencia,Alberto Marí,ESP,"FW,MF",21,2001,1.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,defense
ESP-La Liga,2022,Valencia,Carlos Soler,ESP,MF,25,1997,2.7,2,0,0,1,1,2,3,66.7,1,1,0,1,0,2,2,0,defense
ESP-La Liga,2022,Valencia,Cenk Özkacar,TUR,DF,21,2000,15.2,27,20,17,10,0,14,19,73.7,5,14,2,12,12,39,47,4,defense
ESP-La Liga,2022,Valencia,Cristhian Mosquera,ESP,DF,18,2004,1.6,4,2,3,1,0,4,5,80.0,1,1,0,1,1,5,5,0,defense
ESP-La Liga,2022,Valencia,Diego López,ESP,"FW,MF",20,2002,5.0,2,2,1,1,0,2,15,13.3,13,9,0,9,3,5,5,0,defense
ESP-La Liga,2022,Valencia,Dimitri Foulquier,FRA,DF,29,1993,19.3,31,19,17,8,6,20,28,71.4,8,19,3,16,14,45,40,0,defense
ESP-La Liga,2022,Valencia,Domingos André Ribeiro Almeida,POR,MF,22,2000,28.2,66,42,23,32,11,26,57,45.6,31,26,0,26,20,86,16,1,defense
