league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,stat_type
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,,
ITA-Serie A,2022,Monza,Carlos Augusto,BRA,DF,23,1999,34.3,73,38,42,23,8,33,54,61.1,21,24,6,18,24,97,85,1,defense
ITA-Serie A,2022,Monza,Christian Gytkjær,DEN,"FW,MF",32,1990,6.2,6,2,1,4,1,2,5,40.0,3,6,1,5,0,6,2,0,defense
ITA-Serie A,2022,Monza,Dany Mota,POR,"FW,MF",24,1998,21.2,8,7,1,3,4,2,10,20.0,8,5,1,4,6,14,25,0,defense
ITA-Serie A,2022,Monza,Filippo Ranocchia,ITA,MF,21,2001,5.9,11,6,5,4,2,4,12,33.3,8,5,1,4,4,15,7,0,defense
ITA-Serie A,2022,Monza,Franco Carboni,ITA,"DF,FW",19,2003,0.7,1,1,1,0,0,0,2,0.0,2,3,0,3,1,2,0,0,defense
ITA-Serie A,2022,Monza,Gianluca Caprari,ITA,"MF,FW",29,1993,27.1,16,6,3,11,2,8,26,30.8,18,22,1,21,8,24,3,0,defense
ITA-Serie A,2022,Monza,Giulio Donati,ITA,DF,32,1990,4.7,4,1,1,1,2,3,6,50.0,3,3,1,2,4,8,11,0,defense
ITA-Serie A,2022,Monza,Luca Caldirola,ITA,DF,31,1991,26.1,26,14,19,4,3,13,26,50.0,13,32,18,14,25,51,66,1,defense
ITA-Serie A,2022,Monza,Luca Marrone,ITA,DF,32,1990,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,1,defense
ITA-Serie A,2022,Monza,Marco D'Alessandro,ITA,"DF,FW",31,1991,3.2,4,4,3,1,0,2,5,40.0,3,2,0,2,1,5,3,0,defense
ITA-Serie A,2022,Monza,Marlon,BRA,DF,26,1995,17.7,35,21,20,14,1,15,29,51.7,14,13,4,9,18,53,50,0,defense
ITA-Serie A,2022,Monza,Matteo Pessina,ITA,MF,25,1997,32.6,57,36,28,21,8,26,62,41.9,36,50,15,35,37,94,33,1,defense
ITA-Serie A,2022,Monza,Mattia Valoti,ITA,"MF,FW",28,1993,5.0,17,10,7,9,1,5,16,31.3,11,13,3,10,3,20,6,0,defense
ITA-Serie A,2022,Monza,Michele Di Gregorio,ITA,GK,25,1997,37.0,0,0,0,0,0,0,3,0.0,3,1,0,1,4,4,18,3,defense
ITA-Serie A,2022,Monza,Nicolò Rovella,ITA,MF,20,2001,19.3,45,29,22,21,2,13,36,36.1,23,20,1,19,40,85,17,0,defense
ITA-Serie A,2022,Monza,Pablo Marí,ESP,DF,28,1993,27.6,37,19,29,7,1,17,26,65.4,9,22,14,8,31,68,111,3,defense
ITA-Serie A,2022,Monza,Patrick Ciurria,ITA,"DF,MF",27,1995,30.6,31,18,20,10,1,17,33,51.5,16,24,2,22,7,38,32,0,defense
ITA-Serie A,2022,Monza,Pepín,EQG,MF,25,1996,12.5,28,19,10,11,7,9,27,33.3,18,14,3,11,13,41,17,0,defense
ITA-Serie A,2022,Monza,Salvatore Molina,ITA,DF,30,1992,2.5,6,5,2,4,0,4,5,80.0,1,4,2,2,1,7,2,0,defense
ITA-Serie A,2022,Monza,Samuele Birindelli,ITA,DF,23,1999,15.6,35,19,21,10,4,18,29,62.1,11,28,8,20,16,51,30,0,defense
ITA-Serie A,2022,Monza,Samuele Vignato,ITA,"MF,FW",18,2004,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ITA-Serie A,2022,Monza,Stefano Sensi,ITA,MF,26,1995,18.0,41,26,25,13,3,18,48,37.5,30,13,3,10,20,61,4,0,defense
ITA-Serie A,2022,Monza,Valentin Antov,BUL,DF,21,2000,3.4,6,5,3,3,0,1,5,20.0,4,5,4,1,4,10,14,1,defense
ITA-Serie A,2022,Monza,Warren Bondo,FRA,MF,18,2003,0.7,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,defense
ITA-Serie A,2022,Napoli,Adam Ounas,ALG,FW,25,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
ITA-Serie A,2022,Napoli,Alessandro Zanoli,ITA,DF,21,2000,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,defense
ITA-Serie A,2022,Napoli,Alessio Zerbin,ITA,FW,23,1999,2.2,10,5,4,5,1,4,8,50.0,4,2,0,2,2,12,2,0,defense
ITA-Serie A,2022,Napoli,Alex Meret,ITA,GK,25,1997,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,defense
ITA-Serie A,2022,Napoli,Amir Rrahmani,KVX,DF,28,1994,27.2,33,18,20,13,0,17,26,65.4,9,36,20,16,14,47,79,1,defense
ITA-Serie A,2022,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,26,1995,33.9,53,32,16,29,8,16,64,25.0,48,50,4,46,49,102,25,0,defense
ITA-Serie A,2022,Napoli,Bartosz Bereszyński,POL,DF,30,1992,1.8,3,2,1,1,1,2,2,100.0,0,4,0,4,3,6,3,0,defense
ITA-Serie A,2022,Napoli,Diego Demme,GER,MF,30,1991,1.6,1,0,1,0,0,0,4,0.0,4,2,0,2,0,1,1,0,defense
ITA-Serie A,2022,Napoli,Elif Elmas,MKD,"FW,MF",22,1999,18.1,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0,defense
ITA-Serie A,2022,Napoli,Giacomo Raspadori,ITA,"FW,MF",22,2000,10.1,10,8,0,6,4,4,10,40.0,6,9,0,9,4,14,4,0,defense
ITA-Serie A,2022,Napoli,Gianluca Gaetano,ITA,MF,22,2000,0.8,5,3,1,3,1,0,0,,0,1,0,1,1,6,0,0,defense
ITA-Serie A,2022,Napoli,Giovanni Di Lorenzo,ITA,DF,28,1993,36.2,60,29,33,19,8,25,49,51.0,24,30,9,21,30,90,60,0,defense
ITA-Serie A,2022,Napoli,Giovanni Simeone,ARG,FW,27,1995,4.5,12,3,3,5,4,3,8,37.5,5,2,1,1,1,13,4,0,defense
ITA-Serie A,2022,Napoli,Hirving Lozano,MEX,FW,27,1995,17.8,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,defense
ITA-Serie A,2022,Napoli,Juan Jesus,BRA,DF,31,1991,10.4,16,11,9,6,1,9,12,75.0,3,18,11,7,10,26,29,0,defense
ITA-Serie A,2022,Napoli,Karim Zedadka,FRA,FW,22,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2022,Napoli,Khvicha Kvaratskhelia,GEO,FW,21,2001,28.0,43,23,12,8,23,17,43,39.5,26,20,0,20,5,48,6,1,defense
ITA-Serie A,2022,Napoli,Kim Min-jae,KOR,DF,25,1996,33.9,55,30,32,22,1,25,29,86.2,4,36,26,10,41,96,123,1,defense
ITA-Serie A,2022,Napoli,Leo Skiri Østigård,NOR,DF,22,1999,4.7,4,1,3,1,0,1,1,100.0,0,3,3,0,6,10,18,1,defense
ITA-Serie A,2022,Napoli,Mathías Olivera,URU,DF,24,1997,18.3,39,23,16,16,7,22,43,51.2,21,28,2,26,22,61,26,0,defense
ITA-Serie A,2022,Napoli,Matteo Politano,ITA,FW,28,1993,13.0,18,9,9,5,4,11,25,44.0,14,6,0,6,7,25,7,0,defense
ITA-Serie A,2022,Napoli,Mário Rui,POR,DF,31,1991,19.4,34,22,17,13,4,20,41,48.8,21,17,4,13,15,49,24,1,defense
ITA-Serie A,2022,Napoli,Pierluigi Gollini,ITA,GK,27,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2022,Napoli,Piotr Zieliński,POL,MF,28,1994,25.4,17,10,1,11,5,12,25,48.0,13,16,5,11,14,31,7,0,defense
ITA-Serie A,2022,Napoli,Stanislav Lobotka,SVK,MF,27,1994,34.5,83,44,35,35,13,43,73,58.9,30,29,7,22,23,106,16,0,defense
ITA-Serie A,2022,Napoli,Tanguy Ndombele,FRA,MF,25,1996,9.0,14,8,4,8,2,4,7,57.1,3,10,1,9,7,21,7,1,defense
ITA-Serie A,2022,Napoli,Victor Osimhen,NGA,FW,23,1998,28.5,10,6,1,2,7,0,7,0.0,7,6,1,5,6,16,29,0,defense
ITA-Serie A,2022,Roma,Andrea Belotti,ITA,FW,28,1993,12.7,12,5,3,5,4,5,11,45.5,6,11,1,10,3,15,5,0,defense
ITA-Serie A,2022,Roma,Benjamin Tahirovic,BIH,MF,19,2003,3.9,8,5,5,2,1,4,12,33.3,8,9,4,5,3,11,3,0,defense
ITA-Serie A,2022,Roma,Bryan Cristante,ITA,"MF,DF",27,1995,32.6,113,62,55,49,9,55,90,61.1,35,39,10,29,18,131,53,0,defense
ITA-Serie A,2022,Roma,Chris Smalling,ENG,DF,32,1989,31.2,26,15,16,10,0,13,21,61.9,8,51,36,15,43,69,123,0,defense
ITA-Serie A,2022,Roma,Cristian Volpato,ITA,MF,18,2003,2.5,3,2,1,1,1,0,2,0.0,2,2,0,2,2,5,0,0,defense
ITA-Serie A,2022,Roma,Diego Llorente,ESP,DF,28,1993,6.4,10,5,6,4,0,5,12,41.7,7,4,2,2,11,21,20,0,defense
ITA-Serie A,2022,Roma,Edoardo Bove,ITA,MF,20,2002,11.0,35,18,12,15,8,16,39,41.0,23,15,1,14,10,45,11,0,defense
ITA-Serie A,2022,Roma,Eldor Shomurodov,UZB,FW,27,1995,1.3,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,defense
ITA-Serie A,2022,Roma,Filippo Missori,ITA,DF,18,2004,2.0,4,3,3,0,1,3,6,50.0,3,0,0,0,3,7,5,0,defense
ITA-Serie A,2022,Roma,Georginio Wijnaldum,NED,MF,31,1990,8.5,4,3,1,3,0,0,2,0.0,2,7,1,6,2,6,3,0,defense
ITA-Serie A,2022,Roma,Gianluca Mancini,ITA,DF,26,1996,31.8,37,19,27,9,1,18,34,52.9,16,38,17,21,46,83,67,0,defense
ITA-Serie A,2022,Roma,Jordan Majchrzak,POL,FW,17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Roma,Leonardo Spinazzola,ITA,DF,29,1993,18.4,15,8,7,6,2,8,23,34.8,15,13,3,10,9,24,25,0,defense
ITA-Serie A,2022,Roma,Lorenzo Pellegrini,ITA,MF,26,1996,28.3,52,29,24,24,4,22,48,45.8,26,27,4,23,26,78,22,0,defense
ITA-Serie A,2022,Roma,Marash Kumbulla,ALB,DF,22,2000,2.9,4,4,2,2,0,2,3,66.7,1,2,1,1,4,8,6,0,defense
ITA-Serie A,2022,Roma,Matías Viña,URU,DF,24,1997,0.6,3,1,1,1,1,1,3,33.3,2,5,1,4,2,5,5,0,defense
ITA-Serie A,2022,Roma,Mile Svilar,SRB,GK,22,1999,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2022,Roma,Mohamed Camara,GUI,MF,25,1997,7.7,13,10,3,7,3,5,15,33.3,10,5,1,4,10,23,8,0,defense
ITA-Serie A,2022,Roma,Nemanja Matić,SRB,MF,33,1988,20.6,47,27,24,19,4,19,33,57.6,14,27,7,20,25,72,21,1,defense
ITA-Serie A,2022,Roma,Niccolò Pisilli,ITA,MF,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Roma,Nicola Zalewski,POL,DF,20,2002,24.4,45,26,25,15,5,22,71,31.0,49,27,1,26,31,76,23,0,defense
ITA-Serie A,2022,Roma,Nicolò Zaniolo,ITA,"MF,FW",23,1999,9.9,7,5,2,4,1,2,7,28.6,5,11,0,11,2,9,0,0,defense
ITA-Serie A,2022,Roma,Ola Solbakken,NOR,"MF,FW",23,1998,5.6,2,2,1,1,0,2,7,28.6,5,2,0,2,2,4,8,0,defense
ITA-Serie A,2022,Roma,Paulo Dybala,ARG,"MF,FW",28,1993,19.3,14,4,1,8,5,8,26,30.8,18,12,1,11,8,22,4,0,defense
ITA-Serie A,2022,Roma,Rick Karsdorp,NED,DF,27,1995,7.9,21,13,11,7,3,13,22,59.1,9,0,0,0,7,28,15,1,defense
ITA-Serie A,2022,Roma,Roger Ibanez,BRA,DF,23,1998,31.1,67,33,38,26,3,32,48,66.7,16,30,11,19,66,133,95,2,defense
ITA-Serie A,2022,Roma,Rui Patrício,POR,GK,34,1988,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,6,3,defense
ITA-Serie A,2022,Roma,Stephan El Shaarawy,ITA,"DF,MF",29,1992,16.9,21,9,8,10,3,6,22,27.3,16,11,1,10,15,36,11,0,defense
ITA-Serie A,2022,Roma,Tammy Abraham,ENG,FW,24,1997,24.3,17,10,4,8,5,3,16,18.8,13,10,4,6,3,20,14,0,defense
ITA-Serie A,2022,Roma,Zeki Çelik,TUR,DF,25,1997,16.7,42,21,19,21,2,24,41,58.5,17,33,6,27,14,56,36,2,defense
ITA-Serie A,2022,Salernitana,Antonio Candreva,ITA,"MF,DF",35,1987,30.3,17,7,13,2,2,11,38,28.9,27,7,3,4,17,34,32,0,defense
ITA-Serie A,2022,Salernitana,Antonio Iervolino,ITA,MF,19,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Salernitana,Boulaye Dia,SEN,"FW,MF",25,1996,28.0,12,5,3,6,3,2,7,28.6,5,10,0,10,7,19,27,1,defense
ITA-Serie A,2022,Salernitana,Diego Valencia,CHI,"MF,FW",22,2000,2.6,8,5,4,2,2,2,9,22.2,7,10,1,9,1,9,2,0,defense
ITA-Serie A,2022,Salernitana,Domagoj Bradarić,CRO,DF,22,1999,25.0,26,19,14,8,4,7,16,43.8,9,20,5,15,21,47,44,0,defense
ITA-Serie A,2022,Salernitana,Domen Črnigoj,SVN,MF,26,1995,3.3,8,3,0,7,1,1,2,50.0,1,9,1,8,9,17,6,0,defense
ITA-Serie A,2022,Salernitana,Dylan Bronn,TUN,DF,27,1995,18.7,34,18,17,16,1,20,30,66.7,10,32,20,12,20,54,58,1,defense
ITA-Serie A,2022,Salernitana,Emil Bohinen,NOR,MF,23,1999,9.2,25,13,15,8,2,12,23,52.2,11,25,7,18,17,42,21,0,defense
ITA-Serie A,2022,Salernitana,Erik Botheim,NOR,"MF,FW",22,2000,9.6,11,7,3,4,4,6,13,46.2,7,3,0,3,0,11,4,0,defense
ITA-Serie A,2022,Salernitana,Federico Bonazzoli,ITA,"FW,MF",25,1997,12.4,5,3,0,3,2,0,9,0.0,9,9,1,8,3,8,0,0,defense
ITA-Serie A,2022,Salernitana,Federico Fazio,ARG,DF,35,1987,11.9,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0,defense
ITA-Serie A,2022,Salernitana,Flavius Daniliuc,AUT,DF,21,2001,24.4,57,29,37,17,3,26,47,55.3,21,30,13,17,29,86,76,0,defense
ITA-Serie A,2022,Salernitana,Franck Ribéry,FRA,MF,39,1983,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ITA-Serie A,2022,Salernitana,Giulio Maggiore,ITA,MF,24,1998,9.9,20,8,11,6,3,10,21,47.6,11,19,4,15,8,28,10,0,defense
ITA-Serie A,2022,Salernitana,Grigoris Kastanos,CYP,"MF,DF",24,1998,14.3,39,23,18,19,2,16,40,40.0,24,20,6,14,8,47,8,0,defense
ITA-Serie A,2022,Salernitana,Guillermo Ochoa,MEX,GK,37,1985,20.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,9,1,defense
ITA-Serie A,2022,Salernitana,Hans Nicolussi Caviglia,ITA,MF,22,2000,6.5,15,6,5,8,2,9,15,60.0,6,9,0,9,7,22,7,1,defense
ITA-Serie A,2022,Salernitana,Ivan Radovanović,SRB,"MF,DF",33,1988,7.5,12,4,8,4,0,4,10,40.0,6,9,3,6,7,19,9,1,defense
ITA-Serie A,2022,Salernitana,Julian Kristoffersen,NOR,FW,25,1997,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ITA-Serie A,2022,Salernitana,Junior Sambia,FRA,DF,25,1996,7.7,12,5,7,4,1,6,10,60.0,4,9,3,6,8,20,16,1,defense
ITA-Serie A,2022,Salernitana,Krzysztof Piątek,POL,FW,27,1995,23.8,18,11,3,9,6,5,21,23.8,16,17,4,13,2,20,39,0,defense
ITA-Serie A,2022,Salernitana,Lassana Coulibaly,MLI,MF,26,1996,32.1,84,50,42,35,7,30,73,41.1,43,35,7,28,25,109,33,2,defense
ITA-Serie A,2022,Salernitana,Lorenzo Pirola,ITA,DF,20,2002,21.6,33,29,18,14,1,19,27,70.4,8,50,35,15,30,63,85,1,defense
ITA-Serie A,2022,Salernitana,Luigi Sepe,ITA,GK,31,1991,17.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Salernitana,Matteo Lovato,ITA,DF,22,2000,9.0,17,14,14,3,0,10,25,40.0,15,8,5,3,13,30,33,2,defense
ITA-Serie A,2022,Salernitana,Norbert Gyömbér,SVK,DF,30,1992,19.3,32,23,25,6,1,16,24,66.7,8,33,22,11,35,67,92,0,defense
ITA-Serie A,2022,Salernitana,Pasquale Mazzocchi,ITA,DF,27,1995,21.8,32,18,21,5,6,17,37,45.9,20,10,2,8,10,42,37,2,defense
ITA-Serie A,2022,Salernitana,Tonny Vilhena,NED,MF,27,1995,25.2,44,22,16,23,5,20,50,40.0,30,17,7,10,18,62,21,0,defense
ITA-Serie A,2022,Salernitana,Vincenzo Fiorillo,ITA,GK,32,1990,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Salernitana,William Troost-Ekong,NGA,DF,28,1993,4.9,11,3,7,4,0,6,7,85.7,1,7,4,3,6,17,10,0,defense
ITA-Serie A,2022,Sampdoria,Abdelhamid Sabiri,MAR,"MF,FW",25,1996,11.9,18,7,5,9,4,4,13,30.8,9,18,4,14,2,20,5,0,defense
ITA-Serie A,2022,Sampdoria,Alessandro Zanoli,ITA,DF,21,2000,17.1,22,14,14,6,2,8,17,47.1,9,19,15,4,12,34,39,0,defense
ITA-Serie A,2022,Sampdoria,Alex Ferrari,ITA,DF,28,1994,9.6,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0,defense
ITA-Serie A,2022,Sampdoria,Andrea Conti,ITA,DF,28,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sampdoria,Bartosz Bereszyński,POL,DF,30,1992,13.3,28,18,15,11,2,17,26,65.4,9,18,4,14,21,49,25,0,defense
ITA-Serie A,2022,Sampdoria,Bram Nuytinck,NED,DF,32,1990,16.6,54,38,33,21,0,23,34,67.6,11,36,21,15,23,77,84,0,defense
ITA-Serie A,2022,Sampdoria,Bruno Amione,ARG,DF,20,2002,23.2,50,33,36,14,0,19,43,44.2,24,26,11,15,25,75,62,1,defense
ITA-Serie A,2022,Sampdoria,Daniele Montevago,ITA,FW,19,2003,2.6,1,0,0,0,1,0,1,0.0,1,2,1,1,0,1,1,0,defense
ITA-Serie A,2022,Sampdoria,Emil Audero,IDN,GK,25,1997,25.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,1,defense
ITA-Serie A,2022,Sampdoria,Emirhan İlkhan,TUR,MF,18,2004,1.3,6,3,2,2,2,2,3,66.7,1,5,1,4,0,6,3,0,defense
ITA-Serie A,2022,Sampdoria,Fabio Depaoli,ITA,"DF,MF",25,1997,1.5,5,3,2,3,0,3,4,75.0,1,1,0,1,1,6,4,0,defense
ITA-Serie A,2022,Sampdoria,Fabio Quagliarella,ITA,FW,39,1983,8.9,2,1,1,1,0,1,7,14.3,6,5,1,4,0,2,9,0,defense
ITA-Serie A,2022,Sampdoria,Filip Đuričić,SRB,"MF,FW",30,1992,24.1,43,22,18,20,5,14,32,43.8,18,19,6,13,7,50,8,0,defense
ITA-Serie A,2022,Sampdoria,Flavio Paoletti,ITA,MF,19,2003,3.2,2,2,0,2,0,1,5,20.0,4,1,0,1,5,7,9,0,defense
ITA-Serie A,2022,Sampdoria,Francesco Caputo,ITA,FW,34,1987,12.2,3,1,0,0,3,0,3,0.0,3,0,0,0,1,4,3,0,defense
ITA-Serie A,2022,Sampdoria,Gerard Yepes,ESP,MF,19,2002,2.2,5,3,2,3,0,1,3,33.3,2,3,0,3,4,9,3,0,defense
ITA-Serie A,2022,Sampdoria,Gonzalo Villar,ESP,MF,24,1998,7.7,13,7,4,8,1,7,15,46.7,8,11,3,8,4,17,9,1,defense
ITA-Serie A,2022,Sampdoria,Harry Winks,ENG,MF,26,1996,19.1,27,12,7,18,2,14,43,32.6,29,14,8,6,24,51,24,0,defense
ITA-Serie A,2022,Sampdoria,Ignacio Pussetto,ARG,"MF,DF",26,1995,1.7,6,3,2,3,1,3,4,75.0,1,4,0,4,0,6,3,0,defense
ITA-Serie A,2022,Sampdoria,Jeison Murillo,COL,DF,30,1992,11.7,22,11,16,6,0,17,26,65.4,9,22,14,8,8,30,39,0,defense
ITA-Serie A,2022,Sampdoria,Jesé,ESP,FW,29,1993,2.3,2,0,0,2,0,0,1,0.0,1,3,1,2,1,3,2,0,defense
ITA-Serie A,2022,Sampdoria,Koray Günter,GER,DF,27,1994,8.6,10,8,6,4,0,6,9,66.7,3,10,5,5,11,21,46,0,defense
ITA-Serie A,2022,Sampdoria,Lorenzo Malagrida,ITA,"MF,DF",18,2003,1.2,1,0,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0,defense
ITA-Serie A,2022,Sampdoria,Manolo Gabbiadini,ITA,"FW,MF",30,1991,26.2,23,15,8,9,6,9,23,39.1,14,16,2,14,6,29,25,0,defense
ITA-Serie A,2022,Sampdoria,Manuel De Luca,ITA,"FW,MF",24,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sampdoria,Marios Oikonomou,GRE,DF,29,1992,2.4,3,2,3,0,0,1,3,33.3,2,5,4,1,4,7,13,0,defense
ITA-Serie A,2022,Sampdoria,Martin Turk,SVN,GK,18,2003,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2022,Sampdoria,Mehdi Léris,ALG,"MF,DF",24,1998,27.3,63,46,30,24,9,23,55,41.8,32,38,6,32,27,90,34,0,defense
ITA-Serie A,2022,Sampdoria,Mickaël Cuisance,FRA,MF,22,1999,6.9,13,10,7,5,1,5,23,21.7,18,10,0,10,5,18,4,0,defense
ITA-Serie A,2022,Sampdoria,Mihailo Ivanović,SRB,FW,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sampdoria,Nicola Murru,ITA,DF,27,1994,8.7,24,14,15,8,1,7,13,53.8,6,17,7,10,10,34,21,0,defense
ITA-Serie A,2022,Sampdoria,Nicola Ravaglia,ITA,GK,33,1988,9.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,defense
ITA-Serie A,2022,Sampdoria,Omar Colley,GAM,DF,29,1992,15.4,17,10,10,7,0,9,12,75.0,3,9,5,4,22,39,69,1,defense
ITA-Serie A,2022,Sampdoria,Ronaldo Vieira,ENG,MF,24,1998,9.1,18,10,4,12,2,10,13,76.9,3,15,5,10,13,31,10,2,defense
ITA-Serie A,2022,Sampdoria,Sam Lammers,NED,FW,25,1997,12.2,12,5,2,7,3,6,15,40.0,9,10,3,7,6,18,11,0,defense
ITA-Serie A,2022,Sampdoria,Samuel Ntanda,BEL,MF,17,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sampdoria,Telasco Segovia,VEN,MF,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sampdoria,Tommaso Augello,ITA,DF,27,1994,34.0,17,14,13,2,2,9,20,45.0,11,23,7,16,17,34,61,1,defense
ITA-Serie A,2022,Sampdoria,Tomás Rincón,VEN,MF,34,1988,28.4,56,27,22,26,8,29,61,47.5,32,37,7,30,30,86,18,0,defense
ITA-Serie A,2022,Sampdoria,Valerio Verre,ITA,MF,28,1994,7.5,14,7,6,5,3,8,17,47.1,9,9,1,8,9,23,3,0,defense
ITA-Serie A,2022,Sassuolo,Abdou Harroui,NED,MF,24,1998,7.2,17,6,6,7,4,2,7,28.6,5,6,1,5,2,19,10,0,defense
ITA-Serie A,2022,Sassuolo,Agustín Álvarez Martínez,URU,"FW,MF",21,2001,4.1,6,3,0,5,1,1,4,25.0,3,5,1,4,3,9,3,0,defense
ITA-Serie A,2022,Sassuolo,Alessandro Russo,ITA,GK,21,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,defense
ITA-Serie A,2022,Sassuolo,Andrea Consigli,ITA,GK,35,1987,35.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,3,defense
ITA-Serie A,2022,Sassuolo,Andrea Pinamonti,ITA,FW,23,1999,24.0,10,7,0,5,5,3,7,42.9,4,19,2,17,2,12,11,0,defense
ITA-Serie A,2022,Sassuolo,Armand Lauriente,FRA,FW,23,1998,24.2,21,15,5,7,9,8,21,38.1,13,20,0,20,12,33,8,0,defense
ITA-Serie A,2022,Sassuolo,Davide Frattesi,ITA,MF,22,1999,31.9,63,36,24,29,10,25,44,56.8,19,27,6,21,16,79,42,0,defense
ITA-Serie A,2022,Sassuolo,Domenico Berardi,ITA,FW,27,1994,20.7,23,14,8,10,5,9,40,22.5,31,13,0,13,19,42,18,0,defense
ITA-Serie A,2022,Sassuolo,Emil Ceide,NOR,FW,20,2001,5.7,5,2,5,0,0,3,5,60.0,2,3,1,2,1,6,0,0,defense
ITA-Serie A,2022,Sassuolo,Filippo Romagna,ITA,DF,25,1997,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,defense
ITA-Serie A,2022,Sassuolo,Giacomo Raspadori,ITA,FW,22,2000,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2022,Sassuolo,Gian Marco Ferrari,ITA,DF,30,1992,24.7,23,16,11,10,2,10,17,58.8,7,29,20,9,23,46,81,4,defense
ITA-Serie A,2022,Sassuolo,Gianluca Pegolo,ITA,GK,41,1981,2.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,defense
ITA-Serie A,2022,Sassuolo,Giorgos Kyriakopoulos,GRE,"FW,DF",26,1996,8.5,21,8,7,9,5,10,14,71.4,4,7,1,6,11,32,12,1,defense
ITA-Serie A,2022,Sassuolo,Grégoire Defrel,MTQ,FW,31,1991,13.0,9,7,5,2,2,4,13,30.8,9,11,0,11,2,11,5,0,defense
ITA-Serie A,2022,Sassuolo,Hamed Junior Traorè,CIV,"MF,FW",22,2000,6.6,11,6,4,6,1,4,11,36.4,7,4,0,4,2,13,0,1,defense
ITA-Serie A,2022,Sassuolo,Janis Antiste,FRA,FW,19,2002,0.6,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,defense
ITA-Serie A,2022,Sassuolo,Jeremy Toljan,GER,DF,27,1994,29.7,36,23,17,14,5,22,33,66.7,11,31,14,17,18,54,60,1,defense
ITA-Serie A,2022,Sassuolo,Kaan Ayhan,TUR,DF,27,1994,6.1,10,4,6,4,0,7,7,100.0,0,5,4,1,5,15,26,1,defense
ITA-Serie A,2022,Sassuolo,Kristian Thorstvedt,NOR,MF,23,1999,12.6,16,7,4,9,3,6,17,35.3,11,19,5,14,14,30,13,0,defense
