nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,league,season,stat_type
KOR,MF,25-299,1999,5.2,0,5,2,40.0,0.97,0.39,0.0,0.0,10.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5,GER-Bundesliga,2024,shooting
GER,FW,24-274,2000,18.5,15,51,22,43.1,2.76,1.19,0.27,0.64,13.3,0,1,1,12.3,11.5,0.23,2.7,2.5,GER-Bundesliga,2024,shooting
JPN,MF,24-102,2000,27.8,0,16,2,12.5,0.58,0.07,0.0,0.0,21.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7,GER-Bundesliga,2024,shooting
AUT,"MF,FW",33-025,1992,1.2,0,3,0,0.0,2.45,0.0,0.0,,13.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,GER-Bundesliga,2024,shooting
KOR,MF,32-244,1992,24.0,6,32,12,37.5,1.34,0.5,0.19,0.5,10.8,0,0,0,3.8,3.8,0.12,2.2,2.2,GER-Bundesliga,2024,shooting
USA,MF,25-185,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,DF,26-328,1998,7.5,1,6,1,16.7,0.8,0.13,0.17,1.0,12.4,0,0,0,1.2,1.2,0.2,-0.2,-0.2,GER-Bundesliga,2024,shooting
GER,DF,25-346,1999,15.8,0,8,4,50.0,0.51,0.25,0.0,0.0,9.1,0,0,0,0.9,0.9,0.11,-0.9,-0.9,GER-Bundesliga,2024,shooting
GER,MF,28-166,1996,22.5,6,48,20,41.7,2.13,0.89,0.08,0.2,25.2,7,2,2,4.4,2.8,0.06,1.6,1.2,GER-Bundesliga,2024,shooting
GER,"FW,MF",20-025,2005,5.7,3,12,9,75.0,2.12,1.59,0.25,0.33,11.8,0,0,0,2.8,2.8,0.23,0.2,0.2,GER-Bundesliga,2024,shooting
AUT,"DF,FW",22-077,2003,1.3,0,3,1,33.3,2.39,0.8,0.0,0.0,15.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,MF,22-183,2002,21.1,8,33,15,45.5,1.56,0.71,0.24,0.53,17.5,0,0,0,4.5,4.5,0.14,3.5,3.5,GER-Bundesliga,2024,shooting
AUT,DF,31-072,1994,25.2,0,18,3,16.7,0.71,0.12,0.0,0.0,17.1,0,0,0,1.2,1.2,0.07,-1.2,-1.2,GER-Bundesliga,2024,shooting
GER,GK,30-165,1994,28.0,0,1,0,0.0,0.04,0.0,0.0,,13.4,0,0,0,0.0,0.0,0.01,0.0,0.0,GER-Bundesliga,2024,shooting
SUI,DF,32-037,1993,4.4,0,2,0,0.0,0.45,0.0,0.0,,17.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,DF,33-230,1991,13.1,0,8,2,25.0,0.61,0.15,0.0,0.0,11.0,0,0,0,0.6,0.6,0.08,-0.6,-0.6,GER-Bundesliga,2024,shooting
MLI,MF,27-070,1998,13.3,0,16,0,0.0,1.2,0.0,0.0,,19.2,0,0,0,1.1,1.1,0.07,-1.1,-1.1,GER-Bundesliga,2024,shooting
POR,"FW,MF",29-156,1995,1.5,1,7,2,28.6,4.77,1.36,0.0,0.0,21.1,1,1,1,1.3,0.5,0.07,-0.3,-0.5,GER-Bundesliga,2024,shooting
NOR,"MF,DF",19-359,2005,16.0,3,22,6,27.3,1.37,0.37,0.14,0.5,19.0,0,0,0,1.6,1.6,0.07,1.4,1.4,GER-Bundesliga,2024,shooting
BEL,MF,20-063,2005,13.7,0,1,0,0.0,0.07,0.0,0.0,,15.2,0,0,0,0.2,0.2,0.23,-0.2,-0.2,GER-Bundesliga,2024,shooting
GER,MF,18-337,2006,0.6,0,1,0,0.0,1.8,0.0,0.0,,22.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,DF,28-047,1997,10.4,0,11,1,9.1,1.06,0.1,0.0,0.0,22.1,1,0,0,0.5,0.4,0.04,-0.5,-0.4,GER-Bundesliga,2024,shooting
SVN,"FW,MF",21-315,2003,22.1,11,55,25,45.5,2.49,1.13,0.18,0.4,16.9,0,1,1,7.7,6.9,0.12,3.3,3.1,GER-Bundesliga,2024,shooting
FRA,DF,22-115,2002,12.5,0,4,1,25.0,0.32,0.08,0.0,0.0,15.6,0,0,0,0.4,0.4,0.1,-0.4,-0.4,GER-Bundesliga,2024,shooting
AUT,"MF,FW",25-253,1999,15.1,2,31,12,38.7,2.06,0.8,0.06,0.17,14.5,0,0,0,3.4,3.4,0.11,-1.4,-1.4,GER-Bundesliga,2024,shooting
GER,DF,26-354,1998,17.8,1,9,4,44.4,0.51,0.22,0.11,0.25,17.9,3,0,0,0.5,0.5,0.05,0.5,0.5,GER-Bundesliga,2024,shooting
FRA,DF,19-330,2005,8.0,0,4,2,50.0,0.5,0.25,0.0,0.0,10.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,GER-Bundesliga,2024,shooting
MKD,MF,25-199,1999,0.5,0,2,0,0.0,4.09,0.0,0.0,,10.9,0,0,0,0.3,0.3,0.17,-0.3,-0.3,GER-Bundesliga,2024,shooting
GER,MF,17-087,2008,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
SVN,MF,34-184,1990,15.6,1,6,2,33.3,0.38,0.13,0.17,0.5,18.3,0,0,0,0.8,0.8,0.13,0.2,0.2,GER-Bundesliga,2024,shooting
SRB,DF,19-116,2005,1.5,0,3,0,0.0,1.96,0.0,0.0,,14.2,0,0,0,0.5,0.5,0.17,-0.5,-0.5,GER-Bundesliga,2024,shooting
BEL,"FW,MF",25-054,2000,23.1,8,70,30,42.9,3.03,1.3,0.11,0.27,16.2,1,0,1,8.7,7.9,0.11,-0.7,0.1,GER-Bundesliga,2024,shooting
GER,DF,28-312,1996,15.4,0,3,1,33.3,0.19,0.06,0.0,0.0,15.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,GER-Bundesliga,2024,shooting
NED,DF,24-267,2000,14.6,1,8,1,12.5,0.55,0.07,0.13,1.0,15.2,0,0,0,1.1,1.1,0.14,-0.1,-0.1,GER-Bundesliga,2024,shooting
BEL,GK,23-044,2002,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
FRA,DF,24-343,2000,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
AUT,"MF,DF",23-342,2001,17.2,0,2,0,0.0,0.12,0.0,0.0,,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2024,shooting
HUN,GK,34-340,1990,25.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"DF,MF",27-003,1998,10.1,1,13,3,23.1,1.28,0.3,0.08,0.33,15.8,0,0,0,1.1,1.1,0.08,-0.1,-0.1,GER-Bundesliga,2024,shooting
FRA,"MF,DF",18-246,2006,0.7,0,3,1,33.3,4.09,1.36,0.0,0.0,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,MF,17-140,2007,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
HUN,DF,32-159,1992,24.7,5,22,7,31.8,0.89,0.28,0.23,0.71,8.3,0,0,0,4.0,4.0,0.18,1.0,1.0,GER-Bundesliga,2024,shooting
AUT,MF,27-195,1997,2.0,0,1,0,0.0,0.5,0.0,0.0,,22.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
NED,MF,21-355,2003,19.1,7,37,16,43.2,1.93,0.84,0.19,0.44,19.1,1,0,0,3.7,3.7,0.1,3.3,3.3,GER-Bundesliga,2024,shooting
DEN,"FW,MF",30-300,1994,3.3,1,10,4,40.0,3.01,1.2,0.1,0.25,8.5,0,0,0,2.2,2.2,0.22,-1.2,-1.2,GER-Bundesliga,2024,shooting
GAM,FW,21-096,2004,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
POL,"DF,MF",29-198,1995,2.8,0,5,0,0.0,1.79,0.0,0.0,,11.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,GER-Bundesliga,2024,shooting
DEN,FW,35-019,1990,0.7,1,3,1,33.3,4.35,1.45,0.33,1.0,11.9,0,0,0,0.6,0.6,0.2,0.4,0.4,GER-Bundesliga,2024,shooting
MAR,MF,25-343,1999,13.7,1,14,2,14.3,1.02,0.15,0.07,0.5,18.0,0,0,0,0.8,0.8,0.06,0.2,0.2,GER-Bundesliga,2024,shooting
AUS,MF,25-157,1999,3.0,0,5,3,60.0,1.64,0.99,0.0,0.0,22.3,0,0,0,0.7,0.7,0.13,-0.7,-0.7,GER-Bundesliga,2024,shooting
LUX,"MF,FW",28-006,1997,8.4,1,26,9,34.6,3.08,1.07,0.04,0.11,21.4,2,0,0,1.1,1.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
AUT,DF,24-024,2001,17.7,0,2,0,0.0,0.11,0.0,0.0,,23.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
TUN,"FW,MF",25-105,1999,9.2,3,22,8,36.4,2.4,0.87,0.14,0.38,16.3,0,0,0,2.7,2.7,0.12,0.3,0.3,GER-Bundesliga,2024,shooting
SWE,"DF,MF",28-093,1997,25.4,1,21,8,38.1,0.83,0.31,0.05,0.13,24.7,9,0,0,1.3,1.3,0.06,-0.3,-0.3,GER-Bundesliga,2024,shooting
SWE,"FW,MF",23-179,2001,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
WAL,DF,22-001,2003,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,DF,30-361,1994,27.0,0,8,4,50.0,0.3,0.15,0.0,0.0,11.3,0,0,0,0.7,0.7,0.09,-0.7,-0.7,GER-Bundesliga,2024,shooting
AUS,MF,32-035,1993,28.0,0,39,12,30.8,1.39,0.43,0.0,0.0,11.8,0,0,0,3.1,2.9,0.07,-3.1,-2.9,GER-Bundesliga,2024,shooting
USA,"MF,DF",24-279,2000,5.0,0,1,0,0.0,0.2,0.0,0.0,,9.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,FW,26-338,1998,20.3,3,34,10,29.4,1.68,0.49,0.06,0.2,15.7,0,1,2,4.7,3.1,0.09,-1.7,-1.1,GER-Bundesliga,2024,shooting
EST,DF,31-330,1993,10.0,0,3,0,0.0,0.3,0.0,0.0,,14.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,"DF,MF",26-339,1998,8.6,1,8,1,12.5,0.93,0.12,0.13,1.0,25.0,0,0,0,0.4,0.4,0.06,0.6,0.6,GER-Bundesliga,2024,shooting
GRE,"MF,DF",28-211,1996,20.0,1,27,5,18.5,1.35,0.25,0.04,0.2,23.2,0,0,0,1.2,1.2,0.04,-0.2,-0.2,GER-Bundesliga,2024,shooting
BRA,FW,31-032,1994,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GUI,"FW,MF",27-032,1998,14.9,5,33,10,30.3,2.22,0.67,0.15,0.5,13.8,0,0,0,5.8,5.8,0.18,-0.8,-0.8,GER-Bundesliga,2024,shooting
BIH,GK,29-130,1995,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"FW,MF",23-203,2001,10.2,1,14,2,14.3,1.38,0.2,0.07,0.5,16.8,0,0,0,1.6,1.6,0.12,-0.6,-0.6,GER-Bundesliga,2024,shooting
ENG,"FW,MF",27-058,1998,15.9,3,33,11,33.3,2.08,0.69,0.09,0.27,20.1,0,0,0,2.9,2.9,0.09,0.1,0.1,GER-Bundesliga,2024,shooting
GER,"MF,DF",24-129,2000,26.4,0,17,2,11.8,0.64,0.08,0.0,0.0,16.9,0,0,0,1.1,1.1,0.06,-1.1,-1.1,GER-Bundesliga,2024,shooting
GER,MF,21-271,2003,4.0,0,2,0,0.0,0.49,0.0,0.0,,15.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,GER-Bundesliga,2024,shooting
SCO,"FW,MF",23-197,2001,1.1,0,3,0,0.0,2.67,0.0,0.0,,11.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,GER-Bundesliga,2024,shooting
BEL,"DF,MF",26-316,1998,6.4,1,2,1,50.0,0.31,0.16,0.5,1.0,3.2,0,0,0,1.3,1.3,0.67,-0.3,-0.3,GER-Bundesliga,2024,shooting
GER,GK,28-193,1996,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
BEL,DF,23-036,2002,4.8,0,1,0,0.0,0.21,0.0,0.0,,19.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,MF,24-007,2001,26.3,1,14,3,21.4,0.53,0.11,0.07,0.33,19.5,0,0,0,1.4,1.4,0.1,-0.4,-0.4,GER-Bundesliga,2024,shooting
JPN,DF,21-018,2004,8.2,0,5,0,0.0,0.61,0.0,0.0,,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2024,shooting
FRA,DF,23-317,2001,13.5,1,5,1,20.0,0.37,0.07,0.2,1.0,6.5,0,0,0,0.5,0.5,0.1,0.5,0.5,GER-Bundesliga,2024,shooting
,MF,28-180,1996,23.2,1,10,4,40.0,0.43,0.17,0.1,0.25,16.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2,GER-Bundesliga,2024,shooting
GER,"MF,FW",27-092,1998,17.2,1,27,8,29.6,1.57,0.46,0.04,0.13,17.5,2,0,0,2.0,2.0,0.07,-1.0,-1.0,GER-Bundesliga,2024,shooting
FRA,"DF,MF",25-312,1999,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"FW,MF",28-266,1996,14.1,7,58,26,44.8,4.11,1.84,0.12,0.27,13.8,0,0,0,9.2,9.2,0.16,-2.2,-2.2,GER-Bundesliga,2024,shooting
MLI,"FW,MF",23-190,2001,4.0,2,14,4,28.6,3.54,1.01,0.14,0.5,15.2,0,0,0,1.6,1.6,0.12,0.4,0.4,GER-Bundesliga,2024,shooting
FRA,"MF,FW",22-268,2002,18.1,4,38,14,36.8,2.1,0.77,0.11,0.29,16.4,0,0,1,7.1,6.3,0.17,-3.1,-2.3,GER-Bundesliga,2024,shooting
BIH,FW,27-017,1998,17.1,13,49,20,40.8,2.87,1.17,0.27,0.65,11.8,0,0,2,11.4,9.6,0.2,1.6,3.4,GER-Bundesliga,2024,shooting
SUI,"MF,FW",23-054,2002,8.4,1,19,6,31.6,2.27,0.72,0.05,0.17,21.7,5,0,0,1.3,1.3,0.07,-0.3,-0.3,GER-Bundesliga,2024,shooting
GER,DF,18-268,2006,4.2,0,1,0,0.0,0.24,0.0,0.0,,12.8,0,0,0,0.0,0.0,0.03,0.0,0.0,GER-Bundesliga,2024,shooting
GER,DF,22-087,2003,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
DEN,MF,26-204,1998,4.0,1,3,2,66.7,0.74,0.49,0.33,0.5,19.5,0,0,0,0.3,0.3,0.1,0.7,0.7,GER-Bundesliga,2024,shooting
GER,"MF,FW",24-044,2001,15.5,2,24,15,62.5,1.55,0.97,0.08,0.13,19.8,0,0,0,1.1,1.1,0.04,0.9,0.9,GER-Bundesliga,2024,shooting
GER,DF,18-275,2006,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"DF,MF",24-121,2000,18.9,1,14,6,42.9,0.74,0.32,0.07,0.17,16.6,0,0,0,1.4,1.4,0.1,-0.4,-0.4,GER-Bundesliga,2024,shooting
GER,DF,27-058,1998,20.3,2,14,2,14.3,0.69,0.1,0.14,1.0,13.6,0,0,0,1.3,1.3,0.09,0.7,0.7,GER-Bundesliga,2024,shooting
GER,"FW,DF",20-135,2004,1.2,1,7,1,14.3,6.06,0.87,0.14,1.0,15.8,0,0,0,1.0,1.0,0.14,0.0,0.0,GER-Bundesliga,2024,shooting
SUI,DF,23-039,2002,6.9,0,2,0,0.0,0.29,0.0,0.0,,19.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
SUI,DF,21-313,2003,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,DF,28-024,1997,21.7,1,12,3,25.0,0.55,0.14,0.08,0.33,22.9,0,0,0,0.6,0.6,0.05,0.4,0.4,GER-Bundesliga,2024,shooting
GER,"FW,MF",23-056,2002,14.0,9,30,17,56.7,2.15,1.22,0.23,0.41,12.3,0,2,2,7.3,5.7,0.19,1.7,1.3,GER-Bundesliga,2024,shooting
GER,DF,29-022,1996,1.5,0,3,0,0.0,1.94,0.0,0.0,,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,GER-Bundesliga,2024,shooting
NED,DF,23-267,2001,11.1,0,5,1,20.0,0.45,0.09,0.0,0.0,11.1,0,0,0,0.6,0.6,0.11,-0.6,-0.6,GER-Bundesliga,2024,shooting
GER,MF,25-055,2000,2.7,0,3,1,33.3,1.13,0.37,0.0,0.0,18.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4,GER-Bundesliga,2024,shooting
GER,GK,32-313,1992,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
GER,MF,20-252,2004,10.2,1,11,3,27.3,1.07,0.29,0.09,0.33,17.4,1,0,0,0.9,0.9,0.09,0.1,0.1,GER-Bundesliga,2024,shooting
SRB,FW,25-008,2000,6.2,3,16,6,37.5,2.57,0.96,0.13,0.33,12.8,0,1,1,2.7,1.9,0.12,0.3,0.1,GER-Bundesliga,2024,shooting
HUN,MF,25-363,1999,12.3,1,10,1,10.0,0.82,0.08,0.1,1.0,21.2,0,0,0,0.6,0.6,0.06,0.4,0.4,GER-Bundesliga,2024,shooting
GER,"FW,MF",23-329,2001,23.1,8,61,18,29.5,2.64,0.78,0.13,0.44,15.4,0,0,0,5.8,5.8,0.1,2.2,2.2,GER-Bundesliga,2024,shooting
AUT,"DF,MF",38-046,1987,14.7,0,7,2,28.6,0.48,0.14,0.0,0.0,22.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,GER-Bundesliga,2024,shooting
NED,DF,26-285,1998,28.0,1,31,4,12.9,1.11,0.14,0.03,0.25,10.4,0,0,0,2.5,2.5,0.08,-1.5,-1.5,GER-Bundesliga,2024,shooting
POR,DF,26-078,1999,25.6,0,17,7,41.2,0.66,0.27,0.0,0.0,14.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,GER-Bundesliga,2024,shooting
DEN,GK,32-250,1992,23.0,0,1,0,0.0,0.04,0.0,0.0,,7.7,0,0,0,0.1,0.1,0.09,-0.1,-0.1,GER-Bundesliga,2024,shooting
CRO,FW,28-332,1996,1.8,0,8,2,25.0,4.47,1.12,0.0,0.0,15.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,GER-Bundesliga,2024,shooting
GER,"MF,DF",31-009,1994,13.5,0,14,2,14.3,1.04,0.15,0.0,0.0,20.4,0,0,0,0.7,0.7,0.05,-0.7,-0.7,GER-Bundesliga,2024,shooting
KOR,"MF,FW",25-203,1999,14.0,3,25,6,24.0,1.78,0.43,0.12,0.5,18.5,1,0,0,2.8,2.8,0.11,0.2,0.2,GER-Bundesliga,2024,shooting
USA,FW,28-350,1996,10.1,0,23,7,30.4,2.28,0.69,0.0,0.0,12.2,0,0,0,3.2,3.2,0.14,-3.2,-3.2,GER-Bundesliga,2024,shooting
CRO,"DF,MF",29-238,1995,11.0,0,5,2,40.0,0.45,0.18,0.0,0.0,23.9,1,0,0,0.3,0.3,0.05,-0.3,-0.3,GER-Bundesliga,2024,shooting
FRA,"DF,MF",32-095,1993,1.4,0,2,0,0.0,1.46,0.0,0.0,,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,GER-Bundesliga,2024,shooting
GER,DF,33-200,1991,13.3,1,0,0,,0.0,0.0,,,,0,1,1,0.8,0.0,,0.2,0.0,GER-Bundesliga,2024,shooting
GER,"FW,MF",32-255,1992,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
AUT,DF,21-112,2003,13.4,1,11,2,18.2,0.82,0.15,0.09,0.5,13.0,0,0,0,0.9,0.9,0.08,0.1,0.1,GER-Bundesliga,2024,shooting
FRA,MF,27-347,1997,5.5,0,7,4,57.1,1.26,0.72,0.0,0.0,20.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,GER-Bundesliga,2024,shooting
SVK,"MF,FW",27-214,1997,5.4,1,14,6,42.9,2.61,1.12,0.07,0.17,23.6,2,0,0,0.7,0.7,0.05,0.3,0.3,GER-Bundesliga,2024,shooting
CRO,"FW,MF",23-042,2002,2.2,1,1,1,100.0,0.46,0.46,1.0,1.0,10.8,0,0,0,0.4,0.4,0.41,0.6,0.6,GER-Bundesliga,2024,shooting
GER,MF,31-074,1994,24.3,1,11,1,9.1,0.45,0.04,0.09,1.0,16.6,0,0,0,1.3,1.3,0.12,-0.3,-0.3,GER-Bundesliga,2024,shooting
DEN,"DF,MF",28-326,1996,9.5,2,16,5,31.3,1.69,0.53,0.06,0.2,22.4,2,1,1,1.7,0.9,0.06,0.3,0.1,GER-Bundesliga,2024,shooting
GER,DF,30-280,1994,1.0,0,1,0,0.0,1.0,0.0,0.0,,23.6,0,0,0,0.0,0.0,0.02,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"FW,MF",28-216,1996,10.7,0,20,9,45.0,1.87,0.84,0.0,0.0,18.5,0,0,0,2.1,2.1,0.1,-2.1,-2.1,GER-Bundesliga,2024,shooting
GER,"DF,MF",20-164,2004,13.8,2,18,6,33.3,1.31,0.44,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,0.4,0.4,GER-Bundesliga,2024,shooting
BEL,"MF,FW",24-093,2001,8.0,1,27,5,18.5,3.38,0.63,0.04,0.2,20.5,0,0,0,1.3,1.3,0.05,-0.3,-0.3,GER-Bundesliga,2024,shooting
GER,DF,27-084,1998,10.7,0,3,0,0.0,0.28,0.0,0.0,,19.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,GER-Bundesliga,2024,shooting
POR,FW,29-156,1995,4.1,1,12,5,41.7,2.93,1.22,0.0,0.0,16.6,0,1,2,2.6,1.0,0.08,-1.6,-1.0,GER-Bundesliga,2024,shooting
GER,DF,33-159,1991,21.0,0,1,0,0.0,0.05,0.0,0.0,,29.2,0,0,0,0.0,0.0,0.04,0.0,0.0,GER-Bundesliga,2024,shooting
GER,"DF,FW",26-066,1999,14.4,2,13,4,30.8,0.9,0.28,0.15,0.5,15.7,0,0,0,0.7,0.7,0.06,1.3,1.3,GER-Bundesliga,2024,shooting
GER,DF,25-196,1999,14.0,3,5,4,80.0,0.36,0.29,0.6,0.75,13.5,0,0,0,1.0,1.0,0.19,2.0,2.0,GER-Bundesliga,2024,shooting
BFA,"DF,FW",23-334,2001,3.4,0,7,0,0.0,2.05,0.0,0.0,,13.4,0,0,0,0.7,0.7,0.1,-0.7,-0.7,GER-Bundesliga,2024,shooting
DEN,MF,28-154,1996,19.1,7,35,10,28.6,1.83,0.52,0.2,0.7,13.1,0,0,0,5.5,5.5,0.16,1.5,1.5,GER-Bundesliga,2024,shooting
ARG,DF,23-315,2001,5.0,1,3,1,33.3,0.59,0.2,0.33,1.0,7.3,0,0,0,0.2,0.2,0.08,0.8,0.8,GER-Bundesliga,2024,shooting
GER,"FW,MF",24-147,2000,9.3,3,24,6,25.0,2.58,0.65,0.13,0.5,15.1,0,0,0,2.6,2.6,0.11,0.4,0.4,GER-Bundesliga,2024,shooting
GER,"FW,MF",21-017,2004,2.7,1,5,3,60.0,1.86,1.12,0.2,0.33,11.3,0,0,0,0.8,0.8,0.15,0.2,0.2,GER-Bundesliga,2024,shooting
GER,MF,31-113,1993,9.9,2,23,8,34.8,2.32,0.81,0.09,0.25,21.5,1,0,0,1.5,1.5,0.06,0.5,0.5,GER-Bundesliga,2024,shooting
AUT,DF,27-026,1998,18.0,0,2,2,100.0,0.11,0.11,0.0,0.0,16.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,GER-Bundesliga,2024,shooting
AUT,"FW,MF",26-279,1998,11.7,6,23,10,43.5,1.97,0.85,0.26,0.6,15.6,1,0,0,3.9,3.9,0.17,2.1,2.1,GER-Bundesliga,2024,shooting
GER,FW,31-035,1994,21.5,7,56,23,41.1,2.61,1.07,0.11,0.26,17.6,7,1,2,8.5,6.9,0.12,-1.5,-0.9,GER-Bundesliga,2024,shooting
GER,GK,29-273,1995,28.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
SRB,DF,29-197,1995,11.4,0,2,1,50.0,0.17,0.09,0.0,0.0,2.1,0,0,0,0.6,0.6,0.28,-0.6,-0.6,GER-Bundesliga,2024,shooting
GER,"DF,MF",30-355,1994,25.9,4,35,13,37.1,1.35,0.5,0.11,0.31,13.9,0,0,0,4.3,4.3,0.12,-0.3,-0.3,GER-Bundesliga,2024,shooting
GER,DF,29-362,1995,17.4,0,8,2,25.0,0.46,0.11,0.0,0.0,15.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5,GER-Bundesliga,2024,shooting
SCO,FW,28-004,1997,6.2,3,24,6,25.0,3.86,0.96,0.13,0.5,12.9,0,0,0,2.8,2.8,0.12,0.2,0.2,GER-Bundesliga,2024,shooting
BEL,DF,25-005,2000,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
AUT,MF,25-074,2000,25.7,4,40,11,27.5,1.56,0.43,0.1,0.36,17.9,2,0,0,3.1,3.1,0.08,0.9,0.9,GER-Bundesliga,2024,shooting
BEL,MF,26-051,1999,24.6,0,17,2,11.8,0.69,0.08,0.0,0.0,22.5,0,0,0,0.8,0.8,0.04,-0.8,-0.8,GER-Bundesliga,2024,shooting
FRA,MF,22-342,2002,2.6,0,1,0,0.0,0.38,0.0,0.0,,14.8,0,0,0,0.0,0.0,0.03,0.0,0.0,GER-Bundesliga,2024,shooting
DEN,"FW,MF",25-103,1999,3.9,0,5,0,0.0,1.28,0.0,0.0,,14.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,GER-Bundesliga,2024,shooting
BEL,MF,22-189,2002,4.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,GER-Bundesliga,2024,shooting
HUN,MF,19-077,2006,10.5,1,7,1,14.3,0.67,0.1,0.14,1.0,18.6,0,0,0,0.6,0.6,0.09,0.4,0.4,GER-Bundesliga,2024,shooting
SUI,DF,26-291,1998,5.8,0,2,1,50.0,0.34,0.17,0.0,0.0,25.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,GER-Bundesliga,2024,shooting
