league,season,team,player,nation,pos,age,born,90s,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,stat_type
ITA-Serie A,2024,Fiorentina,Cristiano Biraghi,ITA,DF,32-222,1992,4.8,4,4,1,3,0,2,7,28.6,5,2,0,2,4,8,11,0,defense
ITA-Serie A,2024,Fiorentina,Danilo Cataldi,ITA,MF,30-248,1994,16.2,22,15,10,10,2,11,24,45.8,13,15,8,7,19,41,25,0,defense
ITA-Serie A,2024,Fiorentina,David de Gea,ESP,GK,34-155,1990,28.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,8,0,defense
ITA-Serie A,2024,Fiorentina,Dodô,BRA,DF,26-145,1998,29.6,40,27,23,10,7,23,45,51.1,22,21,5,16,32,72,53,2,defense
ITA-Serie A,2024,Fiorentina,Edoardo Bove,ITA,"MF,FW",22-330,2002,9.5,24,17,7,14,3,14,28,50.0,14,12,0,12,6,30,8,0,defense
ITA-Serie A,2024,Fiorentina,Fabiano Parisi,ITA,"DF,MF",24-153,2000,9.0,18,11,7,7,4,8,15,53.3,7,11,2,9,12,30,13,0,defense
ITA-Serie A,2024,Fiorentina,Jonathan Ikone,FRA,"FW,MF",26-344,1998,3.7,5,2,3,2,0,2,4,50.0,2,3,0,3,1,6,1,0,defense
ITA-Serie A,2024,Fiorentina,Luca Ranieri,ITA,DF,25-353,1999,28.6,30,16,23,6,1,14,18,77.8,4,41,29,12,24,54,122,1,defense
ITA-Serie A,2024,Fiorentina,Lucas Beltrán,ARG,"MF,FW",24-013,2001,17.7,20,10,8,7,5,6,18,33.3,12,13,2,11,4,24,12,0,defense
ITA-Serie A,2024,Fiorentina,Lucas Martínez Quarta,ARG,DF,28-336,1996,3.9,12,7,9,3,0,8,13,61.5,5,5,2,3,3,15,25,1,defense
ITA-Serie A,2024,Fiorentina,Maat Daniel Caprini,ITA,FW,19-059,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Fiorentina,Marin Pongračić,CRO,DF,27-212,1997,10.0,15,11,11,3,1,7,9,77.8,2,11,5,6,8,23,49,1,defense
ITA-Serie A,2024,Fiorentina,Matias Moreno,ARG,DF,21-199,2003,1.6,8,8,5,3,0,4,4,100.0,0,5,1,4,1,9,9,0,defense
ITA-Serie A,2024,Fiorentina,Michael Folorunsho,ITA,"FW,MF",27-063,1998,5.9,16,11,7,5,4,8,18,44.4,10,7,1,6,3,19,8,0,defense
ITA-Serie A,2024,Fiorentina,Michael Kayode,ITA,"DF,FW",20-275,2004,1.4,1,1,1,0,0,0,0,,0,3,1,2,2,3,7,0,defense
ITA-Serie A,2024,Fiorentina,Moise Kean,ITA,FW,25-042,2000,26.0,7,5,1,2,4,3,4,75.0,1,12,0,12,4,11,24,1,defense
ITA-Serie A,2024,Fiorentina,Nicolò Fagioli,ITA,MF,24-058,2001,5.6,12,7,6,5,1,6,14,42.9,8,2,1,1,3,15,8,2,defense
ITA-Serie A,2024,Fiorentina,Nicolò Zaniolo,ITA,FW,25-283,1999,2.9,2,1,1,1,0,0,2,0.0,2,2,1,1,0,2,1,0,defense
ITA-Serie A,2024,Fiorentina,Pablo Marí,ESP,DF,31-223,1993,5.2,5,2,4,1,0,2,4,50.0,2,10,6,4,9,14,35,0,defense
ITA-Serie A,2024,Fiorentina,Pietro Comuzzo,ITA,DF,20-050,2005,21.6,36,17,22,11,3,18,24,75.0,6,29,18,11,25,61,95,4,defense
ITA-Serie A,2024,Fiorentina,Pietro Terracciano,ITA,GK,35-034,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Fiorentina,Riccardo Sottil,ITA,"FW,MF",25-312,1999,9.3,5,4,3,1,1,3,4,75.0,1,1,0,1,4,9,3,0,defense
ITA-Serie A,2024,Fiorentina,Robin Gosens,GER,DF,30-280,1994,22.9,49,29,27,14,8,23,40,57.5,17,27,7,20,15,64,75,0,defense
ITA-Serie A,2024,Fiorentina,Rolando Mandragora,ITA,MF,27-286,1997,14.8,17,9,8,8,1,10,25,40.0,15,19,6,13,13,30,44,1,defense
ITA-Serie A,2024,Fiorentina,Sofyan Amrabat,MAR,MF,28-233,1996,2.0,3,2,1,2,0,2,2,100.0,0,1,1,0,0,3,2,0,defense
ITA-Serie A,2024,Fiorentina,Tommaso Rubino,ITA,MF,18-152,2006,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Fiorentina,Yacine Adli,FRA,MF,24-256,2000,12.5,31,18,11,15,5,17,38,44.7,21,11,1,10,6,37,18,0,defense
ITA-Serie A,2024,Genoa,Aarón Martín,ESP,DF,27-354,1997,28.2,62,40,35,23,4,27,42,64.3,15,30,9,21,16,78,61,1,defense
ITA-Serie A,2024,Genoa,Alan Matturro,URU,DF,20-182,2004,10.0,11,6,6,5,0,3,14,21.4,11,10,3,7,14,25,38,0,defense
ITA-Serie A,2024,Genoa,Alessandro Marcandalli,ITA,DF,22-198,2002,0.5,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,defense
ITA-Serie A,2024,Genoa,Alessandro Vogliacco,ITA,DF,26-209,1998,7.9,15,3,7,7,1,10,12,83.3,2,11,7,4,9,24,20,0,defense
ITA-Serie A,2024,Genoa,Alessandro Zanoli,ITA,"FW,DF",24-190,2000,17.3,26,18,11,12,3,9,20,45.0,11,16,2,14,11,37,39,0,defense
ITA-Serie A,2024,Genoa,Andrea Pinamonti,ITA,FW,25-327,1999,26.8,9,5,0,7,2,1,6,16.7,5,14,4,10,1,10,23,2,defense
ITA-Serie A,2024,Genoa,Brooke Norton-Cuffy,ENG,"DF,MF",21-089,2004,2.3,5,3,3,2,0,3,4,75.0,1,3,0,3,2,7,1,0,defense
ITA-Serie A,2024,Genoa,Caleb Ekuban,GHA,FW,31-019,1994,5.4,3,3,1,1,1,1,1,100.0,0,3,0,3,1,4,4,0,defense
ITA-Serie A,2024,Genoa,David Akpan Ankeye,NGA,"FW,MF",23-056,2002,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,defense
ITA-Serie A,2024,Genoa,Emil Bohinen,NOR,MF,26-030,1999,1.8,4,4,3,0,1,2,5,40.0,3,2,0,2,1,5,6,0,defense
ITA-Serie A,2024,Genoa,Fabio Miretti,ITA,"MF,FW",21-251,2003,17.8,28,15,6,14,8,18,33,54.5,15,19,1,18,7,35,12,2,defense
ITA-Serie A,2024,Genoa,Federico Accornero,ITA,MF,21-065,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Genoa,Filippo Melegoni,ITA,"MF,FW",26-052,1999,1.0,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,2,0,defense
ITA-Serie A,2024,Genoa,Gastón Pereiro,URU,MF,29-304,1995,0.3,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,defense
ITA-Serie A,2024,Genoa,Honest Ahanor,ITA,DF,17-047,2008,0.9,2,1,0,2,0,2,4,50.0,2,0,0,0,0,2,2,0,defense
ITA-Serie A,2024,Genoa,Jean Onana,CMR,MF,25-093,2000,1.8,7,4,2,5,0,3,6,50.0,3,2,0,2,2,9,4,1,defense
ITA-Serie A,2024,Genoa,Jeff Ekhator,ITA,"FW,MF",18-151,2006,7.3,5,3,2,1,2,3,6,50.0,3,9,1,8,1,6,5,0,defense
ITA-Serie A,2024,Genoa,Johan Vásquez,MEX,DF,26-171,1998,28.4,44,25,17,23,4,18,32,56.3,14,54,26,28,39,83,131,1,defense
ITA-Serie A,2024,Genoa,Junior Messias,BRA,"MF,FW",33-333,1991,6.0,8,5,4,4,0,2,7,28.6,5,2,1,1,5,13,10,0,defense
ITA-Serie A,2024,Genoa,Koni De Winter,BEL,DF,22-303,2002,18.1,26,16,16,7,3,14,20,70.0,6,6,4,2,16,42,87,2,defense
ITA-Serie A,2024,Genoa,Lior Kasa,ISR,"MF,FW",19-196,2005,1.8,4,4,2,2,0,2,5,40.0,3,4,1,3,2,6,2,0,defense
ITA-Serie A,2024,Genoa,Lorenzo Venturino,ITA,"FW,MF",18-293,2006,0.7,2,1,1,0,1,1,2,50.0,1,1,0,1,0,2,1,0,defense
ITA-Serie A,2024,Genoa,Mario Balotelli,ITA,"FW,MF",34-242,1990,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2024,Genoa,Mattia Bani,ITA,DF,31-122,1993,14.8,18,9,11,5,2,7,11,63.6,4,9,5,4,19,37,77,2,defense
ITA-Serie A,2024,Genoa,Maxwel Cornet,CIV,"FW,MF",28-196,1996,2.6,2,1,1,0,1,0,1,0.0,1,1,1,0,2,4,1,0,defense
ITA-Serie A,2024,Genoa,Milan Badelj,CRO,MF,36-045,1989,14.9,25,12,14,6,5,13,33,39.4,20,18,6,12,18,43,41,0,defense
ITA-Serie A,2024,Genoa,Morten Frendrup,DEN,MF,24-004,2001,29.5,97,58,22,48,27,32,70,45.7,38,52,15,37,40,137,51,0,defense
ITA-Serie A,2024,Genoa,Morten Thorsby,NOR,MF,28-341,1996,18.1,40,29,17,15,8,13,24,54.2,11,19,1,18,5,45,23,0,defense
ITA-Serie A,2024,Genoa,Nicola Leali,ITA,GK,32-053,1993,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,1,defense
ITA-Serie A,2024,Genoa,Patrizio Masini,ITA,MF,24-074,2001,10.2,37,21,15,16,6,11,22,50.0,11,14,4,10,10,47,25,0,defense
ITA-Serie A,2024,Genoa,Pierluigi Gollini,ITA,GK,30-024,1995,7.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,1,defense
ITA-Serie A,2024,Genoa,Ruslan Malinovskyi,UKR,"MF,FW",31-342,1993,4.3,12,8,4,7,1,3,6,50.0,3,2,0,2,1,13,4,0,defense
ITA-Serie A,2024,Genoa,Stefano Sabelli,ITA,DF,32-088,1993,19.3,52,29,24,24,4,19,46,41.3,27,27,7,20,20,72,55,0,defense
ITA-Serie A,2024,Genoa,Vitinha,POR,"FW,MF",25-027,2000,10.5,15,5,6,4,5,8,23,34.8,15,11,1,10,11,26,15,0,defense
ITA-Serie A,2024,Hellas Verona,Abdou Harroui,NED,"MF,FW",27-088,1998,5.1,9,6,6,3,0,4,4,100.0,0,5,0,5,2,11,5,0,defense
ITA-Serie A,2024,Hellas Verona,Alphadjo Cissè,ITA,"FW,MF",18-171,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Hellas Verona,Amin Sarr,SWE,FW,24-031,2001,15.5,18,11,3,7,8,5,8,62.5,3,12,3,9,2,20,11,0,defense
ITA-Serie A,2024,Hellas Verona,Antoine Bernede,FRA,MF,25-320,1999,3.4,8,4,3,4,1,6,8,75.0,2,4,1,3,4,12,2,0,defense
ITA-Serie A,2024,Hellas Verona,Casper Tengstedt,DEN,"FW,MF",24-314,2000,15.4,7,5,0,5,2,4,8,50.0,4,5,1,4,3,10,27,0,defense
ITA-Serie A,2024,Hellas Verona,Cheikh Tidiane Niasse,SEN,MF,25-082,2000,6.4,13,10,4,9,0,7,12,58.3,5,14,4,10,16,29,16,2,defense
ITA-Serie A,2024,Hellas Verona,Dailon Livramento,CPV,"FW,MF",23-342,2001,9.1,12,8,1,5,6,6,12,50.0,6,9,2,7,2,14,7,0,defense
ITA-Serie A,2024,Hellas Verona,Daniel Bandeira,POR,MF,25-000,2000,4.5,4,0,1,3,0,3,6,50.0,3,2,1,1,6,10,8,0,defense
ITA-Serie A,2024,Hellas Verona,Daniel Mosquera,COL,FW,25-173,1999,11.7,9,6,3,3,3,0,8,0.0,8,7,1,6,1,10,7,0,defense
ITA-Serie A,2024,Hellas Verona,Daniel Oyegoke,ENG,DF,22-098,2003,1.1,2,2,1,0,1,1,1,100.0,0,1,0,1,1,3,7,0,defense
ITA-Serie A,2024,Hellas Verona,Daniele Ghilardi,ITA,DF,22-095,2003,16.6,30,18,21,9,0,18,33,54.5,15,20,12,8,19,49,77,0,defense
ITA-Serie A,2024,Hellas Verona,Darko Lazović,SRB,"DF,FW",34-208,1990,15.5,19,9,5,12,2,10,26,38.5,16,19,3,16,11,30,39,0,defense
ITA-Serie A,2024,Hellas Verona,Davide Faraoni,ITA,DF,33-168,1991,2.9,10,9,5,5,0,3,9,33.3,6,7,3,4,2,12,12,1,defense
ITA-Serie A,2024,Hellas Verona,Diego Coppola,ITA,DF,21-104,2003,26.5,59,32,41,14,4,23,34,67.6,11,40,24,16,59,118,146,1,defense
ITA-Serie A,2024,Hellas Verona,Domagoj Bradarić,CRO,DF,25-122,1999,16.1,26,19,16,7,3,13,22,59.1,9,16,4,12,12,38,41,1,defense
ITA-Serie A,2024,Hellas Verona,Faride Alidou,GER,"FW,MF",23-267,2001,0.8,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,1,defense
ITA-Serie A,2024,Hellas Verona,Flavius Daniliuc,AUT,DF,23-349,2001,10.0,23,18,13,7,3,13,22,59.1,9,8,2,6,7,30,25,0,defense
ITA-Serie A,2024,Hellas Verona,Giangiacomo Magnani,ITA,DF,29-189,1995,11.8,20,15,14,6,0,7,7,100.0,0,16,9,7,17,37,73,1,defense
ITA-Serie A,2024,Hellas Verona,Grigoris Kastanos,CYP,"MF,FW",27-071,1998,9.0,23,16,8,7,8,9,21,42.9,12,16,2,14,7,30,5,0,defense
ITA-Serie A,2024,Hellas Verona,Jackson Tchatchoua,CMR,"DF,MF",23-209,2001,28.2,45,28,32,10,3,27,39,69.2,12,19,8,11,11,56,60,2,defense
ITA-Serie A,2024,Hellas Verona,Junior Ajayi,CIV,FW,20-182,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Hellas Verona,Lorenzo Montipò,ITA,GK,29-050,1996,30.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,18,4,defense
ITA-Serie A,2024,Hellas Verona,Martin Frese,DEN,DF,27-097,1998,3.7,13,7,6,7,0,5,8,62.5,3,2,1,1,6,19,14,1,defense
ITA-Serie A,2024,Hellas Verona,Mathis Lambourde,FRA,"FW,MF",19-092,2006,0.6,3,1,2,1,0,1,3,33.3,2,2,0,2,0,3,1,0,defense
ITA-Serie A,2024,Hellas Verona,Nicolás Valentini,ARG,DF,24-005,2001,6.0,20,14,12,7,1,12,16,75.0,4,9,5,4,8,28,43,0,defense
ITA-Serie A,2024,Hellas Verona,Ondrej Duda,SVK,MF,30-127,1994,20.9,36,20,15,18,3,26,55,47.3,29,20,6,14,27,63,25,4,defense
ITA-Serie A,2024,Hellas Verona,Paweł Dawidowicz,POL,"DF,MF",29-326,1995,17.0,39,20,18,19,2,17,26,65.4,9,15,5,10,19,58,60,2,defense
ITA-Serie A,2024,Hellas Verona,Reda Belahyane,MAR,MF,20-314,2004,18.4,36,26,16,13,7,13,17,76.5,4,20,9,11,10,46,22,1,defense
ITA-Serie A,2024,Hellas Verona,Simone Perilli,ITA,GK,30-094,1995,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,defense
ITA-Serie A,2024,Hellas Verona,Suat Serdar,GER,MF,28-000,1997,10.7,20,13,7,13,0,4,17,23.5,13,12,3,9,6,26,13,0,defense
ITA-Serie A,2024,Hellas Verona,Tomáš Suslov,SVK,"MF,FW",22-308,2002,20.5,52,36,21,24,7,21,65,32.3,44,26,2,24,18,70,12,1,defense
ITA-Serie A,2024,Hellas Verona,Yllan Okou,FRA,DF,22-109,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,defense
ITA-Serie A,2024,Inter,Alessandro Bastoni,ITA,DF,25-363,1999,23.9,38,18,19,14,5,16,25,64.0,9,22,10,12,21,59,47,1,defense
ITA-Serie A,2024,Inter,Benjamin Pavard,FRA,DF,29-014,1996,16.4,28,16,11,12,5,17,24,70.8,7,15,11,4,15,43,42,0,defense
ITA-Serie A,2024,Inter,Carlos Augusto,BRA,"DF,FW",26-094,1999,13.0,22,10,10,8,4,9,14,64.3,5,13,5,8,6,28,29,0,defense
ITA-Serie A,2024,Inter,Davide Frattesi,ITA,MF,25-171,1999,10.4,14,7,5,8,1,9,16,56.3,7,10,3,7,4,18,7,1,defense
ITA-Serie A,2024,Inter,Denzel Dumfries,NED,"DF,FW",28-358,1996,19.6,25,18,12,9,4,14,24,58.3,10,25,5,20,6,31,21,1,defense
ITA-Serie A,2024,Inter,Federico Dimarco,ITA,"DF,FW",27-152,1997,20.4,20,11,8,9,3,7,15,46.7,8,20,2,18,12,32,26,2,defense
ITA-Serie A,2024,Inter,Francesco Acerbi,ITA,DF,37-060,1988,15.4,19,16,12,7,0,8,12,66.7,4,18,13,5,24,43,67,0,defense
ITA-Serie A,2024,Inter,Hakan Çalhanoğlu,TUR,MF,31-062,1994,16.7,32,16,5,17,10,15,28,53.6,13,11,6,5,14,46,16,0,defense
ITA-Serie A,2024,Inter,Henrikh Mkhitaryan,ARM,MF,36-080,1989,24.7,36,22,15,13,8,18,43,41.9,25,29,5,24,17,53,38,0,defense
ITA-Serie A,2024,Inter,Joaquín Correa,ARG,"FW,MF",30-241,1994,3.5,5,1,2,3,0,1,6,16.7,5,2,0,2,0,5,2,0,defense
ITA-Serie A,2024,Inter,Josep Martinez,ESP,GK,26-319,1998,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Inter,Kristjan Asllani,ALB,MF,23-033,2002,7.9,10,2,5,4,1,4,16,25.0,12,7,1,6,7,17,12,1,defense
ITA-Serie A,2024,Inter,Lautaro Martínez,ARG,FW,27-232,1997,25.8,28,15,10,10,8,13,23,56.5,10,17,2,15,9,37,14,0,defense
ITA-Serie A,2024,Inter,Marcus Thuram,FRA,FW,27-248,1997,24.2,17,10,6,5,6,3,14,21.4,11,15,3,12,3,20,14,0,defense
ITA-Serie A,2024,Inter,Marko Arnautović,AUT,FW,35-357,1989,3.4,7,6,1,3,3,3,5,60.0,2,0,0,0,1,8,1,0,defense
ITA-Serie A,2024,Inter,Matteo Darmian,ITA,DF,35-130,1989,14.8,23,13,10,10,3,13,23,56.5,10,12,5,7,3,26,28,0,defense
ITA-Serie A,2024,Inter,Mehdi Taremi,IRN,FW,32-267,1992,6.3,3,1,0,1,2,0,2,0.0,2,8,1,7,0,3,10,0,defense
ITA-Serie A,2024,Inter,Nicola Zalewski,POL,DF,23-078,2002,1.3,2,1,2,0,0,2,3,66.7,1,1,0,1,0,2,2,0,defense
ITA-Serie A,2024,Inter,Nicolò Barella,ITA,MF,28-063,1997,23.2,41,26,14,17,10,21,50,42.0,29,23,3,20,10,51,12,1,defense
ITA-Serie A,2024,Inter,Piotr Zieliński,POL,MF,30-326,1994,9.3,12,8,4,7,1,6,12,50.0,6,9,4,5,6,18,11,1,defense
ITA-Serie A,2024,Inter,Stefan de Vrij,NED,DF,33-065,1992,15.2,16,10,11,4,1,8,11,72.7,3,16,9,7,19,35,58,0,defense
ITA-Serie A,2024,Inter,Tajon Buchanan,CAN,"DF,FW",26-062,1999,1.1,3,0,2,0,1,1,2,50.0,1,0,0,0,0,3,3,0,defense
ITA-Serie A,2024,Inter,Tomás Palacios,ARG,DF,21-348,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,defense
ITA-Serie A,2024,Inter,Yann Aurel Bisseck,GER,DF,24-133,2000,13.5,14,10,8,4,2,10,13,76.9,3,15,7,8,13,27,50,1,defense
ITA-Serie A,2024,Inter,Yann Sommer,SUI,GK,36-115,1988,28.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,defense
ITA-Serie A,2024,Juventus,Alberto costa,POR,DF,21-194,2003,1.1,6,4,5,1,0,2,2,100.0,0,4,0,4,0,6,2,0,defense
ITA-Serie A,2024,Juventus,Andrea Cambiaso,ITA,"DF,FW",25-050,2000,20.4,38,23,23,9,6,24,39,61.5,15,20,3,17,14,52,27,4,defense
ITA-Serie A,2024,Juventus,Danilo,BRA,DF,33-270,1991,6.5,10,4,7,2,1,5,10,50.0,5,4,3,1,9,19,21,1,defense
ITA-Serie A,2024,Juventus,Diego Pugno,ITA,FW,18-278,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Juventus,Douglas Luiz,BRA,MF,26-337,1998,5.4,12,8,7,4,1,6,9,66.7,3,4,1,3,2,14,4,0,defense
ITA-Serie A,2024,Juventus,Dušan Vlahović,SRB,FW,25-073,2000,18.2,2,1,0,1,1,1,5,20.0,4,7,3,4,1,3,8,3,defense
ITA-Serie A,2024,Juventus,Federico Gatti,ITA,DF,26-291,1998,24.3,28,23,18,8,2,14,24,58.3,10,27,18,9,18,46,73,2,defense
ITA-Serie A,2024,Juventus,Francisco Conceição,POR,"FW,MF",22-118,2002,11.7,16,8,4,7,5,8,24,33.3,16,6,0,6,4,20,4,0,defense
ITA-Serie A,2024,Juventus,Gleison Bremer,BRA,DF,28-024,1997,6.0,15,7,9,5,1,4,5,80.0,1,15,11,4,6,21,16,0,defense
ITA-Serie A,2024,Juventus,Jonas Rouhi,SWE,DF,21-094,2004,2.3,4,1,1,3,0,0,1,0.0,1,2,0,2,3,7,2,0,defense
ITA-Serie A,2024,Juventus,Juan David Cabal,COL,DF,24-093,2001,5.1,10,4,7,3,0,8,12,66.7,4,2,0,2,2,12,14,1,defense
ITA-Serie A,2024,Juventus,Kenan Yıldız,TUR,"FW,MF",19-342,2005,22.8,51,28,11,25,15,16,25,64.0,9,24,0,24,5,56,11,3,defense
ITA-Serie A,2024,Juventus,Khéphren Thuram,FRA,MF,24-016,2001,20.2,31,14,9,19,3,16,27,59.3,11,25,8,17,9,40,32,0,defense
ITA-Serie A,2024,Juventus,Lloyd Kelly,ENG,DF,26-187,1998,6.3,9,7,3,5,1,7,8,87.5,1,7,5,2,1,10,21,2,defense
ITA-Serie A,2024,Juventus,Lorenzo Anghelè,ITA,FW,20-044,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Juventus,Manuel Locatelli,ITA,MF,27-093,1998,24.6,51,33,21,26,4,19,35,54.3,16,44,13,31,21,72,55,0,defense
ITA-Serie A,2024,Juventus,Mattia Perin,ITA,GK,32-152,1992,5.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,defense
ITA-Serie A,2024,Juventus,Michele Di Gregorio,ITA,GK,27-258,1997,26.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,defense
ITA-Serie A,2024,Juventus,Nicolás González,ARG,"FW,MF",27-005,1998,13.6,20,11,8,8,4,8,19,42.1,11,14,4,10,7,27,19,1,defense
ITA-Serie A,2024,Juventus,Nicolò Fagioli,ITA,MF,24-058,2001,6.3,14,10,7,6,1,6,9,66.7,3,4,0,4,2,16,5,0,defense
ITA-Serie A,2024,Juventus,Nicolò Savona,ITA,DF,22-023,2003,15.8,27,13,18,8,1,13,24,54.2,11,7,1,6,7,34,22,0,defense
ITA-Serie A,2024,Juventus,Pierre Kalulu,FRA,DF,24-310,2000,21.3,35,21,25,8,2,18,23,78.3,5,24,15,9,15,50,56,1,defense
ITA-Serie A,2024,Juventus,Randal Kolo Muani,FRA,FW,26-127,1998,7.2,6,3,1,3,2,1,2,50.0,1,3,0,3,0,6,2,0,defense
ITA-Serie A,2024,Juventus,Renato Veiga,POR,DF,21-256,2003,5.6,9,8,4,5,0,3,7,42.9,4,7,5,2,9,18,29,0,defense
ITA-Serie A,2024,Juventus,Samuel Mbangula,BEL,FW,21-085,2004,7.8,15,10,7,6,2,7,13,53.8,6,7,0,7,3,18,3,0,defense
ITA-Serie A,2024,Juventus,Teun Koopmeiners,NED,"MF,FW",27-042,1998,21.4,32,16,6,19,7,10,30,33.3,20,34,14,20,8,40,26,2,defense
ITA-Serie A,2024,Juventus,Timothy Weah,USA,"FW,DF",25-048,2000,15.2,29,17,11,12,6,11,18,61.1,7,22,4,18,11,40,20,1,defense
ITA-Serie A,2024,Juventus,Vasilije Adžić,MNE,"MF,FW",18-334,2006,0.3,2,2,0,1,1,0,1,0.0,1,0,0,0,0,2,0,0,defense
ITA-Serie A,2024,Juventus,Weston McKennie,USA,"MF,DF",26-226,1998,20.3,26,10,13,10,3,12,21,57.1,9,23,6,17,12,38,27,0,defense
ITA-Serie A,2024,Lazio,Adam Marušić,MNE,DF,32-176,1992,20.3,27,17,15,10,2,14,26,53.8,12,13,6,7,14,41,49,0,defense
ITA-Serie A,2024,Lazio,Alessio Romagnoli,ITA,DF,30-089,1995,22.7,36,21,16,18,2,18,23,78.3,5,25,12,13,22,58,90,1,defense
ITA-Serie A,2024,Lazio,Arijon Ibrahimović,GER,MF,19-121,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,defense
ITA-Serie A,2024,Lazio,Boulaye Dia,SEN,"MF,FW",28-146,1996,19.6,20,8,5,10,5,6,15,40.0,9,9,1,8,5,25,13,1,defense
ITA-Serie A,2024,Lazio,Christos Mandas,GRE,GK,23-206,2001,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,defense
ITA-Serie A,2024,Lazio,Elseid Hysaj,ALB,DF,31-050,1994,3.1,7,5,4,3,0,3,3,100.0,0,2,2,0,4,11,13,0,defense
ITA-Serie A,2024,Lazio,Fisayo Dele-Bashiru,NGA,"MF,FW",24-064,2001,9.1,9,5,3,2,4,2,6,33.3,4,9,1,8,4,13,5,0,defense
ITA-Serie A,2024,Lazio,Gaetano Castrovilli,ITA,"MF,FW",28-053,1997,1.6,5,2,3,1,1,2,4,50.0,2,3,0,3,3,8,1,0,defense
ITA-Serie A,2024,Lazio,Gustav Isaksen,DEN,FW,23-357,2001,20.8,14,8,6,7,1,5,25,20.0,20,17,2,15,8,22,15,0,defense
ITA-Serie A,2024,Lazio,Ivan Provedel,ITA,GK,31-025,1994,29.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,12,3,defense
ITA-Serie A,2024,Lazio,Loum Tchaouna,FRA,"FW,MF",21-215,2003,7.1,8,4,2,2,4,3,9,33.3,6,5,1,4,4,12,12,2,defense
ITA-Serie A,2024,Lazio,Luca Pellegrini,ITA,DF,26-035,1999,6.9,16,8,8,7,1,11,18,61.1,7,8,2,6,14,30,18,0,defense
ITA-Serie A,2024,Lazio,Manuel Lazzari,ITA,DF,31-133,1993,14.8,25,15,12,11,2,13,23,56.5,10,8,5,3,9,34,18,0,defense
ITA-Serie A,2024,Lazio,Mario Gila,ESP,DF,24-225,2000,25.2,46,33,29,15,2,32,45,71.1,13,19,13,6,23,69,96,3,defense
ITA-Serie A,2024,Lazio,Mattia Zaccagni,ITA,FW,29-299,1995,24.6,31,24,11,16,4,13,26,50.0,13,14,1,13,23,54,16,2,defense
ITA-Serie A,2024,Lazio,Mattéo Guendouzi,FRA,MF,25-362,1999,29.3,29,15,9,15,5,15,36,41.7,21,30,9,21,27,56,41,1,defense
ITA-Serie A,2024,Lazio,Matías Vecino,URU,MF,33-230,1991,7.5,12,6,3,8,1,4,17,23.5,13,7,3,4,5,17,9,0,defense
ITA-Serie A,2024,Lazio,Nicolò Casale,ITA,DF,27-056,1998,1.5,5,3,4,1,0,0,0,,0,4,3,1,1,6,2,0,defense
ITA-Serie A,2024,Lazio,Nicolò Rovella,ITA,MF,23-128,2001,24.3,67,38,29,31,7,30,61,49.2,31,17,4,13,41,108,37,3,defense
