league,season,team,player,nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,stat_type
,,,,,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,
GER-Bundesliga,2023,Leverkusen,Jonathan Tah,GER,DF,27,1996,29.2,6,0,0,33,4,1,3,23,9,0,0,0,161,62,22,73.8,misc
GER-Bundesliga,2023,Leverkusen,Josip Stanišić,CRO,DF,23,2000,14.0,3,0,0,5,7,1,16,9,20,0,0,0,87,12,14,46.2,misc
GER-Bundesliga,2023,Leverkusen,Lukáš Hrádecký,FIN,GK,33,1989,33.0,2,0,0,0,1,0,0,0,0,0,0,0,51,8,1,88.9,misc
GER-Bundesliga,2023,Leverkusen,Matej Kovar,CZE,GK,23,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,misc
GER-Bundesliga,2023,Leverkusen,Nadiem Amiri,GER,MF,26,1996,1.0,0,0,0,1,3,0,1,0,2,0,0,0,8,0,0,,misc
GER-Bundesliga,2023,Leverkusen,Nathan Tella,NGA,"DF,MF",24,1999,9.1,2,0,0,11,18,4,27,3,8,2,0,0,30,5,9,35.7,misc
GER-Bundesliga,2023,Leverkusen,Noah Mbamba,BEL,MF,18,2005,0.2,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,,misc
GER-Bundesliga,2023,Leverkusen,Odilon Kossounou,CIV,DF,22,2001,20.1,3,0,0,17,7,0,2,27,20,0,0,0,132,23,17,57.5,misc
GER-Bundesliga,2023,Leverkusen,Patrik Schick,CZE,FW,27,1996,11.8,1,0,0,11,13,5,1,1,4,1,0,0,24,24,21,53.3,misc
GER-Bundesliga,2023,Leverkusen,Piero Hincapié,ECU,DF,21,2002,16.5,2,0,0,16,11,0,8,13,22,0,0,0,78,36,27,57.1,misc
GER-Bundesliga,2023,Leverkusen,Robert Andrich,GER,"MF,DF",28,1994,18.8,4,0,0,23,14,0,14,20,18,0,0,0,122,20,22,47.6,misc
GER-Bundesliga,2023,Leverkusen,Victor Boniface,NGA,FW,22,2000,17.2,2,0,0,16,17,18,3,0,4,0,0,0,31,27,18,60.0,misc
GER-Bundesliga,2023,Leverkusen,Álex Grimaldo,ESP,DF,27,1995,30.9,1,0,0,14,26,3,202,22,24,1,0,0,168,12,19,38.7,misc
GER-Bundesliga,2023,Mainz 05,Andreas Hanche-Olsen,NOR,DF,26,1997,11.0,5,0,0,13,8,1,0,11,12,0,1,0,38,29,15,65.9,misc
GER-Bundesliga,2023,Mainz 05,Anthony Caci,FRA,DF,26,1997,27.6,8,0,0,34,15,0,73,32,23,0,1,0,173,29,29,50.0,misc
GER-Bundesliga,2023,Mainz 05,Anton Stach,GER,MF,24,1998,1.9,0,0,0,2,4,0,2,2,0,0,0,0,13,12,9,57.1,misc
GER-Bundesliga,2023,Mainz 05,Anwar El Ghazi,NED,"MF,DF",28,1995,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,misc
GER-Bundesliga,2023,Mainz 05,Aymen Barkok,MAR,"MF,FW",25,1998,3.6,2,0,0,15,3,0,13,2,5,0,0,0,18,11,14,44.0,misc
GER-Bundesliga,2023,Mainz 05,Brajan Gruda,GER,"MF,FW",19,2004,18.2,5,0,0,28,47,9,53,5,14,1,0,0,97,15,31,32.6,misc
GER-Bundesliga,2023,Mainz 05,Daniel Batz,GER,GK,32,1991,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0,misc
GER-Bundesliga,2023,Mainz 05,Danny da Costa,GER,DF,30,1993,9.2,1,0,0,7,4,0,40,16,9,0,1,0,60,10,20,33.3,misc
GER-Bundesliga,2023,Mainz 05,David Mamutovic,GER,"FW,DF",22,2000,0.1,0,0,0,0,2,0,1,0,1,0,0,0,2,0,1,0.0,misc
GER-Bundesliga,2023,Mainz 05,Dominik Kohr,GER,"DF,MF",29,1994,24.3,15,1,1,48,26,0,22,43,42,0,0,0,134,42,41,50.6,misc
GER-Bundesliga,2023,Mainz 05,Edimilson Fernandes,SUI,DF,27,1996,14.3,4,0,0,10,8,2,53,22,16,0,0,0,88,19,19,50.0,misc
GER-Bundesliga,2023,Mainz 05,Jessic Ngankam,GER,"FW,MF",23,2000,2.0,0,1,0,8,3,1,1,3,1,0,0,0,7,2,7,22.2,misc
GER-Bundesliga,2023,Mainz 05,Jonathan Burkardt,GER,"FW,MF",23,2000,17.1,2,0,0,19,36,3,33,3,8,0,0,0,65,13,73,15.1,misc
GER-Bundesliga,2023,Mainz 05,Josuha Guilavogui,FRA,DF,32,1990,4.5,1,0,0,5,2,0,0,13,10,0,0,0,29,7,6,53.8,misc
GER-Bundesliga,2023,Mainz 05,Karim Onisiwo,AUT,"FW,MF",31,1992,16.6,1,0,0,31,44,15,21,2,8,0,0,0,40,33,65,33.7,misc
GER-Bundesliga,2023,Mainz 05,Leandro Barreiro Martins,LUX,MF,23,2000,29.0,8,0,0,58,52,3,5,36,40,0,0,0,144,39,63,38.2,misc
GER-Bundesliga,2023,Mainz 05,Lee Jae-sung,KOR,"MF,FW",30,1992,23.5,6,0,0,19,27,9,17,27,20,2,0,0,95,33,64,34.0,misc
GER-Bundesliga,2023,Mainz 05,Ludovic Ajorque,FRA,FW,29,1994,15.1,4,0,0,28,15,5,3,4,2,0,0,0,49,78,91,46.2,misc
GER-Bundesliga,2023,Mainz 05,Marco Richter,GER,"MF,FW",25,1997,8.0,3,0,0,10,17,3,36,2,4,0,0,0,37,3,19,13.6,misc
GER-Bundesliga,2023,Mainz 05,Marcus Müller,GER,MF,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,75.0,misc
GER-Bundesliga,2023,Mainz 05,Maxim Leitsch,GER,DF,25,1998,4.2,0,0,0,2,2,0,0,4,3,0,0,0,28,13,6,68.4,misc
GER-Bundesliga,2023,Mainz 05,Merveille Papela,GER,"MF,DF",22,2001,2.9,1,0,0,6,1,0,2,4,4,0,0,0,16,4,7,36.4,misc
GER-Bundesliga,2023,Mainz 05,Nadiem Amiri,GER,MF,26,1996,14.6,5,0,0,11,32,1,126,14,14,0,0,0,93,10,5,66.7,misc
GER-Bundesliga,2023,Mainz 05,Nelson Weiper,GER,"FW,MF",18,2005,1.4,0,0,0,0,0,0,0,1,1,0,0,0,6,3,12,20.0,misc
GER-Bundesliga,2023,Mainz 05,Phillipp Mwene,AUT,DF,29,1994,22.2,4,1,0,34,13,3,86,17,15,1,0,0,88,18,18,50.0,misc
GER-Bundesliga,2023,Mainz 05,Robin Zentner,GER,GK,28,1994,30.0,3,0,0,1,4,0,0,1,2,0,1,0,36,9,1,90.0,misc
GER-Bundesliga,2023,Mainz 05,Sepp van den Berg,NED,DF,21,2001,31.5,9,0,0,31,18,0,2,43,23,0,0,1,176,171,78,68.7,misc
GER-Bundesliga,2023,Mainz 05,Silvan Widmer,SUI,DF,30,1993,13.8,4,0,0,10,3,3,35,16,10,0,0,0,61,19,32,37.3,misc
GER-Bundesliga,2023,Mainz 05,Stefan Bell,GER,DF,31,1991,7.4,3,0,0,10,8,1,1,6,8,0,0,0,38,24,23,51.1,misc
GER-Bundesliga,2023,Mainz 05,Tom Krauß,GER,MF,22,2001,15.0,5,0,0,31,16,0,7,17,33,0,0,0,148,15,11,57.7,misc
GER-Bundesliga,2023,RB Leipzig,Amadou Haidara,MLI,MF,25,1998,17.0,5,0,0,14,15,2,4,21,27,1,0,0,96,34,18,65.4,misc
GER-Bundesliga,2023,RB Leipzig,Benjamin Henrichs,GER,DF,26,1997,28.1,5,0,0,27,34,2,67,33,39,0,2,0,163,23,22,51.1,misc
GER-Bundesliga,2023,RB Leipzig,Benjamin Šeško,SVN,FW,20,2003,17.0,0,0,0,14,10,12,4,3,5,0,0,0,28,38,29,56.7,misc
GER-Bundesliga,2023,RB Leipzig,Castello Lukeba,FRA,DF,20,2002,24.3,3,0,0,8,23,1,5,12,12,0,0,0,158,32,27,54.2,misc
GER-Bundesliga,2023,RB Leipzig,Christoph Baumgartner,AUT,"MF,FW",23,1999,12.9,3,0,0,27,27,1,8,5,13,1,0,0,40,20,29,40.8,misc
GER-Bundesliga,2023,RB Leipzig,Christopher Lenz,GER,"DF,MF",28,1994,0.5,0,0,0,2,0,0,5,2,1,0,0,0,3,2,1,66.7,misc
GER-Bundesliga,2023,RB Leipzig,Dani Olmo,ESP,MF,25,1998,16.1,0,0,0,15,17,1,21,13,18,0,0,0,75,11,19,36.7,misc
GER-Bundesliga,2023,RB Leipzig,David Raum,GER,DF,25,1998,30.4,6,0,0,28,12,4,306,27,35,0,0,0,169,27,20,57.4,misc
GER-Bundesliga,2023,RB Leipzig,El Chadaille Bitshiabu,FRA,"DF,MF",18,2005,0.4,0,0,0,0,0,0,2,1,0,0,0,0,6,0,3,0.0,misc
GER-Bundesliga,2023,RB Leipzig,Elif Elmas,MKD,"MF,FW",23,1999,3.0,0,0,0,4,4,0,0,1,6,0,0,0,9,0,2,0.0,misc
GER-Bundesliga,2023,RB Leipzig,Emil Forsberg,SWE,"MF,FW",31,1991,5.2,0,0,0,4,9,0,8,0,3,0,0,0,19,2,3,40.0,misc
GER-Bundesliga,2023,RB Leipzig,Fabio Carvalho,POR,MF,20,2002,1.8,0,0,0,0,3,0,6,0,1,0,0,0,12,2,3,40.0,misc
GER-Bundesliga,2023,RB Leipzig,Janis Blaswich,GER,GK,32,1991,21.0,0,0,0,0,2,0,0,0,1,0,0,0,42,7,2,77.8,misc
GER-Bundesliga,2023,RB Leipzig,Jonathan Norbye,NOR,MF,16,2007,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,RB Leipzig,Kevin Kampl,SVN,MF,32,1990,15.1,3,0,0,16,3,0,11,11,8,0,1,0,102,3,10,23.1,misc
GER-Bundesliga,2023,RB Leipzig,Loïs Openda,BEL,FW,23,2000,30.0,4,0,0,38,64,33,32,5,3,1,1,0,59,22,31,41.5,misc
GER-Bundesliga,2023,RB Leipzig,Lukas Klostermann,GER,DF,27,1996,16.0,3,0,0,11,5,1,8,13,10,0,0,0,81,16,32,33.3,misc
GER-Bundesliga,2023,RB Leipzig,Mohamed Simakan,FRA,DF,23,2000,23.8,8,0,0,35,25,3,18,29,29,1,1,0,113,60,36,62.5,misc
GER-Bundesliga,2023,RB Leipzig,Nicolas Seiwald,AUT,MF,22,2001,8.0,1,0,0,5,1,0,4,8,18,0,0,1,50,6,8,42.9,misc
GER-Bundesliga,2023,RB Leipzig,Nuha Jatta,GAM,FW,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,RB Leipzig,Péter Gulácsi,HUN,GK,33,1990,13.0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,100.0,misc
GER-Bundesliga,2023,RB Leipzig,Timo Werner,GER,"FW,MF",27,1996,2.3,0,0,0,2,0,0,4,1,1,0,0,0,7,0,2,0.0,misc
GER-Bundesliga,2023,RB Leipzig,Willi Orban,HUN,DF,30,1992,17.6,2,0,0,16,10,0,1,16,12,0,0,0,87,54,28,65.9,misc
GER-Bundesliga,2023,RB Leipzig,Xaver Schlager,AUT,MF,25,1997,27.5,7,0,0,34,25,2,14,19,50,0,0,0,203,23,18,56.1,misc
GER-Bundesliga,2023,RB Leipzig,Xavi Simons,NED,MF,20,2003,29.5,11,1,1,32,70,1,76,16,17,2,0,0,167,19,17,52.8,misc
GER-Bundesliga,2023,RB Leipzig,Yussuf Poulsen,DEN,FW,29,1994,13.5,0,0,0,22,29,4,4,4,8,1,0,0,42,19,34,35.8,misc
GER-Bundesliga,2023,Stuttgart,Alexander Nübel,GER,GK,26,1996,30.0,1,0,0,0,4,0,0,0,2,0,0,1,65,8,1,88.9,misc
GER-Bundesliga,2023,Stuttgart,Angelo Stiller,GER,MF,22,2001,29.9,5,0,0,36,33,0,81,28,33,0,0,0,196,30,30,50.0,misc
GER-Bundesliga,2023,Stuttgart,Anthony Rouault,FRA,DF,22,2001,11.2,3,0,0,9,4,1,3,8,12,0,1,0,58,19,27,41.3,misc
GER-Bundesliga,2023,Stuttgart,Atakan Karazor,,MF,26,1996,29.1,9,0,0,28,61,0,4,27,44,0,0,0,174,44,38,53.7,misc
GER-Bundesliga,2023,Stuttgart,Borna Sosa,CRO,"FW,DF",25,1998,0.5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,Stuttgart,Chris Führich,GER,"FW,MF",25,1998,28.5,2,0,0,6,10,3,100,7,19,0,0,0,119,4,14,22.2,misc
GER-Bundesliga,2023,Stuttgart,Dan-Axel Zagadou,FRA,DF,24,1999,16.1,1,0,0,17,3,1,0,20,14,0,0,1,109,60,13,82.2,misc
GER-Bundesliga,2023,Stuttgart,Deniz Undav,GER,"FW,MF",27,1996,23.2,5,0,0,29,27,3,7,6,13,2,0,0,71,17,33,34.0,misc
GER-Bundesliga,2023,Stuttgart,Enzo Millot,FRA,"MF,FW",21,2002,24.9,5,0,0,36,35,4,38,16,22,1,0,0,135,7,30,18.9,misc
GER-Bundesliga,2023,Stuttgart,Fabian Bredlow,GER,GK,28,1995,4.0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,misc
GER-Bundesliga,2023,Stuttgart,Genki Haraguchi,JPN,MF,32,1991,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,,misc
GER-Bundesliga,2023,Stuttgart,Hiroki Ito,JPN,DF,24,1999,24.8,1,0,0,17,8,2,23,29,18,0,0,0,125,30,38,44.1,misc
GER-Bundesliga,2023,Stuttgart,Jamie Leweling,GER,"FW,MF",22,2001,16.9,3,0,0,22,23,8,46,5,10,0,1,0,74,4,13,23.5,misc
GER-Bundesliga,2023,Stuttgart,Jeong Woo-yeong,KOR,"MF,FW",23,1999,7.0,1,0,0,4,9,2,8,7,9,0,0,0,28,3,11,21.4,misc
GER-Bundesliga,2023,Stuttgart,Josha Vagnoman,GER,DF,22,2000,13.1,2,0,0,11,8,2,22,2,18,0,0,0,58,8,15,34.8,misc
GER-Bundesliga,2023,Stuttgart,Jovan Milošević,SRB,"FW,MF",18,2005,0.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,0.0,misc
GER-Bundesliga,2023,Stuttgart,Leonidas Stergiou,SUI,DF,21,2002,6.6,0,0,0,5,1,0,12,5,8,0,0,0,27,4,9,30.8,misc
GER-Bundesliga,2023,Stuttgart,Lilian Egloff,GER,"MF,DF",20,2002,1.2,1,0,0,2,2,0,0,1,1,0,0,0,8,0,0,,misc
GER-Bundesliga,2023,Stuttgart,Luca Raimund,GER,"FW,MF",18,2005,0.3,1,0,0,2,0,0,1,0,1,0,0,0,1,1,1,50.0,misc
GER-Bundesliga,2023,Stuttgart,Mahmoud Dahoud,GER,MF,27,1996,2.5,0,0,0,0,2,0,6,0,1,0,0,0,23,2,5,28.6,misc
GER-Bundesliga,2023,Stuttgart,Maximilian Mittelstädt,GER,DF,26,1997,23.4,5,0,0,28,31,1,105,46,51,0,0,0,140,30,20,60.0,misc
GER-Bundesliga,2023,Stuttgart,Pascal Stenzel,GER,DF,27,1996,11.8,3,1,1,16,11,0,26,15,8,0,0,0,49,9,17,34.6,misc
GER-Bundesliga,2023,Stuttgart,Roberto Massimo,GER,"FW,DF",22,2000,0.9,1,0,0,2,1,0,0,0,0,0,0,0,8,1,3,25.0,misc
GER-Bundesliga,2023,Stuttgart,Samuele Di Benedetto,GER,MF,18,2005,0.1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,,misc
GER-Bundesliga,2023,Stuttgart,Serhou Guirassy,GUI,FW,27,1996,24.5,0,0,0,18,55,18,1,6,3,2,0,0,39,65,55,54.2,misc
GER-Bundesliga,2023,Stuttgart,Silas Katompa,COD,"FW,MF",24,1998,10.0,0,0,0,13,15,5,28,0,3,1,0,0,37,5,11,31.3,misc
GER-Bundesliga,2023,Stuttgart,Waldemar Anton,GER,DF,27,1996,32.1,7,0,0,25,26,0,14,40,25,1,1,1,203,79,42,65.3,misc
GER-Bundesliga,2023,Union Berlin,Alex Král,CZE,MF,25,1998,15.2,2,0,0,16,13,2,17,11,14,0,0,0,85,16,17,48.5,misc
GER-Bundesliga,2023,Union Berlin,Alexander Schwolow,GER,GK,31,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,Union Berlin,Aljoscha Kemlein,GER,MF,18,2004,0.3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,misc
GER-Bundesliga,2023,Union Berlin,András Schäfer,HUN,MF,24,1999,13.5,1,1,0,22,17,2,18,20,16,0,0,0,74,22,24,47.8,misc
GER-Bundesliga,2023,Union Berlin,Aïssa Laïdouni,TUN,MF,26,1996,11.9,2,0,0,20,27,0,22,12,12,0,0,0,80,12,14,46.2,misc
GER-Bundesliga,2023,Union Berlin,Benedict Hollerbach,GER,"FW,MF",22,2001,14.2,2,0,0,29,20,4,44,4,11,0,0,0,59,19,38,33.3,misc
GER-Bundesliga,2023,Union Berlin,Brenden Aaronson,USA,"MF,FW",22,2000,14.1,3,1,1,15,25,5,22,2,18,0,0,0,88,13,16,44.8,misc
GER-Bundesliga,2023,Union Berlin,Chris Bedia,CIV,"FW,MF",27,1996,1.6,0,0,0,7,2,0,0,0,1,0,0,0,2,3,7,30.0,misc
GER-Bundesliga,2023,Union Berlin,Christopher Trimmel,AUT,DF,36,1987,18.3,2,1,0,13,4,3,165,13,15,1,1,0,78,26,20,56.5,misc
GER-Bundesliga,2023,Union Berlin,Danilho Doekhi,NED,DF,25,1998,24.0,2,0,0,13,20,0,4,38,23,1,0,0,68,53,42,55.8,misc
GER-Bundesliga,2023,Union Berlin,David Datro Fofana,CIV,"FW,MF",20,2002,7.6,0,0,0,8,12,4,11,0,7,0,0,0,25,10,17,37.0,misc
GER-Bundesliga,2023,Union Berlin,Diogo Leite,POR,DF,24,1999,30.0,6,0,0,40,31,1,4,47,36,0,2,0,145,71,44,61.7,misc
GER-Bundesliga,2023,Union Berlin,Frederik Rønnow,DEN,GK,30,1992,33.0,2,0,0,0,4,0,0,1,1,0,0,0,46,10,1,90.9,misc
GER-Bundesliga,2023,Union Berlin,Janik Haberer,GER,"MF,DF",29,1994,13.6,7,0,0,22,16,1,15,12,24,0,0,0,95,20,19,51.3,misc
GER-Bundesliga,2023,Union Berlin,Jordan Pefok,USA,FW,27,1996,0.3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0.0,misc
GER-Bundesliga,2023,Union Berlin,Josip Juranović,CRO,DF,27,1995,14.4,4,0,0,4,10,0,104,12,14,0,0,0,87,3,4,42.9,misc
GER-Bundesliga,2023,Union Berlin,Jérôme Roussillon,FRA,DF,30,1993,8.4,2,0,0,4,10,0,21,5,9,0,0,0,52,9,8,52.9,misc
GER-Bundesliga,2023,Union Berlin,Kevin Behrens,GER,FW,32,1991,14.0,3,0,0,22,20,8,6,6,10,0,0,0,36,92,81,53.2,misc
GER-Bundesliga,2023,Union Berlin,Kevin Vogt,GER,DF,31,1991,14.7,5,0,0,17,8,1,0,7,9,0,0,0,74,15,11,57.7,misc
GER-Bundesliga,2023,Union Berlin,Kevin Volland,GER,"FW,MF",31,1992,14.9,3,2,1,28,13,7,56,6,9,0,0,0,56,23,41,35.9,misc
GER-Bundesliga,2023,Union Berlin,Leonardo Bonucci,ITA,DF,36,1987,5.1,0,0,0,2,1,0,6,7,5,0,1,0,32,5,7,41.7,misc
GER-Bundesliga,2023,Union Berlin,Lucas Tousart,FRA,MF,26,1997,17.5,5,0,0,31,8,0,9,25,20,0,0,0,93,38,38,50.0,misc
GER-Bundesliga,2023,Union Berlin,Mikkel Kaufmann,DEN,FW,22,2001,5.4,0,0,0,7,10,0,5,1,3,0,0,0,19,26,34,43.3,misc
GER-Bundesliga,2023,Union Berlin,Miloš Pantović,SRB,MF,27,1996,0.2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,misc
GER-Bundesliga,2023,Union Berlin,Paul Jaeckel,GER,DF,25,1998,2.6,0,0,0,0,2,0,0,4,2,0,0,0,14,5,2,71.4,misc
GER-Bundesliga,2023,Union Berlin,Rani Khedira,GER,MF,29,1994,14.9,5,1,0,25,14,1,6,22,22,0,1,0,74,19,18,51.4,misc
GER-Bundesliga,2023,Union Berlin,Robin Gosens,GER,"DF,MF",29,1994,25.4,9,1,1,29,24,17,64,36,44,0,1,0,100,60,44,57.7,misc
GER-Bundesliga,2023,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,1,0,0,10,10,0,3,13,22,0,1,1,152,46,41,52.9,misc
GER-Bundesliga,2023,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,0,0,0,6,5,4,57,0,3,1,0,0,48,0,8,0.0,misc
GER-Bundesliga,2023,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,1,0,0,8,11,1,3,1,2,0,0,0,20,4,19,17.4,misc
GER-Bundesliga,2023,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,0,0,0,5,5,0,2,9,11,0,0,0,39,26,14,65.0,misc
GER-Bundesliga,2023,Werder Bremen,Anthony Jung,GER,DF,31,1991,28.7,4,1,0,15,15,1,23,24,23,0,1,0,142,44,26,62.9,misc
GER-Bundesliga,2023,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,1,0,0,15,5,2,8,13,16,0,1,0,54,16,28,36.4,misc
GER-Bundesliga,2023,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,0,0,0,9,9,1,3,0,1,0,0,0,8,29,29,50.0,misc
GER-Bundesliga,2023,Werder Bremen,Felix Agu,GER,"DF,MF",23,1999,17.9,2,0,0,15,44,2,46,13,29,3,0,0,71,15,24,38.5,misc
GER-Bundesliga,2023,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,misc
GER-Bundesliga,2023,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,5,1,0,49,39,2,10,23,22,1,0,0,165,63,34,64.9,misc
GER-Bundesliga,2023,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,100.0,misc
GER-Bundesliga,2023,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,misc
GER-Bundesliga,2023,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,1,0,0,10,1,0,6,13,13,0,1,0,31,9,10,47.4,misc
GER-Bundesliga,2023,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,1,0,0,6,20,9,10,2,1,0,0,0,34,8,15,34.8,misc
GER-Bundesliga,2023,Werder Bremen,Leon Opitz,GER,"FW,DF",18,2005,0.2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,,misc
GER-Bundesliga,2023,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,9,0,0,34,31,2,40,13,18,0,0,0,110,6,16,27.3,misc
GER-Bundesliga,2023,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,6,0,0,31,17,1,4,35,32,0,1,0,138,40,41,49.4,misc
GER-Bundesliga,2023,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,9,0,0,6,18,18,159,4,3,1,0,0,83,21,42,33.3,misc
GER-Bundesliga,2023,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,2,0,0,0,7,0,0,0,1,0,0,0,20,13,3,81.3,misc
GER-Bundesliga,2023,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,2,0,0,9,5,0,20,17,15,0,0,0,95,38,44,46.3,misc
GER-Bundesliga,2023,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,29.3,5,0,0,29,39,4,82,20,38,0,0,0,171,23,40,36.5,misc
GER-Bundesliga,2023,Werder Bremen,Naby Keïta,GUI,"MF,DF",28,1995,1.2,2,0,0,2,1,0,0,2,1,0,0,0,14,0,3,0.0,misc
GER-Bundesliga,2023,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,1,0,0,22,23,6,3,5,23,0,0,0,69,28,43,39.4,misc
GER-Bundesliga,2023,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,0,0,0,2,7,3,0,0,1,0,0,0,3,12,11,52.2,misc
GER-Bundesliga,2023,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,1,0,0,2,0,0,0,2,2,0,0,0,10,1,0,100.0,misc
GER-Bundesliga,2023,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,4,0,0,20,16,1,0,19,15,0,1,0,54,29,23,55.8,misc
GER-Bundesliga,2023,Werder Bremen,Oliver Burke,SCO,FW,26,1997,0.4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,misc
GER-Bundesliga,2023,Werder Bremen,Olivier Deman,BEL,DF,23,2000,15.2,5,0,0,27,13,0,45,14,15,0,1,1,80,16,18,47.1,misc
GER-Bundesliga,2023,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,0,0,0,17,8,14,12,2,7,0,0,0,34,26,31,45.6,misc
GER-Bundesliga,2023,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,5,0,0,33,53,4,62,11,20,0,0,0,189,24,50,32.4,misc
GER-Bundesliga,2023,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,6,0,0,35,17,0,4,41,38,0,0,0,118,12,29,29.3,misc
GER-Bundesliga,2023,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,1,0,0,2,3,0,0,1,4,0,0,0,9,6,1,85.7,misc
GER-Bundesliga,2023,Wolfsburg,Amin Sarr,SWE,"FW,MF",22,2001,4.3,0,0,0,3,3,2,1,2,2,0,0,0,14,13,11,54.2,misc
GER-Bundesliga,2023,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,6,0,0,29,24,0,10,14,15,0,0,0,72,15,6,71.4,misc
GER-Bundesliga,2023,Wolfsburg,Bennit Bröger,GER,FW,17,2006,0.1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0.0,misc
GER-Bundesliga,2023,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,5,0,0,24,10,0,5,15,9,0,1,0,66,39,16,70.9,misc
GER-Bundesliga,2023,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,33.3,misc
GER-Bundesliga,2023,Wolfsburg,Jakub Kamiński,POL,"FW,MF",21,2002,5.3,0,0,0,3,5,2,16,2,5,0,0,0,24,4,12,25.0,misc
GER-Bundesliga,2023,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,5,0,0,19,15,2,60,29,39,0,1,0,134,22,24,47.8,misc
GER-Bundesliga,2023,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,3,0,0,28,45,9,8,3,10,0,0,0,60,90,85,51.4,misc
GER-Bundesliga,2023,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,1,0,0,8,5,4,4,3,1,0,0,0,15,32,26,55.2,misc
GER-Bundesliga,2023,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,15.9,4,0,0,11,53,5,33,23,21,1,0,0,62,10,14,41.7,misc
