nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,league,season,stat_type
ALG,"DF,FW",30-275,1994,14,9,926,10.3,0,2,2,0,0,0,2,0,0.1,0.1,2.7,2.9,32,29,28,0.0,0.19,0.19,0.0,0.19,0.01,0.27,0.28,0.01,0.28,FRA-Ligue 1,2024,standard
MAR,"MF,FW",23-045,2002,25,20,1649,18.3,2,0,2,2,0,0,4,0,2.2,2.2,1.2,3.3,35,71,69,0.11,0.0,0.11,0.11,0.11,0.12,0.06,0.18,0.12,0.18,FRA-Ligue 1,2024,standard
GUF,DF,32-141,1992,13,9,797,8.9,0,0,0,0,0,0,3,0,0.8,0.8,0.2,1.1,7,24,1,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12,FRA-Ligue 1,2024,standard
UZB,DF,21-041,2004,13,11,975,10.8,0,0,0,0,0,0,2,1,0.2,0.2,0.3,0.6,2,43,6,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,FRA-Ligue 1,2024,standard
FRA,MF,31-122,1993,27,25,2090,23.2,2,3,5,2,0,0,5,0,4.0,4.0,4.6,8.6,20,121,100,0.09,0.13,0.22,0.09,0.22,0.17,0.2,0.37,0.17,0.37,FRA-Ligue 1,2024,standard
MAR,"FW,MF",24-155,2000,22,12,1005,11.2,0,1,1,0,0,0,2,1,1.1,1.1,2.1,3.2,34,42,79,0.0,0.09,0.09,0.0,0.09,0.1,0.18,0.28,0.1,0.28,FRA-Ligue 1,2024,standard
FRA,MF,21-329,2003,28,21,1775,19.7,1,1,2,1,0,0,2,0,2.3,2.3,1.8,4.1,60,95,64,0.05,0.05,0.1,0.05,0.1,0.11,0.09,0.21,0.11,0.21,FRA-Ligue 1,2024,standard
FRA,"MF,FW",28-234,1996,21,11,930,10.3,1,1,2,1,0,0,3,0,2.1,2.1,2.6,4.7,25,62,104,0.1,0.1,0.19,0.1,0.19,0.21,0.25,0.45,0.21,0.45,FRA-Ligue 1,2024,standard
FRA,GK,30-351,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
POR,"MF,FW",24-096,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.41,0.31,0.41,FRA-Ligue 1,2024,standard
COL,"DF,MF",31-221,1993,23,16,1538,17.1,1,4,5,1,0,0,6,2,2.0,2.0,2.1,4.1,37,40,74,0.06,0.23,0.29,0.06,0.29,0.12,0.12,0.24,0.12,0.24,FRA-Ligue 1,2024,standard
ARG,DF,25-318,1999,24,24,2094,23.3,0,1,1,0,0,0,11,1,1.6,1.6,1.9,3.5,43,140,33,0.0,0.04,0.04,0.0,0.04,0.07,0.08,0.15,0.07,0.15,FRA-Ligue 1,2024,standard
FRA,"FW,MF",34-168,1990,26,20,1632,18.1,1,1,2,1,0,0,2,0,3.6,3.6,1.4,5.0,41,97,154,0.06,0.06,0.11,0.06,0.11,0.2,0.07,0.28,0.2,0.28,FRA-Ligue 1,2024,standard
FRA,FW,18-350,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
CTA,FW,25-055,2000,9,6,435,4.8,2,0,2,2,0,0,0,0,1.5,1.5,0.6,2.1,10,12,36,0.41,0.0,0.41,0.41,0.41,0.32,0.12,0.44,0.32,0.44,FRA-Ligue 1,2024,standard
NGA,"MF,FW",21-148,2003,15,1,381,4.2,1,0,1,1,0,0,5,0,0.5,0.5,0.4,0.9,3,19,1,0.24,0.0,0.24,0.24,0.24,0.12,0.1,0.23,0.12,0.23,FRA-Ligue 1,2024,standard
BFA,GK,28-177,1996,5,5,450,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
SWE,"FW,MF",19-169,2005,6,1,200,2.2,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.8,7,2,20,0.45,0.0,0.45,0.45,0.45,0.29,0.08,0.38,0.29,0.38,FRA-Ligue 1,2024,standard
ECU,"DF,MF",22-351,2002,10,7,596,6.6,1,0,1,1,0,0,1,0,0.3,0.3,0.7,1.0,14,9,36,0.15,0.0,0.15,0.15,0.15,0.04,0.11,0.15,0.04,0.15,FRA-Ligue 1,2024,standard
FRA,DF,32-138,1992,19,18,1572,17.5,0,0,0,0,0,0,4,0,0.6,0.6,0.5,1.1,10,90,3,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,FRA-Ligue 1,2024,standard
SLE,DF,19-000,2006,5,3,287,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,FRA-Ligue 1,2024,standard
FRA,DF,19-067,2006,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
AUT,DF,26-204,1998,12,12,1080,12.0,0,0,0,0,0,0,3,0,0.5,0.5,1.0,1.5,9,52,1,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,FRA-Ligue 1,2024,standard
FRA,"DF,FW",17-097,2008,2,1,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
ANG,FW,28-236,1996,20,16,1446,16.1,6,1,7,6,0,0,3,1,8.6,8.6,1.3,9.9,26,22,117,0.37,0.06,0.44,0.37,0.44,0.54,0.08,0.62,0.54,0.62,FRA-Ligue 1,2024,standard
FRA,DF,26-078,1999,16,13,1197,13.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,40,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,FRA-Ligue 1,2024,standard
URU,"FW,DF",24-050,2001,4,0,41,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,2,1,11,0.0,0.0,0.0,0.0,0.0,0.71,0.26,0.98,0.71,0.98,FRA-Ligue 1,2024,standard
AUS,GK,33-003,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
SEN,MF,32-292,1992,7,4,319,3.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,12,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,FRA-Ligue 1,2024,standard
FRA,MF,23-283,2001,19,12,1177,13.1,4,1,5,2,2,2,4,0,2.6,1.1,1.6,2.6,9,58,19,0.31,0.08,0.38,0.15,0.23,0.2,0.12,0.32,0.08,0.2,FRA-Ligue 1,2024,standard
POL,DF,29-364,1995,18,16,1387,15.4,4,2,6,2,2,2,3,0,2.3,0.7,2.5,3.2,33,117,95,0.26,0.13,0.39,0.13,0.26,0.15,0.16,0.31,0.05,0.21,FRA-Ligue 1,2024,standard
FRA,"FW,MF",19-058,2006,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
FRA,"DF,MF",31-350,1993,13,10,866,9.6,1,1,2,1,0,0,3,0,0.7,0.7,1.0,1.7,22,49,73,0.1,0.1,0.21,0.1,0.21,0.08,0.1,0.18,0.08,0.18,FRA-Ligue 1,2024,standard
GLP,"FW,MF",22-039,2003,14,6,637,7.1,2,1,3,2,0,0,5,0,2.5,2.5,1.1,3.6,17,7,71,0.28,0.14,0.42,0.28,0.42,0.36,0.15,0.51,0.36,0.51,FRA-Ligue 1,2024,standard
FRA,DF,21-297,2003,4,0,64,0.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,4,3,9,0.0,0.0,0.0,0.0,0.0,0.48,0.19,0.67,0.48,0.67,FRA-Ligue 1,2024,standard
FRA,FW,29-357,1995,19,11,844,9.4,2,0,2,2,0,0,3,0,3.0,3.0,0.8,3.8,14,23,46,0.21,0.0,0.21,0.21,0.21,0.32,0.08,0.4,0.32,0.4,FRA-Ligue 1,2024,standard
FRA,FW,19-132,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
BRA,DF,25-245,1999,24,24,2160,24.0,0,1,1,0,0,0,8,0,1.3,1.3,0.3,1.6,23,156,7,0.0,0.04,0.04,0.0,0.04,0.05,0.01,0.06,0.05,0.06,FRA-Ligue 1,2024,standard
POR,MF,31-255,1993,17,13,1030,11.4,0,0,0,0,0,0,3,0,0.5,0.5,0.7,1.2,14,82,23,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.11,0.04,0.11,FRA-Ligue 1,2024,standard
ENG,MF,24-223,2000,14,10,736,8.2,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,49,47,0.12,0.12,0.24,0.12,0.24,0.21,0.26,0.47,0.11,0.37,FRA-Ligue 1,2024,standard
FRA,MF,17-191,2007,21,10,1031,11.5,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.0,10,33,17,0.0,0.09,0.09,0.0,0.09,0.0,0.08,0.09,0.0,0.09,FRA-Ligue 1,2024,standard
ALG,DF,33-171,1991,20,17,1451,16.1,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.8,10,73,17,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,FRA-Ligue 1,2024,standard
FRA,DF,24-095,2001,27,27,2430,27.0,4,1,5,4,0,0,5,0,2.1,2.1,0.2,2.3,11,72,3,0.15,0.04,0.19,0.15,0.19,0.08,0.01,0.08,0.08,0.08,FRA-Ligue 1,2024,standard
FRA,MF,34-251,1990,25,25,2242,24.9,0,2,2,0,0,0,11,0,1.3,1.3,1.6,2.9,25,176,58,0.0,0.08,0.08,0.0,0.08,0.05,0.06,0.12,0.05,0.12,FRA-Ligue 1,2024,standard
ENG,FW,29-184,1995,8,3,340,3.8,2,0,2,2,0,1,0,0,2.6,1.8,0.3,2.1,1,2,20,0.53,0.0,0.53,0.53,0.53,0.7,0.08,0.78,0.49,0.57,FRA-Ligue 1,2024,standard
KVX,"FW,MF",26-011,1999,12,12,978,10.9,4,1,5,4,0,0,1,0,2.3,2.3,2.2,4.5,37,54,81,0.37,0.09,0.46,0.37,0.46,0.21,0.21,0.41,0.21,0.41,FRA-Ligue 1,2024,standard
FRA,"MF,FW",18-103,2006,7,1,199,2.2,0,0,0,0,0,0,2,0,1.0,1.0,1.5,2.5,5,8,28,0.0,0.0,0.0,0.0,0.0,0.47,0.67,1.14,0.47,1.14,FRA-Ligue 1,2024,standard
SWE,DF,25-347,1999,26,19,1661,18.5,2,0,2,2,0,0,3,0,0.7,0.7,1.1,1.8,69,83,107,0.11,0.0,0.11,0.11,0.11,0.04,0.06,0.1,0.04,0.1,FRA-Ligue 1,2024,standard
ISL,"MF,FW",22-001,2003,19,15,1299,14.4,4,2,6,4,0,0,3,0,3.2,3.2,1.9,5.0,42,79,112,0.28,0.14,0.42,0.28,0.42,0.22,0.13,0.35,0.22,0.35,FRA-Ligue 1,2024,standard
BRA,DF,35-090,1990,11,5,488,5.4,0,1,1,0,0,0,3,0,0.4,0.4,0.9,1.3,10,32,37,0.0,0.18,0.18,0.0,0.18,0.08,0.17,0.25,0.08,0.25,FRA-Ligue 1,2024,standard
CAN,FW,25-087,2000,26,22,2060,22.9,14,3,17,8,6,7,4,0,14.1,8.6,3.6,12.2,28,49,148,0.61,0.13,0.74,0.35,0.48,0.62,0.16,0.77,0.38,0.53,FRA-Ligue 1,2024,standard
FRA,GK,23-156,2001,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,FRA-Ligue 1,2024,standard
BEL,FW,20-067,2005,16,6,579,6.4,2,1,3,2,0,0,3,0,2.1,2.1,1.2,3.3,28,14,46,0.31,0.16,0.47,0.31,0.47,0.32,0.19,0.51,0.32,0.51,FRA-Ligue 1,2024,standard
NED,"FW,DF",24-295,2000,20,12,1012,11.2,2,2,4,2,0,0,3,1,2.9,2.9,2.6,5.5,37,51,102,0.18,0.18,0.36,0.18,0.36,0.25,0.23,0.49,0.25,0.49,FRA-Ligue 1,2024,standard
GUI,FW,26-311,1998,12,4,309,3.4,2,1,3,2,0,0,1,0,2.2,2.2,0.5,2.7,4,4,20,0.58,0.29,0.87,0.58,0.87,0.65,0.15,0.8,0.65,0.8,FRA-Ligue 1,2024,standard
ALG,"MF,FW",30-138,1994,6,1,151,1.7,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7,0,11,1,0.6,0.0,0.6,0.6,0.6,0.38,0.02,0.39,0.38,0.39,FRA-Ligue 1,2024,standard
COD,MF,20-132,2004,18,13,1092,12.1,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,18,52,37,0.0,0.08,0.08,0.0,0.08,0.06,0.04,0.11,0.06,0.11,FRA-Ligue 1,2024,standard
MAR,"FW,MF",23-304,2001,24,10,1162,12.9,3,3,6,3,0,0,1,0,2.8,2.8,3.2,6.1,64,82,147,0.23,0.23,0.46,0.23,0.46,0.22,0.25,0.47,0.22,0.47,FRA-Ligue 1,2024,standard
FRA,DF,20-052,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
FRA,"FW,MF",35-034,1990,21,11,898,10.0,0,2,2,0,0,0,1,0,2.7,2.7,1.9,4.6,41,65,114,0.0,0.2,0.2,0.0,0.2,0.27,0.19,0.46,0.27,0.46,FRA-Ligue 1,2024,standard
BEL,DF,33-211,1991,24,16,1471,16.3,1,0,1,1,0,0,3,0,1.6,1.6,0.6,2.2,49,92,113,0.06,0.0,0.06,0.06,0.06,0.1,0.04,0.14,0.1,0.14,FRA-Ligue 1,2024,standard
POR,DF,22-262,2002,7,4,404,4.5,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,24,17,43,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22,FRA-Ligue 1,2024,standard
FRA,"MF,FW",20-095,2005,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.95,FRA-Ligue 1,2024,standard
BRA,DF,24-319,2000,15,10,904,10.0,1,1,2,1,0,0,1,0,0.2,0.2,1.1,1.3,24,52,51,0.1,0.1,0.2,0.1,0.2,0.02,0.11,0.13,0.02,0.13,FRA-Ligue 1,2024,standard
BRA,DF,27-019,1998,1,0,1,0.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
ENG,DF,27-225,1997,26,16,1575,17.5,1,3,4,1,0,0,1,0,2.1,2.1,2.8,4.9,22,82,85,0.06,0.17,0.23,0.06,0.23,0.12,0.16,0.28,0.12,0.28,FRA-Ligue 1,2024,standard
FRA,FW,33-318,1991,25,19,1628,18.1,11,2,13,7,4,5,4,0,11.8,8.0,3.1,11.1,17,59,131,0.61,0.11,0.72,0.39,0.5,0.65,0.17,0.82,0.44,0.61,FRA-Ligue 1,2024,standard
ANG,DF,32-155,1992,25,24,2167,24.1,0,3,3,0,0,0,4,0,0.2,0.2,1.2,1.4,18,82,23,0.0,0.12,0.12,0.0,0.12,0.01,0.05,0.06,0.01,0.06,FRA-Ligue 1,2024,standard
FRA,MF,30-251,1994,27,23,2047,22.7,6,3,9,6,0,0,4,0,5.0,5.0,4.8,9.8,20,143,120,0.26,0.13,0.4,0.26,0.4,0.22,0.21,0.43,0.22,0.43,FRA-Ligue 1,2024,standard
CRO,DF,28-206,1996,15,14,1247,13.9,1,0,1,1,0,0,7,0,1.7,1.7,0.1,1.9,3,36,0,0.07,0.0,0.07,0.07,0.07,0.13,0.01,0.13,0.13,0.13,FRA-Ligue 1,2024,standard
GHA,"FW,MF",21-161,2003,23,13,1052,11.7,3,1,4,3,0,0,2,0,2.2,2.2,1.5,3.7,44,33,131,0.26,0.09,0.34,0.26,0.34,0.19,0.13,0.32,0.19,0.32,FRA-Ligue 1,2024,standard
GEO,FW,24-162,2000,28,10,1138,12.6,8,4,12,6,2,3,1,0,7.9,5.5,3.5,9.0,27,46,116,0.63,0.32,0.95,0.47,0.79,0.63,0.28,0.91,0.43,0.71,FRA-Ligue 1,2024,standard
NGA,"FW,DF",22-268,2002,3,2,186,2.1,2,0,2,2,0,0,1,0,1.2,1.2,0.0,1.2,1,2,12,0.97,0.0,0.97,0.97,0.97,0.59,0.01,0.6,0.59,0.6,FRA-Ligue 1,2024,standard
FRA,MF,32-041,1993,22,16,1323,14.7,2,0,2,2,0,0,3,0,1.7,1.7,0.6,2.2,26,86,51,0.14,0.0,0.14,0.14,0.14,0.11,0.04,0.15,0.11,0.15,FRA-Ligue 1,2024,standard
BRA,GK,27-122,1997,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
FRA,MF,20-053,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
BEL,FW,20-011,2005,24,12,1206,13.4,4,4,8,4,0,0,1,0,3.6,3.6,2.5,6.1,77,38,140,0.3,0.3,0.6,0.3,0.6,0.27,0.19,0.46,0.27,0.46,FRA-Ligue 1,2024,standard
GNB,FW,29-156,1995,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,FRA-Ligue 1,2024,standard
FRA,MF,25-055,2000,9,6,573,6.4,0,0,0,0,0,0,1,0,0.7,0.7,0.4,1.1,14,50,15,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17,FRA-Ligue 1,2024,standard
SEN,DF,29-034,1996,25,24,2186,24.3,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,25,85,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02,FRA-Ligue 1,2024,standard
SRB,MF,36-253,1988,24,21,1694,18.8,0,1,1,0,0,0,1,0,0.0,0.0,1.2,1.2,33,130,13,0.0,0.05,0.05,0.0,0.05,0.0,0.06,0.06,0.0,0.06,FRA-Ligue 1,2024,standard
ARG,DF,32-223,1992,19,18,1541,17.1,3,1,4,3,0,0,6,0,2.6,2.6,0.8,3.4,23,79,60,0.18,0.06,0.23,0.18,0.23,0.15,0.05,0.2,0.15,0.2,FRA-Ligue 1,2024,standard
BEL,MF,27-024,1998,1,1,67,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,FRA-Ligue 1,2024,standard
CIV,MF,27-112,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
FRA,"FW,MF",21-237,2003,24,17,1578,17.5,7,9,16,7,0,0,3,0,4.5,4.5,8.3,12.7,65,168,143,0.4,0.51,0.91,0.4,0.91,0.25,0.47,0.73,0.25,0.73,FRA-Ligue 1,2024,standard
FRA,DF,20-016,2005,11,10,794,8.8,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,19,30,59,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,FRA-Ligue 1,2024,standard
ALG,"FW,MF",29-244,1995,13,9,735,8.2,1,3,4,1,0,0,0,0,2.0,2.0,2.1,4.0,41,32,109,0.12,0.37,0.49,0.12,0.49,0.24,0.25,0.49,0.24,0.49,FRA-Ligue 1,2024,standard
USA,MF,23-199,2001,19,10,952,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.6,10,44,20,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,FRA-Ligue 1,2024,standard
ARG,"MF,FW",23-350,2001,10,4,475,5.3,1,2,3,1,0,0,1,0,1.6,1.6,1.7,3.3,13,50,28,0.19,0.38,0.57,0.19,0.57,0.3,0.33,0.63,0.3,0.63,FRA-Ligue 1,2024,standard
COM,DF,24-353,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
CIV,FW,32-152,1992,4,1,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,9,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,FRA-Ligue 1,2024,standard
FRA,MF,30-008,1995,23,21,1945,21.6,6,2,8,6,0,0,3,0,4.4,4.4,2.3,6.7,70,133,133,0.28,0.09,0.37,0.28,0.37,0.2,0.11,0.31,0.2,0.31,FRA-Ligue 1,2024,standard
BIH,DF,22-236,2002,8,2,256,2.8,0,1,1,0,0,0,0,0,0.9,0.9,0.9,1.7,20,13,37,0.0,0.35,0.35,0.0,0.35,0.3,0.31,0.61,0.3,0.61,FRA-Ligue 1,2024,standard
ALG,"FW,MF",25-054,2000,8,7,625,6.9,4,3,7,4,0,0,0,0,4.6,4.6,2.9,7.5,13,16,71,0.58,0.43,1.01,0.58,1.01,0.67,0.41,1.08,0.67,1.08,FRA-Ligue 1,2024,standard
MAR,MF,27-297,1997,9,8,472,5.2,2,3,5,2,0,0,0,1,0.7,0.7,1.3,2.0,12,33,21,0.38,0.57,0.95,0.38,0.95,0.14,0.25,0.39,0.14,0.39,FRA-Ligue 1,2024,standard
CIV,DF,23-129,2001,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
MAR,MF,21-134,2003,14,5,356,4.0,1,0,1,1,0,0,2,0,0.6,0.6,0.4,1.0,18,18,25,0.25,0.0,0.25,0.25,0.25,0.15,0.11,0.25,0.15,0.25,FRA-Ligue 1,2024,standard
FRA,"DF,MF",17-132,2007,2,0,14,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
CAN,DF,27-137,1997,19,16,1316,14.6,0,0,0,0,0,0,9,2,0.8,0.8,0.1,0.9,9,63,11,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06,FRA-Ligue 1,2024,standard
FRA,FW,22-099,2003,13,7,574,6.4,3,1,4,2,1,1,1,0,6.0,5.2,0.4,5.6,7,7,41,0.47,0.16,0.63,0.31,0.47,0.94,0.07,1.0,0.81,0.88,FRA-Ligue 1,2024,standard
FRA,DF,19-065,2006,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
FRA,"FW,MF",17-318,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,FRA-Ligue 1,2024,standard
CMR,FW,24-284,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
CTA,"DF,MF",32-055,1993,21,18,1660,18.4,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.7,19,98,11,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,FRA-Ligue 1,2024,standard
ARG,GK,32-326,1992,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
ALG,MF,27-131,1997,7,6,457,5.1,0,1,1,0,0,0,1,0,0.1,0.1,1.1,1.1,11,60,6,0.0,0.2,0.2,0.0,0.2,0.02,0.21,0.22,0.02,0.22,FRA-Ligue 1,2024,standard
CAN,"MF,FW",22-309,2002,8,3,360,4.0,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.6,2,10,10,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,FRA-Ligue 1,2024,standard
ENG,"FW,MF",21-346,2003,22,3,566,6.3,2,2,4,2,0,0,2,0,3.0,3.0,3.9,6.9,23,24,74,0.32,0.32,0.64,0.32,0.64,0.47,0.62,1.09,0.47,1.09,FRA-Ligue 1,2024,standard
FRA,FW,19-006,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
ARG,DF,26-075,1999,23,23,1927,21.4,0,0,0,0,0,0,8,1,0.6,0.6,0.7,1.4,11,91,4,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,FRA-Ligue 1,2024,standard
FRA,DF,25-160,1999,12,9,779,8.7,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.3,11,40,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,FRA-Ligue 1,2024,standard
BRA,"DF,FW",23-118,2001,28,25,2230,24.8,7,5,12,7,0,0,0,0,3.2,3.2,4.0,7.2,74,127,238,0.28,0.2,0.48,0.28,0.48,0.13,0.16,0.29,0.13,0.29,FRA-Ligue 1,2024,standard
ITA,DF,28-020,1997,2,1,75,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRA-Ligue 1,2024,standard
ENG,"FW,MF",23-192,2001,28,26,2280,25.3,16,3,19,11,5,6,2,0,12.3,7.5,4.5,11.9,104,124,236,0.63,0.12,0.75,0.43,0.55,0.48,0.18,0.66,0.29,0.47,FRA-Ligue 1,2024,standard
