nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
FRA,MF,27,1995,30.5,65,35,31,23,11,30,57,52.6,27,37,7,30,26,91,44,1,ITA-Serie A,2022,defense
BRA,DF,31,1991,19.9,35,20,16,16,3,15,22,68.2,7,27,10,17,15,50,64,1,ITA-Serie A,2022,defense
POL,FW,28,1994,17.6,12,8,2,8,2,2,8,25.0,6,10,1,9,1,13,14,0,ITA-Serie A,2022,defense
ITA,DF,28,1994,6.3,7,0,6,1,0,4,4,100.0,0,7,5,2,7,14,32,0,ITA-Serie A,2022,defense
BRA,DF,31,1991,35.4,92,62,61,23,8,52,73,71.2,21,39,20,19,47,139,114,1,ITA-Serie A,2022,defense
SUI,MF,25,1996,1.4,6,3,1,4,1,2,2,100.0,0,2,0,2,2,8,1,0,ITA-Serie A,2022,defense
SRB,FW,22,2000,21.4,11,6,0,7,4,4,10,40.0,6,10,3,7,3,14,8,1,ITA-Serie A,2022,defense
ARG,MF,21,2001,1.8,8,3,3,4,1,3,5,60.0,2,3,0,3,2,10,3,0,ITA-Serie A,2022,defense
ITA,"MF,FW",18,2003,13.7,24,11,15,6,3,12,29,41.4,17,20,1,19,4,28,11,0,ITA-Serie A,2022,defense
ITA,"DF,MF",24,1997,9.5,22,11,6,6,10,5,14,35.7,9,13,1,12,0,22,1,0,ITA-Serie A,2022,defense
ITA,DF,24,1998,16.1,15,11,9,4,2,9,15,60.0,6,20,14,6,21,36,54,2,ITA-Serie A,2022,defense
SRB,"DF,FW",29,1992,28.5,41,26,17,20,4,21,47,44.7,26,30,4,26,16,57,32,0,ITA-Serie A,2022,defense
BRA,DF,25,1997,29.3,29,20,23,5,1,19,26,73.1,7,44,22,22,42,71,120,2,ITA-Serie A,2022,defense
COL,"DF,FW",34,1988,23.1,50,34,34,13,3,27,65,41.5,38,15,2,13,24,74,32,0,ITA-Serie A,2022,defense
ARG,MF,28,1994,10.9,19,13,7,11,1,10,22,45.5,12,8,0,8,17,36,22,0,ITA-Serie A,2022,defense
ITA,DF,35,1987,9.8,5,4,1,4,0,2,4,50.0,2,12,8,4,13,18,29,0,ITA-Serie A,2022,defense
ITA,MF,24,1998,27.2,59,33,26,23,10,30,53,56.6,23,50,22,28,27,86,59,0,ITA-Serie A,2022,defense
ITA,DF,29,1992,11.6,14,7,8,3,3,9,14,64.3,5,9,3,6,4,18,20,0,ITA-Serie A,2022,defense
ITA,GK,29,1992,10.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ARG,"MF,FW",19,2003,4.7,7,4,3,2,2,5,7,71.4,2,7,1,6,3,10,3,0,ITA-Serie A,2022,defense
ITA,FW,22,2000,11.1,8,6,2,5,1,3,7,42.9,4,4,0,4,5,13,2,0,ITA-Serie A,2022,defense
ITA,MF,21,2001,16.9,29,19,12,15,2,8,27,29.6,19,16,2,14,8,37,7,1,ITA-Serie A,2022,defense
ITA,MF,20,2001,0.3,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,ITA-Serie A,2022,defense
FRA,"MF,FW",29,1993,1.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,ITA-Serie A,2022,defense
ENG,"DF,FW",18,2003,3.5,7,2,3,1,3,4,9,44.4,5,5,1,4,2,9,6,0,ITA-Serie A,2022,defense
ITA,DF,19,2002,1.2,3,3,3,0,0,3,8,37.5,5,3,0,3,0,3,2,0,ITA-Serie A,2022,defense
USA,"MF,DF",23,1998,11.7,14,5,3,9,2,5,8,62.5,3,15,4,11,11,25,15,1,ITA-Serie A,2022,defense
POL,GK,32,1990,27.5,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,7,0,ITA-Serie A,2022,defense
ARG,"FW,MF",34,1988,15.1,10,5,3,5,2,3,19,15.8,16,15,0,15,7,17,0,0,ITA-Serie A,2022,defense
MNE,DF,29,1992,30.7,41,30,23,14,4,25,39,64.1,14,20,6,14,38,79,63,1,ITA-Serie A,2022,defense
ITA,DF,27,1995,32.5,33,15,19,14,0,11,22,50.0,11,33,26,7,38,71,108,0,ITA-Serie A,2022,defense
ITA,FW,32,1990,24.7,11,5,4,4,3,6,9,66.7,3,10,2,8,1,12,14,0,ITA-Serie A,2022,defense
ITA,MF,27,1994,21.3,25,16,7,15,3,14,40,35.0,26,23,9,14,24,49,33,0,ITA-Serie A,2022,defense
ALB,DF,28,1994,22.2,39,23,24,11,4,23,41,56.1,18,31,7,24,20,59,42,0,ITA-Serie A,2022,defense
BRA,FW,29,1993,32.9,80,50,31,41,8,31,88,35.2,57,58,6,52,31,111,27,0,ITA-Serie A,2022,defense
ITA,GK,28,1994,37.9,1,0,1,0,0,0,0,,0,0,0,0,0,1,15,1,ITA-Serie A,2022,defense
ITA,DF,23,1999,2.0,1,0,0,1,0,1,4,25.0,3,3,0,3,7,8,4,0,ITA-Serie A,2022,defense
ESP,MF,29,1992,27.1,49,29,18,20,11,23,72,31.9,49,35,6,29,9,58,4,0,ITA-Serie A,2022,defense
ARG,FW,17,2004,1.7,0,0,0,0,0,0,3,0.0,3,4,0,4,3,3,1,0,ITA-Serie A,2022,defense
POR,GK,23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,28,1993,20.9,33,21,13,14,6,21,36,58.3,15,20,6,14,18,51,36,1,ITA-Serie A,2022,defense
ITA,MF,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
BRA,MF,22,2000,6.6,9,6,4,5,0,9,20,45.0,11,7,2,5,11,20,18,0,ITA-Serie A,2022,defense
ESP,DF,21,2000,1.0,3,1,3,0,0,0,1,0.0,1,0,0,0,3,6,3,0,ITA-Serie A,2022,defense
ITA,FW,20,2002,2.8,10,4,5,3,2,5,9,55.6,4,4,0,4,1,11,2,0,ITA-Serie A,2022,defense
ITA,FW,27,1995,30.8,42,28,16,18,8,14,38,36.8,24,37,3,34,21,63,10,1,ITA-Serie A,2022,defense
URU,MF,30,1991,18.8,47,27,13,23,11,23,48,47.9,25,33,10,23,16,63,39,1,ITA-Serie A,2022,defense
ITA,DF,24,1998,27.1,42,20,28,14,0,22,34,64.7,12,25,17,8,17,59,73,1,ITA-Serie A,2022,defense
ESP,DF,29,1993,15.7,17,11,12,3,2,11,16,68.8,5,17,12,5,11,28,53,1,ITA-Serie A,2022,defense
ESP,FW,35,1987,21.1,35,24,14,10,11,11,30,36.7,19,18,2,16,6,41,4,1,ITA-Serie A,2022,defense
SRB,MF,27,1995,33.6,58,35,22,23,13,24,67,35.8,43,50,12,38,28,86,49,0,ITA-Serie A,2022,defense
CRO,MF,25,1996,5.7,6,4,4,1,1,3,8,37.5,5,9,0,9,7,13,8,0,ITA-Serie A,2022,defense
ROU,FW,35,1986,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,32,1990,5.7,10,6,6,4,0,3,9,33.3,6,3,1,2,15,25,29,0,ITA-Serie A,2022,defense
FRA,MF,25,1996,26.4,69,39,27,33,9,38,73,52.1,35,55,15,40,34,103,74,0,ITA-Serie A,2022,defense
ITA,DF,22,2000,27.6,56,36,35,12,9,38,57,66.7,19,37,6,31,13,69,71,0,ITA-Serie A,2022,defense
GAM,FW,28,1994,20.1,23,18,7,8,8,9,17,52.9,8,15,2,13,3,26,24,0,ITA-Serie A,2022,defense
ITA,DF,25,1996,37.0,40,30,35,5,0,22,36,61.1,14,45,29,16,36,76,192,0,ITA-Serie A,2022,defense
ITA,"FW,MF",28,1994,22.6,28,16,7,11,10,9,19,47.4,10,16,0,16,8,36,14,0,ITA-Serie A,2022,defense
BRA,"FW,MF",25,1997,27.1,50,24,18,20,12,27,53,50.9,26,36,3,33,16,66,15,0,ITA-Serie A,2022,defense
ITA,DF,24,1997,10.2,21,9,16,2,3,9,16,56.3,7,11,3,8,8,29,31,1,ITA-Serie A,2022,defense
ESP,MF,20,2002,24.4,48,28,20,18,10,17,51,33.3,34,37,8,29,16,64,28,0,ITA-Serie A,2022,defense
SWE,"FW,MF",19,2003,1.1,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0,ITA-Serie A,2022,defense
ALB,DF,30,1992,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
CRO,MF,24,1998,5.1,3,1,3,0,0,0,5,0.0,5,3,0,3,0,3,4,0,ITA-Serie A,2022,defense
NOR,MF,21,2001,8.1,7,3,2,3,2,4,10,40.0,6,15,4,11,11,18,6,0,ITA-Serie A,2022,defense
ZAM,"FW,MF",21,2001,18.2,30,20,13,14,3,15,41,36.6,26,24,2,22,8,38,5,0,ITA-Serie A,2022,defense
ITA,FW,20,2002,16.8,17,9,1,9,7,6,14,42.9,8,22,0,22,2,19,7,0,ITA-Serie A,2022,defense
POL,"MF,FW",24,1998,0.9,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,ITA-Serie A,2022,defense
CRO,DF,24,1997,8.8,16,14,8,7,1,5,7,71.4,2,4,3,1,16,32,31,0,ITA-Serie A,2022,defense
DEN,MF,23,1999,32.9,90,52,49,40,1,37,67,55.2,30,43,11,32,72,162,54,0,ITA-Serie A,2022,defense
ESP,"FW,MF",20,2001,0.6,2,1,2,0,0,0,2,0.0,2,3,0,3,0,2,0,0,ITA-Serie A,2022,defense
ITA,DF,26,1995,0.5,0,0,0,0,0,0,0,,0,1,1,0,3,3,2,0,ITA-Serie A,2022,defense
FRA,"FW,MF",25,1996,14.7,25,13,9,12,4,10,23,43.5,13,16,2,14,29,54,23,0,ITA-Serie A,2022,defense
FRA,DF,28,1993,23.5,52,34,25,25,2,18,26,69.2,8,26,14,12,26,78,79,0,ITA-Serie A,2022,defense
ITA,DF,32,1990,1.9,6,5,3,3,0,2,2,100.0,0,4,1,3,1,7,11,0,ITA-Serie A,2022,defense
ITA,DF,22,2000,0.1,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0,ITA-Serie A,2022,defense
FRA,DF,22,2000,34.5,88,57,54,25,9,40,71,56.3,31,45,4,41,37,125,89,0,ITA-Serie A,2022,defense
ITA,GK,27,1995,38.0,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,21,3,ITA-Serie A,2022,defense
MAR,MF,23,1998,7.5,17,8,3,7,7,6,14,42.9,8,20,1,19,5,22,10,0,ITA-Serie A,2022,defense
TUR,DF,25,1997,0.2,1,0,1,0,0,0,0,,0,0,0,0,1,2,1,0,ITA-Serie A,2022,defense
ISL,MF,21,2000,2.5,2,2,1,0,1,2,3,66.7,1,3,1,2,3,5,3,0,ITA-Serie A,2022,defense
ITA,DF,31,1991,2.3,6,4,3,2,1,4,7,57.1,3,1,0,1,4,10,2,0,ITA-Serie A,2022,defense
BEL,"FW,DF",23,1999,15.6,31,20,12,16,3,19,41,46.3,22,13,1,12,19,50,11,0,ITA-Serie A,2022,defense
CRO,"FW,MF",28,1993,10.9,10,8,1,3,6,3,11,27.3,8,6,1,5,1,11,5,0,ITA-Serie A,2022,defense
ITA,GK,39,1983,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
BEL,MF,19,2002,2.7,3,2,0,2,1,2,7,28.6,5,3,1,2,2,5,1,0,ITA-Serie A,2022,defense
MAR,"MF,FW",22,1999,21.4,32,15,5,22,5,5,15,33.3,10,11,0,11,7,39,6,0,ITA-Serie A,2022,defense
BEL,"MF,FW",21,2001,12.4,26,12,7,14,5,13,30,43.3,17,14,2,12,4,30,9,0,ITA-Serie A,2022,defense
ROU,GK,36,1986,16.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,ITA-Serie A,2022,defense
ITA,DF,25,1996,18.8,71,44,31,32,8,38,61,62.3,23,22,7,15,25,96,34,0,ITA-Serie A,2022,defense
BEL,FW,27,1995,11.4,10,5,4,3,3,5,10,50.0,5,6,2,4,0,10,13,0,ITA-Serie A,2022,defense
ENG,DF,24,1997,30.7,70,34,44,25,1,22,34,64.7,12,46,25,21,29,99,88,1,ITA-Serie A,2022,defense
SEN,DF,25,1997,5.8,14,9,7,6,1,7,10,70.0,3,11,3,8,2,16,3,0,ITA-Serie A,2022,defense
ALG,MF,24,1997,22.3,59,33,26,31,2,30,51,58.8,21,25,7,18,26,85,16,1,ITA-Serie A,2022,defense
BRA,"FW,DF",31,1991,16.6,24,18,9,9,6,5,19,26.3,14,20,4,16,7,31,28,0,ITA-Serie A,2022,defense
GER,DF,20,2001,15.1,31,26,22,9,0,11,20,55.0,9,11,5,6,12,43,65,1,ITA-Serie A,2022,defense
SRB,FW,18,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,22,1999,6.8,17,10,12,5,0,6,8,75.0,2,8,3,5,5,22,29,0,ITA-Serie A,2022,defense
FRA,GK,27,1995,22.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,10,1,ITA-Serie A,2022,defense
FRA,FW,35,1986,23.8,8,5,2,4,2,2,10,20.0,8,11,3,8,3,11,23,0,ITA-Serie A,2022,defense
FRA,DF,22,2000,28.3,57,39,33,21,3,28,42,66.7,14,41,17,24,41,98,56,1,ITA-Serie A,2022,defense
BIH,MF,28,1993,18.4,40,28,18,18,4,16,50,32.0,34,31,11,20,16,56,21,0,ITA-Serie A,2022,defense
POR,"FW,MF",23,1999,26.9,8,7,2,3,3,6,14,42.9,8,9,2,7,15,23,8,0,ITA-Serie A,2022,defense
ITA,MF,22,2000,30.1,64,41,35,24,5,27,44,61.4,17,34,9,25,25,89,26,1,ITA-Serie A,2022,defense
USA,DF,21,2000,3.7,12,6,3,5,4,3,4,75.0,1,1,0,1,4,16,2,0,ITA-Serie A,2022,defense
DEN,DF,33,1989,11.2,15,8,9,6,0,7,11,63.6,4,14,11,3,9,24,35,1,ITA-Serie A,2022,defense
FRA,DF,24,1997,30.8,43,24,27,15,1,22,38,57.9,16,34,7,27,21,64,35,1,ITA-Serie A,2022,defense
FRA,MF,27,1994,0.5,5,5,4,1,0,3,3,100.0,0,0,0,0,0,5,0,1,ITA-Serie A,2022,defense
ITA,MF,23,1999,9.8,27,16,8,15,4,13,20,65.0,7,12,4,8,9,36,11,0,ITA-Serie A,2022,defense
FRA,"MF,FW",22,2000,1.6,6,3,2,4,0,2,2,100.0,0,2,0,2,1,7,1,0,ITA-Serie A,2022,defense
SWE,FW,40,1981,1.6,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0,ITA-Serie A,2022,defense
ITA,GK,28,1994,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,MF,28,1993,3.8,7,2,4,3,0,5,11,45.5,6,0,0,0,8,15,1,0,ITA-Serie A,2022,defense
ITA,DF,21,2001,1.9,3,2,2,0,1,2,5,40.0,3,3,2,1,3,6,2,1,ITA-Serie A,2022,defense
ITA,MF,23,1999,10.5,14,9,6,5,3,8,12,66.7,4,14,2,12,3,17,6,0,ITA-Serie A,2022,defense
ITA,FW,27,1995,18.5,7,5,2,3,2,3,6,50.0,3,16,4,12,3,10,18,0,ITA-Serie A,2022,defense
ITA,DF,34,1988,0.5,3,1,1,2,0,3,4,75.0,1,5,5,0,0,3,7,0,ITA-Serie A,2022,defense
ITA,DF,30,1992,27.4,73,50,44,27,2,29,45,64.4,16,29,17,12,50,123,87,1,ITA-Serie A,2022,defense
BRA,DF,23,1999,34.3,73,38,42,23,8,33,54,61.1,21,24,6,18,24,97,85,1,ITA-Serie A,2022,defense
DEN,"FW,MF",32,1990,6.2,6,2,1,4,1,2,5,40.0,3,6,1,5,0,6,2,0,ITA-Serie A,2022,defense
POR,"FW,MF",24,1998,21.2,8,7,1,3,4,2,10,20.0,8,5,1,4,6,14,25,0,ITA-Serie A,2022,defense
ITA,MF,21,2001,5.9,11,6,5,4,2,4,12,33.3,8,5,1,4,4,15,7,0,ITA-Serie A,2022,defense
ITA,"DF,FW",19,2003,0.7,1,1,1,0,0,0,2,0.0,2,3,0,3,1,2,0,0,ITA-Serie A,2022,defense
ITA,"MF,FW",29,1993,27.1,16,6,3,11,2,8,26,30.8,18,22,1,21,8,24,3,0,ITA-Serie A,2022,defense
ITA,DF,32,1990,4.7,4,1,1,1,2,3,6,50.0,3,3,1,2,4,8,11,0,ITA-Serie A,2022,defense
ITA,DF,31,1991,26.1,26,14,19,4,3,13,26,50.0,13,32,18,14,25,51,66,1,ITA-Serie A,2022,defense
ITA,DF,32,1990,1.5,0,0,0,0,0,0,2,0.0,2,2,2,0,0,0,4,1,ITA-Serie A,2022,defense
ITA,"DF,FW",31,1991,3.2,4,4,3,1,0,2,5,40.0,3,2,0,2,1,5,3,0,ITA-Serie A,2022,defense
BRA,DF,26,1995,17.7,35,21,20,14,1,15,29,51.7,14,13,4,9,18,53,50,0,ITA-Serie A,2022,defense
ITA,MF,25,1997,32.6,57,36,28,21,8,26,62,41.9,36,50,15,35,37,94,33,1,ITA-Serie A,2022,defense
ITA,"MF,FW",28,1993,5.0,17,10,7,9,1,5,16,31.3,11,13,3,10,3,20,6,0,ITA-Serie A,2022,defense
ITA,GK,25,1997,37.0,0,0,0,0,0,0,3,0.0,3,1,0,1,4,4,18,3,ITA-Serie A,2022,defense
ITA,MF,20,2001,19.3,45,29,22,21,2,13,36,36.1,23,20,1,19,40,85,17,0,ITA-Serie A,2022,defense
ESP,DF,28,1993,27.6,37,19,29,7,1,17,26,65.4,9,22,14,8,31,68,111,3,ITA-Serie A,2022,defense
ITA,"DF,MF",27,1995,30.6,31,18,20,10,1,17,33,51.5,16,24,2,22,7,38,32,0,ITA-Serie A,2022,defense
EQG,MF,25,1996,12.5,28,19,10,11,7,9,27,33.3,18,14,3,11,13,41,17,0,ITA-Serie A,2022,defense
ITA,DF,30,1992,2.5,6,5,2,4,0,4,5,80.0,1,4,2,2,1,7,2,0,ITA-Serie A,2022,defense
ITA,DF,23,1999,15.6,35,19,21,10,4,18,29,62.1,11,28,8,20,16,51,30,0,ITA-Serie A,2022,defense
ITA,"MF,FW",18,2004,0.7,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ITA-Serie A,2022,defense
ITA,MF,26,1995,18.0,41,26,25,13,3,18,48,37.5,30,13,3,10,20,61,4,0,ITA-Serie A,2022,defense
BUL,DF,21,2000,3.4,6,5,3,3,0,1,5,20.0,4,5,4,1,4,10,14,1,ITA-Serie A,2022,defense
FRA,MF,18,2003,0.7,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0,ITA-Serie A,2022,defense
ALG,FW,25,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,ITA-Serie A,2022,defense
ITA,DF,21,2000,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,ITA-Serie A,2022,defense
ITA,FW,23,1999,2.2,10,5,4,5,1,4,8,50.0,4,2,0,2,2,12,2,0,ITA-Serie A,2022,defense
ITA,GK,25,1997,34.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,1,ITA-Serie A,2022,defense
KVX,DF,28,1994,27.2,33,18,20,13,0,17,26,65.4,9,36,20,16,14,47,79,1,ITA-Serie A,2022,defense
CMR,MF,26,1995,33.9,53,32,16,29,8,16,64,25.0,48,50,4,46,49,102,25,0,ITA-Serie A,2022,defense
POL,DF,30,1992,1.8,3,2,1,1,1,2,2,100.0,0,4,0,4,3,6,3,0,ITA-Serie A,2022,defense
GER,MF,30,1991,1.6,1,0,1,0,0,0,4,0.0,4,2,0,2,0,1,1,0,ITA-Serie A,2022,defense
MKD,"FW,MF",22,1999,18.1,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0,ITA-Serie A,2022,defense
ITA,"FW,MF",22,2000,10.1,10,8,0,6,4,4,10,40.0,6,9,0,9,4,14,4,0,ITA-Serie A,2022,defense
ITA,MF,22,2000,0.8,5,3,1,3,1,0,0,,0,1,0,1,1,6,0,0,ITA-Serie A,2022,defense
ITA,DF,28,1993,36.2,60,29,33,19,8,25,49,51.0,24,30,9,21,30,90,60,0,ITA-Serie A,2022,defense
ARG,FW,27,1995,4.5,12,3,3,5,4,3,8,37.5,5,2,1,1,1,13,4,0,ITA-Serie A,2022,defense
MEX,FW,27,1995,17.8,24,13,10,6,8,9,21,42.9,12,31,0,31,15,39,6,0,ITA-Serie A,2022,defense
BRA,DF,31,1991,10.4,16,11,9,6,1,9,12,75.0,3,18,11,7,10,26,29,0,ITA-Serie A,2022,defense
FRA,FW,22,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2022,defense
GEO,FW,21,2001,28.0,43,23,12,8,23,17,43,39.5,26,20,0,20,5,48,6,1,ITA-Serie A,2022,defense
KOR,DF,25,1996,33.9,55,30,32,22,1,25,29,86.2,4,36,26,10,41,96,123,1,ITA-Serie A,2022,defense
NOR,DF,22,1999,4.7,4,1,3,1,0,1,1,100.0,0,3,3,0,6,10,18,1,ITA-Serie A,2022,defense
URU,DF,24,1997,18.3,39,23,16,16,7,22,43,51.2,21,28,2,26,22,61,26,0,ITA-Serie A,2022,defense
ITA,FW,28,1993,13.0,18,9,9,5,4,11,25,44.0,14,6,0,6,7,25,7,0,ITA-Serie A,2022,defense
POR,DF,31,1991,19.4,34,22,17,13,4,20,41,48.8,21,17,4,13,15,49,24,1,ITA-Serie A,2022,defense
ITA,GK,27,1995,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2022,defense
POL,MF,28,1994,25.4,17,10,1,11,5,12,25,48.0,13,16,5,11,14,31,7,0,ITA-Serie A,2022,defense
SVK,MF,27,1994,34.5,83,44,35,35,13,43,73,58.9,30,29,7,22,23,106,16,0,ITA-Serie A,2022,defense
FRA,MF,25,1996,9.0,14,8,4,8,2,4,7,57.1,3,10,1,9,7,21,7,1,ITA-Serie A,2022,defense
NGA,FW,23,1998,28.5,10,6,1,2,7,0,7,0.0,7,6,1,5,6,16,29,0,ITA-Serie A,2022,defense
ITA,FW,28,1993,12.7,12,5,3,5,4,5,11,45.5,6,11,1,10,3,15,5,0,ITA-Serie A,2022,defense
BIH,MF,19,2003,3.9,8,5,5,2,1,4,12,33.3,8,9,4,5,3,11,3,0,ITA-Serie A,2022,defense
ITA,"MF,DF",27,1995,32.6,113,62,55,49,9,55,90,61.1,35,39,10,29,18,131,53,0,ITA-Serie A,2022,defense
ENG,DF,32,1989,31.2,26,15,16,10,0,13,21,61.9,8,51,36,15,43,69,123,0,ITA-Serie A,2022,defense
ITA,MF,18,2003,2.5,3,2,1,1,1,0,2,0.0,2,2,0,2,2,5,0,0,ITA-Serie A,2022,defense
ESP,DF,28,1993,6.4,10,5,6,4,0,5,12,41.7,7,4,2,2,11,21,20,0,ITA-Serie A,2022,defense
ITA,MF,20,2002,11.0,35,18,12,15,8,16,39,41.0,23,15,1,14,10,45,11,0,ITA-Serie A,2022,defense
UZB,FW,27,1995,1.3,1,0,1,0,0,0,2,0.0,2,1,0,1,1,2,0,0,ITA-Serie A,2022,defense
ITA,DF,18,2004,2.0,4,3,3,0,1,3,6,50.0,3,0,0,0,3,7,5,0,ITA-Serie A,2022,defense
NED,MF,31,1990,8.5,4,3,1,3,0,0,2,0.0,2,7,1,6,2,6,3,0,ITA-Serie A,2022,defense
ITA,DF,26,1996,31.8,37,19,27,9,1,18,34,52.9,16,38,17,21,46,83,67,0,ITA-Serie A,2022,defense
POL,FW,17,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
ITA,DF,29,1993,18.4,15,8,7,6,2,8,23,34.8,15,13,3,10,9,24,25,0,ITA-Serie A,2022,defense
ITA,MF,26,1996,28.3,52,29,24,24,4,22,48,45.8,26,27,4,23,26,78,22,0,ITA-Serie A,2022,defense
ALB,DF,22,2000,2.9,4,4,2,2,0,2,3,66.7,1,2,1,1,4,8,6,0,ITA-Serie A,2022,defense
URU,DF,24,1997,0.6,3,1,1,1,1,1,3,33.3,2,5,1,4,2,5,5,0,ITA-Serie A,2022,defense
SRB,GK,22,1999,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ITA-Serie A,2022,defense
GUI,MF,25,1997,7.7,13,10,3,7,3,5,15,33.3,10,5,1,4,10,23,8,0,ITA-Serie A,2022,defense
SRB,MF,33,1988,20.6,47,27,24,19,4,19,33,57.6,14,27,7,20,25,72,21,1,ITA-Serie A,2022,defense
ITA,MF,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
POL,DF,20,2002,24.4,45,26,25,15,5,22,71,31.0,49,27,1,26,31,76,23,0,ITA-Serie A,2022,defense
ITA,"MF,FW",23,1999,9.9,7,5,2,4,1,2,7,28.6,5,11,0,11,2,9,0,0,ITA-Serie A,2022,defense
NOR,"MF,FW",23,1998,5.6,2,2,1,1,0,2,7,28.6,5,2,0,2,2,4,8,0,ITA-Serie A,2022,defense
ARG,"MF,FW",28,1993,19.3,14,4,1,8,5,8,26,30.8,18,12,1,11,8,22,4,0,ITA-Serie A,2022,defense
NED,DF,27,1995,7.9,21,13,11,7,3,13,22,59.1,9,0,0,0,7,28,15,1,ITA-Serie A,2022,defense
BRA,DF,23,1998,31.1,67,33,38,26,3,32,48,66.7,16,30,11,19,66,133,95,2,ITA-Serie A,2022,defense
POR,GK,34,1988,35.0,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,6,3,ITA-Serie A,2022,defense
ITA,"DF,MF",29,1992,16.9,21,9,8,10,3,6,22,27.3,16,11,1,10,15,36,11,0,ITA-Serie A,2022,defense
ENG,FW,24,1997,24.3,17,10,4,8,5,3,16,18.8,13,10,4,6,3,20,14,0,ITA-Serie A,2022,defense
TUR,DF,25,1997,16.7,42,21,19,21,2,24,41,58.5,17,33,6,27,14,56,36,2,ITA-Serie A,2022,defense
ITA,"MF,DF",35,1987,30.3,17,7,13,2,2,11,38,28.9,27,7,3,4,17,34,32,0,ITA-Serie A,2022,defense
ITA,MF,19,2003,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,ITA-Serie A,2022,defense
SEN,"FW,MF",25,1996,28.0,12,5,3,6,3,2,7,28.6,5,10,0,10,7,19,27,1,ITA-Serie A,2022,defense
CHI,"MF,FW",22,2000,2.6,8,5,4,2,2,2,9,22.2,7,10,1,9,1,9,2,0,ITA-Serie A,2022,defense
CRO,DF,22,1999,25.0,26,19,14,8,4,7,16,43.8,9,20,5,15,21,47,44,0,ITA-Serie A,2022,defense
SVN,MF,26,1995,3.3,8,3,0,7,1,1,2,50.0,1,9,1,8,9,17,6,0,ITA-Serie A,2022,defense
TUN,DF,27,1995,18.7,34,18,17,16,1,20,30,66.7,10,32,20,12,20,54,58,1,ITA-Serie A,2022,defense
NOR,MF,23,1999,9.2,25,13,15,8,2,12,23,52.2,11,25,7,18,17,42,21,0,ITA-Serie A,2022,defense
NOR,"MF,FW",22,2000,9.6,11,7,3,4,4,6,13,46.2,7,3,0,3,0,11,4,0,ITA-Serie A,2022,defense
ITA,"FW,MF",25,1997,12.4,5,3,0,3,2,0,9,0.0,9,9,1,8,3,8,0,0,ITA-Serie A,2022,defense
ARG,DF,35,1987,11.9,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0,ITA-Serie A,2022,defense
AUT,DF,21,2001,24.4,57,29,37,17,3,26,47,55.3,21,30,13,17,29,86,76,0,ITA-Serie A,2022,defense
