league,season,team,player,nation,pos,age,born,90s,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,stat_type
ITA-Serie A,2024,Atalanta,Alberto Manzoni,ITA,MF,19-290,2005,0.1,14,0,3,10,1,0,14,0,0,,0,,8,25,12,0,0,0,0,0,13,0,possession
ITA-Serie A,2024,Atalanta,Ben Godfrey,ENG,DF,27-086,1998,0.3,12,0,2,9,1,1,12,0,0,,0,,6,11,2,0,0,0,1,0,8,1,possession
ITA-Serie A,2024,Atalanta,Berat Djimsiti,ALB,DF,32-051,1993,23.9,1628,101,670,797,165,36,1628,3,1,33.3,0,0.0,904,5004,2659,27,28,2,8,0,1073,33,possession
ITA-Serie A,2024,Atalanta,Charles De Ketelaere,BEL,"MF,FW",24-032,2001,19.9,1058,9,68,447,562,116,1058,78,38,48.7,34,43.6,728,4958,2644,91,61,36,47,44,861,182,possession
ITA-Serie A,2024,Atalanta,Daniel Maldini,ITA,"FW,MF",23-182,2001,1.1,50,1,4,18,28,8,50,9,3,33.3,5,55.6,41,267,94,4,4,3,2,1,43,9,possession
ITA-Serie A,2024,Atalanta,Davide Zappacosta,ITA,DF,32-304,1992,18.2,1116,31,229,431,466,40,1116,33,9,27.3,22,66.7,644,3448,1809,53,31,12,25,15,726,113,possession
ITA-Serie A,2024,Atalanta,Federico Cassa,ITA,"MF,FW",19-069,2006,0.2,9,0,1,2,6,0,9,1,0,0.0,1,100.0,9,61,41,1,2,1,0,0,8,2,possession
ITA-Serie A,2024,Atalanta,Gianluca Scamacca,ITA,FW,26-100,1999,0.1,2,0,0,1,1,1,2,0,0,,0,,2,1,0,0,0,0,0,0,2,0,possession
ITA-Serie A,2024,Atalanta,Giorgio Scalvini,ITA,DF,21-121,2003,3.0,228,11,87,116,29,4,228,7,5,71.4,2,28.6,158,685,380,5,1,0,2,0,171,7,possession
ITA-Serie A,2024,Atalanta,Ibrahim Sulemana,GHA,MF,21-324,2003,1.4,123,1,14,90,19,0,123,1,0,0.0,0,0.0,94,568,262,0,5,0,4,2,97,1,possession
ITA-Serie A,2024,Atalanta,Isak Hien,SWE,DF,26-088,1999,20.9,1306,129,640,641,35,11,1306,9,5,55.6,2,22.2,723,3358,1443,5,7,1,20,9,781,1,possession
ITA-Serie A,2024,Atalanta,Juan Cuadrado,COL,"DF,MF",36-320,1988,7.6,579,13,103,237,243,36,579,34,16,47.1,10,29.4,366,1900,1136,36,32,14,12,9,402,71,possession
ITA-Serie A,2024,Atalanta,Juan Musso,ARG,GK,30-340,1994,1.0,35,30,35,0,0,0,35,0,0,,0,,12,91,48,0,0,0,0,0,10,0,possession
ITA-Serie A,2024,Atalanta,Lazar Samardzic,SRB,"MF,FW",23-046,2002,11.6,789,5,54,308,433,51,789,57,27,47.4,30,52.6,526,3369,1522,49,38,20,31,17,602,93,possession
ITA-Serie A,2024,Atalanta,Marco Brescianini,ITA,MF,25-081,2000,9.3,448,4,44,212,198,32,448,22,7,31.8,13,59.1,301,2033,1036,42,26,11,22,19,349,62,possession
ITA-Serie A,2024,Atalanta,Marco Carnesecchi,ITA,GK,24-284,2000,28.0,953,840,951,2,0,0,953,0,0,,0,,558,2871,1624,0,0,0,0,0,489,0,possession
ITA-Serie A,2024,Atalanta,Marco Palestra,ITA,DF,20-039,2005,1.2,87,3,18,34,35,8,87,6,1,16.7,3,50.0,57,355,239,7,2,3,2,0,60,9,possession
ITA-Serie A,2024,Atalanta,Mario Pašalić,CRO,MF,30-061,1995,17.7,1331,34,231,799,312,61,1330,15,4,26.7,10,66.7,885,4763,2329,35,39,6,21,20,1017,52,possession
ITA-Serie A,2024,Atalanta,Marten de Roon,NED,"MF,DF",34-013,1991,28.0,2104,61,493,1249,378,15,2104,10,3,30.0,6,60.0,1258,5597,3043,29,48,0,19,9,1476,28,possession
ITA-Serie A,2024,Atalanta,Mateo Retegui,ITA,FW,25-347,1999,19.9,664,15,23,279,367,131,660,22,6,27.3,11,50.0,430,1759,363,16,10,7,72,36,536,147,possession
ITA-Serie A,2024,Atalanta,Matteo Ruggeri,ITA,DF,22-274,2002,17.0,1276,39,311,552,422,12,1276,10,6,60.0,3,30.0,697,3503,1774,52,28,0,13,3,851,94,possession
ITA-Serie A,2024,Atalanta,Mitchel Bakker,NED,MF,24-295,2000,0.2,10,0,2,5,3,0,10,0,0,,0,,6,23,15,0,0,0,0,0,7,1,possession
ITA-Serie A,2024,Atalanta,Nicolò Zaniolo,ITA,"FW,MF",25-283,1999,4.0,153,0,3,62,90,25,153,16,6,37.5,7,43.8,118,584,237,7,6,5,18,14,147,33,possession
ITA-Serie A,2024,Atalanta,Odilon Kossounou,CIV,DF,24-097,2001,8.0,531,31,187,288,57,10,531,6,2,33.3,4,66.7,331,1629,877,11,5,4,8,3,362,9,possession
ITA-Serie A,2024,Atalanta,Rafael Tolói,ITA,DF,34-183,1990,3.8,276,13,80,150,50,2,276,1,1,100.0,0,0.0,171,748,404,5,6,0,5,2,190,5,possession
ITA-Serie A,2024,Atalanta,Raoul Bellanova,ITA,DF,24-329,2000,21.2,1202,38,267,465,481,39,1202,41,19,46.3,18,43.9,682,4211,2197,69,40,5,26,8,767,157,possession
ITA-Serie A,2024,Atalanta,Rui Patrício,POR,GK,37-055,1988,2.0,68,56,68,0,0,0,68,0,0,,0,,46,222,128,0,0,0,0,0,34,0,possession
ITA-Serie A,2024,Atalanta,Sead Kolašinac,BIH,DF,31-295,1993,20.7,1439,70,474,752,229,27,1439,15,3,20.0,12,80.0,868,4163,2779,52,52,2,17,15,993,47,possession
ITA-Serie A,2024,Atalanta,Stefan Posch,AUT,DF,27-332,1997,3.8,263,18,97,129,39,4,263,2,1,50.0,1,50.0,185,1147,619,4,5,0,2,5,173,4,possession
ITA-Serie A,2024,Atalanta,Vanja Vlahović,SRB,"FW,MF",21-019,2004,0.7,18,0,0,4,14,7,18,2,0,0.0,1,50.0,13,40,13,0,0,0,6,1,12,5,possession
ITA-Serie A,2024,Atalanta,Éderson,BRA,MF,25-278,1999,26.6,1918,52,415,1054,469,46,1918,39,17,43.6,19,48.7,1253,5839,2722,30,45,9,39,36,1414,67,possession
ITA-Serie A,2024,Bologna,Benjamín Domínguez,ARG,FW,21-204,2003,10.9,453,5,31,167,268,42,453,61,24,39.3,34,55.7,326,2043,1091,44,21,15,32,26,338,101,possession
ITA-Serie A,2024,Bologna,Charalambos Lykogiannis,GRE,DF,31-171,1993,9.6,672,27,188,306,183,6,672,7,3,42.9,2,28.6,316,1235,566,9,4,1,6,3,401,25,possession
ITA-Serie A,2024,Bologna,Dan Ndoye,SUI,FW,24-168,2000,20.0,864,4,60,346,481,87,862,80,34,42.5,34,42.5,656,4941,2657,118,48,43,60,42,711,200,possession
ITA-Serie A,2024,Bologna,Davide Calabria,ITA,DF,28-126,1996,4.9,366,7,92,190,88,3,366,3,0,0.0,3,100.0,211,967,462,4,6,0,6,3,212,17,possession
ITA-Serie A,2024,Bologna,Emil Holm,SWE,DF,24-333,2000,10.8,794,33,225,343,235,24,794,23,10,43.5,8,34.8,387,2082,1026,23,15,5,24,10,430,37,possession
ITA-Serie A,2024,Bologna,Estanis,ESP,FW,21-230,2003,0.1,13,0,0,1,12,6,13,3,2,66.7,1,33.3,5,39,20,1,0,1,0,0,6,1,possession
ITA-Serie A,2024,Bologna,Federico Ravaglia,ITA,GK,25-151,1999,8.7,350,250,343,7,0,0,350,1,1,100.0,0,0.0,238,1261,669,0,0,0,0,0,217,0,possession
ITA-Serie A,2024,Bologna,Giovanni Fabbian,ITA,MF,22-087,2003,9.8,283,5,39,128,124,41,283,12,1,8.3,7,58.3,174,1153,279,12,4,4,29,15,203,34,possession
ITA-Serie A,2024,Bologna,Jens Odgaard,DEN,"MF,FW",26-011,1999,19.2,710,9,57,311,351,65,710,49,15,30.6,26,53.1,420,2443,957,32,23,11,50,28,512,95,possession
ITA-Serie A,2024,Bologna,Jesper Karlsson,SWE,FW,26-260,1998,3.3,128,1,14,48,68,6,128,6,2,33.3,3,50.0,97,557,207,6,8,0,6,9,106,31,possession
ITA-Serie A,2024,Bologna,Jhon Lucumí,COL,DF,26-289,1998,22.9,1842,159,703,1079,73,18,1842,9,5,55.6,2,22.2,1197,6401,3479,31,19,0,10,3,1269,6,possession
ITA-Serie A,2024,Bologna,Juan Miranda,ESP,DF,25-082,2000,20.6,1714,45,473,703,547,15,1714,17,7,41.2,9,52.9,877,3152,1491,30,24,3,20,8,1039,75,possession
ITA-Serie A,2024,Bologna,Kacper Urbanski,POL,MF,20-216,2004,2.7,163,6,23,68,73,10,163,5,3,60.0,2,40.0,107,551,201,5,2,0,8,3,110,19,possession
ITA-Serie A,2024,Bologna,Lewis Ferguson,SCO,MF,25-230,1999,7.9,525,11,67,332,129,9,524,7,3,42.9,2,28.6,339,1899,788,13,18,2,11,7,372,19,possession
ITA-Serie A,2024,Bologna,Lorenzo De Silvestri,ITA,DF,36-323,1988,8.5,473,25,148,230,96,8,473,4,1,25.0,3,75.0,225,825,319,4,4,0,5,2,267,20,possession
ITA-Serie A,2024,Bologna,Martin Erlic,CRO,DF,27-077,1998,3.2,243,20,86,144,13,7,243,1,0,0.0,0,0.0,165,770,443,4,1,0,2,0,184,1,possession
ITA-Serie A,2024,Bologna,Michel Aebischer,SUI,MF,28-095,1997,5.7,345,8,48,214,87,9,345,4,2,50.0,1,25.0,205,884,343,6,9,2,4,4,240,12,possession
ITA-Serie A,2024,Bologna,Nicolò Cambiaghi,ITA,FW,24-104,2000,3.6,179,0,17,63,103,20,179,13,7,53.8,3,23.1,129,931,494,25,6,12,6,2,135,28,possession
ITA-Serie A,2024,Bologna,Nicolò Casale,ITA,DF,27-056,1998,7.7,477,53,234,235,13,5,477,2,2,100.0,0,0.0,258,1236,528,2,1,0,6,0,271,1,possession
ITA-Serie A,2024,Bologna,Nikola Moro,CRO,MF,27-030,1998,12.3,860,18,134,542,189,3,860,11,6,54.5,4,36.4,458,1981,893,17,10,0,11,4,551,20,possession
ITA-Serie A,2024,Bologna,Oussama El Azzouzi,MAR,MF,23-317,2001,0.1,6,0,2,4,0,0,6,0,0,,0,,4,25,6,0,0,0,0,0,5,0,possession
ITA-Serie A,2024,Bologna,Remo Freuler,SUI,MF,32-361,1992,29.0,1895,61,337,1186,388,27,1895,11,5,45.5,5,45.5,1048,4709,2164,35,36,1,28,11,1279,48,possession
ITA-Serie A,2024,Bologna,Riccardo Orsolini,ITA,FW,28-077,1997,16.1,736,9,78,275,394,71,733,57,24,42.1,29,50.9,485,3061,1465,49,25,21,35,20,551,152,possession
ITA-Serie A,2024,Bologna,Sam Beukema,NED,DF,26-145,1998,28.5,2079,143,789,1178,122,27,2079,2,1,50.0,0,0.0,1338,7998,4095,27,27,1,7,7,1412,7,possession
ITA-Serie A,2024,Bologna,Samuel Iling-Junior,ENG,"FW,MF",21-189,2003,1.3,110,0,7,31,73,6,110,7,3,42.9,4,57.1,64,367,190,5,4,1,3,1,79,27,possession
ITA-Serie A,2024,Bologna,Santiago Castro,ARG,FW,20-194,2004,23.7,667,22,54,291,330,92,666,41,17,41.5,22,53.7,396,1764,547,15,22,7,63,61,478,123,possession
ITA-Serie A,2024,Bologna,Stefan Posch,AUT,DF,27-332,1997,7.9,602,33,186,290,133,13,602,11,3,27.3,8,72.7,295,1505,581,11,8,1,9,12,348,35,possession
ITA-Serie A,2024,Bologna,Thijs Dallinga,NED,"FW,MF",24-251,2000,7.9,304,9,20,138,148,48,304,10,2,20.0,8,80.0,176,717,137,5,4,4,32,19,231,56,possession
ITA-Serie A,2024,Bologna,Tommaso Pobega,ITA,MF,25-270,1999,10.3,466,21,83,281,108,17,466,6,3,50.0,3,50.0,241,1030,448,10,10,2,11,5,278,19,possession
ITA-Serie A,2024,Bologna,Łukasz Skorupski,POL,GK,33-341,1991,22.3,947,726,939,8,0,0,947,1,1,100.0,0,0.0,634,2840,1479,0,0,0,0,0,605,0,possession
ITA-Serie A,2024,Cagliari,Adam Obert,SVK,DF,22-231,2002,10.4,611,56,257,273,95,13,611,10,5,50.0,5,50.0,249,1286,704,12,9,0,24,7,272,16,possession
ITA-Serie A,2024,Cagliari,Alen Sherri,ALB,GK,27-117,1997,6.0,212,182,210,3,0,0,212,0,0,,0,,124,566,283,0,0,0,0,0,103,0,possession
ITA-Serie A,2024,Cagliari,Alessandro Deiola,ITA,MF,29-253,1995,12.6,546,38,149,277,125,16,546,3,3,100.0,0,0.0,257,966,403,8,4,1,11,9,312,29,possession
ITA-Serie A,2024,Cagliari,Antoine Makoumbou,CGO,MF,26-267,1998,18.9,1078,43,361,549,175,4,1078,17,9,52.9,7,41.2,656,3084,1118,8,17,0,14,20,762,12,possession
ITA-Serie A,2024,Cagliari,Elia Caprile,ITA,GK,23-229,2001,12.0,513,420,511,2,0,0,513,0,0,,0,,271,1306,815,0,0,0,0,0,225,0,possession
ITA-Serie A,2024,Cagliari,Florinel Coman,ROU,"FW,MF",27-001,1998,1.8,77,1,13,38,28,4,77,3,1,33.3,1,33.3,49,275,105,3,5,1,6,5,60,14,possession
ITA-Serie A,2024,Cagliari,Gabriele Zappa,ITA,DF,25-110,1999,27.5,1635,99,654,723,272,30,1635,25,10,40.0,13,52.0,886,4455,2515,46,31,4,21,5,969,61,possession
ITA-Serie A,2024,Cagliari,Gianluca Gaetano,ITA,"MF,FW",24-341,2000,9.8,416,6,32,191,195,40,416,24,12,50.0,12,50.0,248,1119,356,10,10,6,27,15,297,70,possession
ITA-Serie A,2024,Cagliari,Gianluca Lapadula,PER,"FW,MF",35-063,1990,3.4,96,1,6,32,58,22,96,2,2,100.0,0,0.0,43,229,112,7,2,5,6,1,71,16,possession
ITA-Serie A,2024,Cagliari,José Luis Palomino,ARG,DF,35-096,1990,7.1,437,64,268,147,24,3,437,1,0,0.0,1,100.0,225,970,388,2,2,0,3,1,258,1,possession
ITA-Serie A,2024,Cagliari,Kingstone Mutandwa,ZAM,"MF,FW",22-096,2003,0.9,28,0,4,11,13,3,28,1,0,0.0,1,100.0,17,135,41,1,0,0,2,0,20,3,possession
ITA-Serie A,2024,Cagliari,Leonardo Pavoletti,ITA,"FW,MF",36-136,1988,3.8,186,4,13,88,86,27,186,1,0,0.0,0,0.0,74,150,61,1,2,0,13,1,139,20,possession
ITA-Serie A,2024,Cagliari,Mateusz Wieteska,POL,DF,28-059,1997,2.0,116,18,64,51,2,2,116,0,0,,0,,69,426,205,1,0,0,1,0,70,0,possession
ITA-Serie A,2024,Cagliari,Matteo Prati,ITA,MF,21-104,2003,5.4,268,10,77,150,42,2,268,8,3,37.5,3,37.5,134,474,196,1,3,0,4,2,158,6,possession
ITA-Serie A,2024,Cagliari,Mattia Felici,ITA,"MF,FW",23-359,2001,9.7,399,12,73,142,191,36,399,55,18,32.7,29,52.7,244,1688,929,38,18,19,25,9,265,72,possession
ITA-Serie A,2024,Cagliari,Michel Ndary Adopo,FRA,MF,24-266,2000,20.3,944,37,210,544,199,24,944,34,15,44.1,18,52.9,501,2099,863,13,16,1,24,23,612,42,possession
ITA-Serie A,2024,Cagliari,Nadir Zortea,ITA,"DF,FW",25-296,1999,24.0,882,38,211,375,309,21,882,69,32,46.4,35,50.7,513,3104,1427,51,27,4,44,28,582,115,possession
ITA-Serie A,2024,Cagliari,Nicolas Viola,ITA,"MF,FW",35-181,1989,12.1,540,7,51,273,227,30,540,27,10,37.0,15,55.6,294,1428,668,19,16,5,25,20,357,68,possession
ITA-Serie A,2024,Cagliari,Paulo Azzi,BRA,DF,30-270,1994,4.7,242,19,66,97,84,8,242,13,8,61.5,4,30.8,119,804,450,15,10,3,3,4,135,26,possession
ITA-Serie A,2024,Cagliari,Roberto Piccoli,ITA,FW,24-074,2001,28.8,753,26,63,389,309,116,752,51,12,23.5,33,64.7,410,1866,559,21,20,11,86,39,553,136,possession
ITA-Serie A,2024,Cagliari,Răzvan Marin,ROU,MF,28-323,1996,12.7,717,17,140,399,186,18,715,19,10,52.6,9,47.4,393,2015,911,19,15,3,10,11,458,23,possession
ITA-Serie A,2024,Cagliari,Sebastiano Luperto,ITA,DF,28-217,1996,31.0,1693,229,946,683,73,27,1693,5,1,20.0,3,60.0,928,4399,2340,22,15,2,10,3,1065,9,possession
ITA-Serie A,2024,Cagliari,Simone Scuffet,ITA,GK,28-315,1996,13.0,442,382,438,4,0,0,442,0,0,,0,,201,1040,641,0,0,0,0,0,178,0,possession
ITA-Serie A,2024,Cagliari,Tommaso Augello,ITA,"DF,FW",30-224,1994,23.5,1482,79,496,543,463,8,1482,37,22,59.5,14,37.8,681,3330,1744,50,29,2,22,15,792,98,possession
ITA-Serie A,2024,Cagliari,Yerry Mina,COL,DF,30-200,1994,25.1,1639,295,953,625,80,41,1639,6,2,33.3,2,33.3,857,4330,2471,14,7,0,19,12,888,9,possession
ITA-Serie A,2024,Cagliari,Zito Luvumbo,ANG,"FW,MF",23-033,2002,13.3,371,4,31,134,213,49,371,48,21,43.8,16,33.3,260,2049,1048,53,16,26,48,24,284,94,possession
ITA-Serie A,2024,Como,Alberto Cerri,ITA,FW,28-360,1996,1.0,36,1,4,12,21,9,36,0,0,,0,,20,54,10,0,0,1,2,3,29,11,possession
ITA-Serie A,2024,Como,Alberto Dossena,ITA,DF,26-180,1998,20.3,1220,173,677,517,31,20,1220,6,4,66.7,2,33.3,693,2716,1465,4,1,0,8,3,776,1,possession
ITA-Serie A,2024,Como,Alberto Moreno,ESP,DF,32-280,1992,15.7,996,43,314,447,242,17,996,7,3,42.9,3,42.9,599,2412,1060,21,24,4,17,2,659,51,possession
ITA-Serie A,2024,Como,Alessandro Gabrielloni,ITA,"FW,MF",30-275,1994,1.2,49,2,4,20,27,7,49,0,0,,0,,34,196,96,4,2,1,2,1,34,12,possession
ITA-Serie A,2024,Como,Alessio Iovine,ITA,"DF,FW",34-069,1991,4.2,255,13,83,116,58,3,255,1,1,100.0,0,0.0,114,608,327,9,8,2,1,0,140,7,possession
ITA-Serie A,2024,Como,Ali Jasim,IRQ,"FW,DF",21-081,2004,0.1,11,0,6,4,1,0,11,0,0,,0,,7,54,36,1,0,0,0,0,8,1,possession
ITA-Serie A,2024,Como,Alieu Fadera,GAM,"FW,DF",23-159,2001,17.7,810,16,145,304,381,58,810,65,26,40.0,31,47.7,525,3776,2209,73,34,31,39,32,516,157,possession
ITA-Serie A,2024,Como,Anastasios Douvikas,GRE,FW,25-252,1999,2.2,67,0,6,28,35,12,67,4,3,75.0,1,25.0,42,183,60,3,2,3,10,3,48,17,possession
ITA-Serie A,2024,Como,Andrea Belotti,ITA,FW,31-112,1993,6.6,185,7,23,82,82,28,185,6,2,33.3,2,33.3,106,477,203,9,5,3,10,10,131,33,possession
ITA-Serie A,2024,Como,Assane Diao,SEN,"FW,MF",19-216,2005,12.0,446,11,48,164,239,45,446,58,14,24.1,29,50.0,328,2473,1234,44,32,22,45,33,345,102,possession
ITA-Serie A,2024,Como,Ben Lhassine Kone,CIV,MF,25-028,2000,0.6,35,2,8,22,6,0,35,1,1,100.0,0,0.0,25,115,17,0,0,0,5,5,23,1,possession
ITA-Serie A,2024,Como,Daniele Baselli,ITA,MF,33-030,1992,0.2,31,1,6,23,2,0,31,0,0,,0,,22,134,45,2,0,0,1,0,24,0,possession
ITA-Serie A,2024,Como,Dele Alli,ENG,MF,29-000,1996,0.1,4,0,0,2,2,0,4,0,0,,0,,3,7,4,0,0,0,1,0,4,1,possession
ITA-Serie A,2024,Como,Edoardo Goldaniga,ITA,DF,31-160,1993,22.1,1380,122,682,604,99,18,1380,6,3,50.0,3,50.0,805,4264,2149,17,11,0,9,6,934,7,possession
ITA-Serie A,2024,Como,Emil Audero,IDN,GK,28-083,1997,8.0,269,219,268,1,0,0,269,0,0,,0,,177,821,476,0,0,0,0,0,162,0,possession
ITA-Serie A,2024,Como,Federico Barba,ITA,DF,31-222,1993,4.8,320,33,155,144,21,5,320,0,0,,0,,201,999,567,5,2,0,1,1,215,5,possession
ITA-Serie A,2024,Como,Fellipe Jack,BRA,DF,19-089,2006,1.9,127,10,74,48,5,1,127,1,0,0.0,1,100.0,62,281,188,2,1,0,5,0,71,1,possession
ITA-Serie A,2024,Como,Gabriel Strefezza,BRA,"FW,MF",27-358,1997,24.7,1269,23,182,517,581,71,1269,72,32,44.4,29,40.3,883,4498,2118,56,33,24,43,49,944,137,possession
ITA-Serie A,2024,Como,Ignace Van Der Brempt,BEL,DF,23-010,2002,11.8,717,38,230,322,179,12,717,24,10,41.7,12,50.0,372,1811,843,16,11,4,18,9,399,32,possession
ITA-Serie A,2024,Como,Ivan Smolčić,CRO,DF,24-237,2000,6.0,424,22,159,202,66,7,424,2,0,0.0,2,100.0,207,742,243,3,5,0,8,3,221,9,possession
ITA-Serie A,2024,Como,Jean Butez,FRA,GK,29-307,1995,13.0,574,460,568,7,0,0,574,0,0,,0,,392,1992,1116,0,0,0,1,0,332,0,possession
ITA-Serie A,2024,Como,Jonathan Ikone,FRA,FW,26-344,1998,2.3,99,1,10,41,50,15,99,12,4,33.3,7,58.3,65,441,278,12,5,5,4,9,72,21,possession
ITA-Serie A,2024,Como,Luca Mazzitelli,ITA,MF,29-147,1995,3.7,235,9,56,134,49,10,235,5,4,80.0,1,20.0,132,599,245,2,5,0,3,5,170,14,possession
ITA-Serie A,2024,Como,Lucas Da Cunha,FRA,MF,23-306,2001,22.4,1455,43,296,768,398,31,1455,22,9,40.9,13,59.1,917,4881,2436,49,45,11,15,14,1039,68,possession
ITA-Serie A,2024,Como,Marc-Oliver Kempf,GER,DF,30-073,1995,23.1,1614,228,803,750,70,19,1614,5,4,80.0,1,20.0,918,4275,2161,14,7,1,8,4,1061,3,possession
ITA-Serie A,2024,Como,Marco Sala,ITA,DF,25-311,1999,2.9,173,9,54,69,51,1,173,2,1,50.0,0,0.0,113,565,311,10,10,1,1,1,116,16,possession
ITA-Serie A,2024,Como,Matthias Braunöder,AUT,MF,23-015,2002,3.0,175,4,43,108,25,3,175,4,1,25.0,2,50.0,88,362,187,2,4,1,3,2,112,0,possession
ITA-Serie A,2024,Como,Maxence Caqueret,FRA,MF,25-055,2000,7.5,401,6,95,210,101,10,401,20,9,45.0,9,45.0,242,1088,472,8,5,0,15,9,294,22,possession
ITA-Serie A,2024,Como,Máximo Perrone,ARG,MF,22-094,2003,15.2,1089,42,272,664,159,14,1089,6,3,50.0,3,50.0,688,2730,1242,11,15,0,16,11,842,16,possession
ITA-Serie A,2024,Como,Mërgim Vojvoda,KVX,DF,30-069,1995,2.0,164,10,46,91,30,4,164,1,1,100.0,0,0.0,99,436,264,8,1,2,1,1,120,8,possession
ITA-Serie A,2024,Como,Nicolás Paz,ARG,"MF,FW",20-215,2004,24.0,1351,17,189,647,543,76,1350,114,58,50.9,49,43.0,868,5017,2356,68,53,15,82,38,997,127,possession
ITA-Serie A,2024,Como,Oliver Abildgaard,DEN,MF,28-305,1996,0.1,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,possession
ITA-Serie A,2024,Como,Patrick Cutrone,ITA,FW,27-098,1998,20.3,622,4,25,257,343,103,621,22,9,40.9,10,45.5,398,1937,906,45,12,20,54,25,457,134,possession
ITA-Serie A,2024,Como,Pepe Reina,ESP,GK,42-223,1982,10.0,326,262,325,1,0,0,326,1,0,0.0,0,0.0,213,1202,642,0,0,0,0,0,168,0,possession
ITA-Serie A,2024,Como,Sergi Roberto,ESP,MF,33-063,1992,7.6,573,17,112,344,120,8,573,10,3,30.0,6,60.0,336,1504,770,10,13,2,13,5,422,18,possession
ITA-Serie A,2024,Como,Simone Verdi,ITA,"MF,FW",32-273,1992,1.3,75,2,7,37,32,1,75,2,2,100.0,0,0.0,44,270,150,3,4,1,0,4,51,13,possession
ITA-Serie A,2024,Como,Yannik Engelhardt,GER,"MF,DF",24-063,2001,12.0,760,36,177,464,126,16,760,15,9,60.0,3,20.0,482,2487,1101,15,11,2,20,7,501,16,possession
ITA-Serie A,2024,Como,Álex Valle,ESP,DF,20-351,2004,7.9,538,15,193,247,105,10,538,16,8,50.0,8,50.0,289,1539,790,11,14,3,9,7,315,17,possession
ITA-Serie A,2024,Empoli,Alberto Grassi,ITA,MF,30-035,1995,18.9,828,59,243,483,114,16,828,8,4,50.0,3,37.5,356,1680,675,14,11,1,18,14,430,14,possession
ITA-Serie A,2024,Empoli,Ardian Ismajli,ALB,DF,28-193,1996,22.9,1135,218,744,390,7,7,1135,0,0,,0,,464,2071,794,1,1,0,8,0,532,0,possession
ITA-Serie A,2024,Empoli,Christian Kouamé,CIV,"FW,MF",27-126,1997,5.6,217,6,10,104,105,22,217,13,5,38.5,7,53.8,114,568,245,5,4,1,13,7,171,39,possession
ITA-Serie A,2024,Empoli,Devis Vásquez,COL,GK,26-334,1998,25.0,927,754,919,8,1,0,927,1,1,100.0,0,0.0,548,2771,1637,0,0,0,1,0,480,0,possession
ITA-Serie A,2024,Empoli,Emmanuel Ekong,SWE,"MF,FW",22-290,2002,2.1,84,0,11,29,46,6,84,20,7,35.0,11,55.0,50,455,215,8,2,5,8,9,65,19,possession
ITA-Serie A,2024,Empoli,Emmanuel Gyasi,GHA,"DF,FW",31-090,1994,29.1,1133,80,295,570,279,41,1133,29,18,62.1,9,31.0,468,2050,728,19,13,7,44,22,552,88,possession
ITA-Serie A,2024,Empoli,Faustino Anjorin,ENG,MF,23-139,2001,10.9,540,23,120,309,124,17,540,35,15,42.9,18,51.4,284,1642,938,27,17,6,17,9,336,30,possession
ITA-Serie A,2024,Empoli,Francesco Caputo,ITA,FW,37-248,1987,0.1,2,0,0,1,1,0,2,0,0,,0,,1,1,0,0,0,0,0,0,1,1,possession
ITA-Serie A,2024,Empoli,Giuseppe Pezzella,ITA,"DF,FW",27-133,1997,26.0,1300,79,385,514,420,26,1300,44,16,36.4,20,45.5,543,3351,1724,64,31,12,38,30,627,111,possession
ITA-Serie A,2024,Empoli,Ismael Konate,CIV,"FW,MF",19-013,2006,0.7,35,2,8,14,13,2,35,1,1,100.0,0,0.0,18,75,43,4,1,1,4,1,22,3,possession
ITA-Serie A,2024,Empoli,Jacopo Bacci,ITA,MF,19-296,2005,0.3,14,1,4,10,0,0,14,0,0,,0,,5,25,1,0,0,0,0,0,5,0,possession
ITA-Serie A,2024,Empoli,Jacopo Fazzini,ITA,"MF,FW",22-026,2003,8.9,358,12,65,167,135,25,358,29,14,48.3,11,37.9,206,1355,667,19,14,10,26,25,230,48,possession
ITA-Serie A,2024,Empoli,Jacopo Seghetti,ITA,GK,20-053,2005,1.0,24,17,24,0,0,0,24,0,0,,0,,12,53,44,0,0,0,0,0,9,0,possession
ITA-Serie A,2024,Empoli,Junior Sambia,FRA,"DF,FW",28-216,1996,3.4,173,4,20,81,74,7,173,9,2,22.2,6,66.7,76,266,103,2,2,1,6,5,81,16,possession
ITA-Serie A,2024,Empoli,Liam Henderson,SCO,MF,28-351,1996,21.6,970,40,199,564,214,9,970,9,6,66.7,1,11.1,380,1662,681,13,13,3,18,8,537,42,possession
ITA-Serie A,2024,Empoli,Liberato Cacace,NZL,"DF,MF",24-196,2000,19.4,967,76,322,395,265,42,967,41,13,31.7,27,65.9,442,2930,1615,42,25,7,26,15,521,73,possession
ITA-Serie A,2024,Empoli,Lorenzo Colombo,ITA,"FW,MF",23-034,2002,21.9,744,16,68,364,322,76,743,45,22,48.9,22,48.9,388,1956,737,23,21,10,75,48,490,102,possession
