nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err,league,season,stat_type
URU,"MF,DF",26-263,1998,25.7,39,24,15,19,5,23,34,67.6,11,31,4,27,50,89,38,1,ESP-La Liga,2024,defense
FRA,DF,29-307,1995,11.2,17,14,7,6,4,9,12,75.0,3,11,4,7,9,26,8,1,ESP-La Liga,2024,defense
ESP,GK,19-291,2005,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2024,defense
ESP,DF,25-240,1999,17.4,33,22,20,9,4,16,30,53.3,14,19,4,15,23,56,47,1,ESP-La Liga,2024,defense
ESP,DF,28-096,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2024,defense
ENG,MF,21-286,2003,22.0,49,28,16,21,12,22,34,64.7,12,28,2,26,23,72,18,1,ESP-La Liga,2024,defense
FRA,FW,26-112,1998,26.9,8,5,1,3,4,1,5,20.0,4,3,0,3,0,8,1,0,ESP-La Liga,2024,defense
ESP,DF,22-204,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,ESP-La Liga,2024,defense
ESP,DF,33-284,1991,19.3,44,26,27,12,5,22,42,52.4,20,14,2,12,16,60,24,0,ESP-La Liga,2024,defense
CRO,MF,39-214,1985,15.8,26,16,16,9,1,13,29,44.8,16,12,5,7,22,48,14,0,ESP-La Liga,2024,defense
ESP,DF,22-057,2003,12.2,17,11,15,2,0,8,11,72.7,3,5,3,2,9,26,57,2,ESP-La Liga,2024,defense
BRA,"FW,MF",24-092,2001,19.7,18,13,11,5,2,5,18,27.8,13,16,1,15,10,28,8,0,ESP-La Liga,2024,defense
BEL,GK,32-335,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,12,1,ESP-La Liga,2024,defense
BRA,FW,24-273,2000,20.5,18,8,6,3,9,4,16,25.0,12,5,0,5,3,21,1,2,ESP-La Liga,2024,defense
BRA,DF,27-083,1998,10.4,19,17,14,5,0,7,12,58.3,5,13,8,5,12,31,35,0,ESP-La Liga,2024,defense
ESP,DF,27-238,1997,7.6,16,10,10,6,0,11,21,52.4,10,9,6,3,11,27,40,0,ESP-La Liga,2024,defense
ESP,"MF,FW",23-105,2001,11.4,21,15,7,10,4,5,18,27.8,13,14,0,14,10,31,14,0,ESP-La Liga,2024,defense
ESP,DF,31-014,1994,10.9,13,7,8,3,2,8,14,57.1,6,13,10,3,8,21,66,0,ESP-La Liga,2024,defense
ESP,"MF,FW",20-006,2005,0.9,1,0,1,0,0,0,3,0.0,3,1,0,1,1,2,2,0,ESP-La Liga,2024,defense
RUS,"MF,FW",21-320,2003,0.8,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,0,0,ESP-La Liga,2024,defense
ESP,MF,23-070,2002,8.3,13,5,4,8,1,4,10,40.0,6,14,2,12,4,17,11,0,ESP-La Liga,2024,defense
ESP,MF,28-094,1997,14.0,18,11,5,9,4,7,21,33.3,14,10,1,9,6,24,16,1,ESP-La Liga,2024,defense
ESP,MF,18-293,2006,0.1,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,ESP-La Liga,2024,defense
MLI,DF,33-074,1992,4.9,14,9,8,5,1,11,16,68.8,5,3,1,2,4,18,15,0,ESP-La Liga,2024,defense
ESP,DF,28-012,1997,22.7,32,21,21,9,2,14,25,56.0,11,31,18,13,25,57,91,2,ESP-La Liga,2024,defense
ESP,DF,23-017,2002,18.2,34,20,19,11,4,20,33,60.6,13,19,6,13,5,39,50,1,ESP-La Liga,2024,defense
VEN,DF,22-262,2002,22.5,81,60,46,26,9,54,81,66.7,27,30,7,23,27,108,84,0,ESP-La Liga,2024,defense
ESP,MF,24-272,2000,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,ESP-La Liga,2024,defense
ESP,DF,19-100,2006,4.0,3,2,2,0,1,2,3,66.7,1,6,5,1,5,8,26,0,ESP-La Liga,2024,defense
ESP,DF,24-093,2001,7.0,10,6,7,3,0,6,8,75.0,2,7,6,1,6,16,36,1,ESP-La Liga,2024,defense
CRO,MF,22-215,2002,16.1,22,16,6,11,5,9,21,42.9,12,21,2,19,12,34,14,1,ESP-La Liga,2024,defense
ESP,DF,20-285,2004,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,ESP-La Liga,2024,defense
ESP,MF,26-068,1999,26.9,64,35,27,26,11,27,39,69.2,12,36,15,21,35,99,64,3,ESP-La Liga,2024,defense
ESP,FW,27-355,1997,18.3,17,10,6,7,4,8,16,50.0,8,11,1,10,4,21,14,0,ESP-La Liga,2024,defense
MAR,DF,29-012,1996,18.6,30,24,17,12,1,12,18,66.7,6,21,15,6,13,43,88,0,ESP-La Liga,2024,defense
ESP,MF,24-238,2000,8.4,18,8,5,8,5,7,17,41.2,10,8,2,6,13,31,9,0,ESP-La Liga,2024,defense
ISL,FW,20-225,2004,9.8,6,6,2,1,3,2,8,25.0,6,10,1,9,2,8,10,0,ESP-La Liga,2024,defense
ESP,MF,21-282,2003,6.9,15,10,3,9,3,5,12,41.7,7,6,2,4,2,17,10,0,ESP-La Liga,2024,defense
ESP,"MF,DF",24-219,2000,25.2,59,34,24,25,10,24,48,50.0,24,38,2,36,16,75,24,2,ESP-La Liga,2024,defense
SUR,"FW,MF",30-061,1995,10.8,2,2,0,2,0,0,2,0.0,2,4,0,4,1,3,10,0,ESP-La Liga,2024,defense
JPN,"MF,FW",23-311,2001,19.5,24,14,9,9,6,14,31,45.2,17,28,1,27,9,33,11,1,ESP-La Liga,2024,defense
NGA,FW,28-068,1997,2.5,2,1,1,1,0,1,2,50.0,1,3,1,2,1,3,2,0,ESP-La Liga,2024,defense
ESP,GK,23-184,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
ESP,MF,24-022,2001,0.5,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,GK,30-018,1995,29.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,13,4,ESP-La Liga,2024,defense
ESP,DF,29-118,1995,0.5,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,ESP-La Liga,2024,defense
ESP,DF,26-333,1998,20.4,50,31,31,13,6,27,48,56.3,21,36,8,28,16,66,71,0,ESP-La Liga,2024,defense
NGA,FW,25-072,2000,1.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,ESP-La Liga,2024,defense
BEL,MF,25-171,1999,14.8,20,14,10,9,1,10,13,76.9,3,10,1,9,8,28,21,3,ESP-La Liga,2024,defense
ESP,DF,23-072,2002,26.9,68,47,40,21,7,32,60,53.3,28,31,10,21,60,128,81,3,ESP-La Liga,2024,defense
NGA,FW,27-099,1998,9.8,15,10,5,8,2,7,16,43.8,9,12,0,12,4,19,7,0,ESP-La Liga,2024,defense
ESP,DF,22-089,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
SUI,MF,28-064,1997,18.5,18,9,9,8,1,6,13,46.2,7,13,2,11,20,38,20,0,ESP-La Liga,2024,defense
BEL,FW,27-199,1997,28.0,18,12,7,7,4,11,23,47.8,12,14,0,14,5,23,14,2,ESP-La Liga,2024,defense
ARG,"DF,MF",28-100,1997,1.3,4,2,3,1,0,3,4,75.0,1,0,0,0,2,6,11,0,ESP-La Liga,2024,defense
ESP,FW,24-328,2000,21.7,10,5,3,3,4,1,14,7.1,13,13,1,12,6,16,24,0,ESP-La Liga,2024,defense
ESP,FW,21-339,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,"FW,MF",39-141,1985,4.7,5,2,3,0,2,0,3,0.0,3,1,0,1,4,9,6,0,ESP-La Liga,2024,defense
ESP,"MF,DF",21-239,2003,13.7,31,23,17,11,3,22,34,64.7,12,14,0,14,8,39,15,0,ESP-La Liga,2024,defense
NGA,FW,28-190,1996,4.4,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,1,0,ESP-La Liga,2024,defense
ESP,DF,22-353,2002,18.4,34,21,14,14,6,20,33,60.6,13,20,11,9,27,61,106,0,ESP-La Liga,2024,defense
PUR,FW,22-088,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
FRA,DF,25-000,2000,24.2,41,25,32,9,0,20,27,74.1,7,19,11,8,26,67,121,2,ESP-La Liga,2024,defense
ARG,FW,30-274,1994,1.9,3,2,2,0,1,1,2,50.0,1,2,0,2,0,3,2,0,ESP-La Liga,2024,defense
FRA,MF,23-061,2002,15.8,41,16,12,23,6,17,24,70.8,7,19,7,12,25,66,22,0,ESP-La Liga,2024,defense
ESP,MF,20-258,2004,1.2,4,3,0,1,3,1,2,50.0,1,0,0,0,0,4,2,0,ESP-La Liga,2024,defense
BRA,DF,28-310,1996,5.1,9,6,6,3,0,2,3,66.7,1,9,6,3,6,15,27,1,ESP-La Liga,2024,defense
ESP,FW,22-011,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
SRB,"DF,MF",33-146,1991,22.1,34,18,12,18,4,17,27,63.0,10,24,9,15,22,56,71,0,ESP-La Liga,2024,defense
ESP,"FW,MF",22-189,2002,9.0,10,3,4,5,1,4,12,33.3,8,11,0,11,7,17,4,0,ESP-La Liga,2024,defense
ESP,DF,22-171,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
SUI,"FW,MF",26-249,1998,7.5,7,4,1,5,1,3,8,37.5,5,9,0,9,3,10,10,0,ESP-La Liga,2024,defense
ESP,MF,30-141,1994,13.8,36,24,12,18,6,10,26,38.5,16,24,2,22,18,54,26,0,ESP-La Liga,2024,defense
BEL,"FW,MF",19-286,2005,2.9,8,5,3,3,2,2,4,50.0,2,3,1,2,4,12,2,0,ESP-La Liga,2024,defense
ESP,"FW,MF",31-143,1993,2.0,2,1,1,1,0,1,5,20.0,4,0,0,0,0,2,0,0,ESP-La Liga,2024,defense
FRA,DF,22-308,2002,5.8,7,5,6,0,1,5,6,83.3,1,1,0,1,8,15,27,0,ESP-La Liga,2024,defense
ARG,"DF,FW",20-262,2004,3.2,15,9,8,3,4,12,15,80.0,3,0,0,0,2,17,5,0,ESP-La Liga,2024,defense
ESP,GK,26-363,1998,7.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,ESP-La Liga,2024,defense
ESP,FW,23-100,2002,0.7,1,0,0,0,1,1,2,50.0,1,0,0,0,2,3,0,0,ESP-La Liga,2024,defense
NOR,GK,34-213,1990,22.7,3,2,3,0,0,3,4,75.0,1,0,0,0,0,3,10,3,ESP-La Liga,2024,defense
ESP,FW,23-274,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ESP-La Liga,2024,defense
ESP,DF,20-288,2004,28.9,42,29,32,9,1,23,31,74.2,8,29,19,10,31,73,92,3,ESP-La Liga,2024,defense
ESP,DF,23-044,2002,26.6,38,27,25,11,2,16,26,61.5,10,28,14,14,17,55,177,1,ESP-La Liga,2024,defense
ESP,FW,26-255,1998,5.9,3,2,0,0,3,0,0,,0,1,0,1,2,5,4,0,ESP-La Liga,2024,defense
ESP,MF,17-177,2007,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ESP-La Liga,2024,defense
ESP,"MF,FW",22-333,2002,24.1,25,15,7,14,4,14,39,35.9,25,21,0,21,12,37,9,0,ESP-La Liga,2024,defense
FRA,DF,32-019,1993,20.9,35,24,22,10,3,18,30,60.0,12,17,4,13,12,47,65,1,ESP-La Liga,2024,defense
POR,"MF,FW",24-316,2000,17.1,41,25,15,18,8,12,27,44.4,15,14,1,13,8,49,11,1,ESP-La Liga,2024,defense
ARG,MF,23-324,2001,18.5,47,27,19,22,6,27,37,73.0,10,23,7,16,21,68,40,1,ESP-La Liga,2024,defense
ESP,"FW,MF",22-214,2002,4.5,10,9,3,6,1,7,12,58.3,5,7,1,6,3,13,6,0,ESP-La Liga,2024,defense
ESP,MF,23-026,2002,1.6,1,1,1,0,0,0,1,0.0,1,2,0,2,4,5,2,1,ESP-La Liga,2024,defense
GEO,GK,24-194,2000,26.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,11,3,ESP-La Liga,2024,defense
ESP,FW,25-152,1999,19.0,12,7,4,7,1,4,11,36.4,7,11,2,9,10,22,9,0,ESP-La Liga,2024,defense
ESP,MF,25-070,2000,4.0,11,8,1,9,1,9,10,90.0,1,4,1,3,5,16,9,1,ESP-La Liga,2024,defense
ESP,DF,19-151,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
ESP,MF,24-197,2000,2.1,4,2,1,1,2,2,3,66.7,1,1,0,1,2,6,0,0,ESP-La Liga,2024,defense
ESP,MF,22-100,2003,22.0,40,19,14,15,11,19,41,46.3,22,11,1,10,13,53,34,2,ESP-La Liga,2024,defense
ESP,DF,22-099,2003,8.6,18,14,10,6,2,6,15,40.0,9,15,5,10,6,24,23,0,ESP-La Liga,2024,defense
ESP,MF,26-243,1998,16.0,35,20,18,11,6,13,25,52.0,12,17,6,11,14,49,28,0,ESP-La Liga,2024,defense
ESP,DF,29-321,1995,13.7,42,30,30,9,3,31,43,72.1,12,11,0,11,16,58,43,0,ESP-La Liga,2024,defense
ESP,"MF,FW",31-177,1993,25.1,25,16,8,12,5,11,35,31.4,24,25,1,24,21,46,37,0,ESP-La Liga,2024,defense
ESP,"MF,DF",20-364,2004,0.5,2,0,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,ESP-La Liga,2024,defense
ENG,"DF,MF",25-097,2000,1.2,3,3,2,1,0,3,3,100.0,0,1,0,1,0,3,3,0,ESP-La Liga,2024,defense
BEL,DF,28-054,1997,1.0,1,1,1,0,0,1,1,100.0,0,2,1,1,1,2,4,0,ESP-La Liga,2024,defense
GUI,DF,28-113,1996,3.0,5,1,5,0,0,3,4,75.0,1,4,3,1,3,8,20,0,ESP-La Liga,2024,defense
ESP,"FW,MF",27-297,1997,4.8,8,5,5,3,0,2,7,28.6,5,2,0,2,1,9,7,0,ESP-La Liga,2024,defense
ESP,DF,21-334,2003,0.7,3,2,2,1,0,3,3,100.0,0,1,0,1,1,4,0,0,ESP-La Liga,2024,defense
ESP,"MF,FW",28-068,1997,4.0,11,7,3,4,4,4,10,40.0,6,5,1,4,5,16,4,0,ESP-La Liga,2024,defense
MKD,GK,31-107,1993,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,ESP-La Liga,2024,defense
POR,DF,26-033,1999,8.5,27,18,19,5,3,13,23,56.5,10,10,1,9,4,31,18,0,ESP-La Liga,2024,defense
NGA,FW,28-068,1997,6.3,6,2,1,3,2,3,5,60.0,2,4,0,4,1,7,3,0,ESP-La Liga,2024,defense
ESP,DF,20-089,2005,10.4,19,16,16,3,0,9,13,69.2,4,17,6,11,25,44,54,0,ESP-La Liga,2024,defense
MAR,DF,18-313,2006,5.1,16,14,12,4,0,13,24,54.2,11,12,2,10,7,23,10,0,ESP-La Liga,2024,defense
ESP,FW,18-038,2007,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
SEN,"FW,DF",28-269,1996,3.5,1,0,1,0,0,1,6,16.7,5,7,1,6,2,3,3,0,ESP-La Liga,2024,defense
POR,GK,28-317,1996,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,ESP-La Liga,2024,defense
ITA,DF,24-349,2000,5.0,6,4,4,1,1,1,2,50.0,1,5,2,3,4,10,10,0,ESP-La Liga,2024,defense
MAR,"MF,FW",30-086,1995,14.4,25,17,15,5,5,8,20,40.0,12,19,6,13,13,38,14,1,ESP-La Liga,2024,defense
ESP,GK,21-349,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,ESP-La Liga,2024,defense
TUR,DF,24-187,2000,3.9,4,3,3,1,0,2,6,33.3,4,5,3,2,11,15,30,1,ESP-La Liga,2024,defense
ESP,"MF,FW",20-347,2004,4.5,6,2,3,1,2,2,8,25.0,6,4,1,3,0,6,2,0,ESP-La Liga,2024,defense
VEN,"FW,MF",32-063,1993,5.3,4,3,2,2,0,2,7,28.6,5,3,0,3,3,7,8,0,ESP-La Liga,2024,defense
ESP,DF,22-037,2003,15.4,13,8,12,1,0,7,11,63.6,4,19,17,2,10,23,74,0,ESP-La Liga,2024,defense
CMR,DF,23-186,2001,3.0,6,2,4,2,0,3,3,100.0,0,4,3,1,1,7,7,0,ESP-La Liga,2024,defense
SUI,"DF,MF",27-066,1998,14.9,18,11,10,8,0,8,14,57.1,6,22,14,8,16,34,46,1,ESP-La Liga,2024,defense
AUT,MF,29-247,1995,3.7,4,4,3,1,0,2,9,22.2,7,8,1,7,2,6,5,0,ESP-La Liga,2024,defense
BRA,DF,30-351,1994,0.5,1,1,1,0,0,0,0,,0,3,0,3,1,2,2,0,ESP-La Liga,2024,defense
ESP,"MF,FW",32-200,1992,12.3,30,17,15,7,8,11,24,45.8,13,17,3,14,12,42,9,0,ESP-La Liga,2024,defense
ESP,DF,28-028,1997,20.4,23,15,17,5,1,16,25,64.0,9,34,26,8,20,43,103,3,ESP-La Liga,2024,defense
GHA,DF,29-194,1995,3.1,3,3,2,1,0,2,2,100.0,0,0,0,0,3,6,10,0,ESP-La Liga,2024,defense
ESP,FW,24-019,2001,9.8,2,0,0,1,1,1,3,33.3,2,2,1,1,0,2,6,1,ESP-La Liga,2024,defense
SLE,DF,19-000,2006,9.6,10,7,7,3,0,3,5,60.0,2,15,8,7,12,22,60,0,ESP-La Liga,2024,defense
EST,GK,22-363,2002,28.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,17,1,ESP-La Liga,2024,defense
BRA,"MF,FW",29-062,1996,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,ESP-La Liga,2024,defense
ESP,MF,28-056,1997,13.2,37,26,15,19,3,15,26,57.7,11,16,4,12,7,44,18,0,ESP-La Liga,2024,defense
BRA,DF,25-008,2000,21.0,53,33,40,11,2,35,51,68.6,16,24,9,15,28,81,69,2,ESP-La Liga,2024,defense
ESP,DF,30-066,1995,25.9,38,27,23,10,5,24,40,60.0,16,26,9,17,26,64,73,0,ESP-La Liga,2024,defense
SEN,"FW,MF",31-022,1994,14.1,5,3,1,2,2,2,6,33.3,4,6,0,6,2,7,10,1,ESP-La Liga,2024,defense
BRA,FW,28-173,1996,13.0,10,6,3,5,2,5,13,38.5,8,18,2,16,3,13,10,0,ESP-La Liga,2024,defense
ESP,MF,21-134,2003,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,1,0,ESP-La Liga,2024,defense
ESP,MF,21-037,2004,17.2,56,30,29,24,3,18,42,42.9,24,27,6,21,19,75,39,7,ESP-La Liga,2024,defense
ESP,DF,21-210,2003,1.4,4,1,3,1,0,2,4,50.0,2,1,0,1,2,6,2,0,ESP-La Liga,2024,defense
ESP,"FW,MF",22-127,2002,19.3,16,10,12,2,2,9,24,37.5,15,6,0,6,9,25,12,0,ESP-La Liga,2024,defense
MAR,MF,28-147,1996,12.3,21,14,6,14,1,5,12,41.7,7,19,1,18,7,28,3,1,ESP-La Liga,2024,defense
CRO,MF,28-238,1996,15.7,42,21,23,16,3,16,39,41.0,23,25,8,17,18,60,47,0,ESP-La Liga,2024,defense
HUN,MF,25-159,1999,6.1,13,5,8,5,0,6,9,66.7,3,10,2,8,9,22,8,0,ESP-La Liga,2024,defense
ESP,MF,25-306,1999,4.6,10,6,4,4,2,2,10,20.0,8,3,0,3,2,12,4,1,ESP-La Liga,2024,defense
ESP,MF,23-265,2001,25.0,26,14,6,13,7,9,33,27.3,24,28,2,26,21,47,18,2,ESP-La Liga,2024,defense
ESP,"DF,MF",29-002,1996,0.9,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,2,0,ESP-La Liga,2024,defense
NED,FW,28-070,1997,2.2,2,1,0,1,1,0,1,0.0,1,1,0,1,0,2,0,0,ESP-La Liga,2024,defense
ESP,FW,31-256,1993,15.6,23,12,5,15,3,6,18,33.3,12,11,0,11,6,29,10,0,ESP-La Liga,2024,defense
ESP,MF,35-360,1989,19.7,42,33,22,16,4,23,44,52.3,21,19,5,14,19,61,27,1,ESP-La Liga,2024,defense
ESP,MF,31-095,1994,4.1,5,4,4,0,1,2,5,40.0,3,2,1,1,1,6,1,0,ESP-La Liga,2024,defense
ESP,GK,26-165,1998,20.8,2,2,2,0,0,2,4,50.0,2,0,0,0,1,3,9,2,ESP-La Liga,2024,defense
CIV,DF,30-364,1994,6.4,11,3,5,6,0,2,3,66.7,1,11,6,5,6,17,26,0,ESP-La Liga,2024,defense
ESP,FW,33-004,1992,7.2,7,4,3,2,2,3,11,27.3,8,0,0,0,2,9,6,0,ESP-La Liga,2024,defense
MAR,"MF,FW",20-360,2004,6.5,12,7,4,4,4,6,12,50.0,6,8,0,8,3,15,13,0,ESP-La Liga,2024,defense
ESP,"DF,MF",32-041,1993,2.4,9,7,7,1,1,4,5,80.0,1,3,1,2,1,10,4,0,ESP-La Liga,2024,defense
ARG,DF,27-089,1998,10.0,22,14,13,5,4,10,15,66.7,5,15,6,9,14,36,66,1,ESP-La Liga,2024,defense
ESP,DF,34-068,1991,20.4,39,27,27,11,1,25,46,54.3,21,15,8,7,31,70,47,2,ESP-La Liga,2024,defense
CPV,DF,24-010,2001,20.2,29,16,18,10,1,18,21,85.7,3,16,9,7,14,43,70,1,ESP-La Liga,2024,defense
BRA,GK,24-087,2001,8.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,0,ESP-La Liga,2024,defense
CIV,"FW,MF",29-317,1995,10.0,8,3,2,3,3,1,6,16.7,5,7,1,6,3,11,6,0,ESP-La Liga,2024,defense
SEN,MF,26-077,1999,19.8,48,23,18,22,8,18,25,72.0,7,21,7,14,22,70,41,1,ESP-La Liga,2024,defense
ESP,"MF,FW",20-053,2005,1.8,4,4,0,3,1,3,4,75.0,1,5,0,5,3,7,2,1,ESP-La Liga,2024,defense
ESP,DF,19-351,2005,6.5,19,14,11,6,2,16,26,61.5,10,11,5,6,3,22,25,0,ESP-La Liga,2024,defense
ESP,"MF,FW",24-175,2000,1.5,3,3,1,2,0,2,4,50.0,2,3,1,2,2,5,3,0,ESP-La Liga,2024,defense
ESP,DF,39-219,1985,13.2,10,9,9,1,0,6,10,60.0,4,10,9,1,6,16,69,1,ESP-La Liga,2024,defense
ESP,MF,28-188,1996,21.4,65,41,34,23,8,27,52,51.9,25,41,12,29,15,80,39,1,ESP-La Liga,2024,defense
ESP,DF,25-277,1999,27.0,58,40,35,17,6,39,60,65.0,21,41,7,34,31,89,97,1,ESP-La Liga,2024,defense
CAN,MF,26-062,1999,2.6,7,4,5,2,0,5,8,62.5,3,4,0,4,1,8,1,0,ESP-La Liga,2024,defense
ARG,MF,22-089,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ESP-La Liga,2024,defense
FRA,FW,22-172,2002,19.8,11,8,2,5,4,4,9,44.4,5,14,2,12,0,11,12,0,ESP-La Liga,2024,defense
FRA,DF,20-229,2004,9.1,12,7,9,2,1,5,6,83.3,1,7,5,2,6,18,37,1,ESP-La Liga,2024,defense
ESP,MF,22-173,2002,15.6,43,21,11,24,8,22,46,47.8,24,28,3,25,8,51,11,0,ESP-La Liga,2024,defense
