nation,pos,age,born,90s,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,league,season,stat_type
,,,,,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,,,
TUR,"MF,FW",20-045,2005,7.9,1,0,0,11,23,4,25,4,8,1,0,0,32,6,7,46.2,ESP-La Liga,2024,misc
FRA,"DF,MF",25-074,2000,23.3,3,0,0,21,16,0,10,35,17,0,1,0,109,55,17,76.4,ESP-La Liga,2024,misc
MAR,"FW,MF",25-251,1999,12.9,0,0,0,11,26,0,7,4,16,0,0,0,41,2,13,13.3,ESP-La Liga,2024,misc
ESP,MF,19-351,2005,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,ESP-La Liga,2024,misc
ESP,DF,33-090,1992,6.8,1,0,0,3,6,0,14,10,8,0,0,0,21,7,5,58.3,ESP-La Liga,2024,misc
ESP,MF,28-247,1996,9.2,4,0,0,12,23,0,11,13,18,0,0,0,61,2,1,66.7,ESP-La Liga,2024,misc
ESP,FW,18-014,2007,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
AUT,DF,32-291,1992,3.0,1,0,0,2,0,0,3,6,0,0,0,0,6,3,0,100.0,ESP-La Liga,2024,misc
FRA,"MF,DF",22-152,2002,9.7,1,0,0,17,25,1,1,14,21,0,1,0,73,15,15,50.0,ESP-La Liga,2024,misc
BRA,FW,18-264,2006,1.4,1,0,0,7,6,1,0,3,1,1,0,0,3,4,4,50.0,ESP-La Liga,2024,misc
URU,"MF,DF",26-263,1998,25.7,3,0,0,9,14,1,20,50,24,0,0,0,133,21,12,63.6,ESP-La Liga,2024,misc
FRA,DF,29-307,1995,11.2,1,1,0,5,7,0,1,9,14,0,0,0,36,4,2,66.7,ESP-La Liga,2024,misc
ESP,GK,19-291,2005,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ESP,DF,25-240,1999,17.4,0,0,0,9,16,2,43,23,22,0,0,0,85,11,13,45.8,ESP-La Liga,2024,misc
ESP,DF,28-096,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,ESP-La Liga,2024,misc
ENG,MF,21-286,2003,22.0,3,1,0,26,53,5,11,23,28,1,0,0,71,20,21,48.8,ESP-La Liga,2024,misc
FRA,FW,26-112,1998,26.9,3,0,0,20,32,39,28,0,5,2,0,0,34,3,5,37.5,ESP-La Liga,2024,misc
ESP,DF,22-204,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,DF,33-284,1991,19.3,3,0,0,23,26,3,53,16,26,0,0,0,63,4,11,26.7,ESP-La Liga,2024,misc
CRO,MF,39-214,1985,15.8,7,0,0,18,15,2,79,22,16,0,0,0,88,5,11,31.3,ESP-La Liga,2024,misc
ESP,DF,22-057,2003,12.2,1,0,0,6,13,1,0,9,11,0,0,0,50,22,9,71.0,ESP-La Liga,2024,misc
BRA,"FW,MF",24-092,2001,19.7,0,0,0,7,33,1,74,10,13,1,0,0,61,7,13,35.0,ESP-La Liga,2024,misc
BEL,GK,32-335,1992,24.0,0,0,0,0,0,0,0,1,0,0,0,1,42,7,0,100.0,ESP-La Liga,2024,misc
BRA,FW,24-273,2000,20.5,7,1,0,26,56,9,47,3,8,2,0,0,52,1,7,12.5,ESP-La Liga,2024,misc
BRA,DF,27-083,1998,10.4,2,0,0,18,8,0,2,12,17,0,0,0,44,21,12,63.6,ESP-La Liga,2024,misc
ESP,DF,27-238,1997,7.6,4,0,0,10,9,0,16,11,10,0,1,0,31,16,14,53.3,ESP-La Liga,2024,misc
ESP,"MF,FW",23-105,2001,11.4,5,0,0,25,10,2,39,10,15,0,1,0,76,7,11,38.9,ESP-La Liga,2024,misc
ESP,DF,31-014,1994,10.9,0,1,0,16,17,0,3,8,7,0,0,0,40,25,17,59.5,ESP-La Liga,2024,misc
ESP,"MF,FW",20-006,2005,0.9,0,0,0,5,1,0,0,1,0,0,0,0,6,1,2,33.3,ESP-La Liga,2024,misc
RUS,"MF,FW",21-320,2003,0.8,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,,ESP-La Liga,2024,misc
ESP,MF,23-070,2002,8.3,4,0,0,10,20,0,18,4,5,0,0,0,33,9,18,33.3,ESP-La Liga,2024,misc
ESP,MF,28-094,1997,14.0,4,0,0,33,35,7,44,6,11,0,0,0,59,14,21,40.0,ESP-La Liga,2024,misc
ESP,MF,18-293,2006,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,100.0,ESP-La Liga,2024,misc
MLI,DF,33-074,1992,4.9,1,0,0,8,3,0,5,4,9,0,0,0,22,5,8,38.5,ESP-La Liga,2024,misc
ESP,DF,28-012,1997,22.7,6,1,0,36,10,0,1,25,21,0,1,0,73,60,79,43.2,ESP-La Liga,2024,misc
ESP,DF,23-017,2002,18.2,4,0,0,24,23,1,48,5,20,0,0,0,81,9,15,37.5,ESP-La Liga,2024,misc
VEN,DF,22-262,2002,22.5,7,0,0,38,30,3,37,27,60,0,1,0,108,32,26,55.2,ESP-La Liga,2024,misc
ESP,MF,24-272,2000,0.1,0,0,0,1,1,0,0,0,1,0,0,0,5,3,0,100.0,ESP-La Liga,2024,misc
ESP,DF,19-100,2006,4.0,2,0,0,10,0,0,0,5,2,0,0,0,11,19,6,76.0,ESP-La Liga,2024,misc
ESP,DF,24-093,2001,7.0,3,0,0,16,4,0,0,6,6,0,0,0,24,16,13,55.2,ESP-La Liga,2024,misc
CRO,MF,22-215,2002,16.1,2,0,0,11,15,3,15,12,16,0,0,0,90,22,18,55.0,ESP-La Liga,2024,misc
ESP,DF,20-285,2004,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,100.0,ESP-La Liga,2024,misc
ESP,MF,26-068,1999,26.9,4,0,0,37,19,0,12,35,35,1,0,0,119,42,23,64.6,ESP-La Liga,2024,misc
ESP,FW,27-355,1997,18.3,3,1,0,10,18,14,6,4,10,1,0,0,35,23,60,27.7,ESP-La Liga,2024,misc
MAR,DF,29-012,1996,18.6,5,0,0,11,19,0,2,13,24,0,1,0,67,60,30,66.7,ESP-La Liga,2024,misc
ESP,MF,24-238,2000,8.4,2,0,0,14,6,0,10,13,8,0,0,0,38,12,22,35.3,ESP-La Liga,2024,misc
ISL,FW,20-225,2004,9.8,0,0,0,6,6,8,7,2,6,0,0,0,15,29,55,34.5,ESP-La Liga,2024,misc
ESP,MF,21-282,2003,6.9,2,0,0,12,10,0,7,2,10,0,0,0,35,9,16,36.0,ESP-La Liga,2024,misc
ESP,"MF,DF",24-219,2000,25.2,3,0,0,26,12,8,177,16,34,0,1,0,125,12,18,40.0,ESP-La Liga,2024,misc
SUR,"FW,MF",30-061,1995,10.8,1,1,0,8,14,9,63,1,2,0,0,0,29,7,15,31.8,ESP-La Liga,2024,misc
JPN,"MF,FW",23-311,2001,19.5,5,0,0,16,53,7,58,9,14,0,0,0,89,10,12,45.5,ESP-La Liga,2024,misc
NGA,FW,28-068,1997,2.5,1,0,0,8,1,5,2,1,1,0,0,0,5,9,11,45.0,ESP-La Liga,2024,misc
ESP,GK,23-184,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,MF,24-022,2001,0.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0.0,ESP-La Liga,2024,misc
ESP,GK,30-018,1995,29.0,0,0,0,0,3,0,0,0,0,0,0,0,49,4,0,100.0,ESP-La Liga,2024,misc
ESP,DF,29-118,1995,0.5,1,0,0,2,1,0,1,0,1,0,0,0,2,1,0,100.0,ESP-La Liga,2024,misc
ESP,DF,26-333,1998,20.4,6,0,0,32,16,1,71,16,31,0,0,0,74,10,27,27.0,ESP-La Liga,2024,misc
NGA,FW,25-072,2000,1.5,0,0,0,1,0,1,0,0,0,0,0,0,4,6,10,37.5,ESP-La Liga,2024,misc
BEL,MF,25-171,1999,14.8,4,0,0,19,20,0,2,8,14,0,0,0,65,28,11,71.8,ESP-La Liga,2024,misc
ESP,DF,23-072,2002,26.9,7,0,0,33,34,1,25,60,47,0,0,0,145,28,18,60.9,ESP-La Liga,2024,misc
NGA,FW,27-099,1998,9.8,0,0,0,6,14,4,18,4,10,0,0,0,57,4,8,33.3,ESP-La Liga,2024,misc
ESP,DF,22-089,2003,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
SUI,MF,28-064,1997,18.5,5,0,0,21,36,0,7,20,9,0,0,0,95,21,20,51.2,ESP-La Liga,2024,misc
BEL,FW,27-199,1997,28.0,2,0,0,33,43,16,110,5,12,0,0,0,98,14,13,51.9,ESP-La Liga,2024,misc
ARG,"DF,MF",28-100,1997,1.3,1,0,0,3,1,0,3,2,2,0,0,0,4,1,0,100.0,ESP-La Liga,2024,misc
ESP,FW,24-328,2000,21.7,8,0,0,31,32,11,17,6,5,1,1,0,51,27,48,36.0,ESP-La Liga,2024,misc
ESP,FW,21-339,2003,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,ESP-La Liga,2024,misc
ESP,"FW,MF",39-141,1985,4.7,0,0,0,1,4,3,33,4,2,0,0,0,10,5,5,50.0,ESP-La Liga,2024,misc
ESP,"MF,DF",21-239,2003,13.7,4,1,1,7,7,1,23,8,23,0,0,0,46,15,17,46.9,ESP-La Liga,2024,misc
NGA,FW,28-190,1996,4.4,0,0,0,5,1,7,0,0,0,0,0,0,7,2,8,20.0,ESP-La Liga,2024,misc
ESP,DF,22-353,2002,18.4,4,0,0,14,11,0,6,27,21,0,0,0,73,57,24,70.4,ESP-La Liga,2024,misc
PUR,FW,22-088,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
FRA,DF,25-000,2000,24.2,6,0,0,20,7,0,4,26,25,0,1,0,118,54,24,69.2,ESP-La Liga,2024,misc
ARG,FW,30-274,1994,1.9,0,0,0,3,2,0,4,0,2,0,0,0,6,3,4,42.9,ESP-La Liga,2024,misc
FRA,MF,23-061,2002,15.8,4,1,0,31,3,2,6,25,16,0,1,0,91,29,26,52.7,ESP-La Liga,2024,misc
ESP,MF,20-258,2004,1.2,0,0,0,2,3,0,0,0,3,0,0,0,6,0,1,0.0,ESP-La Liga,2024,misc
BRA,DF,28-310,1996,5.1,6,1,1,8,9,0,0,6,6,0,1,0,23,13,5,72.2,ESP-La Liga,2024,misc
ESP,FW,22-011,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100.0,ESP-La Liga,2024,misc
SRB,"DF,MF",33-146,1991,22.1,4,0,0,21,13,0,29,22,18,0,0,0,59,38,22,63.3,ESP-La Liga,2024,misc
ESP,"FW,MF",22-189,2002,9.0,1,0,0,17,20,2,7,7,3,0,1,0,29,6,21,22.2,ESP-La Liga,2024,misc
ESP,DF,22-171,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,ESP-La Liga,2024,misc
SUI,"FW,MF",26-249,1998,7.5,0,0,0,11,9,3,37,3,4,0,0,0,31,7,6,53.8,ESP-La Liga,2024,misc
ESP,MF,30-141,1994,13.8,7,1,0,36,10,1,16,18,24,0,1,0,69,27,27,50.0,ESP-La Liga,2024,misc
BEL,"FW,MF",19-286,2005,2.9,0,0,0,1,6,0,0,4,5,0,0,0,18,1,0,100.0,ESP-La Liga,2024,misc
ESP,"FW,MF",31-143,1993,2.0,1,0,0,2,5,1,14,0,1,0,0,0,13,2,2,50.0,ESP-La Liga,2024,misc
FRA,DF,22-308,2002,5.8,3,1,1,10,5,0,0,8,5,0,0,1,9,17,2,89.5,ESP-La Liga,2024,misc
ARG,"DF,FW",20-262,2004,3.2,0,0,0,7,5,0,24,2,9,0,0,0,16,0,2,0.0,ESP-La Liga,2024,misc
ESP,GK,26-363,1998,7.3,2,0,0,0,2,0,0,0,0,0,0,0,7,1,0,100.0,ESP-La Liga,2024,misc
ESP,FW,23-100,2002,0.7,1,0,0,1,1,0,1,2,0,0,0,0,4,1,2,33.3,ESP-La Liga,2024,misc
NOR,GK,34-213,1990,22.7,2,0,0,1,0,0,0,0,2,0,0,0,22,5,0,100.0,ESP-La Liga,2024,misc
ESP,FW,23-274,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,DF,20-288,2004,28.9,6,0,0,13,19,0,1,31,29,0,3,0,157,33,40,45.2,ESP-La Liga,2024,misc
ESP,DF,23-044,2002,26.6,4,0,0,46,12,0,1,17,27,0,2,1,76,74,50,59.7,ESP-La Liga,2024,misc
ESP,FW,26-255,1998,5.9,0,0,0,7,8,10,0,2,2,0,0,0,14,7,24,22.6,ESP-La Liga,2024,misc
ESP,MF,17-177,2007,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
ESP,"MF,FW",22-333,2002,24.1,2,0,0,17,26,12,56,12,15,1,0,0,78,13,48,21.3,ESP-La Liga,2024,misc
FRA,DF,32-019,1993,20.9,5,0,0,22,25,0,50,12,24,0,0,0,79,10,14,41.7,ESP-La Liga,2024,misc
POR,"MF,FW",24-316,2000,17.1,1,0,0,22,23,2,48,8,25,0,0,0,69,3,14,17.6,ESP-La Liga,2024,misc
ARG,MF,23-324,2001,18.5,6,0,0,19,28,0,3,21,27,1,0,0,88,31,20,60.8,ESP-La Liga,2024,misc
ESP,"FW,MF",22-214,2002,4.5,1,0,0,4,8,0,20,3,9,0,0,0,14,5,4,55.6,ESP-La Liga,2024,misc
ESP,MF,23-026,2002,1.6,0,0,0,2,4,0,6,4,1,0,0,0,4,1,2,33.3,ESP-La Liga,2024,misc
GEO,GK,24-194,2000,26.0,1,0,0,0,4,0,0,1,0,0,0,0,20,1,1,50.0,ESP-La Liga,2024,misc
ESP,FW,25-152,1999,19.0,3,0,0,29,41,6,7,10,7,0,1,1,39,50,87,36.5,ESP-La Liga,2024,misc
ESP,MF,25-070,2000,4.0,2,0,0,6,4,1,1,5,8,0,0,0,21,5,4,55.6,ESP-La Liga,2024,misc
ESP,DF,19-151,2005,0.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,100.0,ESP-La Liga,2024,misc
ESP,MF,24-197,2000,2.1,0,0,0,4,6,1,6,2,2,0,0,0,14,4,3,57.1,ESP-La Liga,2024,misc
ESP,MF,22-100,2003,22.0,2,0,0,26,25,0,39,13,19,0,0,0,121,15,15,50.0,ESP-La Liga,2024,misc
ESP,DF,22-099,2003,8.6,3,0,0,15,10,1,20,6,14,0,0,0,33,9,10,47.4,ESP-La Liga,2024,misc
ESP,MF,26-243,1998,16.0,8,1,0,24,14,1,99,14,20,0,0,0,91,21,18,53.8,ESP-La Liga,2024,misc
ESP,DF,29-321,1995,13.7,5,0,0,22,9,2,63,16,30,0,0,0,62,8,6,57.1,ESP-La Liga,2024,misc
ESP,"MF,FW",31-177,1993,25.1,5,0,0,13,31,9,169,21,16,0,0,0,88,11,20,35.5,ESP-La Liga,2024,misc
ESP,"MF,DF",20-364,2004,0.5,0,0,0,1,1,0,1,0,0,0,0,0,4,0,3,0.0,ESP-La Liga,2024,misc
ENG,"DF,MF",25-097,2000,1.2,1,0,0,0,1,0,2,0,3,0,0,0,5,2,1,66.7,ESP-La Liga,2024,misc
BEL,DF,28-054,1997,1.0,0,0,0,3,0,0,0,1,1,0,1,0,1,2,5,28.6,ESP-La Liga,2024,misc
GUI,DF,28-113,1996,3.0,0,0,0,2,1,0,0,3,1,0,0,0,11,7,2,77.8,ESP-La Liga,2024,misc
ESP,"FW,MF",27-297,1997,4.8,2,0,0,3,3,4,4,1,5,0,0,0,10,8,14,36.4,ESP-La Liga,2024,misc
ESP,DF,21-334,2003,0.7,1,0,0,2,0,1,1,1,2,0,0,0,2,0,1,0.0,ESP-La Liga,2024,misc
ESP,"MF,FW",28-068,1997,4.0,3,0,0,12,6,1,18,5,7,0,0,0,20,4,7,36.4,ESP-La Liga,2024,misc
MKD,GK,31-107,1993,4.0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,ESP-La Liga,2024,misc
POR,DF,26-033,1999,8.5,1,0,0,15,14,0,18,4,18,0,0,0,38,4,8,33.3,ESP-La Liga,2024,misc
NGA,FW,28-068,1997,6.3,3,0,0,22,11,8,0,1,2,0,0,0,10,18,15,54.5,ESP-La Liga,2024,misc
ESP,DF,20-089,2005,10.4,1,0,0,5,2,0,3,25,16,0,0,0,38,24,12,66.7,ESP-La Liga,2024,misc
MAR,DF,18-313,2006,5.1,1,0,0,5,8,0,8,7,14,0,0,0,31,5,1,83.3,ESP-La Liga,2024,misc
ESP,FW,18-038,2007,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,ESP-La Liga,2024,misc
SEN,"FW,DF",28-269,1996,3.5,1,0,0,3,5,2,4,2,0,0,0,0,11,1,4,20.0,ESP-La Liga,2024,misc
POR,GK,28-317,1996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,ESP-La Liga,2024,misc
ITA,DF,24-349,2000,5.0,0,0,0,3,3,0,11,4,4,0,0,0,15,1,4,20.0,ESP-La Liga,2024,misc
MAR,"MF,FW",30-086,1995,14.4,5,0,0,22,35,9,16,13,17,1,0,0,52,18,21,46.2,ESP-La Liga,2024,misc
ESP,GK,21-349,2003,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,ESP-La Liga,2024,misc
TUR,DF,24-187,2000,3.9,0,0,0,1,0,0,0,11,3,0,0,0,17,6,10,37.5,ESP-La Liga,2024,misc
ESP,"MF,FW",20-347,2004,4.5,1,0,0,2,8,3,13,0,2,0,0,0,13,0,9,0.0,ESP-La Liga,2024,misc
VEN,"FW,MF",32-063,1993,5.3,0,0,0,3,9,2,44,3,3,0,0,0,24,5,1,83.3,ESP-La Liga,2024,misc
ESP,DF,22-037,2003,15.4,5,0,0,13,3,0,3,10,8,0,0,1,27,20,21,48.8,ESP-La Liga,2024,misc
CMR,DF,23-186,2001,3.0,0,0,0,3,0,0,0,1,2,0,0,0,11,3,5,37.5,ESP-La Liga,2024,misc
SUI,"DF,MF",27-066,1998,14.9,6,0,0,16,11,0,0,16,11,0,0,0,38,16,16,50.0,ESP-La Liga,2024,misc
AUT,MF,29-247,1995,3.7,1,0,0,2,6,0,4,2,4,0,0,0,23,2,1,66.7,ESP-La Liga,2024,misc
BRA,DF,30-351,1994,0.5,0,0,0,1,3,0,1,1,1,0,0,0,3,0,0,,ESP-La Liga,2024,misc
ESP,"MF,FW",32-200,1992,12.3,4,0,0,12,36,1,80,12,17,0,0,0,49,9,11,45.0,ESP-La Liga,2024,misc
ESP,DF,28-028,1997,20.4,5,0,0,16,3,0,0,20,15,0,1,0,50,32,30,51.6,ESP-La Liga,2024,misc
GHA,DF,29-194,1995,3.1,0,0,0,1,2,0,0,3,3,0,0,0,15,1,3,25.0,ESP-La Liga,2024,misc
ESP,FW,24-019,2001,9.8,6,1,0,29,24,5,5,0,0,0,0,0,16,64,40,61.5,ESP-La Liga,2024,misc
SLE,DF,19-000,2006,9.6,1,0,0,6,6,0,0,12,7,0,0,0,35,31,13,70.5,ESP-La Liga,2024,misc
EST,GK,22-363,2002,28.0,0,0,0,0,2,0,0,0,0,0,0,0,37,7,0,100.0,ESP-La Liga,2024,misc
BRA,"MF,FW",29-062,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,ESP-La Liga,2024,misc
ESP,MF,28-056,1997,13.2,6,0,0,32,21,1,33,7,26,0,0,0,60,12,15,44.4,ESP-La Liga,2024,misc
BRA,DF,25-008,2000,21.0,6,0,0,35,19,1,36,28,33,0,0,0,87,18,10,64.3,ESP-La Liga,2024,misc
ESP,DF,30-066,1995,25.9,2,0,0,12,24,3,96,26,27,0,1,0,72,14,31,31.1,ESP-La Liga,2024,misc
SEN,"FW,MF",31-022,1994,14.1,4,0,0,14,24,12,9,2,3,1,0,0,26,39,46,45.9,ESP-La Liga,2024,misc
BRA,FW,28-173,1996,13.0,5,0,0,12,28,5,1,3,6,0,0,0,43,46,44,51.1,ESP-La Liga,2024,misc
ESP,MF,21-134,2003,0.2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,50.0,ESP-La Liga,2024,misc
ESP,MF,21-037,2004,17.2,7,3,1,42,37,1,9,19,30,0,1,0,76,27,27,50.0,ESP-La Liga,2024,misc
ESP,DF,21-210,2003,1.4,0,0,0,3,0,0,3,2,1,0,0,0,2,0,0,,ESP-La Liga,2024,misc
ESP,"FW,MF",22-127,2002,19.3,2,0,0,3,13,8,114,9,10,0,0,0,63,7,10,41.2,ESP-La Liga,2024,misc
MAR,MF,28-147,1996,12.3,6,0,0,29,20,1,30,7,14,0,0,0,50,4,13,23.5,ESP-La Liga,2024,misc
CRO,MF,28-238,1996,15.7,7,1,1,35,8,0,0,18,21,0,0,0,76,42,13,76.4,ESP-La Liga,2024,misc
HUN,MF,25-159,1999,6.1,2,0,0,12,5,0,0,9,5,0,0,0,20,8,4,66.7,ESP-La Liga,2024,misc
ESP,MF,25-306,1999,4.6,1,0,0,8,5,0,3,2,6,0,0,0,25,10,8,55.6,ESP-La Liga,2024,misc
ESP,MF,23-265,2001,25.0,8,0,0,37,38,4,187,21,14,0,0,0,130,15,18,45.5,ESP-La Liga,2024,misc
ESP,"DF,MF",29-002,1996,0.9,0,0,0,1,1,0,10,1,0,0,0,0,4,0,0,,ESP-La Liga,2024,misc
NED,FW,28-070,1997,2.2,1,0,0,1,1,3,0,0,1,0,0,0,2,2,0,100.0,ESP-La Liga,2024,misc
ESP,FW,31-256,1993,15.6,3,0,0,18,31,5,15,6,12,0,0,0,45,9,20,31.0,ESP-La Liga,2024,misc
ESP,MF,35-360,1989,19.7,7,0,0,17,23,1,16,19,33,0,0,0,121,20,8,71.4,ESP-La Liga,2024,misc
ESP,MF,31-095,1994,4.1,0,0,0,1,4,0,15,1,4,0,0,0,11,1,5,16.7,ESP-La Liga,2024,misc
ESP,GK,26-165,1998,20.8,2,0,0,0,1,0,0,1,2,0,0,0,27,1,0,100.0,ESP-La Liga,2024,misc
CIV,DF,30-364,1994,6.4,2,0,0,6,1,0,0,6,3,0,1,0,17,11,7,61.1,ESP-La Liga,2024,misc
ESP,FW,33-004,1992,7.2,0,0,0,10,9,1,10,2,4,1,0,0,21,16,4,80.0,ESP-La Liga,2024,misc
MAR,"MF,FW",20-360,2004,6.5,1,0,0,9,21,1,18,3,7,0,0,0,30,6,6,50.0,ESP-La Liga,2024,misc
ESP,"DF,MF",32-041,1993,2.4,0,0,0,0,2,1,9,1,7,0,0,0,13,5,2,71.4,ESP-La Liga,2024,misc
ARG,DF,27-089,1998,10.0,3,0,0,9,3,0,4,14,14,0,0,0,33,29,19,60.4,ESP-La Liga,2024,misc
ESP,DF,34-068,1991,20.4,6,0,0,16,12,1,43,31,27,0,0,0,84,5,9,35.7,ESP-La Liga,2024,misc
CPV,DF,24-010,2001,20.2,2,0,0,12,3,2,2,14,16,1,2,0,74,29,26,52.7,ESP-La Liga,2024,misc
BRA,GK,24-087,2001,8.2,1,0,0,0,1,0,0,0,0,0,0,0,9,3,0,100.0,ESP-La Liga,2024,misc
CIV,"FW,MF",29-317,1995,10.0,1,0,0,12,13,6,18,3,3,1,0,0,30,9,13,40.9,ESP-La Liga,2024,misc
SEN,MF,26-077,1999,19.8,5,2,1,28,49,4,17,22,23,0,0,0,100,26,21,55.3,ESP-La Liga,2024,misc
ESP,"MF,FW",20-053,2005,1.8,0,0,0,4,7,0,6,3,4,1,0,0,6,1,2,33.3,ESP-La Liga,2024,misc
ESP,DF,19-351,2005,6.5,0,0,0,6,7,0,2,3,14,0,0,0,33,3,11,21.4,ESP-La Liga,2024,misc
ESP,"MF,FW",24-175,2000,1.5,1,0,0,2,2,0,5,2,3,0,0,0,11,3,2,60.0,ESP-La Liga,2024,misc
ESP,DF,39-219,1985,13.2,5,0,0,11,6,0,0,6,9,0,2,1,44,29,14,67.4,ESP-La Liga,2024,misc
ESP,MF,28-188,1996,21.4,6,0,0,33,22,1,11,15,41,0,0,0,126,26,38,40.6,ESP-La Liga,2024,misc
ESP,DF,25-277,1999,27.0,8,0,0,30,24,3,94,31,40,0,0,0,118,37,20,64.9,ESP-La Liga,2024,misc
CAN,MF,26-062,1999,2.6,0,0,0,7,10,3,15,1,4,0,0,0,16,3,2,60.0,ESP-La Liga,2024,misc
ARG,MF,22-089,2003,0.1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,ESP-La Liga,2024,misc
FRA,FW,22-172,2002,19.8,3,0,0,37,39,16,4,0,8,1,0,0,29,77,42,64.7,ESP-La Liga,2024,misc
FRA,DF,20-229,2004,9.1,1,1,0,5,0,0,0,6,7,0,0,0,21,13,14,48.1,ESP-La Liga,2024,misc
ESP,MF,22-173,2002,15.6,8,0,0,33,23,11,41,8,21,1,0,0,63,9,12,42.9,ESP-La Liga,2024,misc
